Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
312	0	-16849.9	-16850.5	0.555999	0.191296	0.199545	0.1876	0.170846	0.179469	0.234654	0.198108	0.22641	0.141841	0.15704	0.143188	0.113675	0.0987516	0.172293	0.159108	0.168515	0.200575	0.168681	0.175758	0.139365	0.161229	0.141498	0.179347	0.00587781	0.0507238	0.0197486	0.0138515	0.011017	0.0325146	0.0028515	0.0424339	0.0146527	0.0725998	0.00548207	0.00398643	0.0254633	0.0256201	0.0205494	0.0014702	0.00958674	0.0571536	0.0436849	0.00257985	2.717593	0.272877	0.299882	0.0828031	0.344438	4.370641
313	1	-16898.3	-16899.5	1.211	0.171467	0.18062	0.158012	0.218826	0.20981	0.157753	0.245726	0.175139	0.206653	0.152535	0.201207	0.121239	0.155865	0.14637	0.129909	0.138786	0.18979	0.177605	0.149664	0.185904	0.106314	0.151565	0.208245	0.0188083	0.0113181	0.0119867	0.00717054	0.00864483	0.00648207	0.0515624	0.0175015	0.0132336	0.00578668	0.0656526	0.00829039	0.0030979	0.0361059	0.0173046	6.14623e-05	0.000614006	0.0594996	0.0146536	0.00478805	2.766352	0.284694	0.282269	0.0937353	0.339301	4.301569
314	0	-16852.6	-16853.4	0.752124	0.218092	0.188309	0.208202	0.177147	0.182854	0.200111	0.19588	0.21316	0.190821	0.176837	0.121506	0.111631	0.126768	0.143074	0.13302	0.158974	0.171843	0.147369	0.162311	0.16764	0.146463	0.139431	0.174804	0.00364796	0.0554603	0.0274484	0.0159694	0.011017	0.0285464	0.00489658	0.0524261	0.0102151	0.0730964	0.0174956	0.00933714	0.0150855	0.0284394	0.0151258	0.00336186	0.0201948	0.0594298	0.0382085	0.00987714	2.656816	0.265688	0.308588	0.0867956	0.338928	4.355526
315	1	-16895.2	-16895.3	0.187779	0.181653	0.181685	0.17347	0.218826	0.205227	0.143935	0.254092	0.185331	0.189272	0.158634	0.178307	0.12462	0.154938	0.141306	0.12972	0.138786	0.19164	0.182838	0.221301	0.181894	0.128062	0.163861	0.22737	0.0137388	0.00921758	0.021463	0.0103595	0.00242428	0.00870435	0.0426382	0.0182818	0.018912	0.00388757	0.0412311	0.0093391	0.00190695	0.0334599	0.0125311	0.000126475	0.00294803	0.0647731	0.00961669	0.0175399	2.821815	0.272087	0.30645	0.0877728	0.33369	4.399866
316	0	-16854.3	-16855.5	1.19029	0.197897	0.224072	0.181889	0.152888	0.151429	0.233976	0.195223	0.246745	0.195437	0.175612	0.106732	0.0902285	0.114895	0.152471	0.144132	0.147904	0.179238	0.169091	0.176056	0.16767	0.134877	0.135741	0.219113	0.0111347	0.0527857	0.00521232	0.00771402	0.00986279	0.0291666	0.000288875	0.0378094	0.018703	0.0675666	0.000729317	0.0113757	0.0178999	0.0147654	0.0143158	0.0186368	0.0109858	0.063885	0.0247046	0.000121289	2.666639	0.275392	0.306922	0.085726	0.331959	4.310979
317	1	-16890.7	-16892.1	1.39146	0.165428	0.199084	0.144676	0.18851	0.222758	0.163039	0.269481	0.177302	0.165276	0.137771	0.176775	0.131775	0.155711	0.122923	0.131124	0.14926	0.170844	0.196205	0.139043	0.196964	0.125786	0.180928	0.214664	0.00686077	0.0113677	0.0188883	0.0184338	0.00212431	0.0109004	0.0515276	0.0156997	0.0178651	0.00897909	0.0407899	0.0120259	0.0114608	0.0309279	0.00460419	0.00040604	0.00613612	0.0633041	0.00508291	0.0175821	2.810826	0.27757	0.294798	0.0955297	0.332102	4.280292
318	0	-16846.6	-16849.6	2.92723	0.184935	0.189207	0.159593	0.180488	0.148758	0.180609	0.188412	0.232712	0.161541	0.185079	0.129715	0.0939795	0.099769	0.137526	0.131689	0.149674	0.182374	0.163248	0.198968	0.151853	0.127872	0.135741	0.203949	0.00370301	0.0401208	0.00802995	0.0198301	0.0114146	0.0267184	0.00640927	0.0468102	0.00993956	0.0802529	0.00374487	0.00303178	0.0265847	0.0191663	0.0152696	0.00789733	0.0121075	0.0588054	0.0209299	0.0018857	2.625632	0.271994	0.314157	0.0883332	0.325516	4.140342
319	1	-16893.7	-16895.6	1.95313	0.170187	0.168861	0.165179	0.199882	0.213548	0.163039	0.251327	0.153861	0.188717	0.138401	0.159566	0.128494	0.1443	0.109525	0.12848	0.15128	0.170539	0.181131	0.17435	0.201749	0.116023	0.192365	0.222473	0.0104678	0.007074	0.0274356	0.0225707	0.0178829	0.00807812	0.0474772	0.0129793	0.0117399	0.00518121	0.0443385	0.00431901	0.0221849	0.0240592	0.0120441	0.00391776	0.00216558	0.0539159	0.0105822	0.00184726	2.548887	0.284226	0.301858	0.0884939	0.325422	4.243538
320	0	-16843.6	-16845.5	1.8106	0.182301	0.179336	0.171908	0.182635	0.16237	0.218279	0.177089	0.221462	0.159294	0.198755	0.134818	0.0967984	0.109639	0.140925	0.156282	0.155073	0.185273	0.173449	0.173251	0.172358	0.133708	0.133009	0.20696	0.00403764	0.0401208	0.0313983	0.0180701	0.00343247	0.0258652	0.00314039	0.0459312	0.0183489	0.0624147	0.00545086	0.00647798	0.024693	0.0231648	0.00775191	0.00109598	0.017627	0.061684	0.0171411	0.00918521	2.625632	0.264546	0.306272	0.0825228	0.346659	4.252005
321	1	-16894.2	-16895.3	1.14878	0.186679	0.177124	0.167064	0.179823	0.197132	0.159755	0.267282	0.197624	0.187513	0.167792	0.157801	0.131381	0.1238	0.117429	0.12848	0.153518	0.176032	0.196578	0.18328	0.211305	0.12668	0.148274	0.194801	0.024736	0.0306004	0.0182664	0.00032285	0.0107085	0.00542454	0.056753	0.0175226	0.0117399	0.0040629	0.0569207	0.00551028	0.0138715	0.0277884	0.00256649	0.00468272	0.002562	0.0606575	0.00557596	0.0100905	2.770229	0.284601	0.287363	0.0821654	0.34587	4.307508
322	0	-16847	-16848.3	1.30324	0.165503	0.189624	0.17654	0.182896	0.174753	0.18562	0.185596	0.217296	0.158402	0.175254	0.140821	0.116099	0.113652	0.166988	0.148304	0.137998	0.181877	0.169058	0.156637	0.167096	0.125022	0.125242	0.239337	0.00908199	0.0453239	0.0337684	0.0167126	0.00443994	0.0225957	0.00115546	0.0357101	0.0159947	0.101472	0.00307571	0.0117257	0.0157997	0.0334191	0.0102937	0.000896257	0.0263483	0.0758253	0.0241546	0.00825502	2.721031	0.28717	0.30749	0.090425	0.314915	4.295664
323	1	-16903.1	-16903.7	0.610123	0.165433	0.179984	0.155075	0.205727	0.234876	0.166896	0.243428	0.164909	0.159143	0.16724	0.17927	0.177828	0.130466	0.13458	0.142651	0.15094	0.176379	0.225052	0.194939	0.180497	0.119445	0.131134	0.202572	0.0183589	0.01668	0.0384206	0.00881256	0.0100758	0.000572526	0.056776	0.0228555	0.00606167	0.00437725	0.0382706	0.0189435	0.0300772	0.0308112	0.0186523	0.00209783	0.00506676	0.0461508	0.0146745	0.00296383	2.531477	0.267201	0.299538	0.097259	0.336002	4.379164
324	0	-16850.3	-16852.5	2.28495	0.217278	0.187574	0.168573	0.160062	0.158362	0.22652	0.185596	0.218617	0.155512	0.176769	0.140112	0.111189	0.107334	0.153113	0.131943	0.13824	0.156559	0.175269	0.150087	0.136821	0.147084	0.122079	0.199683	0.000304003	0.0364124	0.0287836	0.0169873	0.0151957	0.0257213	0.00202173	0.0484595	0.0159947	0.0949464	0.00541444	0.00724829	0.0203702	0.0365721	0.00153876	0.00198057	0.0196884	0.0738962	0.0221754	0.00350573	2.665575	0.278394	0.308271	0.0801128	0.333223	4.201592
325	1	-16891	-16892.2	1.16321	0.176943	0.180215	0.169559	0.223013	0.175849	0.153769	0.226776	0.187105	0.184167	0.144341	0.166888	0.138592	0.124939	0.144185	0.123539	0.165168	0.187009	0.204581	0.18793	0.205513	0.131358	0.159915	0.190018	0.0196101	0.0168448	0.0153731	0.0170671	0.0100758	0.00710146	0.0388404	0.0111484	0.018202	0.00464709	0.0605662	0.00612192	0.0158732	0.0363116	0.00190754	8.04033e-05	0.00612788	0.0565007	0.0146745	0.0150547	2.536131	0.267101	0.305083	0.0965664	0.331249	4.323501
326	0	-16843.3	-16845.8	2.43812	0.181009	0.204714	0.170012	0.168182	0.155745	0.193507	0.182018	0.214982	0.186169	0.173129	0.12529	0.110318	0.0948015	0.150499	0.154415	0.132845	0.170157	0.161848	0.183347	0.124742	0.13014	0.146578	0.182785	0.0169368	0.0506602	0.0233909	0.0141541	0.00444643	0.0270489	0.00503405	0.0412158	0.0192348	0.0949464	0.00430022	0.00393637	0.0187843	0.0438258	0.00313017	0.00716607	0.0177572	0.0618777	0.0258232	0.00454764	2.676686	0.286184	0.302683	0.0839249	0.327209	4.18545
327	1	-16895.2	-16895.1	-0.0545776	0.192099	0.208882	0.179869	0.231765	0.210889	0.165958	0.224708	0.194567	0.193088	0.168781	0.177217	0.136246	0.142713	0.151451	0.129178	0.126968	0.174549	0.196616	0.151832	0.202766	0.112946	0.145945	0.221278	0.0219685	0.0136949	0.0170886	0.00131776	0.010818	0.00362085	0.0533045	0.0295689	0.00607964	0.0018923	0.0476535	0.00972962	0.0247601	0.032939	0.00318887	0.00812008	0.0174436	0.0618865	0.00689474	0.0151304	2.776145	0.278499	0.292695	0.0948789	0.333927	4.427413
328	0	-16851	-16853.8	2.86708	0.199729	0.156436	0.169506	0.158214	0.171542	0.177375	0.175771	0.232091	0.151833	0.192256	0.132063	0.100962	0.109501	0.1512	0.148218	0.143995	0.209592	0.139162	0.168781	0.163952	0.116842	0.113555	0.189312	0.0156792	0.0570688	0.0227769	0.0144237	0.0195071	0.0134703	0.00324908	0.0427818	0.0176245	0.0778947	0.0113754	0.00791443	0.0126253	0.0232333	0.0212932	0.00424014	0.00852543	0.0619924	0.0237996	0.0111914	2.676686	0.275606	0.304994	0.0866532	0.332746	4.142554
329	1	-16894.1	-16896.2	2.15459	0.15313	0.188779	0.154953	0.22599	0.235835	0.165609	0.238895	0.185402	0.166942	0.146836	0.175542	0.140962	0.120537	0.126366	0.110553	0.139254	0.175756	0.233518	0.139162	0.169435	0.128303	0.149573	0.174593	0.00928205	0.0150096	0.0277115	0.0122801	0.0126799	0.00852659	0.053128	0.0169048	0.00453081	0.00136194	0.0530227	0.00731041	0.0340441	0.0229555	0.00482059	0.00199551	0.00866203	0.0432481	0.00466262	0.0179433	2.782852	0.282283	0.292891	0.0946382	0.330187	4.206008
330	0	-16847.6	-16848.7	1.13788	0.190702	0.206595	0.183104	0.174574	0.172228	0.204024	0.151903	0.234758	0.191794	0.166806	0.158375	0.0977888	0.109501	0.178944	0.159167	0.165872	0.166918	0.161247	0.161764	0.168875	0.138509	0.148213	0.170228	0.0230803	0.0334764	0.0316233	0.00696864	0.0107149	0.0212154	0.00819199	0.0396837	0.0147899	0.0607322	0.000362941	0.0035644	0.0246236	0.0297236	0.0212932	0.00493495	0.0140671	0.0604805	0.0306022	0.00738149	2.759255	0.279154	0.31215	0.0826477	0.326049	4.309399
331	1	-16897.5	-16898.4	0.86509	0.17455	0.219063	0.154953	0.22599	0.20711	0.140599	0.232351	0.19111	0.204821	0.166157	0.181229	0.132164	0.130003	0.13253	0.108261	0.166659	0.150569	0.213349	0.155361	0.195548	0.116818	0.167185	0.217235	0.0238468	0.00942395	0.0176913	0.0176049	0.00425112	0.00578191	0.0460663	0.0150319	0.00949072	0.00136194	0.0308778	0.0130894	0.0145471	0.0332955	0.00437354	0.00764224	0.0160141	0.0658172	0.0150136	0.0051435	2.714228	0.25988	0.313631	0.0880008	0.338489	4.339979
332	0	-16856.2	-16857.8	1.59847	0.193556	0.196184	0.171558	0.174477	0.175823	0.19024	0.144423	0.248714	0.169519	0.187097	0.119505	0.107278	0.105218	0.163657	0.176386	0.165701	0.198418	0.140304	0.180433	0.144778	0.13106	0.151846	0.193419	0.0175521	0.0312235	0.00793665	0.0159983	0.0119967	0.0223635	0.00874114	0.0429594	0.0147899	0.0791789	0.00261021	0.00639646	0.0103769	0.0172574	0.0151367	0.00595809	0.0160265	0.0583017	0.0435391	0.0134148	2.650596	0.286645	0.312448	0.0829249	0.317982	4.271354
333	1	-16889.9	-16892.6	2.68022	0.158424	0.209775	0.139699	0.215404	0.172084	0.13262	0.218786	0.162592	0.189366	0.142908	0.178202	0.142574	0.134915	0.128418	0.114317	0.13644	0.163994	0.202507	0.152395	0.203092	0.121559	0.172526	0.202266	0.0172559	0.0172962	0.0191513	0.0137568	0.00998638	0.0113912	0.040624	0.0193945	0.00771471	0.00444228	0.0365186	0.0148882	0.0268623	0.0336517	0.00788608	0.00862158	0.00327911	0.0606433	0.0141019	0.00469127	2.599289	0.269052	0.291175	0.0919384	0.347834	4.167021
334	0	-16855.4	-16858	2.57061	0.16512	0.178534	0.153768	0.183037	0.174438	0.199089	0.193303	0.248714	0.168425	0.209964	0.116309	0.109598	0.105218	0.13125	0.133278	0.168338	0.201635	0.143152	0.152319	0.151373	0.136148	0.134921	0.165917	0.0180481	0.0470363	0.0237091	0.0143562	0.012672	0.0273068	0.00604785	0.0470994	0.00451346	0.080805	0.00583788	0.00559958	0.0232218	0.0383839	0.0108475	0.00919373	0.0136889	0.0529285	0.0122305	0.00565005	2.532655	0.288228	0.299751	0.0918293	0.320191	4.183025
335	1	-16887.4	-16888.6	1.26318	0.17168	0.193902	0.150711	0.182966	0.204455	0.156982	0.256224	0.189257	0.168884	0.137557	0.172708	0.12792	0.122255	0.128871	0.129344	0.16605	0.180398	0.223666	0.160133	0.232259	0.144858	0.148222	0.197058	0.00645671	0.0126034	0.0191513	0.0104757	0.0117314	0.00621651	0.0610954	0.00766307	0.00895359	0.00359923	0.0592749	0.00825177	0.0164667	0.0281021	0.0102703	0.00183446	0.00257568	0.0573768	0.0127614	0.00529983	2.764021	0.275227	0.293231	0.0926701	0.338871	4.296521
336	0	-16847.6	-16849.8	2.20012	0.198428	0.185501	0.180056	0.187328	0.161062	0.201881	0.165452	0.222922	0.182771	0.164151	0.129679	0.111306	0.11542	0.123308	0.16957	0.152771	0.19845	0.18311	0.139934	0.146656	0.157327	0.136299	0.181442	0.00578737	0.0451258	0.0280188	0.0140794	0.00497809	0.0217537	0.0046271	0.0262003	0.0144933	0.0610825	0.00583131	0.00612614	0.0156811	0.0303558	0.0323975	0.000113585	0.00931484	0.0468823	0.0395182	0.00125707	2.687505	0.277493	0.304663	0.0840671	0.333777	4.208449
337	1	-16902.2	-16903.3	1.05766	0.147177	0.193902	0.174881	0.211072	0.17529	0.188331	0.231257	0.172354	0.173077	0.181332	0.163414	0.131945	0.128899	0.132285	0.147913	0.177157	0.184487	0.197964	0.183599	0.16308	0.117222	0.13372	0.218738	0.0138697	0.0325025	0.0115173	0.0240958	0.00302343	0.0196976	0.0546493	0.0118502	0.0199173	0.00103933	0.0485912	0.00509588	0.0140966	0.0309167	0.0051478	0.00773401	0.00164329	0.0540517	0.012162	0.0132276	2.807355	0.278333	0.284206	0.0904622	0.346999	4.313924
338	0	-16844.3	-16845.9	1.63825	0.183987	0.206577	0.195264	0.173057	0.179988	0.212323	0.151725	0.229161	0.209181	0.164151	0.11879	0.099493	0.116982	0.14768	0.150338	0.142193	0.169269	0.147366	0.173013	0.174681	0.134712	0.127617	0.175465	0.0205129	0.0465607	0.0303211	0.00744421	0.0059582	0.0276074	0.00497162	0.048637	0.016839	0.0693508	0.00554573	0.00676971	0.0253091	0.0303558	0.013024	0.00365081	0.012195	0.082195	0.0246755	0.00222545	2.65346	0.279826	0.304495	0.0917952	0.323884	4.267163
339	1	-16897.6	-16899.3	1.69782	0.186689	0.213218	0.158094	0.207273	0.203531	0.159366	0.236022	0.157269	0.183791	0.159185	0.160382	0.11891	0.137677	0.147406	0.132125	0.147605	0.192398	0.202324	0.150489	0.173252	0.10306	0.140877	0.196426	0.0166158	0.0258007	0.0177547	0.0169203	0.0108513	0.011333	0.0287401	0.0217293	0.0133383	0.0079695	0.0574104	0.0243535	0.0173672	0.0370792	0.0109339	0.00307854	0.0133094	0.0479776	0.0136306	0.00112531	2.606916	0.28498	0.292948	0.0855646	0.336508	4.264687
340	0	-16844.8	-16846.3	1.51676	0.182512	0.195957	0.203557	0.163906	0.176408	0.186468	0.18836	0.23232	0.190345	0.175404	0.135284	0.0961157	0.0991629	0.15608	0.142856	0.149003	0.165485	0.144433	0.183227	0.136429	0.138814	0.132884	0.205943	0.0205129	0.0591422	0.0314064	0.0248888	0.0162008	0.0274136	0.000999175	0.0385659	0.00834306	0.0758204	0.00105202	0.00201164	0.0191374	0.0300495	0.0206177	0.00349769	0.011055	0.0468432	0.0399424	0.0107637	2.790758	0.271216	0.302952	0.0930772	0.332755	4.269217
341	1	-16894.8	-16895.5	0.69274	0.176231	0.177402	0.16325	0.205721	0.19971	0.167241	0.25823	0.155102	0.175135	0.19633	0.150375	0.115764	0.125098	0.121619	0.127592	0.167987	0.184689	0.221698	0.15912	0.218941	0.126169	0.15397	0.181513	0.0317608	0.0262486	0.0174313	0.0220728	0.00988223	0.00290034	0.0482852	0.0225389	0.013538	0.0025835	0.0501826	0.00469242	0.0304826	0.0293607	0.00932023	0.00667699	0.011565	0.0631464	0.0161377	0.00322672	2.800354	0.278816	0.303328	0.0888908	0.328966	4.350923
342	0	-16849.5	-16851.2	1.67839	0.202104	0.201664	0.184348	0.16175	0.175635	0.204397	0.179026	0.198772	0.179821	0.175599	0.159149	0.111789	0.0935059	0.15608	0.154794	0.14445	0.13923	0.17001	0.203269	0.169917	0.126676	0.129853	0.230347	0.00269829	0.0443837	0.0152409	0.0134778	0.0169206	0.0226707	0.00528369	0.0438274	0.0218095	0.0675308	0.00726747	0.000210575	0.02604	0.0216741	0.0108735	0.00238726	0.00662608	0.0487488	0.0239294	0.00860303	2.663712	0.269365	0.306609	0.0870418	0.336984	4.262386
343	1	-16897.1	-16899.4	2.31625	0.157283	0.191545	0.13271	0.185627	0.192033	0.172034	0.232531	0.151718	0.160237	0.143481	0.16935	0.142736	0.140909	0.13563	0.123654	0.139263	0.168199	0.169352	0.177638	0.194277	0.12128	0.166915	0.207677	0.0290331	0.0197659	0.0133994	0.00767363	0.00719611	0.0106495	0.0630998	0.0158344	0.0182917	0.00130693	0.0480049	0.00139082	0.0181844	0.0555871	0.000600736	0.00234297	0.011565	0.0688339	0.0150316	0.00918056	2.738925	0.283425	0.287864	0.0910692	0.337642	4.193049
344	0	-16846.3	-16848.9	2.58988	0.188074	0.195325	0.154724	0.169986	0.164768	0.182085	0.166661	0.209915	0.169751	0.163605	0.130679	0.102464	0.123598	0.165667	0.139569	0.130337	0.176043	0.169823	0.144866	0.141382	0.138038	0.160807	0.200191	0.00791416	0.0586465	0.0264632	0.0148265	0.0107962	0.0118358	0.0026049	0.0352858	0.0109751	0.0819612	0.00670284	0.00806425	0.0219871	0.0389469	0.0157928	0.00552435	0.0166564	0.0758693	0.0178461	0.0150143	2.652488	0.28278	0.304491	0.0834864	0.329242	4.172072
345	1	-16893.7	-16895.3	1.59792	0.173268	0.168614	0.180427	0.216202	0.196666	0.159271	0.251034	0.164509	0.192895	0.168741	0.134348	0.103203	0.143745	0.112413	0.1245	0.150136	0.189639	0.201129	0.172662	0.215374	0.10636	0.168659	0.205135	0.0173211	0.0100555	0.0249871	0.0125255	0.0102792	0.00512904	0.0587099	0.0168648	0.0231712	0.00669657	0.0371896	0.00394693	0.0140422	0.0414821	0.00583124	0.00505423	0.00420243	0.0611857	0.0100389	0.00553271	2.626933	0.284349	0.293249	0.0883499	0.334052	4.273176
346	0	-16854.5	-16856.2	1.64819	0.178034	0.201655	0.15647	0.172568	0.176158	0.187738	0.169984	0.238353	0.177364	0.200323	0.108933	0.10108	0.101283	0.157432	0.147129	0.111101	0.18922	0.18661	0.19625	0.167835	0.140786	0.144665	0.197049	0.0084428	0.0540879	0.021195	0.00851689	0.00520039	0.0188804	0.00300455	0.0380926	0.0190132	0.09798	0.0075163	0.0147986	0.0268988	0.0344698	0.0169548	0.00861041	0.018013	0.0416604	0.0163087	0.000917818	2.621192	0.277172	0.312048	0.0862339	0.324546	4.268579
347	1	-16892.2	-16894.2	2.05329	0.168896	0.176988	0.157869	0.228004	0.215447	0.167159	0.251107	0.169645	0.173827	0.146989	0.134387	0.130202	0.142005	0.117161	0.11332	0.149493	0.164464	0.199927	0.159016	0.201388	0.118201	0.147956	0.203391	0.00350419	0.0153502	0.014197	0.0111334	0.0129683	0.0105313	0.0430788	0.0113903	0.007452	0.00694382	0.0587789	0.0125165	0.0268551	0.0412228	0.000936986	0.00995792	0.00100242	0.0795511	0.0181353	0.000228606	2.694996	0.284087	0.302598	0.0870147	0.3263	4.222578
348	0	-16862.5	-16863.1	0.507833	0.181755	0.224583	0.213785	0.17434	0.149823	0.200719	0.200208	0.225309	0.217033	0.177971	0.100417	0.151517	0.107066	0.128562	0.176055	0.160186	0.191177	0.176872	0.16797	0.162618	0.155131	0.13437	0.184939	0.0129793	0.0424819	0.0201956	0.00297108	0.0138171	0.0216807	0.00197548	0.0318596	0.0179413	0.0577164	0.000269203	0.0147809	0.0237722	0.0213717	0.00666616	0.00107915	0.0240226	0.056452	0.0372394	0.0011554	2.753363	0.271877	0.317861	0.0782801	0.331982	4.372834
349	1	-16894.6	-16896.7	2.05622	0.166589	0.210085	0.148669	0.195395	0.206593	0.149221	0.232909	0.179751	0.178662	0.139865	0.178005	0.126093	0.122838	0.134233	0.129711	0.178903	0.166972	0.180234	0.176921	0.229776	0.123834	0.163857	0.182491	0.00889164	0.0138367	0.0172144	0.0161167	0.00689169	0.00250317	0.0328019	0.0271331	0.00798256	0.0017363	0.0536119	0.00797352	0.0207086	0.0205392	0.00995342	0.00322978	0.00261984	0.0603763	0.00523344	0.00164479	2.690664	0.278211	0.307062	0.0951762	0.319551	4.222606
350	0	-16850.3	-16853	2.75121	0.190016	0.18293	0.190889	0.144877	0.148807	0.202544	0.201289	0.205195	0.14873	0.181748	0.130535	0.106797	0.117498	0.124193	0.176055	0.144287	0.163565	0.165623	0.156976	0.165005	0.136818	0.112042	0.175563	0.0185361	0.0417876	0.0430723	0.00576706	0.00979065	0.0248581	0.000178241	0.040391	0.0160868	0.0950712	0.00975466	0.00858657	0.0201767	0.0381988	0.0216354	0.00174954	0.013955	0.0550121	0.0253952	0.00274379	2.535768	0.276272	0.298544	0.0878353	0.337349	4.164728
351	1	-16899	-16900.1	1.08115	0.168542	0.2342	0.161558	0.18977	0.205712	0.149784	0.245506	0.186161	0.154847	0.143558	0.198514	0.12622	0.126203	0.129022	0.129692	0.141276	0.193775	0.216891	0.172579	0.182057	0.120807	0.161792	0.219168	0.0283622	0.0146538	0.0170622	0.00374834	0.00620437	0.00122686	0.0616556	0.0249658	0.0149275	0.00513407	0.0325049	0.00359442	0.0219938	0.0370827	0.00995342	0.0102946	0.000358601	0.0585772	0.0118631	0.0146282	2.474483	0.253705	0.30753	0.0931485	0.345617	4.336427
352	0	-16845.7	-16847.7	2.08636	0.162614	0.186456	0.169475	0.154544	0.165165	0.198177	0.16326	0.229097	0.19693	0.179571	0.124887	0.112347	0.12801	0.15497	0.135252	0.169469	0.177095	0.149094	0.164357	0.148489	0.136409	0.155018	0.192009	0.00600529	0.0338465	0.0322844	0.0207783	0.0162737	0.0200795	0.000883938	0.0303027	0.0166046	0.0853235	0.012511	0.000234555	0.0254602	0.0256989	0.0185903	0.00231844	0.01766	0.0490619	0.0312196	0.0137132	2.80054	0.270834	0.301403	0.0894738	0.338289	4.211547
353	1	-16890.2	-16891.4	1.22675	0.165449	0.173215	0.159519	0.220062	0.198922	0.164902	0.240578	0.178097	0.181497	0.143024	0.157822	0.128411	0.148315	0.133082	0.120546	0.14545	0.186642	0.193639	0.166309	0.200292	0.152631	0.161208	0.202871	0.0283622	0.00901589	0.0223042	0.0160134	0.00620437	0.00537063	0.0433366	0.0166986	0.0119752	0.00430603	0.0473652	0.0142881	0.0106513	0.0248966	0.00746135	5.29341e-05	0.00618544	0.103628	0.00940398	0.00585497	2.553076	0.266616	0.302629	0.0933608	0.337395	4.315858
354	0	-16853.7	-16855.8	2.03907	0.157936	0.211357	0.15489	0.180834	0.158923	0.194336	0.165096	0.192186	0.191525	0.181626	0.116804	0.101067	0.119059	0.148297	0.142895	0.170726	0.184351	0.149094	0.162824	0.152622	0.143862	0.140184	0.205471	0.0183967	0.0369055	0.0208396	0.0153889	0.0199319	0.040866	8.43761e-05	0.029349	0.00301542	0.0766977	0.00514824	0.00858689	0.0334073	0.0452683	0.0327803	0.000293542	0.0199368	0.0653769	0.0178438	0.0062715	2.717329	0.273851	0.318121	0.0856545	0.322373	4.222353
355	1	-16891.3	-16891.8	0.512929	0.179765	0.179845	0.170331	0.233653	0.213376	0.158617	0.247003	0.171057	0.19163	0.162528	0.157082	0.150508	0.138151	0.14081	0.117564	0.147878	0.190988	0.205723	0.164506	0.201306	0.131988	0.165159	0.169194	0.0262671	0.0199334	0.0164338	0.0182392	0.0124312	0.00818137	0.0512008	0.014275	0.00387328	0.00549767	0.0350731	0.00624791	0.0214714	0.0335385	0.00584026	0.000204765	8.19259e-05	0.0600699	0.0161197	0.0180841	2.900264	0.280371	0.295948	0.0851265	0.338554	4.361727
356	0	-16844.8	-16845.7	0.965725	0.153543	0.186832	0.182925	0.149115	0.181173	0.209164	0.213074	0.256484	0.189001	0.179681	0.128968	0.0997828	0.12424	0.130418	0.163686	0.14445	0.183238	0.1718	0.19212	0.172213	0.140145	0.136692	0.195278	0.01045	0.0419831	0.0208396	0.0179482	0.0199319	0.030662	0.000411221	0.0385535	0.0163267	0.0790556	0.000820177	0.00622814	0.0255565	0.0246717	0.0105661	0.00340156	0.0186715	0.0569054	0.0263422	0.0038026	2.616838	0.265575	0.307257	0.0851938	0.341974	4.337152
357	1	-16896.8	-16898.1	1.26243	0.150503	0.188587	0.17636	0.205643	0.215671	0.168533	0.246646	0.165179	0.177269	0.168956	0.134519	0.1466	0.136111	0.121654	0.149085	0.13567	0.181026	0.206583	0.168991	0.210358	0.111079	0.153789	0.210898	0.00749291	0.0199334	0.0212684	0.00580289	0.00985903	0.00779064	0.0318687	0.0207077	0.00944686	0.00250816	0.0364249	0.019142	0.036837	0.0331406	0.00470944	0.00197175	0.0160006	0.0513098	0.00687761	0.015912	2.873118	0.264395	0.294866	0.0986309	0.342108	4.288714
358	0	-16850	-16852.1	2.10978	0.162477	0.18396	0.171557	0.158512	0.147662	0.216129	0.162123	0.208217	0.168655	0.18023	0.125507	0.0903241	0.130849	0.163186	0.166948	0.143921	0.208789	0.18206	0.13267	0.156297	0.133246	0.129365	0.190966	0.0021066	0.0456524	0.0283695	0.0296408	0.0164163	0.019598	0.0026872	0.0498521	0.0146774	0.0765574	0.00470721	0.00555585	0.0149439	0.0354651	0.0278001	0.0101877	0.00868003	0.0768504	0.0284928	0.00775797	2.658291	0.27838	0.303354	0.0845003	0.333765	4.21965
