Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
4790	-17215.8	-17221	5.26325	0.170914	0.19161	0.193821	0.200283	0.2002	0.180635	0.223985	0.197606	0.188742	0.141656	0.181417	0.141505	0.124801	0.115381	0.1399	0.151625	0.129279	0.157684	0.16917	0.100402	0.145308	0.123085	0.158433	0.0205224	0.0130895	0.0733486	0.0174064	0.000112657	0.0179542	0.0123859	0.0242007	0.0137662	0.0413476	0.0294755	0.0392477	0.00439626	0.0146954	0.0264603	0.0124556	0.00421257	0.0208225	0.00270699	0.0257082	0.232572	0.301378	0.10603	0.36002	4.141759
4800	-17194.9	-17200.5	5.66194	0.197175	0.194588	0.19851	0.196946	0.172235	0.178281	0.206776	0.161935	0.223738	0.158485	0.147403	0.137891	0.106008	0.143119	0.17925	0.119754	0.118537	0.147821	0.191445	0.11067	0.114749	0.13405	0.190989	0.0321003	0.0149527	0.0563337	0.0120742	0.000968041	0.0304946	0.00269007	0.0201461	0.0105701	0.0461756	0.0156399	0.0213801	0.0196152	0.000152962	0.0171787	0.0194304	0.00304821	0.0228228	0.00292327	0.0228394	0.234306	0.304215	0.0936254	0.367853	4.10189
4810	-17193.9	-17200.9	6.92801	0.208007	0.163314	0.179927	0.206229	0.136817	0.165906	0.234167	0.157047	0.223738	0.148232	0.144499	0.129269	0.126015	0.10835	0.156279	0.125015	0.118537	0.155156	0.188428	0.0739455	0.144118	0.102038	0.17202	0.0383349	0.00920339	0.053665	0.0165344	0.00817843	0.0309143	0.0114468	0.0125249	0.0120005	0.0436313	0.0229907	0.038699	0.0150671	0.00203281	0.0220057	0.0194304	0.0040983	0.0225217	0.00765492	0.017295	0.232199	0.307699	0.0908609	0.369241	3.975283
4820	-17202.2	-17205.9	3.73262	0.221111	0.144484	0.223148	0.179286	0.171153	0.178176	0.232505	0.218666	0.203656	0.169885	0.173925	0.129269	0.0955555	0.134888	0.171458	0.145026	0.136565	0.177324	0.206412	0.0967799	0.14294	0.132722	0.207383	0.0354034	0.00320107	0.0691203	0.0167749	0.00158387	0.0268443	0.00968361	0.0128675	0.00830689	0.0426884	0.0315067	0.0361132	0.0232023	0.00556625	0.0166562	0.0150063	0.00168762	0.0182419	0.00543663	0.0226131	0.235551	0.314597	0.0902905	0.359561	4.294822
4830	-17208.1	-17215.8	7.7001	0.192354	0.155144	0.193058	0.174656	0.139043	0.184259	0.237689	0.188058	0.200453	0.133593	0.155093	0.12333	0.112144	0.122764	0.159318	0.105903	0.10373	0.142546	0.161737	0.0958248	0.0996558	0.115987	0.186895	0.0381261	0.0267992	0.0591317	0.0194986	0.0114117	0.0193904	0.00777171	0.0128675	0.0165092	0.0263074	0.0122635	0.0395883	0.00784622	0.000246612	0.02327	0.0277673	0.00161295	0.0281608	0.0154384	0.0208327	0.227864	0.313174	0.0844491	0.374513	3.898073
4840	-17200.3	-17206.7	6.4506	0.213548	0.167236	0.206403	0.173228	0.152408	0.154523	0.186719	0.19459	0.241808	0.161959	0.137814	0.131348	0.11536	0.139458	0.163689	0.122164	0.108964	0.168123	0.154692	0.0958248	0.1182	0.127208	0.183795	0.0467318	0.0104736	0.0591317	0.0150237	0.00387282	0.0320293	0.00395012	0.0186452	0.0109068	0.035796	0.0107165	0.0270664	0.017625	0.00630805	0.00901507	0.0216494	0.019741	0.0138799	0.003826	0.0375752	0.223162	0.317784	0.0861813	0.372873	4.023024
4850	-17203	-17209.7	6.71583	0.230026	0.164543	0.185454	0.191035	0.168928	0.173422	0.229352	0.162268	0.210352	0.185128	0.151511	0.0991098	0.113515	0.110017	0.140924	0.133362	0.129857	0.144844	0.144669	0.0870241	0.11613	0.1129	0.199823	0.0399326	0.00882718	0.0537269	0.0241314	0.00366463	0.0261612	0.00100953	0.021922	0.0162705	0.040034	0.0178291	0.0220022	0.00889493	0.0106762	0.0157335	0.0216494	0.0110319	0.00937441	0.0176924	0.0417444	0.225867	0.313805	0.0879333	0.372395	3.996501
4860	-17204.9	-17210.7	5.86744	0.20607	0.146238	0.200515	0.170829	0.20232	0.167564	0.239602	0.20937	0.210756	0.165759	0.155066	0.147888	0.107567	0.121006	0.137537	0.137419	0.106528	0.160105	0.204943	0.0895145	0.12554	0.133349	0.178516	0.036574	0.0167238	0.0551476	0.0133264	0.00650738	0.0145004	0.00236702	0.0122394	0.0130189	0.0153936	0.0111829	0.0402578	0.012889	0.000566814	0.0156124	0.0185823	0.0190463	0.0174969	0.0143542	0.0215485	0.228671	0.323637	0.0934372	0.354255	4.08134
4870	-17198.9	-17205.7	6.79385	0.20917	0.171004	0.189735	0.185384	0.166595	0.18317	0.192061	0.183252	0.194288	0.17704	0.141501	0.13871	0.111943	0.134263	0.144652	0.122091	0.124299	0.151382	0.174776	0.096107	0.0880104	0.116434	0.171513	0.030534	0.00836158	0.0591032	0.0153165	0.0110183	0.0297886	0.0135624	0.0151528	0.00960653	0.0393314	0.0300094	0.0370476	0.0192866	0.0067664	0.0183243	0.0131852	0.00932509	0.0131072	0.0181532	0.0243371	0.221416	0.327993	0.089119	0.361472	3.988699
4880	-17196.1	-17201.8	5.72409	0.22019	0.160548	0.198139	0.183878	0.173031	0.184641	0.210904	0.188787	0.217103	0.180928	0.15502	0.1368	0.114973	0.109463	0.166879	0.117583	0.125211	0.14328	0.176599	0.109528	0.111889	0.122633	0.17188	0.0465294	0.0187788	0.0680511	0.0179682	0.00224414	0.0307262	0.000512341	0.0124116	0.0177993	0.0346504	0.0332628	0.0310375	0.0103967	0.000874043	0.0281777	0.0107843	0.0137141	0.0110433	0.0155877	0.0112344	0.223956	0.305247	0.0940912	0.376706	4.095675
4890	-17194.1	-17200.4	6.27605	0.195261	0.153986	0.17844	0.190345	0.160106	0.169904	0.206049	0.177095	0.220038	0.161837	0.146354	0.134632	0.102986	0.109346	0.15425	0.135593	0.128875	0.181862	0.174911	0.105629	0.134009	0.122062	0.201701	0.0427693	0.00986807	0.0429997	0.0259396	0.000805802	0.0293738	0.00281854	0.0183976	0.0110192	0.04409	0.00569688	0.0380287	0.0351859	0.000121925	0.019924	0.0117699	0.00361988	0.0187511	0.0134913	0.0205362	0.221174	0.329682	0.0880312	0.361113	4.040479
4900	-17196.9	-17203.2	6.28409	0.199043	0.15528	0.190808	0.200996	0.175309	0.192634	0.226448	0.230392	0.195344	0.154645	0.131277	0.140548	0.125071	0.126725	0.145571	0.102385	0.0985457	0.141573	0.17557	0.10787	0.111069	0.122301	0.182774	0.022624	0.0154477	0.065061	0.021371	0.000475326	0.0269908	0.0060367	0.0181214	0.0162617	0.0499525	0.0229922	0.0287796	0.0155821	0.00133648	0.0237452	0.0244465	0.00486476	0.0129895	0.0168501	0.013568	0.228979	0.311948	0.0900103	0.369062	4.039675
4910	-17210	-17216.3	6.30442	0.19994	0.161296	0.181311	0.174877	0.146229	0.150511	0.242713	0.205661	0.236703	0.139886	0.141689	0.142318	0.0851808	0.121535	0.149973	0.151134	0.127196	0.141084	0.166715	0.0956651	0.122477	0.115384	0.181538	0.0281646	0.017195	0.0608609	0.0231653	0.0022731	0.0503148	0.00692312	0.0498936	0.00908631	0.036997	0.0252712	0.0243401	0.0145098	0.00308828	0.0337007	0.0164412	0.00429346	0.0142809	0.0210306	0.0147946	0.232599	0.328012	0.0849709	0.354418	4.037642
4920	-17191.6	-17198.1	6.53554	0.191116	0.150518	0.181311	0.203024	0.155992	0.188691	0.214031	0.178495	0.208069	0.161342	0.139662	0.139452	0.119007	0.114569	0.155079	0.132905	0.123348	0.14972	0.177973	0.0918968	0.124516	0.129454	0.176331	0.0348602	0.00699973	0.0562062	0.0118745	0.00261672	0.0249127	0.0134393	0.00998421	0.0141443	0.051923	0.0192367	0.027997	0.0176353	0.0045547	0.0193873	0.0137975	0.0126071	0.017129	0.025338	0.0233823	0.21752	0.334925	0.0872031	0.360351	4.01453
4930	-17195.8	-17201.8	5.97547	0.191139	0.162122	0.189288	0.187859	0.137038	0.179432	0.2049	0.181164	0.198937	0.187476	0.138798	0.118459	0.115563	0.115751	0.173543	0.151395	0.116973	0.180009	0.167824	0.0930986	0.133227	0.127671	0.19324	0.0193604	0.0143624	0.0543786	0.0213497	0.00651947	0.0232691	0.00549464	0.017605	0.0178246	0.0569575	0.0155587	0.0474118	0.0174779	0.00302011	0.0260574	0.0184887	0.00796244	0.0160318	0.0194188	0.0170836	0.230613	0.321037	0.0907349	0.357614	4.070537
4940	-17200.1	-17206.1	6.03099	0.185479	0.159118	0.209536	0.197276	0.156371	0.160836	0.198085	0.171742	0.192349	0.176003	0.164775	0.120049	0.119692	0.10634	0.172735	0.159142	0.154456	0.140247	0.204574	0.0982305	0.110014	0.118405	0.193297	0.030604	0.0143624	0.051577	0.0160985	0.00168165	0.0313963	0.00315367	0.0119452	0.0182382	0.0459354	0.0166113	0.0366118	0.0136018	0.000636103	0.0309366	0.0222578	0.00873097	0.0092425	0.0120071	0.0206069	0.231322	0.301348	0.095072	0.372258	4.064985
4950	-17203.7	-17209.3	5.56829	0.18396	0.140255	0.190962	0.183202	0.136452	0.171722	0.233771	0.197294	0.234757	0.189102	0.147036	0.117243	0.124653	0.112857	0.165283	0.168271	0.127802	0.16256	0.15831	0.10218	0.119333	0.107467	0.200653	0.0428108	0.005973	0.0640978	0.0100434	0.000250704	0.0313963	0.00341435	0.0240719	0.018464	0.0410591	0.0235142	0.0332128	0.0313567	0.00173236	0.0250946	0.0048283	0.0171025	0.0172324	0.0134272	0.0270459	0.242634	0.304377	0.0873321	0.365657	4.111255
4960	-17194.5	-17200.3	5.79708	0.217386	0.167018	0.187425	0.177913	0.155878	0.168678	0.247929	0.197294	0.21344	0.153268	0.114293	0.12909	0.0909527	0.121107	0.161395	0.152218	0.144697	0.155015	0.190845	0.0934676	0.133545	0.131965	0.167275	0.0336937	0.00176294	0.0723343	0.026718	0.00313326	0.0213536	0.00953368	0.0133444	0.0161498	0.0330572	0.0182388	0.0401862	0.0124615	0.00254819	0.0321478	0.012474	0.00859689	0.0174149	0.0153606	0.0257709	0.228986	0.31493	0.0890405	0.367043	4.088376
4970	-17195.3	-17201.4	6.13142	0.177258	0.134276	0.194843	0.18154	0.162978	0.179115	0.226706	0.171679	0.226796	0.141059	0.135846	0.13358	0.126513	0.106978	0.149662	0.136967	0.132602	0.155015	0.190635	0.0844103	0.152766	0.138844	0.179554	0.0344743	0.00763199	0.0606476	0.022133	0.00480269	0.0213536	0.00172074	0.0112696	0.0135744	0.0449156	0.0277598	0.0333703	0.0124615	0.00662921	0.0288002	0.0191129	0.00859689	0.0275502	0.0163908	0.0321263	0.227686	0.319557	0.0972258	0.355532	4.054942
4980	-17202.3	-17207	4.66863	0.237107	0.187024	0.216915	0.179599	0.165817	0.187528	0.22947	0.188944	0.219133	0.139573	0.158723	0.15385	0.107253	0.128519	0.165313	0.115884	0.117499	0.163416	0.163904	0.098128	0.139851	0.100598	0.235562	0.0367661	0.0133478	0.0616801	0.0182296	0.00105104	0.0308927	0.00605032	0.0156593	0.0194033	0.0310241	0.0254358	0.029527	0.0186241	0.00173868	0.0164374	0.0157347	0.00884394	0.0275502	0.010184	0.0134304	0.236645	0.31736	0.0887687	0.357226	4.201221
4990	-17202.7	-17208.6	5.82742	0.224008	0.141597	0.209595	0.185357	0.168385	0.189401	0.208039	0.191924	0.208516	0.141298	0.161032	0.143796	0.0981584	0.105833	0.199802	0.157059	0.126113	0.149658	0.17532	0.1019	0.11732	0.137808	0.186284	0.0533133	0.0030553	0.0583068	0.0143081	0.00181924	0.029071	0.00610063	0.027305	0.0113774	0.0328863	0.00987998	0.0279125	0.0051919	0.00369084	0.0177765	0.00547679	0.00417396	0.0223196	0.0115256	0.0116504	0.23003	0.316625	0.0903296	0.363015	4.085342
5000	-17198.1	-17205.4	7.30616	0.193765	0.137245	0.174411	0.166801	0.144219	0.153696	0.226064	0.189934	0.198905	0.149263	0.145413	0.112138	0.0986621	0.10364	0.144108	0.162087	0.125595	0.150971	0.175071	0.0906115	0.144502	0.136426	0.201771	0.0308704	0.00832391	0.0620455	0.0223014	0.000904101	0.029071	0.00423206	0.0233986	0.0108644	0.0313253	0.0188206	0.0364964	0.0143413	0.00763616	0.0172633	0.010774	0.0131426	0.0302506	0.00252682	0.0375804	0.224803	0.317331	0.0949472	0.362919	3.937468
5010	-17200.5	-17206.9	6.40854	0.196536	0.151109	0.186658	0.200387	0.156286	0.186219	0.232848	0.218283	0.197052	0.153819	0.142539	0.104188	0.107598	0.103405	0.168004	0.144156	0.130674	0.130755	0.186341	0.103232	0.126075	0.119687	0.158382	0.0471241	0.00393743	0.0678009	0.016946	0.000209592	0.0314257	0.0152344	0.0106866	0.00757388	0.0473069	0.0229949	0.0466943	0.011286	0.00392252	0.0129356	0.0195714	0.0103924	0.00974159	0.00931161	0.0279043	0.246426	0.315412	0.0869202	0.351242	4.02723
5020	-17197	-17203.1	6.08506	0.190245	0.139544	0.18218	0.166975	0.184937	0.171581	0.204436	0.226486	0.224113	0.158372	0.137341	0.124935	0.112927	0.129611	0.178956	0.122695	0.121324	0.147188	0.202077	0.095257	0.119679	0.15552	0.169152	0.0322405	0.0187998	0.0539238	0.0164795	0.00429353	0.0268987	0.00258308	0.0221059	0.0110492	0.0336229	0.0163649	0.0379173	0.0182442	0.000378025	0.020707	0.0137136	0.00907254	0.0309106	0.00736533	0.0173754	0.224842	0.32553	0.0930772	0.35655	4.059578
5030	-17195	-17200.9	5.91478	0.210923	0.148787	0.177453	0.21358	0.166819	0.177821	0.218924	0.18194	0.201083	0.185799	0.137341	0.131028	0.109382	0.104886	0.168968	0.136369	0.123832	0.154731	0.184774	0.067344	0.122017	0.106741	0.194992	0.0335633	0.0147894	0.0656099	0.0223709	0.00295106	0.035077	0.00362237	0.0222075	0.0151349	0.0572629	0.0228783	0.0320312	0.0193669	0.00201033	0.0209733	0.0170629	0.00153519	0.0188155	0.0171907	0.0266185	0.235483	0.309759	0.0943344	0.360423	4.076606
5040	-17206.4	-17211.2	4.77911	0.221147	0.174005	0.196395	0.163454	0.180144	0.200485	0.190359	0.193411	0.231831	0.154199	0.150854	0.141316	0.117416	0.111056	0.171944	0.15452	0.128701	0.168747	0.169086	0.095276	0.150785	0.115938	0.207588	0.0380953	0.0136859	0.0552043	0.0176296	0.00165302	0.024468	0.0101847	0.00957988	0.0245847	0.0404326	0.00675971	0.0257361	0.0298624	0.0108657	0.0230615	0.0139909	0.00301398	0.0349374	0.000276344	0.0174936	0.227586	0.315746	0.0967288	0.359939	4.190173
5050	-17204.6	-17209.1	4.58572	0.207298	0.155641	0.201058	0.194339	0.176929	0.205872	0.234564	0.241967	0.229898	0.157281	0.14963	0.101073	0.110191	0.121924	0.161079	0.141418	0.100694	0.180513	0.197389	0.0906972	0.139149	0.15061	0.186464	0.0230684	0.00687353	0.0682432	0.0116775	0.000587809	0.0168419	0.0115453	0.0159796	0.00636578	0.0327966	0.0201268	0.0347232	0.00413502	0.00788703	0.0280853	0.0168902	0.00990917	0.0231861	0.0170043	0.017908	0.22627	0.319038	0.0935227	0.361168	4.209512
5060	-17198.7	-17205.6	6.92524	0.225126	0.155641	0.19717	0.187666	0.149769	0.14942	0.234654	0.196083	0.208022	0.143991	0.134348	0.127177	0.121418	0.118544	0.174853	0.135165	0.134505	0.148782	0.180104	0.08309	0.106549	0.116797	0.175956	0.0190155	0.00104364	0.0602183	0.0286228	0.00165013	0.0234465	0.0126297	0.00830811	0.0110825	0.0290661	0.0212534	0.0391318	0.00416568	0.00226901	0.0259635	0.0196763	0.0157206	0.00997691	0.00677001	0.0307216	0.224587	0.310338	0.09298	0.372095	3.97556
5070	-17194.6	-17201	6.43158	0.21768	0.175228	0.185783	0.165997	0.166474	0.181106	0.212899	0.178944	0.250431	0.140528	0.144215	0.136138	0.11143	0.10193	0.148315	0.130776	0.120597	0.131592	0.16271	0.100953	0.139761	0.111153	0.193611	0.0374646	0.0020775	0.0679167	0.0274645	0.000483867	0.0307621	0.00722024	0.0126335	0.00770692	0.0459129	0.0183095	0.041876	0.0200589	0.00226901	0.0266135	0.00790138	0.0157206	0.0153531	0.0149597	0.0139698	0.223091	0.312948	0.0943451	0.369616	4.024926
5080	-17203.7	-17212.4	8.72225	0.226043	0.149483	0.190403	0.171063	0.142525	0.160651	0.20592	0.163354	0.196326	0.142022	0.139026	0.127036	0.0886233	0.104838	0.139809	0.12668	0.117069	0.142092	0.156681	0.099547	0.153402	0.093865	0.18959	0.0306708	0.00889988	0.0520224	0.0197115	0.00116863	0.0210652	0.00844206	0.0121057	0.00863403	0.0309044	0.0183095	0.0365985	0.00501658	0.000965105	0.0322022	0.0280262	0.0110331	0.0118107	0.0149945	0.0172317	0.222443	0.324737	0.0943086	0.358511	3.795859
5090	-17191.4	-17198.2	6.86459	0.188003	0.160854	0.184671	0.183455	0.142979	0.155911	0.225382	0.183005	0.220667	0.14119	0.133275	0.123018	0.128984	0.106992	0.157956	0.150516	0.138715	0.142187	0.17176	0.111742	0.116792	0.124812	0.194151	0.0382599	0.0134173	0.0611668	0.0183456	0.00829385	0.0210968	0.00111853	0.0176737	0.016519	0.0479028	0.0229442	0.0292064	0.0167852	0.000627047	0.0187941	0.0175825	0.00434311	0.0194848	0.00859239	0.012455	0.226025	0.316061	0.0911239	0.36679	3.981625
5100	-17195.3	-17200.7	5.42172	0.219953	0.181283	0.194167	0.164293	0.179491	0.18726	0.234562	0.193101	0.237404	0.154528	0.159068	0.116208	0.0984138	0.124647	0.161399	0.115524	0.142825	0.151912	0.174433	0.088611	0.123738	0.126497	0.202921	0.0339197	0.0057904	0.0607062	0.0188855	0.00143736	0.0290732	0.0102688	0.0209471	0.0142115	0.036193	0.0117878	0.0249392	0.0204971	0.00597417	0.022733	0.0138175	0.00750266	0.0135708	0.00528833	0.036129	0.227417	0.321668	0.089234	0.361681	4.125912
5110	-17199.5	-17205.9	6.4348	0.21721	0.181283	0.206522	0.182012	0.138247	0.160303	0.23278	0.149069	0.19911	0.146241	0.140891	0.148851	0.100962	0.12986	0.175726	0.151018	0.117749	0.140206	0.160151	0.0936025	0.130196	0.113521	0.205762	0.0254139	0.0108764	0.0487574	0.0211147	0.00121426	0.0377385	0.00546285	0.0213832	0.00920459	0.0422326	0.0189029	0.0611656	0.0123251	0.00703666	0.0144289	0.0136974	0.0064006	0.0163555	0.0130688	0.0165496	0.221192	0.319892	0.0933571	0.365559	4.024603
5120	-17198.4	-17204	5.65359	0.207756	0.160963	0.196201	0.195992	0.160232	0.160258	0.18583	0.193136	0.203291	0.195777	0.128507	0.152111	0.118374	0.126783	0.18189	0.130892	0.127854	0.147133	0.168195	0.103552	0.134987	0.115497	0.19234	0.0391303	0.0032817	0.0589606	0.0150287	0.00280914	0.0365131	0.0135956	0.0210465	0.00995292	0.0397792	0.0220082	0.0406571	0.0265017	0.00703666	0.0196613	0.00808497	0.00841428	0.0164101	0.0027098	0.0235921	0.222906	0.322102	0.0990324	0.35596	4.102725
5130	-17196.2	-17202.3	6.04619	0.220076	0.180109	0.171351	0.188013	0.162382	0.151281	0.2257	0.191569	0.219327	0.170659	0.123021	0.13546	0.0953682	0.122423	0.163601	0.12962	0.117139	0.148026	0.194292	0.089179	0.138165	0.107227	0.197493	0.0407937	0.00437716	0.0497409	0.0244427	0.00133889	0.0422866	0.00678783	0.0193929	0.00492318	0.032842	0.0153792	0.0448395	0.00657862	0.00276064	0.0266714	0.0203928	0.011274	0.030061	0.00583415	0.0312649	0.227613	0.323358	0.0876569	0.361372	4.063464
5140	-17199.1	-17205.4	6.30304	0.193314	0.17996	0.209716	0.151515	0.152645	0.170183	0.198257	0.196798	0.216538	0.159765	0.131457	0.147323	0.112022	0.134521	0.151538	0.151978	0.129621	0.161987	0.181543	0.0956199	0.119435	0.109739	0.2089	0.0228542	0.0127161	0.0611989	0.0201632	0.00615702	0.0124764	0.00616742	0.0171361	0.0176135	0.0339838	0.0146264	0.0319865	0.0141032	0.00347206	0.0310618	0.0141794	0.00665711	0.0172812	0.0206191	0.00894958	0.236244	0.30379	0.0936497	0.366316	4.03778
5150	-17204.9	-17210.1	5.12485	0.236339	0.156252	0.181558	0.239051	0.150109	0.192946	0.238999	0.185406	0.201252	0.146541	0.138665	0.141741	0.0993209	0.116703	0.152827	0.116158	0.137705	0.161132	0.189602	0.10103	0.109907	0.151964	0.19569	0.0314987	0.0154134	0.0630834	0.0139116	0.00375424	0.0400124	0.0139796	0.0169027	0.0057727	0.044969	0.00929876	0.0298525	0.0155716	0.00286842	0.0235405	0.0155434	0.00920797	0.0172712	0.016527	0.0257228	0.222203	0.310871	0.100194	0.366732	4.155599
5160	-17196.3	-17204	7.71812	0.205646	0.143728	0.195204	0.165056	0.161592	0.188322	0.205103	0.173885	0.19178	0.164308	0.136708	0.131591	0.119788	0.133997	0.150031	0.130974	0.129607	0.137615	0.147877	0.0886893	0.142321	0.131032	0.178892	0.0376859	0.00283951	0.0447426	0.0218289	0.000582527	0.0199877	0.00468901	0.0194324	0.00677958	0.0222814	0.0160286	0.041157	0.0105697	0.00383471	0.0124438	0.0145481	0.00771991	0.0169124	0.0189137	0.0195481	0.226251	0.307761	0.0892497	0.376738	3.896272
5170	-17195	-17200.9	5.91689	0.232108	0.151835	0.190892	0.175142	0.154063	0.173533	0.230502	0.183691	0.221291	0.183082	0.14028	0.139762	0.101334	0.114541	0.168859	0.134177	0.114528	0.164524	0.173674	0.103979	0.136319	0.137593	0.188724	0.0317222	0.0013358	0.0552076	0.018441	0.00331862	0.0249728	0.00987109	0.0255883	0.0129249	0.0276536	0.0189834	0.0257954	0.022814	0.00257721	0.0168354	0.0154309	0.0112992	0.0109565	0.0044006	0.0218325	0.219012	0.330657	0.0931482	0.357183	4.076395
5180	-17205.5	-17213	7.52557	0.200991	0.150821	0.192126	0.181392	0.166846	0.153897	0.205786	0.159472	0.221664	0.15317	0.107486	0.119562	0.0888352	0.113472	0.151348	0.114207	0.125061	0.139066	0.191051	0.0997355	0.15354	0.102482	0.1891	0.0304572	0.00411289	0.0664831	0.0282118	0.00347227	0.0358562	0.00273612	0.0148208	0.00992119	0.0453741	0.0218071	0.0512133	0.0115553	0.0077933	0.0177379	0.0196962	0.00739604	0.0174216	0.00905836	0.0292906	0.228904	0.312847	0.0813501	0.376898	3.915527
5190	-17198.5	-17204.5	6.03878	0.198168	0.145495	0.201173	0.187711	0.152275	0.172879	0.255604	0.189682	0.207934	0.144483	0.132145	0.134827	0.137001	0.138751	0.129534	0.145796	0.148857	0.160677	0.201083	0.0835594	0.148217	0.110375	0.170648	0.0205394	0.00460924	0.0640085	0.0138849	0.00335906	0.0299679	0.00810137	0.0129978	0.0124991	0.0461738	0.0268592	0.038703	0.0191848	0.000488591	0.0157447	0.0116514	0.00322525	0.0142662	0.00577823	0.015289	0.229234	0.318127	0.0860338	0.366605	4.064206
5200	-17194.9	-17200.4	5.48788	0.218894	0.175128	0.184298	0.171955	0.166448	0.172155	0.207298	0.17	0.209165	0.166232	0.134833	0.158513	0.119138	0.140338	0.179807	0.13498	0.13514	0.161866	0.179722	0.0905375	0.155729	0.12089	0.165793	0.0361714	0.0174248	0.0624202	0.0284726	0.00558382	0.0221261	0.00613971	0.0120356	0.0113161	0.0461738	0.00973279	0.0359878	0.0115041	0.000725911	0.0142105	0.023127	0.00404142	0.0126343	0.0152671	0.0253427	0.226029	0.314535	0.0964892	0.362947	4.119296
5210	-17193.1	-17199	5.87297	0.218894	0.167262	0.182885	0.194289	0.148609	0.16402	0.223871	0.20009	0.220592	0.155967	0.14433	0.133444	0.131753	0.137326	0.152934	0.13794	0.133763	0.142719	0.183865	0.0975008	0.151477	0.116802	0.164913	0.0328017	0.00551972	0.0616048	0.0171933	0.00338475	0.0235444	0.0110986	0.0138446	0.0202085	0.0466605	0.0112881	0.0363887	0.00290792	0.00774144	0.0280408	0.0113383	0.00228533	0.0133953	0.0116274	0.0146668	0.22373	0.322016	0.0892245	0.36503	4.080787
5220	-17200.8	-17208.4	7.59327	0.20414	0.161963	0.192435	0.176007	0.133844	0.15144	0.230426	0.173141	0.193039	0.1464	0.122827	0.15297	0.0915559	0.103134	0.134878	0.128216	0.128343	0.163214	0.182279	0.0790153	0.124569	0.130779	0.175826	0.0462432	0.00651364	0.0623681	0.0148747	0.00213316	0.0257044	0.01151	0.0264766	0.0156187	0.0325726	0.0221486	0.0312846	0.0198935	0.00139136	0.0261432	0.0168599	0.0125512	0.00962243	0.0166066	0.0277969	0.239715	0.318682	0.0926235	0.348979	3.908757
5230	-17200.7	-17206.8	6.11916	0.181159	0.167763	0.180255	0.170546	0.147773	0.171419	0.209377	0.219914	0.209943	0.157732	0.141565	0.116669	0.0970895	0.132641	0.156633	0.119181	0.131121	0.164726	0.188528	0.0958795	0.157679	0.143224	0.179164	0.054657	0.00710783	0.0606323	0.0241604	0.000686098	0.0257422	0.0100428	0.00638007	0.0104618	0.0271301	0.0260293	0.0225223	0.0142959	0.0122165	0.016528	0.0174406	0.00678073	0.0252256	0.00637082	0.041776	0.230794	0.313155	0.0897087	0.366342	4.056168
5240	-17198.1	-17203.7	5.63344	0.201672	0.175808	0.160996	0.220598	0.154339	0.180844	0.221541	0.191784	0.236887	0.165031	0.122887	0.134944	0.125039	0.125059	0.161964	0.153274	0.138067	0.139404	0.180031	0.0739023	0.117247	0.112454	0.199426	0.0397169	0.00667481	0.0624188	0.0275007	0.00159696	0.0316331	0.0111998	0.0141769	0.0149098	0.0426846	0.0317557	0.0571299	0.00406023	0.000399184	0.0125087	0.0088386	0.00392334	0.0146971	0.0131424	0.0125708	0.226838	0.320016	0.0909559	0.36219	4.10474
5250	-17198.5	-17203.9	5.34857	0.18453	0.17543	0.182595	0.214549	0.175881	0.177539	0.214794	0.181559	0.229524	0.155902	0.13125	0.134722	0.0989148	0.106452	0.178456	0.126667	0.114334	0.175542	0.196362	0.104511	0.132204	0.108027	0.192721	0.0472595	0.0239438	0.0605602	0.0134651	0.00030123	0.0244817	0.0084719	0.0215278	0.00560603	0.0461601	0.0317557	0.0412994	0.0125629	0.000253427	0.0319939	0.00821943	0.00730282	0.0197504	0.0172342	0.0186087	0.230163	0.324408	0.0859902	0.359439	4.133226
5260	-17199.2	-17205.4	6.14263	0.197908	0.179948	0.17458	0.185605	0.166761	0.165677	0.201388	0.212258	0.205443	0.18574	0.139458	0.140279	0.119828	0.113764	0.123753	0.134889	0.115486	0.147673	0.185421	0.1088	0.134086	0.110292	0.193415	0.0536308	0.0133487	0.0625122	0.0129738	0.0021478	0.0434431	0.000739363	0.011154	0.0186	0.0362297	0.0105898	0.0384223	0.0159433	0.00398647	0.0220436	0.0101569	0.00536013	0.0231402	0.00649031	0.0204581	0.231749	0.32318	0.0853198	0.359752	4.053821
