Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1077	1	-16247.6	-16262	14.4476	0.17818	0.191284	0.201614	0.170496	0.112464	0.10044	0.121402	0.203684	0.117472	0.187779	0.149596	0.124115	0.0881598	0.133338	0.125443	0.141141	0.154356	0.131705	0.140362	0.138663	0.0752364	0.151599	0.145368	0.0364268	0.0142485	0.00378473	0.0189685	0.0108656	0.000181542	0.0101049	0.00539027	0.0694293	0.0325488	0.004292	0.0436886	0.000690093	0.0121118	0.00877177	0.012431	0.0926231	0.00128452	0.00124502	0.0390857	0.294537	0.240774	0.0719085	0.0385807	0.34119	0.013009	0.224577	0.225724	0.163129	0.38657	3.702071
1078	0	-16348.9	-16362.5	13.5658	0.187993	0.178457	0.20278	0.217416	0.163009	0.160818	0.113667	0.0759335	0.193298	0.159543	0.100383	0.139525	0.155131	0.143919	0.136715	0.115603	0.159225	0.143544	0.137781	0.145296	0.127172	0.0947145	0.13499	0.0722765	0.00492064	0.00818715	0.0290696	0.021929	0.00137493	0.0866148	0.0183741	0.00747247	0.00899199	0.00912966	0.00250551	0.00717469	0.0281142	0.0134103	0.00381084	0.0372093	0.0118534	0.00101085	0.0299089	0.28937	0.269809	0.0708442	0.0435048	0.3179	0.00857193	0.226873	0.234766	0.141557	0.396804	3.790253
1079	1	-16252.2	-16267	14.7866	0.193945	0.155703	0.20149	0.175035	0.112795	0.106206	0.151791	0.19994	0.106986	0.18219	0.131438	0.111336	0.0869379	0.11055	0.125075	0.15704	0.149289	0.1207	0.147156	0.129094	0.088849	0.15002	0.148265	0.0442319	0.0310893	0.00652937	0.0231242	0.0113199	0.0016856	0.0157153	0.00794449	0.0649577	0.0168981	0.0138657	0.0326673	0.00106079	0.00898212	0.00642455	0.00856029	0.0801566	0.00389878	0.00188908	0.0453454	0.288747	0.237888	0.0722532	0.0430176	0.348545	0.00954946	0.23961	0.219209	0.152405	0.388775	3.668176
1080	0	-16347.4	-16361	13.54	0.203083	0.167973	0.199174	0.189446	0.162855	0.146805	0.114034	0.0789061	0.171645	0.155956	0.116278	0.117614	0.150314	0.143715	0.128655	0.111452	0.165074	0.133757	0.137781	0.183947	0.120327	0.0826381	0.159059	0.0803714	0.0188264	0.00311216	0.0288584	0.0229352	0.00184862	0.0987124	0.0154307	0.00793715	0.00934844	0.0130303	0.00957427	0.00607974	0.0115033	0.0164104	0.00699944	0.0375012	0.0117194	0.000551158	0.0515958	0.281559	0.273359	0.0702008	0.0517216	0.315664	0.00749539	0.221394	0.238764	0.136112	0.403731	3.792835
1081	1	-16258.4	-16272.4	13.9351	0.206263	0.182923	0.22348	0.158424	0.107814	0.113144	0.121975	0.208842	0.110683	0.192751	0.139656	0.145663	0.104219	0.13527	0.118398	0.147063	0.140434	0.132096	0.152887	0.134307	0.0633629	0.171127	0.141907	0.0441746	0.0152705	0.00928433	0.0170454	0.0140561	0.00160358	0.0108367	0.0151916	0.0482494	0.031249	0.00826437	0.0314846	0.00032849	0.00885547	0.011921	0.0115633	0.0691328	0.00358693	0.000497075	0.0480389	0.260245	0.259925	0.0793417	0.0360846	0.347095	0.0173087	0.237138	0.227865	0.147446	0.387551	3.753322
1082	0	-16348.9	-16363.1	14.2303	0.191157	0.176324	0.226407	0.183594	0.124463	0.173444	0.100529	0.0798388	0.135467	0.182863	0.119979	0.128486	0.129651	0.140551	0.149566	0.113729	0.152691	0.156768	0.136949	0.157545	0.113004	0.0846041	0.145106	0.0750521	0.0144787	0.00185614	0.0288584	0.0280383	0.00391686	0.114527	0.010868	0.00692436	0.0151168	0.00935277	0.00289898	0.00823588	0.00756755	0.025583	0.00291566	0.0256644	0.00154652	0.000883224	0.0367989	0.27567	0.270373	0.0577311	0.0510119	0.333221	0.011993	0.226535	0.237315	0.129942	0.406208	3.723799
1083	1	-16251.8	-16266.4	14.5467	0.199139	0.180715	0.168599	0.162453	0.123396	0.0909672	0.130763	0.185501	0.13805	0.188532	0.143156	0.110773	0.0960559	0.110602	0.132428	0.148271	0.156221	0.124224	0.143613	0.123427	0.0824602	0.149399	0.133939	0.0441746	0.0245543	0.00594551	0.0238838	0.0242987	0.00207008	0.0128022	0.00414083	0.0620086	0.0535031	0.00477633	0.0437607	0.000827651	0.0110776	0.0092361	0.0152716	0.0751411	0.00317234	0.00324875	0.0455868	0.272161	0.265454	0.0635816	0.0498138	0.337679	0.0113103	0.216936	0.233421	0.153078	0.396565	3.692167
1084	0	-16346	-16359.1	13.0229	0.180537	0.17399	0.205825	0.185454	0.163323	0.161107	0.115335	0.0824295	0.166937	0.187167	0.153215	0.143327	0.114432	0.132058	0.14927	0.125502	0.155983	0.130354	0.143508	0.158537	0.112342	0.086861	0.168304	0.0851648	0.0144787	0.00127606	0.0271925	0.0261147	0.00201322	0.101833	0.0133854	0.0136419	0.0275038	0.0079791	0.00359135	0.00228893	0.0163629	0.0172176	0.00117357	0.0382238	0.00386653	0.00595966	0.0394775	0.26474	0.267208	0.0727662	0.0572302	0.326007	0.0120481	0.225887	0.241141	0.130752	0.402219	3.844544
1085	1	-16257	-16270.1	13.0893	0.19564	0.19391	0.189908	0.182197	0.122768	0.0753317	0.128107	0.180139	0.117998	0.204109	0.127662	0.133752	0.0948458	0.138401	0.159726	0.141238	0.164792	0.152386	0.141466	0.129168	0.085076	0.147075	0.147647	0.0573016	0.0220391	0.00740373	0.0226138	0.00483027	0.00789689	0.00660529	0.0140033	0.086681	0.0278039	0.0108486	0.0487388	0.00497243	0.000676547	0.00891342	0.0120381	0.0970184	0.000168257	0.00148138	0.0425281	0.264166	0.277132	0.0684088	0.0445909	0.333718	0.0119849	0.214931	0.241672	0.144405	0.398992	3.837905
1086	0	-16351	-16364.8	13.7694	0.210864	0.141789	0.223588	0.155965	0.146686	0.170589	0.0954407	0.0797957	0.155103	0.14369	0.103051	0.134155	0.122885	0.15283	0.181226	0.14165	0.141419	0.132316	0.13	0.158537	0.104686	0.103431	0.182692	0.0831837	0.00478922	0.00154268	0.0285241	0.0289025	0.00151068	0.105537	0.0203026	0.00565899	0.0160239	0.0123869	0.00414411	0.00797156	0.0241051	0.0114464	0.0172657	0.0324765	0.00203818	0.000450037	0.0492443	0.265005	0.272385	0.0757368	0.048773	0.330955	0.00714447	0.229405	0.247743	0.137343	0.385509	3.769892
1087	1	-16253.6	-16266.8	13.2048	0.19369	0.202838	0.177204	0.163507	0.136469	0.0921738	0.153038	0.198909	0.114271	0.192853	0.137645	0.133001	0.0946705	0.122542	0.142339	0.136615	0.163999	0.132762	0.122804	0.134361	0.0962031	0.153528	0.173175	0.0512013	0.0226831	0.0112166	0.0197011	0.0061067	0.0012701	0.0189292	0.0083095	0.066286	0.0250263	0.00591617	0.0499968	0.0011327	0.0124562	0.0133632	0.0150325	0.0887009	0.00100054	0.000600505	0.0388273	0.272822	0.289426	0.069878	0.0406175	0.321666	0.00559132	0.233551	0.235306	0.13485	0.396293	3.826353
1088	0	-16357.7	-16369	11.2261	0.192115	0.193668	0.197955	0.186467	0.154486	0.163622	0.133761	0.0817027	0.198901	0.180188	0.144877	0.134155	0.17116	0.136587	0.174933	0.14453	0.150735	0.150061	0.149488	0.160951	0.116925	0.0933906	0.204992	0.0681475	0.0109116	0.000921559	0.0383028	0.0396659	0.00069413	0.0932782	0.015543	0.0135807	0.013094	0.00811662	0.00447325	0.00546649	0.0130039	0.0147389	0.000456537	0.0448662	0.00164967	0.00289972	0.0187592	0.281545	0.270045	0.0649258	0.0528124	0.320813	0.00985879	0.228525	0.248502	0.133822	0.389152	4.024219
1089	1	-16249.9	-16264	14.0895	0.19645	0.190066	0.191787	0.15839	0.103217	0.0884069	0.152622	0.196769	0.126757	0.215497	0.121955	0.115038	0.0962921	0.144334	0.135316	0.153365	0.142461	0.12481	0.130316	0.119961	0.0694081	0.179697	0.155847	0.0358398	0.0161812	0.00295133	0.0264679	0.00768618	0.00399987	0.00986858	0.0127828	0.0625495	0.0357209	0.00786857	0.0413447	0.000112419	0.0131165	0.00777147	0.0178197	0.0639887	0.00174271	0.00155627	0.0597495	0.275564	0.278739	0.0704416	0.0411216	0.324898	0.009236	0.222249	0.237151	0.141342	0.399258	3.737879
1090	0	-16346.9	-16360.5	13.5729	0.197303	0.190441	0.183469	0.166889	0.161469	0.150487	0.0895139	0.0899297	0.192444	0.165597	0.118297	0.12667	0.143087	0.151889	0.136274	0.122027	0.146978	0.136804	0.137463	0.168962	0.109063	0.0813195	0.157486	0.0732785	0.0225581	9.59675e-05	0.0415863	0.0389764	0.00477446	0.0983265	0.0194529	0.00537089	0.0194595	0.0172378	0.00238274	0.0114708	0.0300659	0.0116269	0.00150463	0.0218609	0.0043263	0.00271845	0.0386125	0.267896	0.271741	0.0716383	0.0474972	0.327574	0.0136533	0.220666	0.248594	0.138056	0.392685	3.789548
1091	1	-16255.1	-16268.6	13.4997	0.200947	0.175201	0.188754	0.166031	0.138198	0.0703453	0.136412	0.186103	0.128268	0.21895	0.121955	0.131956	0.0973516	0.12968	0.124575	0.14819	0.161361	0.146026	0.153307	0.122233	0.0841612	0.15822	0.147411	0.0593315	0.0143646	0.00699782	0.0246961	0.0102155	0.00462682	0.00974662	0.00538602	0.058438	0.0401981	0.0056461	0.0311206	0.000387219	0.0172919	0.00892019	0.017585	0.0751184	0.000507545	0.00105087	0.0695958	0.28085	0.263306	0.0724689	0.044288	0.332992	0.00609515	0.232251	0.237163	0.1375	0.393087	3.796859
1092	0	-16341.7	-16354.3	12.5927	0.214756	0.187154	0.203677	0.16378	0.147507	0.184745	0.102116	0.100548	0.202794	0.168945	0.106953	0.120123	0.140437	0.12503	0.136734	0.140254	0.160944	0.136493	0.11974	0.170475	0.129781	0.0866003	0.156728	0.0781275	0.0145404	9.77715e-06	0.031648	0.0432326	0.000626821	0.113522	0.0183114	0.00468862	0.0339482	0.00289829	0.00797672	0.00353635	0.0241314	0.0189546	0.00755739	0.0239067	0.0011792	0.00182717	0.0506218	0.275133	0.26706	0.0751275	0.0466791	0.323628	0.0123723	0.232226	0.241819	0.136875	0.38908	3.88756
1093	1	-16247.3	-16260.9	13.5597	0.19556	0.195951	0.218509	0.188026	0.112275	0.0870384	0.154572	0.18949	0.11551	0.193273	0.138339	0.12384	0.0966814	0.118266	0.114341	0.142668	0.165076	0.144455	0.166529	0.14941	0.0907451	0.139867	0.151485	0.0491903	0.0258302	0.00164601	0.0159422	0.0069557	8.45166e-05	0.0193843	0.0069088	0.0691182	0.0341644	0.00672982	0.0299254	0.00170514	0.00400008	0.00487916	0.0116364	0.0613863	0.00148062	0.00105087	0.0469326	0.280147	0.272653	0.0657835	0.0362774	0.33473	0.0104088	0.217092	0.2391	0.141822	0.401986	3.790859
1094	0	-16347.3	-16359.2	11.9532	0.190795	0.19708	0.250253	0.188331	0.163217	0.163734	0.138206	0.0927243	0.185745	0.16245	0.117182	0.124644	0.140158	0.143097	0.153271	0.143605	0.136265	0.132665	0.151263	0.155128	0.132926	0.084944	0.15703	0.0816323	0.00181641	0.000306182	0.0300184	0.0165323	0.0087001	0.11519	0.0150659	0.00635823	0.0276632	0.00289204	0.00406151	0.00343838	0.0323752	0.0112239	0.00928623	0.0339409	0.00640881	0.00194324	0.0379499	0.270724	0.276679	0.0735194	0.0478878	0.323974	0.00721565	0.232442	0.250501	0.134617	0.38244	3.951515
1095	1	-16252.4	-16266.1	13.7127	0.207833	0.199867	0.20713	0.162507	0.112615	0.0993955	0.128853	0.203034	0.114552	0.163939	0.129607	0.134373	0.0962792	0.141696	0.119074	0.141135	0.151774	0.152844	0.141633	0.120834	0.080608	0.136225	0.14653	0.0632586	0.0258302	0.00635438	0.026781	0.0188814	0.00683939	0.0193559	0.00410182	0.0684532	0.040392	0.014493	0.0360146	0.000145449	0.0104201	0.00470148	0.0127192	0.0821851	0.000210797	0.00128216	0.0408102	0.278085	0.270646	0.0652993	0.038786	0.331662	0.0155219	0.217147	0.234462	0.139538	0.408853	3.775568
1096	0	-16348.1	-16362.9	14.7832	0.209335	0.162844	0.206736	0.178761	0.146102	0.166113	0.10294	0.0592479	0.196302	0.171618	0.107902	0.112035	0.133686	0.150501	0.14075	0.131196	0.157534	0.133631	0.125378	0.174851	0.11477	0.0801162	0.131183	0.0803448	0.0100359	0.00143125	0.0200121	0.0265625	0.00589137	0.102915	0.0050606	0.00306596	0.014137	0.00145804	0.00837541	0.006166	0.0243071	0.00716768	0.00100512	0.0205243	0.00112404	0.00159461	0.0338041	0.272192	0.258703	0.0794994	0.0451239	0.33391	0.0105716	0.221172	0.23483	0.139064	0.404934	3.668515
1097	1	-16253.5	-16267.3	13.79	0.217107	0.182679	0.189225	0.16501	0.0980908	0.0886282	0.134195	0.200224	0.124105	0.186241	0.118849	0.119362	0.110605	0.148611	0.125178	0.127847	0.157267	0.170757	0.13727	0.106298	0.0935235	0.170315	0.141435	0.0510265	0.0244631	0.011283	0.0200763	0.0122917	0.00245352	0.00585539	0.0174034	0.0611774	0.0258995	0.00699989	0.0501203	0.00649615	0.0115382	0.00860685	0.00612796	0.082775	0.000492123	0.00172237	0.0481987	0.279265	0.260388	0.0665333	0.0424574	0.339432	0.0119243	0.22603	0.229062	0.143863	0.401045	3.767828
1098	0	-16340.8	-16355.1	14.2872	0.207688	0.150301	0.224316	0.173926	0.144883	0.165025	0.106105	0.0749116	0.174348	0.169718	0.10278	0.123016	0.144448	0.145344	0.139749	0.117513	0.147284	0.136329	0.139625	0.177234	0.121168	0.0795982	0.144227	0.0692928	0.00498036	0.0038189	0.0394322	0.0152873	0.00335522	0.111164	0.0160692	0.00264387	0.0111486	0.00931465	0.00323988	0.00247382	0.0257191	0.019198	0.00759778	0.0222492	0.00569342	0.000630266	0.0352713	0.296451	0.258054	0.0699934	0.042429	0.324573	0.00849918	0.22245	0.222387	0.143851	0.411312	3.718116
1099	1	-16254.6	-16267.2	12.5741	0.216674	0.199712	0.182	0.172334	0.0980908	0.0803118	0.152254	0.201758	0.124105	0.209913	0.155556	0.119362	0.0922004	0.143383	0.125359	0.15119	0.183302	0.133042	0.133386	0.137542	0.0814388	0.164683	0.159016	0.0488351	0.024099	0.00478583	0.0122985	0.0115579	0.00326876	0.0093159	0.00739524	0.0654199	0.0509855	0.00582196	0.0404103	0.00219367	0.00818691	0.0141312	0.00965477	0.087611	0.00138418	0.00507186	0.0603823	0.279293	0.259505	0.0646408	0.0428249	0.338241	0.0154953	0.219515	0.232628	0.152018	0.395839	3.889422
1100	0	-16342.7	-16357	14.3105	0.207688	0.169491	0.192369	0.179809	0.158583	0.163602	0.0976442	0.0943726	0.171769	0.126	0.132003	0.120848	0.130608	0.13881	0.129187	0.12952	0.164329	0.136329	0.115794	0.182915	0.12377	0.0825596	0.166007	0.0728606	0.00487707	0.00055345	0.0204275	0.0296299	0.000576014	0.0889782	0.0214446	0.00900058	0.0152591	0.00598731	0.00540769	0.00345045	0.0190972	0.0219578	0.00814053	0.0320123	0.00278666	0.000533622	0.0387925	0.268656	0.290999	0.0744822	0.0516736	0.309773	0.00441657	0.214285	0.239453	0.133216	0.413046	3.715778
1101	1	-16256.7	-16270.8	14.1387	0.203642	0.182099	0.185427	0.157049	0.107587	0.0996716	0.146443	0.19679	0.134929	0.192908	0.133393	0.140662	0.0878912	0.108942	0.138911	0.147944	0.162794	0.138411	0.14933	0.126787	0.0816961	0.134532	0.175316	0.0354036	0.01239	0.00134605	0.0216781	0.0114228	0.0091306	0.00777804	0.00189576	0.0553131	0.0210313	0.00732925	0.0376224	0.00420591	0.00535313	0.0135622	0.0134578	0.0703931	0.00142021	0.00997053	0.0590995	0.281291	0.247733	0.0688999	0.0496707	0.345176	0.00722971	0.220251	0.229783	0.155014	0.394952	3.73296
1102	0	-16345.3	-16358.1	12.834	0.220839	0.18515	0.21308	0.2086	0.139802	0.181234	0.0997849	0.085585	0.188284	0.161482	0.124039	0.100985	0.141021	0.14438	0.141169	0.114584	0.15438	0.128368	0.113762	0.181532	0.130036	0.104737	0.140517	0.0777784	0.00582789	0.00051311	0.0480264	0.038741	0.00406222	0.110136	0.0152097	0.00291451	0.0245568	0.00634868	0.00314256	0.00527459	0.0167917	0.0186732	0.00167573	0.0368259	0.0034338	0.000725445	0.0394215	0.273784	0.279314	0.0769708	0.0438676	0.316895	0.00916856	0.224583	0.245563	0.135245	0.394608	3.863429
1103	1	-16253.6	-16267.6	14.0295	0.200628	0.180925	0.171709	0.170271	0.123216	0.103066	0.142173	0.169088	0.128486	0.210432	0.149487	0.105436	0.10547	0.116983	0.135171	0.148858	0.143107	0.152267	0.140268	0.128582	0.0985463	0.156274	0.138149	0.0386851	0.0353705	0.00989407	0.0239515	0.0121212	0.00388297	0.00881453	0.0136054	0.0552771	0.0279557	0.0144643	0.0340608	0.00101848	0.000136046	0.0107318	0.0158681	0.0775166	0.00211515	0.00106246	0.0387602	0.283323	0.270495	0.0623306	0.0382693	0.335508	0.0100735	0.226341	0.230235	0.155108	0.388316	3.743883
1104	0	-16351.6	-16365	13.432	0.213666	0.183221	0.226804	0.184229	0.152983	0.15691	0.122339	0.0899466	0.188713	0.139469	0.110142	0.119906	0.129008	0.126968	0.143774	0.144655	0.144874	0.144068	0.133799	0.164876	0.109362	0.0863803	0.155516	0.0692533	0.00632875	0.00205926	0.0238928	0.0393313	0.00475999	0.0841546	0.0206139	0.0298612	0.0220228	0.00634868	0.0120434	0.00425837	0.0147126	0.0164033	0.00381313	0.0343877	0.00548982	0.00418713	0.0280987	0.280851	0.264971	0.0692464	0.0504638	0.323079	0.011389	0.221321	0.238054	0.132582	0.408043	3.803629
1105	1	-16253.9	-16268.3	14.3528	0.216662	0.197746	0.181087	0.158429	0.0978083	0.103245	0.154245	0.174326	0.125605	0.155666	0.146632	0.122737	0.0855567	0.115382	0.128674	0.155311	0.154715	0.148946	0.159265	0.131068	0.0745205	0.15069	0.129198	0.0447658	0.0258065	0.0103704	0.0239515	0.0206656	0.00621941	0.00667263	0.00990888	0.0572169	0.0303327	0.0134424	0.0383419	0.00028711	2.33711e-05	0.0136287	0.00453919	0.0883847	0.000692869	0.0120991	0.0366874	0.277301	0.273438	0.0693044	0.0374417	0.334421	0.00809409	0.22107	0.238138	0.139589	0.401203	3.711552
1106	0	-16351.1	-16362.6	11.4023	0.235261	0.182807	0.219612	0.157705	0.160669	0.174734	0.108156	0.104943	0.190554	0.178253	0.0999841	0.118689	0.145619	0.152254	0.141372	0.149052	0.16453	0.144005	0.147131	0.162391	0.12714	0.0882517	0.188634	0.0934843	0.00632875	0.00369853	0.0324958	0.0238271	0.00493745	0.114965	0.0138188	0.00403416	0.0136821	0.0112553	0.00256114	0.00378638	0.0202061	0.0258533	0.00280155	0.0274615	0.00960111	0.0007514	0.0493092	0.283309	0.25705	0.0810297	0.0453225	0.32496	0.00832818	0.227607	0.242159	0.133256	0.396979	4.006607
1107	1	-16259.1	-16273	13.8566	0.226401	0.173608	0.189452	0.181536	0.116974	0.0993663	0.155412	0.19861	0.114753	0.186519	0.156836	0.122371	0.0901294	0.133501	0.106802	0.137755	0.157573	0.122607	0.15039	0.133628	0.0686544	0.153033	0.176656	0.0307292	0.0209643	0.0130713	0.0354351	0.0172616	0.00671347	0.0167406	0.00534656	0.0474805	0.0400572	0.00310814	0.0300206	0.00601276	0.000148945	0.00981	0.0150599	0.0738414	0.000245464	0.00126636	0.035288	0.276434	0.285968	0.063874	0.044794	0.321546	0.00738396	0.224347	0.248007	0.127829	0.399817	3.761169
1108	0	-16346.3	-16360.1	13.8607	0.208278	0.170712	0.200889	0.19692	0.155669	0.155612	0.103767	0.0702103	0.203793	0.164578	0.107248	0.122841	0.124495	0.15029	0.15524	0.126229	0.166795	0.13462	0.122514	0.15914	0.112679	0.0849611	0.146671	0.0581048	0.00446905	0.000274465	0.0343625	0.0304738	0.00493745	0.109179	0.0153959	0.00546304	0.0263004	0.0112553	0.00524474	0.00346984	0.0226525	0.00991774	0.00899234	0.0215702	0.00506558	0.0052069	0.0342755	0.280213	0.251697	0.0761731	0.0586347	0.32133	0.0119517	0.230225	0.237809	0.127888	0.404078	3.760763
1109	1	-16248.8	-16262.6	13.7489	0.227321	0.203241	0.182641	0.159481	0.113952	0.0889813	0.136735	0.204039	0.123575	0.198307	0.13443	0.139141	0.0873331	0.126515	0.125145	0.144731	0.169785	0.140662	0.135125	0.117638	0.0760986	0.147655	0.154408	0.0415194	0.0171751	0.0130713	0.0205756	0.0036287	0.0161307	0.00575143	0.00832578	0.0582989	0.0335269	0.00816694	0.0501853	0.00142874	0.00500386	0.00996149	0.0167823	0.0788454	0.000978888	0.00366501	0.041982	0.253425	0.295621	0.0724788	0.0423959	0.321241	0.0148388	0.222197	0.24223	0.13175	0.403823	3.771943
1110	0	-16346.5	-16360.5	13.9956	0.180378	0.190839	0.22185	0.175578	0.136092	0.165193	0.0845368	0.0986051	0.189624	0.152773	0.0936259	0.135796	0.117589	0.143815	0.142933	0.143664	0.15358	0.122181	0.143589	0.163821	0.127284	0.0761139	0.16522	0.0640483	0.00963711	0.00186545	0.0251218	0.0304738	0.00334968	0.111742	0.0115877	0.00594157	0.0205923	0.0033845	0.00755099	0.00673835	0.0253705	0.0139385	0.00858345	0.0284356	0.00399699	0.00625692	0.0339751	0.287837	0.263406	0.0651894	0.0424069	0.333086	0.00807481	0.230131	0.227136	0.144028	0.398706	3.74727
1111	1	-16259.6	-16273.2	13.5899	0.236415	0.218724	0.213582	0.190815	0.11271	0.0852345	0.134203	0.204039	0.107255	0.185673	0.134724	0.117832	0.0955267	0.127216	0.131865	0.142525	0.174102	0.124836	0.142135	0.124732	0.0885212	0.161534	0.141523	0.0310445	0.0179052	0.0246746	0.0213548	0.0137553	0.00432941	0.0118772	0.00597625	0.0526213	0.0362434	0.00856353	0.0437113	0.00189082	0.00565672	0.00268006	0.0118475	0.0613414	0.00169793	0.00771522	0.0272384	0.260635	0.28107	0.0630443	0.0535476	0.328283	0.0134202	0.227135	0.230601	0.133755	0.408509	3.787848
1112	0	-16348.2	-16360.6	12.3132	0.208274	0.184119	0.208015	0.208298	0.148358	0.183934	0.126319	0.0812921	0.16747	0.146925	0.139615	0.136318	0.138879	0.136702	0.143776	0.139443	0.171596	0.147753	0.127534	0.143123	0.107439	0.0999503	0.173323	0.0735356	0.0150916	0.00269691	0.0389953	0.0361044	0.000941574	0.0948635	0.0210608	0.00420783	0.0238606	0.0141938	0.00980766	0.00550862	0.0253705	0.0209872	0.00311455	0.0240128	0.00176905	0.00150907	0.029431	0.277649	0.250378	0.066558	0.0500964	0.340824	0.0144949	0.222461	0.240143	0.147759	0.389638	3.915517
1113	1	-16258.6	-16271.9	13.3068	0.197905	0.216405	0.18503	0.15736	0.112804	0.108299	0.130123	0.216208	0.142564	0.175833	0.141857	0.131427	0.0925684	0.140806	0.129653	0.145752	0.162378	0.111555	0.132247	0.155355	0.092871	0.143369	0.161997	0.0384139	0.0147848	0.0186281	0.0149436	0.0168036	0.000484779	0.0117729	0.00892398	0.0631242	0.0333739	0.0102106	0.035642	0.003105	0.0201717	0.0041601	0.00716329	0.0806784	0.00176887	0.00169731	0.0459321	0.264197	0.283954	0.0637993	0.0552869	0.324143	0.00861932	0.221238	0.24635	0.132603	0.399809	3.816153
1114	0	-16344.1	-16357.2	13.0516	0.203271	0.159898	0.218796	0.184396	0.179904	0.163122	0.104721	0.0899396	0.184092	0.152353	0.105483	0.114386	0.140228	0.140521	0.143776	0.141257	0.173384	0.135595	0.121694	0.175695	0.136214	0.095436	0.150939	0.0865152	0.0071529	0.0021851	0.028517	0.0161164	0.00584096	0.0854719	0.022367	0.00819864	0.0238606	0.00851453	0.00277858	0.0054362	0.0343835	0.0208591	0.00328444	0.0217169	0.000191185	0.00514791	0.0380308	0.27844	0.249681	0.0675501	0.0495267	0.34064	0.0141619	0.224959	0.239127	0.14625	0.389663	3.84167
1115	1	-16263	-16277	14.0309	0.209934	0.181941	0.217398	0.141619	0.110912	0.0703088	0.137315	0.225549	0.131075	0.175833	0.153114	0.136051	0.0811057	0.133074	0.124483	0.125222	0.119914	0.132457	0.175283	0.139023	0.0875908	0.16512	0.147717	0.0508388	0.0253519	0.00514224	0.0130409	0.0079247	0.00533062	0.0202474	0.011457	0.0462266	0.031086	0.0112069	0.0312977	0.00170232	0.00184754	0.0140551	0.0149565	0.0704574	0.000816778	0.00151966	0.057195	0.271307	0.246131	0.0708987	0.0402675	0.352665	0.0187309	0.235954	0.232274	0.153619	0.378153	3.74374
1116	0	-16348.3	-16362	13.7225	0.204076	0.160802	0.188998	0.160191	0.174431	0.170582	0.122187	0.09529	0.161876	0.186857	0.0953392	0.119049	0.14936	0.140952	0.141983	0.126026	0.158518	0.15761	0.117228	0.160258	0.122119	0.0773336	0.167485	0.08482	0.012747	0.00014802	0.0221153	0.0427085	0.0015753	0.0818992	0.0192977	0.00266686	0.0128534	0.0144502	0.00311831	0.00465655	0.0164649	0.0100238	0.00680945	0.0310159	0.0058631	0.00456057	0.0382387	0.267254	0.27047	0.072918	0.0559569	0.320943	0.0124582	0.218106	0.234463	0.135539	0.411892	3.774585
1117	1	-16259.8	-16273.4	13.6425	0.250671	0.193405	0.185814	0.162885	0.108656	0.0847517	0.151284	0.20161	0.113858	0.219332	0.126127	0.124759	0.0809907	0.128041	0.127012	0.117721	0.164092	0.138391	0.125978	0.151298	0.0861493	0.135942	0.156504	0.0598013	0.0304171	0.0114967	0.02249	0.00660434	0.00284265	0.000161126	0.013079	0.056153	0.035431	0.00606912	0.0348168	0.00512613	0.00995187	0.0159856	0.00784328	0.0759507	0.000816778	0.000831472	0.0514397	0.270873	0.256224	0.066766	0.0468996	0.341928	0.0173094	0.240859	0.244713	0.142433	0.371995	3.782579
1118	0	-16344.7	-16358.5	13.8296	0.19841	0.16509	0.256042	0.150043	0.173627	0.17011	0.106877	0.082667	0.157396	0.146416	0.106395	0.126748	0.117221	0.147381	0.138921	0.134812	0.151777	0.116326	0.122451	0.170419	0.12354	0.0977457	0.165732	0.0747758	0.0161639	0.00058437	0.0214826	0.0362174	0.00159839	0.105067	0.0127466	0.00492568	0.0205291	0.00614971	0.00336394	0.00490699	0.0295573	0.0043245	0.0169162	0.0238671	0.00187196	0.00402652	0.0486555	0.275534	0.260443	0.0768174	0.0457673	0.333325	0.00811307	0.229797	0.23648	0.144241	0.389482	3.763877
1119	1	-16256.3	-16269.3	12.989	0.232	0.176425	0.194097	0.170056	0.108656	0.0815256	0.146371	0.227404	0.124314	0.182514	0.132472	0.12534	0.102348	0.132002	0.151371	0.133051	0.14782	0.145922	0.151754	0.140746	0.0788075	0.152972	0.157375	0.0659759	0.0329921	0.0217088	0.0150783	0.0123355	0.00608558	0.000171862	0.0137431	0.0711939	0.0426198	0.00318046	0.030153	0.00101291	0.00414599	0.00844846	0.0134204	0.0755661	0.000269006	0.000643919	0.0338435	0.272463	0.268485	0.0670754	0.0337241	0.341651	0.0166023	0.23599	0.241005	0.139568	0.383437	3.847932
