Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
4310	-17378.5	-17382.7	4.23737	0.199776	0.196222	0.236145	0.186257	0.207139	0.170546	0.186782	0.182447	0.219751	0.170686	0.156453	0.115185	0.114968	0.154664	0.172613	0.140554	0.174231	0.15977	0.156201	0.147879	0.134661	0.145916	0.192416	0.000671667	0.00921465	0.0296917	0.0113259	0.0258017	0.0164893	0.0284557	0.0153078	0.0276101	0.00778145	0.00800708	0.0315968	0.00970335	0.0274073	0.00329505	0.0154976	0.00492744	0.0287656	0.0198639	0.00166847	0.219832	0.334971	0.101626	0.343572	4.244347
4320	-17379.3	-17384.7	5.40996	0.22766	0.163512	0.213754	0.204081	0.209323	0.16945	0.216018	0.198946	0.173284	0.205127	0.133488	0.112199	0.120117	0.137798	0.149233	0.12463	0.145663	0.145583	0.156497	0.165293	0.125422	0.15307	0.18067	0.0197402	0.00158649	0.014358	0.00233716	0.0174588	0.0209639	0.0224038	0.00630407	0.0183315	0.0113864	0.0029081	0.0377818	0.00396276	0.0209064	0.00375498	0.0267182	0.000540924	0.0158843	0.0349442	0.0139978	0.225944	0.325774	0.0996701	0.348612	4.127088
4330	-17374.3	-17378.8	4.42701	0.214647	0.178911	0.22939	0.193867	0.202574	0.187678	0.191709	0.167466	0.201369	0.179991	0.145367	0.130707	0.124389	0.132326	0.165957	0.153766	0.144333	0.146304	0.169117	0.158809	0.108687	0.174063	0.203505	0.00991219	0.0114369	0.0283616	0.00699258	0.0154887	0.0270933	0.0304553	0.00582167	0.0282167	0.0144303	0.00236365	0.0313073	0.00812559	0.0199863	0.000678955	0.025886	0.00167143	0.0166874	0.0234379	0.0120981	0.22711	0.312397	0.102955	0.357538	4.225383
4340	-17381.6	-17385.7	4.09029	0.249936	0.169426	0.195324	0.184265	0.213475	0.220151	0.168174	0.220289	0.20865	0.163452	0.125265	0.114318	0.113063	0.134317	0.16828	0.132136	0.159042	0.159719	0.202827	0.19017	0.142216	0.171367	0.168276	0.00344407	0.00379282	0.0375367	4.02581e-05	0.0298599	0.00833276	0.015439	0.0130678	0.0186849	0.011375	0.0137019	0.0322938	0.00601476	0.0222271	0.00130197	0.0239263	0.0033118	0.0209162	0.0127259	0.00692342	0.237418	0.315883	0.0914509	0.355249	4.259055
4350	-17374.8	-17380.2	5.35255	0.210796	0.175921	0.235621	0.158231	0.181659	0.167803	0.166647	0.180467	0.20089	0.187589	0.142107	0.142529	0.116081	0.150328	0.144605	0.134348	0.162713	0.13699	0.187815	0.186854	0.128743	0.14345	0.216806	0.00445905	0.00866992	0.0204055	4.42446e-05	0.0161674	0.0117202	0.0197192	0.013181	0.0195602	0.00902748	0.00240826	0.0308762	0.00801467	0.0159426	0.00119154	0.0257028	0.00465504	0.00986907	0.0329086	0.0193129	0.232486	0.316117	0.0968086	0.354588	4.132829
4360	-17376.5	-17381.3	4.79314	0.216702	0.19782	0.244122	0.193607	0.203544	0.189035	0.182333	0.233423	0.20535	0.166226	0.131163	0.129915	0.138525	0.147221	0.148047	0.135676	0.125279	0.158984	0.154298	0.15722	0.133543	0.149091	0.184482	0.00464225	0.00259878	0.0427932	0.0044493	0.00420906	0.0142137	0.0227686	0.0202068	0.0125968	0.0131163	0.00236075	0.018823	0.00550549	0.0210746	0.00282119	0.0285165	0.00863025	0.0119058	0.0185415	0.0033908	0.229331	0.319916	0.0934764	0.357277	4.18877
4370	-17375	-17379.6	4.62051	0.202657	0.191542	0.240845	0.219917	0.199714	0.1661	0.161577	0.201468	0.1937	0.182086	0.141569	0.126962	0.133737	0.141004	0.148047	0.15372	0.124956	0.152926	0.180824	0.15326	0.132273	0.161447	0.193079	0.00714561	0.0106637	0.0399236	0.00615859	0.00469836	0.0110123	0.017238	0.0185504	0.0176201	0.0100295	0.00377639	0.0369703	0.014654	0.020358	0.00282119	0.0260985	0.00164104	0.0207512	0.0311406	0.00136982	0.231072	0.324008	0.0958637	0.349057	4.206033
4380	-17376.5	-17382.4	5.9626	0.216763	0.18982	0.24573	0.204566	0.193453	0.164934	0.156274	0.184224	0.180014	0.179749	0.115607	0.110977	0.115877	0.149789	0.162397	0.136216	0.143963	0.153608	0.153589	0.143371	0.138886	0.165094	0.184678	0.00644761	0.00820324	0.0224599	0.00591394	0.022797	0.00388484	0.0274843	0.0210027	0.00574625	0.0114366	0.00424354	0.0256934	0.0135878	0.0210677	0.00480976	0.0198368	0.000618569	0.0235528	0.0167829	0.0166761	0.237226	0.320607	0.0968044	0.345362	4.071824
4390	-17371.5	-17377.2	5.6562	0.237304	0.18123	0.2073	0.199898	0.198772	0.164503	0.175898	0.182565	0.19602	0.174724	0.137729	0.134975	0.122776	0.135059	0.148167	0.146101	0.128218	0.152912	0.17608	0.17277	0.128335	0.142717	0.203048	0.00698947	0.00576662	0.0315458	0.00343655	0.00938649	0.012951	0.0432603	0.00256327	0.0186048	0.0073951	0.00742523	0.0245546	0.00338765	0.0161901	0.00332009	0.0204027	0.00500357	0.0070883	0.0223143	0.00377833	0.231723	0.318681	0.093823	0.355773	4.102464
4400	-17372.1	-17377.1	4.96086	0.219376	0.167151	0.216864	0.169253	0.207156	0.171339	0.203018	0.17688	0.189578	0.162005	0.140702	0.124018	0.121818	0.153536	0.137923	0.162926	0.149062	0.161015	0.173138	0.171	0.140442	0.178035	0.192987	0.00278428	0.000231404	0.0357422	0.0141399	0.0101684	0.018477	0.0212668	0.00892517	0.0330992	0.00570778	0.00938996	0.0257839	0.000495012	0.0216498	0.00142801	0.0155907	0.00500357	0.0121785	0.0257466	0.014967	0.232561	0.315478	0.0968271	0.355134	4.171998
4410	-17372.9	-17376.7	3.79558	0.212006	0.166767	0.245118	0.188458	0.203055	0.156486	0.213153	0.184921	0.209411	0.188663	0.151766	0.127979	0.131429	0.148895	0.168995	0.142816	0.14691	0.172594	0.158557	0.169328	0.152257	0.168871	0.20244	0.000907531	0.0159572	0.0142569	0.00131221	0.0179876	0.0115685	0.0247364	0.0183588	0.0170201	0.00812267	0.00799783	0.0193552	0.0100672	0.0338628	0.000454472	0.0151086	0.00677045	0.0197317	0.0224954	0.0115795	0.233412	0.326171	0.0957275	0.34469	4.288526
4420	-17370.5	-17375.9	5.39745	0.230757	0.167469	0.238147	0.198094	0.188085	0.152505	0.179534	0.184253	0.191007	0.151429	0.136397	0.135276	0.118425	0.149705	0.156885	0.135453	0.136571	0.143543	0.185664	0.155787	0.15704	0.173237	0.214584	0.00431716	0.00233925	0.0220844	0.00172821	0.0140922	0.0106364	0.02172	0.00890165	0.01311	0.00499642	0.00301974	0.0307078	0.0143195	0.02343	0.000599396	0.022162	0.00575507	0.0173294	0.0167467	0.0104974	0.243158	0.313918	0.0883587	0.354565	4.128339
4430	-17378.2	-17382	3.76281	0.231327	0.198015	0.204743	0.234395	0.186189	0.142414	0.183597	0.184253	0.214668	0.17557	0.143644	0.135268	0.109777	0.152715	0.193141	0.143114	0.158029	0.133288	0.174922	0.175192	0.164044	0.15113	0.210599	0.0115187	0.00482033	0.040933	0.00493292	0.0177688	0.0177317	0.028589	0.0077112	0.0199366	0.00679016	0.0117527	0.0245436	0.0018873	0.0325131	0.00146487	0.0215426	0.00139113	0.0173294	0.0135773	0.00503834	0.232882	0.312244	0.0938758	0.360999	4.291803
4440	-17370.9	-17374.8	3.91805	0.2442	0.166227	0.219331	0.199326	0.210648	0.16801	0.208763	0.200936	0.215966	0.161472	0.137706	0.13398	0.127234	0.158368	0.137074	0.161546	0.158029	0.151755	0.169401	0.163244	0.15056	0.143186	0.189947	0.00918231	0.00929714	0.0198641	0.00390002	0.0212699	0.00989731	0.0232133	0.010285	0.0324936	0.00902859	0.00572913	0.0351923	0.000581597	0.0177103	0.000805699	0.0387793	0.0044023	0.0183134	0.0206105	0.00881289	0.236306	0.312954	0.097466	0.353274	4.276278
4450	-17375.9	-17379.5	3.5867	0.242268	0.193751	0.206571	0.198685	0.200809	0.171696	0.226092	0.203863	0.228435	0.173234	0.151943	0.154809	0.10655	0.134408	0.164557	0.15851	0.138573	0.129383	0.167793	0.150324	0.140655	0.160871	0.205424	0.00586844	0.0126463	0.022238	0.0142355	0.0215703	0.0102487	0.0229688	0.00877147	0.0250678	0.0061805	0.00323982	0.020471	0.0104044	0.0305809	0.00334662	0.0212516	0.00518166	0.0197975	0.0315548	0.00458355	0.236222	0.323566	0.0899076	0.350304	4.309414
4460	-17380.6	-17387	6.41288	0.215884	0.186772	0.222882	0.197905	0.185496	0.150826	0.196546	0.162908	0.196632	0.144999	0.0892152	0.141795	0.126363	0.156699	0.150521	0.133202	0.141617	0.129278	0.172209	0.155284	0.140468	0.160679	0.189569	0.0107943	0.00671358	0.0278891	0.00023524	0.00801114	0.0115531	0.0184175	0.0161022	0.0182849	0.0061804	0.00378207	0.0276384	0.0069059	0.00912367	0.000168116	0.0330341	0.0143629	0.0218326	0.0269103	0.011109	0.217994	0.321632	0.0995919	0.360783	4.026796
4470	-17375.4	-17379.8	4.397	0.246431	0.220781	0.232211	0.189785	0.207026	0.159178	0.195667	0.166165	0.185726	0.152842	0.154153	0.116447	0.114542	0.167222	0.161909	0.1424	0.153626	0.149903	0.16513	0.136576	0.144196	0.165308	0.192281	0.013033	0.00248535	0.0260651	0.00757535	0.0122883	0.0233573	0.019575	0.00938639	0.0324762	0.0132194	0.00564043	0.01698	0.00776534	0.0361619	0.000313998	0.0258527	0.0011069	0.0153826	0.0360103	0.00420636	0.230125	0.330807	0.0969184	0.34215	4.228384
4480	-17378.7	-17384.6	5.81511	0.203704	0.178311	0.208703	0.194995	0.201503	0.182013	0.179486	0.17739	0.18685	0.143033	0.129212	0.111647	0.116238	0.160007	0.175651	0.129492	0.167591	0.138103	0.175843	0.15606	0.129587	0.143208	0.165252	0.00464088	0.00713967	0.0255417	0.00362786	0.0135346	0.0327347	0.0167591	0.00862557	0.0225934	0.00242552	0.0057143	0.024662	0.0161574	0.0318182	0.00136195	0.0418047	0.000818591	0.0317627	0.0255862	0.015386	0.229196	0.323242	0.0958435	0.351718	4.086573
4490	-17370.3	-17374.9	4.62611	0.213035	0.215503	0.246622	0.205274	0.165489	0.170772	0.196154	0.197955	0.17866	0.175378	0.153798	0.128765	0.123917	0.15271	0.153362	0.159933	0.129807	0.152948	0.165668	0.14381	0.135208	0.153189	0.194561	0.00691837	0.00713967	0.0166484	0.00362786	0.0169076	0.0161236	0.0256808	0.00862557	0.0236768	0.00891599	0.0120528	0.0242735	0.00311532	0.0268249	0.000491564	0.0209777	0.00765391	0.0244434	0.0318876	0.00696993	0.229901	0.316801	0.0931328	0.360165	4.205473
4500	-17375.5	-17380	4.43273	0.231972	0.181746	0.222499	0.18282	0.196009	0.15135	0.183313	0.173214	0.175614	0.161333	0.129141	0.110369	0.10768	0.132405	0.171052	0.153638	0.162642	0.140882	0.190973	0.190677	0.155315	0.155517	0.21775	0.00357692	0.00794254	0.0324992	0.00432731	0.037861	0.00856562	0.0252105	0.0147653	0.0281188	0.0149701	0.00191842	0.0285796	0.0113329	0.028482	0.00272672	0.0313537	0.00201922	0.0209166	0.0375719	0.00416074	0.231658	0.332857	0.0980743	0.33741	4.22481
4510	-17369.6	-17374.4	4.76978	0.23711	0.185896	0.201667	0.181781	0.184117	0.177196	0.177043	0.197628	0.173221	0.199359	0.13943	0.117216	0.126758	0.153331	0.171187	0.133559	0.160201	0.158346	0.163665	0.160376	0.121595	0.187051	0.200237	0.00212508	0.00551718	0.0292334	0.00540877	0.0204616	0.00796198	0.029244	0.00792125	0.0233705	0.0147513	0.00346207	0.0194705	0.0107138	0.0226646	0.000255318	0.0166238	0.00464942	0.0209166	0.0336175	0.00476513	0.238139	0.313427	0.0928907	0.355544	4.191106
4520	-17374.6	-17380.1	5.46524	0.220011	0.18601	0.196795	0.214518	0.186184	0.169795	0.178689	0.166725	0.188486	0.159985	0.131549	0.124298	0.134228	0.148807	0.131762	0.153708	0.13273	0.125417	0.165841	0.157385	0.14784	0.152804	0.193815	0.00433583	0.00624308	0.0297149	0.00671292	0.0227003	0.00983728	0.0349216	0.0124549	0.0335275	0.00433326	0.0135887	0.0359672	0.00901803	0.0249753	0.00340708	0.0251371	0.00257563	0.0173365	0.0400591	0.0173341	0.229576	0.339292	0.0945547	0.336577	4.12156
4530	-17382.6	-17386.4	3.73002	0.242462	0.217167	0.235498	0.178714	0.204353	0.146918	0.223368	0.218088	0.161728	0.167738	0.134104	0.124537	0.16129	0.1435	0.167843	0.147496	0.130995	0.151519	0.199533	0.157688	0.143549	0.163875	0.181848	0.00215807	0.00209056	0.0213616	0.00780608	0.02444	0.012194	0.0198246	0.00230919	0.0188991	0.0135687	0.00944495	0.020589	0.0131706	0.0247481	0.0101742	0.0244614	0.00495203	0.0211168	0.0290684	0.00889363	0.225639	0.321081	0.0949587	0.358322	4.295081
4540	-17375.2	-17381	5.73179	0.231187	0.176962	0.2285	0.17491	0.201739	0.18036	0.194486	0.191203	0.181411	0.167738	0.134104	0.134946	0.132072	0.134627	0.135174	0.129352	0.140216	0.131926	0.165953	0.146677	0.134849	0.134288	0.197913	0.0125832	0.00169884	0.0232301	0.000268207	0.0362869	0.0196589	0.0285015	0.0133933	0.0311308	0.0105434	0.00566924	0.0184339	0.0140779	0.0159743	0.00501302	0.0223988	0.0015464	0.0183733	0.0263552	0.00917464	0.213649	0.33968	0.0910865	0.355585	4.094905
4550	-17371.3	-17376	4.66644	0.240378	0.173116	0.21153	0.190541	0.195092	0.190734	0.185618	0.171212	0.185392	0.162418	0.133876	0.132382	0.136574	0.123198	0.159142	0.152255	0.172064	0.15702	0.191408	0.150167	0.166931	0.146741	0.194154	0.0020137	0.00911192	0.0301591	0.00954977	0.00687288	0.0146246	0.0278737	0.00891084	0.0181485	0.00690874	0.00981642	0.0331091	0.0087949	0.0197064	0.00346086	0.0185451	0.00147845	0.0158238	0.0319889	0.00260083	0.223196	0.333216	0.0913816	0.352206	4.20144
4560	-17367	-17372.7	5.64987	0.210424	0.196856	0.207528	0.172525	0.195059	0.158409	0.191152	0.178331	0.189015	0.175465	0.136214	0.129296	0.123699	0.137863	0.173584	0.137236	0.14411	0.148869	0.163861	0.1576	0.144726	0.155092	0.197656	0.00892574	0.00585018	0.0258778	0.00261654	0.019773	0.0196759	0.0290948	0.0175353	0.0184537	0.00497015	0.00754214	0.0169381	0.00971432	0.0218852	0.00349312	0.0185451	0.00349518	0.020803	0.0171574	0.0061809	0.226922	0.320094	0.0858733	0.367111	4.103096
4570	-17379.6	-17384.5	4.86379	0.2444	0.190237	0.25229	0.208017	0.191856	0.15443	0.204306	0.19264	0.168009	0.183223	0.13499	0.137187	0.103862	0.146386	0.116787	0.150272	0.150425	0.148881	0.168267	0.149572	0.137473	0.163735	0.192995	0.00932869	0.0109006	0.0325294	0.00697623	0.0195316	0.0130683	0.0218327	0.0240057	0.0374309	0.0060881	0.00495373	0.0179547	0.0105807	0.0102454	0.00272253	0.0164713	0.00609374	0.0195499	0.0202703	0.000928604	0.235636	0.312071	0.102338	0.349955	4.181705
4580	-17377.2	-17381.7	4.55053	0.22293	0.189637	0.260634	0.169038	0.189126	0.176019	0.206611	0.176941	0.178156	0.136714	0.158142	0.13332	0.132772	0.169616	0.145402	0.160698	0.155037	0.138866	0.157748	0.150568	0.153848	0.174124	0.16915	0.00838645	0.00118939	0.0231226	0.0173964	0.0173143	0.0180573	0.0232921	0.0129485	0.035185	0.00849529	0.0128658	0.0310233	0.00588222	0.0207293	0.000903093	0.0182529	0.000744725	0.0185704	0.0282845	0.00529136	0.237308	0.321733	0.0903774	0.350581	4.213031
4590	-17382.4	-17388.3	5.92208	0.214441	0.206762	0.191123	0.172673	0.190249	0.164063	0.166745	0.18664	0.192037	0.140958	0.147557	0.138039	0.121113	0.155068	0.153127	0.149029	0.139595	0.13332	0.177407	0.15502	0.14557	0.13275	0.172218	0.00838645	0.00295437	0.0389469	0.00124564	0.0411411	0.0147799	0.0300313	0.00344435	0.0250101	0.00390123	0.00312569	0.0237425	0.0141494	0.0174591	0.00556919	0.0241731	0.0032119	0.0173315	0.0299866	0.0217812	0.225404	0.318375	0.0985027	0.357718	4.075875
4600	-17386.3	-17389.9	3.57753	0.244566	0.192742	0.244691	0.223684	0.195971	0.206195	0.201385	0.195568	0.167946	0.142501	0.13514	0.146662	0.12602	0.139022	0.146886	0.110635	0.175206	0.173742	0.185482	0.179068	0.151869	0.139364	0.192935	0.00203552	0.00748953	0.0242996	0.01244	0.0147508	0.0163628	0.0284279	0.00289185	0.021002	0.0121967	5.19007e-05	0.0406142	0.0108652	0.0202021	0.0040938	0.0258365	0.00266558	0.027043	0.0168751	0.00290742	0.233598	0.313202	0.0936601	0.35954	4.310331
4610	-17369.8	-17374.8	4.9571	0.216276	0.19963	0.219941	0.169712	0.179118	0.165496	0.169255	0.206809	0.187316	0.171334	0.158227	0.127717	0.139161	0.150925	0.155278	0.131025	0.140108	0.13447	0.167164	0.182899	0.150407	0.177525	0.198571	0.00194161	0.000685202	0.0323296	0.00116633	0.0122004	0.00580313	0.0284279	0.0160246	0.0265484	0.0147253	0.00691527	0.0176921	0.00325489	0.0290372	0.00200883	0.021128	0.00237451	0.0188198	0.025769	0.00715642	0.221824	0.328937	0.095239	0.354	4.172374
4620	-17380.9	-17384.7	3.75888	0.217926	0.165609	0.235073	0.180728	0.230975	0.161702	0.219026	0.194681	0.178596	0.175127	0.133429	0.12253	0.111308	0.151416	0.209449	0.142332	0.162659	0.155418	0.190026	0.164816	0.145267	0.161567	0.186771	0.00373262	0.00505844	0.0511224	0.00177077	0.022158	0.00455002	0.0251839	0.0155724	0.0110322	0.00893159	0.0054127	0.0200803	0.0105067	0.0270079	0.00214662	0.0186403	0.00354539	0.0166918	0.0179204	0.0246998	0.24192	0.314557	0.0917473	0.351776	4.292196
4630	-17374.4	-17377.6	3.1927	0.233505	0.203093	0.23225	0.199443	0.202739	0.18242	0.20428	0.194681	0.191345	0.190371	0.131741	0.146117	0.124996	0.15017	0.171092	0.156044	0.168225	0.134177	0.191258	0.17091	0.145267	0.158402	0.197642	0.0015572	0.00792827	0.0304364	0.00416016	0.00937575	0.0138223	0.0198666	0.0133483	0.0195477	0.013486	0.00125105	0.0114806	0.0134216	0.00675607	0.00288006	0.0305811	0.00354539	0.0322984	0.025955	0.00694959	0.251657	0.306659	0.0908797	0.350805	4.348814
4640	-17382.3	-17387.7	5.36349	0.196612	0.179891	0.232146	0.192668	0.171431	0.143704	0.203405	0.191514	0.195112	0.161525	0.13336	0.11442	0.136292	0.128174	0.144751	0.143485	0.171954	0.134888	0.166117	0.158856	0.150743	0.158815	0.173388	0.0187125	0.00975893	0.0338116	0.00146435	0.00997068	0.0158005	0.0295741	0.0143293	0.0204905	0.0136684	0.00378436	0.0402063	0.00292587	0.0232021	0.00324919	0.0140475	0.0130455	0.0147894	0.0524547	0.013201	0.239033	0.315264	0.0936142	0.352089	4.131735
4650	-17374.2	-17379.8	5.59146	0.195636	0.184999	0.251132	0.19621	0.18629	0.158571	0.191036	0.18455	0.20176	0.164298	0.113953	0.125865	0.126105	0.14833	0.151802	0.150928	0.139424	0.13685	0.155909	0.1434	0.118926	0.189552	0.193558	0.0181337	0.0057655	0.0302267	0.00543119	0.013762	0.0095431	0.0258988	0.0130485	0.0257864	0.00214408	0.00216046	0.0287837	0.0069783	0.0287928	0.00766766	0.0246834	0.00361037	0.0144697	0.0281778	0.00479002	0.231891	0.322744	0.0948097	0.350556	4.108938
4660	-17370.3	-17375.4	5.04941	0.218202	0.205946	0.194469	0.191116	0.193852	0.164596	0.177992	0.173226	0.203569	0.164298	0.135297	0.120397	0.131682	0.144332	0.162886	0.154885	0.156058	0.159626	0.189642	0.165654	0.144698	0.147871	0.179865	0.00689536	0.00527869	0.0281909	2.43938e-05	0.00750451	0.0167152	0.0261291	0.0160143	0.0244226	0.0121305	0.0153535	0.03008	0.00496088	0.00580226	0.0011465	0.0273728	2.22058e-05	0.0211256	0.0236155	0.0101984	0.232329	0.313304	0.0879082	0.366459	4.163143
4670	-17379.8	-17384.5	4.73383	0.22405	0.190806	0.187225	0.219473	0.223251	0.177249	0.199806	0.164478	0.176804	0.181248	0.123845	0.144104	0.107677	0.128823	0.181905	0.144023	0.152526	0.130167	0.2064	0.158806	0.13989	0.156376	0.184817	0.0109007	0.00507165	0.0373953	5.0976e-05	0.0159436	0.00845167	0.0170471	0.0109498	0.0171211	0.0122284	0.00416402	0.0248759	0.0200724	0.0162815	0.00185322	0.0130223	0.00366691	0.0325402	0.0230313	0.0162835	0.218131	0.323498	0.095528	0.362843	4.194701
4680	-17377.8	-17383.5	5.71038	0.216406	0.194825	0.217202	0.158387	0.203248	0.165877	0.191026	0.202398	0.221228	0.140914	0.139447	0.135081	0.138111	0.121426	0.145377	0.117352	0.164329	0.134733	0.200317	0.164251	0.131607	0.146221	0.175714	0.00495024	0.00373056	0.0301675	0.0146555	0.0145847	0.00628404	0.0293839	0.00968368	0.0187147	0.00749919	0.0085528	0.0272978	0.00561805	0.0162815	0.00173017	0.0318445	0.000994413	0.0133242	0.0195264	0.00674682	0.236707	0.325735	0.090285	0.347273	4.097046
4690	-17384.1	-17388.9	4.83619	0.205373	0.198444	0.19938	0.201034	0.213605	0.184278	0.191026	0.193588	0.207392	0.15599	0.148574	0.136732	0.113898	0.151776	0.145377	0.165657	0.134467	0.155962	0.174563	0.147454	0.116069	0.140973	0.161794	0.000435818	0.00465055	0.0369454	0.00556248	0.0198136	0.00906612	0.0267782	0.0155352	0.0344047	0.0140846	0.00306696	0.0398301	0.00188683	0.0202298	0.00862606	0.0337034	0.0106721	0.0108792	0.0185139	0.0263742	0.224112	0.323866	0.0920721	0.35995	4.184465
4700	-17368.6	-17374.7	6.12593	0.199614	0.191164	0.186879	0.194739	0.176835	0.173576	0.192213	0.188033	0.193298	0.179027	0.137474	0.105809	0.127261	0.13389	0.159884	0.140356	0.127954	0.150305	0.187019	0.152048	0.136568	0.156873	0.178936	0.00512408	0.00020538	0.0318585	0.0002762	0.0198825	0.00675584	0.0200058	0.0180278	0.0281745	0.00945684	0.00781527	0.0247389	0.0143649	0.0262589	0.000514455	0.0181871	0.0026009	0.0182262	0.0286737	0.00459002	0.221473	0.318486	0.098503	0.361539	4.055491
4710	-17375.1	-17379.5	4.41973	0.221071	0.190052	0.24155	0.198809	0.192232	0.181321	0.233665	0.168978	0.189797	0.192173	0.115354	0.11054	0.134211	0.137722	0.144392	0.15377	0.156372	0.142059	0.166768	0.175623	0.139192	0.164091	0.206736	0.00305289	0.000972446	0.025723	0.000466031	0.0163056	0.0123931	0.016657	0.013618	0.0269494	0.00273201	0.00890677	0.0147711	0.00463392	0.0244254	0.00132583	0.0192889	0.000871331	0.0280887	0.0412155	0.00723383	0.228484	0.307589	0.101379	0.362548	4.22611
4720	-17375	-17379.9	4.85057	0.24299	0.185561	0.235854	0.166689	0.194528	0.176837	0.220779	0.184034	0.180644	0.164903	0.140574	0.138819	0.110308	0.160483	0.15713	0.133943	0.139589	0.15172	0.186245	0.145541	0.164436	0.138686	0.17932	0.00228042	0.00269604	0.0260602	0.0128946	0.00414846	0.0180046	0.0173804	0.0152997	0.018682	0.00762163	0.00910971	0.0275949	0.013844	0.0213607	0.00392028	0.0230869	0.00291404	0.0211264	0.0282022	0.00718622	0.230293	0.31875	0.0934565	0.357501	4.183027
4730	-17370.1	-17374.7	4.57321	0.210281	0.190606	0.240061	0.209647	0.191539	0.157648	0.214993	0.188353	0.184207	0.158362	0.154246	0.132851	0.118909	0.13763	0.148149	0.150103	0.148927	0.128612	0.181972	0.173729	0.14672	0.151784	0.188019	0.0170483	0.000728994	0.0235844	0.000477806	0.0209986	0.0223195	0.0182751	0.0147017	0.0300554	0.0162929	0.000489051	0.0284463	0.0104045	0.0208988	0.00390059	0.0259327	0.00137127	0.0140465	0.0229254	0.0105189	0.22839	0.321274	0.0961813	0.354154	4.210763
4740	-17377.1	-17381.2	4.15863	0.206664	0.190606	0.211278	0.191005	0.184748	0.189609	0.197751	0.195825	0.181239	0.180531	0.153148	0.141689	0.108112	0.138049	0.185907	0.1364	0.159227	0.15687	0.175901	0.169207	0.148304	0.150923	0.224837	0.000546718	0.0172753	0.0137092	0.00331897	0.0243814	0.00407192	0.0220847	0.0106017	0.0292817	0.0126667	0.0171878	0.0264236	0.00590762	0.0214339	0.00100475	0.0126082	0.00267516	0.0223832	0.0173006	0.00952957	0.214717	0.326122	0.10075	0.358411	4.252221
4750	-17371.5	-17377.3	5.70413	0.220833	0.20489	0.198968	0.203927	0.178278	0.15908	0.183147	0.188292	0.209816	0.158214	0.134158	0.116603	0.127224	0.145283	0.150953	0.138244	0.13014	0.141466	0.192642	0.143867	0.15053	0.16535	0.181523	0.00807052	0.00755827	0.0276972	0.0036511	0.0218896	0.00659376	0.0333472	0.00658296	0.0165152	0.0150249	0.00604891	0.0233583	0.0124128	0.0166866	0.00771341	0.0133738	0.00302046	0.0178371	0.0207607	0.0061014	0.236609	0.321225	0.0871157	0.355051	4.097671
4760	-17370.1	-17375.3	5.1691	0.216239	0.176838	0.239605	0.202385	0.196154	0.191486	0.17951	0.179651	0.196784	0.170043	0.144821	0.132819	0.126107	0.139648	0.145631	0.122118	0.154159	0.139712	0.173237	0.152878	0.150758	0.154859	0.177753	0.00632127	0.00726753	0.0342875	0.0036511	0.0157227	0.00186667	0.0202929	0.013204	0.0124607	0.0135314	0.00449061	0.0269866	0.0152628	0.0309428	0.00144221	0.0234685	0.0076479	0.0189162	0.0166918	0.0135211	0.221898	0.330489	0.0926927	0.354921	4.151174
4770	-17380.9	-17385	4.13914	0.231896	0.18177	0.238931	0.222988	0.216521	0.191486	0.186099	0.17459	0.20772	0.174897	0.118828	0.138478	0.119704	0.138527	0.149656	0.141959	0.188687	0.127374	0.169442	0.118308	0.149023	0.163654	0.202609	0.00983621	0.0201021	0.0260462	0.00203568	0.0191455	0.0125421	0.0187646	0.0189279	0.017169	0.0076076	0.00139333	0.0207058	0.0133457	0.0241183	0.0010916	0.0319947	0.000925323	0.0162809	0.0222204	0.0167703	0.233982	0.305973	0.0977431	0.362302	4.25417
4780	-17373.5	-17378.4	4.90443	0.217821	0.194695	0.230735	0.179408	0.214817	0.17347	0.179761	0.174232	0.186101	0.162011	0.1468	0.119615	0.122273	0.156962	0.156306	0.135764	0.148923	0.16893	0.169506	0.147203	0.149433	0.140431	0.175745	0.00794793	0.00455777	0.0414221	0.00603953	0.00819065	0.0167737	0.0324451	0.00984861	0.038195	0.00325458	0.013623	0.0210527	0.0124799	0.0221345	0.00267986	0.0221735	0.00948481	0.0261962	0.0223386	0.0058597	0.236609	0.329705	0.0924141	0.341272	4.177641
4790	-17384.4	-17387	2.62438	0.248643	0.194695	0.212228	0.22286	0.236455	0.158942	0.227541	0.189578	0.172483	0.171528	0.159407	0.155602	0.13254	0.140774	0.181743	0.144398	0.178053	0.141664	0.169528	0.154644	0.144626	0.164571	0.199199	0.00966886	0.00707442	0.039242	0.00115474	0.01295	0.00478787	0.0205692	0.0167817	0.0096423	0.0177248	0.021759	0.0210381	0.0124799	0.0192682	0.00267986	0.0269036	0.00542714	0.0235847	0.0276098	0.0036	0.226983	0.32118	0.0924147	0.359421	4.405646
