Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
831	1	-15803.9	-15816.9	13.0059	0.112386	0.103594	0.0940108	0.106518	0.10704	0.0906381	0.118749	0.0820952	0.115549	0.150402	0.0731152	0.092737	0.112868	0.0932022	0.0961964	0.154316	0.112162	0.119731	0.0960026	0.0839512	0.0915551	0.0728226	0.154223	0.0382618	0.0160872	0.0443663	0.0285823	0.0664744	0.0385757	0.0280349	0.0333781	0.0174006	0.0419193	0.0501871	0.0412077	0.078636	0.0343099	0.0181126	0.0417353	0.0349465	0.0219036	0.0271392	0.0531982	3.188321
832	0	-15807.7	-15821.3	13.5407	0.106689	0.104121	0.10025	0.0985289	0.114783	0.0774289	0.143477	0.0892727	0.0897327	0.165941	0.066864	0.0738451	0.0929702	0.0749422	0.119756	0.127005	0.0943891	0.11817	0.129071	0.0762214	0.0798443	0.0852167	0.165376	0.01857	0.0363098	0.0783128	0.0254355	0.0309798	0.0529663	0.0267426	0.0300014	0.0197232	0.0196784	0.0357283	0.0278313	0.0592639	0.0515239	0.0195428	0.0305787	0.0661793	0.0513159	0.0351273	0.0251346	3.134841
833	1	-15797.3	-15810.2	12.911	0.142373	0.0992376	0.0852149	0.10018	0.118493	0.0848413	0.115336	0.089574	0.105265	0.172065	0.0807017	0.0765171	0.0790878	0.096249	0.114404	0.106144	0.114312	0.116902	0.124813	0.0668309	0.0847686	0.0969102	0.177487	0.0463857	0.0208083	0.0388918	0.0237359	0.0520753	0.0321682	0.019504	0.039951	0.0138648	0.0564151	0.0361267	0.0273843	0.0752471	0.0279461	0.0288803	0.054883	0.049747	0.0291263	0.0297467	0.0472137	3.19781
834	0	-15799.3	-15811	11.789	0.13203	0.0998958	0.108387	0.104438	0.127432	0.0732354	0.143959	0.098724	0.0897327	0.164931	0.0811493	0.0926138	0.0902592	0.106272	0.123455	0.131659	0.131804	0.103293	0.11642	0.077574	0.0819403	0.093085	0.172288	0.0235389	0.0390225	0.0814586	0.0361888	0.0286383	0.0443479	0.0255807	0.0274048	0.0103279	0.0260609	0.0350863	0.0372167	0.0518007	0.0588627	0.0444389	0.0403274	0.0534499	0.0481386	0.0440876	0.00944975	3.310006
835	1	-15799.3	-15811.7	12.3396	0.112649	0.0973438	0.102199	0.103482	0.127522	0.0617957	0.12215	0.077483	0.0924074	0.175062	0.0717142	0.077484	0.0963327	0.106736	0.116085	0.135836	0.119044	0.129563	0.128908	0.0777768	0.0963823	0.0911086	0.154763	0.0343971	0.0391364	0.0451639	0.0284764	0.0514762	0.030393	0.0174467	0.0545845	0.00958375	0.0569593	0.0372023	0.0260726	0.0726469	0.0347376	0.0238938	0.0421419	0.0507831	0.0380317	0.0315184	0.0564753	3.254948
836	0	-15806.4	-15819.6	13.2731	0.0985772	0.0943942	0.102355	0.108515	0.118086	0.0895224	0.142529	0.0799768	0.077911	0.164931	0.0652488	0.078035	0.0963738	0.108971	0.10206	0.10963	0.143498	0.0945054	0.109033	0.0858837	0.0919749	0.0760522	0.157946	0.0256455	0.0345746	0.0974928	0.045803	0.0344767	0.0539985	0.0269656	0.0306083	0.0234278	0.0288288	0.0310919	0.0406739	0.034053	0.0464316	0.0352056	0.0234858	0.0563854	0.0395483	0.0438343	0.0130526	3.161594
837	1	-15815.8	-15827.6	11.7974	0.128069	0.0798918	0.125417	0.106799	0.122955	0.0976514	0.109337	0.0992164	0.080762	0.184548	0.08978	0.0901499	0.100226	0.10409	0.119286	0.137959	0.108096	0.0967679	0.117137	0.0813143	0.0743406	0.0911967	0.20063	0.0452117	0.0196834	0.0251407	0.0327366	0.0576046	0.0344774	0.00848577	0.0494518	0.0137576	0.0542949	0.0430915	0.0282087	0.0997251	0.0340991	0.0182089	0.0430859	0.0461461	0.0340778	0.0261643	0.0498997	3.309172
838	0	-15803.3	-15816.4	13.1127	0.133859	0.0777524	0.0863651	0.130441	0.0858992	0.0969597	0.118499	0.0792308	0.0936824	0.158574	0.0784414	0.0811829	0.0890791	0.0975059	0.0999915	0.114181	0.122605	0.129904	0.119299	0.0854789	0.0870591	0.0835319	0.150634	0.0347766	0.0319179	0.0844527	0.0290405	0.0325852	0.0359039	0.0392054	0.0318562	0.0279181	0.0185259	0.0380334	0.0270409	0.0513838	0.0479304	0.0455103	0.0287192	0.0465571	0.0491429	0.0367589	0.0402217	3.177639
839	1	-15796	-15808.3	12.2814	0.120289	0.0955038	0.0961669	0.0961571	0.11868	0.0829352	0.133065	0.0643827	0.106088	0.175746	0.0863798	0.0892099	0.111437	0.116939	0.105487	0.126163	0.115514	0.116172	0.139344	0.0830127	0.0936327	0.105555	0.168956	0.0391307	0.0355214	0.041365	0.0256894	0.0490155	0.0354946	0.0115687	0.0334229	0.017791	0.0543445	0.0295247	0.0272546	0.0742156	0.033382	0.0188296	0.0487168	0.0409571	0.0272724	0.0231606	0.0473008	3.260773
840	0	-15799.6	-15812.4	12.7813	0.123223	0.122941	0.112349	0.103573	0.136273	0.074114	0.140946	0.0781631	0.0936824	0.16152	0.0668785	0.0890353	0.0935231	0.0975059	0.101454	0.128665	0.142521	0.10999	0.128973	0.0697373	0.0870591	0.0939802	0.156997	0.0243196	0.0267755	0.0737241	0.0301678	0.0230677	0.0240422	0.034266	0.033566	0.013706	0.0218339	0.0357455	0.0357	0.0485929	0.0365725	0.027341	0.0301875	0.0517539	0.061305	0.0315833	0.0334221	3.210774
841	1	-15800.1	-15813.5	13.4338	0.118037	0.111707	0.0844356	0.113635	0.114836	0.0704295	0.120181	0.0743457	0.0921376	0.181629	0.0940176	0.0748771	0.0909506	0.0944071	0.0983852	0.118446	0.117604	0.112629	0.116363	0.0723404	0.0936327	0.0863815	0.150958	0.0426024	0.0444974	0.0261275	0.0377608	0.0541666	0.0383213	0.0154807	0.0289104	0.0169105	0.0531772	0.0335313	0.024515	0.0772035	0.0371691	0.0191649	0.0689764	0.0336208	0.020211	0.0231606	0.0476573	3.14553
842	0	-15801.6	-15814.9	13.2391	0.113847	0.0938555	0.109597	0.105986	0.123453	0.0708294	0.15019	0.059607	0.0920859	0.170227	0.0924327	0.0872271	0.0921386	0.0926419	0.125138	0.111323	0.10603	0.106754	0.127538	0.081201	0.0789033	0.0755372	0.184256	0.0272532	0.0362742	0.0737241	0.0327264	0.0247837	0.0538025	0.0257056	0.0269273	0.0139832	0.0207531	0.0391007	0.0414609	0.0551601	0.0472199	0.0158043	0.0287621	0.0517597	0.0419163	0.0279088	0.0291746	3.164999
843	1	-15805.8	-15818.1	12.3288	0.120981	0.119695	0.0896382	0.105836	0.111468	0.07815	0.138825	0.0709993	0.101869	0.158787	0.069098	0.0744386	0.0981294	0.0895639	0.106282	0.123785	0.137705	0.0932371	0.152846	0.0671028	0.0921125	0.0807137	0.192187	0.0435072	0.0283056	0.0409975	0.0405877	0.0489377	0.0252655	0.0273115	0.0370055	0.00953015	0.0531772	0.046943	0.0243194	0.108113	0.0298678	0.019257	0.0460739	0.0353638	0.0320105	0.0330609	0.0529435	3.256026
844	0	-15809	-15821.3	12.2537	0.103092	0.0938555	0.0851404	0.103267	0.0994356	0.0921322	0.123024	0.0836916	0.0932433	0.180305	0.0765725	0.0922982	0.101381	0.0988548	0.114188	0.169811	0.124982	0.135346	0.121187	0.0716984	0.0918888	0.109103	0.147964	0.0156761	0.0373382	0.0699756	0.0303229	0.0372894	0.050097	0.0397196	0.0317921	0.0203804	0.0177672	0.0296332	0.0243928	0.0470814	0.0471783	0.041136	0.0322283	0.0443077	0.0570717	0.0595564	0.018129	3.263535
845	1	-15806.1	-15817.5	11.3895	0.121326	0.13365	0.0897497	0.102455	0.125905	0.0747535	0.107976	0.0734662	0.101869	0.187592	0.0865071	0.082044	0.0975902	0.109255	0.114566	0.120002	0.139341	0.124841	0.123467	0.0858995	0.0862686	0.087858	0.176664	0.0321814	0.0279096	0.0234055	0.0319015	0.0740136	0.0286837	0.0202488	0.0351679	0.02559	0.0427518	0.0470359	0.0281296	0.100192	0.0458575	0.0261912	0.0559115	0.0544567	0.0226226	0.0284068	0.0462516	3.349955
846	0	-15810.1	-15823.1	13.0567	0.11782	0.120329	0.0961726	0.101297	0.110669	0.0745621	0.123024	0.0782683	0.0860808	0.166039	0.0944529	0.0790013	0.122174	0.0800449	0.113055	0.13197	0.123388	0.107653	0.119466	0.073752	0.104887	0.0942806	0.161694	0.00392637	0.0315579	0.0753437	0.0312114	0.0191772	0.0363682	0.0320697	0.0182829	0.0283775	0.0203694	0.0397464	0.0471275	0.0613295	0.0317515	0.0416596	0.0328198	0.0539907	0.035777	0.0386538	0.0236138	3.183235
847	1	-15802.1	-15815.4	13.2901	0.103389	0.113828	0.0939546	0.0889195	0.121933	0.0783854	0.12783	0.0770238	0.112303	0.156545	0.0786303	0.0792846	0.0975902	0.0776297	0.122396	0.129572	0.100323	0.112521	0.112684	0.0683919	0.0862686	0.0930731	0.169518	0.03936	0.0213484	0.0417291	0.0332622	0.0576271	0.0332323	0.0238242	0.0351679	0.0106016	0.0710702	0.0466502	0.0271796	0.0664371	0.0355435	0.0240787	0.0441616	0.0542002	0.0265605	0.033055	0.0328159	3.159899
848	0	-15807.2	-15819.1	11.9426	0.124165	0.120399	0.112385	0.0853039	0.141137	0.0793962	0.149123	0.0884147	0.0976934	0.189419	0.0814466	0.0978125	0.112196	0.089349	0.10777	0.127978	0.117233	0.121044	0.132679	0.0791524	0.099367	0.0859553	0.153176	0.0143641	0.0428712	0.0939463	0.0284423	0.0133165	0.0391422	0.0320697	0.0318507	0.00975842	0.0127382	0.0329999	0.0454596	0.059534	0.0505376	0.0267192	0.0274275	0.060098	0.0360481	0.0347969	0.00993028	3.294647
849	1	-15802.6	-15815.6	13.0096	0.131696	0.0876876	0.0955166	0.0912448	0.125212	0.0714438	0.115885	0.0854447	0.0962845	0.147202	0.10783	0.077549	0.0888577	0.0936727	0.10806	0.12201	0.147637	0.108797	0.115312	0.0975584	0.0708584	0.0900838	0.171611	0.0354329	0.0335877	0.027882	0.0323318	0.0576271	0.0313071	0.0190297	0.0372944	0.0145187	0.0457431	0.0309777	0.0341208	0.0767688	0.0363243	0.024517	0.0535512	0.0534981	0.0248539	0.0302373	0.0408907	3.187949
850	0	-15807.9	-15820.8	12.9709	0.142307	0.0861389	0.108818	0.103314	0.125126	0.0908649	0.135191	0.0847718	0.102741	0.173234	0.0622797	0.0907406	0.08532	0.0843108	0.10777	0.107388	0.12867	0.104992	0.108905	0.0747021	0.101701	0.0886677	0.164834	0.0178784	0.0428712	0.055654	0.028288	0.0167471	0.0570803	0.0386055	0.0183614	0.013209	0.023528	0.0329999	0.0357191	0.0473007	0.0423558	0.0377366	0.0194675	0.0664647	0.0644942	0.0494776	0.0207915	3.191819
851	1	-15808	-15820.7	12.7536	0.108558	0.103927	0.091016	0.0914306	0.110143	0.0874725	0.0980054	0.0661679	0.0882746	0.173214	0.0734965	0.104943	0.0865852	0.10911	0.11632	0.122974	0.119894	0.133742	0.117801	0.0856469	0.0961402	0.113785	0.156773	0.0385532	0.0304826	0.0333837	0.0259418	0.0527248	0.031484	0.0163815	0.0329564	0.0205472	0.04387	0.0469851	0.0357745	0.075219	0.03307	0.0245915	0.0460945	0.0594947	0.0485666	0.0320244	0.0299842	3.213549
852	0	-15802.4	-15815.2	12.8025	0.128941	0.126627	0.110806	0.112522	0.125089	0.0862574	0.123662	0.0711534	0.0832868	0.178027	0.0764037	0.0745695	0.109708	0.0961464	0.102628	0.139449	0.12203	0.119079	0.117286	0.0990934	0.0747398	0.0712519	0.142176	0.0163806	0.0315755	0.0877986	0.0297568	0.0218378	0.0527165	0.0269499	0.0241188	0.0208565	0.0207688	0.0413403	0.033325	0.0493053	0.0517193	0.0278219	0.0332746	0.0316971	0.0529611	0.0431869	0.0203386	3.208663
853	1	-15802.4	-15816	13.5784	0.110908	0.104111	0.0963885	0.0829948	0.137619	0.0735583	0.128066	0.0834472	0.112773	0.164795	0.0870122	0.0884649	0.0858672	0.0963533	0.0990886	0.125976	0.136986	0.0990576	0.126741	0.0850279	0.0878222	0.0858853	0.162239	0.0470114	0.0232823	0.0336404	0.0259418	0.03611	0.0349801	0.0316565	0.0294103	0.015208	0.0332132	0.0330711	0.0294787	0.0717641	0.0192772	0.0142939	0.0478253	0.037245	0.0338679	0.0310426	0.041569	3.131071
854	0	-15807	-15819.4	12.451	0.109607	0.0911595	0.126597	0.111158	0.103474	0.0749403	0.112713	0.0913165	0.106703	0.155718	0.079847	0.092447	0.0978629	0.105167	0.112254	0.137711	0.128974	0.129903	0.11303	0.0990934	0.0885412	0.0815131	0.180494	0.0323598	0.0292621	0.0807894	0.0280958	0.0280138	0.0434353	0.0269499	0.0168028	0.0194005	0.0212939	0.0232783	0.0483547	0.0415799	0.0551244	0.0396053	0.0388192	0.0331333	0.050608	0.0284734	0.0282044	3.243808
855	1	-15798.8	-15810.7	11.8933	0.130348	0.102684	0.105536	0.106131	0.102264	0.0870525	0.142722	0.0766473	0.101644	0.178153	0.0868188	0.0754871	0.104941	0.0966288	0.116158	0.136942	0.130498	0.121088	0.100728	0.0828615	0.103691	0.0929108	0.157336	0.0345338	0.0297932	0.0279865	0.0328508	0.0507832	0.0411338	0.0404985	0.0375907	0.0128163	0.048231	0.0399461	0.0257987	0.0998823	0.0329566	0.0250882	0.0429118	0.0416088	0.027398	0.0292369	0.0392644	3.299579
856	0	-15811.8	-15824.2	12.4383	0.128352	0.105862	0.106347	0.109587	0.103474	0.0777503	0.111272	0.071803	0.0955126	0.172335	0.0911234	0.0825441	0.0803694	0.0942849	0.138268	0.14453	0.129544	0.106467	0.115972	0.0873079	0.0998314	0.0774825	0.194506	0.0177707	0.0390093	0.0785102	0.0379194	0.020983	0.0338724	0.0215748	0.0226254	0.0148068	0.0268012	0.0463543	0.0226578	0.0357848	0.0372933	0.0488477	0.0520585	0.0407421	0.0528413	0.0471681	0.022932	3.245078
857	1	-15801.3	-15813.5	12.2694	0.11859	0.0942417	0.0974674	0.100448	0.102752	0.0888747	0.128702	0.0788897	0.101644	0.161148	0.0869936	0.0796003	0.0954194	0.109703	0.104387	0.140619	0.156573	0.0978048	0.128797	0.0794913	0.0810449	0.0867106	0.186852	0.0390516	0.0385029	0.0285629	0.0420302	0.0512596	0.0268916	0.0300111	0.0373204	0.0186817	0.0406954	0.0156973	0.0392442	0.0709102	0.0373519	0.0217164	0.0463498	0.049126	0.0328799	0.0323785	0.0565496	3.261964
858	0	-15798.1	-15811	12.9318	0.118926	0.0947852	0.112851	0.0892382	0.122079	0.0785405	0.121136	0.0828696	0.0928522	0.156028	0.10418	0.0903281	0.104604	0.0882223	0.110665	0.130893	0.125617	0.122607	0.113469	0.0840001	0.0903843	0.0856813	0.170884	0.0262955	0.0327992	0.0712515	0.0293786	0.0326671	0.0457376	0.035272	0.0146278	0.0260577	0.0168902	0.0206511	0.0314989	0.0349128	0.0429702	0.0352693	0.0289819	0.0597842	0.0454458	0.0428799	0.0315156	3.195727
859	1	-15811.4	-15825.1	13.6151	0.117935	0.0897403	0.0877731	0.0951025	0.126658	0.0757169	0.101012	0.0866171	0.0932641	0.160492	0.0792524	0.0664167	0.113816	0.107578	0.112372	0.142154	0.151543	0.116891	0.117977	0.0636124	0.0725019	0.0891368	0.167214	0.0313444	0.0207745	0.0388809	0.0289789	0.0660032	0.025858	0.0183259	0.0419059	0.0177832	0.0273029	0.0418372	0.0447857	0.0635624	0.023585	0.0367004	0.031579	0.0411894	0.0241197	0.0305828	0.0375185	3.127396
860	0	-15806.4	-15819	12.5784	0.104106	0.0800716	0.112851	0.121522	0.096273	0.092688	0.145651	0.0687992	0.0937824	0.169411	0.0811854	0.0817168	0.110389	0.103555	0.107593	0.144503	0.120549	0.108595	0.138418	0.0731291	0.0837883	0.104643	0.150557	0.0315457	0.0315592	0.0707178	0.039655	0.0237757	0.0429655	0.0200197	0.0232974	0.0293766	0.0169399	0.0515085	0.030689	0.0406832	0.0429702	0.0270927	0.0334093	0.0656868	0.040356	0.0518576	0.0231835	3.231066
861	1	-15803.1	-15815.7	12.6182	0.11036	0.0981805	0.0966022	0.129901	0.111439	0.0928733	0.135985	0.0672797	0.0936553	0.134717	0.0906824	0.0764695	0.0947652	0.0952745	0.109744	0.127531	0.123529	0.116891	0.126879	0.0677339	0.104039	0.087574	0.188414	0.0493835	0.033375	0.0440303	0.0245496	0.0461716	0.0317559	0.0180286	0.0293266	0.0243674	0.0558912	0.0281686	0.0254857	0.0641662	0.0254615	0.0271776	0.0568843	0.04126	0.0443213	0.0266438	0.0501165	3.227085
862	0	-15812	-15823.2	11.2101	0.127985	0.0991832	0.103496	0.120843	0.12062	0.0974151	0.120106	0.103216	0.102277	0.178928	0.0960449	0.0852244	0.0986337	0.120387	0.137063	0.12924	0.111582	0.0945478	0.109864	0.0853207	0.104999	0.0930325	0.165991	0.0476174	0.0280289	0.0691051	0.0313762	0.0300798	0.0493434	0.0457495	0.024136	0.015462	0.0235173	0.0274439	0.0339766	0.0435546	0.0509853	0.0441281	0.0499094	0.0503693	0.0390129	0.0396575	0.0184405	3.367894
863	1	-15805.6	-15817.7	12.1077	0.134068	0.0920956	0.0975327	0.11788	0.112909	0.083384	0.111195	0.0760816	0.124436	0.171256	0.0853189	0.0848712	0.107134	0.0824599	0.108424	0.138469	0.111908	0.130412	0.131961	0.0721937	0.0736611	0.0851229	0.167408	0.0500036	0.0193702	0.0272369	0.0291348	0.0372091	0.0328612	0.0302993	0.0444667	0.0242301	0.0637408	0.0522942	0.0331809	0.0838456	0.0315908	0.0127507	0.0544082	0.0440117	0.020959	0.0329292	0.0534336	3.278137
864	0	-15808.9	-15822.4	13.4941	0.121145	0.0865382	0.0777236	0.0866522	0.105634	0.0764674	0.119553	0.0819727	0.111364	0.194715	0.074236	0.0728041	0.114875	0.0867704	0.104678	0.118527	0.116954	0.103784	0.112455	0.0928561	0.0723599	0.0963995	0.151496	0.0284904	0.029512	0.0828424	0.0362081	0.0327341	0.0460826	0.020168	0.0426235	0.00700388	0.0195457	0.0268876	0.0467185	0.0610152	0.0392348	0.034037	0.0374752	0.0409427	0.0683555	0.0437087	0.0159509	3.139496
865	1	-15806.8	-15819.4	12.5711	0.158537	0.0943842	0.0985351	0.122947	0.100444	0.0862589	0.0981968	0.0801612	0.0844727	0.152411	0.0660227	0.0792271	0.104426	0.102172	0.092267	0.129418	0.146236	0.121564	0.119736	0.0709293	0.102885	0.0940687	0.177547	0.0446973	0.0312989	0.0196055	0.0232321	0.0634106	0.0438782	0.0167633	0.041283	0.0242301	0.0418721	0.0321321	0.0335622	0.0739036	0.0185329	0.0148522	0.0610218	0.0556064	0.0415396	0.0247776	0.0427476	3.231794
866	0	-15803.9	-15817	13.1394	0.123936	0.110083	0.106557	0.0897018	0.118241	0.0924893	0.118091	0.0777052	0.0881519	0.167456	0.059471	0.0930075	0.0964643	0.107657	0.118106	0.121325	0.115151	0.115632	0.104822	0.0878811	0.0943689	0.0761076	0.156745	0.0348375	0.0308395	0.0980474	0.0368358	0.0140655	0.0281405	0.0232193	0.0272189	0.0163912	0.0237565	0.0390934	0.0384488	0.0471955	0.0700373	0.0220981	0.0381838	0.0426128	0.0443578	0.0377563	0.0226787	3.174964
867	1	-15809.9	-15822.9	12.985	0.117721	0.095138	0.10757	0.0990948	0.107355	0.100234	0.129521	0.0747947	0.0995752	0.19348	0.0727743	0.0883027	0.118236	0.0893829	0.119346	0.105061	0.119209	0.095181	0.119736	0.0761059	0.101564	0.0999262	0.191094	0.0426756	0.0224285	0.0365166	0.0378808	0.0440401	0.0467872	0.0176392	0.0276477	0.0262186	0.0408512	0.0230129	0.0152055	0.0672146	0.0225754	0.0155812	0.0430223	0.0398668	0.0175656	0.0209665	0.0623115	3.190412
868	0	-15800.7	-15813.3	12.6483	0.127591	0.110083	0.0912163	0.0883146	0.105886	0.074336	0.13782	0.0809006	0.11862	0.158467	0.0775662	0.0819088	0.117428	0.0970053	0.117014	0.116737	0.117972	0.131691	0.112873	0.0728177	0.0980082	0.0964278	0.167806	0.0245972	0.0328352	0.0804056	0.0326371	0.0315779	0.037422	0.0309502	0.0332348	0.0158202	0.0240709	0.0331309	0.0572903	0.0429254	0.0382388	0.0324566	0.0260697	0.0495669	0.037465	0.0414569	0.023442	3.224083
869	1	-15810.1	-15823.9	13.8038	0.111249	0.0987947	0.0791452	0.108358	0.111363	0.0855008	0.126968	0.0724032	0.087888	0.159008	0.0904417	0.0906534	0.0962217	0.0875857	0.126566	0.11872	0.11993	0.0864169	0.128361	0.0589529	0.0733632	0.0742228	0.174113	0.0376498	0.0235338	0.0308454	0.0437919	0.0571656	0.0276039	0.0158213	0.0389128	0.0346798	0.0500212	0.0243467	0.0306912	0.0804295	0.0296651	0.00854854	0.0413217	0.0487732	0.023563	0.0203433	0.0745981	3.108531
870	0	-15808	-15822	13.9362	0.12757	0.112683	0.0979882	0.123704	0.0955372	0.0858281	0.127642	0.06272	0.0925574	0.163467	0.07473	0.0720965	0.0952211	0.0871001	0.106388	0.149349	0.121087	0.12833	0.1083	0.0653098	0.0805346	0.0570153	0.158389	0.0329779	0.0183559	0.0697349	0.0261287	0.0315779	0.0430997	0.034367	0.0317869	0.0167885	0.0270582	0.026318	0.0382133	0.0423488	0.049273	0.0339576	0.0209363	0.0561206	0.0367247	0.0405784	0.0253932	3.095286
871	1	-15806.6	-15819.3	12.7101	0.14147	0.0869072	0.108982	0.108122	0.119331	0.0763964	0.127423	0.0789601	0.096415	0.190624	0.0808411	0.0789041	0.0971889	0.0868428	0.120919	0.138794	0.144949	0.101598	0.117091	0.0959605	0.0932012	0.0915303	0.14378	0.0353991	0.0173564	0.0309362	0.0479953	0.0530368	0.0335864	0.0200498	0.0266891	0.0253286	0.046865	0.0219647	0.0172044	0.0667704	0.0192828	0.0250043	0.0486827	0.0598922	0.023563	0.0221781	0.0498814	3.217897
872	0	-15805.8	-15818.3	12.571	0.118835	0.0837069	0.114175	0.121412	0.114901	0.0926479	0.126359	0.0848733	0.0994357	0.165825	0.0714274	0.0789478	0.0900725	0.106109	0.0942504	0.130769	0.121087	0.0928875	0.1126	0.0913508	0.0879767	0.0759303	0.177297	0.0391038	0.0327214	0.100196	0.0326946	0.0299297	0.0560792	0.0292813	0.0199969	0.0186192	0.0305177	0.0257355	0.0545582	0.0279019	0.0471354	0.0257071	0.03612	0.057646	0.045807	0.0430857	0.0260923	3.231806
873	1	-15812.1	-15825.7	13.6819	0.131361	0.0970713	0.0892034	0.113947	0.123931	0.058184	0.11745	0.0789743	0.100984	0.153129	0.0728095	0.0847428	0.115031	0.0822034	0.0878336	0.124204	0.127696	0.141157	0.0941732	0.078251	0.0901811	0.0946783	0.166077	0.0324992	0.0142662	0.0241941	0.0386045	0.0593532	0.0294143	0.0171534	0.0320539	0.0161854	0.0644109	0.0194956	0.0253924	0.0911855	0.0206353	0.030149	0.0417564	0.0490879	0.0256994	0.0244056	0.041502	3.120717
874	0	-15803.2	-15816	12.7753	0.134529	0.116672	0.125981	0.0895887	0.110372	0.0857325	0.121622	0.0792946	0.112435	0.160381	0.0760851	0.0806377	0.101446	0.0822936	0.101434	0.134765	0.124942	0.100197	0.117119	0.0757158	0.0864126	0.0878465	0.162735	0.0299954	0.0245476	0.0781206	0.0426341	0.0366247	0.0538502	0.0304194	0.0279919	0.0136456	0.0209677	0.0427751	0.0356484	0.046162	0.0252487	0.0209062	0.0368387	0.0695832	0.0409943	0.0467564	0.0194276	3.211375
875	1	-15797	-15810	13.0814	0.126702	0.103033	0.108195	0.101566	0.109211	0.0815326	0.144521	0.0819595	0.101533	0.163551	0.0707173	0.0836666	0.0876933	0.0964154	0.106002	0.118047	0.127696	0.102298	0.113767	0.074028	0.0809841	0.0948291	0.173279	0.0377983	0.0177446	0.0238245	0.0357138	0.0490783	0.0412358	0.022	0.0443815	0.0355889	0.0499187	0.0314612	0.022157	0.0892511	0.0335331	0.0137358	0.0392975	0.0470856	0.0336175	0.0241787	0.0379445	3.180772
876	0	-15802	-15815.4	13.3704	0.12949	0.0845705	0.101166	0.106473	0.0914217	0.0753388	0.140709	0.0752049	0.0856587	0.15365	0.0726541	0.0785927	0.0952336	0.0918659	0.11502	0.138126	0.10412	0.118158	0.116142	0.0747459	0.0955216	0.0806685	0.167281	0.0264801	0.0484847	0.075835	0.0371271	0.0390223	0.0418756	0.0164484	0.0221691	0.0197365	0.0182699	0.0204406	0.0458778	0.0506994	0.0420833	0.0495894	0.0323043	0.0583728	0.0478663	0.0311012	0.0362712	3.151866
877	1	-15802.1	-15814.8	12.7467	0.133374	0.125643	0.0929838	0.101566	0.0919002	0.0747675	0.120903	0.0739902	0.0998573	0.167894	0.096994	0.0835566	0.103379	0.0889263	0.115463	0.119935	0.1131	0.109482	0.118022	0.073504	0.0865766	0.0793635	0.179925	0.0506453	0.0278755	0.034459	0.0305982	0.0653931	0.0392016	0.0153582	0.028109	0.0204055	0.0516452	0.0270686	0.0365484	0.0693435	0.024092	0.0193659	0.0404216	0.0446935	0.0301053	0.0272952	0.0805083	3.214239
878	0	-15803.3	-15816.3	12.9529	0.101225	0.0982237	0.0967106	0.103582	0.102921	0.0798503	0.107011	0.0813657	0.101663	0.161059	0.0870026	0.10413	0.117811	0.0861922	0.112962	0.144522	0.139537	0.118984	0.122896	0.0642147	0.0767831	0.0672593	0.158251	0.0372774	0.0387078	0.0698113	0.0327438	0.0227918	0.0372512	0.0281345	0.0237577	0.00723645	0.0340853	0.0396355	0.0378766	0.0605948	0.0377679	0.03894	0.0289036	0.0549395	0.0447102	0.0504787	0.0338193	3.193619
879	1	-15809	-15822.7	13.6295	0.111059	0.103588	0.104457	0.0899567	0.103936	0.0893472	0.106289	0.0729923	0.0908204	0.184382	0.0596327	0.0909941	0.111517	0.0953672	0.121128	0.111073	0.110736	0.106727	0.114698	0.0782191	0.0893791	0.0778145	0.17994	0.0452636	0.0164996	0.0278383	0.0314259	0.0619725	0.0206781	0.0258498	0.0295325	0.0169311	0.0543023	0.0521104	0.0269649	0.0923023	0.0254791	0.0234886	0.0260799	0.0436326	0.0301053	0.0296725	0.0417758	3.125957
880	0	-15800.5	-15812.4	11.8147	0.133511	0.11496	0.0835179	0.117612	0.112605	0.102244	0.13213	0.072894	0.10419	0.17735	0.0706258	0.0760473	0.0962461	0.101409	0.109162	0.136797	0.136635	0.112847	0.122896	0.0664985	0.0844362	0.10109	0.147832	0.0203103	0.0311834	0.0945556	0.0267985	0.0296605	0.038501	0.0176693	0.02789	0.0137511	0.0391772	0.0495494	0.0411822	0.0620361	0.0499027	0.03894	0.0250761	0.0517385	0.0482745	0.0540573	0.0336518	3.307441
