Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
920	-16354.8	-16366.4	11.6173	0.185489	0.154471	0.238249	0.196214	0.17431	0.16982	0.10149	0.0680751	0.19377	0.170121	0.119542	0.13106	0.119987	0.161058	0.142853	0.160964	0.16833	0.165286	0.139479	0.172769	0.120108	0.0936123	0.160072	0.0818781	0.0161577	0.000649483	0.0191242	0.0397207	0.00273964	0.118286	0.017009	0.0125527	0.0274179	0.00540158	0.00552953	0.00545886	0.0385206	0.0118556	0.00117445	0.029442	0.000500902	0.00195691	0.0425934	0.27698	0.262171	0.0737394	0.0374203	0.340157	0.00953175	0.233457	0.256724	0.136867	0.372952	3.9851
930	-16347.7	-16360.2	12.5178	0.201904	0.16094	0.225138	0.171613	0.169758	0.179067	0.104406	0.0858481	0.188136	0.170768	0.108365	0.138483	0.140342	0.153372	0.154227	0.145604	0.14924	0.186777	0.104164	0.180402	0.119235	0.0930266	0.152373	0.081875	0.0177442	7.8047e-06	0.0316343	0.0255466	0.00358205	0.0912834	0.00903995	0.00767539	0.017804	0.00656846	0.0068867	0.00424166	0.0257216	0.00965675	0.000790812	0.0375336	0.00254485	0.00183562	0.0298894	0.262578	0.2771	0.0704493	0.0373296	0.340833	0.0117102	0.223159	0.250946	0.13798	0.387915	3.895051
940	-16358	-16369.5	11.4389	0.214847	0.197083	0.191147	0.230192	0.172455	0.194738	0.0911406	0.101841	0.179176	0.174792	0.113702	0.11686	0.129631	0.144966	0.162605	0.172859	0.179509	0.151758	0.150289	0.180195	0.136363	0.0922329	0.150382	0.0703984	0.00396774	0.000706316	0.0300624	0.0304752	0.000639351	0.0935877	0.0174341	0.00813789	0.0113285	0.00578906	0.00736843	0.00535105	0.0169073	0.0129745	0.00374034	0.0282876	0.000939668	0.00299697	0.023087	0.255853	0.272426	0.0692608	0.0645571	0.32639	0.0115126	0.228878	0.247405	0.137409	0.386308	4.002942
950	-16344.2	-16355.9	11.6493	0.208943	0.214506	0.216509	0.206448	0.141306	0.167935	0.102437	0.0954083	0.18205	0.160241	0.111698	0.127204	0.138878	0.16508	0.158559	0.145864	0.16194	0.164071	0.150289	0.159812	0.105988	0.0786697	0.179009	0.0810731	0.00643536	0.000228598	0.0268485	0.0473365	0.00289737	0.107563	0.0116089	0.00970795	0.0190108	0.00944627	0.00449084	0.00525308	0.0185794	0.0192043	0.00254371	0.0275748	0.00499317	0.0032281	0.0310395	0.286273	0.267679	0.0686362	0.0440808	0.323447	0.00988404	0.219172	0.246189	0.140275	0.394365	3.981906
960	-16345	-16358.6	13.6066	0.211074	0.167009	0.186777	0.163024	0.158446	0.174702	0.114346	0.0912472	0.184618	0.162156	0.12184	0.110438	0.127817	0.145513	0.150959	0.122344	0.148781	0.163422	0.150855	0.178696	0.126425	0.0799924	0.141412	0.0723491	0.00967813	0.00311123	0.019849	0.0268011	0.000378034	0.0942449	0.00482985	0.00573482	0.016528	0.0118826	0.0133587	0.00309041	0.0122124	0.0224001	0.00232981	0.0245589	0.00750891	0.00703448	0.0463997	0.286129	0.269782	0.0688731	0.0481743	0.317071	0.00997113	0.213696	0.240039	0.135963	0.410302	3.786173
970	-16344.1	-16357.1	12.9745	0.220838	0.179909	0.2158	0.208228	0.165769	0.149103	0.111361	0.0864663	0.182339	0.162156	0.128494	0.121868	0.124442	0.161382	0.157016	0.124759	0.152152	0.132117	0.129552	0.165258	0.127136	0.106272	0.155465	0.0749047	0.00322011	0.00480761	0.0237834	0.0125721	0.0011116	0.11088	0.0150632	0.00405454	0.016528	0.00202741	0.00106126	0.00672107	0.0169866	0.0104982	0.00813748	0.0257063	0.00405547	0.00250283	0.0368818	0.283772	0.281311	0.0679897	0.0432273	0.314459	0.009242	0.21512	0.234978	0.136868	0.413034	3.849387
980	-16343.7	-16357.7	13.919	0.200218	0.171083	0.188134	0.166982	0.140819	0.160602	0.103132	0.0873565	0.181648	0.187398	0.117545	0.129754	0.15037	0.137143	0.155067	0.126809	0.148358	0.136587	0.134775	0.142657	0.11151	0.0921468	0.153488	0.0911204	0.00194767	0.0027953	0.0431699	0.0210797	0.00185347	0.0832317	0.0136771	0.00765602	0.0203249	0.0134788	0.000985925	0.00413542	0.027829	0.0190742	0.00411947	0.0346787	0.00617628	0.00459989	0.0294136	0.281836	0.279392	0.0746091	0.0429325	0.312314	0.00891582	0.221187	0.232286	0.138825	0.407702	3.75493
990	-16345.9	-16360.2	14.2965	0.212874	0.185216	0.224767	0.190024	0.166642	0.149581	0.111847	0.0830875	0.176804	0.161604	0.103879	0.135383	0.127776	0.136683	0.140569	0.127405	0.153843	0.137741	0.124466	0.156121	0.117888	0.0832147	0.141992	0.0674366	0.00258205	0.00966218	0.0272177	0.0231381	0.00269878	0.0806129	0.0105701	0.0055138	0.0148233	0.0033444	0.00792912	0.00379736	0.0282633	0.00931767	0.00495943	0.0207762	0.00146541	0.00417164	0.0394956	0.28215	0.279703	0.0658677	0.0443043	0.312729	0.0152458	0.221981	0.220884	0.139323	0.417813	3.717182
1000	-16341.6	-16356.6	14.9372	0.190079	0.152786	0.202521	0.178808	0.154943	0.150666	0.122922	0.0748158	0.189226	0.1422	0.109837	0.138761	0.125209	0.131535	0.149472	0.109888	0.153222	0.137741	0.12755	0.170204	0.107374	0.0823675	0.142639	0.0660371	0.00941804	0.0076701	0.033927	0.0311034	0.000818597	0.101103	0.0102184	0.0033639	0.0179489	0.0158252	0.00679095	0.00471584	0.0320376	0.00853692	0.00559755	0.0194179	0.00162325	0.00332655	0.0288709	0.28968	0.262449	0.0676257	0.0465326	0.321076	0.0126372	0.218496	0.234343	0.147812	0.399349	3.653118
1010	-16350.8	-16363.4	12.6426	0.223795	0.178414	0.226115	0.178808	0.154151	0.182479	0.12239	0.091229	0.173843	0.176003	0.133325	0.124511	0.124335	0.145843	0.156162	0.111798	0.159565	0.14666	0.12755	0.18927	0.103188	0.0969546	0.15217	0.0633771	0.00627133	0.000627063	0.0131552	0.0229892	0.00333874	0.115723	0.013395	0.00279963	0.0261612	0.0147884	0.0061411	0.0105188	0.00742105	0.0168759	0.00559755	0.0307518	0.0022992	0.00107371	0.0407048	0.301382	0.237375	0.0703575	0.0471755	0.334046	0.00966462	0.221259	0.237755	0.149681	0.391305	3.882569
1020	-16346.3	-16360.1	13.854	0.178073	0.172713	0.226746	0.154025	0.145971	0.172955	0.109594	0.081814	0.168077	0.197299	0.120567	0.125483	0.119439	0.143406	0.142112	0.125775	0.147936	0.118194	0.135833	0.171661	0.124736	0.110685	0.158968	0.0731041	0.00458017	0.00344364	0.0204969	0.023667	1.05984e-06	0.111311	0.0167511	0.00365685	0.0168397	0.0079258	0.00749673	0.00102091	0.0105845	0.0168759	0.000182786	0.050125	0.00231028	0.000980376	0.0380185	0.292356	0.255069	0.0656602	0.0527393	0.324041	0.0101341	0.222125	0.238685	0.146353	0.392836	3.761431
1030	-16348.7	-16361.1	12.4392	0.178277	0.16984	0.228294	0.157084	0.169369	0.18381	0.089723	0.0944566	0.181911	0.189208	0.101113	0.139169	0.13716	0.161826	0.156002	0.120924	0.162555	0.144155	0.132373	0.168623	0.137647	0.0991305	0.19041	0.0884236	0.0061174	0.00440621	0.0242589	0.0291547	0.00250901	0.0903765	0.0178344	0.00521178	0.0153905	0.00650429	0.00861446	0.00334187	0.0132581	0.0145188	0.0105794	0.0266509	0.00563243	0.0017564	0.0353102	0.284833	0.265166	0.0639705	0.0513821	0.323232	0.0114165	0.224966	0.235562	0.141612	0.39786	3.902912
1040	-16350.4	-16363	12.655	0.181118	0.218371	0.192315	0.16329	0.156719	0.20838	0.113788	0.0931389	0.194175	0.157094	0.127969	0.1336	0.145235	0.136722	0.165811	0.139853	0.176985	0.129728	0.137625	0.144883	0.120146	0.0733181	0.159213	0.0822692	0.00750842	0.00115504	0.0201244	0.0198779	0.00102074	0.0908592	0.0180387	0.00493002	0.0160679	0.0095615	0.00586761	0.00287755	0.0223836	0.0117846	0.00214736	0.0303118	0.00532613	0.00186212	0.0578832	0.278977	0.272448	0.0657271	0.0414413	0.332108	0.0092986	0.224039	0.235074	0.140926	0.399961	3.881334
1050	-16356.4	-16368.8	12.4146	0.1905	0.144896	0.211172	0.167896	0.157815	0.195354	0.118859	0.0908372	0.177491	0.166904	0.122019	0.145147	0.125758	0.139504	0.123531	0.140083	0.167308	0.161204	0.125511	0.202053	0.118035	0.107446	0.146233	0.064302	0.0211011	0.00181148	0.0155236	0.0296778	0.00229835	0.132626	0.0165236	0.013903	0.0114528	0.0127484	0.00291979	0.0050948	0.0292671	0.0182329	0.00217959	0.0303118	0.00600952	0.00388317	0.0399476	0.28453	0.282973	0.0715993	0.0398597	0.311584	0.00945386	0.215276	0.247064	0.140086	0.397575	3.905369
1060	-16345.9	-16358.8	12.8659	0.218482	0.176065	0.193075	0.183586	0.145497	0.168661	0.126496	0.081897	0.175615	0.175984	0.103818	0.11204	0.139815	0.144131	0.151255	0.127844	0.178605	0.133039	0.110874	0.189124	0.134881	0.102725	0.165229	0.0707553	0.00857061	0.00281725	0.0213749	0.0405539	0.00174082	0.0915042	0.012205	0.00408155	0.0269625	0.0111195	0.00313225	0.00167289	0.0144928	0.0234016	0.00927081	0.0292817	0.00792924	0.00357562	0.0370639	0.268066	0.287514	0.0727485	0.0483548	0.316585	0.00673117	0.217228	0.247159	0.13781	0.397803	3.860243
1070	-16348.9	-16361.5	12.5115	0.218482	0.166634	0.20265	0.192422	0.145917	0.160046	0.128675	0.0925276	0.203515	0.166449	0.131311	0.136208	0.148528	0.147767	0.157147	0.135742	0.150652	0.152872	0.126685	0.173476	0.119696	0.0843697	0.143326	0.0635843	0.00273673	0.00415367	0.0470773	0.0287685	0.00219706	0.128991	0.00535095	0.00121528	0.00737855	0.00973269	0.00577501	0.00488727	0.0194921	0.0150833	0.00129727	0.0200013	0.0111134	0.000665093	0.0310879	0.26888	0.27728	0.073016	0.0429394	0.32964	0.0082442	0.221011	0.238884	0.147643	0.392461	3.895688
1080	-16355.8	-16368.6	12.8244	0.198628	0.152173	0.219051	0.159272	0.142638	0.145815	0.142645	0.0808811	0.168163	0.155643	0.121613	0.135664	0.1369	0.137498	0.172587	0.156406	0.13752	0.168307	0.134335	0.179595	0.112716	0.11648	0.141307	0.0713935	0.00619106	0.000801323	0.0280228	0.0333669	0.00569965	0.123192	0.016332	0.00356426	0.0197061	0.00340573	0.00279926	0.00752324	0.0343986	0.0216896	0.0045515	0.0235323	0.000123401	0.00209762	0.0401613	0.280032	0.271631	0.0761918	0.0420645	0.322923	0.00715705	0.219377	0.246772	0.145934	0.387917	3.864391
1090	-16344.4	-16357.9	13.5382	0.211022	0.1975	0.177343	0.170037	0.148885	0.181192	0.10281	0.0836113	0.202457	0.164862	0.0995288	0.121695	0.126638	0.157616	0.151123	0.115647	0.15159	0.15449	0.131119	0.165354	0.0974941	0.100639	0.155034	0.0847159	0.00193135	0.00019969	0.0195541	0.0274809	0.000463366	0.109374	0.0183754	0.00405752	0.0307943	0.00185807	0.00217057	0.000426142	0.0317538	0.0146393	0.00611428	0.0271946	0.000480955	0.00310267	0.0406332	0.277744	0.271456	0.0761428	0.0427127	0.32445	0.00749393	0.226826	0.231402	0.145652	0.39612	3.793009
1100	-16350.4	-16364	13.6093	0.177715	0.166701	0.227208	0.175924	0.151477	0.169821	0.102468	0.0819225	0.209957	0.186264	0.126777	0.126224	0.138604	0.139782	0.147267	0.0977694	0.151722	0.124095	0.142936	0.162495	0.118994	0.0829345	0.142088	0.107685	0.000596128	0.0015723	0.0292673	0.0284482	0.000859527	0.0796821	0.0215084	0.00140868	0.0292577	0.0129816	0.00777483	0.00217772	0.0173942	0.0125567	0.0113676	0.0291023	0.000621768	0.00243176	0.038067	0.284814	0.261595	0.0693594	0.0350696	0.341611	0.0075521	0.227845	0.238837	0.150332	0.382986	3.785905
1110	-16345.1	-16359.3	14.2407	0.197124	0.158133	0.190139	0.148304	0.154479	0.173546	0.114354	0.0786089	0.188352	0.147615	0.105328	0.143238	0.118593	0.129266	0.15837	0.126876	0.151993	0.128728	0.144562	0.162064	0.138729	0.0864398	0.144334	0.0837559	0.000903579	0.00540573	0.0299963	0.0307446	0.00518457	0.0835157	0.00792965	0.0116333	0.0202105	0.0123796	0.00606418	0.00249141	0.0253764	0.021156	0.00459384	0.0349646	0.00157389	0.00104542	0.0446618	0.285708	0.262312	0.0751195	0.0399671	0.330208	0.00668578	0.213362	0.238193	0.151934	0.39651	3.722763
1120	-16352.4	-16367.3	14.9256	0.195158	0.187474	0.206994	0.179317	0.133549	0.141078	0.119505	0.0723142	0.146859	0.1561	0.122025	0.1246	0.133821	0.129266	0.140328	0.12966	0.135366	0.142761	0.130202	0.188414	0.105888	0.0714391	0.158717	0.0871373	0.00308124	0.000498069	0.0277904	0.0238082	0.00779658	0.0796932	0.00822518	0.0173352	0.0284229	0.00496642	0.00307243	0.00270632	0.0149294	0.021156	0.00143047	0.0222916	0.0029567	0.00461047	0.041533	0.280722	0.257734	0.0738085	0.0561584	0.319951	0.0116266	0.21125	0.238611	0.135116	0.415023	3.654276
1130	-16350.3	-16365.1	14.8537	0.185657	0.171445	0.212018	0.180309	0.163582	0.158078	0.115633	0.0815705	0.162987	0.16825	0.0995901	0.0979512	0.116872	0.127532	0.134009	0.116249	0.135366	0.140375	0.121533	0.176461	0.104097	0.0772373	0.172843	0.0685438	0.0180856	0.000775712	0.029918	0.0245405	0.00187664	0.118206	0.0109052	0.0111939	0.0160902	0.00786735	0.00637726	0.00539318	0.0198765	0.00237469	0.00269476	0.0407902	0.00295549	0.000107256	0.0532469	0.288119	0.270102	0.0773504	0.0457628	0.311201	0.00746495	0.21125	0.238611	0.135116	0.415023	3.661463
1140	-16339.5	-16354.1	14.5728	0.179129	0.17001	0.204819	0.180277	0.145512	0.15074	0.103763	0.0801579	0.168925	0.168766	0.104068	0.110966	0.129861	0.163957	0.130227	0.118518	0.138657	0.138413	0.133854	0.176461	0.116868	0.0996137	0.153311	0.0734127	0.00540601	0.00361854	0.0311914	0.028516	0.000270418	0.114862	0.0130412	0.00832206	0.0202822	0.00832214	0.0045315	0.00410827	0.0302946	0.0132772	0.0011976	0.0295285	0.00305061	0.00210912	0.0273373	0.289943	0.271813	0.0698214	0.0440978	0.313172	0.0111524	0.214948	0.246711	0.131898	0.406443	3.689551
1150	-16344	-16357.2	13.1821	0.212816	0.163941	0.227071	0.151581	0.147615	0.186634	0.127913	0.0780249	0.180135	0.159473	0.111831	0.120527	0.133516	0.134874	0.135006	0.12382	0.165275	0.155236	0.122397	0.150955	0.119139	0.0896828	0.159474	0.0826554	0.0118563	0.00285904	0.0368585	0.0373623	0.000920264	0.109224	0.00667021	0.0057177	0.0249934	0.00839406	0.009194	0.0036447	0.0278509	0.00633901	0.00386873	0.0305254	0.00709988	0.00093398	0.0547214	0.273798	0.298403	0.0652303	0.0416422	0.311405	0.00952161	0.218768	0.251096	0.134242	0.395895	3.828627
1160	-16343.2	-16356.6	13.3692	0.206356	0.176725	0.223111	0.146363	0.163079	0.171204	0.115923	0.092058	0.170233	0.164773	0.102747	0.115752	0.129134	0.130616	0.145915	0.140385	0.153418	0.148794	0.128928	0.165657	0.122852	0.0923168	0.157594	0.0861888	0.00263286	0.00449665	0.0232761	0.0244681	0.00156169	0.101336	0.0125381	0.0129314	0.0277652	0.0155595	0.00724243	0.00844123	0.012052	0.015528	0.00984194	0.0319163	0.00224848	0.000454595	0.0454991	0.264995	0.282529	0.079255	0.0421257	0.318551	0.0125441	0.226066	0.247942	0.13507	0.390922	3.809911
1170	-16342	-16356.1	14.1241	0.200048	0.144797	0.204132	0.181363	0.15908	0.165704	0.103568	0.0785459	0.175003	0.168747	0.0911567	0.11494	0.13213	0.142978	0.145968	0.133193	0.134342	0.149571	0.133482	0.187347	0.135575	0.0770509	0.152794	0.0859183	0.0140939	0.000290094	0.0253642	0.0225246	0.00248852	0.103201	0.0101158	0.0126628	0.0155345	0.00504936	0.0120242	0.00514355	0.0211211	0.015689	0.00284585	0.0265485	0.00275263	0.000405331	0.0391323	0.272784	0.274701	0.0665149	0.0491866	0.321368	0.015445	0.226965	0.241809	0.139126	0.392099	3.734422
1180	-16350.9	-16363	12.1081	0.206496	0.179435	0.246814	0.198088	0.148004	0.174256	0.119799	0.0744736	0.170263	0.180261	0.109899	0.130297	0.125297	0.14354	0.142528	0.123543	0.183997	0.141524	0.148512	0.188193	0.120917	0.0989294	0.18334	0.106228	0.00510071	0.00033467	0.0220047	0.0193363	0.00727366	0.0841602	0.0128858	0.0078249	0.0124109	0.00875328	0.0017038	0.00844672	0.027626	0.00865349	0.0046967	0.0261873	0.000998253	0.00545317	0.0275427	0.281221	0.256228	0.0682513	0.0508764	0.331994	0.0114288	0.216983	0.235216	0.137212	0.410589	3.936026
1190	-16350.4	-16364	13.586	0.230806	0.164149	0.225966	0.168146	0.159716	0.169703	0.0864346	0.0975773	0.185929	0.161349	0.106668	0.149276	0.15599	0.136811	0.13423	0.117463	0.138261	0.122822	0.132287	0.1693	0.135946	0.0643924	0.1417	0.110741	0.00246708	0.00176876	0.0202855	0.0267928	0.0047421	0.101981	0.0191009	0.00734567	0.0103119	0.00448911	0.00294983	0.000258518	0.0246533	0.0254247	0.00934477	0.0192967	0.00534913	0.000596596	0.0354098	0.278566	0.285128	0.0668056	0.0439259	0.315308	0.0102666	0.215526	0.236881	0.134098	0.413495	3.788231
1200	-16346.5	-16360.6	14.153	0.206599	0.15893	0.207334	0.173522	0.144099	0.176695	0.108331	0.0917793	0.172155	0.164319	0.118062	0.111589	0.136439	0.127243	0.14712	0.117463	0.144035	0.122011	0.142286	0.164586	0.127113	0.0706276	0.152677	0.0957529	0.00250887	0.00241661	0.0195795	0.0244645	0.0021898	0.103049	0.0146425	0.0029338	0.0323839	0.0120671	0.0179374	0.0047539	0.0261819	0.00384422	0.00358985	0.0258465	0.00222861	0.000854422	0.0492951	0.295111	0.276039	0.0654233	0.0391759	0.315309	0.00894135	0.217612	0.239174	0.141158	0.402055	3.731536
1210	-16338	-16352.7	14.7388	0.191531	0.186184	0.218156	0.14138	0.142877	0.149392	0.114644	0.076958	0.176713	0.15661	0.11425	0.137027	0.128493	0.127221	0.136905	0.119481	0.149672	0.142186	0.12938	0.164586	0.116072	0.090436	0.142449	0.0858639	0.00213279	0.00147444	0.0279005	0.0276686	0.00304797	0.100666	0.0136161	0.00190661	0.0119611	0.00959957	0.0105864	0.00641233	0.0296442	0.00345964	0.00270335	0.0312079	0.00231674	0.001227	0.0469532	0.284003	0.269638	0.0703616	0.0497347	0.317506	0.00875802	0.217127	0.233253	0.134069	0.415551	3.672949
1220	-16344.8	-16358.2	13.4146	0.205989	0.207481	0.205759	0.164465	0.147003	0.179468	0.114023	0.0817872	0.214676	0.139438	0.122486	0.134945	0.134757	0.145449	0.137478	0.10964	0.150576	0.146368	0.123053	0.164586	0.104087	0.084332	0.17532	0.0602323	0.00428506	0.0001266	0.0435406	0.0301225	0.00110462	0.107664	0.0153933	0.00603344	0.0170231	0.00672653	0.00244339	0.0029891	0.0262911	0.0152743	0.0104172	0.0258188	0.00708425	0.00204729	0.0275936	0.274688	0.274261	0.0619197	0.0544649	0.32295	0.0117167	0.222509	0.239035	0.138113	0.400342	3.805377
1230	-16346.7	-16359.8	13.1028	0.196643	0.213495	0.191756	0.184987	0.157941	0.173495	0.0920052	0.0807548	0.182551	0.186812	0.110502	0.116459	0.141374	0.144784	0.156164	0.144851	0.147356	0.143989	0.134693	0.176473	0.100511	0.0804827	0.160022	0.0778639	0.00253971	0.000462333	0.0288247	0.0298779	0.00103768	0.0875939	0.0186144	0.0109276	0.0275191	0.0107248	0.00280869	0.00144627	0.0195816	0.0127688	0.00162246	0.028725	0.00952664	0.00624912	0.0397366	0.293665	0.249553	0.0671072	0.0415344	0.337903	0.0102373	0.221368	0.232356	0.139495	0.406781	3.836553
1240	-16346.4	-16360.2	13.724	0.16772	0.155527	0.202625	0.142827	0.156221	0.165274	0.133482	0.0953995	0.191956	0.165748	0.108925	0.117689	0.12067	0.138548	0.153017	0.108987	0.159528	0.155614	0.126665	0.159435	0.121872	0.121162	0.149687	0.0903742	0.00598183	0.00118824	0.0297657	0.0301812	0.00337296	0.100923	0.0123326	0.00885749	0.0271907	0.00776642	0.00651403	0.000791739	0.031725	0.0104208	0.00342638	0.026775	0.00566503	0.00168004	0.0509241	0.288608	0.247772	0.0690171	0.0496701	0.335492	0.00944083	0.22539	0.231663	0.146255	0.396692	3.774433
1250	-16342.2	-16356.8	14.6255	0.169032	0.171335	0.18925	0.161662	0.177363	0.15419	0.111239	0.0890603	0.183763	0.166967	0.107089	0.121513	0.126282	0.146846	0.120301	0.129352	0.15554	0.133257	0.130255	0.144086	0.119948	0.0867462	0.160924	0.0658537	0.00679278	0.000546052	0.0305206	0.0204238	0.00426897	0.112378	0.0123385	0.00770397	0.0249809	0.0139194	0.00286736	0.000568483	0.022984	0.0151304	0.00238318	0.0346904	0.00614029	0.000574501	0.0432158	0.27762	0.248341	0.0704865	0.0509587	0.342634	0.00996011	0.232171	0.222901	0.149666	0.395261	3.684284
1260	-16349.3	-16362.2	12.8902	0.199584	0.201962	0.194627	0.17587	0.136444	0.177288	0.101677	0.0955273	0.183763	0.171936	0.122377	0.109186	0.136449	0.133041	0.153396	0.135588	0.184014	0.141399	0.132506	0.183045	0.118598	0.084333	0.153605	0.0687878	0.00524419	0.00401465	0.0308391	0.0359711	0.016119	0.100496	0.0131698	0.00342405	0.0284485	0.00564551	0.00506496	0.00421023	0.016577	0.0249587	0.0022411	0.0295308	0.00537975	0.000807154	0.0306691	0.292929	0.247256	0.0721952	0.0373566	0.341138	0.0091252	0.224809	0.245456	0.147007	0.382728	3.857812
1270	-16342.4	-16356	13.5639	0.185925	0.168068	0.204457	0.201723	0.164003	0.152977	0.109915	0.0916115	0.191256	0.15602	0.119801	0.102992	0.14741	0.131104	0.168842	0.121605	0.164011	0.127581	0.13452	0.155976	0.13854	0.0847213	0.135633	0.078401	0.013015	0.00109682	0.0345834	0.0222637	0.00263805	0.0967918	0.0188113	0.00533857	0.0280398	0.00914035	0.00577145	0.00385831	0.0273479	0.00953353	0.00161552	0.0305688	0.00371786	0.00182219	0.0373997	0.272861	0.25037	0.0731231	0.0568965	0.338317	0.00843264	0.228746	0.23404	0.145014	0.3922	3.790445
1280	-16341.3	-16354	12.7107	0.208211	0.177608	0.23587	0.205817	0.159979	0.162469	0.115747	0.0817333	0.199736	0.157233	0.112159	0.13242	0.127897	0.140148	0.152292	0.120547	0.153242	0.127822	0.133675	0.160181	0.12709	0.0876246	0.169596	0.0768571	0.00560138	0.000140481	0.0297818	0.0427515	0.00224483	0.0993972	0.00935501	0.00501658	0.0184591	0.00331112	0.00428853	0.00517265	0.0335032	0.0138256	0.00390645	0.023274	0.00683515	0.00182219	0.0411277	0.278617	0.268796	0.078971	0.0449247	0.326283	0.00240808	0.22774	0.233011	0.146982	0.392267	3.875768
1290	-16351.2	-16364.5	13.2743	0.183007	0.170999	0.191568	0.178998	0.139628	0.180463	0.122076	0.080086	0.185357	0.146507	0.10268	0.118617	0.142918	0.128059	0.170854	0.13266	0.16033	0.158293	0.140463	0.147385	0.130936	0.10496	0.152981	0.0756381	0.00602255	0.00685854	0.0347898	0.0158323	0.00537015	0.114162	0.014112	0.0059634	0.0251682	0.0100566	0.00728094	0.00297567	0.0176266	0.0142245	0.00233775	0.0329475	0.00628699	0.000500999	0.0514204	0.280659	0.250653	0.0701024	0.0511037	0.344781	0.0027005	0.230768	0.230556	0.150545	0.388132	3.819398
1300	-16342.2	-16356.2	14.0449	0.22306	0.164842	0.180468	0.169707	0.15782	0.174336	0.117339	0.0864977	0.168798	0.158193	0.11889	0.11467	0.126801	0.153681	0.141654	0.125665	0.15132	0.13568	0.142925	0.164938	0.132518	0.0805445	0.145171	0.0780403	0.0109621	0.00285252	0.0228384	0.0170796	0.00586044	0.118951	0.0119619	0.00802094	0.016768	0.00579461	0.00443488	0.001323	0.0232652	0.0183917	0.00074845	0.0212621	0.00112814	0.000319852	0.0368246	0.277912	0.268586	0.0721046	0.0539219	0.323313	0.00416159	0.231906	0.22676	0.151287	0.390047	3.742345
1310	-16346.9	-16359.6	12.6279	0.180004	0.164842	0.22428	0.177819	0.183979	0.150487	0.0996294	0.0902498	0.202247	0.178053	0.124658	0.128028	0.13589	0.143896	0.156771	0.128498	0.151079	0.139554	0.129638	0.164627	0.117016	0.102104	0.157233	0.109567	0.00605395	8.95477e-05	0.0286238	0.0313315	0.0053786	0.0954548	0.013768	0.000199876	0.0332016	0.00813333	0.00630248	0.00188974	0.0195992	0.0148749	0.000838244	0.0375953	0.00039664	0.00948667	0.0306736	0.274125	0.264148	0.0675488	0.0481704	0.337288	0.00871944	0.231149	0.234595	0.144427	0.38983	3.884041
1320	-16348.4	-16361.8	13.4177	0.206689	0.190932	0.192336	0.176583	0.166963	0.166138	0.0990578	0.101773	0.20442	0.15143	0.132898	0.132358	0.13589	0.147464	0.15328	0.112774	0.138984	0.125708	0.138777	0.146332	0.124619	0.0794722	0.159141	0.0661875	0.00559537	0.00671045	0.0295624	0.0117896	0.00253811	0.110468	0.0217139	0.0156779	0.0168475	0.00894199	0.00127101	0.00340105	0.0183344	0.0270594	0.00492169	0.029779	0.00103849	0.00418894	0.0350124	0.266982	0.270719	0.0733913	0.0462215	0.330102	0.0125844	0.234825	0.230505	0.142392	0.392278	3.805058
1330	-16352.6	-16365.6	13.071	0.202473	0.16557	0.213657	0.190567	0.156941	0.165001	0.105991	0.0828363	0.168067	0.159731	0.111529	0.111416	0.165803	0.12795	0.141312	0.148459	0.14806	0.135841	0.125735	0.152402	0.135393	0.11211	0.175877	0.0806687	0.00790074	0.00242043	0.0248	0.0155442	0.00934716	0.117258	0.0111456	0.00760572	0.0117282	0.00825161	0.00595686	0.000344256	0.0328848	0.0138245	0.00358814	0.0289698	0.00428496	0.00557925	0.0449094	0.267414	0.276647	0.064217	0.045892	0.330636	0.0151944	0.234024	0.226201	0.142861	0.396914	3.839737
1340	-16342	-16354.9	12.8412	0.207079	0.174224	0.222857	0.178419	0.161719	0.166369	0.106903	0.0949843	0.187243	0.17019	0.13778	0.121793	0.13694	0.141168	0.144311	0.136405	0.154419	0.120768	0.126283	0.160598	0.124562	0.104844	0.164399	0.0816283	0.00495335	0.000757544	0.028813	0.0271225	0.00115073	0.100241	0.00555186	0.00285559	0.0273623	0.0151919	0.00549558	0.00062639	0.018225	0.0169212	0.00358814	0.0293728	0.00139571	0.00537975	0.0418186	0.281595	0.23963	0.0730097	0.0483115	0.344285	0.0131687	0.231819	0.227026	0.142794	0.398361	3.862709
