Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
2270	-14733.7	-14786.5	52.8017	0.153051	0.0804767	0.0901495	0.102	0.086431	0.0805456	0.131946	0.107503	0.0962669	0.167504	0.0844147	0.0739572	0.102017	0.113399	0.115192	0.158305	0.106524	0.116629	0.106361	0.0822102	0.0875412	0.0848893	0.172747	0.10156	0.0120508	0.0532335	0.045185	0.0176053	0.0266916	0.0319472	0.0458325	0.0454869	0.0381816	0.0275916	0.0695037	0.0411971	0.0403514	0.050717	0.0305547	0.0524698	0.0216027	0.0347133	0.0259141	4.159794	0.276459	0.287048	0.105369	0.331123	0.0462048	0.0242952	0.0272154	0.0307929	0.0260928	0.024316	0.0398333	0.0324541	0.0290622	0.0505681	0.0254841	0.0223271	0.0307981	0.034234	0.0347754	0.047791	0.0321587	0.0352092	0.0321096	0.0248185	0.0264279	0.0256273	0.0521508	0.03066	0.00363803	0.0160707	0.013641	0.00531487	0.00805797	0.00964458	0.0138364	0.0137321	0.0115267	0.00832968	0.0209826	0.012437	0.0121817	0.015311	0.00922422	0.0158402	0.00652168	0.0104797	0.00782325	3.312449
2280	-14733.4	-14786.2	52.7913	0.158717	0.110501	0.0912961	0.09922	0.119388	0.0770594	0.131455	0.0845273	0.0818735	0.152005	0.0875399	0.0858824	0.103531	0.100207	0.119456	0.164831	0.110468	0.096866	0.119567	0.0701371	0.0879523	0.0880321	0.179142	0.0726772	0.0319522	0.0326311	0.0468579	0.0390686	0.0265843	0.0168817	0.0803549	0.0708961	0.0395952	0.0405376	0.0408078	0.0499085	0.0395669	0.0374444	0.0229185	0.0207484	0.0330166	0.0339086	0.0164397	4.177583	0.276459	0.287048	0.105369	0.331123	0.0479154	0.0333593	0.0275615	0.0299537	0.0360421	0.0232636	0.039685	0.0255181	0.0247169	0.0458889	0.0264275	0.0259272	0.031255	0.0302518	0.0360628	0.049761	0.0333493	0.029243	0.0360961	0.0211738	0.026552	0.0265761	0.0540815	0.0219406	0.00964609	0.00985104	0.014146	0.0117945	0.00802559	0.00509643	0.0242584	0.0214029	0.0119535	0.012238	0.0123195	0.015067	0.0119449	0.0113041	0.0069189	0.00626375	0.00996742	0.0102367	0.00496302	3.312449
2290	-14725	-14777.8	52.7913	0.145084	0.0847388	0.10727	0.116593	0.1287	0.088632	0.131607	0.0764533	0.0957318	0.182605	0.062812	0.0925815	0.119631	0.0980138	0.138095	0.133452	0.134627	0.102347	0.141532	0.0825145	0.0731862	0.0788871	0.154829	0.0934865	0.0283163	0.0199528	0.0533666	0.0205856	0.0208662	0.0181985	0.0544432	0.0657713	0.0352226	0.0261571	0.0551681	0.0394344	0.029235	0.0456557	0.0295303	0.0244034	0.034386	0.0238037	0.0245444	4.177583	0.276459	0.287048	0.105369	0.331123	0.0437995	0.0255819	0.0323838	0.0351984	0.0388535	0.0267572	0.039731	0.0230806	0.0289006	0.0551268	0.0189624	0.0279495	0.0361157	0.0295895	0.0416896	0.040288	0.0406426	0.0308976	0.0427273	0.0249104	0.0220943	0.0238153	0.0467417	0.0282228	0.00854844	0.00602358	0.0161109	0.0062146	0.00629934	0.00549397	0.0164359	0.0198558	0.0106334	0.00789662	0.0166548	0.0119049	0.00882579	0.0137831	0.00891495	0.00736719	0.0103808	0.00718612	0.00740975	3.312449
2300	-14721.3	-14774.2	52.8357	0.148306	0.109003	0.103525	0.101547	0.124207	0.0855378	0.127013	0.0737843	0.0923898	0.186494	0.0855758	0.0860839	0.11468	0.113341	0.136315	0.128793	0.129431	0.110187	0.127969	0.0809232	0.0668335	0.0761332	0.191111	0.0897003	0.0222929	0.0260177	0.0515036	0.0229798	0.0249745	0.024111	0.0525426	0.0539432	0.033993	0.0170584	0.0630515	0.0288047	0.0225934	0.0436605	0.0251781	0.0314465	0.0229754	0.0293254	0.0271126	4.101682	0.275	0.287627	0.105581	0.331791	0.0447724	0.0329071	0.0312533	0.0306563	0.0374971	0.0258231	0.038344	0.0222749	0.0278917	0.0563009	0.0258346	0.025988	0.0346209	0.0342167	0.0411524	0.0388815	0.0390743	0.0332645	0.0386327	0.02443	0.0201765	0.0229839	0.0576946	0.0270798	0.00673003	0.00785451	0.0155485	0.00693741	0.00753959	0.0072789	0.0158622	0.016285	0.0102622	0.00514978	0.0190347	0.0086959	0.00682076	0.0131807	0.00760104	0.00949344	0.00693608	0.00885308	0.00818507	3.312449
2310	-14721.7	-14774.9	53.2465	0.123969	0.095208	0.0990258	0.0991343	0.116159	0.0855083	0.121493	0.0705777	0.0785304	0.178389	0.0818567	0.0823428	0.113852	0.0988157	0.130391	0.105593	0.138371	0.116555	0.141879	0.0774063	0.0723121	0.0694179	0.156491	0.0927797	0.0203517	0.0326075	0.0605063	0.0154581	0.0210132	0.0230631	0.0617034	0.0515989	0.0493605	0.0319199	0.0603113	0.0312581	0.0307764	0.041763	0.0223052	0.027574	0.0244102	0.0287045	0.0204605	4.101682	0.275	0.287627	0.105581	0.331791	0.0387257	0.0297413	0.0309339	0.0309678	0.0362859	0.0267113	0.0379522	0.0220472	0.0245315	0.0557256	0.0255706	0.0257224	0.0355653	0.0308683	0.0407319	0.0329855	0.0432247	0.0364098	0.0443204	0.0241804	0.0225891	0.0216849	0.0488852	0.0289827	0.00635753	0.010186	0.0189011	0.00482883	0.00656417	0.00720453	0.0192751	0.0161186	0.0154193	0.00997122	0.0188402	0.0097645	0.00961401	0.013046	0.00696776	0.00861363	0.00762531	0.00896679	0.00639151	3.201203
2320	-14723.2	-14776.4	53.1929	0.134288	0.0999704	0.105585	0.102272	0.124713	0.0882149	0.104289	0.0728117	0.0773671	0.184035	0.0831761	0.0849492	0.0970123	0.0965575	0.118366	0.108935	0.151852	0.114119	0.106513	0.0859475	0.0699787	0.0716152	0.197794	0.093082	0.0265111	0.034882	0.0554991	0.00928617	0.028918	0.0266819	0.067982	0.0532321	0.0509229	0.0315567	0.0487791	0.0297276	0.0350667	0.0403176	0.019792	0.028091	0.0256668	0.0299772	0.0180351	3.985773	0.275	0.287627	0.105581	0.331791	0.0415191	0.0309088	0.0326447	0.0316204	0.0385587	0.0272742	0.0322439	0.0225119	0.0239203	0.0569	0.0257163	0.0262645	0.0299942	0.0298536	0.0365962	0.0336806	0.0469495	0.0352831	0.0329318	0.0265732	0.0216359	0.0221419	0.0611537	0.028779	0.0081967	0.0107848	0.0171592	0.00287109	0.00894086	0.00824948	0.0210186	0.0164583	0.0157443	0.00975667	0.0150815	0.00919115	0.0108419	0.0124654	0.00611927	0.00868515	0.00793564	0.00926833	0.00557607	3.23437
2330	-14734.8	-14787.7	52.9008	0.13634	0.0851289	0.105175	0.103835	0.11084	0.0725497	0.105883	0.0739245	0.0785495	0.186848	0.0844472	0.0862474	0.12611	0.110044	0.120175	0.137856	0.149	0.115863	0.115267	0.0682935	0.0821532	0.0727096	0.200817	0.102329	0.0302158	0.0234054	0.0430089	0.0069235	0.0413888	0.0148061	0.0690209	0.0649563	0.0576418	0.0235425	0.0565884	0.0420621	0.0463238	0.0239878	0.0284404	0.0302675	0.0167862	0.0512454	0.0124215	3.985773	0.275	0.287627	0.105581	0.331791	0.0411479	0.0256922	0.0317422	0.0313378	0.033452	0.0218957	0.0319557	0.0223106	0.0237065	0.0563913	0.0254864	0.0260297	0.0380605	0.0332115	0.0362691	0.0416053	0.0449688	0.0349677	0.0347879	0.0206112	0.0247941	0.021944	0.0606071	0.0308832	0.00911922	0.00706383	0.0129802	0.00208953	0.0124913	0.00446853	0.0208307	0.019604	0.0173965	0.0071052	0.0170785	0.0126945	0.0139807	0.00723959	0.00858341	0.00913484	0.00506611	0.015466	0.00374884	3.313419
2340	-14729.6	-14782.7	53.0997	0.16313	0.0807317	0.107328	0.0831938	0.119095	0.0716142	0.10805	0.0754374	0.0857537	0.146311	0.0813504	0.0695603	0.12687	0.106906	0.128237	0.140677	0.148579	0.118234	0.130721	0.0696911	0.0742531	0.0729936	0.204926	0.0832233	0.0178944	0.0392694	0.0438891	0.025865	0.0333884	0.0198137	0.0594434	0.0662856	0.0468085	0.0275495	0.0705412	0.0380601	0.0299024	0.0455491	0.0205325	0.0283165	0.0240008	0.0111855	0.0144468	3.985773	0.276186	0.288867	0.0952083	0.339738	0.050046	0.0247673	0.0329266	0.0255226	0.0365367	0.0219702	0.033148	0.0231431	0.026308	0.0448862	0.0249571	0.0213401	0.0389218	0.0327971	0.0393412	0.0431577	0.045582	0.0362724	0.0401032	0.0213802	0.0227798	0.0223934	0.0628684	0.0255317	0.00548975	0.0120473	0.0134645	0.007935	0.0102431	0.00607855	0.0182364	0.0203355	0.0143602	0.00845178	0.021641	0.0116763	0.00917362	0.0139738	0.00629907	0.00868708	0.00736309	0.00343153	0.00443207	3.259608
2350	-14725.4	-14778.5	53.0997	0.157981	0.101785	0.10394	0.10808	0.108432	0.0698119	0.126367	0.0895959	0.0728001	0.183486	0.0745146	0.0891156	0.11316	0.105245	0.11397	0.136237	0.1235	0.114502	0.136217	0.0674914	0.105617	0.0706897	0.198458	0.0878561	0.0264837	0.0380299	0.0315061	0.0141827	0.0306998	0.0257477	0.0640527	0.0598498	0.0436139	0.0136188	0.0495764	0.0325164	0.0291434	0.0385077	0.0251266	0.0244532	0.0120989	0.0258873	0.0156637	3.985773	0.273793	0.286365	0.0963025	0.343539	0.0484663	0.031226	0.0318873	0.0331573	0.0332652	0.0214173	0.0387674	0.0274867	0.022334	0.0562907	0.02286	0.0273394	0.0347158	0.0322876	0.0349643	0.0417954	0.0378879	0.0351275	0.0417895	0.0207054	0.0324016	0.0216865	0.060884	0.026953	0.00812481	0.011667	0.0096656	0.00435104	0.00941824	0.00789903	0.0196504	0.018361	0.0133801	0.00417805	0.0152093	0.00997554	0.00894077	0.0118136	0.00770847	0.00750189	0.00371177	0.00794183	0.0048054	3.259608
2360	-14721.3	-14774.1	52.8398	0.15487	0.0857825	0.100584	0.130164	0.11533	0.094724	0.127172	0.0758574	0.0821947	0.174133	0.0976013	0.0875199	0.112671	0.0983144	0.123232	0.132989	0.120608	0.115102	0.136932	0.083452	0.0965133	0.0858474	0.199499	0.0927654	0.0183768	0.0201447	0.057464	0.016052	0.0249478	0.0197713	0.0443378	0.0601636	0.0353511	0.0229591	0.0593666	0.0372417	0.0317909	0.0354179	0.0252584	0.02022	0.0290272	0.0223769	0.0155898	4.049094	0.272511	0.289708	0.0958513	0.34193	0.0466515	0.0258403	0.0302991	0.0392093	0.0347411	0.0285338	0.0383081	0.0228506	0.0247596	0.0524542	0.0294005	0.0263637	0.0339398	0.0296153	0.0371212	0.0400603	0.0363308	0.0346723	0.041248	0.0251383	0.0290728	0.0258599	0.0600951	0.0279438	0.00553567	0.0060682	0.0173099	0.00483534	0.00751504	0.00595573	0.0133559	0.0181231	0.0106489	0.006916	0.0178831	0.0112184	0.00957639	0.010669	0.00760859	0.00609087	0.00874387	0.0067406	0.00469613	3.319714
2370	-14723.9	-14776.6	52.7066	0.149908	0.0819251	0.105862	0.108766	0.111636	0.0868456	0.123098	0.0734271	0.115475	0.170705	0.0713266	0.0699578	0.109061	0.121444	0.119284	0.128728	0.128622	0.111415	0.132545	0.0655623	0.0887656	0.083097	0.193107	0.0897934	0.0170566	0.0392523	0.0591711	0.0278576	0.0276899	0.0216156	0.0618638	0.0538915	0.0415896	0.0181166	0.0632387	0.0345397	0.0651648	0.0454394	0.020828	0.0433849	0.0280972	0.0271242	0.0194581	4.049094	0.27641	0.279545	0.0972228	0.346822	0.0446722	0.0244135	0.0315467	0.032412	0.0332671	0.0258798	0.0366828	0.0218811	0.0344113	0.0508697	0.0212551	0.0208472	0.0324998	0.0361899	0.0355462	0.0383606	0.0383289	0.0332013	0.0394979	0.0195374	0.0264519	0.0247627	0.0575454	0.0267582	0.00508281	0.0116971	0.0176328	0.00830151	0.00825152	0.00644139	0.0184353	0.0160595	0.0123936	0.0053987	0.018845	0.0102927	0.0194189	0.0135408	0.00620669	0.0129286	0.00837289	0.00808294	0.00579845	3.355734
2380	-14727.8	-14780.5	52.7604	0.146398	0.0891818	0.085644	0.126384	0.108332	0.0844018	0.121397	0.0724128	0.0860775	0.177434	0.0703414	0.0904992	0.0993286	0.119766	0.119449	0.14409	0.126845	0.113317	0.130714	0.0795202	0.108748	0.0819492	0.19044	0.0844762	0.0491627	0.0376508	0.0498106	0.0274728	0.0244074	0.0215647	0.0610093	0.056105	0.036093	0.0283802	0.0541789	0.0512918	0.0281822	0.0371325	0.0174377	0.0427856	0.01364	0.0290546	0.0186748	4.049094	0.275646	0.279841	0.0973254	0.347188	0.0438162	0.0266917	0.0256329	0.0378263	0.0324233	0.025261	0.0363336	0.0216728	0.0257626	0.0531052	0.0210528	0.027086	0.0297286	0.0358455	0.0357504	0.0431254	0.0379641	0.0339152	0.039122	0.0238	0.0325479	0.024527	0.0569977	0.0252833	0.0147142	0.0112687	0.0149081	0.00822249	0.00730502	0.00645422	0.0182598	0.016792	0.0108025	0.00849406	0.0162155	0.0153514	0.00843479	0.0111136	0.00521901	0.0128055	0.00408238	0.00869591	0.00558928	3.341182
2390	-14733.7	-14786.5	52.7604	0.151672	0.122203	0.0887296	0.0949155	0.105477	0.0784858	0.125771	0.0648604	0.0975506	0.198528	0.0845159	0.0858305	0.102907	0.113289	0.134753	0.149281	0.131415	0.122245	0.097115	0.0665739	0.112666	0.0614446	0.171003	0.0963593	0.0128114	0.0408156	0.0516051	0.0258182	0.0241259	0.0161726	0.0632073	0.0524543	0.0542172	0.0322089	0.0561308	0.036099	0.0331737	0.0354664	0.0292733	0.0368559	0.0332012	0.0311269	0.0188257	4.049094	0.275646	0.279841	0.0973254	0.347188	0.0453948	0.0365747	0.0265563	0.0284078	0.0315688	0.0234904	0.0376427	0.0194124	0.0291964	0.0594186	0.0252952	0.0256887	0.0307996	0.033907	0.0403309	0.0446792	0.0393319	0.0365875	0.0290661	0.0199253	0.0337205	0.0183901	0.0511803	0.0288399	0.0038344	0.0122159	0.0154452	0.00772726	0.00722078	0.00484039	0.0189177	0.0156993	0.0162269	0.00963997	0.0167997	0.0108043	0.00992873	0.0106149	0.00876135	0.0110308	0.00993697	0.00931613	0.00563443	3.341182
2400	-14722.7	-14775.5	52.7902	0.15715	0.0785012	0.0963233	0.106797	0.128808	0.0943395	0.130313	0.0745401	0.0923143	0.189806	0.090945	0.092034	0.106624	0.108581	0.0981688	0.129462	0.128763	0.101443	0.117734	0.0809316	0.0797576	0.0956556	0.185116	0.0991291	0.0331654	0.0294947	0.0534689	0.0276392	0.035281	0.0300561	0.0452455	0.0543488	0.0505014	0.0333722	0.0356732	0.0489059	0.033698	0.0367013	0.0256519	0.0345443	0.0344003	0.0221783	0.0136175	3.99901	0.27059	0.281886	0.0977971	0.349726	0.0470343	0.0234951	0.0288291	0.0319639	0.0385517	0.0282354	0.0390022	0.0223095	0.0276292	0.0568079	0.0272194	0.0275453	0.031912	0.0324978	0.0293815	0.0387475	0.0385381	0.0303613	0.0352373	0.0242225	0.0238711	0.0286293	0.0554044	0.0296689	0.00992625	0.00882762	0.016003	0.00827227	0.0105594	0.00899566	0.0135418	0.0162663	0.0151148	0.00998814	0.0106768	0.0146373	0.0100857	0.0109845	0.00767749	0.010339	0.0102959	0.00663785	0.00407564	3.341182
2410	-14723	-14775.8	52.8084	0.136136	0.111714	0.111824	0.104064	0.125512	0.110148	0.126979	0.0767246	0.0899522	0.186734	0.0682529	0.0783187	0.115808	0.104871	0.0956569	0.129616	0.115574	0.149911	0.140403	0.0654151	0.0998412	0.0725083	0.182826	0.094251	0.0260074	0.033301	0.0449591	0.0150707	0.0267029	0.030224	0.0491482	0.037102	0.0494444	0.0325183	0.0558919	0.0487853	0.0359776	0.04767	0.0196048	0.0231396	0.0313181	0.0208913	0.0203828	3.968653	0.277434	0.289016	0.100271	0.33328	0.040745	0.0334356	0.0334683	0.031146	0.0375653	0.0329668	0.0380042	0.0229633	0.0269223	0.0558887	0.0204278	0.0234404	0.0346608	0.0313875	0.0286297	0.0387935	0.0345907	0.0448675	0.0420218	0.0195784	0.029882	0.0217014	0.054719	0.0282089	0.00778391	0.00996685	0.013456	0.00451058	0.00799206	0.00904591	0.0147098	0.0111045	0.0147985	0.00973256	0.0167282	0.0146012	0.0107679	0.0142674	0.00586764	0.00692558	0.00937336	0.00625268	0.00610048	3.341182
2420	-14729.2	-14782.1	52.8805	0.144729	0.0904586	0.113713	0.105823	0.0899098	0.0917999	0.129125	0.078459	0.0906475	0.18989	0.0815444	0.0665768	0.110525	0.0859909	0.14233	0.118956	0.115785	0.152444	0.133148	0.068072	0.0960627	0.0737336	0.185916	0.0958437	0.0263514	0.0420677	0.0482632	0.0272	0.0280058	0.0375271	0.0423765	0.0562348	0.0447601	0.0256935	0.0454536	0.0505405	0.0314357	0.0575964	0.0219643	0.0355288	0.0357356	0.0212444	0.0117218	3.84939	0.266619	0.289892	0.0963618	0.347128	0.0433166	0.0270738	0.0340338	0.0316723	0.0269096	0.0274753	0.0386464	0.0234824	0.0271304	0.0568331	0.0244059	0.0199261	0.0330796	0.0257367	0.0425986	0.0356029	0.0346538	0.0456257	0.0398506	0.0203736	0.0287511	0.0220681	0.0556437	0.0286856	0.00788685	0.0125907	0.014445	0.00814084	0.00838201	0.0112317	0.0126831	0.0168308	0.0133965	0.00768994	0.0136041	0.0151265	0.00940856	0.0172383	0.00657382	0.0106336	0.0106955	0.00635834	0.00350827	3.341182
2430	-14728.8	-14781.6	52.8246	0.134445	0.106349	0.111557	0.0894455	0.152522	0.0873592	0.105556	0.0870902	0.0862625	0.160888	0.0775998	0.0979862	0.113436	0.116391	0.104268	0.145114	0.140609	0.0983436	0.122186	0.0706057	0.0933451	0.0624421	0.176922	0.0878239	0.0338016	0.0262472	0.0476002	0.0258843	0.0444667	0.0197691	0.0601384	0.0583719	0.046944	0.0355136	0.0751559	0.0468533	0.0289907	0.0363438	0.0212092	0.0262412	0.034007	0.0282557	0.0168416	3.941588	0.267874	0.289197	0.0968156	0.346113	0.0402386	0.0318297	0.0333883	0.0267706	0.0456492	0.0261462	0.0315923	0.0260657	0.025818	0.048153	0.0232253	0.0293268	0.033951	0.0348351	0.031207	0.043432	0.0420835	0.0294338	0.0365698	0.021132	0.0279378	0.0186886	0.052952	0.0262853	0.0101166	0.00785567	0.0142465	0.00774703	0.0133087	0.00591679	0.0179991	0.0174704	0.0140501	0.0106291	0.0224938	0.014023	0.00867677	0.0108775	0.0063478	0.00785387	0.0101781	0.00845681	0.0050406	3.341182
2440	-14727.6	-14780.4	52.8246	0.168585	0.0863827	0.110602	0.107529	0.14972	0.0866115	0.104652	0.0929962	0.100946	0.175496	0.0785666	0.0874099	0.0954908	0.0942464	0.103376	0.136534	0.129089	0.106506	0.121955	0.0753908	0.112045	0.0809815	0.16111	0.0977044	0.0295184	0.0316486	0.066104	0.0212057	0.048312	0.0252616	0.0469041	0.0422087	0.0262105	0.0330162	0.0557877	0.046835	0.0322907	0.0463178	0.0193735	0.036686	0.0208183	0.0280139	0.020743	3.941588	0.274461	0.286595	0.0959445	0.342999	0.0504568	0.0258539	0.0331026	0.032183	0.0448104	0.0259224	0.0313219	0.0278333	0.0302128	0.0525251	0.0235146	0.0261614	0.0285799	0.0282075	0.0309399	0.0408638	0.0386358	0.0318767	0.0365007	0.0225641	0.0335345	0.0242374	0.0482193	0.0292425	0.00883472	0.00947228	0.0197846	0.00634677	0.0144596	0.00756068	0.0140382	0.0126329	0.00784469	0.00988159	0.016697	0.0140175	0.00966445	0.0138627	0.00579841	0.0109799	0.00623083	0.00838443	0.00620829	3.341182
2450	-14718.2	-14771.2	53.0283	0.142983	0.0852615	0.108896	0.100127	0.116669	0.0858628	0.133223	0.100137	0.088424	0.172789	0.077355	0.0860619	0.110499	0.102521	0.0951234	0.136811	0.125638	0.0983286	0.1326	0.0742282	0.11283	0.0797326	0.178003	0.0961976	0.0224429	0.0333647	0.0571602	0.0208787	0.0193462	0.0239048	0.0507356	0.0422207	0.0384787	0.0340392	0.0549273	0.0461127	0.0377885	0.0456035	0.0294994	0.0277774	0.0154164	0.0178501	0.0282596	3.941588	0.274461	0.286595	0.0959445	0.342999	0.0435114	0.025946	0.0331383	0.0304698	0.0355036	0.026129	0.0405412	0.0304728	0.0269084	0.0525818	0.02354	0.0261896	0.0336261	0.0311984	0.0289471	0.0416331	0.038233	0.0299225	0.0403517	0.0225885	0.0343355	0.0242635	0.0541683	0.029274	0.00682964	0.0101533	0.0173945	0.00635362	0.00588726	0.00727452	0.0154394	0.0128482	0.0117095	0.0103585	0.016715	0.0140326	0.0114995	0.0138777	0.00897699	0.00845298	0.00469137	0.00543198	0.00859971	3.286108
2460	-14728.4	-14781.4	53.0283	0.12595	0.0966263	0.11184	0.0899181	0.10411	0.0881842	0.116733	0.10225	0.112088	0.155486	0.0672579	0.0883887	0.0904686	0.118162	0.0934715	0.14051	0.129034	0.107973	0.136185	0.076235	0.110491	0.0832902	0.155911	0.0891405	0.0373741	0.0236122	0.0685391	0.0234614	0.0199366	0.0398832	0.0545074	0.0505995	0.0536577	0.0263833	0.0347282	0.0521944	0.0388102	0.050991	0.0108765	0.0246363	0.0339634	0.0316782	0.0205716	3.941588	0.269703	0.298962	0.0942814	0.337054	0.038328	0.0294045	0.0340342	0.0273631	0.0316819	0.0268355	0.0355231	0.0311159	0.0341095	0.047316	0.0204673	0.0268977	0.0275306	0.0359582	0.0284445	0.0427587	0.0392667	0.0328573	0.0414426	0.0231992	0.0336235	0.0253462	0.0474455	0.0271265	0.0113734	0.00718547	0.0208572	0.00713959	0.00606692	0.0121369	0.0165872	0.015398	0.0163287	0.00802874	0.0105682	0.0158833	0.0118104	0.0155171	0.00330984	0.0074971	0.0103354	0.00964004	0.00626017	3.286108
2470	-14730.9	-14784.1	53.1543	0.129738	0.0850623	0.0845916	0.0926221	0.107241	0.076669	0.120243	0.0746411	0.0968252	0.143439	0.0853131	0.0844511	0.110777	0.111885	0.0962825	0.144735	0.132915	0.11122	0.14028	0.0911461	0.0812392	0.0841212	0.224427	0.0956483	0.0213091	0.0174036	0.0400413	0.0216957	0.0318598	0.0159613	0.0488667	0.0643534	0.0313567	0.0224166	0.0742239	0.0381302	0.0330118	0.0476035	0.0198229	0.0275562	0.0339374	0.0316484	0.026193	3.935944	0.266991	0.295983	0.103361	0.333665	0.0398836	0.0261497	0.026005	0.0284737	0.0329678	0.0235694	0.0369649	0.022946	0.0297658	0.0440956	0.0262268	0.0259618	0.0340548	0.0343953	0.0295989	0.0444942	0.0408604	0.0341909	0.0431247	0.0280199	0.0249744	0.0258603	0.0689929	0.029404	0.0065508	0.00535016	0.0123094	0.00666965	0.00979426	0.00490678	0.0150225	0.0197834	0.00963959	0.00689126	0.0228177	0.0117219	0.0101484	0.0146342	0.00609391	0.00847126	0.0104329	0.00972928	0.0080522	3.252904
2480	-14729.8	-14782.4	52.5343	0.171862	0.0739524	0.0959194	0.105025	0.103244	0.0869359	0.136345	0.0846365	0.0922759	0.157891	0.0735599	0.0957601	0.0883934	0.126867	0.109176	0.120131	0.154482	0.140644	0.140168	0.0723384	0.0884544	0.0791857	0.222866	0.100921	0.0326119	0.0227036	0.0408237	0.0253633	0.0298744	0.0349379	0.0622887	0.0527549	0.0312147	0.0330696	0.0457887	0.0443136	0.0374324	0.04564	0.022021	0.0381265	0.0213424	0.0322989	0.0297006	4.042267	0.28363	0.292756	0.093588	0.330027	0.0504981	0.0217293	0.0281839	0.0308595	0.0303361	0.0255443	0.0400622	0.0248686	0.0271133	0.0463929	0.021614	0.0281371	0.0259725	0.0372773	0.032079	0.0352979	0.0453913	0.0413253	0.0411855	0.0212551	0.0259905	0.023267	0.0654843	0.0296536	0.00958231	0.00667096	0.0119952	0.00745247	0.00877797	0.0102658	0.0183022	0.0155009	0.00917177	0.0097168	0.0134541	0.0130206	0.0109987	0.0134104	0.00647041	0.0112027	0.00627102	0.00949035	0.00872689	3.403342
2490	-14725.7	-14778.8	53.1271	0.135614	0.0808708	0.089113	0.0804271	0.102026	0.0806886	0.126547	0.0785543	0.0995558	0.175342	0.0715931	0.0931626	0.0818603	0.125269	0.10133	0.122094	0.116933	0.118012	0.130096	0.0737547	0.0820979	0.0736769	0.20685	0.10596	0.0420443	0.0291146	0.0682611	0.00874078	0.0253686	0.0248941	0.0554307	0.0489639	0.0387975	0.0275877	0.0587889	0.0484409	0.0347425	0.0456015	0.0225885	0.0177444	0.0264483	0.0299778	0.0381025	4.042267	0.28363	0.292756	0.093588	0.330027	0.0418165	0.0249365	0.027478	0.0247997	0.0314598	0.0248803	0.0390209	0.0242222	0.030698	0.0540669	0.0220757	0.0287267	0.0252416	0.0386268	0.0312452	0.0376476	0.0360562	0.0363889	0.040115	0.0227423	0.0253149	0.0227183	0.0637822	0.0326727	0.0129644	0.0089775	0.0210483	0.00269522	0.00782242	0.0076761	0.0170921	0.015098	0.0119632	0.00850668	0.0181276	0.0149368	0.0107128	0.0140612	0.00696517	0.00547148	0.00815534	0.00924367	0.0117489	3.243067
