Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
4700	-14455.6	-14517.5	61.8947	0.14096	0.0945584	0.103562	0.100141	0.102248	0.0858995	0.128523	0.075587	0.0870028	0.15759	0.0836282	0.0737515	0.0967709	0.110809	0.106188	0.120689	0.137452	0.0950214	0.12998	0.0816542	0.071577	0.0845837	0.13382	0.0393296	0.0262352	0.0268017	0.0386699	0.0113344	0.0173255	0.0391629	0.015143	0.0357559	0.0197182	0.0412856	0.0202186	0.0177651	0.0547637	0.0287884	0.043374	0.0765442	0.0368921	0.0144467	0.0504638	0.225239	0.26657	0.057185	0.0323979	0.408661	0.00994662	0.244255	0.228671	0.161224	0.365851	0.0461253	0.0309417	0.033888	0.0327685	0.0334578	0.0281083	0.0420556	0.0247339	0.0284694	0.0515673	0.0273651	0.0241332	0.0316657	0.0362593	0.0347474	0.0394923	0.0449774	0.0310932	0.0425325	0.0267192	0.0234217	0.0276778	0.0437892	0.0128696	0.00858476	0.00877014	0.0126537	0.00370889	0.00566931	0.012815	0.00495516	0.0117002	0.00645227	0.0135096	0.006616	0.00581317	0.01792	0.00942025	0.014193	0.0250471	0.012072	0.00472729	0.0165129	3.056015
4710	-14461.6	-14523.7	62.0843	0.122364	0.0922023	0.103193	0.101853	0.101883	0.0917954	0.128189	0.0717721	0.0761022	0.16075	0.0905164	0.0886201	0.105712	0.110414	0.10581	0.132618	0.116797	0.100465	0.129517	0.0641537	0.0868565	0.0842824	0.133344	0.0362188	0.0261472	0.0351558	0.038824	0.0116965	0.021476	0.0347915	0.0129827	0.025039	0.0306517	0.0474669	0.0370382	0.0115896	0.0421581	0.0271509	0.03492	0.0762716	0.0101976	0.0077946	0.0375806	0.219941	0.261152	0.0659445	0.024536	0.418792	0.00963434	0.245052	0.229417	0.159849	0.365682	0.0407288	0.0306895	0.0343479	0.0339015	0.0339118	0.030554	0.0426675	0.0238893	0.0253306	0.0535056	0.0301283	0.0294972	0.0351861	0.0367513	0.0352189	0.0441419	0.0388759	0.0334398	0.0431097	0.0213535	0.0289101	0.0280533	0.0443834	0.0120554	0.00870307	0.0117016	0.0129226	0.00389317	0.00714827	0.0115803	0.00432129	0.00833423	0.0102024	0.0157993	0.0123281	0.00385758	0.0140323	0.00903714	0.0116231	0.0253869	0.00339426	0.00259443	0.0125087	3.004362
4720	-14459.4	-14521.5	62.0843	0.126278	0.110317	0.094868	0.0980391	0.106979	0.0713747	0.112374	0.079741	0.0751311	0.148684	0.0934114	0.0833327	0.0800871	0.0905934	0.121423	0.13686	0.0938671	0.104335	0.133659	0.0662055	0.0896345	0.086978	0.188491	0.0373772	0.0165752	0.030226	0.0396798	0.0125218	0.0171277	0.0558338	0.00412567	0.0354925	0.0173756	0.0399654	0.0307058	0.0186622	0.0325212	0.0312348	0.0352442	0.0821134	0.0246756	0.0114609	0.0387826	0.214761	0.276063	0.0589641	0.0264072	0.408928	0.0148769	0.245052	0.229417	0.159849	0.365682	0.0420314	0.0367189	0.0315767	0.0326323	0.0356079	0.023757	0.0374035	0.0265417	0.0250073	0.0494892	0.0310919	0.0277372	0.0266569	0.030154	0.0404154	0.0455537	0.0312436	0.0347277	0.0444885	0.0220365	0.0298348	0.0289506	0.062739	0.012441	0.00551705	0.0100607	0.0132074	0.00416787	0.00570094	0.0185843	0.00137323	0.0118137	0.00578344	0.0133025	0.0102204	0.00621169	0.0108247	0.0103965	0.011731	0.0273314	0.00821324	0.00381476	0.0129088	3.004362
4730	-14457.4	-14519.3	61.8478	0.128329	0.0900616	0.0964095	0.102103	0.102467	0.0725345	0.129676	0.0636898	0.0763519	0.166036	0.0667785	0.0903395	0.104631	0.111598	0.092294	0.121878	0.133481	0.10637	0.125163	0.0633632	0.0977954	0.0883914	0.199313	0.0345944	0.0211486	0.0307171	0.0450006	0.00640976	0.0326046	0.0459667	0.0121774	0.0284529	0.022571	0.052999	0.0269522	0.0276953	0.0371356	0.0235965	0.0385897	0.0834477	0.0250765	0.00929883	0.0352787	0.218791	0.272309	0.0498036	0.0269028	0.416708	0.0154858	0.245052	0.229417	0.159849	0.365682	0.0418179	0.0293478	0.0314164	0.0332716	0.0333902	0.0236364	0.0422567	0.0207542	0.0248803	0.0541052	0.0217607	0.0294384	0.0340954	0.0363657	0.0300753	0.0397155	0.0434965	0.0346623	0.0407861	0.0206478	0.031868	0.0288035	0.0649489	0.0112731	0.00689157	0.0100096	0.0146641	0.00208871	0.0106246	0.0149789	0.00396818	0.00927177	0.00735508	0.0172704	0.00878275	0.00902489	0.0121012	0.00768924	0.012575	0.0271926	0.00817153	0.00303015	0.011496	3.068767
4740	-14465.5	-14527.5	62.0291	0.123897	0.0985521	0.109085	0.0953855	0.108909	0.0706754	0.128571	0.0620574	0.074395	0.180476	0.0668238	0.0880241	0.101949	0.108738	0.114683	0.124594	0.13006	0.104784	0.121955	0.0582627	0.0784123	0.0654168	0.123352	0.0401102	0.0280642	0.0299299	0.0421524	0.0129143	0.0239872	0.0684628	0.0185203	0.0491152	0.0264487	0.0498839	0.0217364	0.0168036	0.044624	0.0215463	0.033158	0.0813089	0.0222593	0.0107589	0.0385696	0.216729	0.269744	0.0493343	0.0339948	0.412781	0.0174162	0.245052	0.229417	0.159849	0.365682	0.0410335	0.0326395	0.0361279	0.0315908	0.0360696	0.023407	0.0425814	0.0205528	0.0246389	0.0597721	0.0221314	0.0291527	0.0337645	0.0360128	0.0379818	0.0412644	0.0430745	0.0347033	0.0403904	0.019296	0.0259694	0.0216654	0.040853	0.0132841	0.0092946	0.00991248	0.0139605	0.00427709	0.00794432	0.0226742	0.00613374	0.0162665	0.00875955	0.0165211	0.0071989	0.0055652	0.0147791	0.00713593	0.0109816	0.0269287	0.00737205	0.00356324	0.0127739	3.019411
4750	-14468.5	-14530.5	62.0291	0.120379	0.0974585	0.107874	0.101161	0.1077	0.0888259	0.127144	0.0639285	0.0860869	0.216756	0.0792778	0.0755473	0.0824697	0.107531	0.11341	0.123212	0.0956602	0.10888	0.115588	0.0748724	0.085867	0.0646908	0.12851	0.0269299	0.0246055	0.017152	0.0416846	0.00768584	0.0169114	0.038644	0.0135346	0.0485702	0.0183332	0.0337003	0.0289655	0.023168	0.0325282	0.0381452	0.0430907	0.0977702	0.0293891	0.0175184	0.0482553	0.226846	0.307089	0.0516372	0.0214486	0.381518	0.0114617	0.243061	0.227553	0.15172	0.377667	0.0398682	0.0322773	0.0357269	0.0335035	0.0356693	0.0294183	0.0421089	0.0211725	0.0285112	0.0717874	0.0262561	0.0250205	0.0273132	0.0356132	0.0375604	0.0408065	0.0316817	0.0360599	0.0382815	0.024797	0.0284383	0.021425	0.0425612	0.00891892	0.00814912	0.00568059	0.0138055	0.00254548	0.00560089	0.0127985	0.00448253	0.016086	0.00607179	0.0111612	0.00959309	0.00767303	0.010773	0.0126333	0.0142712	0.0323806	0.0097334	0.00580191	0.0159817	3.019411
4760	-14462.7	-14524.6	61.899	0.108385	0.0983458	0.102118	0.091405	0.108681	0.0860312	0.137643	0.0692773	0.0868707	0.192494	0.0842124	0.0762352	0.110627	0.0890568	0.120622	0.124334	0.0965312	0.109871	0.11664	0.0621814	0.0726274	0.0785559	0.181018	0.0442358	0.0279595	0.0274183	0.0338905	0.00962353	0.0190138	0.0396403	0.0138318	0.0504148	0.0269647	0.0384219	0.0308903	0.0155776	0.028312	0.0269225	0.0391254	0.0967361	0.0210801	0.0153037	0.0457183	0.22166	0.303313	0.0510023	0.0344818	0.376827	0.0127156	0.243061	0.227553	0.15172	0.377667	0.0354797	0.0321934	0.0334283	0.0299213	0.0355766	0.0281622	0.0450572	0.0226778	0.028437	0.0630126	0.0275668	0.0249555	0.0362137	0.0291526	0.0394855	0.0407004	0.0315994	0.0359662	0.038182	0.020355	0.0237745	0.0257152	0.0592562	0.0144805	0.00915252	0.00897536	0.011094	0.00315025	0.00622415	0.0129762	0.00452782	0.0165032	0.00882685	0.0125774	0.0101119	0.00509931	0.00926791	0.00881305	0.0128077	0.0316664	0.00690056	0.00500965	0.0149658	3.054844
4770	-14462.7	-14524.6	61.899	0.11349	0.0860317	0.102331	0.0835394	0.0966927	0.078729	0.147076	0.0649987	0.0970803	0.154566	0.0813466	0.0865028	0.101237	0.0919535	0.110384	0.11378	0.102039	0.127193	0.10674	0.0764086	0.0905431	0.0917165	0.165654	0.0262839	0.0184985	0.0295093	0.0322314	0.0140454	0.0173999	0.0576657	0.0156163	0.0366244	0.0179146	0.0376279	0.0450213	0.024485	0.0479186	0.0418134	0.0365879	0.0940985	0.0365293	0.0131021	0.0418378	0.223114	0.280176	0.0643252	0.0335288	0.387538	0.011318	0.243061	0.227553	0.15172	0.377667	0.0371509	0.0281624	0.0334978	0.0273465	0.0316522	0.0257719	0.0481451	0.0212773	0.0317791	0.0505971	0.0266287	0.0283166	0.03314	0.0301009	0.036134	0.0372459	0.0334023	0.0416365	0.0349412	0.0250123	0.0296392	0.0300233	0.0542266	0.00860399	0.00605546	0.00965984	0.0105509	0.00459774	0.00569585	0.0188768	0.00511199	0.0119889	0.00586434	0.0123174	0.0147377	0.00801512	0.0156861	0.0136876	0.011977	0.030803	0.0119578	0.00428894	0.0136956	3.054844
4780	-14463	-14525.1	62.1143	0.10962	0.0818652	0.123803	0.0967726	0.107875	0.0712095	0.146835	0.0655164	0.0886313	0.181592	0.0821689	0.0835526	0.106099	0.0947609	0.106619	0.10797	0.133604	0.113809	0.113388	0.0738027	0.0857819	0.0691128	0.165479	0.0354702	0.0319291	0.0199253	0.0311321	0.0138947	0.0128471	0.0397054	0.0113487	0.0390122	0.025966	0.0363446	0.0170053	0.0107484	0.0498587	0.0245963	0.0353401	0.0771499	0.0253955	0.0160183	0.0326114	0.222172	0.278993	0.0640536	0.0325616	0.386031	0.0161895	0.24078	0.225418	0.159678	0.374124	0.0365866	0.0273233	0.0413206	0.0322988	0.0360043	0.0237669	0.0490076	0.0218667	0.0295816	0.0606082	0.0274247	0.0278865	0.0354115	0.0316274	0.0355852	0.0360359	0.0445915	0.0379848	0.0378444	0.0246324	0.0286306	0.0230671	0.0552302	0.0118385	0.0106566	0.00665025	0.0103907	0.00463751	0.00428784	0.0132521	0.00378776	0.0130207	0.00866642	0.0121304	0.00567568	0.0035874	0.0166408	0.00820927	0.0117951	0.0257495	0.00847599	0.00534626	0.0108844	2.996165
4790	-14462.5	-14524.5	61.9771	0.125176	0.0982054	0.100797	0.12039	0.106314	0.0752548	0.140248	0.0836395	0.0936663	0.177656	0.0816036	0.0774402	0.112126	0.0971651	0.102153	0.114103	0.141193	0.0863101	0.11335	0.0779954	0.0906551	0.0828707	0.149392	0.0345059	0.0261343	0.0184643	0.0371765	0.0226157	0.0192079	0.041961	0.0123841	0.0471983	0.0145691	0.0384093	0.0221357	0.0124521	0.0307612	0.0223157	0.0254151	0.0815326	0.026087	0.0137357	0.038806	0.21203	0.298533	0.050971	0.0319075	0.396551	0.0100078	0.240996	0.224724	0.159821	0.374459	0.0412637	0.0323728	0.0332273	0.0396858	0.0350457	0.0248073	0.046232	0.0275713	0.0308766	0.0585633	0.0269001	0.0255277	0.0369617	0.0320299	0.0336742	0.0376134	0.0465436	0.0284516	0.0373651	0.0257107	0.0298839	0.0273179	0.0492464	0.0113747	0.00861503	0.00608664	0.012255	0.00745514	0.00633178	0.0138322	0.00408234	0.0155586	0.00480263	0.0126614	0.00729692	0.00410477	0.0101403	0.00735624	0.00837796	0.0268768	0.00859942	0.0045279	0.0127922	3.033573
4800	-14467.4	-14529.3	61.9771	0.134174	0.106397	0.114109	0.121442	0.104833	0.0677647	0.119655	0.0743386	0.0709132	0.164904	0.0795816	0.0767671	0.115647	0.100204	0.0889623	0.13463	0.139966	0.107479	0.117794	0.0983899	0.0898671	0.0718079	0.148094	0.046254	0.0279167	0.0305949	0.0236108	0.00957996	0.0190749	0.0435747	0.00689612	0.0446869	0.0196576	0.0433445	0.0251766	0.0176521	0.0332446	0.00835373	0.0390472	0.0769402	0.0258522	0.0139408	0.0304544	0.209768	0.298754	0.0609831	0.0268776	0.39232	0.0112981	0.240996	0.224724	0.159821	0.374459	0.0442296	0.035073	0.0376155	0.0400327	0.0345575	0.0223382	0.0394436	0.0245053	0.0233761	0.0543595	0.0262336	0.0253058	0.0381224	0.0330318	0.0293259	0.04438	0.046139	0.0354299	0.0388302	0.0324337	0.0296242	0.0236711	0.0488183	0.0152474	0.00920259	0.0100854	0.00778315	0.00315798	0.00628794	0.0143641	0.00227327	0.0147308	0.00648001	0.0142883	0.00829932	0.00581891	0.0109589	0.00275376	0.0128717	0.0253629	0.00852204	0.00459551	0.0100391	3.033573
4810	-14463.7	-14525.6	61.9771	0.137145	0.0884225	0.116636	0.0845226	0.104408	0.0692653	0.126397	0.0578289	0.0958348	0.192992	0.0813439	0.0746073	0.0986662	0.0931511	0.0909323	0.120422	0.128524	0.109859	0.120403	0.0825192	0.0918571	0.0795938	0.151373	0.0321625	0.00670843	0.0312724	0.0304224	0.0217972	0.0236303	0.0351652	0.0256314	0.030571	0.0200055	0.0647646	0.0244535	0.0138872	0.0424325	0.0354931	0.0404126	0.078644	0.0244096	0.00953891	0.0454671	0.209926	0.298979	0.0579777	0.0356421	0.392616	0.00485931	0.230448	0.227847	0.162043	0.379663	0.045209	0.029148	0.0384485	0.0278624	0.0344174	0.0228329	0.0416661	0.019063	0.0315914	0.0636188	0.0268145	0.0245939	0.0325247	0.0307067	0.0299753	0.0396963	0.0423671	0.0362145	0.03969	0.027202	0.0302802	0.0262376	0.0498994	0.0106022	0.0022114	0.0103088	0.0100286	0.00718533	0.00778959	0.011592	0.00844923	0.0100776	0.0065947	0.0213493	0.00806094	0.00457782	0.0139876	0.0117001	0.0133218	0.0259245	0.0080465	0.00314445	0.014988	3.033573
4820	-14468.4	-14530.7	62.3363	0.123195	0.107131	0.113581	0.0823085	0.101673	0.0674508	0.110998	0.0541835	0.077757	0.18269	0.0695205	0.0736803	0.0960816	0.0907109	0.134435	0.124484	0.118612	0.106981	0.117249	0.0855219	0.05792	0.0759146	0.147408	0.0313136	0.0238407	0.0201745	0.0277187	0.0199731	0.023837	0.034244	0.0143069	0.0428061	0.0232986	0.0630681	0.0313685	0.0216487	0.041321	0.0345633	0.025372	0.0704131	0.0205466	0.0143585	0.0319094	0.220291	0.29488	0.0571828	0.0352756	0.387233	0.00513782	0.230448	0.227847	0.162043	0.379663	0.0419663	0.0364941	0.0386913	0.0280384	0.0346348	0.0229771	0.0378114	0.0184576	0.0264879	0.0622333	0.0236821	0.0250991	0.0327302	0.0309006	0.0457952	0.0424053	0.0404052	0.0364432	0.0399407	0.029133	0.0197304	0.0258603	0.0502145	0.010667	0.00812131	0.00687242	0.00944236	0.00680384	0.00812007	0.0116652	0.00487364	0.0145819	0.00793665	0.0214841	0.0106857	0.00737462	0.014076	0.011774	0.00864297	0.0239862	0.00699918	0.00489123	0.0108699	2.935569
4830	-14458.6	-14520.2	61.676	0.14613	0.112964	0.107077	0.103645	0.106877	0.0569175	0.116679	0.0810117	0.0817367	0.19204	0.0588224	0.0826792	0.0975407	0.0945961	0.103172	0.131102	0.124683	0.112457	0.129529	0.0826246	0.0834032	0.0700503	0.154953	0.0431028	0.0266871	0.0258951	0.0378233	0.00958242	0.0344221	0.0474025	0.0116917	0.0334037	0.024491	0.0393162	0.032974	0.0227567	0.036907	0.0410077	0.0456602	0.0883221	0.0151133	0.0289134	0.0393562	0.211752	0.283449	0.0549661	0.0305762	0.408519	0.0107371	0.234503	0.231856	0.147297	0.386344	0.0469038	0.0362586	0.034369	0.0332673	0.0343046	0.018269	0.037451	0.0260026	0.0262353	0.06164	0.0188805	0.0265379	0.031308	0.0303629	0.0331154	0.0420802	0.04002	0.0360957	0.0415755	0.0265203	0.0267702	0.0224843	0.0497357	0.0138349	0.00856585	0.00831164	0.0121403	0.00307571	0.0110486	0.015215	0.00375273	0.0107217	0.00786098	0.0126195	0.0105838	0.00730431	0.0118462	0.0131624	0.0146557	0.0283491	0.00485096	0.00928044	0.0126323	3.115518
4840	-14458.1	-14519.9	61.7576	0.142458	0.0869203	0.100542	0.0964976	0.117517	0.07499	0.113748	0.0789763	0.0957489	0.183559	0.0784523	0.0806019	0.113026	0.100528	0.108092	0.127808	0.107629	0.109631	0.126275	0.0805486	0.0878599	0.0832381	0.142323	0.0436524	0.0142645	0.0259738	0.0446773	0.016128	0.0178399	0.0480321	0.0133516	0.0325645	0.0238757	0.0495342	0.0233537	0.0216265	0.0359797	0.0253184	0.045931	0.0954574	0.0174326	0.00863899	0.0527306	0.21976	0.280572	0.0544081	0.0302658	0.404372	0.0106226	0.234503	0.231856	0.147297	0.386344	0.0460533	0.0280992	0.0325029	0.0311954	0.0379904	0.0242425	0.0367719	0.0255311	0.0309533	0.0593402	0.0253617	0.0260567	0.0365384	0.0324984	0.0349434	0.0413171	0.034794	0.0354412	0.0408216	0.0260394	0.028403	0.0269089	0.0460096	0.0141118	0.00461138	0.00839671	0.0144431	0.00521378	0.00576723	0.0155276	0.00431626	0.0105273	0.00771844	0.0160132	0.0075497	0.00699133	0.0116314	0.00818484	0.0148484	0.0308591	0.00563555	0.00279278	0.0170465	3.093332
4850	-14459.9	-14521.7	61.7576	0.132644	0.0862433	0.102513	0.0983893	0.105914	0.0764601	0.119685	0.0981676	0.0820397	0.187157	0.0799903	0.0804874	0.0900109	0.0907942	0.127034	0.130313	0.109399	0.118925	0.12875	0.0646485	0.0803846	0.0873219	0.164536	0.0445082	0.0309095	0.0309647	0.0455532	0.0111914	0.0263951	0.0411794	0.0191109	0.0319935	0.0231528	0.0439571	0.0265645	0.0162077	0.0474442	0.0148698	0.0418001	0.0918035	0.0123768	0.0156769	0.0358642	0.225086	0.2783	0.0524262	0.0241192	0.414173	0.00589558	0.235274	0.232619	0.147782	0.384325	0.0428806	0.0278804	0.0331401	0.0318069	0.0342393	0.0247177	0.0386912	0.0317352	0.0265215	0.0605035	0.0258589	0.0260196	0.0290984	0.0293516	0.041067	0.0421271	0.035366	0.0384457	0.0416219	0.0208993	0.0259864	0.0282291	0.0531907	0.0143884	0.00999231	0.0100102	0.0147263	0.0036179	0.00853292	0.0133123	0.00617809	0.0103427	0.00748476	0.0142103	0.00858765	0.00523956	0.0153376	0.00480703	0.013513	0.0296779	0.00400111	0.00506798	0.011594	3.093332
4860	-14469.7	-14531.3	61.6099	0.14398	0.0913788	0.0871794	0.104703	0.114485	0.0863128	0.127364	0.104467	0.0902801	0.199166	0.0851229	0.0756084	0.0795518	0.0953613	0.103237	0.142968	0.126107	0.0985518	0.110411	0.0839538	0.0947156	0.0913244	0.169573	0.050702	0.0197017	0.022018	0.0304748	0.00929286	0.017052	0.0393213	0.00688141	0.0363919	0.0150649	0.0455407	0.025115	0.0122311	0.0424101	0.0105414	0.034262	0.0976941	0.0288263	0.0332124	0.0509412	0.224476	0.277546	0.0522841	0.038449	0.384972	0.0222725	0.243245	0.230195	0.146241	0.380319	0.0459491	0.0291621	0.0278219	0.0334142	0.0365361	0.0275454	0.0406463	0.0333389	0.0288115	0.0635608	0.0271656	0.0241292	0.0253877	0.0304331	0.0329463	0.0456261	0.040245	0.0314513	0.0352359	0.0267925	0.030227	0.0291448	0.0541166	0.0161807	0.00628749	0.0070267	0.00972554	0.00296567	0.00544187	0.0125488	0.00219609	0.0116139	0.00480774	0.0145336	0.00801505	0.00390337	0.0135345	0.00336413	0.0109342	0.0311775	0.00919947	0.0105992	0.0162571	3.133477
4870	-14466.3	-14528.2	61.9584	0.144057	0.0979801	0.118105	0.104758	0.0970481	0.0693707	0.127432	0.0643146	0.0903284	0.184474	0.0851684	0.0780264	0.0889443	0.0923448	0.106716	0.117818	0.118172	0.0986045	0.11047	0.0759509	0.0688918	0.0913732	0.151434	0.037545	0.0285145	0.0250071	0.0500958	0.0131677	0.0201746	0.0399848	0.0146153	0.0405739	0.0116355	0.0371781	0.048727	0.0151913	0.0347255	0.0149143	0.0305	0.101978	0.0262725	0.0308214	0.0352648	0.233232	0.271014	0.0543235	0.0169913	0.399989	0.0244503	0.243245	0.230195	0.146241	0.380319	0.047408	0.0322444	0.0388675	0.0344751	0.0319377	0.0228293	0.0419368	0.0211654	0.0297263	0.060709	0.0280282	0.0256778	0.0292708	0.0303899	0.0351194	0.0387728	0.0388893	0.0324499	0.0363547	0.0249948	0.0226717	0.0300701	0.0498355	0.0123557	0.00938387	0.00822962	0.0164861	0.00433338	0.00663927	0.0131586	0.00480976	0.0133525	0.00382913	0.012235	0.0160356	0.00499933	0.0114279	0.00490815	0.0100373	0.0335599	0.00864606	0.0101431	0.0116053	3.03867
4880	-14455.9	-14517.9	61.9584	0.13779	0.0842371	0.114501	0.0970712	0.0940865	0.0799448	0.136064	0.0808021	0.0661095	0.178845	0.0789446	0.0813752	0.0862299	0.0895267	0.113264	0.117654	0.113787	0.111333	0.130275	0.073633	0.0977598	0.087157	0.159373	0.03158	0.0237553	0.0221219	0.0294892	0.0125593	0.0286313	0.0459504	0.016772	0.0289785	0.0176223	0.0467744	0.0300495	0.0170288	0.0415416	0.00832551	0.0364643	0.0886882	0.017269	0.0383183	0.0469879	0.236523	0.274838	0.0550899	0.0188628	0.405632	0.00905518	0.237019	0.224303	0.168092	0.370586	0.0453455	0.0277217	0.0376813	0.0319453	0.030963	0.0263091	0.0447774	0.0265913	0.0217561	0.0588563	0.02598	0.0267799	0.0283775	0.0294625	0.0372742	0.0387188	0.0374463	0.0366386	0.0428725	0.024232	0.0321719	0.0286826	0.0524481	0.0103927	0.00781767	0.00728014	0.00970464	0.00413315	0.00942232	0.0151219	0.00551953	0.00953658	0.00579936	0.015393	0.00988905	0.00560404	0.013671	0.00273986	0.0120001	0.0291865	0.00568308	0.0126102	0.0154633	3.03867
4890	-14458	-14520	61.9847	0.138059	0.0844013	0.114724	0.101615	0.093866	0.0736346	0.136329	0.068412	0.0751284	0.152239	0.0790985	0.0681707	0.0912027	0.112197	0.113231	0.117883	0.119803	0.0990273	0.130529	0.0701954	0.0979504	0.0735309	0.167156	0.0452446	0.0211254	0.0237072	0.0438574	0.00999733	0.0228264	0.0458611	0.016179	0.0384073	0.0149442	0.0327243	0.0301081	0.0213163	0.0413911	0.00834175	0.0438322	0.105787	0.0146648	0.0296652	0.0431261	0.234619	0.272626	0.0546466	0.0258125	0.402367	0.00992902	0.226706	0.232867	0.155693	0.384734	0.0455415	0.0278415	0.0378442	0.0335197	0.0309637	0.0242899	0.0449709	0.0225671	0.0247827	0.0502192	0.0260923	0.0224875	0.0300851	0.0370105	0.0373517	0.0388862	0.0395194	0.0326662	0.0430578	0.0231554	0.032311	0.0242557	0.0551398	0.0149249	0.00696867	0.00782032	0.0144673	0.00329783	0.00752976	0.0151283	0.00533697	0.0126695	0.00492964	0.0107948	0.00993179	0.00703162	0.0136537	0.0027517	0.014459	0.034896	0.00483748	0.0097857	0.014226	3.031489
4900	-14462.7	-14524.7	61.9847	0.140403	0.10622	0.110859	0.0957774	0.0871125	0.0961754	0.135532	0.0671998	0.0993621	0.183205	0.072382	0.0673109	0.0864339	0.105558	0.111803	0.1257	0.118292	0.0977783	0.128883	0.0608046	0.0967149	0.0726034	0.170265	0.0299743	0.0183201	0.0234082	0.0267918	0.0129135	0.0230491	0.0452827	0.0239021	0.0206381	0.0225527	0.0360802	0.0311812	0.0207919	0.0402243	0.0101675	0.0504949	0.0667673	0.0126807	0.0314835	0.0484111	0.23455	0.272545	0.0546304	0.0287966	0.402248	0.00723028	0.226296	0.234252	0.155412	0.38404	0.0463148	0.0350388	0.0365691	0.0315942	0.0287359	0.0317255	0.0447081	0.0221673	0.0327767	0.060434	0.0238767	0.0222039	0.028512	0.0348206	0.0368806	0.0414649	0.0390209	0.0322542	0.0425147	0.0200577	0.0319034	0.0239497	0.0561654	0.00988765	0.00604328	0.00772168	0.00883785	0.0042598	0.00760322	0.0149374	0.0078846	0.00680792	0.00743949	0.0119018	0.0102858	0.00685864	0.0132688	0.00335395	0.0166568	0.0220246	0.00418298	0.0103855	0.0159694	3.031489
4910	-14459.8	-14521.9	62.1298	0.125877	0.103695	0.103043	0.0883062	0.085042	0.0693409	0.132311	0.0759907	0.0929096	0.168037	0.0984856	0.065711	0.0812401	0.0953377	0.109146	0.114533	0.13106	0.0960765	0.107228	0.0719515	0.0944162	0.0716283	0.166218	0.0292619	0.0106741	0.0283837	0.0437666	0.0182526	0.0144672	0.0442064	0.0208434	0.0240937	0.0198947	0.0462125	0.0304401	0.0243972	0.0454627	0.0143245	0.0378938	0.0911744	0.0292748	0.0363132	0.0350221	0.241384	0.280486	0.0562222	0.0284469	0.387241	0.00621973	0.226296	0.234252	0.155412	0.38404	0.0420721	0.0346581	0.0344401	0.0295147	0.0284237	0.0231759	0.0442223	0.0253985	0.0310533	0.0561632	0.0329169	0.0219627	0.027153	0.0318648	0.0364799	0.0382804	0.0438044	0.0321117	0.0358389	0.0240484	0.0315568	0.0239404	0.0555551	0.00978022	0.00356763	0.0094867	0.0146282	0.00610058	0.00483539	0.0147751	0.00696651	0.00805285	0.00664942	0.0154456	0.010174	0.0081543	0.015195	0.0047877	0.0126653	0.0304733	0.00978455	0.012137	0.0117055	2.991944
