Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
1805	1	-14766.6	-14776.3	9.7412	0.160096	0.102032	0.136106	0.109914	0.120939	0.0714979	0.120379	0.07331	0.095432	0.193901	0.0796429	0.0764305	0.110562	0.101423	0.128528	0.135528	0.132664	0.133647	0.133378	0.096757	0.0792699	0.0953884	0.164586	0.0327767	0.0373905	0.0319367	0.0243269	0.0541829	0.0508746	0.037396	0.0678338	0.0279858	0.0161368	0.0804051	0.0185894	0.0201001	0.0305797	0.0420894	0.0346074	0.0209324	0.0405977	0.0250408	0.0278419	3.905375	0.274273	0.285901	0.0966926	0.343134	3.373034
1806	0	-14776.2	-14786.6	10.395	0.153284	0.072636	0.102922	0.0915896	0.139076	0.0792722	0.129565	0.0710311	0.106379	0.177258	0.0794178	0.0721776	0.121688	0.120805	0.0889311	0.149986	0.117967	0.099248	0.111537	0.0728472	0.106135	0.0925719	0.187201	0.0422082	0.034145	0.0087225	0.0313367	0.0240363	0.0381465	0.0478689	0.063321	0.0139215	0.0471734	0.0419175	0.0868462	0.0304717	0.0712342	0.0270458	0.0203047	0.0354944	0.0186685	0.0336468	0.0359018	4.101858	0.287092	0.285056	0.0956387	0.332214	3.295938
1807	1	-14764.9	-14773.3	8.3911	0.160675	0.0874504	0.113077	0.0884673	0.101684	0.0935104	0.135636	0.0880251	0.111893	0.226051	0.0796429	0.101017	0.107881	0.101672	0.11504	0.141923	0.13172	0.125118	0.130007	0.0802106	0.0970181	0.0792027	0.195102	0.0223706	0.0392772	0.0310476	0.0289026	0.0440386	0.0559988	0.055419	0.0719085	0.0260632	0.026418	0.100774	0.0246854	0.0365997	0.0528689	0.0409241	0.0222002	0.0235027	0.0343016	0.030998	0.0332468	4.148987	0.276258	0.293747	0.0979053	0.33209	3.493566
1808	0	-14766.3	-14775.8	9.488	0.152912	0.0954179	0.120423	0.089055	0.10803	0.0788116	0.141824	0.0765678	0.0989413	0.198593	0.0880779	0.0642046	0.107069	0.093575	0.127798	0.141025	0.123932	0.118313	0.122171	0.0707161	0.0954267	0.0925719	0.177154	0.0358111	0.0354393	0.0144181	0.0440035	0.0259937	0.0342894	0.0582475	0.072353	0.0199561	0.0499432	0.040685	0.089677	0.00967781	0.0504875	0.0264941	0.0182515	0.0505913	0.0335772	0.0351812	0.066098	3.981323	0.269462	0.302782	0.0951734	0.332582	3.393785
1809	1	-14763.3	-14773.9	10.6142	0.147125	0.09742	0.108592	0.0811682	0.121087	0.0935104	0.125041	0.0892084	0.103785	0.158862	0.0868955	0.0783584	0.103451	0.114247	0.118828	0.1483	0.120558	0.116397	0.123886	0.0830568	0.0844856	0.091886	0.175663	0.0186633	0.0341588	0.0235794	0.0329407	0.0377196	0.0495016	0.037572	0.0494368	0.0256203	0.0215469	0.104947	0.0179478	0.0421439	0.0522258	0.0315427	0.0191807	0.0159262	0.0278342	0.0235503	0.0311508	4.187789	0.282163	0.2793	0.100425	0.338112	3.269
1810	0	-14766.9	-14776.7	9.82397	0.132948	0.0891776	0.12046	0.120745	0.10023	0.0939569	0.128853	0.0678272	0.102565	0.191084	0.0867713	0.0701787	0.0978244	0.101539	0.103798	0.137439	0.13585	0.109846	0.1388	0.0728118	0.0803561	0.0802984	0.1964	0.0358111	0.0367752	0.0115967	0.0399015	0.0278905	0.0301515	0.050852	0.0489888	0.0199561	0.0527958	0.0251338	0.101828	0.0388148	0.0532231	0.0452064	0.0194858	0.0353948	0.0258953	0.0400491	0.0520414	4.127261	0.276724	0.283177	0.0970005	0.343099	3.35155
1811	1	-14763.3	-14773.3	9.99714	0.147351	0.09742	0.104183	0.0972635	0.120578	0.0724469	0.14713	0.0778404	0.0995457	0.194076	0.0936623	0.0783584	0.105319	0.113224	0.129744	0.141754	0.129496	0.129855	0.130544	0.0803243	0.0847109	0.0700307	0.178823	0.0212599	0.0432511	0.0361241	0.0227691	0.0511559	0.051843	0.0386764	0.041436	0.0203766	0.0314062	0.107614	0.0258436	0.0283403	0.0392455	0.0308184	0.020222	0.0142296	0.0324241	0.0294598	0.0229374	4.146394	0.273043	0.279092	0.10414	0.343725	3.333114
1812	0	-14770.2	-14779.9	9.67559	0.128729	0.0902248	0.101698	0.087057	0.109799	0.0814519	0.124911	0.0929198	0.0900564	0.185307	0.0657577	0.107015	0.102434	0.11192	0.114702	0.164435	0.138979	0.129102	0.110246	0.0801144	0.0790798	0.0962578	0.201326	0.0227997	0.0289486	0.0427376	0.0551798	0.0297218	0.0147632	0.0488906	0.0426022	0.014467	0.0571105	0.0302122	0.107564	0.0391809	0.0291496	0.0187129	0.0287823	0.0550939	0.0168818	0.0334525	0.056501	4.12918	0.265911	0.290754	0.099747	0.343588	3.366276
1813	1	-14778.7	-14788.3	9.63054	0.136176	0.122724	0.138715	0.0895358	0.0934189	0.0869253	0.101194	0.0859212	0.113857	0.180284	0.0771747	0.0857925	0.100745	0.113591	0.0995738	0.15913	0.133568	0.13055	0.123045	0.0884845	0.0806189	0.0635075	0.210262	0.0390083	0.0472179	0.0227303	0.0168067	0.0627231	0.0471242	0.0487536	0.0508619	0.0313939	0.0210531	0.0948374	0.0165658	0.020044	0.0514612	0.0283776	0.0335444	0.0183848	0.0454125	0.0314751	0.0242919	4.196413	0.267939	0.296896	0.0980164	0.337148	3.366862
1814	0	-14771.5	-14781	9.52927	0.151628	0.0968673	0.101486	0.0792652	0.102408	0.10892	0.124911	0.0835931	0.113825	0.192923	0.078045	0.118635	0.103913	0.0899803	0.125369	0.148701	0.123283	0.127496	0.119088	0.0798298	0.0831672	0.0841	0.194523	0.0271643	0.0289486	0.0248706	0.0281284	0.0161082	0.0330612	0.0637661	0.0599059	0.0237693	0.0403577	0.0265674	0.0838782	0.0167404	0.0551621	0.0175169	0.0333329	0.0478338	0.0223784	0.0461685	0.0644288	3.941546	0.26747	0.29177	0.0978652	0.342895	3.392045
1815	1	-14765.9	-14776.7	10.8195	0.132335	0.112413	0.108873	0.0879789	0.107641	0.0999908	0.125927	0.0804143	0.0840416	0.168517	0.0852443	0.0960666	0.122623	0.098717	0.108375	0.13554	0.146608	0.131797	0.11243	0.0737147	0.0806189	0.0767155	0.164606	0.0289315	0.0426803	0.0391369	0.0164174	0.0456748	0.0500209	0.0443141	0.0451755	0.0219185	0.0309174	0.082314	0.0102703	0.0179632	0.0327861	0.0456721	0.0374175	0.0192672	0.0477024	0.0207983	0.0279761	4.186462	0.281062	0.274772	0.103221	0.340945	3.248542
1816	0	-14779.4	-14789.4	9.96986	0.133876	0.0887888	0.102347	0.0910033	0.124912	0.0771868	0.116022	0.0682837	0.106448	0.161881	0.0701981	0.118635	0.110876	0.127124	0.11444	0.160022	0.176568	0.1288	0.119454	0.0680524	0.118387	0.0960084	0.149925	0.0281421	0.0362273	0.021184	0.0342544	0.0342023	0.0347268	0.0401254	0.0629442	0.0224595	0.0283392	0.0425423	0.0732236	0.0159042	0.0508046	0.0238236	0.0222549	0.0431472	0.0223303	0.0297273	0.048083	4.013403	0.269868	0.296331	0.0976742	0.336128	3.343685
1817	1	-14776.5	-14785.2	8.68662	0.129468	0.0964637	0.115746	0.0919866	0.106657	0.107959	0.114465	0.0763092	0.103541	0.200584	0.0772916	0.0953868	0.089971	0.0839533	0.0949626	0.131488	0.159997	0.121872	0.152096	0.0932833	0.0826844	0.0903425	0.190313	0.02443	0.0525189	0.0376349	0.0300322	0.0363578	0.0745301	0.0712006	0.0518216	0.0314765	0.0220977	0.107737	0.0262202	0.0326629	0.038369	0.0362603	0.0312398	0.0389561	0.0477024	0.024785	0.0411671	4.148887	0.273353	0.298545	0.0933364	0.334765	3.464021
1818	0	-14769.3	-14779.4	10.1761	0.15017	0.107596	0.116706	0.0939726	0.135889	0.0698622	0.115891	0.0780789	0.0910701	0.16518	0.0820156	0.079385	0.102163	0.113664	0.109993	0.122251	0.133585	0.114265	0.119766	0.0854847	0.0937093	0.106847	0.180637	0.0330275	0.0285671	0.0338491	0.0348118	0.0388844	0.0263189	0.0715687	0.0415748	0.0214964	0.0289695	0.028997	0.0699528	0.0191065	0.0341116	0.0338396	0.0248936	0.0426789	0.0291969	0.045383	0.0643917	4.068408	0.275016	0.288181	0.0969718	0.339831	3.319804
1819	1	-14770.8	-14779.7	8.8727	0.159159	0.114284	0.107366	0.115738	0.104149	0.0875442	0.150275	0.0827066	0.103541	0.188954	0.0770673	0.110457	0.109628	0.115475	0.10885	0.143016	0.134058	0.0995431	0.11669	0.0749774	0.094188	0.103313	0.18644	0.0220014	0.0487276	0.0279766	0.0191038	0.0410709	0.0593525	0.0614405	0.0465708	0.0252719	0.0384511	0.105082	0.0089983	0.0284189	0.0634572	0.0346583	0.0291	0.0199311	0.045597	0.027122	0.0206942	3.896139	0.260859	0.282974	0.105648	0.350519	3.460443
1820	0	-14772.2	-14783.4	11.1629	0.138959	0.0937712	0.0882793	0.110141	0.112094	0.081827	0.138834	0.090925	0.0923188	0.165759	0.0786473	0.0946168	0.0872394	0.0909888	0.0993789	0.110975	0.125049	0.143463	0.121461	0.0822489	0.0970999	0.0776389	0.175253	0.0413848	0.029604	0.0160132	0.0355077	0.0321197	0.0193287	0.0485464	0.0578559	0.0277491	0.0424947	0.0317489	0.0927109	0.0243338	0.0250936	0.0192807	0.0307393	0.0311835	0.00747374	0.0368702	0.0642254	4.237901	0.289482	0.284203	0.099044	0.327271	3.211232
1821	1	-14777.9	-14788.7	10.8401	0.132466	0.0921817	0.111386	0.0945863	0.0886224	0.0818826	0.101458	0.0760535	0.0977407	0.174375	0.0908517	0.0684659	0.10575	0.093164	0.0960585	0.113609	0.136049	0.124707	0.132616	0.0441818	0.0863499	0.0814552	0.20672	0.0253274	0.0334626	0.0324313	0.0221906	0.054568	0.0560161	0.0777494	0.0469507	0.0271132	0.0253503	0.110282	0.0222582	0.0219254	0.0244733	0.0473622	0.0458761	0.0254154	0.0554896	0.026317	0.0318183	4.244733	0.282185	0.287792	0.103181	0.326842	3.243109
1822	0	-14768.9	-14780.2	11.2885	0.149854	0.0836933	0.104075	0.0823938	0.107696	0.0832592	0.118599	0.0772204	0.0812086	0.185171	0.0744137	0.0637462	0.107437	0.123645	0.112243	0.12309	0.112716	0.136931	0.118946	0.0824518	0.0654567	0.0747552	0.159643	0.0242988	0.0425986	0.0287511	0.0358419	0.0285157	0.0368608	0.0546723	0.0642305	0.0220399	0.0581092	0.0348207	0.0822961	0.0213608	0.037016	0.0343067	0.0213072	0.0512056	0.0317254	0.0442241	0.0479612	3.702099	0.278591	0.287618	0.0973208	0.33647	3.230788
1823	1	-14771	-14780.6	9.6373	0.153468	0.106547	0.110551	0.110513	0.113336	0.06985	0.126797	0.0831666	0.0954431	0.174697	0.0927959	0.0774673	0.114049	0.120352	0.0957967	0.145228	0.125293	0.111972	0.141361	0.0778366	0.0960161	0.0712537	0.185449	0.0323228	0.0346789	0.0354331	0.0240166	0.0426555	0.0558001	0.0459889	0.0571259	0.0358295	0.0283451	0.0943505	0.0275278	0.0346889	0.0315167	0.0494135	0.0267997	0.0209557	0.053354	0.0389901	0.0262338	3.712439	0.282779	0.304734	0.0973382	0.315149	3.395265
1824	0	-14769.4	-14778.8	9.3854	0.13362	0.105077	0.123945	0.105288	0.110326	0.101187	0.133751	0.0847882	0.088368	0.182156	0.0585512	0.0826088	0.112167	0.10032	0.0973533	0.14684	0.136578	0.116817	0.11912	0.0801542	0.097242	0.0754034	0.186864	0.0252535	0.0262964	0.0260291	0.0341682	0.0181107	0.0358128	0.0694194	0.0712503	0.0230813	0.0412226	0.0390953	0.10812	0.0314432	0.0477039	0.0161556	0.0285242	0.0435514	0.0104052	0.0456274	0.0603651	4.392395	0.280389	0.284661	0.0974906	0.337459	3.380161
1825	1	-14779.7	-14789	9.28779	0.149643	0.0977674	0.100414	0.0830999	0.0992905	0.0879266	0.125425	0.0685104	0.094864	0.15455	0.0845154	0.0835527	0.121919	0.122017	0.133457	0.142662	0.147959	0.139018	0.150529	0.109509	0.0874392	0.0793488	0.183696	0.0452012	0.0406617	0.0325376	0.0321183	0.0435633	0.0621547	0.0513671	0.0544998	0.02868	0.0266928	0.0902947	0.0328661	0.0229301	0.0226309	0.019845	0.021018	0.00987848	0.0355849	0.0271137	0.0386974	4.472075	0.272446	0.297821	0.100839	0.328895	3.385448
1826	0	-14777.4	-14787.8	10.4157	0.142186	0.087828	0.0831644	0.107129	0.107946	0.0743375	0.150963	0.0784561	0.0943517	0.176745	0.077253	0.0564746	0.122163	0.113418	0.118704	0.138737	0.109289	0.125399	0.122986	0.0669672	0.0943803	0.0706961	0.14798	0.0368499	0.0345809	0.0182412	0.0421628	0.023434	0.0378198	0.0576852	0.0549805	0.0112558	0.0664281	0.0340879	0.104174	0.0225632	0.0390244	0.028153	0.0241173	0.0356011	0.0280953	0.0423482	0.0752808	4.26412	0.29784	0.278032	0.0941163	0.330012	3.284438
1827	1	-14773.8	-14783	9.2133	0.142372	0.0906209	0.108163	0.0818035	0.125898	0.0919402	0.132113	0.081868	0.108349	0.185158	0.0690596	0.0952626	0.113494	0.122579	0.114245	0.166347	0.134362	0.119686	0.102083	0.0579141	0.0929998	0.083802	0.16501	0.032625	0.0416429	0.0416854	0.0288135	0.0449532	0.073344	0.0630963	0.0534119	0.0291712	0.0304621	0.0994281	0.0176342	0.0312121	0.0356177	0.0331008	0.0346682	0.0258947	0.0243497	0.0319558	0.0552897	4.112489	0.273773	0.298596	0.0957178	0.331913	3.413483
1828	0	-14771.9	-14782.1	10.2274	0.133278	0.113329	0.111678	0.0959546	0.127187	0.0964997	0.122534	0.0835869	0.100764	0.183876	0.0676772	0.0915351	0.117003	0.100741	0.129501	0.12792	0.139005	0.106844	0.14396	0.069584	0.0941811	0.076816	0.153183	0.0133189	0.0270691	0.0194886	0.0563757	0.0293029	0.040678	0.0519532	0.0503318	0.00765161	0.046636	0.025161	0.0785676	0.0229888	0.0313574	0.0323728	0.0285028	0.0613508	0.016176	0.0357286	0.0574875	3.993218	0.287279	0.283632	0.100287	0.328801	3.319135
1829	1	-14774.4	-14785.1	10.7459	0.144837	0.114972	0.117884	0.100543	0.105023	0.0779324	0.105542	0.0991582	0.0950313	0.189986	0.0728459	0.0753774	0.0899901	0.120521	0.109175	0.0982633	0.147131	0.129261	0.148796	0.0582255	0.0844572	0.0853914	0.1645	0.0316411	0.041121	0.0260976	0.024156	0.050663	0.0521916	0.060878	0.0418715	0.0152846	0.0253198	0.0983673	0.0138003	0.0369989	0.0312853	0.0323611	0.0176101	0.0257173	0.0528736	0.0327774	0.0259393	3.918051	0.283526	0.285025	0.0945635	0.336886	3.271798
1830	0	-14770.6	-14781.2	10.5996	0.156698	0.0837402	0.0985426	0.0948079	0.0859746	0.110729	0.123165	0.0747896	0.0987576	0.183135	0.0871488	0.0742582	0.121382	0.0964076	0.089178	0.129788	0.14357	0.116747	0.141691	0.0767038	0.0872723	0.0827533	0.15364	0.018062	0.0239045	0.0232353	0.0367188	0.0412644	0.0392623	0.0581802	0.0502465	0.0183461	0.0485393	0.0247512	0.098951	0.0466558	0.0361408	0.0223385	0.013345	0.0499037	0.0198474	0.0480278	0.0532351	3.994481	0.274	0.282802	0.104368	0.33883	3.281836
1831	1	-14776.9	-14786.2	9.28028	0.147988	0.0809935	0.122186	0.100292	0.137431	0.079812	0.130361	0.0749714	0.0996506	0.197256	0.0825622	0.08265	0.100281	0.114238	0.0985189	0.130867	0.136302	0.111343	0.132705	0.0553768	0.0844572	0.0898051	0.190778	0.0406953	0.0646043	0.0191018	0.0285827	0.071118	0.0574479	0.0664174	0.045104	0.0159921	0.037267	0.0793816	0.0210764	0.0265637	0.0620011	0.0478973	0.0385995	0.0133178	0.0443658	0.017048	0.029952	4.102722	0.291132	0.274142	0.0999742	0.334752	3.407359
1832	0	-14768.7	-14779.5	10.8189	0.117999	0.0897013	0.116748	0.0942611	0.0996468	0.0739933	0.120172	0.0707752	0.089859	0.185397	0.0833783	0.0940803	0.112532	0.10669	0.126129	0.131603	0.122094	0.0831564	0.121185	0.0851493	0.073566	0.103644	0.193092	0.0258249	0.0330458	0.0341604	0.0371614	0.0318389	0.0151566	0.0567147	0.0496051	0.0144765	0.0576397	0.032498	0.0852341	0.0260134	0.0419488	0.0222442	0.0178759	0.0511565	0.0254451	0.0361419	0.0702039	4.005734	0.279659	0.283132	0.0969972	0.340212	3.259239
1833	1	-14774.5	-14785.3	10.7651	0.120977	0.0897873	0.116118	0.0989385	0.100745	0.079812	0.110893	0.083054	0.0890648	0.173022	0.0825622	0.0885178	0.111285	0.113125	0.0780679	0.125697	0.13598	0.136235	0.12376	0.0948084	0.0737467	0.101747	0.151402	0.0194203	0.0338251	0.0250231	0.0338109	0.0626253	0.0619473	0.0532629	0.0433407	0.0245964	0.0210912	0.0973954	0.0152082	0.0191573	0.0430739	0.0478973	0.0326175	0.0259561	0.0354698	0.0307722	0.059134	3.999809	0.271495	0.278903	0.0957036	0.353899	3.264971
1834	0	-14766.5	-14776.6	10.0346	0.144599	0.0750839	0.109342	0.104405	0.105823	0.0788333	0.127419	0.101474	0.104323	0.142069	0.0776596	0.0904229	0.12558	0.120298	0.113691	0.154279	0.128789	0.120516	0.121201	0.0734742	0.0969719	0.101742	0.171367	0.0308608	0.0315341	0.0222837	0.0395651	0.0219191	0.0241778	0.0501331	0.0578191	0.0284942	0.052794	0.0230071	0.0967888	0.0252542	0.0386304	0.0274329	0.0216568	0.0413788	0.0320908	0.0364027	0.0491269	3.954869	0.273313	0.297165	0.0972943	0.332227	3.340713
1835	1	-14772.6	-14782.7	10.042	0.153977	0.0862874	0.0930559	0.0951152	0.0972389	0.0913627	0.120158	0.0869776	0.0891769	0.182515	0.0839094	0.0716179	0.0950903	0.0942338	0.0925059	0.128433	0.157518	0.127033	0.152516	0.102604	0.0895842	0.0840813	0.182297	0.0434184	0.0492976	0.0321279	0.027264	0.0332048	0.0630125	0.0649863	0.0567548	0.0348491	0.025549	0.091359	0.0132132	0.0296931	0.0371868	0.0288248	0.0116342	0.0199791	0.0510282	0.0257872	0.0217566	4.326975	0.286647	0.279423	0.096705	0.337224	3.318214
1836	0	-14767.7	-14776.5	8.75649	0.159269	0.126674	0.115273	0.111326	0.141536	0.0781731	0.131017	0.0647229	0.0952399	0.1925	0.0874726	0.0711163	0.0997766	0.10895	0.112931	0.149801	0.122982	0.125948	0.127723	0.077949	0.0841466	0.0775587	0.197277	0.0255827	0.0229711	0.0311541	0.0407116	0.0364961	0.0268742	0.0674428	0.0581282	0.0130812	0.0697979	0.0311171	0.0830061	0.0204578	0.0383706	0.0248546	0.0325941	0.0500807	0.0206763	0.0317235	0.0647289	4.284088	0.272397	0.291729	0.095853	0.340021	3.449212
1837	1	-14765.6	-14776.5	10.9338	0.13298	0.0894894	0.0945458	0.10473	0.124148	0.0816996	0.118212	0.0989399	0.0878559	0.168625	0.0879986	0.0757903	0.0924281	0.110722	0.0869243	0.11527	0.12711	0.13299	0.125105	0.0947709	0.0759404	0.0825581	0.158408	0.0295436	0.043867	0.0208377	0.0280502	0.0534404	0.0593638	0.0499734	0.0559194	0.0286229	0.0301015	0.102944	0.0311866	0.0157594	0.0410871	0.0448525	0.0231832	0.0167537	0.0397002	0.0271201	0.0400271	3.975071	0.278937	0.284751	0.105424	0.330889	3.249576
1838	0	-14772.5	-14782.5	10.0632	0.161385	0.0965365	0.108045	0.0948395	0.130308	0.087912	0.12197	0.0625388	0.0993308	0.155476	0.0954565	0.079838	0.100477	0.103153	0.0934298	0.160947	0.122982	0.118578	0.129151	0.0945029	0.101049	0.0707912	0.187135	0.0323674	0.0191061	0.0214346	0.0343862	0.0262093	0.0263108	0.0338902	0.0825647	0.0167961	0.0550426	0.0278275	0.100509	0.0159659	0.0355306	0.0454283	0.0198438	0.0409719	0.0287432	0.0336084	0.0603843	4.040388	0.272675	0.293791	0.102126	0.331409	3.332752
1839	1	-14775.7	-14784.8	9.09544	0.137099	0.121212	0.116124	0.101525	0.110183	0.089071	0.115696	0.0807161	0.124828	0.170445	0.104405	0.0851148	0.0928635	0.124936	0.109432	0.120696	0.141031	0.129081	0.150649	0.0588627	0.0970336	0.0901345	0.199945	0.027417	0.0449994	0.0210912	0.0276794	0.0402275	0.0650661	0.0531625	0.0559194	0.0306576	0.0304277	0.0700849	0.0154614	0.0161853	0.0647279	0.0436548	0.0139759	0.0260461	0.0468611	0.0290989	0.0358486	4.037853	0.262843	0.294833	0.104677	0.337647	3.429674
1840	0	-14768.8	-14779.3	10.5006	0.140226	0.109955	0.0959656	0.0958223	0.0950022	0.0891204	0.145212	0.0892526	0.0901412	0.200893	0.0673317	0.0654972	0.0879265	0.111597	0.115794	0.138709	0.14235	0.111271	0.125872	0.0930326	0.0911894	0.109619	0.170064	0.0288864	0.0199986	0.0136191	0.0255541	0.0325647	0.0372055	0.0565773	0.0618497	0.0148128	0.05274	0.0412775	0.0778488	0.0386242	0.0318904	0.0167543	0.0286692	0.0381048	0.0207012	0.0381644	0.0421463	3.860328	0.281682	0.283844	0.0961556	0.338319	3.299833
1841	1	-14772.2	-14781.3	9.14153	0.113795	0.0950591	0.104324	0.111116	0.125231	0.0988935	0.120443	0.0976559	0.11358	0.204649	0.067977	0.0836335	0.103726	0.0952612	0.102297	0.144495	0.136463	0.15723	0.135311	0.0684967	0.0951628	0.0834978	0.183744	0.0304805	0.0368118	0.0271527	0.0306032	0.0421859	0.0502182	0.048534	0.0470079	0.0350389	0.0239364	0.113012	0.0135059	0.0341894	0.0379727	0.047001	0.0239422	0.0145012	0.0483052	0.0263705	0.054244	4.00434	0.275721	0.284194	0.102178	0.337908	3.427058
1842	0	-14768.1	-14778	9.90391	0.128051	0.0980359	0.12654	0.122172	0.104955	0.0975091	0.114895	0.0782902	0.0947551	0.153705	0.0797312	0.0981768	0.0803791	0.105371	0.126489	0.119616	0.130818	0.129612	0.109623	0.0897453	0.0938167	0.0893131	0.177607	0.0215596	0.0220245	0.0136965	0.0367889	0.0320186	0.0275663	0.0568559	0.0541548	0.0250339	0.0567697	0.0277775	0.112198	0.0201517	0.0437601	0.0330151	0.0285054	0.0597125	0.0300091	0.0370806	0.0563645	4.115462	0.272313	0.303493	0.0991149	0.325079	3.344248
1843	1	-14766.6	-14776.7	10.1666	0.134285	0.0995424	0.117669	0.0847806	0.0993736	0.0858261	0.114848	0.0835128	0.0893783	0.181879	0.0722023	0.083619	0.0934919	0.118657	0.122474	0.154599	0.138525	0.130446	0.118808	0.0726014	0.0841449	0.0826586	0.175583	0.0202472	0.0372698	0.0191169	0.0269524	0.0546483	0.0587327	0.0616686	0.062833	0.0320287	0.0126895	0.102364	0.0178325	0.0282601	0.0388921	0.0664786	0.0340282	0.0140651	0.0364653	0.0307813	0.0346105	3.932226	0.278335	0.281777	0.0982568	0.341631	3.328868
1844	0	-14780	-14790	10.0539	0.149463	0.0944194	0.126296	0.0999924	0.121876	0.075078	0.13693	0.0922231	0.0892863	0.145711	0.0706755	0.0948496	0.0760416	0.129884	0.0830274	0.139198	0.150528	0.113037	0.139655	0.0720932	0.0637375	0.0854713	0.202277	0.0225604	0.0289593	0.0380965	0.0348318	0.0313136	0.0198359	0.0522855	0.0594862	0.0104541	0.0366981	0.0296801	0.103481	0.0260823	0.0574475	0.0210199	0.0342334	0.0597125	0.0282998	0.0336166	0.0443089	4.202816	0.282197	0.290527	0.0903502	0.336926	3.324154
1845	1	-14776.1	-14786.4	10.3544	0.15009	0.0941826	0.0863456	0.100594	0.100209	0.055446	0.114848	0.0869048	0.0952797	0.21216	0.070327	0.0804613	0.100644	0.112343	0.138925	0.144009	0.137447	0.132968	0.106583	0.0898074	0.0772567	0.0787329	0.170574	0.0198443	0.0436991	0.0384393	0.025271	0.0455292	0.0473395	0.0551273	0.0476452	0.0399204	0.014251	0.0936317	0.0186237	0.0241902	0.0417714	0.0398544	0.037314	0.0190503	0.0405721	0.0413794	0.0347607	4.028144	0.293047	0.274438	0.0915386	0.340976	3.304353
1846	0	-14771	-14779.9	8.93036	0.134684	0.0965883	0.133534	0.0826628	0.118635	0.0789536	0.147486	0.0726156	0.0987499	0.193726	0.0730817	0.0908053	0.108268	0.109786	0.100121	0.141399	0.13037	0.121671	0.145664	0.0845239	0.116578	0.085081	0.182394	0.035302	0.0235337	0.0286282	0.057158	0.0254873	0.0196577	0.06614	0.0447512	0.00787444	0.0530965	0.0443928	0.0942088	0.0323249	0.0403383	0.0267899	0.026608	0.0553393	0.0137582	0.0377054	0.0621821	4.097552	0.274839	0.301057	0.104657	0.319447	3.442655
1847	1	-14775.6	-14786.7	11.1377	0.126153	0.0876981	0.0979447	0.125655	0.111423	0.0634147	0.111547	0.0905367	0.0847255	0.178428	0.0811045	0.0759391	0.0980862	0.110426	0.0834064	0.138584	0.120801	0.0984642	0.142782	0.0875569	0.0822064	0.112951	0.155908	0.028246	0.0339881	0.0225408	0.0287831	0.0352279	0.0555465	0.0657955	0.0517848	0.0301063	0.044544	0.0940041	0.0232303	0.0196503	0.037311	0.0450946	0.038124	0.0221435	0.0332939	0.0248112	0.0256348	4.035249	0.271232	0.302599	0.0956719	0.330497	3.225603
1848	0	-14768.4	-14779.4	11.0097	0.149969	0.0923163	0.092814	0.0984539	0.117956	0.0598951	0.152058	0.0865341	0.0888679	0.184695	0.0905943	0.0708762	0.118801	0.105204	0.10029	0.124175	0.12917	0.116037	0.100387	0.0850851	0.0871346	0.0965171	0.167641	0.0184819	0.0191524	0.020101	0.0388248	0.0271789	0.0274914	0.0528336	0.0581021	0.0180787	0.0486302	0.0349587	0.0861046	0.0414341	0.057239	0.0250772	0.0119767	0.0472698	0.0180677	0.0304182	0.0520089	3.860553	0.28126	0.292046	0.100097	0.326597	3.248901
1849	1	-14770.9	-14781.7	10.8966	0.124148	0.0879941	0.110012	0.0866073	0.102159	0.0916769	0.138818	0.0837076	0.0927629	0.164147	0.073208	0.0994889	0.0912472	0.102842	0.11154	0.132702	0.105529	0.119577	0.125499	0.0798451	0.0814748	0.0622946	0.179349	0.0351623	0.0596353	0.0386161	0.0302782	0.0320865	0.0466559	0.0725628	0.0407797	0.0275834	0.023396	0.102405	0.0246775	0.030431	0.0485941	0.0503688	0.0258533	0.0223373	0.0429011	0.0368639	0.0211524	3.880976	0.287833	0.278699	0.0985717	0.334896	3.258969
1850	0	-14781.9	-14791.7	9.74593	0.15244	0.106801	0.123812	0.104153	0.083726	0.076566	0.151536	0.105413	0.103326	0.170047	0.0586214	0.0953236	0.111822	0.0782207	0.0984627	0.128522	0.128378	0.125874	0.155173	0.0710563	0.0994592	0.10627	0.184975	0.0256343	0.0230935	0.0292427	0.0390117	0.0401589	0.035975	0.076824	0.0590444	0.0231055	0.0496261	0.0532898	0.0801133	0.0285039	0.034113	0.0200667	0.0251648	0.0345863	0.0156823	0.0292553	0.039789	3.746955	0.265965	0.284769	0.0975233	0.351743	3.382258
