Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
2570	-15803.2	-15815.4	12.1528	0.133167	0.0953616	0.0915782	0.0966235	0.102823	0.0711311	0.122962	0.0664939	0.101043	0.182532	0.0737429	0.0913111	0.0830718	0.102717	0.129189	0.107334	0.124693	0.120686	0.125308	0.081447	0.129232	0.092152	0.168877	0.0305795	0.0538664	0.0241078	0.01935	0.0817593	0.0451404	0.0305856	0.0279038	0.0298384	0.0393498	0.04199	0.0350187	0.025242	0.0417578	0.0349027	0.0383222	0.0493603	0.055201	0.0389359	0.0369443	3.273633
2580	-15804.2	-15816.7	12.5958	0.117002	0.0989956	0.0945446	0.0935239	0.121074	0.0789323	0.124901	0.0981132	0.108551	0.176636	0.0871208	0.0887006	0.11393	0.10346	0.114943	0.101001	0.127568	0.113035	0.129952	0.070621	0.0788408	0.07797	0.149368	0.0484008	0.0529317	0.0281329	0.01243	0.0664364	0.0639047	0.0367072	0.0252393	0.0170903	0.0464202	0.0355244	0.0411749	0.0296982	0.0400799	0.0339747	0.0204713	0.0482995	0.0420711	0.0373048	0.0342496	3.229326
2590	-15804.6	-15817	12.3619	0.144245	0.108281	0.0882223	0.109529	0.126149	0.0856453	0.131745	0.0935158	0.101295	0.176636	0.0920354	0.0946687	0.104261	0.0936707	0.122973	0.119266	0.128999	0.116294	0.125102	0.0649543	0.0702531	0.0810337	0.160026	0.0301961	0.0442939	0.0288685	0.0483894	0.0560419	0.0451434	0.0514745	0.0182004	0.0189629	0.036714	0.0529338	0.0217472	0.0267646	0.0336583	0.0440102	0.0280079	0.0411699	0.0363991	0.0231538	0.0277852	3.252716
2600	-15803	-15815.2	12.1562	0.144245	0.0861053	0.109648	0.0930969	0.106374	0.0883756	0.110591	0.103523	0.098021	0.181555	0.073673	0.0951542	0.102324	0.106204	0.123857	0.128018	0.113465	0.119299	0.123054	0.090169	0.0957389	0.0830542	0.161233	0.0402538	0.0707979	0.0235902	0.0115386	0.0726978	0.0492072	0.0449932	0.0104903	0.033712	0.0301538	0.0579153	0.0191655	0.0227334	0.0344009	0.0381147	0.0236603	0.0387835	0.0546333	0.0269323	0.0327338	3.273287
2610	-15798.7	-15811.7	12.973	0.141819	0.0991417	0.10109	0.0911991	0.115842	0.0749472	0.141713	0.085518	0.0928087	0.150855	0.0735383	0.0801398	0.0818302	0.0951014	0.107868	0.1271	0.12431	0.0988481	0.117182	0.0891004	0.0960805	0.0870294	0.155069	0.0453862	0.0533601	0.0404731	0.0178142	0.0775627	0.0584055	0.0299301	0.0269054	0.0159536	0.0355346	0.0342591	0.0210192	0.0302411	0.0338897	0.044555	0.0226212	0.057946	0.0467952	0.0386557	0.0321735	3.191611
2620	-15803.2	-15816.4	13.1413	0.122503	0.106169	0.112428	0.10827	0.121674	0.0741991	0.0956469	0.0796676	0.0956024	0.164484	0.0887559	0.0817371	0.0779065	0.0915478	0.115394	0.129463	0.123366	0.121024	0.116347	0.0833355	0.0885482	0.0881047	0.180878	0.029746	0.0533601	0.022957	0.0237312	0.0590936	0.050371	0.0329068	0.0125155	0.0115221	0.0410228	0.0493984	0.0305985	0.0438856	0.0309694	0.0338136	0.0296552	0.0553959	0.0515505	0.0100093	0.0352278	3.174781
2630	-15797.3	-15809.8	12.4863	0.126695	0.105831	0.111286	0.117713	0.112347	0.0785122	0.125644	0.082298	0.10185	0.178816	0.071827	0.0732955	0.0809517	0.0875192	0.0916827	0.125197	0.12589	0.114065	0.1065	0.085065	0.0927048	0.106456	0.172145	0.0347202	0.056726	0.0177156	0.0245653	0.0758592	0.0449315	0.0455212	0.0325174	0.0256951	0.0359086	0.0511303	0.0290253	0.0267481	0.0337852	0.0369864	0.0237662	0.0390506	0.0546393	0.0383289	0.0383693	3.240282
2640	-15799.6	-15813	13.3813	0.134425	0.109133	0.0987543	0.105618	0.129089	0.071803	0.10948	0.0846087	0.085662	0.170755	0.0806529	0.0618844	0.0844778	0.107899	0.09874	0.136424	0.116608	0.128764	0.12371	0.0671972	0.105797	0.0965527	0.153405	0.0396902	0.050895	0.0184068	0.0211991	0.0675231	0.0382977	0.0267842	0.0148664	0.0203424	0.0285607	0.0495049	0.0290253	0.0381399	0.0381092	0.0391279	0.0327211	0.0465966	0.0366606	0.0252825	0.0276039	3.150779
2650	-15801.9	-15814.2	12.3313	0.148783	0.0905935	0.106098	0.0910424	0.127131	0.0809985	0.119517	0.0835355	0.0943604	0.170755	0.0827357	0.0731998	0.0951882	0.10506	0.109222	0.130905	0.13296	0.0965091	0.105348	0.0704772	0.0849838	0.0915275	0.196409	0.0499626	0.0567929	0.0241439	0.0128469	0.081608	0.049054	0.0400146	0.0186342	0.0284363	0.0432929	0.0527507	0.0343439	0.029367	0.0478987	0.0263965	0.0240015	0.0538072	0.0300314	0.023606	0.0414522	3.255782
2660	-15802.1	-15814.5	12.3817	0.117593	0.108543	0.107128	0.114006	0.09857	0.0906868	0.130664	0.0716505	0.0943604	0.157492	0.104356	0.0834997	0.102183	0.091884	0.113361	0.136891	0.139142	0.135163	0.126358	0.0832657	0.0823542	0.0809242	0.152795	0.0249555	0.0588972	0.02816	0.0146458	0.0706731	0.0378241	0.0393585	0.0262771	0.0136897	0.0285905	0.0469074	0.046606	0.0384642	0.0276125	0.0387389	0.0275511	0.0425793	0.0471907	0.0333825	0.0357685	3.250742
2670	-15804	-15817.4	13.396	0.118569	0.105278	0.113543	0.0821102	0.125424	0.0847898	0.140063	0.0746493	0.0946756	0.146686	0.0722624	0.0922784	0.0889606	0.0841556	0.105616	0.144996	0.114727	0.131598	0.116977	0.0724555	0.0933258	0.0695553	0.178774	0.0218145	0.0573954	0.0358069	0.0223165	0.0762153	0.0445275	0.0216609	0.0160359	0.0173222	0.0346697	0.0484229	0.0285911	0.0463268	0.0361413	0.0293383	0.0303323	0.0282933	0.0401408	0.0265588	0.0359253	3.149303
2680	-15807	-15819.4	12.3505	0.137133	0.102307	0.0875057	0.120924	0.136981	0.0757905	0.106349	0.0734965	0.119596	0.190327	0.0897216	0.0937059	0.0924406	0.115205	0.120458	0.127144	0.115347	0.117648	0.0950111	0.0747214	0.0810636	0.0814635	0.172724	0.0379967	0.0575411	0.0277033	0.0294892	0.0775905	0.0412692	0.0273523	0.0184907	0.00807507	0.0215452	0.0612983	0.0363463	0.0278328	0.0466966	0.0305458	0.0179011	0.0311119	0.0491289	0.0429567	0.0359253	3.25386
2690	-15798	-15811.7	13.6701	0.137344	0.0894513	0.0799035	0.0961576	0.0985401	0.0778305	0.107689	0.0732494	0.0865949	0.166394	0.0856502	0.0892189	0.0846392	0.0925995	0.122673	0.107684	0.110319	0.114951	0.136382	0.0644082	0.08867	0.0955318	0.161336	0.0343995	0.036235	0.0336656	0.0245275	0.0796144	0.0532351	0.0330486	0.0301569	0.0239782	0.0377357	0.0506326	0.0237062	0.0380098	0.0335917	0.0413849	0.0251805	0.0476092	0.0480954	0.0285443	0.0313339	3.121902
2700	-15809.5	-15821.6	12.0756	0.145251	0.100345	0.0898326	0.117513	0.0916581	0.0897617	0.113446	0.105679	0.112572	0.159212	0.0873389	0.0818186	0.094566	0.0932783	0.128758	0.127471	0.129288	0.103441	0.130169	0.0813537	0.0768605	0.0849057	0.148025	0.0270744	0.0558255	0.0341844	0.0339666	0.0604	0.0511144	0.048785	0.0159747	0.01405	0.0271802	0.0513999	0.028604	0.0432662	0.0364325	0.0378153	0.0456601	0.0507303	0.0454083	0.0429619	0.0379653	3.281343
2710	-15810.8	-15823.1	12.328	0.12603	0.108224	0.116499	0.0992589	0.0990551	0.0700111	0.133327	0.0906381	0.0875677	0.200649	0.0863981	0.0851304	0.102575	0.0904786	0.126727	0.133039	0.118685	0.113882	0.127895	0.074597	0.101463	0.0784798	0.145394	0.0306283	0.0694718	0.030513	0.0283127	0.0628293	0.0335165	0.0419703	0.0150255	0.0353606	0.040962	0.0473236	0.0154853	0.0225731	0.0311376	0.0246379	0.0252009	0.0456503	0.0517027	0.0339087	0.0538947	3.25611
2720	-15808.7	-15820.8	12.0993	0.126324	0.0966051	0.122756	0.117651	0.108049	0.0970061	0.146266	0.0781225	0.0836192	0.17751	0.068037	0.0992406	0.0813816	0.0937138	0.103698	0.130472	0.137947	0.121727	0.137337	0.0997974	0.0958014	0.0907101	0.189185	0.0335341	0.0500111	0.0159854	0.0137924	0.0911458	0.0536607	0.0266694	0.0124144	0.0132955	0.0300101	0.0448844	0.0248573	0.0207777	0.0315805	0.0330099	0.0313776	0.0320912	0.0315667	0.0363118	0.0490471	3.27898
2730	-15805.3	-15818.1	12.8618	0.128814	0.0978384	0.109184	0.113498	0.105194	0.0738844	0.105485	0.0858667	0.109259	0.157358	0.0739959	0.0715429	0.0867666	0.122349	0.11501	0.139185	0.125896	0.119781	0.105312	0.0704163	0.0897714	0.0928622	0.165288	0.0338289	0.0434176	0.0250683	0.0192819	0.0648729	0.0567288	0.0272424	0.0171901	0.00809089	0.0352992	0.045652	0.0246923	0.053977	0.0337059	0.0331945	0.0266714	0.0641501	0.0592407	0.0344864	0.0313757	3.202725
2740	-15805.4	-15817.9	12.5096	0.130578	0.11789	0.0835315	0.116139	0.0988362	0.0890798	0.131064	0.073876	0.0910595	0.174136	0.0892169	0.0934182	0.100231	0.0978818	0.132944	0.113045	0.117297	0.0949149	0.131971	0.0676098	0.0872655	0.114682	0.153232	0.0273095	0.0579693	0.0220214	0.0252048	0.0737752	0.0665314	0.0380977	0.0171901	0.0240003	0.0371104	0.0633787	0.0246847	0.0370694	0.0340658	0.0305694	0.0282278	0.0429383	0.0395872	0.0208795	0.0274358	3.237945
2750	-15806.5	-15820.4	13.8549	0.126617	0.113149	0.0854186	0.0710496	0.101991	0.0672294	0.118102	0.0753309	0.0876708	0.173158	0.0710162	0.0799462	0.11213	0.0883239	0.101158	0.137847	0.102915	0.119442	0.143458	0.0838962	0.08583	0.0946776	0.137167	0.0350808	0.0605939	0.02701	0.0236281	0.0726128	0.0410219	0.0415861	0.0171901	0.0284293	0.0264295	0.0610831	0.0325652	0.0297116	0.0365839	0.036307	0.0178177	0.0400487	0.0399419	0.0298117	0.0284414	3.103418
2760	-15803.7	-15817.1	13.3855	0.138425	0.117744	0.0930206	0.106127	0.10089	0.0752329	0.138203	0.0553368	0.0830462	0.192989	0.0653401	0.073543	0.098757	0.094171	0.109113	0.118622	0.132403	0.109433	0.0979272	0.0911348	0.104493	0.0904516	0.171749	0.0344858	0.05729	0.0283077	0.0165296	0.0634809	0.0425649	0.0264802	0.0331463	0.0151862	0.0304935	0.0482922	0.0241258	0.0236901	0.0361897	0.0329259	0.0283628	0.0445019	0.0388695	0.0265856	0.040695	3.150356
2770	-15801.3	-15814.5	13.1697	0.105451	0.0906686	0.109118	0.107436	0.101821	0.106411	0.14446	0.0950041	0.0903513	0.156553	0.0762338	0.0723299	0.10816	0.0778831	0.109543	0.12098	0.135069	0.106116	0.127311	0.074706	0.0907375	0.0874881	0.185981	0.0344858	0.05729	0.0223958	0.0270246	0.0819456	0.0278028	0.0269071	0.0193125	0.0265357	0.0171333	0.0482922	0.0216013	0.0353415	0.0394744	0.024774	0.0260714	0.0548547	0.0390835	0.0320951	0.0297028	3.171936
2780	-15798.5	-15811.9	13.4278	0.126745	0.102141	0.0929574	0.0937797	0.0876728	0.0824236	0.117592	0.0833096	0.089026	0.169404	0.0762338	0.0952095	0.100427	0.102811	0.109543	0.13314	0.142397	0.102666	0.126524	0.071777	0.0853571	0.0719808	0.175099	0.0377875	0.0593505	0.0271284	0.0297082	0.0827408	0.0241197	0.0294616	0.021937	0.0196557	0.0273752	0.0428266	0.0310128	0.0345513	0.0335053	0.0295362	0.0350111	0.0420888	0.0444835	0.0320951	0.0235328	3.146124
2790	-15799.8	-15813.2	13.4349	0.11946	0.0914067	0.0873753	0.104393	0.0907494	0.0794002	0.119309	0.08728	0.103877	0.15527	0.0702753	0.0798956	0.106961	0.0789213	0.109531	0.137025	0.130433	0.110782	0.110984	0.0688002	0.0924486	0.0779174	0.161137	0.0427139	0.0665799	0.0280828	0.0108228	0.0809495	0.0528239	0.0283337	0.0140963	0.0136584	0.0322619	0.064882	0.0425106	0.0381915	0.0399345	0.0295362	0.0207438	0.0465999	0.0427712	0.0365633	0.0397289	3.145418
2800	-15808.2	-15821	12.8173	0.105575	0.104264	0.110892	0.117831	0.140494	0.0857418	0.114831	0.0727293	0.0967791	0.139875	0.0770267	0.0757879	0.109259	0.0910725	0.0997059	0.14237	0.129012	0.124935	0.108689	0.0761273	0.0709989	0.0958761	0.172708	0.0322038	0.0548961	0.0284377	0.0202058	0.0913543	0.0444652	0.0332186	0.0126648	0.0195195	0.0332526	0.0431685	0.0469942	0.0469467	0.035047	0.0250229	0.0342898	0.0393645	0.0303698	0.0298736	0.0433073	3.207183
2810	-15797.1	-15809.5	12.4272	0.131772	0.118809	0.0994982	0.111887	0.125213	0.0806048	0.128731	0.0863251	0.105115	0.164719	0.0770267	0.086298	0.097742	0.0748327	0.111098	0.131305	0.125991	0.0918363	0.125174	0.0831858	0.0839458	0.0700649	0.187447	0.0315958	0.0479305	0.0281956	0.0172729	0.0816479	0.0446294	0.0289022	0.0244693	0.0256724	0.0383354	0.0528377	0.0370983	0.0364135	0.0354131	0.0304017	0.0276743	0.0481645	0.0422087	0.0286245	0.0400771	3.246187
2820	-15799.7	-15812	12.3284	0.119634	0.0953046	0.10176	0.116382	0.112947	0.0867361	0.141774	0.0844078	0.105995	0.163667	0.0808751	0.0644034	0.107853	0.0908259	0.11244	0.122223	0.122779	0.114417	0.124891	0.0865124	0.0890305	0.0837308	0.177617	0.0283998	0.0492683	0.0317643	0.0274037	0.0716889	0.0457154	0.0314963	0.0184554	0.0268262	0.0324799	0.0386618	0.0160037	0.0595371	0.0412398	0.0453149	0.0281983	0.0469097	0.0493457	0.0292706	0.0318841	3.256072
2830	-15805.9	-15818.9	12.9349	0.0967089	0.101555	0.0830913	0.110636	0.0934849	0.103104	0.114563	0.0935443	0.111009	0.178856	0.0743654	0.082661	0.101576	0.0894548	0.102906	0.115381	0.129441	0.127479	0.150592	0.0746523	0.084946	0.0929633	0.159727	0.0287632	0.0488915	0.0176214	0.0286982	0.097894	0.0461341	0.0301036	0.0144671	0.0345285	0.0253831	0.0520934	0.0217892	0.0418841	0.0343241	0.0281641	0.0195291	0.0452612	0.0532108	0.0243023	0.029675	3.195416
2840	-15810.6	-15822.6	11.9821	0.138079	0.0954541	0.118207	0.112857	0.106476	0.079202	0.10861	0.0810173	0.125653	0.194004	0.0676119	0.0851179	0.0989567	0.0947877	0.114827	0.125088	0.124088	0.13608	0.112573	0.0911127	0.104852	0.0754439	0.179131	0.0257692	0.0436402	0.0199373	0.0402709	0.0640005	0.0461341	0.0371881	0.0238083	0.00901682	0.0214878	0.0506436	0.0204469	0.0326689	0.023691	0.0378364	0.0359403	0.0603488	0.0351008	0.048748	0.0447878	3.290695
2850	-15802.2	-15813.7	11.5143	0.129743	0.0990035	0.101323	0.117029	0.123956	0.0851492	0.126926	0.0719357	0.113225	0.166753	0.0726071	0.0973739	0.0975626	0.121409	0.114986	0.141619	0.126799	0.121293	0.127683	0.09052	0.097298	0.0686223	0.168504	0.0296067	0.0611054	0.0365168	0.0271867	0.0777214	0.0563191	0.0344305	0.0130942	0.0349637	0.0242117	0.0567883	0.0248274	0.0196118	0.0493154	0.0258511	0.0238595	0.0489145	0.0496807	0.0311079	0.0310457	3.337477
2860	-15799.2	-15811.8	12.6241	0.128831	0.106942	0.0840601	0.102469	0.118516	0.0863947	0.113437	0.0787681	0.0965791	0.168731	0.0946596	0.0712863	0.108391	0.0962162	0.101578	0.115158	0.129405	0.117182	0.131929	0.0779564	0.0949627	0.0846639	0.166323	0.0500528	0.0577382	0.035178	0.0223559	0.064851	0.0444743	0.0287035	0.0256948	0.0284948	0.0400539	0.041864	0.0303872	0.0349336	0.0255911	0.0307858	0.0317704	0.0385177	0.0513661	0.0232143	0.0460299	3.226495
2870	-15804	-15817.3	13.32	0.116564	0.0986002	0.108005	0.10941	0.0996418	0.0762069	0.143033	0.0669394	0.108113	0.15556	0.0948857	0.0675643	0.10717	0.0967439	0.0917197	0.123777	0.129319	0.110054	0.131045	0.0659317	0.0884267	0.0820149	0.141751	0.0292976	0.0532854	0.0233994	0.0229573	0.0860673	0.0482442	0.0322894	0.0113367	0.0215749	0.0247627	0.0617258	0.0412719	0.0251186	0.0327855	0.0377202	0.0242808	0.0427644	0.0346208	0.0370442	0.0538816	3.156906
2880	-15800.2	-15813.6	13.4304	0.115248	0.106799	0.0934188	0.0992517	0.1136	0.0754769	0.117818	0.0895603	0.0981093	0.148068	0.10306	0.0623168	0.0903673	0.0797593	0.123269	0.114011	0.147385	0.132448	0.102082	0.0758931	0.0908293	0.0724195	0.170101	0.0369301	0.0606455	0.0292458	0.0223347	0.0772794	0.0441462	0.028245	0.0171193	0.0179354	0.0272184	0.0442151	0.0254908	0.0294885	0.0267331	0.0348247	0.0345822	0.049394	0.0452129	0.0359184	0.0376235	3.145872
2890	-15805.4	-15818.5	13.1012	0.118692	0.0967292	0.108276	0.0880423	0.124024	0.0834537	0.130831	0.0741148	0.0885104	0.164357	0.112782	0.064058	0.0887362	0.0792643	0.133669	0.129293	0.130374	0.109939	0.133414	0.0632173	0.0720853	0.077378	0.164209	0.0403039	0.0693183	0.0270668	0.0273726	0.0744358	0.0468844	0.0267274	0.0284454	0.022846	0.0330737	0.0501941	0.0270643	0.0256552	0.0295045	0.0342913	0.0342035	0.0508351	0.0313907	0.0261007	0.0376235	3.178788
2900	-15802.7	-15815.6	12.879	0.132404	0.108673	0.0819178	0.0867733	0.117653	0.0850882	0.147938	0.0831637	0.106815	0.154348	0.0677022	0.0773541	0.109786	0.0924045	0.113125	0.121567	0.130297	0.103003	0.120333	0.0719841	0.0906288	0.0955542	0.213709	0.0342288	0.0453761	0.0397007	0.0217842	0.0713641	0.0352586	0.0208588	0.0249439	0.022337	0.0242664	0.0502106	0.0139149	0.0276056	0.0313059	0.0315079	0.0323015	0.0477593	0.0455953	0.0307584	0.0377134	3.201013
2910	-15806.4	-15818.7	12.3087	0.114047	0.0894075	0.102144	0.121791	0.127842	0.080885	0.120492	0.0784072	0.103414	0.155408	0.0809587	0.0923184	0.106152	0.111824	0.121337	0.115628	0.145826	0.134869	0.108803	0.0813948	0.0806616	0.0737446	0.150311	0.057009	0.0564105	0.0389679	0.026277	0.0748288	0.0478005	0.0301043	0.00646283	0.0286129	0.032241	0.0500176	0.0312122	0.0298159	0.0448069	0.0297967	0.0271597	0.0478434	0.0369194	0.0405871	0.0234958	3.258036
2920	-15800.2	-15813.4	13.1756	0.135902	0.0946368	0.103372	0.109417	0.107716	0.0694014	0.124176	0.0718863	0.103414	0.169522	0.0723013	0.0781474	0.104386	0.0895	0.108909	0.110687	0.121596	0.113381	0.13047	0.0856678	0.104205	0.0621269	0.164745	0.0506853	0.070785	0.0334996	0.0214591	0.0650101	0.031261	0.0309337	0.0180066	0.0232979	0.0236181	0.0542365	0.0270225	0.037297	0.032822	0.0364713	0.0230839	0.0519678	0.0363854	0.0356422	0.0322979	3.17135
2930	-15802.1	-15815.9	13.8609	0.133259	0.0967245	0.112519	0.0922276	0.109924	0.0827261	0.140374	0.0855842	0.0909971	0.165232	0.0713657	0.0928509	0.0778634	0.0804602	0.10602	0.118789	0.106981	0.11802	0.0974955	0.08282	0.0995907	0.0778555	0.17703	0.0467156	0.051782	0.0225626	0.0218803	0.0713875	0.0306002	0.04652	0.0209528	0.0167645	0.0263603	0.0467658	0.0235855	0.0214254	0.032822	0.0267639	0.0188879	0.0451805	0.0600326	0.027201	0.0279181	3.102818
2940	-15801.5	-15814.1	12.5908	0.111886	0.112236	0.0954612	0.122646	0.105566	0.0739017	0.116981	0.0698427	0.0943521	0.156356	0.0853066	0.0718112	0.0953783	0.106527	0.106634	0.124188	0.136149	0.122936	0.108047	0.08282	0.0747696	0.0874414	0.189139	0.0257113	0.0541401	0.0236523	0.040098	0.077115	0.0463243	0.0485848	0.0168953	0.0182013	0.0317318	0.0513551	0.0392316	0.0343431	0.0437904	0.0362455	0.030968	0.0600906	0.0381658	0.0228473	0.0399645	3.229833
2950	-15804	-15816	12.0301	0.120429	0.106221	0.0945363	0.0945443	0.117689	0.0855073	0.130107	0.0728036	0.0932855	0.184035	0.0865173	0.0796537	0.116845	0.109871	0.0856335	0.154243	0.143314	0.100468	0.119426	0.0750506	0.0887056	0.0820193	0.190534	0.0338329	0.0480105	0.0282133	0.0390292	0.0885531	0.0404571	0.0375354	0.0107268	0.0329745	0.0322395	0.0513551	0.0342175	0.0343431	0.0357629	0.0286386	0.0150877	0.0604489	0.0480211	0.0283926	0.0266152	3.285894
2960	-15807	-15819.7	12.7068	0.119703	0.100813	0.0993719	0.117343	0.113813	0.0757561	0.129055	0.0709873	0.0963953	0.200218	0.0954363	0.0804587	0.0976752	0.0899185	0.105655	0.13033	0.148246	0.0859135	0.0866356	0.0690943	0.0855027	0.105945	0.168227	0.0389151	0.0624622	0.030724	0.0132888	0.0760174	0.0532822	0.0403712	0.0105057	0.0128187	0.0306512	0.0513551	0.0263415	0.0401502	0.0501518	0.0409824	0.0177921	0.0435848	0.0348871	0.0324707	0.0389825	3.218228
2970	-15798	-15810	11.9895	0.111793	0.104931	0.106951	0.124885	0.113779	0.0826227	0.144168	0.0717134	0.0999257	0.175034	0.0845238	0.0922926	0.089933	0.0826923	0.105119	0.141601	0.127208	0.115826	0.116533	0.0782628	0.106103	0.0817212	0.166559	0.0382125	0.069915	0.0261751	0.0211159	0.0912363	0.051134	0.0359747	0.0149038	0.016325	0.0302858	0.0527433	0.0390233	0.0332626	0.0323686	0.0307394	0.0300528	0.052675	0.0309352	0.0328268	0.0358745	3.289955
2980	-15805.6	-15818	12.4011	0.114772	0.10143	0.0995374	0.0814533	0.116495	0.0691238	0.130751	0.0799638	0.0949324	0.174789	0.0823334	0.0866612	0.117353	0.0832696	0.132168	0.146704	0.154194	0.118018	0.110294	0.0627959	0.0964853	0.0955998	0.152937	0.0496441	0.0643008	0.0295948	0.0120709	0.0666927	0.041867	0.0297124	0.0384644	0.0133301	0.0379649	0.0462544	0.038213	0.0261902	0.0294808	0.0310478	0.0233017	0.0497725	0.051491	0.032874	0.0344728	3.248801
2990	-15812.4	-15825.6	13.2316	0.105025	0.0926414	0.0938896	0.10759	0.113654	0.0647822	0.159098	0.0793701	0.105533	0.167242	0.0797517	0.0940919	0.101765	0.0746049	0.126857	0.12809	0.117008	0.154561	0.112926	0.0753828	0.083351	0.0558521	0.148262	0.0297827	0.0562595	0.022893	0.0235235	0.0783289	0.0410166	0.0363326	0.0102546	0.0193582	0.0373368	0.0477557	0.0183134	0.0224081	0.0458102	0.0455061	0.0234982	0.0528866	0.0519467	0.0236534	0.0375515	3.165745
3000	-15799.1	-15812.1	13.0875	0.130712	0.108142	0.0941786	0.100029	0.10885	0.0813252	0.116941	0.0686048	0.0952373	0.169272	0.0701232	0.0811563	0.113085	0.0779457	0.108098	0.120115	0.148845	0.108681	0.128335	0.0742672	0.083351	0.0999712	0.164487	0.0224815	0.0474076	0.0345329	0.0233196	0.0652897	0.0529587	0.024648	0.0238561	0.0249152	0.0336421	0.0628868	0.0306889	0.0305547	0.0398075	0.0250407	0.0377696	0.0468325	0.0438692	0.0208954	0.0370129	3.180161
3010	-15813.7	-15826.1	12.4485	0.148305	0.115975	0.0900227	0.108566	0.109025	0.0991025	0.112738	0.0889144	0.103613	0.183137	0.0791767	0.0733643	0.125782	0.0796991	0.10534	0.116196	0.153181	0.108695	0.114657	0.0649335	0.090415	0.0651989	0.16036	0.0366167	0.0591033	0.0228734	0.015435	0.0521375	0.0510274	0.0315947	0.0352637	0.0316893	0.0311242	0.0715049	0.017994	0.0350536	0.0408357	0.0344725	0.0195131	0.0490605	0.047955	0.0267798	0.0376277	3.24406
3020	-15812.1	-15823.8	11.7147	0.12809	0.102978	0.117213	0.104272	0.100738	0.0701128	0.148202	0.0763095	0.100296	0.176	0.073596	0.0903209	0.117451	0.0980182	0.119178	0.135562	0.144845	0.145009	0.11029	0.0849692	0.0957029	0.0988034	0.178198	0.0270889	0.0441496	0.0181983	0.0303857	0.0960188	0.0429226	0.0428105	0.0196006	0.0194835	0.023676	0.0513925	0.0235822	0.0403508	0.0294537	0.0169542	0.0302323	0.0433407	0.0304901	0.0300808	0.0410724	3.317439
3030	-15802.8	-15814.6	11.8061	0.126214	0.1134	0.105759	0.113927	0.112162	0.0915969	0.125826	0.0763095	0.0890271	0.195691	0.0808261	0.0863757	0.115527	0.111653	0.0898484	0.144609	0.137877	0.108475	0.133939	0.0811564	0.083331	0.0884204	0.140915	0.0502894	0.053012	0.0158446	0.0296168	0.0645485	0.0627997	0.0364241	0.00953487	0.0251058	0.0335045	0.0595595	0.0317169	0.0359163	0.0362201	0.021991	0.0267184	0.052193	0.0323108	0.0376111	0.0405167	3.308299
3040	-15806	-15818.6	12.5934	0.142513	0.135376	0.0958866	0.103814	0.11401	0.0790141	0.104578	0.0958436	0.0984448	0.179255	0.068834	0.0866439	0.0999193	0.103817	0.102964	0.121559	0.116605	0.110986	0.131403	0.0626562	0.0788313	0.083867	0.167219	0.0392174	0.0489162	0.0389068	0.0250974	0.0673688	0.0521189	0.0400323	0.0235904	0.0196892	0.0370922	0.0326481	0.0368813	0.0363902	0.0370839	0.0290175	0.0205822	0.041268	0.058002	0.0255438	0.0360782	3.229565
3050	-15809.5	-15821.7	12.187	0.152285	0.110232	0.103498	0.100117	0.118447	0.0783908	0.114228	0.0714146	0.0900706	0.180079	0.0709772	0.0829465	0.0845553	0.0929383	0.0965979	0.131985	0.12706	0.110986	0.131403	0.0866103	0.093626	0.107512	0.179777	0.0284566	0.0754974	0.0380475	0.0195971	0.0697663	0.0615765	0.0142927	0.0212873	0.00884751	0.0319039	0.048626	0.0414712	0.025074	0.0363162	0.0416458	0.0237079	0.041268	0.058321	0.0189622	0.0498116	3.270212
3060	-15804.4	-15817.6	13.2239	0.112981	0.0956065	0.097112	0.132982	0.115933	0.0762516	0.124676	0.0542364	0.0946071	0.175269	0.0846959	0.0640773	0.076203	0.0767276	0.11615	0.12096	0.124971	0.124883	0.108437	0.0729623	0.0845377	0.0940097	0.166727	0.0356621	0.0569986	0.0336535	0.0310438	0.0884718	0.04442	0.0334322	0.0209029	0.0143548	0.0292905	0.0572759	0.0327792	0.0294894	0.028675	0.0362644	0.0190917	0.0488549	0.0489132	0.0383872	0.0435642	3.166522
3070	-15803.4	-15816.1	12.6659	0.130645	0.106721	0.0936426	0.114584	0.106421	0.0837925	0.122585	0.0856448	0.0872183	0.17343	0.0809703	0.0649755	0.0971403	0.0914336	0.121218	0.123125	0.111444	0.0854266	0.125903	0.0631995	0.0819879	0.0965596	0.194671	0.0430333	0.0609209	0.0269355	0.0242626	0.0838908	0.0524582	0.0340258	0.03224	0.0137536	0.0326873	0.0566891	0.018442	0.0264589	0.0454548	0.0245577	0.0351734	0.0574743	0.0493035	0.0278984	0.0339203	3.222318
