Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
9060	-15376.1	-15391.4	15.2561	0.109158	0.0764468	0.102326	0.0982124	0.11662	0.0704406	0.123264	0.0872222	0.0998939	0.172714	0.0630699	0.0792521	0.104229	0.100949	0.130822	0.1294	0.132385	0.104372	0.12218	0.0740574	0.0830692	0.0921103	0.168744	0.0117843	0.0186855	0.0490617	0.0330327	0.021003	0.0530324	0.0450233	0.0313031	0.0238361	0.0717093	0.0171905	0.00984003	0.0430458	0.0495376	0.0566267	0.0262669	0.0371965	0.0419089	0.0448206	0.0166336	0.21867	0.300386	0.0970863	0.383858	3.142477
9070	-15379.3	-15395	15.7523	0.108249	0.114178	0.106219	0.0878644	0.0909748	0.0626218	0.133229	0.0788733	0.0998939	0.140071	0.0821346	0.062105	0.0919417	0.0872257	0.12026	0.144795	0.141874	0.110826	0.127522	0.0662187	0.0707977	0.10061	0.159171	0.0303767	0.0231901	0.0298751	0.0339981	0.0267854	0.0494371	0.0322273	0.0238474	0.0335	0.054923	0.0203862	0.0123235	0.0471779	0.0384433	0.0733657	0.0221417	0.0492089	0.0301305	0.0448206	0.0290395	0.217486	0.299494	0.106949	0.376071	3.092854
9080	-15374.1	-15388.6	14.5665	0.108473	0.110873	0.102032	0.0962198	0.115298	0.0640612	0.123301	0.0787409	0.0864305	0.158125	0.0778187	0.0764255	0.0780797	0.119252	0.113033	0.153222	0.143389	0.113832	0.117837	0.0683937	0.0734909	0.0842146	0.177557	0.0327631	0.023162	0.0312373	0.0596338	0.025073	0.0355128	0.048662	0.0238474	0.0314992	0.063458	0.0236147	0.0176618	0.0423758	0.036102	0.0908267	0.0342369	0.030035	0.0456518	0.0564419	0.0195425	0.216889	0.304961	0.104086	0.374064	3.211438
9090	-15367.4	-15383	15.5922	0.145247	0.0865102	0.112523	0.0962198	0.107033	0.0800421	0.12156	0.0758459	0.0954833	0.155065	0.0863079	0.0728126	0.0915745	0.0949238	0.0970527	0.130318	0.12594	0.112714	0.120955	0.0696365	0.084759	0.08415	0.16025	0.0197678	0.0156565	0.0413304	0.0434355	0.0372883	0.0377735	0.0405411	0.0175746	0.0179567	0.0419002	0.0297671	0.0166741	0.035622	0.036991	0.081253	0.0317165	0.0318931	0.0329853	0.052743	0.0390686	0.216369	0.300002	0.103592	0.380036	3.108861
9100	-15374.5	-15389.3	14.7378	0.153782	0.118617	0.0998044	0.0891166	0.110409	0.0957901	0.124677	0.083688	0.0944192	0.160488	0.0902027	0.0739366	0.0882558	0.109606	0.117464	0.122239	0.123292	0.125211	0.106614	0.083661	0.0623788	0.0837795	0.160244	0.0253843	0.0221842	0.0348032	0.0451968	0.0163896	0.0498533	0.037441	0.0432881	0.0413186	0.0423307	0.0145247	0.0138848	0.0437171	0.0328712	0.0668991	0.0288998	0.0341248	0.0479434	0.0387699	0.036805	0.218583	0.295548	0.104935	0.380935	3.194306
9110	-15371.1	-15385.6	14.5746	0.125574	0.128664	0.08498	0.102476	0.11027	0.0829981	0.136237	0.0750093	0.092925	0.154363	0.081921	0.0949674	0.0988552	0.0925645	0.112665	0.128524	0.121387	0.127294	0.149247	0.0798379	0.0910097	0.0837795	0.167236	0.0279981	0.0178881	0.0333631	0.042233	0.0222117	0.037162	0.037441	0.0258059	0.0227786	0.0580462	0.0161256	0.0199297	0.0530052	0.0501194	0.0587446	0.0201596	0.0398681	0.0422267	0.0368382	0.0258934	0.209079	0.309622	0.101303	0.379995	3.210622
9120	-15378.4	-15392.9	14.4725	0.115394	0.0963536	0.102763	0.0892335	0.103611	0.0859362	0.14619	0.07284	0.110632	0.162705	0.0823099	0.0995217	0.111268	0.0897528	0.115768	0.152953	0.134857	0.0841275	0.116764	0.0820751	0.0932735	0.0803163	0.162743	0.029264	0.0206198	0.0349053	0.0313711	0.0341458	0.0496352	0.0557747	0.0149847	0.030282	0.0402256	0.0192798	0.0199455	0.0674709	0.033005	0.0732273	0.0228121	0.0376957	0.0381341	0.048242	0.0284198	0.220865	0.302618	0.0983077	0.37821	3.220829
9130	-15380.6	-15395.2	14.62	0.103188	0.0859362	0.0816643	0.114971	0.127429	0.0808382	0.119212	0.0715293	0.100254	0.177033	0.0854991	0.0794217	0.114623	0.0869692	0.11131	0.119881	0.156486	0.140992	0.113846	0.0725535	0.0812704	0.0919046	0.168282	0.0196657	0.025831	0.0419273	0.0324145	0.0326476	0.0639702	0.0428106	0.00942564	0.0192746	0.0567833	0.0283248	0.0089475	0.0365257	0.0301294	0.0772602	0.036155	0.0515329	0.0377814	0.0520063	0.0175795	0.217882	0.303752	0.0987414	0.379625	3.206088
9140	-15387.7	-15401.7	13.9465	0.114729	0.104695	0.123506	0.126303	0.112777	0.0950914	0.14359	0.0808817	0.109544	0.172499	0.0722141	0.0678409	0.0829477	0.116922	0.105445	0.161799	0.120153	0.103346	0.125099	0.0746884	0.0765947	0.0848838	0.167721	0.0201424	0.033944	0.0268374	0.0351045	0.0278367	0.0645835	0.0463636	0.0264267	0.0219038	0.0526683	0.0236937	0.00599545	0.0256688	0.0388396	0.0991331	0.0175062	0.0555634	0.0309432	0.0534095	0.0235948	0.222977	0.290165	0.101829	0.385028	3.27343
9150	-15385.9	-15400.5	14.6168	0.139926	0.0916306	0.0995396	0.0923933	0.0864955	0.094548	0.129802	0.100925	0.117386	0.182727	0.0675993	0.0761519	0.110576	0.095582	0.107366	0.116596	0.116183	0.123072	0.118596	0.0679618	0.0806293	0.0814593	0.165682	0.0278037	0.0230262	0.0562915	0.0351045	0.0333462	0.0454288	0.0570639	0.0279867	0.0428547	0.0422036	0.0182221	0.00489942	0.0485223	0.0205149	0.0772502	0.0446158	0.0262722	0.0305003	0.0572187	0.0244506	0.228385	0.289258	0.102648	0.379709	3.206402
9160	-15380.6	-15395.1	14.5169	0.132006	0.094424	0.101043	0.100038	0.117658	0.0685632	0.109494	0.0914073	0.131971	0.151813	0.087995	0.0861941	0.114124	0.0869374	0.12095	0.142896	0.114696	0.113417	0.0990669	0.0765195	0.0791686	0.0816661	0.158159	0.0161141	0.02154	0.0417704	0.041983	0.0343506	0.0547213	0.0385083	0.0425507	0.0370827	0.0584953	0.0317111	0.0121024	0.0262337	0.0366758	0.0802917	0.037475	0.0368079	0.044631	0.0373715	0.0257708	0.212508	0.314683	0.0980734	0.374736	3.216394
9170	-15365.9	-15381.1	15.2038	0.12194	0.0900812	0.105839	0.11067	0.118119	0.0646432	0.123469	0.0805025	0.0914159	0.165153	0.0761227	0.0839585	0.0913355	0.106654	0.0863907	0.124495	0.142513	0.106768	0.128911	0.0750728	0.0706435	0.0870336	0.156767	0.0291321	0.0213637	0.0365033	0.041983	0.0278126	0.0523581	0.0394177	0.0202233	0.0337634	0.0439958	0.0319325	0.0260064	0.0475603	0.038143	0.0863533	0.0225455	0.037454	0.0448856	0.0286875	0.0290833	0.217066	0.296844	0.106602	0.379488	3.147703
9180	-15374.4	-15390.2	15.7395	0.110854	0.0807647	0.0880633	0.0953484	0.121768	0.0785728	0.132287	0.0783051	0.0881277	0.164971	0.0727044	0.0806554	0.111403	0.106654	0.117596	0.11478	0.133905	0.107391	0.122986	0.0613739	0.079864	0.0854369	0.139486	0.0163794	0.0327857	0.0367462	0.0352924	0.0349604	0.0502656	0.0470792	0.0205283	0.0257214	0.0482083	0.0380203	0.0139845	0.0419141	0.0357519	0.0789456	0.0264208	0.0303267	0.0305506	0.05791	0.0190446	0.224252	0.28315	0.10326	0.389338	3.094133
9190	-15386.4	-15401.8	15.3886	0.132837	0.103969	0.104425	0.0848409	0.109394	0.0902319	0.11427	0.0762415	0.111272	0.197054	0.0852641	0.0602301	0.0808771	0.0709875	0.1047	0.0976574	0.132941	0.108265	0.125831	0.101338	0.0786497	0.0901828	0.154674	0.0163794	0.0232193	0.0256817	0.0435049	0.0210381	0.0423527	0.0319084	0.032412	0.0341875	0.063537	0.0310029	0.0235828	0.0223408	0.0435103	0.0711606	0.0396266	0.0403306	0.0407929	0.0496925	0.0168294	0.211399	0.307113	0.10431	0.377178	3.129224
9200	-15375.4	-15390.2	14.769	0.135732	0.099383	0.091229	0.0905443	0.104853	0.0912529	0.13	0.0702676	0.106141	0.181051	0.0859245	0.0832209	0.101781	0.125313	0.131143	0.120183	0.128306	0.104892	0.132579	0.0739164	0.0628429	0.0750739	0.163347	0.0264602	0.0165666	0.0340814	0.0353987	0.0372	0.0389589	0.0316135	0.011654	0.0213193	0.043925	0.030683	0.0245835	0.063803	0.0309761	0.0902753	0.0238932	0.0376222	0.0298969	0.0443972	0.0289011	0.214316	0.300553	0.10537	0.379761	3.191187
9210	-15379.7	-15394.9	15.2162	0.127772	0.10699	0.0982895	0.0849122	0.0819372	0.0880555	0.121735	0.0756122	0.0837498	0.150013	0.0738802	0.0805781	0.10592	0.0996049	0.103254	0.129404	0.137311	0.101863	0.144261	0.0799752	0.0986615	0.102244	0.180962	0.0278282	0.0347845	0.019273	0.0368648	0.0226484	0.0408107	0.0253782	0.0189553	0.0206635	0.047151	0.0114086	0.0120798	0.0463177	0.030511	0.103801	0.0165143	0.0404357	0.0625003	0.046222	0.0253306	0.210311	0.302325	0.103508	0.383856	3.146465
9220	-15370.2	-15385	14.7398	0.124103	0.0920857	0.0989622	0.090786	0.0975427	0.0873077	0.149085	0.0837913	0.112977	0.189419	0.0809878	0.0756807	0.0907487	0.0834668	0.10664	0.12239	0.127069	0.119478	0.129347	0.0904162	0.0988845	0.0738088	0.166049	0.0224163	0.0187985	0.0334985	0.0408491	0.0178171	0.0423693	0.0272544	0.0279809	0.0319111	0.0576214	0.0106554	0.0201098	0.0462675	0.0390773	0.0858434	0.0339192	0.0433544	0.0389281	0.0380916	0.0263129	0.228741	0.2884	0.107665	0.375194	3.194102
9230	-15373.3	-15388.4	15.0684	0.15299	0.108382	0.0906777	0.114822	0.117033	0.0773347	0.118503	0.0767425	0.0915492	0.162309	0.0750025	0.0782872	0.116199	0.0906457	0.101	0.124886	0.131962	0.0937737	0.102962	0.0870154	0.0731753	0.0788171	0.179122	0.0295859	0.0154037	0.0292277	0.0326807	0.0350769	0.0492055	0.0277309	0.0300653	0.0262178	0.0518346	0.0149627	0.0102438	0.0462713	0.0403552	0.0710773	0.0273031	0.0353719	0.0597694	0.0442811	0.0413922	0.215898	0.292564	0.0957387	0.395799	3.161247
9240	-15373.6	-15388.6	15.0063	0.118494	0.106238	0.0812659	0.12062	0.113067	0.0825992	0.120825	0.0740107	0.0902177	0.157267	0.0694863	0.0828298	0.120474	0.0760958	0.117066	0.135	0.134275	0.114582	0.111421	0.0702428	0.10837	0.0810032	0.165988	0.0207673	0.0120517	0.028669	0.0467308	0.0206828	0.0513742	0.0399551	0.0232139	0.0311185	0.0500776	0.00555096	0.0225227	0.0494141	0.0450585	0.0894797	0.0157204	0.0407105	0.0498142	0.0398901	0.0332147	0.226025	0.29679	0.0943119	0.382872	3.167456
9250	-15374.5	-15389.8	15.2879	0.113187	0.109563	0.108208	0.109637	0.125728	0.0866584	0.106651	0.0915467	0.0939375	0.158777	0.0728476	0.0922507	0.111572	0.0840005	0.0957035	0.112683	0.13728	0.107357	0.107579	0.0789824	0.0792468	0.0574953	0.195737	0.0331101	0.0161772	0.0359893	0.0326796	0.0240727	0.0456182	0.0289476	0.0107766	0.0261588	0.0509472	0.0268784	0.0137925	0.0497761	0.0329762	0.0890223	0.0275588	0.0390746	0.031256	0.0560164	0.0318338	0.215047	0.304425	0.0967292	0.383799	3.13929
9260	-15372.2	-15388.5	16.3122	0.139011	0.110012	0.108208	0.104244	0.0973357	0.075519	0.107709	0.0654134	0.104301	0.162485	0.0693506	0.105337	0.0844701	0.0678125	0.0975371	0.146052	0.125348	0.0973089	0.116617	0.0687246	0.088407	0.0730062	0.159429	0.0262863	0.0159297	0.0260722	0.0371223	0.02611	0.0557682	0.0414412	0.0263125	0.0234254	0.0458547	0.0188126	0.0133244	0.0374631	0.0338393	0.0738954	0.0223705	0.0351578	0.0403032	0.0450229	0.0187129	0.205607	0.310034	0.101967	0.382393	3.036864
9270	-15372.2	-15387.7	15.4467	0.116327	0.0893561	0.0937998	0.0962747	0.136376	0.091515	0.119109	0.0908598	0.0948881	0.174762	0.0722547	0.0863529	0.088129	0.0814001	0.102464	0.134003	0.119457	0.0915265	0.107677	0.0871099	0.0945278	0.0734404	0.144753	0.0177968	0.0211509	0.0380854	0.0444218	0.0333587	0.0420959	0.0414412	0.0272836	0.0234436	0.0525138	0.031987	0.0202574	0.0544329	0.040376	0.0796275	0.0362003	0.026333	0.0473372	0.0362697	0.0226373	0.217082	0.307376	0.101123	0.374419	3.123412
9280	-15373.2	-15388.7	15.5388	0.107683	0.0997175	0.0975446	0.0983937	0.0935454	0.0820601	0.118402	0.0729647	0.105911	0.160417	0.0848702	0.0884507	0.115452	0.10331	0.11629	0.131081	0.0940211	0.110315	0.109254	0.0824088	0.0871249	0.0853183	0.188665	0.0347351	0.0253636	0.0343685	0.0374873	0.0282493	0.0361191	0.0362703	0.0213989	0.0299155	0.056825	0.0187615	0.0140442	0.0522478	0.0297606	0.0590106	0.0279389	0.0362311	0.0351182	0.0369721	0.0301826	0.229345	0.290101	0.106655	0.373899	3.114201
9290	-15371.6	-15387	15.4581	0.121929	0.101942	0.0951221	0.102765	0.111483	0.0681261	0.117732	0.0711824	0.0937744	0.178852	0.080478	0.0897448	0.0995074	0.0833306	0.118319	0.119422	0.11761	0.110629	0.127499	0.0744355	0.0788121	0.0840057	0.164752	0.0182294	0.00917919	0.0359139	0.0458225	0.0274262	0.0264811	0.039674	0.0241322	0.0330372	0.0475531	0.0268399	0.0180299	0.0382137	0.0352493	0.104586	0.0155279	0.0403265	0.0448334	0.0547858	0.0249824	0.222545	0.285432	0.101669	0.390354	3.122278
9300	-15377.7	-15393.3	15.6256	0.119422	0.0930781	0.0946196	0.100653	0.112217	0.0828137	0.108099	0.0765397	0.0869403	0.198862	0.079543	0.0798759	0.100494	0.0780535	0.112871	0.131224	0.124966	0.0956653	0.123632	0.0668202	0.0763139	0.0876205	0.157467	0.0253617	0.00983029	0.0259504	0.0610003	0.0257923	0.0482353	0.0349502	0.0194151	0.0199686	0.0436476	0.0410354	0.0267633	0.0458682	0.0260388	0.0981802	0.0254324	0.0439257	0.0581794	0.0254166	0.0127424	0.222068	0.298176	0.0916713	0.388085	3.105524
9310	-15377	-15392.4	15.4576	0.130137	0.0930781	0.0840236	0.0888233	0.0892431	0.0822983	0.127627	0.0790662	0.0698137	0.187134	0.0755975	0.0729596	0.103432	0.0924589	0.110414	0.14721	0.16301	0.123548	0.10232	0.0873504	0.0935971	0.0644997	0.14883	0.0246545	0.0150455	0.0268055	0.0291115	0.0241547	0.0379233	0.0439798	0.0234079	0.0354549	0.0516485	0.0252949	0.0185976	0.0457847	0.0429872	0.0911716	0.0272794	0.0306256	0.0405855	0.0452267	0.0261099	0.223426	0.279095	0.107635	0.389845	3.122321
9320	-15378.2	-15392.3	14.0458	0.146105	0.117552	0.111599	0.122326	0.122348	0.0790634	0.109302	0.0730128	0.101176	0.177467	0.0763111	0.0806568	0.103915	0.0977266	0.124071	0.142151	0.12755	0.124266	0.126043	0.0887809	0.0828642	0.0812726	0.156178	0.0271032	0.00939813	0.0293921	0.0588991	0.0240762	0.0456431	0.038424	0.0277386	0.0496673	0.0626152	0.0292397	0.0130312	0.0297408	0.0301852	0.0672717	0.0178575	0.0240135	0.0417128	0.0398763	0.0258767	0.218056	0.29852	0.103728	0.379696	3.263499
9330	-15388.4	-15404.4	16.0336	0.118777	0.133174	0.0834866	0.0838594	0.109371	0.0898574	0.125417	0.0735691	0.0874022	0.18412	0.0905231	0.0606528	0.0690414	0.0922889	0.1202	0.139034	0.134347	0.0959439	0.104396	0.0805584	0.081199	0.0845086	0.172701	0.0209282	0.0175513	0.0322166	0.0392635	0.0253514	0.0498934	0.0361735	0.0322816	0.0251405	0.0610206	0.0278391	0.025828	0.0368375	0.0356733	0.081963	0.00942204	0.0273398	0.0259122	0.0312259	0.00843126	0.222415	0.300391	0.105593	0.3716	3.06472
9340	-15381.4	-15397.3	15.8164	0.121394	0.122331	0.109481	0.084588	0.109682	0.0721862	0.121961	0.094187	0.0882956	0.170832	0.0733505	0.0519359	0.103878	0.0797337	0.107903	0.131369	0.0960292	0.104261	0.114306	0.0789765	0.0779081	0.0973317	0.165688	0.0225847	0.0264493	0.0342626	0.0392635	0.0271012	0.0376613	0.0348984	0.0264249	0.0290611	0.0454904	0.0343211	0.0291014	0.0436806	0.0181634	0.0785555	0.0367786	0.0422775	0.0417153	0.0469247	0.0141231	0.223903	0.284149	0.0989415	0.393007	3.086446
9350	-15370.5	-15386	15.4439	0.130014	0.103163	0.101077	0.106616	0.100029	0.0689301	0.133024	0.0621807	0.103615	0.171998	0.0645933	0.0763982	0.09064	0.0909147	0.109005	0.133015	0.138775	0.116987	0.130581	0.0633216	0.0888742	0.0902475	0.157282	0.0245174	0.0185108	0.0484343	0.0361878	0.0356139	0.0490795	0.0344728	0.0165639	0.0181115	0.0571249	0.0242904	0.0132992	0.0438097	0.032145	0.0798787	0.033667	0.031443	0.0469042	0.0286255	0.0197345	0.207438	0.303783	0.107586	0.381193	3.123694
9360	-15374.3	-15388.5	14.1513	0.123493	0.0912001	0.102967	0.124918	0.0978974	0.0901126	0.121571	0.0813006	0.0853572	0.152901	0.0952718	0.0646522	0.104695	0.0850932	0.120977	0.133939	0.139194	0.108461	0.139956	0.0693114	0.100836	0.0835545	0.158417	0.0367604	0.0247065	0.0456579	0.0367316	0.0364022	0.0412011	0.041204	0.028939	0.0271542	0.0598822	0.0324947	0.00928912	0.050601	0.0262593	0.0884636	0.0332113	0.0388402	0.0449272	0.0467659	0.027388	0.219986	0.292912	0.101545	0.385557	3.252955
9370	-15372.4	-15389	16.5701	0.142126	0.0898537	0.0900118	0.098574	0.0935456	0.0760283	0.131433	0.0770187	0.0881568	0.150653	0.0788172	0.0620725	0.0870359	0.102828	0.109809	0.119666	0.116588	0.102256	0.115444	0.062657	0.0778974	0.0836053	0.16029	0.0245918	0.0183987	0.0352285	0.0347383	0.0247645	0.0518376	0.041204	0.0135199	0.026092	0.0588617	0.0266174	0.0082304	0.0551356	0.0288961	0.0874119	0.0244445	0.0382687	0.0243734	0.0438352	0.0282628	0.209596	0.29622	0.103133	0.391051	3.011078
9380	-15369.4	-15384.3	14.9124	0.103784	0.10554	0.112299	0.0896766	0.105643	0.0913457	0.12371	0.0969729	0.092342	0.15973	0.0745116	0.0909498	0.0975877	0.0963611	0.0952098	0.140278	0.138692	0.108276	0.128038	0.0796461	0.0941111	0.0822739	0.184099	0.0263467	0.0231306	0.0250053	0.0354014	0.0225287	0.0494719	0.037099	0.0208246	0.0302532	0.0436136	0.0417398	0.0174385	0.0277281	0.0431392	0.101373	0.0200273	0.0347757	0.0396973	0.0306278	0.0155441	0.217402	0.295776	0.102045	0.384778	3.176842
9390	-15380	-15394.2	14.1559	0.108661	0.0986683	0.107272	0.130127	0.101348	0.0776407	0.140114	0.0969729	0.088292	0.161986	0.0856625	0.0827899	0.0813171	0.0873208	0.107638	0.123666	0.122609	0.136924	0.126732	0.085925	0.0807644	0.100144	0.157459	0.0292832	0.0247883	0.0473247	0.0562315	0.0257698	0.0437096	0.0409378	0.0235053	0.0289542	0.0439826	0.044043	0.00806572	0.045019	0.0252718	0.0976446	0.0381753	0.0386865	0.0430479	0.0397649	0.0182492	0.216752	0.298074	0.104575	0.3806	3.25249
9400	-15373.3	-15388.8	15.418	0.110046	0.121304	0.0893403	0.104473	0.114639	0.0918158	0.12449	0.0833945	0.0947934	0.165137	0.0760671	0.0762217	0.0990961	0.10557	0.0925878	0.142616	0.103015	0.106624	0.119904	0.0813452	0.0952474	0.0731118	0.147051	0.0241977	0.0151852	0.0302479	0.0369995	0.0279106	0.0475646	0.046727	0.0379306	0.0289542	0.0404293	0.0358175	0.0280678	0.0306663	0.0333476	0.0834354	0.0220267	0.0427972	0.0493214	0.0329374	0.0138331	0.208516	0.30523	0.112245	0.374009	3.126285
9410	-15378.4	-15394.1	15.6936	0.117314	0.101011	0.095922	0.115734	0.113466	0.0703604	0.119398	0.0896831	0.109139	0.146473	0.070584	0.0735639	0.127313	0.108822	0.109473	0.0951219	0.11169	0.132728	0.104219	0.0806992	0.0791096	0.0731118	0.165651	0.0194077	0.0163316	0.0257312	0.033502	0.0255583	0.0697004	0.033414	0.0242927	0.0254045	0.0422337	0.0186227	0.0124674	0.045063	0.029903	0.0910717	0.0365966	0.035834	0.0319516	0.0457164	0.0253317	0.206742	0.304663	0.0997919	0.388803	3.09872
9420	-15375.6	-15391	15.4401	0.104618	0.0971486	0.0975346	0.0817201	0.0998515	0.073058	0.122738	0.075029	0.100952	0.160675	0.0835543	0.0770956	0.0890333	0.10134	0.107595	0.134327	0.130204	0.106362	0.154014	0.0808307	0.108778	0.0653237	0.193923	0.0228264	0.0158917	0.0273669	0.0326012	0.0283285	0.0440802	0.0284911	0.0319012	0.027752	0.0446633	0.0187984	0.0156454	0.0481156	0.0468556	0.0916126	0.0253632	0.0352898	0.0414345	0.0366563	0.0146929	0.223417	0.29213	0.108791	0.375662	3.124073
9430	-15369.5	-15384.7	15.1351	0.115566	0.103233	0.0958971	0.126507	0.117735	0.0741912	0.144008	0.0719281	0.0923728	0.146866	0.0649694	0.0822642	0.0890333	0.0971553	0.127368	0.136225	0.124748	0.122987	0.118188	0.0652881	0.0827558	0.0810864	0.171971	0.0210223	0.0220604	0.0367616	0.0335062	0.0280929	0.0501944	0.03576	0.0216543	0.0297192	0.0520719	0.0390959	0.0221089	0.0273402	0.026983	0.0758125	0.0253138	0.0323417	0.0441095	0.0454765	0.0328056	0.212402	0.305512	0.105704	0.376382	3.154572
9440	-15374.5	-15389.2	14.7195	0.113496	0.12448	0.0927566	0.0903526	0.122185	0.0714644	0.119351	0.0771596	0.135837	0.19223	0.0819641	0.0788657	0.0900733	0.100515	0.111435	0.11573	0.134966	0.122987	0.117397	0.0629627	0.0919072	0.0958568	0.171363	0.0197526	0.0137782	0.0331411	0.0497966	0.0262823	0.0524466	0.0405235	0.028924	0.0313778	0.0520719	0.0350289	0.0105124	0.032808	0.0367893	0.0685546	0.019057	0.0251806	0.0425891	0.0493473	0.0128324	0.214711	0.305359	0.106082	0.373848	3.196131
9450	-15372	-15387	14.9257	0.126477	0.0955957	0.0927566	0.0912474	0.0916024	0.0957811	0.12538	0.0851988	0.0849258	0.160734	0.0902306	0.0728275	0.118132	0.112825	0.105104	0.121133	0.148298	0.105307	0.133222	0.0794006	0.0982298	0.0792604	0.152965	0.0178406	0.0251033	0.0373036	0.0319839	0.0304595	0.0620282	0.0457587	0.0227909	0.0208257	0.0460347	0.0227248	0.0235238	0.0532584	0.0294574	0.0658066	0.0238039	0.0293855	0.0450072	0.0538335	0.0219493	0.209565	0.296356	0.108227	0.385852	3.175514
9460	-15374.2	-15389.7	15.5433	0.116509	0.0897932	0.120729	0.102051	0.105191	0.0743842	0.140269	0.0888773	0.0959253	0.180944	0.0664891	0.0979715	0.0952332	0.097681	0.0960916	0.118516	0.121733	0.124627	0.116861	0.0920194	0.0869994	0.081308	0.152525	0.019105	0.0120895	0.0283629	0.0259931	0.0329322	0.0429978	0.042761	0.0352577	0.0187331	0.0617491	0.0227248	0.014327	0.0458411	0.0349951	0.0578917	0.0172016	0.039704	0.0455609	0.0436655	0.00913529	0.226244	0.29829	0.100206	0.37526	3.113756
9470	-15367.3	-15382.8	15.5398	0.115592	0.103211	0.107256	0.0921228	0.113007	0.0932705	0.122085	0.0774841	0.0875377	0.168399	0.0737338	0.0669136	0.0905085	0.094035	0.110179	0.114678	0.119742	0.11018	0.131643	0.0766947	0.0700071	0.0853992	0.170431	0.0308438	0.0116435	0.0283028	0.0430525	0.0236294	0.0463981	0.0530929	0.0380393	0.0266346	0.0473491	0.0263176	0.0151249	0.0356809	0.0264269	0.0778462	0.0202062	0.0486495	0.0460259	0.0455094	0.0292244	0.229418	0.296597	0.101483	0.372503	3.114107
9480	-15392.4	-15408	15.6531	0.121429	0.0872784	0.0924292	0.0708451	0.109741	0.0940108	0.128074	0.0728641	0.117792	0.152257	0.0732878	0.0817115	0.103616	0.0675525	0.126485	0.121166	0.142472	0.104549	0.133542	0.0866302	0.0714371	0.105466	0.176603	0.0264093	0.0164696	0.0234816	0.0324116	0.0195796	0.0452143	0.0305331	0.0360439	0.0195256	0.0411928	0.0302943	0.0330311	0.0446866	0.0244106	0.0652495	0.0238145	0.0377093	0.0403078	0.0419432	0.0292244	0.216844	0.302777	0.0987464	0.381633	3.102773
9490	-15372	-15386.9	14.9017	0.119563	0.118529	0.0969274	0.109118	0.100031	0.0825054	0.132166	0.0876206	0.0838344	0.149988	0.0727433	0.11129	0.0874029	0.099716	0.109451	0.127266	0.142472	0.10927	0.125345	0.0895592	0.0826821	0.0881484	0.165142	0.0266165	0.0116085	0.0302819	0.0401006	0.0222257	0.0407626	0.0279355	0.0345902	0.0321245	0.0479306	0.0328395	0.023101	0.0569975	0.0335392	0.0772424	0.0258873	0.0216525	0.0340414	0.0339681	0.0336976	0.219383	0.300909	0.104315	0.375392	3.177915
9500	-15373.8	-15389.3	15.513	0.120047	0.10093	0.104077	0.105	0.115925	0.0806784	0.111216	0.0760876	0.112959	0.15698	0.0802493	0.0745817	0.0858956	0.0920671	0.114014	0.122361	0.131897	0.100447	0.106752	0.0884291	0.0846505	0.0714518	0.142474	0.0257259	0.0320356	0.0314824	0.0567593	0.0219978	0.0559149	0.0353798	0.0212307	0.0334037	0.0550243	0.0318377	0.0195457	0.0429518	0.0459675	0.0637971	0.0178726	0.0438569	0.0280904	0.0537646	0.0209711	0.213998	0.297142	0.102505	0.386356	3.11678
9510	-15377	-15392.5	15.46	0.110254	0.0872757	0.0931929	0.117048	0.113202	0.0862662	0.118159	0.0629265	0.0794328	0.149979	0.0812465	0.074608	0.0979171	0.11588	0.104361	0.131358	0.127902	0.104261	0.101699	0.0727351	0.1001	0.08595	0.177168	0.0292315	0.0182798	0.0355986	0.0409539	0.029028	0.0494572	0.0286175	0.023281	0.0222177	0.052779	0.0258565	0.0426469	0.0361461	0.0361632	0.0955516	0.0318651	0.0372154	0.042699	0.0386759	0.0128967	0.221586	0.306291	0.0951495	0.376974	3.122084
9520	-15373.9	-15388.5	14.6047	0.142941	0.109641	0.0968052	0.108419	0.115096	0.0755404	0.150103	0.0881422	0.0869751	0.151402	0.0825823	0.0762067	0.0979968	0.0873471	0.137479	0.128375	0.133615	0.105506	0.116655	0.0807639	0.0837369	0.0722067	0.167993	0.0259014	0.0237269	0.0247416	0.0394787	0.0376997	0.037728	0.03988	0.02662	0.0383002	0.0614448	0.0197195	0.0220655	0.0511604	0.0363792	0.0703557	0.0177299	0.0364868	0.0349771	0.0471108	0.0205765	0.223511	0.279187	0.105288	0.392014	3.207612
