Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
3400	-15379.2	-15395	15.8859	0.144489	0.10141	0.080574	0.0926004	0.114551	0.078902	0.126325	0.0964363	0.0769724	0.17027	0.0659898	0.0761719	0.0756254	0.0940809	0.0953093	0.106534	0.136456	0.109295	0.108408	0.0844153	0.0969503	0.0800073	0.186622	0.0503202	0.0449724	0.0205825	0.0255084	0.0904061	0.0399561	0.025284	0.0157116	0.0226625	0.0267504	0.0116288	0.0256774	0.0305756	0.0165212	0.0322128	0.0460215	0.0303143	0.0703411	0.0255976	0.0300502	0.222195	0.308131	0.100976	0.368698	3.079491
3410	-15378.1	-15391.7	13.5906	0.138278	0.108514	0.105948	0.117588	0.0962677	0.0946562	0.145801	0.0765984	0.0995074	0.1528	0.085763	0.0938968	0.0909813	0.100012	0.118167	0.11524	0.134373	0.122591	0.131096	0.0565299	0.0941751	0.0869704	0.198566	0.0411065	0.0512768	0.0381022	0.0283362	0.078992	0.047074	0.053895	0.0110184	0.0304255	0.0278356	0.0352728	0.0352635	0.0378047	0.013874	0.0298607	0.0461897	0.029024	0.0413812	0.0318833	0.0360896	0.217796	0.293442	0.100676	0.388086	3.309026
3420	-15372.3	-15386.8	14.4898	0.136981	0.114348	0.0875435	0.110436	0.12423	0.087585	0.114296	0.0797281	0.0874293	0.165552	0.0810663	0.0619121	0.118994	0.0995951	0.112748	0.136704	0.151041	0.13335	0.111044	0.0713149	0.096563	0.0775983	0.167828	0.0444872	0.0433411	0.0345481	0.0205001	0.0837439	0.0549968	0.0400526	0.00891617	0.0342482	0.0397103	0.0144617	0.0236814	0.0340343	0.015272	0.041209	0.0480345	0.0224468	0.0440412	0.0200012	0.0234834	0.220958	0.285136	0.102634	0.391273	3.219099
3430	-15372.9	-15387.4	14.5219	0.120254	0.106386	0.105627	0.102528	0.110716	0.0786934	0.143726	0.0779993	0.0786548	0.139345	0.0842337	0.0763139	0.11359	0.105499	0.0976427	0.150838	0.130363	0.116494	0.132723	0.0795144	0.0985307	0.106509	0.172259	0.0501178	0.0345412	0.0317665	0.0254053	0.077299	0.0308437	0.0316799	0.0168451	0.0185537	0.0438693	0.0252114	0.0202567	0.0315693	0.0185365	0.0326084	0.0457887	0.0261893	0.057412	0.0297909	0.0391701	0.219445	0.308368	0.101013	0.371175	3.215895
3440	-15376.5	-15392.1	15.6035	0.141481	0.0751567	0.0888419	0.0997314	0.0958385	0.0853069	0.116881	0.0749035	0.0946587	0.162984	0.0665294	0.0917773	0.0738668	0.115011	0.123229	0.124058	0.111888	0.126575	0.119225	0.0679356	0.0789762	0.0778055	0.151241	0.0501178	0.0384494	0.0347717	0.0123675	0.0701654	0.0518971	0.0477002	0.0217412	0.0306745	0.0456566	0.0222852	0.0233285	0.0341041	0.041876	0.0272543	0.0473779	0.0336999	0.0433668	0.0308535	0.0361444	0.222303	0.305398	0.104346	0.367954	3.107734
3450	-15385.8	-15400	14.2222	0.123667	0.0948171	0.108477	0.0946127	0.133496	0.0936061	0.110414	0.0841663	0.137934	0.176455	0.100914	0.0621208	0.0805356	0.0981845	0.107058	0.13093	0.130138	0.15136	0.119225	0.0726127	0.0703221	0.0826071	0.150863	0.0456024	0.0432644	0.032501	0.0407337	0.0632181	0.0346736	0.0510961	0.0183415	0.030871	0.0502178	0.019157	0.0233285	0.0332101	0.0238821	0.0355215	0.0451995	0.0286478	0.0616728	0.0191184	0.0310883	0.222597	0.295762	0.108556	0.373085	3.245861
3460	-15380.4	-15395.6	15.2323	0.132303	0.0809875	0.112203	0.0975629	0.0952271	0.0813567	0.118069	0.0789226	0.0943889	0.150993	0.0849265	0.0950954	0.108415	0.0914848	0.105072	0.140379	0.162025	0.118545	0.108001	0.0762371	0.094619	0.0780995	0.167085	0.0450041	0.0329088	0.0132079	0.0292925	0.077549	0.0453397	0.0521372	0.00480174	0.0179519	0.0398118	0.0204337	0.0116119	0.0430271	0.0296004	0.0259588	0.0433804	0.0311697	0.0430184	0.0213161	0.045336	0.226217	0.292005	0.107997	0.373781	3.144856
3470	-15369.6	-15384.6	14.9856	0.125337	0.103274	0.0913703	0.0963699	0.113623	0.0746233	0.145008	0.0646084	0.0906783	0.16433	0.0715496	0.0823106	0.106276	0.103053	0.0951522	0.128047	0.120718	0.107093	0.119213	0.0994379	0.0907974	0.0863535	0.150949	0.0435279	0.0377109	0.0292116	0.0216741	0.0776107	0.0509978	0.035007	0.0143435	0.0327698	0.0411874	0.0337469	0.0356125	0.0291686	0.0187422	0.0307069	0.0530381	0.0294987	0.0533766	0.0294282	0.0419941	0.220949	0.308687	0.0941578	0.376205	3.169528
3480	-15376.1	-15390.3	14.1583	0.149176	0.0998072	0.0946926	0.0912075	0.120947	0.103584	0.132611	0.0850508	0.0862411	0.195436	0.0664692	0.0882118	0.113418	0.111832	0.118015	0.127301	0.139984	0.111441	0.126759	0.0614419	0.0858247	0.0666472	0.166096	0.0574321	0.0317207	0.0413698	0.0404683	0.0689433	0.0354592	0.0390179	0.0219036	0.02408	0.0434178	0.0108227	0.0350344	0.0194095	0.0261002	0.0305458	0.0418318	0.0354931	0.0457531	0.0229611	0.0382989	0.224131	0.292635	0.102099	0.381135	3.252257
3490	-15373.6	-15387.7	14.1033	0.132648	0.111188	0.0963808	0.112197	0.118917	0.0785924	0.124634	0.0981816	0.10408	0.170307	0.10359	0.0728992	0.092304	0.0981711	0.105444	0.129933	0.102259	0.119171	0.111214	0.0797276	0.0923008	0.0667343	0.16334	0.0576503	0.0377722	0.0397681	0.0254466	0.0926696	0.0449507	0.0468135	0.0128532	0.0298053	0.0352956	0.0176157	0.0498796	0.0242403	0.0269351	0.0305491	0.0502462	0.0258779	0.059271	0.0327456	0.0331525	0.212254	0.307006	0.104291	0.37645	3.257753
3500	-15370.8	-15386	15.1868	0.12392	0.104084	0.0916622	0.110042	0.103659	0.0748819	0.126576	0.077906	0.0925141	0.183645	0.0765268	0.100103	0.107898	0.0966474	0.1179	0.113953	0.101818	0.121119	0.119749	0.0754271	0.0956715	0.0916021	0.158547	0.0508817	0.0377722	0.0280895	0.0234813	0.0966086	0.0332494	0.0349176	0.0322618	0.0247903	0.0327859	0.0239978	0.0316117	0.0199505	0.0157915	0.0267101	0.0492374	0.0168897	0.0390077	0.021577	0.0439369	0.211094	0.302867	0.111287	0.374752	3.149402
3510	-15374.7	-15390.3	15.6176	0.122109	0.0967522	0.102339	0.123178	0.0960094	0.0807277	0.123578	0.0664804	0.0956409	0.144132	0.0634558	0.0823972	0.0978962	0.108449	0.100942	0.12105	0.110234	0.121793	0.121468	0.0876019	0.0906423	0.0916021	0.153643	0.0344435	0.0486343	0.0463945	0.0265142	0.0870439	0.0279604	0.055876	0.0237134	0.0460498	0.0413018	0.0249632	0.0305378	0.0209208	0.0204437	0.0245393	0.0343128	0.0278095	0.0301232	0.0252759	0.02734	0.219421	0.302979	0.103856	0.373743	3.106319
3520	-15379.3	-15394.1	14.8348	0.114865	0.10359	0.109732	0.0964673	0.11261	0.0765998	0.115462	0.0743876	0.0919787	0.189027	0.0908558	0.0708153	0.10176	0.119016	0.121552	0.124786	0.123494	0.117668	0.115301	0.0903671	0.0770279	0.0883108	0.174627	0.0520179	0.0584112	0.0295424	0.018204	0.0786746	0.0464581	0.0365033	0.0167118	0.020778	0.0260549	0.0236422	0.0363347	0.0246862	0.0168653	0.0172862	0.0382057	0.0243385	0.0635552	0.0263534	0.029681	0.227824	0.273083	0.0967823	0.402311	3.184605
3530	-15372.5	-15388.1	15.6612	0.113567	0.107636	0.0912534	0.080588	0.122975	0.0742007	0.11195	0.0894137	0.0989119	0.15337	0.0670267	0.108162	0.0851545	0.0930521	0.0903552	0.128661	0.131706	0.11781	0.10179	0.0695042	0.0987599	0.08787	0.174629	0.0591805	0.0422626	0.0410669	0.0250217	0.0654151	0.043692	0.0407434	0.010213	0.0250777	0.0402736	0.017838	0.0365041	0.0246862	0.0103255	0.0277157	0.0411347	0.0309246	0.0585822	0.0274716	0.0354866	0.209786	0.305541	0.101937	0.382736	3.101962
3540	-15368.9	-15384.3	15.3308	0.135026	0.112389	0.102777	0.104573	0.118543	0.0851605	0.12729	0.0910556	0.0895006	0.142312	0.0674276	0.0863977	0.105528	0.110437	0.108453	0.129936	0.113624	0.120251	0.108635	0.0831537	0.0894215	0.0949935	0.149502	0.0455476	0.0417589	0.0276385	0.0301948	0.07437	0.0338542	0.0370104	0.0130736	0.0255751	0.0300248	0.0244586	0.0228493	0.0246862	0.0186531	0.0309029	0.0599418	0.0225452	0.0402455	0.0278739	0.0274119	0.225395	0.282837	0.105504	0.386264	3.135004
3550	-15374.6	-15389.8	15.2452	0.129621	0.112557	0.087015	0.0993519	0.117137	0.0703226	0.114354	0.0851832	0.0863072	0.169817	0.0792933	0.0747523	0.0944103	0.115792	0.126014	0.117931	0.149601	0.12197	0.109272	0.08563	0.0772953	0.0890013	0.173258	0.0435322	0.0422663	0.0352046	0.0328884	0.0856506	0.0296865	0.0352583	0.023982	0.0254465	0.0428514	0.0104194	0.0286627	0.0193006	0.0222684	0.0260789	0.0412752	0.0208239	0.0601174	0.0131415	0.0188198	0.206375	0.301003	0.102889	0.389733	3.143561
3560	-15375.7	-15390.8	15.0283	0.1257	0.095647	0.0762493	0.0936086	0.110428	0.0770012	0.10273	0.0842048	0.0957174	0.169939	0.089743	0.0958382	0.114306	0.0831289	0.108104	0.119561	0.118667	0.122405	0.136256	0.0939432	0.0921518	0.100964	0.165986	0.0327369	0.0386924	0.0372063	0.0326894	0.0777297	0.02885	0.0484159	0.0258262	0.0342537	0.0357951	0.0396895	0.0324205	0.0233029	0.0235829	0.0320768	0.0315302	0.0280988	0.0397963	0.0190677	0.0312075	0.21077	0.301371	0.104416	0.383443	3.16525
3570	-15365.7	-15381.1	15.4217	0.13918	0.0884614	0.0896087	0.111224	0.102221	0.088875	0.10572	0.0836731	0.107074	0.166627	0.0777442	0.0803403	0.0772334	0.0898516	0.0944288	0.135525	0.124977	0.102978	0.123297	0.0721995	0.095348	0.0835833	0.176855	0.0537469	0.0471197	0.020067	0.0220131	0.0896044	0.0385962	0.0353718	0.0178042	0.0277828	0.0359085	0.0254077	0.0372669	0.0131733	0.0113787	0.0423263	0.0460372	0.0323128	0.0467539	0.0326253	0.0335904	0.212964	0.302326	0.101941	0.38277	3.125912
3580	-15379.9	-15394.7	14.837	0.139001	0.111004	0.111774	0.10703	0.116841	0.0876737	0.118246	0.0728628	0.087186	0.157425	0.094292	0.11671	0.0844659	0.101818	0.104667	0.13761	0.119792	0.10064	0.114711	0.079625	0.0842428	0.0827135	0.169517	0.0275891	0.0454684	0.0297727	0.0314769	0.076352	0.0376018	0.0332832	0.0114685	0.0436913	0.0359085	0.0254077	0.0365534	0.0109612	0.0238093	0.0379334	0.0368674	0.00925742	0.0691261	0.0273941	0.0346105	0.22034	0.302644	0.108497	0.36852	3.184382
3590	-15375.1	-15389.7	14.5619	0.131321	0.0951283	0.0990091	0.109958	0.103906	0.0908847	0.116367	0.0698703	0.102802	0.181356	0.0847292	0.078039	0.0904865	0.0856933	0.127678	0.118678	0.14958	0.104649	0.1137	0.066584	0.0947845	0.0671324	0.186547	0.0413394	0.0450852	0.03446	0.0208366	0.0703227	0.0368821	0.0339231	0.0135735	0.0363019	0.0409473	0.0291819	0.0385701	0.0197715	0.00962494	0.03912	0.051567	0.0335148	0.0668588	0.0415038	0.0396282	0.218038	0.28311	0.106474	0.392379	3.211896
3600	-15378	-15393.3	15.2363	0.132921	0.103921	0.081082	0.0984531	0.0939315	0.0892773	0.128961	0.0728186	0.111929	0.16431	0.07963	0.0869278	0.0833922	0.0886433	0.11409	0.13222	0.100092	0.10751	0.0994098	0.0853931	0.102025	0.0879855	0.183244	0.060568	0.0455534	0.0342214	0.0272856	0.0920604	0.0530812	0.0563712	0.0113846	0.0275713	0.0227133	0.0183045	0.0314956	0.0225045	0.00974411	0.0475401	0.0320048	0.0260688	0.0534642	0.0221826	0.0221713	0.21725	0.304269	0.106644	0.371837	3.144458
3610	-15384.9	-15399.8	14.8692	0.122521	0.11843	0.0963036	0.113199	0.0939315	0.0943845	0.119376	0.0706938	0.11536	0.158721	0.0999632	0.0705039	0.094366	0.0943825	0.116298	0.138193	0.0997974	0.100367	0.113555	0.0720315	0.0975111	0.0967749	0.15999	0.0736926	0.0243712	0.0320214	0.0129768	0.10803	0.0335014	0.0425474	0.0111831	0.0220892	0.0521094	0.0200582	0.0206144	0.0146135	0.0302861	0.0382498	0.0635362	0.0160161	0.0409607	0.0327789	0.0348759	0.209898	0.304187	0.103763	0.382152	3.181166
3620	-15371.4	-15385.7	14.3047	0.113729	0.115416	0.101463	0.0996467	0.113119	0.091251	0.12522	0.069826	0.102963	0.182447	0.0840229	0.0976855	0.109965	0.100584	0.100057	0.122885	0.130884	0.117266	0.135719	0.0670396	0.116388	0.0823508	0.169347	0.0476829	0.032631	0.0470494	0.0286554	0.0689345	0.0316094	0.0489207	0.0216854	0.0276127	0.0250392	0.0228869	0.0259214	0.0224286	0.0132727	0.0430203	0.0375966	0.0226183	0.0517136	0.0323349	0.0367267	0.217162	0.308329	0.101256	0.373253	3.237618
3630	-15376.7	-15392.4	15.6914	0.123002	0.0854966	0.0921953	0.0827803	0.109297	0.0862178	0.144252	0.072934	0.091804	0.162142	0.0592126	0.0869307	0.0915332	0.0857971	0.112279	0.141118	0.0993319	0.115429	0.113131	0.0756689	0.103319	0.0823508	0.184169	0.0456058	0.0505453	0.0423697	0.0225018	0.0558698	0.0358095	0.0344366	0.017398	0.0355853	0.032275	0.0294412	0.0274037	0.0197605	0.0155185	0.0350311	0.0658987	0.0206818	0.0402541	0.0265779	0.0455854	0.214459	0.307512	0.0956764	0.382353	3.098942
3640	-15388	-15403.7	15.7186	0.0896712	0.113356	0.0792983	0.103258	0.121619	0.0807142	0.116819	0.0780746	0.108075	0.166285	0.0812369	0.0702882	0.0864523	0.0847273	0.118659	0.123328	0.108549	0.137263	0.112166	0.0851423	0.0680974	0.0601315	0.169692	0.0467741	0.0475393	0.0353285	0.0340904	0.0851625	0.0423345	0.0454902	0.0348704	0.0193262	0.0364213	0.0363762	0.0182722	0.0144134	0.0272439	0.0247573	0.0457341	0.0425231	0.0336852	0.0222795	0.0406937	0.197772	0.302844	0.1094	0.389984	3.096219
3650	-15366.4	-15380.9	14.5255	0.114927	0.107471	0.0966226	0.0892904	0.107746	0.0826276	0.127487	0.0981803	0.0958698	0.173077	0.0838525	0.0964335	0.0863367	0.093326	0.124257	0.140475	0.138972	0.114239	0.109926	0.0893326	0.0811469	0.0654709	0.170678	0.0590035	0.044468	0.0313592	0.028194	0.0858456	0.0375967	0.0384867	0.0193579	0.0279612	0.0379544	0.0339352	0.0298131	0.0219059	0.0246946	0.0310633	0.0368402	0.0272001	0.0580558	0.021509	0.0325444	0.21648	0.300675	0.0990266	0.383818	3.215533
3660	-15368.6	-15383.8	15.2678	0.126548	0.109508	0.0987394	0.100829	0.100545	0.0852356	0.112329	0.0734743	0.0957687	0.172206	0.0635201	0.0857462	0.0763421	0.0893384	0.0981095	0.133127	0.116632	0.114239	0.11581	0.0771333	0.101744	0.0815094	0.198678	0.0583079	0.0611166	0.0264233	0.0170473	0.0675946	0.050256	0.0472791	0.0168511	0.0252529	0.0327529	0.0289127	0.0242129	0.012962	0.0225742	0.0367941	0.0476034	0.0221838	0.052959	0.0234765	0.0396313	0.216843	0.291798	0.103937	0.387422	3.141303
3670	-15372.2	-15387.5	15.2581	0.122728	0.105544	0.104726	0.0912338	0.113161	0.0587148	0.120815	0.0747146	0.0986527	0.169047	0.0912725	0.0795642	0.080163	0.107727	0.127953	0.109214	0.116877	0.112974	0.108311	0.093737	0.081996	0.0948713	0.17945	0.0583079	0.0478017	0.0239088	0.0219882	0.0741007	0.040418	0.0555537	0.0231867	0.0274657	0.0426681	0.0218667	0.0241712	0.0180866	0.025642	0.0341608	0.0414037	0.022381	0.0506412	0.0216212	0.023454	0.201984	0.301121	0.107929	0.388966	3.142275
3680	-15370.2	-15385.2	14.9762	0.114222	0.117572	0.105648	0.0904345	0.117066	0.0689763	0.121569	0.0672928	0.107334	0.165091	0.0655049	0.0866513	0.085924	0.0866835	0.109435	0.137501	0.13473	0.108298	0.117938	0.0681498	0.0971717	0.0858031	0.158917	0.0555557	0.049313	0.0328243	0.0235677	0.0871608	0.0370375	0.0409894	0.022306	0.0287445	0.0366958	0.0398729	0.0324086	0.0244478	0.0272462	0.0315424	0.0502103	0.0290638	0.0331524	0.0343365	0.0360798	0.214691	0.29162	0.0980691	0.39562	3.170467
3690	-15378.6	-15394.6	16.0548	0.129334	0.0966912	0.0906954	0.0883299	0.0960873	0.0769382	0.117115	0.0797033	0.0934015	0.133188	0.0721885	0.0737703	0.0876515	0.10101	0.109532	0.146923	0.136683	0.114249	0.135207	0.0721336	0.0626164	0.0841353	0.160294	0.0512581	0.0337873	0.0246751	0.032886	0.0752866	0.0372223	0.0473546	0.00994143	0.0251082	0.0334994	0.0400695	0.0145955	0.0246535	0.013186	0.0422716	0.0631347	0.0304398	0.0522991	0.0236622	0.0293913	0.224484	0.292637	0.102108	0.38077	3.062599
3700	-15374.9	-15390.2	15.3005	0.118048	0.0940959	0.106093	0.116744	0.120889	0.0940155	0.145176	0.0757736	0.0949085	0.153155	0.0599234	0.0909608	0.0938793	0.0976202	0.116976	0.152656	0.13524	0.121258	0.110645	0.0741435	0.0826311	0.0859296	0.172121	0.0306265	0.0349177	0.0347354	0.0155315	0.0696727	0.0326803	0.0451764	0.016503	0.0376991	0.0349132	0.0154823	0.021239	0.00960118	0.0237026	0.0316586	0.0458872	0.0109021	0.0544649	0.0232756	0.0364863	0.214988	0.294302	0.105132	0.385578	3.138038
3710	-15368.9	-15384.3	15.4189	0.118989	0.0809774	0.0911005	0.110343	0.110629	0.0789134	0.118673	0.0689802	0.0949085	0.175378	0.0739258	0.0766204	0.11089	0.0911299	0.115358	0.130375	0.130871	0.101714	0.107146	0.0741435	0.0952132	0.0859296	0.170841	0.0406686	0.04423	0.0305884	0.0243002	0.0563675	0.0494934	0.0339653	0.0161386	0.0235434	0.0412795	0.0336735	0.0172539	0.0137776	0.032011	0.0376743	0.0486412	0.0367355	0.0626584	0.02392	0.0462245	0.218991	0.289191	0.108377	0.383441	3.126194
3720	-15378.4	-15393.9	15.4542	0.137947	0.0820063	0.0911005	0.108595	0.0990805	0.0897578	0.112833	0.0759011	0.100159	0.175137	0.0644001	0.106974	0.0846032	0.101563	0.101408	0.138048	0.130855	0.109504	0.128931	0.0734241	0.0707724	0.088666	0.180372	0.0564583	0.028313	0.0200012	0.0162198	0.070985	0.0521497	0.0346692	0.0146381	0.0236903	0.0362539	0.0390721	0.0366534	0.0183328	0.0167261	0.0301261	0.0295539	0.0190612	0.0549196	0.0363801	0.0364177	0.218819	0.298147	0.0979665	0.385068	3.12266
3730	-15371.1	-15386.3	15.224	0.113836	0.0974002	0.0961391	0.0993	0.118154	0.0570945	0.115622	0.0797993	0.0971391	0.16802	0.0783764	0.0938025	0.105133	0.0940558	0.114717	0.134416	0.134619	0.0998431	0.107939	0.08056	0.08269	0.0790146	0.172822	0.0465542	0.0490224	0.0277731	0.0303203	0.0984744	0.0428137	0.0485928	0.0154963	0.0212217	0.0395114	0.0332793	0.0365857	0.0233219	0.01776	0.0346497	0.0486575	0.0216265	0.0512671	0.012446	0.0258125	0.215777	0.303374	0.110909	0.36994	3.145679
3740	-15372.3	-15386.7	14.4082	0.128738	0.097868	0.104229	0.0919983	0.116822	0.0927146	0.126985	0.0678749	0.118587	0.182586	0.0749832	0.080355	0.105133	0.0784824	0.114514	0.124185	0.14283	0.111083	0.113922	0.0843485	0.0908453	0.0786605	0.194934	0.046963	0.03874	0.0425389	0.0312022	0.0774079	0.0265646	0.0399814	0.0210426	0.0249533	0.0325199	0.0314481	0.040323	0.0163948	0.0223554	0.0345983	0.0326959	0.0250313	0.0555939	0.0195797	0.0446534	0.212757	0.305992	0.106228	0.375023	3.227269
3750	-15376.2	-15391.5	15.3252	0.123302	0.106081	0.0874754	0.107246	0.102896	0.0688275	0.0942887	0.071366	0.12221	0.185832	0.0615619	0.0720477	0.105133	0.102865	0.10968	0.129935	0.129206	0.11634	0.113479	0.0736324	0.0972451	0.0809965	0.142588	0.0612877	0.038572	0.0272271	0.0370776	0.0993654	0.0391897	0.0507541	0.0189384	0.0288775	0.0345239	0.033467	0.0253019	0.0203879	0.0232942	0.0339552	0.0483354	0.0226357	0.0373356	0.0152746	0.0355266	0.224432	0.302198	0.0975032	0.375867	3.135562
3760	-15377.4	-15394	16.6346	0.110105	0.104358	0.0866928	0.0890428	0.0975844	0.0752958	0.103672	0.0733601	0.0983255	0.167694	0.0880792	0.0765677	0.0833997	0.0824999	0.13435	0.134275	0.132728	0.0954999	0.108529	0.0647401	0.0717818	0.0849297	0.155208	0.0486239	0.0359475	0.0243403	0.0226413	0.0863933	0.0384565	0.0470093	0.00759702	0.0360496	0.0346482	0.0207568	0.0264789	0.0257551	0.0189053	0.0409004	0.0522654	0.0141045	0.0343885	0.0282241	0.0424152	0.232567	0.279003	0.0983017	0.390128	3.004619
3770	-15371.1	-15386.5	15.4247	0.132668	0.102723	0.0901235	0.106363	0.111946	0.0799558	0.11886	0.0869279	0.0966803	0.163919	0.0831981	0.0695703	0.0937222	0.0753491	0.106052	0.144624	0.137857	0.108184	0.131969	0.070859	0.0982555	0.0849582	0.154658	0.0538785	0.0576127	0.0309099	0.0151294	0.062051	0.038179	0.0337286	0.0256441	0.0228325	0.0396475	0.0199893	0.0180653	0.0182427	0.0208502	0.0257646	0.0470528	0.0211081	0.0471107	0.0265774	0.0518166	0.212237	0.28723	0.101515	0.399018	3.125615
3780	-15373.1	-15388.6	15.5559	0.121098	0.0854454	0.109082	0.109781	0.114181	0.0799576	0.1329	0.0909916	0.0826345	0.150016	0.0668983	0.0778998	0.110555	0.093735	0.104532	0.138953	0.117393	0.106216	0.106083	0.0611667	0.0822981	0.0825352	0.187087	0.0451317	0.0322133	0.0274359	0.0287037	0.0723928	0.0296693	0.048907	0.0271664	0.0254246	0.0455513	0.0186698	0.0264955	0.0272773	0.022247	0.0315921	0.0437587	0.027653	0.0626517	0.0256178	0.0324935	0.232961	0.27919	0.100409	0.38744	3.11249
3790	-15374.5	-15389.7	15.2408	0.125391	0.0855058	0.0892435	0.105045	0.105904	0.0802656	0.108805	0.0922689	0.0862577	0.190186	0.0876849	0.082971	0.0916652	0.10216	0.119259	0.126617	0.121552	0.116216	0.111985	0.079859	0.0890337	0.0737751	0.153285	0.0451317	0.0499075	0.0348717	0.0177543	0.0979152	0.0369841	0.044389	0.0256177	0.0364763	0.0224078	0.0243594	0.0372905	0.00827452	0.0345439	0.0390492	0.0426003	0.0255988	0.0400475	0.0186676	0.0371795	0.22204	0.291823	0.0994591	0.386678	3.144002
3800	-15380.3	-15395.7	15.4509	0.115259	0.0949077	0.109316	0.110263	0.0886077	0.0978545	0.125472	0.0755894	0.107977	0.166941	0.0812072	0.0793802	0.0931888	0.0696636	0.106801	0.144077	0.125177	0.0989309	0.125883	0.0841759	0.075723	0.0955979	0.166644	0.0411128	0.0479969	0.0449631	0.0207191	0.0855186	0.029495	0.0386887	0.0117061	0.0290095	0.0203795	0.0220865	0.0235115	0.0176718	0.0141261	0.026501	0.0626113	0.0276382	0.0523059	0.0376301	0.0306895	0.199171	0.296308	0.108727	0.395794	3.122997
3810	-15375.1	-15390.7	15.6323	0.122637	0.107451	0.086967	0.0885866	0.118912	0.0800582	0.126678	0.083169	0.0963251	0.169322	0.0615847	0.0984528	0.086698	0.0823084	0.0944224	0.134819	0.115622	0.11935	0.132178	0.070195	0.0814501	0.0601105	0.184449	0.0629216	0.0421745	0.0345048	0.0268452	0.0704434	0.0441113	0.0288039	0.015696	0.031962	0.0441011	0.0194713	0.0220317	0.0192514	0.0296004	0.0301198	0.0558129	0.0232428	0.0572014	0.0152671	0.0295432	0.217404	0.293037	0.0980206	0.391539	3.104853
3820	-15374.6	-15389.1	14.5671	0.129396	0.104988	0.100773	0.0834313	0.123898	0.0791238	0.14151	0.0750209	0.0929433	0.155728	0.0746445	0.0815448	0.105895	0.0860201	0.118997	0.14034	0.122596	0.104629	0.128099	0.0753225	0.0668807	0.0823344	0.17466	0.0332083	0.0441747	0.0325188	0.0346212	0.0870557	0.0495686	0.0355525	0.0156207	0.0254074	0.0520652	0.0261283	0.0376545	0.0254898	0.034728	0.0356673	0.0582438	0.0224336	0.0582452	0.0278381	0.0263714	0.21972	0.296223	0.104901	0.379155	3.21137
3830	-15373.7	-15389.1	15.3769	0.119623	0.0874494	0.094645	0.109434	0.113066	0.0770567	0.121447	0.083281	0.0997964	0.158396	0.0661101	0.0853603	0.0835436	0.0919014	0.11916	0.122564	0.124223	0.106844	0.142918	0.0823682	0.0745507	0.0823344	0.18452	0.0504763	0.0362533	0.034947	0.0160164	0.101678	0.0303694	0.045219	0.00572339	0.0340323	0.0466509	0.0151234	0.0276498	0.0312403	0.0142062	0.038662	0.0489879	0.0154308	0.0452534	0.0267646	0.0351209	0.218883	0.298117	0.103088	0.379912	3.130398
3840	-15378.3	-15394.3	15.9266	0.136654	0.0917448	0.107793	0.107367	0.105223	0.0746229	0.14226	0.0644661	0.0927035	0.155761	0.08853	0.086805	0.102427	0.0797484	0.094894	0.119342	0.120157	0.101541	0.133511	0.076166	0.0830798	0.0702807	0.1614	0.0428136	0.0375755	0.0338345	0.0302939	0.0850017	0.021109	0.0414518	0.0321493	0.0323126	0.0407578	0.0243424	0.0276498	0.00893359	0.0167503	0.0296366	0.0556821	0.0211629	0.0553008	0.0238702	0.0183174	0.221941	0.291595	0.10528	0.381184	3.075423
3850	-15373.8	-15389	15.143	0.10646	0.10291	0.084418	0.105952	0.108958	0.0837076	0.140006	0.0736255	0.0937525	0.157	0.0661244	0.0952566	0.102101	0.105277	0.113389	0.119493	0.13056	0.111553	0.136685	0.0877079	0.0681065	0.101904	0.136381	0.0529213	0.0454262	0.0352359	0.0218658	0.0782227	0.0326712	0.0397736	0.0232301	0.026971	0.0441297	0.0294943	0.0261674	0.0130206	0.0213519	0.0385922	0.0452149	0.0258178	0.0603037	0.0315766	0.0304718	0.221107	0.295147	0.100643	0.383103	3.153787
3860	-15376	-15391	15.0376	0.136434	0.103991	0.0976529	0.0918156	0.10289	0.0817463	0.125191	0.0906991	0.105359	0.165311	0.0953121	0.0788257	0.0970954	0.0799219	0.113562	0.116972	0.123411	0.106737	0.098106	0.0810264	0.0688657	0.0994812	0.151279	0.0366587	0.0459002	0.0308781	0.0235815	0.0859254	0.0462509	0.051077	0.029687	0.043599	0.0288479	0.0226215	0.0376079	0.0134461	0.0235762	0.0398211	0.0500124	0.0269844	0.0556544	0.0336457	0.0268612	0.2228	0.294952	0.103155	0.379093	3.164322
