Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
2219	1	-15799	-15811.7	12.6999	0.137673	0.110422	0.0986953	0.0880454	0.101355	0.0815069	0.132245	0.0709228	0.102557	0.168708	0.0726761	0.0847131	0.106186	0.0938739	0.0886487	0.1339	0.128278	0.122905	0.155125	0.0791544	0.0931281	0.0918141	0.180184	0.0235637	0.0349631	0.0285451	0.0341897	0.0247636	0.0443083	0.0173292	0.079205	0.0119206	0.0392331	0.0389579	0.0362538	0.0337319	0.0329671	0.0198305	0.0353768	0.0373086	0.0295923	0.0405226	0.0536391	3.21892
2220	0	-15804.4	-15817	12.6218	0.105711	0.106998	0.101619	0.12837	0.122234	0.0879979	0.136584	0.0768383	0.112153	0.180015	0.0901547	0.0776115	0.110569	0.088108	0.125099	0.130467	0.118407	0.107327	0.125419	0.079134	0.0970886	0.0799406	0.177754	0.0257068	0.0743169	0.0290026	0.0325453	0.0670657	0.0313318	0.0187062	0.0267045	0.0287979	0.0337054	0.0453815	0.0210932	0.0313496	0.0375992	0.0300586	0.02798	0.0254461	0.0319239	0.0171621	0.0252561	3.226733
2221	1	-15805.2	-15817.6	12.3222	0.132352	0.0923001	0.0980207	0.114658	0.148698	0.06941	0.119415	0.0856072	0.120856	0.15968	0.0650578	0.0980093	0.0989042	0.0790282	0.108937	0.142729	0.125972	0.120438	0.138771	0.0863278	0.0936177	0.0818293	0.158091	0.0245257	0.053805	0.0218432	0.0352606	0.0336833	0.0454391	0.0178615	0.0797061	0.0163196	0.0352034	0.0542945	0.0341663	0.0336648	0.0164882	0.0148152	0.0458856	0.0357628	0.0226348	0.0432127	0.0534112	3.256692
2222	0	-15802.7	-15815.7	12.9352	0.106903	0.0837317	0.105693	0.108733	0.108938	0.0786395	0.108111	0.0773225	0.0884578	0.180015	0.0680552	0.0974189	0.0941611	0.0942713	0.120692	0.136624	0.115562	0.12284	0.125189	0.0978458	0.0657456	0.0909763	0.161138	0.0456171	0.0675785	0.0318794	0.0394826	0.0771916	0.048081	0.0245561	0.0279226	0.0288272	0.0371364	0.0440453	0.0248513	0.0385998	0.0277015	0.0331396	0.0315463	0.0485952	0.0451538	0.0112743	0.0251453	3.19539
2223	1	-15801.9	-15815.3	13.3871	0.118584	0.118359	0.107791	0.103751	0.128715	0.0804785	0.122947	0.0760018	0.115083	0.159484	0.0709151	0.0707116	0.104476	0.0932718	0.105833	0.145728	0.119033	0.0833291	0.0972057	0.0731263	0.0976822	0.0880728	0.158312	0.0277626	0.0407321	0.0414418	0.0341002	0.0286	0.0366366	0.0124409	0.0792917	0.0215998	0.0274511	0.0553744	0.0358292	0.027324	0.0273793	0.0200651	0.029423	0.0499363	0.0266026	0.0386405	0.0506787	3.150201
2224	0	-15806.8	-15819.6	12.7605	0.12895	0.112214	0.0971611	0.0959587	0.104546	0.0852695	0.153522	0.0763758	0.113378	0.173305	0.0892698	0.0678805	0.0975589	0.102839	0.122876	0.120107	0.122162	0.106155	0.0966155	0.0769015	0.0673894	0.0727965	0.176624	0.0364192	0.0492374	0.0220019	0.0415832	0.102811	0.0434357	0.0189363	0.0198772	0.0338584	0.0269446	0.0474713	0.0232933	0.019102	0.0377706	0.0357109	0.0330843	0.0387922	0.0660512	0.0171879	0.039438	3.212861
2225	1	-15800.3	-15813.5	13.1544	0.129821	0.0902911	0.103043	0.104398	0.101908	0.07625	0.141326	0.0621076	0.100694	0.163157	0.0797703	0.0890998	0.10661	0.0806348	0.0976584	0.12504	0.119349	0.108631	0.0995642	0.0936997	0.0767776	0.0943552	0.165989	0.02674	0.0444517	0.0505202	0.0260575	0.0312019	0.0502152	0.0334392	0.0800189	0.0190259	0.0331069	0.0553744	0.0447115	0.0367272	0.02659	0.0101665	0.0369439	0.0282805	0.0428533	0.0423668	0.0445068	3.173471
2226	0	-15799.9	-15813.3	13.3453	0.118643	0.109568	0.0975819	0.0903461	0.128417	0.0882252	0.13281	0.0779978	0.0990243	0.160167	0.091599	0.0871505	0.0875486	0.0992652	0.105681	0.124367	0.121305	0.0972692	0.101283	0.0757969	0.0619275	0.0755819	0.172136	0.0326661	0.0451006	0.0291176	0.0449112	0.0818338	0.0397873	0.0307533	0.0266077	0.0196963	0.0385866	0.0453372	0.0240702	0.028716	0.0497073	0.0213997	0.0338078	0.0464964	0.0573579	0.0219739	0.0327625	3.15438
2227	1	-15801.5	-15814.7	13.2033	0.13318	0.109817	0.0844927	0.103109	0.096764	0.0798475	0.121357	0.0981869	0.0925888	0.161402	0.0863829	0.0772416	0.0888026	0.0895787	0.114826	0.126085	0.141184	0.117532	0.13129	0.0616571	0.0809397	0.0805494	0.186014	0.0282857	0.0311221	0.0415269	0.0334301	0.0339441	0.0311279	0.0181695	0.082444	0.0190295	0.0235138	0.0553744	0.034315	0.0355998	0.0291054	0.0264758	0.0285338	0.0327408	0.0321332	0.0324735	0.0564019	3.168576
2228	0	-15803.8	-15816.8	12.9907	0.120292	0.094571	0.090193	0.0941492	0.121116	0.0687821	0.133361	0.0690239	0.0995049	0.197114	0.0831167	0.0939194	0.0962768	0.0961895	0.114427	0.110128	0.122547	0.104205	0.109899	0.0706826	0.0817894	0.0993699	0.172136	0.0405805	0.056001	0.0427733	0.0468947	0.0751657	0.050167	0.0175116	0.0377845	0.0129441	0.0181521	0.0453892	0.0233883	0.0323262	0.0457957	0.0226228	0.0386146	0.0450628	0.0393903	0.0313165	0.0251609	3.189836
2229	1	-15800.6	-15813.2	12.6256	0.122389	0.114315	0.0991145	0.11764	0.101885	0.0834788	0.120855	0.0815302	0.114669	0.143565	0.0650763	0.0958226	0.10489	0.089882	0.0999841	0.124047	0.113797	0.107105	0.136799	0.0655628	0.0875577	0.0843545	0.184045	0.021662	0.0400705	0.0423955	0.0370616	0.0283748	0.0419635	0.0160811	0.0775504	0.0295613	0.0458301	0.0573493	0.043053	0.0475552	0.0240327	0.0139539	0.032841	0.0252172	0.0365203	0.0454755	0.061437	3.226352
2230	0	-15805.4	-15819	13.5305	0.0995227	0.0884205	0.0829703	0.0983652	0.0873669	0.0827768	0.141934	0.077233	0.0987398	0.181853	0.0796889	0.0866086	0.100797	0.0905147	0.107483	0.104228	0.134101	0.115466	0.12534	0.0714661	0.0829655	0.0671044	0.162711	0.0469859	0.0547689	0.0375457	0.0412355	0.0751657	0.0531081	0.0228549	0.02747	0.0256917	0.0345703	0.0609588	0.0310088	0.0338028	0.0368412	0.012596	0.043259	0.0433751	0.0437861	0.0169479	0.0262321	3.13586
2231	1	-15802.7	-15815.5	12.7943	0.128329	0.0864596	0.105522	0.109001	0.115264	0.0784145	0.122904	0.054167	0.0988586	0.160533	0.0797342	0.103774	0.112433	0.118784	0.104582	0.125676	0.119099	0.105487	0.130556	0.0823184	0.098151	0.0697669	0.168034	0.027598	0.0463168	0.0371793	0.0325183	0.0226196	0.0372141	0.0206946	0.0794303	0.0253309	0.0355185	0.062134	0.0431196	0.0289502	0.0257609	0.028018	0.0258298	0.0162938	0.0294604	0.0525404	0.0551037	3.209478
2232	0	-15811.1	-15823.5	12.3991	0.138989	0.0873126	0.0898979	0.097305	0.117098	0.0652678	0.139304	0.0764556	0.114417	0.150188	0.0790503	0.0866086	0.100771	0.118718	0.109921	0.115967	0.128757	0.104501	0.143361	0.0659781	0.104748	0.107875	0.170803	0.0362008	0.055922	0.0440059	0.0306625	0.0966069	0.0316235	0.0426238	0.0195801	0.0194906	0.0252983	0.058306	0.0302241	0.0189584	0.0396926	0.0175972	0.0239948	0.0478081	0.0490539	0.0166975	0.031355	3.248996
2233	1	-15808.8	-15822.1	13.3307	0.102434	0.112568	0.0867783	0.118565	0.12808	0.101727	0.120576	0.06409	0.109697	0.151514	0.0726267	0.0761622	0.0973446	0.107636	0.0975201	0.117348	0.128416	0.118585	0.141176	0.0628516	0.0841167	0.0662555	0.156985	0.0364833	0.0353285	0.0313139	0.0427175	0.0262219	0.0387348	0.0360714	0.0721391	0.0286651	0.0296863	0.0421243	0.0383831	0.0396199	0.0382552	0.0211889	0.0278749	0.0228951	0.0374504	0.0507932	0.0368363	3.155836
2234	0	-15802.2	-15814.8	12.6101	0.121764	0.0946288	0.0988561	0.103541	0.100946	0.0826205	0.126378	0.0712486	0.0887274	0.175686	0.0872949	0.0930116	0.10511	0.0848152	0.125413	0.121259	0.159927	0.109228	0.141526	0.0786905	0.0888163	0.0943291	0.155179	0.0394045	0.0572324	0.0485442	0.0257737	0.0696262	0.0423834	0.0291043	0.0142583	0.0263339	0.0350106	0.0658445	0.0313835	0.0312977	0.0306706	0.0288109	0.0246038	0.0235001	0.0343469	0.02241	0.0383658	3.2279
2235	1	-15802.4	-15815.5	13.1023	0.140551	0.0953329	0.106649	0.108748	0.123042	0.0718244	0.101077	0.0831281	0.108022	0.178417	0.0665364	0.0751998	0.103064	0.100749	0.125854	0.132613	0.114018	0.0992431	0.127964	0.07334	0.0916446	0.0886517	0.158621	0.0309093	0.0399709	0.0414707	0.0277271	0.0258888	0.0356537	0.0261812	0.0809251	0.0202892	0.0284642	0.0332888	0.048939	0.0300941	0.0176402	0.0165309	0.0406621	0.030032	0.035637	0.0354267	0.0586582	3.178681
2236	0	-15805.5	-15818.4	12.9434	0.116596	0.0982843	0.107719	0.0966208	0.10327	0.0765149	0.127063	0.0703917	0.0919821	0.152479	0.0698237	0.0734406	0.106522	0.117017	0.101473	0.147883	0.121071	0.10751	0.12594	0.0760468	0.0900555	0.0784691	0.179893	0.0337783	0.0525277	0.0372096	0.0395617	0.0862848	0.0336005	0.0200987	0.023242	0.0351473	0.0386548	0.0583721	0.0383549	0.0233371	0.0240567	0.0326627	0.0339913	0.0402313	0.0585883	0.0106454	0.0381566	3.194568
2237	1	-15810.6	-15824	13.3425	0.134297	0.092099	0.0893135	0.109428	0.128637	0.0752636	0.0909312	0.067196	0.101434	0.157947	0.0607237	0.0763273	0.0884656	0.0960765	0.109684	0.141669	0.0998377	0.103762	0.103866	0.0817828	0.090358	0.0859166	0.186959	0.0256986	0.0642925	0.0452527	0.0243631	0.0289094	0.0354733	0.0253778	0.0787279	0.0256436	0.0345824	0.0675964	0.0374282	0.026558	0.0387108	0.0178581	0.0513185	0.0295731	0.0249255	0.0544927	0.0459026	3.154659
2238	0	-15804	-15817.1	13.1363	0.134744	0.098264	0.0881533	0.100391	0.121753	0.07504	0.110756	0.0935304	0.0914358	0.143642	0.0778748	0.0829361	0.110202	0.0948919	0.109755	0.140649	0.112329	0.104039	0.102939	0.0858024	0.0952475	0.0837764	0.193728	0.042261	0.0640306	0.0247007	0.023012	0.0978209	0.0315435	0.0173455	0.0212505	0.02645	0.0441665	0.057925	0.0303677	0.0294524	0.0356358	0.0244692	0.022944	0.0337671	0.0303763	0.0223613	0.0435149	3.175273
2239	1	-15796.5	-15808.9	12.3857	0.137577	0.0994298	0.105178	0.105134	0.131401	0.0856445	0.116301	0.0808449	0.0946249	0.156896	0.0683237	0.0799943	0.0940878	0.0935369	0.113764	0.121656	0.131424	0.127502	0.146474	0.0754444	0.0891698	0.0873484	0.161567	0.0276021	0.0469135	0.0378837	0.0452255	0.0354992	0.0491147	0.0372863	0.0666276	0.0256879	0.0313874	0.0532211	0.0436683	0.0178223	0.0260065	0.0209982	0.0274498	0.0236568	0.0426962	0.0415872	0.0466824	3.250341
2240	0	-15796.2	-15809.3	13.1454	0.129319	0.0993253	0.0982597	0.0964936	0.10986	0.0782766	0.10926	0.0818616	0.082481	0.177256	0.0827447	0.0863705	0.102311	0.0936181	0.116865	0.120353	0.123769	0.112906	0.126378	0.07065	0.0964015	0.066295	0.178138	0.0317056	0.052691	0.0385633	0.0315221	0.0787563	0.0496778	0.0360868	0.0215862	0.0146054	0.0337591	0.0605522	0.0215613	0.0307971	0.045948	0.0119827	0.0273802	0.0515985	0.0398165	0.0240127	0.0325744	3.17437
2241	1	-15812.8	-15824.5	11.6943	0.127519	0.107916	0.106769	0.110996	0.112843	0.0731843	0.130065	0.0979551	0.123806	0.162583	0.0829856	0.0875519	0.120293	0.0940535	0.108899	0.130565	0.125397	0.113976	0.122475	0.0858429	0.0910877	0.0832503	0.205426	0.034964	0.0474376	0.0409973	0.0453987	0.0265981	0.0425407	0.0340145	0.058254	0.0191924	0.0333415	0.0507294	0.0280972	0.0174595	0.0357104	0.0303262	0.0446077	0.0259251	0.0151386	0.0409113	0.042393	3.319476
2242	0	-15805.9	-15818.9	12.9875	0.115772	0.0971834	0.11492	0.111549	0.127873	0.0700658	0.122877	0.083708	0.0941549	0.204907	0.0819955	0.059353	0.0884083	0.0966136	0.0999161	0.127832	0.111587	0.115669	0.109227	0.0716246	0.0906435	0.0887142	0.172265	0.0424859	0.0655961	0.0564243	0.0318283	0.0696299	0.0551165	0.0148351	0.0287297	0.0167489	0.0339827	0.0456207	0.024691	0.0275549	0.0326754	0.0185793	0.0237539	0.0500322	0.0482544	0.0147206	0.0320345	3.190153
2243	1	-15805.4	-15818.8	13.3149	0.129342	0.0913427	0.0972099	0.104579	0.113361	0.0645133	0.114013	0.0784821	0.0839792	0.154785	0.085092	0.0660991	0.0815115	0.0998407	0.105398	0.122616	0.145337	0.110785	0.12725	0.0893232	0.109722	0.0776093	0.157936	0.0285318	0.0643451	0.0326723	0.0393034	0.0310595	0.0446841	0.0175522	0.0562738	0.0196491	0.0442963	0.0692104	0.0365369	0.0149592	0.0268363	0.0300525	0.0346902	0.0259251	0.0308419	0.0331295	0.0667421	3.157419
2244	0	-15802.9	-15815.6	12.6606	0.11047	0.117029	0.0905058	0.0945982	0.127756	0.0968697	0.120577	0.0816623	0.10719	0.162268	0.0813383	0.0808247	0.0920274	0.10793	0.0964561	0.135141	0.110546	0.115669	0.140466	0.0665418	0.0924202	0.0734028	0.176042	0.0316301	0.0501108	0.0564243	0.0206132	0.0763119	0.0521386	0.0313111	0.0171494	0.0256399	0.0309717	0.0512766	0.0248382	0.0470217	0.0354682	0.0257607	0.0285264	0.037814	0.0368766	0.0352051	0.0300297	3.222851
2245	1	-15798.5	-15810.7	12.2355	0.128296	0.111359	0.0841101	0.110252	0.107561	0.0823843	0.110499	0.0805818	0.112296	0.169177	0.0707129	0.0969625	0.0922232	0.11104	0.105583	0.131866	0.131955	0.0913752	0.134072	0.0751427	0.103713	0.0991509	0.189839	0.0197809	0.0435735	0.0462557	0.0393034	0.0290725	0.0474144	0.0175522	0.0792458	0.00677684	0.0288837	0.0509412	0.0341981	0.0307751	0.0296121	0.0275988	0.0323793	0.0362512	0.033607	0.0470578	0.0549215	3.265353
2246	0	-15814.7	-15828.7	14.0009	0.101766	0.0970563	0.104847	0.0850109	0.0960782	0.110386	0.109885	0.0721329	0.0828921	0.148406	0.0658266	0.0799379	0.0735209	0.109776	0.112919	0.121403	0.171804	0.117115	0.119935	0.0890224	0.0751267	0.0710406	0.161572	0.0429637	0.0658856	0.0329197	0.0141926	0.0649983	0.0418326	0.0216056	0.0137769	0.021656	0.0390542	0.0585526	0.0235179	0.0344211	0.0349242	0.0243481	0.0265259	0.0527807	0.0481316	0.0192438	0.0300297	3.088819
2247	1	-15802.2	-15815.1	12.908	0.118542	0.126273	0.0913381	0.108575	0.117132	0.0722081	0.129276	0.097949	0.103235	0.166644	0.0706577	0.0789907	0.0922118	0.0869826	0.10044	0.154144	0.130492	0.114568	0.124493	0.0586917	0.0789843	0.0957049	0.187156	0.0245325	0.0439808	0.0444954	0.0294419	0.0209935	0.0506775	0.0224728	0.071994	0.00787519	0.028857	0.0404084	0.0300435	0.0274247	0.031949	0.0166933	0.0348817	0.0372041	0.0319495	0.0524613	0.0450841	3.19811
2248	0	-15813.3	-15826.7	13.3676	0.104519	0.119139	0.0865215	0.103562	0.124835	0.083036	0.112575	0.084264	0.0923127	0.166382	0.0686483	0.0857806	0.115589	0.0753063	0.120705	0.131816	0.138835	0.10761	0.106621	0.109107	0.0807553	0.07323	0.164381	0.035109	0.0441334	0.0412901	0.0408974	0.0651613	0.0457757	0.0370166	0.024289	0.0260972	0.0357985	0.0381729	0.0118701	0.0358578	0.0248321	0.0170654	0.0391002	0.0313948	0.0493576	0.01781	0.0355857	3.152145
2249	1	-15811.2	-15824.8	13.624	0.127186	0.0845901	0.108466	0.0858626	0.1094	0.0931319	0.111666	0.071732	0.103177	0.166644	0.0733579	0.0983424	0.0816695	0.113681	0.0887233	0.155527	0.10056	0.113598	0.153603	0.0562374	0.0838646	0.080314	0.158693	0.0309379	0.0491081	0.0412368	0.0285633	0.0230675	0.0367928	0.0325845	0.0779529	0.014552	0.044976	0.0496111	0.0282027	0.0256461	0.0223727	0.0356925	0.0284297	0.0350962	0.0188108	0.0349333	0.0479115	3.126505
2250	0	-15803.9	-15816.5	12.5905	0.139753	0.109533	0.118682	0.0980562	0.121958	0.0785471	0.132928	0.0917736	0.106432	0.159194	0.0715995	0.08224	0.108862	0.0883769	0.110544	0.144335	0.138835	0.113224	0.109608	0.0909678	0.0953982	0.0896425	0.164643	0.0405661	0.0439527	0.0260689	0.0246048	0.0728482	0.0367299	0.0301958	0.0123091	0.0240032	0.0225983	0.0437843	0.0296591	0.0231663	0.0388749	0.0088631	0.0291245	0.0607478	0.0579666	0.01781	0.020849	3.229857
2251	1	-15814.2	-15827	12.8145	0.115758	0.148258	0.119069	0.096427	0.110631	0.0826325	0.128055	0.0902132	0.0982584	0.150871	0.0763803	0.066844	0.102442	0.107241	0.0921122	0.114107	0.124493	0.123651	0.105233	0.0784186	0.0680864	0.080314	0.183108	0.0193922	0.0376244	0.0430356	0.0347474	0.0160077	0.0455223	0.025173	0.0964732	0.0200732	0.0184947	0.0560043	0.0432534	0.026955	0.0346917	0.0190514	0.0146683	0.0388462	0.0377342	0.0535132	0.0635903	3.207455
2252	0	-15805.3	-15817.4	12.1113	0.143923	0.109398	0.0859669	0.0929688	0.10215	0.0875937	0.133139	0.0974786	0.100429	0.166544	0.0870714	0.0720238	0.109576	0.101185	0.0922029	0.128645	0.149404	0.130489	0.108067	0.0947479	0.0940809	0.0813999	0.172448	0.0361564	0.0644565	0.0386793	0.0245598	0.0790015	0.0394199	0.0327751	0.0171767	0.0199764	0.0258327	0.0436409	0.0200356	0.0313394	0.0358557	0.0259502	0.0195139	0.0518151	0.052357	0.0274921	0.050813	3.277779
2253	1	-15792.8	-15805.7	12.8903	0.124872	0.0986307	0.101987	0.0975594	0.12027	0.0753415	0.111588	0.080703	0.0964654	0.184277	0.0800466	0.0755012	0.109903	0.0886566	0.112557	0.140451	0.117971	0.113219	0.125751	0.0777271	0.0923539	0.082472	0.165556	0.0264234	0.0469463	0.0441635	0.041586	0.0257802	0.0428139	0.0145095	0.0673659	0.0115612	0.0352535	0.054329	0.0361078	0.0427323	0.0307826	0.0198398	0.0467132	0.0249683	0.0213142	0.0564253	0.0364078	3.199882
2254	0	-15797.1	-15809.5	12.3823	0.139085	0.0908003	0.10796	0.105795	0.112666	0.0875937	0.118499	0.082823	0.0982285	0.197946	0.0739468	0.0909945	0.101111	0.0826711	0.134278	0.139983	0.13395	0.117096	0.118035	0.0745237	0.0768765	0.0920378	0.167048	0.02968	0.046126	0.0343708	0.0320082	0.0616059	0.0524667	0.0263451	0.02376	0.0199764	0.0324036	0.0490973	0.021572	0.0309175	0.030334	0.0321886	0.0172895	0.0475244	0.0465642	0.0350464	0.0374509	3.250677
2255	1	-15803.4	-15816.5	13.0382	0.119601	0.112871	0.10691	0.0884392	0.129561	0.0771348	0.129428	0.0827377	0.0911658	0.140648	0.0851838	0.0794573	0.11232	0.0887119	0.106217	0.14251	0.132724	0.120344	0.136649	0.0696283	0.0748227	0.0806803	0.145165	0.0375773	0.0392915	0.0348689	0.0308707	0.0269048	0.0388675	0.0320743	0.0709153	0.0235795	0.0400938	0.0461239	0.0293513	0.0194238	0.0269285	0.0391659	0.0384754	0.0348763	0.0265365	0.0425512	0.0536999	3.185086
2256	0	-15801	-15814.6	13.5997	0.114067	0.095198	0.106481	0.0882494	0.12388	0.111809	0.11388	0.072377	0.105923	0.1663	0.0695688	0.0842581	0.0899775	0.105527	0.107074	0.120433	0.120426	0.105697	0.130219	0.0664631	0.0739562	0.0824348	0.139426	0.0353582	0.0494289	0.0422221	0.0189864	0.0711788	0.041611	0.0296059	0.0217762	0.0397224	0.0264157	0.0490973	0.0301392	0.0423121	0.0390212	0.0182202	0.0257602	0.0561671	0.0463432	0.0169935	0.0349503	3.128935
2257	1	-15803.9	-15816.2	12.2943	0.121723	0.113647	0.0933692	0.126692	0.112753	0.088377	0.11805	0.0693431	0.0896229	0.146231	0.0799156	0.073348	0.111687	0.0991489	0.0918724	0.144282	0.121745	0.112681	0.124976	0.0710261	0.116149	0.0898416	0.177121	0.0325922	0.0393227	0.0481588	0.0396543	0.0411977	0.0503582	0.0322467	0.0804048	0.0163206	0.0253226	0.0564582	0.0382915	0.0188971	0.0227447	0.01693	0.0270088	0.0433162	0.0379748	0.0512069	0.0474638	3.259473
2258	0	-15805.2	-15818	12.7479	0.112272	0.114952	0.11373	0.09549	0.123685	0.073791	0.110623	0.101799	0.112106	0.166855	0.0849079	0.0719644	0.116232	0.0933455	0.104845	0.13844	0.107151	0.116935	0.106188	0.0711889	0.107676	0.0643678	0.163947	0.0375258	0.0528513	0.0289337	0.0408081	0.084956	0.04004	0.0379258	0.035754	0.0246684	0.0385147	0.0384002	0.0297624	0.027513	0.0278859	0.0193429	0.0259909	0.04316	0.0517388	0.0184448	0.0374089	3.214118
2259	1	-15808.3	-15820.7	12.3835	0.137691	0.102243	0.0835729	0.0980733	0.0915233	0.0863093	0.105249	0.101053	0.101888	0.173783	0.0754741	0.0827353	0.129902	0.0898678	0.126181	0.155159	0.136808	0.13312	0.118847	0.072094	0.0816755	0.0848249	0.140098	0.0325922	0.0512857	0.0460594	0.0456523	0.0195925	0.040342	0.0261552	0.068125	0.0277715	0.0382159	0.059771	0.0245581	0.032365	0.0303139	0.0233377	0.0353454	0.0274317	0.0258495	0.0494259	0.0381995	3.250563
2260	0	-15805.4	-15818.7	13.3343	0.145023	0.114952	0.100036	0.100958	0.105373	0.062547	0.13494	0.0581745	0.091755	0.14238	0.075655	0.0677073	0.0969954	0.0867824	0.12065	0.136492	0.113061	0.116621	0.113108	0.0868451	0.0963435	0.100004	0.177716	0.0302949	0.0528513	0.0305162	0.0326373	0.0789761	0.034421	0.0176184	0.0188969	0.0249564	0.0354528	0.0356156	0.0427245	0.0337958	0.0414725	0.0163828	0.0178645	0.0471221	0.0584609	0.0257614	0.0355409	3.155481
2261	1	-15806.5	-15819.2	12.6649	0.119412	0.0918622	0.0956352	0.0935664	0.109362	0.0872152	0.106269	0.073645	0.10389	0.175662	0.0694794	0.0896001	0.123166	0.100902	0.107231	0.144063	0.106715	0.137925	0.118055	0.0740167	0.111262	0.0998464	0.152131	0.0214951	0.0583923	0.0266095	0.0302511	0.0325342	0.0538403	0.0237232	0.0771952	0.0249904	0.0365156	0.0544864	0.0245581	0.0258761	0.0303139	0.0217437	0.0299512	0.0334382	0.0409734	0.0350392	0.0495799	3.222421
2262	0	-15806.1	-15819.7	13.5807	0.106163	0.0852196	0.110775	0.106435	0.126005	0.0681726	0.120412	0.0707868	0.0911576	0.174064	0.0725006	0.0640236	0.0783459	0.0881301	0.118862	0.131488	0.135182	0.118107	0.107839	0.0790549	0.0789233	0.0857127	0.168241	0.0310781	0.0520166	0.0297808	0.0605135	0.077646	0.0362505	0.0204017	0.016681	0.0234332	0.0221055	0.0512128	0.0237898	0.0445114	0.0334191	0.0266697	0.0312049	0.0542115	0.0476543	0.0274839	0.0351706	3.130835
2263	1	-15802.7	-15814.3	11.5932	0.125401	0.103424	0.114287	0.106961	0.104205	0.0887752	0.138105	0.0758281	0.101267	0.192897	0.0790235	0.0853391	0.105411	0.0969332	0.120349	0.132332	0.15217	0.122942	0.112712	0.0668788	0.0780992	0.0852319	0.198233	0.0336869	0.0640398	0.0349907	0.0302306	0.029245	0.0393652	0.0275922	0.0718918	0.0102451	0.0335033	0.0532014	0.0367381	0.0216181	0.0371802	0.0306395	0.0373431	0.0255637	0.030575	0.0330816	0.0620503	3.329588
2264	0	-15800.9	-15813.8	12.9629	0.143796	0.0963932	0.0960144	0.0936411	0.100038	0.0761507	0.141621	0.0842031	0.0911576	0.188346	0.0771833	0.0907597	0.108926	0.075981	0.118862	0.136585	0.121663	0.100889	0.11028	0.0800214	0.0843229	0.0792477	0.19021	0.0354649	0.0561819	0.0273988	0.0395674	0.0634033	0.0501945	0.0375096	0.00445256	0.013719	0.0318498	0.0464857	0.0290377	0.0341586	0.0358515	0.0320733	0.0280872	0.0387512	0.0452734	0.0268435	0.0300231	3.192619
2265	1	-15800.7	-15813.6	12.9864	0.122695	0.125204	0.120783	0.103055	0.126486	0.0695103	0.116897	0.0925682	0.0896426	0.163429	0.0832525	0.0882674	0.114898	0.0968716	0.114367	0.128196	0.113981	0.111614	0.111605	0.0668788	0.0965969	0.0840096	0.171717	0.0249106	0.0455154	0.036084	0.0264085	0.0233707	0.0325037	0.0287468	0.0773216	0.022902	0.0357552	0.0522949	0.0383463	0.0115247	0.0345551	0.0120612	0.0278372	0.0339534	0.0372026	0.0477429	0.0287042	3.190266
2266	0	-15802.3	-15815	12.6022	0.131957	0.0822399	0.0892775	0.119703	0.0929145	0.0772172	0.138871	0.0849283	0.0902013	0.202959	0.0693406	0.0837544	0.10378	0.105936	0.114753	0.135438	0.123059	0.125086	0.124419	0.0844497	0.106903	0.0748664	0.158133	0.0354649	0.0452001	0.0348678	0.0429852	0.0715513	0.04847	0.0308373	0.00885044	0.0234515	0.0269893	0.0579897	0.0203567	0.0190419	0.0371345	0.0160775	0.0265189	0.0622222	0.0499493	0.0203521	0.0301886	3.228687
2267	1	-15808.7	-15821.1	12.4149	0.124054	0.107666	0.0963172	0.11416	0.12114	0.099409	0.109715	0.0847238	0.0856351	0.178708	0.0855402	0.076795	0.0930294	0.0885694	0.1036	0.123251	0.124579	0.118594	0.127028	0.0869517	0.0963461	0.0826362	0.191996	0.0135142	0.0421095	0.0397491	0.020146	0.0487557	0.0517499	0.0397145	0.0898231	0.0276392	0.032964	0.0435573	0.0359824	0.0143794	0.0243646	0.00219125	0.0386067	0.0333465	0.0259002	0.0448997	0.0575799	3.247417
2268	0	-15807	-15819.8	12.7673	0.121725	0.119439	0.103409	0.108884	0.123349	0.0901805	0.105899	0.0800154	0.107492	0.166809	0.0887566	0.0817531	0.0955798	0.0854699	0.0985416	0.129753	0.148219	0.0904744	0.105666	0.082227	0.084613	0.0787902	0.183268	0.0428814	0.037452	0.0330217	0.0349911	0.0882174	0.0310074	0.0405591	0.0265528	0.0160329	0.0269093	0.0393081	0.0299082	0.0415452	0.0385942	0.0241908	0.0377574	0.0474844	0.0343265	0.0255849	0.0355432	3.21218
