Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2192	0	-15376.8	-15391.9	15.1593	0.120019	0.126359	0.105842	0.101117	0.129408	0.0723699	0.14195	0.0759361	0.0984704	0.141856	0.0843713	0.0828535	0.106865	0.080269	0.0881366	0.122867	0.141093	0.0979303	0.11509	0.0672589	0.0968473	0.10256	0.160438	0.021601	0.0160504	0.0347835	0.0462	0.0305047	0.0468889	0.0374439	0.0214842	0.0383054	0.0471606	0.0318367	0.0203948	0.050946	0.0433377	0.0646028	0.0203361	0.0193716	0.0378866	0.0519942	0.0111166	0.210368	0.300634	0.10781	0.381187	3.152151
2193	1	-15363.9	-15379.3	15.381	0.147423	0.0976894	0.0926712	0.0907775	0.103672	0.0820644	0.138554	0.0685421	0.100004	0.178415	0.0702669	0.0838924	0.104974	0.0902886	0.103637	0.121638	0.11107	0.113604	0.13408	0.0832895	0.0765932	0.0904225	0.168225	0.0533769	0.0362909	0.027125	0.029534	0.0822862	0.0445284	0.0550933	0.019956	0.0223764	0.033829	0.0202379	0.0271801	0.00983403	0.0221243	0.0351354	0.0401792	0.0229166	0.0463323	0.0245675	0.0252831	0.218763	0.296954	0.103759	0.380524	3.129982
2194	0	-15373.9	-15387.8	13.8812	0.118868	0.0922625	0.1279	0.0846265	0.114527	0.0807533	0.133086	0.0847621	0.0955764	0.172819	0.0812268	0.0825971	0.108323	0.101235	0.111134	0.146674	0.13017	0.122098	0.139541	0.0878286	0.0945889	0.0927596	0.160666	0.0256707	0.0126931	0.0311725	0.0396167	0.0358878	0.053431	0.0445331	0.0245402	0.0369895	0.0653482	0.0318367	0.0182839	0.0303887	0.0262092	0.0723248	0.0200622	0.0425503	0.0372596	0.0461061	0.0210313	0.22861	0.28624	0.10289	0.38226	3.27996
2195	1	-15375.6	-15390	14.3656	0.132631	0.0869871	0.0840991	0.112748	0.0957501	0.101183	0.131018	0.0879483	0.088688	0.164794	0.0828391	0.0893886	0.109096	0.0895664	0.107855	0.154369	0.132499	0.110964	0.100623	0.0767787	0.0922056	0.0974262	0.174136	0.0563772	0.0342429	0.0443634	0.0333827	0.0705966	0.0536619	0.0297367	0.0189736	0.0296072	0.0318721	0.0202503	0.0247611	0.0169921	0.0280588	0.0430182	0.0464516	0.0188004	0.0698945	0.0248043	0.032088	0.213566	0.299016	0.104479	0.382939	3.231528
2196	0	-15369.7	-15385.1	15.3985	0.142441	0.0928201	0.0920238	0.0979475	0.132312	0.0751241	0.127868	0.0724445	0.11302	0.153498	0.0676903	0.0790754	0.106553	0.100378	0.118067	0.125413	0.125163	0.131179	0.138948	0.0679917	0.0883338	0.0737016	0.165914	0.0212301	0.013428	0.0306372	0.0285196	0.0305167	0.0427668	0.0345783	0.0144611	0.0233725	0.0608372	0.0246368	0.0182839	0.0391035	0.0315215	0.0693552	0.0227706	0.0376701	0.0287373	0.0447043	0.0231963	0.213227	0.299111	0.111971	0.375691	3.128236
2197	1	-15372.2	-15388.3	16.0333	0.0874847	0.105792	0.08549	0.102814	0.109778	0.0832144	0.110014	0.0703164	0.103294	0.160293	0.0773138	0.0722817	0.101985	0.111862	0.102029	0.130269	0.130247	0.122286	0.103423	0.0774847	0.0812923	0.0665939	0.183567	0.0496912	0.040013	0.0325105	0.024841	0.0699942	0.0362327	0.0331889	0.0246794	0.03204	0.0442776	0.0159917	0.027663	0.0142905	0.0240785	0.0414395	0.0549565	0.0188004	0.0433009	0.0233119	0.0343273	0.232574	0.287591	0.102851	0.376984	3.064755
2198	0	-15366.2	-15381.7	15.5491	0.124211	0.0920281	0.102512	0.113036	0.0978886	0.0691339	0.129736	0.0776497	0.102086	0.170544	0.0802137	0.0795864	0.0988305	0.0783603	0.103249	0.123519	0.124516	0.0895591	0.131482	0.0833435	0.0941673	0.0967052	0.173595	0.0242963	0.0161582	0.0366356	0.0375239	0.0255722	0.0473211	0.0286995	0.0153292	0.0234913	0.0510255	0.0207616	0.0178505	0.0536095	0.0347097	0.0714953	0.0253792	0.0381591	0.0457494	0.0467936	0.0166571	0.2107	0.311264	0.104564	0.373473	3.113169
2199	1	-15372.8	-15387.5	14.6378	0.0989519	0.0929038	0.123111	0.0996999	0.108841	0.0715094	0.135441	0.0926719	0.0995803	0.156512	0.0603429	0.0853114	0.0818304	0.0940048	0.131673	0.130269	0.131025	0.120093	0.127301	0.0782044	0.0859805	0.0955871	0.183625	0.0471912	0.0409729	0.0370367	0.0264364	0.0887145	0.0394315	0.0409229	0.0359021	0.0250469	0.0282942	0.0215809	0.0293599	0.0186016	0.0320007	0.0250374	0.0450015	0.0226293	0.0491145	0.0219633	0.0445988	0.213114	0.30443	0.102141	0.380314	3.204307
2200	0	-15372	-15388	15.9932	0.106386	0.0868193	0.0902464	0.0865006	0.0931206	0.0907968	0.133363	0.0697614	0.1097	0.16157	0.0820391	0.0889621	0.0912919	0.0939172	0.111096	0.136457	0.11981	0.114042	0.121568	0.0851364	0.0768836	0.0749403	0.151359	0.0308742	0.0143388	0.0194676	0.0407836	0.0306877	0.0327413	0.0289423	0.0324992	0.0250874	0.0323818	0.0258041	0.0216125	0.0411642	0.0311027	0.0963983	0.0208676	0.0482814	0.035819	0.0493234	0.0348173	0.209765	0.302486	0.102015	0.385734	3.068761
2201	1	-15371.9	-15387.1	15.2174	0.152664	0.0977386	0.121195	0.110386	0.111837	0.0876361	0.128312	0.07462	0.0818544	0.157652	0.0597337	0.0877377	0.0763994	0.0887924	0.112183	0.122036	0.135557	0.128999	0.111645	0.0734043	0.110578	0.086115	0.170877	0.0627132	0.0343824	0.0196796	0.0235157	0.0796844	0.0342547	0.0409229	0.0143777	0.0253282	0.0344657	0.0215681	0.0274947	0.0162735	0.0158777	0.0250374	0.0409977	0.0200226	0.0567233	0.0271818	0.0378853	0.216501	0.295424	0.105659	0.382416	3.146339
2202	0	-15375.4	-15390	14.6401	0.136644	0.0954109	0.113671	0.10142	0.0931424	0.093474	0.133363	0.0782437	0.0976425	0.16742	0.064186	0.0841651	0.103883	0.112424	0.115631	0.115092	0.147206	0.122192	0.11027	0.0710977	0.0782727	0.0891561	0.19299	0.0356272	0.0238776	0.0237392	0.045315	0.0217678	0.0450978	0.038373	0.022634	0.0267387	0.0514215	0.0344338	0.0191177	0.0394524	0.0258541	0.0799979	0.0384678	0.0340266	0.0343484	0.0359973	0.010785	0.208214	0.310659	0.112536	0.368591	3.20407
2203	1	-15383.7	-15397.2	13.4616	0.125601	0.084082	0.109592	0.0956489	0.119483	0.0797905	0.119817	0.0906851	0.120622	0.164442	0.086462	0.0828876	0.0907063	0.0900241	0.150426	0.128934	0.132271	0.120623	0.119208	0.10052	0.106617	0.0816776	0.176538	0.0540279	0.056754	0.041342	0.0336995	0.0658899	0.0337899	0.0440978	0.0137742	0.0233483	0.0320936	0.0327366	0.0345328	0.0248425	0.0153214	0.037684	0.0478509	0.0299173	0.0453782	0.0353147	0.0428681	0.225641	0.304967	0.111875	0.357517	3.321923
2204	0	-15368.1	-15382.8	14.7444	0.128352	0.0884017	0.108203	0.105174	0.103246	0.0924001	0.148092	0.0722082	0.0891231	0.167177	0.0918437	0.0747264	0.102264	0.104824	0.103685	0.113123	0.127865	0.109884	0.131968	0.0827685	0.0903971	0.0637236	0.154648	0.0166224	0.0223593	0.0330199	0.0447684	0.0291712	0.0457983	0.0441013	0.021571	0.043133	0.0427628	0.0282381	0.0169017	0.0495729	0.0435546	0.0872869	0.0278673	0.0345279	0.0384253	0.0421836	0.0276837	0.22248	0.298011	0.103773	0.375736	3.193649
2205	1	-15371.1	-15385.7	14.5974	0.111391	0.101968	0.0922972	0.0996585	0.11267	0.0946133	0.123833	0.0814025	0.105349	0.160166	0.0747914	0.0823131	0.0976973	0.0993896	0.119909	0.156585	0.122366	0.119104	0.1151	0.0817521	0.0957622	0.0646028	0.178046	0.0430197	0.0276331	0.0320043	0.0252861	0.085633	0.0334305	0.0617986	0.0178336	0.0365428	0.0316765	0.0327366	0.0187917	0.0195875	0.0148122	0.0290806	0.0531003	0.0287923	0.0546806	0.0337985	0.0373369	0.21563	0.307844	0.100156	0.37637	3.208342
2206	0	-15373.8	-15389.1	15.3149	0.118747	0.0862616	0.0918054	0.0996094	0.119343	0.0726177	0.135824	0.06965	0.104302	0.146097	0.0769899	0.0867819	0.0994359	0.0956572	0.10697	0.119253	0.132879	0.120178	0.119565	0.0817592	0.0743172	0.0961303	0.153522	0.0318936	0.0249575	0.0250896	0.0533832	0.0244537	0.0418164	0.0363832	0.0166593	0.0312319	0.0416938	0.0312973	0.0377879	0.0464141	0.0511204	0.0674323	0.0241083	0.0307214	0.034048	0.0444263	0.0339818	0.215563	0.291022	0.110054	0.38336	3.136595
2207	1	-15375.4	-15389.7	14.2876	0.140235	0.103164	0.0875147	0.108208	0.103793	0.09268	0.145398	0.0837394	0.109026	0.170398	0.0777839	0.0901976	0.100722	0.0994102	0.121354	0.107387	0.138574	0.119104	0.114482	0.0707079	0.0797817	0.0864258	0.186322	0.0713274	0.0408177	0.0373322	0.022379	0.0677571	0.0517221	0.0345047	0.00932971	0.0248149	0.0266206	0.0150134	0.0359613	0.0371673	0.0238318	0.0328594	0.0437497	0.0253411	0.0433211	0.0244266	0.0346327	0.218263	0.295483	0.108845	0.377409	3.239319
2208	0	-15380	-15394.8	14.7847	0.12674	0.0848498	0.097729	0.0938945	0.124468	0.0922768	0.119114	0.080272	0.0987969	0.142234	0.0822405	0.077476	0.121681	0.0963815	0.0840236	0.102481	0.14787	0.133137	0.13393	0.0765584	0.0994566	0.0741975	0.152842	0.0344773	0.026006	0.028961	0.0386954	0.0182524	0.0508338	0.0416743	0.017239	0.0389904	0.0557112	0.0244847	0.04376	0.0525235	0.0198862	0.0753455	0.0276488	0.0382468	0.0486879	0.0451969	0.0203412	0.223897	0.291804	0.104432	0.379866	3.189613
2209	1	-15370.5	-15385.5	14.9843	0.106299	0.089948	0.0914973	0.102309	0.113242	0.0702523	0.12162	0.0882181	0.0908057	0.192336	0.0730288	0.0908243	0.0929883	0.0802002	0.112949	0.14594	0.157942	0.101604	0.122779	0.076839	0.0858776	0.0738546	0.164052	0.0454854	0.0494461	0.0361251	0.0258483	0.078789	0.0482951	0.0579092	0.0133961	0.0280134	0.0323277	0.0202019	0.0255433	0.020705	0.00978238	0.0331158	0.05706	0.0305766	0.0385996	0.0343525	0.0386728	0.218467	0.301868	0.104225	0.375441	3.169651
2210	0	-15382	-15397	15.0121	0.131536	0.104745	0.100862	0.104238	0.123571	0.0995322	0.114509	0.072454	0.081376	0.143748	0.0822732	0.0658273	0.101224	0.089894	0.0986371	0.113083	0.123336	0.089287	0.125945	0.0900312	0.0909106	0.0808286	0.19269	0.0180017	0.032906	0.0313587	0.0353032	0.0259055	0.0690726	0.0356707	0.0146769	0.0249375	0.064694	0.0246262	0.0421212	0.0388515	0.037223	0.0992719	0.0248797	0.0311679	0.0345427	0.0466552	0.0144695	0.214863	0.28696	0.106732	0.391445	3.166873
2211	1	-15380.6	-15396.2	15.5922	0.133845	0.0986051	0.0835077	0.110962	0.0892354	0.0947365	0.124135	0.0801723	0.117023	0.161896	0.0821026	0.0902409	0.0920155	0.0768521	0.10402	0.150296	0.105604	0.106255	0.111353	0.0928136	0.102578	0.0703303	0.172341	0.0428395	0.0285263	0.0344518	0.027433	0.0657132	0.0323488	0.0377931	0.0119614	0.0303575	0.0424675	0.0314717	0.0311156	0.0187123	0.0176998	0.0255834	0.0279039	0.0167419	0.0561015	0.0243002	0.054418	0.209287	0.316851	0.0997835	0.374078	3.108861
2212	0	-15380.3	-15395.6	15.2835	0.118453	0.0985959	0.12119	0.0994588	0.0991477	0.0902211	0.10363	0.0868605	0.0939878	0.153511	0.0667075	0.0888736	0.106486	0.0708449	0.096552	0.133569	0.121366	0.116508	0.117007	0.0633046	0.0899936	0.078891	0.172367	0.0222239	0.0312485	0.0238057	0.047129	0.0148846	0.039551	0.0356707	0.0171242	0.0304243	0.0506736	0.0283914	0.0252979	0.0761457	0.0308134	0.0614017	0.0347871	0.0486187	0.0500322	0.0626864	0.021299	0.221593	0.293255	0.10183	0.383321	3.139736
2213	1	-15372.3	-15387.5	15.1758	0.133142	0.0867112	0.0967621	0.113069	0.112245	0.075271	0.116015	0.0746424	0.102456	0.149538	0.0765826	0.073197	0.101195	0.102532	0.0970413	0.136013	0.127966	0.122816	0.112968	0.0833878	0.0932452	0.104549	0.179405	0.027019	0.0336382	0.0452452	0.031931	0.076782	0.040532	0.0505951	0.00598156	0.0318321	0.0297213	0.0215728	0.0189514	0.0267576	0.0192959	0.0413582	0.0461779	0.0162258	0.0476486	0.0339708	0.0345184	0.212239	0.305355	0.102621	0.379785	3.150506
2214	0	-15384.9	-15400.7	15.7969	0.113429	0.09791	0.103957	0.100277	0.11894	0.0626583	0.129279	0.0751843	0.0913801	0.142094	0.0889275	0.102405	0.112292	0.085625	0.116147	0.124116	0.0982724	0.116508	0.104863	0.072524	0.0994467	0.0869774	0.165503	0.0179084	0.0256217	0.0343467	0.0284935	0.0150258	0.0511363	0.0489198	0.00985055	0.020496	0.0488368	0.0176915	0.0251557	0.0412159	0.0289216	0.102289	0.0191855	0.0259511	0.032337	0.0570812	0.0292146	0.212167	0.303906	0.103707	0.380219	3.088394
2215	1	-15368.5	-15383.3	14.8342	0.130593	0.119133	0.090979	0.0998836	0.0797893	0.0822702	0.104516	0.0825264	0.0951812	0.174457	0.0818959	0.0920945	0.10833	0.0948084	0.110096	0.124359	0.130188	0.12079	0.110487	0.0784657	0.0889793	0.0806873	0.17624	0.0562507	0.0405689	0.0343561	0.017934	0.0726432	0.0496061	0.0499806	0.0226708	0.0286713	0.0362837	0.0208895	0.026325	0.0152424	0.0250818	0.0407405	0.0499771	0.023028	0.0492913	0.0351997	0.0331719	0.203002	0.304564	0.103481	0.388953	3.184663
2216	0	-15381.2	-15396.3	15.1038	0.144201	0.0929281	0.0936712	0.0927635	0.105643	0.0680146	0.147487	0.0841045	0.082398	0.145135	0.0703791	0.0875194	0.0782282	0.101852	0.116147	0.148258	0.127885	0.127114	0.108237	0.0824465	0.0760667	0.0894941	0.152808	0.0186896	0.00840419	0.0361873	0.0610722	0.0266525	0.0513317	0.0443862	0.0168584	0.020496	0.0483308	0.0190235	0.0340117	0.0665183	0.0356854	0.0829789	0.0199654	0.0247102	0.0441411	0.0529906	0.0224887	0.231478	0.294978	0.096466	0.377079	3.157703
2217	1	-15367.7	-15383.3	15.6832	0.130211	0.0972647	0.0953643	0.101105	0.0938125	0.0653527	0.128801	0.0739039	0.10108	0.178296	0.0873068	0.0732955	0.0936974	0.0941658	0.0886527	0.143148	0.117459	0.10251	0.113029	0.0869444	0.074741	0.0790201	0.168946	0.0559333	0.0320405	0.0276248	0.026698	0.0681413	0.0353855	0.042259	0.0157792	0.025475	0.0433011	0.0245465	0.0385336	0.0122827	0.0250818	0.0386867	0.0583809	0.0362352	0.0381341	0.0339639	0.0331719	0.216758	0.291773	0.102263	0.389206	3.099763
2218	0	-15382.3	-15396.9	14.6394	0.129101	0.0909727	0.10148	0.112469	0.110993	0.0838505	0.112092	0.0913923	0.128519	0.152298	0.0737785	0.102372	0.0924268	0.0834412	0.120654	0.12459	0.132631	0.120434	0.108237	0.0837748	0.0834487	0.0833865	0.160166	0.0213104	0.0188562	0.0292694	0.0375204	0.0203461	0.0583988	0.0434993	0.00692898	0.0149233	0.0548119	0.0343161	0.0332774	0.0785599	0.0234231	0.080784	0.0239145	0.0363863	0.0267369	0.060409	0.0179592	0.222136	0.302486	0.109593	0.365785	3.204139
2219	1	-15365.2	-15380.1	14.9555	0.120611	0.117326	0.103762	0.109367	0.114404	0.0640549	0.118526	0.0713743	0.102757	0.158012	0.0808902	0.0900674	0.093648	0.0982448	0.121465	0.1438	0.124181	0.119479	0.129008	0.0765002	0.0824981	0.0740626	0.15933	0.0429185	0.0407601	0.0382189	0.0225999	0.0757523	0.035419	0.0356703	0.0107133	0.027675	0.0409675	0.0260806	0.0227674	0.0249075	0.0241213	0.0397396	0.0421356	0.0327014	0.0508268	0.0357894	0.0293992	0.220796	0.297748	0.107588	0.373868	3.172534
2220	0	-15381.3	-15396.6	15.3251	0.152376	0.0913864	0.0968881	0.115864	0.110993	0.083032	0.14032	0.0776593	0.0779597	0.163119	0.0860563	0.077073	0.0970069	0.0766279	0.10946	0.119722	0.15202	0.112991	0.0958333	0.0755721	0.0998425	0.0898814	0.166618	0.0246106	0.0271642	0.0397373	0.0375204	0.0317867	0.0453972	0.0260098	0.0239338	0.0288574	0.0470017	0.0261551	0.025202	0.0476558	0.0317632	0.0705051	0.0250171	0.0158636	0.0330253	0.0486663	0.0113979	0.222432	0.288065	0.102352	0.387151	3.135572
2221	1	-15374.9	-15390.1	15.1728	0.144251	0.0861598	0.0880199	0.108696	0.11945	0.0850502	0.131975	0.0750664	0.0970834	0.156466	0.0635656	0.0836838	0.101227	0.109249	0.101765	0.139708	0.127971	0.119422	0.123499	0.0785406	0.0963543	0.0734275	0.164391	0.0502388	0.0506218	0.0196203	0.0146925	0.064665	0.0300054	0.0324393	0.0170904	0.030245	0.0231619	0.0508522	0.0303374	0.0254893	0.0270582	0.0279047	0.0406464	0.0296616	0.0464754	0.0222801	0.0422978	0.210661	0.308934	0.0990578	0.381347	3.150805
2222	0	-15383.8	-15399.4	15.6664	0.123204	0.0790891	0.0940186	0.117667	0.122222	0.076519	0.109814	0.0872001	0.0912813	0.162266	0.080142	0.078737	0.102699	0.102342	0.0921492	0.0999109	0.130811	0.112919	0.0902624	0.0816105	0.0697096	0.107834	0.186424	0.0219184	0.0154427	0.0374552	0.0365276	0.0121081	0.0443152	0.0381621	0.0175297	0.0151026	0.0537966	0.0355543	0.026448	0.0541543	0.0407451	0.0820547	0.0303412	0.0426705	0.047446	0.0425336	0.00830857	0.215434	0.292665	0.107868	0.384033	3.101445
2223	1	-15370.3	-15385.4	15.0752	0.13641	0.106432	0.0843407	0.105939	0.107133	0.0741327	0.12132	0.0683953	0.102612	0.17321	0.0789672	0.0810958	0.0893112	0.0963436	0.102596	0.144508	0.117125	0.101621	0.13273	0.0807587	0.087664	0.0818796	0.162785	0.0499803	0.0494249	0.0375564	0.0354092	0.0601952	0.0502818	0.0440527	0.0125501	0.0259817	0.0437825	0.0260782	0.0246784	0.0117498	0.0307946	0.0323513	0.0622014	0.0308146	0.0495351	0.0193833	0.0264491	0.224255	0.309033	0.100782	0.365929	3.160559
2224	0	-15381.5	-15396	14.4553	0.138857	0.117865	0.105643	0.0947133	0.109028	0.0824809	0.126812	0.0878882	0.088139	0.136661	0.0745734	0.109079	0.0878694	0.0895276	0.123806	0.120615	0.126009	0.089578	0.110363	0.0900317	0.0938088	0.0852113	0.175406	0.0312453	0.0230964	0.033959	0.0425264	0.0299975	0.0675577	0.0346864	0.00779666	0.0348354	0.0592085	0.0294375	0.0216435	0.0376461	0.0182789	0.0901769	0.0388126	0.0421047	0.0391389	0.0483464	0.0280923	0.210334	0.304271	0.105872	0.379523	3.222553
2225	1	-15382.5	-15395.8	13.2922	0.117279	0.106791	0.0975426	0.105944	0.12309	0.088501	0.151077	0.094089	0.102183	0.173711	0.0807396	0.095762	0.096594	0.102408	0.102596	0.143478	0.118028	0.0960924	0.125424	0.100756	0.0947182	0.0833411	0.163322	0.0389931	0.0587609	0.0318684	0.0240267	0.0918972	0.065601	0.0374388	0.0165331	0.0387432	0.0369485	0.0309465	0.0330571	0.0224507	0.0356741	0.0270078	0.0528887	0.0302861	0.0311598	0.0337633	0.0373484	0.220913	0.292367	0.100692	0.386028	3.338861
2226	0	-15377.6	-15393.2	15.6158	0.114808	0.0919384	0.0988301	0.100763	0.107179	0.0794418	0.11628	0.0706257	0.0974435	0.172376	0.0582129	0.0868829	0.0878694	0.0862511	0.110833	0.115398	0.120238	0.0976283	0.125346	0.0864842	0.109663	0.0982042	0.161602	0.0371078	0.0289229	0.0488346	0.0466697	0.024661	0.0413493	0.0257954	0.00853872	0.0286506	0.0651707	0.0252625	0.0243391	0.0599964	0.0312081	0.0586645	0.025792	0.0288191	0.0511194	0.0373536	0.0139444	0.224036	0.300728	0.102877	0.372359	3.106499
2227	1	-15375.1	-15389.7	14.6429	0.109574	0.116921	0.112917	0.115213	0.0939422	0.0923994	0.115803	0.0788861	0.0824817	0.183315	0.0621013	0.0877289	0.10854	0.0991679	0.114754	0.125934	0.129534	0.114368	0.125729	0.0863097	0.0816579	0.0864214	0.163322	0.0600917	0.0596837	0.0273771	0.0259155	0.063471	0.0449338	0.0493932	0.0203935	0.0368535	0.0406211	0.0194974	0.023313	0.0101251	0.0312003	0.0288146	0.0422234	0.015373	0.0649742	0.0158051	0.0367134	0.215235	0.289809	0.105842	0.389113	3.203796
2228	0	-15369.4	-15384.6	15.1514	0.129393	0.0812963	0.0944779	0.111119	0.103824	0.0854132	0.118312	0.0896611	0.0979452	0.147482	0.0753104	0.0874361	0.10107	0.0844883	0.100684	0.112421	0.128083	0.106954	0.125922	0.0786517	0.0953842	0.0742859	0.157045	0.0242333	0.020047	0.0294918	0.051431	0.0254798	0.0465048	0.0286185	0.0162997	0.0350299	0.0545108	0.0355864	0.0376097	0.0564705	0.0410561	0.0751928	0.0240276	0.0352316	0.046395	0.0561401	0.0269285	0.211299	0.312026	0.104017	0.372658	3.152946
2229	1	-15376.1	-15391.2	15.1322	0.139567	0.0947284	0.104208	0.109098	0.102942	0.0925599	0.124016	0.0815159	0.0992119	0.142986	0.0844483	0.082208	0.090023	0.0814567	0.100692	0.123438	0.129534	0.119615	0.110889	0.0714279	0.115929	0.093152	0.167368	0.043311	0.0350634	0.0417699	0.0236633	0.0779538	0.0465082	0.0329871	0.0115842	0.0279583	0.0388752	0.0199195	0.034496	0.0369354	0.0106824	0.0329936	0.0445948	0.0379677	0.0413344	0.0216257	0.0336232	0.227726	0.287858	0.0992706	0.385145	3.154862
2230	0	-15382	-15396.7	14.7134	0.115707	0.11908	0.0854574	0.0898866	0.129586	0.0829182	0.127928	0.0917404	0.0859046	0.157353	0.0806755	0.0850571	0.0981065	0.0962218	0.105024	0.126674	0.153205	0.107323	0.128571	0.0648357	0.105217	0.0766935	0.160667	0.0272443	0.0203371	0.0393138	0.051225	0.0244694	0.0400014	0.0163303	0.0227242	0.0277419	0.0666292	0.0296879	0.0177337	0.0457332	0.0273313	0.106959	0.0238631	0.0343297	0.0483939	0.0311797	0.02168	0.222313	0.280314	0.104465	0.392908	3.196742
2231	1	-15373.2	-15388.9	15.7245	0.121057	0.0776426	0.110863	0.0802597	0.116919	0.0638761	0.113319	0.0754212	0.0983222	0.164095	0.0695395	0.0762993	0.0966591	0.117231	0.12587	0.140326	0.121832	0.0998609	0.110145	0.0707785	0.0963015	0.0939928	0.178967	0.0322964	0.0427015	0.0338977	0.0319382	0.0817618	0.0465082	0.0409226	0.0249945	0.027719	0.0307386	0.0120949	0.0289119	0.0273506	0.0153201	0.024871	0.0388442	0.0294424	0.0482757	0.0290116	0.0284587	0.214894	0.308749	0.102314	0.374043	3.095637
2232	0	-15382.8	-15398.5	15.7154	0.105154	0.0978605	0.10503	0.116115	0.0998241	0.0659862	0.14558	0.0748737	0.096021	0.153007	0.0762285	0.0638984	0.0996869	0.117691	0.10003	0.123951	0.118209	0.126908	0.132021	0.0895438	0.101189	0.0893946	0.131725	0.019759	0.0101575	0.0290049	0.0327745	0.0334936	0.041729	0.0269642	0.0177421	0.026417	0.0536442	0.0228015	0.0286237	0.0274095	0.0318765	0.0894258	0.0187196	0.0440933	0.0661487	0.0283733	0.017454	0.216288	0.293488	0.103597	0.386628	3.096543
2233	1	-15379.8	-15395.3	15.4276	0.122991	0.0875645	0.107115	0.0811721	0.115085	0.0810814	0.12777	0.081155	0.0983222	0.145517	0.0694573	0.0762993	0.101693	0.0800019	0.11094	0.11571	0.111716	0.138433	0.0885241	0.085984	0.0996031	0.0797138	0.181724	0.0397861	0.0546371	0.0291762	0.0319382	0.080669	0.0492712	0.0517323	0.0240924	0.0266444	0.0263138	0.0355924	0.0257897	0.0276433	0.0216653	0.0360738	0.0468103	0.0289318	0.0508255	0.0222174	0.0279437	0.228238	0.288026	0.0990836	0.384653	3.125327
2234	0	-15378.3	-15392.6	14.3183	0.122829	0.102564	0.112212	0.092764	0.115414	0.0664255	0.110851	0.0891023	0.101241	0.144899	0.0888888	0.0765561	0.107788	0.0991184	0.117487	0.118706	0.133036	0.12056	0.132682	0.0779012	0.0835583	0.0903592	0.17583	0.0274666	0.0238593	0.0344778	0.0459095	0.0387268	0.0516121	0.051401	0.0216598	0.0304149	0.0550444	0.0512387	0.0267694	0.0516891	0.0249725	0.0740315	0.0171367	0.0243321	0.0514975	0.038749	0.0144976	0.208312	0.312962	0.0962471	0.382479	3.236259
2235	1	-15372.3	-15387.5	15.263	0.116176	0.0998591	0.116776	0.0968555	0.0964644	0.0847828	0.135255	0.071659	0.0850561	0.172776	0.0855884	0.0638674	0.113968	0.108618	0.101789	0.135655	0.121048	0.0982926	0.111027	0.0881646	0.0783044	0.103967	0.164974	0.0509499	0.0317161	0.0285066	0.0211699	0.0869844	0.0392052	0.0367493	0.0136099	0.0277109	0.0499619	0.0358333	0.0241155	0.0119584	0.0216653	0.0308293	0.040824	0.0277302	0.04862	0.0193434	0.0433796	0.21855	0.282496	0.114087	0.384867	3.141786
2236	0	-15371.9	-15386.8	14.8781	0.120032	0.0977907	0.0976368	0.106886	0.0931121	0.110706	0.139446	0.0741967	0.0925397	0.181451	0.0831869	0.0779562	0.0997078	0.0983651	0.10862	0.103753	0.117162	0.128044	0.137595	0.0735009	0.0894005	0.0865704	0.160867	0.0207044	0.0244955	0.0331065	0.041952	0.02734	0.0530576	0.0358676	0.0220229	0.0346602	0.0436153	0.0295963	0.0133416	0.0438159	0.0251893	0.0966089	0.0247052	0.0351791	0.0329296	0.0393755	0.0241883	0.217308	0.314429	0.0983367	0.369926	3.180278
2237	1	-15385.8	-15401.5	15.6927	0.118184	0.101757	0.0884974	0.0925333	0.116777	0.0976287	0.119391	0.0715067	0.101105	0.151696	0.0586919	0.0779172	0.131525	0.0934345	0.108288	0.0960802	0.148498	0.0911233	0.105606	0.0930034	0.0827501	0.0872372	0.175043	0.039652	0.041017	0.028965	0.0265283	0.0578911	0.0388827	0.0442738	0.0188243	0.0267441	0.0280414	0.0358333	0.0157307	0.0284414	0.0220147	0.0424369	0.0513477	0.0309049	0.0566607	0.0270343	0.0293109	0.216981	0.283319	0.107882	0.391818	3.09881
