Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
4840	-13982.2	-13983.9	1.68951	1.587582	0.170156	0.119755	0.110344	0.131372	0.162326	0.0756649	0.145725	0.0955621	0.141267	0.220106	0.0829037	0.115642	0.133502	0.124022	0.151573	0.173467	0.198465	0.197963	0.178301	0.0843255	0.114733	0.0829772	0.235295	0.0668028	0.0301735	0.0314541	0.0677574	0.0727182	0.131908	0.0380904	0.106426	0.09668	0.0336643	0.0268147	0.0220585	0.0369893	0.0538298	0.019109	0.0342476	0.0235754	0.0439991	0.024767	0.016992	0.23854	0.602514	1.05518	2.10377	0.211415	0.381027	0.0875355	0.320022	0.3667137	4.223504
4850	-13988.7	-13992.2	3.49447	1.552771	0.161698	0.101779	0.117889	0.126141	0.165575	0.109152	0.161971	0.102377	0.106159	0.221887	0.0920158	0.104326	0.138875	0.110783	0.163277	0.199651	0.160914	0.146937	0.159901	0.086823	0.131598	0.0811991	0.235295	0.039344	0.0466311	0.0354176	0.0426183	0.0677023	0.113282	0.0322522	0.057909	0.066019	0.0336643	0.0089668	0.0317364	0.0551133	0.0349204	0.0180267	0.0179045	0.0303315	0.0279923	0.0523291	0.0393983	0.23336	0.597111	1.05338	2.11615	0.216906	0.362133	0.0927218	0.328239	0.3490286	4.037782
4860	-13988.2	-13989.9	1.69978	1.764122	0.20407	0.130815	0.122569	0.13143	0.14344	0.113757	0.160325	0.0953617	0.168088	0.265659	0.112915	0.0888798	0.136741	0.124963	0.126886	0.175184	0.164956	0.174475	0.144548	0.0885447	0.134901	0.101257	0.276382	0.0893175	0.0381549	0.0161321	0.0621267	0.0606709	0.110534	0.0240576	0.0818637	0.0570281	0.0417408	0.00338162	0.0175203	0.0551133	0.044663	0.0204408	0.0420488	0.00606526	0.0170458	0.0331786	0.0381469	0.263395	0.627333	1.06279	2.04648	0.20129	0.375446	0.0935059	0.329758	0.3596397	4.245379
4870	-13995.5	-13996.7	1.26666	1.642953	0.169508	0.144123	0.136533	0.126764	0.153998	0.108637	0.14824	0.0938821	0.102474	0.262113	0.0961933	0.0923926	0.150923	0.0925501	0.181099	0.189961	0.180143	0.186506	0.135518	0.10673	0.117008	0.104151	0.267651	0.0786296	0.0706269	0.0176925	0.0831981	0.073795	0.111327	0.016873	0.0754765	0.087222	0.0428326	0.00483016	0.0134118	0.0338509	0.0378244	0.0281092	0.0291561	0.0193371	0.0441945	0.0228616	0.0352413	0.246585	0.610742	1.05782	2.08485	0.189009	0.397989	0.0870884	0.325914	0.3816066	4.273589
4880	-13995.8	-13998.7	2.84704	1.497794	0.137885	0.14138	0.10488	0.0832446	0.154922	0.0984702	0.164449	0.104386	0.113683	0.233376	0.0931895	0.0845098	0.1319	0.11753	0.161849	0.188435	0.170494	0.162482	0.177957	0.117541	0.120283	0.119701	0.22119	0.0609018	0.0175693	0.0246741	0.0501644	0.0691382	0.111691	0.0493269	0.095245	0.0834931	0.0418921	0.0238254	0.0183605	0.0222755	0.0445198	0.0120348	0.0269764	0.0468315	0.0313614	0.0187038	0.0410031	0.224982	0.588189	1.05029	2.13654	0.205764	0.380286	0.0902976	0.323652	0.3829302	4.093724
4890	-14001.6	-14004	2.45464	1.398005	0.180941	0.115231	0.0914687	0.107519	0.134256	0.104818	0.170828	0.0829163	0.113473	0.257563	0.094302	0.078723	0.110832	0.109043	0.149197	0.188743	0.186341	0.153943	0.173417	0.0683896	0.144713	0.11717	0.277791	0.056249	0.0316706	0.0122702	0.030151	0.0407013	0.125915	0.0271206	0.083479	0.12365	0.0420389	0.0238254	0.00712559	0.0549615	0.0445198	0.0214524	0.0278848	0.0443817	0.0229267	0.0356027	0.04754	0.209128	0.570649	1.04382	2.1764	0.211396	0.378134	0.0921087	0.318362	0.3839874	4.115083
4900	-13988.9	-13991.9	3.01113	1.512738	0.156259	0.14424	0.125759	0.107519	0.156206	0.0723189	0.153054	0.101544	0.135976	0.233084	0.0865446	0.106561	0.106539	0.110263	0.156823	0.168528	0.181	0.138336	0.127139	0.102174	0.13262	0.0747902	0.26932	0.0518482	0.039504	0.0118074	0.0627399	0.0641241	0.142896	0.0263136	0.0883878	0.0874165	0.0420389	0.00908198	0.0449484	0.0375555	0.0621983	0.0317994	0.0327643	0.0155688	0.046597	0.0154842	0.0201051	0.227284	0.590663	1.05116	2.13089	0.20525	0.382632	0.0897241	0.322394	0.3975352	4.079776
4910	-13993.3	-13994.8	1.49585	1.359556	0.169664	0.160134	0.105444	0.141198	0.196391	0.0874089	0.153054	0.0999596	0.145269	0.22812	0.0882532	0.140608	0.122538	0.113908	0.138362	0.171173	0.173392	0.175906	0.162857	0.0719404	0.113928	0.122671	0.242244	0.0601033	0.0268546	0.0169929	0.0624414	0.0545149	0.121747	0.0174611	0.0853106	0.0547749	0.0357469	0.057457	0.0129041	0.0323582	0.0646675	0.0354079	0.0444985	0.00611424	0.021091	0.0247489	0.0437207	0.202789	0.563378	1.04099	2.19285	0.201807	0.38739	0.0937317	0.317071	0.3674801	4.203338
4920	-13991.9	-13994.6	2.699	1.503369	0.18656	0.122399	0.162619	0.116604	0.13821	0.102533	0.156836	0.0844545	0.120898	0.245623	0.0753409	0.0975208	0.107129	0.130703	0.141507	0.186434	0.171634	0.182647	0.170326	0.0676959	0.117347	0.100601	0.237527	0.0769861	0.0320043	0.0262266	0.0274504	0.0516279	0.103986	0.0277287	0.0635631	0.109459	0.0535537	0.0355538	0.0199416	0.0714393	0.0494212	0.0129583	0.0248145	0.0213551	0.0175004	0.0340342	0.0266999	0.225843	0.589116	1.05062	2.13442	0.221319	0.372064	0.0895824	0.317035	0.3563808	4.109453
4930	-13982.1	-13985.9	3.79323	1.482211	0.161278	0.147726	0.0967044	0.118944	0.136433	0.106958	0.164641	0.0844889	0.107357	0.227566	0.0950431	0.129683	0.105895	0.118314	0.158625	0.13289	0.164696	0.160832	0.136268	0.107874	0.113899	0.0892494	0.239552	0.0495962	0.0452806	0.0219913	0.050987	0.0820564	0.101604	0.0422283	0.0720752	0.123376	0.0348911	0.0217417	0.00653546	0.0417028	0.04701	0.0058623	0.0283017	0.0212916	0.0359412	0.0340342	0.0250566	0.222561	0.585568	1.04936	2.14251	0.20412	0.378107	0.0889771	0.328796	0.3489588	3.996482
4940	-13994.3	-13997.3	3.0408	1.672838	0.165097	0.130241	0.129697	0.166852	0.124434	0.106958	0.139736	0.0819045	0.106957	0.218411	0.12151	0.127373	0.113719	0.109472	0.13757	0.158895	0.205924	0.15192	0.142699	0.0700853	0.101548	0.105887	0.241726	0.0736559	0.0575726	0.0186874	0.050987	0.0498897	0.12429	0.0518339	0.0680796	0.0963565	0.0194135	0.0413912	0.00537753	0.0354532	0.0610458	0.0264589	0.0594613	0.0202157	0.0263752	0.028924	0.0260541	0.25083	0.615007	1.05914	2.07502	0.213272	0.377155	0.0938464	0.315726	0.3712202	4.100139
4950	-13981.4	-13985	3.57702	1.458451	0.173077	0.129062	0.12221	0.12578	0.141113	0.104201	0.145142	0.104474	0.120633	0.2307	0.10582	0.115189	0.0941057	0.0806248	0.159259	0.174458	0.162297	0.15426	0.141996	0.0965633	0.119511	0.0957041	0.246996	0.0461941	0.0398406	0.0207836	0.0644598	0.0673162	0.122258	0.0383913	0.0395348	0.0805501	0.0469886	0.0196389	0.023116	0.0361806	0.0494174	0.0171797	0.0403544	0.0176808	0.0309177	0.0101526	0.0598559	0.218832	0.581491	1.04789	2.15179	0.205535	0.375846	0.0820146	0.336605	0.3678121	4.013986
4960	-13994.4	-13999	4.55822	1.77681	0.172463	0.105166	0.146854	0.129518	0.121588	0.10831	0.196535	0.0733201	0.107452	0.2307	0.11871	0.0984194	0.11641	0.103857	0.164086	0.129352	0.159998	0.151789	0.175135	0.0743116	0.124102	0.119488	0.248872	0.0717423	0.0333582	0.0193926	0.0293393	0.0709693	0.105356	0.0173563	0.0645138	0.0921177	0.0145005	0.0101386	0.023116	0.0320794	0.0630617	0.0159025	0.0223169	0.0224737	0.044989	0.00590034	0.0259133	0.265095	0.628968	1.06325	2.04269	0.202057	0.365806	0.0917071	0.340431	0.3923765	3.960975
4970	-13980.2	-13982.1	1.91242	1.439789	0.178075	0.122774	0.104642	0.123554	0.13745	0.110359	0.195583	0.110961	0.144384	0.250363	0.0923444	0.114503	0.140844	0.111435	0.158427	0.149	0.194301	0.168918	0.166174	0.100328	0.117807	0.0878494	0.243909	0.0516249	0.0366675	0.0367926	0.032979	0.0529313	0.143456	0.0236684	0.105526	0.0806356	0.0321915	0.0319273	0.0171571	0.0404409	0.0411501	0.0119412	0.0351705	0.00623696	0.0296835	0.01782	0.0251252	0.215869	0.578217	1.04668	2.15923	0.201339	0.391281	0.0860362	0.321343	0.382415	4.177111
4980	-13987.7	-13990.4	2.74724	1.372753	0.160745	0.152425	0.120852	0.133823	0.122995	0.124455	0.161037	0.0860513	0.131548	0.22128	0.103658	0.0996887	0.0978537	0.133942	0.129585	0.153666	0.162823	0.137794	0.15389	0.0985487	0.132965	0.0970888	0.271707	0.110584	0.0270044	0.0367926	0.0522371	0.0655141	0.0954414	0.0121306	0.0870236	0.0748961	0.0641811	0.00185844	0.00989162	0.0296311	0.0737703	0.00660884	0.0384955	0.0189253	0.0325259	0.0211647	0.0337645	0.204979	0.565908	1.04198	2.18713	0.206276	0.373473	0.0921039	0.328147	0.3674656	4.080865
4990	-13993.6	-13996.7	3.11345	1.620499	0.173602	0.166106	0.106903	0.127002	0.1312	0.124927	0.131797	0.0996354	0.0902615	0.250805	0.117932	0.140226	0.148474	0.0897414	0.148264	0.174811	0.184006	0.161643	0.134796	0.120737	0.0990139	0.0855464	0.216324	0.0674562	0.0308407	0.0291155	0.0338798	0.054936	0.110495	0.0194363	0.0765394	0.0612148	0.0363663	0.0226822	0.0285723	0.0576865	0.0516294	0.0123759	0.0347335	0.0322382	0.0399153	0.0183107	0.0436419	0.243351	0.607458	1.05678	2.09241	0.200417	0.384729	0.0912744	0.32358	0.3716211	4.085819
5000	-13978.9	-13984.6	5.70227	1.662727	0.180046	0.0862928	0.123572	0.093308	0.114203	0.116258	0.176879	0.0947521	0.110335	0.218006	0.0779564	0.0844314	0.12049	0.121095	0.140231	0.167611	0.167717	0.153799	0.149319	0.0621541	0.116548	0.0764394	0.224988	0.0499242	0.0374845	0.0362764	0.0441574	0.0803447	0.128111	0.0123026	0.0686536	0.0711947	0.0411555	0.0316799	0.0124495	0.0494335	0.0540503	0.00987558	0.0463455	0.0322382	0.017753	0.0172836	0.0155221	0.249402	0.613577	1.0587	2.07832	0.217413	0.373272	0.0885553	0.32076	0.3780697	3.832669
5010	-13981.6	-13983.8	2.25349	1.289563	0.221151	0.100843	0.118838	0.0875567	0.149758	0.106374	0.155604	0.0964074	0.0922014	0.244315	0.09405	0.112643	0.112961	0.0964766	0.153575	0.176884	0.190447	0.150997	0.16998	0.0869	0.11528	0.105235	0.23051	0.079617	0.0382875	0.03439	0.0553745	0.0573301	0.137685	0.0212547	0.0656467	0.0909126	0.022297	0.0281579	0.0206379	0.0316907	0.0394163	0.0221716	0.0494288	0.0370503	0.0459331	0.0290843	0.0371514	0.19091	0.549319	1.03524	2.22453	0.197982	0.381023	0.0870774	0.333917	0.338171	4.112506
5020	-13989.5	-13992	2.53589	1.667211	0.206981	0.0959726	0.122154	0.100354	0.143485	0.0952897	0.135525	0.102223	0.150804	0.244315	0.0803547	0.110736	0.134147	0.120307	0.174925	0.165571	0.160224	0.148368	0.140939	0.0950525	0.12833	0.100118	0.281279	0.079617	0.0211916	0.0464333	0.0774536	0.066871	0.103288	0.0223068	0.0473646	0.089504	0.0219242	0.00190204	0.0181018	0.0632371	0.0449773	0.0250298	0.0252404	0.0459709	0.0390016	0.028701	0.044326	0.250036	0.614213	1.0589	2.07685	0.21075	0.381711	0.0921327	0.315406	0.3677628	4.149897
5030	-13984.2	-13985.3	1.06226	1.402058	0.172582	0.16167	0.118474	0.129568	0.187907	0.0982871	0.151792	0.106099	0.136512	0.245678	0.10554	0.0964414	0.132414	0.127831	0.171118	0.173025	0.203326	0.150898	0.152405	0.0826777	0.133371	0.097053	0.274635	0.0789132	0.0613398	0.0185418	0.0503932	0.0419311	0.124532	0.0155577	0.0657618	0.0643049	0.0441149	0.0215786	0.00686997	0.0496428	0.0439263	0.0278351	0.0144765	0.036045	0.0311575	0.0254892	0.0233825	0.209788	0.571398	1.04411	2.1747	0.209717	0.386768	0.0807942	0.322721	0.3594224	4.255099
5040	-13988.7	-13992.4	3.71453	1.442011	0.178744	0.145192	0.129735	0.0945727	0.146227	0.0674737	0.139294	0.112878	0.0996306	0.248824	0.0863709	0.103444	0.123164	0.112421	0.151403	0.187678	0.190067	0.149371	0.133111	0.0719632	0.161146	0.0822422	0.232366	0.0724167	0.0387447	0.0170505	0.047962	0.0722396	0.119524	0.0426537	0.080473	0.0844011	0.0221251	0.0221873	0.0155764	0.0268198	0.0565286	0.0170724	0.0348132	0.0123372	0.0249737	0.0119737	0.0301124	0.216224	0.578611	1.04683	2.15834	0.217036	0.383573	0.086294	0.313097	0.3794597	3.997302
5050	-13981.3	-13984.6	3.36966	1.597212	0.159401	0.134311	0.102699	0.120246	0.155406	0.0889311	0.152149	0.0994879	0.117846	0.252441	0.0794248	0.10826	0.107622	0.12938	0.135078	0.195574	0.165702	0.14842	0.176358	0.0854364	0.110955	0.0865429	0.224893	0.0834885	0.0334984	0.0248202	0.0601117	0.058476	0.122493	0.00981728	0.0931989	0.082057	0.0285129	0.00599213	0.00556494	0.0479314	0.0334277	0.0235178	0.0371168	0.0435937	0.0477171	0.0446374	0.0343521	0.239956	0.603976	1.05565	2.10041	0.205019	0.378945	0.0927348	0.323301	0.3782539	4.056889
5060	-13981.5	-13984.8	3.34404	1.579493	0.18094	0.116074	0.102604	0.127402	0.156056	0.0796934	0.172131	0.11901	0.135336	0.245838	0.0958007	0.10845	0.144301	0.113906	0.156985	0.160646	0.181026	0.145152	0.146405	0.0934308	0.126504	0.102723	0.203546	0.0820769	0.018681	0.0421793	0.0601182	0.0701962	0.0977857	0.025155	0.0913464	0.0748956	0.0372762	0.0370685	0.0268628	0.0248501	0.0345158	0.0193954	0.0255075	0.0164898	0.020635	0.0165957	0.0212686	0.237345	0.601275	1.05477	2.10661	0.202234	0.380755	0.0921768	0.324834	0.3673939	4.056859
5070	-13985.9	-13989.4	3.42753	1.331801	0.165552	0.0982655	0.101531	0.0952743	0.133385	0.0773572	0.172032	0.058874	0.122035	0.240465	0.0779921	0.119501	0.142248	0.121436	0.154103	0.145835	0.195922	0.155063	0.163325	0.0813504	0.0970312	0.0963833	0.238979	0.0821028	0.0440969	0.0568219	0.0648507	0.0701962	0.106068	0.0160755	0.0990905	0.0828421	0.0162389	0.0189109	0.00789768	0.0374315	0.0597306	0.0172997	0.0292109	0.0429366	0.0325877	0.0391818	0.0268747	0.198131	0.557935	1.0388	2.20513	0.202728	0.384727	0.0879119	0.324633	0.3480007	4.004386
5080	-13991.4	-13996.1	4.68807	1.530278	0.165446	0.094593	0.114872	0.105104	0.133385	0.11757	0.180988	0.0632347	0.124295	0.201585	0.112862	0.0875744	0.118617	0.120143	0.148903	0.160092	0.188857	0.148933	0.188013	0.0793693	0.115015	0.0943071	0.266298	0.048262	0.0239702	0.00507316	0.046692	0.0586536	0.107027	0.0189399	0.0750271	0.0702506	0.0239206	0.0210812	0.0291692	0.0620953	0.0214075	0.0356785	0.0454867	0.00759608	0.0250388	0.0310166	0.0284624	0.229962	0.59352	1.05215	2.12437	0.210452	0.375997	0.085449	0.328102	0.3670734	3.914905
5090	-13989.3	-13994.3	4.98006	1.418157	0.187359	0.106403	0.134037	0.0924353	0.144087	0.119469	0.155998	0.104032	0.142951	0.208301	0.0673994	0.104649	0.116344	0.11539	0.125151	0.156666	0.16405	0.151931	0.100454	0.123992	0.097937	0.0863643	0.225904	0.0476542	0.0364582	0.0279568	0.0578998	0.0672344	0.133685	0.00733334	0.0630903	0.0582709	0.0452152	0.019646	0.0242368	0.0586023	0.0437111	0.020717	0.0232378	0.0210786	0.026036	0.0226788	0.0303229	0.212398	0.574341	1.04523	2.16803	0.198135	0.389437	0.0853867	0.327042	0.3767861	3.866366
5100	-13980	-13984.5	4.48548	1.512855	0.170266	0.0910533	0.120621	0.0981912	0.144483	0.067807	0.131316	0.0876303	0.128633	0.244643	0.117417	0.103415	0.123032	0.115955	0.161933	0.142575	0.169816	0.140943	0.171229	0.0920097	0.107585	0.0908214	0.248823	0.0709021	0.0445351	0.0385206	0.0592132	0.0471557	0.0929592	0.00858761	0.0658751	0.0938278	0.0388565	0.0105157	0.0130816	0.034081	0.0367917	0.0385321	0.039006	0.031631	0.0409299	0.0416949	0.0154674	0.227302	0.590682	1.05117	2.13085	0.21074	0.375306	0.0862782	0.327676	0.3925613	3.93236
5110	-13984.1	-13984.6	0.431643	1.54422	0.186072	0.1311	0.151433	0.0939367	0.170573	0.115194	0.178327	0.106095	0.125275	0.235216	0.094995	0.13004	0.134911	0.0986509	0.145802	0.181378	0.178979	0.182734	0.143306	0.0910562	0.128128	0.0924233	0.274237	0.0709021	0.0551134	0.039059	0.0529798	0.0712635	0.148026	0.0326203	0.0659733	0.0587524	0.0403409	0.0238294	0.0205784	0.0417787	0.0593913	0.0172443	0.0433105	0.0153075	0.0431915	0.0206662	0.0525499	0.232073	0.595755	1.05292	2.11926	0.203235	0.37455	0.0894893	0.332725	0.358619	4.342741
5120	-13990.4	-13990.5	0.116154	1.296078	0.218009	0.144601	0.155008	0.118294	0.164025	0.0633638	0.148336	0.0957603	0.147711	0.227171	0.0815974	0.133076	0.147525	0.10474	0.193916	0.175162	0.181645	0.167082	0.17933	0.0993946	0.134986	0.0949437	0.235087	0.0797913	0.0397674	0.0343886	0.0442317	0.0764221	0.146433	0.022562	0.0743716	0.0687665	0.023791	0.0187476	0.0260906	0.0633073	0.0339389	0.0149888	0.026088	0.0236796	0.0338012	0.0306676	0.0351125	0.192034	0.550675	1.03581	2.22148	0.201666	0.390102	0.0874473	0.320785	0.3749808	4.327711
5130	-14004.3	-14007.2	2.91877	1.75211	0.135419	0.125147	0.186876	0.114542	0.138681	0.11475	0.166868	0.0826759	0.10631	0.218862	0.0779995	0.124283	0.105203	0.104827	0.16727	0.190848	0.171623	0.155256	0.16226	0.0816192	0.138968	0.0999981	0.208405	0.0985715	0.0282245	0.0371626	0.0587923	0.0585008	0.154186	0.0180895	0.0467697	0.0832932	0.0178664	0.0134391	0.0251762	0.0307112	0.0818202	0.0349586	0.0386938	0.0110808	0.0315904	0.0409945	0.0334799	0.261775	0.625768	1.06234	2.05012	0.216705	0.376936	0.0917018	0.314657	0.3792352	4.122093
5140	-13993	-13993.5	0.47879	1.577099	0.214677	0.149796	0.111721	0.125782	0.131471	0.103752	0.166118	0.110971	0.131766	0.250672	0.117704	0.106204	0.13858	0.138546	0.191407	0.122355	0.162981	0.156388	0.143856	0.096565	0.132212	0.124259	0.252463	0.0541282	0.0221117	0.0610943	0.0662561	0.0555028	0.155742	0.0183002	0.111072	0.0819298	0.0311309	0.0286911	0.0360777	0.030878	0.0528419	0.013801	0.0339863	0.0175959	0.0437516	0.0300173	0.0178742	0.236991	0.600906	1.05465	2.10746	0.210096	0.376173	0.0896665	0.324064	0.3554245	4.343029
5150	-13988.4	-13992.3	3.96881	1.472847	0.186224	0.104455	0.0978717	0.130545	0.145819	0.0903262	0.150206	0.0887468	0.109179	0.227368	0.0762346	0.105522	0.107686	0.110237	0.14609	0.17872	0.177532	0.153766	0.124547	0.0808109	0.0905871	0.0994244	0.319326	0.0643311	0.0294604	0.0197609	0.0671384	0.0624369	0.136402	0.0121911	0.0768074	0.0486119	0.0157252	0.0396211	0.010876	0.0523982	0.0679436	0.0229993	0.0443177	0.026013	0.0153773	0.022665	0.041017	0.221097	0.583973	1.04879	2.14614	0.211407	0.367144	0.0960958	0.325353	0.3588501	3.977319
5160	-13975.1	-13977.4	2.30922	1.547555	0.163249	0.122828	0.101724	0.126982	0.135177	0.102486	0.179435	0.0995995	0.128773	0.255476	0.10502	0.100905	0.108391	0.116696	0.150824	0.175429	0.168356	0.17345	0.15715	0.0919136	0.13391	0.0925843	0.246001	0.0651294	0.0333477	0.0246392	0.065158	0.0789523	0.137668	0.0258591	0.070412	0.0814898	0.0283858	0.0109874	0.0140788	0.0443345	0.0804904	0.0281652	0.0226975	0.0361347	0.019314	0.0213041	0.030593	0.232576	0.596285	1.0531	2.11804	0.211996	0.374375	0.0867036	0.326925	0.3592727	4.155501
5170	-13989.3	-13993.6	4.2487	1.680015	0.199189	0.111752	0.105931	0.11393	0.135177	0.0831858	0.151994	0.106818	0.142128	0.224651	0.0893977	0.103881	0.113639	0.111137	0.110676	0.178433	0.183377	0.145698	0.197571	0.0913255	0.150945	0.0912928	0.241563	0.0688864	0.0395914	0.0148831	0.0457338	0.0845816	0.0906714	0.018668	0.0712621	0.0618175	0.0355351	0.015195	0.00794546	0.0256174	0.0583024	0.0188337	0.0336022	0.0287768	0.0282142	0.013071	0.0353966	0.25184	0.616014	1.05945	2.0727	0.199209	0.387479	0.0815756	0.331737	0.3792489	3.980277
5180	-13987.8	-13989.5	1.71954	1.878609	0.207502	0.11864	0.131624	0.107759	0.162503	0.0903084	0.145265	0.106818	0.117261	0.239876	0.121102	0.0968651	0.108916	0.152744	0.146938	0.20922	0.212903	0.142217	0.161119	0.0929234	0.11047	0.0983106	0.269403	0.0901749	0.0445059	0.0333359	0.0553407	0.0620458	0.113727	0.0121706	0.082241	0.0747371	0.0327506	0.015237	0.00819844	0.0555827	0.0632752	0.0207479	0.0228779	0.0344029	0.0305113	0.02511	0.0278658	0.278341	0.641452	1.06663	2.01358	0.189089	0.385351	0.0903033	0.335257	0.3840586	4.255527
5190	-13984	-13987.6	3.55291	1.921287	0.206022	0.129194	0.145085	0.0989233	0.138993	0.0739445	0.189629	0.0939931	0.136936	0.228574	0.0802989	0.101962	0.11842	0.0993279	0.14319	0.190314	0.148307	0.17016	0.170743	0.0917554	0.11412	0.077767	0.231253	0.0943225	0.0372583	0.0218494	0.0510157	0.0656456	0.113774	0.0103234	0.0983464	0.0728419	0.0487623	0.00550012	0.0106601	0.0422069	0.0337325	0.0338496	0.0290362	0.0346946	0.0364546	0.0202188	0.0368386	0.283694	0.646374	1.06789	2.00204	0.2034	0.378956	0.0868755	0.330769	0.3812535	4.076244
5200	-13990.7	-13993	2.22523	1.648245	0.175486	0.115508	0.142105	0.0956272	0.139641	0.0895069	0.191685	0.103437	0.126326	0.223687	0.108665	0.104932	0.109491	0.110206	0.154657	0.191198	0.169558	0.183466	0.159764	0.0831667	0.156734	0.0998209	0.246046	0.0566351	0.0354071	0.0261628	0.0704368	0.0601839	0.0908014	0.00874963	0.0780835	0.0736896	0.0585359	0.0390271	0.00977767	0.0196195	0.0485896	0.0338496	0.0533732	0.0260153	0.0500602	0.0324617	0.0262705	0.247342	0.611506	1.05806	2.08309	0.213205	0.372997	0.0908817	0.322917	0.3825541	4.178445
5210	-13985.8	-13989.5	3.74869	1.494529	0.160931	0.0978986	0.156693	0.0982902	0.126122	0.0805417	0.145555	0.0992142	0.116528	0.203708	0.104735	0.0960487	0.107016	0.119459	0.124263	0.148201	0.164925	0.207015	0.158373	0.101113	0.114669	0.0990144	0.244387	0.06451	0.036652	0.0314756	0.0588102	0.0631274	0.119408	0.0252085	0.0953842	0.0882524	0.0354347	0.0258684	0.0077437	0.0366817	0.0491569	0.0306412	0.0230533	0.0490259	0.0396352	0.0324617	0.0157823	0.224476	0.587643	1.0501	2.13778	0.199257	0.376424	0.0989816	0.325337	0.3671983	4.003014
5220	-13992.6	-13996.5	3.90373	1.623837	0.16286	0.108814	0.14359	0.106957	0.150149	0.107831	0.153467	0.0818759	0.131068	0.192943	0.0697049	0.102939	0.115526	0.0822695	0.152024	0.161718	0.189667	0.138315	0.154525	0.100159	0.151162	0.0938449	0.267148	0.0845748	0.0233793	0.0320977	0.0511231	0.041949	0.123394	0.0159616	0.0817415	0.0675786	0.0312367	0.0236864	0.035809	0.0221333	0.0447067	0.0561568	0.0262543	0.0307839	0.0256633	0.0278033	0.0426664	0.243834	0.60795	1.05694	2.09128	0.200381	0.396593	0.0934867	0.309539	0.3758082	4.007257
5230	-13984	-13985.8	1.87119	1.736116	0.21843	0.120997	0.119536	0.113797	0.129838	0.122569	0.145832	0.119855	0.11696	0.246096	0.0794058	0.102811	0.119527	0.132019	0.145199	0.163084	0.203344	0.162351	0.177117	0.0860974	0.106199	0.108741	0.262197	0.086035	0.0358136	0.00669824	0.045853	0.0503735	0.114445	0.0123365	0.0876413	0.097496	0.0276621	0.0205739	0.0205799	0.0491774	0.0362717	0.0539389	0.022796	0.0317224	0.0543755	0.031746	0.0374312	0.259603	0.623659	1.06173	2.05501	0.20654	0.383998	0.0956103	0.313851	0.3652909	4.224969
5240	-13997.2	-13995.6	-1.52805	1.334413	0.213222	0.108447	0.112818	0.121574	0.152071	0.0949146	0.183771	0.0919035	0.125369	0.26166	0.0977962	0.12999	0.0958869	0.133007	0.170306	0.161468	0.17384	0.199128	0.194375	0.108302	0.129852	0.139924	0.279577	0.0656971	0.049038	0.0524333	0.0593896	0.0799207	0.152454	0.0452321	0.0813873	0.115937	0.0391703	0.0137097	0.00441456	0.0182703	0.0526441	0.0445306	0.0441894	0.047054	0.0163322	0.0266142	0.0128784	0.198573	0.558454	1.03901	2.20396	0.205128	0.375704	0.093981	0.325186	0.3238133	4.500498
5250	-13983.8	-13986.3	2.54286	1.53809	0.204782	0.101646	0.11456	0.128674	0.191996	0.0984872	0.152903	0.102856	0.13541	0.235667	0.0944415	0.0979624	0.119194	0.119514	0.142508	0.142201	0.185201	0.133068	0.149959	0.0979502	0.0912717	0.118608	0.264939	0.0941271	0.0407825	0.0388115	0.0430183	0.0799207	0.102413	0.0106775	0.100986	0.0671405	0.0324759	0.0271737	0.0326018	0.0337125	0.0623052	0.0306986	0.0240482	0.0255743	0.0133408	0.0118848	0.0351672	0.231147	0.594776	1.05258	2.12149	0.215417	0.377732	0.0836579	0.323193	0.3667602	4.13066
5260	-13977.5	-13982.9	5.48209	1.40388	0.151092	0.0826086	0.114323	0.115095	0.176968	0.0916528	0.156847	0.0961659	0.0990937	0.216687	0.106732	0.110929	0.11692	0.0971151	0.147136	0.13834	0.162074	0.14452	0.14633	0.0671376	0.106514	0.0920402	0.213118	0.081764	0.0417604	0.0273524	0.054536	0.0540406	0.103393	0.0188408	0.0675222	0.0874328	0.0324759	0.0272015	0.0171619	0.0271471	0.0563351	0.0312726	0.0173906	0.0316113	0.0304703	0.0302036	0.0261124	0.210085	0.571734	1.04424	2.17394	0.208277	0.380547	0.0939579	0.317218	0.3758181	3.813465
