Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
8920	-13986.1	-13989.2	3.13477	1.707643	0.165312	0.138735	0.144891	0.142031	0.167802	0.100258	0.139219	0.0751472	0.126979	0.19957	0.101288	0.101033	0.115859	0.119455	0.149981	0.184738	0.18342	0.179666	0.14031	0.0931902	0.0791603	0.0967385	0.255188	0.0483299	0.0684075	0.00144931	0.0832091	0.0286057	0.0446778	0.112338	0.0467943	0.100724	0.0147237	0.0456904	0.027433	0.039782	0.0226581	0.0543532	0.00750458	0.0639878	0.0291723	0.0396119	0.0157324	0.255691	0.619827	1.0606	2.06388	0.213754	0.368457	0.0845423	0.333247	0.3781262	4.095156
8930	-13992.9	-13994	1.12874	1.715994	0.173552	0.157686	0.142299	0.124432	0.143792	0.0912643	0.1502	0.0904884	0.124428	0.243806	0.100583	0.115683	0.115868	0.0967166	0.16259	0.163591	0.17074	0.171242	0.162135	0.0910813	0.0978208	0.0697558	0.309208	0.0757023	0.0995851	0.0178358	0.0915527	0.0238418	0.0453934	0.117035	0.0857258	0.0830578	0.0420189	0.0266829	0.0120675	0.039859	0.0652394	0.0342923	0.0138745	0.0377968	0.0439891	0.0621406	0.0101315	0.256845	0.620961	1.06094	2.06126	0.208704	0.364849	0.0861784	0.340269	0.3780434	4.296786
8940	-13985.6	-13988.3	2.74568	1.524842	0.187843	0.102975	0.150029	0.124432	0.128395	0.0950619	0.145552	0.0813605	0.124645	0.226612	0.0901446	0.11321	0.127521	0.1319	0.160996	0.136764	0.20092	0.133656	0.198787	0.0598587	0.12927	0.109591	0.257268	0.0439604	0.0694673	0.032854	0.0895077	0.0319336	0.0235975	0.0994452	0.0796405	0.0751456	0.0447646	0.0288032	0.00745968	0.0236853	0.0217244	0.0342923	0.026856	0.0472661	0.0408562	0.0443131	0.0259142	0.229135	0.59264	1.05185	2.12638	0.202778	0.386259	0.084926	0.326037	0.3511612	4.108277
8950	-13985.6	-13988.6	3.03599	1.609659	0.199487	0.139377	0.120418	0.113101	0.130422	0.0905727	0.160906	0.073884	0.130721	0.228086	0.110851	0.119694	0.123389	0.1319	0.141093	0.132624	0.200241	0.171281	0.136928	0.087976	0.130897	0.0793118	0.272358	0.0490212	0.0792539	0.0215657	0.0795894	0.0385538	0.047675	0.124585	0.0722132	0.0730363	0.0313976	0.0161997	0.015083	0.0329055	0.0217137	0.00659337	0.0407053	0.0446097	0.0168763	0.0433447	0.0115987	0.241776	0.605847	1.05626	2.09612	0.197186	0.387057	0.088636	0.32712	0.3546439	4.092038
8960	-13986	-13986.7	0.702276	1.505862	0.178977	0.150673	0.153528	0.102902	0.158267	0.0947716	0.177038	0.117054	0.13341	0.233794	0.0901143	0.125599	0.149774	0.125497	0.164694	0.170183	0.205059	0.195619	0.176665	0.0981937	0.102089	0.0873507	0.253842	0.0450339	0.109266	0.0173308	0.0795894	0.023291	0.0433729	0.101113	0.0358655	0.0819153	0.0262929	0.018833	0.0425081	0.0304122	0.0383404	0.0266175	0.0213853	0.0400726	0.0155127	0.054727	0.0129618	0.226227	0.589529	1.05076	2.13348	0.211436	0.375492	0.0863925	0.32668	0.3420847	4.309536
8970	-13983	-13987.6	4.61732	1.827463	0.158278	0.111432	0.12322	0.105391	0.14807	0.114793	0.135879	0.112941	0.112081	0.185552	0.0901143	0.125599	0.126839	0.116966	0.146129	0.164511	0.180569	0.158641	0.137088	0.105595	0.117491	0.0868059	0.225065	0.0299368	0.0472802	0.024752	0.0835609	0.0385995	0.0216841	0.127751	0.081143	0.0970322	0.034056	0.0271456	0.00750544	0.0267235	0.0309884	0.0267104	0.00521189	0.0572513	0.0261858	0.051337	0.0266628	0.271771	0.635316	1.06501	2.02791	0.215406	0.387149	0.085434	0.31201	0.3873744	3.960568
8980	-13989.4	-13992.6	3.20223	1.531775	0.170287	0.130182	0.132318	0.137822	0.15127	0.116957	0.197162	0.0879038	0.138231	0.208044	0.0930579	0.101567	0.126229	0.114307	0.180047	0.117929	0.21389	0.161536	0.143315	0.0688958	0.117491	0.08306	0.241816	0.0408013	0.065672	0.00287323	0.0621506	0.0284633	0.0175765	0.134473	0.0384515	0.0709708	0.039245	0.0130993	0.0295757	0.0405253	0.0265562	0.0366696	0.0420896	0.0550339	0.0261051	0.0505663	0.00950981	0.23019	0.593761	1.05223	2.12381	0.208547	0.373428	0.0858483	0.332177	0.3769524	4.063727
8990	-13986.9	-13993.2	6.32688	1.453091	0.174807	0.0953907	0.139454	0.132314	0.142518	0.0682472	0.165635	0.0835041	0.10933	0.208044	0.0936484	0.0981356	0.0985862	0.104975	0.15484	0.196718	0.145123	0.137465	0.15837	0.0905074	0.121547	0.083325	0.199129	0.0326981	0.0711807	0.00612852	0.0681037	0.03248	0.0491487	0.0767237	0.0502127	0.0604225	0.025455	0.0120688	0.0315506	0.0214484	0.0454515	0.0307553	0.00336059	0.0553661	0.0243245	0.0224756	0.0170829	0.217984	0.580557	1.04754	2.15391	0.2115	0.382742	0.0857411	0.320017	0.3850543	3.738051
9000	-13984.6	-13989.3	4.6707	1.765206	0.167386	0.11147	0.108709	0.13085	0.116596	0.10869	0.143394	0.0882273	0.110419	0.264514	0.0921854	0.10854	0.146425	0.129048	0.149449	0.185089	0.140411	0.179345	0.131805	0.113719	0.114161	0.0766612	0.234924	0.0401678	0.0711807	0.00681438	0.0749576	0.032859	0.0372372	0.131169	0.0656531	0.0631062	0.0133865	0.0299764	0.0120563	0.0259858	0.0382592	0.0139685	0.0181677	0.034981	0.024417	0.0511182	0.0109318	0.26354	0.627473	1.06283	2.04616	0.200811	0.385696	0.0907539	0.322739	0.382559	3.948411
9010	-13992.5	-13997.5	4.99492	1.998611	0.142458	0.1216	0.114212	0.148932	0.112597	0.0933643	0.113404	0.113131	0.106195	0.221558	0.0826275	0.110272	0.110717	0.116574	0.149804	0.147705	0.162465	0.173564	0.151473	0.0964567	0.141258	0.098751	0.254768	0.0601974	0.0558409	0.0054518	0.0696746	0.0204623	0.0485615	0.111007	0.0577198	0.100547	0.0229895	0.0299764	0.0256193	0.0321554	0.0221607	0.046185	0.0221357	0.0548902	0.0269294	0.0237493	0.018669	0.293109	0.654866	1.06995	1.98207	0.19925	0.384816	0.0945403	0.321394	0.3564162	3.938809
9020	-13999.1	-14003.7	4.58218	1.480225	0.136987	0.150741	0.135203	0.111659	0.177502	0.0970599	0.13121	0.083504	0.12056	0.181956	0.0780977	0.0951115	0.12826	0.104519	0.139126	0.130016	0.154534	0.152388	0.177349	0.0509997	0.0982516	0.10807	0.213506	0.0554571	0.0701779	0.0170527	0.0672353	0.0275935	0.0367901	0.0868552	0.0766507	0.123669	0.0218639	0.0354307	0.0296362	0.0381351	0.0229284	0.0677942	0.00269064	0.0648055	0.0188811	0.0644742	0.0325164	0.222251	0.585231	1.04924	2.14328	0.212444	0.378892	0.08532	0.323344	0.3658615	3.917247
9030	-13993.9	-13996.1	2.20113	1.635611	0.149062	0.13127	0.127834	0.104585	0.164993	0.11633	0.205496	0.103666	0.113633	0.203979	0.0952995	0.10486	0.113829	0.11889	0.166436	0.181158	0.207168	0.145095	0.190118	0.123536	0.12768	0.0953419	0.214533	0.0429025	0.070302	0.0145688	0.0874829	0.0299232	0.0518816	0.123476	0.06934	0.0654982	0.0165456	0.032528	0.00937729	0.0187945	0.049493	0.0325422	0.00593508	0.0414706	0.017848	0.0586461	0.0357948	0.245532	0.609676	1.05748	2.08731	0.204474	0.383072	0.0903742	0.32208	0.3661927	4.179142
9040	-13997.2	-13998.4	1.19329	1.68656	0.155492	0.125849	0.14036	0.128095	0.114299	0.106687	0.173915	0.0843829	0.135086	0.254526	0.121188	0.0911595	0.137736	0.114682	0.181967	0.168651	0.203695	0.142558	0.166406	0.0869458	0.145178	0.0945579	0.258344	0.0664324	0.0716361	0.0212749	0.0802364	0.0599732	0.0243657	0.117078	0.0668368	0.100059	0.0237151	0.0291885	0.0186634	0.0189181	0.0470225	0.0373325	0.00326798	0.0584594	0.0382168	0.0685485	0.00367151	0.252757	0.616926	1.05973	2.07059	0.206563	0.376805	0.0908807	0.325751	0.3339645	4.286656
9050	-13990.6	-13996	5.41449	1.742074	0.150149	0.116306	0.112151	0.124017	0.109048	0.130332	0.172185	0.104438	0.129353	0.216034	0.082945	0.0946405	0.10058	0.0948474	0.133693	0.19692	0.159739	0.143595	0.141958	0.0838266	0.126172	0.0854115	0.257619	0.0406746	0.0342368	0.00874221	0.106655	0.0509252	0.0168464	0.104386	0.0557361	0.0591355	0.0211482	0.0155473	0.0132367	0.0255681	0.0389304	0.0373325	0.00253022	0.0449086	0.0527119	0.0574777	0.0186556	0.260414	0.624448	1.06196	2.05318	0.212133	0.387864	0.0876136	0.31239	0.3725744	3.871346
9060	-13992.9	-13996	3.03986	1.247433	0.167137	0.132468	0.119014	0.105945	0.144027	0.100023	0.152878	0.0776157	0.126394	0.204125	0.0911145	0.119278	0.116983	0.0972307	0.14383	0.179559	0.143069	0.151907	0.151469	0.079891	0.130278	0.0749781	0.282923	0.0503945	0.0784554	0.0253848	0.0855823	0.0490681	0.0251039	0.0943258	0.0892437	0.08529	0.0343955	0.0166618	0.0121174	0.033163	0.0149267	0.05691	0.0145061	0.0626817	0.044942	0.0429799	0.0157148	0.183544	0.540299	1.03137	2.24479	0.191581	0.39738	0.0895988	0.321441	0.3462845	4.023985
9070	-13995.3	-14000.4	5.08978	1.320337	0.140011	0.144058	0.0945439	0.101252	0.119542	0.0920111	0.155523	0.104323	0.125805	0.218454	0.0950766	0.0987626	0.12663	0.100893	0.161138	0.176963	0.202107	0.126659	0.149709	0.0959816	0.11357	0.0887911	0.240132	0.0428336	0.043513	0.024235	0.0661891	0.0367878	0.0392773	0.0945976	0.046962	0.0933698	0.0217605	0.024638	0.0169143	0.0253636	0.0168156	0.0212495	0.00882174	0.067938	0.0305429	0.0286107	0.0133445	0.196187	0.555637	1.03786	2.21031	0.20174	0.376572	0.0948259	0.326863	0.3615085	3.8357
9080	-13992.3	-13997.9	5.60768	1.6528	0.175662	0.130691	0.132739	0.11021	0.12552	0.105687	0.124089	0.0888111	0.107542	0.229549	0.109168	0.0946616	0.130572	0.114387	0.14951	0.171538	0.173854	0.179885	0.143429	0.116944	0.0999344	0.0872928	0.223179	0.0367924	0.0645502	0.0184428	0.0620275	0.0212561	0.0222604	0.0917334	0.0473094	0.0619443	0.00670756	0.017511	0.0336586	0.0382734	0.0448706	0.034932	0.00170904	0.0418577	0.0305429	0.0355084	0.0040677	0.247991	0.61216	1.05826	2.08158	0.21318	0.378346	0.0878547	0.320619	0.398737	3.840812
9090	-13990.1	-13992.5	2.44157	1.586812	0.157928	0.150654	0.122857	0.128089	0.134753	0.125636	0.136701	0.13146	0.121016	0.202257	0.112489	0.101824	0.122112	0.0940914	0.190506	0.153242	0.163707	0.129485	0.192875	0.0891966	0.118388	0.118697	0.289894	0.0358913	0.062492	0.0184428	0.0755167	0.0503397	0.0443805	0.107108	0.055664	0.0697947	0.0347313	0.0223824	0.0352697	0.03564	0.028616	0.0444869	0.00295204	0.030032	0.0297026	0.0418653	0.0350181	0.238427	0.602396	1.05514	2.10404	0.207763	0.385059	0.0917932	0.315385	0.3835094	4.148184
9100	-13988.3	-13990.5	2.2228	1.15507	0.156951	0.129019	0.133952	0.100485	0.123474	0.125636	0.165416	0.109859	0.113655	0.255667	0.108797	0.109854	0.110106	0.112999	0.167361	0.163387	0.144587	0.165115	0.131127	0.0902665	0.117306	0.112925	0.22954	0.0418931	0.0698652	0.0205308	0.0944915	0.0289782	0.033896	0.110411	0.0689794	0.0730287	0.0470229	0.0256677	0.0123122	0.0153428	0.0241405	0.0509798	0.0121641	0.0783037	0.018426	0.0586978	0.0189599	0.166817	0.518868	1.0216	2.29272	0.210594	0.388863	0.086689	0.313854	0.3409223	4.081574
9110	-13990	-13991.3	1.22962	1.479125	0.193316	0.100714	0.148289	0.131445	0.172193	0.0975011	0.151787	0.108193	0.129568	0.28194	0.0881116	0.104207	0.130705	0.0920753	0.162818	0.167624	0.203951	0.1359	0.190891	0.081434	0.0882471	0.103317	0.279132	0.0349565	0.083212	0.0293769	0.102776	0.0311231	0.0339188	0.103241	0.0670428	0.0868294	0.0207399	0.0289048	0.012886	0.0435479	0.0153719	0.0186851	0.00427914	0.0679873	0.050396	0.0501543	0.0235284	0.22208	0.585044	1.04917	2.1437	0.21242	0.382088	0.0817103	0.323781	0.3488803	4.252316
9120	-14001.5	-14003.2	1.7492	1.451466	0.195316	0.127502	0.136002	0.11165	0.147387	0.11088	0.156557	0.122679	0.129568	0.3011	0.0722323	0.0774131	0.117304	0.0768054	0.169982	0.121336	0.186524	0.141581	0.159187	0.0958576	0.102871	0.0990353	0.2786	0.0551008	0.0746916	0.0144905	0.0863245	0.0240861	0.0287234	0.121528	0.089405	0.0687525	0.027683	0.024424	0.0104792	0.0347557	0.0393994	0.050179	0.00648693	0.0685364	0.00979294	0.0708589	0.0524636	0.217727	0.580273	1.04744	2.15456	0.217781	0.379379	0.0845287	0.318311	0.3857653	4.195531
9130	-13977.7	-13981.8	4.1456	1.435441	0.177813	0.125146	0.132838	0.107964	0.13942	0.0949707	0.140496	0.105465	0.134044	0.258407	0.0984405	0.0999678	0.0961951	0.0885606	0.155344	0.138568	0.146907	0.138044	0.143976	0.0811812	0.115517	0.0829582	0.267013	0.0537802	0.0634621	0.0173243	0.0734987	0.0361933	0.0402038	0.111839	0.0631802	0.0755786	0.0196455	0.014534	0.0189808	0.0276184	0.0323506	0.0421987	0.00613191	0.0584296	0.0446723	0.0452016	0.0389445	0.215175	0.577446	1.04639	2.16099	0.20132	0.383812	0.0857507	0.329117	0.3576123	3.953004
9140	-13989.1	-13990.8	1.73844	1.158547	0.185247	0.113292	0.132838	0.147356	0.13942	0.108699	0.180767	0.105544	0.117058	0.234573	0.10466	0.118311	0.0979602	0.103045	0.116168	0.163105	0.164109	0.142714	0.146366	0.0712945	0.112368	0.0946083	0.292781	0.0489322	0.0698325	0.00307737	0.0787663	0.0358572	0.0335995	0.0973042	0.0685033	0.0852825	0.0514462	0.0315397	0.0131589	0.0483027	0.0286691	0.0443179	0.0299515	0.0648585	0.0312445	0.045689	0.0283665	0.167461	0.519719	1.022	2.29082	0.2033	0.388477	0.0840225	0.324201	0.3394397	4.130984
9150	-14000.8	-14002.5	1.68072	1.513013	0.148788	0.129656	0.111295	0.089686	0.160491	0.110532	0.156307	0.119132	0.126488	0.256726	0.0907288	0.121448	0.132766	0.140606	0.123635	0.158256	0.229024	0.19157	0.201042	0.0866189	0.128787	0.054277	0.242187	0.0599771	0.0990201	0.030474	0.0761969	0.0403168	0.00834239	0.090793	0.0793659	0.0734993	0.0279022	0.0241254	0.0138527	0.0499814	0.0125942	0.0394974	0.0396527	0.0475306	0.0401103	0.0263007	0.023279	0.227326	0.590708	1.05118	2.13079	0.201276	0.400304	0.0847776	0.313643	0.3656374	4.212862
9160	-13996.2	-13996.9	0.693386	1.344858	0.16597	0.175063	0.126469	0.142128	0.1449	0.0835074	0.168787	0.102285	0.117823	0.266898	0.117376	0.0963848	0.130873	0.153023	0.172054	0.187138	0.196626	0.138231	0.163515	0.0799118	0.107516	0.0854247	0.232229	0.0578821	0.0950901	0.0159359	0.0529289	0.0206064	0.00697579	0.171607	0.0605675	0.0918602	0.0285012	0.0215081	0.0267146	0.0356812	0.0312647	0.021304	0.0250897	0.0529988	0.0186275	0.0459128	0.0453628	0.200331	0.560516	1.03984	2.19931	0.213881	0.379277	0.0924267	0.314415	0.3454734	4.280551
9170	-13990.4	-13994.3	3.94868	1.653444	0.13721	0.118329	0.135851	0.110137	0.1449	0.10408	0.158377	0.103572	0.112124	0.278013	0.0877525	0.113597	0.127632	0.134288	0.141456	0.176704	0.172739	0.158102	0.156861	0.0754506	0.0959209	0.0819523	0.234647	0.0586708	0.0556928	0.014889	0.0919183	0.031283	0.0294804	0.100989	0.0436442	0.106237	0.0107712	0.0261968	0.0267146	0.0346372	0.0376977	0.0334964	0.0156605	0.0568076	0.0303108	0.0190273	0.0229782	0.248083	0.612253	1.05829	2.08137	0.210581	0.380341	0.0782962	0.330781	0.3549661	4.006797
9180	-13983.5	-13990.5	6.98474	1.676422	0.169296	0.101163	0.124414	0.113439	0.132777	0.080931	0.164902	0.0880581	0.0946396	0.192809	0.0807281	0.0981852	0.10063	0.106037	0.136583	0.16806	0.141778	0.171708	0.127773	0.0865672	0.0903044	0.0920087	0.197858	0.043833	0.0653937	0.0127448	0.0494481	0.0304438	0.0556589	0.122098	0.0892044	0.0597565	0.00366585	0.0208314	0.0235999	0.0348111	0.0179108	0.0359751	0.0201496	0.0568076	0.0180405	0.0460324	0.039156	0.251335	0.61551	1.0593	2.07386	0.210031	0.379078	0.0879835	0.322908	0.3924974	3.706209
9190	-13989	-13990.6	1.54604	1.571401	0.201973	0.113595	0.124689	0.15014	0.181278	0.0907916	0.157104	0.0858507	0.119592	0.225121	0.092164	0.0986356	0.121861	0.0978146	0.156224	0.178631	0.173826	0.149878	0.158652	0.122083	0.12157	0.101769	0.28137	0.0404974	0.0888893	0.0344538	0.0490243	0.0236559	0.0400857	0.171634	0.0751845	0.0787883	0.00346091	0.0252823	0.0235999	0.0372335	0.019673	0.0287774	0.0318402	0.0701288	0.0273626	0.046279	0.0149901	0.236145	0.600025	1.05435	2.10948	0.223821	0.378887	0.0794817	0.317811	0.3561423	4.235453
9200	-13984.9	-13985.8	0.931855	1.180141	0.180795	0.129256	0.139234	0.132657	0.147619	0.108762	0.148941	0.118134	0.133016	0.257852	0.0934352	0.113193	0.130833	0.113904	0.147367	0.189821	0.198655	0.16727	0.149964	0.0862411	0.13579	0.115338	0.213763	0.026903	0.0616268	0.0135023	0.0795439	0.0236559	0.0406057	0.13374	0.0755425	0.101851	0.0134163	0.0360876	0.0113143	0.0329252	0.00999424	0.0295002	0.0326986	0.0587011	0.0153416	0.046279	0.0225028	0.171436	0.524925	1.02444	2.2792	0.190928	0.392449	0.0903744	0.326249	0.3638594	4.217573
9210	-13984.2	-13987.4	3.19836	1.681754	0.172622	0.116033	0.129746	0.116944	0.144251	0.103371	0.155695	0.11583	0.126357	0.216692	0.101355	0.101976	0.104012	0.111126	0.140717	0.175162	0.179519	0.146655	0.16723	0.0690509	0.13376	0.111138	0.238511	0.0176322	0.0716472	0.0234115	0.0993866	0.0233271	0.0249504	0.0973698	0.0819532	0.0903263	0.0164395	0.0160662	0.0349533	0.035077	0.0225269	0.0338848	0.0298885	0.0650776	0.0272078	0.0587921	0.0378635	0.252084	0.616257	1.05952	2.07213	0.199151	0.379554	0.0890437	0.332251	0.3794992	4.085534
9220	-13994.1	-13997.1	3.07008	1.711564	0.161884	0.119608	0.119289	0.0932728	0.165643	0.118828	0.169038	0.101257	0.114889	0.226128	0.0664866	0.114726	0.142658	0.101779	0.108961	0.177301	0.198839	0.146655	0.185801	0.0694899	0.120733	0.0821712	0.269863	0.0368466	0.0752916	0.0433638	0.0538735	0.0453991	0.0225411	0.103009	0.0731594	0.102004	0.0410452	0.0160255	0.0161898	0.0403908	0.0384445	0.0543349	0.0321899	0.0327061	0.024156	0.0413088	0.0345306	0.256234	0.620361	1.06076	2.06265	0.210959	0.382204	0.085617	0.32122	0.3852455	4.102109
9230	-13980.1	-13986.4	6.33707	1.685407	0.161602	0.128705	0.125023	0.119569	0.12362	0.0793997	0.149287	0.0822095	0.114889	0.208065	0.097138	0.104373	0.122744	0.128763	0.124497	0.113851	0.182488	0.145139	0.141515	0.0919092	0.091839	0.0992149	0.249182	0.0386786	0.0696969	0.00817896	0.0831133	0.0264926	0.0199986	0.0932199	0.0367166	0.0913326	0.0148789	0.0509881	0.0175661	0.030862	0.030655	0.0213623	0.0190138	0.0432307	0.0258553	0.0281891	0.0370815	0.252596	0.616766	1.05968	2.07096	0.201195	0.381059	0.0875212	0.330225	0.4050256	3.772131
9240	-13980.7	-13987.2	6.48986	1.331371	0.170478	0.119828	0.125191	0.112851	0.156166	0.0771093	0.128158	0.0679934	0.101276	0.197261	0.0670709	0.0949701	0.111018	0.107784	0.12395	0.161018	0.136953	0.162275	0.160516	0.0794603	0.102055	0.0920065	0.21978	0.0268243	0.0619589	0.0172455	0.0728883	0.0304448	0.0314468	0.119288	0.0769739	0.0618489	0.0225076	0.0172572	0.0125837	0.026488	0.0440138	0.0362499	0.00513019	0.0624423	0.0319035	0.0465621	0.0188376	0.198059	0.557849	1.03877	2.20533	0.206285	0.38089	0.0898436	0.322981	0.3609277	3.698062
9250	-13991.6	-13997.3	5.66419	1.589951	0.151672	0.145664	0.144766	0.0955891	0.129393	0.102973	0.138356	0.0899588	0.109941	0.25431	0.119702	0.0905095	0.0994868	0.100488	0.142307	0.141385	0.193855	0.174292	0.165271	0.0649345	0.0955127	0.0780439	0.247164	0.0234744	0.0570215	0.0124805	0.077489	0.0257035	0.0186341	0.106986	0.0590898	0.0504556	0.0200103	0.0197545	0.0262464	0.031152	0.0176166	0.0444895	0.00220142	0.064273	0.0138726	0.0465621	0.0332961	0.238889	0.602875	1.05529	2.10294	0.206333	0.382664	0.0832343	0.327768	0.415402	3.826381
9260	-13993.7	-13999.1	5.37601	2.066529	0.162291	0.128689	0.0899318	0.135608	0.142974	0.0902635	0.155646	0.099416	0.123087	0.219144	0.0861825	0.12398	0.118952	0.133637	0.118544	0.182248	0.168091	0.147836	0.111622	0.113405	0.12336	0.108546	0.231114	0.0374139	0.061912	0.0300267	0.081988	0.0314171	0.0276956	0.104029	0.0723323	0.0672939	0.0217819	0.00967613	0.0185623	0.0342829	0.0279012	0.0239858	0.0181052	0.0442784	0.00465065	0.046189	0.0279891	0.301089	0.661907	1.07157	1.96544	0.216776	0.356809	0.0894901	0.336925	0.3628404	3.906077
9270	-13986.8	-13992	5.20934	1.915966	0.137504	0.135076	0.116546	0.13263	0.101918	0.107731	0.165631	0.0968771	0.123087	0.222477	0.109058	0.0817834	0.124996	0.109043	0.156708	0.142847	0.194334	0.154176	0.163514	0.0616823	0.117265	0.0791147	0.275619	0.0317048	0.0788828	0.00620006	0.0881811	0.0224153	0.0355325	0.112368	0.0495977	0.0648794	0.0172486	0.0222117	0.00564647	0.0318894	0.049141	0.0353183	0.0148865	0.0353079	0.0116893	0.0522672	0.0351234	0.283033	0.645769	1.06774	2.00346	0.207209	0.366429	0.0936107	0.332751	0.3959399	3.910108
9280	-13990.4	-13993.3	2.95267	1.430493	0.141068	0.178381	0.128358	0.113651	0.155231	0.091553	0.150377	0.105706	0.103785	0.204311	0.0796931	0.0971806	0.109322	0.123712	0.126741	0.135431	0.214516	0.180063	0.151388	0.0877344	0.120243	0.0914452	0.227193	0.0434806	0.0625178	0.00925854	0.088143	0.0399262	0.0396723	0.133521	0.0565692	0.0901528	0.0242487	0.0303991	0.0184618	0.0425572	0.0254574	0.040272	0.0171511	0.0603122	0.0190526	0.0639948	0.0491618	0.214383	0.576563	1.04606	2.16299	0.214265	0.376483	0.0999758	0.309276	0.3684823	4.071391
9290	-13991.1	-13995.8	4.74148	1.41289	0.147736	0.133242	0.10888	0.102018	0.138746	0.083368	0.192345	0.0812555	0.137731	0.227834	0.0811537	0.0958822	0.102974	0.0791199	0.128192	0.135431	0.211599	0.160109	0.174834	0.0841119	0.124517	0.0751368	0.230464	0.0340249	0.0583769	0.0100375	0.0661784	0.0554345	0.0475824	0.103084	0.0582707	0.0916735	0.00540959	0.0313607	0.0240535	0.037104	0.0328697	0.0130877	0.0114218	0.0624611	0.0292988	0.0461148	0.0347122	0.211547	0.573384	1.04487	2.1702	0.204387	0.384832	0.0975434	0.313238	0.3756836	3.889235
9300	-13990.8	-13994.5	3.65687	1.312493	0.202049	0.154743	0.120247	0.111276	0.122509	0.101451	0.154259	0.103624	0.101069	0.235562	0.0827143	0.111331	0.0909957	0.088234	0.151086	0.143143	0.189124	0.154721	0.138353	0.0818383	0.12818	0.0988242	0.23676	0.0357982	0.0946553	0.0207327	0.0509262	0.0406521	0.02336	0.121148	0.0874866	0.116467	0.00897634	0.0287558	0.0252698	0.0251674	0.0111039	0.0280843	0.0187419	0.0756218	0.00976192	0.0285096	0.0239688	0.19485	0.554048	1.03721	2.21389	0.194729	0.394999	0.081411	0.328861	0.3385841	3.977282
9310	-13994.2	-13995.3	1.11907	1.358781	0.167033	0.144679	0.156752	0.151566	0.137341	0.109781	0.180873	0.118695	0.161001	0.241366	0.0859523	0.143923	0.11583	0.118015	0.129166	0.183154	0.152686	0.159048	0.150811	0.0788126	0.129801	0.111844	0.243219	0.0479622	0.068095	0.00339499	0.0803809	0.0338304	0.0312453	0.121996	0.100887	0.067243	0.0128704	0.0178571	0.0195852	0.0398746	0.00839298	0.0417125	0.0191463	0.0427894	0.00553853	0.0543074	0.0524015	0.20266	0.563228	1.04093	2.19318	0.208219	0.385588	0.0850179	0.321175	0.3664611	4.240857
9320	-13991.2	-13993.3	2.13466	1.456695	0.210374	0.141218	0.140865	0.140042	0.164498	0.112111	0.14745	0.10818	0.0914379	0.246649	0.0929213	0.0982258	0.109711	0.114999	0.149562	0.166183	0.156757	0.170365	0.186798	0.0887234	0.0891817	0.0891709	0.269943	0.0242573	0.0664651	0.00865097	0.0879899	0.0241248	0.0131028	0.0909431	0.0750035	0.0851647	0.0343897	0.0184669	0.0360249	0.0597302	0.0133027	0.0428094	0.00824529	0.0592153	0.0381144	0.0745193	0.0120256	0.218555	0.581186	1.04777	2.15249	0.208282	0.388605	0.086375	0.316738	0.355618	4.157912
9330	-13979.3	-13982.3	2.98267	1.365873	0.179602	0.144726	0.140865	0.129856	0.128432	0.104077	0.17155	0.102046	0.126799	0.217378	0.0873166	0.0959031	0.107041	0.118914	0.169439	0.161292	0.165689	0.155979	0.130573	0.0984661	0.0991547	0.111936	0.228413	0.0401355	0.0467251	0.0132606	0.0843088	0.0333223	0.0523336	0.109861	0.0664175	0.0767396	0.00262888	0.0270925	0.0313536	0.0391387	0.0381615	0.0296388	0.0156831	0.0523275	0.0336321	0.0473343	0.0403987	0.203839	0.564594	1.04147	2.1901	0.211553	0.389076	0.0848562	0.314515	0.3639773	4.055939
9340	-13988.4	-13990	1.5331	1.281076	0.181109	0.115856	0.12676	0.115758	0.153255	0.11751	0.159746	0.111377	0.109666	0.251998	0.107834	0.109344	0.126646	0.13766	0.156756	0.171245	0.155493	0.144823	0.140019	0.0813503	0.122743	0.1053	0.236638	0.0297882	0.0928027	0.00500083	0.101321	0.022361	0.0199291	0.12005	0.0635733	0.101119	0.020561	0.0248226	0.00820024	0.0403039	0.0364449	0.0412911	0.000441901	0.0689178	0.0358466	0.0663355	0.0446062	0.189439	0.547537	1.03448	2.22854	0.204272	0.392224	0.0857149	0.31779	0.3713456	4.182605
