Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
527	1	-13991.6	-13993.9	2.31157	1.519335	0.219013	0.103333	0.116995	0.0882015	0.143306	0.114049	0.168613	0.117484	0.110573	0.19685	0.0893613	0.123397	0.124536	0.10481	0.144678	0.178861	0.227738	0.182275	0.165356	0.0997911	0.10198	0.10718	0.263291	0.0472269	0.0446782	0.028785	0.0512935	0.110581	0.0979078	0.0379611	0.0660003	0.0733767	0.020142	0.0418226	0.00367863	0.0320152	0.0410952	0.0146315	0.0411187	0.0226776	0.023615	0.0104028	0.0501227	0.228294	0.591743	1.05154	2.12843	0.223972	0.373511	0.0851468	0.31737	0.3694548	4.150803
528	0	-13985.9	-13989.1	3.18298	1.46299	0.169044	0.108599	0.117061	0.097342	0.149312	0.105044	0.162527	0.0980624	0.102501	0.214305	0.105785	0.0947816	0.134219	0.100846	0.161744	0.169406	0.204558	0.15813	0.120592	0.0854408	0.114664	0.0952588	0.230605	0.0433384	0.0764986	0.0205322	0.0893923	0.0336054	0.0392954	0.131408	0.0786727	0.0648857	0.0181588	0.0321523	0.0291212	0.0397299	0.0425122	0.0388057	0.00353773	0.0680755	0.0147714	0.0436605	0.0462067	0.219548	0.582278	1.04817	2.15	0.210002	0.371535	0.0807993	0.337663	0.3507992	4.054188
529	1	-13991.2	-13994.2	3.09773	1.616875	0.178492	0.0995718	0.125286	0.13086	0.14559	0.105627	0.186499	0.104895	0.146404	0.240221	0.0918091	0.131327	0.116858	0.0711074	0.14529	0.132399	0.16789	0.13735	0.152383	0.0707107	0.129288	0.105328	0.256847	0.0628811	0.0441744	0.0341723	0.0613627	0.105913	0.110014	0.0259847	0.0872235	0.083619	0.0436154	0.0354249	0.0133894	0.0451992	0.0312886	0.01056	0.0411187	0.0147726	0.0174544	0.00636787	0.0403167	0.242826	0.606921	1.05661	2.09365	0.20355	0.376966	0.0999962	0.319488	0.3633905	4.086883
530	0	-13990.1	-13994	3.88231	1.407891	0.189426	0.134761	0.108749	0.0991738	0.140003	0.0839241	0.150877	0.0931165	0.10253	0.214317	0.0903834	0.0932221	0.122836	0.074781	0.161359	0.160659	0.189929	0.157413	0.159464	0.0637475	0.109679	0.0669181	0.239064	0.0553333	0.0653372	0.0326488	0.0934687	0.0495043	0.0424041	0.104175	0.0996334	0.0592004	0.0160182	0.0269552	0.0179859	0.0321878	0.0344425	0.0609023	0.0163787	0.0605014	0.0196875	0.0498957	0.031214	0.210736	0.572471	1.04452	2.17227	0.21626	0.366664	0.0898081	0.327268	0.3541056	3.974207
531	1	-13985.1	-13986.6	1.54142	1.545683	0.176662	0.131852	0.104338	0.129442	0.162564	0.0905523	0.196466	0.0810876	0.132931	0.246384	0.105127	0.105923	0.144225	0.115104	0.173804	0.168432	0.192886	0.151409	0.156726	0.0982807	0.106141	0.104001	0.251292	0.0996378	0.0362672	0.0122036	0.0298332	0.044626	0.110925	0.0148336	0.0712747	0.0962843	0.0375373	0.0444117	0.00930715	0.0505349	0.0385549	0.0196751	0.0355316	0.0250699	0.0496271	0.0526875	0.0275387	0.232294	0.595988	1.053	2.11872	0.223442	0.373092	0.0897286	0.313737	0.3642909	4.231991
532	0	-13982.8	-13987.6	4.78171	1.469308	0.186685	0.0990671	0.124705	0.105126	0.120675	0.0895989	0.157466	0.0883441	0.145064	0.234686	0.0729857	0.102458	0.118402	0.0908625	0.124806	0.195823	0.14964	0.147845	0.151773	0.06394	0.101801	0.0974755	0.233903	0.0313996	0.0822763	0.0243853	0.0793578	0.0250995	0.0259736	0.0979556	0.048904	0.0940071	0.0087287	0.0273738	0.0259488	0.0308639	0.0363562	0.0364126	0.031616	0.0705647	0.0438555	0.0426368	0.0285692	0.220542	0.583367	1.04857	2.14752	0.211121	0.392719	0.0829649	0.313195	0.3552608	3.895416
533	1	-13989.9	-13994.8	4.93274	1.675825	0.177623	0.0932811	0.115858	0.113266	0.144613	0.0778143	0.126043	0.081058	0.0964747	0.253886	0.104254	0.105414	0.125132	0.072992	0.184131	0.129664	0.158982	0.151751	0.139527	0.0846543	0.0951645	0.0996556	0.252337	0.0552784	0.0244872	0.0224441	0.0398361	0.0469876	0.127616	0.0348217	0.10945	0.0866418	0.0419958	0.0455176	0.0132182	0.0512943	0.0346899	0.0116225	0.0540493	0.0207662	0.0265849	0.0456939	0.0347603	0.251251	0.615427	1.05927	2.07405	0.213397	0.380015	0.0875136	0.319074	0.3639306	3.911333
534	0	-13979.6	-13986.2	6.6511	1.908339	0.182249	0.0958303	0.115195	0.0944338	0.130605	0.0981514	0.14231	0.0931584	0.106214	0.196751	0.105988	0.0863887	0.120937	0.0973332	0.133275	0.177147	0.144992	0.141379	0.14136	0.0860655	0.125862	0.068656	0.222048	0.035941	0.0946033	0.0317494	0.0586171	0.0396861	0.0314106	0.128828	0.0704869	0.0762083	0.0109963	0.0154539	0.0146683	0.0370869	0.0334661	0.0389045	0.00544156	0.0366855	0.019665	0.0550099	0.0239804	0.282082	0.644899	1.06752	2.0055	0.201129	0.394665	0.0891437	0.315062	0.3826585	3.76522
535	1	-13987.3	-13991	3.79392	1.477009	0.180411	0.0958292	0.140675	0.119999	0.1736	0.0987713	0.170087	0.107497	0.119969	0.223214	0.105997	0.100166	0.104775	0.083866	0.130863	0.121621	0.182696	0.158233	0.14787	0.0702888	0.114823	0.106041	0.268223	0.0530309	0.0453782	0.0292407	0.0369162	0.070264	0.138451	0.0402066	0.0572357	0.0816347	0.0290129	0.0323652	0.0221788	0.0210483	0.034525	0.0289813	0.0481982	0.0207662	0.0103442	0.0223399	0.0478902	0.221749	0.584684	1.04904	2.14452	0.196059	0.378677	0.0884703	0.336794	0.3559219	3.995523
536	0	-13978.4	-13983.6	5.18113	1.502638	0.164539	0.102434	0.113797	0.105151	0.145412	0.0680235	0.121435	0.0988696	0.139585	0.226224	0.0812071	0.0992658	0.124786	0.119237	0.148655	0.16931	0.166868	0.132041	0.151392	0.0784483	0.103886	0.0939395	0.239873	0.0497975	0.0813984	0.034328	0.0606813	0.038419	0.011377	0.113531	0.0516133	0.0821167	0.00889835	0.030684	0.0310651	0.0370869	0.03241	0.0333843	0.0166116	0.0398862	0.0386949	0.0355204	0.0392356	0.22573	0.588995	1.05058	2.1347	0.208763	0.37371	0.090669	0.326858	0.3754633	3.861118
537	1	-13982.4	-13989.5	7.01631	1.503079	0.1736	0.0917607	0.127453	0.0981985	0.116138	0.08772	0.141185	0.0846596	0.103744	0.205942	0.0821131	0.100541	0.114504	0.124177	0.113578	0.11865	0.194659	0.12035	0.15557	0.108064	0.0939289	0.0884025	0.235457	0.0670982	0.0547316	0.00623124	0.0423791	0.0459718	0.102033	0.0299463	0.0769188	0.0733728	0.0452544	0.0136438	0.0112207	0.0313231	0.0285017	0.0251761	0.048168	0.0178451	0.0277378	0.0139504	0.0357768	0.225798	0.589068	1.0506	2.13453	0.203088	0.385016	0.0851239	0.326772	0.3822569	3.677674
538	0	-13995	-13997.5	2.48331	1.5581	0.159653	0.105652	0.136319	0.100243	0.161378	0.0787184	0.161252	0.102113	0.130928	0.280429	0.105276	0.106545	0.107044	0.127961	0.188867	0.159222	0.202468	0.126633	0.132712	0.0722919	0.0983697	0.107727	0.279121	0.0262787	0.106783	0.0259668	0.0796477	0.0263958	0.0357306	0.149321	0.050061	0.0812783	0.00438836	0.0187017	0.0157894	0.0162024	0.0321728	0.0546772	0.0320419	0.0662545	0.0214074	0.0384952	0.0271979	0.23416	0.59795	1.05366	2.11423	0.196746	0.387953	0.0920866	0.323214	0.398693	4.139714
539	1	-13989	-13989.7	0.642249	1.701348	0.223045	0.102649	0.130269	0.165387	0.155505	0.0871168	0.172109	0.08615	0.143363	0.291174	0.0937513	0.10832	0.166095	0.108517	0.145288	0.212471	0.173408	0.150415	0.156277	0.0877849	0.125694	0.109873	0.251809	0.0876848	0.0377254	0.018403	0.0398661	0.0691936	0.132303	0.0299463	0.0638831	0.113266	0.0450762	0.0115169	0.0175011	0.0305345	0.0396288	0.00581293	0.0299317	0.0244423	0.0254634	0.0285381	0.0464384	0.254819	0.618967	1.06034	2.06587	0.208048	0.370483	0.0896922	0.331777	0.357904	4.343626
540	0	-13982.2	-13986.5	4.32948	1.432891	0.162522	0.10567	0.132529	0.117097	0.127503	0.114043	0.157841	0.0720278	0.1078	0.237648	0.0653075	0.111236	0.132556	0.110112	0.142852	0.167811	0.137614	0.138303	0.153051	0.10621	0.0968615	0.0908343	0.232577	0.0288906	0.0563546	0.0354123	0.0958762	0.0543481	0.0235247	0.119285	0.0734644	0.0858078	0.00445988	0.0225145	0.0382946	0.0365004	0.02299	0.0434501	0.0370985	0.0572278	0.0148341	0.0338542	0.0299554	0.214767	0.576991	1.04622	2.16202	0.201669	0.398492	0.0865331	0.313306	0.3859748	3.934149
541	1	-13977.9	-13979.7	1.81153	1.543717	0.205564	0.127499	0.12715	0.10951	0.166972	0.111304	0.160041	0.0922206	0.128373	0.217124	0.1188	0.105113	0.121117	0.133957	0.171021	0.173205	0.192021	0.163264	0.153183	0.0723944	0.12643	0.093469	0.245814	0.0809514	0.041935	0.0147009	0.0552033	0.070223	0.155215	0.0198384	0.0754852	0.0734542	0.0302389	0.0225882	0.0283839	0.0517132	0.0414554	0.015004	0.02405	0.0147697	0.0168829	0.0283621	0.0286709	0.231997	0.595675	1.05289	2.11944	0.201785	0.389509	0.0899078	0.318798	0.3768144	4.204673
542	0	-13991.9	-13990.8	-1.0648	1.5653	0.18851	0.11615	0.144835	0.124812	0.166538	0.0859716	0.164451	0.0894935	0.168282	0.238427	0.079297	0.101106	0.13855	0.106421	0.156037	0.212528	0.191504	0.15749	0.206038	0.0952385	0.123434	0.132092	0.279585	0.0338969	0.0839978	0.0496481	0.104179	0.03368	0.049318	0.112652	0.0767834	0.0744876	0.0228818	0.0455981	0.0344704	0.0387549	0.0594435	0.0336647	0.0263726	0.0438424	0.0176929	0.0476019	0.0398621	0.235236	0.599077	1.05404	2.11165	0.211005	0.372891	0.0942701	0.321834	0.356531	4.49562
543	1	-13983.6	-13987.1	3.50101	1.639814	0.185965	0.102527	0.142579	0.115907	0.130637	0.119691	0.13942	0.101725	0.118417	0.211159	0.0982811	0.116935	0.121117	0.1228	0.115905	0.149957	0.182951	0.173668	0.139902	0.0951562	0.0919798	0.0886926	0.220453	0.0906518	0.0361734	0.0248513	0.052048	0.0436597	0.129915	0.0145948	0.0622573	0.087954	0.0455273	0.0402239	0.0184282	0.0524032	0.0569206	0.0272512	0.0490852	0.015478	0.0239046	0.0482241	0.0443492	0.246135	0.610287	1.05768	2.0859	0.213909	0.386808	0.0843131	0.314969	0.3940055	4.049728
544	0	-13982.7	-13987.3	4.6623	1.604645	0.148513	0.135509	0.126509	0.120095	0.134663	0.106933	0.164451	0.0926692	0.117742	0.210603	0.0979994	0.0820085	0.143797	0.105568	0.134488	0.158112	0.201851	0.133002	0.143997	0.0937631	0.0944289	0.0958879	0.219496	0.0420443	0.0582348	0.00974476	0.0849469	0.056119	0.0183103	0.148031	0.0770572	0.0442444	0.0319449	0.0199542	0.0158288	0.0460816	0.0239801	0.031659	0.0155962	0.0415692	0.0287083	0.0482468	0.024304	0.241045	0.605096	1.05602	2.09784	0.217432	0.377344	0.0915864	0.313638	0.3749188	3.928694
545	1	-13987.9	-13989	1.04333	1.365337	0.183866	0.101855	0.110741	0.138801	0.147602	0.0893542	0.230962	0.116326	0.113537	0.210365	0.118184	0.110729	0.104159	0.148595	0.159375	0.167763	0.207308	0.135565	0.183173	0.0859793	0.149457	0.110979	0.266985	0.0671271	0.0365837	0.0333075	0.0406543	0.0648321	0.122474	0.019046	0.0744829	0.0765467	0.0422203	0.0153684	0.0166102	0.0548333	0.0455766	0.00433335	0.022096	0.0256886	0.0440073	0.0203054	0.0320094	0.20375	0.564491	1.04143	2.19033	0.199676	0.381562	0.0879287	0.330833	0.3606977	4.249764
546	0	-13989.3	-13992.8	3.52429	1.687068	0.162171	0.151048	0.132837	0.114544	0.138253	0.0738409	0.159755	0.0960723	0.13189	0.210603	0.0963781	0.104899	0.135227	0.117775	0.135976	0.156522	0.199616	0.153667	0.166409	0.0898922	0.097596	0.0841743	0.250893	0.0685054	0.0572719	0.00894961	0.0558218	0.0491252	0.0432087	0.115301	0.0668866	0.0803725	0.0368135	0.0304449	0.0490781	0.0310074	0.050338	0.0271522	0.0127784	0.0454683	0.0113661	0.0495386	0.00415436	0.252829	0.616996	1.05975	2.07043	0.206839	0.373601	0.0840093	0.335551	0.3545624	4.053621
547	1	-13987	-13992.1	5.07307	1.75863	0.174747	0.10679	0.121303	0.103667	0.1193	0.106046	0.159751	0.0937921	0.105434	0.231696	0.0913205	0.0983647	0.0963275	0.0809392	0.127251	0.185987	0.19978	0.135565	0.172878	0.0822766	0.149457	0.100543	0.224977	0.0773759	0.035628	0.0279265	0.0652758	0.0801842	0.0969217	0.0246012	0.0575049	0.0611703	0.0249605	0.0161589	0.0139935	0.0504443	0.0185138	0.00163563	0.0452667	0.0182726	0.042113	0.0280411	0.0532364	0.262655	0.62662	1.06258	2.04814	0.213684	0.367527	0.082629	0.33616	0.3724922	3.907419
548	0	-13985.7	-13989.6	3.88649	1.351297	0.153553	0.119483	0.116167	0.114882	0.11982	0.107068	0.152796	0.0911294	0.143662	0.229573	0.0792974	0.109435	0.0982246	0.104074	0.1447	0.160073	0.174131	0.154098	0.155593	0.0964103	0.109629	0.088765	0.272309	0.0507233	0.048273	0.00825558	0.0754044	0.0559517	0.0269048	0.128959	0.0457243	0.0532901	0.0127309	0.0198785	0.0210408	0.0361433	0.0431649	0.0598706	0.032164	0.0659669	0.014215	0.0493551	0.0196898	0.20141	0.561776	1.04035	2.19647	0.194107	0.38498	0.0843625	0.336551	0.3789066	3.962578
549	1	-13991.3	-13992.8	1.42348	1.44598	0.210086	0.107431	0.113911	0.130771	0.187873	0.0843871	0.154073	0.109208	0.152957	0.244574	0.0813753	0.115058	0.130857	0.130574	0.118258	0.160598	0.202981	0.184513	0.197835	0.0664508	0.105507	0.113012	0.27117	0.0742405	0.0482791	0.00995206	0.0451463	0.0646148	0.12316	0.0390026	0.0679963	0.0656308	0.033079	0.0330577	0.0166927	0.0279915	0.0345188	0.000627835	0.0283394	0.00789166	0.0555672	0.0398914	0.0379811	0.216856	0.579311	1.04709	2.15675	0.204122	0.377681	0.0915297	0.326667	0.3502711	4.227122
550	0	-13979.9	-13983.7	3.81824	1.416642	0.15465	0.0991321	0.10662	0.119983	0.122357	0.113182	0.152796	0.0966513	0.132983	0.207532	0.115612	0.0988005	0.124183	0.107113	0.150696	0.185925	0.175758	0.157571	0.169243	0.0634249	0.126842	0.0835791	0.25857	0.0472466	0.0803281	0.0201988	0.0713086	0.0475878	0.0318134	0.129233	0.0512592	0.0684304	0.0107351	0.0343477	0.0265612	0.0341808	0.0240428	0.0362311	0.0333166	0.0470544	0.00503538	0.0296234	0.0305284	0.212153	0.574067	1.04513	2.16865	0.199907	0.386196	0.0908861	0.323011	0.3650779	3.982264
551	1	-13994.2	-13994.8	0.58346	1.399871	0.205008	0.142421	0.174049	0.145526	0.150563	0.117158	0.140148	0.0954456	0.120806	0.284129	0.0733714	0.103273	0.111693	0.128446	0.152617	0.194208	0.194912	0.158753	0.142569	0.109335	0.127945	0.0840494	0.294485	0.0781129	0.0307519	0.0164521	0.0545271	0.0693704	0.123036	0.0289713	0.0760781	0.0840032	0.0319748	0.0267348	0.00660097	0.0542654	0.0579224	0.00296855	0.0283394	0.0121016	0.0332097	0.0131625	0.0230662	0.209432	0.570995	1.04396	2.17562	0.216349	0.354414	0.0911562	0.338082	0.3698538	4.30256
552	0	-13985.2	-13987.7	2.45482	1.449907	0.231371	0.126224	0.126606	0.100913	0.125819	0.124672	0.154419	0.0927823	0.125306	0.228339	0.0865639	0.107629	0.136481	0.095753	0.166553	0.174097	0.183541	0.144856	0.154557	0.0810591	0.103691	0.0869829	0.257522	0.0472221	0.0927983	0.0336923	0.0795806	0.0325829	0.0318193	0.137727	0.0366509	0.0728928	0.0173855	0.0531192	0.0350279	0.0240834	0.0370069	0.0187356	0.0333166	0.062532	0.00591471	0.0347567	0.0221097	0.21748	0.58	1.04734	2.15518	0.209314	0.379607	0.0836727	0.327406	0.350827	4.124691
553	1	-13983.7	-13987.8	4.11589	1.737573	0.193009	0.110894	0.127606	0.0986314	0.135886	0.12103	0.170403	0.0890793	0.106354	0.21582	0.096785	0.119227	0.115237	0.111048	0.148808	0.160198	0.165284	0.189796	0.13205	0.0806044	0.124426	0.0797836	0.188898	0.0624996	0.0558506	0.0224348	0.0473305	0.0530517	0.112371	0.0342414	0.0709521	0.117553	0.0444365	0.039919	0.0104987	0.0516135	0.0378106	0.0117399	0.0296345	0.0144797	0.0338299	0.0351185	0.03445	0.259802	0.623852	1.06179	2.05456	0.210179	0.376909	0.0875743	0.325338	0.3667962	4.000673
554	0	-13986.6	-13987.5	0.929433	1.382678	0.166821	0.0886609	0.13773	0.103281	0.135074	0.0915336	0.13899	0.110804	0.116379	0.21987	0.101679	0.121685	0.146251	0.139624	0.16922	0.177745	0.224625	0.176585	0.183296	0.107793	0.120694	0.0774054	0.273048	0.0487811	0.0531543	0.0621299	0.0870052	0.0432484	0.0210765	0.141927	0.0734854	0.0557658	0.0110893	0.0329687	0.044093	0.0387251	0.0285512	0.0320458	0.0239677	0.0629948	0.00868516	0.0440159	0.0221097	0.206617	0.567787	1.04272	2.18288	0.204111	0.3786	0.0880004	0.329288	0.3700426	4.264617
555	1	-13982.2	-13985.4	3.16578	1.569516	0.149585	0.150951	0.114221	0.128834	0.132948	0.129062	0.162393	0.0788489	0.108005	0.212312	0.0851809	0.0955849	0.123002	0.108347	0.131463	0.158107	0.190802	0.133647	0.141222	0.111455	0.113087	0.124395	0.274362	0.0512791	0.0370329	0.0197351	0.0627599	0.0824958	0.112371	0.0401553	0.0838079	0.103553	0.0266118	0.0207643	0.019253	0.0402452	0.0580186	0.0101628	0.0250992	0.0257822	0.0159211	0.0367481	0.043585	0.235864	0.599733	1.05426	2.11015	0.210785	0.372815	0.0927583	0.323642	0.3642224	4.073197
556	0	-13987.5	-13987.5	-0.0365492	1.562497	0.229906	0.162466	0.106132	0.0988633	0.151114	0.106514	0.145099	0.106185	0.138942	0.259019	0.0925977	0.103388	0.137063	0.0900411	0.16922	0.187979	0.199331	0.161735	0.167016	0.0776898	0.118882	0.127575	0.282328	0.0357006	0.0539198	0.0266549	0.101751	0.0553522	0.0413894	0.177096	0.0656366	0.0701994	0.0261824	0.0188449	0.0389511	0.0252165	0.0409758	0.0288811	0.0137034	0.0613151	0.0116454	0.059173	0.0206945	0.234817	0.598639	1.05389	2.11265	0.208945	0.396999	0.0833593	0.310696	0.3633095	4.39237
557	1	-13984.6	-13987.9	3.2973	1.570834	0.164979	0.131976	0.116118	0.121786	0.135536	0.0884184	0.180862	0.0929416	0.153431	0.233594	0.0797133	0.105157	0.112936	0.119992	0.163381	0.154463	0.186961	0.170332	0.178882	0.100326	0.116222	0.0723671	0.241089	0.0754397	0.0400268	0.0183431	0.0519413	0.0427829	0.116823	0.0241111	0.0838079	0.0640675	0.0258192	0.0067834	0.0283886	0.0404204	0.0464688	0.0269755	0.0204974	0.0314501	0.0366431	0.0325566	0.0254336	0.23606	0.599937	1.05432	2.10968	0.203878	0.395895	0.0900981	0.310129	0.3740491	4.060243
558	0	-13990.2	-13991.1	0.968981	1.656845	0.220592	0.149813	0.14064	0.138049	0.174951	0.120575	0.162601	0.0817769	0.156327	0.257341	0.0903625	0.112396	0.102047	0.0930404	0.136215	0.155526	0.183273	0.192119	0.150432	0.109673	0.111328	0.12389	0.234674	0.0165791	0.0733637	0.00617838	0.0849729	0.0553522	0.0257637	0.13432	0.0779304	0.0711488	0.026868	0.0301691	0.0216187	0.0413674	0.0220535	0.0276245	0.0431652	0.0548645	0.0166356	0.0531794	0.0244249	0.248567	0.612739	1.05844	2.08025	0.211932	0.385112	0.0891486	0.313807	0.3716331	4.30522
559	1	-13991.9	-13997.8	5.86708	1.807502	0.162654	0.124165	0.15692	0.0989027	0.146258	0.0770571	0.151612	0.0883034	0.106821	0.208683	0.105794	0.0955047	0.144307	0.0978285	0.174919	0.129081	0.148785	0.128316	0.134957	0.068505	0.0968049	0.102208	0.232141	0.0907136	0.0325542	0.0231531	0.0420936	0.0463427	0.122229	0.03805	0.0551288	0.0752823	0.0431039	0.0445072	0.00688253	0.0308568	0.0210864	0.0212273	0.0460976	0.0238578	0.0366431	0.0270119	0.0261202	0.269161	0.632847	1.06433	2.03366	0.216839	0.382575	0.0880336	0.312553	0.3797474	3.833469
560	0	-13980.1	-13982.5	2.43182	1.674083	0.192307	0.127431	0.121584	0.134729	0.151227	0.110296	0.171801	0.118203	0.104452	0.242309	0.104562	0.0879439	0.127566	0.0967228	0.151813	0.184291	0.185856	0.154127	0.142162	0.0872456	0.132142	0.110061	0.245576	0.0482268	0.0598178	0.0196817	0.0838802	0.0340921	0.0370528	0.127534	0.0524406	0.0873283	0.0359965	0.0182684	0.0295839	0.0271667	0.0242424	0.0320748	0.0287153	0.04751	0.0151331	0.0596707	0.00837532	0.251006	0.615182	1.0592	2.07462	0.212777	0.365916	0.0922981	0.329009	0.3966785	4.161199
561	1	-13993.8	-13998.7	4.94994	1.793713	0.134609	0.117059	0.131145	0.14383	0.156211	0.08814	0.163845	0.110774	0.10138	0.205061	0.0805613	0.128219	0.111573	0.108103	0.129325	0.128035	0.16853	0.157597	0.124765	0.081219	0.100159	0.0869964	0.208559	0.055828	0.0325542	0.0147986	0.0532789	0.0680072	0.139102	0.0322446	0.0728211	0.0773019	0.0457006	0.0302696	0.0144258	0.0290672	0.0501671	0.0201323	0.0678105	0.0319122	0.0356392	0.0440919	0.0428327	0.267342	0.631117	1.06385	2.03769	0.201104	0.375214	0.0951621	0.32852	0.380662	3.923682
562	0	-13986	-13990.3	4.30446	1.513511	0.225741	0.140324	0.116704	0.104537	0.149644	0.11432	0.138678	0.0801275	0.115175	0.232737	0.0854279	0.106708	0.0936806	0.105517	0.120892	0.155322	0.16669	0.131632	0.183419	0.0808842	0.119805	0.0804109	0.265705	0.0548758	0.0522452	0.0135107	0.0645835	0.0306722	0.0524264	0.135327	0.0431342	0.0628429	0.0148665	0.0310735	0.0235046	0.0291935	0.0307799	0.0304277	0.013792	0.07163	0.0103444	0.0466635	0.0245944	0.227402	0.59079	1.05121	2.1306	0.203271	0.380837	0.0906254	0.325266	0.379746	3.95057
563	1	-13987.6	-13993.6	5.9424	1.314959	0.157377	0.142901	0.0942952	0.143964	0.10538	0.104605	0.159137	0.0981704	0.115956	0.211212	0.0917337	0.0943222	0.0876146	0.118489	0.121371	0.151696	0.167219	0.151323	0.107634	0.0692059	0.0952645	0.0998964	0.22075	0.0624264	0.0322318	0.0139959	0.0649376	0.0535655	0.121908	0.0468339	0.0607733	0.0773019	0.0313133	0.0170912	0.00618415	0.0271465	0.0501671	0.0207386	0.0442899	0.0137057	0.0447447	0.0339826	0.0164139	0.195271	0.554549	1.03742	2.21276	0.201139	0.384856	0.092677	0.321328	0.3743715	3.749269
564	0	-13996.5	-13999.3	2.78653	1.450427	0.152963	0.138625	0.126065	0.14436	0.171895	0.12151	0.205863	0.078438	0.136475	0.251539	0.0870818	0.101252	0.122992	0.129559	0.129269	0.164796	0.152777	0.148874	0.160536	0.0792441	0.101256	0.0788645	0.212736	0.0439625	0.0762602	0.0242743	0.0955532	0.0247065	0.0511034	0.0665508	0.0629556	0.104655	0.012641	0.0204202	0.0344049	0.030501	0.0216201	0.0298384	0.00509285	0.070731	0.0304396	0.0652544	0.0236772	0.217562	0.580091	1.04737	2.15497	0.21756	0.376699	0.086962	0.318779	0.3795096	4.091612
565	1	-13995.5	-13996.1	0.600132	1.568242	0.203004	0.152444	0.127887	0.123916	0.164809	0.0973043	0.184187	0.0911797	0.157372	0.246238	0.0849463	0.104497	0.133859	0.141861	0.156444	0.212154	0.184176	0.15304	0.172979	0.100571	0.10367	0.0888501	0.308718	0.0754249	0.0407451	0.00658064	0.0525101	0.0758792	0.13836	0.032146	0.0756313	0.0919329	0.0295273	0.0278317	0.00666	0.0326247	0.0324086	0.0259252	0.0127504	0.0226398	0.0274742	0.007211	0.0211996	0.235674	0.599535	1.05419	2.1106	0.200461	0.385088	0.0947743	0.319677	0.3711097	4.32957
566	0	-13986	-13988.1	2.10537	1.450392	0.173686	0.124012	0.167554	0.114573	0.158026	0.0985678	0.148968	0.0824248	0.129396	0.278751	0.0920832	0.106428	0.174755	0.0933421	0.138198	0.138156	0.176361	0.16598	0.146764	0.0989395	0.130837	0.0804662	0.225506	0.0554126	0.0762602	0.0321147	0.0928703	0.0411985	0.0283805	0.121011	0.0676934	0.0604917	0.030375	0.0350166	0.0193409	0.0261619	0.0303516	0.0167745	0.0225186	0.0509727	0.0108169	0.0714426	0.0267454	0.217556	0.580085	1.04737	2.15499	0.206887	0.389886	0.0883687	0.314858	0.3500353	4.159723
567	1	-13998.4	-14003.2	4.80899	1.572854	0.171521	0.142591	0.122679	0.112493	0.122646	0.106264	0.13384	0.100869	0.155591	0.2127	0.0779963	0.0846341	0.0967904	0.110462	0.173602	0.126247	0.17968	0.134666	0.168333	0.0731744	0.106151	0.127192	0.230378	0.0948542	0.04103	0.00289268	0.0750861	0.0710783	0.131079	0.0330216	0.0512978	0.0858492	0.0224166	0.0335359	0.00723531	0.0290292	0.044376	0.00677362	0.021189	0.0239489	0.0469588	0.0104233	0.0068001	0.236361	0.60025	1.05443	2.10896	0.21039	0.370114	0.0935525	0.325944	0.3685589	3.909376
