Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1800	0	-14393.9	-14286.3	-107.599	0.2428683	0.753727	0.887153	0.682543	0.591131	0.987592	0.646649	0.585495	1.0649	0.974711	0.589173	0.276429	0.303031	0.5776	0.431183	0.502968	0.478776	0.519521	0.261505	0.496207	0.256938	0.403106	0.127577	0.615483	0.0061325	0.00803812	0.184177	0.059857	0.00653183	0.0492923	0.0960784	0.014949	0.0664631	0.0288485	0.0229079	0.0150622	0.00169183	0.218329	0.102093	0.0157837	0.00793949	0.119392	0.0162892	0.0114558	0.0409148	0.130689	0.0609782	0.00516482	0.746029	0.0162247	0.00179588	0.0615901	0.486203	3.45041	0.373521	0.340306	0.0968857	0.189288	14.06471
1801	1	-14379.5	-14255.8	-123.625	0.2335183	0.935012	0.66388	0.864991	0.693573	1.03956	0.810472	0.92936	1.14194	1.06184	0.646532	0.400516	0.434071	0.45726	0.418444	0.437229	0.565703	0.588545	0.337464	0.357483	0.236408	0.394097	0.195188	1.03824	0.219525	0.0111422	0.0171004	0.194072	0.0498706	0.0219487	0.0375901	0.0554848	0.0231264	0.00704026	0.00618675	0.0876565	0.0441954	0.0107713	0.0180409	0.0988505	0.0294029	0.0387999	0.00902914	0.0395799	0.0411756	0.11289	0.0558954	0.00901141	0.772339	0.0086886	0.00143053	0.0550731	0.465416	3.47808	0.377287	0.33164	0.0973935	0.19368	15.66722
1802	0	-14391.4	-14290	-101.383	0.238876	0.660072	0.73293	0.712502	0.490976	0.864249	0.624312	0.726673	1.13113	0.848956	0.539713	0.179711	0.257027	0.514403	0.453899	0.504609	0.424263	0.495674	0.262396	0.472456	0.340624	0.356021	0.172914	0.593069	0.00320712	0.0412971	0.165164	0.074215	0.0193936	0.0474113	0.11098	0.00422476	0.0186017	0.0547977	0.01506	0.0229374	0.026982	0.182113	0.0369426	0.0522236	0.0024224	0.181468	0.0223756	0.00265631	0.0325357	0.110038	0.071511	0.00395848	0.761807	0.0201498	0.00163323	0.0587824	0.477432	3.46215	0.393139	0.320537	0.0943888	0.191935	13.44305
1803	1	-14359.1	-14256.8	-102.274	0.2340456	1.01072	0.6836	0.681092	0.598415	0.689294	0.743204	0.764899	0.850973	0.86374	0.51988	0.419923	0.426769	0.44285	0.477797	0.441315	0.496046	0.571916	0.338623	0.346704	0.269852	0.398973	0.143525	0.766325	0.103064	0.00445735	0.0033724	0.177596	0.0557194	0.0120477	0.041669	0.00753229	0.027531	0.00570886	0.00273841	0.0292999	0.0249969	0.0100753	0.00471507	0.0348204	0.00235148	0.0324849	3.63645e-05	0.00547909	0.0381487	0.107445	0.0727468	0.0123556	0.758219	0.0110854	0.0014497	0.055435	0.466611	3.4765	0.364165	0.347102	0.100477	0.188257	13.53213
1804	0	-14388.9	-14280	-108.867	0.2406831	0.754905	0.802453	0.70879	0.544596	0.916369	0.685259	0.724905	1.11052	1.07833	0.556304	0.232816	0.177239	0.639576	0.414163	0.477274	0.458413	0.340136	0.362566	0.496471	0.304409	0.408667	0.117301	0.774571	0.00187591	0.0167117	0.256342	0.031887	0.00890146	0.0389721	0.195809	0.0386827	0.00129754	0.0586353	0.00937885	0.00661172	0.00537578	0.182113	0.057681	0.0149879	0.00645161	0.136664	0.015914	0.0211695	0.0310643	0.107318	0.0722471	0.00302058	0.764886	0.0214642	0.00170561	0.0600489	0.481422	3.45682	0.383092	0.331296	0.100555	0.185057	14.19149
1805	1	-14362.8	-14264.2	-98.5846	0.2521635	0.774469	0.57454	0.614912	0.542036	0.81206	0.697919	0.838661	0.942013	0.781511	0.484332	0.357086	0.453556	0.410287	0.4308	0.47728	0.557189	0.492787	0.305295	0.41219	0.176782	0.376496	0.164308	0.711751	0.122112	0.0426507	0.0197213	0.14806	0.0670611	0.0161492	0.023704	0.0348527	0.0610605	0.000635728	0.0106043	0.0564269	0.0129097	0.000898687	0.0176122	0.0265502	0.0350562	0.0335443	0.00050163	0.044853	0.034625	0.129586	0.0767275	0.00971277	0.732085	0.017263	0.00221412	0.0682567	0.506026	3.4235	0.363299	0.340752	0.101003	0.194946	13.16322
1806	0	-14389.2	-14268.5	-120.692	0.2283865	0.798024	0.932964	0.805152	0.586261	1.20866	0.645873	0.772465	1.20848	0.915319	0.555896	0.231234	0.315868	0.52179	0.45696	0.569006	0.61438	0.554459	0.348296	0.565336	0.236761	0.363217	0.192841	0.754202	0.0432959	0.0016406	0.211503	0.136422	0.00398402	0.0287709	0.311097	0.00981475	0.0152283	0.0101093	0.0283093	0.002201	0.00936365	0.163454	0.124289	0.01133	0.0076893	0.0967862	0.000655221	0.00456253	0.02758	0.108932	0.0746896	0.00587251	0.767123	0.0158029	0.00125266	0.0515882	0.453638	3.49352	0.371817	0.345113	0.0996277	0.183442	15.37395
1807	1	-14360.8	-14256.5	-104.292	0.2426047	0.710849	0.588695	0.868983	0.631557	0.834071	0.808017	0.997241	0.846123	0.808261	0.470548	0.369549	0.404219	0.373562	0.425734	0.534993	0.567968	0.467164	0.352044	0.352342	0.24212	0.298586	0.150923	0.815066	0.161312	0.0156928	0.0181767	0.141201	0.10488	0.0056131	0.070386	0.0205641	0.0113084	0.0069396	0.00553012	0.137976	0.0130232	0.00687603	0.000113826	0.0108891	0.000713977	0.0150845	0.0562209	0.0128643	0.042136	0.130214	0.0661172	0.0133909	0.735632	0.0125091	0.00178483	0.0614037	0.485628	3.45118	0.355655	0.349984	0.094556	0.199805	13.73398
1808	0	-14390.1	-14275.2	-114.847	0.2354291	0.830812	0.778512	0.827218	0.583255	0.866472	0.708632	0.733438	1.22253	0.879461	0.609183	0.231234	0.300614	0.507134	0.506134	0.726173	0.585035	0.511598	0.286889	0.460939	0.32442	0.342943	0.135232	0.7348	0.00646704	0.00543669	0.253663	0.0190409	0.0404024	0.0742527	0.180145	0.066833	0.0152283	0.0130992	0.0014534	0.0306517	0.0080271	0.166996	0.0590804	0.00580898	0.00633206	0.107843	0.0270958	0.00893845	0.025926	0.107542	0.0813036	0.00984798	0.757334	0.0180462	0.0015008	0.0563879	0.469734	3.47238	0.384061	0.337378	0.0961312	0.18243	14.78946
1809	1	-14360.5	-14259.1	-101.439	0.2572667	0.794875	0.63652	0.808828	0.651778	0.617503	0.646765	0.733035	1.00969	0.83571	0.448323	0.417923	0.396524	0.520081	0.453397	0.480226	0.454036	0.447082	0.35943	0.405915	0.250191	0.384159	0.13661	0.815066	0.105898	0.000366849	0.00510567	0.204777	0.0526304	0.00191772	0.0364539	0.0326763	0.0295336	0.00358698	0.0186318	0.072169	0.041472	0.0192569	0.00407304	0.031427	0.00703059	0.0144862	0.00170986	0.0618295	0.0368992	0.140721	0.0692988	0.0107455	0.722185	0.0201508	0.00246787	0.0719857	0.516561	3.40898	0.36502	0.352532	0.0917815	0.190666	13.4487
1810	0	-14387	-14276.4	-110.637	0.2432093	0.749573	0.715746	0.976326	0.461322	1.12195	0.497048	0.626028	1.0375	0.987137	0.677493	0.191069	0.269424	0.517996	0.370677	0.592208	0.481064	0.467635	0.357743	0.579054	0.252295	0.32956	0.123734	0.870046	0.0327914	0.00664733	0.234651	0.0538819	0.00772135	0.00350531	0.250453	0.00222245	0.0126019	0.0130992	0.00716704	0.0178095	0.00653146	0.16983	0.121915	0.0224464	0.00671164	0.129296	0.00619556	0.0103845	0.0269066	0.116061	0.0799759	0.00843783	0.74349	0.0251285	0.00181024	0.0618316	0.486945	3.44941	0.378862	0.333913	0.100305	0.18692	14.36849
1811	1	-14365.8	-14265.2	-100.612	0.2409169	0.705065	0.518336	0.795912	0.555941	0.882601	0.714611	0.78431	1.10565	0.83571	0.420073	0.345151	0.550997	0.392845	0.41079	0.482339	0.414709	0.457079	0.32571	0.39159	0.193575	0.218596	0.142031	0.882378	0.10392	0.000554314	0.00969059	0.165172	0.0652292	0.0104964	0.0416321	0.00542195	0.0295336	0.047881	0.00925844	0.167994	0.0281715	0.00725385	7.1358e-05	0.0334854	0.00608483	0.0346015	0.0132206	0.0602597	0.0357573	0.13522	0.0784573	0.00636327	0.726188	0.0180139	0.00171513	0.0602133	0.481935	3.45614	0.370093	0.339874	0.0943889	0.195644	13.36593
1812	0	-14394.5	-14290.4	-104.169	0.2217095	0.729524	0.742369	0.870429	0.544451	0.956011	0.534659	0.728086	0.709843	0.956673	0.496385	0.213769	0.277525	0.497693	0.425151	0.439936	0.567418	0.470086	0.324276	0.57116	0.298586	0.352706	0.112819	0.773631	0.0117712	0.00597293	0.150741	0.0465734	0.00809883	0.0441338	0.225329	0.0282788	0.0206024	0.0432744	0.00421872	0.00135044	0.00388318	0.181877	0.152016	0.00513909	0.00676843	0.154519	0.0220119	0.0119501	0.0284762	0.11998	0.0801083	0.00449585	0.744721	0.0222184	0.00104424	0.047163	0.437917	3.51388	0.372698	0.332508	0.10361	0.191185	13.7217
1813	1	-14364.1	-14256.6	-107.535	0.2431651	0.733741	0.584239	0.844876	0.73285	0.905078	0.762	0.850673	0.952806	0.931959	0.539423	0.390278	0.46829	0.532067	0.400804	0.451129	0.412816	0.51578	0.332266	0.403284	0.222742	0.429649	0.131778	0.854975	0.0617148	0.0531281	0.0183225	0.189144	0.0619805	0.0244287	0.045095	0.00370213	0.0236288	0.036522	0.0391493	0.0178034	0.0386087	0.0153631	0.00135506	0.0223109	0.0115597	0.00205953	0.00129193	0.00756257	0.0328321	0.119311	0.065845	0.00849726	0.763793	0.0097221	0.00180837	0.0618002	0.486848	3.44954	0.367218	0.3426	0.0941983	0.195984	14.05823
1814	0	-14387.1	-14287.5	-99.6091	0.2486065	0.831886	0.663028	0.786034	0.516729	0.866461	0.447632	0.649939	1.07626	0.86894	0.479219	0.171722	0.256849	0.471246	0.33958	0.476282	0.529115	0.38884	0.267487	0.483469	0.292949	0.374599	0.187993	0.704826	0.0166381	0.0128158	0.248196	0.0465734	0.0130339	0.0729175	0.197401	0.0114748	0.0122101	0.0335166	0.019874	0.019815	0.0121352	0.0753149	0.115499	0.0246735	0.00184865	0.134785	0.0655177	0.000356302	0.0291896	0.123901	0.0802783	0.00859657	0.743924	0.0141101	0.00204745	0.0656855	0.498538	3.43373	0.3783	0.324489	0.108955	0.188256	13.26568
1815	1	-14365.7	-14257.6	-108.034	0.2410491	0.94336	0.586227	0.770487	0.619175	0.689192	0.690645	0.887935	0.940123	0.996657	0.51858	0.445242	0.423144	0.427189	0.403851	0.517414	0.65768	0.569768	0.379326	0.292279	0.199732	0.375849	0.120978	0.828106	0.132644	0.0531281	0.005634	0.192185	0.126024	0.00242194	0.0094271	0.0101876	0.00192991	0.0103833	0.00759028	0.0742038	0.0552847	0.0335324	0.00745276	0.0478256	0.0159721	0.01576	0.0114418	0.0122431	0.0335644	0.115412	0.0685066	0.0186644	0.752001	0.0118521	0.00172052	0.0603063	0.482225	3.45575	0.361254	0.348762	0.0927353	0.197249	14.10821
1816	0	-14390.4	-14278.8	-111.59	0.2342749	0.836895	0.70395	0.78372	0.541577	1.1113	0.548841	0.717282	1.08974	0.955124	0.678982	0.167219	0.230002	0.554393	0.495428	0.471023	0.592874	0.442806	0.336348	0.599477	0.392253	0.375996	0.156324	0.662708	0.0541491	0.00683631	0.309138	0.0377821	0.0324312	0.0277407	0.171863	0.00820424	0.00279266	0.0334198	0.0187688	0.00414562	0.0149906	0.10153	0.0984201	0.00250689	0.00364444	0.0799781	0.00979217	0.00140608	0.0281329	0.120637	0.0820339	0.00869083	0.752081	0.00842457	0.00145809	0.0555926	0.46713	3.47582	0.37277	0.336257	0.10054	0.190433	14.4638
1817	1	-14374	-14275.9	-98.0878	0.259769	0.781858	0.614195	0.85578	0.656275	0.78893	0.631413	0.856033	0.865958	0.801936	0.446733	0.302697	0.441643	0.45871	0.439145	0.473353	0.439245	0.475169	0.32633	0.369109	0.121346	0.31797	0.122632	0.715558	0.0659499	0.104434	0.0100913	0.167125	0.105429	0.00760523	0.000262709	0.0270922	0.0119933	0.000363349	0.0111911	0.046839	0.0505953	0.0322279	0.0151602	0.0460204	0.0143316	0.0345557	0.00685378	0.05341	0.0388558	0.114136	0.0714124	0.01455	0.746816	0.0142302	0.00259866	0.0738301	0.521639	3.40193	0.374827	0.328041	0.0979701	0.199162	13.11355
1818	0	-14391.8	-14277.8	-114.01	0.2372391	0.84813	0.706875	0.805457	0.475211	1.15002	0.603124	0.759628	1.12799	1.02778	0.698687	0.224498	0.257357	0.541932	0.357393	0.639206	0.684985	0.585285	0.2523	0.437605	0.298675	0.391772	0.152323	0.646157	0.00689099	0.0103086	0.182871	0.0392444	0.000373019	0.0133319	0.262069	0.0612658	0.0313727	0.0337769	0.00900668	0.00014891	1.60653e-05	0.1044	0.0747892	0.0144414	0.00577882	0.140759	0.0372896	0.00526199	0.032304	0.127304	0.0692069	0.0114438	0.7418	0.0179418	0.00156942	0.0576417	0.473791	3.467	0.378856	0.336886	0.0942003	0.190057	14.70579
1819	1	-14361.4	-14266.3	-95.0189	0.2491067	0.781858	0.631735	0.714787	0.586776	0.683738	0.703047	0.804888	0.739688	0.767694	0.445837	0.324896	0.412585	0.45739	0.410516	0.470123	0.477428	0.475169	0.314332	0.331858	0.164122	0.402195	0.180475	0.713803	0.134737	0.0232561	0.0316252	0.14277	0.1114	0.0123081	0.0979992	0.0216869	0.011071	0.0172914	0.00627783	0.0818704	0.0113738	0.0145822	0.0147646	0.0419278	0.00963111	0.0196177	0.00431175	0.00320933	0.0293562	0.111065	0.0787548	0.0129053	0.751788	0.0161306	0.00207039	0.0660456	0.499598	3.43229	0.378039	0.330058	0.0991664	0.192736	12.80665
1820	0	-14388.5	-14283.6	-104.89	0.2445811	0.701835	0.655401	0.9029	0.58667	0.880237	0.516639	0.800983	0.974802	1.01486	0.586497	0.298702	0.269398	0.523576	0.418064	0.586257	0.46713	0.429058	0.280644	0.427639	0.253679	0.381114	0.1147	0.740797	0.0193408	0.0189813	0.182871	0.00671174	0.0110155	0.0207387	0.159847	0.0226519	0.041956	0.000703738	0.0148294	0.0123294	0.00534021	0.144831	0.119376	0.0330315	0.00857386	0.156207	0.00282347	5.46535e-05	0.0361697	0.103684	0.0718843	0.00248383	0.755857	0.0299214	0.00186876	0.0628054	0.489918	3.44541	0.378296	0.33357	0.0985159	0.189618	13.79379
1821	1	-14363.5	-14259.5	-103.911	0.2609951	0.821317	0.600052	0.732604	0.632327	0.751858	0.760935	0.877665	0.846153	0.816734	0.590753	0.451861	0.410917	0.523617	0.405095	0.492533	0.52815	0.496345	0.234965	0.404215	0.242577	0.328995	0.218691	0.856998	0.0556766	0.0256221	0.00790887	0.157574	0.107123	0.00892331	0.0463075	0.00593237	0.00512826	0.0172096	0.0509518	0.0825467	0.00634831	0.0187424	0.0037047	0.0227418	0.00693327	0.00107539	0.0033911	0.0366511	0.0350118	0.123085	0.0720343	0.00588919	0.73624	0.0277395	0.00266428	0.0747374	0.524106	3.39849	0.369527	0.343811	0.0988757	0.187787	13.69585
1822	0	-14392	-14291.4	-100.556	0.2538544	0.759449	0.603479	0.731674	0.618668	0.946629	0.541807	0.620046	1.07086	0.817412	0.602379	0.268061	0.255643	0.52941	0.477457	0.514344	0.402047	0.461563	0.285305	0.474048	0.309965	0.383736	0.187387	0.607877	0.00658725	0.0120902	0.207545	0.0113535	0.0110155	0.0901122	0.0559649	0.0695729	0.0440411	0.000898504	0.00427145	0.0135984	0.0207453	0.163851	0.0557406	0.00764695	0.00340406	0.0781031	0.0254502	0.00914328	0.0390474	0.121026	0.0734163	0.00692496	0.733544	0.0260415	0.00229628	0.0694873	0.509544	3.41867	0.376036	0.340716	0.0939191	0.189328	13.36038
1823	1	-14374.8	-14273.9	-100.946	0.244789	0.808349	0.511874	0.707869	0.599632	0.82253	0.638017	0.786892	1.11129	0.869243	0.561001	0.352243	0.429825	0.401514	0.386674	0.525962	0.463624	0.369423	0.242164	0.322829	0.294334	0.261886	0.162669	0.891747	0.11814	0.0149736	0.0249953	0.132815	0.0440736	0.00767885	0.010149	0.0699358	0.071061	0.0198976	0.0367929	0.142517	0.0899804	0.00743585	0.00103897	0.0314177	0.00199264	0.014481	0.00428442	0.034126	0.0301458	0.115909	0.0788983	0.0122321	0.746841	0.0159733	0.00187773	0.0629534	0.490367	3.4448	0.390115	0.328703	0.0882727	0.192909	13.39937
1824	0	-14380.5	-14275.1	-105.43	0.2375754	0.759449	0.681357	0.791141	0.646727	0.99684	0.66663	0.778794	1.25359	0.818756	0.520732	0.163883	0.231037	0.556164	0.39563	0.484689	0.466721	0.499955	0.296563	0.496383	0.251451	0.351786	0.148514	0.75613	0.00806257	0.00359279	0.266126	0.000665114	0.0137258	0.0102694	0.0738497	0.00702653	0.0228879	0.0151625	0.0092829	0.000685155	0.0139803	0.139895	0.084	0.0151971	0.00483928	0.132232	0.0121607	0.00120391	0.0433733	0.121068	0.0565798	0.00651223	0.754136	0.0183308	0.0015824	0.0578756	0.474541	3.466	0.391863	0.325338	0.0964997	0.186299	13.84776
1825	1	-14368.3	-14278.8	-89.4729	0.2484533	0.643958	0.501004	0.655503	0.557555	0.737417	0.70018	0.800639	0.885926	0.727258	0.547655	0.36426	0.326998	0.503819	0.378644	0.436406	0.428908	0.367599	0.235638	0.322829	0.17974	0.27024	0.160176	0.766209	0.0800949	0.00659659	0.0188042	0.160772	0.109665	0.017744	0.00808503	0.0251525	0.00746815	0.0113086	0.0446892	0.0816829	0.00761984	0.0323211	0.0426547	0.0256073	0.037036	0.000937913	0.00112482	0.034126	0.0379886	0.153678	0.0809482	0.0148213	0.699805	0.0127591	0.00204045	0.0655753	0.498213	3.43417	0.361976	0.351329	0.093631	0.193064	12.25205
1826	0	-14388.1	-14273.7	-114.406	0.2273885	0.895609	0.853646	0.885438	0.723958	1.04943	0.496894	0.782943	1.03873	1.0114	0.614781	0.220264	0.283094	0.587622	0.513767	0.596477	0.546151	0.434145	0.327623	0.374063	0.295373	0.419935	0.154041	0.656489	0.000741982	0.0164046	0.148142	0.0981011	0.00825709	0.0220019	0.195812	0.0132879	0.0440089	0.0414092	0.00621947	0.0138944	0.002598	0.123215	0.0605157	0.00294358	0.00752041	0.157144	0.0196254	0.00167707	0.0439592	0.122703	0.0531443	0.00920246	0.754428	0.0165623	0.00121987	0.0509186	0.451317	3.49654	0.367713	0.345742	0.0944611	0.192085	14.74539
1827	1	-14361.8	-14257.7	-104.167	0.2459978	0.819712	0.468152	0.708881	0.546784	0.836775	0.745998	0.818637	0.954595	0.919304	0.471245	0.374601	0.470436	0.52639	0.434856	0.669159	0.435857	0.523026	0.278241	0.425627	0.21621	0.403767	0.171	0.89223	0.07741	0.0126494	0.0145739	0.140891	0.109665	0.00446375	0.0381119	0.00210597	0.0294773	0.04547	0.00607499	0.0234475	0.0185785	0.00651683	0.00708463	0.042515	0.0161224	0.00367858	0.000364191	0.0108172	0.0378439	0.130768	0.0712932	0.0137839	0.728799	0.0175117	0.00193045	0.0638152	0.492969	3.44129	0.355588	0.348773	0.0954006	0.200239	13.7215
1828	0	-14397.5	-14290.2	-107.364	0.2484467	0.713423	0.758156	0.892558	0.543624	0.97252	0.416761	0.774506	1.07629	0.996852	0.552623	0.256034	0.206292	0.468199	0.526494	0.612232	0.427507	0.45712	0.299651	0.42125	0.230898	0.401404	0.17985	0.75164	0.0140276	0.00582803	0.179554	0.0344072	0.00265634	0.0504242	0.219203	0.023512	0.039762	0.0503005	0.0359616	0.0170371	0.0500518	0.120076	0.136729	0.0316522	0.00495043	0.0802074	0.00141556	0.00755937	0.0451451	0.131077	0.0563269	0.0104192	0.728635	0.0283963	0.00204015	0.0655705	0.498199	3.43419	0.357769	0.347525	0.0994087	0.195297	14.0412
1829	1	-14375.6	-14274	-101.512	0.2360794	0.760774	0.67585	0.675458	0.626551	0.820493	0.669054	0.808285	0.922467	0.693505	0.421115	0.39716	0.520553	0.458687	0.560149	0.583766	0.493808	0.491126	0.351468	0.257475	0.197278	0.41874	0.156865	0.690332	0.164946	0.0233408	0.0373256	0.11433	0.108707	0.0452517	0.0394409	0.00282493	0.0299232	0.00112867	0.0293899	0.0781038	0.00960171	0.0444763	0.0111299	0.0118826	0.0214825	0.0183561	0.00155067	0.0117762	0.0414046	0.131462	0.0638508	0.0133679	0.737657	0.0122574	0.00152522	0.0568375	0.471195	3.47044	0.368973	0.349627	0.0851247	0.196275	13.45593
1830	0	-14384.6	-14284.8	-99.812	0.241018	0.625216	0.79987	0.914294	0.501326	0.855707	0.460352	0.658405	1.23129	0.892592	0.523316	0.17508	0.242224	0.466487	0.421598	0.478549	0.519879	0.394898	0.318377	0.53152	0.197339	0.318018	0.101352	0.627998	0.00244888	0.00970615	0.240261	0.0455184	0.0119331	0.0266254	0.168487	0.0105678	0.00411143	0.0719854	0.00493536	0.00289116	0.0341484	0.156381	0.078235	0.00487306	0.000949091	0.1117	0.0296816	0.0148304	0.044223	0.127975	0.0654817	0.00827655	0.734419	0.0196247	0.00171925	0.0602844	0.482157	3.45584	0.372105	0.337355	0.0965292	0.194011	13.28596
1831	1	-14364.9	-14268.7	-96.2045	0.2531457	0.641814	0.485718	0.758744	0.598612	0.715328	0.644769	0.786462	1.00235	0.752825	0.52716	0.428474	0.463958	0.405859	0.398706	0.436509	0.424126	0.442809	0.282209	0.37671	0.225744	0.301062	0.1428	0.847599	0.120025	0.0371122	0.00982393	0.0984504	0.130111	0.00531242	0.0645836	0.00765063	0.0255424	0.0364303	0.013378	0.0947165	0.0197674	0.0300384	0.0465097	0.00310738	0.0214825	0.0573062	0.00174492	0.0117762	0.0424474	0.128425	0.0731078	0.0123665	0.731638	0.0120149	0.00226162	0.0689709	0.508073	3.42069	0.355577	0.347897	0.102473	0.194053	12.92522
1832	0	-14400	-14290.2	-109.871	0.2335212	0.726624	0.79987	0.982406	0.546047	0.887131	0.504818	0.793965	1.04879	0.895658	0.457516	0.21792	0.270287	0.50181	0.419953	0.552837	0.482181	0.460021	0.42218	0.476185	0.244058	0.321392	0.163608	0.77692	0.0427236	0.0283071	0.19574	0.106129	0.0122984	0.0532258	0.293301	0.0457467	0.0196727	0.0748114	0.000768274	0.00657586	0.0327788	0.0895104	0.0611554	0.0325234	0.00082685	0.167354	0.0505772	0.0256406	0.0392944	0.128066	0.0652415	0.00874478	0.73757	0.021083	0.00143063	0.055075	0.465422	3.47807	0.363392	0.357526	0.0889332	0.190149	14.29184
1833	1	-14368.1	-14267	-101.125	0.2568952	0.843747	0.566035	0.856552	0.525908	0.729173	0.732484	0.890302	0.992763	0.824641	0.521511	0.35716	0.414489	0.379274	0.40872	0.394277	0.39236	0.489777	0.458128	0.326023	0.209817	0.266295	0.116672	0.876891	0.146304	0.0209273	0.00457755	0.165279	0.130111	0.00717264	0.0366681	0.00240858	0.0192282	0.000369175	0.0011112	0.0691385	0.0462589	0.0224585	0.0312951	0.0728291	0.0142261	0.00119239	0.037288	0.0154314	0.0357607	0.122624	0.0747574	0.0181962	0.74464	0.00402081	0.00244881	0.0717128	0.515803	3.41004	0.369179	0.336278	0.098053	0.19649	13.41728
1834	0	-14389.6	-14289.2	-100.487	0.2452858	0.63943	0.720806	0.632612	0.524407	0.947305	0.714151	0.677697	1.10637	0.97903	0.550134	0.277951	0.244287	0.460139	0.41613	0.484299	0.488491	0.534857	0.293981	0.502542	0.183614	0.351756	0.163608	0.670488	0.00166291	0.0159312	0.169146	0.0200516	0.00209722	0.00331763	0.124047	0.00237312	0.0267034	0.00210841	0.00290694	0.00294532	0.0329351	0.0827448	0.0975276	0.0722113	4.28435e-05	0.108193	0.0115109	0.0108821	0.0386478	0.155689	0.0782377	0.00907651	0.704384	0.0139648	0.00189928	0.0633072	0.491438	3.44336	0.373977	0.340726	0.09576	0.189537	13.35342
1835	1	-14365.4	-14260.1	-105.315	0.2379992	0.642246	0.630952	0.698436	0.601814	0.862266	0.737296	0.890302	1.08212	0.782227	0.439854	0.399569	0.472165	0.577989	0.441893	0.482346	0.532754	0.483319	0.320618	0.356532	0.231672	0.34661	0.119259	0.927647	0.113818	0.00936918	0.035046	0.115337	0.130111	0.0184708	0.0222573	0.00236711	0.0411803	0.0461758	0.00188228	0.0788361	0.0514686	0.0158351	0.00440583	0.0100987	0.0423952	0.000361752	0.0156229	0.0213194	0.0314664	0.102448	0.0709306	0.0170853	0.769461	0.00860875	0.00159885	0.0581707	0.475485	3.46475	0.363769	0.342951	0.106058	0.187223	13.83624
1836	0	-14386.4	-14294.2	-92.2224	0.2469118	0.751713	0.734019	0.618974	0.412759	0.865927	0.688449	0.607459	0.960723	0.935592	0.518419	0.200862	0.218911	0.458113	0.393186	0.49473	0.505983	0.406354	0.253979	0.285185	0.272643	0.331715	0.168725	0.623902	0.00417266	0.000855403	0.214314	0.0094997	0.0148733	0.00518419	0.118401	0.0561262	0.0180571	0.0235074	0.0153804	0.00659435	0.0130108	0.111145	0.09389	0.00222777	2.64538e-07	0.0838827	0.0229818	0.00458654	0.034515	0.139207	0.0737156	0.0140001	0.72792	0.010643	0.00197094	0.064469	0.494928	3.43863	0.386797	0.333286	0.0911694	0.188747	12.52701
1837	1	-14363.2	-14259.7	-103.564	0.2509339	0.77885	0.645327	0.629614	0.607974	0.835799	0.620995	0.888633	0.986992	0.835341	0.507904	0.394996	0.499747	0.475875	0.505999	0.406292	0.490715	0.543134	0.346435	0.349477	0.210367	0.278794	0.144663	0.902835	0.113818	0.0288654	0.000814704	0.246474	0.0612797	0.0115885	0.0127102	0.0224118	0.0298944	0.0193965	0.00890168	0.0513279	0.0279563	0.0245735	0.0161146	0.031541	0.028272	0.0024166	0.0252836	0.0107612	0.0334588	0.117279	0.0751796	0.0123792	0.747844	0.0138595	0.00215557	0.0673652	0.503451	3.42703	0.371062	0.344378	0.0957046	0.188855	13.66116
1838	0	-14385.4	-14289.3	-96.0805	0.2407745	0.749807	0.506628	0.787828	0.518934	0.841463	0.50853	0.531322	0.997019	0.890038	0.518419	0.216298	0.340056	0.484179	0.420233	0.490759	0.41712	0.483699	0.287191	0.331797	0.229537	0.406538	0.146873	0.674866	0.00112766	0.00415618	0.206945	0.00220368	0.0125618	0.0333393	0.272956	0.00084332	0.0343803	0.0365603	0.0120644	0.00109523	0.00340073	0.162105	0.122809	0.0312006	0.00285148	0.178003	0.0114531	0.00362873	0.0336274	0.124364	0.0799507	0.00837288	0.741839	0.0118466	0.00170933	0.0601131	0.481622	3.45656	0.371679	0.339518	0.101093	0.18771	12.91282
