Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
4780	-14386.8	-14288.7	-98.1543	0.4586924	0.433348	0.651247	0.342366	0.735133	0.767779	0.864603	0.905009	1.00206	0.872857	0.604289	0.290338	0.263899	0.509346	0.282691	0.459657	0.467663	0.365426	0.254669	0.389496	0.278463	0.220478	0.301539	0.661538	0.0695963	0.0216893	0.136642	0.200907	0.0192813	0.00911813	0.00229334	0.00907116	0.084511	0.0163215	0.0249232	0.502028	0.0154815	0.00136775	0.00279333	0.0114731	0.000757995	0.00597234	0.0265928	0.0354843	0.0277239	0.374524	0.0370096	0.0581179	0.445673	0.0569515	0.0260116	0.224096	0.787718	2.96217	0.360095	0.366037	0.0541866	0.219681	0.3315146	13.1202
4790	-14377.8	-14282.3	-95.5166	0.3589822	0.453465	0.651522	0.31532	0.616343	0.772032	0.919046	0.856083	0.869923	0.926828	0.527646	0.330507	0.301106	0.480222	0.296912	0.376004	0.497421	0.407083	0.364951	0.432467	0.279613	0.299149	0.24852	0.58924	0.0868359	0.00679511	0.184137	0.168379	0.00102536	0.025844	0.0033207	0.00792963	0.0519014	0.0013829	0.0188692	0.431846	0.00322111	0.00653556	0.00205942	0.00301537	0.00429386	0.0143839	0.00666942	0.0165803	0.0209629	0.390441	0.0437003	0.0617706	0.429064	0.0540611	0.0112687	0.150523	0.682787	3.15542	0.359753	0.369803	0.0606883	0.209755	0.3178536	12.85643
4800	-14385.9	-14287.7	-98.2229	0.3146459	0.359229	0.717546	0.406065	0.539314	0.665352	0.897524	1.01851	1.03333	0.743212	0.532005	0.31	0.381671	0.515514	0.308018	0.427046	0.487503	0.425321	0.39397	0.374113	0.313905	0.330945	0.242753	0.800741	0.00532753	0.0130037	0.140851	0.168184	0.004062	0.0247806	0.004003	0.00994622	0.0197924	0.0171139	0.00681829	0.389692	0.00160108	0.012902	0.0190564	0.00879873	0.00866319	0.013015	0.0046256	0.0312364	0.0186449	0.383622	0.0459797	0.0631167	0.427975	0.0606615	0.00655834	0.115926	0.619598	3.25792	0.363235	0.368527	0.0592397	0.208999	0.2810808	13.12706
4810	-14394.1	-14299.6	-94.4713	0.3913689	0.345434	0.631479	0.408965	0.692698	0.611188	0.8073	0.809556	1.14243	0.860107	0.561404	0.38777	0.313498	0.485374	0.271894	0.422835	0.434397	0.423951	0.363723	0.468238	0.253904	0.265468	0.229519	0.587617	0.0425129	0.0318599	0.033335	0.13079	0.0158743	0.0535661	0.0103765	0.024425	0.0990645	0.0116152	0.0394554	0.369511	0.010203	0.00324582	0.0391087	0.00705214	0.0126359	0.0116245	0.00986138	0.017031	0.0243736	0.32044	0.0519047	0.0567257	0.521178	0.0253778	0.0154892	0.17528	0.721769	3.08746	0.379043	0.357063	0.0637333	0.200161	0.3277552	12.75189
4820	-14401.1	-14302.4	-98.699	0.4761632	0.350828	0.524534	0.266814	0.69197	0.814787	0.887399	1.0295	0.799369	0.84143	0.522656	0.427106	0.424296	0.442646	0.380015	0.441603	0.514311	0.528363	0.333304	0.422105	0.246434	0.214259	0.201841	0.535024	0.0392622	0.0216847	0.0732003	0.151709	0.00220828	0.0182484	0.00505291	0.000704729	0.0439623	0.134176	0.0466773	0.659595	0.00553206	0.0145856	0.000633671	0.00414905	0.00396872	0.0593751	0.0103782	0.0389636	0.0214918	0.322087	0.0554905	0.0512246	0.516882	0.0328244	0.0290594	0.23607	0.802118	2.93275	0.354351	0.377639	0.0585809	0.209429	0.4097616	13.17466
4830	-14380	-14284.6	-95.3738	0.5171201	0.346081	0.585888	0.355807	0.69197	0.87665	0.761583	0.826553	0.898334	0.952489	0.484621	0.322954	0.26611	0.425425	0.29846	0.431925	0.547159	0.511344	0.320805	0.445578	0.254632	0.258117	0.258029	0.675134	0.0606532	0.0137649	0.0598713	0.178576	0.00190688	0.000836482	0.017674	0.00500132	0.00912958	0.0172231	0.0228995	0.517712	0.00553206	0.022641	0.0199668	0.00951902	0.00271664	0.0573092	0.000217644	0.0233445	0.0225623	0.348208	0.0491369	0.0597354	0.490887	0.0294706	0.0366031	0.262945	0.832336	2.86812	0.36872	0.360486	0.0600528	0.210741	0.395847	12.84214
4840	-14397.6	-14297.2	-100.37	0.5200375	0.39414	0.563512	0.305164	0.576814	0.70924	0.797607	0.896837	1.1032	0.784612	0.619429	0.423233	0.247572	0.502491	0.298993	0.431538	0.60189	0.433256	0.417768	0.420082	0.35158	0.383124	0.308211	0.699194	0.00376094	0.054145	0.0506957	0.127478	0.0320921	0.0827324	0.00605908	0.00500132	0.000554676	0.0555871	0.0232705	0.490515	0.019141	0.00701168	0.0187779	0.0253692	0.000127237	0.0179466	0.0286825	0.0233445	0.0311879	0.316999	0.047402	0.0547227	0.531279	0.0184093	0.037159	0.264796	0.834318	2.86373	0.377301	0.352255	0.0605975	0.209847	0.3763115	13.34178
4850	-14390	-14272.1	-117.91	0.4682911	0.368188	0.781515	0.380517	0.791658	0.782728	0.930465	1.1309	1.14453	1.26051	0.6497	0.35603	0.380881	0.546326	0.34373	0.464151	0.549792	0.445674	0.40928	0.534845	0.307002	0.217236	0.335257	0.775838	0.0873921	0.00974685	0.0778388	0.150337	0.0258385	0.00695045	0.00908157	0.0101148	0.0215387	0.0229547	0.012867	0.60976	0.00241512	0.00183624	0.0694596	0.0233956	0.0255956	0.0164954	0.0144555	0.0109199	0.0257191	0.308461	0.0478317	0.0502203	0.545214	0.0225538	0.0276722	0.230712	0.795751	2.94587	0.362476	0.374624	0.061775	0.201125	0.3667972	15.09576
4860	-14394.5	-14287.7	-106.806	0.5329459	0.528068	0.875569	0.362198	0.797448	0.751234	0.806106	1.01411	0.77096	1.06528	0.55702	0.35601	0.425331	0.475136	0.317186	0.551795	0.471111	0.391259	0.470739	0.375721	0.367125	0.341391	0.357434	0.729226	0.0927103	3.07991e-05	0.0778451	0.0926861	0.00447077	0.00695045	0.00249173	0.0117322	0.00726324	0.0652094	0.0211433	0.383922	0.00128294	0.0128516	0.00248862	0.00591996	0.00207404	0.0102068	0.0189606	0.0077083	0.0253374	0.31001	0.0623432	0.0532827	0.537123	0.0119037	0.0396447	0.272881	0.842836	2.84464	0.360164	0.366107	0.0681813	0.205547	0.3667972	13.98541
4870	-14381.5	-14292.8	-88.6824	0.5075221	0.436038	0.59173	0.319616	0.61235	0.772772	0.806106	0.823256	0.851383	0.716878	0.582434	0.248531	0.238811	0.475879	0.277745	0.463858	0.433955	0.456617	0.337099	0.414787	0.286612	0.234059	0.251067	0.617576	0.0927103	0.0316428	0.0444134	0.151841	0.0093809	0.00627702	0.00148003	0.00774969	0.0386505	0.0652094	0.00417684	0.406906	0.0100605	0.000261467	0.00371314	0.00513703	0.016223	0.0165883	0.00296193	0.00845979	0.0296174	0.31775	0.0648095	0.0413116	0.535418	0.0110934	0.0347903	0.256798	0.825665	2.88275	0.37048	0.352811	0.0670647	0.209644	0.3386886	12.173
4880	-14388.2	-14285.1	-103.164	0.5394019	0.376926	0.669682	0.365236	0.77944	0.844096	0.863319	0.892845	1.00408	0.933519	0.455446	0.374819	0.280202	0.430367	0.353547	0.406882	0.498376	0.396635	0.402884	0.435483	0.373249	0.375127	0.341424	0.765325	0.0047337	0.0223378	0.0421722	0.196143	0.0163753	0.0549865	0.000748074	0.0280247	0.0585162	0.0324974	0.00109251	0.454936	0.00760826	0.00303187	0.012886	0.0129737	0.0222592	0.0263967	0.00230411	0.0021943	0.0229679	0.316701	0.0564878	0.0526035	0.534196	0.0170433	0.0409029	0.276862	0.846948	2.83529	0.352961	0.37466	0.0558432	0.216536	0.3917252	13.62112
4890	-14387.8	-14275.1	-112.709	0.4772349	0.405899	0.669682	0.32262	0.798594	0.879749	0.968686	0.975862	1.00408	1.17121	0.560198	0.294555	0.294652	0.453363	0.299066	0.515133	0.566878	0.45898	0.459336	0.593794	0.373249	0.302228	0.337543	0.834583	0.0821791	0.0119187	0.0439991	0.17934	0.00052466	0.00682934	0.0208052	0.000813854	0.016331	0.0324974	0.00145752	0.495226	0.00318173	0.000478226	0.0701224	0.00964534	0.0218168	0.0187625	0.00489031	0.0148683	0.0142394	0.344294	0.0617537	0.0509226	0.510028	0.0187621	0.0292499	0.236794	0.80297	2.93099	0.358602	0.37021	0.0609099	0.210278	0.3835474	14.57562
4900	-14390.2	-14283.8	-106.439	0.5512094	0.405899	0.922374	0.449237	0.793441	0.750576	1.00883	1.07367	0.91072	1.17689	0.560198	0.255097	0.320961	0.532349	0.326855	0.362095	0.476751	0.358771	0.340854	0.425078	0.220607	0.285911	0.289546	0.640067	0.058173	0.00424323	0.172199	0.156574	0.0176324	0.0142606	0.00325616	0.0051425	0.00210566	0.0110578	0.016567	0.521556	0.00404713	0.00784543	0.00586015	0.0254977	0.00909	0.003943	0.00109058	0.0217365	0.0188006	0.318281	0.068327	0.0535189	0.521953	0.0191203	0.0432279	0.284038	0.854229	2.8185	0.361099	0.371945	0.0640456	0.20291	0.3895845	13.94866
4910	-14393.7	-14277.5	-116.169	0.4792335	0.541638	0.590816	0.378917	0.883099	0.847353	0.851224	1.03039	1.15184	1.26591	0.60258	0.421251	0.396597	0.668953	0.332583	0.468488	0.579981	0.354792	0.402535	0.497996	0.271087	0.254688	0.332806	0.744498	0.0606793	0.0147517	0.089923	0.158689	0.00961221	0.00838561	0.00386767	0.0472558	0.0953746	0.0202639	0.0240862	0.452733	0.0210579	0.00705336	0.0146061	0.00444663	0.000530348	0.00246169	0.0115565	0.00433339	0.0123177	0.273879	0.0642118	0.0477841	0.564685	0.0371216	0.0296064	0.238143	0.80455	2.9277	0.378607	0.363608	0.0632014	0.194583	0.3851164	14.9217
4920	-14385.3	-14273.5	-111.776	0.5174048	0.661247	0.778481	0.491458	0.755922	1.04886	0.848247	0.94488	0.991039	0.950155	0.557531	0.386227	0.332483	0.532071	0.379582	0.547166	0.480903	0.408824	0.37623	0.467037	0.235454	0.338923	0.293569	0.785887	0.0294914	0.013841	0.101419	0.162898	0.00202831	0.0386248	0.0165592	0.0130878	0.0377219	0.0443259	0.00863962	0.330503	0.0130689	0.000344426	0.0100989	0.0212359	0.0134219	0.0189503	0.012952	0.000961126	0.0210889	0.279403	0.0658269	0.0383325	0.56725	0.0280978	0.0366572	0.263126	0.832531	2.86769	0.367634	0.36768	0.0656787	0.199007	0.3835039	14.48235
4930	-14390.6	-14281.5	-109.012	0.5546651	0.421251	0.707972	0.392029	0.627104	0.877237	1.02983	0.750637	1.01112	1.08627	0.567873	0.370812	0.313815	0.567767	0.433479	0.534031	0.625741	0.458239	0.338132	0.304643	0.309178	0.261274	0.276287	0.763362	0.00283636	0.0286158	0.113277	0.150078	0.0119967	0.00656415	0.0173323	0.0120663	0.106866	0.0204954	0.0336241	0.570963	0.00774133	0.000841619	0.0235175	0.0365242	0.0027709	0.000547356	0.0156427	0.0155663	0.0292106	0.274622	0.0594317	0.0445403	0.575254	0.016942	0.0439139	0.286113	0.856302	2.81367	0.369655	0.361199	0.0716596	0.197486	0.3796206	14.20595
4940	-14392.2	-14280.4	-111.792	0.5251242	0.50482	0.710377	0.381502	0.756459	0.891975	0.996234	0.904267	0.910049	0.970487	0.71099	0.38903	0.367029	0.684777	0.29706	0.529709	0.551289	0.423701	0.408349	0.408152	0.210484	0.261858	0.228506	0.723108	0.00349544	0.0241895	0.132389	0.24993	0.02461	0.0221587	0.000696476	0.0188357	0.0586457	0.140346	0.00319364	0.49936	0.00775652	0.0232041	0.0033153	0.0114302	0.00292505	0.000590157	0.011105	0.025579	0.0284724	0.267992	0.0550124	0.0398578	0.587621	0.0210441	0.0381336	0.268001	0.837722	2.85614	0.360441	0.366396	0.0658022	0.207361	0.4049185	14.48397
4950	-14386.5	-14280	-106.474	0.5581	0.530833	0.745865	0.279703	0.654897	0.903016	0.823429	0.883776	1.0247	1.05626	0.675943	0.313471	0.309206	0.596457	0.242634	0.496759	0.454789	0.422469	0.368476	0.43502	0.311681	0.247997	0.287496	0.730298	0.0814878	0.00881455	0.0822885	0.213862	0.0382433	0.0090323	4.77272e-05	0.0117673	0.0586457	0.014616	0.0171384	0.536788	0.0260698	0.00382335	0.00526624	0.00126703	0.0296873	0.00766573	0.00773402	0.00268613	0.025136	0.274435	0.0644568	0.0523313	0.572587	0.0110543	0.0445981	0.288163	0.858339	2.8089	0.366763	0.363292	0.0672083	0.202737	0.3723314	13.95212
4960	-14390.8	-14277.9	-112.904	0.4551381	0.532916	0.599642	0.470723	0.803984	0.961369	1.0412	0.891758	1.19108	0.996944	0.564791	0.291416	0.331352	0.534666	0.297667	0.538861	0.601697	0.420854	0.398768	0.332477	0.363377	0.260802	0.25165	0.797272	0.0939832	0.0447628	0.126405	0.153719	0.0198937	0.00343287	0.0064191	0.0152144	0.11489	0.038125	0.0171384	0.429377	0.00323245	0.0102369	0.0248474	7.33143e-05	0.0103612	0.00300772	0.00354107	0.00121814	0.0177287	0.290719	0.055992	0.0520144	0.564214	0.0193326	0.0254056	0.221623	0.784666	2.9683	0.369188	0.366857	0.0582259	0.205729	0.3989898	14.59515
4970	-14390.8	-14289.3	-101.453	0.4620786	0.379842	0.565279	0.438724	0.796435	0.713644	0.933806	0.809777	0.932368	0.896272	0.594008	0.330002	0.355498	0.619531	0.378374	0.426155	0.504697	0.421993	0.370711	0.49363	0.321755	0.168984	0.242536	0.750337	0.022796	0.0184368	0.108741	0.203763	0.00269092	0.00784886	0.00342731	0.0107942	0.0485372	0.00835423	0.0201845	0.444798	0.00560913	0.0144127	0.0275516	0.00445413	0.01726	0.00141157	0.0142857	0.0203089	0.0230463	0.320872	0.0546887	0.0526109	0.534304	0.0144781	0.0265934	0.22644	0.790586	2.95638	0.392372	0.346686	0.0632529	0.197689	0.3519344	13.45002
4980	-14391.7	-14280.8	-110.974	0.5453658	0.440008	0.696021	0.335834	0.778715	0.838128	0.960146	0.891149	0.996155	0.955259	0.781509	0.487746	0.2994	0.538155	0.349504	0.586415	0.51093	0.411317	0.354256	0.436417	0.284217	0.289693	0.219318	0.715906	0.0205469	0.0440455	0.0891916	0.175399	0.00481197	0.0640627	0.00102339	0.0277094	0.0329789	0.0876263	0.000302481	0.550948	0.0257758	0.014627	0.0275516	0.0127099	0.00739835	0.0291386	0.013235	0.0168609	0.0205524	0.324637	0.0572306	0.0531947	0.51662	0.0277648	0.0420735	0.280504	0.850664	2.82676	0.371168	0.353123	0.0630089	0.212701	0.3744313	14.40214
4990	-14389.1	-14285.6	-103.543	0.5312693	0.388012	0.59075	0.522407	0.628629	0.869199	0.757273	0.887113	1.02214	0.801859	0.638408	0.399971	0.327191	0.56135	0.272393	0.458339	0.464725	0.409801	0.363068	0.410183	0.282615	0.295453	0.288105	0.834466	0.0245653	0.0160627	0.0453078	0.194077	0.0234391	0.0150851	0.00163993	0.00224997	0.140413	0.0574346	0.0628198	0.462879	0.0124329	0.00206735	0.038845	0.00847248	0.0107629	0.0291386	0.0176667	0.0202535	0.0220785	0.322945	0.0562177	0.0467607	0.529911	0.022088	0.0393196	0.27184	0.841752	2.84709	0.368914	0.367193	0.0629392	0.200954	0.3973572	13.65907
5000	-14393.4	-14280.6	-112.792	0.5285377	0.335329	0.722082	0.3562	0.695141	0.955992	1.00434	0.978029	0.84527	1.39383	0.630009	0.41682	0.29062	0.60336	0.36399	0.486705	0.4226	0.611829	0.364496	0.443063	0.345523	0.272201	0.312888	0.684843	0.0469225	0.0141981	0.0515352	0.170196	0.0036347	0.000723659	0.0167455	0.00397426	0.0408863	0.0691086	0.0303047	0.474653	0.0177691	0.00629932	0.0471924	0.00272394	0.00936324	0.00777535	0.0145306	0.0202535	0.0240079	0.295845	0.0593616	0.0427548	0.553589	0.0244412	0.0387913	0.270138	0.839972	2.8511	0.365951	0.362238	0.0618207	0.20999	0.3790416	14.58395
5010	-14387	-14271.4	-115.593	0.5446642	0.648813	0.739212	0.360874	0.761844	0.95203	0.992577	0.894351	1.1916	0.884062	0.6605	0.408388	0.361739	0.534473	0.363677	0.555767	0.571905	0.476709	0.408261	0.428122	0.250744	0.280432	0.375147	0.870628	0.0160664	0.0174533	0.0329001	0.204461	0.0161924	0.000752236	0.0115741	0.0228968	0.00354306	0.00228894	0.0017304	0.490098	0.00205629	0.0215816	0.000550823	0.00584711	0.00566244	0.0167467	0.00176115	0.0180156	0.0233551	0.307944	0.0598303	0.0402207	0.552442	0.0162072	0.0419354	0.280077	0.850231	2.82776	0.361578	0.361755	0.0627517	0.213915	0.3785804	14.86404
5020	-14389.7	-14292.4	-97.2969	0.5078489	0.320169	0.569668	0.323498	0.791082	0.748996	0.861252	0.98686	0.841063	0.782731	0.601488	0.370378	0.305187	0.519687	0.422402	0.429826	0.487881	0.482097	0.332145	0.35087	0.252433	0.280432	0.297467	0.641114	0.0802623	0.0177632	0.0414435	0.139819	0.00770184	0.00922439	0.0120068	0.0160489	0.00243418	0.0137485	0.0364741	0.573235	0.0018777	0.000337817	0.0271047	0.00608717	0.00942409	0.00289124	0.0373711	0.000476761	0.0176415	0.258535	0.0658916	0.0339719	0.573513	0.0504474	0.0348516	0.257009	0.825897	2.88224	0.395983	0.342043	0.0673249	0.194649	0.3964816	13.03446
5030	-14391.7	-14295.8	-95.9388	0.6106314	0.426906	0.656809	0.385801	0.614218	1.04118	0.812356	0.895197	0.859259	0.816745	0.559128	0.263272	0.370966	0.544544	0.342087	0.413463	0.45683	0.36671	0.323854	0.394786	0.313869	0.21816	0.254732	0.638779	0.073498	0.0350404	0.0591671	0.0770478	0.00111395	0.0404857	0.00795907	0.00342699	0.0163636	0.0164817	0.019473	0.490895	0.00089542	0.00451592	0.0271047	0.0144105	0.0160617	0.0228661	0.00050498	0.00168123	0.0244265	0.254919	0.0810812	0.0377161	0.565683	0.0361733	0.0553079	0.31813	0.886647	2.73991	0.354593	0.376159	0.0703043	0.198944	0.3842471	12.89864
5040	-14391.4	-14299	-92.4613	0.5949454	0.356777	0.551564	0.434141	0.708991	0.79226	0.711197	0.892767	1.02805	0.974648	0.544458	0.391774	0.345999	0.485256	0.306136	0.375563	0.377544	0.312938	0.342368	0.310203	0.261139	0.219584	0.251861	0.733847	0.0115164	0.0170008	0.0817118	0.104525	0.0168752	0.0101742	0.00718482	0.018751	0.0305416	0.00172246	0.0384185	0.404759	0.00157313	0.00162639	0.0442323	0.00151455	0.029896	0.0158434	6.76694e-05	0.00389176	0.020842	0.276339	0.0803146	0.0474928	0.550582	0.0244294	0.0520672	0.309451	0.878718	2.75976	0.37405	0.360359	0.0595734	0.206018	0.4082701	12.55089
5050	-14382.6	-14283.6	-99.0242	0.5127412	0.396724	0.62868	0.326349	0.668572	0.787997	0.948986	0.85359	1.03594	1.04256	0.578593	0.332433	0.308725	0.547919	0.406773	0.41639	0.497798	0.409631	0.342368	0.340708	0.261199	0.263729	0.227084	0.586839	0.023907	0.0130902	0.0817118	0.0839718	0.00933389	0.0230581	0.0213008	0.0165786	0.053285	0.0413874	0.0307045	0.506371	0.000248542	0.000127736	0.00612507	0.0271919	0.00195341	0.0180634	0.03294	0.00624127	0.0179553	0.275719	0.0682438	0.0410542	0.570453	0.0265752	0.0357729	0.260152	0.829322	2.87475	0.37195	0.363961	0.0627632	0.201326	0.3938259	13.20718
5060	-14388.4	-14287.2	-101.227	0.5256375	0.548129	0.633655	0.315723	0.619574	0.783889	0.726299	1.02632	1.14314	0.912331	0.520315	0.403748	0.225754	0.469857	0.338974	0.418689	0.527049	0.505059	0.33127	0.389872	0.310279	0.28461	0.280415	0.74762	0.0121457	0.0170186	0.0526046	0.13799	0.00757312	0.0203033	0.00514891	0.00130696	0.0291349	0.00328444	0.0198191	0.550607	0.00210365	0.00176258	8.84929e-05	0.0133663	0.0140675	0.0070492	0.0526569	0.0168293	0.0175206	0.274253	0.0696724	0.0373884	0.578202	0.0229629	0.0382323	0.268323	0.838062	2.85538	0.392019	0.347719	0.0649849	0.195277	0.3741753	13.42744
5070	-14393.6	-14286.2	-107.363	0.5496139	0.496541	0.676018	0.381023	0.680868	1.03057	0.865071	0.944049	1.17043	1.1084	0.628872	0.342517	0.35972	0.48168	0.260382	0.385156	0.461694	0.338512	0.362301	0.415962	0.278422	0.286249	0.237697	0.795519	0.0144457	0.0416915	0.11696	0.12085	0.00856973	0.0213833	0.0119137	0.00348979	0.0992274	0.00995307	4.17227e-05	0.506407	0.0126502	0.00992705	0.0268819	0.00144098	0.00754262	0.0125547	0.00536552	0.0220884	0.0171418	0.265901	0.068827	0.0606612	0.568252	0.0192171	0.0429121	0.283077	0.853263	2.82075	0.360739	0.368624	0.0650049	0.205632	0.3588647	14.04104
5080	-14384.9	-14270.9	-113.973	0.5406373	0.341726	0.665375	0.525292	0.718896	0.926785	0.830339	0.887925	1.20286	0.959346	0.628872	0.359769	0.319938	0.594498	0.364945	0.629382	0.537952	0.419424	0.382042	0.505119	0.337001	0.30955	0.359101	0.828771	0.0533003	0.00336575	0.0959805	0.224406	0.01841	0.013927	0.00629801	0.0124541	0.0317093	0.0208713	0.00118981	0.538407	0.00204383	0.00586124	0.013302	0.00438691	0.00364732	0.00222013	0.00636689	0.00904683	0.0211449	0.281257	0.0641497	0.0358679	0.581478	0.016102	0.0411448	0.27762	0.847725	2.83351	0.366324	0.361299	0.0643775	0.207999	0.3687256	14.7021
5090	-14396.3	-14288	-108.352	0.4970666	0.480999	0.699776	0.499	0.706615	0.938451	0.901355	1.00902	1.12487	0.892894	0.648687	0.359769	0.305917	0.574944	0.238992	0.3899	0.438692	0.450252	0.456892	0.38393	0.271653	0.230967	0.290056	0.696241	0.0478273	0.0104848	0.052671	0.167168	0.00547816	0.0292421	0.0059176	0.0345527	0.0451591	0.011701	0.0595209	0.53729	0.0211985	0.00194794	0.0192639	0.0147949	0.0475669	0.0178969	0.0122721	0.00816173	0.0219198	0.283719	0.0622042	0.0450725	0.577073	0.010011	0.0328454	0.249997	0.818122	2.89904	0.357131	0.372772	0.0631732	0.206924	0.3705093	14.13999
5100	-14389.8	-14285.4	-104.389	0.5592928	0.406586	0.647939	0.435703	0.682983	0.95561	0.870254	0.845102	1.07589	0.800916	0.736647	0.30161	0.273354	0.465721	0.32931	0.462004	0.433193	0.359749	0.421761	0.45714	0.314392	0.309125	0.268938	0.670536	0.0557403	0.00493568	0.1557	0.18577	0.0310457	0.0072819	0.00555869	0.0239986	0.0596006	0.0448384	0.0287613	0.533469	0.00200158	0.0027986	0.00434469	0.0114338	0.00990919	0.00780296	0.0124092	0.0318235	0.0204927	0.334345	0.0781914	0.0425774	0.501323	0.0230709	0.0448362	0.288873	0.85904	2.80725	0.344417	0.383487	0.0596885	0.212407	0.3854241	13.74368
5110	-14387.6	-14294.9	-92.7251	0.4345486	0.360065	0.639902	0.258218	0.770811	0.654725	0.806355	0.664075	0.8806	0.873943	0.531999	0.391997	0.336553	0.469301	0.258871	0.38403	0.434174	0.371066	0.439049	0.428052	0.326587	0.329524	0.295266	0.811344	0.0291573	0.0365572	0.0360671	0.163544	0.0183761	0.0118159	0.0208352	0.00807621	0.00636371	0.00978411	0.0250915	0.413137	0.0040915	0.000473149	0.00173404	0.0121768	0.0024666	0.00256662	0.038753	0.0197035	0.0227658	0.361901	0.0561588	0.0413365	0.485566	0.0322728	0.0219977	0.20706	0.766114	3.00483	0.363047	0.367702	0.0619976	0.207253	0.363184	12.57728
5120	-14381.9	-14291.5	-90.4211	0.5027973	0.302659	0.575843	0.298488	0.716565	0.728258	0.843563	0.991403	0.83362	0.877858	0.567468	0.389383	0.266361	0.418672	0.257695	0.458524	0.419714	0.438091	0.349352	0.377209	0.287033	0.224747	0.283902	0.599243	0.015053	0.0098955	0.026795	0.109174	0.00294229	0.0328499	0.0146332	0.00854704	0.0490069	0.0073903	0.00876735	0.48297	0.012055	0.00611422	0.0129794	0.00654337	0.00811945	0.0087008	0.00182673	0.0168604	0.0155124	0.331033	0.070471	0.0530366	0.494787	0.0351597	0.0339074	0.253738	0.822293	2.89006	0.361099	0.368162	0.0596563	0.211082	0.4003921	12.34688
5130	-14394.2	-14294.4	-99.717	0.5089199	0.441283	0.661234	0.402219	0.753027	0.864962	0.839994	0.830862	0.884923	0.857441	0.634734	0.299677	0.337529	0.506391	0.324136	0.397751	0.407951	0.435626	0.291262	0.410976	0.380047	0.247436	0.325204	0.635548	0.0264428	0.00812456	0.0640105	0.190371	0.000286568	0.0277564	0.0167376	0.025608	0.00315729	0.0469366	0.0136932	0.528889	0.000489715	0.0125337	0.0591214	0.035422	0.00358742	0.0149042	0.0141773	0.014005	0.0203987	0.348624	0.058093	0.0443275	0.494824	0.0337328	0.0350527	0.257699	0.826652	2.8806	0.382477	0.363686	0.0560062	0.197831	0.4064744	13.27647
5140	-14384	-14289.3	-94.6636	0.5041992	0.433426	0.708396	0.30339	0.617552	0.759327	0.842058	0.902236	0.913303	0.893273	0.544106	0.251398	0.271435	0.404668	0.325429	0.360563	0.49296	0.398771	0.334176	0.322217	0.287294	0.220497	0.267501	0.792417	0.0829324	0.00742616	0.0889454	0.202452	0.0167832	0.028427	0.000609896	0.0140219	0.0568985	0.0309613	0.000679005	0.486332	0.0301349	0.00198528	0.0151815	0.0173552	0.00780591	0.0229622	0.00738594	0.00544848	0.02296	0.358032	0.0468231	0.0430566	0.469062	0.0600666	0.0341687	0.254648	0.8233	2.88788	0.358292	0.380227	0.0536428	0.207838	0.4175692	12.77112
5150	-14389.3	-14281.7	-107.655	0.5463638	0.487307	0.708396	0.42242	0.669059	0.989659	0.969007	1.09691	0.97721	0.836344	0.554262	0.35927	0.32326	0.569855	0.349534	0.394955	0.491647	0.463366	0.373442	0.332279	0.297798	0.318688	0.272699	0.632256	0.0217606	0.0391091	0.107138	0.161916	0.0773162	0.00791071	0.0133366	0.012466	0.112625	0.0309613	0.0352783	0.510915	0.000675894	0.000254453	0.00331781	0.00283855	0.00548637	0.0113596	0.0202663	0.00568892	0.0222448	0.377198	0.0431845	0.0548776	0.468377	0.0341181	0.0422702	0.28111	0.851278	2.82534	0.354843	0.384198	0.0534166	0.207542	0.413599	14.07024
5160	-14398.9	-14291.2	-107.735	0.5527415	0.418772	0.699505	0.362709	0.824178	0.875848	1.0424	0.967531	1.18307	0.908541	0.525971	0.212756	0.349326	0.561191	0.294272	0.502136	0.504103	0.455046	0.313526	0.312957	0.272716	0.200931	0.199788	0.661147	0.062854	0.0105783	0.17775	0.126263	0.0411142	0.0114443	0.0133366	0.0292927	0.0659237	0.0119921	0.0193598	0.737438	0.0108334	0.00386669	0.0120721	0.0342395	0.0117367	0.021194	0.02198	0.00653126	0.0170042	0.380998	0.0598964	0.0671419	0.459371	0.0155889	0.0435318	0.28496	0.855151	2.81636	0.349984	0.381008	0.0562793	0.212728	0.409105	14.07822
