Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2328	0	-15392.7	-15408.3	15.5856	0.125901	0.0974505	0.0802439	0.104265	0.0932644	0.0912245	0.11233	0.0814984	0.083307	0.181603	0.0640514	0.0769576	0.0944259	0.0751126	0.115915	0.126039	0.135519	0.113684	0.10745	0.0867581	0.0896844	0.0961983	0.123431	0.0450586	0.0239901	0.0111989	0.0380584	0.0495185	0.0211709	0.0390712	0.0396775	0.0423856	0.0487176	0.0306295	0.0921245	0.019174	0.0308096	0.0257446	0.0287535	0.0730046	0.0544243	0.00863953	0.0310619	0.214307	0.281629	0.1186	0.385463	3.109526
2329	1	-15376.5	-15391.2	14.7553	0.133255	0.0850741	0.112239	0.0923607	0.0951558	0.0866024	0.121012	0.0735336	0.0775604	0.160853	0.0906968	0.0913801	0.109671	0.112308	0.100914	0.154818	0.113757	0.10386	0.135734	0.0746028	0.0909202	0.0852678	0.184828	0.0859231	0.0536018	0.0244759	0.0507674	0.0376745	0.029846	0.0423934	0.0201569	0.0187448	0.0293439	0.0155833	0.0548942	0.0459359	0.0374261	0.026888	0.013658	0.0418034	0.0402132	0.0288392	0.00797675	0.210485	0.292774	0.107431	0.38931	3.192549
2330	0	-15382	-15396.8	14.7814	0.141035	0.0980616	0.104469	0.0933723	0.103112	0.0881552	0.142442	0.0810206	0.101964	0.172668	0.0877665	0.0769576	0.0809166	0.0920341	0.105993	0.104133	0.130772	0.119304	0.102491	0.0800444	0.0632511	0.103305	0.158106	0.0734713	0.0271293	0.0196216	0.0438843	0.0420897	0.0303253	0.0174263	0.0444392	0.032723	0.0448417	0.0375091	0.0797696	0.0129062	0.024033	0.0266039	0.0358149	0.0429713	0.0685221	0.0243379	0.0301517	0.22943	0.291656	0.104002	0.374911	3.189946
2331	1	-15374.5	-15389.2	14.7322	0.10409	0.0977099	0.106063	0.114947	0.126927	0.0815635	0.120303	0.0905793	0.100804	0.179419	0.0703736	0.103961	0.0960652	0.106656	0.110186	0.125464	0.143552	0.102297	0.118307	0.064968	0.0835421	0.0753189	0.167286	0.085714	0.0493781	0.0122387	0.0414384	0.0441183	0.034482	0.0299128	0.0332318	0.0427088	0.0427259	0.0227621	0.0333001	0.0385304	0.0479925	0.0165125	0.0139135	0.0383919	0.0248952	0.0256721	0.0265644	0.215922	0.300877	0.105176	0.378025	3.194867
2332	0	-15386	-15400.5	14.4866	0.142295	0.101461	0.0972966	0.0988746	0.138971	0.0843683	0.136599	0.0760901	0.0761208	0.171688	0.0766097	0.101625	0.0764159	0.112304	0.109758	0.134973	0.136138	0.121177	0.128493	0.0754668	0.092189	0.0748131	0.17488	0.0709873	0.0112819	0.0185525	0.0438843	0.0399667	0.0172863	0.0373051	0.0400244	0.0283713	0.0394684	0.0272841	0.0847886	0.0220431	0.021753	0.0194214	0.0294873	0.0362866	0.0490247	0.0174785	0.0261199	0.222917	0.287197	0.109983	0.379904	3.219423
2333	1	-15376.9	-15392.6	15.7003	0.134835	0.083368	0.114278	0.0906169	0.100223	0.0830829	0.131718	0.0824225	0.0827381	0.173959	0.0703736	0.0864874	0.100611	0.0926387	0.0984767	0.117196	0.140061	0.118773	0.136093	0.0693783	0.0809933	0.0677369	0.143378	0.0771986	0.0555032	0.0324249	0.0472411	0.0347991	0.0376923	0.0292366	0.0392676	0.0139332	0.0427259	0.0193448	0.0643322	0.0339679	0.0402063	0.0119011	0.0157146	0.0320829	0.0354271	0.0178296	0.0177816	0.202873	0.310534	0.101288	0.385305	3.09805
2334	0	-15376.1	-15391.6	15.5386	0.122733	0.0804913	0.11627	0.0800932	0.113357	0.0784096	0.124176	0.0750065	0.102437	0.169089	0.0816169	0.0992668	0.0904938	0.0837861	0.102175	0.134241	0.136138	0.12484	0.105397	0.0792875	0.0962722	0.0830867	0.141668	0.0556744	0.0197357	0.0207214	0.0495951	0.0325003	0.0215049	0.0268196	0.036218	0.0283713	0.0396615	0.0317079	0.0853031	0.0284608	0.0279603	0.0151624	0.0335931	0.0544692	0.0360143	0.0251761	0.0252432	0.226459	0.297364	0.0962147	0.379962	3.114223
2335	1	-15368.4	-15384	15.589	0.12369	0.097241	0.096777	0.107305	0.115641	0.0834008	0.10751	0.0727078	0.0927465	0.171519	0.077516	0.0751339	0.0996183	0.0913696	0.103936	0.12563	0.127872	0.114427	0.129297	0.0826354	0.0926211	0.0664778	0.169041	0.0764506	0.0343066	0.0269309	0.0457966	0.0399639	0.0396784	0.0403794	0.030059	0.0306278	0.0412608	0.0434811	0.0270982	0.0457224	0.0384624	0.0151654	0.0176777	0.0277827	0.0258542	0.0124625	0.0259104	0.219028	0.294175	0.105242	0.381555	3.109184
2336	0	-15383.9	-15399.6	15.6757	0.129606	0.0836417	0.126896	0.087552	0.0881169	0.0662412	0.113566	0.0700793	0.0981043	0.163907	0.0714409	0.0879221	0.0853969	0.0868038	0.103847	0.14503	0.120773	0.101787	0.109681	0.0775048	0.0961892	0.0862489	0.150712	0.0578707	0.0356023	0.0348351	0.0328549	0.0429188	0.0387156	0.0201711	0.0208292	0.0216224	0.056177	0.0234711	0.118641	0.0201499	0.0214039	0.0295414	0.0307166	0.0362985	0.0545456	0.0173581	0.0357458	0.222826	0.303349	0.0996813	0.374144	3.100516
2337	1	-15373.7	-15390.2	16.5184	0.108216	0.097241	0.0960516	0.0805004	0.107622	0.0739862	0.129724	0.0625596	0.0909462	0.146125	0.074753	0.0787151	0.0836037	0.0820493	0.103269	0.120689	0.127872	0.0950942	0.105039	0.0770178	0.0947602	0.0911612	0.16716	0.0780424	0.0523039	0.0255881	0.0452801	0.0408022	0.0307582	0.0378225	0.0209597	0.0187706	0.0361872	0.0392849	0.0537568	0.0257438	0.0464439	0.0207382	0.0326875	0.0313116	0.036547	0.0184081	0.0306489	0.218804	0.282286	0.106136	0.392774	3.016241
2338	0	-15385.4	-15399.2	13.8598	0.141242	0.10355	0.100808	0.101739	0.125395	0.0680162	0.121249	0.0700793	0.0931033	0.173856	0.0952137	0.0780472	0.0843016	0.11478	0.107205	0.133826	0.121506	0.118392	0.121276	0.0813371	0.0794359	0.0862489	0.178229	0.0411852	0.0312502	0.0181858	0.0431182	0.0486855	0.0300806	0.0194393	0.0394828	0.0231144	0.0614514	0.0157523	0.117607	0.0211069	0.0239326	0.0265237	0.0337759	0.079714	0.0567007	0.0166993	0.0354645	0.220038	0.298376	0.0966908	0.384896	3.282106
2339	1	-15382.2	-15396.7	14.5763	0.12349	0.097241	0.106344	0.130905	0.103035	0.0655884	0.137242	0.0762214	0.101347	0.163135	0.0950924	0.0994429	0.0987205	0.107285	0.0996911	0.145808	0.12612	0.116817	0.136366	0.0727809	0.0587527	0.0752895	0.172373	0.0875595	0.053951	0.0250762	0.0432119	0.0475237	0.0493704	0.0282814	0.0313935	0.0183183	0.0402297	0.022412	0.0490995	0.0353049	0.0472607	0.0224913	0.0268107	0.0193479	0.0241761	0.0109405	0.0186089	0.213192	0.313717	0.100531	0.372561	3.210456
2340	0	-15376.4	-15390.6	14.1949	0.121041	0.0780071	0.10169	0.120685	0.111954	0.063604	0.125964	0.0809584	0.0912869	0.155398	0.0768116	0.0923145	0.0926645	0.0940533	0.127307	0.138528	0.140969	0.122618	0.116746	0.0706461	0.086434	0.0809512	0.187614	0.0617156	0.0197344	0.0279829	0.0410783	0.0567564	0.0326129	0.0249227	0.0374253	0.0343859	0.0476264	0.0254733	0.0840182	0.0167521	0.0295172	0.0270765	0.0400509	0.0611687	0.05239	0.0130287	0.036637	0.213763	0.305651	0.101259	0.379327	3.248599
2341	1	-15373.6	-15388.6	14.9863	0.11822	0.0825363	0.101663	0.109968	0.108304	0.0901571	0.148806	0.0803784	0.0975927	0.189177	0.0652715	0.0675309	0.105428	0.107872	0.111391	0.115564	0.145269	0.122084	0.110591	0.0863578	0.101447	0.0752895	0.139749	0.0828723	0.0422285	0.0306325	0.0510818	0.0277624	0.0220777	0.0217231	0.0253558	0.0342895	0.043137	0.0329482	0.0478995	0.032026	0.0417057	0.024678	0.034194	0.0284781	0.0365983	0.0112476	0.0178654	0.223758	0.300611	0.100763	0.374868	3.169449
2342	0	-15383.7	-15398.6	14.8685	0.121381	0.0811981	0.104139	0.11447	0.115952	0.0667218	0.122493	0.0853028	0.102911	0.147562	0.0871349	0.096806	0.0944856	0.103891	0.109457	0.106817	0.119772	0.117779	0.09473	0.0906532	0.0707496	0.0901031	0.163103	0.0399102	0.0110445	0.0333539	0.0431741	0.0531765	0.0203068	0.0400241	0.0468012	0.028422	0.0466115	0.0431488	0.0984079	0.0165517	0.0217202	0.0331709	0.0315578	0.0522594	0.0472277	0.0220926	0.044663	0.217391	0.306375	0.105128	0.371106	3.181237
2343	1	-15371.2	-15387	15.7827	0.135734	0.0991201	0.0900521	0.0938178	0.102078	0.0966131	0.113415	0.0830339	0.0837458	0.182792	0.09581	0.0770351	0.10354	0.0748686	0.0955954	0.146141	0.125665	0.109632	0.112836	0.0836382	0.0754917	0.0567974	0.170933	0.0773795	0.0479694	0.0154956	0.0483612	0.0384751	0.0345444	0.0221852	0.034071	0.0320445	0.0443805	0.0324458	0.0436344	0.0425192	0.0416345	0.0288621	0.0247214	0.0185139	0.0212804	0.0177513	0.015155	0.213522	0.301117	0.10005	0.385311	3.08981
2344	0	-15378.2	-15393.4	15.165	0.116529	0.0812658	0.104139	0.0920213	0.117342	0.0940439	0.120584	0.0914548	0.102667	0.160726	0.0749635	0.0712228	0.108792	0.103891	0.0970413	0.13638	0.127123	0.0985456	0.124582	0.0672585	0.100504	0.0798883	0.148126	0.0378597	0.0191337	0.0209788	0.0442212	0.0344369	0.0329784	0.0152066	0.0394134	0.0309635	0.0561245	0.0304642	0.0839335	0.0251667	0.0235582	0.033835	0.0303269	0.069924	0.0483166	0.0264696	0.0291817	0.230787	0.303211	0.0980943	0.367907	3.151584
2345	1	-15372	-15386.2	14.2518	0.141901	0.0980012	0.118507	0.1236	0.109309	0.087276	0.121435	0.083742	0.0871746	0.169788	0.0800028	0.0790841	0.104819	0.106462	0.100271	0.13356	0.119407	0.112233	0.119388	0.0867169	0.0894531	0.0895401	0.160984	0.0834376	0.0539725	0.0280401	0.0589099	0.0343926	0.0356592	0.0443319	0.0195392	0.0245784	0.0398708	0.03912	0.0392242	0.0531065	0.0249074	0.0288621	0.0237378	0.0311567	0.0226123	0.0227015	0.0120867	0.207686	0.301973	0.100426	0.389915	3.242901
2346	0	-15372.1	-15386.8	14.7559	0.141605	0.0835957	0.106595	0.103491	0.115313	0.0757546	0.120972	0.0890243	0.0948833	0.16827	0.0880577	0.0714206	0.0982783	0.0956012	0.103976	0.145466	0.122081	0.105326	0.124177	0.0801329	0.0829373	0.0815747	0.161029	0.0495841	0.0305783	0.0320239	0.0429878	0.0392298	0.0312151	0.0365401	0.0369027	0.0239358	0.0661664	0.0298456	0.0899824	0.00586541	0.02844	0.0215205	0.0293626	0.0502351	0.0447046	0.0143968	0.0294132	0.218496	0.310223	0.106449	0.364833	3.192492
2347	1	-15373	-15388.5	15.427	0.11075	0.114149	0.09191	0.10226	0.105489	0.0869049	0.130136	0.0810639	0.108273	0.141364	0.0942963	0.0800101	0.104611	0.0801375	0.114425	0.11019	0.130857	0.0946606	0.11701	0.0841334	0.071278	0.0809376	0.16083	0.0804976	0.0434246	0.020197	0.050372	0.0381823	0.0393135	0.0286156	0.0352462	0.031201	0.0548557	0.0292307	0.0451785	0.0368322	0.0537797	0.0231605	0.0189026	0.0270761	0.0214569	0.0285629	0.0236196	0.21714	0.292533	0.107721	0.382606	3.125382
2348	0	-15380.2	-15396.3	16.054	0.130225	0.089764	0.0913748	0.0845785	0.126038	0.0744572	0.110171	0.0896637	0.0762942	0.164476	0.0736638	0.082212	0.0810942	0.0784396	0.125213	0.136357	0.115182	0.0912424	0.119882	0.0747916	0.0856852	0.0623246	0.193147	0.034945	0.0107121	0.0204969	0.0405739	0.0614295	0.0241919	0.0213151	0.046505	0.0301391	0.0571419	0.0311201	0.0856267	0.016425	0.033667	0.0202035	0.02892	0.0587871	0.0401604	0.0174401	0.0266011	0.212036	0.305312	0.100852	0.3818	3.062679
2349	1	-15371.3	-15386	14.6962	0.127237	0.0971449	0.090226	0.091523	0.113936	0.0832109	0.130958	0.0810639	0.0930706	0.178344	0.0766739	0.0800101	0.0988426	0.0799414	0.114144	0.139852	0.127837	0.111345	0.113705	0.0874607	0.101804	0.0822385	0.16714	0.069565	0.0554975	0.0159558	0.0608935	0.0456968	0.0373939	0.0316275	0.0192773	0.0260056	0.0395078	0.0242783	0.0447532	0.0589659	0.0349195	0.0422344	0.0181236	0.0471096	0.0206	0.024182	0.0141724	0.213128	0.312213	0.103728	0.370931	3.198468
2350	0	-15366.4	-15381.9	15.5094	0.119894	0.11728	0.0995026	0.111594	0.0957214	0.0861391	0.125365	0.0764208	0.0884972	0.162135	0.0860225	0.0794221	0.0962738	0.0895464	0.119802	0.126144	0.133492	0.115329	0.138065	0.0803282	0.0890956	0.070776	0.143802	0.0496682	0.0302417	0.0295846	0.029243	0.0309361	0.0305648	0.0166055	0.0327083	0.0210012	0.0351416	0.0311918	0.082057	0.0201906	0.0382404	0.0281274	0.0303421	0.0447745	0.0339859	0.0146565	0.0372313	0.217679	0.287377	0.104068	0.390876	3.11714
2351	1	-15369	-15383.7	14.6812	0.124472	0.10871	0.0941074	0.102524	0.0971735	0.0896707	0.136339	0.0839895	0.0799784	0.169184	0.0777208	0.0752322	0.101528	0.101398	0.117747	0.142903	0.144626	0.0948781	0.131794	0.0744938	0.0787282	0.0827284	0.161895	0.0871816	0.0401146	0.0277684	0.0491962	0.048009	0.0444107	0.0230527	0.0247713	0.0278623	0.0439627	0.0209077	0.0477837	0.0474362	0.0474691	0.0254554	0.0163533	0.0303131	0.0289534	0.0197609	0.0273825	0.228175	0.293221	0.100317	0.378286	3.199965
2352	0	-15376.5	-15391.2	14.6717	0.130639	0.109039	0.0805939	0.0959214	0.0999349	0.103246	0.113134	0.0839923	0.0867326	0.189873	0.0715872	0.0830506	0.130469	0.0953968	0.114816	0.136333	0.149818	0.12443	0.116681	0.0845579	0.0785293	0.0682969	0.167251	0.0521881	0.0193899	0.0174559	0.0341242	0.0359832	0.0316432	0.0139392	0.031487	0.0366003	0.0504089	0.0442738	0.0790528	0.0125163	0.0314156	0.0174873	0.0359772	0.0486812	0.0434244	0.0197041	0.0308353	0.220925	0.279921	0.103756	0.395398	3.200911
2353	1	-15370	-15385.7	15.6909	0.131528	0.107935	0.108541	0.0955825	0.105788	0.0787605	0.122132	0.0607283	0.101931	0.181283	0.0913943	0.0784776	0.0957676	0.100314	0.0922885	0.128734	0.117146	0.114084	0.109577	0.089032	0.0657998	0.0864368	0.170858	0.0914154	0.0428704	0.0213335	0.0433222	0.0364572	0.0329654	0.0152974	0.0242631	0.0327845	0.0473373	0.0295539	0.0314433	0.0337226	0.0474453	0.0228068	0.0329189	0.0240689	0.0251797	0.0197862	0.00990096	0.224744	0.290531	0.102963	0.381762	3.09899
2354	0	-15373.5	-15388.8	15.3363	0.138721	0.096149	0.0822414	0.10857	0.0919324	0.0739415	0.147454	0.0764546	0.08675	0.191771	0.0746099	0.0918694	0.0788731	0.101524	0.109063	0.117701	0.148524	0.109268	0.123378	0.0649717	0.103676	0.0715334	0.177121	0.0462693	0.0154111	0.0291285	0.0445374	0.0443481	0.0316061	0.0281211	0.0293998	0.019764	0.0402933	0.0253493	0.0733775	0.0223565	0.0206802	0.0272292	0.0455898	0.0487853	0.0443954	0.0118828	0.0198294	0.215572	0.291488	0.103758	0.389182	3.134452
2355	1	-15365.9	-15381.1	15.1987	0.128194	0.0904534	0.10295	0.0901687	0.106675	0.0890233	0.134604	0.0738456	0.1019	0.164294	0.0814388	0.0902887	0.0893537	0.0926216	0.103936	0.119748	0.113342	0.123995	0.114928	0.0781114	0.0824797	0.075173	0.180368	0.0799446	0.0405975	0.0196029	0.0499259	0.036325	0.018874	0.0313601	0.0335249	0.0384434	0.0577037	0.027105	0.0359732	0.047071	0.0456617	0.0209123	0.0270262	0.0330279	0.0352597	0.0221614	0.0198218	0.214074	0.296862	0.105859	0.383205	3.148214
2356	0	-15383.2	-15399	15.7996	0.134113	0.0771268	0.108041	0.107407	0.0926735	0.0829458	0.132827	0.0788652	0.104316	0.176344	0.0711086	0.0845006	0.088234	0.101871	0.105011	0.147813	0.106229	0.10138	0.149219	0.0559661	0.0770373	0.0882551	0.168549	0.0409381	0.0171806	0.0244248	0.0503238	0.0426752	0.01525	0.0221573	0.037514	0.0412959	0.0456743	0.0155039	0.0796529	0.0207443	0.0129938	0.0246002	0.0228188	0.0440512	0.0432423	0.0205116	0.0267378	0.214417	0.292652	0.109452	0.383478	3.088124
2357	1	-15375.6	-15390.8	15.268	0.119115	0.107006	0.104324	0.0937912	0.10704	0.0849594	0.116496	0.094481	0.0952505	0.133428	0.0864505	0.0749936	0.0713501	0.0958711	0.0988425	0.134361	0.140364	0.123626	0.133706	0.0710066	0.0880213	0.0847088	0.147507	0.11219	0.0578118	0.0292092	0.0320272	0.0384001	0.0390563	0.0361647	0.0291789	0.0279001	0.0532639	0.02416	0.0489672	0.0317407	0.0387731	0.0328474	0.0231516	0.0201668	0.0226365	0.0236988	0.0132392	0.218661	0.300401	0.107941	0.372997	3.141284
2358	0	-15375.6	-15390.7	15.0901	0.106709	0.094932	0.0982024	0.107407	0.116348	0.0746018	0.120745	0.0834782	0.107048	0.176956	0.0686521	0.0796148	0.10104	0.0927854	0.0986011	0.15699	0.149386	0.110053	0.136824	0.070657	0.085998	0.0726781	0.169672	0.036123	0.0179973	0.0267213	0.0267092	0.0369422	0.0163981	0.0406423	0.032926	0.0370114	0.0450731	0.0231275	0.0661257	0.00843406	0.032801	0.0477373	0.0373101	0.0578508	0.0356555	0.02273	0.0313791	0.203671	0.300172	0.107387	0.388769	3.159073
2359	1	-15366.5	-15382.1	15.6139	0.135153	0.10687	0.107497	0.0994593	0.101468	0.0849343	0.147912	0.0720904	0.0903839	0.181907	0.0727049	0.0712863	0.0928977	0.093259	0.0966255	0.112256	0.12592	0.116439	0.11101	0.0822144	0.0809332	0.0805555	0.147507	0.0942918	0.0497012	0.0323392	0.0463689	0.0314036	0.0344602	0.0257092	0.0212311	0.0207385	0.0467358	0.0292591	0.0426958	0.0374133	0.0357392	0.0194905	0.0319725	0.0304773	0.0304735	0.0163984	0.0185134	0.220972	0.306837	0.106437	0.365753	3.106695
2360	0	-15378.3	-15393.4	15.1566	0.146916	0.0950814	0.0982024	0.0968464	0.112449	0.0705773	0.110628	0.0681242	0.116611	0.193522	0.0714593	0.0885941	0.0861829	0.0927854	0.117635	0.16578	0.122856	0.103628	0.128315	0.0656318	0.0840675	0.0687818	0.173568	0.0417263	0.025816	0.0300903	0.033211	0.028968	0.0273314	0.0262163	0.0359657	0.0264571	0.0561528	0.0187363	0.0887074	0.0179951	0.0225513	0.0345655	0.0295336	0.0471034	0.0263169	0.0195877	0.0371494	0.208027	0.292318	0.0987314	0.400924	3.152424
2361	1	-15371	-15387.1	16.0737	0.124671	0.0983104	0.103464	0.0964956	0.104245	0.0762881	0.128251	0.0740559	0.0878779	0.188306	0.0789279	0.0955647	0.10397	0.0787549	0.109649	0.127845	0.120376	0.115526	0.129319	0.0790953	0.0797478	0.0922377	0.139965	0.0636231	0.0484585	0.00961147	0.0463689	0.0326439	0.0344824	0.0306776	0.0331746	0.0172272	0.0487261	0.0208158	0.0523262	0.0230422	0.0303511	0.0195002	0.0323735	0.0300302	0.033901	0.00958957	0.0108511	0.217357	0.291331	0.100348	0.390965	3.060717
2362	0	-15373.1	-15388.2	15.1677	0.114208	0.105105	0.10408	0.107503	0.106661	0.0927585	0.110628	0.0651398	0.102263	0.186639	0.0800413	0.0887443	0.108937	0.0950642	0.111739	0.15712	0.14345	0.117497	0.107411	0.0661454	0.0812048	0.0714778	0.159074	0.0470198	0.0390208	0.0242958	0.0395366	0.0337476	0.0299538	0.0242936	0.0305935	0.0330789	0.0415237	0.0293451	0.068025	0.0105581	0.0270785	0.020536	0.0286938	0.0357103	0.0546384	0.0189918	0.031779	0.212984	0.301665	0.0948209	0.39053	3.15131
2363	1	-15374.4	-15388.9	14.4586	0.129466	0.0956312	0.0939042	0.10729	0.0927022	0.0852722	0.133527	0.108691	0.0933155	0.170812	0.0713098	0.08447	0.0825333	0.105947	0.101047	0.116523	0.134193	0.121028	0.130394	0.0785282	0.107138	0.0790463	0.164755	0.0598878	0.0469324	0.0243985	0.0573756	0.0387925	0.0430877	0.0437065	0.0293739	0.0233827	0.0630805	0.0201965	0.0616741	0.0515804	0.0415059	0.0198961	0.0209034	0.0256792	0.031918	0.0118351	0.0194903	0.220929	0.308003	0.101869	0.369199	3.222221
2364	0	-15367.9	-15383.8	15.951	0.11	0.0913987	0.106318	0.0906876	0.103414	0.101338	0.127586	0.0785718	0.0932928	0.16422	0.076715	0.0828675	0.0967947	0.0938376	0.109556	0.121877	0.141686	0.131997	0.11506	0.073286	0.0858355	0.0788488	0.145643	0.0348961	0.0171958	0.0174709	0.0436659	0.0350785	0.0221585	0.0197589	0.042872	0.0209498	0.0419024	0.0251937	0.0802121	0.010238	0.0363762	0.0223924	0.0286879	0.0597158	0.0431376	0.0261845	0.0240676	0.213381	0.292142	0.0955469	0.39893	3.072985
2365	1	-15373.9	-15388.5	14.5143	0.129747	0.104306	0.103662	0.106636	0.116854	0.0908595	0.114745	0.0741886	0.0950132	0.151362	0.0706314	0.0832377	0.12723	0.0840533	0.113852	0.116523	0.123574	0.0982819	0.1327	0.0815689	0.0777109	0.0939243	0.186672	0.0772885	0.0491562	0.0266339	0.0612759	0.0511302	0.0430936	0.021775	0.0298411	0.0291716	0.0415022	0.0160158	0.037638	0.0312249	0.0445763	0.0152376	0.0427802	0.0338464	0.0382389	0.024186	0.0247091	0.213857	0.305223	0.105036	0.375884	3.216654
2366	0	-15374.4	-15389.9	15.4581	0.129346	0.107851	0.0781063	0.10166	0.13769	0.0846213	0.112795	0.0706366	0.102938	0.160845	0.0740075	0.0751782	0.0991519	0.111966	0.10244	0.12723	0.145109	0.114561	0.109278	0.0816153	0.084377	0.0624118	0.153334	0.0413464	0.025051	0.0108576	0.031182	0.0383777	0.0160306	0.0197589	0.0455372	0.0224989	0.048685	0.0371179	0.100478	0.0155567	0.0251089	0.035387	0.0370331	0.0535525	0.0406692	0.0132119	0.0376791	0.222511	0.302167	0.0976802	0.377642	3.122269
2367	1	-15380.8	-15396.2	15.3902	0.116745	0.0895309	0.0825878	0.0706145	0.106774	0.0929366	0.108124	0.0821882	0.0829112	0.172077	0.0847046	0.0636733	0.0980598	0.0846218	0.121522	0.128713	0.132099	0.0974723	0.125933	0.069666	0.112768	0.0823035	0.145108	0.076454	0.0654512	0.0324801	0.0544045	0.0509426	0.0372661	0.0320961	0.0295007	0.0396707	0.0434337	0.0442323	0.0494433	0.0387895	0.0384865	0.0251489	0.0167448	0.0338464	0.0335356	0.0183783	0.017631	0.22706	0.295648	0.102155	0.375137	3.129068
2368	0	-15369	-15384.4	15.434	0.131281	0.0931111	0.0912972	0.0936348	0.112321	0.0827486	0.133077	0.0888795	0.107623	0.158716	0.084323	0.0813177	0.0905494	0.103944	0.131646	0.110971	0.118249	0.102933	0.111696	0.0610395	0.0963797	0.0701609	0.156762	0.0484377	0.00760703	0.0291136	0.0394977	0.0454577	0.0354109	0.0321575	0.0375499	0.0279842	0.0415594	0.0355483	0.0805747	0.020492	0.0237085	0.037316	0.0278834	0.0456637	0.0407344	0.01829	0.0370376	0.218381	0.298778	0.108794	0.374047	3.124686
2369	1	-15370	-15385.6	15.6108	0.116609	0.0993226	0.093957	0.0954436	0.116135	0.080633	0.109232	0.085247	0.0911622	0.177175	0.0779749	0.0988701	0.113857	0.0781853	0.116695	0.141663	0.116346	0.112888	0.121047	0.0731144	0.0816147	0.0849959	0.1426	0.0620162	0.0549697	0.0256341	0.0546594	0.0509426	0.0366911	0.0233626	0.0222249	0.026361	0.0457443	0.0143062	0.040056	0.0387895	0.042183	0.0302508	0.0187693	0.026971	0.0327039	0.0265598	0.0090373	0.217272	0.293531	0.107392	0.381804	3.107001
2370	0	-15375.6	-15390.1	14.4432	0.131281	0.097527	0.100556	0.0979429	0.134377	0.0758884	0.135813	0.0769787	0.0960248	0.176956	0.0649965	0.0746519	0.0956621	0.0819758	0.124561	0.120306	0.127824	0.123845	0.109783	0.0746727	0.0801927	0.0809153	0.168159	0.0475735	0.0323262	0.0222227	0.0409737	0.0605204	0.0295383	0.0231614	0.0402347	0.0415273	0.0422018	0.0447361	0.0695747	0.0276507	0.0308742	0.0245063	0.059159	0.0472797	0.0479083	0.019228	0.0216788	0.212167	0.302438	0.0996588	0.385736	3.223767
2371	1	-15374.6	-15389.8	15.2694	0.130623	0.0835149	0.095663	0.10407	0.0922568	0.104363	0.10985	0.0867391	0.0968318	0.154567	0.0691449	0.083251	0.108565	0.0897587	0.0979539	0.133205	0.16713	0.105953	0.135804	0.0692413	0.0995919	0.105567	0.154453	0.0838109	0.041779	0.0281327	0.043702	0.040752	0.0338924	0.0336386	0.025402	0.0262457	0.038851	0.0238739	0.049158	0.0467373	0.0400384	0.0205772	0.00892407	0.019979	0.0339268	0.0154927	0.00812784	0.214156	0.310591	0.101061	0.374193	3.141139
2372	0	-15378.9	-15394.2	15.3254	0.113241	0.099209	0.107807	0.0942313	0.0954697	0.0772968	0.123042	0.0769764	0.13166	0.18956	0.0711034	0.0710872	0.1163	0.0867685	0.115948	0.145805	0.09081	0.120907	0.110097	0.08215	0.0903969	0.0833287	0.171501	0.0434005	0.0243599	0.0180618	0.0451095	0.0263239	0.0267324	0.0170681	0.0247183	0.022427	0.04848	0.0292401	0.0795097	0.031528	0.0246735	0.0277455	0.0419706	0.0604957	0.0335837	0.0142911	0.0311317	0.219855	0.29382	0.0986649	0.387659	3.135545
2373	1	-15367.7	-15383.3	15.563	0.113263	0.10181	0.0902277	0.0973404	0.108038	0.0790262	0.108383	0.0842453	0.0974381	0.175955	0.0759307	0.0695287	0.106055	0.0884031	0.121822	0.147309	0.132979	0.104806	0.12565	0.072796	0.074475	0.0749783	0.172781	0.0905553	0.0351069	0.017881	0.0485734	0.0485835	0.0502069	0.0310099	0.028785	0.0229351	0.0456417	0.0205422	0.0405591	0.0434204	0.0392787	0.0234154	0.0111094	0.0326857	0.0342686	0.0197478	0.0042349	0.222641	0.296845	0.101046	0.379467	3.111781
2374	0	-15372.4	-15387.8	15.3579	0.127667	0.102836	0.0765873	0.0961257	0.117115	0.0668362	0.130952	0.0741953	0.125545	0.184647	0.071566	0.080803	0.0927129	0.109933	0.113756	0.13387	0.129898	0.100164	0.113812	0.0766136	0.0740107	0.0918217	0.170084	0.0434005	0.0245365	0.0326019	0.0331748	0.0467047	0.0292972	0.0139908	0.0216441	0.0316799	0.051621	0.0301328	0.0702842	0.0185287	0.0175605	0.0313055	0.0334031	0.0481751	0.0490574	0.0127914	0.0308466	0.215235	0.303728	0.100807	0.38023	3.13229
