Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
4270	-15374.8	-15390.6	15.8105	0.103781	0.106381	0.117491	0.088969	0.103496	0.0781767	0.108172	0.0646949	0.0868945	0.150466	0.0748558	0.0962859	0.118006	0.103774	0.0999086	0.135801	0.123751	0.122918	0.115663	0.0734044	0.0967903	0.079619	0.181409	0.0436376	0.0241053	0.0239914	0.0312628	0.0400104	0.0403853	0.0197413	0.0284792	0.0235567	0.0412884	0.0243094	0.0733516	0.0234772	0.0252446	0.0367488	0.0362621	0.0487734	0.0437417	0.0103588	0.0176061	0.220794	0.313829	0.100256	0.365122	3.087038
4280	-15373.9	-15388.7	14.7617	0.109572	0.107597	0.0857575	0.0859669	0.116125	0.098462	0.133422	0.0803322	0.104926	0.139926	0.0918534	0.0718849	0.10852	0.10364	0.113593	0.136392	0.120539	0.107576	0.123363	0.074058	0.100453	0.0883087	0.177497	0.0334027	0.0217933	0.0272067	0.0451529	0.0456984	0.0329538	0.0279904	0.0360709	0.0223286	0.047574	0.0340063	0.0789334	0.0155779	0.0408404	0.0389636	0.0307767	0.0441434	0.0335175	0.021587	0.0336333	0.231216	0.302094	0.0971776	0.369512	3.191915
4290	-15378	-15393.1	15.1117	0.127961	0.0923606	0.113858	0.0871822	0.101197	0.0719294	0.129138	0.0750812	0.101812	0.171043	0.102204	0.0774191	0.0762956	0.0928743	0.113555	0.128831	0.149309	0.1283	0.115577	0.0909773	0.0728145	0.0776158	0.176965	0.0343211	0.0188638	0.0211842	0.0301886	0.0382987	0.0333615	0.0193956	0.0291237	0.0345233	0.0400121	0.0371459	0.0819161	0.0204747	0.0212472	0.0280108	0.0259366	0.0547061	0.0406147	0.0351215	0.0381716	0.201675	0.321314	0.107416	0.369595	3.156915
4300	-15375.6	-15390.4	14.8387	0.139577	0.0949276	0.0933934	0.0772311	0.122107	0.0787193	0.129148	0.0764998	0.0996268	0.160397	0.0834028	0.0982079	0.0825975	0.102434	0.113432	0.149882	0.143581	0.104377	0.116223	0.0708612	0.0839116	0.0801004	0.150025	0.0410072	0.0190773	0.0189198	0.0452802	0.0413829	0.0341972	0.0230447	0.0442102	0.037637	0.0603689	0.0371459	0.089085	0.0231896	0.0173419	0.0364046	0.0393438	0.0395889	0.039666	0.0182579	0.0284045	0.217464	0.317575	0.0983141	0.366647	3.184217
4310	-15380.8	-15396.2	15.4321	0.122575	0.113229	0.0940792	0.0881418	0.110908	0.0902368	0.0978468	0.0671278	0.100495	0.189687	0.0872058	0.083332	0.107304	0.0885759	0.107732	0.145758	0.122077	0.130931	0.107026	0.0936646	0.0774769	0.0669331	0.136482	0.0395312	0.0165859	0.0156323	0.0480268	0.0361561	0.0201429	0.0221651	0.0396256	0.0274079	0.0680016	0.0282981	0.0676178	0.0102025	0.0227289	0.0406048	0.0293449	0.040996	0.0386057	0.0260671	0.0583028	0.203531	0.30419	0.102001	0.390278	3.12487
4320	-15374.6	-15389.5	14.8978	0.116586	0.109567	0.100867	0.109083	0.0905455	0.0855692	0.150658	0.0661404	0.0953184	0.166854	0.0764316	0.0950266	0.104893	0.107463	0.0942326	0.127561	0.124625	0.111707	0.111569	0.0724303	0.0799532	0.0935563	0.203481	0.041483	0.0240002	0.0309847	0.0282223	0.0419738	0.0221717	0.0147221	0.0349008	0.0283614	0.0595821	0.019865	0.0804972	0.011665	0.0248577	0.0288439	0.0319804	0.0519965	0.0532692	0.0187489	0.0360581	0.230251	0.299353	0.0986172	0.371779	3.178301
4330	-15367.9	-15383	15.1263	0.132079	0.0885491	0.0969831	0.110255	0.0848797	0.0917686	0.122268	0.0819817	0.0914798	0.192069	0.0759475	0.0804786	0.107513	0.102805	0.104725	0.11368	0.122334	0.102966	0.105308	0.0873728	0.0931442	0.0794998	0.181952	0.0542168	0.0345349	0.0197633	0.0330627	0.0454007	0.0286797	0.0210035	0.0349008	0.0340916	0.0401053	0.0202701	0.0714937	0.0106976	0.0316361	0.0346661	0.0334542	0.055939	0.0489651	0.0165738	0.0359623	0.226629	0.300797	0.101662	0.370912	3.155456
4340	-15368	-15382.3	14.3031	0.14228	0.0998636	0.105567	0.0856342	0.11449	0.0900642	0.118196	0.0729077	0.0950176	0.15911	0.07033	0.0797505	0.0955768	0.109833	0.102864	0.131934	0.149729	0.114134	0.126809	0.0885366	0.0925733	0.0924608	0.174586	0.039758	0.0281559	0.0287059	0.0320443	0.0438879	0.0197287	0.0172492	0.0346	0.0387461	0.0520498	0.0344188	0.0746641	0.0165267	0.0377232	0.0347612	0.0337482	0.047917	0.0470284	0.0276287	0.036184	0.219123	0.285072	0.108332	0.387473	3.237772
4350	-15381.4	-15396.6	15.2385	0.127288	0.0959768	0.105062	0.0792981	0.133385	0.0819096	0.150163	0.0649454	0.0940768	0.143797	0.0662952	0.0902748	0.0779346	0.0820344	0.114176	0.126411	0.154539	0.128861	0.140651	0.0812044	0.078214	0.0788352	0.160387	0.0507847	0.0281559	0.030311	0.0357059	0.0498153	0.0296388	0.0172492	0.0235943	0.0199228	0.0452745	0.0278482	0.0678576	0.0315328	0.033666	0.0399819	0.0341642	0.037558	0.0390427	0.00929006	0.0371215	0.216319	0.292697	0.108578	0.382406	3.144237
4360	-15372	-15387.4	15.3328	0.125061	0.0946913	0.0932759	0.0819313	0.101318	0.0960936	0.130195	0.0752243	0.0950286	0.151627	0.0838341	0.0770305	0.10549	0.0970593	0.104787	0.124715	0.134937	0.116884	0.120004	0.09244	0.0852435	0.0705899	0.138712	0.0478255	0.0322069	0.0206087	0.0512097	0.0332472	0.0307947	0.0227341	0.0395593	0.0336017	0.0438332	0.0237847	0.0814352	0.0133067	0.0224057	0.0429126	0.0468328	0.0492787	0.0450431	0.0209403	0.0370736	0.215963	0.304877	0.110724	0.368437	3.134805
4370	-15372.9	-15388.5	15.6292	0.123363	0.0910981	0.106882	0.0912509	0.0866886	0.0767224	0.119987	0.0749886	0.100379	0.179573	0.0945358	0.0869372	0.108059	0.0842083	0.106939	0.120958	0.13975	0.101563	0.113376	0.0728982	0.0817775	0.0684927	0.189286	0.0527701	0.0227948	0.0323174	0.0282775	0.0347703	0.0348661	0.026738	0.048177	0.0188683	0.0441669	0.03488	0.0794482	0.00956076	0.0216695	0.0344179	0.0291199	0.0521123	0.0393872	0.0138959	0.0272186	0.220965	0.293587	0.106938	0.37851	3.105169
4380	-15382.3	-15396.8	14.4259	0.119581	0.124856	0.089773	0.0928852	0.132787	0.0815545	0.110559	0.0612462	0.108404	0.159736	0.0749446	0.0751588	0.108752	0.111506	0.112012	0.120096	0.142642	0.107946	0.132809	0.0797712	0.0824594	0.104118	0.159171	0.0542996	0.0319744	0.0392856	0.0415826	0.0574176	0.0347523	0.026738	0.0411905	0.0279264	0.0369051	0.0111173	0.0728568	0.0215166	0.0248147	0.0337911	0.0206073	0.0501704	0.0634786	0.0203773	0.0219223	0.22116	0.290209	0.101004	0.387628	3.225492
4390	-15373.5	-15388.4	14.8972	0.123205	0.102423	0.120064	0.0990191	0.114545	0.0796025	0.133216	0.0835117	0.108396	0.158604	0.0622756	0.0810731	0.10623	0.0830269	0.112212	0.11645	0.112369	0.107946	0.12003	0.0666436	0.0850693	0.0780609	0.159284	0.0560963	0.0163945	0.0438308	0.0494726	0.0508317	0.036991	0.0317245	0.0307982	0.0152855	0.055076	0.0279231	0.0767973	0.0240558	0.0258779	0.0378062	0.0294726	0.0522459	0.0460643	0.0284333	0.0299304	0.222993	0.307804	0.105866	0.363336	3.178365
4400	-15372.7	-15388	15.2455	0.144284	0.093698	0.0782208	0.126901	0.101826	0.082452	0.131975	0.0972317	0.1037	0.163085	0.0899662	0.081169	0.0999524	0.0936723	0.104724	0.140843	0.108193	0.111557	0.12003	0.0926289	0.0700706	0.0775014	0.137927	0.0411718	0.0152037	0.0308897	0.0323186	0.0420414	0.0326534	0.0274169	0.0354718	0.0195674	0.0443751	0.0290734	0.0830567	0.0194324	0.0275936	0.033194	0.0286105	0.0510439	0.0400071	0.0243726	0.0344283	0.222108	0.294013	0.105181	0.378698	3.143531
4410	-15378.3	-15393.2	14.8885	0.110031	0.115247	0.0874469	0.0931117	0.0916894	0.114347	0.13019	0.0730293	0.0898852	0.178458	0.0740277	0.0854073	0.0867829	0.0876139	0.113015	0.138886	0.109211	0.124424	0.130736	0.0805961	0.0935484	0.0857344	0.189921	0.0289835	0.0104723	0.0171134	0.0424789	0.0555076	0.0302305	0.00746033	0.0412551	0.0286073	0.0443751	0.0321625	0.069922	0.0283593	0.0237776	0.0289345	0.0374866	0.0502945	0.035176	0.0398959	0.0434023	0.22585	0.293945	0.104801	0.375403	3.179235
4420	-15374.4	-15390	15.6645	0.118977	0.104095	0.110133	0.100918	0.120909	0.0793105	0.118326	0.0621206	0.103457	0.161883	0.0902292	0.0729615	0.087174	0.100139	0.107837	0.0991449	0.127021	0.117249	0.104384	0.0757646	0.0787306	0.0692791	0.172005	0.0477746	0.0181608	0.0209163	0.0320916	0.0547417	0.0368062	0.0142713	0.0272738	0.0333364	0.0441694	0.0326735	0.0883543	0.0316569	0.027783	0.0229852	0.0469645	0.0428291	0.0396073	0.0258289	0.0313663	0.212759	0.295012	0.100069	0.392161	3.101638
4430	-15388.2	-15402.9	14.649	0.0979473	0.123755	0.0884213	0.0892023	0.102543	0.0812313	0.119036	0.0753375	0.0897195	0.170271	0.0852906	0.115856	0.0970916	0.102242	0.0951084	0.145125	0.131226	0.112916	0.115565	0.0981072	0.0777212	0.0642843	0.177089	0.0491204	0.0323602	0.022169	0.0290677	0.0440332	0.0355997	0.030724	0.0351997	0.0250907	0.0446584	0.0344927	0.0944322	0.011938	0.0295488	0.0521591	0.0164331	0.0553134	0.0613659	0.007927	0.0364594	0.222253	0.295776	0.0982779	0.383693	3.20318
4440	-15372.7	-15388	15.2115	0.124336	0.107131	0.119668	0.102103	0.0918117	0.078348	0.120359	0.0703639	0.093023	0.193889	0.0925093	0.0739123	0.0919552	0.0933837	0.119391	0.13698	0.109569	0.091459	0.104533	0.0760382	0.0868717	0.0845283	0.162815	0.0399594	0.0180242	0.0262086	0.0343595	0.0395159	0.0349013	0.0288342	0.0417772	0.0255612	0.0436053	0.033827	0.0703681	0.0111432	0.0262648	0.0564999	0.026684	0.0497138	0.0566986	0.0206238	0.0373876	0.219507	0.308509	0.102672	0.369312	3.146934
4450	-15371.2	-15386.8	15.5269	0.146462	0.0907079	0.0925906	0.101469	0.0901929	0.0806658	0.110292	0.0690896	0.0929195	0.163685	0.0858988	0.072523	0.100222	0.094044	0.107703	0.142608	0.111119	0.112201	0.122593	0.0872714	0.069022	0.075789	0.162815	0.0413387	0.035771	0.0410105	0.036144	0.04275	0.0192986	0.0228189	0.036688	0.0252554	0.0377371	0.036118	0.0886924	0.0146567	0.0269049	0.0243578	0.0273913	0.0522675	0.0553761	0.0236171	0.0453167	0.215736	0.296613	0.10515	0.382501	3.115393
4460	-15370.6	-15385.8	15.1748	0.121068	0.109968	0.0990328	0.10014	0.113104	0.0848989	0.116828	0.0782531	0.0958853	0.177565	0.073954	0.0834354	0.117334	0.0848698	0.0994012	0.113228	0.123841	0.113185	0.124142	0.0746682	0.1045	0.0754045	0.163615	0.0553189	0.0217861	0.0186671	0.0433754	0.0531928	0.0250586	0.0122567	0.036688	0.0201187	0.043454	0.0293418	0.0848202	0.0245106	0.0425988	0.0271082	0.0280212	0.0420278	0.0287131	0.0295456	0.0356797	0.219608	0.308065	0.101086	0.37124	3.150604
4470	-15376.6	-15391.3	14.6959	0.127278	0.112	0.0952796	0.09902	0.100119	0.095563	0.113386	0.0837685	0.103389	0.161287	0.0943699	0.105077	0.0854887	0.0985191	0.0989498	0.136282	0.135958	0.117064	0.118764	0.09191	0.0830996	0.0794255	0.182507	0.0452464	0.0314834	0.00733628	0.0319128	0.0532292	0.0346428	0.0225422	0.0350789	0.022352	0.043454	0.0247563	0.0885955	0.0159858	0.0352892	0.0156504	0.0291178	0.0476355	0.047684	0.0162023	0.0317981	0.224716	0.299955	0.0975698	0.377759	3.198498
4480	-15372	-15386.8	14.8242	0.13076	0.0978609	0.111032	0.112145	0.110613	0.0776517	0.107727	0.0627483	0.097971	0.176795	0.0926664	0.0760876	0.106216	0.0950238	0.0992762	0.143035	0.140151	0.112717	0.140475	0.0747922	0.089174	0.0933425	0.18824	0.0412449	0.0327734	0.0324944	0.0283897	0.0371832	0.0342871	0.0150575	0.0256911	0.0166261	0.0537129	0.0232493	0.0699488	0.017945	0.0181104	0.0269812	0.0277934	0.0473136	0.0344913	0.0340699	0.0317981	0.216963	0.293613	0.0988218	0.390602	3.185661
4490	-15376.3	-15391.4	15.096	0.152023	0.0928277	0.0962891	0.0963108	0.102847	0.0801481	0.133041	0.0694263	0.106362	0.184681	0.0622724	0.078615	0.0826054	0.123665	0.0973312	0.140831	0.138469	0.109951	0.112624	0.0804617	0.0841578	0.0829515	0.161265	0.0423291	0.0185548	0.0129642	0.0338426	0.032474	0.0341235	0.0138349	0.0349559	0.0287896	0.0571469	0.025103	0.0724315	0.0116744	0.0231858	0.0213998	0.0274224	0.0608966	0.0521662	0.0274386	0.0585926	0.214808	0.30055	0.0989467	0.385695	3.158481
4500	-15372.1	-15387.4	15.3286	0.121785	0.0963057	0.0917726	0.0982949	0.119851	0.0546926	0.120121	0.08089	0.0910013	0.158027	0.0644672	0.0741265	0.110568	0.0849069	0.111868	0.14723	0.130114	0.10938	0.113845	0.0721405	0.0974314	0.0840236	0.151643	0.0556931	0.0232773	0.0275972	0.0508855	0.0417471	0.0359057	0.015681	0.0313301	0.0213545	0.042313	0.0302983	0.0830455	0.0101461	0.0319143	0.0359002	0.0373864	0.0552186	0.0392808	0.0231744	0.0585926	0.224067	0.29946	0.103292	0.373181	3.135229
4510	-15376	-15391.1	15.0833	0.138715	0.0993385	0.105393	0.113141	0.102231	0.0705687	0.123383	0.0728834	0.0985051	0.170927	0.0824987	0.0792816	0.0818374	0.0688936	0.107705	0.132834	0.130114	0.129979	0.113845	0.0626209	0.059136	0.0810644	0.171605	0.0470659	0.0347729	0.0265792	0.0430285	0.044685	0.0287349	0.0190131	0.0474768	0.0231285	0.0398601	0.03317	0.0905019	0.00763939	0.0292647	0.0445237	0.0397584	0.0415758	0.0595644	0.0290639	0.0338476	0.215094	0.29789	0.10409	0.382927	3.159756
4520	-15371.3	-15386.4	15.1676	0.130714	0.0808633	0.103001	0.114848	0.117553	0.0761929	0.103983	0.0718962	0.103458	0.170927	0.0742725	0.0856069	0.0927706	0.110195	0.0998474	0.138629	0.115148	0.0887234	0.134383	0.0720283	0.0814604	0.0865394	0.161488	0.0429291	0.0366885	0.0225875	0.0341371	0.0454284	0.037091	0.0214597	0.0343817	0.0238043	0.0477589	0.0306517	0.0881233	0.0119067	0.0218157	0.0352682	0.0431144	0.0417351	0.0409022	0.0394444	0.037568	0.221776	0.305246	0.0947543	0.378223	3.151325
4530	-15377	-15391.8	14.7815	0.121126	0.0906687	0.1131	0.0991076	0.0969153	0.0662585	0.124343	0.0730915	0.0968788	0.161022	0.0881579	0.0740833	0.104842	0.103989	0.102547	0.155347	0.130381	0.108332	0.130635	0.0682919	0.08528	0.0865394	0.17365	0.039982	0.0262039	0.0254404	0.0515776	0.0330125	0.0420076	0.0206005	0.0564226	0.0406829	0.0523511	0.03355	0.062468	0.0263832	0.0231656	0.0421998	0.0203266	0.0550452	0.0422105	0.0110929	0.0306273	0.215546	0.297125	0.102954	0.384375	3.189935
4540	-15381.2	-15396.6	15.4289	0.11758	0.1051	0.125677	0.102628	0.103456	0.0667148	0.113468	0.0628199	0.110301	0.185893	0.0719366	0.0842471	0.0872129	0.0842496	0.110326	0.124131	0.115341	0.118746	0.112907	0.105552	0.0692455	0.080141	0.16479	0.0364672	0.0307377	0.0287032	0.0445516	0.0338039	0.0353549	0.0243777	0.0413714	0.0256884	0.0361931	0.0200102	0.0855601	0.027114	0.0336531	0.0237829	0.02938	0.0605267	0.0457984	0.0155542	0.024103	0.204607	0.28516	0.106391	0.403842	3.125195
4550	-15385.8	-15401.9	16.1	0.134423	0.113623	0.0765929	0.105263	0.0988557	0.0739385	0.120627	0.0729406	0.0940192	0.144973	0.0861992	0.0640524	0.0742082	0.0950989	0.121541	0.141511	0.100567	0.116363	0.0909262	0.0632516	0.0813008	0.0756205	0.153664	0.052334	0.0275625	0.0161398	0.0469124	0.0454972	0.0225928	0.0303292	0.04404	0.0215202	0.0526193	0.0242738	0.0896044	0.0254157	0.0323357	0.0254339	0.0289349	0.0406028	0.0432312	0.0373567	0.0517925	0.219403	0.308721	0.102454	0.369422	3.058088
4560	-15374.6	-15388.6	13.983	0.139567	0.0919685	0.0815329	0.106989	0.120496	0.0908038	0.138941	0.0924421	0.0942004	0.178931	0.0830288	0.0706216	0.102764	0.0901402	0.112819	0.137717	0.138923	0.117912	0.12201	0.077439	0.0959427	0.0792209	0.197984	0.0479363	0.0198739	0.0212788	0.0598157	0.0444301	0.020547	0.0149549	0.0324441	0.0363484	0.0542537	0.0283558	0.0905434	0.0145592	0.0173203	0.0384004	0.0264649	0.046953	0.0536483	0.0136794	0.0255791	0.218484	0.304748	0.109144	0.367624	3.26978
4570	-15377.2	-15392.7	15.5346	0.113141	0.101298	0.0790306	0.109696	0.124559	0.0824054	0.130425	0.0841247	0.0859595	0.178304	0.0838089	0.0661655	0.0866785	0.0924122	0.112819	0.131151	0.14708	0.108338	0.117785	0.0703191	0.0950554	0.0952064	0.143604	0.044863	0.0217163	0.0216043	0.0394523	0.0416262	0.0429432	0.0146887	0.0303228	0.019141	0.0573201	0.0184443	0.0851428	0.0160625	0.0167225	0.0240575	0.0533011	0.0323552	0.0348112	0.0249203	0.0357589	0.207484	0.305763	0.105409	0.381343	3.114621
4580	-15376.1	-15392	15.8718	0.113141	0.102132	0.075833	0.113193	0.0933236	0.0768452	0.0960631	0.0720835	0.0939026	0.160511	0.0795946	0.0744833	0.0899253	0.0995896	0.0995834	0.155274	0.138552	0.102194	0.129146	0.0796358	0.0841931	0.0822232	0.157729	0.052671	0.016022	0.0332191	0.0379524	0.0314752	0.0222571	0.0164688	0.0273131	0.0323699	0.0473529	0.0377345	0.085807	0.00618833	0.0280809	0.0311312	0.0386737	0.0351314	0.0601846	0.0362006	0.0355198	0.214902	0.305058	0.109257	0.370783	3.080904
4590	-15383.9	-15398.6	14.694	0.129682	0.100645	0.114214	0.0919182	0.107674	0.0938038	0.137657	0.0625195	0.0996242	0.167378	0.0916241	0.0851476	0.111503	0.0998628	0.0902496	0.117191	0.122482	0.0974454	0.117548	0.057496	0.0635934	0.0908552	0.189083	0.0474009	0.0287674	0.0196111	0.0558931	0.050258	0.023638	0.0195487	0.0438508	0.0450388	0.0748621	0.0355297	0.0714448	0.00606408	0.0273609	0.0377812	0.0249946	0.0526624	0.0400377	0.0243294	0.030416	0.207249	0.303202	0.101053	0.388496	3.198686
4600	-15365.2	-15380.6	15.4148	0.127628	0.102193	0.115859	0.122828	0.11303	0.0843729	0.121225	0.0877415	0.108686	0.167378	0.0705874	0.0827658	0.0949748	0.0954041	0.104507	0.128118	0.120492	0.0967043	0.104503	0.0727322	0.0728674	0.0782173	0.175008	0.0369973	0.0363963	0.0228384	0.0446127	0.0331257	0.0274686	0.0121783	0.0413558	0.0249815	0.050159	0.0222939	0.0660991	0.0178276	0.0260077	0.0299951	0.0339739	0.05655	0.03819	0.028043	0.0296913	0.223804	0.297335	0.0975407	0.381321	3.126608
4610	-15392.8	-15407	14.1414	0.0823931	0.101297	0.100261	0.11772	0.123263	0.0913755	0.118236	0.0719151	0.0806268	0.182234	0.0947132	0.0751634	0.108746	0.0906811	0.088	0.134843	0.129895	0.155727	0.124983	0.102161	0.0844529	0.0699839	0.18515	0.0260403	0.0250219	0.0414361	0.0414999	0.0411728	0.0189379	0.0141411	0.0336939	0.0418274	0.0473654	0.0293913	0.0746473	0.0139876	0.0260077	0.0341562	0.0254468	0.0687224	0.0571466	0.0340517	0.0454264	0.212845	0.299156	0.108333	0.379666	3.253943
4620	-15370.6	-15386.3	15.7152	0.116262	0.0968613	0.101723	0.10331	0.114205	0.0875541	0.128494	0.0620371	0.0963601	0.158562	0.0805734	0.0780545	0.105564	0.0995412	0.121469	0.12167	0.118795	0.118926	0.122676	0.0786458	0.0986282	0.0787124	0.144948	0.0293441	0.0146358	0.0281466	0.0379037	0.0406431	0.031415	0.0284091	0.040455	0.0189108	0.0375498	0.0187242	0.0720446	0.0160673	0.0354661	0.0305272	0.0236209	0.0579355	0.0479347	0.0169647	0.0362895	0.21805	0.300252	0.0997906	0.381908	3.09656
4630	-15365.2	-15381.1	15.8561	0.132164	0.100034	0.110592	0.0993765	0.111021	0.0712508	0.114563	0.0697867	0.110947	0.164657	0.0702691	0.0779625	0.0828196	0.0956323	0.111016	0.127087	0.105655	0.107484	0.111015	0.0906908	0.0846146	0.0775225	0.160147	0.0468867	0.0232975	0.0197911	0.0326799	0.0434539	0.0271978	0.0166877	0.0268493	0.0312564	0.0454415	0.0280101	0.0924403	0.0164387	0.0258709	0.0342294	0.0277771	0.0498888	0.0479347	0.0267398	0.0332902	0.207051	0.308294	0.0967206	0.387934	3.08247
4640	-15366.2	-15380.8	14.5775	0.125856	0.120468	0.0874333	0.099053	0.0924988	0.099662	0.130312	0.0842701	0.0915988	0.161559	0.0881978	0.0782413	0.0936049	0.0930789	0.101094	0.129856	0.1319	0.12602	0.126852	0.0786121	0.0976096	0.094704	0.175592	0.0457304	0.0263505	0.0306674	0.0350133	0.0348064	0.0199768	0.0158724	0.0377139	0.0312564	0.0455821	0.0310074	0.0763714	0.0133621	0.0311176	0.0434521	0.0308141	0.047432	0.0360308	0.0335955	0.0361114	0.218213	0.294874	0.10704	0.379873	3.210338
4650	-15369	-15384.9	15.883	0.116921	0.0805994	0.114714	0.0925753	0.103221	0.0892255	0.119966	0.0870377	0.105211	0.154167	0.0876706	0.0713948	0.0915297	0.0952242	0.106268	0.128694	0.123791	0.0989964	0.131295	0.0778783	0.0759714	0.093699	0.15537	0.04618	0.017594	0.0215667	0.0314364	0.0372279	0.027	0.0107592	0.0315799	0.0348453	0.0338281	0.0348966	0.0820863	0.00962994	0.0288701	0.0306656	0.04586	0.0464229	0.0349223	0.0366167	0.036374	0.215398	0.29244	0.104275	0.387888	3.079783
4660	-15379.1	-15395	15.9127	0.106566	0.0860709	0.0829553	0.111563	0.0944856	0.0927712	0.115902	0.0803861	0.111435	0.187668	0.0830986	0.073774	0.094067	0.0821702	0.115607	0.146849	0.123791	0.133815	0.104282	0.0663237	0.0903554	0.0646011	0.167624	0.0356202	0.0171303	0.0335478	0.0309755	0.0346058	0.0347355	0.00966202	0.028457	0.0312246	0.0420587	0.0177407	0.0754294	0.0180104	0.0213165	0.0316537	0.0516485	0.036478	0.0424872	0.0319024	0.0359703	0.222703	0.283942	0.0952005	0.398155	3.076817
4670	-15376.5	-15391.4	14.9298	0.116416	0.125189	0.0804674	0.119442	0.104605	0.0694792	0.119976	0.0903309	0.0715674	0.151566	0.068216	0.0831109	0.108918	0.0937055	0.103067	0.135567	0.120248	0.0997045	0.134814	0.0857523	0.0928867	0.0750963	0.18169	0.0572649	0.0186216	0.0189384	0.051127	0.0415464	0.044253	0.0179112	0.0427311	0.0330764	0.0456273	0.0339709	0.0821404	0.0252317	0.0217745	0.0332117	0.0367301	0.0478166	0.0386927	0.0198479	0.0327737	0.225154	0.301012	0.0991823	0.374652	3.175103
4680	-15371.2	-15386.8	15.6365	0.132546	0.0900824	0.0964839	0.101894	0.105771	0.0697405	0.107067	0.0645401	0.10067	0.172629	0.0710009	0.0890832	0.0988621	0.112644	0.128489	0.106597	0.127322	0.107048	0.117017	0.0662516	0.0788898	0.0771534	0.170749	0.0551695	0.0298047	0.0260214	0.0389684	0.0376485	0.0286532	0.0185478	0.0361796	0.023675	0.046329	0.0227687	0.0775865	0.0276159	0.0336076	0.0416742	0.0305906	0.039058	0.045548	0.0120618	0.0403943	0.215498	0.312244	0.106989	0.36527	3.104434
4690	-15367.6	-15382.9	15.387	0.123544	0.0929113	0.100166	0.108089	0.109259	0.0740701	0.118095	0.108351	0.0942145	0.167753	0.0775515	0.0798336	0.089522	0.0861448	0.108033	0.115606	0.136959	0.111279	0.113614	0.0915961	0.0772919	0.0816227	0.162204	0.0414578	0.0322683	0.0233953	0.048895	0.0374231	0.0237308	0.00659313	0.0361796	0.0260893	0.0557798	0.0203994	0.0648476	0.0165001	0.0277786	0.0368346	0.042228	0.0514916	0.0425379	0.0247666	0.0424782	0.222694	0.293278	0.108236	0.375792	3.129388
4700	-15370.2	-15385.2	14.993	0.138236	0.110828	0.0946711	0.104671	0.132689	0.0923297	0.120798	0.0691769	0.103052	0.158103	0.0925635	0.069052	0.09103	0.0991055	0.111947	0.129346	0.120371	0.130756	0.134138	0.0687393	0.092771	0.0856525	0.155771	0.0347123	0.0181787	0.0233934	0.0589722	0.0378435	0.0271888	0.0143701	0.0285082	0.0282461	0.0378563	0.0264549	0.0753367	0.0175755	0.0249167	0.0256026	0.0339834	0.0463706	0.0373993	0.036851	0.0292272	0.219344	0.290534	0.108436	0.381685	3.168784
4710	-15365.6	-15380.6	14.9693	0.127755	0.115815	0.0876018	0.0901777	0.10426	0.0851522	0.1239	0.0652851	0.085366	0.161234	0.0895952	0.0782335	0.118413	0.0991055	0.101267	0.133818	0.144131	0.12346	0.119014	0.0769835	0.0759143	0.0809929	0.167461	0.0433055	0.0170906	0.0297975	0.048985	0.0426927	0.0292813	0.0193855	0.0414279	0.0289985	0.0380597	0.0200121	0.0827132	0.0222993	0.0302338	0.0379827	0.0327584	0.051936	0.0432545	0.0277069	0.028299	0.224136	0.292437	0.099563	0.383865	3.171157
4720	-15376.2	-15391.5	15.2158	0.104987	0.110464	0.111855	0.0920227	0.111653	0.0816178	0.0983114	0.0769819	0.108105	0.194684	0.062722	0.0936383	0.0910439	0.0907839	0.100858	0.131859	0.120442	0.12363	0.120605	0.0712123	0.103675	0.0917266	0.16482	0.0487078	0.00995797	0.019575	0.0441336	0.0357145	0.0308392	0.0252611	0.0365204	0.0304764	0.0421752	0.0311979	0.0805161	0.0161304	0.029357	0.0488494	0.0400594	0.0365508	0.0428235	0.0186697	0.0212866	0.233061	0.286834	0.100867	0.379238	3.1465
4730	-15375	-15390.8	15.8469	0.128045	0.0998806	0.104895	0.098506	0.104037	0.0856167	0.144995	0.0617612	0.0812006	0.146536	0.077562	0.0873059	0.108013	0.098477	0.103309	0.122455	0.118122	0.122994	0.126825	0.0761683	0.0936138	0.0625442	0.141581	0.0487284	0.0190428	0.0220384	0.0402196	0.0307129	0.0252014	0.0404511	0.0290557	0.0208196	0.0348618	0.0149006	0.0810214	0.0160477	0.0318978	0.0275999	0.0475051	0.0491648	0.061031	0.0186697	0.0299833	0.216932	0.294185	0.111282	0.3776	3.083395
