Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
1472	0	-14770	-14780.2	10.2528	0.154874	0.0722906	0.121302	0.0952047	0.109172	0.0962111	0.122206	0.0804452	0.0892335	0.178106	0.102376	0.095886	0.105988	0.11526	0.107995	0.11071	0.150264	0.12519	0.119931	0.0793531	0.0746907	0.0705544	0.156282	0.0288275	0.0282435	0.0294518	0.0350496	0.00964111	0.0650306	0.0495176	0.0805236	0.0413556	0.045958	0.0271823	0.0404643	0.0494938	0.0436352	0.0598077	0.0592211	0.0169351	0.026798	0.0233781	0.0257782	3.939385	0.26427	0.294639	0.106747	0.334344	3.319818
1473	1	-14778	-14787.2	9.21749	0.160531	0.139314	0.0968636	0.108328	0.102185	0.0874346	0.160201	0.0786321	0.0830607	0.197063	0.0526733	0.0936675	0.103288	0.0916628	0.107332	0.135331	0.139869	0.125341	0.126198	0.0790945	0.09161	0.0828915	0.182657	0.044905	0.031603	0.0324957	0.0334677	0.0261991	0.0776944	0.0352124	0.0345698	0.0226835	0.0513794	0.0253878	0.0114902	0.0473181	0.0609819	0.0433376	0.0211176	0.0705098	0.0534697	0.0243404	0.038389	4.13438	0.279076	0.303238	0.0986135	0.319072	3.411781
1474	0	-14766	-14776.2	10.2345	0.131864	0.104801	0.11548	0.101957	0.101087	0.0825168	0.120655	0.0705534	0.0954603	0.164561	0.0695141	0.087606	0.102334	0.104603	0.122824	0.121845	0.139814	0.122737	0.13122	0.0976552	0.0976959	0.0826926	0.167865	0.029669	0.0253542	0.0470371	0.0233152	0.022645	0.0780392	0.0547303	0.0776209	0.0324895	0.0323879	0.0207231	0.0522859	0.0557762	0.0435028	0.0525283	0.0389017	0.026712	0.0247	0.0231862	0.0268646	3.870681	0.266326	0.297713	0.0966348	0.339326	3.325811
1475	1	-14773.7	-14782.7	8.98126	0.14575	0.0957083	0.0823764	0.102598	0.0955594	0.0752602	0.113016	0.101376	0.11015	0.200793	0.0810414	0.080763	0.139183	0.124193	0.134091	0.137432	0.122747	0.120265	0.13431	0.0858434	0.0776127	0.0758923	0.203494	0.0306702	0.0404575	0.0404809	0.0294044	0.0207353	0.0868982	0.0260889	0.0319696	0.0228031	0.0344984	0.0144872	0.0226663	0.0473181	0.0654379	0.0608537	0.0293213	0.0812231	0.044716	0.026241	0.0316587	4.272764	0.278757	0.294983	0.0950133	0.331246	3.427385
1476	0	-14772.2	-14782.7	10.4601	0.17006	0.0915997	0.111014	0.112172	0.119819	0.0633158	0.120649	0.0759672	0.104684	0.167029	0.0622292	0.0849741	0.093754	0.112985	0.10852	0.151644	0.130403	0.111896	0.125201	0.0846281	0.0854833	0.0815097	0.208566	0.0297722	0.0143587	0.0368339	0.0117135	0.0333027	0.0431835	0.0448262	0.100646	0.0333685	0.0488799	0.016769	0.0217893	0.0335489	0.042178	0.0401526	0.0504885	0.0281166	0.0338224	0.0403827	0.0259837	3.789458	0.280134	0.275209	0.103173	0.341484	3.308221
1477	1	-14775.1	-14783.9	8.75991	0.128204	0.0956746	0.104358	0.0914007	0.143839	0.0805295	0.110896	0.0768387	0.108079	0.190353	0.0861924	0.0680818	0.108778	0.10403	0.118927	0.145404	0.13866	0.140424	0.134354	0.0944762	0.0809043	0.0875536	0.185038	0.0193635	0.0431199	0.0284308	0.0221085	0.0259795	0.124549	0.0436951	0.0421224	0.0267665	0.0416922	0.0133725	0.0270336	0.0534015	0.0371841	0.0878821	0.0293213	0.0636188	0.0482968	0.0425685	0.030413	3.859997	0.279697	0.285645	0.0982661	0.336393	3.473917
1478	0	-14769.1	-14779	9.9468	0.149624	0.108336	0.116895	0.100478	0.0957842	0.0898848	0.146331	0.0794937	0.091838	0.166838	0.074652	0.0858335	0.0835312	0.127357	0.116482	0.165702	0.121862	0.105794	0.121725	0.0846281	0.0867526	0.084511	0.170493	0.0389492	0.039924	0.0283919	0.0304495	0.0190174	0.0540538	0.05569	0.0722324	0.0497667	0.0276914	0.0297397	0.0266169	0.044218	0.0485698	0.0633405	0.050379	0.0116285	0.0238571	0.0312649	0.0187723	4.125368	0.265217	0.301388	0.100459	0.332935	3.339378
1479	1	-14774.4	-14785.6	11.1284	0.14824	0.0892627	0.109777	0.0884075	0.0790991	0.0729598	0.131241	0.063791	0.101899	0.173386	0.0749724	0.072122	0.0897395	0.10403	0.125262	0.138051	0.13866	0.111061	0.142575	0.0831839	0.101182	0.0734856	0.162088	0.0287028	0.0460942	0.0365163	0.012545	0.0277271	0.0862008	0.0308328	0.0282241	0.027153	0.040032	0.0156827	0.0214455	0.0538271	0.0410168	0.0977416	0.0213965	0.0427467	0.0253252	0.0366659	0.0312318	4.051327	0.28154	0.275373	0.105073	0.338014	3.225583
1480	0	-14763.7	-14773.7	9.92264	0.107012	0.101583	0.114366	0.10132	0.119957	0.0734806	0.120966	0.0787022	0.0817036	0.198071	0.0751033	0.0942983	0.1014	0.121846	0.098109	0.154928	0.125001	0.114032	0.131571	0.0846281	0.0867526	0.0862278	0.180542	0.0184721	0.0252611	0.0369324	0.0254892	0.0243294	0.0648234	0.0638457	0.0978805	0.0394099	0.0344998	0.0256626	0.0351045	0.0468006	0.0364568	0.048563	0.0597542	0.0169944	0.0440887	0.0252634	0.0303318	3.960568	0.275325	0.284246	0.0996424	0.340786	3.351566
1481	1	-14777.2	-14786.8	9.56543	0.157119	0.119515	0.111138	0.0952032	0.101733	0.0687719	0.123627	0.0764868	0.103256	0.173386	0.0796178	0.101763	0.104893	0.108677	0.129398	0.124702	0.136871	0.150893	0.114688	0.0994139	0.0827337	0.088726	0.162088	0.0297323	0.0651783	0.0300288	0.0333406	0.0303909	0.0848972	0.0337798	0.0505707	0.0261394	0.0465759	0.0128092	0.00942109	0.0441363	0.0348213	0.0435808	0.0316302	0.0606586	0.0431985	0.0262176	0.024394	4.147818	0.262098	0.291489	0.0945122	0.3519	3.376201
1482	0	-14778.1	-14788	9.93761	0.140532	0.0789968	0.101428	0.0977841	0.105823	0.0765207	0.174909	0.0873976	0.120394	0.18551	0.0595254	0.0895089	0.0975314	0.112561	0.098096	0.131852	0.155794	0.124252	0.131571	0.0877582	0.0701586	0.084802	0.185166	0.0314619	0.0348585	0.0216345	0.0311154	0.0321593	0.050369	0.0637837	0.0856511	0.0439625	0.0385067	0.0161601	0.0242188	0.0277808	0.0309276	0.0511476	0.0852383	0.017156	0.0250781	0.025291	0.023068	3.83883	0.270899	0.290585	0.0950972	0.343419	3.357439
1483	1	-14765.9	-14775.8	9.94028	0.143201	0.0880288	0.115749	0.10166	0.108276	0.0835427	0.137888	0.0953722	0.082462	0.172436	0.0786996	0.100758	0.0987619	0.0980034	0.103476	0.132682	0.118275	0.0968166	0.128688	0.0825267	0.0721313	0.102972	0.196514	0.0363121	0.0476846	0.0325716	0.0202046	0.0444954	0.108804	0.0456094	0.0508799	0.0129263	0.0464046	0.02408	0.0170032	0.0599593	0.0558377	0.0479299	0.0262019	0.0439067	0.04394	0.0211893	0.0264742	3.935046	0.273684	0.289298	0.102273	0.334745	3.351335
1484	0	-14773.7	-14782.9	9.27396	0.126464	0.0962618	0.0856173	0.0842302	0.123799	0.0661211	0.119328	0.0994459	0.105085	0.165771	0.0698542	0.0946952	0.113704	0.110317	0.10913	0.13971	0.167532	0.146544	0.134873	0.0895051	0.100112	0.0829485	0.182484	0.0335573	0.0488447	0.0444111	0.0165299	0.0224074	0.0458415	0.052781	0.105523	0.0363342	0.039129	0.0210356	0.03055	0.0520743	0.0286659	0.0483343	0.0567959	0.0264788	0.0461853	0.02224	0.0198833	4.04944	0.272373	0.297029	0.0945383	0.33606	3.411135
1485	1	-14770.6	-14780.2	9.58041	0.155437	0.0882319	0.104907	0.0957534	0.110851	0.0879033	0.120053	0.101348	0.0978617	0.155386	0.0617087	0.102269	0.107316	0.0961996	0.12181	0.124918	0.13047	0.139057	0.159874	0.08903	0.0753201	0.096534	0.180673	0.0251935	0.0334021	0.0309314	0.0270662	0.032248	0.109109	0.0231137	0.0362799	0.0367363	0.0583191	0.0151847	0.0205851	0.0561636	0.0624658	0.0520078	0.0170838	0.067291	0.0259071	0.0203491	0.0254134	4.095666	0.271198	0.284938	0.10002	0.343844	3.377761
1486	0	-14770.7	-14781	10.3502	0.136772	0.0909014	0.115486	0.0834211	0.107379	0.0772699	0.123046	0.0867944	0.0913389	0.174896	0.0609407	0.07845	0.126041	0.114254	0.123744	0.154983	0.139055	0.11999	0.13419	0.0906613	0.0758394	0.0831548	0.184265	0.0154971	0.0382759	0.0437655	0.0254095	0.0153952	0.0671384	0.0603046	0.0850341	0.0408848	0.0294123	0.0114975	0.0193725	0.0345284	0.0412071	0.0551521	0.0486202	0.0120023	0.0297319	0.0320144	0.0216635	4.112652	0.294616	0.276895	0.0947392	0.333749	3.29978
1487	1	-14781.6	-14791	9.38245	0.155437	0.129295	0.0925449	0.100106	0.0940695	0.0990478	0.114251	0.0821446	0.0845683	0.198473	0.0866973	0.0859513	0.116765	0.106501	0.124038	0.130716	0.150048	0.117632	0.153573	0.085914	0.102902	0.0714435	0.177277	0.0188948	0.0329538	0.0212658	0.0301377	0.020746	0.104696	0.0285314	0.0360014	0.043479	0.0427139	0.030318	0.01258	0.073801	0.0742332	0.0379788	0.0327713	0.0501563	0.0243758	0.0185756	0.023936	3.764206	0.258668	0.295248	0.100579	0.345505	3.417539
1488	0	-14764.7	-14775.6	10.9665	0.136648	0.0955329	0.102837	0.0862348	0.120004	0.0859193	0.124974	0.0727628	0.0856914	0.182034	0.0784017	0.0940246	0.116592	0.0979035	0.0914142	0.130774	0.100848	0.120104	0.119965	0.0636223	0.0942487	0.0701553	0.187192	0.0341612	0.035058	0.0175054	0.0182595	0.0216061	0.0498069	0.0703739	0.0962456	0.0380657	0.0395313	0.0346648	0.0405489	0.0350556	0.0430452	0.0588811	0.0547182	0.0144089	0.0314281	0.0236279	0.0274158	4.042456	0.287317	0.283725	0.0946985	0.334259	3.242292
1489	1	-14773.9	-14783.1	9.24766	0.157023	0.104947	0.0962893	0.0861952	0.113592	0.0687432	0.118876	0.0893102	0.0968104	0.180479	0.0848006	0.0809049	0.103853	0.0991856	0.125933	0.12752	0.120882	0.118815	0.130433	0.0843856	0.10056	0.0793482	0.20772	0.0309516	0.0539437	0.0285646	0.0245621	0.0255541	0.0871444	0.039845	0.0423924	0.028135	0.0259498	0.038892	0.00989098	0.0841054	0.0590853	0.0632729	0.0273299	0.0698834	0.0391284	0.0306021	0.0397319	3.852959	0.271786	0.285173	0.104575	0.338466	3.425571
1490	0	-14768.4	-14778.3	9.94513	0.137851	0.0996705	0.0916824	0.104876	0.134568	0.0626086	0.143052	0.0713918	0.105546	0.186977	0.0944847	0.062639	0.107934	0.09953	0.122641	0.127635	0.137731	0.11504	0.141212	0.063819	0.0959804	0.0881162	0.188782	0.0243508	0.0328272	0.0199497	0.0205801	0.0181641	0.0438434	0.0661322	0.0963283	0.0279836	0.0350969	0.0239998	0.0372319	0.0492079	0.041159	0.0612814	0.0551941	0.0207661	0.0227058	0.025768	0.0273273	4.22641	0.273378	0.290103	0.0928928	0.343627	3.333666
1491	1	-14777.6	-14787.2	9.66597	0.148371	0.106855	0.096722	0.104315	0.121373	0.102856	0.140565	0.0825477	0.0932903	0.181627	0.0700226	0.0841751	0.112605	0.0979974	0.134767	0.138909	0.157708	0.121217	0.114787	0.0725104	0.105664	0.074165	0.172556	0.0220319	0.0476257	0.0445143	0.0295598	0.0228361	0.0820316	0.0155341	0.0406798	0.021813	0.0383581	0.0152465	0.0171168	0.0667048	0.0530509	0.0543898	0.0262129	0.0549849	0.0323564	0.0242291	0.0337986	3.936478	0.261457	0.315957	0.096128	0.326459	3.37868
1492	0	-14767.3	-14776.6	9.27502	0.151774	0.1058	0.0972393	0.0921075	0.111844	0.0871989	0.128174	0.0844793	0.0952322	0.181927	0.0806374	0.0822908	0.117021	0.109164	0.108961	0.111575	0.159492	0.114675	0.168279	0.081626	0.0911571	0.107641	0.178637	0.0319391	0.0305551	0.0409495	0.0185681	0.0146487	0.0661901	0.0529959	0.0976332	0.0321796	0.0459712	0.0257823	0.0184257	0.0428735	0.0357019	0.0627722	0.0567285	0.0233266	0.0319952	0.0268463	0.0186535	3.872115	0.268825	0.284339	0.105336	0.341501	3.421669
1493	1	-14767.2	-14778.2	10.9414	0.165378	0.0862841	0.0982611	0.0866734	0.127807	0.0678159	0.126295	0.0814171	0.0928283	0.171986	0.0774527	0.0978979	0.105055	0.114358	0.101705	0.123239	0.133317	0.0985959	0.114332	0.0725104	0.0703699	0.0689699	0.162114	0.021331	0.0508879	0.0459641	0.0228815	0.0391417	0.0909586	0.0364012	0.0266816	0.0172354	0.0522163	0.0227343	0.0247139	0.0567711	0.0544763	0.0544404	0.0331752	0.048778	0.045605	0.0351615	0.0247809	3.972055	0.273921	0.282609	0.0984734	0.344996	3.248999
1494	0	-14770.8	-14781.2	10.4151	0.147054	0.09799	0.104659	0.112315	0.110238	0.0849253	0.117979	0.10154	0.101981	0.187449	0.0785011	0.0956018	0.122225	0.106528	0.108961	0.135067	0.13897	0.112181	0.127418	0.0639449	0.0729482	0.0660177	0.157383	0.0192548	0.0287282	0.0409495	0.0227296	0.0172458	0.0701708	0.0418864	0.0887361	0.0454841	0.0268757	0.0257823	0.0253292	0.0428735	0.0343896	0.0414469	0.0516913	0.0118239	0.0422809	0.0238085	0.0324079	4.241881	0.28578	0.281099	0.0987661	0.334355	3.285774
1495	1	-14775.6	-14785.1	9.49259	0.148382	0.146677	0.130593	0.0963082	0.110852	0.0926073	0.139157	0.0790461	0.116324	0.157168	0.0788669	0.0810441	0.101469	0.125344	0.107837	0.132002	0.141325	0.137649	0.12359	0.0943549	0.0781724	0.0739522	0.168835	0.0358894	0.0504913	0.0202507	0.0123489	0.0207573	0.092412	0.0268866	0.0557181	0.01	0.048556	0.0149109	0.0350869	0.0657948	0.0519521	0.052698	0.0235724	0.0325812	0.0443341	0.0186948	0.0262172	3.859038	0.274997	0.292682	0.0974708	0.33485	3.400708
1496	0	-14761.4	-14771.7	10.3074	0.149988	0.104555	0.0941293	0.0797388	0.119291	0.0894061	0.117979	0.0864995	0.108128	0.184105	0.0860263	0.0769644	0.106199	0.103401	0.0984626	0.135067	0.13848	0.124307	0.126259	0.0736711	0.0873166	0.0797208	0.170406	0.0175117	0.0273056	0.0313631	0.0258424	0.0168278	0.0661825	0.0520801	0.0751439	0.0504694	0.0410435	0.0307065	0.0304344	0.0470486	0.0468913	0.0545591	0.0523723	0.0112445	0.0269874	0.041336	0.0271301	3.968959	0.27497	0.275548	0.101243	0.348238	3.312581
1497	1	-14773.2	-14783.1	9.92993	0.118863	0.0936009	0.0880229	0.0752628	0.117894	0.0634779	0.125244	0.0622622	0.103546	0.191191	0.0759458	0.0680867	0.109396	0.121311	0.102899	0.136185	0.136673	0.140311	0.150557	0.077528	0.0881543	0.0626691	0.188345	0.0390167	0.0332203	0.0263083	0.0303489	0.0308706	0.0937411	0.0361433	0.0394662	0.0260702	0.051866	0.0272435	0.021245	0.07275	0.0528439	0.0526444	0.0437224	0.0645098	0.0413482	0.0366897	0.025535	4.092253	0.273864	0.286414	0.0958076	0.343915	3.34301
1498	0	-14766.5	-14777.5	10.9973	0.149934	0.0797641	0.102527	0.087245	0.0908369	0.0788119	0.123346	0.0834124	0.0875982	0.160008	0.0817254	0.070432	0.10718	0.123685	0.103936	0.135067	0.11893	0.114449	0.127896	0.0717828	0.0706612	0.0673801	0.175688	0.0251779	0.0313447	0.0330847	0.0343208	0.0144333	0.0668174	0.0529186	0.105076	0.0304211	0.0392217	0.0254625	0.0344989	0.0470486	0.0438824	0.0537904	0.0793395	0.0209216	0.0356853	0.0201498	0.0308763	4.083946	0.290258	0.281992	0.0995317	0.328219	3.236766
1499	1	-14773.6	-14783.5	9.86764	0.138926	0.0913383	0.108258	0.0834158	0.113878	0.0882766	0.138728	0.0863396	0.109345	0.18108	0.0883005	0.0850481	0.0872747	0.0889076	0.108881	0.12802	0.133029	0.10872	0.155819	0.0746658	0.0761825	0.0838348	0.192605	0.0569246	0.0452684	0.0317846	0.0177437	0.0205011	0.0757975	0.0618306	0.0385447	0.021537	0.0359706	0.0275014	0.0223803	0.0624175	0.0513511	0.0615534	0.0358167	0.0577266	0.0266675	0.0213377	0.0270477	4.069578	0.27851	0.28728	0.0996523	0.334558	3.350576
1500	0	-14770.3	-14780.7	10.4458	0.136693	0.0959197	0.112122	0.0922137	0.107833	0.0900024	0.131948	0.0775473	0.0807921	0.165974	0.0884639	0.0748108	0.0892098	0.125492	0.0935155	0.102174	0.130507	0.136943	0.122534	0.0853011	0.0984906	0.0953913	0.204932	0.0185413	0.0228723	0.02566	0.0343208	0.0188351	0.0535811	0.0564756	0.0893486	0.0367615	0.0461433	0.0375804	0.0221507	0.0371976	0.0482498	0.0430983	0.0441781	0.0146355	0.0455169	0.0372291	0.0175449	4.138121	0.274323	0.279179	0.103125	0.343372	3.288734
1501	1	-14770.5	-14779.4	8.96245	0.150575	0.0905889	0.10975	0.0839432	0.115403	0.0855492	0.116015	0.0897715	0.0777848	0.17652	0.0877657	0.0880288	0.109473	0.120923	0.11799	0.12802	0.117293	0.136608	0.14461	0.0898015	0.0902692	0.0709554	0.186908	0.0298381	0.05794	0.0363383	0.0227721	0.0408123	0.121146	0.0253966	0.0416019	0.0246677	0.0578327	0.0185491	0.0196052	0.0689912	0.0380721	0.0636373	0.0248983	0.0606305	0.0365445	0.0254503	0.033328	4.214936	0.279991	0.289147	0.105114	0.325748	3.432598
1502	0	-14767.6	-14777	9.40115	0.145097	0.0903774	0.0931635	0.0979098	0.134364	0.0798119	0.12493	0.0789811	0.110219	0.158918	0.0796139	0.0813187	0.08163	0.107545	0.122205	0.121481	0.139149	0.14178	0.116676	0.0776666	0.10448	0.0748169	0.197431	0.0417252	0.0339267	0.0281209	0.032806	0.022855	0.0582949	0.0507814	0.100142	0.039726	0.0345893	0.027815	0.0350133	0.049841	0.0473389	0.0412468	0.0560802	0.0200151	0.0511068	0.0224996	0.0425926	4.088957	0.274125	0.291125	0.0976148	0.337134	3.396081
1503	1	-14766.3	-14777	10.7127	0.154852	0.0905889	0.108466	0.0861688	0.116722	0.0653694	0.122902	0.0805824	0.100527	0.174587	0.0880274	0.0701319	0.102251	0.121823	0.116985	0.160255	0.125139	0.117102	0.11248	0.0808018	0.0729465	0.100399	0.159529	0.0298381	0.0344484	0.0391482	0.016324	0.0288096	0.103323	0.0312566	0.02561	0.0255946	0.0428793	0.00836006	0.0313208	0.0393105	0.0544164	0.0521133	0.0282959	0.0446141	0.0370799	0.029623	0.0236317	4.266012	0.282577	0.276693	0.104747	0.335982	3.254632
1504	0	-14763.1	-14773.9	10.7737	0.139979	0.0825813	0.118111	0.112577	0.110286	0.0708175	0.11275	0.0865299	0.105719	0.195662	0.0738492	0.0824016	0.119004	0.104648	0.108537	0.141067	0.128744	0.121119	0.123269	0.0843026	0.0875856	0.0719605	0.169011	0.0213036	0.0286458	0.0234525	0.0307327	0.0263358	0.0560364	0.0611612	0.0920596	0.0346084	0.0323017	0.0225275	0.0137057	0.0415019	0.0404873	0.0549845	0.047122	0.00700459	0.0298075	0.025353	0.0302532	3.903565	0.272911	0.286196	0.0956145	0.345279	3.269897
1505	1	-14764.5	-14775	10.4985	0.136569	0.108048	0.107349	0.0962526	0.110334	0.0599277	0.129071	0.0892577	0.0924438	0.195213	0.0760842	0.0805355	0.108865	0.104303	0.0961464	0.126328	0.123682	0.113498	0.134675	0.0802991	0.0966629	0.0793801	0.169702	0.0235238	0.0336645	0.0391541	0.0202908	0.0320463	0.0831804	0.0299448	0.0276589	0.0331942	0.0464306	0.0209384	0.0435051	0.0514501	0.0544164	0.068937	0.0217701	0.0435262	0.0401258	0.0284517	0.0242254	4.179265	0.28401	0.27229	0.101721	0.34198	3.281061
1506	0	-14770.5	-14780.5	9.99191	0.150796	0.104705	0.108206	0.102553	0.102496	0.0907529	0.141119	0.0668058	0.100871	0.195229	0.0734436	0.0918222	0.126658	0.104648	0.0865496	0.121096	0.139558	0.105536	0.113209	0.0775104	0.0935843	0.0724933	0.227269	0.0216062	0.0184616	0.0279621	0.0218068	0.0181075	0.0607201	0.0495062	0.07792	0.0547748	0.0392644	0.0303185	0.0279001	0.0386082	0.0396661	0.0588209	0.0458327	0.0224011	0.024237	0.0292086	0.0248175	4.22878	0.278224	0.275048	0.093582	0.353146	3.328852
1507	1	-14765.2	-14775	9.80949	0.119067	0.0781738	0.117209	0.0969866	0.111044	0.0816943	0.123625	0.0829086	0.0969532	0.197819	0.0872937	0.0829623	0.104003	0.117563	0.100048	0.145961	0.136177	0.121074	0.121208	0.0843117	0.0896148	0.0887299	0.182984	0.0319719	0.0396691	0.0391541	0.0473962	0.0299553	0.103036	0.0346124	0.0322826	0.00976062	0.0446997	0.025522	0.0268562	0.0565238	0.0486714	0.0429906	0.0338333	0.0550225	0.055745	0.0275315	0.0217679	3.77106	0.276089	0.288033	0.100179	0.335698	3.374412
1508	0	-14776.6	-14786.3	9.70499	0.144502	0.0798703	0.10963	0.0826213	0.102496	0.0845764	0.122005	0.0622328	0.0955871	0.209731	0.0870935	0.101127	0.0989116	0.0994855	0.111624	0.119121	0.124985	0.124913	0.119963	0.0755352	0.11132	0.0998014	0.154495	0.0494991	0.0423754	0.0305331	0.0310998	0.0131677	0.0623327	0.0638822	0.123764	0.0279143	0.037364	0.0223606	0.0328483	0.0345431	0.0402839	0.0601339	0.0533694	0.0227017	0.0376549	0.0171692	0.0388116	4.127467	0.277017	0.28907	0.0948319	0.339081	3.363437
1509	1	-14774	-14783.3	9.33994	0.157426	0.092982	0.0911673	0.110773	0.123217	0.0996797	0.134376	0.078464	0.109132	0.154892	0.0913553	0.0845034	0.0996059	0.121301	0.109547	0.147676	0.11616	0.14226	0.132768	0.0746354	0.0873176	0.085245	0.177878	0.0137327	0.0526789	0.0476425	0.0324951	0.0324416	0.102761	0.0363935	0.0386932	0.0241147	0.0318858	0.0177578	0.0206514	0.0549378	0.0486714	0.0610523	0.0178617	0.075839	0.0281448	0.019159	0.0255543	4.044492	0.267303	0.290797	0.104552	0.337348	3.40483
1510	0	-14764.3	-14774.2	9.90352	0.134086	0.11848	0.10963	0.0871805	0.118478	0.0981567	0.131679	0.0817451	0.0956606	0.182454	0.076607	0.0717792	0.0923424	0.103662	0.11009	0.158105	0.126321	0.1232	0.130756	0.0761211	0.0800556	0.092534	0.167167	0.0300532	0.0330769	0.0230757	0.0166633	0.0253433	0.0578954	0.0359174	0.0868166	0.0467273	0.0346137	0.0234279	0.0314121	0.0579606	0.0413974	0.0436903	0.0655362	0.0392235	0.0224766	0.029597	0.0342074	4.096478	0.282967	0.285039	0.0955983	0.336396	3.345402
1511	1	-14765.4	-14776.1	10.7582	0.139653	0.0887759	0.0923512	0.090319	0.132449	0.0867926	0.133325	0.0906151	0.0841617	0.18614	0.0714767	0.0811311	0.10077	0.10906	0.0949022	0.131153	0.15067	0.119928	0.111422	0.0791402	0.0795221	0.0676847	0.192529	0.0178983	0.0438571	0.0288926	0.013679	0.0366799	0.114462	0.0414911	0.0327471	0.0151998	0.0541742	0.0249378	0.0225168	0.0626104	0.0429681	0.0525792	0.0248736	0.0326514	0.0365116	0.028802	0.0209634	4.053599	0.268558	0.297184	0.100176	0.334082	3.262467
1512	0	-14771	-14779.8	8.79009	0.138448	0.0933609	0.108529	0.102671	0.126139	0.0950795	0.122265	0.0900778	0.1213	0.186037	0.0978954	0.086438	0.116309	0.112043	0.13878	0.147771	0.144355	0.11645	0.138346	0.0829411	0.0901912	0.0936898	0.166607	0.0358422	0.0330769	0.0313122	0.0134746	0.0177063	0.0566149	0.0625815	0.0944931	0.0292352	0.0235055	0.0154476	0.0339404	0.0348267	0.0317791	0.0436903	0.0479368	0.0209661	0.0358457	0.0373438	0.0329373	4.241881	0.268945	0.291336	0.106486	0.333233	3.448278
1513	1	-14778.5	-14788.6	10.1131	0.151545	0.0945721	0.105548	0.078398	0.12326	0.085049	0.14379	0.0659618	0.0913624	0.177729	0.0914171	0.0856197	0.0994518	0.12442	0.104729	0.162172	0.128337	0.112644	0.112678	0.0783521	0.0765733	0.0628404	0.207914	0.0298111	0.0345881	0.0110361	0.0259257	0.0187429	0.103775	0.0313134	0.0284211	0.0148351	0.0411854	0.0279296	0.0391926	0.0601137	0.0322557	0.0572121	0.0470017	0.0586792	0.0516455	0.0198252	0.0291232	4.053607	0.257925	0.292956	0.100799	0.34832	3.326976
1514	0	-14769.9	-14778.8	8.93906	0.122649	0.131002	0.102518	0.0986416	0.102377	0.0936813	0.128251	0.0803653	0.0957302	0.179671	0.0932664	0.0991742	0.100165	0.107661	0.104676	0.151747	0.147928	0.144268	0.135359	0.0784828	0.0928212	0.0884758	0.206805	0.0249515	0.0195835	0.0286259	0.0167351	0.0180715	0.0548592	0.0714766	0.0798551	0.0472411	0.0381298	0.0132175	0.0361398	0.0539445	0.0348978	0.0552759	0.0516526	0.0216368	0.0250563	0.0438776	0.0291303	3.958035	0.263681	0.302839	0.101049	0.332432	3.450075
1515	1	-14772.4	-14781.5	9.10584	0.145566	0.0864287	0.125535	0.10519	0.108662	0.0874503	0.108277	0.0714585	0.100561	0.15896	0.0907802	0.0917632	0.138023	0.1209	0.113711	0.127925	0.150731	0.11966	0.14776	0.0673491	0.0939488	0.0935248	0.201497	0.0289139	0.0668739	0.0250874	0.0244364	0.0136889	0.0968289	0.0471331	0.0329353	0.0177579	0.0337327	0.0230489	0.034751	0.050963	0.0510658	0.0530263	0.0217633	0.0445836	0.0374926	0.0423248	0.0238521	4.083736	0.272094	0.294572	0.101187	0.332146	3.42592
1516	0	-14775.2	-14786	10.8957	0.135666	0.0975127	0.104003	0.0995122	0.0941776	0.0962964	0.125482	0.0756445	0.0795668	0.190032	0.0688937	0.0809842	0.0845997	0.0876564	0.113569	0.134395	0.112219	0.136097	0.1378	0.061015	0.0882214	0.100021	0.201882	0.032667	0.0367604	0.0240098	0.0254974	0.0140368	0.0632506	0.0592724	0.0893128	0.0292991	0.0212673	0.0279319	0.0429944	0.0565511	0.0349564	0.0547121	0.0229403	0.0213135	0.0250563	0.0423957	0.0255199	3.948352	0.275422	0.288816	0.10014	0.335622	3.254992
1517	1	-14767.3	-14777.4	10.1626	0.13504	0.0980493	0.107178	0.0927049	0.132315	0.0882544	0.12063	0.0782634	0.0880332	0.178477	0.0756068	0.0889371	0.11352	0.0799733	0.102895	0.129981	0.141052	0.118991	0.138805	0.0623135	0.0769935	0.100585	0.168132	0.0290539	0.0371275	0.0324703	0.02068	0.0274238	0.085603	0.0271566	0.0359002	0.014966	0.0662333	0.020624	0.034751	0.0538948	0.0648049	0.0601277	0.0270426	0.072546	0.0459046	0.0283413	0.0340112	3.831458	0.269076	0.296255	0.105817	0.328852	3.335393
