Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
6010	-15379.7	-15395.4	15.782	0.108123	0.110826	0.108369	0.099652	0.097809	0.0750167	0.130451	0.0634275	0.0951705	0.14641	0.0863689	0.0907484	0.109038	0.0786131	0.118468	0.0979613	0.112896	0.118489	0.122571	0.0855459	0.0853546	0.0792843	0.163685	0.0464528	0.00517227	0.0428583	0.0301823	0.0375192	0.0628579	0.0240693	0.0315913	0.0241423	0.0533834	0.0338397	0.0241499	0.031264	0.0338443	0.0255445	0.0403004	0.0545096	0.0328703	0.0199989	0.0510505	0.224276	0.290724	0.101191	0.383809	3.089879
6020	-15376.8	-15391.7	14.8862	0.141745	0.0966663	0.0916696	0.0994981	0.0954546	0.0888201	0.120341	0.0877656	0.102907	0.152111	0.079501	0.083085	0.0950016	0.082309	0.103181	0.163407	0.12809	0.0987971	0.120319	0.0689171	0.0839517	0.0877827	0.162287	0.0413516	0.0181995	0.0539639	0.0315228	0.0301056	0.0691853	0.0221388	0.0300048	0.0292002	0.0477213	0.0634434	0.0314825	0.00900064	0.0402663	0.0162684	0.0203391	0.0649897	0.0385291	0.0300407	0.0581042	0.2194	0.306445	0.103677	0.370478	3.179465
6030	-15377.6	-15392.5	14.9061	0.156738	0.0962424	0.0902588	0.0982927	0.103696	0.0687934	0.135714	0.100495	0.0919544	0.171675	0.0884165	0.0734314	0.111947	0.073909	0.107395	0.152688	0.118588	0.110952	0.112046	0.0723403	0.0921282	0.0787896	0.164878	0.0396799	0.0441039	0.0441875	0.0400071	0.022324	0.0835205	0.025437	0.0302068	0.0319031	0.0407034	0.0377109	0.0294261	0.00786726	0.0330971	0.0167729	0.0311464	0.0499945	0.0315146	0.0210363	0.0454628	0.213635	0.309877	0.105426	0.371062	3.177471
6040	-15376.5	-15392.7	16.1944	0.128518	0.0887768	0.0964535	0.117577	0.126783	0.0631434	0.127261	0.0720136	0.082259	0.158036	0.0871346	0.0658287	0.100617	0.0829751	0.112116	0.125711	0.139605	0.124472	0.100761	0.0684459	0.0833676	0.0892194	0.168878	0.0214267	0.0133336	0.0323983	0.0312339	0.0187453	0.0646144	0.0351825	0.0549262	0.0295994	0.0385888	0.0325587	0.0298334	0.0178975	0.0302536	0.0167345	0.026959	0.0422306	0.0242096	0.0300859	0.0478788	0.214746	0.286796	0.106969	0.391488	3.048642
6050	-15377.5	-15392.2	14.6821	0.140843	0.0851749	0.121968	0.108989	0.116354	0.082998	0.120961	0.0690296	0.0975276	0.17796	0.0741606	0.0984467	0.0984479	0.0873234	0.107381	0.128475	0.125092	0.0963169	0.106842	0.0867993	0.120227	0.0788845	0.172752	0.0312663	0.0289702	0.0444872	0.0395258	0.0379645	0.0645214	0.0350613	0.0373601	0.0233633	0.0355806	0.028149	0.0351721	0.0136624	0.0416842	0.00904233	0.0270366	0.0485074	0.0397982	0.0246789	0.0510836	0.222213	0.277656	0.107138	0.392994	3.19987
6060	-15372.5	-15388.2	15.6955	0.120405	0.0983469	0.0916044	0.107589	0.119059	0.0705744	0.142732	0.0678895	0.107136	0.15426	0.0661222	0.0913285	0.0982127	0.0826051	0.106248	0.119061	0.130357	0.119089	0.128647	0.0698884	0.0857465	0.0654473	0.18403	0.0440057	0.011217	0.0439737	0.026204	0.0312995	0.0814514	0.0320683	0.0461052	0.0325399	0.0286297	0.0322017	0.0247416	0.00808671	0.0354048	0.00941692	0.0435622	0.0405158	0.0349896	0.0167228	0.0490205	0.224858	0.298437	0.103832	0.372872	3.098535
6070	-15369.8	-15385	15.1916	0.123956	0.118383	0.0834981	0.100298	0.110099	0.0816597	0.14806	0.0686785	0.0958651	0.145002	0.0765811	0.0913285	0.0931309	0.0814445	0.110676	0.139358	0.132281	0.118131	0.120652	0.0721638	0.095239	0.0809952	0.16391	0.0351135	0.0180851	0.0539506	0.0342293	0.0314881	0.0779572	0.0162639	0.0436652	0.0217423	0.0380929	0.0369618	0.0264717	0.0129116	0.0415257	0.00483365	0.0318537	0.0371623	0.0501474	0.0286014	0.0564767	0.221238	0.295872	0.103283	0.379608	3.148924
6080	-15368.8	-15383.5	14.6818	0.137669	0.0952871	0.0933457	0.109754	0.108017	0.0931857	0.119503	0.089091	0.081529	0.164991	0.0803055	0.0904053	0.0975359	0.102941	0.110676	0.143452	0.122482	0.110263	0.107676	0.0706598	0.0844432	0.0840042	0.199149	0.0441479	0.0203285	0.0417129	0.0281634	0.0281282	0.0904242	0.0201121	0.0435137	0.0232792	0.040107	0.035804	0.0235688	0.0173202	0.0362585	0.00694332	0.031408	0.0437394	0.0447825	0.0273203	0.0564767	0.218604	0.293722	0.112065	0.375609	3.199905
6090	-15380.8	-15397.1	16.3061	0.0991326	0.0975552	0.0742586	0.105604	0.0829155	0.082752	0.138778	0.0742966	0.0961496	0.155932	0.0773877	0.0732907	0.0894994	0.101209	0.0871095	0.128421	0.164336	0.124953	0.107275	0.0730995	0.0967733	0.0762557	0.157721	0.0402381	0.0170613	0.0453532	0.0190351	0.0331542	0.0904242	0.0311715	0.0480211	0.0286449	0.0324877	0.0256375	0.0183658	0.0168247	0.0522081	0.0093015	0.032141	0.0364206	0.0422431	0.0193136	0.0347173	0.210645	0.312043	0.0967382	0.380574	3.037469
6100	-15374.9	-15390.2	15.3647	0.0935893	0.105354	0.098424	0.105907	0.107062	0.0756687	0.149595	0.0790728	0.0959206	0.152534	0.0953729	0.0906233	0.0910191	0.0904123	0.102733	0.119813	0.137646	0.117541	0.125184	0.0765674	0.100267	0.0681449	0.166035	0.0290773	0.0152646	0.0514632	0.025562	0.0248607	0.0819883	0.0286632	0.038155	0.0247924	0.0427555	0.0310104	0.0304328	0.0185702	0.0318828	0.0113605	0.0411286	0.047974	0.0352388	0.0204263	0.0565184	0.233442	0.282151	0.109667	0.37474	3.131612
6110	-15374.1	-15388.9	14.7867	0.130791	0.110434	0.110826	0.101231	0.108021	0.0589439	0.12213	0.0875791	0.0923182	0.172643	0.0822069	0.0862431	0.102178	0.108554	0.11178	0.118778	0.146156	0.102181	0.125136	0.0911362	0.0914364	0.0770555	0.153028	0.0289848	0.0239614	0.0419135	0.0202926	0.0333719	0.0804734	0.0380777	0.0365601	0.0204375	0.0378704	0.0262524	0.0262145	0.00876373	0.0336121	0.0236419	0.0290561	0.0352965	0.0703385	0.0269875	0.0565184	0.230257	0.284566	0.102378	0.382798	3.189409
6120	-15371.7	-15387.1	15.3578	0.110919	0.0826473	0.0848318	0.102724	0.0983242	0.0730401	0.14089	0.0948589	0.0757049	0.175371	0.0743244	0.074899	0.102953	0.0934213	0.122004	0.140189	0.12186	0.122069	0.140494	0.0758602	0.0857392	0.0907962	0.160856	0.0349243	0.0144503	0.064787	0.0353639	0.0246073	0.0765734	0.019009	0.0323977	0.0332399	0.0456864	0.0360488	0.0182396	0.0121171	0.0327788	0.0154953	0.0285876	0.0532678	0.036229	0.0234699	0.0502493	0.217215	0.296061	0.101358	0.385367	3.132301
6130	-15378.7	-15394	15.3395	0.143656	0.0947024	0.0919589	0.0881623	0.130574	0.081798	0.141205	0.0864081	0.0841988	0.151162	0.0638353	0.069998	0.103698	0.0986609	0.112451	0.111558	0.118568	0.139463	0.126993	0.0755485	0.0923749	0.0741538	0.1687	0.0327904	0.0220962	0.0475078	0.0281364	0.0172274	0.0881384	0.0243877	0.0365304	0.0238929	0.0371603	0.0287507	0.0372494	0.0293891	0.0425341	0.00897722	0.0381225	0.0569749	0.0354359	0.016251	0.0327493	0.227857	0.288541	0.0991538	0.384448	3.134131
6140	-15373.4	-15387.4	14.0197	0.124535	0.0865167	0.115568	0.108819	0.121555	0.0849031	0.117226	0.0789226	0.0974473	0.15077	0.0922133	0.0890629	0.0805954	0.123307	0.111504	0.124645	0.121158	0.11324	0.128192	0.0798194	0.0982407	0.0872892	0.171814	0.0369716	0.0195924	0.0431211	0.0366385	0.0257839	0.0861799	0.0397584	0.0430474	0.0292736	0.0379234	0.0386607	0.0309428	0.0181426	0.052129	0.0201133	0.0222458	0.0408801	0.0516049	0.0313287	0.0544354	0.209931	0.312197	0.0975633	0.380309	3.266115
6150	-15370.4	-15386.4	15.9643	0.110525	0.0806216	0.108814	0.0992297	0.113619	0.0741513	0.130776	0.0716249	0.103616	0.157518	0.0818053	0.0739505	0.0945693	0.107689	0.110816	0.105158	0.134883	0.100163	0.122469	0.0792496	0.0640348	0.0805931	0.170941	0.0316664	0.020412	0.0496202	0.0311601	0.023448	0.0636243	0.0406441	0.0354241	0.0224771	0.0421673	0.0373796	0.0195296	0.019416	0.0372723	0.0361303	0.0307335	0.0538129	0.0450973	0.0219878	0.032838	0.226255	0.29414	0.103983	0.375622	3.071657
6160	-15371.1	-15385.9	14.8506	0.121229	0.095205	0.104382	0.104898	0.097981	0.0956482	0.133097	0.0736359	0.095761	0.160598	0.0803645	0.0877593	0.105855	0.086947	0.0949826	0.158632	0.133448	0.101852	0.122469	0.0684724	0.0877173	0.0789974	0.182349	0.0339952	0.0257366	0.0434538	0.0214243	0.0116494	0.0793273	0.0299229	0.0471972	0.0222099	0.0403662	0.0403787	0.0195296	0.0195836	0.0327958	0.0278925	0.0429361	0.0573306	0.0285995	0.0289378	0.057479	0.208523	0.307128	0.107019	0.377331	3.183027
6170	-15385	-15400	14.9518	0.107838	0.0732371	0.0884959	0.105498	0.0995842	0.107937	0.123405	0.0740662	0.118339	0.157093	0.0759581	0.0965241	0.126345	0.111866	0.107799	0.127165	0.122806	0.117028	0.121475	0.0883315	0.0886207	0.0975892	0.181667	0.0384173	0.012131	0.0374905	0.0291775	0.00939697	0.0918621	0.0299229	0.0334652	0.0290134	0.0413528	0.0248703	0.0294948	0.0164341	0.0273672	0.0144472	0.0272979	0.0386371	0.0524625	0.0236719	0.0473206	0.220901	0.297857	0.0973126	0.383929	3.172901
6180	-15375.6	-15391.1	15.4516	0.134138	0.0881095	0.103205	0.097618	0.121156	0.0692197	0.107612	0.0790402	0.0862878	0.149589	0.0773971	0.0971287	0.0747715	0.092816	0.119479	0.133918	0.131259	0.101317	0.120975	0.071823	0.0849794	0.0845092	0.170242	0.040868	0.0146304	0.0457557	0.0342114	0.0225015	0.0732562	0.0418011	0.046256	0.0232281	0.0308148	0.0284612	0.0238668	0.0121728	0.041084	0.0174965	0.0214083	0.0482544	0.0613461	0.037936	0.0609805	0.212891	0.312135	0.0979534	0.377021	3.12292
6190	-15366.5	-15382.6	16.0645	0.132672	0.079931	0.0967907	0.113913	0.117852	0.0847872	0.126944	0.075203	0.0822841	0.177347	0.075835	0.0702775	0.106161	0.092816	0.101977	0.126785	0.136438	0.108127	0.0927846	0.071823	0.0899293	0.0882368	0.164106	0.0423961	0.0203997	0.0526092	0.0248798	0.013737	0.0916473	0.0367263	0.0409959	0.0246573	0.0343928	0.0247094	0.0251915	0.0129413	0.0327067	0.0192133	0.0252034	0.0325451	0.0304161	0.0244314	0.0388146	0.215835	0.291902	0.102377	0.389886	3.061636
6200	-15371.4	-15386.5	15.0182	0.138265	0.0988396	0.0845559	0.102657	0.099626	0.0986431	0.127664	0.0665739	0.0869346	0.184961	0.0722575	0.0939537	0.0848031	0.102811	0.108043	0.122392	0.130488	0.112962	0.119259	0.0793641	0.0708625	0.0992935	0.189916	0.0314991	0.0181142	0.0524012	0.037858	0.017039	0.0720041	0.0235489	0.0495389	0.0175134	0.0472047	0.0283044	0.0239006	0.0194679	0.0409092	0.0194827	0.0313508	0.0477472	0.0341738	0.0364565	0.0426261	0.209051	0.299281	0.103571	0.388097	3.166266
6210	-15373.3	-15388.5	15.1194	0.128924	0.112158	0.0869486	0.103783	0.120072	0.106394	0.112234	0.0769292	0.0966308	0.156374	0.0749149	0.0855679	0.107624	0.0959215	0.108043	0.144334	0.140713	0.0832664	0.119531	0.0788401	0.0797935	0.0775405	0.162282	0.0347506	0.0257664	0.0559751	0.0329848	0.0107531	0.0900144	0.0347609	0.0434839	0.0425663	0.0260513	0.0166012	0.0274995	0.00945633	0.0378515	0.0180707	0.0178408	0.0542159	0.0343402	0.0277671	0.0565787	0.212802	0.296392	0.10134	0.389466	3.156146
6220	-15378	-15393.9	15.8582	0.113567	0.0817915	0.080203	0.114223	0.104862	0.101644	0.142801	0.0861682	0.107175	0.153683	0.0738972	0.0688378	0.0953858	0.0815302	0.116032	0.132183	0.120584	0.118266	0.108808	0.0922392	0.0756323	0.0646928	0.162928	0.0368505	0.0214117	0.0606219	0.0149642	0.0136775	0.0909288	0.0402176	0.0428713	0.0347863	0.0364586	0.0173493	0.0261245	0.0112457	0.0272211	0.0154771	0.0280773	0.0590975	0.0510649	0.0199422	0.0367418	0.224377	0.285462	0.10907	0.38109	3.082265
6230	-15371.7	-15386.3	14.5624	0.125209	0.124964	0.0808524	0.123033	0.119211	0.0897932	0.116075	0.0848249	0.089885	0.175812	0.0805601	0.0701115	0.0978463	0.102869	0.107489	0.116061	0.127406	0.125599	0.108345	0.0815235	0.0880821	0.0989765	0.181092	0.032024	0.0399714	0.0420679	0.0360848	0.00967255	0.0775887	0.0453004	0.0418981	0.0347863	0.0433943	0.0267889	0.036308	0.0112856	0.0324866	0.0138557	0.0232573	0.0383777	0.044031	0.0203537	0.0466915	0.213768	0.302233	0.10757	0.37643	3.211846
6240	-15378.6	-15393.6	14.954	0.105735	0.100488	0.103514	0.0951266	0.114652	0.0710807	0.123886	0.0686376	0.0848408	0.16998	0.109381	0.0875969	0.0877348	0.109735	0.123582	0.137266	0.127406	0.103718	0.13799	0.0849647	0.0833679	0.0673641	0.173341	0.0339463	0.0277802	0.0438773	0.0255852	0.0114718	0.0952505	0.0328846	0.0573991	0.0314525	0.0240636	0.0157214	0.0331903	0.0247901	0.0397741	0.0147809	0.0252083	0.0439272	0.0457975	0.0257738	0.0486167	0.222672	0.294746	0.101892	0.38069	3.17268
6250	-15373.9	-15388.6	14.6575	0.14736	0.0962629	0.086332	0.100595	0.100099	0.0784368	0.131323	0.0860175	0.0826908	0.16998	0.0847044	0.0850503	0.0932818	0.0889581	0.103472	0.130816	0.125012	0.106019	0.122499	0.0703715	0.112369	0.0849246	0.152305	0.0508828	0.0125476	0.051378	0.0247552	0.0210765	0.0763146	0.0350934	0.0480558	0.026554	0.0330306	0.0411152	0.0259214	0.0246393	0.0434728	0.0211752	0.0299576	0.0575567	0.0514345	0.0353546	0.0531335	0.225762	0.287327	0.101142	0.385768	3.20233
6260	-15374.3	-15390.3	16.0004	0.115951	0.0867084	0.094154	0.108054	0.125515	0.0745733	0.109758	0.065238	0.0893363	0.153795	0.0834641	0.0650341	0.097597	0.0975992	0.0960168	0.0995958	0.107296	0.119281	0.112071	0.072905	0.0787491	0.0898149	0.169893	0.0270926	0.0247376	0.0556885	0.0317335	0.0187617	0.075035	0.0269	0.0403487	0.0496546	0.0558035	0.032736	0.0298888	0.0280554	0.021268	0.0300599	0.0317143	0.0392044	0.0415959	0.0246353	0.070735	0.212285	0.29709	0.102787	0.387837	3.068048
6270	-15388.6	-15403	14.4207	0.11743	0.105091	0.114865	0.0852143	0.0994289	0.0756358	0.121361	0.088002	0.0905659	0.17551	0.0843259	0.105018	0.0734889	0.0978658	0.118264	0.106114	0.131216	0.1137	0.118491	0.0980396	0.0888414	0.0892458	0.136554	0.0608895	0.0314116	0.0645082	0.0228267	0.0242707	0.0567154	0.038853	0.0295643	0.0382335	0.0550753	0.0246479	0.0233741	0.0110767	0.047585	0.0358276	0.0405056	0.0412395	0.0646906	0.0278318	0.0526131	0.221671	0.303032	0.102741	0.372556	3.22601
6280	-15371.6	-15386.4	14.8008	0.120789	0.0953312	0.103715	0.104887	0.129697	0.0842184	0.115366	0.0891476	0.08001	0.152223	0.0727261	0.0772394	0.109413	0.10208	0.109044	0.117174	0.150129	0.137501	0.121296	0.0791543	0.0948868	0.0955574	0.164482	0.031933	0.0229126	0.041144	0.0337401	0.0281052	0.0779453	0.0273374	0.038174	0.0384953	0.0348132	0.0179398	0.0214405	0.0249146	0.0385622	0.0205959	0.0313088	0.05634	0.026311	0.0317812	0.0381394	0.220182	0.289483	0.104161	0.386173	3.188002
6290	-15369.6	-15385.1	15.5055	0.111241	0.0961372	0.113404	0.0949074	0.112774	0.0836092	0.13214	0.0761534	0.110341	0.171071	0.0818774	0.0829951	0.0993156	0.0784759	0.115171	0.126542	0.123365	0.0875191	0.110906	0.0738627	0.083403	0.0800499	0.164482	0.047089	0.0363215	0.0343427	0.0296714	0.0131808	0.0665052	0.03495	0.038174	0.0384953	0.0502294	0.0210621	0.0195742	0.017965	0.0402308	0.0184917	0.0252269	0.0441519	0.0494925	0.0231853	0.0594529	0.214891	0.301135	0.1087	0.375274	3.117534
6300	-15368.8	-15383.6	14.8638	0.102534	0.0999691	0.0967991	0.107946	0.12185	0.0721435	0.137902	0.0697837	0.0960303	0.171071	0.0804655	0.0797592	0.103824	0.0791724	0.115171	0.121782	0.128644	0.116659	0.135455	0.0790058	0.108446	0.0892635	0.16755	0.03091	0.0245427	0.0486131	0.0238162	0.0117856	0.0772887	0.0328969	0.0451252	0.0283436	0.0399806	0.0201071	0.0436399	0.0178449	0.0306659	0.0213898	0.0338704	0.0467169	0.0560596	0.0173513	0.0495271	0.211075	0.290709	0.1063	0.391915	3.181703
6310	-15370	-15385.5	15.5592	0.112012	0.094289	0.0862393	0.0981947	0.130424	0.0703752	0.124983	0.0913422	0.0875741	0.172462	0.091308	0.0726011	0.10149	0.0941209	0.110035	0.147568	0.124849	0.116659	0.124185	0.070044	0.0880405	0.0754277	0.148623	0.0377342	0.0165672	0.0423592	0.0216428	0.0270636	0.0866176	0.0197791	0.0375351	0.030062	0.0316949	0.0277202	0.0218179	0.0294226	0.0380434	0.0152565	0.0340126	0.044656	0.0345997	0.0228817	0.0598493	0.218316	0.300161	0.0965034	0.385019	3.112161
6320	-15371.6	-15386.5	14.8549	0.118374	0.107325	0.0974213	0.101226	0.120502	0.0890248	0.151116	0.0717688	0.0821891	0.179673	0.0936417	0.0828692	0.0864868	0.0983741	0.116223	0.130088	0.13632	0.117149	0.12285	0.065211	0.108696	0.0680591	0.165906	0.0396427	0.0261477	0.0333432	0.0315425	0.0231538	0.0672788	0.0302111	0.0448782	0.0446645	0.039114	0.0181713	0.0211238	0.00730006	0.0320841	0.0163038	0.026731	0.0494454	0.0498037	0.0147507	0.0564041	0.215344	0.308897	0.100183	0.375577	3.182589
6330	-15370.4	-15385.3	14.8179	0.126493	0.105672	0.0956969	0.096768	0.103599	0.0845473	0.0993658	0.0778888	0.0925237	0.168209	0.0858757	0.0687579	0.0963583	0.101179	0.135033	0.128516	0.132359	0.113715	0.115354	0.0883232	0.0843447	0.0937415	0.167192	0.0369376	0.025274	0.0498967	0.0434627	0.0184159	0.066135	0.0361006	0.0375455	0.0366916	0.0388922	0.0216594	0.0241253	0.0223972	0.0478024	0.0202051	0.040089	0.0538045	0.0381851	0.0155504	0.0516154	0.217469	0.302754	0.109909	0.369868	3.186299
6340	-15370.6	-15386.7	16.1521	0.119079	0.0968858	0.0946187	0.111366	0.097057	0.0937207	0.118819	0.0849576	0.0946188	0.148427	0.0765925	0.0838445	0.0790172	0.09459	0.0907597	0.111708	0.134222	0.115334	0.0937827	0.0825351	0.0798204	0.0692898	0.164574	0.0391656	0.016978	0.0461241	0.0270726	0.0304669	0.0642297	0.0332397	0.0386853	0.0377586	0.0353922	0.0395536	0.0426717	0.00953362	0.0346137	0.0217553	0.0303287	0.0368087	0.0460836	0.0244884	0.0623095	0.217678	0.300148	0.10341	0.378764	3.052878
6350	-15376.2	-15390.8	14.651	0.131634	0.107118	0.0946187	0.10259	0.119148	0.0672235	0.137575	0.088842	0.0978906	0.169363	0.0658941	0.100626	0.112381	0.107174	0.0996259	0.138925	0.125857	0.132761	0.135859	0.0789456	0.0708325	0.0793013	0.154842	0.0238912	0.024547	0.0477533	0.0349555	0.0265342	0.0729099	0.0369175	0.0391484	0.0448587	0.0522336	0.0158632	0.0220261	0.0179419	0.0265934	0.0157748	0.0264656	0.0439585	0.0381751	0.0221969	0.051211	0.222939	0.299332	0.104848	0.372882	3.202982
6360	-15374.2	-15390.4	16.1807	0.100745	0.0807411	0.0956055	0.0946749	0.0995389	0.0740969	0.134537	0.0548379	0.0951793	0.160334	0.0833267	0.0809769	0.0933746	0.0997518	0.109452	0.122469	0.115672	0.108204	0.12367	0.0876152	0.0931699	0.0882625	0.16024	0.0264114	0.024146	0.0373893	0.0343884	0.00603865	0.0946053	0.0353765	0.0379556	0.0338567	0.0554701	0.0158632	0.0331637	0.0120872	0.0393359	0.019014	0.0330076	0.0406309	0.038874	0.0234871	0.052432	0.218914	0.298079	0.0986247	0.384382	3.05001
6370	-15375.2	-15390.9	15.7031	0.131918	0.113059	0.110522	0.103018	0.0959533	0.0798642	0.124681	0.0767897	0.0873164	0.172791	0.0705242	0.0739549	0.119484	0.0929097	0.102403	0.139883	0.131816	0.105293	0.10023	0.0878815	0.0781357	0.0736815	0.150433	0.0281004	0.0216939	0.0569053	0.0238403	0.0215712	0.0837827	0.0304931	0.0315779	0.0409294	0.0396793	0.0411184	0.0249504	0.00863077	0.02925	0.0214113	0.0249947	0.0241883	0.0510446	0.0241838	0.0468855	0.224364	0.295925	0.0954391	0.384273	3.097775
6380	-15374.9	-15390.9	16.0856	0.117859	0.118872	0.101537	0.0887488	0.0991384	0.0815231	0.10981	0.0776141	0.069044	0.164477	0.0705242	0.0726154	0.082679	0.0961018	0.0987636	0.13053	0.126469	0.103013	0.109559	0.0612365	0.0897375	0.090763	0.161277	0.0292546	0.0328723	0.0471279	0.0403843	0.0376138	0.0780222	0.0213657	0.0506211	0.033329	0.0426909	0.0153526	0.0323767	0.0140903	0.03369	0.0173898	0.0247472	0.0374031	0.0442369	0.0311848	0.073878	0.221607	0.298942	0.101211	0.378241	3.059522
6390	-15370.4	-15386.4	16.0348	0.0980337	0.0889565	0.0862414	0.0902635	0.109538	0.0715675	0.121693	0.0873576	0.0771207	0.146642	0.0705242	0.0894757	0.100659	0.0990178	0.106982	0.13806	0.123681	0.122283	0.12396	0.0731909	0.102081	0.0721307	0.141353	0.0314508	0.0234235	0.053187	0.0294019	0.0257508	0.0821246	0.0256584	0.0423326	0.0389861	0.0293271	0.0354994	0.0357452	0.0168598	0.0374232	0.0182826	0.0269439	0.0372757	0.048393	0.0218422	0.0638888	0.212757	0.293434	0.104228	0.389581	3.064608
6400	-15373	-15387.5	14.5329	0.130744	0.11504	0.0921003	0.114386	0.0973792	0.0911616	0.104014	0.0788441	0.111143	0.157647	0.0739201	0.101435	0.088205	0.119739	0.104365	0.135447	0.116243	0.129374	0.107286	0.0712549	0.0947303	0.0798942	0.183976	0.0403641	0.0168782	0.0589272	0.027858	0.0190626	0.0812709	0.033379	0.0369585	0.0276725	0.0512237	0.0265058	0.0181721	0.0140999	0.031004	0.0182826	0.0317742	0.0631463	0.0417895	0.0320015	0.0460992	0.226127	0.297189	0.103032	0.373652	3.214799
6410	-15372.5	-15387.2	14.6601	0.128069	0.0816048	0.107401	0.105336	0.11223	0.0872339	0.113864	0.0830362	0.119608	0.154422	0.0771674	0.0682876	0.107986	0.112984	0.12643	0.139807	0.142047	0.110044	0.122561	0.0777917	0.0889628	0.0677988	0.168885	0.0293956	0.0233417	0.0480172	0.029837	0.0280529	0.0693246	0.0293269	0.0541124	0.0357848	0.0427921	0.0291816	0.0264835	0.00640663	0.0377799	0.026958	0.028181	0.0526486	0.0331043	0.0244112	0.0433759	0.226436	0.296117	0.094518	0.382929	3.20207
6420	-15372.6	-15387.2	14.6458	0.137243	0.0981375	0.0962143	0.0991201	0.105555	0.0939145	0.124928	0.0815942	0.0881724	0.172136	0.0682468	0.0729502	0.0979692	0.111161	0.0962928	0.138586	0.139486	0.109524	0.10009	0.0777917	0.104359	0.0912261	0.188208	0.0330376	0.0406162	0.0467092	0.0254772	0.0221142	0.0874073	0.028844	0.0401273	0.0218762	0.0493934	0.0368796	0.0197843	0.0100702	0.0211917	0.0338891	0.0370593	0.040098	0.0524499	0.0215802	0.0419931	0.22017	0.296877	0.102694	0.380259	3.203503
6430	-15372.5	-15387.4	14.9283	0.120853	0.107089	0.0883009	0.108613	0.0853702	0.0958229	0.140782	0.0763088	0.0899082	0.184891	0.0906173	0.0600368	0.0993109	0.0918604	0.107166	0.13804	0.124596	0.125867	0.116028	0.0794618	0.109389	0.0716193	0.148733	0.0354303	0.0309959	0.0618674	0.0385493	0.025472	0.0746619	0.0289256	0.0449726	0.0368492	0.0461317	0.0236873	0.0314733	0.00909415	0.0249337	0.0216047	0.0282058	0.0464607	0.0502724	0.0147995	0.0402056	0.217083	0.287618	0.102298	0.393001	3.175257
6440	-15373.7	-15388.6	14.8904	0.127001	0.095144	0.1074	0.105898	0.091127	0.0772512	0.127885	0.0623757	0.0868291	0.182399	0.0790278	0.0810546	0.0878386	0.105693	0.113657	0.11603	0.109112	0.119387	0.115162	0.092638	0.103766	0.0827651	0.173334	0.044031	0.0319658	0.0613898	0.0281529	0.0120755	0.0649444	0.0423511	0.043026	0.0336292	0.0608582	0.0226014	0.0154604	0.0212941	0.0398537	0.0136466	0.0283759	0.0399325	0.0510548	0.0326486	0.0489774	0.220781	0.293866	0.107011	0.378342	3.179045
6450	-15371.6	-15387.6	16.055	0.118357	0.0889473	0.092151	0.115701	0.0981645	0.0803171	0.109157	0.0689955	0.0946212	0.154433	0.0787964	0.0920699	0.0855129	0.112648	0.0942672	0.130313	0.135145	0.104703	0.124039	0.075047	0.078211	0.0783322	0.162868	0.0380509	0.0269904	0.0507101	0.0231135	0.00673336	0.0720832	0.0284688	0.0346817	0.0439495	0.0399152	0.0385134	0.0341284	0.030354	0.0339699	0.0209633	0.0294098	0.0304859	0.0366504	0.0265121	0.0441047	0.216707	0.282139	0.102341	0.398813	3.062585
6460	-15366.6	-15381.3	14.7471	0.129877	0.10189	0.0999527	0.100976	0.106616	0.0777297	0.139528	0.0906973	0.0925577	0.156958	0.0771471	0.0747375	0.104017	0.094241	0.109413	0.135095	0.136734	0.113157	0.126489	0.0646807	0.0723683	0.0952317	0.184251	0.0301302	0.0218249	0.0534651	0.0314933	0.0161155	0.0757225	0.0474251	0.0403192	0.0361665	0.0340116	0.024103	0.028244	0.0100539	0.0328914	0.0307536	0.015802	0.0445344	0.0432627	0.0265121	0.0662	0.214836	0.308384	0.10071	0.37607	3.193378
6470	-15365.9	-15381.5	15.6261	0.136218	0.0907863	0.106222	0.095994	0.0939756	0.0844953	0.113495	0.0803809	0.0781481	0.170718	0.066149	0.0842336	0.112347	0.0982217	0.106061	0.126547	0.118862	0.120666	0.106934	0.0851808	0.0822478	0.0802939	0.167717	0.0448032	0.0202907	0.0540607	0.02556	0.0187912	0.0781943	0.0440709	0.027368	0.0237135	0.0418504	0.0274929	0.0228557	0.00999211	0.0353943	0.0219979	0.0201222	0.0458611	0.0432627	0.0347891	0.0591087	0.217583	0.290165	0.103089	0.389163	3.105472
