Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
8260	-14762.1	-14772.5	10.4256	0.128359	0.120329	0.10345	0.0814924	0.127432	0.0743805	0.13281	0.0795004	0.0963933	0.179252	0.0772862	0.0968167	0.0926641	0.113341	0.104683	0.125854	0.133967	0.10473	0.13995	0.0818739	0.0797373	0.0951199	0.189173	0.0340871	0.017028	0.0546236	0.0411191	0.0457156	0.0229695	0.0284528	0.0307672	0.0186582	0.0218188	0.101433	0.0534956	0.0174011	0.0556777	0.0320748	0.0257631	0.0571437	0.0344041	0.0304043	0.020543	3.945436	0.283443	0.273945	0.100123	0.34249	3.302177
8270	-14774.5	-14783.7	9.25939	0.141874	0.108227	0.134751	0.0934653	0.107365	0.07956	0.107745	0.0669571	0.103545	0.210051	0.0822346	0.0748312	0.1008	0.101921	0.128086	0.137423	0.157772	0.103249	0.12059	0.0865938	0.0793328	0.118004	0.207105	0.0330498	0.0225222	0.0546236	0.0405599	0.0566984	0.0224064	0.0206651	0.0329625	0.0224535	0.0289892	0.0869139	0.0596568	0.00768224	0.0589038	0.0226673	0.025319	0.0556192	0.0472681	0.0392381	0.0227716	4.05177	0.2777	0.292476	0.0967522	0.333072	3.412454
8280	-14776.4	-14786.6	10.2098	0.141496	0.0900308	0.0938211	0.105637	0.0868273	0.0910861	0.124028	0.0733808	0.0941933	0.178255	0.0692309	0.0916223	0.1008	0.112709	0.122316	0.135063	0.124245	0.104903	0.119726	0.059643	0.0879824	0.0776845	0.209485	0.0330498	0.0198472	0.0750324	0.0648035	0.0381929	0.0269204	0.0380522	0.0456118	0.0354767	0.0319144	0.0857221	0.0718603	0.0177263	0.050409	0.0460297	0.0244152	0.0448437	0.0238443	0.0369919	0.0186728	3.948278	0.277503	0.289813	0.0890017	0.343682	3.323583
8290	-14771.4	-14781.6	10.1902	0.138219	0.0908942	0.115972	0.0879631	0.111969	0.0922063	0.119006	0.0897608	0.0894155	0.181859	0.0803932	0.0971761	0.106442	0.0971093	0.0908287	0.12087	0.131033	0.121944	0.156983	0.0783814	0.0694284	0.076918	0.186085	0.0442829	0.0261351	0.0773474	0.0408544	0.0370264	0.0271453	0.0367081	0.0315741	0.029002	0.0319144	0.0954971	0.0553112	0.0258866	0.0402403	0.0316178	0.012632	0.0379904	0.0328397	0.0417908	0.03085	4.083447	0.281863	0.272494	0.0936628	0.35198	3.317505
8300	-14767	-14777	9.9847	0.144196	0.0904475	0.0926611	0.10821	0.115045	0.0960562	0.145029	0.0719119	0.0730745	0.200472	0.0908375	0.0868611	0.125539	0.103474	0.113672	0.112967	0.129042	0.107156	0.126012	0.073153	0.09062	0.0865112	0.200368	0.035643	0.0124166	0.0514862	0.0450751	0.0256601	0.0228425	0.0389321	0.0274793	0.0315092	0.0278251	0.106298	0.0542085	0.0222405	0.0513206	0.022221	0.0322304	0.061199	0.0260477	0.0295596	0.0280852	4.12525	0.288853	0.286879	0.10362	0.320648	3.335595
8310	-14771.1	-14781.1	9.9795	0.138612	0.106312	0.0798612	0.105092	0.0940584	0.0627187	0.119448	0.066345	0.08228	0.179394	0.0802209	0.0870311	0.102113	0.108665	0.110182	0.137189	0.16202	0.123352	0.150224	0.085359	0.0777017	0.097978	0.192091	0.0391909	0.0152877	0.0731528	0.0325837	0.0371681	0.0240214	0.0427928	0.026893	0.0259629	0.0358123	0.107973	0.063288	0.0186195	0.0549036	0.03205	0.0216087	0.043047	0.0189891	0.0372887	0.0312205	4.228633	0.280247	0.283692	0.0981355	0.337925	3.330102
8320	-14773.8	-14783.8	10.0776	0.14518	0.0854478	0.0995358	0.0883078	0.126766	0.0984389	0.106411	0.0684426	0.105595	0.177246	0.0837196	0.0676991	0.117769	0.119872	0.113845	0.124172	0.139885	0.118282	0.106793	0.0908814	0.109344	0.0841685	0.173797	0.0318039	0.0163145	0.0530052	0.0437154	0.0212394	0.0524847	0.0265102	0.0225047	0.0360348	0.0438142	0.0905066	0.0513318	0.0225076	0.0539414	0.0371	0.019516	0.0470756	0.0345984	0.0518627	0.0297593	3.941444	0.271661	0.287807	0.106767	0.333764	3.337223
8330	-14774.8	-14784.5	9.64503	0.14518	0.0874227	0.102516	0.125581	0.109698	0.0953971	0.121508	0.0884067	0.0957972	0.159436	0.075675	0.0780075	0.110236	0.110968	0.10878	0.11693	0.165692	0.131345	0.134937	0.102623	0.0999501	0.0849489	0.194918	0.0434394	0.0215357	0.0618106	0.0522655	0.0307775	0.0266494	0.0293042	0.0272412	0.0251319	0.0271383	0.0811165	0.0529199	0.0079441	0.0629823	0.0392578	0.0242505	0.0426274	0.027928	0.020697	0.0402019	3.765972	0.276404	0.292577	0.103125	0.327894	3.391172
8340	-14768.9	-14778.8	9.9363	0.129986	0.0986801	0.104841	0.103011	0.0926004	0.0791868	0.139238	0.0822084	0.0898276	0.193599	0.0572685	0.0856048	0.136198	0.104084	0.107729	0.133288	0.155382	0.13876	0.134937	0.0766306	0.100697	0.0751466	0.194918	0.0393318	0.0112516	0.0589691	0.0522655	0.0303524	0.023894	0.0320286	0.032283	0.0180274	0.0300866	0.0841863	0.0560005	0.0271252	0.0550161	0.0170234	0.0204705	0.0616257	0.0266488	0.0323954	0.0191224	4.099833	0.267734	0.296434	0.098996	0.336836	3.341927
8350	-14769	-14779.6	10.6035	0.156462	0.11424	0.100831	0.110472	0.116899	0.065159	0.150072	0.0681077	0.0877018	0.187719	0.0797315	0.0862075	0.108281	0.109925	0.128973	0.108704	0.125283	0.117113	0.137965	0.0766306	0.079932	0.08498	0.17086	0.0271513	0.0205823	0.0555153	0.0330745	0.0358882	0.0173327	0.0292801	0.0349846	0.0236793	0.0241318	0.0965583	0.0467765	0.0250056	0.0409576	0.02117	0.0318187	0.0620942	0.0309969	0.037033	0.0289793	3.767119	0.274811	0.280994	0.102393	0.341803	3.295258
8360	-14785.9	-14794.7	8.77737	0.158507	0.0946042	0.0857791	0.104959	0.101032	0.0840587	0.166657	0.0580683	0.0923241	0.209772	0.0797315	0.0979119	0.130971	0.0924582	0.130656	0.160782	0.123938	0.127021	0.123977	0.083063	0.0810899	0.0755488	0.18941	0.0494518	0.0157643	0.0462056	0.0745218	0.0319009	0.0269397	0.0348068	0.026241	0.0171215	0.026863	0.0965672	0.0805527	0.0164114	0.0522366	0.025637	0.0432701	0.068785	0.0168308	0.032656	0.0373744	3.855288	0.27458	0.287854	0.0953714	0.342195	3.472459
8370	-14768.8	-14780.4	11.649	0.147021	0.0757424	0.0951063	0.0965887	0.128749	0.0697963	0.13249	0.0694592	0.0974653	0.196211	0.0691163	0.080812	0.104921	0.0928908	0.11745	0.115595	0.117054	0.105851	0.115838	0.0925859	0.0804541	0.0639971	0.163274	0.0342096	0.013625	0.0473419	0.042074	0.0341189	0.0267465	0.0309782	0.0290605	0.034708	0.0253679	0.0795346	0.0526042	0.0340852	0.0542629	0.0325246	0.0173682	0.076173	0.0162089	0.0425483	0.0211761	4.056915	0.273856	0.285519	0.0992518	0.341373	3.173185
8380	-14772	-14782	10.0185	0.142605	0.0831449	0.108161	0.0778334	0.11499	0.0973552	0.107911	0.0779023	0.10987	0.188697	0.0851582	0.0778155	0.108855	0.108062	0.109145	0.11716	0.120235	0.153166	0.136012	0.0898881	0.0814458	0.0859035	0.184211	0.0408507	0.0178236	0.0519435	0.0452366	0.0321445	0.0316422	0.0284657	0.0240276	0.0387985	0.0280647	0.0726739	0.0629371	0.017752	0.0551303	0.0280497	0.0302424	0.0598552	0.0458718	0.0468025	0.0239328	3.864759	0.270022	0.296823	0.0913727	0.341783	3.347773
8390	-14770.8	-14781.2	10.3484	0.137036	0.085061	0.107127	0.0923156	0.126833	0.076393	0.129146	0.097346	0.0964257	0.167038	0.0831147	0.0631168	0.0801465	0.109094	0.0966614	0.158581	0.139887	0.110098	0.107825	0.0787893	0.0994268	0.0777058	0.185021	0.0461389	0.027499	0.0622184	0.0391252	0.0377776	0.02546	0.0163027	0.0344343	0.0238649	0.034875	0.107726	0.053319	0.0145428	0.0726779	0.0445871	0.0170219	0.0430548	0.0217475	0.0388936	0.0380298	4.052982	0.275148	0.293993	0.101233	0.329625	3.303483
8400	-14770	-14780.5	10.4481	0.139105	0.090325	0.107774	0.0819273	0.122237	0.076393	0.130606	0.0904951	0.0916448	0.162876	0.0980904	0.0836242	0.111396	0.107523	0.0952365	0.125469	0.122346	0.125731	0.123938	0.0759647	0.0810107	0.118968	0.160928	0.0539628	0.023077	0.0525188	0.0297571	0.0403729	0.031314	0.0193993	0.0324449	0.0340787	0.034938	0.103384	0.0570307	0.00850589	0.0507134	0.0286912	0.0156126	0.0615899	0.0143737	0.0395354	0.0339133	4.132667	0.275261	0.293823	0.0946118	0.336304	3.288824
8410	-14770.3	-14780.6	10.2852	0.158952	0.0940749	0.100451	0.0671882	0.101516	0.0743619	0.124077	0.0893915	0.0993155	0.163886	0.0622544	0.104591	0.109124	0.11312	0.102763	0.141449	0.136874	0.111581	0.119104	0.0803502	0.0859711	0.0840876	0.197404	0.0609105	0.0135474	0.0555455	0.0477885	0.0456406	0.031314	0.023902	0.0324449	0.0340787	0.0348069	0.079394	0.0588002	0.0179309	0.045995	0.0415812	0.0246231	0.0445286	0.0257774	0.0529508	0.0247793	3.912051	0.271126	0.291088	0.108292	0.329494	3.318227
8420	-14767.7	-14779.2	11.5069	0.131919	0.0979429	0.0810937	0.106765	0.109549	0.0725075	0.141841	0.0910202	0.0908983	0.155209	0.0706987	0.0725463	0.114524	0.0967993	0.1025	0.11533	0.138931	0.119478	0.12793	0.066532	0.0901178	0.080023	0.180601	0.048678	0.0288802	0.0453829	0.0365823	0.0314568	0.0474597	0.0184793	0.0316945	0.0328849	0.0234644	0.0939078	0.0672318	0.0113657	0.0422774	0.0242074	0.0215297	0.0425639	0.0233216	0.0293641	0.0258561	4.159951	0.287263	0.286031	0.0967697	0.329936	3.181346
8430	-14782.4	-14791.6	9.1945	0.155932	0.119974	0.126554	0.101896	0.0929731	0.0852033	0.132055	0.0629894	0.0933995	0.185427	0.0685179	0.109307	0.116248	0.107979	0.118987	0.175632	0.122208	0.120804	0.124136	0.0824021	0.0885862	0.0874056	0.192912	0.0530974	0.0249858	0.0660633	0.0448605	0.0452997	0.0318263	0.0216132	0.055256	0.0287066	0.0174066	0.0877703	0.070789	0.0107333	0.0555338	0.0149053	0.0260429	0.042306	0.0119485	0.0244636	0.035929	3.688081	0.272731	0.293636	0.092124	0.341509	3.441064
8440	-14767.5	-14779.4	11.9397	0.144066	0.0986323	0.104692	0.101896	0.097988	0.0812512	0.119981	0.0828697	0.0910579	0.152604	0.086574	0.086874	0.0894192	0.114482	0.0955318	0.13306	0.118272	0.11198	0.122361	0.0767077	0.0921074	0.0874056	0.15585	0.0323796	0.00748724	0.0389864	0.0414131	0.0322014	0.0291525	0.0266936	0.0207696	0.0343447	0.0262898	0.07092	0.0513659	0.0241125	0.0660755	0.0328389	0.0220721	0.0531085	0.0123353	0.0500367	0.0282344	4.017158	0.274143	0.294737	0.100187	0.330933	3.146481
8450	-14759.4	-14769	9.67304	0.143679	0.108296	0.115113	0.103071	0.125635	0.0887599	0.133429	0.0663966	0.0948379	0.194202	0.0733196	0.0865617	0.103627	0.100231	0.107673	0.137331	0.132416	0.139705	0.115653	0.0816801	0.103154	0.0823028	0.180694	0.0345188	0.0116299	0.0393805	0.038528	0.0421084	0.0293218	0.0266936	0.0348049	0.0343447	0.0321138	0.0888168	0.0566225	0.0178386	0.066652	0.026702	0.0213275	0.0491894	0.0198942	0.0474791	0.0299264	4.144062	0.27821	0.283607	0.0996583	0.338524	3.36566
8460	-14771.5	-14781.5	10.0205	0.130468	0.0815739	0.092162	0.112444	0.110762	0.0765608	0.134931	0.0810516	0.0894167	0.16806	0.0832554	0.0632628	0.0949086	0.119131	0.108796	0.126574	0.138644	0.107817	0.147931	0.0795634	0.103154	0.0913643	0.180694	0.0342659	0.0370955	0.0433389	0.0651776	0.0383992	0.028551	0.0387578	0.0341404	0.0221464	0.0238033	0.11348	0.0530453	0.0190974	0.0601171	0.0250617	0.024025	0.0663005	0.0273636	0.0312927	0.0153764	4.274624	0.269994	0.301548	0.0973221	0.331137	3.323359
8470	-14769.3	-14779.5	10.2418	0.149156	0.104374	0.101157	0.116572	0.0997044	0.0818896	0.121963	0.0852603	0.0854126	0.13424	0.0832283	0.0935703	0.102417	0.0915308	0.104764	0.142538	0.119135	0.122665	0.146977	0.0741507	0.082523	0.0953595	0.186604	0.0426073	0.026097	0.0515516	0.0467833	0.0398686	0.026917	0.0223519	0.038241	0.0402332	0.0213386	0.0799758	0.0512254	0.0257789	0.0494431	0.0215367	0.0176727	0.0618393	0.0421048	0.0432285	0.0373152	4.10109	0.269585	0.293299	0.0996103	0.337506	3.311302
8480	-14778.8	-14789	10.1389	0.161939	0.10437	0.100236	0.0898246	0.100871	0.115604	0.107013	0.0903828	0.083514	0.154458	0.0684033	0.0804353	0.111451	0.104659	0.135508	0.139759	0.132572	0.0884349	0.146924	0.0771759	0.073381	0.0953595	0.174374	0.0426073	0.0371487	0.040988	0.0431088	0.0374889	0.0261454	0.018364	0.037115	0.0235224	0.0237041	0.102164	0.075638	0.0187975	0.0587132	0.0309632	0.0268162	0.0493784	0.0313795	0.0296336	0.0294097	4.132739	0.287738	0.282289	0.10818	0.321793	3.319736
8490	-14770.8	-14781.2	10.3707	0.109542	0.0960612	0.0810487	0.0895322	0.104181	0.0840136	0.12376	0.0648494	0.0934121	0.169008	0.0667365	0.0815978	0.124546	0.105384	0.125805	0.153635	0.167432	0.125798	0.131011	0.0730034	0.084685	0.0899728	0.187404	0.0390455	0.0193238	0.0481299	0.0571529	0.0364027	0.0397361	0.027747	0.0284705	0.0343133	0.0234159	0.106575	0.0510761	0.0249222	0.0451379	0.0213364	0.0157258	0.0717744	0.0363579	0.0384216	0.0148252	3.868717	0.272319	0.288038	0.102781	0.336862	3.312309
8500	-14763.6	-14773.9	10.2759	0.139709	0.0998089	0.113076	0.0822111	0.104992	0.0884168	0.135695	0.0826875	0.0927771	0.18074	0.0728071	0.0815774	0.108587	0.0904868	0.084471	0.134711	0.142965	0.114312	0.126439	0.0856907	0.0831621	0.0888076	0.194395	0.0468935	0.0195404	0.0538473	0.0552757	0.0340566	0.0360774	0.0393033	0.0295915	0.0375691	0.0225606	0.0737918	0.0510761	0.0179711	0.0552865	0.0217959	0.0466011	0.0479248	0.0231902	0.0373833	0.0223726	4.225659	0.27953	0.284996	0.0982005	0.337273	3.300632
8510	-14767.1	-14777.3	10.2543	0.153458	0.101831	0.10237	0.0878415	0.116422	0.0830047	0.134881	0.0964413	0.0958294	0.197897	0.0920856	0.0858485	0.113443	0.0992554	0.113316	0.114668	0.13524	0.114147	0.134735	0.0675277	0.0823451	0.0916867	0.170014	0.0484496	0.0263662	0.0291716	0.0398438	0.0229926	0.0324535	0.0306676	0.0448313	0.0375691	0.0284383	0.0900428	0.0572266	0.0112133	0.0621658	0.0232331	0.0214543	0.0375367	0.0237593	0.0455512	0.0294902	3.822905	0.266598	0.287855	0.0989788	0.346568	3.326745
8520	-14769.9	-14779.5	9.6571	0.136623	0.100244	0.0996389	0.0964516	0.11637	0.105042	0.132828	0.0864137	0.0856692	0.155711	0.0654834	0.087223	0.101409	0.116539	0.106786	0.150466	0.130089	0.127945	0.141863	0.0926871	0.103478	0.0848653	0.208526	0.0483023	0.0133755	0.0376619	0.0472136	0.0315042	0.0238688	0.0324015	0.0360543	0.0303536	0.0248837	0.0843738	0.0673513	0.0108962	0.0504519	0.0234438	0.0315695	0.0636827	0.0162366	0.0485494	0.013519	4.130553	0.274187	0.278072	0.109654	0.338087	3.368045
8530	-14769.6	-14780.1	10.5683	0.147362	0.0923453	0.112337	0.0837352	0.132595	0.0812261	0.144854	0.0705987	0.0906312	0.187548	0.0595696	0.0916553	0.106968	0.119514	0.0867581	0.143358	0.116746	0.123785	0.109173	0.0780086	0.0858196	0.101617	0.164723	0.0382637	0.0183894	0.0436447	0.0591141	0.0333955	0.0204388	0.0338367	0.0282224	0.0320041	0.0249395	0.100108	0.0556518	0.0193965	0.0550253	0.0201452	0.0323524	0.0499604	0.0428458	0.0308	0.0213909	3.896601	0.296723	0.273188	0.0956325	0.334457	3.290852
8540	-14771	-14781.7	10.7199	0.140485	0.0906379	0.101422	0.0825069	0.0853873	0.0844937	0.117073	0.0804805	0.0940128	0.205733	0.0919813	0.0758536	0.118504	0.0874422	0.110437	0.129307	0.13846	0.10348	0.127749	0.0904976	0.109685	0.0923425	0.165776	0.044003	0.0292531	0.0518379	0.0389056	0.0332387	0.0365656	0.019156	0.034402	0.0406993	0.0214356	0.0854065	0.0401433	0.0216458	0.0651009	0.0270819	0.0451829	0.0344489	0.012624	0.0339464	0.034621	3.933763	0.268138	0.290601	0.0985441	0.342717	3.273447
8550	-14771.7	-14783	11.396	0.108137	0.0964113	0.0968476	0.105283	0.0994726	0.0731874	0.109965	0.0798252	0.0950423	0.16067	0.0967688	0.0905689	0.0963	0.107258	0.105758	0.130803	0.134055	0.0957452	0.0977117	0.0768337	0.0678926	0.0809558	0.197608	0.0353499	0.030102	0.0493886	0.0428003	0.0466211	0.024751	0.0367089	0.0268442	0.0409006	0.0273748	0.0900115	0.0613709	0.0200188	0.0632756	0.0191257	0.021805	0.0535323	0.0191441	0.0495971	0.0245477	4.26475	0.289293	0.283544	0.101427	0.325736	3.186369
8560	-14775.8	-14785.3	9.50825	0.132602	0.100472	0.10532	0.0723623	0.1119	0.08255	0.123154	0.0818792	0.103952	0.191973	0.0915516	0.0821861	0.10237	0.118889	0.106825	0.128818	0.122996	0.130141	0.111558	0.0862167	0.10296	0.0922891	0.187577	0.0247342	0.0268822	0.0809714	0.0386328	0.0403814	0.0291785	0.029669	0.033069	0.0421497	0.0321933	0.0985015	0.0599718	0.0170401	0.052483	0.0184121	0.0303296	0.0459673	0.0277937	0.0626137	0.0420573	3.786651	0.293553	0.277606	0.095066	0.333774	3.403574
8570	-14774.2	-14783.5	9.2152	0.181713	0.103395	0.109391	0.0997532	0.109774	0.077288	0.131963	0.0821625	0.109557	0.180091	0.0791111	0.0833145	0.105831	0.0948932	0.110676	0.12534	0.167301	0.10091	0.12495	0.0844324	0.0750728	0.0914969	0.180962	0.0598635	0.0207646	0.04501	0.0365009	0.0648753	0.0252326	0.0239896	0.0242148	0.0212625	0.022459	0.107783	0.0640535	0.0210078	0.0671375	0.0387034	0.0305207	0.0308454	0.0260944	0.0541746	0.0174818	4.145603	0.285843	0.278883	0.100547	0.334728	3.411354
8580	-14767	-14777.1	10.0393	0.164391	0.0896081	0.106091	0.0752813	0.11725	0.0655344	0.115407	0.0620565	0.123245	0.207423	0.077134	0.0958493	0.0955838	0.0900035	0.120685	0.134298	0.140719	0.113156	0.132056	0.0763824	0.0942078	0.0940119	0.191762	0.0417858	0.0151667	0.0544598	0.0515902	0.0474521	0.0225349	0.0234233	0.0376519	0.0283553	0.0247414	0.0944484	0.0490667	0.0190987	0.0571026	0.0298155	0.0390304	0.040827	0.0260944	0.028669	0.0276459	3.940633	0.277727	0.284874	0.0971174	0.340281	3.341097
8590	-14775.2	-14785.6	10.3923	0.155304	0.0937427	0.109093	0.101622	0.118013	0.0759374	0.131155	0.0859909	0.0922	0.183604	0.083097	0.0879254	0.110467	0.101362	0.0857787	0.137493	0.117745	0.125984	0.141028	0.0724527	0.0933246	0.0751936	0.155985	0.0544629	0.00436252	0.0619246	0.0524212	0.0205835	0.0307577	0.0222923	0.0233378	0.0543781	0.0357108	0.0880453	0.0528071	0.0212189	0.0358838	0.0241167	0.0283151	0.0636038	0.0164688	0.0283826	0.0386777	4.169541	0.28039	0.287588	0.0981432	0.333879	3.29225
8600	-14766	-14775.2	9.22252	0.146201	0.0848982	0.0868029	0.0955944	0.124891	0.0813699	0.151206	0.0815787	0.112659	0.201681	0.0846503	0.071443	0.0940951	0.111336	0.104698	0.143219	0.14699	0.129242	0.148181	0.0921649	0.0904211	0.0965294	0.198987	0.0374528	0.0191538	0.0439671	0.0531728	0.030837	0.0192239	0.0332023	0.0270327	0.0490017	0.0287612	0.0883211	0.0665157	0.0169624	0.0532516	0.0195503	0.0256653	0.0479675	0.0232346	0.0406185	0.0239805	3.875528	0.278438	0.280817	0.0989714	0.341774	3.426712
8610	-14762.9	-14773.1	10.2748	0.136501	0.094501	0.102997	0.0805111	0.10129	0.0756542	0.138997	0.0850591	0.0863264	0.154165	0.0898206	0.0821703	0.117844	0.109522	0.115568	0.129647	0.147973	0.125326	0.127368	0.0973051	0.078485	0.0795247	0.174227	0.0327264	0.017619	0.0434396	0.046653	0.0509139	0.0386779	0.0332023	0.0188324	0.0267048	0.0278704	0.0883211	0.0673099	0.0114922	0.0613727	0.0272281	0.0363144	0.0648603	0.0273121	0.0466785	0.0238534	3.864379	0.267351	0.290803	0.103792	0.338054	3.322163
8620	-14768.2	-14778.1	9.89674	0.140215	0.0968564	0.0922587	0.0922453	0.130802	0.0810026	0.126789	0.0799734	0.10251	0.183218	0.0661398	0.098888	0.0936224	0.121553	0.115287	0.14833	0.123364	0.127737	0.106821	0.0898663	0.100263	0.0675709	0.180415	0.0437354	0.0172835	0.0545675	0.0489718	0.0280776	0.0288536	0.0226255	0.0350227	0.0251136	0.0392577	0.077476	0.0644804	0.0242128	0.0639644	0.0187754	0.0283059	0.0711883	0.0264436	0.0485946	0.026135	3.88339	0.259561	0.298536	0.101326	0.340577	3.358813
8630	-14777.2	-14787.3	10.0671	0.129417	0.100055	0.101043	0.0655239	0.109889	0.078661	0.136817	0.0726944	0.0999812	0.170999	0.0876197	0.0798092	0.092227	0.108865	0.127255	0.136731	0.128667	0.109551	0.160593	0.0671268	0.107876	0.0877615	0.192282	0.0258804	0.016589	0.0524627	0.0649479	0.0294346	0.0314745	0.0316614	0.0262956	0.0285456	0.0293594	0.0860158	0.0402606	0.0315642	0.074426	0.0218556	0.0216679	0.0698134	0.0160961	0.0502872	0.02069	4.238439	0.266735	0.306933	0.102058	0.324274	3.320774
8640	-14768.9	-14779.6	10.6874	0.125841	0.0883909	0.104124	0.096885	0.107355	0.0728194	0.133015	0.0819805	0.0889025	0.180083	0.0917309	0.0824853	0.0934632	0.0875652	0.0984942	0.137711	0.144878	0.10864	0.151224	0.0719994	0.070839	0.0757804	0.165397	0.0402012	0.00928746	0.0643935	0.0532881	0.0329469	0.0214013	0.0286606	0.031585	0.0313203	0.0268164	0.120321	0.0647175	0.0176866	0.0564066	0.0222872	0.0261242	0.0551134	0.0220941	0.0431254	0.033163	4.207253	0.279585	0.28538	0.0944633	0.340572	3.260545
8650	-14777.3	-14788.3	10.9669	0.138066	0.093708	0.0992184	0.0905441	0.115277	0.0791071	0.0945979	0.0765199	0.0959528	0.17279	0.0775632	0.0919092	0.0916919	0.104559	0.109272	0.125172	0.150127	0.136266	0.111345	0.0742987	0.110366	0.0944327	0.187182	0.0428398	0.00974033	0.072813	0.0454134	0.0279613	0.0398126	0.0253272	0.0515835	0.0115682	0.0286041	0.0874064	0.0479943	0.0176812	0.0533001	0.0261792	0.024087	0.044338	0.0209826	0.0338301	0.0444331	3.49841	0.266198	0.288011	0.10191	0.343882	3.27586
8660	-14772.8	-14782.2	9.40429	0.165061	0.0858426	0.121765	0.100223	0.115586	0.0942125	0.109993	0.0817858	0.0743854	0.156093	0.069383	0.0828106	0.0929393	0.103802	0.101433	0.144257	0.152804	0.116176	0.1419	0.0761833	0.0993932	0.0827869	0.204538	0.060468	0.018622	0.0680011	0.0591321	0.0310808	0.0284552	0.0220834	0.030234	0.0243678	0.0375301	0.0895607	0.0498914	0.0258814	0.0530099	0.0434911	0.0267613	0.0437574	0.0281517	0.0490563	0.0349498	4.053881	0.266445	0.288065	0.099498	0.345992	3.397839
8670	-14768.3	-14778.5	10.1862	0.159972	0.0966914	0.101303	0.0904827	0.104735	0.0705849	0.119064	0.0689688	0.112579	0.190208	0.065104	0.0894489	0.11181	0.111545	0.110108	0.100624	0.138011	0.126786	0.130279	0.0792992	0.0904218	0.0813147	0.201675	0.0515516	0.0173755	0.0560151	0.0434034	0.0402977	0.0196826	0.0247984	0.0244078	0.0501869	0.0259932	0.0860508	0.0638994	0.0106468	0.0694845	0.0319191	0.0171518	0.058447	0.0313157	0.0294971	0.0254679	3.904087	0.278536	0.292653	0.089581	0.339229	3.328608
8680	-14767.4	-14777	9.59578	0.154137	0.126357	0.101197	0.0995987	0.116074	0.0715199	0.148605	0.0809825	0.0935486	0.155555	0.0746371	0.0661944	0.0983043	0.0957889	0.131302	0.136509	0.145318	0.132593	0.117798	0.0924189	0.0756508	0.0790689	0.201519	0.0300912	0.0144164	0.0631097	0.0509979	0.0294472	0.0360302	0.0251483	0.0337562	0.043763	0.0368006	0.0906535	0.0543927	0.0141784	0.0535771	0.0309706	0.0230098	0.0509008	0.0287496	0.0459518	0.0246165	4.112447	0.274202	0.295716	0.0943718	0.335711	3.375238
8690	-14763.9	-14773.8	9.9625	0.148513	0.107911	0.0941884	0.103339	0.116074	0.0952616	0.119654	0.0815125	0.0888378	0.205388	0.0731599	0.0697577	0.0995319	0.130638	0.106749	0.146298	0.12794	0.118743	0.147756	0.0737306	0.0883144	0.0596036	0.18211	0.0418357	0.014798	0.0577963	0.0440041	0.0419185	0.0366971	0.020216	0.0290499	0.0400688	0.0306998	0.106689	0.0519257	0.0193693	0.0503674	0.02682	0.0207159	0.0535053	0.0222381	0.0334108	0.0266748	3.857462	0.272234	0.287136	0.0998077	0.340823	3.353813
8700	-14770	-14779.9	9.85106	0.152951	0.0920032	0.10595	0.106989	0.108779	0.0879866	0.14738	0.0707926	0.121494	0.168171	0.0705508	0.0817669	0.102503	0.0971054	0.117419	0.142999	0.11664	0.109591	0.136496	0.0647487	0.0869076	0.0969401	0.222939	0.0469632	0.016691	0.0447998	0.0484253	0.0224373	0.0355359	0.0332184	0.026329	0.0434181	0.0101199	0.0901827	0.0547618	0.0147205	0.0639103	0.0234153	0.0302128	0.044285	0.0370572	0.0456819	0.018932	3.935998	0.28355	0.27935	0.10159	0.335511	3.3602
8710	-14770	-14779.9	9.84377	0.122271	0.11413	0.11826	0.0915216	0.117634	0.0912619	0.133149	0.0756821	0.0905524	0.162108	0.08667	0.0915731	0.0941283	0.0976991	0.111529	0.154888	0.128733	0.121595	0.137807	0.0725804	0.0814059	0.0911903	0.228051	0.0337076	0.0226868	0.0582669	0.0495595	0.0367262	0.0268293	0.0240698	0.0539872	0.0328866	0.0345178	0.079852	0.0453153	0.0146437	0.0466256	0.0294992	0.0300739	0.0470545	0.0203584	0.0407754	0.0256826	3.82713	0.262602	0.303634	0.093417	0.340347	3.367538
8720	-14772.2	-14781	8.82815	0.136856	0.11273	0.126026	0.0925769	0.100992	0.0936252	0.132197	0.0912978	0.0920592	0.192551	0.0759004	0.0927799	0.12	0.0946486	0.102444	0.126089	0.132251	0.134777	0.124356	0.0884857	0.105532	0.0802254	0.210736	0.0415735	0.0226868	0.0766451	0.037831	0.0444425	0.035075	0.0296075	0.0296061	0.0164472	0.0169993	0.0786972	0.0616194	0.0245464	0.0628621	0.0294992	0.0165016	0.0565707	0.0200897	0.0632145	0.0365178	3.974681	0.264498	0.296735	0.0995126	0.339255	3.460168
