Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2030	-15372.2	-15387.5	15.3183	0.096905	0.100956	0.103201	0.112228	0.0936516	0.0906732	0.140832	0.0636029	0.0964187	0.167876	0.0775125	0.0948428	0.104908	0.0864753	0.126916	0.12166	0.153468	0.10344	0.104744	0.0796083	0.0931209	0.0926779	0.145782	0.0160903	0.0344549	0.0514134	0.0260739	0.0235836	0.0460221	0.0386788	0.0714842	0.0249452	0.0342586	0.0364774	0.0169419	0.0262951	0.0415791	0.0274384	0.0303955	0.0231513	0.0306178	0.0353444	0.049512	0.211063	0.298196	0.098428	0.392314	3.136257
2040	-15372.5	-15387.6	15.1304	0.111688	0.102272	0.0976934	0.0927904	0.114308	0.0847362	0.120633	0.0826907	0.0936018	0.180522	0.0779919	0.0790939	0.104908	0.112248	0.105006	0.126126	0.114872	0.0992882	0.109537	0.0622141	0.0990718	0.0774057	0.179365	0.0140391	0.0397467	0.0317608	0.0278614	0.0279337	0.0445299	0.0242043	0.0801053	0.0420424	0.0481619	0.0368584	0.0353193	0.0371257	0.0360114	0.0342828	0.0413476	0.0276658	0.0106961	0.0431967	0.0440924	0.21068	0.301754	0.103572	0.383994	3.155046
2050	-15376.6	-15391.7	15.0911	0.146795	0.0873068	0.0856651	0.112023	0.119137	0.0771591	0.128462	0.0726118	0.0924727	0.192128	0.0909371	0.0861193	0.0833702	0.0883433	0.113859	0.107099	0.138499	0.113568	0.1056	0.0885048	0.0743739	0.0750089	0.148759	0.0228029	0.0391677	0.0222972	0.0326049	0.0306113	0.0628051	0.0268568	0.0667573	0.0173488	0.0452702	0.0411958	0.0306188	0.0409369	0.0386808	0.023168	0.0453752	0.0328655	0.0293767	0.036902	0.045533	0.212804	0.291745	0.105175	0.390276	3.158976
2060	-15375.5	-15389.8	14.2965	0.122557	0.104082	0.0941203	0.0995814	0.124049	0.0778654	0.112057	0.0736714	0.101545	0.170434	0.0839803	0.0771931	0.100981	0.0986428	0.115559	0.107944	0.136987	0.114551	0.128186	0.074669	0.120202	0.0770877	0.1942	0.016593	0.034163	0.0351442	0.0320858	0.0168174	0.0520196	0.0301362	0.0676802	0.025287	0.0520173	0.0442189	0.0252442	0.0248274	0.031271	0.0378982	0.0384779	0.0214533	0.0293767	0.039611	0.0739623	0.209458	0.31416	0.103054	0.373329	3.23843
2070	-15380.9	-15396.5	15.5563	0.106862	0.14349	0.0945564	0.084994	0.0933069	0.0760117	0.135448	0.0723327	0.105263	0.156417	0.0657401	0.10185	0.0725499	0.0881225	0.135055	0.131396	0.119942	0.107762	0.123567	0.0815752	0.0880014	0.0886332	0.161986	0.0209838	0.0326755	0.0399976	0.0320858	0.0174964	0.0431394	0.0522764	0.0781459	0.0158437	0.0483044	0.0382774	0.0183669	0.0154418	0.043563	0.0283516	0.0384779	0.0231757	0.0214752	0.0267238	0.042791	0.219225	0.281417	0.107867	0.391491	3.112457
2080	-15380.2	-15394.8	14.615	0.143317	0.0992311	0.0920204	0.105835	0.11348	0.08854	0.115788	0.076996	0.0861512	0.153134	0.0815125	0.0936943	0.100902	0.100124	0.120877	0.145694	0.116156	0.137788	0.133685	0.0718498	0.075955	0.065634	0.153401	0.00738055	0.0427949	0.0317359	0.0249049	0.0334088	0.0560484	0.0370839	0.0723739	0.0242535	0.0482956	0.0406346	0.0440794	0.0220621	0.047277	0.0241409	0.0437344	0.0201355	0.0372758	0.0211788	0.056016	0.223958	0.306782	0.0900886	0.379172	3.20658
2090	-15384.7	-15400.1	15.4222	0.124254	0.12123	0.0658917	0.113906	0.104869	0.0911073	0.116039	0.0871145	0.0977556	0.155282	0.0631186	0.0744761	0.0999249	0.116417	0.102781	0.111567	0.126897	0.111137	0.119568	0.0591403	0.103375	0.0653403	0.179447	0.0128848	0.0360223	0.03704	0.0453248	0.0165376	0.0413153	0.0239805	0.0782099	0.0273445	0.0440416	0.0346319	0.0314489	0.0190458	0.0480648	0.0181552	0.0295845	0.0360184	0.0215238	0.0409329	0.0731232	0.218257	0.30036	0.0945216	0.386861	3.125869
2100	-15374.4	-15389	14.6361	0.124679	0.0787415	0.103335	0.112461	0.120823	0.0747476	0.125808	0.0884258	0.0983929	0.169483	0.0949827	0.074653	0.106266	0.101405	0.10438	0.140197	0.12351	0.104275	0.127019	0.0651154	0.0932433	0.0785258	0.135553	0.0156938	0.0292873	0.0479695	0.0351404	0.0302704	0.0439895	0.0431555	0.0746645	0.0116172	0.0455256	0.0487009	0.024593	0.0372047	0.0521066	0.0358861	0.0373104	0.0277367	0.0144306	0.0280813	0.0750844	0.219582	0.303931	0.104008	0.372478	3.20447
2110	-15373.1	-15388.1	14.9417	0.111653	0.102813	0.0945731	0.102984	0.121966	0.0781565	0.125351	0.0626222	0.0899233	0.161968	0.084698	0.0887611	0.0867108	0.0903367	0.101048	0.139159	0.136068	0.111782	0.104892	0.0768803	0.0671433	0.0889214	0.170165	0.00986554	0.0303823	0.056399	0.0351847	0.0150634	0.0693696	0.0415487	0.0865485	0.0213175	0.0455256	0.0429162	0.0369308	0.0391277	0.0464218	0.0225496	0.0431779	0.0312397	0.0301942	0.0308494	0.0407241	0.224932	0.297173	0.101179	0.376716	3.173912
2120	-15373.2	-15389	15.8485	0.116772	0.0941372	0.0867749	0.106546	0.123679	0.0917004	0.128674	0.0763715	0.0830716	0.172239	0.0632526	0.0686316	0.100646	0.0811706	0.108895	0.127702	0.106443	0.101938	0.125398	0.0815102	0.0875835	0.089588	0.172028	0.0127066	0.0244258	0.0392771	0.0202138	0.0297278	0.0359003	0.025281	0.077945	0.0198284	0.0516618	0.0229536	0.0284199	0.0180993	0.0330691	0.0298058	0.0503762	0.0345096	0.0404404	0.0347979	0.0590461	0.214865	0.304591	0.0950992	0.385446	3.083237
2130	-15372.9	-15387.7	14.7531	0.135274	0.109517	0.0875036	0.0983303	0.0980333	0.086734	0.134255	0.0685748	0.0848536	0.155021	0.0811448	0.087259	0.0967395	0.087744	0.110344	0.128137	0.138091	0.119987	0.128395	0.0901535	0.0882625	0.0768747	0.193223	0.024121	0.032736	0.0397189	0.0215759	0.0187548	0.0505784	0.025274	0.0701903	0.0115375	0.0584901	0.0396902	0.031963	0.0128753	0.0488753	0.0432138	0.0472508	0.0248206	0.0143346	0.0347979	0.057521	0.207582	0.308307	0.109992	0.374119	3.192771
2140	-15372.8	-15387.9	15.0904	0.115776	0.0891571	0.094315	0.095662	0.118411	0.0837196	0.118962	0.0718447	0.0915772	0.193034	0.0853471	0.0730006	0.0946669	0.110035	0.110344	0.131001	0.109668	0.106624	0.107942	0.0655133	0.0904305	0.0918777	0.173715	0.0227309	0.0473948	0.0405628	0.027586	0.0214512	0.0471895	0.034416	0.0861463	0.0274314	0.0551651	0.0264034	0.0285507	0.0431942	0.031715	0.0372517	0.0415881	0.033755	0.0150683	0.027394	0.0414233	0.221043	0.294382	0.0980338	0.386541	3.15904
2150	-15379.3	-15394	14.7458	0.110401	0.11168	0.087606	0.0995282	0.118411	0.0790673	0.123355	0.0884955	0.0908981	0.183371	0.0758404	0.0916921	0.0811843	0.0911992	0.116507	0.138281	0.136224	0.143569	0.101374	0.0744281	0.0727888	0.0747178	0.159375	0.0162159	0.0349749	0.0483431	0.0291151	0.0230092	0.0480687	0.0621569	0.0861463	0.0120848	0.0467072	0.0281706	0.0264832	0.0181109	0.040073	0.0278633	0.0500157	0.0154848	0.0460841	0.0312152	0.0531838	0.215552	0.288307	0.106737	0.389404	3.193499
2160	-15381.1	-15397.7	16.5727	0.109903	0.0904598	0.103422	0.0840468	0.104396	0.0628775	0.113186	0.0840896	0.107551	0.160624	0.0826758	0.0885062	0.0988631	0.0938833	0.102492	0.103508	0.115397	0.104916	0.10322	0.0735869	0.0858296	0.0663312	0.168328	0.0173278	0.0206407	0.0281021	0.0294261	0.028494	0.0479593	0.0264441	0.0980457	0.0307754	0.0546629	0.0421098	0.0191904	0.030877	0.0243945	0.0340418	0.0338236	0.029142	0.034391	0.0238218	0.0490481	0.2106	0.318765	0.0979431	0.372692	3.010811
2170	-15372.9	-15387.5	14.6613	0.105624	0.0969714	0.0895067	0.107209	0.107957	0.0965485	0.126866	0.0932651	0.0921198	0.18667	0.0626742	0.0747848	0.102815	0.0938833	0.113165	0.126687	0.120687	0.121018	0.107256	0.0930553	0.0916019	0.0746667	0.174242	0.0157932	0.0378431	0.0454629	0.0432161	0.0236932	0.0526279	0.0336231	0.0820083	0.0150218	0.0409342	0.0358741	0.0311599	0.0233976	0.046498	0.0335542	0.0419965	0.0194585	0.0207212	0.0335485	0.0662463	0.224265	0.302115	0.0969779	0.376642	3.201954
2180	-15377.4	-15393.1	15.7581	0.133082	0.0951491	0.0800148	0.0922651	0.0995963	0.0691293	0.130645	0.0785733	0.0882885	0.14362	0.0802546	0.0980833	0.0936821	0.0993165	0.112115	0.120708	0.133546	0.111511	0.121947	0.076907	0.0916019	0.0746667	0.179782	0.00843846	0.0243246	0.0454629	0.029065	0.0103802	0.0316132	0.0393563	0.0858704	0.00520519	0.0453238	0.04792	0.024211	0.0313211	0.0554664	0.0376181	0.044147	0.0320649	0.0132982	0.0321887	0.0445125	0.225433	0.299204	0.100008	0.375355	3.092273
2190	-15374.5	-15389.6	15.0558	0.115095	0.0846569	0.0865624	0.0880506	0.134074	0.0870204	0.117356	0.0907722	0.0871934	0.183762	0.0859869	0.0796684	0.091897	0.0864637	0.109092	0.146317	0.118773	0.124005	0.103947	0.0842137	0.10117	0.0688036	0.164495	0.0209131	0.0346043	0.0470497	0.0347412	0.0240819	0.0361272	0.0326154	0.0801883	0.0102063	0.0453747	0.0389606	0.0287235	0.0486564	0.0358791	0.0280176	0.0497046	0.0254156	0.00901139	0.0372411	0.055613	0.219618	0.297695	0.10587	0.376817	3.162499
2200	-15371.9	-15387.5	15.5984	0.130205	0.106794	0.081322	0.0973716	0.110101	0.0787146	0.112082	0.077092	0.0895655	0.183001	0.0707738	0.0910235	0.10154	0.102612	0.0989795	0.118227	0.126925	0.119821	0.0944312	0.0862201	0.0978364	0.0771479	0.172448	0.0217154	0.0367198	0.0423583	0.0310928	0.0291794	0.0381797	0.0285387	0.0790752	0.00710286	0.0521108	0.0384076	0.0390393	0.030636	0.0385588	0.0278756	0.0410834	0.018726	0.0158429	0.0390789	0.028687	0.218078	0.29521	0.104552	0.38216	3.108243
2210	-15373	-15387.9	14.9133	0.110316	0.124164	0.100005	0.0973716	0.107353	0.0927553	0.122495	0.103589	0.0903955	0.173208	0.0847329	0.0777823	0.109093	0.0855383	0.115797	0.126224	0.139812	0.0973708	0.107653	0.0623195	0.0815215	0.080959	0.160198	0.0217154	0.0357565	0.0377816	0.030146	0.0183745	0.0567242	0.0253459	0.0841252	0.0238809	0.0413893	0.028376	0.0387689	0.0174704	0.0624464	0.0327685	0.0372719	0.0210958	0.0292242	0.0305485	0.0528897	0.219393	0.288968	0.107108	0.384532	3.176754
2220	-15375.9	-15392	16.1329	0.117475	0.107419	0.0975213	0.0962329	0.117433	0.0725684	0.123917	0.0769835	0.111412	0.155981	0.0816729	0.0777338	0.103797	0.0766311	0.0912037	0.126224	0.13039	0.112972	0.113898	0.0747359	0.0909368	0.065626	0.167835	0.019077	0.0361073	0.0482583	0.024201	0.0446532	0.034812	0.0325741	0.0822598	0.0123824	0.0577015	0.0334816	0.0254889	0.0207558	0.0270936	0.0296417	0.0372347	0.0256955	0.0224832	0.0199869	0.0303085	0.230932	0.285394	0.101614	0.38206	3.054796
2230	-15370.4	-15385.1	14.6592	0.106699	0.105171	0.0937458	0.126724	0.114092	0.0952045	0.127645	0.0828755	0.0978125	0.185991	0.07894	0.0685432	0.102406	0.0868765	0.103031	0.121695	0.136996	0.120042	0.124026	0.0665692	0.0815912	0.0855163	0.163184	0.0288111	0.0414543	0.0519904	0.030555	0.0272645	0.0538612	0.0293411	0.0719499	0.0149083	0.0558233	0.0270984	0.028954	0.0292227	0.0314243	0.0247908	0.0380925	0.0236767	0.0405346	0.0366546	0.0403801	0.2102	0.309756	0.109305	0.370739	3.202163
2240	-15378.8	-15394.9	16.1071	0.129853	0.105171	0.0976258	0.112037	0.102322	0.074555	0.115544	0.0817332	0.0925522	0.17664	0.0902967	0.0540083	0.0954575	0.0957852	0.0862079	0.120093	0.116602	0.103222	0.100408	0.0691171	0.0815912	0.0783121	0.142912	0.0276088	0.0357591	0.0519904	0.033163	0.0333882	0.0307524	0.0259853	0.0767844	0.010541	0.0580356	0.0347828	0.0230075	0.0296987	0.050313	0.0346104	0.0385281	0.038866	0.015009	0.0338521	0.0526516	0.224698	0.307241	0.100472	0.367589	3.057373
2250	-15379.6	-15395.5	15.9422	0.133055	0.0936872	0.0855195	0.107783	0.103643	0.0865799	0.133462	0.0717844	0.0875117	0.154636	0.0902967	0.0719555	0.0864108	0.07813	0.109711	0.107717	0.11165	0.100333	0.125485	0.0560051	0.0763078	0.0818819	0.16708	0.0439232	0.032854	0.0520667	0.0285726	0.0172931	0.0409758	0.0214905	0.0819087	0.00281334	0.0560624	0.0317131	0.0436533	0.022896	0.050313	0.0248766	0.047684	0.0374806	0.0236661	0.0402348	0.0527622	0.213877	0.299035	0.108276	0.378812	3.073864
2260	-15370.3	-15386	15.654	0.115748	0.0885681	0.101372	0.0943301	0.11962	0.0796387	0.120883	0.0741721	0.082454	0.161368	0.072379	0.0768393	0.0905212	0.0968219	0.0950279	0.135057	0.138486	0.116394	0.126694	0.0701835	0.0848378	0.073074	0.157871	0.0240694	0.0424448	0.0296294	0.0368398	0.0152306	0.0512808	0.0358415	0.0985533	0.020308	0.0566702	0.0528354	0.0342943	0.022896	0.0367029	0.0244192	0.047684	0.016081	0.00909616	0.0287568	0.0467134	0.218687	0.302111	0.105464	0.373738	3.102687
2270	-15377.5	-15392	14.5118	0.13334	0.117902	0.0990068	0.0783213	0.0947615	0.0968589	0.121187	0.0938439	0.0985245	0.139401	0.0816111	0.0939011	0.10101	0.104368	0.114754	0.136302	0.113065	0.124818	0.108747	0.0864941	0.0928049	0.0841576	0.176533	0.019289	0.0418534	0.0457579	0.0200769	0.0225728	0.0595448	0.0243351	0.0845253	0.0193021	0.0384297	0.05426	0.0262476	0.0320548	0.0276432	0.0325673	0.0376732	0.0254417	0.0182939	0.0326062	0.0627145	0.211396	0.312704	0.102986	0.372915	3.216904
2280	-15377.4	-15391.6	14.1727	0.128171	0.110108	0.07754	0.123882	0.119161	0.0889385	0.130599	0.0928454	0.119147	0.174913	0.0860165	0.0774336	0.10101	0.0808107	0.116689	0.140961	0.126755	0.110581	0.114211	0.0717946	0.0947528	0.080026	0.165205	0.0179577	0.0328858	0.041801	0.0225325	0.0281545	0.0423404	0.0477985	0.0782662	0.00968274	0.0383797	0.0568742	0.0264179	0.01246	0.0355226	0.0240395	0.0264624	0.0325892	0.0328204	0.0385184	0.0737586	0.218853	0.304519	0.101278	0.37535	3.250814
2290	-15372.5	-15387.9	15.3266	0.129568	0.101979	0.0725294	0.108987	0.105356	0.0993766	0.105696	0.072529	0.0842488	0.164874	0.0866065	0.0826901	0.116007	0.0960054	0.112935	0.11884	0.117805	0.115487	0.119093	0.0898709	0.0817069	0.0777783	0.151703	0.0206367	0.034524	0.0409284	0.0309448	0.022174	0.0680989	0.0355164	0.0954689	0.0146142	0.0363582	0.0339879	0.0260678	0.0231129	0.0379314	0.0414887	0.0386837	0.0172041	0.0369126	0.0238677	0.0452266	0.216904	0.293896	0.104897	0.384303	3.135422
2300	-15375.1	-15390.3	15.1326	0.136498	0.0751602	0.0880454	0.0985048	0.104691	0.102071	0.116413	0.0891618	0.077129	0.175976	0.0719776	0.0800206	0.0944112	0.0928722	0.102514	0.117494	0.154011	0.116717	0.109541	0.0720024	0.0871121	0.0821827	0.15208	0.032886	0.0415666	0.0293762	0.0416868	0.0295133	0.0668605	0.0259348	0.0788352	0.0261482	0.0464557	0.0443459	0.0301667	0.025109	0.0349495	0.0339059	0.0365043	0.0271905	0.0214697	0.0376741	0.047655	0.207865	0.303402	0.103079	0.385655	3.15482
2310	-15377.6	-15392.9	15.2361	0.149895	0.107494	0.0940168	0.12141	0.100544	0.0655205	0.10897	0.0845858	0.0908481	0.16579	0.070219	0.0737325	0.110419	0.0947724	0.101444	0.118193	0.123408	0.0891874	0.120648	0.0901559	0.0863571	0.0982126	0.143149	0.0119548	0.030567	0.0411626	0.0564134	0.0279038	0.0304323	0.0343368	0.0770431	0.0196599	0.0458125	0.0324318	0.0304298	0.0278609	0.0454267	0.0288507	0.051287	0.0345222	0.0193635	0.0363294	0.0537171	0.21632	0.299614	0.106886	0.377181	3.144477
2320	-15382.5	-15398.2	15.6646	0.107961	0.0837337	0.100445	0.106344	0.0990172	0.0870771	0.132361	0.0837948	0.112688	0.164364	0.0784192	0.0805642	0.0865834	0.114226	0.101274	0.114868	0.107113	0.109509	0.118314	0.0843909	0.0885206	0.0688843	0.187932	0.0117195	0.0403881	0.0375884	0.0277337	0.0311937	0.0304323	0.0401516	0.0855504	0.0356119	0.0482774	0.0411023	0.0218493	0.0131141	0.0546107	0.0253014	0.0399694	0.0277066	0.0112173	0.0230372	0.0366851	0.216247	0.308788	0.091728	0.383236	3.101624
2330	-15377	-15391.3	14.3575	0.11273	0.104102	0.0956947	0.116856	0.106157	0.0969945	0.151753	0.0878152	0.108972	0.163515	0.0798393	0.082376	0.0840888	0.101884	0.11924	0.113864	0.121838	0.106369	0.112161	0.0596704	0.0902773	0.080394	0.164022	0.0346781	0.0282971	0.0482073	0.0455665	0.0205797	0.0617993	0.0277327	0.0851666	0.0253003	0.052405	0.0336499	0.0202407	0.0259898	0.0368114	0.0264217	0.0505116	0.0438841	0.0235303	0.029353	0.0516009	0.221248	0.311443	0.0928216	0.374487	3.232339
2340	-15366.8	-15383.2	16.3417	0.100418	0.0996202	0.0901845	0.0959673	0.0921291	0.0818199	0.116633	0.0721297	0.0970587	0.163509	0.0733435	0.0932987	0.0922176	0.0912211	0.106968	0.137224	0.109304	0.12219	0.117598	0.0798687	0.075873	0.0844757	0.151717	0.0248644	0.023984	0.0381977	0.038397	0.0319179	0.0483463	0.0267432	0.0851666	0.0204356	0.0300711	0.0440403	0.0207179	0.0211702	0.0322296	0.026782	0.0423376	0.0311145	0.0235303	0.0366492	0.0424513	0.208387	0.30854	0.102025	0.381048	3.033916
2350	-15363.6	-15379.3	15.6731	0.122239	0.108214	0.0994764	0.104098	0.109636	0.0882017	0.126375	0.0856558	0.0855401	0.145524	0.0797999	0.0849183	0.112942	0.0878585	0.095049	0.11613	0.125461	0.114171	0.114549	0.0903915	0.0850132	0.0825185	0.152004	0.0235733	0.0319668	0.0493975	0.0216322	0.0236892	0.0545487	0.0249359	0.084119	0.0204356	0.0444019	0.0366248	0.0323001	0.024386	0.032684	0.0290296	0.0399518	0.0191539	0.0293295	0.0243979	0.0384461	0.220647	0.292925	0.101028	0.3854	3.100772
2360	-15377.6	-15391	13.4048	0.13941	0.126149	0.0941586	0.114188	0.111737	0.0783076	0.120394	0.0745245	0.114339	0.167655	0.0922244	0.0911079	0.10922	0.0982558	0.109721	0.137516	0.132833	0.11386	0.113551	0.0944989	0.0773301	0.0995524	0.181667	0.0233217	0.0275907	0.0497207	0.0287345	0.0257368	0.0531835	0.0449038	0.0598098	0.0183949	0.0568353	0.0421665	0.0260246	0.0139376	0.0444518	0.0228646	0.0569109	0.0257365	0.0287724	0.0234134	0.0628911	0.224804	0.305034	0.103075	0.367087	3.327602
2370	-15376.4	-15391.9	15.4891	0.103786	0.106308	0.0826576	0.110674	0.106364	0.087465	0.131065	0.0702241	0.0998589	0.173275	0.0750533	0.0922265	0.0903304	0.0914611	0.115853	0.130813	0.113734	0.101906	0.121901	0.0667646	0.0973762	0.0927016	0.203895	0.0167386	0.0344806	0.0537312	0.0394702	0.0168538	0.0380709	0.0249743	0.0747542	0.0188781	0.0437172	0.028799	0.0160205	0.0358356	0.034964	0.0279484	0.0366662	0.0167279	0.00365671	0.0362021	0.0549955	0.216237	0.303887	0.100078	0.379797	3.119178
2380	-15378.5	-15393.5	15.0105	0.138628	0.0982741	0.1176	0.0867976	0.100495	0.0677765	0.115568	0.0707115	0.0806749	0.176038	0.0850324	0.0927544	0.0918536	0.077696	0.0905246	0.148107	0.114146	0.125183	0.104281	0.0918823	0.0962175	0.094556	0.181787	0.0169269	0.0424663	0.0400454	0.0342459	0.0365231	0.0597395	0.0356197	0.0682467	0.00998357	0.0365899	0.0292782	0.0327567	0.0255716	0.0397461	0.0270004	0.0473252	0.0238061	0.0210487	0.0353783	0.058147	0.219713	0.316275	0.0992979	0.364714	3.16703
2390	-15373.7	-15388.6	14.8789	0.115875	0.116641	0.112937	0.118135	0.100495	0.0897345	0.145469	0.0918529	0.084482	0.155383	0.0665611	0.0862407	0.086203	0.0957002	0.10274	0.14555	0.130187	0.112742	0.109631	0.0877701	0.0961043	0.080435	0.177423	0.0114663	0.0331201	0.0415109	0.050986	0.0108745	0.0401875	0.0252875	0.0648466	0.024749	0.0582699	0.0364683	0.0333752	0.0232264	0.0279621	0.0342377	0.0393279	0.0199067	0.0133364	0.0342135	0.0485451	0.218533	0.287529	0.109677	0.384261	3.18019
2400	-15375.8	-15391.2	15.3674	0.127681	0.07817	0.11113	0.0913898	0.102204	0.0837129	0.128619	0.0715539	0.104936	0.165381	0.0792601	0.0882954	0.087191	0.113613	0.0962288	0.119119	0.136677	0.126122	0.117028	0.079404	0.0865056	0.074295	0.159077	0.029567	0.027813	0.0341658	0.039186	0.0172845	0.0514596	0.046462	0.0899614	0.0145052	0.0340276	0.0280561	0.0342427	0.028863	0.0382285	0.0318965	0.0281451	0.0176286	0.0215487	0.0289552	0.0617564	0.211475	0.31218	0.104492	0.371852	3.131346
2410	-15376.3	-15392	15.6647	0.12279	0.101744	0.0788004	0.0904792	0.106959	0.0841052	0.116922	0.0660984	0.0863797	0.171415	0.0858576	0.08391	0.0964269	0.113972	0.0934304	0.125173	0.120334	0.0875916	0.127788	0.0636171	0.0962155	0.0963373	0.167402	0.0143285	0.0291573	0.0409616	0.0480908	0.0246458	0.0697232	0.0373868	0.0646157	0.0331176	0.046265	0.038133	0.0301978	0.0200879	0.0396561	0.0257553	0.0446065	0.0184611	0.00721843	0.0378971	0.0475611	0.220007	0.309333	0.0982371	0.372423	3.101615
2420	-15371.9	-15385.8	13.8945	0.142157	0.0942428	0.0906914	0.101863	0.106856	0.0943096	0.132353	0.0706903	0.114069	0.192382	0.0704838	0.0850725	0.118985	0.0928474	0.104011	0.13199	0.125179	0.109936	0.106101	0.101281	0.0850774	0.0819121	0.184682	0.00961471	0.0323909	0.0537774	0.039526	0.0204488	0.0518875	0.0276547	0.0932736	0.0295573	0.0478229	0.0280989	0.0248472	0.0340824	0.0432646	0.0238785	0.0418984	0.0320936	0.018245	0.0370166	0.0520885	0.212378	0.294576	0.102298	0.390748	3.278638
2430	-15380.5	-15395.6	15.1118	0.106515	0.0707921	0.0944785	0.122608	0.123452	0.0766868	0.106054	0.0610486	0.0967167	0.164266	0.0773176	0.0897421	0.0972134	0.0927496	0.104649	0.128822	0.156149	0.116197	0.106424	0.0988396	0.0767075	0.0739772	0.186677	0.0292748	0.0316315	0.0465273	0.0333693	0.0112823	0.0395002	0.0394594	0.0778117	0.0415232	0.0534885	0.0336961	0.0321951	0.0291915	0.0424606	0.0291088	0.0385123	0.0239637	0.0125865	0.0414486	0.0417842	0.212751	0.301594	0.103033	0.382621	3.156899
2440	-15374.9	-15390.5	15.6109	0.109541	0.0949367	0.0921825	0.0943853	0.106223	0.0745605	0.139706	0.0578542	0.107335	0.154205	0.0773176	0.0902947	0.0948502	0.0918794	0.116484	0.122797	0.146266	0.116126	0.106424	0.072833	0.0720035	0.0675887	0.157674	0.00963606	0.0287639	0.0385025	0.0221311	0.0162057	0.0571818	0.0464048	0.114397	0.0188558	0.0453903	0.0419351	0.0316587	0.0286837	0.0457628	0.0213175	0.045821	0.0324406	0.0275181	0.0246832	0.0462373	0.205699	0.300017	0.103147	0.391137	3.106995
2450	-15372	-15386.7	14.6985	0.130343	0.0949367	0.103671	0.105601	0.106437	0.0915936	0.128406	0.0762939	0.0818609	0.194251	0.0773059	0.0828005	0.0947843	0.0972635	0.103359	0.121836	0.139524	0.131403	0.129274	0.0811504	0.0861906	0.0707167	0.171009	0.0276216	0.0287898	0.0423337	0.0203204	0.0251578	0.0496956	0.0291786	0.0846547	0.0253744	0.0256541	0.0481516	0.0217315	0.0222215	0.023217	0.0293956	0.0416922	0.0353009	0.0343111	0.0346091	0.048806	0.214629	0.311686	0.100134	0.373551	3.198229
2460	-15373.3	-15388.1	14.856	0.113323	0.0819212	0.100017	0.107294	0.094003	0.0952578	0.129859	0.0815918	0.0950367	0.17883	0.081911	0.0925879	0.105264	0.106818	0.115259	0.128408	0.127182	0.109546	0.1469	0.069235	0.0702945	0.0902856	0.164328	0.00973025	0.0436905	0.0437955	0.0343231	0.027828	0.0557105	0.027862	0.0616467	0.0142399	0.0398121	0.0350526	0.0251401	0.0281681	0.0320453	0.0255299	0.0337477	0.0309018	0.0313471	0.0386938	0.0580663	0.217334	0.307567	0.103955	0.371144	3.182484
2470	-15381	-15396.5	15.5512	0.0985722	0.0965304	0.0929924	0.102122	0.0915737	0.0845461	0.141016	0.0812179	0.0800113	0.183647	0.0836475	0.0723431	0.122534	0.0890789	0.115613	0.119945	0.128281	0.118907	0.113616	0.0751228	0.0697668	0.0715881	0.178084	0.0184963	0.0349656	0.0790771	0.0263274	0.00749323	0.0551642	0.0338302	0.0654527	0.0174151	0.057927	0.0342385	0.0281737	0.0186776	0.0411232	0.0345008	0.028659	0.0204488	0.0133742	0.0339681	0.0528966	0.222547	0.288238	0.108514	0.380701	3.112965
2480	-15371.8	-15386.8	15.0228	0.138191	0.0816529	0.0801268	0.0994805	0.129188	0.0654186	0.116088	0.0791111	0.0904879	0.173635	0.0694729	0.0796609	0.099687	0.105466	0.102795	0.139192	0.130184	0.100025	0.113616	0.0791502	0.0871826	0.0878379	0.194511	0.0202246	0.0364866	0.0461677	0.0307482	0.0262148	0.0543551	0.027973	0.0781499	0.0238007	0.0292013	0.0341857	0.0314839	0.035642	0.0491393	0.0311001	0.0436024	0.0300383	0.0258062	0.0315801	0.0377432	0.228454	0.294955	0.102223	0.374369	3.165803
2490	-15377.9	-15393.4	15.4988	0.114555	0.113565	0.0946179	0.0844834	0.101274	0.082888	0.0990222	0.0896291	0.0918701	0.170857	0.0833041	0.074649	0.087503	0.0994744	0.102123	0.142993	0.127474	0.129033	0.133902	0.0617193	0.0916019	0.0708886	0.162338	0.0120978	0.0318711	0.0436918	0.0255487	0.0217928	0.0428319	0.0390633	0.0562538	0.0327284	0.0606129	0.0423338	0.0362011	0.0370462	0.0491746	0.0288202	0.0343115	0.0193146	0.00650896	0.0234536	0.0647825	0.218905	0.305621	0.10246	0.373014	3.118206
