Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
5230	-14764.1	-14774.4	10.2757	0.145551	0.0858866	0.105045	0.100479	0.100497	0.0861294	0.133253	0.0644263	0.0923138	0.166622	0.0785349	0.0809624	0.119595	0.10722	0.100329	0.155992	0.142054	0.126431	0.132456	0.0823205	0.105032	0.0831602	0.168038	0.0381355	0.0209073	0.028622	0.0165012	0.033753	0.0288905	0.037924	0.0196506	0.0267902	0.0410417	0.0406615	0.0337765	0.0298417	0.045109	0.067619	0.101424	0.0303915	0.0346277	0.0291673	0.0454281	4.021963	0.285442	0.283274	0.104184	0.327099	3.312589
5240	-14770.9	-14779.7	8.89657	0.142321	0.108528	0.111804	0.100479	0.113443	0.0775281	0.143247	0.0709529	0.115096	0.182082	0.0648066	0.0930285	0.11662	0.104524	0.122998	0.134434	0.145722	0.126431	0.133816	0.0811313	0.0942734	0.0769571	0.17435	0.026339	0.0348069	0.0201754	0.00617062	0.0447061	0.0330812	0.0224548	0.0356466	0.0244724	0.0539123	0.043563	0.0473876	0.0333759	0.0781323	0.0629086	0.0941656	0.0358541	0.0433164	0.026363	0.0491004	4.021963	0.267627	0.289716	0.102658	0.339999	3.450505
5250	-14778.5	-14787.1	8.53793	0.13526	0.101274	0.0893525	0.094032	0.120725	0.0833741	0.131529	0.0946828	0.090492	0.169134	0.105716	0.100829	0.11662	0.0987921	0.120088	0.169503	0.136043	0.131335	0.143362	0.0664209	0.0948841	0.10185	0.207135	0.030029	0.0358299	0.0162433	0.0260723	0.0435181	0.032101	0.0421757	0.0285144	0.027429	0.044732	0.0600114	0.0273765	0.0208317	0.064483	0.0810308	0.0766461	0.0262579	0.0333942	0.0182694	0.046568	4.06281	0.283005	0.284037	0.0996243	0.333334	3.483947
5260	-14767.9	-14777.9	10.02	0.150052	0.097694	0.110413	0.0840588	0.114817	0.0866421	0.126581	0.0855337	0.0967069	0.171374	0.0840042	0.0832866	0.0994564	0.102418	0.114605	0.134282	0.117149	0.13966	0.131959	0.0861527	0.0820791	0.0803824	0.175987	0.0173145	0.0282788	0.0260333	0.0169554	0.0478853	0.0250818	0.0613295	0.0218692	0.0196839	0.051221	0.027977	0.0219655	0.0265211	0.0563556	0.0475279	0.101018	0.0265816	0.0508818	0.036205	0.0533292	4.346368	0.27765	0.289531	0.100737	0.332082	3.319309
5270	-14774.5	-14783.6	9.11249	0.14494	0.108021	0.111413	0.0825744	0.116274	0.0911452	0.115955	0.0766053	0.125189	0.148413	0.0878926	0.0828428	0.0968994	0.117109	0.103099	0.120169	0.148598	0.125043	0.144915	0.0719016	0.115732	0.0964165	0.178304	0.0218251	0.0313639	0.0380175	0.0313035	0.0261845	0.0216102	0.0533341	0.0286909	0.0186959	0.057555	0.046869	0.0398992	0.0312446	0.0369771	0.0704892	0.114243	0.0247054	0.0470674	0.0301486	0.0484172	4.035742	0.267644	0.28241	0.0998455	0.350101	3.428094
5280	-14768.7	-14779.5	10.8008	0.122429	0.0725104	0.0872389	0.096604	0.136864	0.0885531	0.12416	0.0924089	0.0952071	0.179936	0.0594366	0.0813221	0.105422	0.102435	0.0864962	0.124463	0.152112	0.105963	0.121735	0.0800227	0.0909972	0.0810506	0.183719	0.0238178	0.0310139	0.0163473	0.0207804	0.0427995	0.0210518	0.0381823	0.0177342	0.021171	0.057555	0.0531501	0.0359081	0.0378354	0.0647144	0.0419591	0.099839	0.0338865	0.0518854	0.0306774	0.0599777	3.834692	0.276028	0.289841	0.0992674	0.334863	3.271373
5290	-14770.6	-14780.5	9.86278	0.150338	0.0806337	0.0883738	0.10618	0.117435	0.0858241	0.157727	0.0801504	0.0934989	0.179472	0.0796249	0.0928845	0.105837	0.103128	0.101768	0.143649	0.145703	0.110898	0.121735	0.0758093	0.0755304	0.0850842	0.207278	0.0420468	0.0362074	0.0244341	0.0173588	0.0328895	0.0317625	0.0383944	0.0159439	0.0193117	0.0544034	0.0639115	0.0414742	0.0118848	0.0520932	0.0606538	0.087756	0.0158549	0.0602199	0.0242489	0.0558688	3.671426	0.269063	0.287794	0.10107	0.342072	3.375279
5300	-14776.5	-14786	9.5759	0.130708	0.0986868	0.10407	0.10262	0.0879936	0.0785936	0.121671	0.0903752	0.0934989	0.185467	0.105639	0.0877366	0.109528	0.11121	0.112154	0.136902	0.130877	0.0922112	0.119596	0.0777305	0.0876281	0.0895968	0.210774	0.0358735	0.0319831	0.0233148	0.0161039	0.0303979	0.0221678	0.0435691	0.0206571	0.0298308	0.0587102	0.0390661	0.0698505	0.0393736	0.0520932	0.0641397	0.112633	0.00953538	0.0335813	0.0342168	0.0504501	4.017864	0.272361	0.280356	0.104023	0.34326	3.382816
5310	-14773	-14783.5	10.4811	0.133572	0.131719	0.120455	0.102762	0.121987	0.0957921	0.143019	0.0816618	0.0803169	0.178425	0.0691874	0.0794762	0.0947502	0.129508	0.108438	0.119091	0.139991	0.112732	0.131409	0.0717055	0.08149	0.0881566	0.180572	0.0297334	0.0268243	0.0189113	0.0330266	0.0254883	0.0222855	0.0355978	0.0216689	0.0354705	0.0456245	0.0341947	0.0324311	0.0367802	0.0518441	0.0522157	0.0932449	0.0143337	0.0406821	0.0306117	0.036777	3.663255	0.285877	0.286591	0.103809	0.323724	3.313963
5320	-14767.6	-14778.1	10.443	0.137645	0.0981148	0.0979973	0.0932515	0.106992	0.100483	0.138666	0.0952065	0.0785839	0.174901	0.0890798	0.0753285	0.0937832	0.0956642	0.100074	0.126995	0.145369	0.105767	0.150396	0.0609046	0.0903272	0.0828297	0.180572	0.0228541	0.0380277	0.00980647	0.0225228	0.0285206	0.0252987	0.04133	0.0254309	0.0301791	0.0680167	0.0351083	0.0370661	0.0274065	0.0659052	0.0576456	0.0723684	0.0418219	0.0497765	0.0286809	0.0589213	3.859921	0.289056	0.283547	0.101369	0.326029	3.305618
5330	-14772.1	-14782.2	10.1307	0.124767	0.0981148	0.122548	0.0914535	0.0921004	0.0860363	0.134179	0.0853215	0.0904641	0.166053	0.0892821	0.0678217	0.121459	0.0956642	0.0965052	0.111054	0.119176	0.130711	0.11613	0.072126	0.100008	0.112	0.164587	0.0234925	0.0366539	0.0269319	0.0186557	0.0419162	0.0296373	0.0398664	0.028337	0.0309601	0.04872	0.0516477	0.0354762	0.0211616	0.0545605	0.0650462	0.105292	0.0251738	0.0578806	0.0328216	0.0562915	4.175049	0.267971	0.300411	0.095672	0.335945	3.318083
5340	-14769.2	-14778.3	9.13185	0.143633	0.0905775	0.100948	0.0945159	0.113983	0.102101	0.119816	0.0927569	0.0891293	0.17736	0.0762306	0.0916765	0.109389	0.105811	0.112944	0.133047	0.133912	0.118395	0.120866	0.0850207	0.101804	0.0815907	0.207754	0.0297981	0.0399419	0.00534215	0.0291155	0.0292104	0.0213028	0.0611087	0.0254158	0.0202762	0.0597883	0.0364043	0.0372981	0.0229913	0.0619992	0.0568862	0.100204	0.0223453	0.0583186	0.0328216	0.068862	4.094388	0.282022	0.289506	0.09291	0.335562	3.422692
5350	-14778.6	-14788	9.34301	0.129451	0.0945207	0.120172	0.114195	0.113983	0.0739072	0.132956	0.0883565	0.0762325	0.176126	0.0762306	0.0862861	0.0995691	0.102271	0.116802	0.120258	0.139303	0.155262	0.158213	0.0943349	0.0964777	0.0785169	0.172551	0.0297981	0.025753	0.0193015	0.0197993	0.0284995	0.0155077	0.0282412	0.0146272	0.0204335	0.0639378	0.0338931	0.0439403	0.0520905	0.0641081	0.0475894	0.099158	0.0326035	0.0639601	0.0350575	0.054399	3.974822	0.273928	0.290764	0.100696	0.334612	3.408674
5360	-14768.8	-14778.6	9.83156	0.135567	0.0920334	0.106037	0.0841983	0.118194	0.0848443	0.140427	0.0772449	0.0871847	0.177133	0.0761821	0.0877047	0.0972697	0.132855	0.105041	0.147089	0.151711	0.113993	0.106178	0.0973808	0.108488	0.073573	0.209239	0.0346096	0.0238923	0.0304826	0.0196629	0.0321427	0.0525787	0.0450003	0.0160677	0.0163432	0.0519311	0.0330325	0.040371	0.0284058	0.057685	0.0500499	0.0904345	0.0238579	0.0428753	0.025725	0.0382705	3.922141	0.275802	0.282429	0.101235	0.340533	3.362985
5370	-14768.6	-14778.3	9.70291	0.136272	0.0874264	0.108927	0.0937816	0.111988	0.0829961	0.156923	0.0713969	0.0790341	0.190818	0.083614	0.0845039	0.109378	0.12455	0.115755	0.155528	0.121649	0.104538	0.12773	0.0902193	0.0946506	0.0727319	0.163302	0.0252361	0.0238923	0.0269819	0.0319948	0.0490495	0.0270833	0.0301222	0.012905	0.0104849	0.0454753	0.05643	0.0389554	0.0276119	0.0503959	0.0611481	0.126878	0.0311776	0.0411157	0.0374098	0.045355	4.063368	0.274097	0.281389	0.099922	0.344592	3.367416
5380	-14765.1	-14774.7	9.57508	0.148127	0.0978025	0.113761	0.108542	0.11164	0.0789835	0.113867	0.0801301	0.096219	0.176679	0.0634467	0.0964172	0.115928	0.0956405	0.116092	0.126856	0.113162	0.130024	0.128622	0.0760625	0.0845123	0.0825769	0.184423	0.0333895	0.0319275	0.0333984	0.0217429	0.0328166	0.0316829	0.0333091	0.019663	0.0251363	0.0629762	0.0361121	0.0509944	0.0277753	0.0537445	0.0812666	0.102661	0.027145	0.0508797	0.0257197	0.0466023	4.264828	0.278468	0.303021	0.0949207	0.323589	3.368458
5390	-14766.9	-14776.3	9.37934	0.144183	0.0988557	0.10711	0.0929475	0.11212	0.0732091	0.139214	0.0964122	0.0924824	0.156185	0.0688588	0.104164	0.0966648	0.0998612	0.0993545	0.129774	0.150082	0.146655	0.134134	0.0826633	0.0797319	0.0943602	0.189652	0.0349161	0.0263604	0.0112319	0.0363498	0.0332194	0.0339344	0.0440062	0.0290684	0.0178066	0.0532207	0.0443052	0.043036	0.0320505	0.0607448	0.0497096	0.0955853	0.0313431	0.0393971	0.0350875	0.0589385	4.076699	0.258688	0.297536	0.106164	0.337611	3.398986
5400	-14777	-14786	9.01502	0.154277	0.101869	0.114579	0.0912676	0.120328	0.0640466	0.131267	0.063897	0.0908717	0.185259	0.0866181	0.101841	0.106486	0.12078	0.119472	0.108537	0.147529	0.131008	0.116586	0.0765165	0.0983765	0.079679	0.199981	0.0316101	0.042965	0.0267452	0.0228981	0.0392814	0.0306573	0.0365621	0.0135757	0.0234978	0.0571783	0.066874	0.0503053	0.0397343	0.0612882	0.0545897	0.0885465	0.0306748	0.0390715	0.0199105	0.0601443	3.880121	0.255706	0.303236	0.0937368	0.347321	3.447183
5410	-14772.9	-14782.5	9.60686	0.124689	0.119287	0.102113	0.0940505	0.129694	0.0765752	0.134185	0.0982823	0.0955622	0.163569	0.0643817	0.0753539	0.0977217	0.113539	0.103394	0.124124	0.128383	0.109612	0.15469	0.0747885	0.0800508	0.089296	0.191816	0.0210241	0.0357233	0.0385879	0.0236975	0.0590147	0.0241404	0.0400456	0.0207447	0.0251955	0.069782	0.0474509	0.0338186	0.0359863	0.0603329	0.04257	0.101557	0.0234865	0.0492821	0.0249371	0.0446688	4.231422	0.267395	0.284633	0.103905	0.344067	3.367205
5420	-14771.9	-14783.1	11.2926	0.132032	0.0967155	0.113213	0.0842825	0.12947	0.0895337	0.112868	0.0666563	0.083639	0.175562	0.0670572	0.0735622	0.128796	0.104764	0.099578	0.127936	0.115893	0.112112	0.128414	0.069462	0.0759862	0.0838613	0.199258	0.0309767	0.0312084	0.0265699	0.0297508	0.0381934	0.0260422	0.0414689	0.0283689	0.0288412	0.0510769	0.0500241	0.0394096	0.0265931	0.0483055	0.0454133	0.0998567	0.0120532	0.0305203	0.0292683	0.0380444	3.827517	0.274709	0.277399	0.0977839	0.350108	3.222636
5430	-14777.8	-14787.4	9.58847	0.142504	0.0958183	0.114394	0.106389	0.127779	0.0728457	0.136859	0.0731131	0.0885386	0.15913	0.0940223	0.0771565	0.0909742	0.110421	0.0930273	0.156353	0.157427	0.135407	0.122115	0.0908188	0.0820577	0.082613	0.187582	0.0315582	0.0236311	0.0373725	0.0142313	0.0317752	0.0286106	0.0532659	0.0233621	0.0172072	0.0691757	0.0542983	0.0480272	0.0198396	0.0518903	0.069855	0.0800515	0.0226429	0.0535582	0.0183248	0.0343737	4.03742	0.26794	0.29013	0.108372	0.333557	3.380397
5440	-14767	-14777.8	10.7323	0.147867	0.0851723	0.0983565	0.0935549	0.104561	0.0688845	0.146261	0.082052	0.085407	0.180843	0.0747695	0.0805721	0.0906156	0.110421	0.114836	0.131799	0.124552	0.109075	0.120245	0.0815607	0.0864104	0.0911772	0.211329	0.0291373	0.0341838	0.0215876	0.0156515	0.0440829	0.0246893	0.0283364	0.0104844	0.0315986	0.0504704	0.0481797	0.0322465	0.02209	0.0457531	0.0687475	0.104509	0.0162296	0.0655323	0.0263961	0.0522621	3.605341	0.275427	0.283714	0.101653	0.339206	3.29249
5450	-14764.9	-14775.8	10.8835	0.160688	0.0963	0.101975	0.0976973	0.108678	0.0766717	0.120191	0.0843634	0.105754	0.151034	0.0932637	0.0811527	0.0973206	0.103183	0.130734	0.115713	0.142473	0.1165	0.130854	0.0678192	0.07608	0.0806987	0.177266	0.0176511	0.0235152	0.0204973	0.0302016	0.0354745	0.0242012	0.0459448	0.0139534	0.0204854	0.0535412	0.0290677	0.0322465	0.0266954	0.0596642	0.073756	0.0812652	0.0160359	0.0496284	0.024635	0.068148	3.836129	0.28113	0.288482	0.100032	0.330356	3.263018
5460	-14766.9	-14777.5	10.5924	0.158918	0.0869549	0.100719	0.0816407	0.107721	0.0866041	0.138299	0.0608693	0.0978774	0.175952	0.0852151	0.0811527	0.100618	0.112493	0.0976397	0.129182	0.119936	0.123972	0.131069	0.0628556	0.0727708	0.0931653	0.171757	0.0304204	0.0303289	0.0289462	0.0257583	0.0323287	0.0414079	0.0386859	0.0143791	0.0336712	0.0497925	0.0443688	0.0526398	0.0229538	0.0716458	0.0684237	0.10114	0.0108362	0.0395225	0.024635	0.0556941	3.789785	0.268773	0.288984	0.0986737	0.34357	3.294962
5470	-14773.3	-14783.2	9.95774	0.146249	0.103685	0.0929964	0.0940854	0.0980688	0.090017	0.137122	0.0767583	0.0967677	0.154597	0.0692211	0.0860422	0.0973414	0.0970344	0.121039	0.112903	0.133963	0.164101	0.138365	0.074239	0.0810228	0.0742915	0.213671	0.0311586	0.0356201	0.0254337	0.0298188	0.024045	0.0167268	0.0394914	0.0253625	0.0208803	0.0444489	0.0687744	0.0319844	0.0352444	0.0479523	0.0581538	0.102337	0.0220502	0.0525343	0.0336111	0.0561036	3.84068	0.268778	0.290458	0.0995429	0.341222	3.355313
5480	-14773	-14783.3	10.2782	0.147623	0.107158	0.101786	0.0922971	0.0968027	0.0865772	0.131532	0.0733707	0.0948598	0.180829	0.0840796	0.0654198	0.108302	0.0876962	0.099083	0.13812	0.140239	0.117411	0.119611	0.0988661	0.0683029	0.0676192	0.205058	0.0413479	0.0406406	0.0155501	0.019557	0.0225548	0.0308414	0.0463182	0.017705	0.0128261	0.0706602	0.0267555	0.0636893	0.0301412	0.03968	0.0487419	0.0978466	0.0326909	0.0383613	0.0260569	0.0651441	4.236849	0.279741	0.288984	0.0967228	0.334552	3.299752
5490	-14768.4	-14777.6	9.22548	0.147075	0.0974332	0.113652	0.0939482	0.118256	0.0776089	0.131653	0.0800032	0.122972	0.167449	0.0937894	0.0777848	0.0939752	0.106332	0.0995911	0.13812	0.161265	0.130432	0.135839	0.0625773	0.0983969	0.0908097	0.209239	0.0326771	0.0192907	0.0325287	0.019506	0.0369052	0.0235276	0.0399891	0.014045	0.0147766	0.0694044	0.0441335	0.0323368	0.0284449	0.0610281	0.0437235	0.0906483	0.0297756	0.0527828	0.0362994	0.0526798	3.936906	0.276538	0.28454	0.0985476	0.340374	3.422703
5500	-14774.4	-14783.1	8.65075	0.1358	0.0974332	0.114766	0.094191	0.132403	0.091551	0.152284	0.0894201	0.112519	0.156445	0.0823253	0.0872176	0.126898	0.111962	0.102787	0.140602	0.128546	0.127159	0.141025	0.0808183	0.0850325	0.102841	0.204715	0.020356	0.03255	0.0275651	0.0205305	0.0333996	0.0208094	0.0399891	0.0184792	0.0432144	0.0485507	0.0301169	0.0387306	0.0210989	0.0646248	0.0408847	0.0928402	0.0318213	0.063557	0.0326229	0.0423373	4.231355	0.26803	0.301465	0.0944837	0.336021	3.462819
5510	-14764.9	-14774.2	9.30415	0.133246	0.101245	0.103924	0.0915473	0.135896	0.091551	0.140844	0.101029	0.0876112	0.175206	0.0787911	0.0821421	0.120808	0.11225	0.122129	0.126747	0.134572	0.113435	0.129686	0.0846474	0.0971504	0.0813523	0.1988	0.0314215	0.0397794	0.0219098	0.0263427	0.0312994	0.0286553	0.0276924	0.022847	0.0362433	0.0472719	0.0379053	0.0502642	0.0200807	0.0508379	0.0454732	0.0926178	0.0179151	0.0645265	0.031653	0.0439104	3.963158	0.269373	0.290457	0.0963927	0.343778	3.413259
5520	-14773.6	-14782.9	9.35959	0.143938	0.11332	0.113613	0.085107	0.0936223	0.0703406	0.128896	0.0768162	0.111013	0.175468	0.0832797	0.081861	0.129435	0.11225	0.09591	0.169337	0.125284	0.133548	0.151674	0.0671105	0.0830318	0.0796076	0.186091	0.020756	0.0188121	0.0214528	0.0169805	0.0385724	0.0389065	0.0402848	0.0251067	0.0165239	0.0510732	0.050504	0.0458482	0.0254623	0.0541938	0.0671171	0.100719	0.0114554	0.0438826	0.0293066	0.073264	4.079851	0.277959	0.297846	0.0986745	0.325521	3.400774
5530	-14777	-14786.3	9.29754	0.120387	0.0980126	0.101837	0.092835	0.136263	0.0916024	0.145993	0.0964074	0.114614	0.15628	0.0834211	0.0687363	0.101874	0.0997468	0.11929	0.147411	0.125219	0.115762	0.135937	0.0703158	0.089479	0.0716776	0.174202	0.0357025	0.0332486	0.0290026	0.0171723	0.0315065	0.0388151	0.0279377	0.0112725	0.0343167	0.064201	0.0560762	0.0508039	0.0186113	0.0491739	0.063578	0.117387	0.0370266	0.0509794	0.0311351	0.0481051	4.141561	0.29235	0.275454	0.0952319	0.336964	3.403356
5540	-14774.7	-14785.3	10.5673	0.137055	0.107808	0.105061	0.086008	0.137294	0.0671313	0.109739	0.0849933	0.100032	0.152136	0.087342	0.0969371	0.0853134	0.103837	0.121223	0.120382	0.104483	0.123339	0.109706	0.0778177	0.106019	0.0784982	0.205314	0.0296589	0.0223741	0.0322167	0.0329333	0.0247979	0.0436954	0.0520221	0.0104705	0.0305218	0.0423155	0.0450558	0.0435251	0.0212332	0.0491739	0.0620725	0.0980339	0.0252022	0.0338853	0.0318023	0.0449683	4.021946	0.267017	0.285684	0.106098	0.3412	3.283429
5550	-14766.5	-14776.5	9.99384	0.15814	0.0969695	0.0913424	0.0777255	0.102208	0.0760857	0.137323	0.0849933	0.0866661	0.183419	0.0918684	0.0851303	0.0911103	0.0892714	0.120623	0.147117	0.142144	0.129568	0.113747	0.0696038	0.0954265	0.0717216	0.198695	0.0352005	0.0334618	0.010539	0.0306176	0.0281668	0.0245285	0.0416125	0.0326602	0.0313491	0.0489681	0.0382004	0.0334348	0.0378349	0.0449541	0.0605876	0.120816	0.0252022	0.0360216	0.0349781	0.0507468	4.021946	0.270871	0.287547	0.102673	0.338909	3.340779
5560	-14772.4	-14781.5	9.04781	0.128163	0.0967428	0.0960467	0.113915	0.117665	0.0663577	0.143808	0.0751713	0.109709	0.183846	0.0724582	0.0959016	0.105251	0.108765	0.12926	0.137949	0.151156	0.117757	0.159134	0.0737764	0.0823872	0.0995322	0.188856	0.0359201	0.0360406	0.0336168	0.0306176	0.0243625	0.0246272	0.0336035	0.0173889	0.0287616	0.0499933	0.0427036	0.0376487	0.0347658	0.0561695	0.0403406	0.102517	0.0272028	0.0464301	0.0329084	0.0507468	3.945187	0.282512	0.265223	0.108289	0.343977	3.439972
5570	-14764.6	-14774.8	10.2035	0.138449	0.0998061	0.0996705	0.0923611	0.115737	0.0903212	0.106515	0.066713	0.0940333	0.204878	0.0775272	0.0732874	0.0843103	0.115178	0.113043	0.143998	0.152391	0.123494	0.132386	0.0681935	0.0710541	0.0958852	0.18371	0.030752	0.0360406	0.0218229	0.0319307	0.028181	0.0231828	0.0293495	0.0239282	0.0258526	0.0604827	0.0352099	0.0379303	0.0370457	0.0592569	0.0516123	0.0924584	0.0310771	0.038019	0.0274969	0.047975	4.145168	0.290902	0.278444	0.0946974	0.335957	3.312545
5580	-14770.4	-14779.7	9.27543	0.121795	0.106211	0.0948462	0.0965657	0.116546	0.100978	0.138534	0.0867853	0.0829184	0.165708	0.0863473	0.0850556	0.0913321	0.0970878	0.107435	0.122196	0.137334	0.136127	0.123717	0.0809744	0.0946343	0.073876	0.197732	0.0286416	0.0360406	0.0182227	0.0206483	0.0363944	0.0227805	0.0489825	0.0269138	0.030143	0.0716964	0.0402371	0.0515164	0.0306938	0.0636829	0.0444947	0.130089	0.0220167	0.0441695	0.0317312	0.0532591	4.288093	0.269428	0.298667	0.102521	0.329384	3.397089
5590	-14768.4	-14778.7	10.3001	0.132846	0.10193	0.0931785	0.082441	0.126952	0.0827155	0.143078	0.0708541	0.0980859	0.20192	0.0923554	0.0901823	0.108942	0.109	0.0890114	0.135471	0.107319	0.137659	0.137619	0.0737495	0.077268	0.0799946	0.193145	0.0260195	0.0404002	0.0285253	0.0256012	0.0225656	0.0224461	0.0314682	0.0223461	0.0269206	0.0461994	0.0345248	0.0369894	0.0329883	0.0588641	0.0414026	0.0792115	0.0275599	0.040244	0.0375341	0.0639113	4.000368	0.276839	0.289967	0.102615	0.330579	3.311439
5600	-14773.7	-14783.3	9.57666	0.165401	0.0967081	0.105132	0.0965293	0.126622	0.0886294	0.117665	0.0840783	0.107484	0.192422	0.0685437	0.102068	0.116471	0.100119	0.117019	0.127765	0.115548	0.106909	0.133955	0.0700541	0.101419	0.087648	0.182003	0.0310797	0.0196808	0.0122929	0.0236921	0.0398702	0.0241145	0.0501376	0.00943005	0.0304426	0.0408393	0.0170656	0.0397292	0.0258079	0.0620459	0.0712542	0.0819981	0.0275599	0.0312224	0.0324343	0.079979	4.395373	0.276156	0.287772	0.0978505	0.338222	3.360868
5610	-14778.3	-14788.7	10.4146	0.147886	0.0963133	0.123255	0.0988898	0.103555	0.0863499	0.103212	0.0726396	0.0673818	0.157438	0.0799836	0.0836643	0.0927833	0.10772	0.119011	0.125661	0.135901	0.123555	0.143846	0.077393	0.0705507	0.0725215	0.18942	0.0176666	0.0359699	0.0335573	0.026953	0.0426129	0.0243613	0.0501376	0.0193528	0.0259735	0.0579892	0.0326994	0.0385142	0.0359501	0.0627518	0.0787462	0.0843473	0.0302464	0.0386627	0.0466365	0.053245	3.748354	0.286878	0.295097	0.0919287	0.326097	3.315304
5620	-14773.7	-14785.5	11.7754	0.133612	0.0944032	0.104009	0.0906902	0.112422	0.0857826	0.153189	0.0721417	0.0992101	0.162437	0.0713656	0.0669	0.0939356	0.119498	0.10296	0.115659	0.128437	0.115619	0.103787	0.0732037	0.0927092	0.0873288	0.18942	0.0152968	0.0142791	0.0192235	0.0321208	0.026882	0.0218647	0.0328092	0.0184724	0.0487875	0.04144	0.0354799	0.0406676	0.0453314	0.0487764	0.0607515	0.0818231	0.0202699	0.0321739	0.0246218	0.0460605	3.803064	0.27807	0.289024	0.0931963	0.339709	3.175851
5630	-14758.8	-14769.6	10.7467	0.140958	0.110635	0.104009	0.0904181	0.123931	0.0690021	0.133758	0.0939429	0.094057	0.164452	0.0741001	0.086539	0.125123	0.0994206	0.110082	0.136156	0.129616	0.109739	0.139534	0.0720089	0.0842112	0.0811944	0.158011	0.0302085	0.021332	0.018661	0.021369	0.0405249	0.0267603	0.0310083	0.0215927	0.0312515	0.0449983	0.038453	0.0424849	0.0251716	0.0508749	0.0493792	0.0918181	0.0313717	0.0422891	0.0376529	0.0415387	3.952629	0.283958	0.284151	0.096183	0.335708	3.269638
5640	-14779.2	-14788.8	9.54952	0.120881	0.103159	0.102365	0.108877	0.124913	0.0776956	0.148624	0.087699	0.0940064	0.172997	0.0798219	0.0838024	0.103895	0.106112	0.109798	0.129275	0.153484	0.106348	0.163446	0.0691098	0.0847769	0.086023	0.181683	0.0200513	0.026446	0.0337462	0.0255228	0.0427664	0.0283576	0.0554158	0.0237145	0.0197023	0.0505613	0.0527207	0.0398281	0.0317515	0.0550523	0.0251584	0.106632	0.0462093	0.0422891	0.0318803	0.0380346	3.865328	0.277584	0.297598	0.092735	0.332083	3.394632
5650	-14768.8	-14778.5	9.66586	0.138199	0.0913816	0.111959	0.105057	0.137783	0.0849144	0.111225	0.0825271	0.079284	0.195399	0.0734575	0.0876639	0.103555	0.120296	0.116698	0.144884	0.154662	0.1214	0.140307	0.0598247	0.0827399	0.0724313	0.179997	0.0249185	0.0267598	0.0173903	0.0318133	0.0403698	0.0267089	0.0434771	0.0244733	0.0197023	0.0502522	0.0522425	0.0493607	0.0317515	0.0579526	0.0570242	0.103498	0.0168991	0.0249862	0.0309109	0.0444944	4.071659	0.278148	0.292764	0.105662	0.323427	3.370631
5660	-14768.6	-14778.5	9.97232	0.133543	0.0915079	0.133554	0.0817505	0.109226	0.0750494	0.136615	0.0835661	0.0938037	0.195399	0.0952186	0.0636938	0.109761	0.108868	0.107052	0.13636	0.125628	0.123755	0.126805	0.0804175	0.0991225	0.0857284	0.21416	0.0221016	0.040187	0.0245179	0.0226519	0.0278389	0.0186471	0.0519797	0.0110673	0.0144689	0.0398062	0.0577273	0.0412574	0.0231948	0.0622287	0.0542364	0.0776183	0.0175658	0.044698	0.0300947	0.0461615	4.094587	0.282831	0.286898	0.10224	0.328031	3.338633
5670	-14769.3	-14780	10.6203	0.138875	0.0915079	0.124848	0.0975998	0.0947019	0.0898908	0.115614	0.0847488	0.0942607	0.172279	0.0585926	0.0794139	0.0995377	0.0913472	0.0916085	0.134476	0.141217	0.131766	0.111848	0.0804175	0.0835928	0.095735	0.185085	0.0361938	0.0226343	0.0356281	0.0285857	0.0330271	0.023543	0.0487563	0.013226	0.0184416	0.0620257	0.0581876	0.0265958	0.0225506	0.0724957	0.0637824	0.0833228	0.0255151	0.0384504	0.0230213	0.05428	4.003541	0.273568	0.289227	0.0932185	0.343986	3.279228
5680	-14772.3	-14783	10.6131	0.12985	0.0973393	0.0945677	0.0862726	0.103231	0.0863053	0.11309	0.0714425	0.119995	0.17236	0.0645998	0.0746023	0.107612	0.121211	0.0975296	0.145499	0.164608	0.113273	0.126621	0.0775594	0.0691002	0.101171	0.162579	0.0419042	0.0242297	0.0216198	0.0482375	0.0444808	0.0216101	0.0310417	0.016888	0.0237177	0.0522225	0.0397765	0.0290452	0.0185561	0.0648595	0.0681113	0.0928396	0.0242293	0.0355771	0.0291558	0.0524473	3.986384	0.288291	0.289579	0.0986501	0.32348	3.280968
