Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
300	-13149.9	-13111.1	-38.8579	0.9175988	0.307899	0.128592	0.207499	0.171356	0.169568	0.206133	0.273309	0.207592	0.13752	0.27663	0.148161	0.197408	0.238399	0.210801	0.210998	0.415885	0.295488	0.200729	0.276212	0.0834405	0.150801	0.110117	0.465027	0.0083015	0.0540271	0.0295374	0.239754	0.0829223	0.0682574	0.0920426	0.00252312	0.0620268	0.0855504	0.255248	0.10418	0.0510085	0.187229	0.104974	0.170704	0.0717632	0.0533836	0.110714	0.266846	0.0369522	0.372297	0.0571526	0.0241992	0.470185	0.0392137	0.120233	0.450502	0.984882	2.44438	0.345782	0.377014	0.0670762	0.210127	0.3872878	7.190556
310	-13142.4	-13109.9	-32.5823	0.9354635	0.28767	0.146646	0.170935	0.15457	0.20194	0.135851	0.18087	0.156975	0.159896	0.344701	0.149818	0.161842	0.266739	0.246682	0.199422	0.321124	0.231215	0.200729	0.213475	0.073617	0.176462	0.0764802	0.497547	0.0109029	0.0623186	0.0909661	0.165963	0.0679713	0.0813965	0.0732926	0.00266356	0.0801981	0.0678869	0.176511	0.0938839	0.0479153	0.201952	0.0781628	0.0888455	0.0696044	0.0912626	0.0614873	0.194606	0.0374333	0.374123	0.0517276	0.0327725	0.476307	0.0276362	0.123904	0.456456	0.988425	2.43122	0.345774	0.377006	0.0670747	0.210145	0.3832256	6.562995
320	-13151.4	-13113.6	-37.7935	1.025828	0.314868	0.115655	0.166758	0.129361	0.306801	0.13856	0.198937	0.19481	0.159775	0.330843	0.136423	0.156183	0.268712	0.200449	0.242034	0.272097	0.29349	0.266254	0.257388	0.0963947	0.161031	0.0790956	0.494767	0.0356921	0.0596617	0.0869896	0.215351	0.0862686	0.0794712	0.086774	0.00425868	0.0679001	0.110473	0.214858	0.111633	0.0457514	0.219364	0.0678631	0.0911052	0.0979488	0.0553334	0.105268	0.261459	0.0416543	0.308027	0.0575603	0.0223679	0.530014	0.0403765	0.142078	0.48438	1.00415	2.36939	0.350788	0.367973	0.0680472	0.213192	0.3832256	7.084113
330	-13150.7	-13116.5	-34.2502	0.9140868	0.30051	0.158238	0.172775	0.185834	0.202439	0.246081	0.250114	0.13102	0.166477	0.42831	0.132027	0.119364	0.277198	0.203803	0.175382	0.325338	0.350418	0.201926	0.209707	0.101267	0.125279	0.111113	0.411543	0.0687058	0.0247045	0.033469	0.155519	0.0899114	0.0289084	0.111766	0.0179854	0.115352	0.0585633	0.14226	0.041475	0.0231247	0.220144	0.0913375	0.170416	0.0684555	0.0499401	0.105268	0.126312	0.039647	0.321276	0.0585634	0.0295879	0.504474	0.0464521	0.119509	0.449313	0.984166	2.44701	0.350788	0.367973	0.0680472	0.213192	0.3684429	6.729782
340	-13145	-13109.7	-35.2855	0.7792115	0.280158	0.144787	0.19487	0.112216	0.239574	0.122287	0.311175	0.160735	0.133983	0.297931	0.131809	0.122561	0.282498	0.203684	0.218285	0.345758	0.279114	0.238171	0.248076	0.0676899	0.167052	0.148886	0.553989	0.0569815	0.0505837	0.0408918	0.154136	0.0528988	0.0871059	0.0958202	0.0235955	0.082243	0.0707247	0.151865	0.0917455	0.0313731	0.261999	0.110986	0.175897	0.0440345	0.0257503	0.084928	0.134469	0.0384153	0.351988	0.0464379	0.0245421	0.488801	0.0498159	0.0911281	0.398628	0.951024	2.55922	0.350918	0.36811	0.067702	0.213271	0.3684429	6.833316
350	-13145.1	-13110	-35.1465	0.9921613	0.264464	0.192254	0.165071	0.117914	0.217709	0.118662	0.291242	0.138237	0.135428	0.309196	0.128281	0.143001	0.240124	0.285904	0.171314	0.36583	0.282524	0.2278	0.222906	0.103997	0.157337	0.0837641	0.570711	0.0434478	0.0607962	0.0474898	0.186761	0.0888035	0.049179	0.126397	0.0236216	0.11448	0.108559	0.151865	0.0961383	0.0353871	0.174469	0.0389286	0.122259	0.0844159	0.0668376	0.108463	0.157452	0.0376873	0.375396	0.0455579	0.0194757	0.479539	0.0423441	0.135387	0.474383	0.998689	2.39154	0.351838	0.367738	0.0696989	0.210725	0.3684429	6.819419
360	-13146.4	-13115.5	-30.928	0.9220383	0.239474	0.174834	0.180266	0.174616	0.173978	0.11286	0.317711	0.145128	0.155172	0.427926	0.131663	0.153251	0.252111	0.15594	0.23726	0.260825	0.239626	0.209333	0.257278	0.106475	0.132131	0.0928461	0.422374	0.0703712	0.0286587	0.0484577	0.154361	0.0489445	0.0266292	0.0949458	0.0171683	0.0859856	0.0528871	0.157981	0.0737286	0.0195527	0.19898	0.0410305	0.151179	0.0712197	0.0367681	0.0941015	0.171535	0.0513362	0.36725	0.0501173	0.019053	0.465114	0.0471295	0.121148	0.451996	0.985777	2.44108	0.32345	0.374492	0.0718182	0.23024	0.3684429	6.397564
370	-13160.3	-13127.8	-32.5157	1.161186	0.283861	0.156401	0.132193	0.146947	0.25186	0.146984	0.203722	0.120781	0.223151	0.376308	0.131663	0.145414	0.180196	0.173356	0.160861	0.302003	0.30824	0.267073	0.202542	0.127888	0.210374	0.0979137	0.48066	0.0102796	0.0366717	0.086187	0.17589	0.0640329	0.0394802	0.121262	0.0256797	0.0788933	0.0333053	0.189429	0.0555195	0.00933404	0.200232	0.0612038	0.089482	0.029359	0.087142	0.111055	0.221504	0.0507589	0.360913	0.0652885	0.0188388	0.459884	0.0443167	0.167949	0.520363	1.0223	2.28938	0.327508	0.379191	0.074243	0.219058	0.3684429	6.556335
380	-13146.3	-13113.6	-32.6066	1.095668	0.280898	0.12414	0.155591	0.154982	0.2625	0.132648	0.207551	0.138869	0.170488	0.36108	0.133743	0.152768	0.179289	0.237181	0.216577	0.297325	0.234874	0.199752	0.244616	0.0710132	0.134403	0.122625	0.438715	0.0190138	0.0514211	0.0539204	0.215332	0.0849903	0.0161423	0.105862	0.0279211	0.0764908	0.0550034	0.15094	0.0791302	0.0422336	0.237428	0.0668092	0.167275	0.0867485	0.0880169	0.104835	0.184278	0.0530746	0.377378	0.0596545	0.0196982	0.456922	0.0332731	0.155637	0.503732	1.0142	2.32643	0.32482	0.376079	0.0736337	0.225467	0.3750666	6.565423
390	-13144.4	-13110.1	-34.3089	0.8761195	0.294975	0.178683	0.190273	0.140947	0.231788	0.141079	0.222264	0.113748	0.138654	0.34705	0.119544	0.126971	0.214121	0.247615	0.281039	0.316666	0.276651	0.239016	0.269926	0.0712724	0.175938	0.124256	0.535555	0.012612	0.0318984	0.0604237	0.218255	0.0371592	0.0181252	0.129496	0.0202218	0.067934	0.100878	0.198638	0.0490358	0.027915	0.163024	0.0637371	0.150503	0.0880457	0.0312292	0.0970824	0.171412	0.0409417	0.334338	0.0637402	0.0238132	0.488216	0.0489518	0.111623	0.436066	0.976004	2.47631	0.320743	0.385948	0.070671	0.222638	0.364871	6.735655
400	-13146.3	-13107.1	-39.2702	0.9358866	0.33678	0.196478	0.286709	0.139064	0.24915	0.177095	0.325603	0.137085	0.170652	0.357299	0.115214	0.172352	0.229511	0.194497	0.209171	0.3389	0.286568	0.203211	0.243213	0.0950816	0.137667	0.12465	0.630308	0.0523876	0.0298277	0.0316681	0.261009	0.0496831	0.0171226	0.116246	0.0533351	0.0848133	0.0166367	0.170077	0.0699034	0.0491995	0.122015	0.098374	0.216407	0.046176	0.0620688	0.138632	0.189947	0.0364428	0.352295	0.0578389	0.0253161	0.485793	0.0423146	0.123991	0.456595	0.988507	2.43091	0.329208	0.372097	0.0701817	0.228513	0.369274	7.231788
410	-13145.2	-13108	-37.1558	0.8152571	0.353075	0.104996	0.190136	0.122609	0.208775	0.172102	0.26917	0.228951	0.152679	0.428554	0.159291	0.13574	0.219968	0.226708	0.219656	0.293116	0.267527	0.198976	0.257123	0.109996	0.135702	0.118261	0.590602	0.0243568	0.0125788	0.0167536	0.261009	0.0564859	0.0535476	0.117864	0.0670223	0.0671377	0.062934	0.161313	0.0685443	0.0401779	0.135301	0.058037	0.137556	0.116088	0.0853947	0.0583353	0.256195	0.0310364	0.332007	0.0618627	0.030287	0.512574	0.0322332	0.0988009	0.413205	0.961094	2.5269	0.361164	0.372779	0.0630448	0.203012	0.369274	7.020345
420	-13146	-13104.4	-41.6104	0.7712545	0.374721	0.195837	0.191281	0.153971	0.277366	0.172765	0.358016	0.139055	0.150941	0.386618	0.177133	0.0930041	0.303133	0.228465	0.21387	0.458567	0.271506	0.232802	0.22229	0.108064	0.157639	0.0854563	0.615932	0.0912737	0.0346181	0.00159738	0.247846	0.0401251	0.0407887	0.113751	0.0447253	0.0825878	0.0643812	0.164613	0.0807719	0.0288176	0.243172	0.0466597	0.154298	0.0624711	0.0943343	0.0709659	0.189574	0.0227293	0.372284	0.0579485	0.0345145	0.463753	0.0487707	0.089429	0.395298	0.94866	2.56661	0.370652	0.368713	0.0634671	0.197168	0.369274	7.465805
430	-13149.4	-13107.5	-41.8889	0.7783526	0.336095	0.168999	0.239488	0.181499	0.251938	0.150223	0.256761	0.171384	0.184262	0.320818	0.137506	0.15069	0.268118	0.383095	0.196025	0.389203	0.309406	0.216466	0.302608	0.109561	0.195204	0.142149	0.613121	0.0161935	0.0604815	0.0889959	0.241231	0.0475577	0.020905	0.0818208	0.0254132	0.0592116	0.0641918	0.145775	0.0508604	0.0268568	0.271683	0.0497901	0.120419	0.0370193	0.0798617	0.103067	0.227701	0.0284852	0.376467	0.050252	0.0343473	0.452031	0.0584178	0.0909447	0.39827	0.950771	2.56001	0.367843	0.365919	0.0629862	0.203252	0.3287147	7.493657
440	-13145.5	-13103.8	-41.716	0.7143478	0.339344	0.173129	0.178394	0.182221	0.254577	0.201067	0.305408	0.171384	0.154868	0.365096	0.134471	0.142434	0.224521	0.264076	0.205056	0.281238	0.350882	0.287703	0.278204	0.116468	0.161683	0.112449	0.453274	0.0896905	0.0510967	0.119572	0.211377	0.0728525	0.0304287	0.0933025	0.0141416	0.0785011	0.0513275	0.216776	0.0951691	0.0201838	0.300377	0.102165	0.157129	0.0621875	0.0460534	0.122691	0.2034	0.0252924	0.39627	0.0466784	0.0309357	0.450075	0.050749	0.0772552	0.370222	0.930071	2.62245	0.354024	0.373918	0.064363	0.207695	0.3596459	7.476367
450	-13143.6	-13105.7	-37.8342	0.7538297	0.286376	0.137177	0.20144	0.132625	0.208822	0.10311	0.237364	0.167305	0.121174	0.47784	0.209167	0.131771	0.229584	0.263241	0.184082	0.334097	0.294918	0.241273	0.225428	0.0992743	0.159166	0.112299	0.543441	0.0386942	0.0109135	0.0467495	0.157128	0.0728525	0.0427805	0.153919	0.0417195	0.0733701	0.0524885	0.226899	0.0748242	0.034567	0.185881	0.0342732	0.173381	0.0862895	0.0800498	0.113506	0.286925	0.0259584	0.365386	0.0573197	0.0278026	0.461926	0.0616066	0.0857039	0.387859	0.943292	2.58314	0.354024	0.373918	0.064363	0.207695	0.376619	7.088187
460	-13159.4	-13114.8	-44.6162	0.9505413	0.348039	0.150712	0.222916	0.122129	0.299246	0.11533	0.241772	0.184922	0.261342	0.328269	0.168801	0.165084	0.251397	0.260264	0.227361	0.355753	0.315033	0.201019	0.313551	0.160373	0.209266	0.155704	0.563223	0.00605673	0.0525848	0.0968147	0.162822	0.0128048	0.0576294	0.119311	0.0597895	0.135278	0.0570989	0.176218	0.0840115	0.0684248	0.210195	0.0531632	0.212702	0.0883152	0.0825237	0.125032	0.284105	0.0260355	0.366472	0.05749	0.0223933	0.468177	0.0594323	0.126983	0.461364	0.991296	2.42036	0.366253	0.370097	0.0626485	0.201001	0.3683682	7.766386
470	-13152.6	-13117	-35.5382	0.9264051	0.275422	0.139913	0.162952	0.151176	0.211999	0.12418	0.238344	0.140962	0.140429	0.306428	0.104982	0.134757	0.198883	0.285624	0.207201	0.314035	0.275699	0.1717	0.336615	0.127812	0.186026	0.0950452	0.499545	0.00443271	0.0397657	0.0118813	0.251496	0.0690204	0.0855699	0.0963319	0.0341337	0.0680193	0.134317	0.159067	0.08919	0.0701547	0.193222	0.0889764	0.203349	0.0776611	0.0450107	0.0933792	0.213878	0.0307107	0.363577	0.0584963	0.0237738	0.464479	0.0589629	0.122046	0.453456	0.986648	2.43785	0.363682	0.368328	0.0683995	0.19959	0.3884647	6.858587
480	-13140.4	-13106.6	-33.8045	0.8536236	0.289377	0.13085	0.17658	0.130947	0.196372	0.160209	0.223354	0.170457	0.214043	0.291475	0.124118	0.162669	0.241632	0.218489	0.146325	0.33374	0.295291	0.236848	0.263516	0.0914356	0.113277	0.124735	0.564617	0.00346487	0.0469152	0.00320438	0.165556	0.0639358	0.0676824	0.0842152	0.0311201	0.062225	0.0773348	0.153991	0.0484221	0.04328	0.248503	0.0889764	0.194332	0.0566517	0.051715	0.0926496	0.200679	0.0271241	0.35363	0.0654254	0.0167126	0.482184	0.0549247	0.106907	0.42786	0.970773	2.49446	0.359205	0.363794	0.0675575	0.209443	0.379594	6.68521
490	-13156.2	-13120.9	-35.2965	0.8976451	0.321387	0.205748	0.176815	0.158496	0.188286	0.126409	0.295439	0.13289	0.180623	0.43711	0.128925	0.150461	0.204229	0.228215	0.220146	0.258377	0.263435	0.189374	0.201553	0.05779	0.194485	0.121636	0.387515	0.000758915	0.0335211	0.0490312	0.248053	0.0790345	0.0350458	0.106659	0.0245663	0.0838186	0.0368708	0.22098	0.0671247	0.0185478	0.223252	0.079925	0.165506	0.0574025	0.100092	0.0926496	0.282231	0.0267634	0.328268	0.0661224	0.0286879	0.48732	0.0628383	0.116106	0.443667	0.980729	2.4595	0.350504	0.379206	0.065921	0.20437	0.3912531	6.834414
500	-13142.5	-13114.4	-28.0924	0.7814969	0.26394	0.123729	0.171682	0.137371	0.210608	0.165135	0.220445	0.160969	0.142501	0.325115	0.11125	0.092344	0.202327	0.222845	0.207147	0.334687	0.195416	0.167235	0.219396	0.0990047	0.123089	0.118433	0.479031	0.00918611	0.0286637	0.0369662	0.187132	0.0723025	0.0478547	0.0966933	0.0207982	0.0702507	0.0210003	0.156889	0.0567879	0.0318726	0.234302	0.0833764	0.101098	0.0575064	0.0384979	0.0835279	0.185598	0.0259191	0.364026	0.0617658	0.0277829	0.471946	0.0485598	0.0916158	0.399576	0.951693	2.55711	0.350504	0.379206	0.065921	0.20437	0.3398829	6.114002
510	-13154.4	-13117.5	-36.8692	0.7903002	0.24426	0.147213	0.217632	0.128322	0.266096	0.121152	0.202765	0.136816	0.169672	0.380124	0.174533	0.0957133	0.194667	0.262698	0.192522	0.382033	0.237355	0.2579	0.257967	0.0766803	0.199811	0.113562	0.541612	0.0273787	0.072569	0.0139951	0.159798	0.0962931	0.0329467	0.173044	0.0342839	0.0340457	0.110156	0.16848	0.0397204	0.0337175	0.2519	0.102902	0.0935177	0.0636645	0.0883383	0.133549	0.260287	0.0279635	0.396329	0.0541029	0.0311744	0.443394	0.0470364	0.0934931	0.403199	0.954231	2.54908	0.352252	0.372286	0.0671823	0.20828	0.3398829	6.991689
520	-13139.7	-13110.6	-29.1085	0.8042538	0.34	0.103983	0.165448	0.15373	0.208917	0.134548	0.20964	0.172288	0.169518	0.370531	0.128549	0.129028	0.237375	0.207552	0.198211	0.265307	0.273329	0.139721	0.226861	0.083977	0.128289	0.0916052	0.391409	0.0311135	0.0490259	0.0499504	0.187177	0.053305	0.0308631	0.0881975	0.0272447	0.0747324	0.0326142	0.131834	0.0714373	0.0452347	0.153952	0.0648013	0.181041	0.084919	0.0252634	0.113117	0.189973	0.031225	0.351886	0.0588738	0.0287435	0.478147	0.0511251	0.0964636	0.408841	0.958127	2.53657	0.352986	0.368511	0.0662859	0.212216	0.3546901	6.215612
530	-13146.4	-13108.5	-37.8484	0.7829735	0.352051	0.132527	0.187398	0.150475	0.234032	0.172388	0.210032	0.125949	0.184306	0.297397	0.17409	0.106535	0.238699	0.246457	0.181794	0.378622	0.267483	0.259749	0.22094	0.0966829	0.214174	0.0897501	0.481285	0.0153583	0.0477354	0.101238	0.185047	0.088913	0.0347815	0.114819	0.0271884	0.082806	0.0408999	0.201563	0.113747	0.0189881	0.26421	0.051567	0.130081	0.0993927	0.082151	0.113117	0.273187	0.0278395	0.405053	0.0593037	0.0330313	0.445883	0.028889	0.0919308	0.400188	0.952123	2.55576	0.354444	0.370033	0.0665595	0.208964	0.3546901	7.089607
540	-13148.6	-13104.2	-44.3368	0.6677184	0.309331	0.112224	0.221193	0.133153	0.232965	0.211266	0.265175	0.139281	0.170005	0.45975	0.158743	0.189431	0.241934	0.226985	0.258267	0.392838	0.379451	0.271491	0.227894	0.103234	0.192041	0.162148	0.604013	0.0455238	0.0583905	0.0482221	0.239524	0.0608184	0.0523414	0.101208	0.0380325	0.0764536	0.107773	0.143957	0.0317033	0.0345399	0.26421	0.0504614	0.12703	0.0829941	0.112495	0.114884	0.28507	0.0224139	0.34519	0.0615243	0.0362698	0.489599	0.0450027	0.0673107	0.347892	0.912292	2.6725	0.354857	0.370464	0.0654722	0.209207	0.3521167	7.738445
550	-13152.3	-13102.5	-49.7653	0.8721799	0.291357	0.149796	0.245343	0.152969	0.252988	0.211362	0.313538	0.209467	0.22512	0.377287	0.144119	0.147034	0.3211	0.305179	0.213792	0.486441	0.340401	0.338945	0.265537	0.0934073	0.191429	0.120158	0.554836	0.0433003	0.0524497	0.0819045	0.305465	0.0630716	0.0347206	0.150284	0.0408661	0.105592	0.0619505	0.196831	0.100832	0.0183746	0.264266	0.0653857	0.150237	0.0843892	0.0643098	0.208184	0.237279	0.0190164	0.350829	0.0625294	0.0115528	0.497597	0.0584747	0.1108	0.434649	0.97511	2.47944	0.354857	0.370464	0.0654722	0.209207	0.3726485	8.281299
560	-13153.6	-13114.9	-38.749	0.7621141	0.303557	0.222355	0.181658	0.151207	0.227916	0.213227	0.304515	0.210158	0.13436	0.324227	0.158409	0.0947307	0.268743	0.25061	0.188609	0.322671	0.248691	0.248545	0.281451	0.108321	0.143394	0.100293	0.624325	0.0474513	0.046433	0.0371565	0.1647	0.0534695	0.0190301	0.153512	0.014487	0.131613	0.0436549	0.128997	0.094313	0.0481773	0.241278	0.044727	0.17122	0.101217	0.0489749	0.0930363	0.184241	0.0191642	0.390784	0.0630154	0.0219859	0.446122	0.0589291	0.0874756	0.391422	0.945878	2.57523	0.354857	0.370464	0.0654722	0.209207	0.3390352	7.179661
570	-13142.2	-13107.3	-34.8486	0.8190355	0.385651	0.0965469	0.172395	0.15573	0.204793	0.139887	0.234201	0.133089	0.161492	0.316661	0.119482	0.145005	0.220473	0.244808	0.198956	0.384688	0.252399	0.244198	0.284072	0.0867112	0.125189	0.0966536	0.50358	0.0567431	0.0650546	0.0413575	0.207898	0.0689648	0.0266401	0.117546	0.0248693	0.0421624	0.0752903	0.12815	0.0477651	0.000290055	0.226746	0.0462904	0.142397	0.112403	0.0652921	0.138601	0.248497	0.0308138	0.393123	0.0633925	0.0171533	0.448792	0.0467256	0.0996024	0.414686	0.962093	2.52362	0.348904	0.373882	0.0660762	0.211138	0.3339677	6.78962
580	-13142.5	-13105.7	-36.8087	0.807939	0.326706	0.135965	0.187573	0.147464	0.214487	0.156926	0.269134	0.163101	0.194917	0.303529	0.121369	0.178977	0.236588	0.196136	0.273016	0.34819	0.290952	0.237733	0.262114	0.05987	0.180584	0.122148	0.563296	0.0508583	0.04288	0.0241238	0.189066	0.0861634	0.0787215	0.124644	0.0020306	0.0638214	0.049635	0.172006	0.0657301	0.000452145	0.244592	0.0813158	0.156171	0.0627724	0.0513957	0.0887558	0.179723	0.0329093	0.338078	0.0677036	0.0176065	0.479313	0.0643902	0.097247	0.410311	0.959131	2.53331	0.34668	0.375159	0.0663019	0.211859	0.3600802	6.985632
590	-13151.5	-13117.5	-34.0274	0.7657524	0.323253	0.147201	0.186576	0.133722	0.289088	0.168422	0.232636	0.178315	0.131837	0.355719	0.113262	0.130505	0.238441	0.211881	0.205997	0.343297	0.247538	0.176445	0.234868	0.123194	0.197057	0.0827963	0.547808	0.0550489	0.0443891	0.0456756	0.236039	0.0360911	0.0214647	0.14117	0.013186	0.0305636	0.0844817	0.114896	0.0937049	0.00598424	0.185574	0.0436251	0.102787	0.0466995	0.074503	0.152041	0.179723	0.0269646	0.413843	0.0554738	0.0208735	0.417387	0.0654581	0.0882533	0.392971	0.946994	2.57178	0.348491	0.377119	0.0614244	0.212966	0.3743944	6.707505
600	-13159.1	-13121.3	-37.7419	0.7843911	0.273	0.153886	0.208713	0.133186	0.22	0.200861	0.279234	0.152316	0.174239	0.374992	0.168367	0.172565	0.274139	0.229904	0.229827	0.248927	0.258569	0.20946	0.239346	0.130191	0.193625	0.120023	0.519511	0.0520296	0.0236245	0.0905879	0.271667	0.0458667	0.0681129	0.129785	0.0371821	0.0353355	0.0829849	0.191339	0.0219646	0.00238736	0.246731	0.0721857	0.124774	0.109113	0.03722	0.0556462	0.215534	0.0367342	0.356273	0.0649911	0.0269501	0.484605	0.0304471	0.0922332	0.400773	0.952534	2.55446	0.348022	0.375362	0.0670443	0.209572	0.3743944	7.078951
610	-13143.6	-13107.3	-36.2396	0.8582444	0.285264	0.110145	0.193277	0.162663	0.248116	0.193869	0.200076	0.160187	0.148892	0.317828	0.130082	0.159267	0.195079	0.231809	0.163678	0.35226	0.349206	0.252189	0.235516	0.0882077	0.13782	0.104029	0.593394	0.0899023	0.041407	0.0318761	0.168282	0.0873387	0.0426506	0.100691	0.023299	0.0743494	0.0513791	0.13143	0.105574	0.00343342	0.208211	0.056191	0.224699	0.0616368	0.0631588	0.102389	0.247971	0.0290752	0.300266	0.0580679	0.0170976	0.547653	0.0478396	0.107879	0.429568	0.971873	2.49068	0.355663	0.370014	0.0717697	0.202553	0.3703961	6.92872
620	-13145.2	-13110.6	-34.5909	0.8877576	0.268968	0.153171	0.216226	0.18264	0.254438	0.166891	0.22125	0.150446	0.164157	0.299513	0.0690645	0.159267	0.186969	0.249334	0.181271	0.411773	0.27067	0.222968	0.276387	0.0594812	0.168346	0.117215	0.440735	0.028157	0.0514916	0.0146889	0.215998	0.0665468	0.134258	0.140821	0.0289691	0.0438916	0.0582398	0.191122	0.0890767	0.0298368	0.15301	0.0648023	0.156877	0.0567762	0.0631588	0.117697	0.167249	0.0327227	0.329378	0.0581001	0.0184672	0.527335	0.0339968	0.114051	0.440206	0.978591	2.46715	0.355663	0.370014	0.0717697	0.202553	0.3973936	6.76385
630	-13145.1	-13104.2	-40.8447	0.8834414	0.284513	0.168041	0.220617	0.106016	0.284431	0.198018	0.233734	0.157149	0.166124	0.358137	0.159988	0.107296	0.309834	0.221572	0.229579	0.358401	0.293873	0.207592	0.261043	0.0901452	0.171461	0.136454	0.564799	0.0384868	0.0346677	0.0429058	0.265161	0.082875	0.0355092	0.131081	0.00697598	0.0761351	0.0748824	0.188533	0.0815276	0.0316528	0.25751	0.151062	0.144925	0.0538814	0.10509	0.131452	0.166104	0.034166	0.323533	0.0522533	0.0230076	0.517718	0.0493229	0.113152	0.438679	0.977641	2.47053	0.354275	0.368571	0.0683859	0.208768	0.3416835	7.389233
640	-13144.9	-13107	-37.9783	0.8001029	0.314895	0.192656	0.195236	0.14491	0.201247	0.142864	0.232147	0.156166	0.132502	0.404262	0.0902066	0.159056	0.23449	0.23647	0.15132	0.327726	0.274507	0.193495	0.31671	0.111325	0.148728	0.12889	0.560383	0.0346475	0.0385602	0.0345157	0.264347	0.0613554	0.00546313	0.0844244	0.00180553	0.0751812	0.100034	0.149841	0.11935	0.0025881	0.282863	0.0597538	0.212738	0.0953978	0.0644255	0.174831	0.190289	0.0350025	0.31597	0.0594217	0.0168069	0.522268	0.0505305	0.0955806	0.407175	0.956983	2.54026	0.351499	0.365682	0.0678499	0.21497	0.3516603	7.102599
650	-13156.6	-13119.5	-37.0552	0.8023619	0.398935	0.116106	0.265578	0.102839	0.159787	0.196066	0.287531	0.15028	0.167176	0.355714	0.116697	0.152787	0.258931	0.268075	0.203661	0.375491	0.330109	0.238831	0.262742	0.0638071	0.147003	0.14584	0.477666	0.0453745	0.0798156	0.0302576	0.222315	0.0399128	0.0100441	0.132762	0.0480149	0.0871514	0.0229962	0.136826	0.0395232	0.000928976	0.217318	0.0370174	0.147991	0.127933	0.057618	0.079691	0.205145	0.0292943	0.309378	0.0581818	0.0288379	0.511371	0.0629372	0.0960613	0.408083	0.957607	2.53825	0.386898	0.345721	0.0641463	0.203235	0.3642775	7.010289
660	-13164	-13121	-43.0225	0.8871409	0.301093	0.106709	0.237406	0.213291	0.220639	0.194514	0.179012	0.165847	0.157076	0.415012	0.165402	0.117556	0.260915	0.262637	0.264563	0.343726	0.330121	0.308932	0.206856	0.159225	0.202218	0.0762062	0.603909	0.0408656	0.108541	0.0849749	0.276015	0.0256523	0.0412893	0.153416	0.0459947	0.119934	0.113325	0.137162	0.0809738	0.000457605	0.237487	0.061136	0.17705	0.117846	0.0837416	0.0224026	0.185881	0.0269017	0.328042	0.0616919	0.0173167	0.516394	0.0496534	0.113923	0.439988	0.978456	2.46763	0.364049	0.355158	0.0720093	0.208783	0.3779948	7.607012
670	-13149	-13106.4	-42.5337	0.7138922	0.397447	0.133771	0.269506	0.184155	0.283458	0.188174	0.241351	0.130509	0.176647	0.448559	0.157397	0.182279	0.233454	0.260274	0.258735	0.390971	0.236268	0.234826	0.308524	0.0792535	0.190506	0.0932456	0.595624	0.024386	0.0521839	0.0110251	0.216724	0.062688	0.0309538	0.12269	0.00687291	0.0859298	0.0730854	0.190402	0.0971172	0.000521764	0.166031	0.07734	0.20237	0.0700896	0.0676696	0.104703	0.220423	0.0274758	0.25937	0.0694565	0.0296013	0.581388	0.0327086	0.0771578	0.370012	0.92991	2.62292	0.35962	0.359858	0.0742784	0.206243	0.3540281	7.55814
680	-13151.9	-13111.6	-40.2958	0.7494435	0.333115	0.139519	0.193458	0.167561	0.258978	0.208826	0.254461	0.173297	0.142803	0.391986	0.128414	0.230324	0.211408	0.292969	0.247521	0.404704	0.318171	0.194079	0.322221	0.0782669	0.185083	0.0921775	0.505202	0.101905	0.0154185	0.000956604	0.188315	0.0620573	0.0366331	0.113686	0.0378076	0.0639524	0.0475213	0.199293	0.0851395	0.000438028	0.166858	0.0582332	0.210258	0.0658707	0.0707996	0.127423	0.20723	0.0240441	0.263031	0.0589343	0.0160059	0.587655	0.0503298	0.0847655	0.385954	0.941898	2.58738	0.362974	0.363215	0.0767164	0.197094	0.3731579	7.33434
690	-13162.5	-13119.1	-43.3291	0.8697199	0.298598	0.128016	0.191253	0.156882	0.261051	0.1856	0.24068	0.138896	0.189258	0.444337	0.136783	0.192148	0.244886	0.306131	0.296546	0.371454	0.362351	0.209822	0.238553	0.0822575	0.223836	0.187678	0.521527	0.0402666	0.0114731	0.00359218	0.242081	0.0598978	0.0452565	0.147485	0.012468	0.115675	0.0629971	0.270664	0.0665148	0.00172293	0.212915	0.0536221	0.19759	0.135562	0.0514627	0.0906571	0.20723	0.0275228	0.274233	0.0788906	0.0183216	0.565286	0.0357466	0.110285	0.43376	0.974547	2.48141	0.347551	0.372009	0.0785739	0.201866	0.3731579	7.637678
