Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
804	0	-14501.8	-14521.4	19.5586	0.153047	0.114632	0.113595	0.0897494	0.104716	0.0741238	0.112085	0.0800435	0.0829735	0.192404	0.0675452	0.0725512	0.0858802	0.11514	0.134244	0.129155	0.124337	0.104563	0.123971	0.0761339	0.0862133	0.0729859	0.167354	0.0182581	0.0348706	0.0254777	0.0353606	0.0634598	0.0113334	0.0150216	0.0435793	0.0254988	0.041253	0.038524	0.0284595	0.05774	0.025807	0.0430881	0.01985	0.0356328	0.0864989	0.0459398	0.0178823	0.21526	0.283624	0.0530639	0.029328	0.411538	0.00718682	0.244044	0.238258	0.14526	0.372439	3.190977
805	1	-14504.8	-14525.8	20.9727	0.132692	0.0879114	0.134965	0.0962768	0.107461	0.0772763	0.123247	0.0890339	0.0687178	0.173318	0.0775286	0.0744338	0.104882	0.0911879	0.119217	0.11355	0.111806	0.0881804	0.126098	0.0857615	0.0814971	0.0740146	0.155196	0.0191197	0.0309173	0.0279938	0.0321532	0.0241271	0.0445611	0.0370545	0.0216433	0.0128256	0.0781337	0.0371921	0.0409795	0.0464388	0.013412	0.0529266	0.0227455	0.0328316	0.0199657	0.0244738	0.0358168	0.221684	0.275436	0.0594019	0.0306091	0.402429	0.0104403	0.237019	0.225067	0.168222	0.369692	3.049562
806	0	-14506.8	-14526.6	19.7567	0.144862	0.107394	0.106974	0.0939849	0.117626	0.0800841	0.131367	0.0800435	0.0938697	0.14377	0.0587773	0.0783991	0.093599	0.100835	0.104901	0.13346	0.137567	0.115844	0.147342	0.0681955	0.100015	0.0910478	0.146444	0.00983117	0.0225815	0.00796113	0.0389025	0.0541713	0.0318777	0.0173463	0.0355276	0.0341579	0.045311	0.038524	0.018177	0.0453681	0.030343	0.0500906	0.0213774	0.0386752	0.0846205	0.0451839	0.0247274	0.21171	0.292491	0.0589849	0.0227641	0.40367	0.0103795	0.250115	0.23847	0.148771	0.362644	3.171159
807	1	-14513.9	-14534.7	20.8565	0.156771	0.0984839	0.112925	0.0705523	0.105344	0.0679408	0.121216	0.0711304	0.101583	0.172994	0.075599	0.0740758	0.096747	0.107739	0.100908	0.124389	0.120821	0.0957334	0.129417	0.0682161	0.0655024	0.1011	0.126409	0.0338645	0.0393664	0.018422	0.0262725	0.0251776	0.0450656	0.048454	0.00927362	0.0128256	0.0911108	0.0236594	0.0473398	0.0311679	0.0346173	0.0369229	0.041697	0.0251853	0.0147894	0.0555867	0.0347926	0.224639	0.267875	0.0504007	0.0254539	0.417535	0.014097	0.244831	0.211455	0.157879	0.385835	3.061187
808	0	-14500.2	-14520.5	20.2609	0.115835	0.10107	0.0950535	0.0943232	0.0942081	0.0969903	0.139876	0.0893253	0.0780172	0.191677	0.0785278	0.0750243	0.100921	0.115772	0.107372	0.13182	0.118455	0.0934095	0.131692	0.0782542	0.0804696	0.0820137	0.178528	0.0141493	0.0187712	0.0178557	0.0317786	0.0513653	0.0281429	0.0173463	0.0413815	0.0233935	0.0422829	0.0419918	0.0223255	0.0441171	0.0226677	0.0377589	0.0265157	0.0309996	0.0809052	0.0323541	0.0260045	0.20913	0.292268	0.058494	0.0323345	0.396561	0.0112125	0.235928	0.244447	0.14521	0.374414	3.120742
809	1	-14502.5	-14524.3	21.7899	0.119629	0.0936473	0.0964229	0.0985644	0.0985303	0.0845459	0.111188	0.0654124	0.0860561	0.149365	0.0663233	0.0628244	0.0849759	0.113315	0.11763	0.123978	0.132935	0.0838703	0.103912	0.0572553	0.0931023	0.0763626	0.170511	0.0154208	0.0493089	0.0302251	0.0429528	0.018027	0.0508648	0.0476325	0.0116323	0.0127146	0.0842836	0.0286724	0.0397106	0.0283825	0.0194538	0.0518667	0.030985	0.0301066	0.0128778	0.044311	0.0280636	0.214635	0.260548	0.0585031	0.0366175	0.422491	0.00720576	0.239515	0.224864	0.169328	0.366293	2.967848
810	0	-14507.4	-14527.5	20.1501	0.120648	0.115848	0.0954879	0.0915662	0.10559	0.0675429	0.108539	0.0631228	0.0909649	0.200351	0.070106	0.0601154	0.0923557	0.11328	0.13192	0.132509	0.154	0.109981	0.13305	0.0746637	0.068794	0.0881039	0.190213	0.0134192	0.0410596	0.0267075	0.0407393	0.0351004	0.0177714	0.0140222	0.0408158	0.0232636	0.0385869	0.0243924	0.0274689	0.0624747	0.018185	0.0532586	0.0151397	0.0255936	0.072323	0.0347787	0.0279689	0.22159	0.293918	0.0472421	0.0278207	0.394685	0.0147442	0.244997	0.228298	0.149902	0.376802	3.131821
811	1	-14505.3	-14526	20.652	0.132859	0.0940371	0.0967819	0.0992307	0.102289	0.0629522	0.109941	0.0768058	0.0911664	0.185179	0.0580843	0.090854	0.085102	0.0767813	0.109311	0.139609	0.138425	0.128276	0.106796	0.0964868	0.0976146	0.0744154	0.169288	0.0139256	0.0614606	0.0326517	0.0364318	0.0104306	0.0438545	0.0389447	0.0311928	0.0172744	0.0772547	0.0348748	0.0496281	0.0348087	0.0202164	0.0214727	0.0273121	0.0212795	0.0154996	0.0354548	0.0353826	0.212117	0.261105	0.0576864	0.0263402	0.42749	0.0152613	0.243276	0.23291	0.165318	0.358496	3.081635
812	0	-14510.3	-14531.1	20.8403	0.110482	0.106072	0.0812199	0.109576	0.0961875	0.0750937	0.110451	0.0827961	0.0679565	0.17661	0.0612219	0.0831461	0.0952766	0.0727147	0.139641	0.120267	0.131058	0.118339	0.122413	0.0892027	0.0824337	0.0911956	0.167113	0.0193005	0.023392	0.0218865	0.0408462	0.0407487	0.0318133	0.0195135	0.0436244	0.0181614	0.0405665	0.032072	0.0201935	0.0376406	0.00773503	0.0509771	0.0254576	0.0348534	0.0994528	0.0394159	0.0246803	0.219239	0.293378	0.0450548	0.0267946	0.403586	0.0119471	0.24413	0.228142	0.15191	0.375818	3.062798
813	1	-14496.5	-14517.7	21.2001	0.128873	0.105461	0.090073	0.0931504	0.0935714	0.0714603	0.119452	0.0712595	0.0778421	0.169982	0.0842132	0.0648598	0.0952034	0.0959658	0.110266	0.140782	0.120827	0.0985719	0.149134	0.0905291	0.0795151	0.0966753	0.15764	0.010775	0.0329119	0.0156213	0.0377268	0.0203976	0.0560769	0.0319891	0.0163634	0.0118909	0.110287	0.0191684	0.0413043	0.0394058	0.0247148	0.0295821	0.0237709	0.0230899	0.0142371	0.0276854	0.0345153	0.225977	0.278166	0.0514424	0.0299964	0.401896	0.0125227	0.236439	0.226675	0.161287	0.375598	3.026822
814	0	-14506.5	-14527.9	21.4125	0.10909	0.106072	0.0960395	0.0940856	0.101603	0.0750527	0.12746	0.0652401	0.063353	0.175244	0.086987	0.0931107	0.099206	0.0923634	0.123455	0.139887	0.127495	0.0863796	0.121549	0.0779426	0.0930469	0.109812	0.138241	0.0146799	0.027098	0.0279274	0.042446	0.0355201	0.01588	0.00818745	0.0266624	0.0427059	0.0395597	0.0285052	0.0291433	0.0481759	0.0137402	0.0253769	0.0153774	0.0341368	0.0712956	0.0319088	0.0245397	0.238368	0.277745	0.0498878	0.0263401	0.396493	0.011167	0.22661	0.23019	0.154724	0.388476	3.005583
815	1	-14504.9	-14525.4	20.5668	0.149106	0.111328	0.110084	0.0868334	0.115632	0.0646211	0.14752	0.0738521	0.0793962	0.158184	0.0814899	0.0777491	0.099049	0.103998	0.120752	0.141978	0.126042	0.111581	0.127683	0.0694323	0.0769601	0.0754811	0.152168	0.0168529	0.0509046	0.022429	0.0337188	0.0203976	0.0285963	0.0426002	0.0163375	0.0112372	0.0896304	0.0275426	0.0367999	0.0425619	0.036438	0.0246753	0.0206107	0.0356687	0.0131132	0.0324718	0.0266493	0.2201	0.265304	0.0523843	0.0324921	0.411411	0.0183086	0.259596	0.214606	0.148254	0.377544	3.090157
816	0	-14495.8	-14517	21.1578	0.121269	0.104551	0.100706	0.108167	0.106764	0.0777606	0.120591	0.0661885	0.0949187	0.18263	0.0700405	0.0687009	0.106212	0.0834274	0.112654	0.112291	0.113118	0.103207	0.123826	0.0757864	0.0693325	0.0813008	0.179556	0.014931	0.0243257	0.0208792	0.043348	0.0314748	0.0256739	0.0158691	0.0447409	0.0247648	0.0405867	0.0360613	0.0291433	0.0351036	0.0229196	0.0575237	0.0153774	0.0353764	0.0846625	0.0331345	0.0121583	0.229988	0.274743	0.0479712	0.02933	0.404866	0.0131024	0.249143	0.22201	0.163078	0.365769	3.031053
817	1	-14502.5	-14523.6	21.0914	0.115584	0.112847	0.112716	0.102732	0.0907276	0.0827146	0.115531	0.0726762	0.0797751	0.166799	0.0717215	0.0840161	0.0969785	0.0928084	0.10667	0.123673	0.105961	0.114987	0.132473	0.0850539	0.0788447	0.0680556	0.162931	0.00647277	0.0418477	0.0183492	0.0409535	0.019724	0.043127	0.0405955	0.0115676	0.0166316	0.0883619	0.0418733	0.037627	0.0333377	0.0150172	0.0387597	0.0181767	0.0385724	0.0247639	0.0547812	0.030876	0.211577	0.280043	0.0535053	0.0400921	0.402262	0.0125193	0.244234	0.225117	0.145626	0.385023	3.037692
818	0	-14500.6	-14522.1	21.4965	0.120431	0.109191	0.100475	0.0756735	0.096881	0.0812827	0.112307	0.068119	0.0840569	0.155181	0.0626445	0.082728	0.102772	0.0985066	0.113083	0.131324	0.142697	0.109917	0.121374	0.063319	0.0723175	0.0773478	0.170907	0.015475	0.0191474	0.0311623	0.0249354	0.0397842	0.022176	0.0124961	0.0566416	0.0365606	0.0357469	0.0374386	0.0236653	0.0558447	0.0265009	0.0461851	0.00614479	0.0342265	0.0703333	0.0303621	0.0198165	0.227036	0.267973	0.0526182	0.0288046	0.416	0.00756824	0.251055	0.221055	0.154971	0.372919	2.997178
819	1	-14510.3	-14532	21.6834	0.118189	0.0973435	0.104625	0.0922927	0.117429	0.0865889	0.119086	0.0819527	0.0662369	0.184758	0.0681713	0.0647486	0.0813046	0.0909961	0.114627	0.125307	0.111095	0.115556	0.100494	0.0850539	0.0852284	0.0722588	0.196227	0.00263404	0.0470312	0.0148581	0.0332428	0.0135137	0.0525103	0.045527	0.018006	0.0208369	0.075118	0.0181115	0.0380109	0.0317277	0.027242	0.0333724	0.0109636	0.0365283	0.00902369	0.0435136	0.0271532	0.215504	0.281798	0.0538751	0.0353524	0.398475	0.0149948	0.229174	0.23506	0.146505	0.389261	2.978492
820	0	-14493	-14513.6	20.6254	0.129436	0.10266	0.10462	0.100371	0.113239	0.0740502	0.134162	0.0738935	0.0817711	0.168171	0.0839507	0.0701793	0.0868024	0.0876111	0.122371	0.132965	0.111875	0.0966962	0.126525	0.0861274	0.0925496	0.0973585	0.182682	0.0139687	0.0343288	0.0199813	0.0264304	0.0420816	0.0157258	0.00693248	0.0440602	0.0308304	0.0391889	0.0231423	0.0206665	0.0445911	0.0125237	0.0527722	0.0172945	0.0364872	0.0885562	0.0372017	0.0174636	0.218654	0.290082	0.0621492	0.026211	0.390264	0.0126401	0.237499	0.232195	0.153516	0.37679	3.084295
821	1	-14508.9	-14528.7	19.7892	0.131202	0.0980678	0.0984833	0.10954	0.112731	0.0793929	0.122746	0.0697832	0.0926501	0.174855	0.0929147	0.0841373	0.0995669	0.0982706	0.10561	0.122816	0.168899	0.119729	0.141717	0.0754511	0.103936	0.0698195	0.164784	0.00883003	0.0564508	0.0248942	0.0357702	0.0186935	0.0302123	0.0413101	0.0159221	0.0146297	0.0813453	0.0211161	0.0428412	0.034073	0.0201125	0.0391956	0.0183873	0.02991	0.0214223	0.0537219	0.0219763	0.231402	0.308588	0.04379	0.0330856	0.374785	0.00834923	0.237724	0.231953	0.135614	0.394708	3.167918
822	0	-14501.3	-14521.9	20.6096	0.129436	0.0843891	0.121077	0.089704	0.0980373	0.0698791	0.133329	0.0784468	0.0943019	0.168088	0.0907864	0.0713616	0.0936105	0.0981972	0.119514	0.132455	0.131251	0.108776	0.122054	0.0854885	0.0944349	0.0832672	0.165057	0.0229021	0.0313004	0.0225641	0.0317037	0.0401713	0.0325944	0.0108511	0.0374896	0.0342312	0.0321682	0.0365996	0.0298231	0.0364363	0.0160284	0.0259129	0.0136004	0.0309325	0.0772771	0.0357626	0.0245866	0.200192	0.259535	0.0654254	0.0270193	0.430183	0.0176446	0.26625	0.227137	0.154226	0.352387	3.085877
823	1	-14510	-14529.8	19.8247	0.125176	0.103327	0.0817758	0.0925258	0.0992746	0.0829639	0.129604	0.0692695	0.089976	0.176142	0.0839186	0.0678303	0.0897003	0.110092	0.118487	0.138528	0.155548	0.119484	0.12679	0.0773291	0.111512	0.0794357	0.156569	0.00941806	0.0346348	0.0140992	0.0361847	0.0199245	0.0590696	0.0511212	0.0158266	0.0184439	0.0737377	0.028933	0.0354716	0.0371823	0.02513	0.025289	0.0418536	0.0380427	0.0302891	0.0536738	0.0307803	0.223369	0.286304	0.0638438	0.026261	0.388808	0.0114141	0.244917	0.227728	0.141527	0.385828	3.164365
824	0	-14504.4	-14523.8	19.3729	0.141057	0.113229	0.127296	0.105601	0.130925	0.0671388	0.107568	0.0661756	0.0836095	0.190049	0.0781345	0.0750427	0.0862533	0.109646	0.119514	0.119897	0.126964	0.108302	0.117068	0.075859	0.0916484	0.091994	0.176308	0.0229021	0.032238	0.0172917	0.0354726	0.0432128	0.0307359	0.0151051	0.0566229	0.019094	0.0414773	0.0233408	0.0314399	0.0422676	0.019808	0.069403	0.025413	0.0336002	0.0901762	0.0313345	0.0193297	0.199297	0.274383	0.0541264	0.0345606	0.423594	0.0140389	0.244534	0.24248	0.152388	0.360598	3.209544
825	1	-14492.9	-14514.3	21.3951	0.121093	0.091682	0.118288	0.112057	0.102444	0.0738208	0.120023	0.0737383	0.0887233	0.19263	0.067785	0.0646019	0.086283	0.0970479	0.113756	0.124563	0.124114	0.116336	0.130357	0.0773291	0.080212	0.0814529	0.159839	0.00967197	0.0436286	0.0170173	0.031505	0.0160238	0.0350619	0.0345342	0.0158266	0.0103149	0.0781154	0.034856	0.0354716	0.0290309	0.0232462	0.0255746	0.0277056	0.0340425	0.0215663	0.0370609	0.0288949	0.219828	0.283693	0.0618679	0.0305094	0.3896	0.0145017	0.242115	0.230612	0.147933	0.37934	3.007326
826	0	-14509.1	-14529.5	20.4417	0.138293	0.0941785	0.0838363	0.110265	0.0851923	0.0651004	0.128345	0.0667677	0.0908509	0.183535	0.0770244	0.0594746	0.0946473	0.0889527	0.113509	0.125824	0.118871	0.117394	0.131031	0.0727521	0.0772411	0.0799078	0.176961	0.0176035	0.0300921	0.03419	0.0577976	0.0543406	0.0307359	0.0115761	0.0510851	0.0236896	0.0422418	0.0373012	0.0182803	0.0437113	0.0312617	0.0435516	0.0225628	0.021172	0.0877612	0.0381923	0.025563	0.208651	0.279832	0.0550697	0.0394614	0.401023	0.0159628	0.246632	0.225185	0.156303	0.37188	3.102665
827	1	-14511.5	-14532.9	21.3714	0.105059	0.0993341	0.116599	0.104777	0.0914394	0.063857	0.133717	0.0672881	0.089237	0.192569	0.0810665	0.0614366	0.0658135	0.0943143	0.111208	0.126637	0.108701	0.116241	0.0976991	0.078699	0.0857413	0.0754407	0.156955	0.0257912	0.0407991	0.0264629	0.0337746	0.0397474	0.0428703	0.0589421	0.0248538	0.0136331	0.0801882	0.0219267	0.0517812	0.0289463	0.0241635	0.0328501	0.0381386	0.0242743	0.00724783	0.0459325	0.0235351	0.216469	0.281165	0.0557768	0.0355581	0.392006	0.0190251	0.242498	0.233495	0.146057	0.37795	3.009691
828	0	-14498.4	-14519.9	21.4971	0.140593	0.101372	0.1091	0.0915407	0.106281	0.0738199	0.131161	0.0720554	0.0805522	0.17675	0.0752423	0.0792547	0.107547	0.0915106	0.114874	0.124314	0.120296	0.103015	0.113468	0.063568	0.0736209	0.0743085	0.168134	0.00900188	0.0291411	0.0202761	0.0476825	0.0430005	0.0300596	0.0108369	0.0299598	0.0236896	0.0194455	0.0385916	0.0184072	0.0443224	0.0174624	0.0470582	0.016892	0.0312919	0.0805158	0.0319598	0.0151551	0.227566	0.287662	0.0544321	0.0213602	0.39638	0.0125989	0.229155	0.229279	0.14996	0.391606	2.997127
829	1	-14514.5	-14533.9	19.4248	0.126203	0.106231	0.09937	0.0795179	0.132337	0.0718778	0.145732	0.0939768	0.0904473	0.192225	0.091995	0.0774126	0.108461	0.103739	0.115351	0.142827	0.147098	0.123338	0.119285	0.0811827	0.0958565	0.0891652	0.159636	0.00306499	0.0683608	0.0273361	0.0413739	0.0294249	0.0329623	0.0448033	0.0143389	0.019589	0.070739	0.0219267	0.0449609	0.0261354	0.0136603	0.023737	0.0157463	0.0289135	0.0142982	0.0386682	0.0310462	0.2056	0.282039	0.0612817	0.0330698	0.401487	0.0165222	0.240967	0.234198	0.144966	0.379868	3.204351
830	0	-14513.3	-14534.3	20.9195	0.136486	0.0801029	0.128172	0.109949	0.110895	0.0757524	0.121614	0.0849026	0.101399	0.141891	0.082668	0.0725849	0.0841422	0.0982894	0.113601	0.131744	0.131211	0.0979164	0.108134	0.0691639	0.0748153	0.0650341	0.151172	0.00363292	0.0229094	0.0132203	0.0448428	0.0340518	0.0276113	0.023051	0.0466699	0.0394417	0.034516	0.0251356	0.0201365	0.0391693	0.0161342	0.0445095	0.0210334	0.0482893	0.105731	0.038175	0.0349863	0.228149	0.286136	0.0606498	0.0311147	0.381622	0.0123288	0.227866	0.241266	0.147609	0.383259	3.054886
831	1	-14513.9	-14534.2	20.3335	0.119334	0.118789	0.0934219	0.102201	0.10445	0.0643394	0.113238	0.0763143	0.0982859	0.188967	0.0961123	0.0963319	0.100065	0.098211	0.104876	0.132898	0.113094	0.105667	0.0936959	0.0689205	0.0752611	0.113805	0.174369	0.0122337	0.0551353	0.0215074	0.0411397	0.0114727	0.0496964	0.0318763	0.0172181	0.00575936	0.0858239	0.0526993	0.0395529	0.0460614	0.0284147	0.0391455	0.0229317	0.025694	0.0157007	0.0302191	0.028552	0.202188	0.291954	0.0602647	0.0331443	0.404673	0.00777556	0.25724	0.221146	0.147344	0.37427	3.113482
832	0	-14510.7	-14531.8	21.065	0.111233	0.104283	0.104934	0.109275	0.116991	0.0799555	0.104995	0.0715227	0.0725001	0.187418	0.0892831	0.0856817	0.107412	0.0733248	0.108838	0.134411	0.125441	0.102253	0.119707	0.0594273	0.0989879	0.0987258	0.160238	0.0183581	0.0188867	0.0266962	0.0369516	0.0340518	0.0152078	0.0236651	0.0461475	0.0339211	0.034516	0.0313587	0.0211594	0.0446535	0.0103695	0.039176	0.027194	0.0353425	0.0676671	0.0320007	0.0161705	0.218792	0.300174	0.05823	0.0330591	0.376408	0.0133365	0.234547	0.225562	0.150864	0.389027	3.040331
833	1	-14509.7	-14529.8	20.1127	0.14899	0.116145	0.105286	0.112428	0.0795798	0.078563	0.115601	0.0932678	0.0819601	0.198733	0.066873	0.0766893	0.105759	0.0947712	0.115272	0.122492	0.109661	0.113582	0.110802	0.0910238	0.0914962	0.0818593	0.154302	0.0162122	0.0305636	0.0137581	0.065209	0.0143343	0.050889	0.0374047	0.0202708	0.02102	0.0913215	0.0195382	0.0383061	0.0341867	0.0227935	0.0528936	0.021363	0.0303389	0.0182097	0.0400447	0.0317706	0.212879	0.303109	0.0509528	0.0180849	0.401396	0.013578	0.245154	0.233728	0.152502	0.368615	3.135564
834	0	-14504.1	-14524.7	20.5841	0.128426	0.11796	0.104934	0.0937097	0.0969876	0.0741077	0.152948	0.0855226	0.0889699	0.187418	0.0692954	0.0737328	0.0947389	0.0818322	0.105196	0.131551	0.113596	0.0946669	0.113765	0.0776051	0.100244	0.10132	0.169047	0.018267	0.0325055	0.0322014	0.0446952	0.0467068	0.00944141	0.00878586	0.0350649	0.0339211	0.0354357	0.0272244	0.0209066	0.0370027	0.0133228	0.0280995	0.0117242	0.0484516	0.0820427	0.049625	0.015429	0.219615	0.286101	0.0557609	0.0243984	0.393367	0.020758	0.243305	0.23386	0.14671	0.376126	3.088427
835	1	-14509.6	-14529.4	19.7944	0.138329	0.103949	0.0998043	0.117032	0.114651	0.0733375	0.108066	0.0782235	0.0804842	0.175566	0.0997171	0.0736103	0.107931	0.0946305	0.101292	0.152517	0.125747	0.0988258	0.131798	0.0795645	0.0648244	0.0755651	0.177292	0.0206587	0.0536088	0.02789	0.0256533	0.0237443	0.0399585	0.0355866	0.0210961	0.0142408	0.0838114	0.0154284	0.0577386	0.0347689	0.03039	0.0413428	0.0246976	0.045674	0.00975938	0.0371008	0.0514895	0.213336	0.302072	0.0523957	0.0240895	0.394233	0.0138741	0.238478	0.245178	0.142046	0.374298	3.167396
836	0	-14502.9	-14524.1	21.2278	0.111414	0.0943836	0.0941193	0.095438	0.0975868	0.0752326	0.115359	0.0730673	0.0832051	0.153609	0.0719299	0.0905237	0.101498	0.0956214	0.10713	0.119632	0.141309	0.11867	0.120434	0.0812177	0.0771716	0.0945546	0.151938	0.017617	0.029109	0.0196316	0.0444402	0.0407906	0.0312761	0.0170029	0.0533105	0.0206459	0.0388044	0.0303548	0.0238076	0.047415	0.0161871	0.0401455	0.0111342	0.0314834	0.085486	0.0398451	0.02052	0.213593	0.294697	0.0638333	0.0203416	0.384516	0.0230193	0.250704	0.247882	0.144969	0.356445	3.024052
837	1	-14504.1	-14525	20.9105	0.110909	0.104906	0.0866808	0.081896	0.130253	0.0879383	0.10445	0.0596077	0.0846698	0.18639	0.0708541	0.0797101	0.0854329	0.120584	0.10202	0.13724	0.135588	0.117244	0.100979	0.0764993	0.0767961	0.0890532	0.167372	0.0335879	0.0496547	0.0283212	0.0203105	0.0237443	0.0373108	0.0361863	0.01828	0.02105	0.0816781	0.025129	0.0492733	0.035687	0.0218271	0.0462035	0.0203464	0.0270579	0.0129415	0.0453154	0.0248068	0.21989	0.283271	0.0543519	0.0275345	0.406093	0.00886012	0.246714	0.230405	0.148295	0.374586	3.055786
838	0	-14502.7	-14523.9	21.2475	0.115179	0.105353	0.103374	0.11056	0.0955948	0.074523	0.127127	0.0559087	0.0803714	0.171197	0.0781059	0.0740579	0.0829657	0.0958034	0.116831	0.131216	0.112838	0.114088	0.116444	0.0728454	0.0922426	0.0829505	0.175411	0.0227437	0.0265475	0.0269262	0.0399941	0.049243	0.0261191	0.00921605	0.0321404	0.0300239	0.0384866	0.0234624	0.0338974	0.0282291	0.0189715	0.0411364	0.0183242	0.0291474	0.0890666	0.0372493	0.0161765	0.207215	0.246084	0.0685556	0.0209327	0.440176	0.017037	0.24101	0.227122	0.174415	0.357453	3.022087
839	1	-14503.2	-14524.2	21.0053	0.128079	0.077711	0.10659	0.0997108	0.113773	0.0688021	0.104847	0.0773472	0.0794107	0.18639	0.0743818	0.0666809	0.101888	0.0926875	0.104436	0.110228	0.13538	0.120844	0.112461	0.0672966	0.0694273	0.0942759	0.173366	0.0337278	0.0387218	0.0186088	0.0362016	0.0275971	0.0471853	0.0595556	0.00747126	0.0149849	0.0721665	0.0249386	0.0407876	0.042683	0.0322616	0.0403218	0.0222837	0.0201398	0.0235385	0.0458091	0.031303	0.207606	0.286694	0.0608008	0.0344033	0.398785	0.0117114	0.234341	0.23742	0.14881	0.379428	3.046302
840	0	-14500.3	-14521.3	21.0129	0.116001	0.0970353	0.0970426	0.0909462	0.115883	0.0857519	0.114012	0.0727309	0.0736723	0.189319	0.0647209	0.0832326	0.0879828	0.110062	0.114775	0.112951	0.132954	0.111197	0.116058	0.0671099	0.105222	0.0896085	0.159325	0.0274548	0.0231192	0.0246834	0.0321982	0.0321319	0.0203954	0.0139508	0.0399738	0.0224437	0.038267	0.0406382	0.0281565	0.0480341	0.0193919	0.0298859	0.027823	0.0333462	0.0780051	0.0417625	0.0162875	0.228988	0.26755	0.0561676	0.0189417	0.417344	0.0110095	0.242989	0.215794	0.177683	0.363535	3.045543
841	1	-14502	-14522.5	20.5891	0.114986	0.111537	0.085472	0.0997108	0.0913295	0.0776167	0.146251	0.0793809	0.084151	0.191053	0.0687281	0.0760992	0.090793	0.0876355	0.120551	0.108896	0.1559	0.122141	0.136473	0.070139	0.0877349	0.0794788	0.148406	0.0303752	0.0413833	0.0270814	0.0303828	0.0153699	0.0471853	0.0499279	0.0179702	0.00649692	0.0878326	0.0261571	0.0419142	0.0332017	0.0213939	0.025889	0.0243041	0.0187057	0.0230819	0.0514664	0.0333444	0.213021	0.280203	0.0625366	0.0258151	0.405513	0.0129115	0.250701	0.241202	0.151254	0.356843	3.087926
842	0	-14503.9	-14526.1	22.2079	0.109617	0.0846458	0.102658	0.0960636	0.0933181	0.0832081	0.13245	0.0775967	0.0781303	0.177358	0.0686593	0.0810477	0.0736885	0.102343	0.0862732	0.139991	0.114685	0.0926834	0.105906	0.0878822	0.0701791	0.0967307	0.147946	0.0182654	0.0233835	0.0192853	0.0321982	0.0491874	0.03219	0.00982626	0.0406733	0.037152	0.0479147	0.0266826	0.0174593	0.0542434	0.0146754	0.0496342	0.01725	0.0340607	0.0643392	0.0294706	0.00509312	0.225025	0.290761	0.0573253	0.0287823	0.391407	0.00669904	0.241625	0.218449	0.158222	0.381704	2.926048
843	1	-14514.3	-14534	19.71	0.118831	0.0831747	0.109742	0.0902479	0.115534	0.0872028	0.123361	0.0812371	0.0898943	0.203985	0.0868372	0.0954724	0.100331	0.105082	0.0970479	0.137832	0.127688	0.104809	0.135324	0.107905	0.0776683	0.0741269	0.167619	0.0249406	0.0361669	0.0238395	0.0259357	0.0241058	0.0441142	0.0286599	0.0212293	0.00750739	0.0912717	0.0285555	0.035841	0.0342933	0.0516336	0.0490765	0.0260234	0.0155083	0.0291066	0.036859	0.0202083	0.21796	0.277868	0.0593346	0.0369198	0.393501	0.014416	0.238218	0.248002	0.147884	0.365896	3.175828
844	0	-14508.2	-14529.7	21.5059	0.111966	0.0806049	0.092739	0.0784963	0.0869336	0.0794902	0.126092	0.0775967	0.0867917	0.174356	0.0751595	0.0649555	0.0807014	0.115699	0.102089	0.16805	0.123229	0.0933175	0.118961	0.0720165	0.094632	0.0878263	0.17689	0.022443	0.0230215	0.0279544	0.0241014	0.0316348	0.0177929	0.0222073	0.0404913	0.0289426	0.0427161	0.0256386	0.0251593	0.053517	0.00985186	0.0296669	0.00928241	0.0436822	0.0800616	0.0528319	0.0166517	0.218701	0.29066	0.0493965	0.0301715	0.402384	0.00868707	0.246946	0.219079	0.151084	0.382891	2.996242
845	1	-14504.1	-14524.4	20.3141	0.108543	0.0798988	0.0922585	0.112855	0.112777	0.0708098	0.13076	0.0624541	0.0878241	0.167215	0.0759122	0.0861469	0.120852	0.110312	0.113106	0.123164	0.122557	0.124409	0.150942	0.0679658	0.089646	0.102138	0.159945	0.010946	0.0421418	0.0260882	0.0291181	0.0127659	0.048742	0.0380611	0.01765	0.00736108	0.104362	0.0181936	0.0360936	0.0316828	0.0306254	0.0319055	0.0192718	0.0384746	0.0261199	0.040629	0.0326985	0.220886	0.2863	0.0662238	0.0261561	0.388105	0.0123292	0.239756	0.23843	0.150966	0.370848	3.115421
