Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
845	1	-13143.4	-13108.8	-34.6219	0.8956383	0.325255	0.125667	0.164555	0.123694	0.226919	0.123058	0.325244	0.17519	0.172911	0.325878	0.095118	0.131007	0.238774	0.198598	0.260151	0.291969	0.234586	0.20071	0.218279	0.0972766	0.189537	0.151295	0.54952	0.0735297	0.0651939	0.0353497	0.202481	0.0263824	0.0466715	0.0508254	0.0652839	0.0322526	0.0353559	0.0738563	0.101544	0.111762	0.0237365	0.152723	0.134615	0.107118	0.0995159	0.205711	0.17786	0.0332525	0.3047	0.0635907	0.0245135	0.526803	0.0471398	0.11569	0.442968	0.9803	2.46104	0.352147	0.368627	0.0741943	0.205031	0.3649471	6.766959
846	0	-13154.2	-13115.2	-39.0608	0.7182558	0.345127	0.111724	0.273841	0.134606	0.259506	0.145376	0.265955	0.16188	0.127818	0.375809	0.152909	0.126597	0.22693	0.186591	0.228749	0.353769	0.350911	0.178688	0.25973	0.0848558	0.154725	0.183595	0.491379	0.0665071	0.0988003	0.0507643	0.158659	0.0556845	0.107776	0.0225406	0.0768329	0.0485693	0.0814858	0.154595	0.0365367	0.199396	0.1755	0.155183	0.166415	0.00224924	0.0948678	0.214704	0.0627104	0.0261384	0.381806	0.0515334	0.0241778	0.469542	0.0468023	0.0780912	0.372018	0.93145	2.61844	0.354739	0.36842	0.0616379	0.215203	0.3576383	7.210849
847	1	-13145.3	-13111.8	-33.5318	0.8948143	0.274897	0.150814	0.219086	0.0981686	0.229097	0.137537	0.24017	0.139766	0.164805	0.267725	0.0757003	0.149087	0.263972	0.264775	0.208694	0.321148	0.250878	0.208251	0.227869	0.0870073	0.155381	0.0750142	0.435006	0.0813622	0.115985	0.019771	0.24408	0.0156842	0.0580996	0.0442297	0.0617719	0.0626954	0.0143829	0.0538475	0.126496	0.0129544	0.063754	0.128734	0.165318	0.0983252	0.150421	0.204733	0.290448	0.0319867	0.292559	0.0588811	0.0142769	0.55078	0.0515154	0.115518	0.442681	0.980123	2.46168	0.360541	0.365106	0.0710265	0.203326	0.3623671	6.657941
848	0	-13157.4	-13109.7	-47.7019	0.7115347	0.34478	0.192344	0.253955	0.160727	0.223855	0.216043	0.345684	0.196012	0.177294	0.506521	0.108424	0.12767	0.297946	0.298937	0.346537	0.350411	0.315891	0.291896	0.269804	0.162243	0.188692	0.0713154	0.575469	0.0968074	0.100396	0.0314348	0.0941396	0.0583836	0.077505	0.0350704	0.0823125	0.0934768	0.0468044	0.105947	0.0475593	0.249037	0.18846	0.214419	0.193179	0.0743508	0.0514322	0.148949	0.0628449	0.0258104	0.352714	0.0486138	0.0249624	0.492518	0.055381	0.0766536	0.368922	0.929069	2.62536	0.354747	0.359884	0.0657263	0.219642	0.3640913	8.074959
849	1	-13147.3	-13107	-40.3368	0.8586954	0.323117	0.131968	0.232139	0.197482	0.216847	0.196569	0.239108	0.174777	0.18001	0.301655	0.149199	0.16205	0.244212	0.211904	0.186488	0.370031	0.324094	0.208329	0.224546	0.101702	0.155135	0.120145	0.559513	0.052879	0.0554506	0.0333792	0.246617	0.0374407	0.113935	0.0149387	0.0659061	0.0441382	0.0520075	0.101918	0.0826433	0.0423234	0.0505683	0.0886184	0.188448	0.117018	0.132616	0.292626	0.31395	0.0262179	0.318735	0.0549608	0.0214863	0.52869	0.0499101	0.107973	0.429734	0.97198	2.49031	0.364365	0.365539	0.0702641	0.199832	0.3823005	7.338445
850	0	-13145.4	-13100.6	-44.8229	0.6347317	0.312994	0.166744	0.205391	0.117727	0.24357	0.203049	0.302784	0.153935	0.133528	0.424074	0.130541	0.174788	0.320817	0.297897	0.346537	0.362965	0.329207	0.228971	0.321768	0.0908214	0.185409	0.11814	0.575469	0.0769375	0.117927	0.0404103	0.0596583	0.0822367	0.104137	0.0290184	0.053501	0.052978	0.0219078	0.0780505	0.0475593	0.156914	0.219991	0.285929	0.171061	0.0529466	0.0785626	0.247355	0.0628449	0.0208779	0.403758	0.0460161	0.0308674	0.434299	0.064181	0.0603414	0.331036	0.898054	2.71057	0.35614	0.37513	0.0576505	0.211079	0.3369578	7.787054
851	1	-13149.2	-13110.5	-38.711	0.7029303	0.268458	0.229622	0.182004	0.151796	0.218695	0.160646	0.279234	0.150579	0.185153	0.359628	0.124172	0.166426	0.275962	0.282483	0.175662	0.427316	0.242541	0.172309	0.25704	0.0802069	0.169099	0.120145	0.517706	0.0541932	0.0810095	0.0118874	0.202129	0.0397537	0.041061	0.0472499	0.0636712	0.0176242	0.0656145	0.0618341	0.190024	0.106856	0.112002	0.0883043	0.135771	0.105938	0.150635	0.222146	0.181279	0.0310016	0.333229	0.0614737	0.0242717	0.508986	0.0410385	0.0748143	0.364909	0.925949	2.63433	0.362104	0.369792	0.0694871	0.198617	0.3525135	7.175866
852	0	-13151.7	-13101.5	-50.2128	0.6077819	0.333416	0.184294	0.235839	0.19172	0.22493	0.216188	0.335085	0.199275	0.112371	0.286949	0.13611	0.174788	0.305703	0.300576	0.244565	0.45689	0.342262	0.299292	0.308702	0.130549	0.148716	0.117218	0.595425	0.0772135	0.163566	0.0404103	0.0427878	0.0360512	0.0684805	0.0581479	0.0738635	0.100407	0.060296	0.133108	0.0571381	0.280228	0.217182	0.19446	0.216633	0.0455743	0.123186	0.391901	0.0645499	0.021687	0.408415	0.0422178	0.0271061	0.439538	0.0610364	0.054717	0.31657	0.885238	2.74348	0.356088	0.37309	0.059484	0.211338	0.3428875	8.326049
853	1	-13151.6	-13108.4	-43.2387	0.7567078	0.237255	0.150148	0.180632	0.182191	0.272364	0.143145	0.362095	0.140019	0.17908	0.361611	0.134857	0.127789	0.275962	0.22327	0.256802	0.401817	0.325669	0.251883	0.307508	0.0759906	0.184821	0.153518	0.53244	0.0837238	0.057789	0.0224321	0.247758	0.0277685	0.0737209	0.0570114	0.0937526	0.0768857	0.0406282	0.10057	0.109605	0.0386332	0.0643355	0.0434577	0.205048	0.145814	0.220517	0.227784	0.230539	0.0292004	0.326743	0.0512909	0.0142305	0.522288	0.0562468	0.0863195	0.389102	0.944197	2.58038	0.358903	0.366523	0.0675978	0.206976	0.3587206	7.628639
854	0	-13143.6	-13097.5	-46.1038	0.8045746	0.325735	0.194437	0.234422	0.169774	0.267481	0.16825	0.248111	0.168658	0.164922	0.399411	0.136409	0.183986	0.252732	0.273633	0.270389	0.373048	0.352984	0.325581	0.326296	0.147582	0.178877	0.1416	0.653944	0.0791316	0.123346	0.0323237	0.0245895	0.0467919	0.0677718	0.0355442	0.0912366	0.0499613	0.0117028	0.136358	0.043172	0.287139	0.190272	0.155562	0.143195	0.0455743	0.103348	0.205294	0.0845699	0.0309226	0.339726	0.0475429	0.0248137	0.503375	0.0536196	0.0965318	0.408969	0.958214	2.53628	0.371037	0.365828	0.0655314	0.197603	0.3487152	7.915146
855	1	-13152.2	-13106.8	-45.4095	0.7771496	0.310098	0.184163	0.201041	0.162957	0.272117	0.148321	0.3656	0.245164	0.143995	0.306633	0.167109	0.150088	0.24017	0.253209	0.313202	0.428442	0.263106	0.251883	0.2262	0.146393	0.17786	0.152591	0.55844	0.119789	0.0604071	0.0622752	0.206734	0.0169409	0.0782015	0.0441893	0.08025	0.0318682	0.0822778	0.0904577	0.172127	0.0457646	0.060656	0.0511976	0.187188	0.0886355	0.213125	0.234464	0.250391	0.0285844	0.327159	0.0528042	0.0177413	0.526114	0.0475974	0.0906879	0.397769	0.950417	2.56113	0.362959	0.366164	0.0681681	0.202709	0.3278278	7.845719
856	0	-13150.5	-13109.5	-40.9785	0.8277305	0.337118	0.174078	0.263275	0.108829	0.233462	0.151486	0.302658	0.135829	0.130149	0.413747	0.113387	0.173258	0.235843	0.231925	0.180233	0.310579	0.380895	0.265085	0.268654	0.101966	0.146449	0.132514	0.559909	0.0718551	0.116234	0.0354329	0.0856191	0.0725753	0.0722562	0.0607569	0.0786218	0.0220714	0.0161153	0.103106	0.00685391	0.295146	0.282491	0.133078	0.235528	0.0675983	0.0787043	0.171962	0.0452826	0.0264305	0.328288	0.0543242	0.016291	0.501085	0.0735814	0.101444	0.418063	0.964352	2.51614	0.364554	0.359383	0.066577	0.209486	0.3945875	7.402616
857	1	-13149.9	-13098.6	-51.3736	0.7406187	0.397379	0.166957	0.276985	0.142939	0.292381	0.151382	0.364308	0.187641	0.177279	0.438805	0.206201	0.150088	0.259321	0.330838	0.20684	0.46189	0.341642	0.270798	0.319322	0.0880634	0.180929	0.160853	0.560024	0.0456499	0.0786727	0.0449541	0.24693	0.0196397	0.114183	0.0260069	0.0796343	0.0652185	0.0411656	0.0996507	0.139919	0.0820049	0.0495392	0.0859483	0.208652	0.132853	0.269325	0.236459	0.242852	0.0244868	0.364953	0.0514202	0.0131443	0.498285	0.047711	0.082877	0.382081	0.939038	2.596	0.371915	0.362772	0.0606042	0.204708	0.3433159	8.442125
858	0	-13149.4	-13112.2	-37.1635	0.870366	0.346297	0.171512	0.238206	0.0972058	0.254053	0.11543	0.239081	0.123552	0.134831	0.362377	0.134964	0.134584	0.234399	0.310933	0.215302	0.363495	0.280801	0.218044	0.271055	0.0791275	0.146449	0.117778	0.436625	0.0718551	0.103763	0.0654917	0.0459095	0.068895	0.0261509	0.0371896	0.0343482	0.037835	0.0213524	0.109922	0.0834818	0.274294	0.191358	0.174106	0.190055	0.0340363	0.120898	0.226371	0.0777069	0.0281184	0.329961	0.0560254	0.0263884	0.503639	0.0558681	0.11042	0.433993	0.974695	2.48089	0.349781	0.36524	0.0689255	0.216053	0.3925442	7.021119
859	1	-13169.3	-13108	-61.3165	0.68935	0.44654	0.268624	0.303431	0.129486	0.36772	0.160798	0.297575	0.224664	0.191837	0.5762	0.196149	0.169498	0.290576	0.40919	0.272076	0.471559	0.326382	0.272026	0.407499	0.104499	0.208841	0.142244	0.654136	0.0623287	0.0876929	0.0322725	0.379127	0.0387621	0.13467	0.0347447	0.0779075	0.0336831	0.0567297	0.0862878	0.104451	0.068558	0.081601	0.0535445	0.204659	0.166519	0.226535	0.288716	0.326071	0.0301303	0.304004	0.0534043	0.0101108	0.544001	0.0583498	0.071915	0.358462	0.920857	2.64877	0.358533	0.36089	0.0738732	0.206704	0.295015	9.43641
860	0	-13140.6	-13107.1	-33.452	0.7787774	0.239879	0.148098	0.203877	0.107285	0.281082	0.105441	0.241587	0.175796	0.158776	0.273102	0.111604	0.158729	0.21364	0.202386	0.171291	0.313831	0.258269	0.199878	0.296009	0.0852602	0.188036	0.103661	0.530207	0.0596815	0.107897	0.0646145	0.0469064	0.0659631	0.0511273	0.00428285	0.110117	0.0424696	0.0618775	0.124059	0.028949	0.301826	0.154975	0.124044	0.155964	0.014951	0.0857445	0.185384	0.0914074	0.0283858	0.370469	0.0545358	0.0315345	0.461105	0.0539694	0.0910354	0.398447	0.950896	2.55962	0.358161	0.370211	0.0651133	0.206514	0.3813936	6.649966
861	1	-13154	-13102.6	-51.4509	0.5107708	0.412747	0.215223	0.291008	0.106306	0.224336	0.204843	0.340093	0.162128	0.253735	0.435942	0.173245	0.174963	0.287957	0.355198	0.271781	0.324031	0.300109	0.248579	0.300684	0.0789387	0.196484	0.147092	0.712211	0.0945077	0.0938672	0.0322725	0.183978	0.0369981	0.0445933	0.0789941	0.0678705	0.0633358	0.0784619	0.0574388	0.104451	0.0701146	0.0620295	0.103697	0.188753	0.1087	0.171257	0.259962	0.33094	0.0252557	0.323673	0.0548999	0.0282707	0.52385	0.0440505	0.035401	0.258889	0.82795	2.87776	0.360973	0.363106	0.0669255	0.208996	0.2767259	8.449856
862	0	-13153.8	-13110.4	-43.3856	0.7922897	0.270975	0.158051	0.19376	0.160911	0.264363	0.164901	0.333148	0.175796	0.147543	0.448088	0.125633	0.1497	0.222979	0.165112	0.220856	0.357614	0.268522	0.245445	0.334615	0.0909493	0.162828	0.100794	0.615938	0.0543789	0.11959	0.0680077	0.128677	0.032798	0.0743601	0.0399489	0.0776073	0.0628849	0.0514548	0.10244	0.0295222	0.288936	0.385992	0.225062	0.160493	0.0079627	0.121277	0.177681	0.0557311	0.0291241	0.359739	0.0529876	0.0261872	0.48002	0.0519419	0.093917	0.404011	0.954795	2.54728	0.354127	0.365151	0.0653936	0.215328	0.3697293	7.643324
863	1	-13151.3	-13099.9	-51.3211	0.6209768	0.421202	0.179441	0.237993	0.147882	0.277065	0.188173	0.211335	0.169346	0.226754	0.395433	0.171598	0.156883	0.262964	0.424606	0.209839	0.376208	0.344865	0.302178	0.333897	0.0834369	0.204416	0.125758	0.616262	0.0968501	0.0852039	0.0315566	0.234373	0.0167556	0.0281294	0.0508691	0.10674	0.0315567	0.0828474	0.0969716	0.170181	0.0340514	0.124501	0.115557	0.253911	0.125857	0.147193	0.231578	0.304662	0.0260175	0.339155	0.0505485	0.0270304	0.511961	0.0452871	0.0574613	0.323733	0.891655	2.72715	0.361783	0.370497	0.0635426	0.204177	0.3178297	8.436878
864	0	-13158	-13103.9	-54.116	0.8082968	0.396449	0.206259	0.297483	0.16813	0.350584	0.224581	0.318445	0.192357	0.189604	0.407143	0.165254	0.143697	0.263331	0.345375	0.247103	0.465931	0.333677	0.31476	0.289042	0.0944883	0.191523	0.140051	0.648266	0.0935939	0.108762	0.0499424	0.106235	0.0504407	0.114298	0.0172614	0.0282891	0.110939	0.0761814	0.144728	0.02404	0.288936	0.281456	0.14743	0.160369	0.0392935	0.0571218	0.342157	0.0813551	0.0292649	0.380651	0.050898	0.0235897	0.486987	0.0286093	0.097323	0.410453	0.959228	2.533	0.361841	0.374169	0.0617878	0.202202	0.3440008	8.716363
865	1	-13160.5	-13112.6	-47.8688	0.5475466	0.445502	0.175105	0.187219	0.136579	0.303569	0.150515	0.306498	0.174985	0.195278	0.406638	0.111939	0.205073	0.232061	0.318564	0.204984	0.440071	0.338176	0.197036	0.28928	0.153132	0.206051	0.0995059	0.732368	0.132531	0.119521	0.0315566	0.20169	0.00645611	0.0552395	0.0367074	0.0758676	0.109263	0.0159049	0.0512693	0.137663	0.0327131	0.0591569	0.092607	0.132331	0.0990212	0.216468	0.298424	0.177118	0.0258753	0.348104	0.0576872	0.0292464	0.501265	0.0378221	0.0425035	0.281827	0.852003	2.82367	0.368441	0.36582	0.0656834	0.200056	0.2744848	8.09164
866	0	-13152.3	-13108.2	-44.0456	0.8251375	0.34741	0.131944	0.311368	0.156393	0.198457	0.238059	0.301481	0.187217	0.124243	0.337335	0.115118	0.18266	0.277611	0.287865	0.209111	0.400388	0.338329	0.235395	0.306466	0.114589	0.137636	0.114554	0.578718	0.0596336	0.123143	0.0743298	0.111747	0.061645	0.13916	0.00682013	0.0584349	0.0684481	0.00349135	0.11015	0.00920554	0.198761	0.269701	0.198185	0.204962	0.0149214	0.0513651	0.212313	0.10056	0.0328299	0.35006	0.048529	0.0384064	0.504959	0.0252159	0.100895	0.417061	0.963684	2.51836	0.348076	0.374873	0.060934	0.216117	0.36091	7.709324
867	1	-13155.9	-13112.6	-43.2956	0.4958091	0.287709	0.175417	0.160363	0.158396	0.238748	0.141087	0.382275	0.185469	0.219927	0.349691	0.127159	0.138533	0.326869	0.288535	0.257923	0.371526	0.338176	0.231836	0.366451	0.128795	0.173893	0.0965294	0.555223	0.0881037	0.0454457	0.0270411	0.262984	0.0116378	0.0595436	0.0407393	0.0530763	0.0655519	0.0328038	0.0665552	0.0983078	0.0167678	0.0840418	0.0765385	0.177974	0.105849	0.202405	0.165842	0.252589	0.0263049	0.348427	0.0480626	0.0257195	0.501933	0.0495527	0.0326136	0.249171	0.817195	2.90102	0.366829	0.362851	0.06289	0.20743	0.296377	7.634329
868	0	-13144.4	-13102.5	-41.8699	0.8116295	0.309778	0.157425	0.237297	0.125142	0.235388	0.168964	0.284368	0.147018	0.167859	0.380975	0.130652	0.147497	0.282034	0.25164	0.208559	0.320008	0.256676	0.275199	0.245482	0.135836	0.155917	0.0994557	0.503365	0.0630613	0.098798	0.0697531	0.0579254	0.050201	0.0858731	0.0484876	0.0724909	0.0669619	0.107387	0.134248	0.058279	0.20702	0.333559	0.197404	0.203022	0.0548228	0.0748214	0.192973	0.0881335	0.0358489	0.399523	0.0414194	0.0252316	0.449684	0.0482928	0.0980309	0.411774	0.960126	2.53007	0.337822	0.377999	0.0648624	0.219316	0.3743288	7.491756
869	1	-13158.5	-13119.8	-38.6686	0.8892107	0.238977	0.145253	0.272126	0.225467	0.181805	0.183458	0.271341	0.17458	0.131914	0.361599	0.1547	0.129394	0.202889	0.241061	0.181792	0.371526	0.267919	0.23643	0.285638	0.143736	0.17861	0.0851834	0.572001	0.0225425	0.101122	0.00215414	0.191501	0.0301956	0.128878	0.0563278	0.113109	0.049951	0.00842372	0.109817	0.0621374	0.00439557	0.0512364	0.0765385	0.209068	0.132415	0.18327	0.207579	0.193564	0.0331072	0.452626	0.0420556	0.0369669	0.378637	0.0566074	0.114353	0.440717	0.978909	2.46602	0.339826	0.370763	0.060537	0.228873	0.3472523	7.171625
870	0	-13153.3	-13106.2	-47.0358	0.8563191	0.294147	0.147485	0.237297	0.15815	0.276868	0.173397	0.284368	0.184168	0.190668	0.382806	0.0995962	0.185441	0.364828	0.270703	0.265636	0.393566	0.333032	0.220829	0.312103	0.0983905	0.133524	0.133592	0.57315	0.0209129	0.145661	0.0500257	0.0652842	0.1228	0.105616	0.0499769	0.0946802	0.0787998	0.0338135	0.136756	0.0442689	0.232481	0.209046	0.173525	0.175668	0.118917	0.051437	0.301741	0.0831928	0.0382127	0.370268	0.0461479	0.0281482	0.482124	0.0350996	0.107474	0.428858	0.971417	2.49225	0.356603	0.368229	0.0641923	0.210976	0.3649888	8.008347
871	1	-13155.7	-13114.5	-41.1851	0.8305187	0.335411	0.183614	0.159924	0.179105	0.250151	0.124066	0.291286	0.172152	0.14333	0.465516	0.135591	0.154035	0.227886	0.260069	0.242792	0.322248	0.323445	0.218717	0.291664	0.0935633	0.174493	0.147258	0.595074	0.0526148	0.0634033	0.0172519	0.191501	0.0146948	0.115102	0.0745085	0.0386032	0.038658	0.0439809	0.094081	0.0272299	0.000152807	0.0852656	0.0865385	0.204406	0.144914	0.173385	0.17289	0.292701	0.0273624	0.447695	0.0438676	0.0453539	0.401768	0.0339539	0.102034	0.419137	0.965065	2.51376	0.349029	0.37585	0.0563637	0.218757	0.4317669	7.423274
872	0	-13154.2	-13113.2	-40.9708	0.8629355	0.368895	0.17465	0.201661	0.14379	0.226464	0.166273	0.262628	0.122382	0.184139	0.348193	0.102555	0.181319	0.310256	0.230053	0.258221	0.344265	0.372584	0.231154	0.195917	0.0983905	0.138648	0.135661	0.589372	0.064992	0.0650124	0.065116	0.0553337	0.0484612	0.100632	0.0344365	0.0777514	0.034904	0.0380146	0.0939104	0.0172067	0.329312	0.177867	0.198063	0.185724	0.0624698	0.0337725	0.240278	0.0911219	0.0336932	0.296619	0.0543881	0.0329571	0.524062	0.0582806	0.108863	0.43129	0.972976	2.48687	0.349142	0.363952	0.072702	0.214204	0.337872	7.401849
873	1	-13149.7	-13107.8	-41.8459	0.7068536	0.320948	0.112724	0.195435	0.200713	0.272785	0.147013	0.295306	0.128092	0.139763	0.37215	0.149848	0.102037	0.268237	0.302178	0.277161	0.404142	0.290595	0.232898	0.262025	0.134461	0.156086	0.133999	0.546881	0.0547258	0.0634033	0.0165304	0.2257	0.0120915	0.0789976	0.0612649	0.0422377	0.107266	0.113109	0.0595118	0.0605832	0.00179298	0.0689143	0.0826783	0.145261	0.134251	0.17042	0.235049	0.310087	0.0305396	0.350155	0.0473039	0.0328341	0.506182	0.0329862	0.0756528	0.366746	0.927382	2.63022	0.367402	0.356671	0.0623318	0.213595	0.3568448	7.489352
874	0	-13148.4	-13109.6	-38.7934	0.8375835	0.306853	0.111332	0.254459	0.101717	0.208444	0.170354	0.264313	0.152156	0.148733	0.378472	0.170468	0.155398	0.245117	0.228436	0.26221	0.272215	0.335383	0.239952	0.309886	0.140505	0.17243	0.0996961	0.554208	0.0613931	0.131697	0.0432527	0.0744311	0.0377001	0.0707881	0.050204	0.0841648	0.0510949	0.0380146	0.0304259	0.049661	0.262795	0.185956	0.164589	0.15186	0.0878889	0.0524313	0.1958	0.0772197	0.0300322	0.328615	0.0566765	0.0137822	0.507813	0.0630811	0.103527	0.421836	0.966848	2.50779	0.363828	0.370177	0.0647833	0.201212	0.337872	7.184102
875	1	-13146.7	-13101.7	-45.0232	0.6251335	0.406807	0.179446	0.210488	0.200713	0.244216	0.164727	0.288817	0.15082	0.148417	0.401548	0.129251	0.130968	0.302192	0.291689	0.22826	0.359659	0.350173	0.31534	0.209401	0.123046	0.170056	0.115744	0.509577	0.086234	0.129558	0.00654326	0.203564	0.02296	0.0920563	0.0980948	0.0949549	0.0522763	0.0238757	0.0621796	0.139103	0.055718	0.0989091	0.0925695	0.172987	0.0894842	0.165526	0.212482	0.276658	0.029276	0.398043	0.0396883	0.0303336	0.456878	0.0457805	0.0583297	0.325958	0.893619	2.72209	0.368565	0.357872	0.062098	0.211464	0.3421558	7.807089
876	0	-13149.6	-13110.8	-38.8135	0.9355933	0.244934	0.14092	0.210987	0.185527	0.243982	0.177546	0.276094	0.212107	0.180276	0.332039	0.14155	0.211537	0.261042	0.242288	0.243224	0.35737	0.284292	0.22725	0.263981	0.077156	0.15478	0.144664	0.528755	0.0209296	0.0651726	0.0804068	0.0783402	0.0452271	0.0653984	0.0308372	0.0797408	0.063341	0.0540763	0.0910683	0.049661	0.2845	0.185956	0.127793	0.152134	0.020286	0.055386	0.222201	0.0713553	0.0341296	0.395098	0.049753	0.0121901	0.438713	0.0701167	0.123931	0.456498	0.988451	2.43112	0.33677	0.382559	0.0636994	0.216972	0.3788446	7.186112
877	1	-13157.1	-13109.8	-47.294	0.5609025	0.323784	0.150623	0.231079	0.192691	0.25801	0.186013	0.329567	0.152874	0.141407	0.451113	0.174857	0.1438	0.274026	0.310909	0.237783	0.467547	0.255411	0.215191	0.293767	0.11155	0.20941	0.129821	0.694919	0.0298708	0.0609571	0.0148433	0.296169	0.0287547	0.0415551	0.0639437	0.073514	0.0881287	0.0243127	0.129001	0.144407	0.0291385	0.0463201	0.0768529	0.204031	0.124638	0.199988	0.192161	0.229424	0.0197882	0.308469	0.0457979	0.0256204	0.534497	0.0658277	0.045158	0.289828	0.859982	2.80503	0.363989	0.368393	0.0655745	0.202043	0.2918927	8.034164
878	0	-13142.3	-13101.8	-40.4596	0.7345083	0.330095	0.126277	0.209071	0.154575	0.217356	0.177546	0.266465	0.142979	0.194198	0.378076	0.13319	0.126927	0.211189	0.271942	0.254258	0.327405	0.288141	0.227452	0.248965	0.117765	0.178287	0.126985	0.555353	0.0510574	0.13943	0.0314477	0.0797311	0.0619138	0.119866	0.0274915	0.105066	0.0542355	0.0540763	0.106364	0.0260545	0.235461	0.26923	0.176202	0.142905	0.00328611	0.0382245	0.313501	0.0506866	0.0291671	0.403489	0.0550398	0.0222366	0.431849	0.0582191	0.0815692	0.379367	0.937014	2.60205	0.335792	0.388972	0.0618586	0.213377	0.380881	7.350727
879	1	-13155.6	-13111.3	-44.3029	0.6704635	0.398564	0.161142	0.242676	0.091203	0.207995	0.12894	0.246538	0.171814	0.148794	0.425957	0.155127	0.174364	0.285905	0.249906	0.286552	0.402318	0.286928	0.259583	0.267676	0.123604	0.156488	0.125304	0.641984	0.0876412	0.127085	0.0207195	0.199588	0.0383353	0.0672549	0.0342819	0.115944	0.0305478	0.0594314	0.0717102	0.0724352	0.00180799	0.097844	0.117015	0.158742	0.114657	0.2058	0.254426	0.220422	0.0342641	0.323048	0.0577839	0.0192329	0.52664	0.0390311	0.0678938	0.349254	0.913411	2.66944	0.36689	0.348626	0.0758451	0.208638	0.2918927	7.735051
880	0	-13153.7	-13110	-43.6972	0.886593	0.363565	0.173999	0.238515	0.171432	0.189332	0.200133	0.268152	0.156983	0.183854	0.484986	0.13319	0.107265	0.238551	0.206269	0.252271	0.322759	0.246129	0.278096	0.262643	0.101798	0.196147	0.137746	0.638932	0.0683111	0.113014	0.047294	0.0478762	0.0538286	0.0705726	0.020359	0.0728018	0.0425449	0.0473818	0.0999494	0.0484326	0.305484	0.224567	0.183599	0.170641	0.00998829	0.0584696	0.265514	0.171107	0.0328345	0.370315	0.0591451	0.0169735	0.482513	0.0382185	0.113808	0.439795	0.978336	2.46806	0.355262	0.364969	0.0670372	0.212732	0.362541	7.674482
881	1	-13145.2	-13106.9	-38.2749	0.8326589	0.343051	0.157948	0.198487	0.12637	0.227081	0.192816	0.301699	0.171179	0.132725	0.315452	0.131815	0.150219	0.255544	0.244373	0.183258	0.357514	0.260882	0.221419	0.314877	0.080447	0.214773	0.1447	0.573618	0.0592219	0.0714658	0.0653304	0.170417	0.0259755	0.100501	0.0260637	0.0522486	0.0473099	0.0691691	0.079128	0.0754962	0.022194	0.0171964	0.0393762	0.191174	0.100589	0.201474	0.157843	0.259836	0.0273449	0.291619	0.0617413	0.0203429	0.555583	0.0433688	0.102487	0.419958	0.965609	2.51195	0.360222	0.358369	0.0707807	0.210629	0.3812575	7.132257
882	0	-13146.7	-13106.9	-39.8511	0.8132621	0.328718	0.141906	0.176931	0.198772	0.260019	0.164592	0.356889	0.142722	0.197943	0.309102	0.117883	0.170859	0.180314	0.244329	0.180569	0.363773	0.300763	0.266728	0.229268	0.123905	0.15438	0.123551	0.581634	0.0773684	0.108359	0.116297	0.0848234	0.0829331	0.066744	0.0383275	0.0949057	0.0503388	0.0340073	0.0600386	0.0195922	0.261667	0.209939	0.149524	0.163453	0.0134872	0.0605666	0.200173	0.0817778	0.0353816	0.324475	0.0581243	0.0236157	0.529042	0.0293616	0.0983775	0.412419	0.960563	2.52864	0.344217	0.372871	0.0767688	0.206143	0.3781366	7.289873
883	1	-13150.5	-13112.5	-37.9772	0.8192344	0.301942	0.214018	0.20008	0.12637	0.243628	0.170399	0.286539	0.19758	0.113403	0.339984	0.127776	0.164045	0.244349	0.232631	0.26967	0.381886	0.236388	0.221419	0.302046	0.118665	0.110816	0.115843	0.505768	0.0807846	0.077547	0.0181365	0.182039	0.0598312	0.062379	0.0582786	0.0595655	0.0365182	0.0411732	0.0726999	0.107969	0.0655219	0.0406579	0.146272	0.114761	0.0893941	0.171943	0.230532	0.161236	0.0339208	0.309041	0.058893	0.0319986	0.529952	0.0361946	0.0996446	0.414764	0.962145	2.52345	0.37066	0.354931	0.0690198	0.205389	0.3850395	7.102486
