Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
2014	0	-14767.3	-14776.6	9.31032	0.141009	0.0883733	0.102581	0.0905847	0.110047	0.0901786	0.123142	0.0705738	0.120203	0.176906	0.0830992	0.0971052	0.103876	0.115724	0.128416	0.120054	0.153539	0.108774	0.139751	0.0824082	0.0776326	0.100366	0.188906	0.0219178	0.0301771	0.0382839	0.0453851	0.0219805	0.0332811	0.0548566	0.0937291	0.0230238	0.0278191	0.0274686	0.023316	0.0640402	0.0467195	0.031858	0.0249644	0.057635	0.0508378	0.0291848	0.043446	4.122888	0.262662	0.296289	0.108946	0.332103	3.403171
2015	1	-14780.1	-14789.9	9.72846	0.167703	0.0879046	0.106337	0.088632	0.104272	0.0732868	0.124039	0.0996725	0.0895449	0.195297	0.0655412	0.122921	0.10337	0.107388	0.11865	0.136867	0.132402	0.114278	0.105226	0.074061	0.0879882	0.0903207	0.177719	0.0760622	0.0361372	0.0381651	0.0651024	0.0403855	0.0264782	0.038397	0.0891033	0.0346887	0.0268972	0.0326279	0.0189744	0.0173768	0.0127127	0.0566941	0.0142187	0.0612453	0.0675477	0.0238358	0.0183618	4.003219	0.259379	0.285352	0.0999972	0.355272	3.368432
2016	0	-14775.2	-14784.9	9.79158	0.140125	0.124926	0.1062	0.0847325	0.135753	0.0804368	0.122541	0.0730701	0.0941694	0.191932	0.0816884	0.108699	0.103186	0.108099	0.0978361	0.142068	0.142432	0.0995077	0.123669	0.0748446	0.087483	0.0872469	0.180434	0.0124076	0.0167259	0.0543923	0.0393853	0.0254133	0.0206765	0.0369555	0.113336	0.0379887	0.00778096	0.0285597	0.0314496	0.0443729	0.0460941	0.0559858	0.0411213	0.0389028	0.0577385	0.0291848	0.043446	3.823235	0.267335	0.279994	0.0967899	0.355881	3.372996
2017	1	-14774.2	-14784.5	10.3478	0.168693	0.0845314	0.0884163	0.0835759	0.101903	0.0722978	0.136629	0.0970006	0.0855233	0.189191	0.0914877	0.0745714	0.114777	0.100768	0.115092	0.132011	0.153802	0.122466	0.0987027	0.0744821	0.0982524	0.0759922	0.176092	0.064927	0.0364964	0.00998681	0.0523399	0.048373	0.0253	0.0258998	0.103545	0.059543	0.025595	0.0301841	0.0354849	0.0203644	0.0167697	0.0417704	0.0183127	0.0526598	0.0456611	0.024055	0.0254742	4.13008	0.282048	0.291386	0.102834	0.323732	3.299001
2018	0	-14766.5	-14777.1	10.5739	0.134686	0.0944983	0.0985229	0.0945708	0.13132	0.0847078	0.12519	0.0768793	0.0941694	0.163423	0.086638	0.0810916	0.0956736	0.0894004	0.14014	0.147837	0.146975	0.121278	0.126994	0.100732	0.087483	0.0886115	0.172518	0.0260125	0.0322938	0.0322447	0.0436317	0.0167635	0.0372368	0.0408936	0.0834277	0.0283533	0.0175308	0.0307849	0.0326662	0.050951	0.0286702	0.0320766	0.0236928	0.0474596	0.0515467	0.021515	0.0330215	3.833931	0.28091	0.294003	0.0933348	0.331753	3.294111
2019	1	-14772.8	-14782.5	9.62715	0.151179	0.10739	0.118474	0.0862057	0.106064	0.114679	0.118837	0.0895553	0.0855233	0.165849	0.0616442	0.0807487	0.104847	0.126886	0.104882	0.130297	0.133258	0.140415	0.119309	0.0753615	0.0916922	0.106104	0.157266	0.0451859	0.0287937	0.0210516	0.0464106	0.045873	0.0383845	0.0368498	0.121212	0.0564606	0.025595	0.0301841	0.0334929	0.0252688	0.012238	0.0390363	0.0185649	0.0765756	0.0449229	0.0346476	0.0261883	3.922487	0.274776	0.286712	0.101317	0.337195	3.383405
2020	0	-14765	-14775.9	10.9748	0.134075	0.108846	0.0950883	0.0910344	0.104545	0.0750125	0.14936	0.0863604	0.0900378	0.159723	0.0831647	0.0953063	0.10488	0.102479	0.0929945	0.115081	0.142937	0.119406	0.137691	0.0800725	0.0872809	0.0901415	0.16865	0.0138949	0.042221	0.049038	0.0361583	0.0205541	0.0304506	0.0482852	0.0981006	0.0169872	0.0175308	0.0447611	0.0256084	0.0506718	0.0353023	0.0318262	0.027914	0.0451483	0.0566402	0.0148763	0.0282917	3.925947	0.271318	0.278128	0.0987777	0.351777	3.248427
2021	1	-14769	-14778.5	9.4923	0.150867	0.106075	0.0892962	0.0680328	0.114581	0.0789662	0.108121	0.0804202	0.0926864	0.191208	0.0913409	0.100835	0.0958421	0.107213	0.110112	0.143882	0.133599	0.136848	0.119114	0.0751045	0.102805	0.0802713	0.184962	0.0405439	0.0406096	0.0349712	0.0468684	0.0386541	0.0353544	0.0420544	0.117332	0.0440375	0.025595	0.038782	0.0229192	0.0216783	0.0236272	0.0410536	0.0412195	0.0442378	0.056091	0.0167155	0.0419803	4.268816	0.273331	0.301313	0.0963692	0.328987	3.376508
2022	0	-14769.3	-14779.4	10.116	0.110733	0.0873221	0.0952992	0.092993	0.108793	0.0755572	0.132553	0.070911	0.111231	0.175213	0.0822366	0.0861827	0.0948968	0.105033	0.114949	0.131501	0.14713	0.109174	0.127487	0.0868647	0.091787	0.1038	0.16515	0.023816	0.0229467	0.0383399	0.0369819	0.0204487	0.046043	0.0608458	0.117737	0.0168444	0.0338558	0.0282933	0.0366793	0.0543009	0.0509908	0.0380995	0.0337343	0.055287	0.0654114	0.0191118	0.0264926	3.946744	0.273934	0.280092	0.103037	0.342938	3.333058
2023	1	-14780	-14789.1	9.07445	0.168748	0.097012	0.0981317	0.0904302	0.128884	0.0957464	0.13764	0.0887413	0.0857151	0.197276	0.0651092	0.104098	0.114119	0.092841	0.110078	0.148461	0.137495	0.140868	0.14403	0.0663125	0.0721499	0.103097	0.178316	0.0479829	0.0218674	0.0246352	0.0343623	0.0468499	0.0259485	0.0475436	0.106	0.059755	0.0186157	0.0222884	0.014669	0.0232754	0.0201473	0.029618	0.0282855	0.0563497	0.0973934	0.022156	0.0278107	3.886486	0.265389	0.29302	0.0965411	0.34505	3.440854
2024	0	-14766	-14776.4	10.3474	0.158049	0.09541	0.107835	0.0873523	0.110867	0.0847138	0.125404	0.0965391	0.111231	0.184583	0.0881275	0.090045	0.0954826	0.0991411	0.107392	0.140151	0.129638	0.115915	0.137492	0.0706301	0.0828383	0.0776786	0.160188	0.0209076	0.0185933	0.0297469	0.0399442	0.0252287	0.0366757	0.0715933	0.075079	0.0136038	0.0310185	0.0265012	0.0299193	0.0549144	0.0420214	0.0354579	0.0340544	0.0433486	0.0391533	0.0282351	0.0406275	4.228288	0.274757	0.28703	0.0993337	0.338879	3.293327
2025	1	-14772.7	-14783.4	10.7196	0.133785	0.104901	0.108261	0.111502	0.0970457	0.0810199	0.121229	0.100568	0.0909689	0.154647	0.0792114	0.0881566	0.104287	0.100441	0.107411	0.130349	0.13137	0.111688	0.133974	0.0552226	0.0939625	0.0696898	0.179309	0.039048	0.0357124	0.0261242	0.0419806	0.0419068	0.035335	0.0433281	0.0848939	0.0685462	0.0286778	0.0307635	0.0185892	0.0149439	0.00858548	0.0382344	0.037711	0.0731511	0.0661927	0.0205597	0.0282679	3.965779	0.281952	0.276757	0.109598	0.331693	3.271552
2026	0	-14771.8	-14781.9	10.046	0.164127	0.0938097	0.118085	0.0913765	0.104939	0.0715075	0.130981	0.0713375	0.103083	0.178231	0.0739557	0.0935206	0.0954826	0.123683	0.121281	0.138292	0.132995	0.133093	0.134574	0.0883274	0.0800854	0.10545	0.177893	0.0263181	0.0248699	0.0269976	0.0240213	0.0193683	0.0322383	0.0674223	0.0779626	0.0186208	0.0200215	0.0104585	0.0434707	0.0522588	0.0338961	0.0418842	0.0294359	0.0598365	0.0539664	0.0277403	0.0228095	3.952639	0.281694	0.283848	0.0937081	0.34075	3.339708
2027	1	-14772.3	-14782.4	10.0878	0.146133	0.0948651	0.11636	0.0974559	0.0881754	0.0909695	0.122016	0.0799951	0.0887035	0.198951	0.0683775	0.0771935	0.111811	0.114632	0.121657	0.154519	0.128393	0.135697	0.111425	0.0783007	0.0954032	0.0849355	0.168039	0.0363845	0.0353387	0.022874	0.0487349	0.0391169	0.0182846	0.0372057	0.0897071	0.0705548	0.0192663	0.0189985	0.0187865	0.0235152	0.0135774	0.0299089	0.016777	0.06591	0.0910675	0.0289283	0.0324819	4.021193	0.276512	0.270259	0.102198	0.351031	3.331424
2028	0	-14765.1	-14775.4	10.3037	0.14824	0.0802934	0.0887822	0.0860823	0.100424	0.0868549	0.121819	0.0793066	0.0930802	0.2008	0.0979268	0.0854288	0.102689	0.0936841	0.127051	0.144034	0.150098	0.121763	0.110956	0.0793646	0.0772269	0.0987788	0.186518	0.0257593	0.0252211	0.0413743	0.0324274	0.0265721	0.0307834	0.0462198	0.0946199	0.0237283	0.0126791	0.0304326	0.037046	0.0571746	0.0324194	0.0399501	0.047635	0.046592	0.0423827	0.025096	0.0245492	4.122373	0.272654	0.283968	0.105382	0.337996	3.303865
2029	1	-14770.1	-14781.4	11.3168	0.124021	0.102956	0.0939479	0.0800304	0.101494	0.0876428	0.146957	0.0937833	0.0944978	0.176851	0.074825	0.0946957	0.0971719	0.0975507	0.106153	0.12076	0.13499	0.111185	0.128965	0.0561094	0.0936769	0.0878219	0.168039	0.0637651	0.0262396	0.0236989	0.0327979	0.0414316	0.0306347	0.0422612	0.0815537	0.0569069	0.022145	0.0254147	0.0421842	0.0225547	0.0123954	0.0393816	0.0305077	0.0495677	0.0597264	0.0354036	0.0140726	3.721257	0.264174	0.284975	0.097694	0.353157	3.226768
2030	0	-14765	-14775.1	10.1317	0.134121	0.116319	0.0895886	0.10139	0.100424	0.096798	0.128854	0.0762702	0.0971447	0.202402	0.0592401	0.0907938	0.108084	0.101164	0.108481	0.118099	0.14844	0.12399	0.130221	0.0795488	0.104734	0.0863995	0.174064	0.0316051	0.025799	0.0289456	0.036218	0.0260931	0.0308805	0.0466988	0.087584	0.0271449	0.0153951	0.0251735	0.0270094	0.0693576	0.0292281	0.0345899	0.0281646	0.0590582	0.071762	0.0262434	0.0335044	3.855224	0.271285	0.287907	0.100235	0.340573	3.337027
2031	1	-14763.3	-14772.9	9.62357	0.129945	0.0987857	0.105053	0.0839037	0.116803	0.0939077	0.126776	0.089772	0.103561	0.157087	0.0925442	0.0841602	0.0988469	0.108969	0.131653	0.146125	0.156954	0.122848	0.14203	0.0677923	0.0800002	0.0844069	0.184075	0.052383	0.0512766	0.0462371	0.0392078	0.042974	0.0269159	0.0268238	0.0988693	0.0465188	0.0237822	0.0272808	0.0227963	0.0315518	0.0193171	0.0353022	0.019855	0.0495677	0.0538667	0.029326	0.0178996	4.193132	0.282525	0.284924	0.0952477	0.337304	3.36775
2032	0	-14775.7	-14785.1	9.45376	0.13701	0.107158	0.115901	0.100719	0.118109	0.0895162	0.114247	0.0883352	0.0913205	0.188851	0.0685264	0.0963201	0.0972413	0.112425	0.139835	0.114066	0.14851	0.120912	0.133235	0.0760915	0.104734	0.0699263	0.189919	0.0184313	0.0391805	0.0316639	0.0458143	0.0282231	0.0374501	0.0638652	0.0817186	0.027656	0.0213722	0.017961	0.0290222	0.0567443	0.0460725	0.0602863	0.0155436	0.0592445	0.0538468	0.0237685	0.0184799	3.947255	0.272312	0.283875	0.106536	0.337277	3.399253
2033	1	-14777	-14787.2	10.1052	0.128433	0.0987857	0.0957546	0.117916	0.102859	0.0658175	0.149438	0.0847894	0.0964661	0.150392	0.078373	0.0902646	0.152588	0.108543	0.101416	0.112552	0.135809	0.145326	0.122137	0.079077	0.089986	0.0916587	0.17302	0.0448575	0.0384379	0.0378908	0.0249569	0.0283937	0.0325658	0.0523519	0.0968519	0.0498561	0.0243132	0.03164	0.0263948	0.0157068	0.0309236	0.0373679	0.0172377	0.0439137	0.0637168	0.0310684	0.0327372	3.972686	0.281333	0.281525	0.0999962	0.337146	3.332584
2034	0	-14776.6	-14786.5	9.91253	0.149824	0.109769	0.0944012	0.0980275	0.111903	0.0928192	0.125791	0.0814688	0.0973116	0.155599	0.0637837	0.0772949	0.0862266	0.100738	0.135993	0.127849	0.183857	0.143423	0.130641	0.0843441	0.0924526	0.091222	0.180827	0.0119368	0.0268779	0.02508	0.0682336	0.03022	0.0280187	0.0480305	0.0730596	0.0146915	0.0185888	0.0267884	0.0251391	0.0788388	0.0285513	0.0448585	0.0385661	0.0389483	0.0578612	0.0133539	0.0263406	4.181126	0.284277	0.289585	0.0974915	0.328646	3.33955
2035	1	-14776.8	-14787.3	10.5112	0.143524	0.105066	0.113228	0.085354	0.0961889	0.0896732	0.11795	0.0957589	0.103685	0.184087	0.0624994	0.11016	0.112228	0.11507	0.09568	0.144021	0.127418	0.108409	0.127408	0.0824813	0.0760153	0.0822175	0.151599	0.0400202	0.0422604	0.0290871	0.0326555	0.05627	0.0338035	0.0237581	0.0778885	0.0578504	0.0377978	0.0281652	0.0362235	0.0158491	0.0366988	0.0524162	0.0275228	0.0579282	0.0424133	0.00654939	0.0293559	3.935097	0.294656	0.285328	0.0944947	0.325521	3.294237
2036	0	-14763.7	-14774.7	10.9991	0.147486	0.109769	0.105885	0.087848	0.135085	0.0767419	0.124677	0.0818758	0.0835585	0.152261	0.0783761	0.0787674	0.105336	0.0946086	0.118992	0.117213	0.116103	0.137836	0.127141	0.0817206	0.0866037	0.0651393	0.179611	0.0191755	0.0255932	0.030884	0.0458182	0.0365946	0.0333017	0.0615518	0.0789364	0.0213893	0.0304136	0.0280746	0.0183822	0.0508299	0.0440027	0.0439298	0.0265959	0.0424178	0.0542284	0.0149514	0.0449765	3.947791	0.273438	0.291733	0.103622	0.331207	3.244684
2037	1	-14767.3	-14777.7	10.4119	0.131139	0.126761	0.0896618	0.0838148	0.103821	0.0794859	0.103662	0.0705468	0.0874481	0.203403	0.0790054	0.0753805	0.101291	0.110045	0.112039	0.141065	0.120133	0.128998	0.129546	0.0887939	0.085077	0.0955657	0.188375	0.0484362	0.0387252	0.0325856	0.0491352	0.0437447	0.0331027	0.0257356	0.0694384	0.0592306	0.025669	0.0348523	0.0233141	0.0322083	0.0242846	0.0294801	0.0257796	0.0479558	0.0524136	0.0306096	0.0292622	4.157015	0.275106	0.292117	0.0992488	0.333528	3.291021
2038	0	-14768.2	-14777.9	9.66618	0.140346	0.105563	0.112438	0.0814266	0.110913	0.0761549	0.124677	0.0856041	0.0985048	0.189878	0.0894606	0.0814523	0.0992065	0.0963709	0.126947	0.157069	0.129975	0.115476	0.117372	0.0742212	0.0663629	0.0963438	0.195989	0.0267925	0.0258906	0.0276591	0.0510726	0.0304459	0.0332758	0.0502458	0.0870943	0.0301586	0.022572	0.0353252	0.03214	0.0494013	0.051763	0.0419939	0.0265959	0.045699	0.0515546	0.024335	0.057149	4.032558	0.259516	0.300908	0.100298	0.339278	3.372914
2039	1	-14769.8	-14778.9	9.14051	0.14929	0.116208	0.108667	0.0774598	0.12086	0.068926	0.133048	0.0756545	0.102327	0.181314	0.0766897	0.0867153	0.125578	0.0913531	0.119533	0.136314	0.178555	0.119539	0.127604	0.0870019	0.0906134	0.0901663	0.219185	0.0371418	0.0348838	0.0272397	0.0472403	0.0554185	0.0266607	0.0297558	0.0878933	0.0567238	0.0346668	0.0232784	0.027698	0.0340212	0.0333479	0.0229133	0.0186126	0.0470916	0.0464594	0.0239264	0.0271646	4.045032	0.274179	0.281278	0.100763	0.34378	3.424741
2040	0	-14765.1	-14774.2	9.09505	0.145162	0.0973301	0.112438	0.104381	0.119609	0.090929	0.151421	0.0844891	0.0930398	0.174609	0.0911732	0.0776767	0.0986798	0.112523	0.119543	0.151731	0.126809	0.115521	0.131369	0.0749263	0.092615	0.0842663	0.180983	0.0197165	0.0252972	0.0367414	0.0437275	0.045357	0.0389535	0.0627241	0.105328	0.0215941	0.0190021	0.0272162	0.0236385	0.0565007	0.0298261	0.0386977	0.0257666	0.0638954	0.0372271	0.0346976	0.0363606	4.143461	0.27338	0.293533	0.0938942	0.339192	3.423494
2041	1	-14771.2	-14780.8	9.64734	0.15451	0.098523	0.102255	0.0739906	0.129422	0.0907491	0.123761	0.0821617	0.0932202	0.146065	0.0737112	0.101064	0.109268	0.10637	0.111665	0.126205	0.145932	0.131742	0.125494	0.070652	0.092182	0.0851777	0.160565	0.077416	0.0345364	0.0221589	0.0467982	0.0576735	0.0471268	0.0337384	0.116348	0.0488957	0.0226294	0.0200367	0.0258892	0.0161646	0.0352786	0.0446768	0.0212336	0.0566051	0.0653493	0.0166194	0.0215403	4.192649	0.282561	0.29332	0.101303	0.322817	3.3654
2042	0	-14779.5	-14789	9.46137	0.145162	0.113861	0.086301	0.0955346	0.123055	0.0649511	0.120251	0.0851766	0.111937	0.190565	0.10492	0.0681327	0.108659	0.108332	0.124548	0.15803	0.135647	0.144133	0.107382	0.0626569	0.083088	0.0734961	0.215652	0.0160696	0.0221598	0.0510457	0.0558371	0.0280323	0.0191959	0.0625477	0.0953428	0.0186974	0.0127915	0.029521	0.0350985	0.0403341	0.0274941	0.0429317	0.0208758	0.053924	0.0444591	0.0407438	0.0380365	4.147776	0.286834	0.290093	0.0937357	0.329337	3.38661
2043	1	-14777.3	-14787.7	10.3519	0.132709	0.0939937	0.118013	0.084745	0.128617	0.0845784	0.130776	0.0705049	0.105461	0.175868	0.058909	0.106754	0.0935861	0.126389	0.109055	0.118185	0.138417	0.108352	0.153578	0.0786798	0.0932713	0.0862044	0.162061	0.0511595	0.0420573	0.0251757	0.0499257	0.0501036	0.0311514	0.0453921	0.0939061	0.0488455	0.0339356	0.0238687	0.0294063	0.0131107	0.0386355	0.0285059	0.0409111	0.0432402	0.0387326	0.0184861	0.0242754	3.62103	0.280268	0.278005	0.0911158	0.350611	3.329533
2044	0	-14777.2	-14787.4	10.2154	0.15003	0.0832834	0.113907	0.0955346	0.115324	0.0793006	0.129441	0.0883097	0.077757	0.158212	0.0914358	0.069964	0.10779	0.0922559	0.110749	0.14565	0.128631	0.12074	0.103869	0.0804157	0.0933161	0.103278	0.19329	0.0292206	0.0272096	0.0459549	0.0287813	0.0289654	0.0100559	0.0628285	0.108552	0.0202417	0.0221548	0.0432269	0.0384508	0.0400681	0.0630496	0.0474085	0.0222751	0.0389193	0.0417305	0.0139169	0.042433	4.204151	0.283659	0.280198	0.0998893	0.336254	3.307925
2045	1	-14767.6	-14777.1	9.49923	0.139766	0.0932131	0.119355	0.0979774	0.132137	0.0867063	0.134704	0.0717643	0.105461	0.176164	0.0840366	0.12786	0.111642	0.117948	0.101932	0.136212	0.126832	0.133911	0.119221	0.0833952	0.0972256	0.086389	0.17663	0.0423289	0.0333223	0.0250907	0.0508083	0.047827	0.0229822	0.0386486	0.0948567	0.0429091	0.0220375	0.0238687	0.0352123	0.00870451	0.0187816	0.0392825	0.0211832	0.0509275	0.068992	0.0184878	0.0293949	3.923609	0.276245	0.283302	0.100429	0.340023	3.39613
2046	0	-14765.1	-14777.1	12.0575	0.122133	0.0922282	0.104541	0.0973565	0.0944594	0.0939253	0.142345	0.0809893	0.0824783	0.159267	0.0642008	0.0838442	0.117553	0.0938038	0.111884	0.127948	0.145183	0.112747	0.101788	0.0804157	0.072503	0.0780583	0.163845	0.0285219	0.0308583	0.0409764	0.0390767	0.0252969	0.0302833	0.046314	0.0717649	0.0222034	0.0228068	0.0238471	0.0189462	0.050161	0.0453198	0.0359869	0.0251776	0.0594748	0.045058	0.0238957	0.0296228	3.943834	0.285643	0.283291	0.0962369	0.334829	3.139089
2047	1	-14768.2	-14778	9.78714	0.141944	0.0890761	0.0891915	0.0837806	0.125258	0.0855826	0.121176	0.0772644	0.101422	0.176561	0.0678257	0.102198	0.116877	0.106401	0.116093	0.116496	0.137688	0.130311	0.122175	0.075923	0.0722547	0.0848895	0.217235	0.0455872	0.0461609	0.0298082	0.0453522	0.043429	0.0310892	0.0331112	0.0968459	0.0720935	0.031841	0.019756	0.0323907	0.013592	0.0262506	0.0527181	0.0318955	0.0475446	0.0475022	0.0154736	0.0269093	4.269631	0.277274	0.291602	0.0957045	0.335419	3.346977
2048	0	-14773.2	-14784.3	11.0979	0.144789	0.101096	0.098716	0.105383	0.12262	0.0843403	0.123074	0.105096	0.0799295	0.154439	0.0628139	0.0745583	0.122135	0.10412	0.0954068	0.122111	0.140223	0.109118	0.135094	0.0817895	0.0934689	0.0803626	0.153179	0.0263023	0.0283363	0.0423471	0.0447419	0.0246432	0.0233776	0.0485578	0.103251	0.0186144	0.00591234	0.0246598	0.0250112	0.0383033	0.0383583	0.0639546	0.0369473	0.0398567	0.070771	0.00865924	0.0338101	3.857446	0.271451	0.278756	0.106218	0.343576	3.240278
2049	1	-14780.4	-14789.3	8.88969	0.140531	0.117565	0.112724	0.126812	0.11313	0.0744015	0.148611	0.103013	0.0837577	0.186731	0.0742899	0.0750372	0.106779	0.0883539	0.12232	0.146756	0.131905	0.12904	0.115012	0.107927	0.0818359	0.0787217	0.200146	0.0461228	0.0339655	0.0219683	0.0532829	0.0278174	0.0277552	0.0415905	0.108009	0.0358151	0.0256139	0.0146816	0.0232793	0.0343338	0.0167778	0.0532084	0.0259181	0.0547939	0.0811647	0.0190088	0.0315356	4.177541	0.264088	0.290533	0.0942576	0.351121	3.442044
2050	0	-14762.4	-14772.3	9.87989	0.166707	0.109711	0.0956198	0.0756224	0.118827	0.0910961	0.131701	0.0975716	0.0990141	0.176294	0.0906033	0.0820894	0.0900856	0.111149	0.104709	0.140089	0.144446	0.129688	0.115202	0.0791582	0.0925816	0.0923032	0.180527	0.0264715	0.0219035	0.0347695	0.0332243	0.0217671	0.0297684	0.0488199	0.0864034	0.0191534	0.0228488	0.0283724	0.0299213	0.0668097	0.0450284	0.034279	0.0338501	0.0560362	0.045993	0.0276837	0.0269076	3.977833	0.277774	0.288518	0.104206	0.329501	3.354805
2051	1	-14767	-14775.6	8.60384	0.12682	0.110012	0.115884	0.102422	0.134447	0.0983741	0.141687	0.0759904	0.0912722	0.18481	0.0742899	0.0798948	0.103249	0.0987294	0.112597	0.144154	0.135729	0.113582	0.135768	0.107927	0.107648	0.085746	0.200296	0.0456755	0.0409454	0.0332109	0.0623655	0.0397761	0.0285462	0.044103	0.111861	0.0543015	0.0214862	0.0301168	0.031012	0.0217388	0.0300906	0.037948	0.0168774	0.053892	0.0530629	0.0145841	0.0253507	4.047276	0.281581	0.281437	0.0953109	0.341672	3.478275
2052	0	-14764.8	-14774.6	9.80474	0.140534	0.0974218	0.102672	0.0836112	0.119317	0.0946727	0.131701	0.0800679	0.0906829	0.194128	0.0706773	0.0860763	0.104612	0.107607	0.130015	0.133179	0.13761	0.121074	0.142647	0.0900817	0.0943514	0.0842606	0.189874	0.0290921	0.0200572	0.0284138	0.0424204	0.0248831	0.0219265	0.0435848	0.0922648	0.0224768	0.00757461	0.0341321	0.0395648	0.0507908	0.0326777	0.054629	0.0366704	0.0396848	0.0480419	0.0221786	0.0468761	3.936306	0.275894	0.273446	0.103018	0.347642	3.364814
2053	1	-14777.9	-14787.1	9.1993	0.115266	0.116427	0.12319	0.10152	0.138067	0.060408	0.131031	0.0751492	0.0910081	0.195304	0.07482	0.084745	0.117567	0.100287	0.113796	0.149418	0.119788	0.104236	0.135768	0.0707866	0.111978	0.0818866	0.213858	0.0448145	0.0356407	0.038252	0.0361536	0.0410966	0.0266479	0.0434395	0.111861	0.0427918	0.0248113	0.0316135	0.0496841	0.0280626	0.0267232	0.0363306	0.010432	0.0402131	0.0568004	0.0287562	0.0303429	4.182861	0.273796	0.278148	0.105521	0.342535	3.410773
2054	0	-14771.4	-14780.9	9.53756	0.16036	0.0909058	0.110798	0.117007	0.0994174	0.0902404	0.137375	0.0766841	0.102957	0.173587	0.0597943	0.0854983	0.103209	0.115359	0.108805	0.153761	0.130999	0.129048	0.111759	0.0796442	0.106266	0.108482	0.202229	0.0273226	0.0375271	0.0301391	0.0633709	0.0328275	0.0447977	0.052793	0.0812745	0.0224768	0.0166572	0.0121604	0.0284914	0.0381057	0.0283007	0.0474483	0.0280521	0.0484883	0.057976	0.0174906	0.0266638	3.853445	0.261511	0.29478	0.102242	0.341467	3.396551
2055	1	-14763.3	-14772.9	9.60085	0.163096	0.101048	0.121724	0.0931811	0.123504	0.081605	0.147251	0.0907875	0.0886314	0.18264	0.0881385	0.0718931	0.10712	0.105163	0.111663	0.140446	0.129366	0.128179	0.115516	0.0726968	0.0874578	0.0625	0.172653	0.0524326	0.0334643	0.0286631	0.0452194	0.049463	0.0308375	0.0369441	0.107588	0.0573111	0.0221901	0.0301861	0.0320744	0.027107	0.031793	0.0323785	0.0148924	0.0520355	0.0568004	0.0274023	0.0137667	4.214055	0.280178	0.288282	0.103183	0.328358	3.368809
2056	0	-14773.1	-14783.1	10.0108	0.131149	0.093291	0.101202	0.117926	0.109154	0.0852132	0.124682	0.072423	0.102301	0.17743	0.0667175	0.0774534	0.0886496	0.119498	0.106431	0.164275	0.132735	0.127732	0.118919	0.0853029	0.0927953	0.104281	0.185711	0.0343541	0.0307229	0.0294863	0.0548021	0.0151904	0.0161009	0.0650812	0.0893474	0.0142627	0.0115675	0.0423374	0.0318961	0.0538422	0.0378867	0.0478859	0.0227242	0.0288751	0.076538	0.0199636	0.0280362	4.071039	0.291054	0.280246	0.0976371	0.331063	3.336172
2057	1	-14774.5	-14784.5	9.9597	0.151639	0.091149	0.0950444	0.106572	0.118691	0.0680626	0.13679	0.0720325	0.0903208	0.207533	0.0949344	0.0747161	0.0753805	0.118613	0.106192	0.14813	0.12871	0.105961	0.122952	0.0826037	0.107802	0.0918607	0.187644	0.0386842	0.0474558	0.0150864	0.041486	0.046745	0.0505916	0.0446628	0.0719434	0.0583474	0.0256276	0.0302959	0.0291523	0.0122235	0.0285726	0.0268608	0.0203368	0.0385147	0.0720268	0.0213468	0.0387498	4.058165	0.27194	0.287226	0.105472	0.335362	3.342045
2058	0	-14767.8	-14778	10.1834	0.134803	0.0853827	0.114299	0.0845691	0.102519	0.0789528	0.111511	0.0923437	0.0987178	0.176426	0.0792807	0.0836909	0.0962348	0.09473	0.112701	0.126135	0.120108	0.114576	0.139768	0.0794163	0.105557	0.097629	0.180139	0.0529447	0.0315418	0.0399902	0.0519162	0.0329636	0.0288782	0.0563128	0.104229	0.0216886	0.00999237	0.0321438	0.0178613	0.0469484	0.0312141	0.0485334	0.0411736	0.0570995	0.0694328	0.022525	0.023476	3.879891	0.275304	0.276087	0.100068	0.348541	3.330355
2059	1	-14777.2	-14787.5	10.2971	0.121335	0.0743072	0.123922	0.0880757	0.0977627	0.0938257	0.133417	0.0657379	0.0987254	0.181802	0.0861133	0.0750528	0.0898389	0.117821	0.113216	0.153727	0.140367	0.133609	0.138174	0.0916021	0.109198	0.0811334	0.197806	0.0471875	0.0414185	0.0264022	0.0323339	0.0477368	0.0253118	0.0412488	0.0801937	0.052707	0.0243383	0.0302959	0.0329355	0.016138	0.018081	0.0252454	0.0206432	0.0509693	0.0494364	0.0194445	0.0355595	3.794582	0.278875	0.280934	0.0983994	0.341792	3.324197
