Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1120	-13141.6	-13106.1	-35.4682	0.8434901	0.263907	0.127164	0.202648	0.121003	0.165344	0.130866	0.283535	0.169958	0.181425	0.353684	0.118324	0.176595	0.239353	0.219799	0.19487	0.356842	0.307578	0.173725	0.25278	0.0924167	0.178214	0.11799	0.421118	0.137085	0.0263464	0.049926	0.093999	0.168929	0.0633568	0.0269957	0.0730054	0.114824	0.0726003	0.0567741	0.0148822	0.302812	0.0617055	0.0778778	0.246353	0.232567	0.0593455	0.0860211	0.0370432	0.0281271	0.379807	0.0531003	0.0236767	0.459842	0.0554472	0.104774	0.424071	0.968313	2.50284	0.359493	0.364885	0.0605028	0.215119	0.4004985	6.851587
1130	-13145.2	-13102.4	-42.7711	0.7686191	0.354842	0.170468	0.246974	0.185882	0.230224	0.149988	0.317865	0.180456	0.135105	0.310032	0.146824	0.129889	0.284632	0.305144	0.300366	0.35025	0.307578	0.185413	0.267925	0.106336	0.113273	0.11799	0.571528	0.144194	0.00651862	0.036923	0.0999869	0.186949	0.0881582	0.0452087	0.0227711	0.155729	0.122732	0.0388537	0.011894	0.264502	0.0499498	0.167134	0.274406	0.218966	0.0795805	0.0507642	0.0476732	0.0278824	0.379833	0.0521584	0.0171635	0.478241	0.0447217	0.0888659	0.394186	0.947865	2.56908	0.365144	0.368814	0.0638303	0.202212	0.3702917	7.581877
1140	-13157.8	-13114.5	-43.3259	0.7102704	0.398807	0.226942	0.264369	0.138101	0.258204	0.122483	0.216552	0.168434	0.120373	0.467838	0.135634	0.173456	0.257065	0.284161	0.210971	0.343032	0.32662	0.228878	0.235892	0.0642044	0.130445	0.113162	0.646293	0.179389	0.00194647	0.0137973	0.0769572	0.24374	0.0719353	0.0518955	0.041747	0.138675	0.0934317	0.055558	0.0223101	0.215858	0.045882	0.122729	0.249516	0.239737	0.135337	0.0913727	0.0136202	0.0280974	0.323911	0.0633476	0.0193744	0.50263	0.0626395	0.0763833	0.368336	0.928616	2.62667	0.363274	0.359281	0.0684685	0.208976	0.3899684	7.63735
1150	-13146.2	-13103.7	-42.5614	0.7896724	0.29133	0.149839	0.199889	0.144213	0.227663	0.191599	0.247227	0.165931	0.215491	0.353919	0.110805	0.176421	0.21372	0.268946	0.199411	0.426058	0.303618	0.208154	0.332251	0.0854753	0.159618	0.141775	0.531079	0.116096	0.0352495	0.0874212	0.0515822	0.144907	0.0719353	0.00730447	0.0205689	0.144433	0.101737	0.0462827	0.101803	0.307649	0.0684494	0.133281	0.309687	0.256526	0.0783023	0.100934	0.032317	0.0286313	0.4024	0.0502802	0.0233855	0.44912	0.0461826	0.0933593	0.402943	0.954052	2.54965	0.335203	0.390332	0.0606756	0.21379	0.3861163	7.560901
1160	-13148.7	-13102.4	-46.316	0.7511456	0.379495	0.140328	0.287934	0.181948	0.2456	0.136605	0.253102	0.160776	0.187949	0.450741	0.0874958	0.179835	0.228246	0.262969	0.196276	0.378114	0.376601	0.19671	0.309172	0.12184	0.175898	0.139704	0.750509	0.201379	0.00390254	0.0669019	0.065983	0.191736	0.0791178	0.00959241	0.0128339	0.0926013	0.124955	0.0667675	0.0389098	0.246297	0.0666112	0.135881	0.28216	0.227757	0.0692638	0.121697	0.00416818	0.0299268	0.364788	0.048847	0.0226853	0.469441	0.064312	0.0851297	0.386695	0.942441	2.58573	0.337291	0.38511	0.0636654	0.213933	0.357171	7.936364
1170	-13148.1	-13101.1	-47.0165	0.77262	0.360906	0.153958	0.243548	0.129523	0.22725	0.265032	0.323618	0.145666	0.185931	0.450741	0.170062	0.165551	0.222193	0.263994	0.231274	0.376757	0.303837	0.26943	0.307962	0.130279	0.207553	0.121161	0.544959	0.189154	0.0122075	0.0555969	0.144727	0.146804	0.115249	0.00653923	0.0939252	0.190328	0.0787511	0.062658	0.019202	0.270966	0.0930864	0.124575	0.275393	0.227757	0.0298905	0.0556396	0.0127796	0.0281063	0.343021	0.0506305	0.0252355	0.513654	0.0393531	0.0897207	0.395872	0.94907	2.56534	0.343382	0.373364	0.066006	0.217247	0.3563723	8.006414
1180	-13154.8	-13110.4	-44.3524	0.8178112	0.350527	0.203589	0.282885	0.154102	0.222011	0.183836	0.290218	0.189012	0.186596	0.33953	0.0987792	0.173695	0.17874	0.278977	0.201293	0.449413	0.308415	0.276725	0.271845	0.119802	0.126395	0.0944812	0.495763	0.131096	0.0416203	0.0674938	0.0686013	0.159602	0.0957591	0.0875254	0.0870348	0.104522	0.0686561	0.0787087	0.0435005	0.338454	0.106964	0.166816	0.213634	0.169091	0.0914666	0.0872432	0.0555862	0.0280026	0.33189	0.0612596	0.0214277	0.511758	0.0456621	0.0993428	0.414207	0.961771	2.52468	0.339255	0.375711	0.0664209	0.218613	0.3821204	7.740004
1190	-13145.8	-13103.4	-42.4412	0.6829897	0.367156	0.172249	0.177014	0.175374	0.275905	0.135926	0.251456	0.189422	0.129859	0.303872	0.144049	0.186666	0.282416	0.306457	0.239905	0.369181	0.278318	0.238133	0.271845	0.155438	0.179762	0.146625	0.57509	0.118664	0.00453037	0.0280527	0.0855505	0.160217	0.0890979	0.0805798	0.0184042	0.118082	0.0739567	0.0697941	0.0713238	0.206068	0.0597523	0.144656	0.238217	0.299137	0.0623921	0.0665718	0.00171915	0.030038	0.35899	0.0492902	0.0227257	0.493002	0.0459547	0.0705592	0.355392	0.918398	2.65565	0.365846	0.359954	0.064756	0.209444	0.3652185	7.548886
1200	-13149.8	-13105	-44.8529	0.5573774	0.320729	0.186652	0.231198	0.142676	0.271552	0.14342	0.24372	0.15838	0.184572	0.388917	0.139676	0.136534	0.324575	0.275654	0.283531	0.393687	0.336461	0.272838	0.34316	0.136064	0.206635	0.146625	0.628434	0.147386	0.0165572	0.0442004	0.0307575	0.196038	0.0744527	0.0157364	0.0269563	0.195471	0.0986445	0.02537	0.0278758	0.226106	0.0887294	0.106902	0.233982	0.208437	0.0699995	0.0536197	0.00714705	0.0215718	0.36967	0.0482559	0.0366277	0.46093	0.0629447	0.044454	0.287733	0.857912	2.8099	0.355054	0.3668	0.0620828	0.216064	0.2959551	7.790057
1210	-13159.9	-13116.7	-43.2397	0.6206721	0.298565	0.142423	0.179062	0.18641	0.260371	0.188256	0.389863	0.143997	0.133275	0.418888	0.135977	0.163388	0.166425	0.272511	0.206999	0.347338	0.286213	0.223668	0.179672	0.0904803	0.192888	0.133219	0.814453	0.219358	0.0141214	0.0356489	0.0886803	0.201653	0.0729176	0.0102517	0.0387026	0.133959	0.103742	0.0391416	0.0338646	0.270811	0.0918096	0.201394	0.281673	0.165857	0.0514345	0.0140515	0.00532331	0.0218302	0.400582	0.0495534	0.0197748	0.431458	0.0768026	0.0573977	0.323569	0.89151	2.72752	0.362443	0.373288	0.0596661	0.204603	0.3389841	7.628737
1220	-13143.4	-13107.7	-35.7124	0.7176363	0.280259	0.142797	0.195149	0.154812	0.195632	0.130236	0.289853	0.180744	0.153411	0.316195	0.125344	0.12567	0.202328	0.250663	0.202736	0.40188	0.277255	0.230008	0.209494	0.12595	0.178095	0.105029	0.477625	0.206542	0.0157475	0.05719	0.0812283	0.124479	0.0907914	0.00230754	0.0677532	0.128622	0.0838326	0.0679894	0.0274405	0.19543	0.0589174	0.0779501	0.206222	0.269368	0.0932583	0.04231	0.0274649	0.0248194	0.383471	0.0537323	0.047305	0.450519	0.0401537	0.0779587	0.371734	0.931233	2.61907	0.364899	0.359987	0.0597278	0.215386	0.3346753	6.876008
1230	-13141.1	-13103.4	-37.6379	0.7818951	0.314492	0.143272	0.199582	0.183754	0.196606	0.191396	0.282254	0.132169	0.147154	0.324818	0.148993	0.100306	0.191265	0.293839	0.156594	0.389835	0.285121	0.20579	0.258612	0.107566	0.153812	0.132557	0.578529	0.211957	0.0118038	0.0679033	0.0694063	0.186193	0.0742221	0.0157418	0.0434159	0.113582	0.0787106	0.0730566	0.0421522	0.189172	0.078912	0.109972	0.189618	0.286575	0.0416647	0.0566836	0.00949424	0.0232039	0.367679	0.0587348	0.0264077	0.473217	0.0507575	0.0917008	0.399741	0.951809	2.55675	0.36215	0.378012	0.0639674	0.195871	0.3776081	7.068554
1240	-13145.8	-13111.7	-34.0752	0.9402271	0.284667	0.140162	0.197422	0.122538	0.177704	0.155889	0.340711	0.141573	0.126345	0.32387	0.101303	0.161246	0.271608	0.221137	0.246915	0.380927	0.247053	0.181747	0.243827	0.0966501	0.114414	0.147617	0.511984	0.214747	0.0316685	0.045498	0.0595744	0.152958	0.0489087	0.0158474	0.0431699	0.102453	0.0397476	0.037813	0.0818325	0.222134	0.0644999	0.122433	0.220288	0.176434	0.0536708	0.00945765	0.031837	0.0265277	0.343596	0.0656798	0.0312676	0.486187	0.0467417	0.124879	0.458018	0.989344	2.42776	0.350822	0.381081	0.061218	0.20688	0.4061541	6.712281
1250	-13150.7	-13121.7	-28.9878	0.8312443	0.286846	0.192274	0.236842	0.122538	0.215306	0.150287	0.276404	0.130397	0.121438	0.277292	0.154812	0.0963439	0.235316	0.192943	0.15066	0.309617	0.236291	0.161362	0.199408	0.103387	0.105898	0.103327	0.377745	0.174621	0.00208526	0.0363608	0.0603199	0.173472	0.0685922	0.0661214	0.0367552	0.0761781	0.110141	0.0606172	0.0192273	0.161444	0.0515937	0.0848163	0.25909	0.222076	0.0660714	0.0125181	0.0247106	0.0297867	0.337998	0.0637615	0.0306484	0.482576	0.0552297	0.102188	0.419415	0.96525	2.51315	0.343677	0.37332	0.0704941	0.212508	0.4061541	6.203545
1260	-13140	-13110	-30.0377	0.8851914	0.286846	0.159036	0.169153	0.1094	0.189041	0.141447	0.339032	0.145046	0.121641	0.277292	0.0782887	0.136959	0.24055	0.269763	0.180517	0.346628	0.255046	0.213892	0.278607	0.113027	0.138626	0.0953771	0.436952	0.132271	0.0281283	0.0456301	0.0436528	0.146209	0.0839757	0.0451149	0.0349523	0.103856	0.120341	0.056161	0.0353406	0.17057	0.0616124	0.0667695	0.170552	0.1942	0.0319461	0.0118855	0.00320524	0.0351799	0.345012	0.0642634	0.0268327	0.479098	0.0496142	0.113516	0.439299	0.978027	2.46916	0.342042	0.374251	0.0706698	0.213038	0.3507949	6.308539
1270	-13156.1	-13121.9	-34.265	0.9070852	0.240045	0.17774	0.28129	0.156205	0.169366	0.138854	0.28788	0.175337	0.16555	0.383639	0.139914	0.122725	0.176188	0.260129	0.216849	0.32046	0.280266	0.207461	0.349257	0.105882	0.126501	0.154752	0.454652	0.0788235	0.0539488	0.0418135	0.0642782	0.15924	0.0610384	0.0396141	0.0373483	0.0644358	0.108167	0.0655485	0.0841765	0.164263	0.0440277	0.1082	0.167847	0.19288	0.0547602	0.0434821	0.00643232	0.0385179	0.337499	0.0590933	0.0156111	0.493941	0.0553377	0.118062	0.446925	0.98272	2.45229	0.343708	0.371201	0.0710142	0.214076	0.3648049	6.731267
1280	-13145.1	-13106.8	-38.2819	1.019151	0.278417	0.188689	0.150828	0.158057	0.248798	0.15591	0.307357	0.163599	0.138477	0.412365	0.13736	0.128518	0.190723	0.216074	0.221997	0.366145	0.261924	0.240421	0.226566	0.103145	0.147444	0.149125	0.626608	0.140963	0.0552076	0.0330436	0.0979672	0.158463	0.0905947	0.0486881	0.0156603	0.0984188	0.11822	0.0807274	0.0341726	0.199511	0.0678713	0.120502	0.207632	0.210572	0.0650327	0.0560562	0.0150994	0.0324672	0.379884	0.0477796	0.0187882	0.471532	0.0495486	0.140759	0.482433	1.0031	2.37371	0.340073	0.3728	0.0677563	0.219371	0.3918377	7.132953
1290	-13149.3	-13110.2	-39.0901	0.8976995	0.401922	0.139855	0.216084	0.146859	0.232854	0.129733	0.273635	0.20162	0.162159	0.356831	0.104497	0.170931	0.249866	0.253962	0.210651	0.40508	0.247522	0.215326	0.219809	0.137254	0.124339	0.131293	0.487	0.187662	0.00342017	0.0449309	0.0937844	0.15691	0.0399855	0.110995	0.0043558	0.140088	0.0470956	0.0599687	0.100512	0.21595	0.0695721	0.119658	0.199584	0.225299	0.068956	0.060998	0.0449701	0.0384698	0.336681	0.0518075	0.0298508	0.488176	0.0550145	0.116118	0.443686	0.980741	2.45946	0.331532	0.382906	0.0700753	0.215486	0.3783902	7.213777
1300	-13149.9	-13107.9	-41.9764	0.9059198	0.31546	0.134536	0.263845	0.192238	0.322746	0.124158	0.267826	0.165486	0.147652	0.359648	0.104497	0.160155	0.247357	0.278327	0.252458	0.347695	0.29766	0.199399	0.22948	0.116214	0.200667	0.104827	0.549672	0.194887	0.0295589	0.0590203	0.143371	0.146814	0.0794074	0.0766232	0.0483721	0.0753779	0.0930587	0.0885183	0.0396683	0.167974	0.104188	0.109103	0.191449	0.26948	0.0893249	0.0770828	0.0371262	0.0331321	0.3525	0.0492914	0.0232784	0.497677	0.0441216	0.117821	0.446525	0.982477	2.45318	0.339969	0.374753	0.0660922	0.219186	0.3951575	7.502409
1310	-13152.2	-13108.3	-43.9182	0.8647299	0.268946	0.188513	0.212379	0.192661	0.230023	0.217302	0.364324	0.159678	0.15498	0.498458	0.115668	0.189145	0.228542	0.198521	0.250776	0.381593	0.268475	0.255765	0.264103	0.100617	0.178568	0.0798429	0.59882	0.222217	0.0203826	0.0816928	0.0782957	0.151343	0.0814294	0.0651691	0.113889	0.128377	0.0602561	0.0840668	0.00889973	0.195014	0.0548559	0.152364	0.202926	0.265361	0.0809104	0.0308143	0.0206146	0.0354687	0.437521	0.0425498	0.030921	0.410616	0.0429229	0.10924	0.431946	0.973394	2.48542	0.336154	0.382539	0.0575674	0.22374	0.3706134	7.696581
1320	-13146.5	-13107.6	-38.833	0.7923245	0.315587	0.140727	0.213067	0.1573	0.192678	0.174704	0.238829	0.205381	0.15498	0.403812	0.16389	0.148096	0.226948	0.222035	0.232814	0.315658	0.274551	0.230892	0.280179	0.0982945	0.142122	0.0716737	0.683489	0.240864	0.0387138	0.0713602	0.0441268	0.159799	0.0992755	0.0426639	0.055388	0.0541735	0.0508698	0.0910333	0.0026379	0.24216	0.0650754	0.122206	0.238806	0.158163	0.0447783	0.0566097	0.0216511	0.0276727	0.442008	0.0429861	0.0241829	0.394749	0.0684014	0.0939244	0.404025	0.954805	2.54725	0.332539	0.38347	0.0584067	0.225584	0.389327	7.188066
1330	-13158.6	-13106.6	-51.9998	0.6168953	0.402241	0.183337	0.240605	0.175166	0.306869	0.210931	0.36058	0.139781	0.231011	0.362951	0.140638	0.175432	0.335795	0.418145	0.251482	0.425911	0.353488	0.323353	0.283172	0.124715	0.160078	0.0854059	0.569287	0.192614	0.0332977	0.0462256	0.124575	0.142908	0.0747379	0.0396834	0.0687188	0.12148	0.0963675	0.0543853	0.0646306	0.286392	0.147797	0.121628	0.247931	0.190945	0.0861227	0.0760953	0.0278353	0.0220827	0.421651	0.0455838	0.0301515	0.4281	0.0524309	0.0566103	0.321534	0.8897	2.73216	0.337513	0.387167	0.0554868	0.219833	0.3376644	8.504746
1340	-13159.6	-13116.5	-43.103	0.6099362	0.332992	0.179118	0.252762	0.124531	0.288983	0.177603	0.281513	0.196588	0.144606	0.348241	0.143474	0.136723	0.207052	0.342477	0.185027	0.285777	0.26365	0.21523	0.314337	0.176011	0.156175	0.127544	0.594361	0.181506	0.0332977	0.0289197	0.0698085	0.199307	0.118476	0.0696756	0.0266333	0.132798	0.0723792	0.0428931	0.0292114	0.237325	0.101632	0.171346	0.212559	0.214619	0.0819332	0.102909	0.0130583	0.0178069	0.405006	0.0457208	0.0385004	0.392815	0.100152	0.0551637	0.31775	0.886305	2.74078	0.3576	0.375863	0.0531213	0.213415	0.3405261	7.615063
1350	-13153.1	-13109.6	-43.4186	0.8083509	0.377229	0.161972	0.17152	0.138798	0.212742	0.250505	0.291704	0.139465	0.214678	0.407532	0.116879	0.144198	0.242987	0.262983	0.153927	0.404783	0.322875	0.256474	0.235312	0.124916	0.183889	0.101409	0.601474	0.164146	0.0255918	0.030053	0.0787112	0.194453	0.107326	0.0163546	0.0236924	0.110675	0.0689949	0.113724	0.0777131	0.225203	0.0986915	0.183352	0.228268	0.22858	0.0494447	0.102909	0.000495687	0.0189787	0.449493	0.0433376	0.0304518	0.378515	0.0792241	0.0973345	0.410475	0.959242	2.53295	0.345213	0.395022	0.0537436	0.206022	0.3953366	7.646629
1360	-13144.3	-13110.1	-34.1991	0.8085989	0.335305	0.17733	0.197612	0.179343	0.17496	0.149987	0.285844	0.132157	0.121093	0.341861	0.132864	0.118608	0.251299	0.232536	0.217633	0.318352	0.237739	0.226862	0.223797	0.0900721	0.15367	0.0966003	0.446013	0.177181	0.0494707	0.0334403	0.0725075	0.158407	0.0837801	0.02741	0.0284117	0.0903137	0.104096	0.0544904	0.0470098	0.233071	0.0612841	0.0853368	0.24391	0.207936	0.0566621	0.036867	0.0315536	0.0324388	0.498103	0.0360199	0.0245997	0.333359	0.0754793	0.0973872	0.410573	0.959309	2.53273	0.334069	0.391443	0.0541809	0.220307	0.3783245	6.724675
1370	-13159.1	-13126.8	-32.3341	0.8827674	0.273642	0.117783	0.184282	0.14163	0.166495	0.192672	0.196211	0.234148	0.139289	0.32573	0.109376	0.164746	0.175295	0.275809	0.199078	0.298603	0.270654	0.167421	0.267085	0.0580288	0.141753	0.105496	0.499143	0.229099	0.00877892	0.081135	0.0640669	0.147809	0.0837801	0.0436047	0.0309201	0.0806468	0.0263198	0.0516693	0.0320141	0.270837	0.0582718	0.143678	0.161101	0.214699	0.0336987	0.0578811	0.0137928	0.0309246	0.518954	0.0387109	0.0234167	0.32215	0.0658439	0.113011	0.438439	0.977491	2.47106	0.345989	0.373464	0.0564631	0.224083	0.375925	6.538174
1380	-13153.1	-13117.2	-35.8411	0.7065694	0.249627	0.216771	0.158978	0.128922	0.164599	0.172721	0.238897	0.17621	0.147099	0.296854	0.118521	0.135897	0.186253	0.26972	0.167004	0.322515	0.264024	0.210523	0.295522	0.115511	0.12672	0.116704	0.564708	0.253397	0.0168313	0.0524216	0.0191884	0.165051	0.114747	0.01413	0.075668	0.0757147	0.0212427	0.062302	0.0604366	0.261461	0.0873209	0.116929	0.259275	0.202938	0.0788638	0.0783582	0.0282964	0.0273655	0.488493	0.0435046	0.0260235	0.350477	0.0641364	0.075592	0.366613	0.927279	2.63052	0.333891	0.388325	0.0527932	0.224991	0.3609082	6.888872
1390	-13155.3	-13120.2	-35.1046	0.6574826	0.325895	0.115434	0.16429	0.159538	0.175617	0.190756	0.263748	0.168237	0.144454	0.463263	0.147998	0.101574	0.320282	0.219878	0.175422	0.401479	0.234702	0.261939	0.211647	0.0495908	0.193953	0.112444	0.469966	0.211898	0.00932776	0.0357609	0.0673925	0.144574	0.0458027	0.00685168	0.0346909	0.103063	0.0811345	0.0580706	0.0465604	0.227563	0.0746016	0.104984	0.202545	0.198141	0.0389073	0.0368557	0.0143898	0.0274901	0.407847	0.0563853	0.0251072	0.434786	0.0483844	0.0651402	0.342759	0.908033	2.68407	0.360797	0.372635	0.0552953	0.211272	0.3634596	6.815221
1400	-13151	-13108.1	-42.9502	0.8474855	0.393033	0.170838	0.211714	0.162135	0.317946	0.190756	0.264625	0.158101	0.177604	0.430465	0.115995	0.113828	0.235089	0.298929	0.21447	0.470037	0.323488	0.20549	0.220031	0.132425	0.17629	0.107717	0.617342	0.135028	0.0323582	0.069309	0.0778555	0.145346	0.0861912	0.00880717	0.0391396	0.095074	0.0649773	0.0588104	0.0486089	0.174525	0.0886751	0.080439	0.256289	0.212653	0.0700877	0.0974448	0.049815	0.0259337	0.415167	0.0533848	0.0378638	0.409105	0.0585464	0.105616	0.425572	0.969291	2.49952	0.337333	0.383907	0.057396	0.221364	0.3870271	7.599782
1410	-13148.6	-13108	-40.6698	0.7587903	0.321189	0.137692	0.281113	0.13654	0.265991	0.167057	0.213907	0.194146	0.150953	0.362455	0.120156	0.157196	0.322211	0.286988	0.214866	0.319182	0.277771	0.238681	0.344083	0.0877983	0.144833	0.143694	0.490584	0.178057	0.0115749	0.0337003	0.0871996	0.20924	0.115319	0.0188758	0.0803482	0.0927706	0.0403228	0.0588104	0.0309149	0.254012	0.0655565	0.102818	0.221588	0.181499	0.0700877	0.108575	0.0313818	0.0243851	0.431196	0.0431628	0.0207293	0.419644	0.0608823	0.0867649	0.389998	0.944848	2.57839	0.341207	0.388316	0.0574195	0.213057	0.3872453	7.37174
1420	-13153.5	-13108.4	-45.1052	0.7267362	0.3716	0.161951	0.216604	0.139091	0.26769	0.140723	0.262392	0.137333	0.164075	0.365145	0.141285	0.180848	0.322211	0.31192	0.241216	0.305352	0.303226	0.210929	0.350563	0.0838991	0.233119	0.130797	0.520323	0.23483	0.0508323	0.0404875	0.106915	0.201084	0.102438	0.0162956	0.0571801	0.127319	0.0548868	0.0648421	0.0557722	0.366659	0.0650571	0.142703	0.228318	0.180481	0.0995041	0.0566448	0.000746217	0.0247107	0.429444	0.0408253	0.0292995	0.391981	0.0837393	0.0799058	0.375877	0.934387	2.60983	0.343989	0.377534	0.0558251	0.222652	0.3418184	7.815288
1430	-13150.5	-13111.3	-39.2508	0.8731769	0.306422	0.128664	0.216604	0.182056	0.200777	0.146954	0.297283	0.153012	0.201778	0.43025	0.128293	0.183626	0.200458	0.261274	0.235766	0.425501	0.260704	0.24514	0.226465	0.074859	0.17675	0.158758	0.476956	0.163284	0.0198686	0.0421997	0.0897711	0.171497	0.0932423	0.0264703	0.0391071	0.08528	0.0492704	0.0405443	0.0178659	0.273598	0.0667114	0.108375	0.256491	0.20514	0.10446	0.0404768	0.0178429	0.0334624	0.329233	0.049209	0.0373145	0.496804	0.0539777	0.111008	0.435008	0.975337	2.47865	0.360811	0.361417	0.0597543	0.218018	0.3703993	7.229846
1440	-13149	-13109.2	-39.8122	0.741439	0.347187	0.133178	0.295711	0.175461	0.247274	0.157004	0.310317	0.147528	0.127029	0.43025	0.083531	0.158382	0.211758	0.275753	0.178336	0.336867	0.328097	0.235871	0.259395	0.110773	0.163119	0.0977617	0.523859	0.162449	0.0131094	0.0382078	0.120259	0.0973814	0.0916438	0.0350555	0.0606672	0.158839	0.0911019	0.0524338	0.0521164	0.198342	0.0828367	0.112594	0.17302	0.249706	0.0448975	0.0891902	0.02769	0.0247317	0.343425	0.047805	0.0359039	0.501022	0.047113	0.0830526	0.382443	0.939307	2.5952	0.387243	0.356401	0.0585657	0.197789	0.3561787	7.285981
1450	-13150.1	-13110	-40.127	0.7424231	0.371046	0.111992	0.216739	0.135531	0.276808	0.158788	0.29144	0.202007	0.191003	0.312192	0.139016	0.188836	0.276222	0.267914	0.232699	0.381805	0.293958	0.215002	0.216535	0.099785	0.13705	0.118489	0.536164	0.20071	0.0338509	0.0112428	0.0813492	0.141278	0.0826426	0.00984332	0.0995268	0.105846	0.0592322	0.0100319	0.0981903	0.302505	0.0629998	0.0659583	0.178371	0.212958	0.068336	0.0537591	0.0678103	0.0258976	0.359615	0.0483938	0.0331622	0.480044	0.0528867	0.0832632	0.382877	0.939629	2.59423	0.358204	0.371527	0.0600366	0.210232	0.3563863	7.317461
1460	-13147.9	-13109.5	-38.4081	0.870637	0.288787	0.132579	0.240114	0.135725	0.199646	0.144688	0.292398	0.179908	0.17184	0.381861	0.156178	0.119162	0.201718	0.292741	0.270347	0.355727	0.30935	0.189239	0.279182	0.111058	0.157025	0.125072	0.473778	0.175417	0.0282555	0.00716855	0.0839588	0.148866	0.0785437	0.00549936	0.092298	0.188121	0.0829106	0.0126239	0.0328029	0.219437	0.0912777	0.0804998	0.246782	0.243994	0.0846778	0.0295817	0.00473785	0.0310804	0.385574	0.0477441	0.0221594	0.475287	0.0381547	0.110477	0.434092	0.974758	2.48067	0.366917	0.366979	0.0634371	0.202667	0.3563863	7.145575
1470	-13146	-13107.2	-38.8803	0.9072557	0.306413	0.16366	0.223157	0.173647	0.157296	0.188663	0.252554	0.152531	0.156328	0.321426	0.12382	0.119162	0.241616	0.282646	0.170842	0.363866	0.291558	0.283976	0.224883	0.114918	0.181648	0.120867	0.627758	0.218635	0.0234817	0.0256777	0.0932539	0.148866	0.0785437	0.00325617	0.0932437	0.122792	0.0533237	0.0888894	0.0430123	0.206849	0.0778268	0.0796734	0.247535	0.181612	0.0887507	0.0674318	0.00690788	0.0305716	0.379262	0.0469625	0.0250165	0.462639	0.0555484	0.118098	0.446984	0.982755	2.45216	0.363519	0.3653	0.057774	0.213406	0.3566961	7.192796
1480	-13143.3	-13105.4	-37.9078	0.6891457	0.297028	0.136974	0.207507	0.188108	0.232857	0.18453	0.258821	0.151279	0.171293	0.274841	0.174312	0.131776	0.175339	0.251451	0.187915	0.414787	0.294932	0.224015	0.224883	0.0731855	0.181648	0.129892	0.520861	0.187848	0.037736	0.038203	0.108466	0.157716	0.0918086	0.0231348	0.0562144	0.0799611	0.0591415	0.0833358	0.0654506	0.263191	0.0561726	0.112961	0.175875	0.23338	0.0822579	0.0413954	0.0530633	0.030945	0.38408	0.0555695	0.0329926	0.452936	0.0434768	0.0718714	0.358363	0.920779	2.64899	0.357211	0.363752	0.0665364	0.212501	0.3294505	7.095547
1490	-13145.8	-13107.1	-38.7119	0.644525	0.325971	0.136974	0.199636	0.145317	0.217826	0.183428	0.258821	0.178477	0.145722	0.337891	0.13917	0.120237	0.261073	0.317656	0.210827	0.349339	0.274607	0.245742	0.234891	0.141697	0.140268	0.128903	0.511726	0.153598	0.0534292	0.0646217	0.0698112	0.167102	0.0627211	0.0366998	0.0917691	0.0727307	0.101644	0.0567656	0.0713875	0.185411	0.0364359	0.103047	0.252455	0.159691	0.0685157	0.0770415	0.0848801	0.0298616	0.362696	0.0525663	0.0382021	0.476872	0.0398024	0.0624023	0.336136	0.902439	2.69902	0.37505	0.356664	0.0652401	0.203046	0.3385406	7.175954
1500	-13145.4	-13104.2	-41.1563	0.8415141	0.346927	0.130894	0.176236	0.185417	0.195861	0.148435	0.334376	0.170125	0.14246	0.453153	0.186573	0.135961	0.188866	0.291906	0.244959	0.305336	0.292925	0.233999	0.328775	0.0749099	0.178317	0.103803	0.540827	0.147615	0.00933884	0.0522886	0.0979212	0.16036	0.0912894	0.05014	0.0395984	0.0823254	0.101644	0.091912	0.0651922	0.206763	0.0936047	0.117493	0.264923	0.218692	0.0514031	0.0808709	0.00598213	0.032005	0.345411	0.0497193	0.0363815	0.493216	0.0432676	0.104357	0.423326	0.967826	2.50449	0.374142	0.357843	0.0638744	0.204141	0.3490242	7.420396
