Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
1199	1	-15799.5	-15812.4	12.8795	0.114897	0.100357	0.098903	0.0931909	0.0979849	0.0870047	0.112445	0.0749038	0.0915132	0.167433	0.0701963	0.0914315	0.104673	0.0882997	0.105023	0.117891	0.136252	0.0984797	0.124748	0.0719596	0.0996938	0.0733481	0.20111	0.035644	0.0373638	0.0473353	0.0403052	0.0651173	0.0274562	0.0745031	0.0497846	0.0362213	0.02657	0.0561412	0.0197639	0.033599	0.0288217	0.0165755	0.0340113	0.0328841	0.0344992	0.0450474	0.0375761	3.200958
1200	0	-15793.7	-15806.2	12.5214	0.124483	0.0987252	0.0951231	0.101751	0.109696	0.0794204	0.118465	0.0806294	0.0903932	0.171273	0.087825	0.0864326	0.105983	0.0863562	0.115532	0.130839	0.133116	0.105642	0.139367	0.0677748	0.0815796	0.099576	0.18958	0.0295903	0.0398509	0.0394541	0.0348351	0.0205107	0.0334744	0.026199	0.0236782	0.0342448	0.0326165	0.0473031	0.0350203	0.0735538	0.0267206	0.0479415	0.0270584	0.0225066	0.0553232	0.035919	0.051406	3.236768
1201	1	-15802	-15815	13.0429	0.114929	0.0786735	0.110126	0.117438	0.110737	0.0814388	0.144433	0.0559291	0.0912689	0.174182	0.0803455	0.0743128	0.0999828	0.0969862	0.110598	0.113504	0.119483	0.123514	0.120183	0.0904711	0.0871163	0.100937	0.16454	0.0283016	0.0292005	0.0612216	0.0348319	0.0593591	0.0283169	0.0745031	0.0451326	0.0231031	0.0171057	0.0384712	0.0229256	0.0422852	0.0265525	0.0123982	0.0324989	0.0296224	0.0268846	0.0435234	0.047254	3.184621
1202	0	-15799.6	-15811.6	12.0275	0.131948	0.0989474	0.0994463	0.103488	0.112232	0.0822484	0.106301	0.0802251	0.105568	0.192024	0.0859385	0.0972011	0.100344	0.102529	0.110792	0.145322	0.133116	0.0984489	0.13903	0.0667561	0.0880422	0.071449	0.199662	0.0279175	0.0285398	0.0376404	0.041395	0.0285484	0.0250074	0.0259302	0.0330404	0.0440846	0.0199239	0.0386533	0.0497209	0.0776854	0.0328389	0.0397922	0.0312908	0.0271071	0.0556527	0.0263643	0.0439653	3.286158
1203	1	-15798.5	-15811	12.5498	0.108166	0.110545	0.084874	0.105567	0.115441	0.0775367	0.132813	0.0689309	0.0896981	0.165414	0.0833183	0.087216	0.0958384	0.0897035	0.115018	0.150322	0.126563	0.131372	0.105018	0.0915691	0.075381	0.0927696	0.163683	0.0283016	0.0247665	0.0451923	0.0310907	0.0501075	0.0286404	0.0784238	0.0522735	0.0359026	0.0341309	0.0488949	0.0149224	0.045421	0.0445474	0.0266473	0.0288119	0.0399179	0.029462	0.0388688	0.0408422	3.233923
1204	0	-15809.2	-15822.1	12.9195	0.13549	0.103222	0.0980659	0.117117	0.0880434	0.10773	0.1474	0.0632118	0.113078	0.182115	0.0734071	0.0842396	0.101848	0.0808065	0.122123	0.132789	0.119501	0.0989792	0.128113	0.0619528	0.0869054	0.0671733	0.16073	0.0372034	0.0409325	0.0396844	0.0391249	0.0307179	0.0234793	0.0238655	0.034535	0.0403927	0.0273384	0.035884	0.0314095	0.0763891	0.0372619	0.0398913	0.0386645	0.0130929	0.0460839	0.0185518	0.048414	3.196958
1205	1	-15806	-15818.8	12.7957	0.115433	0.105835	0.0960589	0.119023	0.10378	0.0963625	0.149924	0.068049	0.0860024	0.140359	0.0869081	0.0914833	0.108089	0.0762959	0.105353	0.125382	0.118304	0.102916	0.122878	0.0843264	0.0769083	0.0985757	0.184629	0.0252843	0.0356328	0.0483493	0.0333619	0.062202	0.0272843	0.0850039	0.043349	0.0257404	0.0163312	0.0348193	0.0202917	0.0493355	0.0483572	0.0218134	0.0242318	0.0408043	0.0360431	0.0322985	0.0359294	3.209339
1206	0	-15801.1	-15814.2	13.0781	0.124309	0.0898169	0.099933	0.120309	0.0997432	0.0758686	0.129061	0.0811908	0.0789926	0.154717	0.0882538	0.084532	0.0887548	0.0894457	0.105852	0.137384	0.145125	0.114121	0.11002	0.077417	0.0914754	0.0892397	0.195971	0.0234974	0.0326497	0.0401433	0.0329184	0.0200198	0.0493994	0.0178756	0.0239749	0.0425628	0.0264191	0.038056	0.0332882	0.0774783	0.0293503	0.045278	0.0242822	0.0246064	0.0523992	0.0269531	0.048414	3.181097
1207	1	-15808.3	-15822	13.7002	0.115986	0.106461	0.102061	0.0833398	0.112494	0.0604648	0.118625	0.0856648	0.106414	0.172541	0.0679691	0.104077	0.109637	0.0904429	0.0948753	0.118657	0.112066	0.10512	0.118131	0.0637812	0.070552	0.0890976	0.174183	0.0272318	0.0237391	0.0425051	0.0253841	0.0496653	0.0166056	0.0651371	0.0476264	0.0291374	0.016264	0.0315101	0.0339389	0.0493355	0.0206688	0.0203575	0.0423048	0.0474719	0.0452085	0.0451403	0.0570197	3.118891
1208	0	-15809.9	-15823	13.1511	0.125015	0.0973922	0.121747	0.10192	0.0980358	0.085615	0.149778	0.0697263	0.0922151	0.168884	0.0689645	0.0942106	0.0912149	0.109128	0.097493	0.118535	0.12104	0.11221	0.127537	0.0942964	0.0763288	0.0657597	0.187571	0.0345852	0.0315994	0.0197291	0.0385178	0.0338816	0.0503769	0.0328397	0.0261664	0.0305017	0.0171147	0.0338662	0.0305177	0.0725392	0.0295711	0.0518079	0.0210741	0.018518	0.0546341	0.0285317	0.0428081	3.173799
1209	1	-15803.3	-15815.7	12.426	0.115986	0.101808	0.101356	0.100249	0.121728	0.0967542	0.124633	0.0716143	0.111796	0.155594	0.0896009	0.0816652	0.115005	0.106665	0.12327	0.120272	0.124966	0.112706	0.115562	0.0893203	0.0826993	0.0666084	0.151258	0.0284325	0.0182081	0.0528449	0.0311586	0.068347	0.024271	0.101444	0.0532237	0.0295676	0.0343706	0.0277478	0.0189107	0.046241	0.0301267	0.00583157	0.0337495	0.0455244	0.0321641	0.0316106	0.0514186	3.246311
1210	0	-15805.5	-15818.5	12.9828	0.132157	0.115572	0.0993002	0.107151	0.0981106	0.0811423	0.141587	0.0888939	0.113549	0.170567	0.0674221	0.0777638	0.0748051	0.104614	0.111649	0.121	0.122555	0.103566	0.130624	0.0830121	0.0911591	0.0797804	0.135055	0.0382282	0.0453519	0.0543666	0.0440975	0.0201242	0.0354803	0.0265759	0.0240875	0.0393818	0.0319206	0.0346875	0.0340575	0.0622218	0.0165166	0.0536042	0.0260412	0.0219364	0.0521235	0.0343984	0.0443887	3.190625
1211	1	-15800.9	-15813.6	12.6852	0.140588	0.0893976	0.101356	0.100249	0.121031	0.0916164	0.13983	0.0722506	0.0856855	0.160233	0.0690596	0.0761927	0.117654	0.0922659	0.11445	0.134647	0.128157	0.111694	0.128803	0.0641762	0.0929978	0.0764998	0.162468	0.0395835	0.0134496	0.0513207	0.0200579	0.0415147	0.0192057	0.0765651	0.0536276	0.0260057	0.0325569	0.0445767	0.0316538	0.0366924	0.0486895	0.0292118	0.0389383	0.0263205	0.0321641	0.0287369	0.0582137	3.220387
1212	0	-15805.4	-15818.5	13.0712	0.126999	0.100342	0.0960883	0.107257	0.111968	0.0825862	0.104958	0.0764875	0.0771654	0.169185	0.0669208	0.0820502	0.104159	0.0889806	0.115137	0.129088	0.104942	0.11722	0.155704	0.0916193	0.101252	0.087353	0.160493	0.0355636	0.0377654	0.0283404	0.0459988	0.0238166	0.0350461	0.00928502	0.031305	0.0573171	0.0337091	0.0200583	0.0302239	0.0706039	0.0310142	0.033936	0.0426873	0.0200732	0.0391165	0.0376509	0.0603253	3.181791
1213	1	-15800.9	-15813.8	12.8868	0.139372	0.0874954	0.0941468	0.100249	0.100537	0.0788102	0.1216	0.0879804	0.0815347	0.197939	0.0761612	0.0866	0.0930682	0.087719	0.107058	0.141691	0.123874	0.111648	0.139207	0.0776829	0.0780783	0.078402	0.18943	0.0202278	0.0177493	0.0496504	0.0279249	0.0485072	0.0244821	0.0806073	0.0505559	0.0297196	0.0248996	0.0427519	0.0269809	0.0361704	0.031811	0.0203214	0.0494058	0.0279363	0.0450455	0.0314544	0.0337396	3.200226
1214	0	-15798.2	-15811.3	13.0638	0.131356	0.0773599	0.102548	0.112089	0.11455	0.0826709	0.130373	0.081867	0.100739	0.151311	0.0745124	0.104273	0.0709311	0.0906789	0.116321	0.118436	0.114898	0.112785	0.106591	0.0759191	0.0968138	0.0787844	0.189819	0.0443982	0.0391063	0.0328003	0.0441353	0.0319135	0.0341066	0.0221919	0.0281772	0.0413206	0.0288691	0.0350371	0.0445453	0.0712312	0.0345769	0.0459996	0.027904	0.0251739	0.0413474	0.0302626	0.0438094	3.182533
1215	1	-15808.8	-15821.4	12.6178	0.125327	0.106206	0.0925607	0.098549	0.12244	0.0609821	0.152249	0.0736032	0.0826593	0.189732	0.0784678	0.0878637	0.106933	0.0882471	0.112117	0.149263	0.118466	0.107928	0.108886	0.0612084	0.0958097	0.082512	0.193775	0.0305747	0.0287555	0.0608687	0.0188053	0.042675	0.0179634	0.0957549	0.0466895	0.0369914	0.0169421	0.0523671	0.0262126	0.0346379	0.0290854	0.0206807	0.0272083	0.0389816	0.0268206	0.0308257	0.0484992	3.227126
1216	0	-15807.6	-15819.5	11.9037	0.131356	0.111468	0.130811	0.127352	0.11504	0.0844736	0.119179	0.0813912	0.0941166	0.173223	0.0754184	0.0770387	0.0744806	0.0771513	0.117165	0.117184	0.140272	0.116026	0.112052	0.0863769	0.0804591	0.0760587	0.171451	0.0295436	0.0380667	0.0186324	0.0615045	0.0322893	0.0379213	0.0206874	0.0134383	0.0531067	0.0401647	0.0413368	0.044166	0.0831127	0.0267518	0.0421681	0.0335694	0.0365052	0.0606227	0.0341071	0.0612956	3.298533
1217	1	-15804.4	-15817.2	12.7932	0.111664	0.10008	0.108746	0.0871003	0.114815	0.0744632	0.127576	0.0789243	0.109803	0.169499	0.0719132	0.0748547	0.106933	0.102256	0.112117	0.117156	0.128702	0.105958	0.13539	0.0918153	0.0995327	0.0768125	0.152188	0.0212552	0.0201259	0.0462035	0.0379078	0.0386639	0.0350558	0.0955937	0.0437965	0.032826	0.0471185	0.0390646	0.0261495	0.0251264	0.0352811	0.0319799	0.0272187	0.0331134	0.0295265	0.0486945	0.0365899	3.209591
1218	0	-15804.1	-15816.1	12.0133	0.141301	0.0909053	0.116408	0.104599	0.133346	0.0663168	0.111525	0.0781232	0.118272	0.174504	0.0681742	0.0915449	0.0941902	0.116606	0.0851512	0.12671	0.126567	0.107771	0.129822	0.0646652	0.0891634	0.0850523	0.171451	0.0229593	0.0426969	0.0222171	0.0560952	0.0324963	0.0454149	0.0302688	0.0291086	0.0532185	0.019204	0.0372241	0.0366469	0.079789	0.0391466	0.0487857	0.0312762	0.0264273	0.050908	0.0468847	0.0446411	3.287578
1219	1	-15809.9	-15822.6	12.7069	0.116743	0.0978704	0.0888371	0.0989732	0.0965079	0.068742	0.13499	0.0720722	0.10991	0.181517	0.0908083	0.0831346	0.0925327	0.109006	0.0996832	0.125265	0.095522	0.105104	0.120768	0.0929393	0.0900819	0.0961847	0.164859	0.0296773	0.0123643	0.0496422	0.0227871	0.0632303	0.0265461	0.0809212	0.0467883	0.0355331	0.0471185	0.045165	0.0469343	0.0439834	0.0186889	0.0298663	0.0299868	0.031585	0.0417902	0.048642	0.0349184	3.21822
1220	0	-15806	-15817.8	11.8409	0.130162	0.119288	0.112059	0.116274	0.115752	0.0905347	0.122962	0.0798461	0.112239	0.163147	0.0928524	0.0586222	0.113735	0.102289	0.123413	0.144465	0.124157	0.119302	0.132555	0.058383	0.0856103	0.0860356	0.19061	0.0223885	0.040242	0.0305413	0.0505586	0.0354402	0.0361556	0.0276602	0.0175616	0.0438517	0.0251815	0.0365137	0.0408859	0.0673095	0.0230486	0.0530491	0.0262825	0.0205343	0.0423054	0.0219976	0.0490146	3.304817
1221	1	-15814.5	-15827.9	13.4567	0.117958	0.0631699	0.0938765	0.0880558	0.107707	0.1038	0.147053	0.0817643	0.100592	0.148669	0.0863382	0.0858601	0.110897	0.100096	0.0866319	0.148115	0.128839	0.128118	0.106237	0.0859238	0.0702591	0.0775469	0.179504	0.023271	0.022128	0.0441805	0.0295085	0.0443713	0.0350482	0.0712773	0.0345477	0.0324277	0.0257037	0.0479489	0.0310887	0.0341809	0.0237019	0.0243036	0.0308962	0.0404315	0.0195686	0.0504871	0.0311573	3.14324
1222	0	-15813.6	-15827.3	13.6738	0.121087	0.0899259	0.0893949	0.104474	0.130808	0.0809499	0.129433	0.0619329	0.0887992	0.163533	0.0733548	0.100986	0.0998278	0.0897119	0.0982662	0.143662	0.118867	0.0929468	0.0988368	0.0844074	0.110046	0.0866657	0.146126	0.0364634	0.0403442	0.028347	0.0302379	0.0275678	0.0260274	0.0195162	0.0400927	0.0448802	0.0162616	0.0263314	0.0606777	0.0538507	0.0503698	0.0340653	0.024591	0.0230498	0.0606771	0.0268444	0.0472846	3.121523
1223	1	-15802.7	-15815.1	12.4329	0.115672	0.100474	0.112509	0.134671	0.129867	0.0818168	0.126407	0.064345	0.0872098	0.174351	0.0838153	0.100825	0.0930469	0.0944114	0.116214	0.121996	0.127367	0.107418	0.108338	0.0835855	0.0768767	0.089036	0.183668	0.0409416	0.0179973	0.0462373	0.0216255	0.0672405	0.0213943	0.0662693	0.0522146	0.0324207	0.0328966	0.0472719	0.0211283	0.0373874	0.0252248	0.0214467	0.0379911	0.0404315	0.0262645	0.029143	0.0461724	3.245619
1224	0	-15806.3	-15818.9	12.6057	0.120284	0.100156	0.0912952	0.104474	0.107852	0.0967448	0.118523	0.0974931	0.0918876	0.180493	0.080684	0.0890231	0.103312	0.109085	0.140593	0.122511	0.121766	0.110658	0.118937	0.0906812	0.083308	0.0827672	0.167579	0.0273897	0.0412692	0.0099362	0.0484172	0.0377482	0.0180531	0.0271719	0.0198895	0.0438849	0.0339726	0.0465449	0.0368264	0.0851369	0.0214667	0.0454402	0.0264372	0.0209577	0.0452271	0.0151782	0.0472846	3.228342
1225	1	-15800.3	-15812.1	11.7697	0.146486	0.105398	0.0902154	0.117312	0.103038	0.100578	0.124798	0.0722761	0.101519	0.168019	0.068673	0.0896916	0.0997912	0.10384	0.10421	0.154525	0.125877	0.119889	0.120969	0.0679541	0.103082	0.0938373	0.182883	0.0252574	0.0178631	0.0549059	0.0198007	0.0552023	0.0384194	0.0830192	0.0513121	0.0279326	0.038898	0.0519046	0.0134617	0.0366381	0.0308906	0.0126868	0.0318189	0.0482936	0.0290587	0.0387371	0.0409757	3.311937
1226	0	-15806.3	-15818.1	11.8182	0.12852	0.0875762	0.106473	0.103876	0.115341	0.083018	0.134602	0.0799737	0.0900274	0.178964	0.080684	0.0833572	0.0992709	0.0859928	0.119862	0.125539	0.121183	0.126407	0.123704	0.0859649	0.113942	0.0724615	0.188818	0.0229506	0.0329815	0.0110734	0.0488596	0.0235779	0.0164998	0.0394292	0.0410485	0.0427308	0.0386893	0.0375684	0.0395781	0.102769	0.0282155	0.0455588	0.0254274	0.0342939	0.0482126	0.0458336	0.046235	3.307089
1227	1	-15809.9	-15821.6	11.7169	0.131691	0.113547	0.0736665	0.104856	0.107226	0.0672129	0.131991	0.0955207	0.0957688	0.186378	0.0642663	0.0885444	0.0922956	0.0841965	0.115676	0.154778	0.142518	0.10678	0.112496	0.0847861	0.0999449	0.0985229	0.193215	0.0276448	0.0134675	0.0473193	0.023227	0.05071	0.0310018	0.109151	0.0530359	0.0209002	0.0306245	0.0579843	0.0227152	0.0396657	0.0498307	0.0135121	0.0403226	0.0375125	0.0337807	0.0343243	0.0346116	3.317219
1228	0	-15806.5	-15820.3	13.7469	0.114222	0.0987177	0.0967689	0.100205	0.126966	0.0777576	0.11199	0.070038	0.0777819	0.163119	0.0732759	0.0868118	0.0977728	0.0808958	0.107164	0.137537	0.132602	0.119453	0.104955	0.100058	0.0846459	0.0755514	0.151901	0.0274028	0.0343281	0.0183323	0.0488596	0.0265982	0.0299205	0.02325	0.0303734	0.0427308	0.0160116	0.0227198	0.0495977	0.0753219	0.0273127	0.0527948	0.0310382	0.0166697	0.060079	0.060072	0.0306188	3.114223
1229	1	-15801.1	-15814.1	13.0633	0.116348	0.112106	0.088856	0.112477	0.11201	0.0973433	0.146103	0.075191	0.111661	0.169671	0.0609968	0.086727	0.0894589	0.116808	0.11096	0.119725	0.11468	0.112467	0.115507	0.0700153	0.0753713	0.0806159	0.169614	0.0381077	0.0120369	0.0465101	0.0289649	0.0514998	0.0269591	0.0921673	0.0336662	0.0327938	0.0227848	0.0509165	0.0310359	0.0357844	0.0230367	0.0265226	0.0213178	0.0428243	0.0317648	0.0343243	0.0348504	3.182581
1230	0	-15808.1	-15820	11.9726	0.13489	0.116834	0.095785	0.097407	0.134378	0.068896	0.120583	0.0697302	0.0832538	0.188939	0.0735003	0.0812257	0.0987052	0.110084	0.129839	0.144945	0.126438	0.104505	0.112553	0.0764018	0.0994804	0.0737235	0.182326	0.0305096	0.0326808	0.0418599	0.0481173	0.0192895	0.0275694	0.0194667	0.0313043	0.0366392	0.0241603	0.0333389	0.0538674	0.0791659	0.0224357	0.0671992	0.0238295	0.0114047	0.0777013	0.0375867	0.0490999	3.291648
1231	1	-15806.3	-15819.1	12.7644	0.130227	0.103113	0.0755087	0.116669	0.118734	0.0925086	0.115829	0.0759133	0.0923709	0.134117	0.0733469	0.0786644	0.10729	0.10307	0.103684	0.13609	0.127133	0.0981629	0.126975	0.0906989	0.106908	0.0870545	0.19087	0.0395916	0.0182588	0.0482434	0.0324812	0.071351	0.0326485	0.064946	0.0398466	0.0288049	0.0396222	0.0383633	0.0160666	0.0353478	0.0436007	0.0084452	0.045269	0.0403588	0.0242102	0.0192877	0.0407838	3.212465
1232	0	-15805	-15817.9	12.9338	0.141076	0.0951238	0.101026	0.102385	0.124992	0.0786932	0.10731	0.0754987	0.0999888	0.172779	0.0745533	0.0972566	0.0877204	0.0851035	0.0969318	0.151351	0.12931	0.119421	0.124949	0.0847615	0.0678971	0.108984	0.170473	0.0339445	0.0239763	0.0246668	0.0365675	0.0132948	0.0249022	0.0214636	0.0330761	0.0448828	0.03112	0.0213367	0.0297554	0.0887719	0.0288625	0.0448044	0.0324259	0.0248215	0.0459322	0.0488677	0.0444708	3.195526
1233	1	-15803	-15816.5	13.4842	0.131808	0.106118	0.0908715	0.0807798	0.106632	0.0844308	0.135105	0.0752603	0.0980753	0.156329	0.0781999	0.0819486	0.0822106	0.0911746	0.0875515	0.133792	0.117512	0.109997	0.126851	0.0682461	0.099731	0.0811813	0.177222	0.0322609	0.0172312	0.0692676	0.0304196	0.0346109	0.0284465	0.083865	0.0494943	0.0404452	0.0310665	0.0383726	0.0228617	0.0292467	0.0270072	0.0229529	0.037814	0.0316342	0.0233076	0.0371066	0.0520486	3.140487
1234	0	-15804.8	-15817.6	12.8302	0.105793	0.100535	0.0929494	0.0988567	0.111776	0.0934097	0.146617	0.0819095	0.0764415	0.182002	0.0860388	0.0608142	0.0995656	0.0851035	0.108443	0.123914	0.112117	0.108603	0.131848	0.090083	0.0854203	0.0885618	0.15578	0.0325475	0.0441839	0.0320542	0.0447316	0.0388534	0.0359773	0.0162069	0.0211082	0.0420787	0.0322946	0.0438595	0.0528471	0.0758044	0.0266514	0.0597432	0.0182105	0.0189985	0.05888	0.0433631	0.0409085	3.205884
1235	1	-15809.6	-15822.1	12.4647	0.112441	0.105323	0.0980446	0.116126	0.113504	0.0786622	0.107157	0.074577	0.0936409	0.173042	0.0758872	0.0836788	0.100694	0.0949944	0.096522	0.136067	0.126037	0.10797	0.124098	0.0695436	0.0879324	0.111749	0.164726	0.0345312	0.0102309	0.0598031	0.0385962	0.0586183	0.0365913	0.0851651	0.0343672	0.0276852	0.0365032	0.0403163	0.0290507	0.040364	0.0505999	0.0274907	0.0338925	0.0286995	0.0500179	0.0218262	0.04567	3.242436
1236	0	-15804.3	-15817.3	12.9929	0.121946	0.10084	0.100015	0.0911733	0.115161	0.0633838	0.118963	0.0732512	0.0889102	0.154294	0.0718801	0.0852435	0.0971901	0.100712	0.113922	0.164329	0.123986	0.127359	0.122698	0.0854695	0.0752444	0.0717683	0.15011	0.0300491	0.0330994	0.037507	0.0420434	0.0257337	0.0273963	0.0356133	0.0248202	0.044715	0.0241657	0.0467782	0.0331664	0.0962101	0.0249271	0.0674116	0.0331218	0.00774814	0.048298	0.0289312	0.0600354	3.189619
1237	1	-15801.5	-15813.2	11.6984	0.127362	0.11058	0.0965321	0.10706	0.117715	0.0886108	0.134179	0.0743844	0.10068	0.169514	0.0760415	0.0988635	0.114084	0.0949944	0.124451	0.169469	0.146848	0.104369	0.129887	0.0701404	0.09158	0.101053	0.154684	0.030467	0.0229688	0.038773	0.0403841	0.060215	0.0306593	0.082714	0.0355761	0.0276852	0.0279703	0.0395887	0.0222778	0.0379005	0.0406503	0.0185809	0.0262931	0.0289689	0.02899	0.0222773	0.0530454	3.319067
1238	0	-15810.5	-15822.9	12.4121	0.113053	0.111146	0.105517	0.104323	0.117125	0.0903374	0.104248	0.0674839	0.0955745	0.168113	0.0793062	0.0985593	0.079117	0.0817772	0.101251	0.123066	0.0922905	0.119415	0.153972	0.0854695	0.0893528	0.0924141	0.163855	0.0478545	0.0263375	0.0195116	0.0592242	0.0290969	0.0228523	0.0335373	0.0367665	0.0482264	0.0187487	0.0293699	0.0302518	0.0910329	0.0299322	0.0523396	0.0358677	0.0284688	0.0683438	0.0426811	0.0604906	3.247702
1239	1	-15804	-15816	11.9716	0.126798	0.104834	0.0920092	0.104209	0.10401	0.0872877	0.132837	0.0870428	0.077113	0.176767	0.0863838	0.0884964	0.102089	0.103106	0.131937	0.141619	0.125217	0.109427	0.123573	0.0752996	0.0975534	0.0939206	0.181826	0.0235009	0.0256849	0.0473884	0.0380542	0.0601404	0.0469077	0.082714	0.0327986	0.0225463	0.0425706	0.0538348	0.032262	0.0333379	0.036191	0.00854874	0.0318486	0.0223293	0.0220809	0.0259144	0.049738	3.291748
1240	0	-15804.6	-15817.8	13.2817	0.11622	0.102621	0.115385	0.112237	0.112459	0.0631654	0.108023	0.06758	0.105471	0.145075	0.0956748	0.0803109	0.0997815	0.091491	0.114576	0.158374	0.123204	0.107856	0.120729	0.0939727	0.0771	0.0841528	0.145933	0.0281613	0.0261491	0.0263009	0.0539775	0.0335723	0.0310785	0.0212494	0.0244101	0.047193	0.0270309	0.0293699	0.0451122	0.0604434	0.0320561	0.0499472	0.0252241	0.0173269	0.0679764	0.0214343	0.0513366	3.16074
1241	1	-15800.6	-15813.8	13.2895	0.126798	0.0890911	0.105225	0.101908	0.114997	0.0892967	0.123222	0.070391	0.104467	0.167378	0.0723535	0.0854049	0.101057	0.0962821	0.124443	0.120824	0.125217	0.103165	0.13434	0.0873079	0.0974593	0.0725226	0.141983	0.0303056	0.0203681	0.040477	0.0234497	0.0406869	0.0392444	0.0683924	0.0337835	0.0274946	0.0251834	0.0390783	0.0175042	0.0586153	0.034951	0.0254547	0.0386461	0.0381253	0.0266154	0.0236943	0.0527513	3.159955
1242	0	-15802.1	-15815	12.8622	0.124998	0.0936657	0.0934346	0.121285	0.108921	0.0793506	0.139238	0.0708064	0.0933935	0.153621	0.0589211	0.0708141	0.0924112	0.095811	0.105673	0.105565	0.118139	0.132413	0.137261	0.0589315	0.0899676	0.0749443	0.17523	0.0286503	0.0393098	0.021649	0.0540373	0.0321451	0.0370868	0.0305546	0.0306105	0.0532824	0.0416436	0.0383423	0.0456263	0.0885324	0.0376163	0.042914	0.0303248	0.023026	0.0554835	0.0275022	0.0495551	3.202687
1243	1	-15807.3	-15820.2	12.8707	0.107064	0.0986211	0.093266	0.113544	0.089298	0.0983414	0.11559	0.0938089	0.0992751	0.165354	0.103278	0.0771192	0.0807484	0.097963	0.103162	0.139157	0.133962	0.115368	0.116608	0.0829493	0.0921065	0.0969631	0.195583	0.0352279	0.00940307	0.0299644	0.0329091	0.0604783	0.037504	0.0681245	0.0501265	0.0292061	0.0209325	0.0473478	0.01633	0.0308454	0.0299192	0.0164021	0.0289506	0.0297998	0.0304245	0.0384991	0.050311	3.201835
1244	0	-15809.7	-15823.1	13.4354	0.10834	0.0904892	0.100513	0.108738	0.104275	0.0830157	0.123226	0.0733285	0.0775501	0.176705	0.0788399	0.086306	0.0950931	0.0930977	0.128548	0.0973234	0.125708	0.113348	0.0926971	0.0889623	0.0893701	0.0893835	0.193182	0.0440628	0.0327199	0.0210807	0.0381557	0.0225056	0.035234	0.0253094	0.0291123	0.0672182	0.0157991	0.0319096	0.0435468	0.056287	0.0526736	0.0497022	0.0298836	0.0263365	0.0403309	0.025001	0.0404574	3.145364
1245	1	-15804.5	-15817.1	12.6442	0.122432	0.101935	0.0959689	0.0873591	0.146477	0.0808058	0.101569	0.0881755	0.114372	0.187911	0.0750505	0.0961885	0.0958688	0.0907867	0.115508	0.144299	0.117723	0.10291	0.116896	0.0623761	0.109685	0.0808661	0.162461	0.0321884	0.0153557	0.0430205	0.0329091	0.0528856	0.0274807	0.0772597	0.0628556	0.0255208	0.0278351	0.0389896	0.0189941	0.0409052	0.038944	0.018909	0.0167854	0.0379446	0.0429629	0.0316922	0.0434222	3.224484
1246	0	-15798.1	-15811	12.8492	0.126179	0.0950763	0.0913509	0.095646	0.116465	0.0706013	0.120226	0.075623	0.109582	0.15688	0.0770607	0.0893903	0.102382	0.0837384	0.107159	0.134558	0.123285	0.118727	0.13534	0.065931	0.0669657	0.0987785	0.181807	0.0356053	0.0369757	0.0286992	0.0433044	0.014444	0.0409315	0.0247888	0.0255991	0.047185	0.0201363	0.0475228	0.0449372	0.0790874	0.028449	0.0521352	0.0267353	0.0274604	0.0606764	0.0303261	0.0462347	3.203984
1247	1	-15801.5	-15815.3	13.7429	0.126938	0.116839	0.0905802	0.0977808	0.109897	0.0867697	0.113284	0.0677044	0.110357	0.171322	0.079013	0.0690952	0.0921587	0.108703	0.119082	0.104402	0.127092	0.112787	0.119092	0.0672254	0.0702418	0.0786021	0.162531	0.0340884	0.00826366	0.0376412	0.0394813	0.0579079	0.0267582	0.0763827	0.0326096	0.0251396	0.0355818	0.0500773	0.0264498	0.0323158	0.0328714	0.0177049	0.0371578	0.0400637	0.0293827	0.0181755	0.0550673	3.114617
1248	0	-15801.2	-15814.9	13.6643	0.129761	0.100547	0.0887461	0.0929441	0.10032	0.0681188	0.139403	0.0735387	0.103795	0.162685	0.0846153	0.0689533	0.1074	0.0897385	0.102258	0.130105	0.11835	0.124749	0.112165	0.0712254	0.0969672	0.0842844	0.180118	0.032185	0.0362358	0.0329041	0.0483981	0.0180712	0.0259768	0.0136095	0.0269352	0.0264354	0.0176641	0.0431018	0.0390873	0.0859149	0.0294064	0.0439404	0.0248168	0.0238018	0.0590932	0.0197653	0.0443437	3.122475
