Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2591	1	-14548	-14537.2	-10.8265	0.132562	0.0860514	0.0977012	0.0888822	0.111224	0.0936974	0.134616	0.0720512	0.0912361	0.178306	0.0781365	0.0885927	0.106133	0.133963	0.112267	0.127644	0.116006	0.119792	0.137325	0.0740635	0.0795141	0.0757177	0.14773	0.0434207	0.0459393	0.012036	0.0238297	0.0278956	0.0306176	0.0752917	0.0320747	0.0500002	0.0404341	0.0323355	0.0159105	0.0271738	0.0138115	0.0169796	0.0194557	0.0318041	0.0385265	0.0331012	0.0340864	0.188164	0.327008	0.0627562	0.0253555	0.373519	0.023197	0.22694	0.261491	0.133294	0.378275	3.127936
2592	0	-14531	-14518.8	-12.1477	0.110082	0.103444	0.104366	0.0884258	0.121904	0.0587166	0.123622	0.0762701	0.0852609	0.18531	0.0708818	0.0746083	0.113972	0.0966048	0.115303	0.113996	0.111035	0.097981	0.112765	0.0640161	0.0898966	0.091504	0.157571	0.020834	0.0236119	0.0424142	0.049426	0.0416582	0.0134353	0.0491566	0.0270507	0.0167189	0.0545453	0.0187941	0.0134894	0.0721947	0.024226	0.042962	0.0155681	0.0418874	0.0299296	0.0103774	0.0422126	0.223992	0.268941	0.0636078	0.0297793	0.39719	0.0164896	0.243888	0.229963	0.154316	0.371833	3.018028
2593	1	-14541.6	-14529	-12.5764	0.146737	0.104824	0.102293	0.113278	0.117683	0.0583856	0.0983539	0.073971	0.0805972	0.179644	0.0690548	0.0886903	0.102472	0.101518	0.105681	0.139268	0.111202	0.0985107	0.119484	0.0770643	0.0780011	0.0896781	0.154608	0.0425189	0.0321087	0.0125045	0.0133467	0.037215	0.0263978	0.0778112	0.0375076	0.0465875	0.0641461	0.0411323	0.0177297	0.0219524	0.00638378	0.0434904	0.0293625	0.0327517	0.0468684	0.039341	0.0334767	0.221495	0.287809	0.0638693	0.0373172	0.374072	0.0154377	0.221833	0.244508	0.140159	0.3935	3.113633
2594	0	-14529.7	-14519.6	-10.1099	0.117799	0.115125	0.0899278	0.0964613	0.0934296	0.0787367	0.126334	0.0778854	0.0923295	0.173396	0.0745034	0.0867962	0.0896016	0.0871547	0.0998821	0.143428	0.137689	0.105565	0.115272	0.0685788	0.0861714	0.089135	0.149145	0.0330654	0.0176412	0.0416871	0.0343152	0.0375622	0.0141555	0.0431259	0.025459	0.0246074	0.0559778	0.0175263	0.019742	0.0878452	0.020002	0.0330968	0.0175557	0.0306162	0.030882	0.0147589	0.0394695	0.206121	0.287117	0.0651442	0.0293306	0.392184	0.0201038	0.230726	0.233088	0.153355	0.382831	3.033439
2595	1	-14537.2	-14525.1	-12.0411	0.125911	0.0987007	0.115038	0.113575	0.106793	0.075865	0.13934	0.0630603	0.0901877	0.175798	0.0745685	0.0701091	0.105926	0.112148	0.114825	0.133985	0.125956	0.107476	0.113564	0.0813591	0.083271	0.070963	0.147017	0.0459659	0.0395037	0.00977243	0.0247049	0.0370823	0.0239423	0.0967768	0.0403844	0.0528514	0.0559746	0.0286528	0.0264882	0.0167102	0.00276485	0.0230861	0.0217987	0.0199596	0.0294687	0.03696	0.0343117	0.225377	0.263718	0.0618596	0.0408766	0.392941	0.0152272	0.240193	0.234405	0.155591	0.369811	3.112594
2596	0	-14535.1	-14523.7	-11.3779	0.121781	0.10612	0.0967826	0.105759	0.115078	0.0560691	0.115947	0.0562241	0.0848021	0.163988	0.0775941	0.0775635	0.121069	0.0959225	0.104675	0.127501	0.110923	0.0962727	0.126219	0.0824672	0.0876558	0.0834427	0.171468	0.0323771	0.0227338	0.0377636	0.0374589	0.0437276	0.0200018	0.0331262	0.0256821	0.0276081	0.0400926	0.027453	0.0218856	0.0972244	0.0357475	0.0392084	0.0197103	0.0381994	0.0270057	0.0257061	0.0257496	0.212846	0.274227	0.0511651	0.0306412	0.411726	0.0193952	0.238365	0.227662	0.157995	0.375978	3.063786
2597	1	-14545.1	-14529.8	-15.3058	0.133802	0.100153	0.0991406	0.0986355	0.0991645	0.0787557	0.119539	0.0848741	0.0891157	0.173942	0.0703442	0.0807308	0.119835	0.0884414	0.123586	0.140832	0.12258	0.114838	0.134451	0.077225	0.0892597	0.0700261	0.151715	0.016171	0.0392823	0.00872209	0.0369764	0.0468538	0.0320025	0.0967768	0.0423774	0.0449537	0.0495298	0.0501884	0.0150916	0.0263719	0.0226293	0.0218734	0.0203414	0.0305865	0.0612842	0.0264092	0.0230569	0.221911	0.284207	0.0648504	0.0293883	0.385256	0.014388	0.232237	0.243779	0.159204	0.36478	3.172464
2598	0	-14543.7	-14532.9	-10.7197	0.0904079	0.104639	0.0981749	0.085928	0.0875369	0.0525909	0.134073	0.0769097	0.0778875	0.183271	0.0697627	0.0815794	0.0855728	0.0851218	0.116149	0.118304	0.136115	0.116282	0.111272	0.0864479	0.0859981	0.087744	0.181841	0.0274691	0.0244079	0.0420805	0.0563509	0.0437276	0.0125821	0.0282121	0.0256821	0.017162	0.0397922	0.0223654	0.0166582	0.0790492	0.0302098	0.0296639	0.0216201	0.0319732	0.0503987	0.0264263	0.0483373	0.20647	0.274985	0.0602637	0.0258469	0.411781	0.0206542	0.257961	0.219442	0.152457	0.37014	3.027777
2599	1	-14537.4	-14525.8	-11.5586	0.142897	0.0877296	0.0982736	0.111899	0.0922678	0.0836945	0.116342	0.0898465	0.0898747	0.19049	0.0656778	0.069293	0.0893876	0.0819589	0.116588	0.128055	0.123249	0.120089	0.109771	0.0820508	0.0985916	0.0827362	0.153712	0.0452843	0.0263326	0.0140288	0.0218521	0.0320274	0.0291134	0.0894338	0.0288345	0.0390845	0.0549818	0.05878	0.0299041	0.0256172	0.0138177	0.0279943	0.0176545	0.0229351	0.0583595	0.0213637	0.0195811	0.209065	0.268053	0.067394	0.0326701	0.405761	0.0170576	0.242116	0.234076	0.152851	0.370957	3.101454
2600	0	-14541.5	-14531.2	-10.3469	0.152042	0.103792	0.094802	0.0814045	0.111861	0.0752241	0.110821	0.0798995	0.0804237	0.155274	0.065902	0.0948432	0.0954973	0.0923335	0.113422	0.109902	0.13903	0.095148	0.149958	0.0793379	0.0789207	0.0979668	0.170178	0.0207402	0.0155286	0.0326047	0.0497334	0.0294527	0.0121137	0.02357	0.0207017	0.0312981	0.0475519	0.0227839	0.0280355	0.0965439	0.0355328	0.0403723	0.0260199	0.0301568	0.056483	0.0192348	0.0370434	0.20685	0.267491	0.0653793	0.0251884	0.412538	0.0225532	0.252746	0.242721	0.146286	0.358247	3.103484
2601	1	-14537	-14526.7	-10.2681	0.145384	0.0872599	0.0960434	0.0829299	0.103251	0.0770236	0.110426	0.0801097	0.0767161	0.178326	0.0883958	0.0837769	0.101449	0.114954	0.0938982	0.139098	0.119135	0.105913	0.133507	0.0820508	0.090303	0.0747521	0.169552	0.0311419	0.0363821	0.0228258	0.0213361	0.0355294	0.035188	0.0793168	0.0314616	0.0473401	0.0582248	0.0234806	0.0151544	0.0151452	0.0094396	0.0287444	0.027468	0.0262137	0.0446039	0.0282998	0.0138971	0.19779	0.265371	0.0663714	0.0335704	0.418857	0.0180407	0.244009	0.226892	0.168223	0.360877	3.065449
2602	0	-14540.2	-14528	-12.2493	0.110219	0.109726	0.104113	0.101814	0.102787	0.0747834	0.12867	0.0686662	0.064447	0.174928	0.0791116	0.0846141	0.0838659	0.0923335	0.114856	0.124317	0.144599	0.118875	0.137242	0.0887718	0.102088	0.0714215	0.185917	0.028335	0.0189489	0.0238406	0.0316204	0.0336868	0.011072	0.0357185	0.0337629	0.0149976	0.0317366	0.0190863	0.0218187	0.0765747	0.0242069	0.0548966	0.0126917	0.0320496	0.040823	0.0124007	0.0358861	0.221391	0.278535	0.0514901	0.0301148	0.400147	0.0183226	0.238117	0.240141	0.146155	0.375587	3.06232
2603	1	-14533.5	-14522.1	-11.4044	0.132542	0.098126	0.105365	0.0999507	0.106407	0.070085	0.138172	0.0816281	0.113119	0.160492	0.072432	0.0771652	0.107633	0.106998	0.103677	0.119194	0.125679	0.0901718	0.138443	0.0917203	0.06928	0.0925537	0.167617	0.041517	0.0402584	0.0129498	0.0180535	0.0451776	0.0105707	0.0832436	0.0414694	0.0519262	0.0462042	0.0325269	0.0175222	0.0273343	0.0207254	0.0197063	0.0164226	0.0181995	0.0454628	0.0245047	0.0253568	0.204109	0.286727	0.058888	0.0311568	0.400148	0.0189708	0.249444	0.224448	0.157306	0.368802	3.107582
2604	0	-14541	-14530.7	-10.288	0.116799	0.106799	0.119757	0.0867109	0.0948595	0.0827534	0.128309	0.0758052	0.0754133	0.148652	0.0805247	0.0766407	0.105781	0.0867247	0.112321	0.12399	0.1223	0.119117	0.131098	0.0678975	0.104762	0.106015	0.160399	0.0285578	0.0150439	0.0351383	0.0490102	0.0360178	0.0233776	0.0385088	0.0307813	0.0214808	0.0448229	0.0212781	0.0210183	0.0842652	0.0378864	0.0415425	0.0194961	0.0392657	0.030562	0.0178482	0.0431066	0.189576	0.280566	0.0619975	0.0361151	0.413247	0.0184992	0.245017	0.236083	0.146889	0.37201	3.112436
2605	1	-14543	-14535.1	-7.82269	0.110869	0.101269	0.068511	0.0862347	0.113722	0.0743707	0.120873	0.0845138	0.0788305	0.185654	0.0719583	0.086671	0.100533	0.0913099	0.108339	0.115423	0.125679	0.117282	0.124202	0.0900075	0.0964915	0.0730196	0.162338	0.0445463	0.0210918	0.013965	0.0341874	0.0372308	0.0295007	0.094121	0.0435136	0.0266304	0.0421821	0.0483893	0.0156794	0.0151394	0.0270419	0.0250875	0.020115	0.0274098	0.0344324	0.0341897	0.0246906	0.221239	0.273952	0.0602661	0.0335075	0.386752	0.0242842	0.237927	0.236263	0.135837	0.389973	3.047245
2606	0	-14537.5	-14529.1	-8.43734	0.11003	0.0901403	0.120691	0.0817117	0.102783	0.0816692	0.103415	0.0721629	0.0769972	0.157615	0.0742081	0.0798886	0.0792847	0.112137	0.0981701	0.143057	0.119976	0.106553	0.12473	0.0867945	0.0779534	0.0741076	0.150146	0.0253332	0.0282359	0.0348505	0.048301	0.0410006	0.0107897	0.0374054	0.0352142	0.0229048	0.0495455	0.0150376	0.0127635	0.0991348	0.0370102	0.0479484	0.0269907	0.0343298	0.0454868	0.0168961	0.0549982	0.195166	0.266497	0.0605335	0.0376413	0.419861	0.020301	0.263912	0.236931	0.148452	0.350705	3.048397
2607	1	-14534	-14524.8	-9.14791	0.118654	0.104336	0.110337	0.108473	0.110836	0.0794292	0.122218	0.0877307	0.0945661	0.168591	0.0816799	0.0688784	0.0866929	0.100566	0.100306	0.145778	0.114391	0.102874	0.1041	0.0730292	0.0905678	0.0855558	0.147419	0.0505063	0.0386316	0.0126149	0.0294142	0.0472479	0.0237993	0.066486	0.0222145	0.036521	0.0433764	0.0207436	0.0149864	0.0126724	0.0135886	0.0226483	0.0287038	0.0267449	0.0564783	0.0461991	0.0239021	0.211066	0.285605	0.0564248	0.0328171	0.392071	0.022016	0.244363	0.228088	0.149048	0.378501	3.044488
2608	0	-14536.9	-14530.1	-6.81546	0.127808	0.108498	0.113899	0.082167	0.11102	0.0646972	0.11627	0.0651482	0.0907462	0.160622	0.0901351	0.0708726	0.104422	0.0986699	0.127425	0.144136	0.11856	0.103111	0.10555	0.0817988	0.0874511	0.0886108	0.173479	0.0253332	0.0217714	0.0341482	0.0371283	0.0387585	0.013347	0.0288109	0.00939467	0.0236218	0.0377434	0.0211599	0.0250949	0.081667	0.0322955	0.0505151	0.0172267	0.0482679	0.0406524	0.0188667	0.0439076	0.198882	0.248361	0.0581401	0.0377782	0.432284	0.0245544	0.262849	0.228215	0.155711	0.353225	3.084808
2609	1	-14539.1	-14528.1	-10.9566	0.106218	0.109776	0.103242	0.0831684	0.11289	0.0634045	0.125395	0.0849271	0.0747996	0.169595	0.0748045	0.0782483	0.0967967	0.087587	0.1182	0.153746	0.125568	0.118521	0.113255	0.0549712	0.10235	0.0839686	0.163161	0.0354256	0.041423	0.0132001	0.0306959	0.0397679	0.0187265	0.0948744	0.0371285	0.0440947	0.068756	0.0350335	0.0233463	0.0134128	0.00846978	0.0375589	0.0264003	0.0290523	0.0534606	0.0345535	0.0245343	0.209223	0.292579	0.0554857	0.033951	0.389124	0.0196368	0.245483	0.23078	0.144726	0.37901	3.114507
2610	0	-14537.6	-14524	-13.5453	0.128358	0.0962614	0.103774	0.0854082	0.0893858	0.0872117	0.11377	0.0694428	0.0976191	0.174363	0.0850944	0.0839259	0.106168	0.103322	0.0981862	0.119623	0.124318	0.1006	0.118843	0.0752844	0.0775952	0.08353	0.164242	0.0355829	0.0193772	0.0368999	0.0416478	0.0364487	0.00655816	0.0263734	0.0192363	0.0311105	0.0575975	0.0197634	0.0239024	0.0975339	0.0172921	0.0239052	0.0146963	0.025447	0.0270896	0.0227181	0.0463088	0.223385	0.269983	0.0675594	0.0275572	0.396698	0.0148178	0.228144	0.229207	0.172024	0.370626	3.015815
2611	1	-14536.5	-14525.8	-10.737	0.141991	0.0745452	0.0965908	0.11192	0.104175	0.0720405	0.103328	0.0815506	0.0820019	0.178802	0.0855089	0.0908932	0.0971382	0.112859	0.109352	0.116999	0.125806	0.106755	0.123522	0.0936282	0.0899115	0.0922145	0.152272	0.0455857	0.0478444	0.00839958	0.0282447	0.0359387	0.00807581	0.086525	0.0323026	0.0297776	0.0434704	0.0306418	0.0233462	0.0152463	0.0236038	0.0215788	0.033954	0.0278884	0.0342368	0.0417499	0.0266957	0.209642	0.280871	0.0533389	0.0395067	0.398708	0.0179328	0.243146	0.233744	0.143578	0.379533	3.08891
2612	0	-14539.8	-14530.7	-9.04565	0.116519	0.101976	0.0832036	0.114493	0.124035	0.0808791	0.124253	0.0750416	0.0908106	0.194573	0.0821092	0.0903021	0.0940316	0.0916862	0.118654	0.119549	0.121471	0.114853	0.104349	0.0731656	0.0772214	0.0808398	0.171333	0.0329818	0.012454	0.0421716	0.0439474	0.0398817	0.00990042	0.0213454	0.019468	0.0249322	0.0482784	0.027145	0.0147914	0.0714042	0.0226636	0.0376403	0.0256922	0.0291801	0.0396152	0.0184657	0.0360988	0.221046	0.288317	0.0528374	0.0340739	0.38058	0.0231447	0.229193	0.246092	0.147185	0.37753	3.063405
2613	1	-14539.5	-14528.8	-10.6704	0.125842	0.0930009	0.069198	0.084148	0.092242	0.0801975	0.110906	0.0679657	0.109213	0.197688	0.0836563	0.0970131	0.0922564	0.0999087	0.122922	0.113992	0.126795	0.119062	0.115923	0.0809916	0.0948774	0.0987051	0.177908	0.0318175	0.0276317	0.0112691	0.0282821	0.0382248	0.027129	0.0817781	0.0387245	0.0420867	0.0413237	0.0221153	0.0137207	0.0198041	0.0144541	0.0393351	0.0155685	0.0286072	0.0462462	0.0300035	0.0331049	0.221746	0.278992	0.0578471	0.0407511	0.383162	0.0175029	0.23704	0.231524	0.146283	0.385153	3.085639
2614	0	-14538.8	-14527.7	-11.133	0.13618	0.105888	0.110233	0.127284	0.112181	0.0807335	0.124312	0.0704932	0.0828114	0.176679	0.084694	0.0682436	0.0950221	0.0924314	0.101873	0.125527	0.121037	0.117841	0.110487	0.0928191	0.0877678	0.0922458	0.160965	0.0258568	0.0166779	0.0509481	0.0445947	0.0550822	0.0153465	0.0451673	0.0240291	0.0204973	0.0394897	0.0298479	0.0156261	0.0678035	0.0238486	0.0387403	0.0295727	0.029128	0.0194656	0.0266036	0.0400254	0.217524	0.290088	0.0577931	0.0297355	0.383588	0.0212714	0.248601	0.228826	0.134961	0.387611	3.136101
2615	1	-14535.2	-14527.4	-7.72188	0.121803	0.0949073	0.102125	0.0939609	0.0953747	0.0676103	0.1339	0.0645532	0.0675669	0.172086	0.0814264	0.0646674	0.0825867	0.110998	0.11392	0.126438	0.13582	0.0996948	0.130731	0.0782991	0.0837148	0.0847864	0.179631	0.0365471	0.0272436	0.0096016	0.0303267	0.0527041	0.0235889	0.0857237	0.0394024	0.0384295	0.0432865	0.026511	0.0173107	0.0111131	0.0125995	0.02375	0.0273686	0.0318006	0.0514273	0.0314004	0.0215145	0.222853	0.266062	0.0508531	0.038219	0.398488	0.0235245	0.252544	0.225922	0.14988	0.371654	3.028251
2616	0	-14543.6	-14536	-7.60474	0.143953	0.103112	0.124526	0.082886	0.112766	0.0602291	0.119235	0.0780769	0.0828114	0.189111	0.0685108	0.0810037	0.0999506	0.0879168	0.123599	0.110204	0.133528	0.105673	0.111492	0.0664178	0.0598686	0.0988678	0.175909	0.0276819	0.00911878	0.0333122	0.0421724	0.0385378	0.0172175	0.0446879	0.0257033	0.0247364	0.0286207	0.0244302	0.00891722	0.0784694	0.0281911	0.0463395	0.0354834	0.0374127	0.0191079	0.0163723	0.0511889	0.21287	0.288493	0.0631889	0.0380852	0.374451	0.0229118	0.242596	0.238942	0.137719	0.380743	3.05735
2617	1	-14538.5	-14532.7	-5.83459	0.125076	0.100278	0.116508	0.0836875	0.105834	0.0807409	0.121426	0.0771662	0.0986682	0.159635	0.0782493	0.0823798	0.0867858	0.0982253	0.115161	0.128475	0.145218	0.105203	0.129007	0.0686435	0.0874868	0.0772612	0.153199	0.0343605	0.0305777	0.00915777	0.02514	0.0396021	0.0295304	0.0856336	0.0420453	0.0363578	0.0428089	0.0265849	0.0148199	0.0304751	0.0253504	0.0186916	0.0295965	0.0144717	0.0594953	0.0278804	0.0250419	0.213663	0.248155	0.064956	0.0451303	0.404455	0.0236406	0.237587	0.242255	0.151539	0.368619	3.071937
2618	0	-14543.8	-14533.8	-10.0696	0.147461	0.108094	0.0942308	0.0722585	0.0961994	0.0761991	0.105584	0.0760382	0.071267	0.19585	0.0757934	0.0811896	0.108512	0.111908	0.101641	0.131958	0.134284	0.125858	0.111567	0.0749216	0.0893282	0.0971305	0.155376	0.0445968	0.0278311	0.0333122	0.0379852	0.0291434	0.0226779	0.0328243	0.0217002	0.0347412	0.0478907	0.0268967	0.00429442	0.0743114	0.0330526	0.0387696	0.0129292	0.0288666	0.0285491	0.00983448	0.0489939	0.210924	0.262063	0.0586605	0.0377782	0.412079	0.0184949	0.254756	0.224163	0.152499	0.368582	3.081851
2619	1	-14543.8	-14538.4	-5.37209	0.134098	0.0979674	0.0896199	0.100562	0.115082	0.0832758	0.111441	0.0837754	0.0751778	0.164419	0.0723271	0.0790109	0.109797	0.098661	0.103606	0.130785	0.11808	0.131207	0.101027	0.0747089	0.076921	0.0631811	0.155279	0.064865	0.0424906	0.0127706	0.0213588	0.037708	0.00943534	0.0891453	0.0446476	0.036644	0.0534623	0.0418016	0.0161801	0.0231064	0.0225974	0.0329262	0.041058	0.0277895	0.0404356	0.0353126	0.0356959	0.202495	0.257947	0.0539048	0.0461342	0.412996	0.0265229	0.258866	0.228515	0.149001	0.363619	3.099441
2620	0	-14540.6	-14534.1	-6.47136	0.12919	0.106557	0.0943977	0.108881	0.0880257	0.0802973	0.113105	0.0725617	0.0701781	0.182637	0.0693195	0.0655241	0.0880351	0.0860792	0.0944354	0.115934	0.141054	0.108376	0.120544	0.0738399	0.0844945	0.10909	0.155193	0.0366359	0.0278311	0.0381677	0.0237194	0.0476921	0.0108573	0.043715	0.0221065	0.0136124	0.0546251	0.027691	0.0186374	0.0788062	0.025151	0.0393474	0.0132667	0.0230052	0.0272255	0.0183235	0.0345507	0.218075	0.271887	0.0541507	0.0380315	0.39302	0.0248354	0.25286	0.228673	0.146696	0.371771	2.982715
2621	1	-14551	-14545.4	-5.56426	0.129687	0.0788608	0.0991998	0.0961592	0.0918734	0.0750731	0.122725	0.0650228	0.0922008	0.168068	0.0857663	0.0699564	0.102417	0.118517	0.0977679	0.139629	0.130238	0.128293	0.12298	0.0756552	0.0890108	0.0807412	0.162727	0.0332514	0.0285487	0.0128392	0.0267539	0.0609172	0.0234042	0.08955	0.0282574	0.0433771	0.0580969	0.031132	0.0344363	0.0255472	0.021343	0.0187302	0.0192217	0.0142745	0.0616266	0.0271913	0.0215346	0.195985	0.246168	0.0610749	0.0369568	0.431967	0.0278483	0.25297	0.229691	0.15435	0.362988	3.102602
2622	0	-14531	-14523.3	-7.72178	0.136067	0.102985	0.108747	0.0942739	0.122772	0.0829682	0.115661	0.075518	0.0800113	0.155729	0.0705807	0.0676124	0.102044	0.106865	0.115244	0.136556	0.115554	0.102118	0.120787	0.083732	0.0739817	0.0938646	0.141415	0.0289453	0.0171515	0.0430376	0.0435543	0.0357054	0.00537031	0.0292597	0.0191403	0.0258155	0.0415141	0.0219614	0.0111288	0.0909795	0.0292844	0.0338933	0.0207635	0.0312069	0.0385354	0.00574966	0.0469569	0.214153	0.279221	0.0535949	0.038198	0.391825	0.0230086	0.248672	0.231272	0.148683	0.371373	3.025042
2623	1	-14542.5	-14529.5	-13.0271	0.116691	0.104192	0.10779	0.0980405	0.093851	0.086315	0.136822	0.0655291	0.103223	0.190817	0.08844	0.103775	0.0871775	0.0996008	0.132929	0.125588	0.122787	0.090751	0.128148	0.0764644	0.0922323	0.0999973	0.17033	0.0403319	0.0354567	0.0180208	0.0131947	0.0349903	0.0231534	0.103185	0.0300881	0.0453453	0.056712	0.0195726	0.0180738	0.0251701	0.0210047	0.0376405	0.0258758	0.0239079	0.0432304	0.0456251	0.0149059	0.203114	0.274582	0.0616164	0.0300938	0.413055	0.017539	0.247092	0.240118	0.14826	0.36453	3.196975
2624	0	-14536.3	-14524.3	-11.9986	0.110571	0.0944903	0.0873418	0.0880564	0.115155	0.0870478	0.105208	0.0560162	0.0960052	0.168414	0.0794569	0.0726017	0.0911568	0.122252	0.111143	0.128384	0.124828	0.0933393	0.096398	0.0865897	0.0862918	0.073452	0.169088	0.0239257	0.0183202	0.0267531	0.0608256	0.0384308	0.0161726	0.0344731	0.0253495	0.0204633	0.0397543	0.0187708	0.0254707	0.0699887	0.0250961	0.0437833	0.0211124	0.0395493	0.0271509	0.0215585	0.045598	0.223541	0.262244	0.0583585	0.0381902	0.403337	0.0143301	0.242726	0.222858	0.155876	0.37854	2.985833
2625	1	-14539.2	-14528.3	-10.8519	0.137379	0.0993431	0.102047	0.107441	0.117194	0.0593271	0.11634	0.0681347	0.103223	0.172579	0.0789313	0.0781456	0.0946128	0.0959978	0.105597	0.133288	0.12581	0.0793596	0.110386	0.0627591	0.0968106	0.0967797	0.14567	0.0447125	0.026651	0.0169872	0.0235559	0.0319369	0.0105768	0.0870257	0.0295874	0.0302001	0.0381026	0.0374502	0.0112575	0.0186876	0.0135382	0.018932	0.0256817	0.0249563	0.0383352	0.0422614	0.025139	0.203349	0.285663	0.0612221	0.0365812	0.397272	0.015912	0.245406	0.229242	0.142993	0.382359	2.982729
2626	0	-14541.5	-14526.3	-15.2133	0.132605	0.0996571	0.103283	0.0932781	0.110082	0.0910608	0.116041	0.0849934	0.100226	0.149421	0.0700716	0.0667191	0.0804511	0.123736	0.0843756	0.159622	0.12766	0.135461	0.137117	0.0769169	0.0807449	0.0732039	0.154351	0.0284033	0.0184604	0.0243202	0.045103	0.0486752	0.0216065	0.0339302	0.0196309	0.0237449	0.0455273	0.0139323	0.0164529	0.0767172	0.026818	0.0410922	0.0189087	0.0404214	0.0255607	0.0252734	0.0390219	0.214228	0.284014	0.0486553	0.0322558	0.407046	0.0138008	0.25019	0.229053	0.146837	0.37392	3.084677
2627	1	-14538	-14530	-7.95481	0.137379	0.10601	0.104173	0.103766	0.0992137	0.067424	0.113522	0.077414	0.0875667	0.190259	0.0774786	0.0924113	0.0786353	0.0937002	0.11466	0.121699	0.120205	0.099029	0.124084	0.0763295	0.0799085	0.083198	0.179906	0.0517489	0.0410295	0.015728	0.0208315	0.0498971	0.00634444	0.0772758	0.0567885	0.0545737	0.0543583	0.0359906	0.0223601	0.0186876	0.0197595	0.0176225	0.0326057	0.0237121	0.0526835	0.02902	0.0228769	0.196853	0.2659	0.0557847	0.0326719	0.422963	0.025828	0.267711	0.240602	0.143712	0.347975	3.131868
2628	0	-14535.9	-14522.3	-13.5556	0.122872	0.10443	0.106828	0.0758375	0.094138	0.0764148	0.129372	0.069626	0.0891945	0.182722	0.0800339	0.0817597	0.0908123	0.0998024	0.129065	0.114991	0.13333	0.119697	0.126136	0.0785649	0.0879456	0.0888626	0.166123	0.0153103	0.0175592	0.0421334	0.0453826	0.0339365	0.0152643	0.0245624	0.0164656	0.0266933	0.0618509	0.0146887	0.0129939	0.0809619	0.0266343	0.0513926	0.0218204	0.0316663	0.0386675	0.020471	0.0419765	0.2345	0.264641	0.057648	0.0350823	0.39343	0.0146978	0.232955	0.229232	0.155973	0.38184	3.088991
2629	1	-14536.1	-14527.6	-8.51415	0.136706	0.105223	0.0984287	0.0937545	0.115049	0.0941703	0.113223	0.0790587	0.0827442	0.166428	0.0713601	0.0831926	0.0965496	0.113575	0.0993242	0.144066	0.12824	0.0957402	0.128667	0.0830232	0.0846581	0.0847335	0.156757	0.0324861	0.0519849	0.0159686	0.0230999	0.0285315	0.0168489	0.101867	0.0431381	0.0306434	0.0551375	0.0324469	0.0198539	0.0088498	0.0173548	0.0162219	0.0216838	0.0259984	0.04922	0.0342427	0.0182245	0.198476	0.261331	0.0579212	0.0344361	0.425203	0.022632	0.242272	0.237283	0.160048	0.360397	3.098475
2630	0	-14549.2	-14537.5	-11.6582	0.138469	0.0911555	0.0852411	0.0881352	0.106765	0.0700795	0.100258	0.0779643	0.0675861	0.175997	0.0854553	0.0699334	0.0724392	0.0846231	0.105367	0.115904	0.139499	0.116483	0.145781	0.0825774	0.090347	0.0770518	0.157896	0.028806	0.0173201	0.0446135	0.0349499	0.0581751	0.0115195	0.0534597	0.0255884	0.0266933	0.0507523	0.0214031	0.0155588	0.107877	0.0150496	0.0334726	0.0385425	0.0309965	0.0322409	0.00786309	0.0447065	0.224508	0.288343	0.0456897	0.0380165	0.385787	0.0176547	0.233657	0.231669	0.141967	0.392706	3.044596
2631	1	-14553.5	-14541.5	-12.0048	0.126409	0.0914551	0.103213	0.116568	0.12387	0.0488106	0.113461	0.0687569	0.0920587	0.160372	0.0786165	0.0735226	0.121082	0.101468	0.107941	0.153888	0.105497	0.0823025	0.111051	0.0579703	0.072287	0.0884038	0.183568	0.0435671	0.0363116	0.0184325	0.0197449	0.0580056	0.0270587	0.0813883	0.0366571	0.0302563	0.0378099	0.0426891	0.0209092	0.00707013	0.00937389	0.0171176	0.0172689	0.0302503	0.0718911	0.0342427	0.0312368	0.207642	0.265012	0.0644465	0.0319803	0.414926	0.0159926	0.262185	0.227709	0.158535	0.351571	3.053855
