Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
949	1	-13194.7	-13166.8	-27.8739	0.284617	0.296671	0.11126	0.159349	0.138803	0.241049	0.113243	0.211666	0.128308	0.134198	0.335693	0.14688	0.117802	0.205231	0.209207	0.169918	0.289193	0.264629	0.187088	0.182959	0.0854076	0.119438	0.0997075	0.570349	0.0151528	0.0586703	0.0375284	0.144176	0.0519596	0.0109978	0.214922	0.0448928	0.159136	0.234626	0.126418	0.0209256	0.100111	0.11654	0.0557368	0.0265214	0.0457187	0.0239328	0.0442791	0.0418632	0.0400722	0.259691	0.0586185	0.024901	0.595091	0.0216261	0.00413062	0.092595	0.569041	3.33423	0.347322	0.353012	0.0891058	0.210561	6.092159
950	0	-13213.9	-13156.4	-57.475	0.2727201	0.39517	0.225977	0.293998	0.177322	0.249795	0.195892	0.336569	0.182972	0.210272	0.512621	0.195566	0.19287	0.300267	0.282896	0.312717	0.371573	0.318316	0.294695	0.400844	0.10223	0.170893	0.154747	0.587293	0.254133	0.0613978	0.0816436	0.352889	0.0220894	0.304409	0.151606	0.0758601	0.115463	0.124773	0.00331332	0.0425483	0.0392011	0.108771	0.227385	0.165347	0.0339491	0.0640774	0.257065	0.100851	0.016795	0.551191	0.0277817	0.050074	0.299706	0.0544527	0.00334376	0.0835208	0.547016	3.36612	0.338664	0.379744	0.0471604	0.234432	9.052268
951	1	-13203.5	-13175.8	-27.7886	0.3111047	0.285311	0.157239	0.252685	0.126265	0.175296	0.13523	0.198016	0.152489	0.154685	0.297123	0.120117	0.119373	0.170775	0.181567	0.232272	0.198427	0.264629	0.200561	0.228037	0.0830113	0.115739	0.068876	0.437506	0.0350838	0.052535	0.0770672	0.127057	0.0658682	0.0576105	0.147073	0.110605	0.209974	0.246339	0.0814406	0.0643258	0.0907973	0.151833	0.0491315	0.0125254	0.029011	0.0261794	0.0492801	0.0446557	0.0383767	0.255538	0.0572052	0.0243441	0.587182	0.0373532	0.00623925	0.113157	0.613989	3.26661	0.362671	0.356201	0.0763187	0.204809	6.083624
952	0	-13213.1	-13154.4	-58.7048	0.260529	0.390172	0.263458	0.301624	0.228842	0.272189	0.199711	0.311031	0.20456	0.153619	0.528403	0.187294	0.194948	0.337097	0.399296	0.412528	0.509019	0.388231	0.261819	0.325534	0.103159	0.17499	0.189297	0.543208	0.280262	0.107546	0.117836	0.213759	0.0100943	0.261613	0.153088	0.115586	0.0790011	0.121944	0.0137666	0.0360148	0.0542738	0.10588	0.151543	0.108729	0.0490077	0.0350038	0.237577	0.0426911	0.0115541	0.550347	0.0284276	0.0488074	0.301226	0.0596384	0.00263921	0.0743922	0.52317	3.3998	0.345939	0.383185	0.0476738	0.223203	9.175247
953	1	-13199.4	-13167.4	-32.0633	0.2927642	0.30694	0.155506	0.195027	0.158999	0.210288	0.14365	0.218882	0.126187	0.124778	0.277854	0.125963	0.141076	0.265772	0.244292	0.259263	0.330652	0.287432	0.225564	0.254343	0.0827454	0.164068	0.0721403	0.47272	0.028354	0.0918906	0.0449917	0.188415	0.0469636	0.0543873	0.158083	0.0800196	0.196561	0.196908	0.0689646	0.0329457	0.065037	0.0858431	0.0580518	0.0344751	0.0935521	0.0292931	0.0673974	0.0448188	0.0378003	0.255143	0.0642275	0.0255511	0.580812	0.0364657	0.00472674	0.0988792	0.583449	3.31295	0.356738	0.347777	0.0819469	0.213538	6.511094
954	0	-13224.9	-13156.1	-68.8766	0.2581277	0.424401	0.247996	0.27942	0.168205	0.312966	0.276814	0.403138	0.246398	0.297007	0.529431	0.180775	0.215134	0.282047	0.334956	0.33264	0.623176	0.436135	0.298119	0.337682	0.150126	0.273557	0.239099	0.735054	0.260873	0.10381	0.0565374	0.216791	0.0785394	0.256306	0.145893	0.0715705	0.0549549	0.105002	0.0504611	0.0380909	0.0427454	0.0681145	0.262959	0.220845	0.0621573	0.0153108	0.325995	0.131198	0.0163809	0.500969	0.0326602	0.0323356	0.351392	0.066262	0.00251239	0.0726192	0.518315	3.40655	0.350063	0.390076	0.0467539	0.213108	10.19243
955	1	-13197.1	-13166.1	-30.9922	0.3176706	0.256334	0.136967	0.240649	0.137973	0.214304	0.128819	0.214665	0.15792	0.197436	0.332335	0.120191	0.128784	0.160895	0.196558	0.247062	0.362923	0.262656	0.207702	0.234957	0.0926774	0.167997	0.0714793	0.440159	0.00505828	0.0553608	0.022342	0.130091	0.0754402	0.0203328	0.200137	0.0626225	0.220234	0.185339	0.0786982	0.0280111	0.137995	0.158031	0.0730866	0.0239003	0.0736619	0.0200573	0.0464247	0.0757176	0.0389626	0.24072	0.0594942	0.0204431	0.596531	0.0438488	0.00683775	0.118293	0.624319	3.25055	0.348601	0.356793	0.0818736	0.212733	6.403985
956	0	-13216.4	-13147	-69.4108	0.262517	0.449215	0.25422	0.281056	0.23697	0.354046	0.225586	0.356259	0.221847	0.252759	0.535942	0.133925	0.230898	0.317339	0.34135	0.33264	0.541578	0.377399	0.368449	0.317841	0.114155	0.222177	0.150863	0.596991	0.377913	0.117675	0.0896508	0.19238	0.0793983	0.338664	0.151579	0.126768	0.156074	0.109173	0.0368993	0.12624	0.00913501	0.115439	0.275826	0.123179	0.0692038	0.0828555	0.317356	0.13693	0.0143501	0.490369	0.0324879	0.0369301	0.372511	0.0533524	0.00274716	0.0758668	0.527149	3.39424	0.34479	0.385559	0.0539493	0.215701	10.24584
957	1	-13209.3	-13173.3	-35.9609	0.2925188	0.278929	0.294123	0.244352	0.122485	0.190113	0.158747	0.215086	0.131627	0.221251	0.415435	0.143533	0.133693	0.211685	0.222803	0.247674	0.266693	0.225879	0.222748	0.278295	0.0934358	0.137789	0.136905	0.440159	0.0247723	0.0455134	0.052398	0.181206	0.060905	0.00561396	0.279597	0.0594508	0.153359	0.200883	0.114984	0.0802071	0.089445	0.127055	0.100376	0.0291975	0.0760975	0.0511496	0.0603115	0.0748945	0.035503	0.289154	0.0637555	0.0195886	0.548002	0.0439974	0.0047081	0.0986892	0.583022	3.31358	0.352582	0.357158	0.0767643	0.213496	6.900856
958	0	-13218	-13151.2	-66.8227	0.2549439	0.514233	0.284976	0.383833	0.163312	0.291297	0.260513	0.358092	0.221152	0.178529	0.499986	0.161676	0.1716	0.425385	0.313911	0.330934	0.478334	0.362858	0.38649	0.318738	0.101454	0.235611	0.149597	0.676683	0.315474	0.117675	0.110288	0.186083	0.0235972	0.339741	0.123306	0.0813287	0.165344	0.0817801	0.00493849	0.0685393	0.0387376	0.0756593	0.340984	0.181068	0.0736585	0.0071468	0.311178	0.0713145	0.0154376	0.497012	0.0304817	0.0438447	0.37379	0.0394346	0.00235022	0.0702829	0.511796	3.41557	0.352037	0.379645	0.0551016	0.213217	9.987034
959	1	-13191.1	-13157.5	-33.5857	0.2952909	0.281188	0.139022	0.212023	0.177498	0.264757	0.125068	0.215086	0.14981	0.173924	0.332029	0.132501	0.14629	0.24151	0.214297	0.201691	0.329727	0.239115	0.204197	0.295474	0.0619791	0.151069	0.0923932	0.500483	0.0113901	0.0697059	0.042238	0.171741	0.0426079	0.0474836	0.171715	0.110448	0.261482	0.18191	0.0769012	0.0569129	0.0997312	0.141985	0.0448365	0.0291975	0.0635622	0.0191855	0.0500933	0.089077	0.0341786	0.275467	0.0659921	0.0217279	0.560389	0.0422446	0.0049211	0.100837	0.587809	3.30643	0.33724	0.372989	0.0777432	0.212028	6.663336
960	0	-13226.1	-13148.8	-77.255	0.2629381	0.556974	0.355673	0.315538	0.228157	0.405581	0.243762	0.40332	0.264709	0.183443	0.528651	0.198461	0.238149	0.320975	0.397342	0.301799	0.57516	0.515983	0.277319	0.334102	0.131944	0.278387	0.115174	0.984933	0.354111	0.0848871	0.105691	0.260668	0.00547086	0.398311	0.154644	0.105086	0.125254	0.0632014	0.0172484	0.0221538	0.0450023	0.072989	0.256542	0.136309	0.105024	0.00760087	0.366983	0.187553	0.0156272	0.410258	0.0377105	0.0244597	0.451015	0.0609298	0.00277037	0.0761798	0.527988	3.39306	0.345837	0.387303	0.0544392	0.212421	11.03027
961	1	-13193.3	-13159.6	-33.7199	0.3034762	0.339801	0.133761	0.239768	0.130823	0.234821	0.172097	0.19826	0.147272	0.163187	0.37218	0.0817171	0.147215	0.186239	0.228204	0.204689	0.36274	0.268261	0.219762	0.263799	0.0773955	0.15859	0.127163	0.510229	0.0450741	0.0397614	0.0710382	0.146881	0.0556591	0.00642455	0.182728	0.061684	0.204749	0.221579	0.104985	0.0500813	0.0808767	0.160446	0.0469386	0.00944134	0.0868698	0.0416871	0.0398985	0.0519759	0.0424456	0.24224	0.0562181	0.0163818	0.606083	0.036631	0.00558153	0.107202	0.601595	3.28562	0.354208	0.357086	0.0842481	0.204458	6.676754
962	0	-13230.9	-13156.7	-74.2643	0.2633322	0.513668	0.201116	0.269514	0.286275	0.26172	0.214778	0.440296	0.283917	0.248202	0.501007	0.183161	0.313738	0.343829	0.397342	0.352085	0.57516	0.468862	0.333255	0.365139	0.180929	0.325121	0.218965	0.745811	0.355206	0.125818	0.138513	0.172753	0.0428004	0.264129	0.200693	0.0915595	0.126782	0.157671	0.00179752	0.0147118	0.0167734	0.0819972	0.262779	0.200659	0.0365715	0.0347425	0.271749	0.109593	0.0154471	0.370668	0.0366461	0.022991	0.476561	0.077687	0.0027922	0.0764731	0.528771	3.39196	0.374098	0.361725	0.0562661	0.207911	10.73119
963	1	-13199	-13165.4	-33.6036	0.2827857	0.323145	0.151753	0.153927	0.114952	0.173821	0.175628	0.193476	0.132335	0.183591	0.328637	0.126732	0.191067	0.176826	0.21832	0.256825	0.269667	0.294719	0.225483	0.20337	0.1193	0.145755	0.131366	0.53384	0.0162753	0.0440858	0.0534483	0.161312	0.0927586	5.25769e-05	0.175885	0.0689261	0.246201	0.24219	0.122006	0.0673814	0.0847734	0.172784	0.082945	0.0272409	0.0520306	0.0462684	0.0298867	0.0541424	0.0372976	0.263689	0.0544636	0.0215698	0.587169	0.0358119	0.00400305	0.0911895	0.565728	3.33908	0.341229	0.370764	0.0777442	0.210263	6.665126
964	0	-13233.5	-13169.2	-64.2703	0.2653061	0.513073	0.260596	0.376955	0.143461	0.260322	0.233402	0.326432	0.198863	0.276821	0.446138	0.17749	0.266698	0.361291	0.391593	0.160355	0.376269	0.41143	0.323032	0.373184	0.123302	0.115301	0.121956	0.730289	0.211783	0.155871	0.147606	0.169307	0.02581	0.406506	0.208344	0.11745	0.156781	0.0431392	0.0494875	0.0544607	0.0739421	0.100091	0.238776	0.0980583	0.0656721	0.0686604	0.303554	0.068242	0.0140857	0.401097	0.036449	0.0324626	0.462398	0.0535084	0.00290314	0.0779453	0.532672	3.38648	0.385815	0.353279	0.0563001	0.204606	9.731795
965	1	-13197.4	-13164.8	-32.6408	0.2930202	0.316742	0.101255	0.223996	0.118434	0.22062	0.127531	0.207486	0.146225	0.169736	0.313679	0.143985	0.126587	0.190266	0.226869	0.234679	0.315067	0.230401	0.269014	0.207599	0.10367	0.126875	0.077577	0.45449	0.0130643	0.0860397	0.0534483	0.15787	0.0842517	0.00720674	0.202493	0.0879774	0.183003	0.276747	0.122512	0.0385967	0.0743003	0.118842	0.0859888	0.0447578	0.0858677	0.0498716	0.0357232	0.107502	0.0386627	0.253813	0.0679024	0.0129728	0.597884	0.0287655	0.00474623	0.0990773	0.583893	3.31228	0.346824	0.363868	0.0807112	0.208597	6.568847
966	0	-13213.7	-13157.5	-56.2121	0.3014249	0.326712	0.260907	0.271064	0.208127	0.32283	0.14658	0.404074	0.173303	0.220105	0.473932	0.149688	0.19559	0.332722	0.375727	0.294176	0.411566	0.302322	0.245105	0.358702	0.127835	0.262837	0.140191	0.547382	0.193244	0.0467752	0.0623986	0.251149	0.0225038	0.233804	0.144876	0.0835538	0.102206	0.0498171	0.0379611	0.0827472	0.051471	0.0949121	0.183172	0.160072	0.058874	0.0613529	0.354569	0.0990332	0.0181957	0.386675	0.0426286	0.0362264	0.459025	0.0572495	0.0054116	0.105604	0.598188	3.2908	0.357324	0.37612	0.0623567	0.204199	8.925971
967	1	-13205.9	-13169.4	-36.5064	0.2983908	0.316081	0.137787	0.212406	0.136072	0.20462	0.166727	0.221317	0.146425	0.194755	0.366115	0.100206	0.243074	0.205617	0.248591	0.2502	0.313802	0.340945	0.215601	0.270884	0.0824716	0.155154	0.140908	0.410614	0.0233314	0.116522	0.0769019	0.136903	0.08991	0.0462993	0.202493	0.0735171	0.234567	0.129718	0.0550131	0.0863715	0.0670831	0.192366	0.0572486	0.0121956	0.131135	0.0386664	0.0126332	0.0921644	0.033505	0.247693	0.0629003	0.0189785	0.613752	0.0231716	0.00516568	0.103244	0.59309	3.2985	0.351847	0.353971	0.0879184	0.206264	6.955409
968	0	-13206	-13150.9	-55.0891	0.2910527	0.359831	0.172334	0.246765	0.171888	0.283256	0.215704	0.293152	0.204916	0.220105	0.369725	0.149688	0.202645	0.317627	0.395702	0.230578	0.470672	0.374385	0.228346	0.303218	0.124922	0.19003	0.129324	0.648847	0.29802	0.0675144	0.0923902	0.219342	0.0281333	0.288478	0.191837	0.0835538	0.101197	0.111717	0.04441	0.0827472	0.0758944	0.101051	0.231889	0.112951	0.044429	0.0221472	0.22879	0.08352	0.0179098	0.409659	0.0477631	0.0411492	0.434455	0.0490644	0.00459764	0.0975552	0.580466	3.31738	0.356559	0.362419	0.0597832	0.221239	8.813671
969	1	-13199.4	-13160.3	-39.13	0.2908865	0.392421	0.127925	0.217888	0.126502	0.225201	0.177979	0.23822	0.136051	0.13886	0.396463	0.181302	0.181276	0.218522	0.320168	0.232172	0.386773	0.321566	0.193046	0.229342	0.0990098	0.136853	0.0970508	0.612492	0.0478091	0.0668359	0.0374303	0.13136	0.0924884	0.0214122	0.192293	0.0585662	0.275073	0.181745	0.0924113	0.0366824	0.155537	0.177713	0.0451147	0.0382221	0.0800553	0.0259551	0.028162	0.0458137	0.0313994	0.278098	0.06112	0.0114478	0.590422	0.0275125	0.00458522	0.0974268	0.580176	3.31781	0.355513	0.360065	0.0768617	0.207561	7.217761
970	0	-13210	-13154.4	-55.6459	0.2808927	0.349788	0.175599	0.228094	0.177576	0.274645	0.205499	0.325708	0.233925	0.175888	0.454448	0.0870887	0.230641	0.353485	0.34525	0.282993	0.420381	0.370605	0.216286	0.270212	0.156791	0.230792	0.154157	0.621841	0.221929	0.0836458	0.082652	0.18402	0.0394733	0.288478	0.191837	0.0346228	0.174728	0.114686	0.0241078	0.0680951	0.0491607	0.117214	0.229026	0.161349	0.0742996	0.0580854	0.22879	0.101464	0.0178343	0.499156	0.0380925	0.031365	0.364998	0.0485545	0.00387365	0.0897397	0.562274	3.34411	0.353176	0.381458	0.0570008	0.208366	8.869356
971	1	-13207.8	-13166.5	-41.3127	0.2876238	0.345994	0.163661	0.217888	0.146099	0.224251	0.165242	0.2088	0.208327	0.181461	0.358024	0.143429	0.140647	0.205161	0.257302	0.206969	0.429028	0.357558	0.330178	0.277802	0.0987179	0.187201	0.107576	0.54104	0.0383849	0.0507424	0.0374303	0.138359	0.0751963	0.0853751	0.208651	0.0774981	0.237676	0.267047	0.0793607	0.0668187	0.119619	0.146903	0.0775516	0.0777847	0.0457234	0.0216434	0.0282753	0.0536419	0.0313889	0.279182	0.0615556	0.0250449	0.569022	0.0338061	0.00434519	0.0949086	0.574421	3.32633	0.363312	0.359163	0.0722141	0.205311	7.436037
972	0	-13215.2	-13158.4	-56.7912	0.2532189	0.27375	0.235158	0.289106	0.181854	0.261513	0.201265	0.357586	0.21235	0.175321	0.48368	0.172204	0.160072	0.347048	0.307152	0.236575	0.414374	0.376871	0.272763	0.27102	0.146361	0.194783	0.157165	0.590114	0.400793	0.0401656	0.0731772	0.220279	0.0398477	0.341825	0.166962	0.0555905	0.132962	0.11956	0.00874717	0.0372509	0.0575455	0.0909094	0.250415	0.182583	0.0494478	0.0443454	0.286003	0.0673893	0.0145145	0.490196	0.04142	0.042026	0.362475	0.0493686	0.00226518	0.0690242	0.508225	3.42049	0.350567	0.374882	0.056935	0.217616	8.983885
973	1	-13202	-13165.3	-36.6787	0.302561	0.30002	0.158256	0.214854	0.148236	0.24668	0.190293	0.253563	0.195246	0.164632	0.324069	0.128662	0.149964	0.205161	0.250749	0.218727	0.336921	0.326736	0.166418	0.241731	0.0873291	0.102399	0.129249	0.572041	0.0266987	0.0747347	0.0941343	0.142244	0.0640871	0.0808107	0.179246	0.0706814	0.216119	0.211054	0.0577315	0.106085	0.0358594	0.193904	0.045847	0.0113672	0.0808418	0.0648838	0.0303402	0.0740299	0.035449	0.275146	0.0608682	0.01941	0.582814	0.0263131	0.00550535	0.106489	0.600079	3.28793	0.35799	0.360719	0.080689	0.200602	6.972635
974	0	-13215.3	-13159.7	-55.6434	0.2962922	0.452032	0.209546	0.253906	0.170032	0.285696	0.157503	0.291109	0.216296	0.177331	0.549309	0.184874	0.1696	0.277777	0.281015	0.256289	0.345505	0.425777	0.28676	0.300071	0.0753924	0.203656	0.206136	0.601827	0.301184	0.0969408	0.0901418	0.275779	0.0475398	0.273617	0.158296	0.0690714	0.0617542	0.0713019	0.0552561	0.0352655	0.0288964	0.05815	0.147206	0.142322	0.0740099	0.0925438	0.345387	0.0670041	0.0163747	0.47456	0.0382381	0.0464758	0.380165	0.0441867	0.00499936	0.101614	0.589523	3.30386	0.365031	0.371835	0.0563946	0.206739	8.869107
975	1	-13211.2	-13169.3	-41.9366	0.3161584	0.413875	0.154576	0.20814	0.11777	0.277438	0.131847	0.222567	0.142498	0.186254	0.331604	0.0911127	0.194487	0.248982	0.280769	0.165807	0.383514	0.279312	0.237248	0.342914	0.102774	0.106938	0.125426	0.457006	0.0719344	0.0622117	0.0956702	0.197763	0.0916495	0.143025	0.251097	0.078967	0.311681	0.174623	0.118211	0.0614513	0.0688456	0.142155	0.120649	0.0484618	0.0606857	0.0386813	0.0780242	0.0797829	0.0292964	0.247926	0.0576022	0.0152839	0.607102	0.0427893	0.00669727	0.117109	0.621967	3.25423	0.36367	0.355362	0.0811069	0.199861	7.498428
976	0	-13220.6	-13164.6	-55.9632	0.2813829	0.382094	0.209809	0.269425	0.220973	0.335123	0.214118	0.322829	0.178154	0.138188	0.476719	0.234635	0.148413	0.264848	0.299613	0.30652	0.329643	0.325968	0.377079	0.406597	0.101772	0.177756	0.13189	0.617746	0.244108	0.147659	0.151915	0.143377	0.0435322	0.353239	0.070423	0.0627286	0.0986501	0.0869321	0.0383978	0.0382589	0.0655958	0.0621196	0.27026	0.129864	0.0529968	0.0524476	0.237132	0.0815406	0.0225521	0.506283	0.0367441	0.0283048	0.353228	0.0528876	0.00390692	0.0901148	0.563172	3.34281	0.34049	0.379413	0.0529344	0.227163	8.901089
977	1	-13204.1	-13172.6	-31.4529	0.3061748	0.257395	0.126347	0.159436	0.143066	0.224589	0.180535	0.21422	0.157203	0.117322	0.346952	0.107622	0.150052	0.206749	0.207966	0.159342	0.272779	0.255043	0.244306	0.255729	0.0618637	0.182433	0.132682	0.470268	0.00935025	0.051594	0.0571287	0.145395	0.0569852	0.106091	0.231692	0.0534695	0.193914	0.222423	0.0550672	0.0969766	0.0623808	0.13221	0.0902318	0.0499559	0.086079	0.0176042	0.0422752	0.0553343	0.0363219	0.230472	0.072557	0.0159278	0.600924	0.0437979	0.00580956	0.109307	0.606028	3.27886	0.327686	0.373211	0.0868735	0.212229	6.450058
978	0	-13215	-13161.3	-53.6988	0.2717737	0.443312	0.158071	0.240723	0.154832	0.221726	0.20166	0.287739	0.255701	0.15164	0.463765	0.123212	0.167074	0.353757	0.271121	0.225224	0.376332	0.303405	0.235582	0.305434	0.168568	0.168231	0.112692	0.622411	0.308268	0.147659	0.130049	0.23564	0.0271612	0.345816	0.131737	0.118696	0.166156	0.0751516	0.0236369	0.0624749	0.0523133	0.085609	0.259349	0.116685	0.0524186	0.067734	0.17434	0.0815406	0.0170266	0.523559	0.0404346	0.0219364	0.337046	0.0599981	0.0032854	0.0828053	0.545212	3.3687	0.337308	0.391071	0.0512785	0.220342	8.674646
979	1	-13192.1	-13162.9	-29.1935	0.2914636	0.30115	0.17813	0.195792	0.103745	0.192631	0.136532	0.251912	0.129183	0.14126	0.324735	0.0973324	0.133578	0.184309	0.254133	0.238884	0.285511	0.274145	0.236698	0.24897	0.0770133	0.115146	0.126257	0.362799	0.0301639	0.0509784	0.0706218	0.142713	0.0658391	0.0356939	0.192011	0.0339832	0.173268	0.230426	0.133203	0.0466751	0.0644972	0.118292	0.0481118	0.0177834	0.0381168	0.0375374	0.0462902	0.0580587	0.0341732	0.293593	0.0706813	0.0124174	0.541274	0.0478619	0.00462844	0.0978729	0.581184	3.31631	0.355404	0.355772	0.0738865	0.214938	6.224112
980	0	-13214.3	-13165.3	-48.9302	0.316158	0.38942	0.178492	0.218532	0.154832	0.288825	0.146402	0.267872	0.13651	0.209537	0.360847	0.164962	0.155095	0.299065	0.285806	0.311358	0.343501	0.267758	0.292215	0.282007	0.104286	0.230852	0.122857	0.605054	0.315791	0.0657704	0.100289	0.197592	0.0271612	0.211965	0.153188	0.109286	0.160396	0.114907	0.0281116	0.0715917	0.0495687	0.064517	0.143159	0.124362	0.0882571	0.0950846	0.205202	0.0555002	0.0229016	0.527346	0.0375481	0.0269166	0.34702	0.0382682	0.00669724	0.117109	0.621966	3.25423	0.33916	0.379928	0.0550791	0.225833	8.197785
981	1	-13210.8	-13183	-27.7431	0.3301095	0.368316	0.103343	0.156542	0.150868	0.187866	0.119877	0.233183	0.115299	0.142902	0.315922	0.102161	0.140956	0.141158	0.22019	0.241419	0.257204	0.216341	0.186938	0.20033	0.0986015	0.146618	0.108728	0.44689	0.0399386	0.0648179	0.0479465	0.173788	0.0830573	0.0213965	0.132612	0.0450242	0.210821	0.15495	0.083362	0.0368858	0.118611	0.0836417	0.0717507	0.00814453	0.0744661	0.140322	0.052145	0.0337422	0.0264361	0.318265	0.0793851	0.0131163	0.531014	0.0317834	0.00805271	0.12803	0.64307	3.22085	0.349431	0.369562	0.0730138	0.207994	6.079075
982	0	-13211	-13163	-48.0018	0.2780915	0.297811	0.203136	0.243004	0.154611	0.262727	0.205093	0.301029	0.162163	0.160974	0.490394	0.153782	0.110821	0.249429	0.306097	0.301366	0.385366	0.308333	0.221226	0.293925	0.197991	0.189035	0.10849	0.555416	0.22388	0.0503625	0.107382	0.162893	0.0247698	0.230405	0.154374	0.115154	0.163374	0.0790065	0.0452663	0.0162273	0.125324	0.0748823	0.186971	0.142494	0.0356415	0.0646519	0.175237	0.0644308	0.0206655	0.529727	0.0390155	0.0313858	0.344109	0.0350976	0.00368678	0.0876005	0.557108	3.3516	0.336963	0.386662	0.0511545	0.225221	8.104948
983	1	-13192.4	-13166.5	-25.9253	0.3129421	0.244775	0.110214	0.189684	0.108012	0.197117	0.159337	0.194987	0.126079	0.159244	0.246471	0.107835	0.114809	0.217779	0.187391	0.256653	0.258038	0.204739	0.207504	0.187883	0.073706	0.0930217	0.106743	0.470657	0.033443	0.0669017	0.044714	0.156072	0.103786	0.0395274	0.173249	0.060599	0.172241	0.20876	0.0602298	0.0577977	0.0959744	0.133496	0.030511	0.0043535	0.0803845	0.0326248	0.0567708	0.0631854	0.0338214	0.293238	0.076075	0.0191159	0.54503	0.0327192	0.00640373	0.114593	0.616911	3.26209	0.337558	0.378334	0.0720175	0.212091	5.897298
984	0	-13210.6	-13163	-47.6177	0.2920412	0.321918	0.14918	0.202505	0.236505	0.200977	0.205687	0.310159	0.163116	0.215953	0.427294	0.12396	0.161042	0.224254	0.262455	0.232611	0.369506	0.321596	0.229799	0.29208	0.142148	0.153127	0.094388	0.588702	0.262227	0.09519	0.0990942	0.257834	0.0247698	0.221031	0.170462	0.051247	0.101262	0.17224	0.0178877	0.0045096	0.117309	0.0930489	0.186815	0.144625	0.0362331	0.0646519	0.190341	0.126799	0.0224517	0.513764	0.0384531	0.0311359	0.354086	0.0401086	0.00467195	0.0983197	0.582192	3.31482	0.345564	0.37789	0.0540002	0.222545	8.066539
985	1	-13187.2	-13164.5	-22.7812	0.3180852	0.267907	0.152603	0.131306	0.120567	0.209834	0.147029	0.223507	0.152488	0.138579	0.266027	0.113519	0.100463	0.200905	0.155186	0.209765	0.226368	0.202874	0.190621	0.177604	0.0845051	0.125044	0.0927243	0.433238	0.00876273	0.0454852	0.0766996	0.132447	0.0620533	0.0346077	0.185181	0.0606855	0.130314	0.139825	0.0785694	0.0487416	0.0874115	0.140373	0.0500658	0.0399002	0.0615952	0.0116659	0.0390085	0.0268314	0.0404512	0.337469	0.0631009	0.024507	0.494724	0.0397476	0.00687655	0.118617	0.624961	3.24955	0.346018	0.361411	0.0752586	0.217312	5.582885
986	0	-13208.3	-13157.8	-50.4821	0.2851959	0.386238	0.226736	0.210626	0.174645	0.331734	0.127265	0.309063	0.197129	0.167593	0.48104	0.155917	0.153505	0.28383	0.278161	0.248059	0.369506	0.314976	0.24892	0.279165	0.116516	0.218982	0.130748	0.642872	0.285784	0.0817648	0.101732	0.220707	0.0207433	0.288909	0.158388	0.0279676	0.0770154	0.0975179	0.00974126	0.00162323	0.0242766	0.0717921	0.175371	0.173305	0.0329968	0.080492	0.289801	0.0798192	0.0169129	0.466343	0.0397786	0.0448294	0.364771	0.0673652	0.00417144	0.0930399	0.570083	3.33271	0.344329	0.372726	0.0594515	0.223493	8.352971
987	1	-13210.3	-13181.7	-28.5334	0.329563	0.243127	0.144113	0.181364	0.129253	0.167536	0.174323	0.203416	0.150263	0.100507	0.306943	0.124848	0.0848629	0.179634	0.26954	0.203219	0.348357	0.296279	0.180002	0.27948	0.0906509	0.125669	0.125726	0.462433	0.00432046	0.0696523	0.0393911	0.178369	0.0837793	0.0234751	0.147939	0.0809767	0.128193	0.181633	0.145054	0.0444016	0.100207	0.124758	0.0373866	0.0266027	0.0421009	0.092463	0.0259071	0.00994582	0.04047	0.333955	0.0622674	0.0219863	0.512973	0.028348	0.00799713	0.127603	0.642268	3.22213	0.340607	0.375895	0.0724969	0.211002	6.158102
988	0	-13222	-13170.6	-51.4154	0.2898646	0.386238	0.181727	0.241409	0.13742	0.228665	0.13545	0.240887	0.173114	0.177166	0.450945	0.139465	0.21149	0.269211	0.261562	0.194204	0.48736	0.326923	0.228049	0.27215	0.177696	0.182997	0.183361	0.666823	0.328048	0.110063	0.118474	0.246719	0.00556107	0.194948	0.17135	0.0698207	0.18547	0.111307	0.0356211	0.00402858	0.0203734	0.0373362	0.207701	0.0941138	0.0481718	0.0291826	0.37586	0.0978456	0.0158386	0.404299	0.0472737	0.0389013	0.420336	0.0733509	0.00450923	0.0966373	0.578382	3.32047	0.348675	0.380268	0.0571273	0.213929	8.446304
