Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2084	0	-15369.3	-15384.4	15.1459	0.12741	0.0833372	0.0915406	0.102647	0.10661	0.0911562	0.134836	0.0641665	0.0877878	0.161324	0.089451	0.0810115	0.111873	0.0981042	0.0970329	0.146456	0.116446	0.129046	0.119316	0.0613834	0.0720943	0.0848015	0.178873	0.0408981	0.0626348	0.0486651	0.0282093	0.0401192	0.0257206	0.036503	0.011503	0.0261957	0.0436629	0.0303976	0.0261897	0.0223527	0.0387806	0.0073203	0.0378096	0.0415571	0.0253201	0.0370742	0.0858731	0.216893	0.305555	0.105047	0.372505	3.153492
2085	1	-15376.5	-15391.2	14.6991	0.121313	0.0963118	0.106617	0.0882785	0.121852	0.088285	0.136048	0.0665837	0.102436	0.184895	0.0760582	0.0751892	0.090171	0.107623	0.100415	0.149584	0.12946	0.121492	0.109342	0.0610875	0.1132	0.0729617	0.15453	0.0614645	0.0383087	0.0280826	0.0195581	0.0271867	0.0364998	0.0340343	0.0514396	0.0309931	0.0259096	0.0385541	0.0212575	0.0266735	0.0665536	0.0489616	0.0280515	0.0355724	0.0173452	0.0450002	0.0429974	0.218013	0.321669	0.0998315	0.360486	3.198178
2086	0	-15375.3	-15390	14.7146	0.1335	0.0944294	0.10122	0.106478	0.109863	0.0971474	0.114483	0.105141	0.0774425	0.175111	0.0815732	0.0821741	0.10614	0.0879891	0.113931	0.114931	0.113829	0.112057	0.119195	0.0806542	0.106118	0.0865215	0.183139	0.0288995	0.0357187	0.0563214	0.0276219	0.0273597	0.0164722	0.0486363	0.0182454	0.0316059	0.0460273	0.0266646	0.0305156	0.0343847	0.0375872	0.0242996	0.0514448	0.0465407	0.0201024	0.0212035	0.0639027	0.206933	0.30046	0.105539	0.387068	3.196622
2087	1	-15374.2	-15389.4	15.2672	0.132841	0.0896766	0.101756	0.0869638	0.121852	0.0719444	0.123995	0.0855033	0.108206	0.158473	0.0806793	0.0759474	0.108175	0.0820239	0.108318	0.1265	0.114179	0.109968	0.102442	0.0902485	0.0843043	0.0848807	0.168007	0.0492013	0.0444241	0.0210007	0.0143248	0.0280239	0.029959	0.0279356	0.0450623	0.0523812	0.0293747	0.0240539	0.0210326	0.0297813	0.0671124	0.0472635	0.0234393	0.0598483	0.0223105	0.0505009	0.0374523	0.201502	0.304514	0.106719	0.387265	3.141367
2088	0	-15370.5	-15385.7	15.2242	0.109685	0.104198	0.0938705	0.0917957	0.103602	0.0864697	0.132543	0.0846356	0.109479	0.160381	0.0811245	0.0827408	0.0867834	0.085193	0.0951065	0.133139	0.123646	0.0987173	0.129024	0.0925021	0.0808594	0.0865215	0.175543	0.0335085	0.0611512	0.0283115	0.0236772	0.0366535	0.0306962	0.0379647	0.0231355	0.0311083	0.0490598	0.0330567	0.0326146	0.0333873	0.0349579	0.0104379	0.0295275	0.0480824	0.0290884	0.0352219	0.0764584	0.210268	0.308737	0.109095	0.3719	3.145661
2089	1	-15367.1	-15382.4	15.3011	0.121199	0.0985646	0.112084	0.106774	0.11568	0.0761166	0.129472	0.0795051	0.0952524	0.175431	0.0972219	0.0860088	0.0888418	0.0985706	0.101327	0.127004	0.137093	0.110153	0.124655	0.0668607	0.0854555	0.0882521	0.146441	0.0545341	0.0290995	0.0319302	0.0110516	0.0335575	0.0241211	0.0233866	0.0401411	0.0229967	0.0221337	0.0241241	0.0224202	0.0250821	0.0772249	0.0551694	0.0211817	0.0302419	0.0301838	0.0484001	0.0430322	0.227154	0.291948	0.102802	0.378096	3.137975
2090	0	-15378.3	-15394.5	16.233	0.125921	0.0936873	0.0907169	0.0947694	0.104591	0.100149	0.120943	0.0845272	0.0818893	0.148872	0.066933	0.0788103	0.0919864	0.093287	0.114879	0.148974	0.126813	0.0943779	0.10577	0.0709449	0.0789243	0.0686387	0.15142	0.0224933	0.0397757	0.0509337	0.0241284	0.034523	0.033763	0.0561446	0.0273568	0.0231248	0.0547771	0.0226823	0.0397462	0.0232977	0.0327459	0.0242507	0.0421371	0.0457599	0.00844077	0.0444712	0.0564063	0.218361	0.297873	0.0997941	0.383972	3.044783
2091	1	-15369	-15384.1	15.0823	0.099345	0.0989891	0.0989063	0.106096	0.116472	0.0816572	0.151597	0.071465	0.0975421	0.17147	0.0831279	0.0860088	0.0860357	0.0907694	0.110177	0.142677	0.128263	0.124971	0.128419	0.0954037	0.0899434	0.0832664	0.163735	0.0420439	0.0292541	0.04651	0.00802623	0.027156	0.0327548	0.0208479	0.0337252	0.0238785	0.0251395	0.021708	0.0121933	0.0321029	0.0784259	0.049515	0.0187921	0.0448662	0.0202486	0.0482988	0.0380255	0.220935	0.289901	0.103749	0.385415	3.159851
2092	0	-15373	-15387.4	14.3175	0.132345	0.110018	0.113457	0.10385	0.124038	0.0752377	0.145842	0.0740028	0.102255	0.169179	0.0738891	0.0847235	0.0981909	0.0811354	0.089521	0.103427	0.128066	0.122432	0.11896	0.0820981	0.100046	0.0821804	0.207286	0.0339974	0.0610828	0.0347035	0.0238107	0.0387994	0.0274363	0.0413402	0.0301065	0.0242888	0.0544584	0.0264901	0.0205128	0.0264104	0.0379186	0.0248154	0.0455559	0.0342327	0.0170374	0.0278925	0.083261	0.211723	0.3058	0.10375	0.378727	3.236331
2093	1	-15384	-15399.4	15.4364	0.124602	0.110653	0.0747766	0.0994453	0.101757	0.104724	0.141158	0.105612	0.0890002	0.190394	0.0863973	0.0709051	0.0911568	0.103891	0.110249	0.128166	0.102173	0.112744	0.10608	0.0724256	0.0851329	0.0555434	0.174042	0.049081	0.0353651	0.0408745	0.00640502	0.0244639	0.0235627	0.014923	0.0476233	0.0445353	0.0289846	0.0298572	0.0154033	0.0329234	0.0886349	0.0402713	0.021835	0.0339342	0.0225043	0.0369445	0.0452923	0.218426	0.307766	0.104123	0.369684	3.124447
2094	0	-15375.8	-15391.3	15.5505	0.132892	0.0989004	0.107673	0.0960836	0.119643	0.0801017	0.108346	0.064638	0.0879035	0.162197	0.06663	0.0739663	0.0834176	0.0930741	0.108586	0.148894	0.12889	0.113036	0.11975	0.0789602	0.0759652	0.0766065	0.145263	0.0586777	0.0422681	0.04649	0.0307394	0.0426782	0.0267162	0.0323441	0.0211566	0.0196596	0.0402131	0.0354989	0.032175	0.0226841	0.0327779	0.0184778	0.0448664	0.0547304	0.0327865	0.034432	0.0722393	0.210973	0.307376	0.10818	0.373471	3.113029
2095	1	-15386.5	-15402.2	15.7498	0.129937	0.0807537	0.104233	0.130209	0.0823791	0.0660463	0.133913	0.0877411	0.0899119	0.142904	0.0702128	0.103173	0.0808618	0.103711	0.100471	0.116684	0.105571	0.116498	0.122331	0.0787535	0.0914832	0.0739373	0.169552	0.0485927	0.0353651	0.0336881	0.0269252	0.0455382	0.0358294	0.0244945	0.0263046	0.0216502	0.0323436	0.0289031	0.0216093	0.0317544	0.0863266	0.0284626	0.0189647	0.0520422	0.0204356	0.049058	0.043549	0.215602	0.30896	0.106835	0.368603	3.093105
2096	0	-15373.5	-15388.8	15.2694	0.126574	0.10402	0.10158	0.0960195	0.0983522	0.102205	0.126915	0.0808798	0.108627	0.15888	0.0857698	0.078258	0.0874838	0.0967343	0.0813712	0.134992	0.114662	0.114906	0.10939	0.0819493	0.0918898	0.0856445	0.184506	0.0361422	0.0513135	0.0456117	0.0153274	0.02702	0.0214434	0.0426846	0.0391992	0.0215804	0.0479301	0.0237455	0.0220012	0.0259892	0.0327944	0.0161851	0.0456835	0.0443759	0.0219037	0.0406352	0.0679703	0.213793	0.295511	0.106787	0.38391	3.141147
2097	1	-15377.3	-15392.8	15.4634	0.105433	0.10732	0.101875	0.109385	0.119885	0.0685651	0.105004	0.107016	0.0950838	0.1676	0.0937167	0.0713801	0.08985	0.0804244	0.119198	0.11318	0.130563	0.109931	0.116656	0.0888139	0.0960543	0.0767438	0.161662	0.054559	0.0353651	0.0168821	0.0269252	0.0195873	0.0438158	0.0141235	0.0366248	0.0176343	0.0247991	0.044362	0.0188185	0.0361927	0.0853723	0.0410188	0.0272808	0.0509559	0.0231247	0.0322832	0.0366731	0.212512	0.293374	0.106035	0.38808	3.121739
2098	0	-15375.6	-15390.9	15.2795	0.109569	0.0978864	0.0861902	0.115645	0.124259	0.0640802	0.133968	0.0736786	0.0870744	0.153988	0.0664511	0.0760587	0.0953792	0.0735525	0.115338	0.148657	0.143007	0.111886	0.13975	0.0755363	0.0951744	0.0795766	0.146075	0.0444501	0.0690314	0.0393566	0.0277438	0.0407109	0.0268351	0.0406387	0.036595	0.0157204	0.0414466	0.0239445	0.0239824	0.023387	0.0354507	0.0276508	0.0566477	0.0428231	0.0169387	0.0356317	0.0583657	0.215941	0.300541	0.105215	0.378302	3.140133
2099	1	-15378.8	-15395.4	16.5493	0.1118	0.114381	0.0966262	0.0954683	0.119475	0.100155	0.107191	0.0839445	0.0790364	0.160371	0.0626694	0.087729	0.0900352	0.0601317	0.114571	0.113075	0.139842	0.111681	0.133526	0.0708075	0.0731793	0.0816397	0.155888	0.0370214	0.0381904	0.0355121	0.0138374	0.0289008	0.0416451	0.0148237	0.0456087	0.0179856	0.0251604	0.0148333	0.02138	0.0197378	0.0698196	0.0613111	0.0241511	0.0421367	0.0184801	0.0445919	0.0347974	0.222176	0.291139	0.0990938	0.38759	3.013149
2100	0	-15379.5	-15395.6	16.1004	0.123598	0.0883875	0.0968625	0.105924	0.112156	0.0671065	0.123295	0.0581667	0.105444	0.179625	0.0688562	0.0950865	0.091043	0.0814625	0.115338	0.127688	0.15988	0.109383	0.112155	0.0663717	0.0783996	0.0720299	0.156512	0.038479	0.0495004	0.023779	0.0251827	0.0330555	0.029847	0.0272602	0.0190325	0.0150354	0.0517105	0.0320881	0.0351063	0.0316143	0.0269587	0.0186956	0.0339848	0.0325008	0.0115167	0.0373946	0.0905262	0.212416	0.316627	0.106256	0.364702	3.058039
2101	1	-15370.9	-15386.2	15.3081	0.113089	0.102824	0.0990473	0.0954683	0.101552	0.0930894	0.111363	0.0963273	0.0968871	0.150669	0.0867221	0.0737314	0.0900352	0.0929352	0.108635	0.135059	0.124249	0.112358	0.119172	0.0788257	0.0944199	0.0780802	0.177442	0.0380717	0.029729	0.0310516	0.0124048	0.0270935	0.0438218	0.0126286	0.0259509	0.0311378	0.0278766	0.0267509	0.0267558	0.0371201	0.0694828	0.0452234	0.0281519	0.0565074	0.0524789	0.0458489	0.0372054	0.220674	0.297464	0.103118	0.378744	3.137272
2102	0	-15378.1	-15393.7	15.5764	0.106358	0.10314	0.112195	0.0908082	0.0799227	0.0878538	0.127433	0.0806496	0.0726797	0.188249	0.0978527	0.0769973	0.0886333	0.0980149	0.1037	0.129809	0.134353	0.126637	0.0963188	0.0832923	0.093167	0.100616	0.146342	0.0276439	0.0521061	0.0449511	0.0174759	0.037533	0.0301002	0.0366603	0.00932617	0.0186001	0.0482171	0.0380859	0.0377015	0.0228382	0.0354132	0.0136346	0.0453776	0.0370653	0.0092699	0.0409675	0.0824554	0.214429	0.294669	0.101783	0.389119	3.110446
2103	1	-15371.4	-15386.5	15.041	0.115401	0.109708	0.0987125	0.107585	0.109778	0.108875	0.140823	0.0750247	0.101865	0.181382	0.0729071	0.0822271	0.112085	0.102239	0.114183	0.12202	0.113217	0.117789	0.119407	0.0712631	0.0756144	0.0711682	0.149974	0.0449499	0.0411987	0.0293076	0.0213634	0.0245273	0.0303831	0.0140406	0.0423409	0.0224586	0.0168578	0.0202911	0.0145987	0.0301057	0.0967153	0.0520418	0.0231994	0.0499771	0.0226804	0.0527197	0.0409779	0.230334	0.298301	0.0970393	0.374327	3.163982
2104	0	-15373.2	-15388.1	14.9516	0.118165	0.074622	0.105346	0.11473	0.126256	0.0883461	0.125057	0.0806496	0.106357	0.188249	0.0836689	0.0899022	0.0964194	0.0948933	0.11102	0.119784	0.135251	0.0902915	0.122061	0.0648676	0.0719096	0.0807691	0.163551	0.0291806	0.0499115	0.0531395	0.0241185	0.0396929	0.0231569	0.0224925	0.0325925	0.0278917	0.0370333	0.0360283	0.0258901	0.0316422	0.0372048	0.0183473	0.0600038	0.03342	0.0260249	0.0295133	0.0834722	0.215573	0.296947	0.102739	0.384741	3.172923
2105	1	-15371.3	-15386.9	15.6534	0.135608	0.104805	0.115773	0.0953306	0.10326	0.0789755	0.140342	0.0761383	0.108078	0.151153	0.0743607	0.0848891	0.0759837	0.103264	0.101232	0.118265	0.100028	0.104368	0.118566	0.0779904	0.0845416	0.0868996	0.175085	0.0626655	0.0425827	0.0345412	0.0205606	0.0150801	0.0347311	0.0191233	0.035073	0.02815	0.0252157	0.039131	0.0172653	0.0320036	0.0683304	0.0441379	0.0257381	0.0243972	0.0270431	0.0481277	0.0439097	0.216899	0.296923	0.0995563	0.386622	3.102743
2106	0	-15371.8	-15386.8	14.9994	0.138984	0.114717	0.0977422	0.0910735	0.113368	0.0707658	0.116307	0.0653729	0.0805456	0.165264	0.0660834	0.0892712	0.0902705	0.104193	0.0984237	0.119784	0.128112	0.122347	0.126862	0.0738847	0.106721	0.0747515	0.177878	0.036059	0.0668199	0.0449293	0.0291946	0.0384706	0.0408236	0.0340467	0.026704	0.0326747	0.0303916	0.0288944	0.0278381	0.0261765	0.0397525	0.0204632	0.0457286	0.0365699	0.0148626	0.0370016	0.078019	0.224215	0.307241	0.103734	0.364811	3.168143
2107	1	-15375.7	-15390.3	14.6009	0.124509	0.0918118	0.111729	0.0966096	0.11486	0.0931872	0.125488	0.0643345	0.101031	0.183548	0.0932435	0.075443	0.0957633	0.0883418	0.139571	0.117956	0.107217	0.111275	0.126902	0.0738321	0.0947603	0.0658162	0.17671	0.0449178	0.035715	0.0377423	0.0286702	0.0291795	0.03217	0.00997789	0.0446755	0.0248327	0.020486	0.0407141	0.0226171	0.0272446	0.104265	0.0514525	0.0245207	0.0271572	0.0280026	0.0423756	0.0573398	0.221081	0.30494	0.0950116	0.378967	3.207994
2108	0	-15373	-15387.4	14.3812	0.116384	0.0955098	0.104064	0.114267	0.118483	0.0966671	0.131476	0.0831437	0.0873406	0.168941	0.080801	0.0887603	0.0819944	0.089311	0.0981972	0.135427	0.141255	0.105212	0.124477	0.0710877	0.0665799	0.0915449	0.175007	0.0395446	0.0544288	0.0419309	0.0270667	0.0377867	0.0379676	0.0390001	0.0284925	0.0245849	0.0426497	0.0206971	0.0286055	0.0261765	0.0362027	0.0155351	0.045907	0.0644612	0.0361666	0.027944	0.0888858	0.227487	0.301494	0.0967435	0.374275	3.229965
2109	1	-15369.7	-15384.9	15.1757	0.131889	0.0871894	0.097629	0.124378	0.112472	0.07015	0.126647	0.0636759	0.101031	0.167129	0.0787019	0.076599	0.092402	0.0932233	0.129196	0.132668	0.11576	0.107096	0.109924	0.0778155	0.0730759	0.0931147	0.163662	0.0428909	0.0529566	0.0387749	0.0193555	0.0206238	0.0343879	0.0197035	0.0322641	0.0223753	0.0288041	0.0295442	0.0263578	0.0294345	0.0866554	0.0416352	0.0341057	0.0396398	0.0299594	0.0467683	0.048846	0.21442	0.311084	0.103557	0.37094	3.15051
2110	0	-15373.3	-15387.5	14.217	0.133535	0.0946305	0.0968879	0.107967	0.109084	0.0677924	0.131065	0.0781139	0.106533	0.166742	0.0731379	0.096091	0.0975269	0.0854756	0.0990118	0.149419	0.141255	0.0984729	0.124613	0.0913421	0.103151	0.0819193	0.160139	0.0259339	0.0863626	0.0471479	0.0279588	0.0341261	0.0209003	0.0351327	0.0220472	0.032283	0.0476837	0.0323933	0.0318197	0.0245123	0.0308765	0.022752	0.0498265	0.0427684	0.0259111	0.0379529	0.0740913	0.216069	0.308067	0.105285	0.370579	3.246386
2111	1	-15373.6	-15389.6	16.0309	0.121219	0.111984	0.0969752	0.093889	0.10371	0.0910793	0.111567	0.0867918	0.0895663	0.154264	0.0861987	0.0683345	0.114561	0.0780845	0.10449	0.132668	0.108208	0.127335	0.0970821	0.0873419	0.073387	0.0624031	0.165024	0.0459912	0.0440848	0.0238246	0.0336989	0.029274	0.0401675	0.0161533	0.0392286	0.0282577	0.0203632	0.0267841	0.0290537	0.0282343	0.070485	0.0393687	0.0261185	0.0310041	0.0326448	0.0416432	0.0524516	0.219328	0.299826	0.100873	0.379973	3.064996
2112	0	-15372.7	-15388.1	15.4036	0.110841	0.113734	0.0921239	0.117037	0.108806	0.0753318	0.127248	0.0794373	0.0940776	0.145681	0.0706647	0.0668096	0.102831	0.087713	0.132099	0.112879	0.116678	0.099821	0.0991556	0.0757115	0.0689114	0.100347	0.160219	0.0403921	0.0638178	0.0451902	0.0218953	0.0311679	0.0285806	0.039696	0.0281466	0.0194407	0.0595062	0.0295799	0.0336724	0.0258916	0.0445549	0.0229259	0.0520559	0.05797	0.0214071	0.0255116	0.0781639	0.215411	0.302775	0.100497	0.381318	3.127725
2113	1	-15365.6	-15381.2	15.6052	0.124777	0.0934679	0.0895191	0.11364	0.107722	0.0814635	0.127525	0.0796272	0.0814295	0.161246	0.0828081	0.0712015	0.0972504	0.0919574	0.108056	0.144536	0.120519	0.112225	0.115571	0.0939915	0.0790777	0.0783517	0.155982	0.0551584	0.0369856	0.043948	0.0168742	0.0245294	0.0326626	0.0184209	0.0348181	0.0221644	0.0196228	0.0294577	0.0298993	0.0346952	0.0992576	0.0470782	0.0132111	0.0254267	0.0246898	0.0432889	0.0434325	0.21845	0.30441	0.104635	0.372504	3.107567
2114	0	-15375	-15389.3	14.273	0.116858	0.108068	0.121501	0.0896194	0.106487	0.069374	0.117228	0.0908098	0.0987236	0.156421	0.0625858	0.0839619	0.105255	0.0846528	0.129087	0.13525	0.131645	0.112601	0.133238	0.0692469	0.0671523	0.0931067	0.173106	0.0319581	0.0461298	0.0435283	0.0287209	0.0374837	0.0269905	0.0439833	0.0342393	0.0129684	0.051711	0.0392053	0.04082	0.0259554	0.0418713	0.0247396	0.0548722	0.0491755	0.0215854	0.0261984	0.102673	0.218353	0.307088	0.102654	0.371905	3.240787
2115	1	-15374.8	-15388.7	13.9112	0.136523	0.109311	0.0958814	0.118938	0.117216	0.0925146	0.14316	0.0621421	0.0881088	0.17692	0.107768	0.0809395	0.0927358	0.0945411	0.106258	0.141689	0.139145	0.115572	0.134173	0.0787612	0.0896498	0.0785831	0.16556	0.0706577	0.0554203	0.0275057	0.0180069	0.0255143	0.0313705	0.0166211	0.0335737	0.0327539	0.034017	0.0229278	0.0180738	0.0273804	0.0769674	0.0460718	0.0194606	0.0317374	0.0238778	0.0574517	0.0414822	0.218003	0.294982	0.103948	0.383066	3.27696
2116	0	-15383.5	-15399.3	15.7649	0.13952	0.108465	0.0902367	0.0837958	0.10084	0.0873743	0.109966	0.0668261	0.0989886	0.119286	0.0804266	0.0631836	0.0876647	0.100955	0.0979804	0.138969	0.123834	0.125229	0.131757	0.0722411	0.090099	0.0740734	0.184923	0.0391977	0.0708458	0.0349777	0.0270874	0.0289584	0.0169686	0.0261912	0.0192793	0.0135514	0.0468462	0.0224338	0.0310812	0.0172183	0.062502	0.0269513	0.0453593	0.0423414	0.0218476	0.028531	0.092787	0.212087	0.309837	0.101222	0.376854	3.091592
2117	1	-15370.7	-15385.6	14.9413	0.127097	0.0883701	0.109648	0.109271	0.125748	0.0660083	0.114202	0.0910445	0.0959683	0.173344	0.0729734	0.108536	0.109536	0.0932132	0.109813	0.14205	0.148917	0.108687	0.101155	0.0702489	0.0829722	0.0657062	0.153152	0.0528091	0.0435325	0.0382687	0.0149227	0.0233783	0.0380529	0.0194108	0.0548276	0.0308914	0.032135	0.0298956	0.0220131	0.0242983	0.0853063	0.0444139	0.0210204	0.0318571	0.0272615	0.0410658	0.0309328	0.214852	0.304026	0.104092	0.37703	3.173954
2118	0	-15371.4	-15386.8	15.4746	0.12837	0.111667	0.0799542	0.110824	0.104869	0.0979111	0.113668	0.0719616	0.0951917	0.152528	0.0843261	0.0810609	0.0848154	0.0990737	0.104692	0.124659	0.139036	0.0963238	0.117827	0.0828889	0.0929973	0.0751402	0.19121	0.018813	0.0462075	0.0430768	0.0176524	0.0411422	0.039515	0.0249353	0.0251828	0.0189293	0.0458666	0.0225388	0.0220434	0.0261321	0.0539572	0.0251039	0.044214	0.0346563	0.0226199	0.0305678	0.0764705	0.213457	0.304367	0.106796	0.37538	3.12062
2119	1	-15379.5	-15394.5	14.9494	0.118048	0.101955	0.126625	0.0987524	0.115565	0.0724756	0.143924	0.0652367	0.107894	0.167655	0.0933857	0.089354	0.0952756	0.107518	0.0977944	0.119438	0.146708	0.123461	0.113713	0.0598215	0.0742087	0.105496	0.139482	0.0487989	0.027636	0.0242407	0.0177572	0.0268543	0.029276	0.0262172	0.0445776	0.0384141	0.0181823	0.0321652	0.029048	0.038763	0.0915313	0.0330893	0.02231	0.0445312	0.0234213	0.0357166	0.0368239	0.224264	0.309171	0.101746	0.364819	3.17314
2120	0	-15380.1	-15395.3	15.1349	0.11662	0.0967729	0.0799542	0.109478	0.101087	0.0807492	0.129733	0.0752223	0.0837418	0.176253	0.0737106	0.0988585	0.102851	0.100828	0.097522	0.140568	0.135555	0.104203	0.128445	0.0654749	0.0929973	0.0699166	0.172704	0.0203962	0.0669425	0.0379094	0.0228046	0.0286872	0.0237765	0.0305806	0.0251828	0.0200411	0.0480571	0.0310708	0.0453621	0.0334084	0.0393166	0.00875864	0.0521711	0.0371957	0.0382901	0.0389971	0.0723952	0.229796	0.288929	0.112497	0.368778	3.15459
2121	1	-15375.3	-15389.4	14.0404	0.110753	0.109127	0.115052	0.105874	0.122029	0.072963	0.120523	0.0786903	0.107804	0.164444	0.084723	0.0830285	0.127921	0.0976543	0.0968221	0.115167	0.124921	0.143583	0.11678	0.0618212	0.0887465	0.0900661	0.17096	0.0562558	0.0403727	0.0375907	0.0208514	0.0335428	0.0257039	0.0246435	0.046023	0.0361113	0.0322837	0.0367718	0.0139257	0.0381837	0.0808054	0.0492082	0.0277673	0.0404199	0.0314628	0.0534567	0.0292138	0.216263	0.294538	0.106972	0.382227	3.264049
2122	0	-15378.7	-15392.9	14.2027	0.139281	0.141509	0.0984199	0.113103	0.141889	0.078932	0.106272	0.074748	0.0980318	0.169876	0.0726214	0.0775296	0.0980187	0.0916148	0.104757	0.108004	0.129815	0.115606	0.13334	0.0744902	0.0934224	0.0838059	0.186815	0.0308498	0.0359576	0.0400004	0.0159266	0.0330706	0.0209357	0.0414551	0.0251828	0.0194321	0.0448983	0.0313933	0.0337187	0.0243823	0.0506463	0.0186988	0.045942	0.0442246	0.0434446	0.0344723	0.0812799	0.21721	0.29541	0.112866	0.374513	3.247813
2123	1	-15370.4	-15385.7	15.2679	0.0943955	0.1197	0.0944483	0.0940228	0.0933897	0.0926927	0.116156	0.0763302	0.102327	0.165872	0.0751016	0.0922651	0.084864	0.0926477	0.104008	0.14263	0.124533	0.127858	0.129934	0.0950809	0.0887465	0.0714777	0.160482	0.0447964	0.0477543	0.0402004	0.0109384	0.025875	0.0325448	0.0212993	0.033753	0.0301449	0.0208078	0.0261169	0.0174091	0.0420319	0.0836045	0.05261	0.0161064	0.0335981	0.0325768	0.0397341	0.0504251	0.211737	0.297124	0.100383	0.390756	3.141289
2124	0	-15372	-15386.8	14.7684	0.119087	0.117809	0.104753	0.0986438	0.0925863	0.0822625	0.133147	0.0907847	0.103466	0.178754	0.0716208	0.0858755	0.0879124	0.096138	0.111599	0.124972	0.134211	0.10724	0.107111	0.0960029	0.095952	0.0890323	0.148138	0.0299784	0.0404551	0.0468768	0.0262937	0.0329764	0.0490128	0.037766	0.0239758	0.0392842	0.0537107	0.0313933	0.0294591	0.0215914	0.0333203	0.0147403	0.0464537	0.0428551	0.0140942	0.0254554	0.0744509	0.220935	0.298323	0.100267	0.380476	3.191242
2125	1	-15376.7	-15392.4	15.6363	0.126449	0.108487	0.0733756	0.0973101	0.0999088	0.0905569	0.109517	0.0877659	0.0853432	0.176075	0.0696327	0.0727311	0.0918977	0.0965958	0.117941	0.135855	0.124246	0.125645	0.13544	0.06822	0.0937352	0.0889534	0.197002	0.0477455	0.0336247	0.0424944	0.00996556	0.0232649	0.0263666	0.0168924	0.0506718	0.0301449	0.0327158	0.0209898	0.0121129	0.0372635	0.0445655	0.0455287	0.0211601	0.0356154	0.0153268	0.0514836	0.033841	0.217205	0.29034	0.105731	0.386725	3.104458
2126	0	-15369.5	-15384.4	14.9043	0.131638	0.106104	0.101736	0.109668	0.103896	0.0842237	0.121911	0.0788091	0.0947967	0.159672	0.0829239	0.0919495	0.0973974	0.108955	0.10975	0.134098	0.136289	0.111907	0.112941	0.0775457	0.0808681	0.0881761	0.165371	0.0221534	0.0626984	0.0463665	0.0319605	0.0244775	0.0258182	0.0257446	0.0304085	0.0211018	0.0572925	0.018084	0.0298188	0.014011	0.053974	0.0168166	0.0369859	0.0384358	0.00994113	0.0401106	0.0808264	0.201763	0.312958	0.106813	0.378466	3.177654
2127	1	-15379.7	-15394.3	14.6217	0.12892	0.111557	0.101418	0.100155	0.108066	0.090125	0.125497	0.0770578	0.0769258	0.154542	0.0826196	0.0900512	0.0919259	0.0999562	0.0952334	0.129368	0.131899	0.124095	0.126561	0.0547909	0.0812795	0.0742037	0.176859	0.0513312	0.0623504	0.0433808	0.0160299	0.0247882	0.0360259	0.0249363	0.0551706	0.0283705	0.023466	0.0282851	0.0270345	0.0326974	0.0836357	0.0409915	0.0325036	0.0377301	0.0404115	0.0513429	0.0323226	0.23589	0.303448	0.0969961	0.363666	3.205911
2128	0	-15376.5	-15391.7	15.1353	0.144392	0.092606	0.0903943	0.0715912	0.100231	0.0843214	0.125864	0.0895674	0.0897173	0.167673	0.082396	0.0871779	0.11765	0.0970376	0.124239	0.120281	0.115022	0.118185	0.0998999	0.0678746	0.0839536	0.0793937	0.149531	0.0336361	0.0616839	0.0554918	0.0312443	0.036958	0.0332026	0.0276763	0.0223879	0.0233187	0.0639015	0.0464011	0.0182651	0.023449	0.0445021	0.0189837	0.0574813	0.0348167	0.0240013	0.0215372	0.0766116	0.218214	0.295555	0.105009	0.381222	3.154549
2129	1	-15369.4	-15385.4	16.0499	0.12892	0.0986323	0.10046	0.108429	0.105569	0.083548	0.127341	0.080885	0.0790457	0.148833	0.0747782	0.0687315	0.0982405	0.0999562	0.0985563	0.128995	0.130956	0.114062	0.125936	0.0734221	0.0841584	0.0673821	0.174924	0.0582704	0.0417311	0.0278693	0.0145261	0.0215263	0.0471369	0.021325	0.0429377	0.0246792	0.0192045	0.0345825	0.0152072	0.0264146	0.0748015	0.0418052	0.0152181	0.0428594	0.0133947	0.0331374	0.0447008	0.218342	0.309815	0.0925745	0.379269	3.063089
