Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
10280	-14772.4	-14781.9	9.41313	0.141348	0.0879749	0.0957935	0.10897	0.107408	0.0966277	0.14503	0.102023	0.0898047	0.188899	0.104163	0.0725539	0.110416	0.103969	0.10793	0.133686	0.126573	0.127451	0.125704	0.0963344	0.0985991	0.0890594	0.200755	0.0466876	0.0457316	0.024589	0.0190338	0.034467	0.0326059	0.0126936	0.121303	0.0311629	0.0274698	0.0248072	0.0325403	0.0564537	0.0263134	0.0159929	0.0665706	0.0303066	0.0549843	0.0245638	0.0281086	3.715993	0.279128	0.282877	0.100876	0.337119	3.41746
10290	-14768.7	-14778.4	9.77865	0.153843	0.0998228	0.102601	0.110383	0.122109	0.0796892	0.116652	0.0799169	0.107168	0.17967	0.0704224	0.0779266	0.104562	0.107817	0.124995	0.132617	0.143617	0.0987539	0.149164	0.0945594	0.102213	0.0910024	0.178634	0.0539818	0.03976	0.0209518	0.0279586	0.0286746	0.0305068	0.0129808	0.0963339	0.0228079	0.0202059	0.0346391	0.034433	0.0377608	0.0381814	0.0169892	0.0614908	0.0398821	0.0458691	0.0285081	0.0454203	3.968729	0.259463	0.29757	0.106078	0.336889	3.365474
10300	-14770.9	-14780.8	9.83194	0.155137	0.0872432	0.109175	0.071474	0.124802	0.0839496	0.150424	0.0747196	0.0890987	0.178895	0.0851714	0.0836755	0.115325	0.123365	0.100263	0.149825	0.119707	0.10792	0.147136	0.0875609	0.0810207	0.0815369	0.170099	0.0481201	0.0638712	0.0323429	0.0225118	0.0285829	0.0224902	0.0210403	0.0952818	0.0412551	0.0343171	0.0231841	0.0367059	0.0282261	0.0311718	0.0198034	0.0654855	0.0354673	0.0633468	0.0281146	0.0454298	3.900218	0.271277	0.295185	0.100438	0.333099	3.364272
10310	-14770.7	-14781.6	10.9058	0.149152	0.12317	0.109189	0.0788455	0.100564	0.0679565	0.13525	0.0701021	0.0856534	0.167277	0.0748686	0.0916854	0.0830194	0.121629	0.108915	0.13167	0.125449	0.121011	0.120699	0.088897	0.0762562	0.0809714	0.1775	0.0592696	0.0475638	0.0302255	0.0184963	0.0195752	0.0297163	0.0214849	0.0932027	0.0495868	0.0200232	0.0358271	0.0537363	0.0478438	0.0253049	0.0195381	0.062594	0.0222173	0.0319505	0.0305931	0.0377898	4.077855	0.279766	0.283589	0.0953188	0.341326	3.246269
10320	-14775.8	-14785.6	9.8673	0.146359	0.110933	0.109536	0.111406	0.12416	0.094289	0.104669	0.0873004	0.107915	0.178026	0.112862	0.0698051	0.0888795	0.102085	0.126473	0.127386	0.11432	0.149211	0.126926	0.0803193	0.0966173	0.0666073	0.157857	0.0550878	0.0529146	0.0390315	0.0209938	0.0198222	0.0103232	0.029676	0.0824465	0.0259885	0.0228828	0.0291542	0.0297704	0.0541498	0.0259115	0.0256063	0.0849081	0.0230021	0.0615356	0.0362307	0.0303762	4.016559	0.269438	0.296133	0.101549	0.33288	3.353753
10330	-14765.3	-14776.3	10.9857	0.170094	0.0885845	0.114079	0.0876529	0.105698	0.0894205	0.110379	0.0830737	0.0829875	0.159375	0.0774924	0.0870478	0.100773	0.118832	0.103065	0.135961	0.136895	0.121356	0.1203	0.0782818	0.0715389	0.0844167	0.192202	0.0514029	0.0391203	0.0248257	0.0292743	0.0246374	0.0190942	0.0378719	0.108669	0.0282387	0.0251096	0.0172106	0.0485434	0.036553	0.0247082	0.0107799	0.0595543	0.0221504	0.0559554	0.0355178	0.0322555	3.865896	0.274131	0.279786	0.10355	0.342533	3.250977
10340	-14764.1	-14774.6	10.4403	0.128828	0.0939226	0.106143	0.104582	0.118195	0.0894205	0.120023	0.0821359	0.0907727	0.177892	0.0958672	0.0927496	0.0923035	0.110447	0.104678	0.128086	0.107607	0.124928	0.121363	0.0822359	0.104952	0.0868961	0.172762	0.0501724	0.0446831	0.0310685	0.022891	0.0222112	0.0208783	0.0281859	0.0850332	0.0356353	0.0332501	0.0268806	0.0265648	0.0507537	0.0376958	0.0305459	0.0444552	0.0196265	0.0612047	0.0399908	0.0447815	4.069865	0.278966	0.29704	0.0970126	0.326982	3.293297
10350	-14768.3	-14777.9	9.60766	0.153074	0.0843242	0.0991717	0.107296	0.122603	0.079726	0.110817	0.0679407	0.0850958	0.195493	0.0796762	0.0806917	0.125145	0.106353	0.113555	0.138324	0.151983	0.129143	0.113212	0.0851042	0.0907736	0.0814658	0.206746	0.0428831	0.0572287	0.0183645	0.0195787	0.0265808	0.0206277	0.0344694	0.102524	0.0305767	0.0282441	0.0360807	0.0390796	0.0455095	0.0438253	0.020742	0.062309	0.0187456	0.0399934	0.0453987	0.0357053	4.076226	0.266085	0.297931	0.106272	0.329712	3.376182
10360	-14770.5	-14780.6	10.0244	0.132986	0.102825	0.101997	0.0926904	0.112332	0.0729056	0.128601	0.0864407	0.0912022	0.188888	0.104421	0.0843235	0.0864715	0.133228	0.100889	0.128446	0.130764	0.129143	0.109455	0.0736434	0.0769843	0.0929497	0.196881	0.052097	0.0632954	0.0411269	0.0333271	0.020623	0.0117831	0.0243232	0.0918001	0.0301769	0.0195934	0.0399481	0.0387985	0.0435882	0.0311503	0.0140108	0.0641453	0.0200086	0.0610974	0.0405738	0.0278824	4.190565	0.267397	0.301335	0.0996634	0.331604	3.327817
10370	-14760.2	-14771.2	10.9686	0.138842	0.102769	0.103852	0.0828889	0.0943336	0.0929209	0.112329	0.0873812	0.100482	0.178039	0.0860233	0.0813698	0.108336	0.0965325	0.0984234	0.136173	0.122872	0.107428	0.12784	0.0769864	0.0904427	0.0779053	0.186018	0.0549319	0.049404	0.0291228	0.0262905	0.0290602	0.0249602	0.0222283	0.0989769	0.0260605	0.022416	0.0281933	0.0404003	0.041911	0.031232	0.0199783	0.0523862	0.0256251	0.0463088	0.0505162	0.033824	4.010049	0.289587	0.287517	0.0905482	0.332348	3.244014
10380	-14776.4	-14785.7	9.30321	0.142995	0.123916	0.0920388	0.122209	0.0980575	0.0989139	0.129799	0.0729194	0.104644	0.213679	0.0758216	0.0819493	0.0933943	0.119214	0.102946	0.14388	0.121696	0.126843	0.132491	0.0688678	0.101726	0.0930723	0.197279	0.0508715	0.0630541	0.0314808	0.02255	0.0459799	0.0255634	0.0202617	0.0763638	0.0329762	0.0312413	0.0398369	0.0315442	0.0439122	0.016086	0.018022	0.0579051	0.0207424	0.045363	0.0406717	0.0444112	3.899476	0.272503	0.290592	0.108241	0.328664	3.41719
10390	-14772.3	-14781.1	8.73278	0.139737	0.10012	0.130633	0.07928	0.131639	0.0713849	0.137492	0.0833164	0.102431	0.195543	0.0803935	0.0830297	0.10443	0.121062	0.119015	0.143286	0.125223	0.111338	0.132779	0.0884284	0.08812	0.0765687	0.174453	0.0608404	0.0470726	0.0290817	0.0290514	0.0285691	0.015723	0.0224521	0.143597	0.0321665	0.03304	0.037522	0.0368358	0.0390041	0.0350776	0.0189004	0.0492545	0.0289465	0.0631596	0.042589	0.0507401	4.082057	0.27867	0.302976	0.0922562	0.326097	3.463326
10400	-14768.6	-14780	11.3853	0.140947	0.0924435	0.100142	0.0962087	0.104616	0.0776946	0.131414	0.0833164	0.109982	0.179769	0.0754346	0.0713684	0.0961238	0.110448	0.101222	0.113374	0.120904	0.116893	0.132016	0.0768721	0.084199	0.0680435	0.191198	0.0657837	0.0674552	0.0183026	0.0274518	0.032402	0.0159276	0.0326707	0.0753552	0.0108964	0.0260461	0.0282707	0.0408362	0.043979	0.0373763	0.0110927	0.0584977	0.0187296	0.0486491	0.0250122	0.0449277	3.97737	0.271997	0.303405	0.0938329	0.330766	3.204292
10410	-14768.5	-14778.4	9.86202	0.136198	0.13136	0.111302	0.100789	0.123401	0.0975249	0.122954	0.0801765	0.087327	0.176931	0.0776147	0.0749587	0.116555	0.0974618	0.110012	0.149252	0.145355	0.121536	0.138767	0.071672	0.0749688	0.082778	0.183501	0.0512722	0.0374322	0.0173423	0.0377818	0.0316856	0.0262981	0.0408149	0.0788245	0.0340451	0.0242276	0.021523	0.0410853	0.056535	0.032449	0.0165435	0.0615728	0.025775	0.0391625	0.0353242	0.040807	3.87331	0.265093	0.29848	0.0998266	0.336601	3.362896
10420	-14774.6	-14784	9.39023	0.138273	0.11974	0.105741	0.105068	0.107788	0.0745652	0.12222	0.067377	0.120328	0.169989	0.0618952	0.0835067	0.0980326	0.0810216	0.116157	0.148907	0.133127	0.126021	0.123306	0.0811728	0.0749688	0.110634	0.181459	0.0506464	0.062212	0.0243675	0.0238065	0.0157897	0.0194615	0.0311426	0.11798	0.0348892	0.0365396	0.0368179	0.0288457	0.0520126	0.0307269	0.0199376	0.0685326	0.0292908	0.0841466	0.0356482	0.03666	4.198821	0.280334	0.291951	0.0980141	0.329701	3.390753
10430	-14774.4	-14783.6	9.1803	0.143304	0.10604	0.126595	0.0985586	0.103869	0.0627216	0.148265	0.0785771	0.083619	0.194263	0.080817	0.0870906	0.111094	0.115575	0.134769	0.15269	0.154316	0.110111	0.111883	0.0624401	0.0749688	0.0824691	0.215567	0.0506464	0.0479339	0.0394026	0.0394504	0.02632	0.0134565	0.0307397	0.12078	0.0089793	0.0241256	0.0352928	0.0454707	0.0459605	0.0392404	0.0138096	0.0607836	0.0277548	0.0457483	0.0292054	0.0360636	4.044914	0.278698	0.28684	0.0992696	0.335192	3.420769
10440	-14769.4	-14779.8	10.383	0.151671	0.0935417	0.118934	0.108035	0.11384	0.0671091	0.141667	0.0680659	0.101058	0.176603	0.079114	0.0637109	0.100599	0.0911101	0.107004	0.121515	0.145126	0.112455	0.155116	0.0739052	0.080893	0.0764612	0.206522	0.0578046	0.0619596	0.0235359	0.0196442	0.0344907	0.0190166	0.0387801	0.0798654	0.0315981	0.0400439	0.0227076	0.0264422	0.0418385	0.0246196	0.018991	0.063607	0.0254238	0.0688057	0.0339545	0.0328464	3.723076	0.270882	0.281845	0.101299	0.345975	3.320032
10450	-14762.5	-14772.4	9.89816	0.130682	0.107277	0.114414	0.07605	0.127019	0.079845	0.130628	0.0875421	0.0852919	0.187412	0.0725103	0.0791718	0.105658	0.100304	0.107004	0.133277	0.144517	0.110456	0.123872	0.0969072	0.0940573	0.0905278	0.193005	0.0707618	0.0529529	0.034551	0.0282585	0.0303528	0.0238759	0.0202917	0.0841248	0.0328172	0.0368144	0.0228325	0.0370793	0.0390898	0.0285477	0.0224434	0.0473693	0.0229816	0.0630348	0.0453458	0.0342314	3.941065	0.279586	0.27806	0.0995885	0.342765	3.355185
10460	-14776.9	-14785.4	8.45985	0.152768	0.121512	0.11085	0.127366	0.121327	0.101836	0.167	0.0934871	0.102569	0.186234	0.0734857	0.0853563	0.12144	0.118329	0.102847	0.148351	0.138112	0.102028	0.149914	0.0728466	0.0903308	0.0952961	0.193005	0.044835	0.056423	0.0202636	0.0216235	0.0195835	0.0201566	0.0311572	0.100199	0.0272224	0.0298705	0.0301798	0.0440258	0.0418552	0.0337809	0.020421	0.0619166	0.0151858	0.0430038	0.0366085	0.0152086	4.09573	0.272836	0.288602	0.110074	0.328488	3.489813
10470	-14765	-14774.9	9.99047	0.148037	0.0968286	0.119375	0.0831147	0.124118	0.0640241	0.121936	0.0722728	0.112264	0.180991	0.0717037	0.0913032	0.104464	0.108558	0.110054	0.160474	0.129208	0.121085	0.128958	0.0636602	0.0860231	0.0858981	0.1948	0.0530713	0.0496664	0.0343428	0.0226554	0.0212845	0.0131397	0.0443111	0.0904391	0.0416227	0.0289342	0.019905	0.0390864	0.0472536	0.0403096	0.0187842	0.044364	0.030948	0.0479908	0.0421299	0.0274203	4.09472	0.267012	0.285838	0.0985654	0.348585	3.336811
10480	-14775.6	-14785.6	10.013	0.134926	0.0863395	0.0992453	0.0925565	0.0999933	0.0807244	0.102299	0.0976398	0.0756459	0.206472	0.0946955	0.0807398	0.121534	0.11716	0.120188	0.117172	0.126727	0.122185	0.130067	0.0748112	0.0742839	0.0987428	0.167901	0.0663286	0.0616552	0.0218158	0.0402772	0.0235471	0.0179963	0.0207771	0.104592	0.0284033	0.0460223	0.0165031	0.050818	0.0398434	0.033826	0.0169734	0.045561	0.052598	0.0559243	0.0408095	0.0275421	4.106502	0.274302	0.284937	0.100186	0.340576	3.333862
10490	-14766.2	-14776.6	10.4059	0.157175	0.0954698	0.113506	0.0751806	0.130863	0.074892	0.110623	0.0839825	0.0788115	0.171928	0.0880276	0.0796841	0.091007	0.102901	0.12616	0.148847	0.127886	0.135412	0.131063	0.0833688	0.0807294	0.0737972	0.176727	0.0527629	0.0526762	0.0318047	0.027638	0.0228315	0.0148596	0.0171027	0.110977	0.0370016	0.0258711	0.0214921	0.0373763	0.0390192	0.0305961	0.0127531	0.0693904	0.025016	0.0517698	0.0335855	0.0483199	3.999945	0.270484	0.2853	0.099545	0.344671	3.300886
10500	-14765.8	-14776.1	10.3113	0.14188	0.107779	0.0993722	0.109256	0.0917747	0.072118	0.140324	0.074567	0.112108	0.19065	0.0822263	0.0943056	0.106497	0.0908631	0.125195	0.12984	0.127994	0.1261	0.126674	0.0820091	0.0916329	0.0855649	0.181027	0.0685155	0.0306199	0.041603	0.0279136	0.0278189	0.0179558	0.0234728	0.0907657	0.0266234	0.0144896	0.0365374	0.0376764	0.0346479	0.0292224	0.0111301	0.0436822	0.0240002	0.0553486	0.0381074	0.0329156	4.127377	0.275888	0.283516	0.102184	0.338412	3.302806
10510	-14778.5	-14787.2	8.63836	0.145039	0.100191	0.0948101	0.0740622	0.116676	0.0939622	0.136736	0.0850695	0.0927548	0.173475	0.0822263	0.074234	0.0901982	0.134811	0.151657	0.15954	0.146324	0.13159	0.113394	0.0820091	0.109637	0.0806191	0.205758	0.0643961	0.0353386	0.0225355	0.032949	0.0337172	0.0296022	0.0353984	0.0785849	0.0264061	0.0434189	0.032674	0.0257417	0.0546201	0.0292224	0.0185561	0.0551777	0.0317413	0.0647832	0.03076	0.037977	4.330508	0.270267	0.293581	0.100122	0.33603	3.458374
10520	-14767	-14776.9	9.82382	0.139344	0.102027	0.118907	0.0850912	0.103164	0.0747736	0.118602	0.0813404	0.0903946	0.213715	0.0855875	0.0800966	0.105672	0.108942	0.117615	0.138614	0.139716	0.116227	0.131274	0.0623754	0.103449	0.0856707	0.178984	0.0653038	0.0537424	0.0169426	0.0416574	0.0308971	0.0251869	0.021565	0.0997622	0.0223328	0.0101282	0.021793	0.0441984	0.0353692	0.0276724	0.0157139	0.056266	0.0300673	0.0424861	0.0439412	0.0604226	4.205109	0.269412	0.282623	0.100619	0.347346	3.34703
10530	-14765.6	-14774.8	9.18503	0.136272	0.0941956	0.13192	0.0780023	0.113542	0.0836987	0.118783	0.0762613	0.11693	0.199394	0.0834787	0.0952363	0.110285	0.0996086	0.112609	0.135633	0.150963	0.137422	0.126394	0.0786018	0.0844248	0.0846623	0.195746	0.0507426	0.045394	0.0231163	0.0302395	0.0186759	0.0253244	0.0223404	0.115185	0.0279089	0.0185432	0.0246321	0.0410479	0.0632601	0.0276634	0.00960522	0.0543212	0.0288079	0.0650428	0.0413955	0.0420205	4.061239	0.26894	0.300083	0.098782	0.332195	3.419329
10540	-14769	-14778	8.97874	0.163035	0.0924546	0.0902563	0.103792	0.101001	0.105223	0.130294	0.108928	0.100546	0.17685	0.0803969	0.0775613	0.0993453	0.107578	0.102944	0.157313	0.144707	0.121445	0.116683	0.0831397	0.0822473	0.0845995	0.181621	0.06025	0.0417825	0.0311363	0.0235027	0.0276715	0.0209258	0.018736	0.10931	0.0502295	0.0300142	0.0420613	0.0380743	0.0464661	0.0297992	0.0209883	0.0543212	0.0358302	0.0485398	0.0264324	0.0593954	4.276407	0.278029	0.297718	0.0996332	0.32462	3.427428
10550	-14781	-14790.5	9.49794	0.11778	0.112702	0.0947656	0.0888864	0.110771	0.0992278	0.129603	0.0847312	0.0948742	0.146161	0.0803969	0.0803004	0.107688	0.112721	0.0880894	0.132047	0.131993	0.142563	0.13197	0.076564	0.111382	0.0840744	0.169124	0.0485905	0.056383	0.0196805	0.0292667	0.0299985	0.0328516	0.0451414	0.079649	0.0335626	0.0158253	0.0249576	0.0633387	0.0635	0.0282107	0.0209883	0.0753437	0.0359489	0.0508257	0.0320964	0.0526739	4.421844	0.298717	0.280629	0.0920981	0.328555	3.367248
10560	-14770.8	-14780.1	9.3504	0.159219	0.0981224	0.0933908	0.075125	0.118287	0.0826746	0.144247	0.0805412	0.0869301	0.166391	0.0807633	0.0876474	0.101087	0.102447	0.131146	0.135243	0.168551	0.117653	0.11753	0.085623	0.124009	0.0663234	0.188363	0.0498701	0.0507883	0.028886	0.0227365	0.0283776	0.028834	0.0217144	0.0818032	0.0279736	0.0213752	0.0334659	0.0458303	0.0413495	0.0310495	0.0343753	0.0471255	0.0272351	0.0565393	0.0382116	0.0550645	4.387803	0.272376	0.289983	0.100069	0.337571	3.38392
10570	-14775.5	-14785.6	10.1679	0.126656	0.11015	0.108567	0.0996559	0.123583	0.0720519	0.124434	0.0913325	0.095226	0.200534	0.0871216	0.0876474	0.0990695	0.10194	0.082544	0.117213	0.162068	0.103783	0.119998	0.0836116	0.0987094	0.0834362	0.198617	0.0579361	0.0394265	0.0411977	0.031812	0.0283776	0.0100728	0.0304409	0.0766291	0.0280803	0.0186492	0.039711	0.0266395	0.030562	0.033656	0.0286935	0.0547036	0.0279189	0.0728824	0.0382116	0.0387088	3.8741	0.272935	0.288547	0.105615	0.332903	3.332259
10580	-14773.9	-14784.2	10.3874	0.127281	0.0833377	0.11133	0.0713663	0.114007	0.0704469	0.131456	0.0897265	0.102737	0.175566	0.0731667	0.0846589	0.0926623	0.0987757	0.104179	0.134317	0.118853	0.0995942	0.135414	0.0591977	0.101881	0.0820947	0.176132	0.0670086	0.056446	0.0385527	0.031812	0.026179	0.0189154	0.0310265	0.0858813	0.0236736	0.0106357	0.0394807	0.0553224	0.0415964	0.038244	0.0194194	0.0598867	0.0311829	0.0710428	0.0523457	0.0552668	4.180579	0.271255	0.298066	0.100199	0.33048	3.292101
10590	-14780	-14788.7	8.64081	0.154558	0.110997	0.112658	0.0846409	0.120071	0.0795737	0.14349	0.0823854	0.120617	0.194119	0.0827957	0.0719419	0.0991846	0.0857381	0.129083	0.13414	0.151599	0.121754	0.130631	0.0814273	0.0792457	0.0963485	0.162462	0.0379847	0.061519	0.0201844	0.015366	0.0411394	0.0128443	0.0278099	0.0944465	0.0561106	0.0280254	0.0252014	0.0554356	0.0426875	0.0334907	0.0232151	0.0846852	0.0230989	0.0571126	0.0465074	0.0487631	4.209289	0.286078	0.281591	0.0986006	0.333731	3.465089
10600	-14773.9	-14783.6	9.68392	0.137159	0.0791024	0.0955389	0.0888577	0.13892	0.0837124	0.134568	0.0801601	0.09679	0.171761	0.0581858	0.107267	0.0929357	0.107337	0.113525	0.150477	0.154072	0.126335	0.12953	0.0814273	0.10792	0.0913233	0.171917	0.0534486	0.0486311	0.0259655	0.0152028	0.0395031	0.0293745	0.029549	0.0856594	0.0248399	0.0311042	0.0333163	0.0325929	0.0367583	0.0350803	0.0271034	0.0524447	0.0275813	0.0519216	0.0342546	0.0627936	3.952063	0.27141	0.28694	0.102886	0.338764	3.375948
10610	-14776.8	-14786.4	9.6714	0.14319	0.108968	0.0831167	0.0902709	0.129211	0.0926944	0.121688	0.0888058	0.0843728	0.175444	0.0737823	0.122392	0.101774	0.0975528	0.113525	0.150792	0.118151	0.110635	0.128062	0.0821594	0.0859422	0.0996663	0.171653	0.0721094	0.0486311	0.025078	0.0347175	0.034917	0.0157829	0.0315052	0.107869	0.0203322	0.0177884	0.0344574	0.030926	0.045044	0.021925	0.0186411	0.0461764	0.0329148	0.0646817	0.0358758	0.032456	4.49735	0.287711	0.286026	0.10544	0.320823	3.345677
10620	-14763.9	-14773.5	9.54638	0.163183	0.0985683	0.122775	0.0819555	0.114917	0.0661616	0.12345	0.0859243	0.107856	0.17792	0.0702603	0.0847343	0.101774	0.112	0.123713	0.125473	0.131904	0.109838	0.124978	0.072671	0.0815348	0.0827531	0.192687	0.0518904	0.0546825	0.0252828	0.0274279	0.0321533	0.031577	0.0179654	0.123075	0.0474745	0.0287086	0.0362949	0.0402855	0.0408566	0.0303409	0.0111576	0.0579224	0.0245008	0.0597321	0.0381974	0.045344	4.083152	0.27601	0.294582	0.097672	0.331735	3.381901
10630	-14761.3	-14771.8	10.5485	0.144048	0.103893	0.120173	0.0957556	0.0959851	0.0782058	0.142072	0.0850256	0.0925574	0.17066	0.0811653	0.0848557	0.0989453	0.103985	0.108523	0.139558	0.113463	0.0986383	0.123345	0.0703318	0.087986	0.0749591	0.193534	0.0617356	0.0426194	0.0238319	0.0290412	0.0242715	0.0256745	0.0257299	0.0972467	0.0324703	0.0337405	0.0222582	0.0403681	0.0514478	0.0420735	0.0159631	0.0523356	0.0272875	0.0506984	0.0341298	0.0436088	4.040767	0.258937	0.295166	0.0998039	0.346093	3.284198
10640	-14763.3	-14773.3	10.0647	0.149503	0.0925972	0.109349	0.0957556	0.114923	0.0853861	0.130641	0.0837384	0.10973	0.178495	0.0856533	0.0653793	0.0935648	0.0930384	0.109363	0.134619	0.148538	0.122092	0.112842	0.075554	0.0863616	0.0967279	0.191466	0.0576812	0.0363052	0.0336008	0.0161188	0.0219907	0.0219971	0.0318413	0.101963	0.0359282	0.0191985	0.0251606	0.032663	0.0384724	0.0385778	0.023161	0.0543908	0.0425149	0.0496576	0.0344879	0.0440986	4.167497	0.274836	0.282265	0.104812	0.338086	3.325128
10650	-14779.3	-14789.6	10.3333	0.152846	0.130028	0.101824	0.0813255	0.109108	0.0688402	0.124673	0.0867637	0.0833275	0.179093	0.0741751	0.103747	0.0899787	0.0926586	0.101419	0.113477	0.141722	0.137524	0.112896	0.0630564	0.0920509	0.100317	0.19485	0.0549699	0.0578904	0.0270837	0.0198755	0.0218978	0.0249635	0.0360827	0.103089	0.0241435	0.0160026	0.0216623	0.0523248	0.0419515	0.0535863	0.0209206	0.0484548	0.0311675	0.0462288	0.0226184	0.044986	4.042739	0.27887	0.280568	0.105539	0.335022	3.305599
10660	-14767.6	-14777.5	9.92671	0.114138	0.100912	0.10358	0.0890924	0.107641	0.090275	0.155673	0.0948374	0.093831	0.163771	0.079566	0.0668361	0.0973636	0.112079	0.106969	0.136197	0.159325	0.125583	0.134749	0.0653451	0.083011	0.0885629	0.191581	0.0475278	0.0648522	0.0127919	0.0135661	0.0299752	0.0224468	0.0198902	0.108701	0.0241548	0.0450574	0.0268211	0.0421807	0.0449624	0.0303146	0.018739	0.0644134	0.0385365	0.0578853	0.0433573	0.0324565	3.987436	0.268097	0.289447	0.104234	0.338222	3.349549
10670	-14762	-14772.3	10.3848	0.15255	0.0910176	0.0965846	0.0820395	0.101829	0.0844755	0.140114	0.0738323	0.101333	0.157188	0.0844357	0.079766	0.116629	0.102261	0.112501	0.131348	0.159325	0.107124	0.12128	0.0713632	0.0849825	0.0915026	0.179385	0.0479915	0.0652604	0.0284246	0.0211989	0.0285107	0.0224468	0.0197221	0.0756953	0.0300277	0.0185225	0.0193346	0.0483321	0.0434745	0.036471	0.0293904	0.0674209	0.0350338	0.0508732	0.049164	0.0376619	4.087184	0.280474	0.294333	0.0994626	0.325731	3.297822
10680	-14777.2	-14787.2	10.0122	0.176663	0.106867	0.125838	0.104931	0.0764412	0.0719251	0.146199	0.0709674	0.101348	0.195082	0.084144	0.0758133	0.123847	0.105721	0.113546	0.146614	0.11606	0.125866	0.119628	0.0691991	0.095329	0.0915026	0.18455	0.0311018	0.0561392	0.0371563	0.0179986	0.0277941	0.0195803	0.034674	0.087506	0.0350695	0.0275003	0.0394348	0.0303728	0.0386065	0.0297718	0.0217731	0.0377469	0.0212212	0.0553557	0.0368276	0.0269758	3.992569	0.280205	0.285302	0.092254	0.342239	3.340689
10690	-14768	-14778.8	10.7548	0.133561	0.10237	0.106293	0.082687	0.0840481	0.0955952	0.122412	0.0875602	0.0984493	0.150527	0.0808352	0.0756866	0.0999436	0.0990853	0.12394	0.13729	0.120597	0.116028	0.149492	0.0752438	0.0824479	0.0816521	0.186197	0.0413686	0.0633543	0.0220718	0.0238332	0.0324836	0.0148412	0.0165391	0.114978	0.0250979	0.0275003	0.0192868	0.0563259	0.0424772	0.0306713	0.0236324	0.0672335	0.022376	0.0569833	0.0322885	0.0373577	4.056431	0.282466	0.289798	0.0957813	0.331955	3.262641
10700	-14774.9	-14785.6	10.6946	0.142898	0.118407	0.100174	0.100791	0.108701	0.093278	0.119936	0.0845453	0.0994936	0.134189	0.0869873	0.0791919	0.115866	0.105285	0.102396	0.156134	0.125241	0.115618	0.118474	0.0965906	0.0924803	0.081805	0.149201	0.0534383	0.0436113	0.0231017	0.0252809	0.0162028	0.00788853	0.0270313	0.0958012	0.0363624	0.0238947	0.0217932	0.052455	0.0533029	0.0226429	0.0227564	0.0458123	0.0354561	0.0628435	0.032495	0.0339696	4.138548	0.283187	0.275784	0.0998979	0.341132	3.263822
10710	-14771.8	-14780.9	9.06297	0.131096	0.119468	0.0930978	0.0944702	0.118413	0.091023	0.127375	0.0996082	0.0929909	0.179089	0.0778033	0.0833745	0.120448	0.101302	0.120485	0.138925	0.158654	0.11293	0.107681	0.080561	0.0801092	0.110275	0.166199	0.0634637	0.0541764	0.0292249	0.0433249	0.0203919	0.0256767	0.0252246	0.0946732	0.0453582	0.0277295	0.0176553	0.0347154	0.0579928	0.0358383	0.0223733	0.0705088	0.0293394	0.0470874	0.0420222	0.0434646	3.99254	0.271572	0.308439	0.0996668	0.320322	3.435619
10720	-14775.4	-14786.2	10.7955	0.130345	0.101272	0.112944	0.0981349	0.122052	0.0710356	0.108526	0.0776583	0.0807098	0.174987	0.0516785	0.0771132	0.0970653	0.115183	0.117094	0.162221	0.113845	0.125533	0.11726	0.0948491	0.0904667	0.0707114	0.157248	0.042293	0.053298	0.0463632	0.0433249	0.0256396	0.0311891	0.0252246	0.0946732	0.0400306	0.0306646	0.0247505	0.0371671	0.0551341	0.0273257	0.0127477	0.0470697	0.0236103	0.0588658	0.0266273	0.052039	3.932354	0.278528	0.303198	0.0935006	0.324773	3.265971
10730	-14770.1	-14779.1	8.95267	0.143667	0.111033	0.104319	0.112429	0.120325	0.0847325	0.113417	0.0776583	0.0883641	0.170306	0.0834407	0.0913608	0.111369	0.103954	0.115208	0.150434	0.149916	0.128571	0.119644	0.0715818	0.103805	0.087385	0.189024	0.0565219	0.0596557	0.0212059	0.0322163	0.0359902	0.0212624	0.0305841	0.119477	0.0264432	0.0269411	0.0227664	0.0474333	0.0404129	0.0276322	0.0350205	0.0378596	0.0343867	0.051298	0.0362719	0.0476723	4.05398	0.270893	0.284485	0.0932636	0.351358	3.442996
