Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
6840	-15376.5	-15391.3	14.8025	0.116936	0.122104	0.0838537	0.118563	0.134217	0.0761725	0.110783	0.0749794	0.0934218	0.156096	0.0885549	0.0829201	0.091819	0.0873981	0.103279	0.153246	0.137355	0.0988126	0.112267	0.107003	0.0849761	0.0793737	0.176423	0.018215	0.0398854	0.0476428	0.0347347	0.0354745	0.0441874	0.05144	0.0448481	0.0316448	0.0779364	0.0368444	0.0143493	0.0387554	0.0223405	0.0299221	0.0360872	0.030118	0.0302322	0.0160376	0.0165818	0.210186	0.289471	0.106493	0.39385	3.187833
6850	-15373.5	-15388	14.479	0.150132	0.111291	0.102045	0.0945117	0.110106	0.0687733	0.134468	0.0872253	0.0903468	0.162423	0.0786219	0.0891129	0.0886325	0.107799	0.130955	0.123854	0.129613	0.107353	0.146004	0.0742853	0.0929116	0.0912753	0.16243	0.0239356	0.0398264	0.0657634	0.0281953	0.0455788	0.0439343	0.0410694	0.0355184	0.0231331	0.0720436	0.0250356	0.0142695	0.0388577	0.0149053	0.0151532	0.0315677	0.0468777	0.030235	0.0258157	0.0243024	0.216226	0.294728	0.0996263	0.38942	3.220188
6860	-15368.2	-15384.1	15.8696	0.126065	0.105449	0.0894752	0.0923253	0.105794	0.0747647	0.11949	0.10167	0.0889428	0.182659	0.0803198	0.0773001	0.109205	0.0970209	0.0929581	0.115768	0.133157	0.117936	0.117946	0.0776475	0.10504	0.070769	0.158545	0.0163487	0.0371378	0.0657959	0.0305479	0.0418293	0.0307137	0.0362649	0.0377559	0.0188813	0.0807703	0.0241196	0.0124739	0.0400339	0.0110771	0.0215606	0.0281726	0.0339503	0.0307873	0.0285641	0.0140925	0.220002	0.301107	0.0970786	0.381813	3.081124
6870	-15377.1	-15391.8	14.7366	0.130942	0.0976505	0.100443	0.102117	0.109827	0.0774403	0.138126	0.0609984	0.118261	0.146852	0.0865376	0.0744076	0.100032	0.11081	0.0919331	0.117451	0.115379	0.11463	0.1006	0.0834595	0.0923697	0.0980117	0.173533	0.0196404	0.0389423	0.0452574	0.023944	0.0532768	0.0442123	0.0526096	0.0440765	0.0429699	0.0781031	0.0380895	0.0211907	0.0466955	0.0169146	0.0207555	0.0348693	0.0560508	0.0312516	0.0223128	0.0214543	0.226947	0.289781	0.097214	0.386058	3.194428
6880	-15367.4	-15382.4	14.9647	0.125911	0.0939626	0.0900477	0.110341	0.120045	0.0839839	0.141854	0.0707339	0.0918722	0.158492	0.0700492	0.0743588	0.107725	0.0884125	0.115407	0.146279	0.1457	0.11502	0.135187	0.0831793	0.0829	0.087661	0.167149	0.0213284	0.0382497	0.0360771	0.0336342	0.0370769	0.0298085	0.0510366	0.0479776	0.0265378	0.0768396	0.0344035	0.0135521	0.0491763	0.0109157	0.0257891	0.0232786	0.0410381	0.0253253	0.0290469	0.0142473	0.228874	0.292735	0.102564	0.375827	3.171611
6890	-15368	-15383.7	15.6961	0.1109	0.100679	0.0853617	0.115578	0.0957355	0.0768932	0.122235	0.072213	0.0869017	0.169861	0.0717339	0.0833397	0.085792	0.111518	0.101345	0.119334	0.149231	0.106986	0.101267	0.0844315	0.0901326	0.0861358	0.153004	0.0247907	0.0284031	0.053087	0.0328414	0.0450689	0.0394821	0.0396129	0.0377965	0.0390956	0.0770271	0.042488	0.0223113	0.0320784	0.024343	0.0215143	0.041831	0.0393388	0.0305943	0.0282694	0.0178918	0.214219	0.293832	0.0994717	0.392477	3.098475
6900	-15370.6	-15385.5	14.856	0.103382	0.100679	0.0824712	0.10077	0.105298	0.0935738	0.134976	0.06935	0.0940681	0.206098	0.0782336	0.0723859	0.112634	0.0865485	0.112992	0.132908	0.114491	0.11612	0.13696	0.0947657	0.0826845	0.0820022	0.151646	0.0240373	0.0500478	0.0582263	0.0317105	0.0334564	0.0446411	0.0570152	0.0489787	0.0149774	0.0833306	0.0259767	0.0185524	0.0392906	0.011388	0.0276991	0.0324615	0.0455967	0.0293656	0.0231492	0.0175421	0.218439	0.297979	0.10464	0.378942	3.182482
6910	-15381.2	-15396.4	15.2288	0.104805	0.0931714	0.0884665	0.12702	0.119653	0.079731	0.125112	0.0699779	0.0940681	0.182739	0.0750352	0.060938	0.0906165	0.109244	0.117148	0.151311	0.121276	0.118745	0.105886	0.0777788	0.0849847	0.0748481	0.173897	0.0446248	0.0230757	0.0519471	0.0290547	0.0570224	0.0367415	0.0449816	0.0303819	0.0159983	0.0647214	0.0254377	0.0321762	0.0505839	0.0102782	0.014461	0.0402493	0.061594	0.0277835	0.0241983	0.0134387	0.208924	0.297886	0.109799	0.383391	3.145202
6920	-15372.9	-15388.5	15.6185	0.105473	0.0987416	0.0766363	0.096866	0.0966338	0.0841447	0.133272	0.0694379	0.0927312	0.18831	0.0779174	0.0734455	0.087311	0.101778	0.105583	0.105967	0.130572	0.125294	0.111361	0.0734729	0.09511	0.0750039	0.159692	0.0298078	0.0292062	0.0547178	0.0341299	0.0571382	0.0392886	0.0315003	0.0343382	0.0267292	0.0785994	0.0344673	0.0193425	0.0518944	0.035345	0.0332116	0.0430631	0.0371756	0.0363198	0.0277978	0.00741168	0.214212	0.295582	0.104407	0.385799	3.106238
6930	-15371.7	-15386.9	15.1854	0.111535	0.105037	0.0900793	0.127465	0.121535	0.0723174	0.126748	0.0644699	0.0967186	0.163142	0.0834777	0.09401	0.0801829	0.100651	0.109413	0.122943	0.137345	0.127924	0.113615	0.0744279	0.0840908	0.0828164	0.16445	0.0183912	0.0292062	0.0666294	0.0343162	0.0409085	0.02861	0.0373039	0.0277435	0.0214114	0.0935837	0.0273098	0.0383748	0.0332611	0.0177873	0.0284208	0.0369801	0.052945	0.0218164	0.0245988	0.0155497	0.222146	0.297644	0.103034	0.377177	3.14954
6940	-15369	-15383.9	14.9078	0.138859	0.114408	0.0839761	0.105282	0.110027	0.0881939	0.143987	0.0722549	0.0791157	0.174353	0.0836839	0.0843837	0.098235	0.0979887	0.103279	0.116488	0.139431	0.126767	0.107578	0.0667511	0.0909743	0.0804441	0.17043	0.0215691	0.0338652	0.0406342	0.0270385	0.0357952	0.033767	0.0641659	0.0374569	0.0252068	0.0786243	0.0180567	0.0363838	0.0481373	0.0215665	0.0341544	0.0379167	0.0367621	0.0264898	0.0259908	0.0168324	0.220103	0.292176	0.109449	0.378272	3.177304
6950	-15378.1	-15393.1	15.013	0.146645	0.103515	0.0993873	0.111375	0.114458	0.0687734	0.125182	0.0729165	0.0990655	0.162417	0.0840762	0.0876707	0.101744	0.0850829	0.138739	0.109992	0.123586	0.0934334	0.113749	0.0657293	0.0816792	0.0645362	0.184504	0.023706	0.029193	0.0517261	0.0356528	0.0355587	0.0469419	0.0320189	0.0392329	0.0281492	0.0897977	0.0219141	0.0421109	0.0361102	0.0270953	0.0361056	0.0335664	0.0431726	0.0253454	0.0264457	0.0246848	0.211962	0.289894	0.104314	0.39383	3.166785
6960	-15371.2	-15386.5	15.2851	0.12948	0.0886607	0.100002	0.100491	0.107187	0.0879461	0.128106	0.0836783	0.0723963	0.160087	0.082764	0.086555	0.090759	0.102692	0.10955	0.139824	0.109707	0.113525	0.119227	0.0758021	0.0837521	0.0741801	0.181116	0.0414788	0.0282017	0.0575691	0.0116236	0.0481547	0.032406	0.0439698	0.0287027	0.0270718	0.068555	0.0287653	0.0246173	0.0433848	0.0219279	0.0328512	0.0502674	0.0456096	0.0368647	0.0268602	0.0132073	0.214411	0.307827	0.0999185	0.377843	3.139576
6970	-15380.7	-15397	16.2731	0.120597	0.1042	0.0869425	0.1018	0.0946728	0.0674041	0.108318	0.0987491	0.0848823	0.151138	0.0886861	0.0736551	0.112192	0.0915576	0.103397	0.126133	0.12536	0.109489	0.124365	0.0685135	0.088849	0.0877838	0.154403	0.0219111	0.0359689	0.0441183	0.0301773	0.0418698	0.0385394	0.0319742	0.03652	0.022398	0.0743756	0.00976092	0.0259504	0.05509	0.029876	0.0133975	0.0247353	0.0556515	0.0201322	0.0374279	0.0178068	0.221111	0.293153	0.108172	0.377565	3.040769
6980	-15379.3	-15393.6	14.2837	0.128656	0.0902641	0.0779368	0.0941912	0.106238	0.0856027	0.126174	0.0759307	0.109415	0.172883	0.0669412	0.0802491	0.104278	0.103289	0.144654	0.141138	0.136546	0.114037	0.115995	0.0751509	0.105602	0.0784787	0.167858	0.0219111	0.0405438	0.0573553	0.0431616	0.0523584	0.0362092	0.0469554	0.047946	0.0276173	0.0666994	0.0494577	0.00575616	0.0412237	0.0275045	0.0248746	0.0301114	0.0375875	0.0490356	0.0200765	0.0118182	0.214632	0.296618	0.103594	0.385155	3.239712
6990	-15368.1	-15383.5	15.4293	0.115507	0.11434	0.0995153	0.101792	0.104862	0.0667983	0.114484	0.0822351	0.104216	0.180053	0.0678774	0.0905806	0.0932687	0.103289	0.0998883	0.125786	0.12486	0.116529	0.113174	0.0774086	0.075731	0.0981338	0.14431	0.0307155	0.0432486	0.0426876	0.0341329	0.0412476	0.0217346	0.0543795	0.0414064	0.0184732	0.076692	0.0205427	0.0321192	0.0436601	0.0180655	0.033957	0.0414844	0.0477535	0.0249299	0.0313161	0.0119677	0.21719	0.298042	0.0984139	0.386354	3.125152
7000	-15378.6	-15393.9	15.298	0.128915	0.0670251	0.102493	0.0921965	0.104862	0.0848948	0.110539	0.0637529	0.108884	0.169804	0.0900272	0.0917889	0.0900363	0.0980811	0.116434	0.113003	0.131459	0.108729	0.116212	0.0845695	0.0874855	0.0813288	0.141268	0.0212666	0.0302589	0.0459729	0.027504	0.0364906	0.0275051	0.0450284	0.035764	0.0458312	0.0840688	0.0337978	0.0354688	0.0652645	0.0114497	0.027661	0.0389504	0.0388898	0.0303356	0.0474645	0.0255265	0.216078	0.302996	0.104549	0.376377	3.138288
7010	-15377.6	-15393.1	15.5333	0.137147	0.0796507	0.0860915	0.104639	0.121732	0.0843326	0.115957	0.0637055	0.0935976	0.160498	0.0765468	0.0920916	0.0828314	0.0934228	0.102259	0.157182	0.134153	0.101769	0.134948	0.0870287	0.0828487	0.0835825	0.151815	0.030713	0.0393375	0.0408363	0.0159988	0.0356664	0.0272892	0.0450284	0.0407956	0.0251058	0.0759105	0.0339414	0.0198189	0.0533328	0.0268663	0.0468414	0.0295087	0.0260973	0.0230454	0.0307392	0.0200548	0.212239	0.292202	0.104406	0.391153	3.114758
7020	-15378	-15394	15.9822	0.113586	0.0880924	0.109397	0.0853365	0.0928164	0.0902888	0.126405	0.10444	0.0937127	0.150424	0.0820892	0.0910703	0.0862409	0.0757399	0.0881226	0.133282	0.111284	0.107486	0.105395	0.0691183	0.080841	0.0945871	0.147358	0.038137	0.0541132	0.0590798	0.0268017	0.0402419	0.0258505	0.0384882	0.042586	0.0394594	0.0764075	0.0321772	0.0241417	0.0430447	0.0170996	0.0283202	0.0452232	0.0400648	0.0271949	0.0232447	0.0210751	0.219168	0.293029	0.102275	0.385527	3.069865
7030	-15373.3	-15388.1	14.8764	0.125116	0.0984382	0.117063	0.0975058	0.124091	0.0886721	0.137275	0.0798032	0.0908364	0.155109	0.0587225	0.087865	0.11133	0.0857456	0.117121	0.128061	0.115851	0.103009	0.115612	0.0718646	0.0941182	0.0896029	0.191601	0.0248253	0.0542221	0.0637766	0.0162855	0.0402419	0.0303966	0.0533273	0.0358297	0.0238787	0.0814539	0.0150367	0.0274341	0.0392456	0.0114382	0.0207637	0.0332465	0.0504491	0.0233006	0.0258418	0.0250356	0.216504	0.299553	0.104044	0.379899	3.180442
7040	-15368.8	-15383.7	14.8951	0.13454	0.106726	0.106778	0.0909865	0.0995536	0.103797	0.117778	0.0734214	0.0980642	0.149799	0.0745502	0.0782726	0.110227	0.0784327	0.107664	0.137704	0.138509	0.102262	0.130237	0.0707095	0.0818747	0.0994056	0.187716	0.018372	0.0352131	0.0470498	0.0200917	0.0385202	0.0388916	0.0561166	0.0358297	0.0282373	0.0831164	0.0268122	0.0271	0.0499113	0.0143012	0.0184751	0.0264354	0.0467501	0.0419892	0.0295418	0.0168155	0.216558	0.304667	0.10121	0.377565	3.178579
7050	-15365	-15380.7	15.7295	0.124351	0.0925282	0.0923538	0.110546	0.104649	0.0738972	0.123748	0.0845383	0.0970187	0.164865	0.0763883	0.0746847	0.106239	0.101426	0.115643	0.115356	0.119045	0.110673	0.110377	0.0893931	0.088016	0.0740888	0.154846	0.0199431	0.0267948	0.0690838	0.0210199	0.0425327	0.0448219	0.0487518	0.0360256	0.0236793	0.0831164	0.0286291	0.0309653	0.0287374	0.0139293	0.0297336	0.0252142	0.0447867	0.0322334	0.0247546	0.0157139	0.226546	0.295316	0.106177	0.371961	3.095138
7060	-15372.7	-15387	14.3744	0.122521	0.103562	0.103424	0.0838938	0.1197	0.0767388	0.117423	0.0745015	0.0953477	0.166629	0.0638049	0.0797572	0.0975646	0.103384	0.121406	0.109908	0.14672	0.118243	0.129243	0.0828241	0.0950914	0.0812496	0.184004	0.0228655	0.046996	0.0467015	0.0322275	0.0290806	0.0375177	0.0344563	0.0360256	0.0312208	0.0797117	0.0298463	0.0311979	0.0490094	0.0268906	0.0337756	0.0483503	0.0499575	0.0322199	0.0399391	0.0157139	0.218206	0.299258	0.101316	0.381221	3.230643
7070	-15372.9	-15388.4	15.5887	0.103862	0.0994338	0.0934483	0.106982	0.096426	0.09042	0.129973	0.0864804	0.0819732	0.154073	0.0844297	0.0741712	0.0948613	0.104972	0.114231	0.111912	0.118971	0.10901	0.10991	0.0785846	0.0944207	0.0906175	0.154167	0.0288121	0.0240838	0.0532291	0.0396427	0.0468608	0.030879	0.0415986	0.0321098	0.0359594	0.0956838	0.0297792	0.0153359	0.0328736	0.0226347	0.0337756	0.0283585	0.0461628	0.0556979	0.0223058	0.0101001	0.218319	0.29121	0.103239	0.387232	3.109213
7080	-15375.7	-15390.4	14.6739	0.130009	0.0781201	0.100743	0.122524	0.0954131	0.0969092	0.143132	0.0711041	0.0954717	0.144151	0.0859868	0.0808644	0.106604	0.114347	0.116092	0.110422	0.121014	0.117137	0.132733	0.0748718	0.0819426	0.0706431	0.183001	0.0187289	0.0420201	0.0499514	0.0176427	0.0410637	0.0469192	0.0559099	0.0397811	0.0206381	0.0824851	0.018372	0.0248221	0.0532957	0.0140822	0.0207226	0.0326353	0.0579479	0.0332252	0.0339347	0.0232852	0.218538	0.293466	0.0951069	0.392889	3.200698
7090	-15374.2	-15389.8	15.5752	0.115087	0.111861	0.0795586	0.118876	0.132857	0.0816217	0.117285	0.073961	0.0875413	0.174199	0.0684136	0.0627216	0.100613	0.0805862	0.111542	0.10182	0.118654	0.102009	0.126706	0.0669297	0.0806574	0.0770964	0.167929	0.0309847	0.0425366	0.051054	0.0377635	0.0430333	0.0321634	0.0521951	0.0403487	0.0316435	0.0793435	0.0321365	0.0246621	0.0393298	0.0165141	0.0150991	0.0284701	0.051464	0.0478703	0.0277509	0.0276722	0.216255	0.295246	0.098814	0.389685	3.110561
7100	-15379.4	-15394.9	15.4475	0.130073	0.0969431	0.0926501	0.1069	0.0880533	0.0833032	0.129836	0.0705783	0.0873488	0.152829	0.0744816	0.0824878	0.0785435	0.0860502	0.11396	0.137125	0.157424	0.101634	0.0958793	0.0693023	0.0892745	0.0963881	0.159793	0.024889	0.0448717	0.050711	0.0293838	0.0430333	0.0521313	0.0368627	0.0374746	0.0343702	0.0793435	0.0452285	0.0251886	0.0423244	0.0281277	0.026699	0.0386258	0.03647	0.0153396	0.0290352	0.0223675	0.213765	0.298116	0.102799	0.38532	3.123337
7110	-15372.6	-15388.5	15.9851	0.131706	0.101298	0.0887232	0.105111	0.114528	0.0817313	0.125887	0.0643679	0.0974984	0.167827	0.0630587	0.0824878	0.0735123	0.0950214	0.100048	0.132066	0.13475	0.0934539	0.140782	0.0903271	0.08343	0.0792262	0.143887	0.0299659	0.0262086	0.0331684	0.043031	0.0437821	0.0481215	0.0451179	0.0351992	0.027252	0.0680226	0.0293609	0.0144582	0.0487027	0.0174074	0.0197076	0.026299	0.0363182	0.0333877	0.0227952	0.0305372	0.218606	0.299299	0.102559	0.379537	3.069573
7120	-15375.6	-15390.6	14.9488	0.131706	0.093532	0.0842701	0.0990663	0.0948643	0.0811963	0.117701	0.0895037	0.102648	0.205074	0.0906974	0.0727256	0.0855109	0.0984433	0.100048	0.11939	0.142487	0.111819	0.0995622	0.0937998	0.0993515	0.100905	0.151579	0.0312594	0.0377644	0.0478299	0.0221942	0.0578368	0.0255215	0.0546511	0.0313583	0.0228407	0.0696386	0.0264873	0.0219716	0.0450933	0.0174074	0.0184473	0.0329216	0.0566432	0.0333877	0.0239827	0.0300887	0.216942	0.305233	0.0982052	0.37962	3.173206
7130	-15372.8	-15388.4	15.6492	0.123853	0.0906584	0.0886028	0.0880441	0.0921084	0.0845366	0.119427	0.0822446	0.102648	0.149186	0.0593459	0.0742333	0.0912305	0.116627	0.112096	0.119262	0.13921	0.10218	0.128267	0.0804123	0.107963	0.0673172	0.194528	0.0281154	0.0380808	0.0496725	0.0251209	0.0525104	0.0233474	0.0486635	0.0418835	0.0195971	0.0796343	0.0273408	0.0235204	0.0466291	0.0170575	0.0188133	0.0369711	0.0450663	0.0189441	0.0260209	0.0221907	0.21866	0.297765	0.102691	0.380883	3.103162
7140	-15372.4	-15387.3	14.9268	0.123853	0.0927349	0.0806593	0.118807	0.121073	0.0845366	0.117887	0.0751512	0.101237	0.185539	0.0736477	0.0824533	0.106348	0.0888964	0.12794	0.112991	0.120338	0.107005	0.0987188	0.0717859	0.0951531	0.0934455	0.156206	0.0285003	0.0299962	0.0573845	0.0136432	0.0564891	0.035545	0.0534395	0.0436519	0.0262576	0.0802894	0.035335	0.0250451	0.0567403	0.0256727	0.0311223	0.0278825	0.0456584	0.0237393	0.0255408	0.0170596	0.222826	0.294147	0.109301	0.373727	3.1754
7150	-15375.8	-15391.5	15.7084	0.120542	0.09441	0.0954547	0.0884985	0.0970535	0.0830674	0.136428	0.0751512	0.0858531	0.159374	0.0740625	0.0824533	0.117686	0.0884768	0.112085	0.137272	0.125094	0.090117	0.130186	0.0833534	0.0859973	0.0923825	0.182931	0.0161736	0.0368195	0.0314728	0.0256903	0.048791	0.0520215	0.0354968	0.037011	0.0276668	0.0764172	0.0258885	0.0161342	0.0353347	0.0111151	0.019654	0.0501752	0.0314818	0.0245778	0.0300893	0.0273072	0.212865	0.286308	0.104381	0.396446	3.097247
7160	-15374.9	-15390.9	16.0431	0.122192	0.0951538	0.0852191	0.0897651	0.106978	0.068899	0.118597	0.0863987	0.087943	0.145292	0.0684627	0.0945482	0.100337	0.10172	0.0924083	0.103955	0.124725	0.116966	0.130232	0.0793875	0.107906	0.0924909	0.170942	0.0304958	0.0510304	0.0592365	0.0161742	0.0274139	0.0301923	0.0487663	0.0341106	0.0266163	0.0825229	0.0328754	0.00988252	0.0432277	0.0111151	0.0212287	0.0246067	0.0472666	0.029663	0.0285185	0.018315	0.220068	0.289544	0.104767	0.38562	3.063777
7170	-15386.8	-15401.8	14.9638	0.108056	0.128479	0.11552	0.112311	0.123224	0.0620301	0.111996	0.0760554	0.073298	0.181338	0.0764261	0.0711459	0.0868014	0.0915878	0.0999461	0.153813	0.128648	0.0981001	0.111888	0.0679639	0.0976423	0.083494	0.166038	0.0137303	0.0321471	0.0487028	0.0283213	0.0516282	0.0326735	0.0467225	0.0232287	0.0362096	0.0888041	0.0364742	0.0250431	0.0551998	0.0198871	0.0171811	0.0363817	0.0450894	0.0411115	0.0253437	0.0420268	0.207555	0.295055	0.112517	0.384873	3.171708
7180	-15379.1	-15394	14.8097	0.109842	0.128577	0.121752	0.0981175	0.0978998	0.072439	0.109741	0.089639	0.0885475	0.202207	0.0753066	0.0819591	0.109569	0.101701	0.111006	0.118779	0.11327	0.101632	0.111888	0.0950813	0.0969331	0.083494	0.153748	0.0429801	0.033892	0.0442206	0.0394718	0.0476009	0.0383392	0.0427803	0.0313877	0.0272131	0.0677529	0.0360878	0.0221213	0.052748	0.0278343	0.0165076	0.0341674	0.0501969	0.0140485	0.0197832	0.024851	0.220192	0.295507	0.102534	0.381767	3.187114
7190	-15372	-15387.2	15.1822	0.123315	0.100504	0.0903474	0.112563	0.0961255	0.0892849	0.109741	0.0791658	0.0902657	0.168044	0.0781134	0.094791	0.0889921	0.103017	0.105502	0.135239	0.0975242	0.132299	0.117967	0.0795428	0.079624	0.0641138	0.17215	0.0180721	0.0353904	0.0495984	0.0255272	0.0437674	0.0556367	0.0538623	0.0478168	0.0272388	0.0760966	0.0351892	0.015603	0.0466704	0.0210406	0.0178891	0.0293404	0.0493333	0.0467041	0.0225939	0.0242661	0.222205	0.301114	0.106596	0.370085	3.149868
7200	-15372.9	-15387.3	14.3807	0.136348	0.109248	0.0955051	0.0969986	0.101005	0.0764921	0.131293	0.0901113	0.0931735	0.18071	0.0817725	0.0921871	0.0903145	0.100661	0.0986873	0.112514	0.130263	0.118788	0.110178	0.0909664	0.0928249	0.0778235	0.159439	0.0216094	0.0353904	0.0449091	0.0445635	0.0335162	0.0519078	0.0513607	0.0343194	0.0174626	0.0952881	0.0310917	0.0229545	0.0507192	0.025486	0.029726	0.0411105	0.0528218	0.0271918	0.0283589	0.0229265	0.218909	0.289272	0.102392	0.389427	3.230018
7210	-15373.1	-15389	15.8794	0.116679	0.102427	0.0785199	0.0969986	0.106873	0.0781005	0.111254	0.0945041	0.111905	0.18249	0.091603	0.0919711	0.113138	0.0940218	0.101261	0.123055	0.121742	0.102988	0.121448	0.0700685	0.0936789	0.0818531	0.144459	0.028167	0.0355012	0.0519596	0.0485353	0.0322849	0.0360213	0.0376271	0.0366055	0.0153328	0.0682209	0.0337696	0.0180422	0.0387378	0.0104027	0.0190756	0.0183472	0.0473784	0.0332828	0.025927	0.0138903	0.208829	0.297228	0.106371	0.387573	3.080145
7220	-15379.3	-15395.2	15.9505	0.133326	0.104317	0.0766767	0.0851803	0.108607	0.0648736	0.125859	0.0735492	0.0729465	0.152939	0.0820505	0.0813367	0.0892691	0.0845493	0.0894454	0.131631	0.151843	0.107007	0.119769	0.0905779	0.0763248	0.0800153	0.15679	0.0191261	0.0332772	0.0614855	0.0413737	0.0398184	0.0291098	0.0584433	0.032297	0.0293221	0.0858963	0.0465597	0.0220546	0.0437098	0.0189819	0.0154298	0.0269927	0.0382348	0.0377447	0.0277905	0.0265081	0.206205	0.291536	0.104785	0.397474	3.073039
7230	-15373.7	-15389	15.2634	0.120379	0.107157	0.0986924	0.0939448	0.108897	0.0809172	0.12294	0.0995741	0.101497	0.13923	0.0722344	0.0909806	0.101111	0.0789177	0.098155	0.133373	0.120407	0.107007	0.121466	0.102656	0.0980523	0.085229	0.15679	0.0341746	0.0312226	0.0407069	0.039835	0.039265	0.0388438	0.0551695	0.0303082	0.0149354	0.0930875	0.0232945	0.0211192	0.032184	0.0192199	0.0396235	0.0214885	0.054997	0.0276951	0.0294191	0.0155421	0.219403	0.291453	0.105462	0.383683	3.141739
7240	-15374.3	-15389.6	15.2927	0.105072	0.104332	0.109886	0.102087	0.0954399	0.0934631	0.121379	0.0978621	0.0885196	0.172334	0.0713109	0.0733279	0.11586	0.0823299	0.118324	0.12227	0.136291	0.111534	0.125006	0.0878243	0.0808055	0.0656462	0.162074	0.0262363	0.0305674	0.0428593	0.0250527	0.037335	0.0336049	0.0553047	0.0227969	0.026374	0.0830157	0.0344765	0.0202008	0.0566098	0.014961	0.0259134	0.0603871	0.0411524	0.027883	0.0182176	0.0128844	0.217602	0.294697	0.103264	0.384437	3.138812
7250	-15380.7	-15396.1	15.3802	0.120645	0.0826375	0.0981115	0.117671	0.0995287	0.0806372	0.115634	0.0790968	0.0895687	0.156167	0.0642389	0.0806548	0.102358	0.0823299	0.0964426	0.148002	0.0974587	0.119232	0.136985	0.0664936	0.0808055	0.0665091	0.194574	0.0222978	0.04419	0.0485306	0.0378267	0.055745	0.0417706	0.0504646	0.0390235	0.0165766	0.100369	0.0369052	0.0170768	0.0454609	0.0203712	0.0295634	0.0234407	0.048581	0.0387447	0.0133348	0.0240116	0.221092	0.30258	0.10766	0.368668	3.130065
7260	-15370.4	-15385.6	15.272	0.133302	0.0911016	0.1133	0.108312	0.105331	0.0857565	0.142574	0.0868523	0.098875	0.148783	0.0795275	0.0810617	0.0945778	0.0870236	0.110453	0.127817	0.107508	0.101009	0.115313	0.058918	0.0870736	0.0842268	0.164351	0.0266501	0.0280359	0.0451701	0.0358038	0.0487794	0.0298821	0.0411547	0.0553458	0.0211661	0.087726	0.0387183	0.0146383	0.0425005	0.0263858	0.0234505	0.0233191	0.0470604	0.0267189	0.0389123	0.0264218	0.211018	0.315001	0.101492	0.372488	3.140887
7270	-15366.6	-15381.8	15.1725	0.0993096	0.102041	0.0983697	0.107408	0.12213	0.0781262	0.135312	0.0809094	0.105278	0.160283	0.0789912	0.0800281	0.0962583	0.0911039	0.112949	0.127572	0.137853	0.104756	0.121856	0.0804324	0.0800057	0.0724278	0.17245	0.0249082	0.0383206	0.0410588	0.0195848	0.0419337	0.0293031	0.0488021	0.0429809	0.0271402	0.0682674	0.0220834	0.0263378	0.047541	0.0244389	0.0343899	0.0500856	0.0404783	0.039321	0.0283029	0.00970375	0.219241	0.305873	0.0998413	0.375044	3.150834
7280	-15368.2	-15383.6	15.4471	0.128289	0.0864371	0.0936698	0.107498	0.115727	0.0964525	0.10186	0.0794668	0.095014	0.14895	0.0813635	0.077214	0.0998635	0.109364	0.125793	0.120337	0.135882	0.103257	0.128694	0.0757994	0.0790856	0.0713892	0.154201	0.0277821	0.0348506	0.06295	0.0396474	0.03904	0.0358449	0.0418168	0.036711	0.0262215	0.0705451	0.0210602	0.0286297	0.0408227	0.0144275	0.0197626	0.0378165	0.0593277	0.0268694	0.0288987	0.0147391	0.213623	0.299858	0.0989692	0.38755	3.123372
7290	-15368.1	-15384.1	16.0528	0.112577	0.0992724	0.105115	0.094509	0.118414	0.0865885	0.120286	0.0817886	0.0899222	0.185955	0.0813635	0.0746134	0.0821771	0.0819903	0.115868	0.108905	0.126404	0.117922	0.117023	0.069037	0.0867253	0.0794261	0.147336	0.0188111	0.0380358	0.0537342	0.03975	0.0434189	0.0289027	0.0399911	0.0392642	0.0281763	0.0839213	0.0273443	0.0172981	0.0420482	0.0279609	0.0183681	0.0200458	0.041925	0.0238254	0.032262	0.0145005	0.207918	0.295506	0.104704	0.391872	3.062803
7300	-15369.5	-15384.9	15.4179	0.109784	0.0865425	0.116442	0.0962168	0.114731	0.0807598	0.117063	0.0832738	0.0868422	0.162422	0.0793775	0.0877099	0.106684	0.0950816	0.117272	0.125837	0.134812	0.110984	0.119692	0.0884993	0.0818292	0.0702308	0.16326	0.00938206	0.0454294	0.0448061	0.0330728	0.0488053	0.0419839	0.0399911	0.0376666	0.0303108	0.0822229	0.0294431	0.0238885	0.0411814	0.0156106	0.0278353	0.0246303	0.0383565	0.0323745	0.0257881	0.0181725	0.214154	0.308953	0.10451	0.372383	3.126298
