Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
5230	-14769.2	-14779.6	10.4057	0.130238	0.0938652	0.112975	0.0837293	0.129126	0.0737654	0.127536	0.0746086	0.0857104	0.200272	0.0874236	0.0914758	0.0923325	0.0872025	0.103257	0.12747	0.147156	0.116364	0.127687	0.0657886	0.102187	0.0736376	0.175324	0.0530381	0.0262757	0.0252566	0.0342556	0.0319382	0.0404782	0.0332824	0.01907	0.0415085	0.0545673	0.028971	0.0322836	0.0961196	0.0767148	0.0258184	0.0305524	0.0186739	0.0313421	0.0555986	0.034222	4.030335	0.277389	0.287213	0.105558	0.32984	3.299098
5240	-14766.4	-14776.5	10.1355	0.145701	0.0804418	0.118668	0.0793976	0.103584	0.0797601	0.153619	0.0642607	0.0811172	0.178677	0.0889951	0.104319	0.099794	0.103545	0.1206	0.147738	0.136964	0.118282	0.126663	0.0743145	0.090824	0.0743177	0.182348	0.0449928	0.037615	0.0275276	0.0426959	0.0335133	0.0462026	0.0401791	0.0394193	0.0364581	0.0579498	0.0144707	0.0234226	0.100719	0.0501899	0.030872	0.0229172	0.0286529	0.0465339	0.0437505	0.0123521	3.892846	0.27049	0.297616	0.0965492	0.335346	3.334365
5250	-14772.1	-14782.8	10.6357	0.141157	0.0981199	0.107771	0.119455	0.0869551	0.0931203	0.120816	0.0763956	0.0978456	0.164165	0.0763082	0.0686522	0.121036	0.0978857	0.102271	0.127959	0.130864	0.122365	0.14165	0.0638007	0.087543	0.0629736	0.174467	0.0605797	0.0349107	0.0224322	0.0410597	0.0159447	0.0672514	0.0312071	0.0175189	0.0373819	0.0467896	0.0273953	0.0368529	0.0991208	0.0555431	0.0482459	0.0163984	0.0286544	0.0569333	0.0513841	0.00568051	3.884308	0.269261	0.291587	0.0967707	0.342382	3.28486
5260	-14768.5	-14778.7	10.1654	0.148805	0.108161	0.106608	0.097066	0.126047	0.0828757	0.127766	0.0817632	0.0843312	0.199068	0.0797393	0.0727298	0.102629	0.0816197	0.1134	0.127615	0.124891	0.136401	0.107593	0.0890967	0.0813224	0.0880083	0.172869	0.0456983	0.0194549	0.0308566	0.0541334	0.0323006	0.0546265	0.0318765	0.0553534	0.0392224	0.042697	0.0135084	0.0376171	0.0960313	0.0566241	0.0158671	0.017285	0.0269656	0.0401237	0.0519273	0.0259566	3.939917	0.281601	0.279918	0.0997432	0.338738	3.32853
5270	-14763.6	-14774.5	10.853	0.121793	0.100197	0.096945	0.0859192	0.0950155	0.0799589	0.125585	0.0744771	0.0985056	0.168475	0.0749919	0.0827154	0.110702	0.0935626	0.114359	0.139293	0.148106	0.103575	0.120373	0.0984003	0.0743603	0.0779091	0.190441	0.0701397	0.0202548	0.0331869	0.0523096	0.0329615	0.0498829	0.0376004	0.0292351	0.0331754	0.0448884	0.011561	0.0198852	0.0940795	0.0486859	0.0282201	0.017285	0.0418811	0.035956	0.0466639	0.0295802	4.051801	0.273578	0.287759	0.0959063	0.342757	3.253092
5280	-14777.2	-14786.8	9.62579	0.115917	0.139845	0.0934457	0.0880142	0.102483	0.0884469	0.132568	0.0801774	0.0985056	0.207518	0.0657181	0.0857268	0.0964396	0.093283	0.122917	0.138381	0.16093	0.112695	0.152963	0.0699562	0.0729855	0.0711457	0.194133	0.0595196	0.0285096	0.0311691	0.0585225	0.029349	0.0481158	0.0537873	0.0221665	0.0334713	0.0423164	0.0176178	0.0264776	0.0994955	0.0505955	0.0312576	0.0198138	0.0519114	0.0283992	0.042316	0.0159634	4.066045	0.27912	0.292408	0.0989301	0.329542	3.37497
5290	-14768.3	-14778.6	10.3576	0.122814	0.0941969	0.104035	0.092483	0.10178	0.0762931	0.125769	0.0879367	0.0843812	0.182717	0.0602536	0.0864841	0.0986246	0.0961121	0.127347	0.12423	0.148619	0.145585	0.145161	0.0693505	0.088837	0.073506	0.184728	0.0582306	0.0230959	0.0252767	0.0376662	0.0479981	0.0611687	0.0371941	0.0297322	0.0302624	0.052604	0.0150194	0.0171444	0.099226	0.0669477	0.0259886	0.0269694	0.0304081	0.0509295	0.048518	0.0124206	3.796265	0.26138	0.298088	0.098017	0.342515	3.318045
5300	-14770.1	-14779.7	9.53965	0.144772	0.0880724	0.0915524	0.0974246	0.123259	0.0762931	0.142661	0.0905556	0.0893022	0.163885	0.0736798	0.094186	0.0915688	0.120371	0.109411	0.134844	0.135171	0.107654	0.127129	0.0800173	0.0987082	0.0882536	0.187728	0.0600557	0.0298232	0.0310357	0.0473022	0.0230841	0.0575315	0.0442964	0.0328813	0.0198841	0.0438163	0.0212973	0.0311183	0.0920659	0.0433623	0.0328217	0.0254676	0.0478671	0.0550466	0.0459689	0.0372391	4.15324	0.287205	0.280851	0.10145	0.330493	3.378464
5310	-14768.2	-14778.1	9.90722	0.130562	0.0987788	0.102921	0.0755033	0.122225	0.0936678	0.114098	0.0825455	0.099159	0.189052	0.0933411	0.078338	0.101071	0.110156	0.118997	0.115833	0.114112	0.119493	0.134332	0.0975493	0.103504	0.0833306	0.161417	0.046881	0.0292493	0.034178	0.0323949	0.028628	0.0635522	0.0419958	0.0272994	0.0342015	0.0425985	0.0233371	0.0264907	0.0886223	0.0735323	0.0217477	0.021295	0.0413433	0.0473403	0.0628826	0.0193019	4.06552	0.264859	0.28331	0.106132	0.345699	3.346857
5320	-14778.4	-14787.7	9.3089	0.138529	0.0994067	0.0964723	0.0943694	0.137058	0.0800707	0.131889	0.0701093	0.108925	0.167988	0.0950021	0.0846431	0.118458	0.109426	0.126106	0.126445	0.116862	0.108523	0.137412	0.0658743	0.105602	0.0795381	0.187611	0.0674185	0.0351645	0.0482581	0.0479754	0.0395717	0.0646551	0.0309535	0.0241924	0.0431725	0.0728574	0.0149466	0.0421189	0.0801879	0.0600876	0.0226209	0.0155321	0.0260463	0.033288	0.054288	0.0264188	3.585712	0.272721	0.285835	0.104627	0.336817	3.436073
5330	-14764.9	-14774.5	9.60053	0.134742	0.0946472	0.108277	0.104373	0.127304	0.092448	0.123114	0.0914312	0.0956306	0.177676	0.0658839	0.098691	0.114007	0.104195	0.105833	0.135057	0.144727	0.133097	0.131854	0.069418	0.0817023	0.0895553	0.164209	0.0469679	0.0290409	0.0376662	0.0471827	0.0377186	0.0400049	0.0271006	0.0254895	0.0486445	0.0468229	0.0211118	0.0378738	0.10731	0.0570261	0.0114364	0.017429	0.0387681	0.0333571	0.0488235	0.0289869	4.08067	0.289757	0.275863	0.101524	0.332855	3.376632
5340	-14763.1	-14773.6	10.5154	0.148648	0.086204	0.117893	0.0703351	0.116731	0.067707	0.123237	0.0776698	0.0983705	0.179856	0.0763068	0.0744556	0.130067	0.100395	0.119913	0.122867	0.142103	0.126646	0.133438	0.0827325	0.0780301	0.0761243	0.163622	0.0521261	0.0335247	0.0279554	0.0446122	0.0249429	0.047032	0.0300589	0.0230221	0.0514808	0.0530251	0.015467	0.0286157	0.0902976	0.0601965	0.0131498	0.032001	0.031127	0.0469168	0.0440483	0.037601	3.824281	0.277514	0.281411	0.101239	0.339836	3.300552
5350	-14771.2	-14782.4	11.187	0.16266	0.084563	0.105934	0.0970098	0.117882	0.0724338	0.108127	0.0703639	0.092706	0.155147	0.0903506	0.0669945	0.0953624	0.0860261	0.117574	0.134399	0.148456	0.11767	0.108118	0.0770047	0.103445	0.0896237	0.183231	0.0486025	0.0203105	0.0246491	0.0320529	0.0262425	0.049549	0.0331825	0.0359656	0.0374197	0.0390693	0.0136054	0.0309632	0.0810292	0.0515636	0.028317	0.0410763	0.0516068	0.0351107	0.0461564	0.0146991	3.941879	0.274812	0.288819	0.0968987	0.33947	3.226253
5360	-14774.4	-14784.5	10.0806	0.133942	0.12136	0.111946	0.0885188	0.127175	0.0726298	0.130541	0.0892027	0.0841702	0.178908	0.068589	0.0900699	0.0873681	0.106558	0.127629	0.133676	0.13259	0.143833	0.118332	0.0747332	0.100989	0.0661168	0.187926	0.0677202	0.017934	0.04	0.0591882	0.0187704	0.0430799	0.0458082	0.0245915	0.0335705	0.0389337	0.0196163	0.0260368	0.0800097	0.0615383	0.0202488	0.010133	0.0259931	0.0419945	0.0524335	0.0233481	4.095566	0.28166	0.261142	0.106774	0.350424	3.327753
5370	-14768.7	-14779.2	10.563	0.157871	0.0941184	0.126414	0.0983691	0.106739	0.0703733	0.147505	0.0624318	0.0772376	0.183509	0.0624216	0.0907087	0.105777	0.121449	0.104904	0.118788	0.129432	0.106496	0.117816	0.0841196	0.0889315	0.103197	0.178686	0.0484159	0.028244	0.0130702	0.037642	0.0274474	0.057907	0.0361324	0.0298577	0.0330331	0.0454026	0.0166316	0.0214949	0.0915278	0.0578856	0.0197814	0.0459485	0.0371829	0.0371758	0.0492697	0.0292122	3.746864	0.280374	0.286947	0.100348	0.332331	3.300558
5380	-14770.2	-14779.6	9.37932	0.149674	0.117915	0.108136	0.102473	0.108675	0.103492	0.137218	0.0878261	0.0972068	0.168267	0.0819479	0.0698841	0.0974801	0.102697	0.116859	0.144714	0.134525	0.129353	0.133104	0.0723906	0.106823	0.092623	0.178137	0.0601702	0.0249528	0.0178587	0.0352428	0.0152591	0.0640779	0.0472156	0.0225377	0.0330331	0.040511	0.0107607	0.0299394	0.103992	0.0539828	0.0152539	0.0112482	0.0388893	0.0360448	0.0756605	0.0232238	4.038025	0.273958	0.299047	0.0959758	0.331019	3.401275
5390	-14768.3	-14778.1	9.71716	0.144368	0.0891475	0.0891295	0.0929496	0.113933	0.0943961	0.124921	0.0856673	0.102599	0.195136	0.0651975	0.0980361	0.121586	0.092289	0.125137	0.128466	0.127675	0.114824	0.117936	0.0885956	0.101117	0.0758393	0.198936	0.0493874	0.0129467	0.0296734	0.047857	0.032238	0.0457307	0.0333631	0.0323797	0.0344049	0.0463174	0.0122658	0.023949	0.0994017	0.0541935	0.019713	0.01567	0.0420147	0.0465588	0.0592582	0.0237402	4.35775	0.2752	0.294997	0.0992466	0.330556	3.348945
5400	-14772.9	-14783.9	11.0188	0.136474	0.0936182	0.0889776	0.099932	0.106176	0.0805906	0.123383	0.0816285	0.0908315	0.157731	0.0728249	0.0809883	0.113498	0.109854	0.100414	0.119407	0.123428	0.131995	0.139019	0.0664852	0.0860227	0.086119	0.176777	0.0546804	0.0353673	0.0331232	0.0348937	0.0518048	0.0437867	0.0350196	0.00683017	0.0328496	0.0449454	0.0219314	0.0263717	0.09452	0.0569877	0.0230228	0.032474	0.0309461	0.0421171	0.0439897	0.0379754	3.830783	0.256526	0.280122	0.109759	0.353593	3.249809
5410	-14775.7	-14785.4	9.71053	0.148674	0.0864557	0.10515	0.0844877	0.0919006	0.0719605	0.137543	0.0794058	0.0841667	0.170476	0.0753481	0.109391	0.140732	0.0968931	0.122835	0.163953	0.155046	0.119506	0.143979	0.0839796	0.104019	0.0963099	0.178002	0.0498876	0.0338881	0.0147173	0.0209865	0.0317383	0.0544122	0.0379395	0.00843121	0.0352536	0.0372846	0.0121799	0.0384532	0.0931222	0.0550185	0.0193747	0.0221878	0.0242336	0.041524	0.052485	0.0356765	4.023682	0.277453	0.28503	0.0985035	0.339013	3.369007
5420	-14767.1	-14777.6	10.4977	0.148674	0.0793632	0.102012	0.0931296	0.103769	0.103652	0.130083	0.0910944	0.0953651	0.174822	0.0795272	0.074207	0.105373	0.0956732	0.119834	0.123659	0.121748	0.116381	0.108992	0.0839796	0.0955779	0.080546	0.173061	0.0681622	0.0331753	0.029693	0.0372774	0.0211628	0.0645516	0.0325388	0.0144446	0.0427148	0.0415537	0.00944598	0.0223701	0.0949008	0.0764441	0.0154634	0.0295527	0.0374509	0.0406696	0.0572549	0.0179328	4.074435	0.287996	0.284847	0.105155	0.322003	3.287283
5430	-14775.2	-14785.6	10.4117	0.137197	0.1097	0.116751	0.11696	0.104135	0.0748397	0.127202	0.0879376	0.101398	0.149094	0.0848604	0.0793149	0.0970244	0.110039	0.128079	0.139409	0.12006	0.125249	0.105123	0.0864581	0.070393	0.118403	0.171034	0.0521652	0.0231748	0.0265204	0.0313985	0.0288186	0.0678291	0.0333193	0.0261936	0.0236192	0.0317524	0.0161112	0.0278436	0.0789975	0.0703055	0.0185949	0.0355639	0.0487617	0.0399533	0.0477573	0.0270143	3.736143	0.273507	0.288924	0.106717	0.330851	3.316355
5440	-14769.2	-14780.3	11.1107	0.133315	0.0884476	0.0971236	0.0983116	0.101335	0.0960692	0.131005	0.0839512	0.0985632	0.197377	0.0786267	0.0668354	0.10844	0.113345	0.0902142	0.146143	0.131859	0.103414	0.111202	0.0849316	0.0969694	0.0738111	0.175719	0.0587893	0.0413554	0.0319919	0.0494534	0.0301364	0.0525584	0.0325429	0.0283765	0.0270573	0.0270031	0.0183305	0.0268103	0.0777182	0.058787	0.0167876	0.0259517	0.0144244	0.0319313	0.0563117	0.0270143	3.835399	0.267964	0.290288	0.109335	0.332413	3.24034
5450	-14770.3	-14780.9	10.5669	0.129824	0.0645547	0.0914666	0.105519	0.0949637	0.0886125	0.140352	0.0770199	0.086279	0.196045	0.072186	0.0760048	0.119491	0.103179	0.102545	0.152735	0.127664	0.116633	0.118174	0.0885663	0.0895726	0.093825	0.196756	0.0393082	0.0476952	0.0227368	0.0494534	0.0281564	0.0503158	0.0393537	0.0178327	0.0288421	0.0445998	0.011855	0.0268103	0.107962	0.0521399	0.0222451	0.0154958	0.0414857	0.0387064	0.0428546	0.0335417	3.857639	0.280396	0.284592	0.105212	0.3298	3.293358
5460	-14774.3	-14784.8	10.552	0.152858	0.0744689	0.0911789	0.0927934	0.130568	0.0775411	0.126142	0.0887062	0.0863205	0.172295	0.0619601	0.105125	0.133076	0.0822334	0.0962621	0.142525	0.140964	0.131111	0.117371	0.0660096	0.0840807	0.0874847	0.195038	0.0549304	0.0200415	0.0360389	0.0406643	0.0231629	0.041776	0.027768	0.0342674	0.051531	0.0340978	0.0222581	0.0264069	0.0977153	0.0516841	0.0214227	0.0184208	0.0311726	0.047021	0.0553458	0.0163285	3.968172	0.292581	0.291797	0.0920654	0.323557	3.288169
5470	-14774.1	-14783.6	9.51227	0.132268	0.0922307	0.0910682	0.110943	0.12723	0.0800973	0.130943	0.0841251	0.0850032	0.196785	0.0884459	0.100207	0.105099	0.0826462	0.116806	0.15596	0.123161	0.1231	0.131272	0.0798322	0.0949044	0.0868757	0.2142	0.0708277	0.0417457	0.0280808	0.0525826	0.0302853	0.0458876	0.0386034	0.0314709	0.0258536	0.0291358	0.0183922	0.0295123	0.107088	0.0392037	0.0270976	0.0116155	0.0385395	0.0369661	0.0566395	0.0163285	3.691747	0.262331	0.296975	0.0944306	0.346264	3.409058
5480	-14767.1	-14776.6	9.49353	0.149357	0.109996	0.0908432	0.0773906	0.11968	0.0885314	0.127934	0.0932744	0.101055	0.161504	0.0820792	0.0670841	0.0857715	0.112438	0.0918554	0.142024	0.140783	0.13684	0.154476	0.0811598	0.105039	0.0956318	0.183503	0.0520636	0.0238631	0.0253141	0.041179	0.0256923	0.0567546	0.0384723	0.0317692	0.0387728	0.0531456	0.0150747	0.0419191	0.0939453	0.0435048	0.026759	0.0166403	0.0309833	0.0443514	0.0699092	0.0207064	4.051268	0.274801	0.291816	0.0984218	0.334961	3.38907
5490	-14767.3	-14777.4	10.1636	0.151657	0.101491	0.0949306	0.0858628	0.123396	0.0801092	0.119257	0.0810776	0.108639	0.157453	0.0843467	0.0813933	0.0859559	0.107351	0.111276	0.11281	0.144976	0.112414	0.128281	0.0789689	0.0792624	0.0981853	0.157405	0.0532134	0.0395457	0.0269643	0.0429448	0.0309587	0.0742347	0.0238678	0.0269147	0.033779	0.0477691	0.0220563	0.0246702	0.114286	0.0430262	0.0140289	0.0290083	0.0295037	0.0443329	0.0705068	0.0344706	4.21317	0.287819	0.281236	0.103788	0.327156	3.312582
5500	-14774.5	-14784.9	10.3715	0.148071	0.0815009	0.107422	0.0814909	0.102094	0.101919	0.147003	0.0610593	0.0998394	0.194431	0.0701359	0.0657312	0.0946532	0.0930795	0.102402	0.138426	0.135636	0.125853	0.112446	0.0976715	0.0897236	0.0779524	0.193837	0.0608183	0.0202541	0.0414574	0.045045	0.0202312	0.0494288	0.0428281	0.0302776	0.0379466	0.0516996	0.0205744	0.00964021	0.0868847	0.0600207	0.0311139	0.0273299	0.0307176	0.0517743	0.0460672	0.0231669	3.911111	0.260678	0.286039	0.104288	0.348995	3.309655
5510	-14767.1	-14775.4	8.30639	0.163527	0.119366	0.113535	0.102558	0.116957	0.106011	0.140058	0.0885372	0.0980296	0.188662	0.0774939	0.0774595	0.102475	0.125394	0.101106	0.124606	0.153309	0.141343	0.138206	0.0817433	0.100747	0.0779524	0.179042	0.0539664	0.0278634	0.0418627	0.050264	0.029833	0.0425728	0.0288622	0.0193028	0.0347716	0.0502686	0.0244115	0.0241705	0.101337	0.0506694	0.0296031	0.016247	0.026613	0.04098	0.0644229	0.0309129	4.063583	0.265858	0.289954	0.0999532	0.344235	3.507055
5520	-14775.8	-14785.4	9.63027	0.174991	0.0876342	0.10146	0.0961229	0.104196	0.0691931	0.126148	0.0871673	0.112469	0.166293	0.0843662	0.0810199	0.115679	0.129779	0.127059	0.122908	0.139631	0.126327	0.118433	0.0672335	0.0907614	0.0956718	0.206548	0.0432524	0.0253654	0.0306148	0.0368725	0.0378838	0.0366432	0.0299006	0.0280245	0.0254949	0.0375085	0.0225998	0.0353925	0.0835323	0.0588296	0.0115186	0.03296	0.0328223	0.0523437	0.0531326	0.033146	3.991835	0.290325	0.27811	0.109472	0.322093	3.37893
5530	-14768.1	-14778.2	10.1166	0.116516	0.0948597	0.118608	0.093891	0.11309	0.0725284	0.131322	0.0871673	0.125617	0.188354	0.0974205	0.095281	0.10904	0.083531	0.111741	0.135306	0.142323	0.141704	0.124991	0.0782088	0.0785966	0.0894831	0.181604	0.0534773	0.0275261	0.0217729	0.0312307	0.0289533	0.0447678	0.0339257	0.0194892	0.0490104	0.030186	0.0283865	0.0305612	0.0904651	0.055702	0.011419	0.0265283	0.0282984	0.0352406	0.0530124	0.0191602	3.991835	0.28853	0.277452	0.10067	0.333348	3.330296
5540	-14771.9	-14781.4	9.52469	0.14062	0.113677	0.100453	0.0991221	0.11309	0.0966057	0.120949	0.0801327	0.0915367	0.153357	0.0771629	0.0841583	0.105413	0.129828	0.128993	0.123369	0.13094	0.124697	0.134361	0.0921142	0.0850801	0.0843045	0.232745	0.0510965	0.0235112	0.0372645	0.0216587	0.0226711	0.0529567	0.0293358	0.0185395	0.0375461	0.0447245	0.0154712	0.0188868	0.0907585	0.0454654	0.0129517	0.0426288	0.0347348	0.0343409	0.0571976	0.0336671	4.359092	0.279055	0.286118	0.0997596	0.335067	3.368117
5550	-14766.4	-14777.2	10.8014	0.138993	0.0998339	0.0955216	0.0944027	0.107601	0.0860427	0.127143	0.0909465	0.0969044	0.159686	0.098712	0.0651504	0.094187	0.0988552	0.120705	0.115729	0.13094	0.131127	0.123719	0.0839845	0.0930513	0.0781165	0.18373	0.0558588	0.0180296	0.0471069	0.0420454	0.0192053	0.0479404	0.028051	0.0258471	0.0342358	0.0386478	0.0172219	0.0247105	0.0907585	0.0398262	0.0260354	0.038351	0.0266641	0.0475513	0.0516877	0.0202379	4.10536	0.291521	0.284374	0.0978105	0.326295	3.255093
5560	-14769	-14778.4	9.36396	0.167317	0.0844115	0.104598	0.0863423	0.122621	0.0768987	0.132303	0.0830566	0.090714	0.178659	0.0706829	0.0942697	0.091652	0.12679	0.103804	0.144252	0.129277	0.119423	0.12389	0.0830567	0.0792985	0.0986834	0.1924	0.0735309	0.0413336	0.0261419	0.0316732	0.0367512	0.0635511	0.0361875	0.0233316	0.0446181	0.0379969	0.0294102	0.0316659	0.0958949	0.056661	0.022123	0.0118101	0.0280225	0.045405	0.0495878	0.0157157	4.330522	0.266234	0.296116	0.097785	0.339865	3.385813
5570	-14766.3	-14776.6	10.3101	0.165506	0.0914226	0.109111	0.0880782	0.114035	0.0718921	0.127721	0.0786112	0.080919	0.181158	0.0635973	0.0941787	0.102868	0.112007	0.114439	0.128023	0.11899	0.12051	0.139724	0.0878605	0.0915456	0.0842326	0.181261	0.0587493	0.0229632	0.0276311	0.0351823	0.0387481	0.0440249	0.0221596	0.0377734	0.038205	0.0338298	0.0289301	0.0309198	0.0838157	0.0456748	0.015309	0.0280927	0.0343117	0.0492824	0.049899	0.024517	4.217049	0.296406	0.288542	0.0958189	0.319233	3.297707
5580	-14765.4	-14775.2	9.75802	0.154746	0.0933894	0.117293	0.0771535	0.114549	0.094208	0.138502	0.0858987	0.0987067	0.191529	0.076618	0.0802006	0.0985352	0.109292	0.0962154	0.136117	0.131646	0.11292	0.13284	0.0604745	0.101814	0.0749042	0.172207	0.068324	0.0285812	0.0197944	0.0450871	0.0352954	0.0485129	0.0290217	0.0262107	0.0485539	0.0679994	0.0199185	0.0312163	0.0983698	0.0604644	0.0261531	0.0139686	0.0236356	0.0485231	0.0457006	0.0178287	4.217049	0.278841	0.287455	0.0989557	0.334749	3.352919
5590	-14776.7	-14787.6	10.8996	0.161853	0.0839161	0.121547	0.0814212	0.0796133	0.0962944	0.129492	0.0872282	0.0976382	0.18696	0.0862721	0.0760195	0.109672	0.109172	0.0960455	0.131098	0.125706	0.111014	0.0927039	0.0751882	0.0793539	0.0833244	0.169989	0.0646669	0.0291501	0.019516	0.0447437	0.0285207	0.0552075	0.028292	0.0353271	0.0290553	0.0363242	0.0153835	0.023707	0.103581	0.0374718	0.00846882	0.0233222	0.0393823	0.0634069	0.0523578	0.048077	3.900663	0.289746	0.273996	0.102228	0.33403	3.257483
5600	-14770.1	-14781.1	10.9829	0.117775	0.100944	0.090667	0.0916777	0.0978449	0.0772167	0.118048	0.0906328	0.101078	0.178289	0.070946	0.0833386	0.0973669	0.10339	0.112341	0.120915	0.14888	0.105102	0.13224	0.0708811	0.0982087	0.0709529	0.195456	0.0638095	0.0334775	0.0226148	0.0268309	0.0338827	0.0567182	0.0264291	0.0382964	0.0524072	0.0435429	0.0153835	0.0194852	0.105208	0.045696	0.024503	0.0170315	0.0269238	0.050584	0.0368506	0.0350179	3.905065	0.297832	0.270929	0.104326	0.326913	3.248883
5610	-14772.1	-14782.4	10.3443	0.127809	0.100127	0.0968398	0.0870383	0.103978	0.0752195	0.134368	0.0968145	0.0732192	0.181835	0.0774282	0.0731762	0.126856	0.0977208	0.0921562	0.133069	0.154145	0.129037	0.106758	0.0847075	0.0962122	0.0985168	0.191786	0.0671428	0.0200954	0.0365949	0.0308165	0.0291551	0.0463544	0.0482074	0.0207711	0.0310122	0.0409073	0.02031	0.0256741	0.110406	0.0488075	0.00857396	0.0289063	0.032541	0.0305558	0.0582873	0.0442207	3.816176	0.270656	0.28218	0.102804	0.34436	3.318157
5620	-14765.9	-14775.9	9.99535	0.153826	0.0960427	0.0884504	0.0925715	0.107389	0.0973301	0.124487	0.0951779	0.0844867	0.19557	0.0782345	0.094433	0.11126	0.12884	0.106358	0.11954	0.156275	0.0972774	0.141687	0.0724234	0.089045	0.0864717	0.185834	0.046261	0.0200954	0.0253881	0.0311136	0.0215527	0.0477673	0.0369506	0.0301961	0.0422929	0.0363152	0.0227867	0.0316152	0.0982553	0.0503291	0.0123004	0.0446732	0.0227573	0.0426726	0.0597194	0.0198188	3.934365	0.278638	0.284771	0.0969795	0.339611	3.34587
5630	-14773.5	-14783.9	10.3669	0.135864	0.101935	0.0994222	0.0905411	0.11552	0.0733785	0.121967	0.108246	0.113743	0.166809	0.0754967	0.0700801	0.10863	0.0924338	0.107098	0.123542	0.13302	0.137307	0.122404	0.0724234	0.0597413	0.0738061	0.158735	0.0589601	0.0257801	0.0330027	0.037963	0.0269447	0.063364	0.0251388	0.0179229	0.0416376	0.0420901	0.0225617	0.0349772	0.103278	0.0629012	0.0416122	0.0249579	0.0417657	0.0417718	0.049842	0.0291052	4.292055	0.282742	0.286446	0.103065	0.327747	3.287718
5640	-14765.6	-14776.5	10.8265	0.146622	0.101928	0.115422	0.0954383	0.0911984	0.0920608	0.126422	0.0812256	0.0883728	0.162859	0.0712508	0.102732	0.0935274	0.114382	0.10306	0.131301	0.121435	0.13476	0.107627	0.0801982	0.082009	0.0707578	0.182267	0.0422416	0.0392135	0.0298014	0.0327813	0.0253797	0.0532864	0.032178	0.0214927	0.0358594	0.0381233	0.0153304	0.0433916	0.102231	0.0583153	0.0157831	0.0295136	0.0347178	0.0470077	0.0428105	0.0214233	4.018238	0.289885	0.274984	0.104453	0.330679	3.257737
5650	-14765.6	-14776.1	10.5726	0.135708	0.0945089	0.0930033	0.115224	0.110982	0.0865287	0.150567	0.0850897	0.100907	0.166907	0.0782841	0.0890736	0.103964	0.100283	0.115207	0.148519	0.12011	0.111275	0.0971171	0.0833252	0.0874383	0.0885196	0.183581	0.0575265	0.0437572	0.0260032	0.0327247	0.0309925	0.0458073	0.0275822	0.0282077	0.0219115	0.0425935	0.0207621	0.0277878	0.0970376	0.0647379	0.0218765	0.0217808	0.0222392	0.0392515	0.0412064	0.0232187	4.018238	0.283057	0.27598	0.107219	0.333743	3.283128
5660	-14769.4	-14779.7	10.2256	0.139913	0.0945089	0.107446	0.109522	0.102446	0.0606533	0.111547	0.0752542	0.10809	0.19817	0.0742227	0.0908956	0.105359	0.119937	0.123342	0.14177	0.118528	0.105722	0.146962	0.0794846	0.0856283	0.0885072	0.200328	0.046282	0.0296972	0.0187481	0.059097	0.0236755	0.054404	0.0294288	0.0221283	0.0317623	0.0317233	0.0154752	0.0301587	0.0795034	0.0541055	0.0228762	0.0258828	0.0292738	0.0398468	0.0493163	0.0375957	3.994866	0.291278	0.287977	0.091787	0.328958	3.319216
5670	-14770.8	-14780.5	9.67201	0.146318	0.0798252	0.109237	0.0808576	0.0935766	0.0626104	0.121675	0.0755145	0.120998	0.198239	0.0920677	0.0621629	0.0976622	0.11263	0.115088	0.14791	0.140226	0.128517	0.13534	0.0886778	0.0818507	0.08883	0.189342	0.0567366	0.0338537	0.0357502	0.0404828	0.0265579	0.0473057	0.0294288	0.0198407	0.0377783	0.0561154	0.017639	0.0245903	0.0974033	0.0590257	0.0370544	0.0278443	0.026978	0.0385472	0.0640641	0.0290053	3.985117	0.27893	0.29793	0.100032	0.323108	3.375158
5680	-14770.6	-14780.9	10.2396	0.156593	0.0847603	0.0871522	0.0915633	0.113545	0.0844833	0.157917	0.0867236	0.0979961	0.164229	0.0915037	0.0617801	0.119092	0.109359	0.07704	0.155608	0.134843	0.1167	0.12782	0.0730741	0.0932308	0.0833344	0.154972	0.0723282	0.033606	0.0274632	0.0271312	0.0233548	0.0557934	0.0344275	0.0270875	0.0409815	0.0561154	0.0154483	0.0217602	0.106237	0.0687999	0.0199443	0.0206223	0.0297536	0.0364756	0.0589724	0.0223028	3.926344	0.266934	0.291916	0.102722	0.338428	3.321926
