Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	TreeLengths
4590	-15796.1	-15809.8	13.6825	0.114615	0.0878563	0.104435	0.0972942	0.121055	0.0776551	0.145217	0.0687149	0.0878443	0.173495	0.0802528	0.0875176	0.0905045	0.0862445	0.130092	0.116663	0.108854	0.111081	0.118212	0.0788116	0.078906	0.0676749	0.180292	0.0217083	0.0815928	0.0267111	0.0508702	0.0306062	0.0214258	0.0324977	0.0434489	0.02504	0.0248871	0.0249989	0.0433338	0.0334853	0.0320292	0.0301506	0.0507928	0.0168498	0.0263388	0.0443632	0.0462447	3.120663
4600	-15803.1	-15815.9	12.7975	0.114669	0.094061	0.104293	0.11417	0.0960949	0.0652489	0.124298	0.0698301	0.105139	0.177622	0.075576	0.100351	0.0836302	0.107635	0.125037	0.118451	0.122607	0.105926	0.128992	0.0751514	0.0667606	0.104409	0.179457	0.0180761	0.0676499	0.0288027	0.047433	0.0332767	0.0405064	0.0368327	0.0587013	0.0329159	0.0173345	0.0249013	0.056432	0.0238628	0.0430767	0.0529433	0.0359242	0.0198087	0.0358112	0.0406815	0.0347822	3.209162
4610	-15810.1	-15822.5	12.3642	0.11964	0.101478	0.0917059	0.0955032	0.124812	0.086449	0.132604	0.0816319	0.115886	0.181831	0.0664486	0.0872846	0.130791	0.093333	0.112431	0.136326	0.119197	0.108828	0.122209	0.084568	0.0916558	0.0740929	0.126477	0.0250307	0.0899773	0.0237562	0.0338223	0.0451591	0.0248533	0.0393703	0.066433	0.0330627	0.0190702	0.0368468	0.0602144	0.0324337	0.0269453	0.0301281	0.0310185	0.0245401	0.0234966	0.060307	0.0408407	3.252489
4620	-15810.1	-15822.7	12.5995	0.107771	0.081111	0.0860096	0.103861	0.101476	0.0951251	0.115632	0.0657845	0.08607	0.171657	0.0848625	0.0855627	0.0922745	0.0780035	0.131858	0.131543	0.143296	0.132649	0.115445	0.0789415	0.107431	0.0859023	0.1494	0.0275718	0.0645267	0.0348877	0.0546774	0.0348161	0.0377478	0.0353642	0.0583864	0.0333365	0.0272391	0.0271501	0.064767	0.0241437	0.0387732	0.0392434	0.0241006	0.0240231	0.0374069	0.0582634	0.05086	3.228953
4630	-15799	-15811	11.9953	0.124563	0.100578	0.0913518	0.111227	0.117567	0.0701364	0.136239	0.0767545	0.100052	0.181778	0.0781543	0.0924694	0.0998674	0.0950049	0.126835	0.138564	0.1408	0.105285	0.134153	0.0785196	0.0905741	0.0743956	0.165339	0.0232781	0.0755372	0.0257776	0.0573917	0.0282877	0.0250302	0.0291913	0.0798803	0.0359013	0.021692	0.0285571	0.0527522	0.020999	0.0372501	0.0392434	0.0296872	0.0236321	0.0364634	0.056311	0.0323098	3.289379
4640	-15806.5	-15819.3	12.8343	0.10908	0.101023	0.0765171	0.121896	0.12165	0.0864779	0.161222	0.0884382	0.0847081	0.168967	0.0864467	0.0982044	0.10636	0.0991247	0.114503	0.116016	0.114325	0.103581	0.143413	0.0759293	0.075985	0.0685501	0.14268	0.0248229	0.0666175	0.0436772	0.0474076	0.0393206	0.0304824	0.0419781	0.0594204	0.0264913	0.0168337	0.0414017	0.0448365	0.0218321	0.0435466	0.0332205	0.046561	0.0212981	0.0271859	0.0290699	0.0343743	3.205476
4650	-15807.3	-15819.9	12.6091	0.126852	0.102766	0.101308	0.100323	0.117929	0.0808554	0.128632	0.0925379	0.100172	0.160057	0.0728511	0.0774611	0.0989245	0.0941158	0.100479	0.119856	0.123221	0.105055	0.118437	0.0726285	0.108318	0.0700828	0.16696	0.0248229	0.125919	0.026224	0.0401933	0.0393206	0.0345401	0.0497974	0.0426785	0.03088	0.0221785	0.0339472	0.0373647	0.038943	0.036745	0.0329541	0.0468155	0.0267576	0.0232145	0.04408	0.0308032	3.228
4660	-15802.1	-15814.6	12.4563	0.140033	0.10602	0.112348	0.102831	0.127124	0.0782323	0.128632	0.0651698	0.0994725	0.185184	0.0988254	0.0782929	0.103429	0.0934579	0.113066	0.132987	0.114482	0.119707	0.113675	0.0723706	0.0913937	0.102186	0.15837	0.018192	0.0848924	0.0244695	0.0502494	0.0303756	0.0310747	0.0452618	0.055957	0.0213938	0.0245651	0.016934	0.0503762	0.0268529	0.0311567	0.0461391	0.0420536	0.00641696	0.0251435	0.0432024	0.0312854	3.243282
4670	-15804.8	-15817.7	12.9369	0.106657	0.121147	0.0882722	0.096637	0.129738	0.0816069	0.141882	0.0880172	0.0868937	0.171383	0.0717453	0.0846701	0.0935277	0.109245	0.113066	0.15753	0.121324	0.0894067	0.112031	0.0893839	0.0946339	0.081795	0.169707	0.0290354	0.0751343	0.0273535	0.0326651	0.0293137	0.0413289	0.0304036	0.053169	0.0416593	0.0256571	0.0231991	0.0462386	0.0135828	0.0365233	0.0472855	0.0299274	0.0155182	0.0190809	0.0423985	0.0354474	3.195221
4680	-15802.2	-15815.6	13.3212	0.129625	0.0970094	0.108473	0.103659	0.0980692	0.0835126	0.129465	0.0894959	0.0934186	0.190422	0.0894993	0.0648988	0.0932473	0.0989577	0.124154	0.11877	0.120769	0.101551	0.122656	0.0665434	0.0909272	0.0847853	0.149896	0.0175913	0.0683022	0.0324567	0.0446435	0.0354272	0.0450574	0.0269331	0.0655121	0.0296744	0.0240303	0.0296434	0.0533596	0.018153	0.0338447	0.0446801	0.0322059	0.0226301	0.022542	0.0344851	0.025812	3.156789
4690	-15805.4	-15818.2	12.8043	0.1174	0.0864004	0.0964059	0.089945	0.114338	0.082558	0.138688	0.0745684	0.110445	0.165511	0.0687421	0.087064	0.107099	0.122383	0.097916	0.130048	0.126514	0.128086	0.122804	0.0856599	0.0771367	0.103354	0.178703	0.0327959	0.0849715	0.024838	0.0604842	0.0232911	0.0385258	0.0322557	0.0477345	0.0150068	0.0181077	0.036144	0.0421795	0.0205921	0.0316226	0.0293899	0.0554375	0.00290158	0.0292325	0.0312079	0.0399915	3.208479
4700	-15808.6	-15819.9	11.3104	0.120115	0.101315	0.0947916	0.118784	0.106647	0.084719	0.1428	0.105244	0.111879	0.156199	0.0901558	0.0913557	0.112708	0.0895778	0.140964	0.15532	0.15291	0.107139	0.116652	0.0871645	0.0963457	0.0887514	0.150591	0.0201472	0.0678744	0.0407018	0.036621	0.0373239	0.0316519	0.0374378	0.0652998	0.0286242	0.0266525	0.0276068	0.0480752	0.0155497	0.0454766	0.0250728	0.0543686	0.0180765	0.0215764	0.0534594	0.0341404	3.357864
4710	-15810	-15822.2	12.1849	0.113875	0.117106	0.0938469	0.083605	0.108806	0.107164	0.13441	0.0821539	0.0753152	0.191822	0.0724951	0.0897999	0.108007	0.0801209	0.140964	0.115776	0.126363	0.113564	0.098807	0.0964584	0.0989987	0.0839285	0.176555	0.0241647	0.08046	0.0301175	0.0443043	0.0359593	0.0310533	0.0267337	0.0507208	0.032823	0.0256395	0.0337011	0.0629644	0.0393246	0.0373191	0.0288921	0.0445504	0.0087308	0.0280393	0.0559515	0.0390236	3.270416
4720	-15803.3	-15816.6	13.3026	0.113816	0.104576	0.0960972	0.117506	0.10513	0.0757319	0.140497	0.0653206	0.0980449	0.159793	0.0857358	0.0647673	0.0985442	0.096471	0.0940099	0.104479	0.124861	0.122828	0.133117	0.0606647	0.0984455	0.0811648	0.178078	0.0472766	0.05824	0.0247365	0.0473483	0.041231	0.0337361	0.0383933	0.0485112	0.0304843	0.0233694	0.0246353	0.0438815	0.0114089	0.0433687	0.0348903	0.0447951	0.0141574	0.0253286	0.0578235	0.0453542	3.158648
4730	-15798	-15810.7	12.7366	0.134913	0.0897666	0.116949	0.111118	0.10077	0.0978541	0.136385	0.0886606	0.101446	0.172983	0.0687673	0.0782888	0.10845	0.0981304	0.110067	0.152927	0.12466	0.104708	0.11636	0.0626238	0.0975631	0.0846266	0.157545	0.0306794	0.0694654	0.0329923	0.0303345	0.0406104	0.0285363	0.0383933	0.0555884	0.0187888	0.0160845	0.0270126	0.0564323	0.0132092	0.0403355	0.0202779	0.0422416	0.027158	0.0253286	0.045768	0.0404516	3.215252
4740	-15799.7	-15812.8	13.086	0.115275	0.0971627	0.083629	0.107528	0.10208	0.0847013	0.120992	0.0761377	0.0959942	0.182638	0.0759421	0.083864	0.0978254	0.111019	0.1092	0.142077	0.112165	0.136089	0.127311	0.0726796	0.0822066	0.0606677	0.154684	0.0281502	0.0742628	0.03278	0.0581463	0.0423424	0.0497203	0.0389179	0.0623456	0.0208898	0.0124719	0.0230105	0.0574141	0.0129909	0.0396788	0.0235142	0.0517509	0.0174583	0.028635	0.0375227	0.0364416	3.180312
4750	-15807.8	-15821.5	13.678	0.129403	0.0877581	0.108313	0.0890927	0.11198	0.0770791	0.137372	0.0753779	0.0797956	0.172544	0.0938332	0.083864	0.083998	0.0868379	0.117253	0.148577	0.130372	0.139922	0.11182	0.0730642	0.100682	0.0657016	0.152002	0.0307599	0.0773111	0.0251284	0.0311735	0.0296758	0.0380491	0.0419058	0.0365357	0.0248005	0.0177081	0.0190898	0.0443915	0.0107949	0.0429769	0.045267	0.031402	0.0176843	0.0183287	0.0363361	0.0451476	3.121109
4760	-15803.9	-15816.2	12.3234	0.151294	0.109548	0.115125	0.105876	0.0958913	0.0878686	0.116058	0.0751791	0.10128	0.18695	0.100088	0.102206	0.0912038	0.108112	0.110197	0.133819	0.125551	0.136592	0.104238	0.0770294	0.0976888	0.0772084	0.169486	0.0203287	0.0683657	0.0286387	0.0422491	0.0461473	0.028488	0.0288221	0.0558388	0.0205152	0.00941575	0.0223376	0.0363641	0.0251235	0.0365061	0.023711	0.0474483	0.0262168	0.0232177	0.0501371	0.0382057	3.256569
4770	-15803.5	-15815.8	12.3284	0.156498	0.10019	0.0987746	0.108598	0.0978452	0.0846245	0.120992	0.0841719	0.0986077	0.172079	0.0871593	0.0730044	0.111666	0.093532	0.124235	0.116955	0.113257	0.117361	0.110984	0.0855487	0.0808328	0.102848	0.178303	0.0437506	0.0688204	0.0438296	0.0460772	0.0344497	0.0325722	0.0290172	0.0597573	0.0308777	0.0100878	0.0356904	0.0521509	0.00857185	0.0269686	0.0384547	0.0419855	0.0290026	0.026422	0.0413029	0.0382057	3.256063
4780	-15804.1	-15816.9	12.7805	0.120347	0.0967047	0.101921	0.0992901	0.118249	0.0668119	0.132807	0.0680919	0.108442	0.164135	0.0678545	0.0727916	0.094275	0.118109	0.0953375	0.131566	0.140182	0.099623	0.133097	0.0778675	0.0902679	0.108513	0.176277	0.0342671	0.0824209	0.0299711	0.0285366	0.0362929	0.0293099	0.0438163	0.0581364	0.0297615	0.0203111	0.0275938	0.0457364	0.0260392	0.026799	0.0328849	0.053127	0.0255301	0.0257814	0.0403784	0.0315998	3.210853
4790	-15807.5	-15820.5	12.9927	0.135613	0.0888277	0.105738	0.100386	0.113549	0.0863757	0.119685	0.0989677	0.100711	0.16296	0.0920733	0.0763662	0.123238	0.096572	0.104384	0.110167	0.117528	0.10635	0.113735	0.0852875	0.0895241	0.0608647	0.14358	0.0342671	0.0676251	0.0387972	0.0541321	0.0456181	0.0383196	0.0377007	0.0763873	0.022006	0.0330718	0.0208835	0.029306	0.0224965	0.0388037	0.0282893	0.0584514	0.0202557	0.0165637	0.0414064	0.0327713	3.189633
4800	-15802.2	-15814.5	12.3148	0.127191	0.0967667	0.110114	0.100386	0.122055	0.064448	0.145576	0.0742415	0.110649	0.196772	0.0764338	0.0851223	0.11218	0.0930185	0.101323	0.120295	0.120959	0.106904	0.119916	0.0844866	0.103326	0.0742812	0.171023	0.0295449	0.0823472	0.0312472	0.0444684	0.0293992	0.0348963	0.024027	0.0479379	0.0212033	0.0247055	0.0341858	0.0465354	0.0133618	0.0342947	0.0470124	0.0483205	0.0324124	0.0386229	0.0316352	0.0438068	3.257433
4810	-15809.6	-15822.2	12.5777	0.149121	0.109388	0.111519	0.110438	0.124603	0.0931252	0.157578	0.0598972	0.0916377	0.151162	0.0808072	0.096904	0.0888339	0.0941446	0.116283	0.130042	0.149766	0.124977	0.101396	0.0789991	0.0792248	0.0776594	0.148263	0.0241013	0.0701742	0.0347534	0.0504971	0.0273265	0.0329071	0.0318232	0.0447945	0.0199442	0.0172279	0.00970623	0.057563	0.0112945	0.0370259	0.0319153	0.0524958	0.0218739	0.0386229	0.0464123	0.04491	3.231138
4820	-15808.3	-15821.6	13.3019	0.127658	0.122377	0.0853724	0.116999	0.105995	0.0637672	0.10623	0.0719548	0.11544	0.153142	0.0805599	0.0655984	0.0818184	0.0941446	0.100138	0.118971	0.152386	0.135971	0.120777	0.079973	0.0940687	0.0845917	0.161211	0.0146641	0.0797347	0.030226	0.0564416	0.0271859	0.0256899	0.0370824	0.0468057	0.0281061	0.0162459	0.0293418	0.0418424	0.0196593	0.0424752	0.0228121	0.0431459	0.0218739	0.0349051	0.0517295	0.0496078	3.158718
4830	-15799.2	-15811.5	12.2614	0.15087	0.102396	0.0832328	0.102357	0.126084	0.0725015	0.121761	0.0796876	0.0955471	0.185414	0.0723461	0.087336	0.075204	0.0875852	0.0965095	0.131333	0.116527	0.107894	0.134973	0.0960531	0.0838653	0.0950613	0.176632	0.0316305	0.0796845	0.0386285	0.0539613	0.0410963	0.0282279	0.0336165	0.063762	0.039951	0.0147841	0.0244461	0.0511221	0.031317	0.0348739	0.0285793	0.045774	0.0218739	0.0294583	0.0496352	0.0391784	3.262771
4840	-15800.5	-15813	12.5745	0.118297	0.088009	0.0760871	0.110886	0.116137	0.0924266	0.136821	0.0798558	0.102337	0.163966	0.0859001	0.0848734	0.0988722	0.0841383	0.104592	0.132067	0.128604	0.108058	0.1056	0.0875798	0.0921383	0.0783731	0.197118	0.0396584	0.0938427	0.0212463	0.0613845	0.0458119	0.0295058	0.0329341	0.0539227	0.0314837	0.0183786	0.0350289	0.0396403	0.0259211	0.0359594	0.019221	0.0526044	0.0228939	0.0293464	0.0354861	0.0344508	3.231457
4850	-15799.8	-15813.9	14.0771	0.122595	0.0772424	0.0752713	0.0962675	0.105558	0.069588	0.110141	0.0799064	0.09545	0.15772	0.0867109	0.084339	0.106398	0.0845362	0.100612	0.135514	0.121638	0.115591	0.124345	0.0721457	0.10372	0.0868826	0.180019	0.0216948	0.0653995	0.0428269	0.0435024	0.0333722	0.0296152	0.0264613	0.0535586	0.0260296	0.0289253	0.0359396	0.0493497	0.0102523	0.0366616	0.0294276	0.0534728	0.012363	0.0228578	0.0310338	0.036263	3.081199
4860	-15805	-15817.8	12.8665	0.151097	0.0990085	0.126585	0.0999306	0.0975699	0.0746669	0.135885	0.0776656	0.0965686	0.1556	0.0872219	0.084339	0.110386	0.0922517	0.0920079	0.141063	0.113672	0.108542	0.147445	0.0815136	0.0856984	0.0882344	0.144134	0.0350184	0.0700914	0.0370067	0.0429462	0.0252744	0.0319829	0.0330464	0.0668883	0.0274146	0.0282845	0.0169314	0.0317992	0.0138563	0.0395388	0.0312742	0.0448113	0.0253284	0.0282202	0.0372249	0.0442372	3.202261
4870	-15798.6	-15811.1	12.5402	0.114877	0.0978538	0.0982143	0.0953782	0.115876	0.082165	0.132666	0.0795874	0.117269	0.176569	0.0721633	0.0767855	0.0809975	0.0964004	0.120558	0.128844	0.130813	0.117296	0.119674	0.0702991	0.0875102	0.0988895	0.170274	0.02411	0.0826652	0.0280543	0.0395855	0.0460077	0.0283454	0.0362445	0.0581027	0.0345597	0.0285158	0.0219458	0.0483559	0.0266712	0.0434898	0.0289644	0.0286229	0.0192699	0.0365144	0.0415561	0.0523486	3.234891
4880	-15801.7	-15814.2	12.4857	0.11788	0.0948303	0.100355	0.114028	0.104608	0.0854235	0.12534	0.0681328	0.109926	0.157703	0.0874158	0.0833128	0.0931151	0.0812756	0.126312	0.116986	0.117887	0.12543	0.110717	0.0712047	0.117595	0.0781176	0.172647	0.0352396	0.0697452	0.0371384	0.0590276	0.0448568	0.0323391	0.0447288	0.0512617	0.0401721	0.0154275	0.0280941	0.0528948	0.0244897	0.0360535	0.0344223	0.0364913	0.024735	0.0278654	0.0362169	0.0488953	3.240338
4890	-15818	-15828.6	10.5954	0.113312	0.0953468	0.100355	0.0963573	0.104651	0.0982292	0.123085	0.0823471	0.0918323	0.165662	0.101739	0.10373	0.114651	0.114338	0.116742	0.166499	0.151086	0.118424	0.156217	0.0939797	0.0915977	0.0878458	0.206592	0.0353556	0.0727745	0.0400902	0.0480413	0.0310313	0.0264314	0.0636462	0.0443517	0.0263947	0.0154371	0.0222104	0.0354263	0.0135118	0.0382256	0.0278409	0.0571341	0.0158434	0.0344788	0.0401368	0.0463833	3.429363
4900	-15799.2	-15811.8	12.573	0.124995	0.0977092	0.0894138	0.124417	0.123098	0.0818096	0.121869	0.0698173	0.0849303	0.155224	0.0898377	0.0797343	0.0899989	0.0995961	0.129812	0.147094	0.138631	0.116295	0.116697	0.0826744	0.0969451	0.0901362	0.177303	0.0498666	0.0727745	0.0243457	0.0431067	0.0423442	0.0217031	0.0395585	0.0519276	0.0168409	0.019329	0.0318859	0.0519273	0.0128459	0.0292719	0.033439	0.0422694	0.0183309	0.0233083	0.0410766	0.0374149	3.231605
4910	-15818.4	-15831.4	12.9707	0.101439	0.0888219	0.119853	0.0918104	0.0961589	0.0893567	0.12607	0.0896615	0.0859949	0.224646	0.0841132	0.101485	0.0899989	0.0759401	0.0966208	0.134823	0.141974	0.0953613	0.13223	0.0677655	0.096608	0.077541	0.150188	0.0313956	0.0903433	0.0136368	0.0443566	0.0415756	0.0412595	0.0374354	0.0512627	0.0331958	0.0247101	0.0115006	0.0461249	0.0318996	0.0276139	0.0466787	0.0397684	0.0205906	0.0176394	0.0418803	0.0405078	3.191835
4920	-15803	-15816.1	13.0183	0.110797	0.135326	0.0865035	0.115509	0.113936	0.0894403	0.133669	0.0810116	0.0958823	0.181742	0.0650548	0.0785585	0.0862495	0.0985794	0.111976	0.121833	0.0999692	0.115688	0.115898	0.0789068	0.0820306	0.107476	0.145527	0.0297884	0.0793712	0.0297288	0.0593342	0.0393003	0.041869	0.0274047	0.054445	0.0297402	0.0248887	0.0139591	0.0430823	0.0236853	0.0234753	0.0323166	0.0487693	0.0276606	0.0170125	0.0522631	0.0374207	3.18708
4930	-15807.5	-15820.3	12.7858	0.132045	0.105596	0.115789	0.091426	0.115762	0.0658245	0.127618	0.0751008	0.0898553	0.159483	0.0672234	0.0763337	0.0994398	0.087905	0.114517	0.130117	0.140752	0.107625	0.118748	0.0715686	0.0902594	0.0779419	0.166604	0.0322198	0.0860117	0.0574807	0.0533977	0.0455425	0.0220173	0.0360865	0.0619951	0.0332911	0.0238309	0.00902649	0.0475012	0.0343466	0.0558989	0.0271195	0.0513337	0.023686	0.0166734	0.0369467	0.0283876	3.210329
4940	-15798.5	-15811.1	12.564	0.118725	0.110094	0.0969585	0.102211	0.119336	0.0788484	0.135241	0.0781871	0.103507	0.201229	0.0661541	0.077927	0.108924	0.0935713	0.112792	0.115475	0.114718	0.104562	0.132766	0.0715686	0.0982633	0.080552	0.146492	0.03	0.0854573	0.0271527	0.0683072	0.0350743	0.0278871	0.0346991	0.0553708	0.024457	0.0157044	0.0179383	0.0433616	0.0227226	0.0362955	0.0380578	0.0382346	0.0284942	0.0395646	0.0448351	0.0507898	3.232507
4950	-15809.7	-15822.8	13.0623	0.101845	0.0826299	0.108174	0.099501	0.136877	0.0899779	0.133754	0.089547	0.104629	0.170988	0.0628119	0.0805297	0.09038	0.0832531	0.129522	0.121819	0.123034	0.103527	0.108191	0.0834432	0.0896491	0.07267	0.178146	0.0306187	0.0679223	0.0343472	0.0567118	0.0193805	0.0205662	0.0368772	0.0592935	0.0201971	0.0186382	0.0262849	0.0433616	0.0202247	0.0314169	0.0459137	0.0274335	0.0284942	0.0475299	0.0513682	0.0512015	3.182682
4960	-15805.2	-15818.4	13.1985	0.111364	0.0864872	0.0921548	0.107807	0.100059	0.0920732	0.112341	0.080746	0.103334	0.157554	0.0851451	0.0910697	0.0811759	0.100516	0.101751	0.120281	0.0984069	0.114343	0.128302	0.0943598	0.0856387	0.0753817	0.179867	0.0323717	0.083731	0.0337782	0.0320375	0.027896	0.037286	0.0294984	0.0532198	0.0316606	0.0230851	0.0448173	0.0386397	0.0183567	0.028433	0.0431449	0.0543725	0.0273463	0.0213723	0.0573308	0.0505195	3.169055
4970	-15803.7	-15817.9	14.2077	0.121236	0.103802	0.0865359	0.118427	0.13473	0.0771532	0.124732	0.0671668	0.0937952	0.145232	0.0725025	0.0894785	0.0920152	0.101444	0.111971	0.103581	0.115011	0.113954	0.119974	0.0733411	0.0771973	0.0974392	0.136126	0.0275116	0.0640865	0.0228327	0.0588658	0.026688	0.0239969	0.0336922	0.0467372	0.0468371	0.0317539	0.026091	0.0419578	0.0232393	0.0335248	0.0270777	0.041614	0.0247773	0.0258946	0.0326568	0.0314544	3.068135
4980	-15797.3	-15810.2	12.9037	0.127087	0.11178	0.0920475	0.0956117	0.113573	0.0869107	0.123638	0.0824408	0.104252	0.168218	0.0783718	0.090473	0.0920152	0.0892783	0.107784	0.138954	0.123253	0.11583	0.119828	0.0604305	0.0928243	0.0849646	0.173414	0.0253444	0.0873959	0.0269679	0.0307782	0.0265692	0.0391259	0.0394897	0.0632274	0.0254954	0.024609	0.0218099	0.0491139	0.0307801	0.0454819	0.017207	0.0550366	0.0219709	0.0281441	0.038845	0.0281701	3.198541
4990	-15809.2	-15820.2	10.9941	0.126908	0.126111	0.100142	0.124534	0.113391	0.0917545	0.128671	0.0777321	0.0975938	0.161012	0.0908567	0.101674	0.0871492	0.101557	0.134312	0.132945	0.117799	0.0993405	0.13905	0.0971427	0.110486	0.0857617	0.190418	0.0477357	0.0638093	0.0248742	0.0529654	0.0290878	0.0394429	0.032597	0.0618963	0.0327269	0.018725	0.0177301	0.0424156	0.0205523	0.0401164	0.0248608	0.0528134	0.0347605	0.0389107	0.0398484	0.0372829	3.389493
5000	-15798.6	-15812.1	13.5124	0.149656	0.0886508	0.0844731	0.0853612	0.122251	0.0824968	0.119745	0.0777321	0.0973604	0.157518	0.0670446	0.0782284	0.0860206	0.088542	0.0973976	0.125928	0.125586	0.107691	0.117908	0.0842343	0.0873817	0.0827574	0.170776	0.024531	0.0646597	0.0187574	0.0586322	0.0459398	0.0245893	0.0356832	0.052965	0.0295688	0.0294555	0.0204274	0.0576895	0.0186987	0.0414721	0.0302537	0.049116	0.0250651	0.0334377	0.0508928	0.0410953	3.137671
5010	-15800.9	-15814.4	13.5678	0.123085	0.103916	0.0912119	0.0868031	0.109961	0.0855713	0.10257	0.0880429	0.0930649	0.156747	0.0703651	0.08414	0.111695	0.109328	0.136305	0.0917913	0.120451	0.114922	0.108654	0.0724191	0.0862804	0.0815966	0.178459	0.0223504	0.0773628	0.0261987	0.0499653	0.0296266	0.0368665	0.036366	0.0484173	0.0236763	0.0303793	0.0187574	0.049411	0.0298895	0.041862	0.0267499	0.049665	0.0146348	0.0212901	0.0512465	0.0400371	3.132132
5020	-15799.5	-15811.9	12.4837	0.12099	0.105365	0.0973122	0.108055	0.118452	0.0741417	0.125163	0.0952714	0.0907667	0.174462	0.0925741	0.0771438	0.0970051	0.0879633	0.106107	0.131165	0.126747	0.117703	0.110807	0.0735206	0.100837	0.0773339	0.13167	0.0350529	0.0959027	0.0246878	0.0455127	0.0466053	0.0248048	0.0481468	0.0601483	0.0246315	0.0276297	0.0248644	0.0443051	0.025425	0.033616	0.0394716	0.0505719	0.0325734	0.022763	0.0477804	0.0454881	3.240537
5030	-15801.7	-15814.9	13.1466	0.118325	0.100606	0.111268	0.110075	0.105037	0.0844138	0.121447	0.0720814	0.0848802	0.183239	0.0900423	0.0847644	0.103949	0.100691	0.10465	0.119812	0.102578	0.106702	0.112297	0.0735206	0.0902957	0.0824199	0.187022	0.0267412	0.0722636	0.0239027	0.0624338	0.0506122	0.0250228	0.0410992	0.0492162	0.0277848	0.00812598	0.0311923	0.047771	0.0223743	0.0480741	0.0275127	0.0348118	0.0117793	0.0429561	0.040191	0.0302683	3.17425
5040	-15803	-15815.4	12.4389	0.131557	0.104282	0.102081	0.0912615	0.126955	0.0653316	0.12177	0.0721245	0.0943354	0.161709	0.0688824	0.100779	0.101961	0.101096	0.0930095	0.144	0.139307	0.106694	0.146596	0.0767894	0.0999154	0.0883072	0.172056	0.0216798	0.0817264	0.0248873	0.0439319	0.0453021	0.0312816	0.0400383	0.0477035	0.0328872	0.00709228	0.0230151	0.0736735	0.031937	0.0366268	0.0353643	0.0437902	0.0205805	0.0239521	0.0390297	0.0297182	3.245018
5050	-15803.8	-15817.3	13.4743	0.115148	0.0761136	0.107429	0.0971725	0.106027	0.0698023	0.112918	0.0785794	0.0827139	0.171967	0.0832873	0.096007	0.073503	0.110123	0.126927	0.140246	0.118307	0.118281	0.126948	0.0783099	0.103122	0.0914488	0.160022	0.0317875	0.0759547	0.042323	0.0513522	0.0219082	0.0336923	0.0368201	0.0458012	0.0227113	0.00833425	0.0285725	0.0386842	0.0126117	0.040468	0.0352893	0.051016	0.0217427	0.0271717	0.0297034	0.0411375	3.141483
5060	-15801.1	-15814.4	13.2801	0.139406	0.111543	0.0827638	0.12378	0.125779	0.0889839	0.128163	0.0817622	0.0895907	0.176413	0.0712137	0.0674981	0.098744	0.110534	0.103218	0.123484	0.118199	0.120161	0.128805	0.0783099	0.0820631	0.068255	0.162354	0.0266459	0.0600941	0.0306141	0.0366403	0.0296301	0.0250469	0.0401412	0.0457655	0.037481	0.0262175	0.0195077	0.049854	0.0173241	0.0335205	0.035235	0.0471874	0.0173972	0.0179328	0.0393539	0.0442896	3.160901
5070	-15809	-15822.7	13.6785	0.109775	0.111543	0.0955372	0.0962862	0.096638	0.0987694	0.114069	0.0699057	0.116815	0.172424	0.0726787	0.0799798	0.098744	0.105655	0.111335	0.102137	0.117269	0.0831269	0.111187	0.0626531	0.080681	0.101056	0.164856	0.0222692	0.077635	0.0269072	0.0578865	0.046408	0.0245091	0.049729	0.051207	0.016947	0.0261367	0.0272225	0.0470425	0.0332153	0.0336149	0.0244973	0.0390713	0.0266729	0.0194626	0.0537849	0.0437215	3.121061
5080	-15805.9	-15818	12.1179	0.110505	0.0964692	0.105441	0.120792	0.0931591	0.0800009	0.124125	0.0835686	0.0958164	0.16842	0.0682628	0.0999384	0.107293	0.0997501	0.13994	0.149336	0.131207	0.14047	0.116667	0.0788828	0.0760706	0.0887013	0.155089	0.0216464	0.0863559	0.0432434	0.0418636	0.0250915	0.0345179	0.0395188	0.0601243	0.0235759	0.0193019	0.0205617	0.0510518	0.0367845	0.0206261	0.0372846	0.0556335	0.0181516	0.0296443	0.044202	0.038035	3.27712
