Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
11670	-14770.6	-14780.5	9.91266	0.146666	0.0831145	0.0705539	0.104339	0.114655	0.0811554	0.136398	0.0822384	0.107302	0.186085	0.0764419	0.0849459	0.0883317	0.104597	0.101109	0.125717	0.141869	0.142328	0.133947	0.0658372	0.099504	0.0955645	0.191493	0.111447	0.0613847	0.0391294	0.0595054	0.0201316	0.0371448	0.0416897	0.0318851	0.0315261	0.0471657	0.0240695	0.0560779	0.0559043	0.0237666	0.0188902	0.0167025	0.0304659	0.0228039	0.0347661	0.0282568	3.888562	0.267351	0.29874	0.101811	0.332098	3.356907
11680	-14767.9	-14777.8	9.85216	0.160998	0.0722913	0.104117	0.106527	0.117707	0.0815692	0.133485	0.0876255	0.0714059	0.183356	0.0799611	0.0886082	0.1029	0.10605	0.110084	0.135282	0.147154	0.104173	0.121007	0.0812191	0.0825264	0.082953	0.18322	0.101316	0.0427524	0.0511452	0.0499637	0.0146687	0.0463635	0.0508702	0.0305849	0.0303597	0.0280678	0.029753	0.0671974	0.0547209	0.017128	0.0577457	0.0363951	0.0282458	0.0194695	0.034892	0.0294981	3.849111	0.272868	0.296886	0.100309	0.329938	3.365355
11690	-14778	-14786.8	8.838	0.133227	0.0953569	0.10786	0.0911219	0.13485	0.0909263	0.130681	0.0876255	0.0989534	0.159716	0.0708283	0.0929644	0.097869	0.122149	0.107218	0.133566	0.169884	0.102865	0.165532	0.0640419	0.0948518	0.0858452	0.217011	0.108432	0.0549467	0.035891	0.0493871	0.019063	0.0367288	0.0532151	0.0297971	0.0228978	0.0403553	0.0390078	0.0575215	0.0637243	0.0114993	0.0118641	0.0466879	0.0359049	0.0304939	0.0173405	0.0344586	4.059119	0.282789	0.290527	0.0986207	0.328064	3.454158
11700	-14771.5	-14781.3	9.79657	0.159049	0.0944599	0.113402	0.0976766	0.107888	0.0783645	0.115884	0.0746256	0.0925911	0.162841	0.0580816	0.0794563	0.102764	0.11722	0.126061	0.140262	0.120147	0.108005	0.121065	0.0938291	0.0711294	0.0962012	0.174833	0.107615	0.0416386	0.0629935	0.0620042	0.012898	0.0362812	0.041941	0.038363	0.030835	0.0304206	0.034467	0.0763995	0.0566428	0.0224496	0.031349	0.0401252	0.0170988	0.0264523	0.0442706	0.0296987	4.204661	0.284668	0.288706	0.0967637	0.329863	3.349781
11710	-14768.2	-14779.2	10.9788	0.150022	0.0919327	0.0980415	0.08851	0.128812	0.075169	0.128381	0.072332	0.0865364	0.136219	0.0645558	0.0840896	0.0932142	0.116492	0.122414	0.144906	0.160911	0.114782	0.107309	0.0765261	0.0999735	0.0899687	0.172684	0.095219	0.0468991	0.0472229	0.0430925	0.0149164	0.0439869	0.0398897	0.0231063	0.0382391	0.0304459	0.0270609	0.0644329	0.0536594	0.0233883	0.0217819	0.0325542	0.0197685	0.0214848	0.0296325	0.0342692	3.814131	0.278362	0.284007	0.107367	0.330264	3.254832
11720	-14767.9	-14777.8	9.90781	0.166122	0.10179	0.107766	0.0879723	0.113553	0.0874514	0.133802	0.0912087	0.108636	0.192175	0.0685161	0.083232	0.103399	0.106248	0.107122	0.126671	0.114266	0.131231	0.153661	0.0771951	0.085434	0.0941992	0.161367	0.080027	0.0534837	0.052708	0.0538994	0.0121352	0.0510353	0.0373446	0.030688	0.0345708	0.0242391	0.0211067	0.0606816	0.0471072	0.0225105	0.013562	0.0380693	0.0143694	0.019911	0.0404967	0.0354264	4.072453	0.276525	0.284869	0.0958085	0.342797	3.346389
11730	-14766.6	-14776.3	9.65733	0.167253	0.104257	0.123694	0.0901303	0.0981865	0.101753	0.139684	0.0858282	0.102127	0.196847	0.0739794	0.0823629	0.119042	0.107814	0.128723	0.131722	0.131176	0.0998288	0.115712	0.0854636	0.0991948	0.0825021	0.17441	0.0984175	0.0494852	0.0479176	0.0682358	0.0168276	0.0437666	0.0377522	0.0266693	0.0181578	0.0333637	0.0274377	0.0607609	0.0447579	0.0239982	0.0196367	0.0263688	0.0254413	0.0117647	0.0254806	0.0324237	3.923011	0.281996	0.280645	0.100106	0.337253	3.380356
11740	-14773.9	-14783.9	10.084	0.163415	0.107581	0.104405	0.0863556	0.0981865	0.0700656	0.122113	0.0851402	0.0887946	0.223994	0.0941917	0.0950397	0.0832324	0.107756	0.112972	0.134563	0.133672	0.117997	0.107875	0.0636812	0.0889435	0.0932518	0.166579	0.103696	0.047396	0.0549191	0.0499902	0.0177768	0.0472692	0.0404018	0.0266693	0.0214771	0.0403435	0.0321063	0.0505726	0.0627618	0.0140189	0.0167105	0.0264705	0.0378822	0.0268432	0.0203471	0.0345496	4.187955	0.278855	0.287216	0.106637	0.327292	3.322008
11750	-14777.3	-14787.4	10.1151	0.154127	0.0912427	0.101288	0.093491	0.116813	0.0688205	0.131197	0.0795384	0.114156	0.21114	0.0721873	0.0704353	0.100188	0.0992407	0.101969	0.112873	0.146744	0.121155	0.112428	0.0940785	0.0935648	0.0901702	0.166579	0.0812629	0.0632969	0.0635461	0.0510651	0.0193615	0.0257819	0.035393	0.0215301	0.0217496	0.0421386	0.0393628	0.048421	0.0797993	0.0197615	0.0204983	0.0421488	0.00454983	0.0302947	0.0271104	0.0361796	4.226282	0.283525	0.281858	0.105991	0.328626	3.316678
11760	-14770.7	-14780.3	9.62544	0.136535	0.122135	0.120183	0.101642	0.105232	0.0898419	0.109794	0.0907976	0.0945876	0.172001	0.076689	0.0704353	0.106636	0.102944	0.101944	0.146657	0.129019	0.12047	0.130482	0.0853066	0.115563	0.100986	0.200089	0.0803011	0.054851	0.0569398	0.0400035	0.0132999	0.0411532	0.0405091	0.0232498	0.0189888	0.0383558	0.0175884	0.0596278	0.0686011	0.0214953	0.0387727	0.0235132	0.0148139	0.0253125	0.0191657	0.0351219	4.296042	0.289164	0.275644	0.101319	0.333872	3.361633
11770	-14770.2	-14780.5	10.2752	0.154634	0.089399	0.116544	0.0991657	0.102193	0.0843134	0.107278	0.082227	0.0822437	0.168368	0.0762603	0.108815	0.111362	0.0916167	0.108731	0.110917	0.13761	0.108577	0.128953	0.0840661	0.0736297	0.0892112	0.188876	0.0927716	0.052762	0.0438735	0.0627398	0.0215958	0.0458828	0.0448075	0.025848	0.0161708	0.0383558	0.0384043	0.0495949	0.0477628	0.0180289	0.0355187	0.0464175	0.0304244	0.022801	0.0245228	0.0424767	4.138809	0.272387	0.290092	0.104194	0.333327	3.305751
11780	-14775.8	-14785.1	9.28098	0.161095	0.0963198	0.105917	0.103211	0.0971005	0.0998215	0.141777	0.058053	0.0995262	0.181305	0.0840228	0.0896357	0.0976139	0.0991266	0.121617	0.133127	0.149264	0.103574	0.135796	0.083466	0.0687756	0.102491	0.176838	0.106243	0.0520047	0.0547725	0.0511912	0.017282	0.0298683	0.0437243	0.0379755	0.0430382	0.0383558	0.0511243	0.0378944	0.0562359	0.0111774	0.0258435	0.04217	0.0142826	0.0284082	0.0276434	0.0370021	4.302452	0.275921	0.294264	0.10267	0.327145	3.395712
11790	-14765.5	-14776.3	10.8071	0.128938	0.104801	0.112675	0.113928	0.110426	0.0884785	0.140006	0.0648148	0.102881	0.190555	0.0840087	0.0803752	0.097817	0.100782	0.093627	0.138761	0.125543	0.112825	0.102339	0.0720469	0.0972612	0.0921464	0.168876	0.0833287	0.0469769	0.0482777	0.0542464	0.0233775	0.0270895	0.045948	0.0308984	0.0359245	0.053064	0.0234989	0.0468689	0.0582201	0.0111774	0.0312588	0.0265521	0.0198894	0.0147439	0.0168888	0.0390956	3.991928	0.272795	0.294848	0.101034	0.331323	3.261237
11800	-14761.8	-14772.7	10.8603	0.126632	0.0885436	0.114044	0.0930691	0.114104	0.0779593	0.14285	0.0742747	0.0963893	0.177445	0.0809747	0.0868121	0.112312	0.101541	0.105886	0.122046	0.135106	0.134741	0.12947	0.0793103	0.0934389	0.0819556	0.17055	0.0930523	0.0376893	0.0383902	0.0446086	0.0265696	0.0318941	0.0488565	0.0322297	0.0282278	0.0322453	0.017987	0.0603554	0.0578452	0.0115792	0.0372975	0.0241169	0.0138637	0.0240985	0.0359077	0.0195472	3.993675	0.281453	0.289497	0.102526	0.326524	3.255818
11810	-14768.4	-14778.8	10.3319	0.165225	0.10089	0.12277	0.0958445	0.100989	0.0912834	0.106514	0.078179	0.0911291	0.156781	0.0677419	0.0977059	0.105266	0.0907375	0.100789	0.144153	0.12811	0.131546	0.138945	0.0980922	0.0881114	0.0786271	0.196699	0.103251	0.0519182	0.0202578	0.0651662	0.0324939	0.0344637	0.0472224	0.0243135	0.0246205	0.0357187	0.0322401	0.0607247	0.0464708	0.0161811	0.0194858	0.0273794	0.0168116	0.0190145	0.0267654	0.0351468	3.875474	0.279809	0.285706	0.0991926	0.335292	3.315775
11820	-14769.1	-14778.8	9.6757	0.151465	0.0874334	0.0992161	0.0867329	0.125597	0.0793523	0.117977	0.078179	0.117565	0.182164	0.0774765	0.0959497	0.128149	0.0927651	0.119116	0.146982	0.132607	0.113823	0.148325	0.0674641	0.0894802	0.0800907	0.202611	0.103017	0.0608015	0.0404321	0.0679697	0.0215803	0.044352	0.0451987	0.0145742	0.0206919	0.03554	0.0217233	0.0607247	0.0480786	0.0256591	0.0178843	0.0169833	0.0207907	0.0221464	0.0271027	0.0351468	4.050196	0.2661	0.293939	0.101389	0.338573	3.370917
11830	-14772.1	-14781.7	9.61043	0.162302	0.111691	0.112396	0.0928257	0.120354	0.101599	0.112251	0.0736798	0.101508	0.168665	0.0919757	0.0891891	0.0946524	0.0995651	0.111434	0.151603	0.147889	0.106836	0.127401	0.0649826	0.10468	0.10456	0.210737	0.0999215	0.0405604	0.0354512	0.0402578	0.0200943	0.028786	0.0473054	0.0245863	0.0295449	0.0232594	0.0316749	0.0539266	0.0427611	0.0209073	0.0297005	0.0301462	0.0422976	0.0240601	0.0292795	0.0317911	3.856335	0.272787	0.288976	0.0993813	0.338855	3.389089
11840	-14766.1	-14775.8	9.70647	0.14016	0.0987167	0.100029	0.097556	0.110766	0.0707134	0.119741	0.0891287	0.104264	0.150727	0.0729176	0.0679582	0.125392	0.121605	0.11864	0.115427	0.134517	0.130886	0.14766	0.0820137	0.090217	0.0825647	0.188415	0.0825079	0.0553769	0.0498309	0.0453302	0.0264983	0.0458506	0.0418215	0.0307804	0.0272369	0.0340448	0.0372896	0.0614624	0.05945	0.022676	0.0226707	0.0257341	0.0358611	0.0199605	0.0283488	0.0360147	4.379919	0.279893	0.289785	0.100461	0.329861	3.34876
11850	-14768.5	-14777.8	9.27849	0.155244	0.0996304	0.105285	0.0805454	0.113939	0.0799916	0.141466	0.0721188	0.0905478	0.168076	0.0708696	0.0814223	0.101814	0.108024	0.106218	0.157872	0.147058	0.127594	0.112029	0.0922891	0.103377	0.110872	0.193136	0.0907556	0.0432209	0.0479987	0.0453302	0.0241407	0.0264641	0.0511425	0.029852	0.0303649	0.0299753	0.0266929	0.0630985	0.0612056	0.0352152	0.0274186	0.0188999	0.0273689	0.0265272	0.0319672	0.0360147	4.353149	0.272303	0.28295	0.0989726	0.345774	3.393073
11860	-14776.6	-14787.1	10.4302	0.146488	0.0968284	0.107781	0.0743362	0.114896	0.0952383	0.0984342	0.0756715	0.0978029	0.14389	0.0884972	0.078244	0.122883	0.099783	0.113708	0.121623	0.1199	0.116832	0.12825	0.0678468	0.0879853	0.0736313	0.172416	0.0843164	0.0565632	0.0483142	0.039101	0.0314465	0.043519	0.0288812	0.0298181	0.0401885	0.044632	0.0385275	0.0639325	0.0822716	0.0252175	0.0183925	0.0283554	0.029276	0.0228723	0.034932	0.0543746	4.179272	0.275408	0.296439	0.0928345	0.335319	3.287896
11870	-14768.6	-14779.1	10.4896	0.116828	0.0901155	0.114527	0.0927931	0.091378	0.0808366	0.113628	0.0750464	0.102257	0.165393	0.0702546	0.0859811	0.106696	0.118304	0.0901783	0.128395	0.156284	0.126876	0.122782	0.0789138	0.101785	0.0820464	0.166599	0.113734	0.0329475	0.0414584	0.0553143	0.0193187	0.0400444	0.0500333	0.029123	0.0359941	0.0461115	0.0245223	0.0639325	0.0631254	0.0312584	0.0189227	0.0388363	0.0274862	0.035976	0.0185234	0.0371557	3.847384	0.263297	0.292553	0.103565	0.340585	3.301716
11880	-14769.9	-14779.7	9.837	0.124172	0.10678	0.112359	0.110361	0.100481	0.0842238	0.151542	0.0964952	0.0965918	0.169348	0.0660623	0.0851839	0.128558	0.108723	0.0908521	0.131948	0.121774	0.118503	0.14097	0.0704973	0.0806215	0.0809619	0.197973	0.0835147	0.0414255	0.0503493	0.0678446	0.0306139	0.0415429	0.0425552	0.0300676	0.0327554	0.028905	0.0401741	0.0665424	0.0570465	0.0167507	0.0193252	0.0182765	0.0206642	0.0344987	0.0228837	0.0293783	4.129833	0.288456	0.274299	0.09744	0.339805	3.350097
11890	-14768.2	-14779.4	11.1756	0.148832	0.0958667	0.110346	0.0975601	0.103598	0.0908588	0.127676	0.0791236	0.0905543	0.152475	0.076109	0.0967333	0.109094	0.112735	0.0960704	0.0937137	0.133973	0.114985	0.133229	0.0672937	0.094705	0.0663189	0.184461	0.0889579	0.0594724	0.0556676	0.0607715	0.0218154	0.0398447	0.0421757	0.0291543	0.0230408	0.0306265	0.0342344	0.0425365	0.0445601	0.0250128	0.0346968	0.0166093	0.0222736	0.0188015	0.0309665	0.0356364	3.846654	0.287296	0.280018	0.101213	0.331473	3.233166
11900	-14779.4	-14790.1	10.7192	0.136526	0.0887009	0.0989032	0.0975067	0.125252	0.0795008	0.121366	0.0860474	0.0947464	0.165607	0.0804301	0.0948325	0.108706	0.105409	0.0939119	0.152949	0.134996	0.10218	0.10868	0.10015	0.107055	0.0927228	0.173153	0.0872129	0.0813451	0.0270695	0.0611428	0.0246658	0.037184	0.0256418	0.0325356	0.0327456	0.010382	0.0256376	0.0455586	0.04128	0.0221002	0.0349096	0.0133758	0.0183309	0.0198813	0.0315739	0.0442529	4.057039	0.301392	0.283866	0.0943539	0.320388	3.266156
11910	-14770.5	-14781	10.5098	0.161475	0.113664	0.103026	0.106216	0.106229	0.083046	0.127201	0.0860474	0.0931445	0.163533	0.0751892	0.0879131	0.103548	0.0864686	0.141017	0.111092	0.113345	0.117532	0.134504	0.0683024	0.0722699	0.0822497	0.173754	0.0903773	0.0627182	0.0325494	0.0619242	0.0300962	0.0453471	0.0384733	0.0293262	0.0432962	0.0296976	0.0305055	0.0582467	0.0495562	0.0250348	0.021479	0.0279153	0.0181922	0.0113765	0.0354422	0.0370943	4.018056	0.285335	0.290863	0.0882761	0.335526	3.289414
11920	-14781.2	-14790.6	9.402	0.14019	0.0795739	0.109093	0.110836	0.138374	0.0962858	0.105198	0.0821655	0.115305	0.208999	0.0835986	0.0932465	0.101283	0.093292	0.114963	0.139725	0.0963424	0.12778	0.134504	0.0844267	0.10041	0.0832027	0.169371	0.0858529	0.0480945	0.032199	0.0625803	0.0280081	0.0479059	0.0481436	0.0217434	0.0314541	0.0201903	0.0205118	0.0913138	0.0668253	0.0140109	0.043096	0.0323975	0.0202524	0.0273105	0.0221602	0.0362807	3.879885	0.261433	0.310926	0.0962124	0.331429	3.408499
11930	-14769.4	-14779.1	9.72006	0.16496	0.119772	0.085085	0.0931378	0.109678	0.0746267	0.128681	0.0886873	0.0937431	0.190878	0.0694697	0.0782254	0.105877	0.102143	0.124199	0.144937	0.161723	0.111925	0.126666	0.0859396	0.107492	0.0638036	0.165135	0.111935	0.0438582	0.0442583	0.0413799	0.0110257	0.0461173	0.0353579	0.0261275	0.034593	0.0387547	0.0353905	0.0576212	0.0561001	0.020938	0.0259496	0.0165082	0.0240865	0.0311875	0.0228054	0.0362807	4.211083	0.265017	0.294525	0.102207	0.338251	3.35706
11940	-14767.1	-14776.4	9.32517	0.146677	0.0978317	0.0889361	0.079148	0.117371	0.0857727	0.133894	0.0814819	0.103803	0.189131	0.0850437	0.0860842	0.120216	0.120838	0.0996463	0.177134	0.147809	0.105204	0.128857	0.0663846	0.0860823	0.0939825	0.188744	0.0908217	0.0367046	0.0568664	0.0482045	0.0160217	0.0277707	0.042076	0.0429279	0.023998	0.0491405	0.0252463	0.0566351	0.0567844	0.0205819	0.0284222	0.0281192	0.0255928	0.0426242	0.026095	0.0339755	4.004575	0.272856	0.295008	0.0997825	0.332354	3.40868
11950	-14781.1	-14792.6	11.5027	0.158815	0.0819449	0.0767407	0.101304	0.100286	0.0726857	0.103188	0.125192	0.0915551	0.169605	0.0738999	0.089291	0.0949806	0.131991	0.094596	0.136289	0.128298	0.100763	0.132807	0.0849879	0.110893	0.0828053	0.146816	0.0884562	0.0346276	0.0427162	0.0355051	0.0245813	0.047078	0.0414003	0.0185829	0.0256381	0.0341332	0.0305043	0.0564123	0.0643238	0.0239481	0.0162349	0.0282757	0.0178301	0.0257719	0.018203	0.0376969	3.827017	0.27085	0.279996	0.099752	0.349402	3.201654
11960	-14771.5	-14781.5	9.98431	0.1419	0.110103	0.106557	0.0885144	0.0981755	0.084555	0.134783	0.0977687	0.0773467	0.169022	0.0890948	0.0794573	0.100073	0.107327	0.0973755	0.145694	0.164842	0.108199	0.110765	0.0792049	0.0797915	0.0835929	0.207931	0.093005	0.0375244	0.0383479	0.0369753	0.0181174	0.0430911	0.0555966	0.0454662	0.0244319	0.0407004	0.0232024	0.0570844	0.0574036	0.0196517	0.0211419	0.0416479	0.0251635	0.0169667	0.0286296	0.0485636	4.139747	0.283397	0.275228	0.101644	0.339731	3.334785
11970	-14766.5	-14776.6	10.1068	0.15012	0.113644	0.109167	0.0989835	0.113642	0.10065	0.123082	0.0820359	0.0758934	0.181707	0.0632681	0.0775806	0.087957	0.120109	0.0983968	0.141414	0.120863	0.135714	0.135513	0.0759499	0.0932442	0.085125	0.169197	0.0962235	0.0566266	0.0435409	0.0620313	0.0363177	0.0364816	0.0627723	0.0250728	0.0325592	0.0307701	0.022949	0.0570844	0.0542424	0.0260862	0.0131127	0.0171489	0.0199346	0.0283378	0.0206582	0.0351227	4.007748	0.26035	0.306328	0.0973711	0.33595	3.330328
11980	-14775.1	-14785.1	10.0366	0.151089	0.0997675	0.101763	0.110066	0.0908289	0.0809737	0.128702	0.0814541	0.0841702	0.175346	0.0785936	0.0952415	0.123105	0.143598	0.107674	0.128516	0.147085	0.101354	0.124464	0.0748312	0.0976315	0.0839151	0.16924	0.078738	0.0277227	0.0420203	0.0438218	0.0163666	0.0635896	0.0493013	0.0240236	0.0286406	0.0277268	0.0216546	0.0644211	0.0666869	0.0275612	0.0252482	0.0396109	0.0398806	0.0313183	0.0162564	0.0361412	3.796411	0.26995	0.288684	0.096111	0.345255	3.35014
11990	-14771.2	-14781	9.73408	0.142311	0.100998	0.105234	0.0974523	0.0971857	0.0991936	0.133829	0.082426	0.0841702	0.169429	0.0814838	0.0757683	0.116868	0.104911	0.130136	0.166895	0.145894	0.110462	0.122618	0.077993	0.0921062	0.101673	0.172016	0.0850939	0.066254	0.0294908	0.0539058	0.0126213	0.0303032	0.0448854	0.0241472	0.0397602	0.0240562	0.0364173	0.0511089	0.0479068	0.0304031	0.0222803	0.0239025	0.0301304	0.0179627	0.0317498	0.0432206	4.193928	0.272992	0.30706	0.0984421	0.321506	3.356652
12000	-14769.1	-14778.5	9.33251	0.134807	0.0902685	0.114924	0.0805145	0.11912	0.0755958	0.140627	0.0889831	0.0768129	0.175015	0.0915842	0.0750468	0.093287	0.109792	0.10523	0.135085	0.13754	0.126141	0.158884	0.0833664	0.0969761	0.0970324	0.172016	0.0831329	0.0636015	0.0477487	0.0649429	0.0339662	0.040062	0.0578917	0.0315109	0.0290246	0.0290427	0.0321348	0.0580435	0.0704622	0.0228676	0.0157482	0.0289578	0.00924964	0.0389173	0.0319623	0.0447953	3.925122	0.287563	0.287078	0.0998974	0.325461	3.41271
12010	-14769.8	-14780.4	10.5448	0.134764	0.0835388	0.102172	0.0656462	0.116505	0.0781916	0.125943	0.0933623	0.0929754	0.14612	0.0730703	0.0839721	0.102212	0.0997383	0.120292	0.140075	0.12435	0.132558	0.119999	0.0882663	0.0778749	0.0709996	0.185688	0.0964516	0.0520261	0.0455014	0.0623224	0.0146931	0.0509883	0.0465885	0.0364698	0.0280268	0.0358296	0.0261261	0.0520575	0.0570373	0.0187775	0.0247317	0.0414504	0.0229145	0.0229078	0.0392638	0.0431357	4.19346	0.271524	0.288536	0.108723	0.331217	3.275612
12020	-14773.6	-14784.4	10.8477	0.139732	0.103079	0.12418	0.0869589	0.111473	0.0692163	0.115913	0.0623227	0.0949427	0.187954	0.0816257	0.0872821	0.106246	0.111123	0.104909	0.130061	0.138013	0.133064	0.110488	0.0832774	0.0903423	0.0857391	0.193636	0.0655451	0.0517647	0.03506	0.056046	0.0166963	0.0446584	0.0465885	0.0303447	0.0280268	0.0353508	0.0196659	0.0516157	0.0365927	0.0206593	0.0211874	0.0413046	0.0470934	0.0216532	0.0185407	0.0248106	3.865779	0.273409	0.300701	0.0944512	0.331438	3.264782
12030	-14767.9	-14777.7	9.85487	0.146153	0.103041	0.115142	0.0968381	0.122436	0.0715304	0.14953	0.0934853	0.102814	0.172071	0.0936709	0.0736108	0.108483	0.0884156	0.130493	0.124577	0.113099	0.126834	0.114456	0.095234	0.077157	0.0798047	0.169496	0.0808108	0.0405604	0.0357901	0.0596386	0.0183433	0.0440251	0.0397923	0.0306243	0.0233813	0.0295623	0.0212141	0.0556596	0.067161	0.0230253	0.0336333	0.0418169	0.0298196	0.0394695	0.0287579	0.0356403	4.150541	0.273175	0.292932	0.100838	0.333055	3.347099
12040	-14774.6	-14784.9	10.2865	0.140855	0.107776	0.105202	0.0928353	0.11362	0.0798675	0.148755	0.0967684	0.0884336	0.170316	0.0552976	0.0849802	0.122416	0.107454	0.107999	0.096153	0.154407	0.11259	0.117524	0.0634933	0.0926851	0.0970265	0.169636	0.0778759	0.0473171	0.0391081	0.0549492	0.0256854	0.043114	0.0562248	0.0260343	0.0275692	0.0365171	0.0173983	0.0686502	0.0549122	0.0271942	0.0335306	0.0224916	0.0323943	0.0282671	0.0305359	0.038418	3.97564	0.280075	0.294101	0.0919	0.333924	3.314278
12050	-14770.1	-14780	9.8503	0.170196	0.0863544	0.109789	0.0804844	0.113189	0.0911533	0.115295	0.0886787	0.0823522	0.194678	0.0620616	0.0839391	0.0979281	0.104908	0.107374	0.142104	0.122823	0.11259	0.12887	0.0798791	0.110386	0.0880501	0.191133	0.100523	0.0580062	0.0339651	0.0460516	0.0428517	0.0532515	0.0712966	0.0328108	0.0271514	0.0277492	0.0195121	0.0530432	0.0591223	0.0351578	0.0254262	0.0206514	0.0192062	0.0266549	0.021662	0.0286677	3.825606	0.273714	0.290357	0.101297	0.334631	3.366978
12060	-14777.1	-14787.7	10.5855	0.146685	0.106531	0.115038	0.0686975	0.101218	0.0732239	0.13142	0.0910167	0.0766321	0.177702	0.0797613	0.0769549	0.102322	0.0911511	0.107505	0.140161	0.126298	0.13434	0.143066	0.0878167	0.0992186	0.0633345	0.181236	0.0992323	0.0509612	0.0410592	0.0460516	0.0327502	0.0229338	0.0318033	0.0278258	0.0200233	0.0153183	0.0388742	0.0582689	0.0774347	0.0231081	0.0279414	0.0319032	0.0168589	0.0416676	0.0259043	0.0328408	3.980512	0.268842	0.299152	0.10291	0.329096	3.284089
12070	-14774.8	-14785.5	10.705	0.155543	0.0805072	0.1002	0.120294	0.0901902	0.0817831	0.111368	0.0848777	0.0814953	0.16794	0.0855108	0.089455	0.106029	0.0983975	0.109394	0.115671	0.135348	0.115195	0.146497	0.0666401	0.108537	0.0838073	0.178902	0.0959856	0.0507296	0.0438104	0.0447354	0.0251056	0.040534	0.0295411	0.0414768	0.0421663	0.0441399	0.0240029	0.0491833	0.0548229	0.0574489	0.00842638	0.0257722	0.0177071	0.0194201	0.0236394	0.0307681	3.801311	0.283835	0.280207	0.100737	0.33522	3.283001
12080	-14769.9	-14779.1	9.13636	0.144392	0.101903	0.112674	0.0918162	0.118124	0.0873784	0.129508	0.0739769	0.08824	0.178661	0.085464	0.0877539	0.0935576	0.0879454	0.113594	0.138236	0.111367	0.13472	0.137518	0.0944105	0.074015	0.0918227	0.200827	0.101327	0.0507642	0.0488	0.0456059	0.0208266	0.0572205	0.0591198	0.0307563	0.0393847	0.0358397	0.0245986	0.0709638	0.0492765	0.0223164	0.0200742	0.0220515	0.0375319	0.0317394	0.0330163	0.0472066	4.025378	0.276099	0.283532	0.0995358	0.340833	3.426323
12090	-14772.3	-14782.9	10.559	0.131236	0.116278	0.0943853	0.0819147	0.0955756	0.0940238	0.146134	0.0970185	0.0865048	0.143469	0.0751437	0.0757815	0.0798172	0.0862525	0.126721	0.140864	0.133598	0.13472	0.124857	0.0914993	0.0857367	0.104434	0.196769	0.0867993	0.05339	0.029172	0.0473973	0.0257555	0.0326718	0.0523088	0.0205391	0.0252851	0.0286189	0.0229864	0.0609725	0.0502442	0.025059	0.0173866	0.0218923	0.0299533	0.0332894	0.0289693	0.0372215	4.220143	0.26689	0.2879	0.0996364	0.345574	3.272645
12100	-14761.7	-14771.4	9.73357	0.126003	0.106787	0.118087	0.0894145	0.124392	0.0745452	0.129078	0.0700519	0.0942504	0.184794	0.0849411	0.0768608	0.0941794	0.111611	0.118891	0.139589	0.133151	0.121913	0.119355	0.0893511	0.0883349	0.0838977	0.184668	0.104371	0.0533631	0.0359983	0.0455615	0.0299441	0.0318931	0.0619359	0.0215197	0.0311885	0.0350841	0.0246307	0.055729	0.0650378	0.0304543	0.0216486	0.025373	0.0214816	0.0333556	0.0337879	0.0341687	4.125858	0.293025	0.287249	0.0969078	0.322818	3.360673
12110	-14776.8	-14787.6	10.7985	0.165273	0.103703	0.116793	0.0926329	0.127671	0.0700033	0.112837	0.0753043	0.0939161	0.174533	0.0714009	0.0824362	0.100426	0.105603	0.106262	0.138319	0.120952	0.11761	0.114724	0.0842288	0.0915675	0.0849886	0.184734	0.0920808	0.0447271	0.0370742	0.0433831	0.0303017	0.0143724	0.0520815	0.0231121	0.0249031	0.0335211	0.0162107	0.0718101	0.0596866	0.0320425	0.014745	0.0483077	0.0313284	0.0102226	0.0391093	0.0293439	3.63047	0.266802	0.299502	0.104156	0.32954	3.284281
12120	-14776.3	-14786.4	10.1158	0.126946	0.0928935	0.1207	0.0750174	0.117994	0.0585407	0.122572	0.0790163	0.110145	0.155874	0.0783898	0.0827989	0.100426	0.104521	0.110873	0.153321	0.115338	0.119719	0.13576	0.0601594	0.110575	0.0821276	0.158162	0.0834891	0.042028	0.0502044	0.0721352	0.0104292	0.0344358	0.0520815	0.0252841	0.0310568	0.0428874	0.0283281	0.061903	0.0495444	0.0270435	0.0326192	0.045556	0.0355254	0.0384514	0.0255105	0.0492064	4.348908	0.29639	0.285702	0.0968629	0.321045	3.309588
