Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
4240	-15385.1	-15400.6	15.4596	0.122149	0.101343	0.0762226	0.0848951	0.111449	0.0749574	0.116351	0.0833573	0.0858558	0.148415	0.0846859	0.0674514	0.126003	0.104485	0.10675	0.12636	0.120851	0.106682	0.129007	0.0840899	0.074702	0.0752637	0.180524	0.0420723	0.0568113	0.0124856	0.0291564	0.0299926	0.0388461	0.0530933	0.014417	0.0417183	0.106736	0.0195312	0.0252424	0.0559482	0.0271601	0.013755	0.0263766	0.027551	0.0391101	0.034752	0.0355185	0.208694	0.315152	0.101307	0.374847	3.122124
4250	-15377	-15391.8	14.7166	0.143728	0.121303	0.0952463	0.0940696	0.108861	0.0901579	0.125098	0.0728798	0.0900312	0.16608	0.0604333	0.0902049	0.106855	0.105109	0.109674	0.153375	0.130645	0.108116	0.128353	0.0838401	0.0696252	0.0738295	0.175138	0.033723	0.0453322	0.0375944	0.0238957	0.0231712	0.0372979	0.0345853	0.0260053	0.0397348	0.0854563	0.0316793	0.023093	0.0508137	0.0122477	0.0258305	0.0290065	0.0311866	0.0357161	0.0398088	0.0275958	0.208772	0.300496	0.101268	0.389465	3.196426
4260	-15381	-15397	15.9927	0.107053	0.123064	0.092347	0.0960227	0.127434	0.0804875	0.129673	0.0829783	0.105524	0.144879	0.0944415	0.078968	0.0921085	0.0770859	0.108163	0.137499	0.124454	0.118948	0.120987	0.0788985	0.081743	0.0705958	0.142026	0.0395284	0.0350086	0.0177959	0.0173132	0.0321645	0.0282873	0.0436021	0.0107143	0.0332487	0.075466	0.0370941	0.033341	0.03751	0.0122477	0.0388004	0.024316	0.0379239	0.0364431	0.0329165	0.0297171	0.207817	0.305567	0.103396	0.383219	3.068818
4270	-15378.6	-15394	15.3567	0.10624	0.12209	0.10131	0.115953	0.0984734	0.0614731	0.117232	0.0591092	0.101591	0.190435	0.089991	0.0840161	0.0911325	0.105504	0.108163	0.113163	0.115771	0.103328	0.109273	0.0872257	0.095702	0.0936403	0.166886	0.0399637	0.0301939	0.0225245	0.0282451	0.0452108	0.0456507	0.0470613	0.0265093	0.0319615	0.0811385	0.0138522	0.0366354	0.0439648	0.00580441	0.0285944	0.0420582	0.024168	0.0280067	0.0409752	0.0321938	0.204931	0.304626	0.106553	0.38389	3.132414
4280	-15369.2	-15384.7	15.4728	0.127834	0.112496	0.100493	0.117484	0.114114	0.0728075	0.100343	0.0843683	0.0967691	0.145431	0.0842419	0.0644706	0.0926492	0.100569	0.101127	0.136423	0.117978	0.116431	0.117845	0.0866065	0.0884289	0.0748652	0.170589	0.0504543	0.0304267	0.0223828	0.0279722	0.038393	0.0543652	0.0509166	0.0134842	0.0352282	0.0735567	0.0162994	0.0331168	0.0484743	0.0294715	0.0304022	0.0283872	0.0225338	0.0278272	0.0432143	0.0195272	0.215406	0.309375	0.099685	0.375535	3.120799
4290	-15379.3	-15394.2	14.9187	0.115887	0.106773	0.109962	0.0847871	0.114118	0.0898814	0.124565	0.090828	0.112828	0.146062	0.0765508	0.0639927	0.0986044	0.086427	0.0993699	0.121137	0.132069	0.0946284	0.1663	0.0717273	0.0981869	0.0995539	0.174631	0.04761	0.0427347	0.0129691	0.0335115	0.0348532	0.0505511	0.0401299	0.012259	0.0353844	0.0765286	0.0302073	0.0336294	0.0433054	0.0172454	0.0178431	0.0330686	0.0259096	0.0378308	0.0450202	0.0267488	0.21002	0.303743	0.106836	0.379401	3.17621
4300	-15374.5	-15389.5	14.9888	0.11224	0.0992495	0.0820904	0.119063	0.106103	0.0680915	0.133208	0.065597	0.112368	0.150744	0.100918	0.088243	0.0986044	0.0960686	0.112808	0.123914	0.132292	0.0999698	0.107524	0.0868526	0.0751284	0.081307	0.148928	0.0370272	0.0374284	0.0230696	0.0277321	0.0394347	0.0461215	0.0526167	0.0224104	0.0326114	0.0955814	0.0324922	0.0375765	0.0433065	0.0293833	0.0168924	0.0403109	0.0325696	0.0472467	0.051635	0.0224483	0.228274	0.296597	0.100808	0.37432	3.169207
4310	-15374.2	-15389.3	15.1358	0.131349	0.102325	0.0961778	0.109777	0.133285	0.0653521	0.12236	0.0654396	0.0920615	0.155095	0.0913889	0.0912301	0.0832083	0.0881485	0.0955459	0.123914	0.116504	0.102567	0.126995	0.0809585	0.0888572	0.081307	0.187002	0.0546381	0.0308318	0.024123	0.0260845	0.0359625	0.0439814	0.053516	0.0319715	0.0381438	0.0841694	0.015417	0.0230584	0.0498627	0.026927	0.00328308	0.0289397	0.0300106	0.0391143	0.0533523	0.0302645	0.214497	0.308124	0.104393	0.372986	3.1545
4320	-15388.6	-15404.1	15.4507	0.104368	0.0924617	0.0764169	0.110257	0.0934204	0.0893829	0.12699	0.0821513	0.101768	0.132749	0.0891547	0.0714881	0.101453	0.0881485	0.122169	0.138189	0.129956	0.109048	0.127432	0.0971546	0.0639743	0.0544326	0.186789	0.0422235	0.0426494	0.027683	0.0433839	0.0359625	0.0471235	0.0338928	0.0293604	0.037016	0.0695494	0.0352587	0.0419763	0.0579618	0.0126096	0.0201456	0.0380213	0.0196374	0.0303155	0.0449509	0.0239427	0.207877	0.305471	0.0986218	0.38803	3.123017
4330	-15373.5	-15387.8	14.2209	0.125423	0.124024	0.106695	0.0955753	0.12446	0.0871882	0.146655	0.0735125	0.0962619	0.183785	0.0703367	0.0857239	0.0995039	0.0991855	0.111928	0.118917	0.119176	0.127566	0.12332	0.0772518	0.0935751	0.0985097	0.192016	0.0383842	0.0385867	0.0250929	0.0276085	0.0249194	0.041646	0.0410575	0.03371	0.0362082	0.064303	0.0301301	0.0222238	0.0312009	0.0253854	0.02046	0.024142	0.0272682	0.0331827	0.0412502	0.0386479	0.213827	0.29186	0.102085	0.392228	3.245997
4340	-15375.3	-15390.3	14.9799	0.110928	0.095966	0.0937797	0.114454	0.0952817	0.0946348	0.11771	0.0877314	0.0960882	0.140689	0.0782058	0.0900725	0.113786	0.0910455	0.101549	0.125169	0.149259	0.124084	0.120638	0.0772262	0.0904166	0.0956116	0.171068	0.0458952	0.0461927	0.00981909	0.0195158	0.0225121	0.0602408	0.0413911	0.0349632	0.0396384	0.086436	0.0187276	0.0349549	0.0577867	0.0147245	0.00971387	0.0188049	0.0418126	0.0410965	0.0350224	0.0154503	0.225403	0.301222	0.107859	0.365517	3.170093
4350	-15364.3	-15379.5	15.224	0.115979	0.0966597	0.0892638	0.112272	0.100656	0.0778135	0.125025	0.0988468	0.0963047	0.184039	0.0834103	0.0671645	0.0975145	0.101909	0.102069	0.122468	0.118143	0.123582	0.129177	0.0794524	0.089448	0.0850364	0.151728	0.0394203	0.0367729	0.0170665	0.0392642	0.0312878	0.0471177	0.047549	0.0230334	0.0483646	0.0762339	0.0251128	0.0331025	0.0531931	0.0120772	0.0128406	0.0306842	0.0319742	0.0351297	0.0343106	0.0231867	0.217201	0.299604	0.103846	0.379348	3.145684
4360	-15372.7	-15387.2	14.5146	0.111368	0.104428	0.122431	0.078084	0.107567	0.0752324	0.127224	0.0825942	0.0976914	0.174141	0.0794003	0.0829298	0.105936	0.103572	0.125689	0.124163	0.138551	0.114656	0.122677	0.0743294	0.0968465	0.0780346	0.166332	0.0487479	0.0364921	0.0333737	0.0184415	0.0272987	0.0466463	0.0412876	0.0262571	0.0395867	0.0918546	0.0292437	0.0453571	0.027611	0.0148344	0.033264	0.0400105	0.0345957	0.0264255	0.0398054	0.0216109	0.216204	0.299462	0.105544	0.37879	3.216622
4370	-15371.3	-15388	16.7007	0.121019	0.09393	0.0945544	0.0907483	0.087583	0.0926731	0.108224	0.0708558	0.0874844	0.168642	0.075267	0.0768407	0.0906768	0.0895595	0.0947026	0.14559	0.124122	0.0933071	0.11425	0.0696672	0.0873334	0.0678826	0.156363	0.060362	0.0342311	0.0245274	0.0402202	0.0354358	0.0366666	0.0470813	0.0213224	0.0318667	0.0736334	0.0217263	0.0456506	0.0371219	0.0225734	0.00869587	0.0331544	0.0242409	0.0366486	0.0403293	0.021252	0.219847	0.294953	0.0997223	0.385477	2.998015
4380	-15367.1	-15382.2	15.1567	0.125567	0.095295	0.115959	0.11456	0.106861	0.0833144	0.106194	0.079073	0.0899822	0.191451	0.0702587	0.0886219	0.0909992	0.0948991	0.12233	0.121845	0.110753	0.0984043	0.132428	0.0738532	0.0941239	0.0868376	0.147301	0.0301004	0.0387045	0.0242175	0.029404	0.0354358	0.0467261	0.0458074	0.0252609	0.0416487	0.0849136	0.022736	0.038711	0.0417604	0.0164543	0.018251	0.0292994	0.0326396	0.0387352	0.0403293	0.0303667	0.216804	0.303166	0.1052	0.374831	3.152414
4390	-15373.9	-15389.4	15.5025	0.125567	0.114639	0.0854537	0.102598	0.102464	0.0834721	0.139693	0.0697202	0.0884738	0.185293	0.067384	0.0867558	0.073401	0.1004	0.107834	0.136735	0.119114	0.122054	0.113747	0.0809605	0.0818497	0.0837722	0.13668	0.0570749	0.0205494	0.0189178	0.0228076	0.0271127	0.0535018	0.0466645	0.0242561	0.0416487	0.0714608	0.0503704	0.028429	0.0460015	0.0124946	0.0227225	0.0295513	0.0348088	0.0321807	0.0459996	0.0232149	0.210405	0.300265	0.105553	0.383776	3.11783
4400	-15370.5	-15385.5	15.0108	0.111228	0.079446	0.0976503	0.0955796	0.112562	0.103012	0.138977	0.0917499	0.098714	0.173512	0.0794202	0.0718779	0.0999001	0.0797916	0.112635	0.127854	0.125895	0.118486	0.123584	0.0774318	0.10889	0.0858826	0.16752	0.0392885	0.0453749	0.00930329	0.0213663	0.0275956	0.0485027	0.0469779	0.0276957	0.0444085	0.0652325	0.023345	0.0372797	0.0556072	0.0211021	0.0124605	0.0311176	0.0225071	0.042429	0.0375689	0.0262437	0.217138	0.301385	0.0909157	0.390561	3.167005
4410	-15375	-15390.9	15.8712	0.122803	0.0810095	0.110427	0.0955796	0.0885658	0.0870048	0.151162	0.0823894	0.103296	0.157681	0.0692252	0.0726599	0.108312	0.088454	0.10916	0.128707	0.133582	0.120117	0.118592	0.0709369	0.0772845	0.0714383	0.167724	0.0440508	0.0333203	0.0163003	0.0221277	0.0177619	0.0438409	0.0599652	0.0276692	0.0524921	0.0836049	0.0192062	0.0219246	0.0515366	0.0110722	0.0158171	0.0351032	0.0285419	0.0332391	0.0286656	0.0186134	0.221087	0.295163	0.0984891	0.385262	3.080963
4420	-15384.1	-15399.3	15.1885	0.104799	0.107439	0.091205	0.0931521	0.113382	0.0711817	0.101078	0.0920056	0.0932832	0.180205	0.104378	0.0860362	0.100186	0.0823111	0.0968803	0.121839	0.108398	0.123536	0.123436	0.103499	0.0850732	0.0853963	0.181976	0.0456904	0.0312483	0.0155086	0.035834	0.0307154	0.0443842	0.0589248	0.0382591	0.0407191	0.051864	0.0142527	0.0330142	0.0530634	0.0223954	0.0136458	0.0343662	0.0269251	0.0284943	0.0413315	0.0379263	0.22569	0.306956	0.103474	0.36388	3.149239
4430	-15369	-15385	15.9849	0.103816	0.0950147	0.0885036	0.108272	0.111987	0.0932956	0.115678	0.0946297	0.0917439	0.159373	0.0681265	0.0789449	0.0936383	0.100729	0.102887	0.137531	0.125536	0.107539	0.094861	0.0775028	0.065352	0.0936769	0.176496	0.0446079	0.033635	0.015872	0.0224179	0.0234064	0.0443842	0.0397686	0.0325432	0.0329231	0.0705699	0.0186619	0.0353129	0.0494567	0.0178771	0.0224746	0.0300138	0.0459219	0.0373831	0.0413315	0.0258987	0.210076	0.297694	0.103227	0.389003	3.069596
4440	-15371.3	-15386.2	14.9265	0.100556	0.115799	0.0958168	0.10638	0.107173	0.114898	0.137655	0.0740184	0.0828135	0.17361	0.0681265	0.069582	0.0975338	0.0932932	0.106753	0.108382	0.11574	0.108589	0.121756	0.0833472	0.0915208	0.0889025	0.163162	0.0552785	0.0348166	0.0233672	0.0149854	0.0244547	0.0519698	0.0592941	0.0281739	0.0350724	0.099249	0.0267344	0.038566	0.0532692	0.0181438	0.019526	0.0356526	0.0316639	0.0280108	0.0391832	0.0326166	0.213008	0.298033	0.106407	0.382552	3.175437
4450	-15381.5	-15396.6	15.1639	0.129755	0.113787	0.114269	0.096802	0.120349	0.086529	0.130255	0.0588505	0.0889492	0.156182	0.0940839	0.0693362	0.100402	0.117457	0.0941795	0.129389	0.125381	0.102782	0.126817	0.0784711	0.0613748	0.0685061	0.168304	0.0550874	0.0338143	0.0243889	0.0202581	0.0365351	0.0688966	0.0543468	0.0319881	0.0311469	0.0645437	0.0197034	0.0323244	0.0493259	0.011991	0.030751	0.0249941	0.0373839	0.0383083	0.0376108	0.0160847	0.228408	0.294828	0.103667	0.373096	3.151693
4460	-15369.2	-15385	15.7164	0.145027	0.102401	0.076411	0.100481	0.101973	0.0794073	0.123203	0.0722116	0.103225	0.159661	0.0827574	0.0892095	0.110658	0.104362	0.101303	0.129389	0.118879	0.105294	0.124231	0.0760012	0.0852687	0.087561	0.165916	0.0378128	0.0280478	0.014355	0.0246935	0.0344718	0.0502816	0.0404563	0.0253106	0.0440333	0.0589979	0.0288912	0.0212432	0.04301	0.0192097	0.0184077	0.024618	0.0380672	0.0496881	0.0301025	0.0199182	0.227468	0.289323	0.100819	0.38239	3.096447
4470	-15371.6	-15386.5	14.8955	0.139202	0.102504	0.0898131	0.122401	0.11087	0.0785616	0.122892	0.0876035	0.0937409	0.164416	0.0649571	0.0683707	0.0892911	0.101509	0.126994	0.151157	0.136277	0.102238	0.131061	0.0553736	0.0769793	0.0868854	0.160112	0.0534741	0.040151	0.0184662	0.0282694	0.037616	0.0535575	0.0353471	0.0267473	0.0468396	0.0732854	0.0209127	0.0328648	0.0501423	0.0132512	0.0175384	0.022169	0.0446339	0.0335206	0.0378984	0.0286442	0.218955	0.302961	0.10026	0.377824	3.178538
4480	-15379.8	-15393.5	13.6724	0.133814	0.0823401	0.109075	0.113876	0.116778	0.0770983	0.129785	0.0790291	0.109268	0.164416	0.0743351	0.100912	0.109139	0.0993205	0.100591	0.130364	0.150443	0.11208	0.137173	0.0721875	0.11122	0.0916984	0.169236	0.06507	0.0360498	0.0162537	0.0155102	0.0340881	0.056642	0.0454957	0.0403936	0.0206842	0.0858154	0.0287155	0.025184	0.0501423	0.0165213	0.0244029	0.042005	0.0288364	0.0354998	0.0278116	0.0315441	0.223517	0.302552	0.103993	0.369938	3.300843
4490	-15373	-15387.8	14.7414	0.120685	0.0811442	0.107184	0.109266	0.128483	0.0848621	0.13593	0.0809426	0.109268	0.191943	0.0700138	0.0868159	0.106503	0.0835764	0.0985033	0.122212	0.124611	0.126178	0.13493	0.0691122	0.0861236	0.0807648	0.149255	0.0313368	0.0324802	0.0150507	0.0246354	0.03703	0.0409537	0.0570719	0.0235954	0.0313739	0.0781109	0.02439	0.0262492	0.0565986	0.0182974	0.0266518	0.0283696	0.0396952	0.0438973	0.0390656	0.0307852	0.224867	0.30529	0.0998359	0.370008	3.193948
4500	-15372.8	-15388	15.2036	0.111203	0.0901652	0.0864245	0.118488	0.120525	0.0734654	0.123317	0.0776787	0.11561	0.165603	0.0684344	0.0913408	0.0942564	0.0944835	0.103573	0.116888	0.132469	0.11806	0.122046	0.0847736	0.0837101	0.0796992	0.192698	0.0344596	0.0424284	0.0185107	0.0176196	0.0404205	0.0515787	0.0388569	0.0354574	0.055771	0.0697109	0.0185567	0.0282403	0.0505452	0.0175795	0.010312	0.0158987	0.0340875	0.0303956	0.0523104	0.0200738	0.223645	0.28925	0.102883	0.384223	3.147726
4510	-15372.2	-15387.5	15.2389	0.136917	0.0931585	0.0909296	0.0989237	0.10803	0.0840785	0.119932	0.0857826	0.0769352	0.18146	0.098408	0.0746124	0.103039	0.0927987	0.126248	0.127567	0.140291	0.112589	0.129105	0.0629439	0.0914427	0.0646577	0.174204	0.0505444	0.0214914	0.0274097	0.0232022	0.024584	0.0532937	0.0457672	0.0265922	0.030956	0.0651025	0.0259219	0.0225141	0.0545347	0.014015	0.022384	0.0199983	0.0286686	0.0371596	0.0428345	0.0331663	0.208823	0.304308	0.103478	0.383391	3.144194
4520	-15369.4	-15384.9	15.4446	0.113352	0.0906535	0.104146	0.0977696	0.127736	0.0592069	0.125867	0.0753585	0.091514	0.150381	0.0744312	0.0882186	0.0910845	0.0945137	0.122825	0.133528	0.132877	0.117252	0.122672	0.0823477	0.091396	0.0827574	0.166894	0.0372014	0.0480879	0.0153432	0.0299589	0.0368216	0.0445255	0.0414085	0.0211236	0.0430083	0.0745367	0.0267915	0.0301044	0.0434719	0.0257702	0.0156654	0.0224084	0.0344711	0.0355325	0.0431964	0.017416	0.227806	0.298742	0.105337	0.368115	3.123626
4530	-15372.8	-15387.9	15.0791	0.102789	0.0987559	0.0836437	0.108311	0.134971	0.0910355	0.122995	0.0745431	0.106041	0.152495	0.0772303	0.076683	0.0984003	0.0955632	0.115149	0.131177	0.118409	0.106797	0.130999	0.0672608	0.106296	0.0705098	0.164512	0.0605008	0.0377239	0.0220794	0.0269003	0.0271137	0.0435683	0.0524983	0.026711	0.0393251	0.069662	0.0234194	0.0253654	0.057243	0.0126469	0.024664	0.0278221	0.0294075	0.043182	0.050903	0.0248725	0.209394	0.308495	0.0966733	0.385437	3.160176
4540	-15373.3	-15389.2	15.9011	0.135639	0.0946437	0.115791	0.0939276	0.115266	0.0767419	0.122995	0.0932362	0.0989969	0.171158	0.0765779	0.0897528	0.0960629	0.0908967	0.0931126	0.139082	0.119668	0.120439	0.0923079	0.0823324	0.106296	0.0657613	0.161785	0.0392155	0.0270585	0.0262714	0.0155031	0.0226379	0.0504338	0.0433536	0.0298919	0.0434717	0.0649232	0.0280581	0.0266247	0.0323924	0.00341394	0.0248639	0.0229022	0.032411	0.0302136	0.0381082	0.0237513	0.219534	0.293914	0.0956112	0.390941	3.077971
4550	-15381	-15394.9	13.8855	0.10787	0.100366	0.0880558	0.0965364	0.10702	0.109477	0.137308	0.0733346	0.0974173	0.198099	0.0894217	0.0877357	0.0743328	0.11693	0.117616	0.124267	0.119668	0.130395	0.113976	0.0786778	0.0795367	0.0903709	0.174921	0.0525303	0.0388345	0.0267922	0.020801	0.0276569	0.054999	0.0497241	0.0236779	0.041218	0.0865931	0.0194042	0.0315123	0.0346011	0.0231462	0.0370008	0.0338342	0.0267459	0.0570935	0.0584388	0.0215974	0.217026	0.311794	0.107602	0.363577	3.279535
4560	-15377.8	-15393.8	15.9519	0.124422	0.088104	0.10694	0.0712282	0.0967015	0.0704195	0.137308	0.0812438	0.0974173	0.168798	0.0607132	0.0753125	0.0961672	0.0920493	0.0984643	0.130658	0.0991225	0.0947529	0.130287	0.0807104	0.0699608	0.0837545	0.156341	0.0476802	0.0320094	0.0190442	0.0157871	0.0373493	0.0617987	0.0639965	0.0349158	0.0488402	0.0793584	0.0372597	0.0302152	0.0396375	0.0176728	0.0245286	0.0279307	0.0321646	0.0364914	0.0430032	0.0323318	0.207683	0.311622	0.102455	0.37824	3.072891
4570	-15372.2	-15387.5	15.3472	0.149359	0.100464	0.076515	0.109284	0.101503	0.0883009	0.118506	0.0653161	0.107102	0.150666	0.0880279	0.0784363	0.114948	0.0888271	0.117792	0.121753	0.1406	0.120861	0.120651	0.0950788	0.0807525	0.0848135	0.153937	0.0363048	0.032868	0.0202799	0.0323796	0.0307627	0.0371219	0.0550169	0.0271153	0.033758	0.0848819	0.0270177	0.0310271	0.0411441	0.0119065	0.00975545	0.0222084	0.0366731	0.0253882	0.0425224	0.0217338	0.227717	0.287791	0.0993582	0.385135	3.13336
4580	-15367.8	-15383.4	15.5572	0.124439	0.101691	0.110197	0.114359	0.112133	0.0850058	0.130087	0.0875813	0.0854535	0.147254	0.0821065	0.0756877	0.0922349	0.0928391	0.104031	0.144155	0.104203	0.117584	0.103187	0.0647954	0.0790984	0.0844276	0.180043	0.0487336	0.032698	0.0276441	0.0194429	0.0378502	0.0578981	0.0459971	0.0145045	0.032778	0.0721633	0.0182465	0.0391662	0.0379401	0.0237573	0.0165546	0.0371192	0.0256315	0.0399445	0.0326725	0.0290292	0.219161	0.297835	0.100519	0.382486	3.112365
4590	-15380.5	-15395.2	14.6899	0.135076	0.106152	0.0965245	0.090665	0.116041	0.0589833	0.118073	0.0770985	0.0802637	0.181601	0.0969942	0.0792709	0.0898862	0.0931433	0.103479	0.122865	0.111939	0.117584	0.129221	0.0797278	0.085075	0.0684819	0.189452	0.056103	0.0432848	0.0276441	0.0345328	0.0273703	0.0632685	0.0414933	0.0365809	0.036216	0.0985984	0.0113712	0.0168071	0.0629672	0.0121165	0.0303219	0.0400494	0.0319113	0.0303487	0.0496996	0.0208158	0.214737	0.307671	0.10566	0.371932	3.199098
4600	-15368.4	-15384.1	15.6928	0.137872	0.0851446	0.0903649	0.0982811	0.0998996	0.0789832	0.123996	0.0745081	0.0990741	0.154223	0.0925588	0.0938699	0.101535	0.0943991	0.104715	0.134031	0.122526	0.100815	0.110542	0.0809186	0.0910929	0.0754397	0.147518	0.0498526	0.0362923	0.0288895	0.02433	0.0169186	0.0530484	0.041965	0.0246018	0.033351	0.0765304	0.0281767	0.0296913	0.0368875	0.0135811	0.0337579	0.0382992	0.0319113	0.0447457	0.0323104	0.03136	0.204637	0.304862	0.105336	0.385165	3.098808
4610	-15381	-15396.8	15.7639	0.112634	0.0975392	0.0939399	0.10179	0.0921878	0.0615678	0.126556	0.0739448	0.0913459	0.158297	0.0904016	0.0746082	0.100631	0.0674896	0.130522	0.137503	0.117804	0.128784	0.0907716	0.0790848	0.0870974	0.0691265	0.160018	0.065323	0.0265386	0.00816325	0.0240437	0.0436741	0.0529263	0.0550127	0.0280911	0.0545379	0.0792967	0.0177375	0.0366657	0.048708	0.0133883	0.0232077	0.0349356	0.0362095	0.0436649	0.0398136	0.0161124	0.218099	0.295303	0.104542	0.382056	3.091696
4620	-15379	-15394	15.0318	0.139749	0.119908	0.109124	0.0920523	0.0840844	0.0873546	0.139314	0.0807331	0.0891539	0.167486	0.0655633	0.067974	0.0985494	0.0864702	0.105113	0.154482	0.115748	0.110276	0.123267	0.0888726	0.084686	0.0915157	0.159829	0.0462606	0.0316685	0.0273267	0.0246166	0.0290118	0.0398888	0.0446426	0.0445001	0.0193066	0.0907331	0.0274987	0.0319301	0.0321077	0.0206897	0.0205512	0.0276138	0.0249519	0.0419437	0.0442446	0.0341168	0.21782	0.29464	0.11162	0.37592	3.164908
4630	-15373	-15388	14.9731	0.1291	0.0928715	0.100226	0.110739	0.109353	0.103978	0.12006	0.0861619	0.0881515	0.186798	0.0726958	0.0759868	0.119539	0.120734	0.0909038	0.105857	0.127256	0.108585	0.114141	0.0821707	0.0853992	0.0899793	0.181554	0.0471297	0.0310413	0.019448	0.0275762	0.0224613	0.0423075	0.052109	0.0243797	0.0293477	0.0804875	0.0231208	0.0512342	0.0327095	0.00985173	0.0239047	0.020109	0.0343225	0.037922	0.0366646	0.0224024	0.221792	0.30377	0.102919	0.371519	3.170771
4640	-15377.1	-15391.8	14.6653	0.130029	0.113301	0.104453	0.102563	0.120428	0.0762332	0.112904	0.067551	0.0902887	0.168953	0.0667577	0.0720959	0.119539	0.0910254	0.0955169	0.150506	0.132215	0.128707	0.129145	0.0758885	0.086169	0.0924889	0.161673	0.0461986	0.0389036	0.0247365	0.0233646	0.0253707	0.043207	0.0691301	0.0277087	0.0351442	0.0794655	0.0356219	0.0308931	0.0503337	0.028452	0.0150165	0.0115794	0.0250856	0.0363696	0.0301526	0.0363881	0.214197	0.296101	0.102951	0.386751	3.201552
4650	-15370	-15385.7	15.7333	0.133225	0.0858001	0.0970772	0.0942275	0.108841	0.0819588	0.113459	0.0775394	0.0863607	0.152145	0.0801353	0.0842968	0.0931414	0.0990994	0.112443	0.13001	0.11797	0.10671	0.129275	0.0743969	0.0999516	0.0756577	0.161673	0.0448241	0.036657	0.0170191	0.0262208	0.0232741	0.0355686	0.045022	0.0317325	0.0477794	0.0588724	0.0340636	0.0345527	0.0600925	0.0117297	0.0206808	0.0379993	0.0388574	0.0300006	0.047678	0.0167319	0.221238	0.294776	0.111403	0.372583	3.094751
4660	-15373.8	-15388.9	15.0941	0.132376	0.10211	0.0909657	0.107821	0.101088	0.0671909	0.140192	0.0774515	0.0843473	0.187266	0.0741106	0.0953123	0.0798034	0.102162	0.0981773	0.128197	0.122269	0.128423	0.130553	0.0789131	0.0677592	0.0774261	0.161673	0.0509783	0.022507	0.025735	0.0267066	0.030022	0.0449522	0.0480884	0.0300392	0.0471124	0.0727292	0.0288787	0.0435019	0.0604184	0.0255722	0.0267158	0.019391	0.0268661	0.0339746	0.0290418	0.0298522	0.209096	0.299836	0.103987	0.387082	3.15867
4670	-15368.2	-15384.1	15.8587	0.124196	0.092419	0.0999147	0.0890231	0.126522	0.0721084	0.110176	0.0790283	0.0973736	0.170364	0.0741106	0.0893443	0.0918209	0.101903	0.097282	0.120522	0.10221	0.108982	0.125202	0.0797285	0.102021	0.0768717	0.171471	0.0381948	0.0254287	0.0260202	0.0262995	0.0226485	0.0409185	0.0436414	0.0301838	0.0456195	0.0722562	0.0273355	0.0241343	0.0522173	0.0205978	0.013918	0.0311992	0.0242195	0.0377698	0.0553044	0.0217091	0.225481	0.300809	0.100945	0.372765	3.08221
4680	-15366.7	-15381.4	14.6577	0.117868	0.111171	0.0889567	0.114975	0.120387	0.0974789	0.118905	0.0797573	0.0951027	0.177684	0.0700248	0.0946128	0.0997192	0.105025	0.0875839	0.123656	0.130446	0.111425	0.116767	0.0857052	0.095867	0.0768717	0.166749	0.0436708	0.0309023	0.0120927	0.0305838	0.037675	0.0402198	0.0538887	0.020565	0.042762	0.0804726	0.0214816	0.028335	0.0585067	0.00948442	0.0202791	0.0293276	0.0410644	0.0446243	0.043647	0.0259887	0.221562	0.291058	0.103921	0.383459	3.202312
4690	-15376.4	-15391.2	14.7877	0.127504	0.08362	0.0885979	0.0962514	0.0862052	0.0972354	0.134168	0.0851014	0.094485	0.176033	0.0775894	0.0715559	0.117652	0.0918341	0.0982388	0.117731	0.143425	0.121719	0.133028	0.0813259	0.112226	0.0852669	0.173308	0.0623683	0.0436501	0.014228	0.0182379	0.0161785	0.0530552	0.0641538	0.0291352	0.0255873	0.0794323	0.0332091	0.0199797	0.0465794	0.0099968	0.0171022	0.027333	0.0398143	0.0313125	0.0405227	0.0233359	0.215627	0.294697	0.103378	0.386298	3.189313
4700	-15374	-15389.4	15.4395	0.118911	0.0872947	0.0756763	0.110795	0.0991667	0.0815868	0.129589	0.0890843	0.100651	0.160796	0.0781802	0.0807082	0.112598	0.0945799	0.119374	0.135101	0.135004	0.112867	0.116372	0.0676684	0.0844951	0.0586734	0.163428	0.0565762	0.0467316	0.030005	0.0238951	0.0267815	0.0404797	0.0484018	0.0145682	0.0450826	0.089973	0.0136741	0.0507915	0.0456902	0.00858028	0.0190829	0.0323266	0.0219002	0.0288017	0.039129	0.0290643	0.217258	0.296043	0.103504	0.383195	3.124134
