Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
8350	-15378.1	-15393.6	15.5577	0.120642	0.0919918	0.114239	0.0969947	0.114739	0.0877636	0.127535	0.0874379	0.0874434	0.162656	0.0675566	0.086292	0.0921292	0.113354	0.0991158	0.122636	0.125247	0.0969941	0.108189	0.0671959	0.0918852	0.0977704	0.147932	0.0174754	0.0342165	0.0765526	0.0336778	0.0221915	0.0154098	0.0418132	0.0643683	0.0294927	0.0328786	0.0617927	0.0235884	0.0251347	0.0341855	0.0231495	0.0267704	0.0354505	0.0441454	0.0279048	0.0343799	0.204965	0.319505	0.101817	0.373714	3.112318
8360	-15370.3	-15386.5	16.2119	0.129511	0.100015	0.0775089	0.112728	0.103013	0.0891604	0.121377	0.0911988	0.101285	0.160646	0.0650594	0.0975964	0.106516	0.0984059	0.0982048	0.110944	0.105904	0.105111	0.114081	0.0749906	0.0886671	0.0777579	0.150131	0.0247433	0.0252273	0.0781741	0.0382212	0.0301078	0.0164213	0.0276284	0.05211	0.0174135	0.0295302	0.039944	0.0300889	0.0205998	0.0390605	0.035395	0.0280365	0.0364313	0.045096	0.0294708	0.0233822	0.220169	0.307202	0.100546	0.372082	3.046894
8370	-15369.1	-15384.8	15.698	0.124001	0.11005	0.106238	0.107869	0.116457	0.0872559	0.111218	0.0772932	0.0942762	0.157714	0.0706066	0.0865489	0.0844279	0.0806426	0.116052	0.143742	0.115335	0.101003	0.120207	0.0746143	0.0989384	0.0911988	0.145248	0.0253198	0.0362538	0.0852321	0.0347806	0.0235127	0.0231938	0.0235443	0.0363473	0.0222874	0.0433804	0.0547599	0.0268692	0.020093	0.0440471	0.0338753	0.0316645	0.0307392	0.0384522	0.0192695	0.0237223	0.225956	0.301607	0.101369	0.371068	3.09828
8380	-15374.3	-15389.8	15.417	0.12956	0.11108	0.11896	0.098009	0.108612	0.0732691	0.128461	0.0681957	0.105885	0.145847	0.0744017	0.0746719	0.105299	0.0847379	0.116052	0.124923	0.123972	0.120087	0.111066	0.0650976	0.106342	0.0797144	0.165738	0.0320591	0.0358467	0.0782891	0.0504691	0.00472709	0.0237591	0.0255851	0.0410802	0.0264014	0.0353108	0.0573089	0.0273155	0.0130603	0.0448662	0.0280709	0.0268445	0.0306599	0.0347737	0.0435303	0.0264458	0.206327	0.316539	0.0993565	0.377777	3.126384
8390	-15375.8	-15390.9	15.1161	0.134169	0.106783	0.0958892	0.108777	0.116695	0.0874359	0.120605	0.0931194	0.0877668	0.170171	0.0683975	0.0812001	0.0951594	0.0869303	0.116597	0.141992	0.112928	0.104008	0.115208	0.0702289	0.0772541	0.0715343	0.163522	0.0154022	0.0318515	0.0560972	0.075165	0.0240258	0.0236468	0.0361957	0.0394277	0.0268832	0.0444369	0.0454998	0.0109515	0.0269627	0.0485144	0.0425797	0.040194	0.0454409	0.0362664	0.0259943	0.0345709	0.207685	0.292117	0.103126	0.397073	3.156477
8400	-15373.6	-15388.2	14.5495	0.11782	0.0940738	0.110685	0.108777	0.113829	0.0707331	0.108226	0.1025	0.088335	0.189365	0.0904424	0.101182	0.123004	0.114387	0.0949559	0.127353	0.133464	0.108115	0.110476	0.0772647	0.090182	0.0890899	0.153749	0.0329782	0.0382667	0.0776447	0.0445941	0.0138583	0.0249549	0.0261925	0.0469052	0.0292765	0.0414954	0.0452358	0.0194701	0.0188817	0.0254928	0.03355	0.045012	0.0350999	0.0376119	0.0272899	0.0313133	0.229392	0.300722	0.105494	0.364393	3.213134
8410	-15374.3	-15390.4	16.0925	0.142199	0.10165	0.0977476	0.100809	0.0832942	0.074986	0.104173	0.0898833	0.0885305	0.167577	0.0687164	0.0914787	0.0953127	0.0861833	0.104101	0.127353	0.13992	0.107779	0.135533	0.0689086	0.0855033	0.102563	0.14231	0.0260889	0.0352633	0.073292	0.0508025	0.0140589	0.029613	0.00935294	0.0385874	0.0275973	0.0417086	0.04953	0.00655977	0.0222066	0.0356024	0.0246432	0.0295311	0.038984	0.0388025	0.034715	0.0253872	0.219326	0.295742	0.100552	0.38438	3.058838
8420	-15372.8	-15388	15.1448	0.113036	0.077526	0.101094	0.0943078	0.12208	0.0828985	0.124214	0.0876781	0.090143	0.171278	0.10047	0.0722357	0.112245	0.0867527	0.113094	0.154305	0.136386	0.127394	0.121846	0.0790617	0.0937571	0.0853424	0.15753	0.0278343	0.033025	0.0668099	0.0375356	0.0235642	0.0265438	0.0338228	0.0371124	0.0239846	0.0305197	0.0463809	0.00482687	0.0195634	0.0451816	0.0364339	0.0363264	0.0378234	0.0348208	0.0260302	0.0207936	0.225391	0.294663	0.106408	0.373538	3.153607
8430	-15388.1	-15403	14.8945	0.147316	0.108738	0.103733	0.0937579	0.0964553	0.0945843	0.124214	0.10805	0.0775369	0.153276	0.0976316	0.0768551	0.095282	0.100373	0.0952275	0.132574	0.13481	0.118206	0.101132	0.102747	0.0893367	0.0768147	0.165659	0.0174096	0.0290863	0.0762536	0.0364083	0.0366255	0.0153105	0.031122	0.0413253	0.0194883	0.0380333	0.0466362	0.0109919	0.0194902	0.0571537	0.0248323	0.0373155	0.0472917	0.0282736	0.0471754	0.0241033	0.224697	0.273336	0.106245	0.395721	3.178637
8440	-15379.3	-15394	14.7128	0.135377	0.0993242	0.102368	0.0949625	0.102776	0.0977034	0.111954	0.0813455	0.0754495	0.15553	0.0877826	0.0726993	0.0980573	0.117498	0.130731	0.107118	0.124071	0.118206	0.124697	0.0775785	0.0815346	0.103622	0.159538	0.0262186	0.0313109	0.0853396	0.043602	0.0194499	0.0162001	0.0305522	0.0578087	0.0226033	0.035379	0.0541723	0.0258581	0.0410484	0.0498465	0.0352255	0.0252183	0.0387394	0.032973	0.0266968	0.0386381	0.207719	0.326756	0.0954648	0.37006	3.196806
8450	-15378.6	-15393.7	15.0346	0.106652	0.095743	0.0872411	0.12107	0.122029	0.0895804	0.124666	0.0698763	0.0825714	0.171224	0.0700238	0.0691552	0.0779788	0.0961332	0.106634	0.107477	0.123718	0.128671	0.149707	0.0715966	0.0882078	0.0975821	0.171711	0.025313	0.0458859	0.065083	0.0535478	0.0207127	0.027546	0.0261652	0.057198	0.0250217	0.0364291	0.0426881	0.0148533	0.0235129	0.0506453	0.047519	0.02634	0.0315797	0.0478174	0.0402945	0.0272274	0.221822	0.288849	0.0995345	0.389794	3.164628
8460	-15381.7	-15397.3	15.647	0.129919	0.0815971	0.0868935	0.0796085	0.121035	0.0682807	0.131887	0.0645907	0.103751	0.154418	0.0859533	0.0770162	0.106207	0.0862864	0.111	0.12718	0.149697	0.105	0.10643	0.0999728	0.0910275	0.0961514	0.165885	0.0310668	0.0538653	0.0724085	0.0468072	0.0161619	0.0116192	0.0302721	0.0576748	0.0346007	0.0310884	0.0371777	0.0231437	0.0139892	0.0369684	0.0267129	0.0263487	0.0319239	0.0260376	0.0356524	0.0300792	0.221017	0.297962	0.111865	0.369156	3.103386
8470	-15375.6	-15390.3	14.6721	0.119568	0.0864877	0.0801151	0.108939	0.0948638	0.104849	0.149298	0.0767218	0.101852	0.186427	0.0832751	0.0762485	0.121159	0.0750588	0.11626	0.132921	0.143809	0.102455	0.120767	0.0659131	0.0939483	0.0868173	0.191875	0.025716	0.0414077	0.0713356	0.0465105	0.0270764	0.0169747	0.02545	0.0511765	0.0222276	0.0472454	0.0487863	0.0209322	0.018382	0.0373406	0.0393778	0.0359095	0.0358985	0.0259473	0.0228711	0.0206788	0.217635	0.286413	0.10345	0.392502	3.200872
8480	-15373.6	-15388.4	14.7869	0.136111	0.113067	0.0867211	0.105116	0.109933	0.0761547	0.130835	0.0874511	0.0955384	0.173493	0.0700667	0.0857583	0.0964787	0.0915126	0.0961585	0.121768	0.157974	0.107683	0.111151	0.0727727	0.0716915	0.0800461	0.150954	0.0161347	0.0337509	0.0969507	0.046303	0.0174044	0.0290234	0.0252071	0.0498383	0.0345803	0.0413612	0.0389859	0.0216227	0.0203934	0.0466301	0.0307551	0.0581914	0.0351952	0.0443838	0.0274138	0.0468293	0.22061	0.294257	0.10033	0.384803	3.18939
8490	-15372.6	-15388.7	16.0342	0.129703	0.0882844	0.0967945	0.0860038	0.0996996	0.0678992	0.129545	0.0881144	0.101657	0.201406	0.073053	0.0707274	0.105941	0.0853238	0.123504	0.125441	0.105843	0.103329	0.120755	0.0799929	0.0809933	0.0742479	0.161487	0.0229247	0.0372917	0.0813717	0.0527063	0.0138015	0.0248738	0.0295165	0.0349428	0.0345803	0.0413318	0.0392734	0.0186474	0.0131106	0.0404973	0.0234314	0.0409554	0.0316061	0.0376396	0.0200574	0.0263567	0.21783	0.305797	0.10241	0.373963	3.064662
8500	-15371.7	-15388	16.3037	0.117021	0.0844466	0.0938229	0.0931989	0.0874466	0.0672399	0.107103	0.0608691	0.0951962	0.177365	0.0706311	0.0800663	0.0999332	0.124251	0.111118	0.128886	0.133163	0.124135	0.118491	0.0714404	0.0876223	0.0820391	0.172918	0.0266252	0.0348705	0.0870656	0.056717	0.0220114	0.0204235	0.0272776	0.0373209	0.0223406	0.0375772	0.0381134	0.0131312	0.0199123	0.0306272	0.0203362	0.0220192	0.0347689	0.0384882	0.0314195	0.0282599	0.222688	0.286072	0.0973075	0.393933	3.037709
8510	-15382.9	-15397.2	14.2998	0.156287	0.144453	0.0991304	0.103526	0.101222	0.0781146	0.143423	0.0781284	0.111522	0.162383	0.0850535	0.086686	0.112319	0.0960753	0.109943	0.128886	0.0975625	0.101862	0.122808	0.0817105	0.0839679	0.0820391	0.178493	0.0298179	0.0284685	0.0797235	0.0370918	0.0220114	0.0125165	0.0116091	0.0463957	0.0203754	0.0371064	0.0671225	0.021265	0.0201058	0.042483	0.0360802	0.0328808	0.0425649	0.0288319	0.0292342	0.0468202	0.228411	0.301625	0.106843	0.363121	3.238102
8520	-15371.2	-15386.6	15.3213	0.109859	0.116898	0.0991304	0.0945245	0.113479	0.0916866	0.115657	0.086357	0.108581	0.172369	0.083494	0.0870914	0.076173	0.116913	0.105017	0.131417	0.117733	0.0887983	0.104552	0.0731691	0.106061	0.0810365	0.181815	0.0178755	0.0446254	0.0709574	0.0514281	0.0256633	0.0196279	0.022529	0.0502473	0.0263303	0.0393117	0.0401208	0.0238509	0.0214607	0.0373615	0.0323838	0.0247192	0.0385696	0.0349566	0.0222666	0.0298554	0.208673	0.301453	0.108675	0.381199	3.135951
8530	-15377.2	-15392.6	15.3636	0.12374	0.106106	0.100188	0.137208	0.100615	0.0780418	0.124027	0.0859144	0.0785376	0.172369	0.0732776	0.0654829	0.110266	0.0881015	0.122541	0.13269	0.115966	0.110475	0.105117	0.0675626	0.100027	0.0854417	0.206591	0.0156198	0.0254688	0.0713737	0.0362348	0.0278781	0.0259846	0.0219642	0.0443189	0.0316782	0.0518457	0.0366386	0.0151981	0.0275382	0.029039	0.0233348	0.0290815	0.0482724	0.0345711	0.0193088	0.026088	0.212312	0.296535	0.103719	0.387433	3.131722
8540	-15378.5	-15394.2	15.7293	0.118602	0.0971138	0.0870501	0.111982	0.105845	0.0736494	0.13327	0.0482529	0.107537	0.142269	0.0821523	0.0713784	0.112697	0.0979471	0.102698	0.135653	0.127553	0.112159	0.146507	0.0679303	0.0955607	0.0808944	0.172853	0.0277699	0.0254688	0.0713737	0.0485421	0.0202693	0.044677	0.0295654	0.0364294	0.0280063	0.0538466	0.0493912	0.0102711	0.018944	0.0373126	0.0151588	0.0349358	0.0335678	0.0356972	0.0249252	0.0174498	0.216963	0.289389	0.107142	0.386505	3.095157
8550	-15373.3	-15387.4	14.1413	0.139931	0.100453	0.115279	0.103656	0.113744	0.0834287	0.148798	0.0862985	0.110703	0.183207	0.0952519	0.0834157	0.101351	0.0945124	0.113135	0.152924	0.123954	0.120221	0.130645	0.067439	0.0915539	0.0702532	0.145814	0.0277699	0.0311025	0.0647577	0.0494349	0.022416	0.0281088	0.025709	0.0481236	0.0281564	0.0352353	0.0508419	0.0163658	0.0286154	0.0435509	0.0305747	0.031178	0.0457096	0.0330229	0.0211342	0.0161776	0.222569	0.309529	0.0956815	0.372221	3.253954
8560	-15372.9	-15387.7	14.7692	0.115261	0.0947885	0.113953	0.108186	0.102673	0.0881576	0.126254	0.0865578	0.0989271	0.1487	0.0905712	0.0698602	0.0915485	0.11505	0.104088	0.137405	0.112997	0.10071	0.11533	0.0870458	0.0865993	0.0773161	0.158561	0.0322417	0.0429881	0.0899477	0.0527648	0.0156049	0.0302743	0.0327019	0.0554487	0.0319741	0.040119	0.070626	0.0185566	0.02168	0.0391174	0.0309859	0.0408783	0.0326447	0.0375094	0.0232104	0.0213461	0.232635	0.294899	0.101314	0.371153	3.191161
8570	-15373.2	-15387.9	14.7262	0.125671	0.110065	0.0822241	0.0816033	0.119164	0.0786249	0.107143	0.0806921	0.0989271	0.164006	0.0875079	0.0817293	0.0980552	0.110312	0.115291	0.160976	0.122391	0.119567	0.127644	0.0776295	0.0859297	0.0795045	0.157757	0.0197252	0.0335051	0.0802421	0.037052	0.0182864	0.0314158	0.0254478	0.0521399	0.0257528	0.0423795	0.0517286	0.0275153	0.0231237	0.0496784	0.0397133	0.0371145	0.0373223	0.0375094	0.0268552	0.0265402	0.227869	0.306962	0.10377	0.361399	3.195461
8580	-15365.9	-15380.4	14.542	0.128955	0.116288	0.101353	0.0976168	0.113292	0.0786249	0.119555	0.0783943	0.106661	0.171533	0.0745608	0.0862248	0.12079	0.103733	0.101421	0.129363	0.129378	0.117514	0.118306	0.0909633	0.0945153	0.0938719	0.169395	0.026891	0.0321314	0.0900853	0.0430481	0.0182926	0.0165264	0.0256474	0.0450604	0.0207487	0.0328159	0.0499484	0.0213988	0.0161478	0.0418868	0.028841	0.028771	0.0392084	0.0284221	0.025288	0.0404179	0.211989	0.308492	0.103819	0.3757	3.213888
8590	-15365	-15380.7	15.7672	0.108296	0.0925301	0.0886565	0.10343	0.107729	0.078749	0.128181	0.0783943	0.0895099	0.178334	0.0644322	0.0783541	0.110428	0.109888	0.106396	0.120658	0.122744	0.109436	0.108075	0.0723373	0.0835465	0.0783124	0.157013	0.0186291	0.0400625	0.0729651	0.0445421	0.0214595	0.0300782	0.0302997	0.0635203	0.0290279	0.044674	0.0483943	0.0294755	0.0280867	0.0378348	0.0292963	0.0346788	0.0359436	0.0304221	0.0197195	0.0268202	0.21118	0.306248	0.0964802	0.386092	3.091361
8600	-15375.3	-15390.4	15.0212	0.10751	0.111133	0.112152	0.092969	0.107729	0.0700362	0.110124	0.0891527	0.0982257	0.180215	0.0815845	0.0763373	0.107666	0.105038	0.0983781	0.139189	0.132867	0.105351	0.125454	0.0865547	0.0904666	0.072049	0.166837	0.0217866	0.041055	0.0684249	0.0484199	0.0138153	0.020965	0.0216099	0.0620608	0.0322222	0.0328558	0.0586657	0.0155181	0.0248486	0.0465531	0.0229253	0.0372337	0.0373724	0.0311433	0.0344302	0.0270366	0.2338	0.283747	0.107854	0.374599	3.16596
8610	-15378.9	-15393	14.158	0.110895	0.116533	0.10702	0.0939532	0.127369	0.0867485	0.128056	0.0717122	0.0842804	0.162953	0.0632158	0.0809912	0.0894238	0.0895755	0.106777	0.136356	0.138636	0.126195	0.130599	0.0822768	0.065148	0.0990353	0.178536	0.0296863	0.0245171	0.077717	0.06019	0.0167901	0.0136109	0.0289315	0.0652288	0.0238217	0.0540191	0.0502427	0.0329956	0.0259412	0.0519873	0.0442759	0.0361892	0.033407	0.0340349	0.0449536	0.0274625	0.227318	0.306397	0.101832	0.364453	3.252289
8620	-15379.9	-15394.2	14.3178	0.122806	0.115174	0.098179	0.097152	0.103107	0.0824203	0.0961918	0.0772242	0.108986	0.182933	0.0696174	0.0914377	0.103034	0.0915746	0.107982	0.124451	0.138636	0.115671	0.123736	0.092655	0.0846188	0.0948559	0.197454	0.0261476	0.0376883	0.087434	0.046974	0.0190911	0.016408	0.0183572	0.033701	0.0342028	0.0353782	0.0501135	0.0175583	0.0223818	0.0396728	0.033086	0.0545807	0.0452139	0.0302935	0.0449099	0.0232148	0.221947	0.292367	0.1044	0.381285	3.236305
8630	-15379.9	-15394	14.0284	0.158969	0.108993	0.133284	0.105682	0.113362	0.0714184	0.127379	0.0739821	0.0953895	0.173674	0.0857621	0.073747	0.118363	0.0954587	0.110553	0.124451	0.12229	0.111403	0.113533	0.0801154	0.0875493	0.100687	0.181886	0.0260915	0.0348528	0.078293	0.0574523	0.0241032	0.0131864	0.0127053	0.0478399	0.0191545	0.0314288	0.0611265	0.0154501	0.0320817	0.0436176	0.0324858	0.0449501	0.0293293	0.0328784	0.0261659	0.0341194	0.216458	0.298591	0.110159	0.374793	3.265244
8640	-15375.6	-15390.2	14.6574	0.141102	0.123556	0.0992231	0.0937126	0.109205	0.0960948	0.108126	0.1008	0.089215	0.155149	0.0648854	0.112395	0.0898076	0.106719	0.0975261	0.143615	0.136746	0.110012	0.113533	0.0875387	0.0845503	0.0760559	0.163994	0.0278947	0.0267635	0.0936466	0.0439129	0.0251153	0.0231604	0.0269371	0.0430951	0.025788	0.0514272	0.039993	0.0141426	0.0237811	0.0443969	0.0264172	0.0238783	0.0356794	0.0422922	0.0334286	0.0270371	0.202135	0.301413	0.110121	0.386331	3.202347
8650	-15371.3	-15386.3	15.0629	0.128863	0.106368	0.0928057	0.0900618	0.104212	0.0910671	0.137798	0.0688035	0.0936092	0.159053	0.0889495	0.0787469	0.0997006	0.0968492	0.109739	0.119812	0.131578	0.11956	0.102729	0.0739419	0.0693487	0.0773477	0.16261	0.0328076	0.0192451	0.0683117	0.0464742	0.0243575	0.0253839	0.03539	0.0527351	0.025788	0.0405539	0.0423347	0.0347014	0.0270457	0.0482819	0.035714	0.0368386	0.0674921	0.037999	0.0236149	0.0331665	0.218062	0.301283	0.102535	0.37812	3.16179
8660	-15379.4	-15394.3	14.9397	0.128863	0.103566	0.095147	0.10113	0.120357	0.0817741	0.127803	0.0573715	0.109261	0.157505	0.0889495	0.0718292	0.0978272	0.112176	0.0962359	0.146763	0.138137	0.115308	0.111104	0.0857954	0.0800738	0.0771297	0.17137	0.0263627	0.0339189	0.0697238	0.0516043	0.0185331	0.0260371	0.0133016	0.0589856	0.0205674	0.0348568	0.0564286	0.0140461	0.0175995	0.0507715	0.0494376	0.0383302	0.0429708	0.0329974	0.0221891	0.0199761	0.218685	0.278599	0.109262	0.393453	3.174115
8670	-15375.9	-15391	15.0991	0.106102	0.10976	0.0963346	0.0964393	0.106084	0.0864254	0.147129	0.0708331	0.0852629	0.159468	0.079478	0.0795062	0.0922704	0.0949368	0.135689	0.142411	0.133442	0.11417	0.127789	0.0701619	0.0848424	0.0941076	0.136177	0.0273951	0.0439166	0.0765844	0.0424148	0.0271852	0.0343678	0.016179	0.0500985	0.0238742	0.0444289	0.0644037	0.00517669	0.0233414	0.0337921	0.0327383	0.0228739	0.040693	0.0376111	0.0308346	0.0314494	0.219929	0.297115	0.09425	0.388706	3.158179
8680	-15386.2	-15400.7	14.4963	0.135688	0.0937164	0.122797	0.0900174	0.0979454	0.0932895	0.0896053	0.0735407	0.0961434	0.163649	0.0865477	0.0941962	0.115742	0.107436	0.115666	0.12593	0.119778	0.110327	0.124162	0.0701619	0.0886201	0.0949574	0.184825	0.034414	0.0515967	0.0826596	0.0438294	0.0203559	0.0243822	0.00971524	0.0490413	0.0335932	0.058792	0.0394804	0.00517669	0.0261369	0.0292414	0.0320175	0.0258196	0.0514432	0.0397187	0.0337947	0.0325087	0.216678	0.281685	0.102862	0.398774	3.218458
8690	-15377.1	-15391.6	14.4744	0.108471	0.119313	0.0869576	0.0934579	0.103166	0.104896	0.102718	0.0887727	0.091464	0.187906	0.0836794	0.085616	0.09089	0.0952101	0.103036	0.125739	0.141752	0.106291	0.131083	0.0677716	0.0794536	0.100037	0.170703	0.0367435	0.0313189	0.0752223	0.0492385	0.0188593	0.00793669	0.0282281	0.0643871	0.0391541	0.0420453	0.0627424	0.0201698	0.0130657	0.0494594	0.0346793	0.0282735	0.04505	0.0439313	0.0325434	0.0292149	0.221992	0.30183	0.0996722	0.376506	3.220648
8700	-15370.6	-15385.4	14.7933	0.122159	0.107965	0.10086	0.105008	0.119193	0.087655	0.130774	0.0597322	0.0935869	0.181927	0.0728052	0.078688	0.0946205	0.105037	0.102225	0.137024	0.118141	0.129201	0.141891	0.0899743	0.0782057	0.0734242	0.170703	0.0223407	0.0230906	0.0780857	0.0588159	0.0147045	0.0238765	0.0363904	0.0424558	0.0350116	0.0373552	0.0382723	0.0246392	0.0184129	0.051885	0.0259648	0.025392	0.0353527	0.0403927	0.0301004	0.0254111	0.209493	0.305733	0.102055	0.382719	3.188751
8710	-15373.1	-15388.9	15.8303	0.117371	0.112959	0.0893018	0.102271	0.118866	0.0729385	0.127485	0.0759671	0.0888877	0.190139	0.0851623	0.0803908	0.0624303	0.0918749	0.0984367	0.12327	0.127204	0.100535	0.122284	0.0851279	0.0755766	0.0720217	0.169747	0.0227271	0.0222709	0.0834102	0.0469081	0.0171485	0.0290731	0.0178671	0.0598978	0.0350116	0.0299711	0.0488899	0.0246443	0.0222537	0.0390936	0.0271702	0.0327209	0.0411215	0.0380249	0.0284403	0.0281592	0.204762	0.293378	0.101753	0.400107	3.085049
8720	-15378.2	-15392.5	14.2423	0.124778	0.0939746	0.113102	0.107182	0.109843	0.0827545	0.127485	0.0774568	0.109125	0.188701	0.0793694	0.0802844	0.0928601	0.10848	0.11778	0.127226	0.139705	0.121333	0.117442	0.0855529	0.0730547	0.061272	0.202871	0.0208498	0.0426501	0.0834102	0.0524389	0.0100279	0.0268205	0.0251136	0.0629338	0.0166463	0.0537877	0.0468445	0.0190627	0.0268481	0.0507296	0.0219367	0.0274825	0.0342876	0.0248796	0.0216782	0.0337933	0.21881	0.293688	0.0959394	0.391562	3.243853
8730	-15374.4	-15389.6	15.2179	0.114776	0.112329	0.0978386	0.102816	0.105164	0.0760112	0.113687	0.0774163	0.0814663	0.174436	0.0819945	0.0794713	0.0845947	0.110374	0.0977792	0.147347	0.106161	0.137631	0.0975747	0.084461	0.0843476	0.0947679	0.142355	0.0292608	0.0313243	0.0848688	0.0425902	0.0335794	0.0171211	0.0263006	0.0629338	0.0218788	0.0420775	0.0411746	0.0189321	0.0261793	0.0533118	0.0242242	0.0422862	0.0532358	0.0424538	0.0215891	0.0261757	0.225509	0.295741	0.099277	0.379473	3.146297
8740	-15387.2	-15403.3	16.0678	0.126975	0.0895159	0.105856	0.0896799	0.105391	0.063483	0.117533	0.0980949	0.0903601	0.159939	0.0727228	0.0775294	0.0527354	0.0948525	0.108115	0.12029	0.12095	0.111862	0.124277	0.084461	0.0998309	0.0784702	0.172865	0.0283025	0.0314846	0.0723463	0.048496	0.0266225	0.0211047	0.00708368	0.0542033	0.0260347	0.0578015	0.0437632	0.0223633	0.0194288	0.049971	0.0361319	0.0357252	0.0405785	0.0178388	0.0223307	0.0339083	0.209444	0.300925	0.10463	0.385001	3.061307
8750	-15375	-15389.6	14.6206	0.118909	0.105309	0.106494	0.100223	0.0975269	0.0992172	0.121083	0.0742902	0.107885	0.184616	0.092304	0.0920709	0.087769	0.107273	0.132795	0.146947	0.150822	0.104005	0.110862	0.0694142	0.0717459	0.0940012	0.165762	0.0196697	0.0277433	0.0899474	0.0582044	0.0174406	0.018388	0.0252343	0.0390957	0.0328886	0.0314516	0.0465547	0.0158356	0.02835	0.0356072	0.0246978	0.0264767	0.0417582	0.0186715	0.0376507	0.0290368	0.220955	0.299597	0.106567	0.37288	3.206026
8760	-15376	-15391.1	15.0539	0.127496	0.108101	0.0832063	0.101166	0.10163	0.0879348	0.115275	0.0638672	0.106416	0.166677	0.0819573	0.0838406	0.0984519	0.0968738	0.102535	0.131333	0.116987	0.123709	0.116071	0.0660333	0.0784986	0.0902325	0.157558	0.0326661	0.0228061	0.0875986	0.0716984	0.0133231	0.0164289	0.0291488	0.0431438	0.032925	0.0580955	0.0499877	0.0227164	0.0252876	0.0241503	0.0237581	0.0252924	0.0570381	0.038675	0.0491977	0.0329028	0.207418	0.301015	0.102001	0.389567	3.162691
8770	-15378.9	-15393.5	14.5351	0.148839	0.0898289	0.0961071	0.0930591	0.114412	0.0919138	0.110525	0.0900836	0.104576	0.159263	0.0619163	0.101299	0.108245	0.106024	0.124455	0.127201	0.13507	0.133305	0.12342	0.0696655	0.0787206	0.0719964	0.16248	0.0262589	0.0253042	0.0644195	0.0605465	0.00618187	0.0212873	0.0178235	0.0481143	0.0405674	0.0432906	0.0570194	0.0207215	0.0205055	0.0504062	0.0372008	0.0414192	0.0427033	0.0289229	0.0326795	0.0267972	0.21316	0.302919	0.106024	0.377897	3.214574
8780	-15379.7	-15395	15.2958	0.12297	0.0996745	0.105532	0.0985094	0.093971	0.113423	0.127363	0.0742675	0.101521	0.145011	0.07882	0.0901944	0.0981204	0.0867458	0.116793	0.122568	0.140991	0.0972039	0.130074	0.0778983	0.0994221	0.091262	0.170065	0.0314235	0.015976	0.0839044	0.0297302	0.00968782	0.0411984	0.0178834	0.0385973	0.0252905	0.0434535	0.0394945	0.0196921	0.0253254	0.0395581	0.0330111	0.025525	0.0373222	0.0449485	0.0282079	0.0258752	0.231124	0.28356	0.10259	0.382726	3.138507
8790	-15366.2	-15381.1	14.9486	0.122307	0.0954355	0.0878646	0.121483	0.103815	0.0960839	0.120597	0.0806988	0.100487	0.155913	0.0850193	0.0805836	0.105836	0.0872729	0.110783	0.125865	0.137172	0.107506	0.121147	0.0769964	0.0812103	0.0849733	0.194214	0.0201651	0.0247134	0.0825019	0.0533098	0.0196313	0.0276013	0.0259465	0.0438553	0.0314082	0.0535519	0.0319054	0.0113678	0.0207505	0.03908	0.0330111	0.0281032	0.0431973	0.0273837	0.0342368	0.0382345	0.221115	0.285037	0.10157	0.392279	3.17322
8800	-15380.3	-15395.9	15.5919	0.107346	0.110224	0.0845044	0.123984	0.0964853	0.0711812	0.110853	0.0894071	0.0987957	0.160923	0.0805543	0.0699006	0.0954342	0.0935558	0.119091	0.122081	0.106885	0.113282	0.13724	0.0769964	0.0790302	0.0782693	0.197526	0.013627	0.041834	0.0944705	0.0450885	0.0216555	0.0195565	0.01394	0.0503281	0.036078	0.038575	0.0412446	0.00944492	0.0206859	0.0526455	0.0327781	0.0286765	0.0391226	0.0251056	0.0330301	0.027458	0.21011	0.297768	0.114873	0.377249	3.108895
8810	-15374.4	-15389.7	15.3151	0.135048	0.0923585	0.112341	0.0865219	0.106669	0.0784461	0.134473	0.0728859	0.0894342	0.181863	0.0922563	0.0754056	0.0916783	0.103969	0.113336	0.131129	0.0986643	0.107168	0.107629	0.0738899	0.105343	0.0838884	0.188814	0.0291332	0.0223515	0.0800592	0.0248996	0.0110517	0.0261523	0.0213381	0.0505037	0.0290247	0.0353821	0.0474448	0.0302988	0.022256	0.0470825	0.0360424	0.0318525	0.0345474	0.034641	0.0301794	0.0291236	0.218746	0.289885	0.107785	0.383584	3.136574
