Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	TreeLengths
4140	-15801.7	-15815.4	13.6422	0.133137	0.112704	0.0923558	0.106687	0.112097	0.0663462	0.133213	0.0751578	0.076347	0.173045	0.088219	0.0704323	0.113527	0.0787279	0.110753	0.137568	0.114105	0.092842	0.114723	0.0672759	0.0946809	0.0767823	0.172406	0.0315589	0.0436569	0.0466401	0.0378311	0.0232327	0.0383812	0.0350166	0.0490298	0.0179365	0.0689423	0.0232083	0.0333354	0.0258617	0.0364926	0.0323159	0.0490449	0.0298115	0.0303316	0.0196001	0.0393289	3.124689
4150	-15799	-15812.1	13.0928	0.129743	0.11199	0.0782219	0.110826	0.122193	0.0834126	0.123706	0.0738961	0.0980562	0.159257	0.0684308	0.090965	0.106845	0.0984655	0.109606	0.115519	0.12727	0.11548	0.1034	0.0859153	0.0828476	0.0906469	0.157194	0.0270113	0.0478274	0.0573154	0.0565931	0.03847	0.0475504	0.0296042	0.0426293	0.00902874	0.0658625	0.0306781	0.0312754	0.0392355	0.0364926	0.030324	0.0470518	0.0191519	0.0225871	0.0311165	0.0259347	3.179627
4160	-15804.6	-15817.2	12.6105	0.116898	0.0908695	0.10568	0.0996649	0.104991	0.0737449	0.12004	0.0928537	0.116427	0.143309	0.077535	0.0672994	0.107293	0.103349	0.114961	0.124219	0.139046	0.094887	0.143147	0.0798348	0.0731262	0.0904951	0.185254	0.0400522	0.046683	0.0545728	0.0512204	0.0173042	0.059842	0.0388689	0.0337777	0.0147818	0.0900496	0.0234312	0.0332915	0.0365819	0.0431161	0.0213731	0.0311731	0.0319808	0.0465833	0.0170825	0.0311664	3.227857
4170	-15804.7	-15817.6	12.9123	0.13284	0.115627	0.109804	0.108251	0.101307	0.06641	0.148749	0.0815117	0.096608	0.161928	0.0856908	0.0904968	0.0933694	0.0731454	0.127372	0.130846	0.105865	0.114571	0.0996605	0.0943522	0.0947958	0.090468	0.178321	0.0375637	0.042285	0.0605959	0.0320099	0.0161927	0.0493156	0.029839	0.0392655	0.0165076	0.0760563	0.0210389	0.0291664	0.028919	0.0442548	0.021772	0.0363416	0.0324404	0.0490076	0.0209703	0.0121484	3.19768
4180	-15807.5	-15820.1	12.6285	0.14049	0.105883	0.108564	0.0963028	0.130193	0.0724949	0.118814	0.0665336	0.101587	0.174359	0.103839	0.0809184	0.109563	0.073939	0.129809	0.145371	0.114034	0.109316	0.117102	0.0659304	0.0816851	0.0858873	0.14855	0.0283983	0.0514747	0.0537905	0.0343661	0.0268582	0.0519258	0.025738	0.0470194	0.0200849	0.0787513	0.020683	0.0515702	0.0341525	0.035215	0.0199683	0.0412811	0.0144363	0.0350086	0.0387374	0.0354368	3.226062
4190	-15811.5	-15823.8	12.2616	0.12214	0.109793	0.100011	0.086398	0.103546	0.0716259	0.106684	0.103473	0.0888475	0.197306	0.10581	0.081877	0.0969753	0.116021	0.103038	0.130324	0.124027	0.109761	0.13029	0.0798528	0.0952224	0.0715805	0.18658	0.0348568	0.0328972	0.0708659	0.042591	0.0201462	0.0643098	0.0358158	0.0219587	0.00909062	0.0743092	0.0376106	0.0401953	0.042003	0.0326436	0.0238299	0.0476576	0.0334986	0.0227476	0.0267195	0.0278217	3.262751
4200	-15803.1	-15815.3	12.2013	0.137629	0.0968501	0.083587	0.104153	0.0953304	0.0923872	0.129296	0.0678367	0.0898369	0.172891	0.0717531	0.0991809	0.0849645	0.113281	0.104806	0.146937	0.120004	0.109923	0.13425	0.0787728	0.0939503	0.0998174	0.180365	0.0303369	0.0453531	0.0467961	0.0522288	0.0235804	0.0384023	0.0359947	0.0313957	0.0196128	0.0868243	0.0416051	0.0404387	0.0241348	0.0282672	0.0261398	0.0481658	0.0318816	0.0440105	0.0229766	0.0428288	3.268777
4210	-15817.7	-15830.1	12.3585	0.140173	0.105675	0.0974593	0.0936679	0.119584	0.093434	0.121645	0.0807941	0.0854216	0.178495	0.0896119	0.100319	0.0863473	0.0771331	0.0768561	0.115402	0.135984	0.108389	0.148561	0.0544864	0.0939503	0.0913352	0.180365	0.0412594	0.0450888	0.0522898	0.0483228	0.0192494	0.0613422	0.0226107	0.0449566	0.0337782	0.0837067	0.0114456	0.0342824	0.0475471	0.0274979	0.0327234	0.0399674	0.0244187	0.0366981	0.0318682	0.0389184	3.253061
4220	-15806.8	-15820	13.2102	0.118613	0.106625	0.126695	0.11848	0.101082	0.0673703	0.14473	0.0953176	0.101864	0.159506	0.0836302	0.0713293	0.090966	0.0927684	0.118477	0.125407	0.107793	0.105577	0.123589	0.0502345	0.0768352	0.0820718	0.148805	0.0251423	0.0419437	0.0604327	0.0387251	0.0339028	0.0498585	0.0337916	0.0378298	0.0198016	0.0793261	0.022828	0.0259527	0.0379559	0.0303156	0.0320706	0.0409842	0.0425453	0.0344898	0.0313252	0.0309005	3.167891
4230	-15808.8	-15821.7	12.9115	0.130242	0.0811417	0.0995762	0.119713	0.104284	0.0766023	0.118612	0.0837434	0.102154	0.172749	0.0915051	0.0909722	0.093851	0.0990613	0.102865	0.129325	0.124708	0.125715	0.123651	0.0646923	0.0841453	0.0627935	0.161572	0.0356783	0.0687567	0.0570205	0.0404797	0.0116786	0.0660604	0.0315275	0.0375252	0.0278657	0.0911929	0.0224739	0.0361214	0.0366131	0.0252669	0.0277046	0.0358022	0.0260711	0.031184	0.0180287	0.0270284	3.197755
4240	-15798.9	-15811.6	12.7725	0.153387	0.0925643	0.0863187	0.0995833	0.110658	0.0835301	0.120416	0.0775761	0.0951046	0.163554	0.0867141	0.0849888	0.101048	0.0896695	0.105014	0.116115	0.123755	0.122063	0.122197	0.0620911	0.102832	0.0886694	0.186463	0.0352368	0.0502799	0.0688181	0.0424355	0.0244465	0.0709375	0.0315275	0.0368165	0.00926478	0.0748948	0.0275806	0.0196789	0.0306525	0.0264512	0.0322529	0.0403588	0.0249523	0.0375167	0.0315633	0.021677	3.211654
4250	-15800.5	-15812.8	12.3406	0.113707	0.0933786	0.100049	0.110226	0.09374	0.0797689	0.142672	0.077248	0.10765	0.202626	0.0712797	0.0837092	0.113024	0.107769	0.125351	0.127212	0.122987	0.11194	0.117616	0.0754477	0.108367	0.0839326	0.175569	0.0372567	0.0515566	0.066465	0.044254	0.0163797	0.0419634	0.0219973	0.0467391	0.0148957	0.0909912	0.0284208	0.0262736	0.0387653	0.0322418	0.0202006	0.0357281	0.0152084	0.0291308	0.0339498	0.0171575	3.254845
4260	-15807.9	-15821.5	13.5899	0.117209	0.0973298	0.105793	0.0850661	0.102335	0.0827789	0.128615	0.0629233	0.105307	0.178735	0.0542379	0.0757481	0.110325	0.115353	0.13562	0.109056	0.114046	0.107755	0.120936	0.0671536	0.103208	0.0755615	0.1618	0.0300898	0.0543341	0.0623822	0.0379402	0.0391208	0.0439378	0.0369252	0.0315081	0.01229	0.0957048	0.0315625	0.0232765	0.0272187	0.0292836	0.0258129	0.0429673	0.020124	0.0240816	0.0212103	0.023261	3.129923
4270	-15800.2	-15813.3	13.1117	0.122071	0.10851	0.0953631	0.111959	0.114539	0.0741344	0.12447	0.0677082	0.0978037	0.157659	0.0685217	0.0808042	0.0982059	0.0892132	0.0993574	0.122018	0.132139	0.091258	0.114596	0.088812	0.0867626	0.0940518	0.158492	0.0401611	0.0346237	0.0605528	0.0519517	0.0213331	0.0546697	0.0305603	0.0381194	0.0361735	0.0978913	0.0272962	0.0294441	0.0238479	0.0412907	0.0349575	0.0512546	0.0282336	0.0296158	0.0249897	0.0223233	3.177741
4280	-15807.7	-15820.3	12.6707	0.129231	0.110614	0.0728084	0.127281	0.105566	0.0826487	0.149475	0.0792213	0.0953269	0.163223	0.0711332	0.0894141	0.0865149	0.115408	0.100936	0.108216	0.142693	0.0966167	0.1365	0.0636246	0.100018	0.112536	0.168253	0.0258547	0.0281971	0.0546019	0.0556114	0.0327813	0.0507975	0.0421087	0.0372523	0.0216166	0.074414	0.0232306	0.0245862	0.0332341	0.0415908	0.0214964	0.042741	0.0179271	0.0376221	0.0315144	0.0173968	3.221834
4290	-15815.3	-15827.1	11.8326	0.106153	0.127433	0.0779209	0.11785	0.0932889	0.0814433	0.132391	0.112317	0.0786866	0.173895	0.0743326	0.083043	0.113326	0.103787	0.116053	0.119743	0.148605	0.102511	0.145921	0.0762735	0.102457	0.0859331	0.166024	0.036165	0.0435754	0.0575732	0.0460714	0.0189161	0.0578541	0.0308539	0.030633	0.0120733	0.100697	0.0483228	0.021347	0.0306592	0.0352667	0.0290378	0.0516399	0.0250048	0.0364347	0.0224692	0.0316643	3.305646
4300	-15808.3	-15822	13.6903	0.133004	0.0880211	0.0965883	0.119741	0.106585	0.0775139	0.123848	0.0878915	0.0650079	0.16669	0.0774458	0.0917253	0.0902439	0.0837532	0.0979432	0.141308	0.115102	0.108998	0.125892	0.0544996	0.0779003	0.0911824	0.152576	0.0303201	0.0531176	0.0470447	0.0367225	0.022405	0.0546798	0.0276639	0.0332183	0.0165459	0.0616946	0.0483228	0.0485559	0.0420369	0.026676	0.0284163	0.0402426	0.0232036	0.0355265	0.0362799	0.033748	3.119882
4310	-15805.5	-15818.5	13.0485	0.124473	0.114397	0.0832847	0.0970407	0.0999484	0.0860114	0.120971	0.0875286	0.0917396	0.161087	0.088762	0.0697758	0.0821969	0.105714	0.115187	0.120482	0.11307	0.108921	0.125562	0.0812988	0.0902711	0.0865754	0.19384	0.0402588	0.0402389	0.0643282	0.0473891	0.0170012	0.0392204	0.0320053	0.0562391	0.0101228	0.0618742	0.0398246	0.0273824	0.0358605	0.036424	0.0178992	0.0432418	0.0257881	0.0503986	0.0210054	0.0294205	3.184061
4320	-15810.9	-15823	12.0805	0.125515	0.0943521	0.100813	0.0970407	0.105383	0.0639781	0.135136	0.0905563	0.109054	0.155717	0.0690868	0.0880413	0.129709	0.075272	0.111946	0.154276	0.139316	0.108921	0.140704	0.0700326	0.110438	0.110834	0.162295	0.0438015	0.0363195	0.0489969	0.0588267	0.0250258	0.0537984	0.032349	0.0422658	0.0349078	0.0867128	0.0281231	0.018635	0.0289872	0.032764	0.0215945	0.0459946	0.0148132	0.023247	0.0363613	0.0189156	3.280857
4330	-15805.5	-15817.7	12.198	0.113533	0.0972061	0.11297	0.109031	0.0915688	0.0928509	0.128284	0.0764938	0.0836051	0.207295	0.0832244	0.0994754	0.102331	0.0917345	0.131689	0.152847	0.12172	0.125405	0.122904	0.0721838	0.0884055	0.070447	0.143088	0.0320217	0.0639391	0.0587992	0.0519205	0.0219672	0.0381854	0.02867	0.0445872	0.0188361	0.0721566	0.0339355	0.0367769	0.0407129	0.0338408	0.0247552	0.0345997	0.022687	0.0316529	0.030355	0.0304185	3.269111
4340	-15801.3	-15814.8	13.5087	0.121689	0.105825	0.0966467	0.0927035	0.104913	0.0863718	0.129811	0.0662007	0.0965474	0.163103	0.086019	0.0663916	0.107742	0.0898478	0.106398	0.114399	0.105767	0.127864	0.133085	0.0772922	0.109471	0.0795382	0.16808	0.0363147	0.044175	0.0732329	0.0550439	0.0263659	0.0483093	0.0346765	0.0249886	0.0141935	0.0688668	0.0228316	0.016399	0.0323254	0.0362927	0.0272052	0.0336656	0.0161196	0.0372174	0.0304592	0.0236522	3.138042
4350	-15803.9	-15816.2	12.2641	0.103732	0.100141	0.0912003	0.0994317	0.129969	0.101656	0.118661	0.0955795	0.0936883	0.169061	0.080634	0.0708077	0.0983729	0.098301	0.133352	0.139501	0.145795	0.109432	0.130683	0.057285	0.102362	0.102122	0.170723	0.0263628	0.0414766	0.0541424	0.0371853	0.0294429	0.0522023	0.0346105	0.0480208	0.00670739	0.079593	0.0290112	0.0339048	0.0485559	0.0355188	0.0260104	0.0386386	0.0167986	0.0368169	0.033052	0.011954	3.262497
4360	-15801.4	-15814.4	13.0264	0.117574	0.0910118	0.105904	0.095677	0.103573	0.0812748	0.128594	0.088769	0.0911272	0.176907	0.0849574	0.0637376	0.0824336	0.119001	0.113134	0.120078	0.131944	0.126358	0.118519	0.0717364	0.0964225	0.0900973	0.149647	0.0251892	0.0543687	0.0536758	0.0629074	0.0291499	0.0506211	0.0352659	0.0446375	0.00718246	0.0698356	0.033871	0.028049	0.0404544	0.0336863	0.0198225	0.0487668	0.0154402	0.0281591	0.0435504	0.0131555	3.186268
4370	-15805	-15817.1	12.0906	0.139006	0.107038	0.107551	0.110742	0.116994	0.113391	0.122162	0.0789408	0.0877661	0.158065	0.0686686	0.0847924	0.0925511	0.117002	0.127791	0.13514	0.129428	0.109713	0.125742	0.0784532	0.100113	0.111429	0.171009	0.0232782	0.0497853	0.062694	0.0380023	0.0173056	0.0449694	0.0352203	0.0434244	0.0208456	0.0709328	0.0312264	0.0377788	0.0329551	0.0243295	0.0251523	0.0526688	0.0119801	0.0332155	0.019798	0.0107984	3.279847
4380	-15801.6	-15815	13.3592	0.0998735	0.0929328	0.0998478	0.108185	0.110777	0.0830254	0.114639	0.0752518	0.0918271	0.147582	0.0824889	0.0904675	0.101595	0.0781411	0.0932151	0.105261	0.123686	0.10916	0.138369	0.070576	0.105378	0.0987823	0.184536	0.0290009	0.0472868	0.0578267	0.0371521	0.0299096	0.0514177	0.0386839	0.0353959	0.0279371	0.0807492	0.022308	0.0413668	0.0357116	0.0291888	0.0217011	0.0434237	0.0156378	0.0336031	0.033227	0.0358643	3.152991
4390	-15804.2	-15815.8	11.5604	0.122828	0.103058	0.0926454	0.107944	0.104996	0.0933039	0.128937	0.0854812	0.0918271	0.20198	0.0901677	0.08844	0.115072	0.112792	0.099826	0.130492	0.139258	0.10916	0.125602	0.0936132	0.0963842	0.0736904	0.17739	0.0437705	0.0478425	0.0531932	0.0417106	0.0362923	0.0436505	0.0220133	0.0417495	0.0253766	0.0741903	0.0311716	0.0170961	0.0327663	0.041366	0.0331828	0.0550642	0.0254387	0.0193552	0.0316243	0.0311205	3.332864
4400	-15797.9	-15810.9	13.0886	0.119538	0.0858494	0.0990804	0.116041	0.114041	0.0723052	0.115326	0.09222	0.0928189	0.188447	0.0954772	0.0785312	0.096123	0.0865351	0.107138	0.121724	0.128331	0.109885	0.108906	0.0862962	0.0881853	0.0806712	0.167298	0.0284136	0.0474775	0.0559335	0.0504129	0.0252979	0.0319703	0.0269501	0.0385483	0.019462	0.0752558	0.0260622	0.0312787	0.0244277	0.0385059	0.0349579	0.0399933	0.0266996	0.0380862	0.0388013	0.0307416	3.180044
4410	-15804.3	-15817.7	13.3305	0.129518	0.0993321	0.104054	0.118838	0.126434	0.0854401	0.10687	0.0701655	0.11327	0.151174	0.0808845	0.0736429	0.0943372	0.0883939	0.123313	0.118663	0.10694	0.129465	0.127283	0.0891307	0.0987178	0.0728082	0.157487	0.0200978	0.0477403	0.0452467	0.0626036	0.0286907	0.0335189	0.0266784	0.0352635	0.0284149	0.0577171	0.0329938	0.0411028	0.0353146	0.0343968	0.0239407	0.0491454	0.0161511	0.0192989	0.0270753	0.0243046	3.155858
4420	-15801	-15813.4	12.3855	0.146061	0.100493	0.0972756	0.096334	0.129171	0.0868965	0.137984	0.0787928	0.101034	0.167366	0.075324	0.0796983	0.108225	0.0818246	0.111437	0.133586	0.121564	0.105084	0.106225	0.0827825	0.078596	0.0959794	0.191135	0.0263221	0.0419046	0.0696066	0.0558297	0.025991	0.059914	0.0266803	0.0273486	0.0178165	0.0761621	0.0328238	0.0340357	0.035924	0.0306865	0.0350639	0.039976	0.0342157	0.0142654	0.0231521	0.0297691	3.250356
4430	-15803.1	-15815.7	12.645	0.111352	0.0989214	0.100175	0.100866	0.104857	0.0665081	0.120237	0.0673116	0.0882421	0.160573	0.0842531	0.0931502	0.0889429	0.0940167	0.109317	0.132764	0.151515	0.110814	0.140722	0.0925705	0.087752	0.102383	0.177552	0.0410148	0.0561747	0.0567229	0.0501954	0.0278972	0.0464114	0.0346236	0.0253075	0.0166606	0.0600985	0.0270619	0.0299133	0.0304966	0.0386712	0.0329447	0.0426042	0.0327175	0.0437401	0.0232129	0.0231416	3.224406
4440	-15802.1	-15815.2	13.0948	0.130283	0.0919916	0.0976399	0.0829654	0.11089	0.0930757	0.118282	0.0893385	0.10851	0.165088	0.0753151	0.0850189	0.101191	0.10384	0.109435	0.123141	0.115625	0.107896	0.125945	0.073697	0.0841768	0.071282	0.187701	0.0336534	0.0580563	0.0435997	0.0477772	0.0326766	0.0575449	0.0264038	0.0541608	0.0125086	0.0416276	0.0306677	0.0312507	0.0330872	0.0356438	0.0262474	0.0409144	0.0227879	0.0376532	0.0376918	0.0231416	3.179424
4450	-15816	-15828.2	12.1916	0.119335	0.121117	0.102595	0.105394	0.109525	0.0732293	0.110758	0.0704223	0.112121	0.198234	0.083706	0.0824519	0.102498	0.0773845	0.110558	0.128583	0.137578	0.126155	0.152357	0.0992177	0.0828707	0.0898684	0.135952	0.0350443	0.0607105	0.0507723	0.0284448	0.0283415	0.0661171	0.0407943	0.0395967	0.00812557	0.0619804	0.0408174	0.0231368	0.0231722	0.0349926	0.0394273	0.0416169	0.0172414	0.0379935	0.0311188	0.0283935	3.269748
4460	-15803.4	-15816.1	12.7359	0.133581	0.121117	0.0821891	0.105394	0.120384	0.0928729	0.117673	0.0889996	0.0940601	0.170092	0.0949741	0.0758172	0.110415	0.109027	0.0893789	0.118245	0.115694	0.0999438	0.147793	0.0665285	0.0825319	0.0869906	0.162941	0.023702	0.047097	0.0653757	0.0505999	0.015936	0.0496712	0.0418333	0.0501895	0.0198233	0.0766298	0.0209141	0.0267813	0.0362398	0.0309178	0.0257477	0.0517127	0.0171139	0.0291545	0.0341391	0.0150937	3.215315
4470	-15807.4	-15819.5	12.0748	0.150534	0.0921116	0.0863085	0.111442	0.13928	0.0928729	0.130896	0.0759585	0.0921662	0.170092	0.0784735	0.0893143	0.0913734	0.12349	0.101722	0.12234	0.12437	0.11246	0.117421	0.096123	0.0781667	0.0801149	0.176208	0.0353011	0.0488808	0.044502	0.0336718	0.0292818	0.052048	0.0434877	0.0397416	0.022896	0.0629203	0.0206044	0.0262174	0.048115	0.0447671	0.0298622	0.0494452	0.0376696	0.0231484	0.0215257	0.0341028	3.281427
4480	-15808.2	-15820.8	12.5868	0.115654	0.0988378	0.104571	0.0916106	0.131965	0.0820435	0.13625	0.0859662	0.0811104	0.154089	0.0985999	0.0790092	0.0922132	0.119829	0.0902431	0.145281	0.106243	0.118816	0.147779	0.0843395	0.0878858	0.0849543	0.153359	0.0385692	0.0433989	0.0639098	0.0463425	0.0275422	0.0393592	0.0161514	0.0399652	0.0368069	0.0747161	0.0238513	0.025908	0.0414623	0.0264399	0.0239475	0.0637209	0.0290229	0.0337995	0.0255781	0.0190835	3.230225
4490	-15807.6	-15820.3	12.6872	0.118503	0.112891	0.0891761	0.107342	0.101861	0.105734	0.112268	0.0881024	0.11481	0.180027	0.0722493	0.100811	0.0926842	0.0975692	0.115357	0.133805	0.111551	0.115153	0.113703	0.086026	0.102436	0.0849543	0.148416	0.0360062	0.056669	0.0477642	0.0585475	0.0233545	0.0409459	0.0308479	0.0259662	0.0112316	0.089204	0.0238513	0.0215991	0.0360325	0.0552537	0.0236916	0.0441707	0.0277836	0.0162756	0.0205838	0.0249792	3.220188
4500	-15797.6	-15810.1	12.5117	0.11697	0.095595	0.103587	0.119282	0.111359	0.0915936	0.123708	0.0788372	0.0929651	0.185509	0.083414	0.0710438	0.102252	0.107181	0.108974	0.139659	0.116182	0.108978	0.113798	0.0862218	0.0910266	0.0948547	0.17263	0.025869	0.0414129	0.0593248	0.0585475	0.0325914	0.0380204	0.0436175	0.0337058	0.0270453	0.0758007	0.0234437	0.0272828	0.0309388	0.0349748	0.0370441	0.0352189	0.0178277	0.01873	0.0345058	0.0262166	3.237741
4510	-15802.6	-15815.6	13	0.116983	0.0848782	0.102745	0.106224	0.111051	0.0597732	0.11868	0.0783036	0.108239	0.164926	0.0733829	0.0896779	0.092527	0.103791	0.0967968	0.134234	0.102304	0.0963269	0.12186	0.0942442	0.0937649	0.0830203	0.176746	0.0394728	0.0568373	0.0584879	0.0412605	0.0350898	0.0678792	0.0243941	0.0323715	0.0139333	0.0733579	0.0334311	0.0407306	0.039489	0.0362551	0.0436809	0.0346577	0.0199922	0.0287773	0.0345058	0.023824	3.188905
4520	-15796.2	-15809.8	13.5312	0.118367	0.111894	0.112882	0.106411	0.120374	0.0775055	0.10394	0.074564	0.0910189	0.16518	0.0930563	0.0772271	0.0980628	0.0946285	0.111496	0.110634	0.132606	0.115283	0.117539	0.0839007	0.0766608	0.0915123	0.151872	0.0363558	0.0463951	0.0479247	0.039749	0.0235898	0.0437318	0.0304364	0.0423884	0.0139333	0.0887379	0.0245414	0.031068	0.0344097	0.0413786	0.0292229	0.0414764	0.0199922	0.0221579	0.0197555	0.021932	3.135791
4530	-15807.7	-15819.9	12.2365	0.126128	0.103584	0.107512	0.118594	0.122865	0.105941	0.125217	0.077624	0.104592	0.136766	0.0798027	0.0822	0.126139	0.0858009	0.0989179	0.134366	0.110434	0.115231	0.132972	0.0706867	0.0861952	0.0830602	0.169949	0.0530785	0.045317	0.045468	0.0417366	0.0217122	0.0568327	0.0422635	0.0340351	0.00728841	0.104677	0.0232762	0.0247706	0.0370068	0.0329367	0.0211664	0.0483236	0.030208	0.026813	0.0406529	0.0231163	3.265257
4540	-15795.6	-15808.9	13.3101	0.113395	0.0946788	0.0888674	0.107504	0.119989	0.0889237	0.134339	0.0722774	0.120455	0.17967	0.0735894	0.0977837	0.0906402	0.0960892	0.102736	0.133486	0.11346	0.112446	0.116021	0.0857733	0.0822865	0.0722045	0.155315	0.0287023	0.0455202	0.0422415	0.0302723	0.0262551	0.0526789	0.0224649	0.0305623	0.0229226	0.0864505	0.026463	0.033604	0.0330755	0.0331718	0.0382831	0.0430095	0.0243837	0.0368963	0.0243921	0.0246221	3.157901
4550	-15810.5	-15822.3	11.7848	0.144156	0.0989869	0.13029	0.0943863	0.125692	0.0851276	0.149539	0.0826368	0.103777	0.187422	0.0766861	0.0944032	0.0749432	0.0967867	0.109437	0.145563	0.113612	0.103237	0.13379	0.0698541	0.102349	0.090709	0.164905	0.0268419	0.0526291	0.0406582	0.0547981	0.0226467	0.0299298	0.0176927	0.0618328	0.0324685	0.0745054	0.0371137	0.0350232	0.0313104	0.0359845	0.01581	0.0523885	0.0172113	0.0399647	0.0257667	0.0275685	3.310433
4560	-15803.7	-15816.5	12.8093	0.106556	0.105777	0.0809744	0.0983157	0.0942217	0.0746097	0.115803	0.0890493	0.104952	0.17758	0.0715442	0.101945	0.123204	0.0981426	0.110048	0.126293	0.116243	0.102125	0.116897	0.0904065	0.0913365	0.0720021	0.16643	0.0362154	0.0490181	0.0579561	0.0500347	0.024942	0.0572845	0.0325844	0.0429914	0.0217011	0.072546	0.027116	0.0421824	0.0422592	0.0349087	0.0409918	0.0409102	0.0177088	0.0353728	0.0241732	0.0226267	3.207979
4570	-15806.4	-15819	12.6894	0.136422	0.0751185	0.097404	0.0986499	0.116618	0.0802022	0.134844	0.0848429	0.10277	0.140889	0.0811132	0.0964442	0.113127	0.0867762	0.114605	0.134238	0.112892	0.116414	0.136822	0.0925213	0.0913365	0.117146	0.160334	0.0249105	0.0505225	0.0579371	0.0529192	0.0233048	0.0392613	0.0442424	0.0321158	0.0209971	0.0889253	0.0206164	0.0331774	0.0305024	0.0325002	0.0301603	0.0413569	0.0187902	0.0303346	0.0181606	0.00770127	3.219966
4580	-15798.2	-15811.7	13.4747	0.110136	0.10148	0.0894991	0.096263	0.115328	0.0914421	0.119962	0.0848429	0.101698	0.192654	0.0799337	0.0711144	0.0897337	0.085883	0.102697	0.144521	0.114953	0.0990077	0.118326	0.0760497	0.0906734	0.0928103	0.168612	0.0445102	0.0530222	0.0416857	0.0477056	0.0295204	0.0450967	0.0258641	0.0328565	0.0236456	0.0669475	0.0252208	0.036603	0.0323298	0.0352997	0.0332466	0.0284861	0.0123327	0.0374966	0.0245709	0.0273743	3.141434
4590	-15805.5	-15818	12.4792	0.117163	0.131731	0.108996	0.114047	0.110377	0.0784432	0.111029	0.07322	0.0954689	0.173349	0.0780967	0.0773159	0.0879657	0.0844481	0.121853	0.116529	0.114953	0.119117	0.105681	0.0794711	0.0900743	0.0909123	0.185729	0.0213538	0.0631689	0.0440559	0.0531851	0.0343147	0.0305253	0.0403587	0.0406553	0.0264382	0.0821504	0.0181318	0.0381128	0.0406768	0.039331	0.0383552	0.0499561	0.0310916	0.0319974	0.0294717	0.0216865	3.240986
4600	-15801.1	-15813.2	12.1283	0.13251	0.127886	0.0910802	0.118254	0.114342	0.0828491	0.129328	0.0841098	0.0957296	0.175311	0.0718195	0.0858386	0.122637	0.069934	0.108007	0.126264	0.132731	0.122336	0.124483	0.0879641	0.0900743	0.0885255	0.1741	0.02686	0.043939	0.0601376	0.0507573	0.0404319	0.0463601	0.0263011	0.0326283	0.0246183	0.0726254	0.0312077	0.0389198	0.0319399	0.0336042	0.0210801	0.0345491	0.0289133	0.0318156	0.0167118	0.0265644	3.276076
4610	-15802.2	-15815.2	12.957	0.120133	0.11095	0.0873958	0.115685	0.103178	0.0775594	0.12698	0.0823993	0.110823	0.149183	0.0705796	0.0802104	0.0921807	0.0840417	0.103429	0.102889	0.153243	0.12056	0.123892	0.076818	0.0930109	0.0779263	0.192865	0.0370111	0.0487983	0.0456544	0.0337759	0.0332669	0.0609198	0.0282872	0.0486901	0.0224012	0.0659658	0.0252405	0.0273338	0.0373381	0.0383916	0.0227619	0.0345935	0.0289133	0.0377873	0.0389459	0.0211963	3.193205
4620	-15799.1	-15811.8	12.6954	0.140012	0.107349	0.0852603	0.117379	0.120799	0.0683376	0.11549	0.095935	0.100899	0.165011	0.0886038	0.091311	0.0805475	0.100777	0.0967469	0.121288	0.128822	0.108001	0.123892	0.0737308	0.0866125	0.0760157	0.182111	0.026286	0.0401432	0.0470556	0.0428619	0.0225746	0.0489598	0.0287303	0.0410995	0.011171	0.075398	0.0385272	0.0341943	0.0443603	0.0549561	0.0229812	0.0474953	0.016976	0.0341885	0.0406729	0.0258071	3.21937
4630	-15800.8	-15813.6	12.7528	0.121168	0.0893645	0.0930984	0.101934	0.121656	0.0786142	0.126352	0.0739955	0.0998518	0.177908	0.0815768	0.0892073	0.11456	0.0911544	0.0986763	0.148603	0.113161	0.104527	0.129197	0.0830771	0.078465	0.0911789	0.18193	0.0191424	0.0464715	0.0456411	0.0495975	0.0350764	0.053715	0.0264438	0.0470618	0.0160371	0.058388	0.02921	0.0415639	0.0446495	0.0306369	0.030054	0.0292765	0.020941	0.0360959	0.032441	0.0319293	3.213629
