Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	TreeLengths
8850	-15799.9	-15813.2	13.3136	0.12774	0.0935642	0.0992093	0.0778425	0.120526	0.0770066	0.125854	0.0838164	0.100776	0.163073	0.0753963	0.0820413	0.099819	0.10862	0.101516	0.126429	0.128091	0.0987972	0.132573	0.0839819	0.0823472	0.0873293	0.138556	0.0234755	0.0258859	0.0395546	0.091803	0.0507885	0.0387623	0.0280384	0.0275334	0.0359226	0.0268348	0.0556053	0.0407769	0.00907146	0.0482184	0.0540201	0.0267375	0.0460963	0.0340059	0.0191033	0.0204123	3.157551
8860	-15803.8	-15816.1	12.3034	0.12456	0.120556	0.0997516	0.10973	0.121942	0.0827133	0.117934	0.0724444	0.117665	0.169767	0.0806023	0.0820413	0.0871209	0.110116	0.110959	0.147006	0.138787	0.111138	0.105243	0.0737061	0.0904016	0.0771126	0.146072	0.0328161	0.0261688	0.0225541	0.114917	0.0417419	0.0486055	0.0284151	0.0276799	0.0494008	0.0253797	0.0388384	0.0399044	0.0161327	0.0419869	0.0540201	0.0176968	0.0632717	0.0204286	0.023979	0.0272612	3.258568
8870	-15809.5	-15822.5	12.955	0.129524	0.0971128	0.0954894	0.0990669	0.0865721	0.0925297	0.125024	0.081036	0.0765482	0.130056	0.0792412	0.0875684	0.132732	0.107473	0.116355	0.136527	0.129712	0.109427	0.111686	0.08337	0.0938586	0.0813671	0.175358	0.0302892	0.0328083	0.0470649	0.0956612	0.0592183	0.0251692	0.0349716	0.00960481	0.0141668	0.025228	0.0537515	0.0410317	0.0269234	0.0505386	0.0487124	0.0170873	0.0458398	0.0284696	0.0185175	0.0307235	3.193412
8880	-15802.3	-15814.8	12.5604	0.138743	0.0866642	0.108185	0.110822	0.11246	0.0786361	0.122803	0.078985	0.108136	0.173249	0.0909031	0.0850279	0.121803	0.108993	0.101701	0.131622	0.134097	0.122088	0.1032	0.0581091	0.0918539	0.0771396	0.190356	0.0510364	0.0241885	0.0269183	0.0769968	0.0489583	0.0279765	0.0279873	0.0194168	0.0200648	0.0355813	0.0448448	0.0353835	0.0176883	0.0340213	0.0375578	0.0263148	0.0530173	0.0256569	0.0324979	0.0311841	3.232868
8890	-15806.6	-15818.8	12.2213	0.138743	0.107372	0.100314	0.118813	0.112758	0.0790317	0.109523	0.0785864	0.119008	0.168714	0.0948571	0.0916763	0.102857	0.0864159	0.124284	0.11469	0.130766	0.11959	0.12164	0.0938642	0.0900779	0.0973139	0.156862	0.0384898	0.0277735	0.0345126	0.0768275	0.0542689	0.0297587	0.0346304	0.00907899	0.0241837	0.0435072	0.0331567	0.0454253	0.0201688	0.0366576	0.0502214	0.0175443	0.0636455	0.0148632	0.0147345	0.0395729	3.266778
8900	-15804.8	-15817.8	13.0277	0.110271	0.106292	0.0996027	0.0884204	0.119848	0.0703963	0.152433	0.080875	0.103635	0.174179	0.076262	0.0826141	0.100928	0.125429	0.110289	0.130968	0.123547	0.099638	0.129632	0.093416	0.0849307	0.0708313	0.146695	0.0334036	0.0296343	0.0472352	0.0748075	0.0517506	0.0310351	0.0392914	0.00915163	0.0292087	0.0362758	0.048319	0.0446636	0.0101089	0.0482517	0.041713	0.0117905	0.0497302	0.0285467	0.0272426	0.012846	3.186139
8910	-15807.7	-15819.9	12.1419	0.133495	0.124405	0.0898343	0.130165	0.104941	0.0843381	0.129302	0.0624922	0.101089	0.18209	0.0898117	0.105184	0.0855178	0.0942893	0.106982	0.144518	0.125808	0.13586	0.101957	0.0837757	0.0831524	0.0734238	0.171851	0.0495223	0.0334981	0.0327007	0.0737261	0.0541544	0.0300891	0.0421786	0.0115178	0.016084	0.0267512	0.0421078	0.0534801	0.0258079	0.0556941	0.0427011	0.0269427	0.0531106	0.0152173	0.0249918	0.0201589	3.274718
8920	-15802.1	-15815.1	13.0034	0.115797	0.110665	0.0952019	0.110524	0.10263	0.100169	0.111797	0.086338	0.0784068	0.185286	0.0894086	0.0785748	0.0844315	0.118711	0.0957852	0.119273	0.112399	0.10893	0.131026	0.0657396	0.0895926	0.0966583	0.198633	0.0341823	0.021558	0.0259136	0.078208	0.0357457	0.0334987	0.0365633	0.0216565	0.0140981	0.027831	0.0488735	0.0449	0.0199537	0.0433179	0.0555126	0.0277584	0.0531106	0.0213052	0.0214916	0.0371128	3.188568
8930	-15802.8	-15815.3	12.4929	0.121696	0.0967435	0.0831119	0.138284	0.105512	0.0656707	0.124851	0.078912	0.084994	0.165909	0.0828843	0.0904903	0.102903	0.0929173	0.109496	0.155928	0.131	0.12965	0.146053	0.0659412	0.071857	0.0939855	0.198633	0.0374782	0.0249505	0.0254059	0.0748714	0.0419598	0.031403	0.029198	0.0221543	0.025819	0.0358231	0.0403587	0.0303678	0.0254089	0.0434679	0.0497037	0.0335281	0.0591326	0.0232563	0.0209043	0.0270066	3.23962
8940	-15813.8	-15825.3	11.5383	0.120503	0.105462	0.111249	0.135639	0.107169	0.0808212	0.134974	0.0842106	0.0841758	0.208509	0.068207	0.0749481	0.0949304	0.109573	0.119433	0.12042	0.115714	0.124691	0.112479	0.0878487	0.0715841	0.0892317	0.185324	0.0483276	0.0185443	0.0321073	0.0828441	0.0618987	0.0456305	0.0414781	0.0066639	0.0210845	0.0360377	0.044849	0.0559305	0.0321501	0.0565931	0.0438855	0.0417383	0.065188	0.0129944	0.0173993	0.0226313	3.335074
8950	-15800.4	-15812.3	11.8576	0.120503	0.10873	0.0904675	0.11581	0.107169	0.0809507	0.128966	0.075874	0.119863	0.160479	0.0738016	0.078193	0.106754	0.11234	0.12941	0.122811	0.136958	0.115079	0.111571	0.0729515	0.0927861	0.0800985	0.202396	0.0559747	0.0300637	0.0388342	0.0790367	0.0489862	0.032398	0.0427965	0.0206935	0.0386951	0.0378548	0.0461445	0.0413919	0.0166012	0.0372758	0.0387825	0.0364738	0.0478382	0.0212868	0.0255918	0.0224701	3.303151
8960	-15805.3	-15818.6	13.2698	0.127877	0.111206	0.0724813	0.105551	0.111848	0.0842424	0.130902	0.0747799	0.10447	0.153268	0.0787024	0.0787119	0.0877647	0.0895624	0.0968653	0.112252	0.158509	0.137317	0.135981	0.0807437	0.083059	0.0847996	0.168985	0.0329543	0.00641928	0.0390266	0.0785301	0.0523408	0.0456751	0.0216291	0.0156817	0.0191377	0.0346345	0.0457105	0.0387098	0.0205027	0.036139	0.050531	0.0228937	0.0421675	0.0270314	0.0264754	0.0358624	3.161932
8970	-15801.5	-15813.9	12.3331	0.132722	0.0833149	0.0934316	0.100572	0.111848	0.0859659	0.1261	0.0721312	0.0854567	0.156278	0.0819894	0.0683927	0.105401	0.113492	0.107929	0.142017	0.130909	0.11836	0.115951	0.0660302	0.0941657	0.112454	0.171544	0.0440612	0.0177407	0.0232329	0.0793672	0.04117	0.0380765	0.0364102	0.0267657	0.0309501	0.0388175	0.0439345	0.0479643	0.0242119	0.0598099	0.0477386	0.0363189	0.0523928	0.0330449	0.0308201	0.0263136	3.255599
8980	-15799	-15812.2	13.1552	0.122908	0.097685	0.0915272	0.0972964	0.110503	0.073654	0.124091	0.0784528	0.101286	0.171352	0.0895669	0.0711799	0.101252	0.0824229	0.107685	0.130364	0.121622	0.0868862	0.13313	0.0723411	0.0937646	0.0853768	0.181165	0.0391714	0.0180545	0.0326396	0.104637	0.0420513	0.0298087	0.0366081	0.00635784	0.0307654	0.0377726	0.0509741	0.0358107	0.0202902	0.0302252	0.0550066	0.0346647	0.0542816	0.0268902	0.0342017	0.0276585	3.173383
8990	-15803.9	-15816.7	12.7316	0.125415	0.0920282	0.103389	0.0898766	0.104493	0.103313	0.129676	0.0836142	0.104871	0.161821	0.0798681	0.0711799	0.0971665	0.10461	0.107013	0.116045	0.129003	0.114662	0.112979	0.0815143	0.102797	0.0667515	0.178905	0.0290709	0.030321	0.038026	0.0851517	0.047371	0.0247949	0.0373023	0.01739	0.0324653	0.0214997	0.0523761	0.024368	0.0289235	0.0418322	0.0455109	0.0339432	0.0589981	0.0441444	0.0178766	0.0433934	3.215752
9000	-15799.8	-15811.6	11.76	0.114469	0.110148	0.112153	0.100806	0.104585	0.0891068	0.134408	0.0800257	0.0924235	0.197136	0.0937669	0.0898674	0.106653	0.10031	0.123093	0.112243	0.147243	0.116725	0.133168	0.0888606	0.105696	0.0870313	0.170501	0.0282148	0.0142886	0.038026	0.0751488	0.0365954	0.048625	0.0298535	0.0142524	0.0255526	0.0378293	0.0385331	0.0402596	0.0241397	0.0528327	0.0455109	0.029119	0.0479601	0.0211681	0.0322435	0.022337	3.312912
9010	-15804.9	-15818.1	13.2288	0.141625	0.0986003	0.110803	0.106144	0.102618	0.076863	0.141986	0.0708097	0.0955961	0.150468	0.0641276	0.0803459	0.0839148	0.0774815	0.117578	0.118249	0.113912	0.107969	0.12258	0.0766562	0.096973	0.0789698	0.160321	0.0479509	0.0307001	0.0282206	0.080793	0.0463123	0.0347248	0.0325383	0.0275003	0.0285116	0.0348081	0.0451752	0.0302965	0.0186471	0.0581284	0.0533349	0.0473554	0.0426928	0.0336807	0.0306627	0.0194001	3.166027
9020	-15799.5	-15813	13.4716	0.119021	0.103297	0.112619	0.112147	0.120712	0.0728921	0.11955	0.062633	0.0948288	0.165812	0.0826298	0.084312	0.0818312	0.0852178	0.120983	0.124468	0.114172	0.123508	0.125112	0.082335	0.0852006	0.065925	0.163247	0.0339926	0.0326704	0.032311	0.0652911	0.0433439	0.0414117	0.039937	0.0215309	0.032698	0.0211569	0.0300434	0.0375957	0.0256635	0.0341221	0.0457726	0.0376222	0.0551327	0.0326625	0.0233183	0.0330214	3.141751
9030	-15809.2	-15822	12.8555	0.141723	0.0953892	0.0867734	0.107046	0.100631	0.0941387	0.115379	0.0768913	0.0939917	0.17863	0.0651144	0.0816314	0.104948	0.10578	0.12275	0.10505	0.140522	0.114201	0.126409	0.0723838	0.0904403	0.108195	0.172692	0.0377222	0.015598	0.0290029	0.0796876	0.045737	0.0234655	0.0444278	0.0364629	0.0345558	0.032347	0.0460111	0.0296245	0.0154008	0.0331675	0.0443376	0.0150305	0.0523584	0.0330158	0.0154645	0.0392283	3.203355
9040	-15796.1	-15809	12.9135	0.143243	0.0953892	0.110558	0.0870914	0.101424	0.0717366	0.114567	0.0654088	0.106692	0.166176	0.0796534	0.0754385	0.106033	0.0996588	0.110224	0.142042	0.110253	0.12144	0.135695	0.0733898	0.0938443	0.0840074	0.172949	0.031477	0.0164069	0.0427368	0.0796876	0.0405632	0.0305827	0.0326567	0.0212286	0.0260339	0.0363264	0.046376	0.0303082	0.0259784	0.0472176	0.0505421	0.0289538	0.0605955	0.0277481	0.0256335	0.0295925	3.19756
9050	-15807.4	-15819.1	11.7241	0.116218	0.110563	0.0987012	0.0827276	0.113832	0.0759186	0.125437	0.0840984	0.108083	0.163523	0.0724348	0.0893668	0.095122	0.121503	0.113055	0.151344	0.127535	0.0938969	0.120737	0.0766027	0.105009	0.0870702	0.203407	0.0417139	0.0120868	0.0347034	0.0826359	0.0338054	0.0330613	0.0527859	0.0202433	0.0354591	0.0426005	0.041368	0.0441654	0.0122828	0.057522	0.0557218	0.0231133	0.0623978	0.0277974	0.0387082	0.0281358	3.316493
9060	-15807.9	-15821.2	13.2703	0.134709	0.110563	0.092372	0.1008	0.105736	0.0720566	0.139131	0.0749123	0.0799707	0.150089	0.0718073	0.0915598	0.095122	0.0826992	0.119098	0.114549	0.111179	0.12439	0.112981	0.0783527	0.0806286	0.0826326	0.179008	0.0310224	0.0201703	0.0441228	0.0906141	0.0414418	0.020158	0.0358976	0.0140853	0.0294869	0.0311618	0.0464062	0.0537132	0.0334836	0.068955	0.0545015	0.0251354	0.0427045	0.0264761	0.0162304	0.0317656	3.161879
9070	-15806.6	-15818.9	12.3237	0.12987	0.11048	0.0925662	0.119855	0.120462	0.0848765	0.152081	0.0839989	0.107024	0.17165	0.0778011	0.0877271	0.0896425	0.0947332	0.112491	0.105502	0.114828	0.117264	0.102939	0.0991112	0.0947322	0.106971	0.149153	0.0310224	0.0398042	0.0280067	0.0669866	0.0316332	0.0186765	0.0412706	0.0181865	0.0154198	0.0323325	0.0543186	0.042711	0.0441936	0.0536176	0.0502181	0.0209011	0.0555012	0.0187334	0.0347887	0.0324546	3.256538
9080	-15794.6	-15808.3	13.657	0.123175	0.0957647	0.110901	0.103838	0.112974	0.0824938	0.123445	0.0805276	0.102056	0.161538	0.0778011	0.0663617	0.0819133	0.0941829	0.121629	0.115055	0.124507	0.121545	0.119516	0.0806087	0.0869618	0.0787338	0.142554	0.0298765	0.0274144	0.0280067	0.0654539	0.0450172	0.0339932	0.0377895	0.0125782	0.033656	0.0259953	0.0540015	0.0457204	0.0208623	0.0455246	0.0472865	0.021373	0.0441738	0.030409	0.0361151	0.029876	3.123204
9090	-15805.8	-15819.7	13.8995	0.126049	0.10437	0.0963306	0.089549	0.10747	0.0883514	0.107269	0.0674146	0.124861	0.163854	0.0729191	0.0689985	0.100407	0.0717442	0.0995783	0.133509	0.125389	0.109766	0.108352	0.0779313	0.0835548	0.0790115	0.159882	0.0388545	0.0171911	0.0360463	0.0828218	0.0416339	0.0361545	0.0406265	0.00595818	0.028363	0.0186744	0.0439581	0.0346539	0.0248911	0.0386019	0.0725845	0.0304393	0.0460826	0.0343416	0.0261447	0.0343746	3.098957
9100	-15807	-15819.5	12.5167	0.141303	0.0923987	0.0900921	0.108656	0.103441	0.0622465	0.123065	0.0827631	0.112784	0.177157	0.0895214	0.0671089	0.0948561	0.104893	0.109201	0.122316	0.117316	0.096888	0.163942	0.0799893	0.0835868	0.0761475	0.163528	0.038757	0.0382477	0.0443965	0.092277	0.0505156	0.022113	0.0413074	0.0197249	0.0353264	0.0427995	0.0426453	0.0320344	0.0228479	0.0383865	0.0442083	0.0275318	0.0559091	0.0321028	0.0261447	0.026758	3.237234
9110	-15803	-15815.3	12.2397	0.0969576	0.0982473	0.107298	0.118102	0.105325	0.0871628	0.122422	0.079838	0.105522	0.183165	0.0886148	0.0764091	0.0819654	0.110825	0.107194	0.121926	0.117316	0.129504	0.120957	0.0799893	0.114617	0.0761475	0.156658	0.0361797	0.0314182	0.0314253	0.0696853	0.0557121	0.0434174	0.0378934	0.0156821	0.0362108	0.0306951	0.0487392	0.0356243	0.0171288	0.058853	0.0529305	0.0312386	0.0559091	0.0415357	0.0183189	0.0301752	3.264936
9120	-15803.7	-15815.6	11.9321	0.123565	0.0914834	0.115208	0.101612	0.110608	0.116555	0.14642	0.0858302	0.0825129	0.179825	0.0841572	0.0719897	0.100502	0.0946396	0.115557	0.129394	0.121322	0.126422	0.114974	0.0697654	0.0955545	0.0864315	0.163518	0.0453372	0.0314182	0.0403243	0.0780197	0.0463901	0.0494207	0.0358834	0.0208413	0.0308062	0.0204822	0.0394834	0.0398324	0.0146023	0.0631993	0.0505747	0.0316717	0.0454712	0.0272013	0.0267168	0.0301752	3.2957
9130	-15810.8	-15823.7	12.9718	0.152976	0.120779	0.0837168	0.0800616	0.0971623	0.0715382	0.124935	0.0869052	0.0938689	0.184462	0.0742536	0.0569061	0.107689	0.104478	0.0985146	0.13273	0.12662	0.123691	0.124999	0.0823374	0.0965858	0.0654807	0.148361	0.0289564	0.0310853	0.0348134	0.0834256	0.0435015	0.0364701	0.0351892	0.0208413	0.0386174	0.0215475	0.0587745	0.036411	0.0207931	0.0520419	0.0663809	0.0236808	0.0500911	0.0210445	0.0266314	0.0223823	3.191731
9140	-15811.7	-15824.6	12.9294	0.114674	0.0820106	0.116674	0.117466	0.114504	0.0725015	0.14606	0.0692981	0.10104	0.14543	0.0800953	0.0907703	0.103903	0.0884282	0.107536	0.130431	0.122059	0.105216	0.112616	0.109846	0.0869976	0.0906373	0.189942	0.0491789	0.0220694	0.0251638	0.0626304	0.0475062	0.0445421	0.0409667	0.0216006	0.0165303	0.0341941	0.0436283	0.0231069	0.0194547	0.0457695	0.0632767	0.0165905	0.0555024	0.0339678	0.0181135	0.014043	3.195972
9150	-15812.6	-15826.1	13.5062	0.138204	0.112987	0.0948402	0.103002	0.11797	0.0802769	0.132542	0.0761137	0.0892998	0.152965	0.0785646	0.0969528	0.120436	0.0829148	0.132279	0.0989058	0.140473	0.112952	0.126103	0.0591713	0.0874124	0.0726322	0.173537	0.0389239	0.0180007	0.0401195	0.0755087	0.0453646	0.0345378	0.0218106	0.0281003	0.0296453	0.0276666	0.0236256	0.0274713	0.0203475	0.0312798	0.0541429	0.0165905	0.0340627	0.0278295	0.0279154	0.0348131	3.138292
9160	-15806.6	-15818.9	12.2787	0.123917	0.128922	0.0973611	0.101102	0.101613	0.0787378	0.145295	0.0792516	0.104718	0.159988	0.0767946	0.0826349	0.0946224	0.107337	0.126103	0.110952	0.139474	0.127251	0.1446	0.0859037	0.0925114	0.082226	0.155415	0.0336504	0.0188599	0.0315907	0.0736201	0.0441596	0.0381041	0.0223048	0.027956	0.040024	0.0190695	0.0395005	0.0468015	0.0407373	0.0487117	0.0461657	0.0154861	0.0550556	0.0245981	0.0208399	0.0270716	3.261039
9170	-15800.6	-15812.9	12.3733	0.116281	0.100356	0.0996912	0.106849	0.117609	0.0879313	0.124318	0.0927102	0.0890451	0.153094	0.0931875	0.0900081	0.102229	0.0863786	0.0902641	0.121705	0.122556	0.107821	0.126609	0.0820154	0.0930411	0.0956855	0.148766	0.0361403	0.0258343	0.0264035	0.0962183	0.048675	0.0459169	0.0387748	0.0197163	0.0288119	0.0235322	0.0587171	0.0500707	0.0174236	0.0599881	0.0596002	0.0226935	0.0518903	0.033856	0.0296674	0.029497	3.251578
9180	-15801.8	-15814.8	12.9607	0.137899	0.1021	0.112464	0.116077	0.113849	0.087899	0.127891	0.0927102	0.0921496	0.175267	0.073846	0.0895277	0.095546	0.0779683	0.107303	0.102815	0.130009	0.117346	0.0967949	0.0797041	0.0807673	0.0862398	0.166189	0.0340776	0.0249252	0.0311127	0.0727303	0.039933	0.056581	0.0314039	0.0139172	0.0357025	0.0258659	0.0384215	0.0407382	0.0113355	0.0469712	0.0546078	0.0370598	0.0397306	0.0369935	0.0350514	0.0233141	3.192835
9190	-15809.3	-15820.6	11.3078	0.142908	0.117641	0.100807	0.110962	0.128078	0.0714895	0.109882	0.0871954	0.097621	0.185008	0.0922044	0.0720289	0.095546	0.0989717	0.107303	0.14737	0.140257	0.121453	0.136214	0.0611531	0.0889561	0.0773528	0.177043	0.0356486	0.0346168	0.0322049	0.0820244	0.076057	0.0442537	0.0237791	0.017601	0.0356135	0.0248284	0.0494112	0.0466278	0.0244453	0.0514138	0.0467563	0.0153825	0.0606719	0.0452874	0.0185102	0.0255523	3.35813
9200	-15803	-15816	13.0407	0.13316	0.103671	0.0923008	0.0881164	0.121047	0.0846665	0.132718	0.0742799	0.097621	0.162892	0.089205	0.0769392	0.0969671	0.103469	0.131305	0.114541	0.115691	0.0892951	0.132487	0.0729898	0.0873552	0.0872204	0.165513	0.0295029	0.0306966	0.0201045	0.0766216	0.055748	0.0437121	0.0312591	0.0181386	0.0301668	0.0374008	0.0315913	0.0516888	0.0235811	0.0320618	0.0566376	0.0403834	0.0404433	0.0300242	0.0185317	0.0330936	3.184838
9210	-15800.9	-15813.5	12.5868	0.114207	0.111282	0.105008	0.100466	0.128892	0.0808557	0.134515	0.0804461	0.0944159	0.153304	0.0838873	0.0906279	0.0865379	0.0910002	0.12436	0.12968	0.134837	0.105892	0.101744	0.0801818	0.0783902	0.104757	0.164815	0.032742	0.0243732	0.0297445	0.0731843	0.0331798	0.0456258	0.028458	0.0212027	0.0366905	0.0386728	0.0675403	0.0446169	0.022008	0.0612066	0.0395106	0.0226209	0.0440879	0.0239799	0.0351155	0.0255657	3.230228
9220	-15807	-15820.5	13.4191	0.120936	0.106577	0.091995	0.106371	0.106943	0.0763852	0.155357	0.0877562	0.085888	0.139349	0.075769	0.0845308	0.100367	0.0674931	0.126559	0.12584	0.125002	0.105892	0.125013	0.0660215	0.105703	0.0960817	0.161205	0.0188458	0.0375205	0.0369725	0.06248	0.0364763	0.032709	0.0352708	0.0211811	0.0284773	0.0220608	0.0385373	0.039302	0.0303323	0.0420818	0.0417944	0.0285731	0.0582108	0.0295594	0.0319936	0.0315895	3.147001
9230	-15808.6	-15819.9	11.336	0.127844	0.0865032	0.101582	0.1075	0.137685	0.0734866	0.137706	0.0798241	0.0841576	0.171845	0.0845582	0.087919	0.119407	0.0959671	0.101974	0.130251	0.125002	0.124131	0.141871	0.0950954	0.100405	0.0902197	0.202323	0.0457156	0.0265061	0.0226936	0.0950705	0.0327315	0.028004	0.023038	0.0285785	0.03018	0.0220737	0.0484596	0.0415547	0.018697	0.0414053	0.0586704	0.0219794	0.0691855	0.0356046	0.0268686	0.0310348	3.355306
9240	-15800	-15813.2	13.222	0.112358	0.0876104	0.0942877	0.10051	0.115729	0.0829827	0.148165	0.0902022	0.0845723	0.144127	0.0769402	0.0988877	0.0969729	0.0975591	0.110847	0.127493	0.148623	0.0985702	0.133991	0.0799041	0.087303	0.0765437	0.175837	0.0457156	0.0243319	0.0267117	0.0770406	0.0469159	0.0466439	0.0375496	0.0192242	0.0315997	0.0186716	0.0373944	0.0301357	0.0267213	0.0386471	0.0351315	0.020221	0.0604392	0.0303122	0.0188757	0.0244139	3.166712
9250	-15796.1	-15809.7	13.6658	0.109224	0.1008	0.0982897	0.105023	0.100234	0.0845894	0.130722	0.06863	0.0839605	0.174871	0.0830546	0.0802275	0.0949669	0.0863334	0.120158	0.134104	0.12502	0.122497	0.113554	0.078645	0.0965552	0.0875448	0.142994	0.0390479	0.0288822	0.0325433	0.0742406	0.0451305	0.037355	0.0281279	0.0239729	0.01737	0.0251225	0.0501573	0.0297394	0.0238581	0.0437036	0.03638	0.0203352	0.0577058	0.038571	0.0211184	0.02697	3.122331
9260	-15799.7	-15811.9	12.171	0.129046	0.113639	0.101446	0.1174	0.100711	0.0721275	0.126314	0.0827634	0.112364	0.165615	0.0830546	0.0763781	0.104125	0.109211	0.114274	0.134104	0.126562	0.134985	0.107175	0.0800405	0.0977983	0.0822764	0.1588	0.0375259	0.0163847	0.0385954	0.0691176	0.0515073	0.0348209	0.0447567	0.0244169	0.0210999	0.0208269	0.0522538	0.040889	0.0184938	0.0498791	0.0548678	0.0342503	0.0535861	0.0183602	0.0317453	0.0282225	3.27181
9270	-15811.4	-15823.8	12.48	0.133433	0.107258	0.0852619	0.107348	0.100864	0.108787	0.11851	0.0806982	0.095467	0.161986	0.0854463	0.10887	0.104511	0.0903945	0.104592	0.13129	0.129676	0.107148	0.118829	0.0705613	0.0763049	0.0923899	0.142868	0.0447682	0.0253456	0.0405489	0.0826869	0.0401524	0.0515657	0.045489	0.0177908	0.0177739	0.0283979	0.0522538	0.036591	0.0242746	0.0383941	0.0506706	0.059239	0.0439531	0.0186489	0.0316451	0.0282225	3.240906
9280	-15800.1	-15813.3	13.2361	0.116937	0.10817	0.0866472	0.113359	0.112431	0.0937679	0.116274	0.0702597	0.103825	0.17381	0.0724674	0.0778712	0.0815365	0.0934982	0.102118	0.13129	0.127692	0.114367	0.12745	0.0740257	0.0675854	0.0928225	0.163242	0.0361639	0.0306466	0.0225659	0.0651336	0.0504197	0.0361682	0.0400812	0.0233232	0.0417395	0.0232283	0.0564511	0.0572982	0.0246649	0.0327378	0.0444133	0.0176351	0.057202	0.0295897	0.0272698	0.0271184	3.165297
9290	-15802.4	-15815	12.6347	0.108747	0.109625	0.0785471	0.10955	0.114251	0.0836011	0.130339	0.100499	0.105369	0.184462	0.0719936	0.0850439	0.0987324	0.120196	0.107206	0.152173	0.127687	0.0880867	0.120789	0.0710832	0.0880249	0.0869977	0.150208	0.0358075	0.0385443	0.0226888	0.0765032	0.0508844	0.0369767	0.0368128	0.0218745	0.0244587	0.0260934	0.044997	0.0595913	0.0163974	0.0517267	0.0430564	0.0213883	0.057202	0.0185245	0.0240506	0.0246542	3.225443
9300	-15807	-15819.7	12.7892	0.115472	0.116169	0.086988	0.10955	0.113586	0.0841784	0.117672	0.0674673	0.113423	0.167005	0.0738933	0.0912285	0.0875489	0.106802	0.092982	0.135062	0.154504	0.124687	0.103942	0.0897085	0.0686549	0.0820777	0.177599	0.0386633	0.0253884	0.02066	0.0633492	0.0387228	0.0223002	0.0239101	0.0200448	0.0305934	0.0420411	0.0422301	0.0511893	0.0249073	0.0568548	0.0440391	0.0317579	0.0562973	0.0283464	0.0343273	0.0341663	3.209989
9310	-15803.3	-15815.5	12.1343	0.137318	0.111839	0.0955969	0.107846	0.109382	0.0720318	0.13327	0.0923278	0.0978914	0.186275	0.0699798	0.100115	0.107699	0.116589	0.110869	0.139169	0.115171	0.110154	0.118058	0.0654327	0.0879904	0.101077	0.136409	0.0397885	0.0260133	0.0304298	0.0737303	0.0624153	0.0372495	0.0301124	0.0230145	0.0320529	0.0280987	0.04927	0.0457598	0.0130735	0.0661107	0.0336511	0.0210664	0.053936	0.0270233	0.0296041	0.0305806	3.275474
9320	-15799.5	-15811.7	12.1299	0.122443	0.0915117	0.0948947	0.0978723	0.107576	0.0958568	0.114924	0.0793718	0.0922973	0.174412	0.0853297	0.0914473	0.119736	0.10006	0.104628	0.139169	0.141819	0.114482	0.127718	0.0766103	0.108648	0.0784527	0.164847	0.0419433	0.0412956	0.0439648	0.0923957	0.0481707	0.0311519	0.0476322	0.0192296	0.0232154	0.031376	0.0387065	0.0517663	0.0244169	0.0422778	0.0375838	0.0135887	0.0479026	0.0186348	0.0333859	0.0231699	3.275914
9330	-15806.4	-15819.1	12.6805	0.138765	0.104344	0.0930028	0.101111	0.12064	0.0720449	0.131352	0.0805795	0.0964566	0.17476	0.0895646	0.0725932	0.110309	0.121464	0.10051	0.144471	0.119147	0.104386	0.113716	0.0816462	0.112379	0.0768167	0.160778	0.0337931	0.0433432	0.0223849	0.107071	0.0345259	0.0313584	0.02988	0.0041867	0.0234038	0.0228291	0.0388139	0.0419524	0.0186268	0.0486322	0.05036	0.011982	0.0466874	0.0301232	0.0394565	0.0206148	3.220861
9340	-15804.7	-15817.8	13.0672	0.149456	0.0885201	0.103029	0.0942593	0.106986	0.0650548	0.123586	0.066475	0.0895406	0.168476	0.0725301	0.0845112	0.0995148	0.0889611	0.127051	0.13305	0.132199	0.0933829	0.10857	0.0798691	0.1023	0.0946737	0.165303	0.0390719	0.0380634	0.0232262	0.0716729	0.064881	0.0350082	0.027559	0.0184514	0.0415568	0.0238067	0.0388139	0.0361907	0.0160614	0.0267623	0.0665113	0.0196869	0.0681955	0.0310256	0.0251	0.0332451	3.182188
9350	-15795.5	-15808.2	12.7333	0.114652	0.094297	0.107503	0.10577	0.118435	0.0843504	0.112568	0.0741665	0.0828575	0.184344	0.0875155	0.0698105	0.107355	0.107154	0.112517	0.122712	0.112978	0.119915	0.133834	0.0766761	0.0779887	0.0912304	0.170757	0.0401615	0.036069	0.0372226	0.0871761	0.0524506	0.0420589	0.0359989	0.0098087	0.0456885	0.0308263	0.0417743	0.0362894	0.0158692	0.0413569	0.0583481	0.0205905	0.0428951	0.0221783	0.027973	0.0214541	3.215577
