Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
3020	-15807.6	-15819.9	12.2593	0.12451	0.100226	0.0881775	0.127876	0.10758	0.0964558	0.13466	0.0887873	0.085984	0.169935	0.0655064	0.0790995	0.0997842	0.0869435	0.121482	0.122218	0.151393	0.120677	0.115174	0.0732009	0.0868923	0.0936508	0.139181	0.0406317	0.0150655	0.0236326	0.0579974	0.0444673	0.0516283	0.0329325	0.0558781	0.042391	0.0898205	0.0218761	0.0299516	0.0202055	0.0296648	0.0222037	0.0664358	0.0207339	0.0448235	0.0336014	0.039645	3.262981
3030	-15808	-15820.6	12.5648	0.134222	0.100226	0.106582	0.125155	0.130325	0.0814073	0.125656	0.0748806	0.106729	0.178968	0.0933613	0.0964089	0.084292	0.10287	0.117191	0.113536	0.126978	0.127332	0.13021	0.0797887	0.0842265	0.0757436	0.182127	0.0280547	0.0113027	0.00759924	0.0427094	0.0410629	0.0380805	0.0202377	0.023681	0.0539923	0.0660578	0.0105107	0.0342253	0.0183037	0.0238491	0.0372179	0.0621989	0.0180487	0.046386	0.0395383	0.0311543	3.232428
3040	-15802.8	-15816.5	13.6888	0.104969	0.102668	0.114719	0.100056	0.111151	0.0869865	0.124437	0.0859507	0.090064	0.180285	0.0892406	0.0775929	0.103663	0.0884542	0.10799	0.126721	0.126978	0.110402	0.11929	0.0639635	0.084636	0.0926073	0.146774	0.0258996	0.0146918	0.0230224	0.033317	0.0342016	0.0257796	0.0183267	0.0315427	0.0477984	0.0818126	0.0209612	0.0293896	0.0551282	0.0307459	0.0247042	0.0469431	0.0299473	0.024596	0.0523597	0.0292664	3.120032
3050	-15806.3	-15819.3	13	0.129425	0.102668	0.0816554	0.108467	0.117743	0.0746489	0.125243	0.0605058	0.0925768	0.155059	0.0741659	0.0743911	0.105929	0.116408	0.107133	0.116501	0.136997	0.125822	0.107841	0.077017	0.0886782	0.0900899	0.170297	0.0274972	0.0131918	0.0171073	0.0409655	0.0450921	0.0325284	0.0504204	0.0468125	0.0332444	0.0878592	0.0273494	0.0451388	0.0254724	0.0372908	0.0324626	0.0427583	0.0253003	0.0336186	0.0395448	0.0459958	3.188911
3060	-15804.9	-15817.4	12.4967	0.11439	0.101455	0.103468	0.106734	0.109101	0.101532	0.113039	0.0867177	0.0840788	0.135421	0.096047	0.0870513	0.104625	0.109996	0.0981624	0.116906	0.136162	0.135164	0.109779	0.090755	0.10551	0.0852153	0.154554	0.0410963	0.0185529	0.0250159	0.0373659	0.0499627	0.0363055	0.0370819	0.0307339	0.0421122	0.0909291	0.0118273	0.0259841	0.0350822	0.0276024	0.0319178	0.0399671	0.0276133	0.0510685	0.0572096	0.0359492	3.239242
3070	-15796.6	-15809.1	12.436	0.132219	0.0884383	0.0829982	0.100396	0.0980852	0.0880197	0.13137	0.0918357	0.0891026	0.163811	0.0895892	0.0953652	0.0999954	0.0929922	0.109342	0.141069	0.134	0.113447	0.125128	0.0770019	0.105045	0.0865755	0.166233	0.0469494	0.0161317	0.0150877	0.0567035	0.0486572	0.0298384	0.0204261	0.0481928	0.0497494	0.0743386	0.0110286	0.0314491	0.0269131	0.0202685	0.0348442	0.0525595	0.025951	0.0362258	0.0570952	0.0408393	3.245308
3080	-15805.3	-15818.6	13.3578	0.136466	0.122736	0.0986125	0.102935	0.126254	0.0736926	0.137427	0.0748664	0.103656	0.168899	0.0660029	0.0698567	0.0945286	0.0980336	0.0894166	0.108073	0.119322	0.103782	0.120434	0.0611643	0.0964017	0.0965559	0.162183	0.0505307	0.0165435	0.00969322	0.042675	0.0429763	0.0286475	0.0316757	0.0373618	0.0452863	0.0714554	0.0322554	0.032368	0.0273343	0.0410931	0.0249	0.0465247	0.0299167	0.0410792	0.0393339	0.0301836	3.153132
3090	-15815.2	-15826.8	11.5667	0.102215	0.111687	0.118018	0.11123	0.116168	0.0987107	0.153753	0.0809695	0.086365	0.184914	0.0767861	0.0833897	0.0998027	0.111859	0.119484	0.158002	0.153628	0.11678	0.114997	0.0727871	0.0752281	0.0827116	0.154405	0.0466104	0.0208857	0.0132679	0.0339299	0.0529735	0.033856	0.0247223	0.0405016	0.0593229	0.109025	0.0197735	0.0178421	0.0352688	0.0291492	0.0450743	0.0392224	0.0253231	0.0210755	0.0581473	0.0223718	3.332236
3100	-15805.5	-15817.2	11.7372	0.118635	0.0965178	0.0873085	0.110205	0.114458	0.0858017	0.125151	0.0982699	0.108976	0.16598	0.0844719	0.0777689	0.0922833	0.114775	0.103114	0.147087	0.141027	0.124925	0.119159	0.0831418	0.0883204	0.0661765	0.168027	0.0373852	0.0210877	0.0128913	0.0419667	0.06905	0.0337575	0.017024	0.0377072	0.0572846	0.0818835	0.0185004	0.0290053	0.0241168	0.0423966	0.0295992	0.0541619	0.0262284	0.0423949	0.0744381	0.0427234	3.315184
3110	-15798.1	-15810	11.9763	0.137173	0.113075	0.104602	0.103385	0.121481	0.0880872	0.132062	0.0861183	0.107626	0.158875	0.0744279	0.109699	0.100176	0.0866147	0.113239	0.134434	0.11656	0.121046	0.10761	0.0930427	0.0940719	0.0931752	0.1768	0.0362754	0.0126085	0.016905	0.0458188	0.0503678	0.0405247	0.0264833	0.0405817	0.0560965	0.0750581	0.0221905	0.0271351	0.0308178	0.0160674	0.0207015	0.041183	0.027524	0.0380129	0.0504443	0.0431011	3.291279
3120	-15805.9	-15818.5	12.5945	0.122295	0.0904748	0.110914	0.11966	0.116865	0.0646391	0.115604	0.0889251	0.100639	0.172696	0.0684874	0.0640135	0.11317	0.0996219	0.113263	0.124889	0.138658	0.108384	0.125651	0.0930427	0.0750385	0.0885527	0.150933	0.0411764	0.0249405	0.0183036	0.0461262	0.0440599	0.0300368	0.0211065	0.0442101	0.0445021	0.0722422	0.0205813	0.023587	0.0213407	0.0407675	0.0297371	0.0674469	0.0324978	0.0482692	0.0673599	0.0247429	3.229453
3130	-15810.6	-15823.7	13.0546	0.113243	0.105724	0.110346	0.103297	0.127926	0.0786759	0.122917	0.088089	0.101414	0.1552	0.0998484	0.0685551	0.123655	0.0911912	0.113741	0.125595	0.105696	0.116423	0.10738	0.0835308	0.0927016	0.0895423	0.154998	0.0452357	0.0312004	0.0226236	0.018796	0.0307716	0.0305898	0.0368236	0.0269458	0.0641537	0.076453	0.0304147	0.0325964	0.0227718	0.0198919	0.0378878	0.0553847	0.022852	0.0296991	0.0419628	0.0266984	3.183443
3140	-15808.2	-15821.4	13.152	0.127137	0.0983139	0.0928002	0.116275	0.10568	0.0742811	0.152927	0.0713744	0.105861	0.146272	0.0637391	0.067824	0.0872389	0.0930571	0.11919	0.0972014	0.137721	0.133751	0.117936	0.0795635	0.099539	0.0654905	0.157897	0.0296609	0.0349938	0.011666	0.0552707	0.0449945	0.0412906	0.0140472	0.0355735	0.0510102	0.0734254	0.0211632	0.0288138	0.0356423	0.0255013	0.0406336	0.0567019	0.03988	0.0353048	0.0496933	0.0373686	3.173704
3150	-15808.6	-15820.3	11.6117	0.119088	0.105844	0.097677	0.117672	0.122615	0.0589692	0.130961	0.0776104	0.105958	0.162292	0.0980746	0.0906905	0.0958255	0.100854	0.106473	0.121755	0.129782	0.112554	0.133193	0.0834739	0.106412	0.107384	0.149137	0.0382386	0.0201745	0.0270815	0.0566007	0.0516471	0.0487198	0.0351468	0.0455083	0.0510102	0.0685015	0.00958283	0.0198911	0.0417511	0.0191757	0.0377881	0.0476483	0.0332885	0.0322705	0.0681395	0.0412762	3.327736
3160	-15803.3	-15816.2	12.8826	0.106881	0.112981	0.0888834	0.0944318	0.116371	0.0832061	0.124204	0.08268	0.101098	0.19997	0.0977961	0.0822048	0.0828891	0.100176	0.111181	0.151481	0.120683	0.120215	0.137416	0.0845349	0.096833	0.0697194	0.143727	0.0289494	0.0153101	0.0145905	0.0573087	0.0356734	0.0320507	0.033855	0.0415675	0.0386421	0.078628	0.020891	0.0252317	0.0202912	0.0185653	0.0265726	0.045143	0.0264387	0.0367032	0.0588651	0.0358078	3.200648
3170	-15809.2	-15821.7	12.4891	0.131305	0.100302	0.103325	0.0992349	0.10074	0.0846728	0.14337	0.0895209	0.112986	0.190783	0.061187	0.0726677	0.0908048	0.100363	0.097218	0.111652	0.138443	0.117231	0.117317	0.0856074	0.101501	0.0883993	0.165626	0.0375433	0.0122756	0.00992208	0.065475	0.0609869	0.0478102	0.0157778	0.0521967	0.0386853	0.0835294	0.0132529	0.0363528	0.0246487	0.0270567	0.0295452	0.0315754	0.0169723	0.0406987	0.0458893	0.0455465	3.239997
3180	-15809.2	-15821.3	12.1391	0.150471	0.113236	0.106713	0.121146	0.0932977	0.0938278	0.123971	0.0924892	0.0743505	0.176069	0.0840865	0.0872575	0.0799745	0.0950891	0.108599	0.126244	0.137865	0.117231	0.113911	0.100228	0.0873587	0.086832	0.158239	0.0434498	0.0137479	0.0273964	0.0447913	0.0410486	0.0231524	0.0304616	0.0478853	0.0368323	0.076432	0.0212977	0.0353817	0.0298769	0.0197714	0.0265601	0.0581804	0.0390844	0.0286906	0.0730244	0.0294444	3.274996
3190	-15805	-15816.8	11.8085	0.122927	0.11348	0.114987	0.0865624	0.100152	0.0954532	0.14384	0.0818298	0.0986118	0.168975	0.0726629	0.08822	0.0982047	0.08745	0.118804	0.129423	0.137777	0.113106	0.124711	0.0750221	0.0967914	0.0871587	0.182063	0.0468444	0.0219316	0.0269453	0.0531729	0.0389424	0.0399999	0.0488172	0.0393467	0.035418	0.0885863	0.0184724	0.0310586	0.0360951	0.0170723	0.0274415	0.0380298	0.0282236	0.0283215	0.0655737	0.0395508	3.308056
3200	-15802.7	-15815.3	12.6506	0.115818	0.104036	0.104721	0.108334	0.10931	0.0740593	0.143165	0.061068	0.104702	0.167815	0.0856313	0.078736	0.0944427	0.083138	0.120178	0.137137	0.128874	0.115911	0.115182	0.0760205	0.0848832	0.0795065	0.179655	0.0486153	0.0181243	0.0130411	0.0423965	0.061753	0.0303835	0.0340926	0.0303774	0.043713	0.0637829	0.0353671	0.0342191	0.0163951	0.023552	0.0324905	0.0484494	0.0408371	0.0340475	0.0658918	0.0339972	3.22385
3210	-15815.1	-15828.1	12.9827	0.134942	0.118898	0.103477	0.0825511	0.122899	0.0872047	0.131805	0.05431	0.10342	0.152668	0.0570519	0.0992805	0.0996421	0.0950345	0.100534	0.151258	0.136241	0.0970002	0.110593	0.0545844	0.0982634	0.0784697	0.169596	0.027355	0.0285612	0.0199794	0.0593797	0.0489331	0.0358289	0.0336306	0.0348165	0.0569913	0.0794177	0.0194316	0.0274429	0.0102532	0.0392779	0.0232539	0.0579791	0.0250133	0.021628	0.0642276	0.0375113	3.190636
3220	-15810.3	-15823.1	12.8168	0.108904	0.127138	0.0975241	0.0799795	0.122899	0.0628708	0.126587	0.0747726	0.115358	0.175854	0.0746581	0.0996396	0.0885476	0.106731	0.129552	0.120268	0.10635	0.125438	0.104526	0.0710092	0.0812437	0.0773018	0.179794	0.0367113	0.025043	0.0319536	0.0468928	0.0336138	0.0254474	0.027935	0.0420196	0.0607363	0.0551042	0.0288366	0.0315354	0.0358906	0.0259671	0.0487509	0.0439126	0.0286636	0.0287495	0.0452698	0.0472533	3.207231
3230	-15800.4	-15812.8	12.4971	0.105849	0.0979814	0.0879299	0.0988811	0.103242	0.10361	0.125052	0.0714889	0.101879	0.157356	0.0673117	0.102064	0.108066	0.107996	0.115853	0.142228	0.12848	0.118821	0.112967	0.0955385	0.111523	0.0891902	0.159607	0.0271217	0.0247358	0.0187428	0.0517156	0.0388677	0.0384666	0.0355178	0.0426712	0.0390215	0.0649378	0.0328457	0.0378423	0.0233783	0.0211401	0.0328469	0.0506042	0.0349302	0.0393771	0.0444258	0.0270898	3.239195
3240	-15807.8	-15820.8	12.9435	0.143775	0.103295	0.0864808	0.0955423	0.102837	0.0727663	0.125052	0.060996	0.10437	0.201546	0.0646283	0.0845665	0.0842986	0.115411	0.0896269	0.115119	0.120854	0.119326	0.130837	0.0812299	0.0925268	0.0940759	0.153586	0.0400864	0.0146834	0.0145454	0.0472799	0.0390563	0.0450027	0.0437139	0.0415902	0.0547221	0.0697581	0.027995	0.0429944	0.0171277	0.0304958	0.0328822	0.0541876	0.0264439	0.0299607	0.0445471	0.0347412	3.19456
3250	-15810.4	-15823.3	12.8841	0.118402	0.0884217	0.091844	0.0932352	0.0983593	0.0923719	0.14555	0.0718483	0.0895524	0.165175	0.0744899	0.0656742	0.105494	0.099406	0.114073	0.136826	0.133006	0.117933	0.131049	0.0861106	0.0739113	0.107285	0.161956	0.027017	0.0373279	0.0167058	0.0430347	0.0587223	0.0215796	0.01165	0.0462807	0.0553529	0.0701124	0.0238039	0.0236652	0.0196774	0.0349124	0.0418129	0.0619119	0.0319126	0.031042	0.0389859	0.0430153	3.200497
3260	-15800.1	-15812.2	12.147	0.114014	0.111814	0.0824983	0.106556	0.12082	0.0820405	0.128346	0.092838	0.101834	0.166684	0.0671644	0.0773529	0.09699	0.0943327	0.118072	0.115548	0.129931	0.121061	0.130123	0.0783484	0.096354	0.098556	0.161057	0.0218476	0.0297096	0.0226858	0.0537763	0.0392532	0.0282245	0.0350293	0.0366211	0.0606388	0.0700118	0.035476	0.0397565	0.0316939	0.0300482	0.0478704	0.050268	0.0295332	0.0507006	0.0370692	0.0316628	3.274213
3270	-15798	-15810	12.0367	0.116567	0.111178	0.0998768	0.103137	0.119582	0.0820405	0.129007	0.0840691	0.112221	0.177499	0.0714196	0.0916819	0.0842986	0.116188	0.106938	0.142972	0.129931	0.111464	0.0992179	0.0730011	0.0950591	0.0994898	0.182251	0.0356435	0.0235769	0.0226858	0.0495457	0.0381124	0.028192	0.0252885	0.048162	0.0528543	0.0927667	0.0397639	0.0312431	0.0158219	0.0300482	0.0338463	0.0481668	0.0305185	0.0242097	0.0500351	0.0256694	3.28524
3280	-15800.2	-15813.4	13.1132	0.156323	0.105823	0.0968208	0.0883929	0.101535	0.0812256	0.098592	0.0784552	0.113246	0.177576	0.0881877	0.0784747	0.0918122	0.0895747	0.109579	0.11906	0.139271	0.0930741	0.119587	0.0818694	0.0950591	0.0808683	0.174527	0.0404561	0.0239744	0.0232264	0.0495457	0.0407956	0.0236934	0.027743	0.0441942	0.0433543	0.0836584	0.0302588	0.0218596	0.0250426	0.0258238	0.0321092	0.0529009	0.0315306	0.0173847	0.0433693	0.0377291	3.177584
3290	-15802.2	-15815.2	13.0334	0.138226	0.109437	0.0968208	0.0949966	0.116198	0.087647	0.105987	0.074544	0.0901757	0.160416	0.0819325	0.0938339	0.0851751	0.102268	0.11161	0.14721	0.133944	0.105795	0.117751	0.0818694	0.0885693	0.0881735	0.177148	0.0410473	0.0279415	0.0169797	0.0399463	0.0415018	0.0438681	0.037045	0.0290416	0.0417749	0.0788219	0.0219018	0.0330688	0.0239718	0.020328	0.0373633	0.0472118	0.00927539	0.0278631	0.0442732	0.0326167	3.18557
3300	-15801.5	-15814.8	13.2424	0.134219	0.108716	0.0862196	0.103166	0.130707	0.0694148	0.118056	0.0873789	0.0868621	0.155072	0.0694064	0.0889327	0.0903322	0.0849229	0.102425	0.122995	0.128608	0.117312	0.117751	0.0876126	0.0829779	0.0881735	0.170955	0.0425602	0.0191791	0.0344437	0.062908	0.0363865	0.032398	0.0207008	0.0291146	0.0413507	0.0852354	0.0310721	0.0355451	0.0114808	0.0264509	0.0271045	0.0638497	0.0211678	0.0292929	0.0404677	0.0417373	3.164663
3310	-15808.6	-15821.3	12.6595	0.130216	0.0956871	0.0972044	0.0884546	0.122781	0.0878975	0.120779	0.0736151	0.100211	0.226447	0.0652253	0.0676514	0.117656	0.0892695	0.103621	0.139325	0.129595	0.12281	0.141059	0.0734752	0.0655304	0.0821334	0.17273	0.0362587	0.0181543	0.0118215	0.0302509	0.0386237	0.0357461	0.0235858	0.0394972	0.0453868	0.0620668	0.0268879	0.0475599	0.0198569	0.0305268	0.0334228	0.0506224	0.0361558	0.0258632	0.0553392	0.0419583	3.22296
3320	-15808.4	-15820.3	11.9522	0.132772	0.110389	0.123991	0.109657	0.112699	0.0931808	0.124083	0.0891725	0.102008	0.178193	0.0622656	0.0683676	0.0996594	0.0892695	0.13326	0.153086	0.126423	0.106993	0.150114	0.0782021	0.107727	0.0858561	0.157231	0.0334184	0.0146868	0.0168502	0.0419421	0.0431872	0.0250495	0.0334944	0.0256181	0.0578285	0.0999017	0.0200788	0.023401	0.0258808	0.0202216	0.030413	0.0513837	0.029333	0.032426	0.0386224	0.0353501	3.293686
3330	-15800.7	-15813.3	12.5254	0.157852	0.108649	0.114422	0.108311	0.119101	0.0893713	0.124491	0.0891211	0.0996802	0.171467	0.0731046	0.0721603	0.0999453	0.0847566	0.116333	0.141849	0.120587	0.102353	0.111753	0.0713906	0.101529	0.0802074	0.164407	0.0358045	0.0161362	0.0224772	0.0373754	0.0546026	0.0500119	0.0233687	0.0304045	0.0407996	0.0819063	0.0264887	0.0368946	0.0191469	0.033426	0.0393139	0.0339625	0.0234055	0.0326815	0.0433479	0.0319681	3.236365
3340	-15795.5	-15808.8	13.3024	0.11713	0.103457	0.0926493	0.121854	0.118767	0.0799248	0.124491	0.0811411	0.101566	0.181524	0.077044	0.0813183	0.094669	0.0873124	0.104287	0.10934	0.127304	0.122344	0.123674	0.0766963	0.0772092	0.0963733	0.155477	0.03164	0.0261765	0.0295131	0.0497934	0.0511013	0.0221892	0.0165998	0.0338833	0.0368597	0.0910432	0.0307015	0.034773	0.0164367	0.0192175	0.0280972	0.042325	0.0248346	0.0261189	0.0514446	0.0403659	3.158667
3350	-15800.5	-15813	12.4893	0.125776	0.0970013	0.0878663	0.118226	0.125075	0.0778456	0.120245	0.0734644	0.0971178	0.182366	0.057397	0.102857	0.0857457	0.104674	0.10535	0.142347	0.125814	0.104021	0.1157	0.0931847	0.0968773	0.0911256	0.165131	0.0336811	0.0165179	0.00993838	0.0387221	0.0501955	0.03294	0.0304242	0.0474151	0.0421032	0.0741989	0.0306221	0.0528378	0.0198311	0.0229371	0.0315812	0.0545791	0.0230601	0.0507038	0.0454462	0.0370378	3.239981
3360	-15803.5	-15816	12.4943	0.139917	0.115986	0.110495	0.10197	0.119737	0.0623108	0.128895	0.0771053	0.0941042	0.146807	0.0678712	0.0967545	0.0988529	0.0943719	0.120156	0.112157	0.116902	0.114895	0.111274	0.10713	0.07871	0.0779691	0.168908	0.0397368	0.0275588	0.0367282	0.0502368	0.04602	0.0431489	0.0317553	0.0320253	0.0610851	0.0897417	0.0278195	0.0477342	0.0155279	0.0229371	0.0273296	0.0580911	0.0243132	0.0261212	0.0395301	0.0287597	3.239479
3370	-15800.5	-15812.7	12.195	0.116156	0.115411	0.0946731	0.11125	0.0926288	0.095485	0.114598	0.0855586	0.0977065	0.190491	0.0883898	0.0952478	0.101234	0.10736	0.0990554	0.124162	0.146241	0.0966264	0.119468	0.0744125	0.0929324	0.0898905	0.186737	0.0397368	0.0201107	0.018193	0.0462045	0.0487827	0.0278055	0.0214986	0.0385958	0.0466662	0.0666323	0.0184655	0.032202	0.0193544	0.0250034	0.0410348	0.058536	0.0435921	0.031393	0.0565336	0.0333569	3.269412
3380	-15800.4	-15813.8	13.4156	0.124325	0.099446	0.0888362	0.0833887	0.115159	0.0848749	0.111954	0.0864744	0.0948695	0.189536	0.0817941	0.0843681	0.0924748	0.0841544	0.103358	0.144112	0.128571	0.112297	0.114885	0.0881533	0.0925969	0.0829808	0.15599	0.0426188	0.0184542	0.0337839	0.0591598	0.0519277	0.0288595	0.0285833	0.0358532	0.0497028	0.0626361	0.0255274	0.0261856	0.00997793	0.0311939	0.0220934	0.0497908	0.0195304	0.0322884	0.036174	0.0384052	3.147346
3390	-15812.4	-15824.4	12.0332	0.138176	0.0873218	0.0980889	0.117039	0.0975786	0.109472	0.11669	0.0823806	0.0967872	0.201163	0.0649045	0.0815473	0.111429	0.0839212	0.107101	0.137412	0.110996	0.0967076	0.133198	0.0876254	0.111918	0.0814732	0.173268	0.0280403	0.031135	0.0187264	0.062238	0.0450712	0.0246757	0.0241484	0.030422	0.0432337	0.0596216	0.0278397	0.027209	0.0392425	0.0373437	0.0378868	0.0547869	0.0403929	0.0543358	0.0396057	0.0334353	3.285589
3400	-15796.1	-15808.7	12.6109	0.123345	0.100193	0.109134	0.109995	0.105464	0.0847284	0.13803	0.0779729	0.102906	0.185588	0.0886909	0.0774313	0.113549	0.0824509	0.128811	0.132856	0.103627	0.113715	0.122673	0.0846085	0.0812053	0.0786006	0.170747	0.0275187	0.0212534	0.0157331	0.049123	0.0512377	0.0332831	0.0240791	0.0385862	0.0562398	0.0748093	0.0198907	0.0293815	0.0142952	0.0296336	0.0378868	0.045686	0.0161859	0.0369522	0.0448531	0.0448713	3.227823
3410	-15801.4	-15814	12.6194	0.126543	0.0851706	0.112338	0.107835	0.119315	0.0790967	0.12296	0.0659153	0.0886905	0.173673	0.0758264	0.0887671	0.114717	0.0915968	0.115536	0.123547	0.126826	0.121599	0.118068	0.0680361	0.0736479	0.0896831	0.177518	0.0283927	0.017048	0.020608	0.0470115	0.0496219	0.0437071	0.026003	0.0336897	0.0547055	0.082768	0.0332877	0.0379727	0.0316668	0.0308064	0.0281007	0.0392178	0.0353374	0.0311767	0.0537396	0.0351998	3.226968
3420	-15807.4	-15820	12.631	0.150888	0.115738	0.0939158	0.101412	0.0995356	0.0761942	0.140916	0.0847684	0.0890583	0.172942	0.0654313	0.0905336	0.0936754	0.0840916	0.0870485	0.124022	0.145176	0.118487	0.122327	0.0775225	0.109554	0.0790859	0.198513	0.0257385	0.0158379	0.0239269	0.0602378	0.0397848	0.0221814	0.0301491	0.037099	0.0509556	0.0800101	0.0369528	0.0295719	0.0279646	0.0220224	0.0242539	0.0613013	0.0232404	0.0163722	0.0377374	0.0396401	3.225812
3430	-15799.5	-15813	13.4659	0.146092	0.0972663	0.0829824	0.0967825	0.104409	0.0768485	0.106877	0.0746006	0.106149	0.173839	0.0929072	0.0767289	0.0916525	0.0928576	0.11351	0.113697	0.141199	0.0930742	0.118069	0.0717689	0.0814111	0.0819209	0.18438	0.0369479	0.0131003	0.0141336	0.0444711	0.0577008	0.0282426	0.0306749	0.0447489	0.0546283	0.0764461	0.031191	0.0364583	0.0159677	0.0305846	0.0246909	0.0415232	0.0208597	0.0334944	0.0494782	0.0379581	3.142323
3440	-15803.8	-15816.5	12.7676	0.129257	0.0946534	0.093687	0.0992871	0.10867	0.0885639	0.145067	0.0726005	0.090692	0.213951	0.0813699	0.0801535	0.0903861	0.106387	0.123514	0.106141	0.13933	0.112873	0.11521	0.077496	0.0854269	0.0890046	0.153908	0.0276474	0.0160147	0.0177712	0.037109	0.0355041	0.0287606	0.0371601	0.0462126	0.0417274	0.0618385	0.0446514	0.0267298	0.0254659	0.018973	0.0258526	0.0544403	0.0275226	0.0332887	0.0567524	0.0510926	3.212145
3450	-15802.5	-15815.6	13.0795	0.123805	0.113464	0.094006	0.109469	0.115441	0.0696684	0.112309	0.086285	0.0934882	0.176382	0.0628767	0.0979227	0.109971	0.0884189	0.0921747	0.130418	0.126631	0.0958024	0.11521	0.0762463	0.0806862	0.0886793	0.175715	0.034828	0.0138715	0.0130944	0.0505164	0.0497173	0.0204833	0.0352704	0.0575764	0.0424671	0.0688262	0.0261222	0.0281876	0.0276384	0.0306159	0.0385737	0.0737207	0.0203917	0.0381808	0.0386685	0.0371387	3.180961
3460	-15803.3	-15816.3	12.9573	0.104624	0.101071	0.102315	0.0973399	0.125858	0.0895929	0.0995664	0.0828838	0.0864048	0.178087	0.0650341	0.086671	0.102542	0.106145	0.115501	0.13057	0.126631	0.131145	0.101951	0.085868	0.088474	0.0752759	0.162003	0.0472301	0.026173	0.0308943	0.0522829	0.0366317	0.0446107	0.0185745	0.0295533	0.0474782	0.0701186	0.0226173	0.0426895	0.0272948	0.0202458	0.0337446	0.0607001	0.0281959	0.0246842	0.0477625	0.0361454	3.19318
3470	-15808.4	-15820.6	12.1981	0.112044	0.117668	0.10384	0.114712	0.125858	0.0711098	0.13413	0.0688567	0.103559	0.153436	0.0538852	0.0971447	0.111299	0.120293	0.108707	0.144314	0.134212	0.124811	0.114088	0.0674061	0.0789202	0.0871974	0.159893	0.0336655	0.0206464	0.0169174	0.0415543	0.0643359	0.0354743	0.0250239	0.0317197	0.04365	0.0829449	0.0288713	0.0223295	0.0266532	0.0232535	0.0303225	0.0530575	0.0349116	0.0390159	0.0504388	0.0569262	3.269096
3480	-15807.9	-15820.7	12.783	0.121746	0.106447	0.106942	0.128875	0.101143	0.0710926	0.124455	0.0828505	0.112161	0.158236	0.0748062	0.0675447	0.123486	0.0960885	0.110439	0.140619	0.118051	0.0989763	0.116994	0.0761007	0.0952213	0.0964393	0.152266	0.0544572	0.00881085	0.0156278	0.0415543	0.048475	0.023077	0.0195109	0.0361532	0.0492915	0.0874	0.0389128	0.0364769	0.0270519	0.022125	0.0222116	0.0559339	0.0269679	0.0210985	0.037903	0.05659	3.21061
3490	-15800.2	-15813.1	12.9685	0.123982	0.110731	0.08462	0.116989	0.114345	0.0834616	0.131636	0.0794725	0.0965132	0.164584	0.0643194	0.0913777	0.101153	0.11025	0.106319	0.131177	0.128584	0.137231	0.114137	0.0736864	0.0756542	0.0724728	0.166425	0.0328998	0.0142617	0.00995433	0.0428966	0.0487718	0.0250594	0.0273238	0.05361	0.0407735	0.0633059	0.0414072	0.0356507	0.0302892	0.0283989	0.0319151	0.0619716	0.0285644	0.0171636	0.0426404	0.0360762	3.192055
3500	-15801.4	-15814.4	12.9514	0.155562	0.0980343	0.0781798	0.116989	0.10563	0.0837133	0.12408	0.0810453	0.0759266	0.154551	0.0669469	0.0780195	0.0961166	0.125395	0.108251	0.142633	0.121447	0.109011	0.112078	0.071149	0.0892755	0.0893323	0.16957	0.03891	0.0222078	0.0267545	0.0515431	0.0589139	0.0211064	0.02939	0.0362378	0.0521116	0.0843423	0.034521	0.0332957	0.0246846	0.0205898	0.0317553	0.049773	0.0236283	0.0248657	0.0372382	0.0389678	3.193772
