Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pinvar	TL
8780	-14514	-14518.8	4.79579	2.256271	0.164544	0.125117	0.120859	0.119985	0.131185	0.0869734	0.160608	0.11699	0.0896646	0.25322	0.0896267	0.0937406	0.138833	0.112839	0.149662	0.169792	0.117276	0.124924	0.136208	0.106464	0.0884244	0.113331	0.24896	0.0522789	0.0249358	0.0240194	0.0193839	0.0288249	0.0245174	0.0130385	0.0271886	0.0267833	0.00658053	0.112374	0.0744977	0.0593857	0.0442314	0.0360693	0.0270205	0.025274	0.0499554	0.0123457	0.0495834	0.32206	0.679764	1.07525	1.92292	0.3692633	3.797515
8790	-14508.4	-14514	5.54454	1.634355	0.162639	0.0901326	0.0953979	0.119985	0.128396	0.0819998	0.170866	0.0857585	0.112652	0.198305	0.0992722	0.0991746	0.121523	0.0970143	0.147325	0.137605	0.151339	0.136626	0.136208	0.0875212	0.109676	0.0816664	0.221806	0.0403312	0.029259	0.0146649	0.0280363	0.0127258	0.0441502	0.00731262	0.0531882	0.017431	0.0256578	0.133568	0.0614819	0.0688886	0.0389214	0.0409078	0.0382288	0.0293086	0.0478348	0.01482	0.0458465	0.245351	0.609493	1.05743	2.08773	0.3545301	3.665453
8800	-14510.9	-14514.2	3.29436	2.013977	0.142482	0.121661	0.151397	0.113835	0.158516	0.0997807	0.16591	0.105998	0.112134	0.23088	0.0871376	0.0949495	0.127951	0.13317	0.157157	0.141424	0.154889	0.135346	0.154358	0.0700891	0.0922061	0.103582	0.246243	0.0426016	0.0182153	0.0153312	0.0368631	0.0394938	0.016695	0.00328996	0.0324669	0.0244382	0.020514	0.102584	0.0726379	0.0803599	0.0395664	0.0448966	0.0469973	0.0260693	0.0698908	0.0360598	0.0608837	0.294937	0.656492	1.07034	1.97824	0.3615513	3.93095
8810	-14519.5	-14523.8	4.27419	1.964194	0.161742	0.0968799	0.0994764	0.0889265	0.150299	0.0653707	0.135797	0.0927706	0.138747	0.223211	0.0762153	0.0811046	0.0995572	0.129344	0.155652	0.175679	0.175469	0.130669	0.163798	0.108734	0.118122	0.106292	0.210058	0.0616813	0.0214152	0.0161384	0.0404871	0.034861	0.0223371	0.0200733	0.0568943	0.0151161	0.0244671	0.135434	0.0603176	0.0547248	0.0553174	0.0523925	0.0305471	0.0261741	0.0683518	0.0055522	0.0425879	0.288963	0.651151	1.06907	1.99082	0.3558108	3.828782
8820	-14507.1	-14512.5	5.31655	2.04344	0.152914	0.0894631	0.111662	0.106125	0.117851	0.0896574	0.136191	0.110381	0.116282	0.234003	0.0895112	0.111634	0.111024	0.117103	0.138587	0.156438	0.179738	0.122358	0.136105	0.07572	0.11523	0.114766	0.200996	0.0418345	0.0309806	0.0224071	0.0196387	0.0214903	0.0283556	0.0178504	0.05141	0.0296301	0.0356206	0.0965974	0.05846	0.075442	0.0281482	0.045814	0.0305471	0.0260619	0.0746323	0.0190661	0.0433481	0.298406	0.659555	1.07104	1.971	0.3516923	3.731075
8830	-14522.3	-14527.4	5.15215	2.103648	0.186015	0.0995311	0.124275	0.090023	0.132356	0.0905974	0.148488	0.0985981	0.0837743	0.291972	0.0809348	0.109446	0.132706	0.102581	0.118961	0.180892	0.165651	0.119016	0.161112	0.0817346	0.0758978	0.0896731	0.215754	0.0514866	0.0116167	0.0248804	0.0394135	0.0230156	0.0298791	0.00473901	0.0274965	0.0436693	0.0430268	0.112862	0.0686221	0.0619104	0.0204919	0.0306219	0.0261571	0.0236533	0.0524216	0.0224562	0.0536128	0.305341	0.665601	1.07238	1.95668	0.3778384	3.75202
8840	-14508.4	-14513.8	5.33846	2.501271	0.163724	0.112231	0.107652	0.112243	0.11662	0.0966225	0.16951	0.0926943	0.128738	0.226586	0.0729979	0.0906815	0.103822	0.107426	0.159664	0.15068	0.147343	0.139684	0.154287	0.0913639	0.0915165	0.10719	0.215754	0.0490288	0.0265326	0.0183164	0.0283274	0.00309195	0.0174573	0.0133055	0.040127	0.0259834	0.0288003	0.112692	0.061479	0.100798	0.0475426	0.0272581	0.0343546	0.0244848	0.0588667	0.0292812	0.0484139	0.346577	0.699549	1.07864	1.87523	0.370671	3.755172
8850	-14514.7	-14518.5	3.87655	2.179729	0.147511	0.0999435	0.109514	0.0987642	0.159542	0.0876744	0.160732	0.0977947	0.101783	0.205425	0.102606	0.111745	0.119377	0.119018	0.134828	0.172659	0.177156	0.13869	0.173182	0.0913639	0.101188	0.0993667	0.22638	0.0588798	0.00754687	0.0260505	0.0336864	0.0282949	0.0434793	0.00717213	0.0356498	0.0181173	0.0284556	0.109555	0.0673384	0.0987606	0.0225915	0.0329232	0.0446003	0.0557001	0.0631406	0.0178295	0.0487443	0.313825	0.672859	1.0739	1.93942	0.389463	3.884759
8860	-14509.3	-14513.7	4.3616	2.031357	0.18034	0.106247	0.116264	0.102541	0.154635	0.09713	0.154715	0.107893	0.0968815	0.224453	0.0746719	0.10278	0.116122	0.112186	0.117654	0.181759	0.15437	0.132617	0.167716	0.0794166	0.114372	0.100179	0.208057	0.0448956	0.0154398	0.020932	0.0398342	0.0232191	0.0266816	0.0228556	0.0356498	0.0278967	0.0502289	0.122655	0.0654399	0.0735843	0.0244723	0.0230589	0.0451663	0.0223256	0.0629403	0.0236888	0.0516533	0.296989	0.658307	1.07075	1.97395	0.3684335	3.82562
8870	-14516.2	-14520.7	4.53967	2.016207	0.163081	0.108793	0.127048	0.134045	0.136108	0.128122	0.134993	0.110755	0.114924	0.200257	0.104749	0.10278	0.131409	0.101914	0.130331	0.150058	0.15437	0.13908	0.153985	0.0844662	0.0909533	0.0962729	0.188572	0.0354083	0.0361318	0.0217187	0.0139047	0.0115278	0.0196757	0.0318315	0.0481083	0.0213457	0.0221487	0.120632	0.0515183	0.0642902	0.0620614	0.0349811	0.0215198	0.0322202	0.0891551	0.0371868	0.0441676	0.295202	0.656726	1.07039	1.97768	0.3612812	3.806599
8880	-14513.8	-14519	5.1656	2.058534	0.176444	0.105371	0.104284	0.0909047	0.136768	0.0945307	0.174041	0.106779	0.104346	0.206406	0.103338	0.0895681	0.10991	0.135903	0.115002	0.13196	0.17104	0.11779	0.12285	0.0831803	0.102152	0.0920559	0.228337	0.0533074	0.0318076	0.0174905	0.0355602	0.00263106	0.0150072	0.0242458	0.0470334	0.0296571	0.0279855	0.0953	0.0830425	0.0839843	0.0240281	0.0407351	0.0382515	0.0366609	0.0921367	0.0371868	0.0283225	0.300163	0.661097	1.07139	1.96735	0.3713416	3.747335
8890	-14510.1	-14518.6	8.48629	2.074075	0.135001	0.11643	0.1051	0.0909696	0.146303	0.0811042	0.144847	0.0767272	0.101709	0.225634	0.0651626	0.0952838	0.104585	0.0975541	0.104051	0.11673	0.116872	0.139906	0.136298	0.0898058	0.102152	0.0912491	0.181531	0.0506129	0.0191204	0.0227697	0.0256931	0.00235661	0.034721	0.0266138	0.0502033	0.0249457	0.0123094	0.11439	0.0703084	0.0473367	0.0412143	0.020917	0.0467291	0.0265738	0.0538714	0.0257369	0.0350111	0.30196	0.662666	1.07174	1.96364	0.3807701	3.41644
8900	-14522.9	-14528.1	5.25055	2.341297	0.182082	0.121458	0.138375	0.0828143	0.121627	0.0930225	0.186853	0.0886687	0.1289	0.228143	0.0769524	0.105489	0.110935	0.111052	0.151939	0.139501	0.170633	0.115221	0.139403	0.120878	0.11242	0.132304	0.223804	0.0506129	0.0183241	0.00342503	0.0174127	0.00933423	0.0267929	0.00623126	0.0217752	0.0150235	0.0387221	0.0869248	0.0540424	0.0582525	0.0395255	0.0227513	0.0450773	0.0250655	0.0787179	0.0177255	0.03846	0.330875	0.687006	1.07658	1.90554	0.3884229	3.756672
8910	-14523.7	-14529.6	5.94864	1.780346	0.186879	0.107468	0.0976884	0.107419	0.125233	0.092527	0.149654	0.102544	0.0964476	0.174032	0.0835284	0.111507	0.12437	0.0887711	0.11889	0.169471	0.141505	0.110823	0.124388	0.0908265	0.0909118	0.0891405	0.220964	0.065101	0.0414547	0.0242781	0.0291941	0.0296975	0.0250804	0.0167442	0.0633042	0.0134877	0.0143168	0.105777	0.0654831	0.0576009	0.0406389	0.0516436	0.0285009	0.0241288	0.0904127	0.0101809	0.0411406	0.265566	0.62942	1.06338	2.04164	0.3529397	3.643153
8920	-14516	-14520.8	4.7287	2.157822	0.165427	0.111027	0.0878835	0.084913	0.138948	0.0944455	0.14943	0.110564	0.104727	0.201117	0.108663	0.116388	0.137047	0.116573	0.148674	0.174339	0.157911	0.148964	0.164932	0.078072	0.100456	0.0844031	0.201723	0.0597193	0.0277901	0.0196091	0.0251003	0.0284547	0.0360071	0.00762401	0.0417566	0.0366318	0.014178	0.105777	0.0562134	0.0499034	0.0496597	0.0477659	0.0345339	0.0352683	0.0756464	0.00773872	0.0521021	0.311413	0.670811	1.07348	1.9443	0.381441	3.798108
8930	-14508.5	-14514.4	5.82258	2.24761	0.180651	0.108283	0.0953503	0.090469	0.123157	0.0837951	0.140983	0.0943068	0.110498	0.228987	0.0959229	0.107258	0.115787	0.117932	0.126447	0.165656	0.164255	0.13251	0.148159	0.0711732	0.095833	0.0959855	0.223859	0.071829	0.016779	0.0148065	0.0240164	0.0209706	0.0379545	0.0261476	0.0386855	0.019166	0.0189887	0.105777	0.052482	0.0566214	0.0509304	0.0482107	0.0253246	0.0236884	0.0429043	0.0110945	0.0706969	0.321143	0.679001	1.07511	1.92475	0.3675983	3.694331
8940	-14510.2	-14517.6	7.37447	2.399624	0.168576	0.104883	0.0974419	0.102137	0.128643	0.0835988	0.131987	0.0803517	0.114549	0.204243	0.0954446	0.0775744	0.117607	0.0909162	0.149001	0.169734	0.148473	0.140485	0.135859	0.0780453	0.106069	0.101513	0.190149	0.0522226	0.027185	0.0334351	0.0211549	0.0138799	0.0191561	0.0277463	0.032266	0.0432721	0.0233478	0.100429	0.039991	0.0495635	0.0295512	0.0294183	0.029198	0.0253972	0.0738438	0.00937862	0.0494271	0.336729	0.691735	1.07739	1.89414	0.4217429	3.547143
8950	-14509.3	-14517.3	8.03517	2.561036	0.170304	0.116377	0.114006	0.101339	0.121343	0.0948065	0.134031	0.0814768	0.0939478	0.204243	0.0782968	0.0870722	0.112475	0.0908381	0.108995	0.185766	0.145739	0.111029	0.135931	0.0680256	0.0975679	0.0950216	0.206097	0.0569211	0.027185	0.0136519	0.0324629	0.021788	0.0165879	0.0176846	0.0377572	0.0415706	0.0234744	0.109522	0.0638995	0.0563431	0.0392278	0.0397145	0.0214695	0.0209819	0.0473446	0.0224489	0.0230347	0.352168	0.703909	1.07929	1.86463	0.4236832	3.4878
8960	-14512	-14516.5	4.49996	2.015895	0.159216	0.100142	0.100712	0.113678	0.1367	0.0892321	0.157434	0.0810967	0.110327	0.19697	0.0996349	0.0921449	0.129991	0.106317	0.157858	0.190894	0.151825	0.121564	0.157662	0.088752	0.0992609	0.0985014	0.240194	0.0448052	0.0166392	0.0172048	0.0146274	0.0204958	0.0342121	0.01172	0.0554319	0.0236414	0.0303161	0.096267	0.0704481	0.0649129	0.0396307	0.0384826	0.0223483	0.0545739	0.102928	0.0251673	0.046586	0.295165	0.656693	1.07038	1.97776	0.3575692	3.810545
8970	-14520.7	-14523.9	3.25294	2.034133	0.190019	0.074729	0.122879	0.0910937	0.121928	0.102904	0.18341	0.0845815	0.129575	0.233626	0.0873484	0.0941708	0.105956	0.116822	0.125867	0.163696	0.190344	0.158518	0.151114	0.0774254	0.12179	0.0855656	0.249365	0.0568428	0.0143847	0.0172048	0.0340342	0.0213905	0.0363357	0.0116864	0.0496854	0.0281941	0.0467234	0.125232	0.113947	0.0499535	0.0194638	0.0293834	0.0453025	0.0312785	0.0508591	0.0211639	0.0709125	0.297315	0.658595	1.07082	1.97327	0.3575692	3.936706
8980	-14504	-14509.1	5.14768	2.035614	0.186385	0.131483	0.119346	0.123655	0.140378	0.0854652	0.14873	0.09427	0.105649	0.238248	0.0856576	0.0865359	0.096181	0.110245	0.135501	0.157813	0.145276	0.141349	0.14326	0.0793047	0.115988	0.10497	0.235252	0.0446251	0.0179517	0.012545	0.0209299	0.0177183	0.0208678	0.0106425	0.0270813	0.0378962	0.0140522	0.0809802	0.0754708	0.0655448	0.0627009	0.0350142	0.0343263	0.0323485	0.0604403	0.0180125	0.0472588	0.297489	0.658748	1.07086	1.97291	0.3773477	3.747348
8990	-14504	-14512	7.97454	1.995513	0.134966	0.08922	0.117886	0.0931103	0.129728	0.0817343	0.14377	0.0836022	0.116345	0.204361	0.079353	0.079764	0.102587	0.104958	0.126887	0.144832	0.160113	0.146994	0.12391	0.0779167	0.0907581	0.0762658	0.234478	0.0604789	0.0179517	0.00844624	0.0147669	0.0103191	0.0290571	0.00664882	0.0322148	0.0196404	0.0200897	0.100772	0.0517327	0.0410678	0.0619384	0.025788	0.0373757	0.0373521	0.0648079	0.0239528	0.0534724	0.292738	0.654536	1.06988	1.98285	0.3812353	3.461413
9000	-14512.3	-14517.5	5.22748	2.101886	0.139652	0.107565	0.105183	0.1261	0.105215	0.101376	0.169411	0.103108	0.113151	0.2149	0.101221	0.0712367	0.144483	0.0889594	0.138158	0.173574	0.153338	0.115325	0.133939	0.0831711	0.11195	0.0987004	0.228337	0.0761324	0.0109356	0.0195681	0.0371104	0.0143832	0.021252	0.000474858	0.0520997	0.0351826	0.0253789	0.103821	0.0673974	0.054184	0.0572217	0.0514526	0.0299578	0.0325941	0.0488829	0.0280273	0.05025	0.305141	0.665428	1.07234	1.95709	0.3710652	3.74436
9010	-14522.5	-14529.7	7.15489	1.993621	0.176821	0.100424	0.134884	0.0815983	0.14066	0.0914409	0.157211	0.0718003	0.10378	0.18804	0.068548	0.0673165	0.0964088	0.0961272	0.136348	0.174138	0.152038	0.139709	0.141374	0.0659876	0.100957	0.0896085	0.197353	0.0396064	0.01652	0.0117174	0.0344081	0.0172146	0.0254452	0.000233851	0.0365762	0.0363624	0.0216017	0.101287	0.0941091	0.0328626	0.063448	0.0252667	0.0388558	0.0251371	0.0519298	0.0468388	0.0512264	0.292512	0.654334	1.06983	1.98333	0.3572005	3.543221
9020	-14515.4	-14520.8	5.42116	2.860142	0.171205	0.103041	0.110104	0.130934	0.122763	0.102875	0.153164	0.0806743	0.0900861	0.231665	0.0973544	0.0768251	0.108369	0.102463	0.133966	0.158325	0.172388	0.166538	0.146446	0.0984714	0.101051	0.0942891	0.241426	0.0510529	0.0323654	0.022784	0.0174704	0.0178934	0.0210149	0.00517308	0.0187183	0.0286648	0.0260957	0.139072	0.0805779	0.0394854	0.0460832	0.0416521	0.0399766	0.0263629	0.0527764	0.0129666	0.0431927	0.378144	0.723478	1.08173	1.81665	0.3951944	3.757804
9030	-14514.2	-14520.5	6.33589	2.442545	0.15768	0.113469	0.0913081	0.112405	0.133114	0.088641	0.12141	0.0740007	0.118646	0.235913	0.0888022	0.0929934	0.0859882	0.0999815	0.121166	0.163743	0.141379	0.147461	0.150598	0.0787116	0.0985172	0.112021	0.207659	0.0528893	0.0382578	0.0106229	0.0274525	0.00941234	0.0338169	0.00945428	0.0600647	0.0309794	0.0414269	0.103827	0.0514384	0.0663897	0.0505952	0.0254352	0.0268273	0.0305647	0.067844	0.0239272	0.0561213	0.340941	0.695099	1.07794	1.88602	0.3752214	3.652954
9040	-14517.8	-14523.5	5.72375	1.858438	0.156094	0.15195	0.124067	0.102735	0.151107	0.0707549	0.117192	0.087187	0.102939	0.25608	0.098189	0.0990924	0.105039	0.0920031	0.114164	0.162556	0.132268	0.129648	0.109134	0.0895633	0.105218	0.101935	0.231319	0.057331	0.0355774	0.0180307	0.0349356	0.000938881	0.0389754	0.0267645	0.0374406	0.0250879	0.031949	0.0912655	0.0594829	0.0459485	0.0526287	0.0367017	0.0337921	0.0276465	0.0771872	0.0156844	0.0363258	0.27577	0.639063	1.06601	2.01916	0.3470743	3.67393
9050	-14510.9	-14516.2	5.30398	2.181662	0.191257	0.101116	0.116244	0.102569	0.147985	0.0783128	0.150096	0.0957389	0.121082	0.194768	0.104964	0.116374	0.105039	0.124239	0.127197	0.132685	0.158782	0.118917	0.153533	0.0654116	0.104145	0.106737	0.231345	0.0627842	0.0143313	0.0324037	0.0218524	0.00657573	0.0295661	0.0289884	0.0352138	0.0236692	0.0407211	0.110576	0.0572309	0.061024	0.0455896	0.0311871	0.0209176	0.0454431	0.048383	0.0308521	0.0462936	0.314036	0.673038	1.07394	1.93899	0.3960354	3.74214
9060	-14506.1	-14512.8	6.7085	2.386694	0.150692	0.0892581	0.12627	0.0914293	0.147242	0.090181	0.168111	0.0962139	0.12487	0.201033	0.0967389	0.0855755	0.122497	0.109218	0.120606	0.159513	0.169349	0.146768	0.14119	0.0618054	0.118477	0.10138	0.20182	0.0607919	0.0172672	0.00866491	0.0233008	0.0128375	0.0330892	0.0106707	0.0411357	0.0193434	0.0224124	0.100599	0.0428736	0.061024	0.0510349	0.032109	0.0316985	0.0141168	0.0487071	0.0116969	0.0495139	0.335444	0.690703	1.07722	1.89663	0.3986119	3.613126
9070	-14510.8	-14516.8	6.032	2.256009	0.162258	0.10273	0.130225	0.0929096	0.139283	0.0710867	0.168887	0.0871278	0.0966591	0.234446	0.0767556	0.10142	0.111368	0.105832	0.118707	0.160604	0.163938	0.14139	0.123609	0.0791069	0.111798	0.0975471	0.250991	0.0433334	0.0118961	0.0147072	0.0265335	0.00643788	0.02571	0.0265987	0.0420855	0.0298137	0.0378347	0.10595	0.0536588	0.0330027	0.0422905	0.0371711	0.0267361	0.0423288	0.0748271	0.0183396	0.0459453	0.322032	0.67974	1.07525	1.92298	0.4199486	3.673879
9080	-14505.8	-14511.1	5.35892	2.351059	0.176042	0.0987977	0.120112	0.0981261	0.123883	0.0894468	0.1621	0.0862961	0.116816	0.215718	0.0905875	0.101152	0.11147	0.110217	0.119782	0.147278	0.166448	0.118492	0.181986	0.0728489	0.110627	0.0809536	0.208413	0.0583601	0.0310318	0.0118059	0.0194957	0.0200677	0.0331064	0.00605597	0.0420855	0.0286933	0.032965	0.117839	0.063734	0.0679464	0.0624876	0.0446791	0.0311517	0.0388768	0.0577568	0.019075	0.051524	0.331865	0.687811	1.07672	1.9036	0.4068612	3.746331
9090	-14516.8	-14523.1	6.33558	2.162414	0.15072	0.134638	0.118802	0.0914375	0.177055	0.0856574	0.1419	0.106763	0.100302	0.215509	0.0779941	0.0781344	0.107263	0.116585	0.122256	0.170689	0.139065	0.161879	0.136299	0.0788078	0.0994949	0.0687049	0.197971	0.0522685	0.0283271	0.0207958	0.0194957	0.0306571	0.0231309	0.0106837	0.0419011	0.0257522	0.0374291	0.0795687	0.0468898	0.0864384	0.0473934	0.0546321	0.0382932	0.0129471	0.0563033	0.00864603	0.0382418	0.311921	0.671243	1.07357	1.94327	0.3951335	3.637724
9100	-14524.4	-14526.6	2.22451	2.084067	0.176341	0.120829	0.117244	0.115283	0.155773	0.0827134	0.121693	0.0934013	0.139955	0.248514	0.106518	0.0867953	0.114556	0.135109	0.139773	0.147088	0.225557	0.158739	0.115804	0.110569	0.118299	0.107453	0.234448	0.062193	0.0500331	0.0104737	0.0146916	0.0210983	0.04248	0.0217253	0.0469536	0.0261717	0.0362641	0.126297	0.0549429	0.0791767	0.050589	0.020266	0.0270201	0.0272821	0.0527196	0.044944	0.0555821	0.303107	0.663665	1.07196	1.96127	0.3601086	4.04336
9110	-14519.5	-14522.6	3.03814	2.075403	0.177722	0.105504	0.097716	0.128016	0.135534	0.0788945	0.134342	0.115004	0.151075	0.239692	0.0885932	0.114438	0.115543	0.10684	0.16258	0.183795	0.171127	0.132915	0.183681	0.071363	0.0872882	0.111677	0.222238	0.0512173	0.0244593	0.00916719	0.0437707	0.0120069	0.0265368	0.0159029	0.0300691	0.0242502	0.0221468	0.0956012	0.069125	0.0745055	0.0729454	0.0557086	0.033305	0.0280527	0.0942061	0.0120164	0.0507819	0.302113	0.6628	1.07177	1.96332	0.3858204	3.961354
9120	-14513.1	-14518.9	5.81006	2.33605	0.138398	0.096583	0.112915	0.12494	0.121596	0.0743382	0.178953	0.0821773	0.120302	0.212705	0.0953671	0.0952018	0.0945626	0.129825	0.135355	0.151667	0.179796	0.157338	0.133512	0.0895257	0.122393	0.0970761	0.231781	0.0580031	0.00814232	0.021153	0.0421501	0.00139437	0.0272798	0.0103135	0.0361579	0.0382948	0.0367421	0.102793	0.0505111	0.0544922	0.0473982	0.0233099	0.0412289	0.0303654	0.0451798	0.010687	0.0385483	0.33034	0.686572	1.0765	1.90658	0.398883	3.700451
9130	-14503.8	-14510.9	7.08812	1.909715	0.141477	0.120328	0.123259	0.11455	0.122042	0.103197	0.155178	0.0776089	0.117764	0.209961	0.0935515	0.0868292	0.103879	0.102145	0.121967	0.165068	0.155798	0.127886	0.136812	0.0779973	0.105499	0.0760557	0.208487	0.0431626	0.022488	0.0125975	0.0241326	0.0141597	0.0272417	0.0316268	0.0197103	0.02399	0.0311093	0.0811421	0.0551204	0.0579438	0.0587538	0.0311103	0.0417266	0.0225132	0.0594915	0.00492539	0.032185	0.282254	0.645056	1.06756	2.00513	0.3940431	3.542471
9140	-14518.3	-14526	7.7029	1.862068	0.191358	0.0912786	0.104511	0.10264	0.120867	0.0777645	0.129121	0.0734721	0.0878701	0.229815	0.068971	0.0921441	0.126715	0.0830487	0.141421	0.128718	0.141527	0.134323	0.124588	0.0683641	0.10813	0.086612	0.204249	0.0482434	0.0333007	0.0284834	0.0222754	0.014401	0.0167027	0.0230782	0.0413358	0.0207617	0.0313131	0.0939641	0.0536605	0.0768076	0.0611978	0.0145028	0.0438484	0.0308982	0.0565592	0.0126832	0.0348542	0.276235	0.639496	1.06612	2.01815	0.3816998	3.476379
9150	-14516.4	-14523.6	7.20491	2.498428	0.137553	0.1251	0.132934	0.117253	0.1132	0.0857253	0.201379	0.0872967	0.112523	0.220673	0.0853014	0.0811353	0.0986162	0.0801226	0.123938	0.159248	0.15047	0.14156	0.136338	0.0921007	0.111628	0.0835886	0.204249	0.04774	0.0129357	0.0208754	0.0132022	0.0298566	0.0196579	0.0206162	0.0290031	0.0200775	0.0159339	0.0827023	0.0495703	0.0475699	0.0395691	0.0306528	0.0368958	0.0249686	0.0759466	0.0259576	0.0427466	0.346308	0.699338	1.07861	1.87575	0.3816998	3.568412
9160	-14522.1	-14524.6	2.47288	2.163735	0.173908	0.0931113	0.146407	0.121246	0.135861	0.0883192	0.136526	0.095696	0.120537	0.246325	0.0853014	0.106835	0.183822	0.0950819	0.139907	0.176502	0.154172	0.137941	0.143146	0.0879004	0.153657	0.0986293	0.241977	0.0664666	0.0264748	0.0125207	0.00892627	0.0272837	0.0291293	0.0219664	0.0547322	0.0288743	0.0330135	0.107022	0.0533168	0.0753894	0.0510582	0.0496714	0.037943	0.0318292	0.103269	0.0100349	0.0323512	0.312066	0.671367	1.07359	1.94297	0.3604874	4.024082
9170	-14512.3	-14517.1	4.74595	2.116437	0.192708	0.101936	0.124677	0.117176	0.127472	0.0995068	0.141048	0.0883332	0.109714	0.215983	0.0833867	0.0998142	0.127394	0.116406	0.11656	0.168786	0.148365	0.138368	0.171717	0.0847957	0.105074	0.0969663	0.260895	0.0581065	0.0267769	0.0285357	0.0351663	0.00782663	0.0262523	0.00743813	0.0484083	0.0288379	0.00841927	0.103815	0.0563941	0.0452974	0.0463936	0.0411999	0.037334	0.0189783	0.0953501	0.00796165	0.0279748	0.306789	0.66685	1.07265	1.95371	0.3926873	3.793549
9180	-14512.9	-14519.7	6.84402	1.903972	0.139479	0.0982698	0.101986	0.123721	0.126117	0.0691564	0.139576	0.10239	0.101963	0.189908	0.0771402	0.121357	0.121531	0.116406	0.104206	0.1383	0.16538	0.114532	0.156231	0.062138	0.0985325	0.0947855	0.21298	0.0496044	0.021859	0.0305527	0.0359501	0.0120864	0.0184656	0.0256171	0.0406937	0.0429878	0.0191837	0.103815	0.049895	0.0701593	0.0470165	0.0438949	0.0181145	0.0199059	0.0649879	0.0207959	0.0546708	0.281536	0.644398	1.06739	2.00668	0.392871	3.56634
9190	-14533.8	-14540.2	6.33735	2.554699	0.181568	0.12206	0.0947955	0.114504	0.176987	0.0597136	0.113169	0.0709699	0.10258	0.184926	0.0660161	0.091413	0.109966	0.0986805	0.146481	0.155661	0.155524	0.142656	0.122435	0.0780101	0.0959747	0.104657	0.229772	0.0553959	0.0294483	0.0448847	0.0362927	0.00357278	0.0130653	0.0221113	0.0557776	0.0187074	0.0156965	0.126017	0.0598106	0.0471664	0.0560408	0.035799	0.0258638	0.0385036	0.0594258	0.0432328	0.0520161	0.351582	0.703454	1.07922	1.86574	0.4177945	3.657348
9200	-14514.2	-14521	6.76191	2.56276	0.141118	0.0883785	0.118352	0.120496	0.145264	0.0893935	0.113169	0.0802846	0.130457	0.201094	0.096256	0.103458	0.0960356	0.122801	0.143591	0.143022	0.134586	0.158203	0.137927	0.0828357	0.0878352	0.106019	0.209088	0.0504738	0.030348	0.0183137	0.0295557	0.0209955	0.0202544	0.0189957	0.0414289	0.0289365	0.0194707	0.0978379	0.0511087	0.0773217	0.0637901	0.0173724	0.0469108	0.022524	0.0513145	0.0235084	0.0350614	0.352327	0.704032	1.07931	1.86433	0.3970404	3.615189
9210	-14515.9	-14522	6.1409	2.017795	0.176553	0.0956988	0.110632	0.100591	0.127954	0.0843596	0.131539	0.0955274	0.11267	0.226145	0.0834576	0.098363	0.101513	0.0888401	0.161594	0.162384	0.159868	0.128593	0.156284	0.0996219	0.0813938	0.10112	0.169058	0.0608531	0.0107245	0.00670404	0.0312106	0.0178184	0.0156766	0.0394458	0.0496988	0.0189939	0.0278651	0.135224	0.0571457	0.0380517	0.0505856	0.0318057	0.0458567	0.0271911	0.0754522	0.0117145	0.0408251	0.29539	0.656893	1.07043	1.97729	0.3962681	3.646604
9220	-14521.6	-14526.4	4.78504	2.091105	0.158159	0.111847	0.107027	0.129513	0.147285	0.0798391	0.180651	0.0827059	0.100201	0.243262	0.0664935	0.121346	0.103719	0.100773	0.11219	0.164032	0.15588	0.102605	0.149132	0.0831649	0.108442	0.119473	0.207747	0.0514223	0.0299242	0.034963	0.037706	0.0383759	0.0432506	0.0427228	0.0348477	0.0354325	0.0213846	0.120144	0.0574848	0.0544994	0.0505856	0.0203874	0.0333253	0.0228485	0.0563139	0.00586201	0.0608542	0.303913	0.664365	1.07211	1.95961	0.3537145	3.787823
9230	-14513.7	-14518.5	4.72809	2.098836	0.15394	0.101224	0.125632	0.129513	0.162746	0.0872264	0.132511	0.103392	0.121107	0.181426	0.077259	0.121156	0.138499	0.112832	0.1307	0.143136	0.163246	0.12002	0.15352	0.0735225	0.111858	0.0894306	0.271742	0.054448	0.024988	0.0110939	0.0245672	0.0198465	0.022075	0.0194785	0.0421041	0.0142926	0.0333155	0.0956837	0.0485043	0.0826044	0.0455357	0.0496082	0.0255647	0.0174758	0.0890766	0.0151215	0.0530571	0.304794	0.665128	1.07228	1.9578	0.3838983	3.794079
