Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pinvar	TL
5070	-14514	-14520.1	6.15659	2.037511	0.160715	0.110387	0.113399	0.140633	0.129012	0.078139	0.161456	0.101853	0.107324	0.197404	0.0851757	0.0847307	0.113817	0.0785781	0.146005	0.124334	0.178502	0.132975	0.164722	0.0865945	0.0677264	0.105937	0.216818	0.0683199	0.0459313	0.00932076	0.0207326	0.028263	0.0355698	0.0651153	0.0176142	0.0146554	0.0224389	0.0788939	0.0179154	0.0513905	0.0240643	0.0554761	0.0430429	0.0812781	0.0154786	0.0365724	0.0282996	0.297712	0.658944	1.0709	1.97244	0.3735856	3.646607
5080	-14513.9	-14519.9	5.98452	2.339685	0.126729	0.103371	0.121513	0.115938	0.170033	0.0637046	0.123649	0.105629	0.132696	0.200336	0.100082	0.103255	0.126899	0.083377	0.120224	0.14084	0.158705	0.126393	0.140153	0.0878598	0.111379	0.105248	0.199674	0.0655617	0.0562086	0.0367129	0.0311049	0.0651869	0.0326822	0.0586919	0.0153476	0.0141087	0.0337596	0.0706146	0.0251631	0.0327228	0.025552	0.0356838	0.0299436	0.115823	0.0174014	0.025876	0.0273612	0.330711	0.686873	1.07656	1.90586	0.3820288	3.683193
5090	-14507	-14513.4	6.40854	2.52472	0.170992	0.0907015	0.125274	0.0907074	0.136112	0.0715832	0.1765	0.0718136	0.109784	0.212049	0.0898998	0.0807289	0.12801	0.117101	0.123516	0.153759	0.148199	0.116344	0.130404	0.092974	0.0997371	0.0995678	0.203634	0.0717154	0.0458405	0.0164385	0.0388565	0.0216478	0.0366616	0.0670327	0.0219856	0.040358	0.0423864	0.0731305	0.018835	0.0391679	0.0306659	0.0448281	0.0421354	0.09183	0.0180743	0.0305173	0.0175917	0.348788	0.70128	1.0789	1.87103	0.3954528	3.649091
5100	-14515.2	-14519	3.77794	2.156073	0.1778	0.10083	0.10233	0.119452	0.150508	0.0690672	0.175805	0.129539	0.116451	0.229937	0.0984329	0.0939057	0.126549	0.13082	0.138428	0.144331	0.158721	0.138329	0.14726	0.0821677	0.103814	0.0947351	0.245231	0.0730059	0.0652591	0.0190245	0.0164353	0.0293788	0.0326135	0.0442681	0.016641	0.0614728	0.0338281	0.0552518	0.0311345	0.0554445	0.0153734	0.0483534	0.0342295	0.121723	0.01703	0.0205223	0.0276334	0.311219	0.670646	1.07345	1.94469	0.3923293	3.893067
5110	-14511.2	-14517.1	5.88388	1.854119	0.147234	0.101665	0.117568	0.106686	0.140085	0.0779621	0.164717	0.0940855	0.13674	0.219643	0.084172	0.111603	0.111515	0.109494	0.150279	0.145898	0.158721	0.137126	0.147464	0.0881584	0.0919077	0.0765875	0.228917	0.0632586	0.0360399	0.0164604	0.0144519	0.0210071	0.0291986	0.0488163	0.0258585	0.027816	0.0338281	0.0601542	0.0140751	0.0346052	0.0256265	0.0483534	0.0507599	0.0999526	0.0241071	0.0182672	0.0166183	0.275216	0.638547	1.06587	2.02037	0.3494382	3.657482
5120	-14509.6	-14515.1	5.49152	2.264696	0.166326	0.08333	0.12809	0.135074	0.122216	0.0935482	0.154133	0.0879887	0.135153	0.225806	0.0826421	0.11005	0.115558	0.107603	0.136441	0.15641	0.141679	0.110374	0.134805	0.100853	0.101322	0.0957385	0.199162	0.0731378	0.0590317	0.02213	0.0391207	0.0377162	0.0348334	0.0548956	0.0202558	0.0342753	0.0272422	0.0403286	0.014209	0.0372675	0.0425401	0.0447406	0.0364345	0.111554	0.0258309	0.0165685	0.0320125	0.322949	0.680501	1.07539	1.92116	0.3680078	3.728427
5130	-14512.1	-14517	4.87523	2.51825	0.187541	0.0864295	0.121678	0.0887691	0.165282	0.0741451	0.149678	0.0941293	0.122787	0.225084	0.0994461	0.104304	0.114944	0.131082	0.130772	0.162681	0.180638	0.142549	0.163118	0.0769462	0.0882238	0.119831	0.186104	0.0677474	0.0485882	0.0294519	0.0395431	0.022991	0.0367933	0.0604487	0.016425	0.0272179	0.0259604	0.0595776	0.00841264	0.0416391	0.0225721	0.0420765	0.0325116	0.101516	0.0284634	0.0342177	0.0398528	0.34818	0.700805	1.07883	1.87218	0.4016569	3.80217
5140	-14512.9	-14518.7	5.83424	1.908572	0.158301	0.100075	0.103756	0.101584	0.163899	0.0844513	0.135006	0.0672717	0.10487	0.226529	0.0705216	0.0971487	0.114944	0.0871365	0.131737	0.160069	0.135742	0.131156	0.176175	0.081969	0.106558	0.0745522	0.227203	0.0528226	0.0519687	0.0329254	0.0622173	0.0420925	0.0394545	0.0736115	0.0186297	0.0182148	0.0311758	0.0575395	0.00966578	0.0313046	0.025724	0.0440544	0.0405919	0.118982	0.00988247	0.0343094	0.0319314	0.282111	0.644925	1.06752	2.00544	0.3725454	3.667752
5150	-14512.9	-14519.8	6.85078	2.346663	0.149778	0.0961538	0.106615	0.1067	0.132026	0.0855234	0.133762	0.0695338	0.112092	0.193983	0.0999061	0.11015	0.122148	0.106461	0.154379	0.165352	0.155455	0.113815	0.136905	0.0727937	0.10569	0.0950797	0.217272	0.0631304	0.0415897	0.0163874	0.035774	0.0284745	0.0548384	0.0625578	0.0230983	0.0110845	0.0308607	0.0641171	0.0317431	0.0352558	0.0169424	0.0468837	0.0429893	0.100216	0.000597158	0.0448272	0.00398383	0.33142	0.687449	1.07666	1.90447	0.3869356	3.596923
5160	-14507.9	-14513.3	5.36817	2.175126	0.166604	0.128161	0.110927	0.0989796	0.13736	0.109067	0.126181	0.0920926	0.126084	0.195838	0.0862347	0.0914742	0.133574	0.112295	0.136688	0.131893	0.150137	0.153106	0.151952	0.100414	0.121948	0.0967564	0.18881	0.0666767	0.0452445	0.0229726	0.0380925	0.0433211	0.0486568	0.0659914	0.0109707	0.0257623	0.0267985	0.056189	0.0267083	0.0397739	0.0235779	0.0511164	0.0382892	0.100293	0.00892534	0.0333411	0.0160231	0.31332	0.672431	1.07381	1.94044	0.3823478	3.735299
5170	-14512.6	-14518.7	6.10955	2.05603	0.177632	0.118962	0.0899401	0.0976959	0.130875	0.10566	0.171141	0.0931295	0.0993774	0.193549	0.108557	0.100495	0.11991	0.114715	0.136842	0.14534	0.141809	0.110506	0.148484	0.0959582	0.0893879	0.0864895	0.227839	0.0707286	0.0463016	0.0229726	0.028186	0.0290485	0.0473732	0.0392391	0.00717544	0.034254	0.0253859	0.0517045	0.0264474	0.0275654	0.0528524	0.0385086	0.0562129	0.101913	0.0122017	0.018379	0.0120026	0.299873	0.660843	1.07133	1.96795	0.4027412	3.652748
5180	-14512.6	-14520.4	7.78513	2.306736	0.166656	0.0838467	0.106479	0.129872	0.109387	0.0903735	0.115727	0.0951582	0.128403	0.167153	0.0856719	0.0976128	0.110545	0.095887	0.130412	0.144495	0.143274	0.132976	0.153058	0.0676003	0.116187	0.0999624	0.21918	0.0500937	0.0653839	0.0273075	0.0265884	0.0352016	0.0503929	0.0591363	0.0208156	0.0215657	0.027383	0.0498692	0.025781	0.0232759	0.0181003	0.0421858	0.0208002	0.102176	0.0104136	0.0124569	0.0225532	0.327333	0.684114	1.07606	1.91249	0.4030577	3.501399
5190	-14514.9	-14523.1	8.27255	2.002783	0.176179	0.102082	0.105997	0.118146	0.126957	0.0734336	0.141451	0.0849826	0.128403	0.200839	0.0717316	0.0762703	0.0980994	0.100249	0.106213	0.161495	0.143722	0.121757	0.171011	0.0750424	0.0812223	0.0703487	0.180553	0.0561259	0.0280272	0.00281416	0.0278351	0.0318608	0.0362035	0.0739396	0.0187422	0.0315773	0.0205848	0.0536767	0.00922891	0.0412493	0.0189001	0.0381507	0.034523	0.104078	0.0201352	0.037786	0.030593	0.293607	0.655309	1.07006	1.98102	0.3918918	3.432214
5200	-14514.9	-14522	7.03071	2.097368	0.157722	0.091012	0.104859	0.10469	0.12918	0.0844923	0.164275	0.108961	0.105144	0.200839	0.097645	0.0858107	0.119338	0.101905	0.12364	0.17546	0.14567	0.106314	0.138773	0.071349	0.122142	0.112482	0.215303	0.0506975	0.0405585	0.000454523	0.0224708	0.0369388	0.0507081	0.0832235	0.00548944	0.0233816	0.0218251	0.0607676	0.00866582	0.0453291	0.0157245	0.0395703	0.0438456	0.0912565	0.0154592	0.0232487	0.0170906	0.304627	0.664984	1.07225	1.95814	0.4031866	3.563711
5210	-14520.3	-14527.7	7.37252	2.31984	0.147959	0.137275	0.128425	0.121205	0.12918	0.106682	0.141443	0.112443	0.0831314	0.216408	0.0660838	0.0920149	0.0935796	0.0871527	0.137326	0.142277	0.125595	0.117699	0.138773	0.0739219	0.0980649	0.0866153	0.227963	0.0505384	0.0294242	0.00432222	0.0300745	0.0255866	0.0381534	0.0873073	0.0109284	0.0138342	0.0512557	0.0772392	0.0134237	0.0334704	0.0309875	0.0522583	0.0357452	0.0777436	0.0151662	0.0408666	0.0138139	0.328682	0.685219	1.07626	1.90984	0.4009455	3.543359
5220	-14518.8	-14523.6	4.79131	2.058147	0.14197	0.142242	0.140853	0.130358	0.131885	0.0870295	0.141443	0.0668692	0.128947	0.207985	0.0880529	0.10512	0.0898069	0.108153	0.112253	0.142277	0.178088	0.143008	0.147907	0.102218	0.120338	0.0828415	0.223802	0.0653407	0.0672086	0.012879	0.0260357	0.0345937	0.0441906	0.0697437	0.0165802	0.0198498	0.0303835	0.0756978	0.0351959	0.0277114	0.0406226	0.0651317	0.0480631	0.0767753	0.00281984	0.0296641	0.0328014	0.300118	0.661058	1.07138	1.96744	0.3909233	3.784735
5230	-14512.1	-14517.3	5.19445	1.77916	0.16683	0.102643	0.123213	0.131334	0.138304	0.104567	0.139364	0.0910425	0.0934866	0.217511	0.0770192	0.0988741	0.116117	0.108587	0.136065	0.114194	0.157778	0.169266	0.161725	0.11006	0.100926	0.101445	0.212154	0.057759	0.0507002	0.0117509	0.0260357	0.0336657	0.0415393	0.0691012	0.00912256	0.0231251	0.0260627	0.0699413	0.0263591	0.0441206	0.0207832	0.0443682	0.0379984	0.0944932	0.00756978	0.0295197	0.0219172	0.265408	0.629268	1.06334	2.04199	0.371017	3.718439
5240	-14513.1	-14519.7	6.64233	2.14878	0.126577	0.111107	0.124892	0.0999433	0.126361	0.101871	0.152085	0.0888343	0.12324	0.23906	0.0765267	0.0823251	0.110815	0.099891	0.125422	0.186926	0.126932	0.154157	0.141956	0.0954784	0.0854878	0.0997682	0.170498	0.0515539	0.0495678	0.0114514	0.0401488	0.0399961	0.0400767	0.0553987	0.0203307	0.0372735	0.0341229	0.0562413	0.0156797	0.0458219	0.0310532	0.0486608	0.0257841	0.0915779	0.0173086	0.0270522	0.0168858	0.31041	0.669956	1.0733	1.94633	0.3851696	3.60614
5250	-14527.6	-14533.5	5.88965	2.49395	0.173976	0.0849292	0.116456	0.0934845	0.126361	0.11779	0.154149	0.0918291	0.118586	0.231052	0.0887215	0.11306	0.101879	0.117421	0.135287	0.130504	0.161311	0.131349	0.12131	0.0572959	0.100619	0.0933882	0.230906	0.0257334	0.0681888	0.0119454	0.0397969	0.0561999	0.0497016	0.061864	0.0186926	0.0372735	0.0359882	0.082295	0.00315782	0.0239941	0.0174232	0.0540968	0.0519514	0.134159	0.00589198	0.0202755	0.00946523	0.345882	0.699004	1.07856	1.87656	0.3831977	3.699757
5260	-14515.8	-14519.4	3.57201	2.206382	0.181188	0.0815119	0.117538	0.121029	0.120456	0.123254	0.144561	0.0965531	0.128687	0.259929	0.0972894	0.0979033	0.121148	0.117421	0.139416	0.153954	0.177621	0.137914	0.149351	0.0952704	0.11517	0.0933882	0.268263	0.0290545	0.0621603	0.0344188	0.0284216	0.0339707	0.0461947	0.0345277	0.011299	0.0400732	0.0246045	0.0952317	0.0181552	0.0415238	0.0375096	0.033674	0.0451144	0.125855	0.0142025	0.0192645	0.00282713	0.316726	0.675307	1.07439	1.93358	0.3674213	3.9169
5270	-14524.2	-14529.9	5.75313	1.791716	0.158697	0.114424	0.116174	0.104204	0.152672	0.0723939	0.159915	0.0840662	0.114947	0.234223	0.0664458	0.104349	0.140545	0.112427	0.128745	0.184047	0.155584	0.149983	0.153517	0.0913812	0.0947313	0.0786873	0.184472	0.0452793	0.0377777	0.0131302	0.014363	0.0248906	0.046236	0.024138	0.0186833	0.0637287	0.0286632	0.0802724	0.022741	0.0296887	0.0206371	0.0301202	0.0323904	0.113743	0.0128297	0.0387102	0.00931271	0.267077	0.630865	1.06378	2.03827	0.3425327	3.663967
5280	-14514.9	-14521.3	6.4466	2.291508	0.147368	0.130167	0.120772	0.10279	0.134801	0.0760524	0.146713	0.0936925	0.104004	0.197433	0.0772859	0.111221	0.104046	0.149094	0.130352	0.150663	0.139371	0.128592	0.143661	0.0918504	0.0739025	0.08799	0.21464	0.0461782	0.0464128	0.0178372	0.0167309	0.0217881	0.0602847	0.0651928	0.0219944	0.0319372	0.0353431	0.0617949	0.0377947	0.032643	0.020795	0.0461795	0.0385266	0.102642	0.03741	0.0247539	0.0117213	0.325754	0.682817	1.07583	1.9156	0.3933954	3.634423
5290	-14508	-14513.9	5.87706	2.251302	0.149347	0.103546	0.114035	0.103133	0.124123	0.110628	0.159517	0.0788055	0.103378	0.225226	0.0931049	0.0770758	0.139018	0.115921	0.136634	0.143184	0.152023	0.131802	0.146015	0.067366	0.102881	0.0722106	0.252858	0.0670867	0.0515188	0.0174538	0.0265205	0.034563	0.0401081	0.0672454	0.0202313	0.0335092	0.03397	0.0498468	0.0341994	0.025534	0.0350704	0.042964	0.0313894	0.108242	0.0109414	0.0346895	0.022184	0.321534	0.679327	1.07517	1.92397	0.3730694	3.689099
5300	-14517.7	-14520.8	3.1206	2.150237	0.191021	0.12807	0.0959892	0.0931119	0.147877	0.110628	0.137787	0.0835207	0.0983738	0.199107	0.0974811	0.0944636	0.116909	0.114333	0.142901	0.21758	0.194106	0.141848	0.175771	0.090478	0.118723	0.101193	0.244991	0.0461902	0.0671717	0.0439581	0.0270767	0.0281836	0.0305164	0.0517536	0.0102274	0.0439021	0.0203928	0.0692443	0.0265906	0.0324343	0.0377894	0.0350085	0.0334207	0.121221	0.029621	0.042869	0.0245762	0.310572	0.670094	1.07333	1.946	0.3681991	3.958411
5310	-14515.5	-14519.8	4.28713	2.263972	0.141977	0.0934721	0.130017	0.109706	0.134096	0.113641	0.148058	0.0992838	0.117975	0.247907	0.0977499	0.0963349	0.117044	0.133349	0.126025	0.165062	0.155092	0.155952	0.149089	0.0919716	0.12932	0.0903026	0.204134	0.054148	0.0560469	0.0258251	0.0140832	0.0166662	0.032885	0.0787322	0.0102685	0.054622	0.0333213	0.0666872	0.0266108	0.0404567	0.0211369	0.0297374	0.0435961	0.127929	0.02221	0.014843	0.03146	0.322872	0.680437	1.07538	1.92131	0.3529717	3.848824
5320	-14516.7	-14520.6	3.87386	2.109006	0.200458	0.103965	0.109478	0.101305	0.141742	0.0790486	0.175929	0.0797376	0.0962999	0.213951	0.099772	0.0897791	0.131396	0.0892612	0.168378	0.173589	0.166568	0.133252	0.147662	0.113643	0.112264	0.102919	0.223994	0.0761033	0.0480218	0.00943993	0.0387288	0.0419762	0.0474744	0.0471042	0.0181545	0.026654	0.0431964	0.092015	0.0304525	0.0392657	0.0273522	0.0395089	0.0426342	0.106572	0.0203003	0.00868072	0.0222071	0.305949	0.666126	1.07249	1.95543	0.3649235	3.880231
5330	-14516.6	-14521.2	4.62188	2.108932	0.184937	0.115409	0.123617	0.11744	0.12168	0.104738	0.18405	0.0644046	0.130414	0.229458	0.0888867	0.104905	0.125661	0.112293	0.145499	0.160571	0.137201	0.116055	0.137494	0.100527	0.118778	0.0850423	0.19441	0.0757732	0.0453659	0.0389102	0.00884143	0.0311109	0.0712647	0.0569995	0.0160513	0.0254801	0.0393588	0.0792289	0.0252856	0.0264295	0.0165848	0.0462975	0.043087	0.0914762	0.00665961	0.0331921	0.024558	0.30594	0.666119	1.07249	1.95545	0.3622135	3.805424
5340	-14522.3	-14526.3	4.05932	2.185018	0.161885	0.112657	0.128614	0.102378	0.135129	0.0925202	0.157715	0.082876	0.0932578	0.221556	0.0934743	0.101719	0.148105	0.12865	0.160735	0.186007	0.155776	0.138019	0.176299	0.0900861	0.109616	0.0939562	0.167719	0.065487	0.066092	0.0236421	0.0126934	0.032674	0.0424966	0.0634113	0.00882553	0.0205929	0.0206127	0.0635729	0.0437024	0.0269418	0.0336379	0.0538345	0.0440211	0.13948	0.0142088	0.022709	0.0294381	0.314403	0.673349	1.074	1.93825	0.3592034	3.866821
5350	-14506.3	-14511.7	5.39333	1.927202	0.161885	0.0907432	0.11612	0.128128	0.104715	0.095419	0.153089	0.0748568	0.111793	0.213326	0.0905587	0.0825542	0.134639	0.101713	0.155163	0.174016	0.149739	0.134555	0.166539	0.0900861	0.10041	0.0887413	0.215703	0.0733363	0.0761613	0.0167263	0.0403663	0.0315229	0.0416974	0.057789	0.0167802	0.029414	0.016599	0.0752105	0.0192837	0.0393775	0.0203991	0.0437552	0.0330827	0.103163	0.00581434	0.0215648	0.017033	0.284427	0.647042	1.06806	2.00047	0.3873375	3.713569
5360	-14508	-14513.7	5.64081	2.848423	0.163339	0.123022	0.109637	0.11253	0.127147	0.108889	0.167926	0.0858046	0.125038	0.234598	0.0835923	0.0946664	0.101604	0.111662	0.123967	0.137804	0.161951	0.124581	0.156234	0.0780742	0.111184	0.0915079	0.233339	0.0747801	0.0502446	0.0222921	0.0157632	0.0315229	0.0373073	0.0647303	0.0221413	0.029414	0.0387251	0.063955	0.00938821	0.0275522	0.0236378	0.0395966	0.0481756	0.096785	0.0280254	0.032826	0.0106218	0.377185	0.722775	1.08166	1.81838	0.3979186	3.735583
5370	-14517.4	-14523.6	6.16953	2.490555	0.143394	0.0998983	0.131632	0.0994605	0.128827	0.0765152	0.144954	0.0845603	0.11527	0.219354	0.0888334	0.113945	0.114648	0.111929	0.106112	0.138079	0.179481	0.120183	0.139775	0.11175	0.0946258	0.11579	0.180198	0.0425046	0.0453547	0.0264445	0.0233166	0.0391311	0.0520525	0.0502437	0.0203987	0.0136032	0.0356733	0.0822635	0.0163147	0.0318715	0.0124967	0.0483613	0.0488708	0.109403	0.0398773	0.0527463	0.0214881	0.345559	0.69875	1.07852	1.87717	0.3774717	3.67163
5380	-14516.2	-14522.3	6.13917	2.140879	0.156672	0.109994	0.101226	0.117564	0.116973	0.102014	0.160978	0.0728687	0.116123	0.214294	0.0924272	0.0728025	0.108583	0.120014	0.142991	0.17493	0.168166	0.125938	0.163844	0.0938712	0.101803	0.0879672	0.205319	0.0588207	0.0475524	0.0270374	0.0304307	0.0333044	0.0172965	0.0851449	0.0140214	0.00585232	0.0319365	0.0528388	0.0156701	0.0386368	0.0512375	0.0392891	0.0459633	0.0909675	0.00974865	0.0207536	0.0120534	0.309531	0.669204	1.07315	1.94812	0.395701	3.65592
5390	-14511.5	-14517.8	6.21205	1.810728	0.1651	0.107321	0.109596	0.104262	0.144906	0.093718	0.160978	0.0854687	0.108502	0.227988	0.0961619	0.0762944	0.129573	0.0917425	0.141898	0.13684	0.163805	0.143266	0.162779	0.0801685	0.09796	0.104677	0.212285	0.0570484	0.0577858	0.0220347	0.0219148	0.0347184	0.0432508	0.0546601	0.0218177	0.0124125	0.00804974	0.0350266	0.0325873	0.0400339	0.0319968	0.0359772	0.038041	0.0876981	0.0106446	0.00897703	0.0201768	0.269584	0.633249	1.06444	2.03272	0.3985245	3.620143
5400	-14508.7	-14513.8	5.16246	2.096674	0.1651	0.10755	0.125686	0.0908744	0.132641	0.105855	0.162024	0.0821425	0.106859	0.223327	0.0664481	0.0987796	0.114625	0.119313	0.12102	0.17366	0.15843	0.140574	0.149511	0.103728	0.0802624	0.0982185	0.242466	0.0490968	0.0736959	0.0220347	0.0335604	0.025435	0.0430513	0.0688863	0.0292194	0.0239217	0.031153	0.063894	0.0165961	0.0301034	0.0127244	0.0515424	0.0318469	0.114363	0.0249708	0.0227669	0.0125286	0.304548	0.664915	1.07223	1.95831	0.3701992	3.750486
5410	-14510.9	-14516.6	5.63993	2.247507	0.209283	0.118359	0.128733	0.1061	0.148528	0.0870265	0.157826	0.0778354	0.0974771	0.220261	0.0772432	0.107024	0.0963027	0.119555	0.129233	0.144952	0.15211	0.147935	0.135605	0.0879054	0.1116	0.104526	0.211209	0.0767604	0.0524979	0.0111226	0.0196509	0.0203109	0.0365391	0.0673586	0.0125676	0.0191733	0.035353	0.046502	0.0258883	0.0395136	0.0187647	0.0454558	0.0374058	0.0976054	0.0249708	0.0329325	0.0155899	0.321132	0.678992	1.07511	1.92477	0.3821669	3.71259
5420	-14514.3	-14520.6	6.35851	2.294644	0.156142	0.112594	0.11195	0.108831	0.11264	0.0985913	0.15911	0.0961277	0.117359	0.229283	0.0854284	0.106396	0.149818	0.0842366	0.133294	0.142344	0.142148	0.111958	0.128477	0.0845428	0.0940979	0.0987726	0.225322	0.0467403	0.0366255	0.02133	0.0276869	0.0302841	0.042079	0.0910096	0.00913903	0.0197701	0.0509676	0.0515802	0.0316165	0.0456461	0.0311151	0.0277895	0.0519088	0.0854278	0.0132553	0.0260992	0.0138725	0.32608	0.683086	1.07587	1.91496	0.3756544	3.643404
5430	-14511.8	-14517.6	5.78447	2.316791	0.187646	0.120689	0.104628	0.102649	0.138972	0.0782101	0.173274	0.104002	0.124155	0.219019	0.0830927	0.098323	0.110989	0.104885	0.119687	0.173014	0.156887	0.105012	0.129271	0.07786	0.117999	0.106679	0.200516	0.0797366	0.0433488	0.0273579	0.0167425	0.0512986	0.0482417	0.0387587	0.0172921	0.0178885	0.0265726	0.0467962	0.00946957	0.0435558	0.0124354	0.0613148	0.0388906	0.11908	0.0110726	0.0311144	0.0235782	0.328369	0.684963	1.07622	1.91045	0.3760169	3.702003
5440	-14510.8	-14516.2	5.4177	1.950793	0.150265	0.128139	0.0959897	0.102893	0.135433	0.0785668	0.15688	0.0805426	0.107972	0.196783	0.0925543	0.0937968	0.104029	0.0781265	0.143276	0.133242	0.179026	0.136383	0.16807	0.0848773	0.106702	0.096328	0.207711	0.0907666	0.0471529	0.0473607	0.0367732	0.0438213	0.0379206	0.0596931	0.015028	0.0204744	0.0304057	0.0782125	0.025566	0.0507046	0.0358524	0.044291	0.0316286	0.0876805	0.0110726	0.030626	0.0306394	0.287329	0.649677	1.06871	1.99429	0.362069	3.713255
5450	-14515.2	-14519	3.78814	2.305803	0.167458	0.100574	0.130772	0.0849858	0.13033	0.074984	0.158526	0.0875227	0.135737	0.258357	0.097447	0.125862	0.122735	0.112519	0.121518	0.152935	0.147159	0.141455	0.165103	0.0647332	0.106811	0.115996	0.255649	0.0871325	0.0392626	0.0382741	0.023663	0.0444359	0.0411787	0.0779556	0.017199	0.0291891	0.0430217	0.0602925	0.0380277	0.0321466	0.0242352	0.0571957	0.0434078	0.106456	0.0155782	0.0188181	0.00440973	0.327236	0.684035	1.07605	1.91268	0.3839524	3.901048
5460	-14515.2	-14519.4	4.22415	2.487093	0.156463	0.107397	0.143867	0.0941269	0.160677	0.114437	0.150789	0.108412	0.114298	0.222126	0.0895006	0.0864534	0.144399	0.102339	0.160354	0.137083	0.172677	0.135639	0.152835	0.0787474	0.0910836	0.0972371	0.188519	0.0791902	0.0455938	0.0352196	0.0164111	0.0461682	0.0479932	0.0834019	0.0251541	0.0283755	0.031913	0.0822218	0.0339143	0.056367	0.0325051	0.0443731	0.0373414	0.0900654	0.00411495	0.02761	0.00863167	0.34523	0.69849	1.07848	1.8778	0.3570993	3.866027
5470	-14513	-14516.6	3.63486	2.031477	0.185171	0.136243	0.115857	0.0931464	0.130208	0.0971354	0.13888	0.104258	0.131494	0.214002	0.0814041	0.11315	0.118685	0.0941785	0.12334	0.165456	0.144756	0.162215	0.156252	0.0788062	0.104393	0.0937779	0.212747	0.0914855	0.0530218	0.0488961	0.0110961	0.0321084	0.0409225	0.0965549	0.0271057	0.0343712	0.0349769	0.0800443	0.0295752	0.051412	0.0243378	0.050324	0.0399282	0.103686	0.0109643	0.0331978	0.00874249	0.297003	0.65832	1.07076	1.97392	0.3573818	3.898303
5480	-14512.9	-14516.9	4.02221	2.391538	0.162549	0.117991	0.108379	0.130148	0.164165	0.104666	0.157511	0.0896168	0.131247	0.24007	0.104605	0.0849246	0.114084	0.105466	0.133748	0.117003	0.153743	0.128125	0.152777	0.0845745	0.115616	0.108811	0.238506	0.0672887	0.075705	0.0125505	0.0118936	0.0294385	0.0282617	0.0780304	0.0157371	0.0293616	0.0225128	0.062045	0.0276084	0.0462181	0.045574	0.0469875	0.0399282	0.138401	0.0160724	0.0116689	0.0283778	0.335926	0.691091	1.07728	1.8957	0.385124	3.881987
5490	-14515.1	-14520.2	5.12073	2.180161	0.14842	0.104958	0.146016	0.0978079	0.113911	0.091067	0.17368	0.0870315	0.120484	0.238058	0.107827	0.102666	0.120614	0.107982	0.153179	0.151067	0.159655	0.13506	0.104897	0.0950872	0.12057	0.120997	0.227594	0.073288	0.0571343	0.0375761	0.0137362	0.0347041	0.0468936	0.0651893	0.0133256	0.0216872	0.037066	0.0496627	0.0144522	0.0320125	0.0273808	0.0242649	0.0336034	0.108778	0.00600054	0.0234032	0.0115812	0.313872	0.672899	1.07391	1.93932	0.3857551	3.760368
5500	-14515	-14518.1	3.05678	2.210383	0.168097	0.104918	0.130988	0.112259	0.121121	0.111427	0.189731	0.111803	0.0984291	0.212155	0.0910488	0.0982566	0.118256	0.10523	0.165838	0.14875	0.148472	0.150922	0.139372	0.098424	0.10531	0.127241	0.222461	0.0669932	0.067393	0.0281448	0.0266174	0.0470145	0.0389096	0.053282	0.0225841	0.0290915	0.0380438	0.05489	0.041616	0.0552057	0.0318257	0.0653654	0.0384023	0.112168	0.012199	0.0274488	0.0309652	0.317158	0.67567	1.07446	1.93271	0.3769959	3.96867
5510	-14507.7	-14514.8	7.10864	2.0418	0.162388	0.0891763	0.119039	0.0874659	0.11329	0.0934814	0.155598	0.0720031	0.107079	0.206246	0.0838331	0.105905	0.100561	0.119945	0.121414	0.134281	0.16183	0.117223	0.134029	0.0632365	0.097895	0.0970612	0.231885	0.056113	0.067393	0.0286038	0.0254047	0.0362639	0.0453226	0.047427	0.0101115	0.0402897	0.0258282	0.0835484	0.0381738	0.032249	0.0325438	0.0405803	0.0412313	0.0860667	0.0134873	0.0119233	0.014311	0.298214	0.659386	1.071	1.9714	0.3668605	3.551738
5520	-14524.4	-14531.7	7.34595	1.865381	0.139529	0.0830838	0.123378	0.0856343	0.128496	0.0973132	0.136423	0.0903623	0.0889213	0.237621	0.0891463	0.103987	0.116407	0.0947235	0.116828	0.0958963	0.123969	0.118369	0.156276	0.0887122	0.0691857	0.0785349	0.227743	0.0597605	0.0712613	0.0313367	0.0192311	0.0488486	0.0517184	0.0729472	0.0255593	0.0343272	0.0134363	0.0697761	0.0324021	0.0365525	0.0306712	0.0468148	0.0238262	0.116365	0.0188867	0.0132563	0.00488764	0.276658	0.63989	1.06622	2.01723	0.3458041	3.512405
