Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
2111	1	-14773.3	-14782.2	8.90011	0.145483	0.0905469	0.133714	0.120057	0.103413	0.0863178	0.141163	0.0737497	0.0978233	0.184607	0.078581	0.0744317	0.0951267	0.110113	0.114606	0.163025	0.145519	0.127845	0.143059	0.102043	0.0861003	0.0846076	0.163179	0.0900386	0.0327567	0.0290254	0.0293988	0.0165611	0.0703057	0.0277652	0.0162812	0.0298444	0.0431404	0.048956	0.0368202	0.0398065	0.0264558	0.0833076	0.0254859	0.0790402	0.0214969	0.030228	0.010789	3.980657	0.283974	0.287961	0.100976	0.327089	3.452615
2112	0	-14763.6	-14774.9	11.3164	0.1686	0.090817	0.0946165	0.105154	0.108369	0.0728323	0.129044	0.0853355	0.0729866	0.180685	0.0861586	0.0902362	0.111094	0.106177	0.106401	0.133321	0.118624	0.106386	0.110485	0.0681901	0.0788338	0.0712542	0.175974	0.0255405	0.0310481	0.0462318	0.0462314	0.0201392	0.0869461	0.0272112	0.0114308	0.0546576	0.0269221	0.0560772	0.0229594	0.0424936	0.0265356	0.0458015	0.0291456	0.0597938	0.0466425	0.0187884	0.0253491	3.806845	0.267902	0.29541	0.0945856	0.342102	3.221519
2113	1	-14766.5	-14777	10.556	0.116879	0.0926511	0.0907199	0.0937603	0.0962653	0.0694663	0.138598	0.0893223	0.0914786	0.16029	0.0698387	0.0907227	0.124857	0.103717	0.125534	0.128859	0.134515	0.127251	0.128966	0.0807416	0.0817992	0.0877315	0.175802	0.105732	0.0300517	0.0380035	0.0220123	0.0402811	0.0434619	0.0242727	0.0288679	0.0280568	0.0605507	0.034397	0.0470957	0.0512235	0.0277819	0.0469619	0.0327355	0.0502317	0.0260834	0.0298711	0.0188523	3.992957	0.276059	0.290411	0.0956453	0.337884	3.286291
2114	0	-14782.3	-14791.8	9.45866	0.173424	0.0776027	0.119667	0.107801	0.104357	0.0838217	0.156418	0.0853355	0.0810273	0.165696	0.0862513	0.0893379	0.104933	0.111779	0.123005	0.157607	0.135081	0.0939859	0.117384	0.0714321	0.102395	0.096075	0.166895	0.0122882	0.0391389	0.0411592	0.0628158	0.0379051	0.105631	0.0258732	0.0369822	0.0401194	0.0269162	0.0642483	0.028503	0.0409346	0.0268591	0.0420454	0.0291456	0.04517	0.0491418	0.0173145	0.0024095	4.164373	0.268646	0.295336	0.0898465	0.346171	3.385913
2115	1	-14774.8	-14785.6	10.8658	0.132212	0.0861435	0.101151	0.0736852	0.119102	0.0741504	0.125796	0.0668614	0.103174	0.163162	0.0809864	0.091863	0.0903514	0.102312	0.115423	0.148515	0.111153	0.111407	0.125829	0.0842084	0.0817992	0.0834091	0.18381	0.0919395	0.0359913	0.0445747	0.0428807	0.0178666	0.0504417	0.0416137	0.029579	0.0295832	0.0683428	0.0524484	0.0338332	0.0257012	0.0217968	0.0368752	0.0335044	0.0815891	0.0186187	0.016833	0.0296968	3.911344	0.261623	0.306077	0.0959076	0.336392	3.260215
2116	0	-14771.7	-14782	10.2968	0.131354	0.0929465	0.0901752	0.0901014	0.127948	0.0680967	0.137832	0.0816313	0.117313	0.181347	0.0666996	0.0958207	0.0999794	0.104532	0.10027	0.128851	0.135958	0.117007	0.140033	0.0757769	0.0867404	0.0968732	0.176296	0.0313104	0.033882	0.0440702	0.0680137	0.0388574	0.0871701	0.0234256	0.0141032	0.0671457	0.0334053	0.0519219	0.0228893	0.0313368	0.0143358	0.0315321	0.0369655	0.0548337	0.0564871	0.0235308	0.00399303	3.983155	0.272032	0.277854	0.101689	0.348425	3.312794
2117	1	-14768.6	-14777.6	8.97662	0.144942	0.0857468	0.118512	0.0976446	0.0983372	0.0949922	0.130879	0.0709655	0.101505	0.186661	0.0763244	0.0760463	0.110008	0.107693	0.108177	0.119698	0.148902	0.143717	0.122697	0.0931185	0.0901461	0.0674342	0.18489	0.120039	0.0292496	0.0528861	0.0247552	0.0178666	0.0599507	0.0299205	0.0386107	0.0211604	0.0633438	0.059384	0.0369652	0.041133	0.030611	0.0632331	0.040781	0.0486831	0.0192858	0.0304604	0.0150131	4.368882	0.284358	0.293492	0.0954861	0.326664	3.422369
2118	0	-14766	-14776.6	10.6509	0.131457	0.107466	0.0988074	0.0831944	0.117992	0.0962488	0.117848	0.0939816	0.101147	0.170213	0.0881995	0.0742631	0.0855789	0.100582	0.126687	0.126635	0.132372	0.104739	0.136295	0.0712232	0.102173	0.0840918	0.202189	0.0272306	0.0443223	0.0188219	0.0578666	0.031505	0.0871701	0.0301546	0.0152268	0.0541528	0.0315591	0.0438488	0.0327656	0.0353149	0.0189613	0.0371732	0.0276608	0.0658708	0.0346017	0.0146157	0.0145136	3.994342	0.274671	0.29618	0.104735	0.324414	3.27672
2119	1	-14782.8	-14792	9.19322	0.131436	0.136737	0.13169	0.107119	0.126708	0.0845185	0.143272	0.125224	0.0773291	0.189225	0.0689256	0.0811154	0.114249	0.103392	0.096426	0.140807	0.127224	0.112279	0.12575	0.0797341	0.0992904	0.0677607	0.173296	0.0901915	0.0354891	0.0477243	0.0361064	0.00590655	0.0365648	0.0319277	0.0392793	0.016633	0.065901	0.0520718	0.0380922	0.0403291	0.0439965	0.0389277	0.027106	0.0409747	0.0321819	0.0306053	0.0159125	4.216495	0.278223	0.289292	0.0968918	0.335593	3.409431
2120	0	-14775	-14785.3	10.271	0.123495	0.0789616	0.115836	0.10762	0.126383	0.0818307	0.132144	0.0932681	0.0900529	0.185055	0.0807756	0.0813607	0.0944581	0.109676	0.113947	0.125778	0.140096	0.0960573	0.144378	0.0766113	0.106155	0.0930521	0.173946	0.0335381	0.0464838	0.022846	0.0656327	0.0128732	0.0813882	0.0194741	0.0262261	0.0664114	0.0315591	0.0587695	0.0304662	0.0426999	0.0329307	0.032617	0.0277316	0.0560116	0.0321591	0.0134609	0.0172014	3.882905	0.267851	0.272863	0.105281	0.354004	3.321418
2121	1	-14776.6	-14786.7	10.0403	0.141063	0.0914075	0.110307	0.103025	0.0941176	0.0810834	0.109986	0.0696525	0.131592	0.173154	0.0903386	0.0795265	0.107827	0.124631	0.121074	0.133522	0.165222	0.106664	0.119698	0.0797341	0.0956757	0.0800367	0.195572	0.10064	0.0227348	0.0401706	0.0198102	0.0248753	0.0666205	0.0199908	0.024247	0.0150187	0.0601599	0.0346455	0.0388132	0.0577208	0.0236689	0.0469349	0.0186687	0.0688378	0.0266953	0.0236157	0.0146577	3.737092	0.258757	0.309449	0.0942885	0.337505	3.353435
2122	0	-14768.2	-14777.8	9.57179	0.14594	0.104195	0.111495	0.0885703	0.124568	0.0627918	0.151242	0.090208	0.0902672	0.192951	0.081268	0.0903745	0.120205	0.0942554	0.0963598	0.137072	0.133791	0.122962	0.11744	0.0814441	0.112601	0.0966893	0.17912	0.0280421	0.0427983	0.0277356	0.0628276	0.0276743	0.0850691	0.0437708	0.0125071	0.0640796	0.0215253	0.0422569	0.0295517	0.0426999	0.0153687	0.0424162	0.0345125	0.0464169	0.0417667	0.0290405	0.0245714	3.89764	0.278512	0.287509	0.105638	0.328342	3.390443
2123	1	-14769.1	-14778.3	9.14468	0.158864	0.10962	0.0909867	0.0975163	0.115143	0.0800544	0.150798	0.0967001	0.0846651	0.186299	0.0863447	0.0841662	0.116533	0.136384	0.103463	0.12274	0.132502	0.129707	0.128119	0.0823206	0.105324	0.0759311	0.179484	0.103947	0.0220296	0.0577757	0.0325486	0.0162357	0.0574461	0.0286069	0.0278081	0.0289597	0.063988	0.0380257	0.0342982	0.0284462	0.0229802	0.0461512	0.0208684	0.0552322	0.0249609	0.0397936	0.0179331	4.089418	0.270506	0.289643	0.0967844	0.343067	3.421701
2124	0	-14772	-14780.6	8.62383	0.171233	0.132773	0.103477	0.093984	0.107188	0.0862321	0.134647	0.0831578	0.0828652	0.210725	0.0897774	0.0972018	0.12937	0.102576	0.122389	0.143604	0.151017	0.127836	0.132315	0.0706077	0.0710726	0.069615	0.189442	0.032017	0.0444997	0.0272184	0.0465989	0.0275477	0.107815	0.0211341	0.020892	0.0483758	0.0277689	0.0517761	0.0312989	0.0415624	0.035396	0.0396231	0.0243288	0.0506998	0.0517056	0.0191885	0.0238144	4.04575	0.259159	0.293141	0.107707	0.339993	3.476367
2125	1	-14771.9	-14780.1	8.21843	0.143759	0.0999134	0.0982194	0.120602	0.123023	0.0898808	0.146338	0.0865551	0.0798306	0.198285	0.0902331	0.0819694	0.115472	0.114222	0.137634	0.123402	0.147944	0.138963	0.126879	0.0847675	0.105688	0.0890403	0.185933	0.087466	0.0430827	0.0339565	0.0282241	0.0169167	0.0494047	0.0273138	0.032437	0.0315693	0.0542726	0.0467562	0.0418765	0.0350264	0.0243294	0.059006	0.026948	0.0648379	0.031892	0.0136715	0.0241814	4.306739	0.266437	0.295222	0.101206	0.337135	3.501723
2126	0	-14766	-14775.3	9.2701	0.144879	0.0862534	0.122268	0.0895157	0.113103	0.0930205	0.115385	0.0820947	0.0905189	0.194813	0.0877797	0.0898548	0.111019	0.10118	0.132791	0.130456	0.11545	0.145851	0.132708	0.0970926	0.100689	0.0796723	0.185815	0.0323889	0.0389848	0.0250793	0.0493121	0.0316723	0.0828262	0.0476252	0.0180433	0.0634217	0.0313186	0.0569922	0.0308253	0.0340204	0.0221791	0.0330284	0.0243288	0.0535827	0.0478018	0.0260115	0.0274797	3.922128	0.280245	0.288398	0.100927	0.33043	3.419132
2127	1	-14769.3	-14779.3	10.0714	0.150276	0.0933024	0.0957387	0.084728	0.0950293	0.0749474	0.119295	0.0833057	0.111049	0.1991	0.0909535	0.0947128	0.0975881	0.114308	0.110008	0.141015	0.109026	0.113709	0.116231	0.0856341	0.104345	0.104399	0.178798	0.118116	0.0369945	0.0390421	0.033865	0.0202659	0.0686363	0.0456083	0.0207329	0.0182732	0.0476111	0.037097	0.0313798	0.0307282	0.0370808	0.0409405	0.0295287	0.0521633	0.0215597	0.0313172	0.00906465	3.947025	0.282152	0.291705	0.0951709	0.330972	3.337505
2128	0	-14776.3	-14785.8	9.54871	0.123568	0.0980879	0.10561	0.0995296	0.122614	0.0809101	0.115069	0.0847473	0.094381	0.134825	0.0821591	0.0742611	0.106299	0.0915338	0.130901	0.165378	0.147144	0.134687	0.126535	0.0724904	0.0770668	0.108636	0.18118	0.0219515	0.043208	0.0264844	0.0546086	0.0222355	0.116449	0.0287687	0.0178839	0.0493937	0.028968	0.0664881	0.0367293	0.0301851	0.0247	0.0481451	0.0338578	0.0659951	0.0541581	0.0170633	0.0349682	4.11397	0.266569	0.282718	0.107709	0.343004	3.379855
2129	1	-14772.8	-14782.3	9.47092	0.145786	0.0858408	0.0950338	0.110893	0.090549	0.10727	0.151975	0.0791489	0.0785818	0.198784	0.0815289	0.0798868	0.113165	0.0904269	0.121473	0.128873	0.138967	0.120989	0.139414	0.075952	0.0984116	0.0841753	0.162648	0.0938995	0.029799	0.0475467	0.0478607	0.0287484	0.0478932	0.0428716	0.0247886	0.0232999	0.0411587	0.040674	0.0464631	0.0516945	0.0370808	0.0426955	0.0278023	0.071129	0.0174404	0.0194918	0.0193858	4.219358	0.265716	0.287273	0.098583	0.348428	3.381496
2130	0	-14763.5	-14773.2	9.69833	0.143784	0.10775	0.10911	0.107589	0.124025	0.0816615	0.125796	0.0741379	0.084492	0.165823	0.0708519	0.0922421	0.0995898	0.122766	0.114888	0.137088	0.134324	0.121768	0.13842	0.0813088	0.086963	0.0839091	0.179004	0.0203372	0.0259453	0.0361873	0.0622084	0.0213976	0.102547	0.0284077	0.0244391	0.0493481	0.0289938	0.0529041	0.0381278	0.0444953	0.0232962	0.0490705	0.022138	0.0610891	0.0484255	0.0289109	0.0174662	3.976737	0.271658	0.271829	0.102935	0.353577	3.373027
2131	1	-14769.5	-14779.6	10.1088	0.12359	0.0864892	0.0819925	0.120721	0.129774	0.0916355	0.139686	0.0757025	0.0833125	0.173862	0.0867558	0.0720321	0.100324	0.096827	0.119604	0.127104	0.124756	0.134025	0.123388	0.0931303	0.0746824	0.0892633	0.192998	0.0940694	0.0331802	0.0345067	0.0246669	0.0237276	0.0619608	0.0201872	0.022664	0.0379799	0.0461228	0.0380805	0.0441805	0.0317669	0.0300009	0.052477	0.0446419	0.0560073	0.0378968	0.0379362	0.0186526	3.970378	0.273691	0.287356	0.102087	0.336866	3.332361
2132	0	-14767.2	-14778.4	11.1565	0.126631	0.112008	0.0993769	0.0928705	0.124025	0.0898109	0.116543	0.07958	0.0812626	0.16944	0.10025	0.0670045	0.102789	0.0922407	0.101939	0.13256	0.126175	0.108187	0.134939	0.0623411	0.1046	0.0924711	0.188215	0.0312883	0.0307492	0.0319025	0.0609232	0.0241828	0.0733559	0.0220569	0.0228291	0.0624486	0.0319557	0.0430075	0.0329168	0.0446614	0.0271471	0.0425522	0.0193151	0.0539276	0.0400147	0.0228382	0.0197336	3.716927	0.27561	0.28465	0.100714	0.339025	3.243065
2133	1	-14768.9	-14779.5	10.644	0.134425	0.0815936	0.117243	0.120721	0.112329	0.0774049	0.131758	0.0998088	0.082508	0.178163	0.0699901	0.0896433	0.0950868	0.10918	0.108579	0.12137	0.115292	0.14294	0.14222	0.0729036	0.0910701	0.0754754	0.159284	0.104846	0.0289438	0.0373502	0.0259314	0.0271915	0.0440466	0.0305012	0.0234573	0.0178587	0.0542893	0.0316466	0.0326584	0.0315366	0.0410326	0.0467115	0.0378006	0.0460649	0.04215	0.0314608	0.0188119	3.896737	0.26861	0.289033	0.104599	0.337759	3.283279
2134	0	-14787.6	-14798.1	10.4811	0.129957	0.0998264	0.103191	0.100546	0.103399	0.0797579	0.15354	0.0691401	0.0906866	0.155138	0.0702515	0.0970704	0.0839392	0.111048	0.0927321	0.17686	0.13005	0.126252	0.137342	0.0774584	0.0862555	0.06565	0.151367	0.0449903	0.0343206	0.0268257	0.0386917	0.0204827	0.0876773	0.0223753	0.02942	0.0697188	0.0319557	0.0556116	0.05073	0.0338588	0.0228993	0.0743097	0.0291018	0.0371317	0.0521248	0.0320678	0.0210727	3.778011	0.285135	0.274436	0.107192	0.333237	3.306827
2135	1	-14768	-14777.8	9.80282	0.147533	0.0995152	0.117243	0.0650706	0.118466	0.0778822	0.129813	0.0721356	0.106066	0.201053	0.0689845	0.0854426	0.0990037	0.104302	0.121108	0.136256	0.143041	0.122626	0.115139	0.0890983	0.085309	0.0905218	0.196487	0.0742504	0.0197517	0.0444871	0.0445142	0.0128763	0.0507845	0.030125	0.0255705	0.0145988	0.0448533	0.0434701	0.0325862	0.0394266	0.0225377	0.0645323	0.038834	0.0604788	0.04215	0.0284503	0.0178991	4.289413	0.281754	0.293839	0.0967731	0.327633	3.344275
2136	0	-14772.2	-14781.9	9.64314	0.141735	0.120924	0.105442	0.0955769	0.1147	0.0877787	0.124353	0.0943272	0.0955253	0.184243	0.0816476	0.0750063	0.12202	0.106886	0.112018	0.121832	0.156058	0.103019	0.133579	0.0665197	0.07998	0.0819592	0.208631	0.0299611	0.0435984	0.0429975	0.042437	0.0306915	0.111972	0.0223089	0.00883533	0.067306	0.0219976	0.0530576	0.036152	0.0446348	0.0254267	0.0277495	0.0308498	0.0293274	0.0432787	0.0270854	0.0220996	4.02735	0.267693	0.281818	0.110353	0.340135	3.375527
2137	1	-14771.6	-14782.5	10.9496	0.152992	0.0945152	0.10409	0.0834166	0.102134	0.0614288	0.140201	0.0909834	0.0757766	0.187	0.0747835	0.0899678	0.109441	0.0852422	0.128213	0.116554	0.131801	0.125312	0.130901	0.0767834	0.0952701	0.103018	0.1732	0.0804281	0.0196129	0.0348974	0.0320388	0.043962	0.0574498	0.0396808	0.0272133	0.0163602	0.0481123	0.0392313	0.0357269	0.0347286	0.0279572	0.0448885	0.0241147	0.0520826	0.0201967	0.0237663	0.0196131	3.857699	0.289203	0.287453	0.0980808	0.325263	3.255085
2138	0	-14767.8	-14777.5	9.70813	0.135268	0.0941711	0.122082	0.114823	0.125989	0.0826823	0.137702	0.0825602	0.0947324	0.172019	0.0738343	0.0816388	0.108551	0.0976839	0.13441	0.134184	0.169393	0.121027	0.137631	0.0579924	0.080274	0.0887655	0.172112	0.0214722	0.0473432	0.0302294	0.0615391	0.0374918	0.109232	0.0443138	0.0175277	0.0521106	0.0151234	0.0472863	0.0303401	0.0454029	0.0217054	0.0335642	0.0273338	0.0432468	0.0407245	0.0152863	0.0165568	3.888647	0.263215	0.290109	0.095924	0.350752	3.377355
2139	1	-14769.8	-14779.5	9.72055	0.150538	0.0834331	0.107631	0.107319	0.111685	0.0890622	0.119698	0.0712753	0.0817555	0.203313	0.0660854	0.0795962	0.105062	0.109594	0.135796	0.155469	0.121148	0.125312	0.126806	0.0829646	0.094136	0.084741	0.189021	0.0972591	0.0245081	0.0509204	0.0310864	0.0123012	0.0423215	0.036104	0.0359684	0.0238087	0.0611565	0.0523552	0.0454156	0.044867	0.0419293	0.0344095	0.0379135	0.0450902	0.0168029	0.0207329	0.0160403	3.949578	0.27197	0.295427	0.105422	0.327181	3.372434
2140	0	-14779.3	-14789.3	10.0279	0.117813	0.0975684	0.0893157	0.107074	0.106034	0.0917051	0.138495	0.0657123	0.0964895	0.204421	0.0914482	0.0596411	0.102498	0.111648	0.11726	0.154734	0.108474	0.103516	0.154631	0.0915064	0.0825529	0.0676615	0.184477	0.0224513	0.0430204	0.0270057	0.0594428	0.0342093	0.112131	0.0384588	0.014621	0.0548052	0.0308137	0.0731698	0.0131245	0.0542578	0.0211265	0.0319014	0.0236731	0.0595907	0.0339148	0.0228368	0.0168685	4.111231	0.273166	0.279211	0.102748	0.344876	3.332097
2141	1	-14776.4	-14786.5	10.0475	0.138242	0.092527	0.128293	0.0970551	0.120436	0.0745116	0.123916	0.080306	0.0805711	0.192808	0.0962686	0.080825	0.118323	0.126356	0.0909951	0.16092	0.142599	0.1013	0.127021	0.0772092	0.101266	0.108298	0.159375	0.0916467	0.0130597	0.0281361	0.0310864	0.00888151	0.064253	0.0219456	0.030058	0.0218715	0.0602772	0.0256637	0.0562355	0.044867	0.0265792	0.0590642	0.0256066	0.0452788	0.0285525	0.0281624	0.0240647	3.704873	0.265439	0.296511	0.105275	0.332775	3.354711
2142	0	-14770.3	-14781.9	11.5591	0.119195	0.099359	0.106981	0.0761068	0.125734	0.0598839	0.114084	0.0816875	0.101116	0.162973	0.0650657	0.0805567	0.114356	0.112548	0.088722	0.120018	0.124456	0.11123	0.128767	0.0777607	0.0936551	0.080586	0.172923	0.0237752	0.0372051	0.0360399	0.0491381	0.0454822	0.091318	0.0340866	0.0103233	0.0668959	0.034871	0.0700437	0.0306331	0.033961	0.0210626	0.0478557	0.0233712	0.0380818	0.0542657	0.0142014	0.0173772	3.798684	0.273931	0.293298	0.103051	0.32972	3.197753
2143	1	-14773.9	-14783.8	9.9026	0.137827	0.0874188	0.107526	0.0970252	0.0979423	0.0852124	0.160866	0.0940153	0.099418	0.200913	0.0737413	0.0941994	0.125549	0.101675	0.124487	0.124144	0.131784	0.11486	0.1137	0.0763939	0.0901487	0.0889767	0.205743	0.0860019	0.032252	0.0249269	0.011781	0.0274769	0.0639597	0.0210149	0.0170852	0.0180739	0.0547173	0.0368122	0.0410518	0.0333034	0.0323028	0.0612261	0.0211589	0.0620848	0.0372555	0.0218148	0.0278971	3.760362	0.257199	0.304338	0.100801	0.337662	3.365762
2144	0	-14773.7	-14784.1	10.3319	0.13728	0.0954183	0.113122	0.114615	0.0793454	0.0900578	0.135644	0.0946042	0.0915234	0.154087	0.0791953	0.0746898	0.105227	0.115653	0.0849458	0.138403	0.135219	0.141074	0.128767	0.0496383	0.0854457	0.0823362	0.18201	0.0162754	0.0375313	0.0323061	0.0428288	0.033686	0.107065	0.0357304	0.0204583	0.0486412	0.0209442	0.0692536	0.0373915	0.0427572	0.0260374	0.033634	0.0304726	0.0509459	0.0445212	0.0306009	0.03422	4.078863	0.274862	0.297602	0.101206	0.32633	3.303602
2145	1	-14767.1	-14776.6	9.54464	0.131615	0.104922	0.12417	0.0912591	0.121435	0.0827272	0.140266	0.104473	0.0914749	0.168895	0.0967116	0.0819057	0.0974953	0.106262	0.114404	0.137104	0.121637	0.121774	0.140359	0.0800668	0.0992723	0.0935534	0.187777	0.11011	0.0240031	0.0423305	0.0257938	0.0178602	0.0418393	0.0206031	0.0303946	0.0168122	0.0498906	0.0527597	0.0376985	0.0392949	0.0177762	0.0548136	0.0349853	0.0515541	0.0245156	0.0160611	0.0291131	4.156569	0.286992	0.290545	0.0983987	0.324065	3.37777
2146	0	-14760.3	-14770.7	10.3896	0.136856	0.0828089	0.0908746	0.104553	0.109801	0.0918265	0.149111	0.0760585	0.083777	0.180074	0.0789072	0.0822276	0.103349	0.105207	0.108841	0.139762	0.144107	0.115429	0.129011	0.078748	0.0859992	0.0943146	0.195818	0.0301485	0.0421614	0.0172668	0.0569158	0.0162555	0.0986907	0.0279704	0.0268705	0.0594865	0.0228207	0.0558405	0.0244864	0.0380003	0.0189969	0.0358613	0.0268052	0.0609039	0.040003	0.0226938	0.0201568	3.878985	0.268368	0.286172	0.0954736	0.349987	3.309795
2147	1	-14760	-14770.5	10.508	0.138804	0.0979329	0.0961189	0.0986693	0.124337	0.0923159	0.128649	0.0898687	0.0842769	0.173992	0.0771153	0.087687	0.113244	0.10114	0.101156	0.140144	0.138335	0.121774	0.137915	0.068553	0.0926517	0.0842667	0.17204	0.0861759	0.0265245	0.0516024	0.0252256	0.0346572	0.0672404	0.0219583	0.0194105	0.0218155	0.0495602	0.0377451	0.0260978	0.0362899	0.0340766	0.0537054	0.0276802	0.0534355	0.0245156	0.0251374	0.0170503	3.830746	0.272607	0.295534	0.100012	0.331847	3.300889
2148	0	-14773.9	-14783.4	9.45287	0.13748	0.0995059	0.104559	0.128226	0.109801	0.0925668	0.136542	0.0933607	0.0995356	0.191001	0.0720675	0.091263	0.118158	0.114678	0.103862	0.141079	0.131318	0.130013	0.116781	0.0755362	0.0705831	0.0966364	0.188665	0.0304699	0.0447762	0.0218984	0.0539044	0.0324236	0.104546	0.0133986	0.0316516	0.0560958	0.031775	0.0520609	0.0349642	0.0184626	0.0173857	0.0510622	0.0121226	0.0571288	0.0438004	0.0288279	0.0189095	3.954904	0.272808	0.283785	0.100209	0.343198	3.398882
2149	1	-14768.9	-14780	11.0762	0.128072	0.0840729	0.0958231	0.11183	0.115655	0.0828381	0.141712	0.0719013	0.109093	0.154908	0.0770842	0.102904	0.0932118	0.100164	0.0893702	0.131677	0.141945	0.121774	0.11594	0.073384	0.0681919	0.0877127	0.160702	0.0935151	0.0218327	0.0326328	0.0252908	0.0183883	0.0493775	0.0274785	0.0365265	0.0189544	0.0618514	0.0460023	0.042142	0.0317875	0.029076	0.082144	0.0278319	0.0532423	0.0245419	0.0339766	0.0202281	3.950895	0.26851	0.294776	0.0956413	0.341072	3.236786
2150	0	-14771	-14780.5	9.43525	0.155136	0.0989726	0.0907163	0.100832	0.110155	0.0733055	0.121417	0.0662094	0.085973	0.192694	0.0810491	0.0838296	0.118158	0.112583	0.120563	0.146392	0.160644	0.122174	0.137919	0.0841219	0.112728	0.0959175	0.175911	0.0241879	0.0388111	0.0254976	0.0539044	0.0288929	0.085835	0.0273142	0.0199059	0.0483747	0.0401121	0.0581946	0.0196325	0.0315215	0.0379261	0.0630712	0.0213727	0.0588434	0.0351038	0.019319	0.0112428	4.024863	0.275427	0.296136	0.0940236	0.334413	3.396465
2151	1	-14764.7	-14773.8	9.05819	0.146493	0.0960532	0.0988025	0.0851652	0.141862	0.0898083	0.126988	0.0888784	0.106828	0.196564	0.0695889	0.0986736	0.127862	0.107734	0.104903	0.154773	0.13823	0.119105	0.116559	0.0864192	0.0802492	0.0969806	0.185282	0.10103	0.0201813	0.0384649	0.0241196	0.0172237	0.0485	0.0318113	0.0334537	0.0174173	0.0470714	0.0489421	0.0447652	0.0512702	0.0371624	0.0552755	0.0333593	0.0590376	0.0210388	0.0302706	0.0192255	3.87094	0.261133	0.291254	0.101206	0.346407	3.443424
2152	0	-14770.7	-14780.4	9.67331	0.129867	0.132878	0.0946334	0.0804957	0.116908	0.0928135	0.124421	0.0747329	0.10782	0.191729	0.07605	0.0806033	0.104239	0.106249	0.123553	0.133406	0.141474	0.100525	0.111715	0.076168	0.0898928	0.102431	0.180781	0.029521	0.030764	0.0377357	0.0604763	0.0288929	0.0978475	0.0316993	0.0244338	0.0483658	0.0407948	0.0705115	0.0355525	0.0378313	0.0262348	0.0386204	0.0276301	0.0451462	0.0516643	0.00545785	0.0168247	4.251691	0.282073	0.30073	0.0940675	0.323129	3.359391
2153	1	-14776.1	-14786.1	9.99448	0.146493	0.091009	0.117176	0.0891265	0.124609	0.0786761	0.144305	0.0755874	0.0815802	0.185501	0.0876465	0.0785038	0.111506	0.110509	0.119008	0.10323	0.116508	0.153206	0.123397	0.0629167	0.0841336	0.0703913	0.185802	0.0973907	0.0374467	0.0369181	0.0416192	0.0219503	0.0732317	0.0266129	0.0275934	0.0361769	0.0501838	0.0365224	0.0384744	0.042214	0.0196845	0.0502634	0.0299828	0.0417145	0.0379861	0.0315861	0.0198756	4.063528	0.273674	0.288491	0.107195	0.33064	3.33825
2154	0	-14766.1	-14775.5	9.43828	0.132395	0.0938167	0.113168	0.109526	0.112695	0.0792066	0.159324	0.0613689	0.0939173	0.174014	0.0753308	0.0929373	0.125372	0.103895	0.108545	0.134288	0.132826	0.12475	0.140551	0.0616466	0.103025	0.0897289	0.189436	0.0322858	0.0400065	0.0418124	0.0572641	0.0247086	0.102915	0.0339449	0.0234925	0.0552281	0.0299806	0.0510336	0.0239134	0.0472644	0.0282361	0.0434842	0.0108858	0.0511063	0.0426972	0.0268924	0.0262488	3.875095	0.272011	0.283868	0.0981783	0.345943	3.405162
2155	1	-14771.3	-14780.5	9.25171	0.141399	0.105153	0.113456	0.0858731	0.142464	0.0694739	0.115971	0.0763709	0.0867234	0.170726	0.0912457	0.0781259	0.0972842	0.121013	0.12305	0.146913	0.142866	0.141142	0.129843	0.0773833	0.108007	0.0990479	0.17885	0.0962631	0.0235074	0.0461573	0.0217543	0.0213445	0.045497	0.0447431	0.0165463	0.0220926	0.0554155	0.0619304	0.0303747	0.0292577	0.039859	0.0547148	0.0323169	0.0421405	0.0228688	0.0353856	0.022963	4.14886	0.273421	0.303244	0.0949182	0.328417	3.407513
2156	0	-14767.3	-14776.9	9.55687	0.129916	0.0938167	0.104479	0.0977711	0.101778	0.0939125	0.114669	0.0839084	0.113025	0.164113	0.0914696	0.0826262	0.115698	0.118782	0.112415	0.138921	0.132804	0.121479	0.123939	0.0780225	0.0898479	0.081367	0.188813	0.0391057	0.0400065	0.0256106	0.066303	0.0431483	0.104604	0.0245178	0.0221666	0.0478083	0.0341098	0.0490304	0.0370573	0.0518411	0.0362638	0.0238155	0.0188214	0.0650795	0.0356795	0.0318633	0.0204328	3.915806	0.282861	0.296806	0.100243	0.320089	3.390837
