Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
2160	-13135.1	-13103.9	-31.1999	0.8338478	0.322616	0.18072	0.220698	0.154115	0.250048	0.168258	0.301868	0.18181	0.140644	0.431234	0.146054	0.148184	0.324221	0.262896	0.286975	0.30733	0.300169	0.237524	0.300603	0.10881	0.166505	0.110498	0.504715	0.16705	0.0110074	0.0809583	0.0372477	0.0681079	0.0768838	0.10697	0.0535907	0.145939	0.0634565	0.26669	0.185268	0.0791671	0.0333661	0.0927306	0.211599	0.0813251	0.0429149	0.323415	0.0972225	0.0275011	0.366422	0.047273	0.0172992	0.485307	0.0561979	0.102738	0.420413	0.96591	2.51094	0.344992	0.378894	0.0583293	0.217784	0.4132665	7.781405
2170	-13129.3	-13103	-26.3631	0.7627732	0.365228	0.171692	0.239259	0.177241	0.255514	0.167176	0.336894	0.134817	0.176704	0.377459	0.124912	0.139771	0.210626	0.262896	0.190073	0.340022	0.32784	0.246868	0.286349	0.0574919	0.151889	0.108117	0.50325	0.145937	0.00152541	0.0674781	0.044466	0.025962	0.0481455	0.0965982	0.0805408	0.122724	0.0634565	0.198346	0.195148	0.109835	0.0174123	0.0898787	0.189956	0.114937	0.00916135	0.183259	0.102387	0.0266145	0.388894	0.0405565	0.0273791	0.447272	0.0692832	0.0876165	0.391703	0.946081	2.5746	0.356792	0.372337	0.061264	0.209607	0.3778455	7.259241
2180	-13131	-13101	-29.9232	0.7567123	0.356194	0.120675	0.217942	0.14961	0.208882	0.152441	0.299133	0.203653	0.150567	0.331922	0.137435	0.127148	0.241332	0.225267	0.24758	0.327688	0.247608	0.240785	0.285408	0.0828729	0.185553	0.120295	0.634508	0.157085	0.00880048	0.0747456	0.104437	0.109431	0.0557833	0.0117251	0.0685451	0.124529	0.0687199	0.314101	0.268585	0.0932516	0.0235399	0.0903979	0.287126	0.0649782	0.0374013	0.257316	0.0966917	0.0261096	0.38555	0.0420303	0.0256345	0.464477	0.0561986	0.0863204	0.389104	0.944199	2.58038	0.357291	0.373361	0.0605189	0.208828	0.3709101	7.611692
2190	-13145.7	-13113.3	-32.4547	0.7357718	0.298067	0.16867	0.19658	0.205869	0.210894	0.18098	0.317247	0.146858	0.138023	0.331198	0.16722	0.150876	0.281066	0.318293	0.251697	0.364754	0.414851	0.208293	0.257649	0.145705	0.192962	0.156957	0.505268	0.206577	0.026691	0.0647115	0.0789998	0.0371534	0.0860745	0.0230942	0.0264324	0.144471	0.040241	0.303429	0.159448	0.0734986	0.0333892	0.123437	0.336694	0.116019	0.0529933	0.194879	0.11397	0.0300048	0.424429	0.0390516	0.0313233	0.428174	0.0470168	0.0818396	0.37993	0.937436	2.60079	0.352075	0.373573	0.0579275	0.216425	0.3692453	7.852179
2200	-13140.9	-13114.4	-26.4972	0.8059019	0.335413	0.165083	0.235474	0.136538	0.170134	0.158481	0.254648	0.117406	0.16727	0.421453	0.108899	0.209329	0.281066	0.233409	0.253853	0.327408	0.320567	0.208293	0.27018	0.0904878	0.180837	0.113934	0.505268	0.142269	0.0286091	0.0450345	0.0382174	0.0548924	0.136517	0.0772596	0.0486729	0.115206	0.0848994	0.250921	0.130511	0.103669	0.0549456	0.121065	0.181727	0.0528521	0.0332633	0.249026	0.0816986	0.0336565	0.385389	0.0512913	0.0155842	0.465074	0.0490048	0.096814	0.409499	0.958577	2.53511	0.347138	0.364414	0.0646938	0.223754	0.3587176	7.296688
2210	-13128.2	-13106.4	-21.7976	0.9347622	0.347375	0.150395	0.259391	0.138812	0.214171	0.182704	0.286947	0.139111	0.164644	0.365459	0.119857	0.134714	0.184387	0.205498	0.20076	0.403361	0.307959	0.246456	0.231474	0.0756251	0.143158	0.135914	0.545534	0.141623	0.0281935	0.0325257	0.0563644	0.0229724	0.101495	0.0344039	0.0646161	0.107585	0.0614093	0.178804	0.149331	0.0635904	0.0156089	0.0468129	0.211732	0.0312437	0.0145038	0.207682	0.132968	0.0323109	0.387525	0.0560039	0.0302162	0.446008	0.0479352	0.12376	0.456225	0.988289	2.43173	0.342334	0.378001	0.0632472	0.216418	0.3984404	6.887171
2220	-13134.4	-13108.5	-25.8724	0.8391612	0.344219	0.18461	0.181767	0.186864	0.205851	0.175524	0.226575	0.190261	0.145012	0.384734	0.0939672	0.155579	0.243163	0.276441	0.220129	0.369431	0.380204	0.236042	0.254678	0.110609	0.109598	0.0905974	0.514757	0.187519	0.0322034	0.0464533	0.0705072	0.0480334	0.0359354	0.0577251	0.0646161	0.149405	0.0554617	0.303492	0.181058	0.0604946	0.0520676	0.085653	0.139964	0.051811	0.015541	0.202415	0.13035	0.0318043	0.424332	0.0499422	0.040931	0.424302	0.0286881	0.10386	0.422435	0.967242	2.50646	0.344183	0.378313	0.0652271	0.212277	0.3927401	7.251318
2230	-13136.2	-13108.7	-27.5709	0.7505762	0.301551	0.130155	0.171603	0.142325	0.25759	0.124349	0.240228	0.18084	0.169082	0.360269	0.178232	0.155463	0.316448	0.229368	0.238424	0.364919	0.33005	0.269727	0.27191	0.0958055	0.169197	0.128385	0.602333	0.157075	0.0319335	0.0425698	0.0680389	0.0400118	0.0383608	0.0121312	0.0934341	0.0763229	0.0844206	0.245028	0.241754	0.0628404	0.0381364	0.0409685	0.207562	0.100649	0.05205	0.246088	0.0651812	0.0292121	0.369611	0.0664612	0.0271834	0.48104	0.0264921	0.0850078	0.386448	0.94226	2.58628	0.342786	0.387703	0.0691414	0.200369	0.3462897	7.37281
2240	-13131.2	-13106.7	-24.5279	0.8843175	0.356905	0.184741	0.212217	0.172453	0.24043	0.159037	0.259301	0.161123	0.1577	0.364831	0.120733	0.138195	0.193179	0.25926	0.183004	0.427795	0.260658	0.195017	0.301128	0.0677814	0.160456	0.0989862	0.474613	0.122813	0.0106136	0.0693714	0.0818975	0.0888314	0.0994348	0.0275218	0.0893882	0.11332	0.0502016	0.2523	0.135049	0.107899	0.0329003	0.0408363	0.170122	0.121443	0.0479472	0.214579	0.112327	0.0307594	0.379653	0.0441771	0.0362744	0.456921	0.0522148	0.113334	0.438989	0.977835	2.46984	0.357711	0.365792	0.0633231	0.213174	0.3709675	7.138341
2250	-13146.9	-13113.2	-33.7091	0.7957497	0.334546	0.167117	0.256567	0.186208	0.303788	0.0850994	0.303441	0.189304	0.167808	0.400286	0.140199	0.170285	0.289605	0.32503	0.269323	0.380251	0.37288	0.235897	0.25856	0.11976	0.22882	0.102941	0.475376	0.2029	0.00243126	0.0693714	0.104691	0.0755353	0.0429665	0.0985527	0.0763475	0.167037	0.0726186	0.208848	0.240606	0.0725952	0.0693037	0.0569863	0.193925	0.0684569	0.0480152	0.265466	0.11267	0.019873	0.401645	0.0599035	0.0418103	0.437798	0.0389701	0.094654	0.405417	0.95577	2.54416	0.352876	0.383785	0.0543046	0.209035	0.361658	8.012413
2260	-13154	-13110.5	-43.4423	0.7660571	0.406953	0.172137	0.240004	0.15044	0.204569	0.239253	0.395148	0.191806	0.166181	0.431445	0.183802	0.182369	0.32059	0.293903	0.231481	0.536874	0.484526	0.37082	0.284748	0.137795	0.153533	0.102349	0.598223	0.257539	0.000943287	0.0693714	0.0572621	0.11942	0.0830648	0.061533	0.101092	0.136874	0.0683036	0.199322	0.272526	0.118014	0.0308583	0.139599	0.268427	0.0576567	0.00809485	0.285084	0.155138	0.0230288	0.32839	0.0488023	0.0200651	0.503507	0.0762073	0.0883184	0.393101	0.947087	2.57149	0.340659	0.385389	0.0640436	0.209909	0.3546621	8.969069
2270	-13146.3	-13111	-35.3111	0.6912683	0.335384	0.244113	0.259727	0.222353	0.259789	0.189138	0.309625	0.168661	0.159142	0.466418	0.178334	0.219998	0.272231	0.233922	0.216004	0.377116	0.333554	0.268235	0.265938	0.140615	0.146241	0.0905913	0.512093	0.158291	0.000367942	0.0515248	0.0875023	0.0899071	0.0832922	0.0417252	0.0589232	0.107705	0.0683036	0.28444	0.252889	0.105376	0.0306818	0.0744944	0.267308	0.0716658	0.0216991	0.285084	0.0984403	0.0254628	0.402485	0.0382182	0.0197897	0.429551	0.0844927	0.0723242	0.359381	0.921589	2.64671	0.343607	0.381425	0.0554813	0.219487	0.3818923	8.108843
2280	-13136.2	-13104.6	-31.6214	0.7517434	0.364343	0.157488	0.206533	0.14077	0.278859	0.152455	0.281609	0.15739	0.156135	0.406576	0.0930436	0.204115	0.273944	0.313993	0.210529	0.364118	0.268814	0.243398	0.255491	0.140679	0.178885	0.172108	0.654549	0.200225	0.00078491	0.0910828	0.0870362	0.0336248	0.0496761	0.0443155	0.0699362	0.0747792	0.0482125	0.286433	0.250783	0.0651177	0.0133822	0.12948	0.228684	0.0571144	0.0501818	0.232743	0.0891375	0.0273448	0.402352	0.0437564	0.0257876	0.435167	0.0655917	0.0852575	0.386955	0.942631	2.58516	0.349437	0.366167	0.0633957	0.221	0.3509942	7.778555
2290	-13149.1	-13111	-38.189	0.8512483	0.387747	0.189776	0.180142	0.173703	0.238191	0.299351	0.2903	0.15739	0.151921	0.44338	0.181216	0.108397	0.355988	0.386646	0.363445	0.444687	0.309287	0.264337	0.274607	0.124132	0.186846	0.118664	0.69059	0.171536	0.0204754	0.0179628	0.0540153	0.103083	0.0337971	0.0906638	0.0710909	0.130208	0.0391053	0.200625	0.173538	0.0944698	0.0272967	0.103253	0.306427	0.113637	0.0616758	0.251977	0.10333	0.0221341	0.368717	0.0497597	0.0245346	0.48813	0.0467245	0.106408	0.426977	0.970203	2.49641	0.357647	0.369842	0.0646404	0.207871	0.369785	8.488912
2300	-13143.6	-13106.2	-37.3042	0.8353859	0.529809	0.211746	0.21559	0.142962	0.294349	0.196275	0.37816	0.182218	0.178342	0.401192	0.120434	0.214387	0.248687	0.304468	0.218993	0.468105	0.309287	0.272784	0.281193	0.114512	0.237705	0.179282	0.550818	0.197374	0.0144192	0.02375	0.0649504	0.0180934	0.119732	0.0441218	0.100949	0.0770581	0.0497276	0.265528	0.183703	0.101996	0.0209913	0.0289562	0.293372	0.0664647	0.0167776	0.280188	0.173165	0.0232162	0.352966	0.0504638	0.0175752	0.495037	0.0607426	0.103063	0.421	0.966297	2.50964	0.361843	0.369232	0.0614923	0.207433	0.357997	8.392614
2310	-13136.1	-13103.8	-32.2549	0.7217433	0.315478	0.199722	0.256896	0.121159	0.293287	0.149502	0.357038	0.162101	0.160723	0.381313	0.156784	0.142072	0.265142	0.281527	0.254619	0.364257	0.207773	0.30192	0.349869	0.103133	0.187837	0.142414	0.652184	0.122565	0.00521166	0.0611141	0.067491	0.00642837	0.0601955	0.0496287	0.0539457	0.132861	0.0473527	0.255952	0.203447	0.0974014	0.0507213	0.0677574	0.2003	0.0676798	0.0311207	0.284048	0.151404	0.0292781	0.302089	0.0598125	0.0164588	0.536839	0.0555225	0.0788374	0.373611	0.932667	2.61488	0.347889	0.376562	0.0712447	0.204305	0.3522921	7.823377
2320	-13135.3	-13103.2	-32.1531	0.7292407	0.428447	0.210829	0.196189	0.120361	0.265941	0.155067	0.30878	0.200748	0.132496	0.362971	0.111217	0.143115	0.217693	0.258878	0.230651	0.339147	0.296526	0.305497	0.333104	0.106354	0.254824	0.108269	0.593609	0.181024	0.0247119	0.0400498	0.0705563	0.0345768	0.0798378	0.0749903	0.0608943	0.153903	0.0678497	0.237499	0.164289	0.0969587	0.0486736	0.0292265	0.214625	0.0691594	0.0528665	0.268779	0.166756	0.0360342	0.306805	0.0497874	0.0219306	0.546946	0.0384964	0.0804418	0.377006	0.93524	2.60731	0.352819	0.369144	0.0719567	0.206081	0.3732578	7.81794
2330	-13141.7	-13114.1	-27.622	0.7770286	0.477936	0.125561	0.210015	0.204481	0.191564	0.146674	0.308552	0.140286	0.157495	0.296789	0.107521	0.132551	0.21254	0.270188	0.254718	0.475741	0.262072	0.235066	0.277099	0.0805967	0.219118	0.0915006	0.516888	0.112473	0.0100943	0.0512441	0.0806222	0.0548794	0.0725746	0.0685427	0.0922928	0.103138	0.0678497	0.308338	0.130461	0.0774355	0.0368324	0.0885677	0.207332	0.0549977	0.00121807	0.226339	0.153133	0.0377853	0.328106	0.0536972	0.0296942	0.511178	0.0395399	0.0906621	0.397718	0.950381	2.56124	0.343319	0.372628	0.07209	0.211963	0.3528904	7.393316
2340	-13139.6	-13109.1	-30.455	0.7287756	0.332682	0.20542	0.21346	0.136641	0.247087	0.186277	0.27319	0.128097	0.175386	0.387639	0.202612	0.134251	0.298293	0.266434	0.260412	0.337571	0.30283	0.265863	0.233026	0.108966	0.156318	0.104876	0.664595	0.0985727	0.028285	0.0247852	0.0547108	0.0146519	0.0593196	0.0160128	0.0542819	0.177301	0.00859368	0.205811	0.238865	0.105433	0.0690496	0.0931569	0.322142	0.119076	0.0051007	0.203049	0.127711	0.0249804	0.362901	0.0636329	0.0208133	0.49221	0.0354625	0.0803423	0.376797	0.935082	2.60778	0.353929	0.372956	0.0665113	0.206604	0.3846077	7.647838
2350	-13136.7	-13107.1	-29.624	0.6971746	0.327843	0.216923	0.240755	0.128646	0.247307	0.184094	0.254467	0.142856	0.163282	0.378162	0.128909	0.167861	0.297513	0.221255	0.221037	0.363219	0.350299	0.189946	0.272835	0.158566	0.165544	0.104876	0.651731	0.153448	0.0373421	0.0604929	0.0521585	0.0199652	0.0483812	0.0460774	0.0706821	0.109268	0.0601171	0.21406	0.150523	0.0768027	0.0690496	0.10535	0.283543	0.126882	0.0455686	0.133045	0.103461	0.0320537	0.322	0.0563784	0.0235679	0.523484	0.042516	0.0735849	0.362194	0.923817	2.6404	0.344877	0.385148	0.063562	0.206413	0.3348005	7.544146
2360	-13132	-13111.1	-20.8915	0.8152406	0.31543	0.137236	0.221624	0.11424	0.236666	0.154834	0.290831	0.110152	0.192856	0.32892	0.124418	0.164377	0.217296	0.209754	0.19068	0.325813	0.248908	0.202631	0.226504	0.105308	0.160837	0.126286	0.422465	0.126994	0.0186844	0.0281723	0.057424	0.0439533	0.055983	0.0287116	0.0746345	0.0961374	0.0515728	0.16973	0.188297	0.080976	0.0690496	0.0732218	0.328487	0.0467627	0.0737287	0.230531	0.0699153	0.0355661	0.365925	0.0632972	0.0286704	0.473078	0.0334642	0.0987974	0.413198	0.96109	2.52691	0.343598	0.367035	0.0713856	0.217982	0.3507165	6.741032
2370	-13139.4	-13115.4	-24.0168	0.8861827	0.308699	0.143829	0.169699	0.195174	0.238759	0.162992	0.253132	0.106197	0.154223	0.376725	0.206171	0.105619	0.217296	0.194101	0.206033	0.350023	0.342183	0.228233	0.199945	0.0961888	0.188554	0.129418	0.502332	0.175738	0.0162275	0.0459018	0.0465994	0.0344141	0.110206	0.0605999	0.0487248	0.0906072	0.0721864	0.193589	0.169435	0.119769	0.0226284	0.0888902	0.194343	0.0758065	0.0321473	0.249483	0.165249	0.0354648	0.369938	0.0553555	0.0297742	0.47173	0.0377372	0.113723	0.43965	0.978246	2.46838	0.348575	0.359685	0.0704805	0.22126	0.3291209	7.088072
2380	-13132.2	-13110.4	-21.8034	0.9410627	0.234544	0.166554	0.243295	0.161831	0.226996	0.156516	0.263463	0.198289	0.198323	0.417271	0.0909593	0.151589	0.184503	0.242911	0.186508	0.244591	0.286825	0.255406	0.190546	0.114842	0.160881	0.103024	0.515678	0.170172	0.00567245	0.0211009	0.0635216	0.0682225	0.0635317	0.0671867	0.0676706	0.084867	0.0457566	0.171414	0.168142	0.106319	0.0218711	0.122826	0.272652	0.0758065	0.0118519	0.18005	0.10636	0.0355309	0.369642	0.0568422	0.023838	0.482187	0.0319596	0.125049	0.458291	0.989504	2.42716	0.358731	0.367378	0.0665933	0.207297	0.3793251	6.890336
2390	-13126.6	-13107	-19.5911	0.9644187	0.314147	0.166182	0.181942	0.107373	0.196417	0.171753	0.223384	0.176002	0.151022	0.378503	0.117649	0.138769	0.195857	0.28875	0.138842	0.339442	0.342913	0.181029	0.288738	0.074055	0.144651	0.129379	0.417353	0.149085	0.0101545	0.0260611	0.0737504	0.0487686	0.0760385	0.0233643	0.0815917	0.0936244	0.0612942	0.181321	0.16995	0.0665719	0.0526647	0.0928028	0.167346	0.120561	0.0374699	0.18005	0.101806	0.0306221	0.349613	0.0582016	0.0338011	0.487875	0.0398874	0.129801	0.465789	0.993845	2.41057	0.36001	0.362883	0.0651425	0.211965	0.3749176	6.678427
2400	-13132.5	-13113.9	-18.5994	0.8815612	0.333073	0.123728	0.176833	0.149709	0.211811	0.1332	0.241707	0.131039	0.143438	0.341351	0.119044	0.137669	0.176603	0.195646	0.146804	0.266161	0.330533	0.210591	0.243953	0.0941542	0.159162	0.124555	0.576031	0.149085	0.0457647	0.0125066	0.107888	0.0862521	0.062229	0.0185602	0.096198	0.0921244	0.0612942	0.221274	0.152446	0.0456545	0.0314207	0.0748457	0.169917	0.0302887	0.054485	0.156152	0.109049	0.0320628	0.342603	0.0662151	0.0241117	0.501872	0.033135	0.11276	0.438011	0.977223	2.47201	0.354881	0.358983	0.0712099	0.214927	0.3450407	6.544232
2410	-13128.3	-13108.9	-19.3456	0.7908991	0.345711	0.155109	0.171129	0.162349	0.236288	0.1622	0.28668	0.121859	0.128457	0.294377	0.104301	0.145527	0.231741	0.23046	0.215717	0.359734	0.232541	0.213637	0.244932	0.0866457	0.128814	0.121124	0.462984	0.142952	0.0307755	0.030379	0.020717	0.017097	0.0931278	0.0656419	0.0662627	0.118031	0.0725042	0.143327	0.14078	0.0671013	0.0626802	0.0572156	0.187941	0.0460963	0.0320629	0.202114	0.134289	0.0315589	0.325419	0.0582094	0.0279903	0.516689	0.0401339	0.0936207	0.403444	0.954401	2.54853	0.359956	0.360733	0.0664291	0.212881	0.3251859	6.573411
2420	-13132	-13111.6	-20.3529	0.7832143	0.271409	0.189095	0.173649	0.0978751	0.185402	0.134784	0.281787	0.136966	0.164151	0.375834	0.138652	0.171449	0.224029	0.297509	0.20775	0.330345	0.316028	0.24573	0.225613	0.0582005	0.147837	0.0740852	0.451766	0.118065	0.0227942	0.0663593	0.0597154	0.0581475	0.0623868	0.00782679	0.0449329	0.131149	0.0498642	0.22745	0.149197	0.116601	0.0403604	0.0270611	0.171407	0.0973259	0.0488679	0.161155	0.109279	0.0321609	0.32418	0.0558642	0.0147369	0.514722	0.0583356	0.0919822	0.400287	0.952193	2.55554	0.361962	0.358965	0.0694637	0.209609	0.3884716	6.66989
2430	-13132.7	-13115.5	-17.2126	0.9568885	0.297359	0.0917816	0.21725	0.145404	0.296388	0.150566	0.251278	0.139976	0.144517	0.284277	0.122932	0.162882	0.220041	0.204868	0.185179	0.314481	0.227013	0.164618	0.278908	0.0823195	0.168548	0.109661	0.498488	0.116887	0.0187799	0.0576645	0.045601	0.0565222	0.0595891	0.027935	0.037589	0.0770486	0.0841436	0.176243	0.159226	0.0730881	0.0484384	0.0631269	0.242023	0.040083	0.0307422	0.15487	0.109279	0.0350313	0.344139	0.0568945	0.0153086	0.473854	0.0747725	0.128274	0.463399	0.992472	2.41586	0.350666	0.371967	0.0742992	0.203068	0.367202	6.437615
2440	-13128.5	-13108.5	-19.92	0.8668285	0.272534	0.129213	0.140517	0.128752	0.239201	0.149313	0.281098	0.163143	0.104673	0.339577	0.102394	0.162056	0.180648	0.210065	0.204292	0.310223	0.290004	0.172298	0.264098	0.0905594	0.15086	0.151246	0.512438	0.148876	0.0399694	0.0411788	0.04815	0.0573704	0.0510943	0.0536687	0.0278405	0.102162	0.0623853	0.196054	0.206384	0.0753079	0.0497253	0.0610163	0.240377	0.0562803	0.0587686	0.234365	0.109279	0.0342493	0.319006	0.0678745	0.0156951	0.521621	0.0415546	0.109679	0.43271	0.973881	2.48373	0.345895	0.372181	0.0746323	0.207292	0.379921	6.669455
2450	-13128.8	-13106.1	-22.7485	0.8321979	0.324799	0.221559	0.215255	0.136254	0.23811	0.122748	0.274003	0.146303	0.140354	0.331758	0.116238	0.117735	0.211402	0.355641	0.215961	0.354697	0.211501	0.227591	0.268185	0.0732909	0.144295	0.104695	0.502259	0.0942074	0.0143324	0.0581958	0.0416835	0.0222324	0.0881543	0.0733454	0.095013	0.0981571	0.0450844	0.121504	0.17532	0.0904832	0.0735041	0.0370342	0.271082	0.0889445	0.0440865	0.239161	0.109279	0.0352637	0.373447	0.0435498	0.0280499	0.475522	0.0441666	0.102389	0.419781	0.965492	2.51234	0.356775	0.362828	0.0659967	0.2144	0.3906171	6.935437
2460	-13122.7	-13110.7	-12.0547	0.9214581	0.242979	0.144059	0.202816	0.118074	0.189427	0.10446	0.210116	0.0963971	0.151816	0.33115	0.109626	0.12927	0.178407	0.20947	0.172524	0.420273	0.23718	0.202457	0.220203	0.07397	0.120413	0.0958724	0.413472	0.180781	0.0415715	0.0379956	0.051292	0.0271072	0.0416359	0.00102632	0.0374762	0.088634	0.0424828	0.153157	0.141795	0.0500921	0.0397378	0.0469363	0.175686	0.0763936	0.0485854	0.157241	0.0932521	0.0374311	0.393312	0.0609152	0.0297132	0.435683	0.0429454	0.121028	0.451801	0.985661	2.44151	0.346884	0.372723	0.0601815	0.220212	0.3852629	5.90731
2470	-13125.1	-13103	-22.1368	0.825806	0.312241	0.155071	0.192354	0.116233	0.227517	0.145304	0.216295	0.194362	0.142496	0.362697	0.114452	0.153139	0.231967	0.225494	0.158863	0.355587	0.272671	0.220871	0.278525	0.0987999	0.18545	0.11823	0.496894	0.186577	0.00962067	0.0240083	0.0563831	0.0531723	0.0634626	0.019904	0.106665	0.088634	0.0656854	0.140553	0.138997	0.0630106	0.0207268	0.0348214	0.293842	0.0952305	0.0620401	0.281362	0.090808	0.0274594	0.364218	0.0520805	0.0299857	0.475899	0.050357	0.101037	0.41732	0.963857	2.51779	0.362082	0.364335	0.0665622	0.207021	0.3720273	6.871019
2480	-13134.8	-13106.2	-28.6704	0.7947372	0.403469	0.157857	0.237449	0.170222	0.207862	0.171996	0.257255	0.175849	0.153082	0.420307	0.123988	0.126959	0.301279	0.196505	0.259565	0.271827	0.286936	0.236502	0.266495	0.11229	0.169606	0.11823	0.577052	0.158505	0.0394875	0.0437742	0.0563831	0.0655735	0.0546824	0.0295609	0.10094	0.101028	0.111639	0.242786	0.139856	0.0771098	0.0181382	0.0744435	0.231768	0.13855	0.00194896	0.305164	0.114069	0.0221273	0.363628	0.0633967	0.022017	0.473348	0.0554833	0.0944384	0.405007	0.955486	2.54507	0.358428	0.375787	0.0624182	0.203367	0.3576384	7.507987
2490	-13134.9	-13112.7	-22.2041	0.8271599	0.381285	0.137674	0.221266	0.123612	0.176395	0.179261	0.236773	0.143905	0.128317	0.296123	0.180247	0.116376	0.1883	0.286261	0.301508	0.392256	0.33764	0.171357	0.234514	0.0908725	0.14352	0.124472	0.463846	0.167288	0.0310791	0.0301732	0.0592679	0.0340652	0.0383595	0.0286253	0.121508	0.112986	0.0597185	0.207788	0.158892	0.0597919	0.0118912	0.0699058	0.173636	0.0632725	0.0172256	0.262754	0.114437	0.0282817	0.386665	0.0588241	0.0244503	0.462047	0.0397316	0.101324	0.417843	0.964205	2.51663	0.360339	0.371229	0.0639967	0.204436	0.3754493	6.878447
2500	-13132.9	-13113.7	-19.1371	0.9385482	0.325831	0.117037	0.13786	0.150064	0.239987	0.170141	0.23461	0.128306	0.154945	0.353224	0.116777	0.138689	0.197654	0.284805	0.211792	0.280253	0.3001	0.181265	0.218186	0.12409	0.146574	0.124472	0.469337	0.181903	0.0225828	0.0782972	0.0601725	0.0334637	0.0951119	0.0259137	0.0415045	0.108708	0.0665291	0.199342	0.154317	0.117637	0.0378144	0.0570954	0.153008	0.0695424	0.00219885	0.214299	0.097235	0.0296664	0.36455	0.0557902	0.0200335	0.478	0.0519601	0.124535	0.457468	0.989021	2.42897	0.359959	0.370838	0.0674274	0.201776	0.4039792	6.622672
2510	-13139.8	-13112.8	-26.9525	0.9386709	0.374184	0.193983	0.16017	0.146073	0.209877	0.206418	0.26098	0.258533	0.173712	0.371342	0.123547	0.150437	0.217943	0.224171	0.170069	0.351801	0.325012	0.264153	0.215802	0.109796	0.193593	0.0889446	0.577338	0.177296	0.0481487	0.0287141	0.0894476	0.0116448	0.0761512	0.0342758	0.0524918	0.122758	0.0617407	0.326303	0.142992	0.127683	0.0180573	0.0786228	0.181818	0.0725723	0.0255504	0.257868	0.102253	0.0299646	0.397877	0.0515085	0.0246393	0.436694	0.0593164	0.12456	0.457509	0.989045	2.42889	0.334372	0.378409	0.0639877	0.223231	0.3691191	7.404268
2520	-13138.2	-13111.2	-27.0916	0.7588889	0.346007	0.175333	0.188725	0.152138	0.261102	0.156368	0.31291	0.188195	0.151886	0.410281	0.158375	0.138743	0.189224	0.210518	0.259515	0.291426	0.350337	0.221998	0.265739	0.144313	0.135704	0.0913731	0.534353	0.175744	0.0118683	0.0533765	0.0612933	0.0217441	0.0337532	0.025265	0.0653485	0.050969	0.0825048	0.190885	0.123579	0.0831812	0.101482	0.0888913	0.21396	0.109694	0.0750737	0.327443	0.0991913	0.0301951	0.360646	0.0628253	0.0250282	0.471743	0.0495626	0.0867859	0.39004	0.944879	2.5783	0.359611	0.366799	0.0674317	0.206159	0.331318	7.32981
2530	-13138.3	-13115.6	-22.6261	0.8472158	0.269041	0.233226	0.1779	0.13108	0.233757	0.114411	0.191932	0.129461	0.151543	0.340932	0.144233	0.164366	0.1959	0.281116	0.189462	0.337063	0.327296	0.217659	0.230203	0.138386	0.142624	0.0798325	0.561308	0.142837	0.0174553	0.024472	0.0432669	0.058429	0.0584268	0.0370893	0.0612682	0.113379	0.0825048	0.208579	0.154358	0.0814538	0.117501	0.0731208	0.225237	0.0614901	0.0477033	0.227508	0.111848	0.0250395	0.377549	0.0581654	0.0182749	0.480325	0.0406466	0.105559	0.425471	0.969226	2.49974	0.360693	0.368346	0.0636084	0.207353	0.3797758	6.930661
2540	-13136.3	-13104.5	-31.7495	0.8081027	0.346639	0.189729	0.184265	0.207759	0.223962	0.185181	0.274931	0.142027	0.181284	0.454183	0.107135	0.160929	0.284249	0.314428	0.21129	0.324601	0.341182	0.320428	0.276648	0.0690839	0.148912	0.141518	0.667223	0.1879	0.0347445	0.0332481	0.0695679	0.00237825	0.064379	0.0378349	0.105594	0.102772	0.0444581	0.285274	0.199331	0.0814538	0.0669449	0.0776794	0.199676	0.103317	0.00160058	0.254746	0.112591	0.0265265	0.317075	0.0507532	0.0208444	0.50933	0.0754707	0.0972817	0.410376	0.959175	2.53317	0.354834	0.367696	0.0724506	0.205019	0.3834498	7.823078
