Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1198	0	-13146.1	-13121.5	-24.6539	0.8059172	0.279911	0.128558	0.181851	0.131687	0.152245	0.199161	0.283382	0.116625	0.137614	0.368963	0.128006	0.11891	0.220541	0.224911	0.229319	0.462398	0.236289	0.2247	0.208251	0.108129	0.188814	0.139465	0.616311	0.0698873	0.0737986	0.0254481	0.0484585	0.297144	0.0408692	0.0759872	0.0166588	0.0968136	0.28258	0.150071	0.0472521	0.0391084	0.132531	0.0792703	0.164805	0.070099	0.148322	0.0876184	0.0796007	0.0255544	0.46676	0.0528718	0.0243171	0.375482	0.0550143	0.0968172	0.409505	0.958581	2.5351	0.352567	0.375355	0.0553107	0.216767	0.3351081	7.112364
1199	1	-13142.6	-13106.8	-35.7843	0.712121	0.335062	0.141593	0.271674	0.141928	0.387645	0.13813	0.266626	0.110234	0.21339	0.420548	0.125276	0.157297	0.27283	0.30724	0.223139	0.397507	0.324442	0.298476	0.244384	0.146756	0.15424	0.123432	0.616244	0.131097	0.0520485	0.0699866	0.0727478	0.0376639	0.110612	0.010204	0.0828166	0.129413	0.11857	0.21911	0.231658	0.0951765	0.058844	0.0507935	0.252062	0.0682355	0.126822	0.310023	0.124125	0.0236207	0.410005	0.0512038	0.0278835	0.446407	0.0408797	0.076779	0.369193	0.929279	2.62475	0.328805	0.390133	0.0610908	0.219971	0.3336468	8.1701
1200	0	-13142.2	-13111.8	-30.3978	0.8857524	0.278806	0.152238	0.247667	0.213773	0.283747	0.144108	0.307038	0.17951	0.153436	0.506667	0.121134	0.127254	0.249394	0.213821	0.28905	0.305864	0.332134	0.272622	0.230894	0.097025	0.159694	0.130146	0.547431	0.0770397	0.0703536	0.0506493	0.0462397	0.183901	0.0578462	0.0597351	0.0188354	0.100065	0.15843	0.245599	0.101361	0.0109001	0.132531	0.098514	0.240238	0.0829986	0.270538	0.126155	0.0505965	0.0228082	0.451275	0.0517604	0.024949	0.40789	0.0413176	0.113633	0.439497	0.978151	2.46872	0.348149	0.374762	0.0564984	0.220591	0.394664	7.725978
1201	1	-13132.8	-13104.3	-28.4665	0.7633347	0.304732	0.168876	0.188898	0.167961	0.327427	0.146525	0.248068	0.152914	0.16168	0.370769	0.215018	0.124842	0.262317	0.280982	0.233869	0.427462	0.235926	0.252526	0.250281	0.10436	0.15789	0.111375	0.674106	0.186668	0.0189897	0.0327848	0.0468224	0.0446896	0.0709985	0.0153275	0.0591463	0.160694	0.0597203	0.250847	0.137848	0.0989715	0.0445925	0.00738902	0.239777	0.0693452	0.0688325	0.181774	0.105883	0.0291316	0.34964	0.0530799	0.0277943	0.485793	0.0545616	0.0877365	0.391942	0.946254	2.57407	0.357998	0.383711	0.058444	0.199847	0.3514163	7.469907
1202	0	-13135.4	-13109.4	-26.0488	0.9391094	0.353678	0.169652	0.189875	0.141813	0.261738	0.170192	0.279546	0.145037	0.163554	0.351843	0.142323	0.141259	0.211416	0.270796	0.153472	0.352631	0.329083	0.239908	0.326448	0.112485	0.166538	0.0691914	0.578184	0.0916292	0.0466772	0.0472768	0.036825	0.198772	0.0425793	0.071445	0.0237321	0.121532	0.189811	0.278075	0.0925035	0.00740028	0.0571556	0.10527	0.169723	0.0748541	0.0925637	0.144929	0.100661	0.0299824	0.426772	0.0415181	0.0349764	0.405627	0.0611244	0.12465	0.457652	0.989129	2.42857	0.338518	0.384635	0.0598036	0.217044	0.3733944	7.314079
1203	1	-13128.5	-13103.7	-24.75	1.041481	0.29463	0.161827	0.226697	0.155956	0.207063	0.142316	0.279395	0.157975	0.140174	0.364118	0.1186	0.163515	0.217335	0.280982	0.196298	0.393184	0.313894	0.273424	0.245629	0.104342	0.179051	0.106625	0.613834	0.124096	0.00427994	0.0398385	0.0976069	0.0157829	0.0277451	0.0389072	0.0799841	0.113317	0.0695375	0.195751	0.166302	0.0872486	0.0112903	0.00384876	0.223273	0.0950372	0.0675567	0.280472	0.143703	0.0386522	0.358796	0.0462337	0.0292007	0.477056	0.0500617	0.145155	0.488874	1.00655	2.35942	0.362022	0.356097	0.0675023	0.214379	0.3583747	7.222443
1204	0	-13129.6	-13101.1	-28.5921	0.7298536	0.289867	0.103016	0.216649	0.188846	0.270176	0.190115	0.289646	0.168064	0.152443	0.424914	0.0984623	0.124669	0.228367	0.322822	0.212256	0.407234	0.281093	0.254224	0.272722	0.0952114	0.181767	0.126262	0.490651	0.103902	0.0284031	0.0532278	0.03494	0.187827	0.0831019	0.0581923	0.0109213	0.0887991	0.24248	0.313753	0.0544065	0.0569942	0.0847647	0.0771314	0.244578	0.0727667	0.123598	0.113904	0.0390618	0.0284615	0.363997	0.0514122	0.0312173	0.481051	0.0438601	0.080573	0.377282	0.935448	2.6067	0.363085	0.36708	0.0617124	0.208122	0.3563442	7.46223
1205	1	-13132.6	-13108.7	-23.879	0.8582414	0.312674	0.117507	0.196583	0.176621	0.213511	0.121716	0.385917	0.176162	0.140174	0.297285	0.13231	0.14449	0.197466	0.241969	0.199209	0.306037	0.298863	0.21559	0.244133	0.131248	0.194586	0.110785	0.552468	0.187098	0.0368894	0.0294119	0.0606491	0.0391013	0.0760912	0.0389072	0.0840497	0.100254	0.0677588	0.256883	0.152025	0.0652112	0.075543	0.0016869	0.159839	0.0552457	0.120298	0.250597	0.0964388	0.0309265	0.396121	0.0420716	0.0308564	0.446066	0.0539586	0.107878	0.429567	0.971873	2.49068	0.3604	0.358598	0.0679371	0.213065	0.3487793	7.061284
1206	0	-13147.8	-13117	-30.7423	0.8448689	0.384476	0.146395	0.227023	0.121729	0.218505	0.215368	0.263584	0.165189	0.138893	0.382811	0.124357	0.178803	0.219702	0.31992	0.244597	0.322607	0.353026	0.209937	0.274762	0.133771	0.173283	0.195132	0.50757	0.127987	0.0824738	0.0865286	0.0497239	0.208141	0.0823652	0.0257796	0.0148005	0.105785	0.12645	0.230001	0.0760097	0.103734	0.0694635	0.194792	0.151266	0.0754775	0.198692	0.146639	0.0635749	0.0320971	0.401603	0.0385881	0.0214821	0.460271	0.0459584	0.105064	0.42459	0.968652	2.50169	0.377689	0.355078	0.0627345	0.204498	0.370314	7.741126
1207	1	-13133.1	-13113.1	-19.9403	0.8728409	0.311429	0.114278	0.186091	0.15272	0.190337	0.122852	0.328191	0.178205	0.130945	0.359589	0.153184	0.0977942	0.199858	0.241969	0.214169	0.284411	0.260292	0.283574	0.276565	0.0774988	0.139783	0.0693018	0.552468	0.151925	0.0165925	0.0272989	0.0413264	0.0361981	0.0397986	0.035367	0.0400424	0.0945286	0.0540588	0.228127	0.17032	0.0752143	0.0637302	0.0379107	0.180788	0.056424	0.106404	0.185764	0.106975	0.0336229	0.43267	0.0438945	0.0245941	0.402069	0.0631499	0.110938	0.434887	0.975261	2.47891	0.331532	0.376604	0.061265	0.230599	0.3839703	6.674297
1208	0	-13134.7	-13115.5	-19.1642	0.956437	0.256323	0.115323	0.184754	0.129435	0.272609	0.134486	0.242296	0.1908	0.175064	0.357012	0.102951	0.152131	0.213102	0.264154	0.178037	0.322442	0.29673	0.200887	0.260835	0.0908134	0.142932	0.154778	0.36099	0.150471	0.0125313	0.0368845	0.0478908	0.224935	0.0848694	0.0450753	0.0228121	0.061262	0.12562	0.131784	0.0760097	0.0385222	0.07797	0.0981014	0.173038	0.082912	0.183416	0.0960302	0.0635749	0.0373552	0.375253	0.0499451	0.0348194	0.454335	0.0482924	0.128182	0.463255	0.992389	2.41617	0.356918	0.364141	0.0626962	0.216245	0.3907216	6.632597
1209	1	-13138.1	-13122.1	-15.9435	1.004516	0.315531	0.189897	0.161307	0.105276	0.256966	0.145743	0.280467	0.140696	0.130724	0.352401	0.122286	0.121432	0.181655	0.218353	0.172804	0.235551	0.257979	0.227128	0.287444	0.0913035	0.152177	0.1038	0.41553	0.0948114	0.0113392	0.0472128	0.0658483	0.0506882	0.0285763	0.0637704	0.0379057	0.105837	0.0694863	0.117175	0.15843	0.0953805	0.0149165	0.0231054	0.18602	0.113276	0.0490034	0.230142	0.0994142	0.0361172	0.435845	0.04483	0.0414782	0.378163	0.0635661	0.137854	0.478105	1.00074	2.3833	0.358339	0.36972	0.0607838	0.211157	0.3854597	6.328789
1210	0	-13128.3	-13106.5	-21.8054	0.9203131	0.30374	0.142895	0.159354	0.143797	0.29773	0.116391	0.254964	0.155519	0.149007	0.339797	0.113662	0.210648	0.195006	0.224184	0.218644	0.324408	0.361769	0.21836	0.211794	0.0953878	0.144205	0.128861	0.506141	0.10092	0.0265588	0.0172265	0.0693848	0.243591	0.0968475	0.033713	0.00622069	0.0706899	0.176513	0.121628	0.0647569	0.0277619	0.0789354	0.0594502	0.214306	0.0924771	0.183416	0.103556	0.0776777	0.0357993	0.300904	0.0565221	0.0206286	0.543038	0.0431072	0.120793	0.451416	0.98543	2.44236	0.362753	0.359457	0.0724029	0.205387	0.3717945	6.881893
1211	1	-13121.7	-13099.9	-21.8103	0.8312074	0.279987	0.147161	0.226424	0.154155	0.195991	0.18789	0.263422	0.141905	0.128126	0.340367	0.0954663	0.162101	0.196049	0.256905	0.209762	0.341108	0.248906	0.212575	0.261858	0.0990058	0.172905	0.122856	0.474082	0.139091	0.00510787	0.0608681	0.0904983	0.0391283	0.0382365	0.0548753	0.0747878	0.13452	0.0356441	0.19905	0.18042	0.0639138	0.0607696	0.00364345	0.290261	0.0649984	0.0605633	0.199412	0.126325	0.0353216	0.368362	0.042089	0.0371991	0.457868	0.0591605	0.10218	0.419401	0.965241	2.51318	0.363586	0.361912	0.0604105	0.214092	0.3576816	6.841121
1212	0	-13137.1	-13114.9	-22.2651	0.8896171	0.303748	0.14721	0.16275	0.122443	0.257843	0.221567	0.272615	0.128183	0.199724	0.518559	0.116061	0.135012	0.258881	0.214286	0.254765	0.349908	0.224785	0.248697	0.266938	0.0670366	0.133856	0.081326	0.503149	0.0854118	0.043285	0.0210035	0.0225067	0.319207	0.0440916	0.0379841	0.0378198	0.0880838	0.164297	0.164102	0.0285367	0.0034731	0.0603862	0.0730949	0.177446	0.0300693	0.171915	0.0751279	0.0772719	0.0329176	0.382652	0.0511362	0.0252664	0.452794	0.0552337	0.114438	0.44086	0.978997	2.4657	0.359657	0.368669	0.0625267	0.209147	0.3800435	6.914456
1213	1	-13144.2	-13113.6	-30.5147	0.8746533	0.333648	0.150109	0.159229	0.173863	0.249581	0.246217	0.257344	0.142406	0.204916	0.362462	0.0915617	0.203473	0.26035	0.369151	0.210295	0.474323	0.25622	0.266411	0.272469	0.118125	0.182995	0.0944123	0.578596	0.185763	0.0282643	0.0376188	0.0494488	0.0776059	0.0686255	0.0255007	0.0473502	0.182771	0.0599115	0.236546	0.187429	0.0661359	0.0524398	0.0215972	0.173762	0.0864335	0.0803012	0.277457	0.129459	0.0270259	0.372793	0.0535576	0.0177888	0.483759	0.0450764	0.111317	0.43554	0.975672	2.47747	0.359394	0.366329	0.0640922	0.210185	0.3418592	7.732577
1214	0	-13127.2	-13105.2	-22.0181	0.9506697	0.353554	0.184479	0.209411	0.182305	0.242868	0.116594	0.243003	0.146009	0.151745	0.349804	0.155913	0.136143	0.234905	0.27645	0.210499	0.278419	0.252523	0.226966	0.286916	0.107953	0.143054	0.112479	0.52144	0.107031	0.056113	0.0785462	0.0354474	0.204512	0.0399773	0.0464841	0.0230409	0.0577082	0.13009	0.216888	0.0450387	0.02559	0.0803244	0.0722536	0.178941	0.0625764	0.145142	0.113379	0.0731771	0.0286552	0.407229	0.0621582	0.0225974	0.429273	0.0500869	0.127009	0.461405	0.99132	2.42027	0.340651	0.38999	0.0575512	0.211808	0.3909267	6.915692
1215	1	-13136.8	-13103.6	-33.1838	0.711685	0.374383	0.214511	0.295793	0.135301	0.216853	0.16391	0.243635	0.233348	0.169106	0.363423	0.115054	0.191071	0.292472	0.35752	0.242664	0.39376	0.320813	0.205486	0.250008	0.127981	0.167035	0.107376	0.659581	0.184051	0.0197877	0.0206616	0.0864523	0.0158868	0.063887	0.0718462	0.0432338	0.0995571	0.0760505	0.203065	0.190196	0.0704777	0.0512462	0.0269697	0.250604	0.0932992	0.114333	0.290218	0.0968674	0.0242112	0.36928	0.0519564	0.0328305	0.478314	0.0434083	0.0766857	0.368992	0.929123	2.6252	0.339628	0.373719	0.0652172	0.221436	0.3563989	7.909771
1216	0	-13144.3	-13112.4	-31.9359	0.6899067	0.333345	0.155073	0.188449	0.122705	0.306114	0.176288	0.245683	0.140686	0.230681	0.386168	0.119902	0.138717	0.216347	0.280519	0.216835	0.446497	0.320864	0.21661	0.313671	0.0734663	0.182117	0.111054	0.587341	0.137469	0.0372492	0.0349682	0.0872579	0.225476	0.117267	0.0107293	0.00871197	0.121383	0.167176	0.187117	0.121497	0.0228964	0.0469769	0.178016	0.231412	0.0831935	0.212979	0.152484	0.0769927	0.0190717	0.402831	0.0542804	0.0362735	0.43409	0.0534528	0.0720337	0.358729	0.92107	2.64817	0.365481	0.371486	0.0601467	0.202886	0.3475562	7.770385
1217	1	-13135.6	-13104	-31.5827	0.8370025	0.405902	0.166628	0.216486	0.140061	0.265896	0.167281	0.256404	0.23454	0.159344	0.43632	0.193128	0.168265	0.262027	0.279673	0.269106	0.326392	0.249076	0.207425	0.27093	0.100935	0.206686	0.0980753	0.616135	0.185914	0.019492	0.0708685	0.0683667	0.0119488	0.0820369	0.0250605	0.0414273	0.142168	0.0670606	0.240754	0.164273	0.109631	0.0189696	0.00420565	0.323698	0.116902	0.0772799	0.181812	0.172682	0.0243154	0.381277	0.0516751	0.0311765	0.4737	0.0378553	0.103405	0.421616	0.966703	2.50828	0.357996	0.373991	0.0640124	0.204001	0.3707755	7.821265
1218	0	-13146.5	-13111.3	-35.1969	0.6383982	0.362816	0.11919	0.25757	0.173725	0.152123	0.208428	0.320302	0.203543	0.200936	0.558079	0.097338	0.188371	0.268859	0.236148	0.197629	0.444813	0.301462	0.260924	0.263408	0.086796	0.171599	0.14143	0.581235	0.193843	0.0466311	0.0261374	0.0632592	0.237035	0.0442057	0.0621515	0.0576093	0.078231	0.266019	0.255988	0.0341546	0.0610555	0.0588729	0.0685165	0.196164	0.113601	0.21896	0.111929	0.0677438	0.020662	0.430396	0.0463401	0.0371147	0.419843	0.0456441	0.061112	0.332955	0.899712	2.70622	0.346614	0.384594	0.056251	0.212541	0.3500567	8.058832
1219	1	-13130.6	-13105.2	-25.4031	0.7388809	0.337709	0.184194	0.231152	0.145645	0.21421	0.202605	0.209922	0.155196	0.131775	0.377588	0.115404	0.203224	0.240258	0.202487	0.212902	0.355595	0.272916	0.236309	0.291934	0.107148	0.173447	0.181194	0.500929	0.151038	0.0246705	0.0497257	0.0185389	0.0742069	0.0775739	0.0617194	0.063448	0.115869	0.0960668	0.180788	0.215187	0.0697886	0.0260743	0.00604027	0.196533	0.0730051	0.0548994	0.17897	0.131047	0.0234638	0.371654	0.055311	0.0333155	0.461745	0.0545113	0.0825051	0.381312	0.938466	2.59772	0.351015	0.378429	0.0630327	0.207523	0.3659257	7.148931
1220	0	-13144.5	-13105.7	-38.7569	0.8672991	0.426058	0.172001	0.212952	0.176598	0.235428	0.167874	0.422199	0.186692	0.168855	0.380487	0.103493	0.211226	0.307135	0.321308	0.286666	0.404217	0.335286	0.214189	0.299108	0.0882802	0.197877	0.13609	0.53064	0.148136	0.0377438	0.080456	0.0793961	0.285888	0.0838987	0.0980034	0.00234123	0.0987934	0.251907	0.258807	0.116458	0.0610555	0.0632173	0.122704	0.281154	0.0315752	0.252029	0.196255	0.018895	0.02821	0.352225	0.0451531	0.0271771	0.492184	0.0550513	0.109778	0.432881	0.97399	2.48335	0.358099	0.372082	0.0564315	0.213388	0.3623059	8.553371
1221	1	-13130.6	-13108.4	-22.2083	0.9159459	0.273665	0.152996	0.207864	0.130884	0.224598	0.118906	0.295024	0.158131	0.170147	0.43051	0.16276	0.157935	0.187284	0.269893	0.193742	0.287926	0.239527	0.229365	0.243207	0.133195	0.144165	0.130842	0.482692	0.145943	0.0129352	0.0829008	0.0849992	0.0372475	0.0908979	0.0527244	0.0673925	0.115869	0.0864153	0.215341	0.123965	0.107824	0.00413765	0.025796	0.203446	0.0530206	0.0793912	0.173776	0.131047	0.031228	0.359257	0.0561777	0.0184396	0.479532	0.0553655	0.119893	0.449943	0.984545	2.44562	0.351784	0.373226	0.067833	0.207157	0.3845981	6.920327
1222	0	-13145.8	-13119.1	-26.6684	0.7572342	0.235994	0.15181	0.145717	0.124567	0.16316	0.214244	0.31828	0.164409	0.198234	0.460675	0.0946722	0.196327	0.184206	0.193361	0.271216	0.307278	0.312312	0.175507	0.284007	0.154475	0.11616	0.13609	0.510094	0.167961	0.0803458	0.0495331	0.0289421	0.17561	0.0751087	0.0420165	0.0269131	0.0904385	0.185807	0.290921	0.0855557	0.0698429	0.0960084	0.0657844	0.227713	0.0153483	0.198854	0.132843	0.0681714	0.0258301	0.395094	0.050628	0.0317607	0.450149	0.0465386	0.0864321	0.389329	0.944362	2.57988	0.351213	0.376	0.0585833	0.214204	0.3991773	7.286515
1223	1	-13129.7	-13103.3	-26.3767	0.8104517	0.334148	0.200851	0.222708	0.124456	0.238471	0.140421	0.278817	0.191306	0.153439	0.463603	0.132601	0.150913	0.22199	0.265866	0.21962	0.35437	0.305592	0.236482	0.299869	0.0840438	0.213232	0.10192	0.511442	0.175206	0.0337276	0.044645	0.0865926	0.0707624	0.0655543	0.00398448	0.0303696	0.148352	0.0821229	0.165953	0.147733	0.0875512	0.00939802	0.0378904	0.163892	0.101701	0.0702353	0.228462	0.086754	0.0336943	0.334925	0.0629819	0.0227573	0.515666	0.0299751	0.0977808	0.411308	0.959809	2.5311	0.355264	0.365197	0.0720305	0.207508	0.3471151	7.287047
1224	0	-13122.4	-13105	-17.4233	0.8744996	0.243377	0.123979	0.149281	0.116122	0.209089	0.137295	0.227075	0.155358	0.160889	0.375356	0.145071	0.123385	0.220084	0.230631	0.203267	0.358113	0.245237	0.186634	0.200828	0.126824	0.150616	0.115077	0.512731	0.108177	0.0601462	0.0597749	0.0415613	0.179472	0.0352693	0.0294977	0.0344175	0.0637066	0.149647	0.140761	0.0678015	0.0132635	0.0477338	0.0930086	0.186971	0.0422788	0.147133	0.116873	0.0895594	0.0289068	0.425243	0.0517839	0.0239642	0.417002	0.0530998	0.111285	0.435484	0.975638	2.47759	0.351028	0.379428	0.0601779	0.209366	0.3798929	6.423371
1225	1	-13136.6	-13116.5	-20.0981	0.8582161	0.323635	0.160222	0.180001	0.141496	0.227364	0.163372	0.279847	0.163921	0.143307	0.356693	0.0735583	0.15065	0.261735	0.247339	0.175987	0.401606	0.276798	0.206676	0.174667	0.117102	0.23049	0.109631	0.508015	0.115789	0.0218872	0.0215197	0.0344091	0.0837843	0.0385393	0.0407516	0.0513825	0.100938	0.0283213	0.218383	0.148845	0.0777583	0.0203304	0.0427599	0.158645	0.0675747	0.0622295	0.176601	0.0986178	0.0323289	0.316164	0.0684331	0.0234171	0.528228	0.0314285	0.107873	0.429557	0.971867	2.4907	0.374777	0.345574	0.0768603	0.202789	0.3703857	6.68318
1226	0	-13140.1	-13118.8	-21.2985	1.010045	0.291629	0.176886	0.220323	0.183915	0.17906	0.152398	0.224244	0.171774	0.136871	0.340925	0.116164	0.148094	0.160496	0.275129	0.198904	0.392241	0.231421	0.278739	0.196213	0.132259	0.169635	0.133921	0.410098	0.0896156	0.0688709	0.031802	0.0336822	0.160692	0.0960141	0.032653	0.0157636	0.0737188	0.135611	0.23353	0.122201	0.0163972	0.0786715	0.0809491	0.219787	0.0983659	0.16586	0.13489	0.0558745	0.0346046	0.397227	0.0615474	0.0318988	0.419814	0.0549078	0.138954	0.479751	1.00164	2.37965	0.33655	0.376729	0.0685115	0.21821	0.3316717	6.866289
1227	1	-13137.7	-13108.6	-29.0796	0.6855089	0.370364	0.144455	0.183321	0.15837	0.257212	0.140991	0.287123	0.15697	0.176705	0.323318	0.120479	0.15065	0.214541	0.268425	0.302897	0.316143	0.259197	0.217442	0.23987	0.117296	0.155949	0.141685	0.579976	0.185548	0.0336157	0.0541002	0.0750595	0.0378086	0.0513183	0.00799179	0.0552219	0.151689	0.0483294	0.25893	0.196539	0.0317024	0.0688835	0.041511	0.241814	0.11218	0.0851908	0.281611	0.179298	0.0331935	0.30231	0.0564704	0.0274936	0.546817	0.0337152	0.071096	0.356612	0.919378	2.65291	0.357277	0.366417	0.0738425	0.202463	0.3556158	7.481725
1228	0	-13125.3	-13106.1	-19.2443	0.8731541	0.24397	0.149935	0.173191	0.102974	0.207229	0.185089	0.236976	0.153853	0.131992	0.346208	0.123841	0.152158	0.239322	0.257177	0.178161	0.369301	0.248189	0.24283	0.233798	0.0957419	0.137564	0.136316	0.509593	0.11163	0.0726658	0.0570099	0.0152097	0.198116	0.0573751	0.0224937	0.0154756	0.107389	0.11187	0.212524	0.0607245	0.046446	0.0755515	0.0551373	0.178329	0.0216905	0.151092	0.0924515	0.0862532	0.0295429	0.391714	0.0532648	0.0304416	0.446553	0.0484839	0.111004	0.435	0.975332	2.47866	0.34048	0.379367	0.0656957	0.214457	0.3913471	6.604843
1229	1	-13138.6	-13111.3	-27.2258	0.8812038	0.414963	0.165076	0.222484	0.120299	0.279028	0.127942	0.238576	0.155309	0.182855	0.304996	0.154607	0.151014	0.290554	0.302446	0.1972	0.39032	0.295263	0.246375	0.241761	0.101482	0.194315	0.157447	0.523473	0.207791	0.0471054	0.0366062	0.0670901	0.0293041	0.0225206	0.0041063	0.065624	0.125377	0.104383	0.177871	0.132028	0.089468	0.101201	0.0296782	0.198795	0.0508687	0.128528	0.222814	0.107763	0.0306263	0.339736	0.0534828	0.0145777	0.509235	0.0523419	0.112685	0.437883	0.977144	2.47229	0.370636	0.354001	0.072281	0.203082	0.3576014	7.406706
1230	0	-13133	-13111.1	-21.9418	0.7441874	0.314486	0.11237	0.233906	0.159632	0.213682	0.119993	0.329661	0.11162	0.178489	0.384925	0.155192	0.118717	0.244228	0.259462	0.17224	0.301097	0.235544	0.15421	0.272167	0.0533484	0.167659	0.100637	0.508813	0.0522341	0.0345248	0.0857016	0.0630521	0.261873	0.0861445	0.0654191	0.0259351	0.0709698	0.193812	0.226594	0.0737745	0.0324577	0.0412875	0.0821378	0.178329	0.0574134	0.143293	0.0812385	0.0477804	0.030107	0.383367	0.0507849	0.0358983	0.460204	0.039638	0.0836407	0.383654	0.940204	2.5925	0.359865	0.364751	0.063516	0.211869	0.3509619	6.806049
1231	1	-13135.9	-13107.7	-28.2384	0.7573607	0.31053	0.159643	0.202238	0.175034	0.296168	0.169742	0.186348	0.184317	0.159179	0.420662	0.0722969	0.174238	0.204308	0.273618	0.203992	0.353294	0.317765	0.253835	0.226982	0.121679	0.175586	0.091686	0.577588	0.207791	0.0358713	0.0321277	0.0811195	0.0265619	0.0513647	0.0106652	0.0522458	0.108192	0.0549784	0.277659	0.201762	0.064627	0.0902654	0.0196089	0.202982	0.0870728	0.0835378	0.355197	0.0892391	0.0321061	0.296806	0.0575953	0.0222342	0.553582	0.0376769	0.0864591	0.389383	0.944402	2.57976	0.352026	0.37352	0.0714464	0.203008	0.3780469	7.443597
1232	0	-13137	-13109.5	-27.5564	0.6419882	0.323249	0.143138	0.161373	0.189312	0.179943	0.184171	0.250982	0.129858	0.157959	0.463666	0.165772	0.12267	0.230634	0.286421	0.255636	0.322873	0.292259	0.196374	0.215593	0.117409	0.153075	0.123591	0.569424	0.0932041	0.0208206	0.063538	0.00824831	0.250276	0.0472394	0.0407909	0.05884	0.111623	0.173952	0.233155	0.0830529	0.00597451	0.117637	0.0996645	0.268241	0.0531336	0.137305	0.123837	0.0716507	0.0304807	0.351744	0.0542128	0.0261932	0.494422	0.0429469	0.0618677	0.334823	0.901316	2.70199	0.36461	0.357039	0.0676086	0.210742	0.3506225	7.297566
1233	1	-13133.4	-13112.3	-21.1127	0.8483745	0.343129	0.121918	0.14435	0.126207	0.184452	0.169804	0.266219	0.148644	0.131292	0.305121	0.161008	0.118617	0.187232	0.256819	0.211838	0.286356	0.288702	0.252904	0.260703	0.129653	0.132692	0.0858075	0.534211	0.12647	0.00545108	0.101325	0.0589423	0.0291779	0.0929156	0.0725689	0.0469762	0.145838	0.0373416	0.188542	0.224364	0.0614724	0.0191566	0.00538743	0.269275	0.0866457	0.0810319	0.19627	0.0830492	0.0361274	0.307434	0.0628076	0.0254563	0.529998	0.0381762	0.105803	0.425905	0.969507	2.49879	0.355407	0.365024	0.0730955	0.206473	0.3577043	6.77988
1234	0	-13138.3	-13114.4	-23.8991	0.8183161	0.281153	0.131883	0.155805	0.19005	0.123845	0.219251	0.296138	0.146352	0.180058	0.397567	0.0911176	0.168603	0.247583	0.214517	0.233005	0.331875	0.266688	0.213579	0.293752	0.0797322	0.203902	0.0864623	0.618772	0.122141	0.0253149	0.00815523	0.0692025	0.246123	0.043091	0.0307131	0.0479147	0.108252	0.157382	0.176758	0.0944721	0.00750213	0.058733	0.0820001	0.21855	0.0589969	0.180788	0.110064	0.0255484	0.0292383	0.359681	0.042574	0.0271577	0.490444	0.0509044	0.0994498	0.414405	0.961904	2.52424	0.365546	0.370504	0.0603228	0.203627	0.3736907	7.043393
1235	1	-13131.1	-13106.5	-24.6149	0.9496779	0.288744	0.155481	0.208099	0.173353	0.26374	0.146367	0.289472	0.16923	0.194685	0.38841	0.151864	0.152085	0.260544	0.2357	0.265948	0.298939	0.230482	0.215869	0.316238	0.134559	0.139539	0.103949	0.510153	0.139515	0.015089	0.0637288	0.072991	0.0890039	0.086772	0.012903	0.0424886	0.107267	0.0460664	0.233154	0.18508	0.109946	0.06889	0.0147565	0.144539	0.0521367	0.0844099	0.212991	0.0997958	0.0338546	0.317176	0.0598151	0.0247302	0.531516	0.0329087	0.126807	0.461085	0.991134	2.42097	0.357731	0.369167	0.06899	0.204112	0.3813682	7.174974
1236	0	-13145.3	-13117.3	-27.9626	0.8050929	0.391511	0.145366	0.216066	0.206375	0.238064	0.130824	0.331621	0.173366	0.205174	0.323154	0.123755	0.181274	0.213953	0.225267	0.230594	0.30399	0.253823	0.276458	0.221113	0.123591	0.130361	0.0892544	0.683359	0.0775499	0.0891464	0.0257296	0.0526039	0.230885	0.125253	0.0319395	0.00321138	0.101524	0.167052	0.104414	0.127877	0.024749	0.0814983	0.0999452	0.308098	0.0803234	0.183148	0.0768699	0.0326578	0.0292259	0.360268	0.0529479	0.024623	0.483422	0.0495136	0.096642	0.409176	0.958356	2.53583	0.363346	0.370388	0.0628524	0.203414	0.3657735	7.442791
