Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
5990	-13146.1	-13121.5	-24.6539	0.8059172	0.279911	0.128558	0.181851	0.131687	0.152245	0.199161	0.283382	0.116625	0.137614	0.368963	0.128006	0.11891	0.220541	0.224911	0.229319	0.462398	0.236289	0.2247	0.208251	0.108129	0.188814	0.139465	0.616311	0.0698873	0.0737986	0.0254481	0.0484585	0.297144	0.0408692	0.0759872	0.0166588	0.0968136	0.28258	0.150071	0.0472521	0.0391084	0.132531	0.0792703	0.164805	0.070099	0.148322	0.0876184	0.0796007	0.0255544	0.46676	0.0528718	0.0243171	0.375482	0.0550143	0.0968172	0.409505	0.958581	2.5351	0.352567	0.375355	0.0553107	0.216767	0.3351081	7.112364
6000	-13142.2	-13111.8	-30.3978	0.8857524	0.278806	0.152238	0.247667	0.213773	0.283747	0.144108	0.307038	0.17951	0.153436	0.506667	0.121134	0.127254	0.249394	0.213821	0.28905	0.305864	0.332134	0.272622	0.230894	0.097025	0.159694	0.130146	0.547431	0.0770397	0.0703536	0.0506493	0.0462397	0.183901	0.0578462	0.0597351	0.0188354	0.100065	0.15843	0.245599	0.101361	0.0109001	0.132531	0.098514	0.240238	0.0829986	0.270538	0.126155	0.0505965	0.0228082	0.451275	0.0517604	0.024949	0.40789	0.0413176	0.113633	0.439497	0.978151	2.46872	0.348149	0.374762	0.0564984	0.220591	0.394664	7.725978
6010	-13135.4	-13109.4	-26.0488	0.9391094	0.353678	0.169652	0.189875	0.141813	0.261738	0.170192	0.279546	0.145037	0.163554	0.351843	0.142323	0.141259	0.211416	0.270796	0.153472	0.352631	0.329083	0.239908	0.326448	0.112485	0.166538	0.0691914	0.578184	0.0916292	0.0466772	0.0472768	0.036825	0.198772	0.0425793	0.071445	0.0237321	0.121532	0.189811	0.278075	0.0925035	0.00740028	0.0571556	0.10527	0.169723	0.0748541	0.0925637	0.144929	0.100661	0.0299824	0.426772	0.0415181	0.0349764	0.405627	0.0611244	0.12465	0.457652	0.989129	2.42857	0.338518	0.384635	0.0598036	0.217044	0.3733944	7.314079
6020	-13129.6	-13101.1	-28.5921	0.7298536	0.289867	0.103016	0.216649	0.188846	0.270176	0.190115	0.289646	0.168064	0.152443	0.424914	0.0984623	0.124669	0.228367	0.322822	0.212256	0.407234	0.281093	0.254224	0.272722	0.0952114	0.181767	0.126262	0.490651	0.103902	0.0284031	0.0532278	0.03494	0.187827	0.0831019	0.0581923	0.0109213	0.0887991	0.24248	0.313753	0.0544065	0.0569942	0.0847647	0.0771314	0.244578	0.0727667	0.123598	0.113904	0.0390618	0.0284615	0.363997	0.0514122	0.0312173	0.481051	0.0438601	0.080573	0.377282	0.935448	2.6067	0.363085	0.36708	0.0617124	0.208122	0.3563442	7.46223
6030	-13147.8	-13117	-30.7423	0.8448689	0.384476	0.146395	0.227023	0.121729	0.218505	0.215368	0.263584	0.165189	0.138893	0.382811	0.124357	0.178803	0.219702	0.31992	0.244597	0.322607	0.353026	0.209937	0.274762	0.133771	0.173283	0.195132	0.50757	0.127987	0.0824738	0.0865286	0.0497239	0.208141	0.0823652	0.0257796	0.0148005	0.105785	0.12645	0.230001	0.0760097	0.103734	0.0694635	0.194792	0.151266	0.0754775	0.198692	0.146639	0.0635749	0.0320971	0.401603	0.0385881	0.0214821	0.460271	0.0459584	0.105064	0.42459	0.968652	2.50169	0.377689	0.355078	0.0627345	0.204498	0.370314	7.741126
6040	-13134.7	-13115.5	-19.1642	0.956437	0.256323	0.115323	0.184754	0.129435	0.272609	0.134486	0.242296	0.1908	0.175064	0.357012	0.102951	0.152131	0.213102	0.264154	0.178037	0.322442	0.29673	0.200887	0.260835	0.0908134	0.142932	0.154778	0.36099	0.150471	0.0125313	0.0368845	0.0478908	0.224935	0.0848694	0.0450753	0.0228121	0.061262	0.12562	0.131784	0.0760097	0.0385222	0.07797	0.0981014	0.173038	0.082912	0.183416	0.0960302	0.0635749	0.0373552	0.375253	0.0499451	0.0348194	0.454335	0.0482924	0.128182	0.463255	0.992389	2.41617	0.356918	0.364141	0.0626962	0.216245	0.3907216	6.632597
6050	-13128.3	-13106.5	-21.8054	0.9203131	0.30374	0.142895	0.159354	0.143797	0.29773	0.116391	0.254964	0.155519	0.149007	0.339797	0.113662	0.210648	0.195006	0.224184	0.218644	0.324408	0.361769	0.21836	0.211794	0.0953878	0.144205	0.128861	0.506141	0.10092	0.0265588	0.0172265	0.0693848	0.243591	0.0968475	0.033713	0.00622069	0.0706899	0.176513	0.121628	0.0647569	0.0277619	0.0789354	0.0594502	0.214306	0.0924771	0.183416	0.103556	0.0776777	0.0357993	0.300904	0.0565221	0.0206286	0.543038	0.0431072	0.120793	0.451416	0.98543	2.44236	0.362753	0.359457	0.0724029	0.205387	0.3717945	6.881893
6060	-13137.1	-13114.9	-22.2651	0.8896171	0.303748	0.14721	0.16275	0.122443	0.257843	0.221567	0.272615	0.128183	0.199724	0.518559	0.116061	0.135012	0.258881	0.214286	0.254765	0.349908	0.224785	0.248697	0.266938	0.0670366	0.133856	0.081326	0.503149	0.0854118	0.043285	0.0210035	0.0225067	0.319207	0.0440916	0.0379841	0.0378198	0.0880838	0.164297	0.164102	0.0285367	0.0034731	0.0603862	0.0730949	0.177446	0.0300693	0.171915	0.0751279	0.0772719	0.0329176	0.382652	0.0511362	0.0252664	0.452794	0.0552337	0.114438	0.44086	0.978997	2.4657	0.359657	0.368669	0.0625267	0.209147	0.3800435	6.914456
6070	-13127.2	-13105.2	-22.0181	0.9506697	0.353554	0.184479	0.209411	0.182305	0.242868	0.116594	0.243003	0.146009	0.151745	0.349804	0.155913	0.136143	0.234905	0.27645	0.210499	0.278419	0.252523	0.226966	0.286916	0.107953	0.143054	0.112479	0.52144	0.107031	0.056113	0.0785462	0.0354474	0.204512	0.0399773	0.0464841	0.0230409	0.0577082	0.13009	0.216888	0.0450387	0.02559	0.0803244	0.0722536	0.178941	0.0625764	0.145142	0.113379	0.0731771	0.0286552	0.407229	0.0621582	0.0225974	0.429273	0.0500869	0.127009	0.461405	0.99132	2.42027	0.340651	0.38999	0.0575512	0.211808	0.3909267	6.915692
6080	-13144.3	-13112.4	-31.9359	0.6899067	0.333345	0.155073	0.188449	0.122705	0.306114	0.176288	0.245683	0.140686	0.230681	0.386168	0.119902	0.138717	0.216347	0.280519	0.216835	0.446497	0.320864	0.21661	0.313671	0.0734663	0.182117	0.111054	0.587341	0.137469	0.0372492	0.0349682	0.0872579	0.225476	0.117267	0.0107293	0.00871197	0.121383	0.167176	0.187117	0.121497	0.0228964	0.0469769	0.178016	0.231412	0.0831935	0.212979	0.152484	0.0769927	0.0190717	0.402831	0.0542804	0.0362735	0.43409	0.0534528	0.0720337	0.358729	0.92107	2.64817	0.365481	0.371486	0.0601467	0.202886	0.3475562	7.770385
6090	-13146.5	-13111.3	-35.1969	0.6383982	0.362816	0.11919	0.25757	0.173725	0.152123	0.208428	0.320302	0.203543	0.200936	0.558079	0.097338	0.188371	0.268859	0.236148	0.197629	0.444813	0.301462	0.260924	0.263408	0.086796	0.171599	0.14143	0.581235	0.193843	0.0466311	0.0261374	0.0632592	0.237035	0.0442057	0.0621515	0.0576093	0.078231	0.266019	0.255988	0.0341546	0.0610555	0.0588729	0.0685165	0.196164	0.113601	0.21896	0.111929	0.0677438	0.020662	0.430396	0.0463401	0.0371147	0.419843	0.0456441	0.061112	0.332955	0.899712	2.70622	0.346614	0.384594	0.056251	0.212541	0.3500567	8.058832
6100	-13144.5	-13105.7	-38.7569	0.8672991	0.426058	0.172001	0.212952	0.176598	0.235428	0.167874	0.422199	0.186692	0.168855	0.380487	0.103493	0.211226	0.307135	0.321308	0.286666	0.404217	0.335286	0.214189	0.299108	0.0882802	0.197877	0.13609	0.53064	0.148136	0.0377438	0.080456	0.0793961	0.285888	0.0838987	0.0980034	0.00234123	0.0987934	0.251907	0.258807	0.116458	0.0610555	0.0632173	0.122704	0.281154	0.0315752	0.252029	0.196255	0.018895	0.02821	0.352225	0.0451531	0.0271771	0.492184	0.0550513	0.109778	0.432881	0.97399	2.48335	0.358099	0.372082	0.0564315	0.213388	0.3623059	8.553371
6110	-13145.8	-13119.1	-26.6684	0.7572342	0.235994	0.15181	0.145717	0.124567	0.16316	0.214244	0.31828	0.164409	0.198234	0.460675	0.0946722	0.196327	0.184206	0.193361	0.271216	0.307278	0.312312	0.175507	0.284007	0.154475	0.11616	0.13609	0.510094	0.167961	0.0803458	0.0495331	0.0289421	0.17561	0.0751087	0.0420165	0.0269131	0.0904385	0.185807	0.290921	0.0855557	0.0698429	0.0960084	0.0657844	0.227713	0.0153483	0.198854	0.132843	0.0681714	0.0258301	0.395094	0.050628	0.0317607	0.450149	0.0465386	0.0864321	0.389329	0.944362	2.57988	0.351213	0.376	0.0585833	0.214204	0.3991773	7.286515
6120	-13122.4	-13105	-17.4233	0.8744996	0.243377	0.123979	0.149281	0.116122	0.209089	0.137295	0.227075	0.155358	0.160889	0.375356	0.145071	0.123385	0.220084	0.230631	0.203267	0.358113	0.245237	0.186634	0.200828	0.126824	0.150616	0.115077	0.512731	0.108177	0.0601462	0.0597749	0.0415613	0.179472	0.0352693	0.0294977	0.0344175	0.0637066	0.149647	0.140761	0.0678015	0.0132635	0.0477338	0.0930086	0.186971	0.0422788	0.147133	0.116873	0.0895594	0.0289068	0.425243	0.0517839	0.0239642	0.417002	0.0530998	0.111285	0.435484	0.975638	2.47759	0.351028	0.379428	0.0601779	0.209366	0.3798929	6.423371
6130	-13140.1	-13118.8	-21.2985	1.010045	0.291629	0.176886	0.220323	0.183915	0.17906	0.152398	0.224244	0.171774	0.136871	0.340925	0.116164	0.148094	0.160496	0.275129	0.198904	0.392241	0.231421	0.278739	0.196213	0.132259	0.169635	0.133921	0.410098	0.0896156	0.0688709	0.031802	0.0336822	0.160692	0.0960141	0.032653	0.0157636	0.0737188	0.135611	0.23353	0.122201	0.0163972	0.0786715	0.0809491	0.219787	0.0983659	0.16586	0.13489	0.0558745	0.0346046	0.397227	0.0615474	0.0318988	0.419814	0.0549078	0.138954	0.479751	1.00164	2.37965	0.33655	0.376729	0.0685115	0.21821	0.3316717	6.866289
6140	-13125.3	-13106.1	-19.2443	0.8731541	0.24397	0.149935	0.173191	0.102974	0.207229	0.185089	0.236976	0.153853	0.131992	0.346208	0.123841	0.152158	0.239322	0.257177	0.178161	0.369301	0.248189	0.24283	0.233798	0.0957419	0.137564	0.136316	0.509593	0.11163	0.0726658	0.0570099	0.0152097	0.198116	0.0573751	0.0224937	0.0154756	0.107389	0.11187	0.212524	0.0607245	0.046446	0.0755515	0.0551373	0.178329	0.0216905	0.151092	0.0924515	0.0862532	0.0295429	0.391714	0.0532648	0.0304416	0.446553	0.0484839	0.111004	0.435	0.975332	2.47866	0.34048	0.379367	0.0656957	0.214457	0.3913471	6.604843
6150	-13133	-13111.1	-21.9418	0.7441874	0.314486	0.11237	0.233906	0.159632	0.213682	0.119993	0.329661	0.11162	0.178489	0.384925	0.155192	0.118717	0.244228	0.259462	0.17224	0.301097	0.235544	0.15421	0.272167	0.0533484	0.167659	0.100637	0.508813	0.0522341	0.0345248	0.0857016	0.0630521	0.261873	0.0861445	0.0654191	0.0259351	0.0709698	0.193812	0.226594	0.0737745	0.0324577	0.0412875	0.0821378	0.178329	0.0574134	0.143293	0.0812385	0.0477804	0.030107	0.383367	0.0507849	0.0358983	0.460204	0.039638	0.0836407	0.383654	0.940204	2.5925	0.359865	0.364751	0.063516	0.211869	0.3509619	6.806049
6160	-13137	-13109.5	-27.5564	0.6419882	0.323249	0.143138	0.161373	0.189312	0.179943	0.184171	0.250982	0.129858	0.157959	0.463666	0.165772	0.12267	0.230634	0.286421	0.255636	0.322873	0.292259	0.196374	0.215593	0.117409	0.153075	0.123591	0.569424	0.0932041	0.0208206	0.063538	0.00824831	0.250276	0.0472394	0.0407909	0.05884	0.111623	0.173952	0.233155	0.0830529	0.00597451	0.117637	0.0996645	0.268241	0.0531336	0.137305	0.123837	0.0716507	0.0304807	0.351744	0.0542128	0.0261932	0.494422	0.0429469	0.0618677	0.334823	0.901316	2.70199	0.36461	0.357039	0.0676086	0.210742	0.3506225	7.297566
6170	-13138.3	-13114.4	-23.8991	0.8183161	0.281153	0.131883	0.155805	0.19005	0.123845	0.219251	0.296138	0.146352	0.180058	0.397567	0.0911176	0.168603	0.247583	0.214517	0.233005	0.331875	0.266688	0.213579	0.293752	0.0797322	0.203902	0.0864623	0.618772	0.122141	0.0253149	0.00815523	0.0692025	0.246123	0.043091	0.0307131	0.0479147	0.108252	0.157382	0.176758	0.0944721	0.00750213	0.058733	0.0820001	0.21855	0.0589969	0.180788	0.110064	0.0255484	0.0292383	0.359681	0.042574	0.0271577	0.490444	0.0509044	0.0994498	0.414405	0.961904	2.52424	0.365546	0.370504	0.0603228	0.203627	0.3736907	7.043393
6180	-13145.3	-13117.3	-27.9626	0.8050929	0.391511	0.145366	0.216066	0.206375	0.238064	0.130824	0.331621	0.173366	0.205174	0.323154	0.123755	0.181274	0.213953	0.225267	0.230594	0.30399	0.253823	0.276458	0.221113	0.123591	0.130361	0.0892544	0.683359	0.0775499	0.0891464	0.0257296	0.0526039	0.230885	0.125253	0.0319395	0.00321138	0.101524	0.167052	0.104414	0.127877	0.024749	0.0814983	0.0999452	0.308098	0.0803234	0.183148	0.0768699	0.0326578	0.0292259	0.360268	0.0529479	0.024623	0.483422	0.0495136	0.096642	0.409176	0.958356	2.53583	0.363346	0.370388	0.0628524	0.203414	0.3657735	7.442791
6190	-13142.4	-13115.6	-26.8841	0.6670215	0.334374	0.189283	0.220876	0.13776	0.265525	0.143126	0.208548	0.179306	0.161366	0.328069	0.131947	0.164474	0.168137	0.261748	0.275167	0.334786	0.34134	0.247354	0.244073	0.11216	0.211565	0.0627517	0.587995	0.0350217	0.126068	0.0138982	0.0410061	0.195163	0.0416995	0.0894983	0.0117925	0.0986868	0.195094	0.199454	0.0476124	0.00673477	0.103143	0.158319	0.255515	0.0556794	0.129064	0.0971032	0.0367628	0.0302661	0.369926	0.0477056	0.022964	0.486568	0.0425698	0.0671628	0.347545	0.912007	2.67329	0.361085	0.370243	0.0621559	0.206517	0.3570495	7.249048
6200	-13142.5	-13105.4	-37.124	0.8245494	0.416713	0.127075	0.229723	0.200466	0.315543	0.225443	0.299475	0.184965	0.179968	0.385416	0.141391	0.181015	0.252409	0.37871	0.269995	0.413911	0.286976	0.298832	0.243545	0.173186	0.202754	0.0775062	0.657231	0.0594789	0.125288	0.0323225	0.00433271	0.294491	0.043763	0.0528073	0.0282768	0.0551402	0.194978	0.249069	0.0823496	0.0181557	0.101707	0.141032	0.263184	0.0509724	0.201351	0.139223	0.0889325	0.0317345	0.361948	0.0503781	0.0262489	0.483896	0.045794	0.100771	0.416833	0.963532	2.51886	0.351967	0.368776	0.0692095	0.210047	0.3673473	8.369098
6210	-13141	-13109.9	-31.1134	0.7390084	0.372725	0.115755	0.289078	0.161672	0.18609	0.190203	0.236182	0.175043	0.138318	0.414375	0.149005	0.14296	0.25838	0.264203	0.239643	0.413911	0.321972	0.232515	0.243573	0.103191	0.205519	0.134671	0.629443	0.0657534	0.125288	0.0215242	0.0293308	0.179057	0.0491855	0.0515713	0.0417637	0.0832957	0.257777	0.230481	0.121566	0.00386049	0.0622222	0.0757326	0.308905	0.0800228	0.177847	0.110181	0.0262536	0.0294285	0.316811	0.0487711	0.0286274	0.527001	0.0493608	0.0825324	0.381368	0.938508	2.59759	0.36251	0.363767	0.0732025	0.200521	0.327982	7.720043
6220	-13139	-13108.4	-30.6106	0.871079	0.389218	0.129033	0.25867	0.213096	0.248246	0.201227	0.315619	0.192772	0.138484	0.364073	0.149005	0.126343	0.254368	0.292171	0.217255	0.413911	0.337489	0.228772	0.296571	0.0986614	0.167017	0.134671	0.572773	0.0784763	0.100686	0.046966	0.0633923	0.154965	0.0690976	0.0410771	0.0386757	0.0616188	0.160181	0.224615	0.119803	0.0184669	0.103698	0.101419	0.190327	0.0340493	0.150432	0.10325	0.139866	0.0371164	0.333005	0.0540046	0.024179	0.507069	0.0446264	0.110569	0.434251	0.974859	2.48032	0.349142	0.37446	0.0688982	0.2075	0.3580199	7.740505
6230	-13140.6	-13113.1	-27.538	0.9364992	0.401407	0.145834	0.248573	0.159496	0.268648	0.169777	0.294091	0.147637	0.149392	0.304637	0.107787	0.16257	0.202584	0.227363	0.283744	0.272607	0.313191	0.315607	0.274797	0.144226	0.230769	0.0864182	0.56746	0.0922434	0.0596952	0.131203	0.0220079	0.174478	0.0690976	0.0569684	0.00654297	0.0724271	0.14131	0.226586	0.069043	0.00358939	0.101688	0.0712475	0.291639	0.0601443	0.14393	0.088794	0.100675	0.0380604	0.325235	0.0671226	0.0167338	0.517864	0.0349839	0.124116	0.456796	0.988626	2.43046	0.343343	0.373941	0.0745897	0.208126	0.367091	7.461927
6240	-13138.4	-13112	-26.3781	0.9609792	0.304323	0.183612	0.228951	0.13894	0.228617	0.208786	0.294091	0.139558	0.128547	0.353045	0.111308	0.177539	0.264254	0.220506	0.227497	0.469087	0.26238	0.231557	0.267199	0.0766085	0.159863	0.119299	0.451234	0.113436	0.039513	0.0672213	0.033196	0.250735	0.0746943	0.0777801	0.0147711	0.0642425	0.119174	0.255564	0.0559307	0.00296298	0.105178	0.112407	0.304414	0.0359044	0.158178	0.114791	0.10889	0.0298871	0.293625	0.0637144	0.019786	0.554339	0.0386483	0.129104	0.464701	0.993221	2.41297	0.359127	0.357146	0.0681321	0.215595	0.379145	7.355786
6250	-13123.4	-13101.5	-21.9342	0.8636201	0.348714	0.185148	0.234842	0.111196	0.224573	0.123119	0.225879	0.160255	0.174795	0.308336	0.120069	0.120772	0.220365	0.2477	0.192301	0.35353	0.291313	0.23428	0.230555	0.111532	0.152052	0.096062	0.518167	0.119606	0.0639742	0.0469215	0.00743157	0.198107	0.0427824	0.0448961	0.0280368	0.0881055	0.135173	0.241087	0.0745653	0.0428109	0.0801013	0.0536184	0.241444	0.0661984	0.11504	0.142781	0.0511256	0.0347815	0.333983	0.0562147	0.0298348	0.511491	0.0336947	0.109007	0.43154	0.973136	2.48632	0.360417	0.365878	0.0617905	0.211915	0.382109	6.869363
6260	-13145.9	-13120.6	-25.216	0.7636826	0.290833	0.17347	0.180187	0.129752	0.274707	0.133045	0.219887	0.202012	0.170076	0.436618	0.101164	0.126452	0.234786	0.243281	0.244464	0.353049	0.286088	0.21018	0.24024	0.0655604	0.181203	0.107961	0.49075	0.142989	0.0275418	0.0973881	0.0416087	0.21919	0.0869449	0.0408925	0.0156124	0.0934341	0.14152	0.179782	0.156548	0.0365274	0.0298121	0.0576863	0.292879	0.0622557	0.172904	0.0712773	0.0825024	0.0248347	0.315367	0.0792827	0.0191633	0.542223	0.0191286	0.0878109	0.392091	0.94636	2.57374	0.369514	0.358212	0.0695431	0.202731	0.3561969	7.145062
6270	-13139.2	-13106.8	-32.3676	0.6990181	0.347982	0.149044	0.260979	0.139969	0.245528	0.195651	0.306824	0.210571	0.145349	0.34875	0.184098	0.198454	0.227112	0.246942	0.237729	0.407174	0.268097	0.215447	0.280969	0.0988862	0.245143	0.177672	0.601267	0.152501	0.0576124	0.0365242	0.0471393	0.218515	0.0585235	0.0361144	0.00832287	0.0679217	0.207526	0.282215	0.036456	0.10967	0.0903554	0.00735483	0.268657	0.0512828	0.181715	0.0869834	0.0747228	0.0230678	0.351259	0.0678846	0.0307455	0.503881	0.0231618	0.0739786	0.363067	0.924504	2.63845	0.355539	0.381506	0.0644981	0.198457	0.376056	7.819747
6280	-13141.4	-13118.5	-22.9378	0.8065848	0.264933	0.180535	0.197728	0.173015	0.183237	0.177331	0.330551	0.176419	0.10937	0.385403	0.129929	0.107073	0.195029	0.192182	0.28027	0.349149	0.272711	0.253951	0.231597	0.0904976	0.245676	0.0683742	0.505526	0.128814	0.0477325	0.0153972	0.0494213	0.176375	0.0363537	0.080944	0.00331562	0.0850334	0.17478	0.206814	0.114033	0.0552169	0.0575334	0.015489	0.201397	0.0459215	0.154179	0.155465	0.0364032	0.0272657	0.373307	0.0429797	0.0319376	0.490392	0.034118	0.0969592	0.409772	0.958763	2.53451	0.389571	0.350357	0.0622456	0.197827	0.3938786	6.941102
6290	-13128.4	-13102.1	-26.3751	0.7885733	0.290129	0.165595	0.17327	0.156401	0.286868	0.123568	0.214547	0.146382	0.152952	0.356533	0.158677	0.143886	0.33215	0.242497	0.24259	0.362512	0.256828	0.257376	0.267253	0.117521	0.190835	0.0896739	0.56957	0.169324	0.0273864	0.0347294	0.0405661	0.189635	0.0376211	0.0149862	0.0142113	0.0848902	0.260302	0.215891	0.0876075	0.0735373	0.0575334	0.0232554	0.261987	0.0544713	0.162358	0.0713193	0.0958538	0.0268994	0.33655	0.0604151	0.0294235	0.495726	0.0509855	0.093125	0.402493	0.953738	2.55064	0.362931	0.367025	0.0660365	0.204007	0.3650555	7.275078
6300	-13127.3	-13101.8	-25.4886	0.7928761	0.2955	0.143282	0.219761	0.0965207	0.213345	0.14892	0.297267	0.181894	0.153553	0.33334	0.158677	0.125315	0.225799	0.21758	0.257881	0.487088	0.328327	0.231117	0.265111	0.0954479	0.190835	0.112122	0.47204	0.129326	0.0415591	0.0331605	0.0152991	0.222991	0.0598539	0.041053	0.0263211	0.0780606	0.169664	0.199285	0.0814662	0.0637022	0.0409404	0.057251	0.228826	0.10168	0.152656	0.143219	0.051755	0.0253568	0.328964	0.0555538	0.0293145	0.503343	0.0574671	0.0940419	0.40425	0.954961	2.54675	0.359823	0.373812	0.0608737	0.205491	0.3472671	7.18879
6310	-13132.3	-13110.1	-22.1961	0.9308843	0.356323	0.0871584	0.139521	0.151058	0.19588	0.148096	0.27222	0.130936	0.142091	0.378931	0.110711	0.163026	0.234873	0.241549	0.238869	0.376707	0.310746	0.207732	0.244007	0.130107	0.17562	0.0964285	0.47204	0.137079	0.0138529	0.0136533	0.0706917	0.168251	0.0993925	0.0339714	0.0236932	0.0937281	0.162796	0.201958	0.066387	0.0774026	0.0485945	0.057251	0.238158	0.0574445	0.151195	0.123543	0.0817433	0.0315911	0.328116	0.0656129	0.0173281	0.500223	0.0571296	0.122965	0.454944	0.987532	2.43456	0.347444	0.366238	0.0744898	0.211828	0.3841908	6.925414
6320	-13132.3	-13112.9	-19.4318	0.9186909	0.323063	0.13338	0.180329	0.132283	0.201535	0.162385	0.281177	0.171876	0.138169	0.271773	0.145291	0.115827	0.243667	0.211852	0.199543	0.319291	0.262373	0.279075	0.249192	0.129763	0.165585	0.14686	0.496283	0.102614	0.0274345	0.0485803	0.0695838	0.16507	0.049877	0.0458475	0.00356313	0.0705874	0.107694	0.213253	0.110303	0.05678	0.0331834	0.0346434	0.177196	0.133219	0.146542	0.0663433	0.0209601	0.0340221	0.311521	0.0622068	0.0391984	0.511422	0.0416298	0.120459	0.45087	0.985103	2.44357	0.355578	0.360106	0.0726395	0.211676	0.3652199	6.643848
6330	-13128.5	-13107.1	-21.4348	0.9310659	0.373399	0.177376	0.180228	0.180437	0.229159	0.132799	0.2238	0.134932	0.142371	0.369089	0.0875345	0.157734	0.198513	0.330513	0.176148	0.293765	0.27871	0.228906	0.291658	0.0907593	0.1479	0.0912358	0.383804	0.131671	0.0636324	0.052184	0.0682152	0.200944	0.0511715	0.0515908	0.0356287	0.0863207	0.209218	0.20993	0.0987834	0.100161	0.0368674	0.00925754	0.193997	0.0742683	0.142745	0.106093	0.0259028	0.0331404	0.324675	0.0596498	0.0233362	0.515871	0.0433277	0.123003	0.455004	0.987568	2.43443	0.354554	0.370417	0.0683529	0.206676	0.3702614	6.849352
6340	-13132.4	-13109.3	-23.1643	0.9957242	0.299633	0.138956	0.176653	0.141603	0.269032	0.165252	0.312399	0.140134	0.115818	0.327637	0.116831	0.199311	0.245635	0.280601	0.181001	0.34141	0.282878	0.220006	0.231316	0.0857305	0.169152	0.110585	0.521326	0.101137	0.0686613	0.0327993	0.0543447	0.241617	0.04916	0.0272461	0.0356287	0.0368242	0.145308	0.211811	0.0659159	0.122456	0.0347467	0.0617123	0.207503	0.0451167	0.219223	0.153776	0.0597566	0.0298361	0.351108	0.0600103	0.0323009	0.48997	0.0367748	0.1361	0.475463	0.999288	2.38915	0.355084	0.377067	0.0648915	0.202957	0.3878604	7.047641
6350	-13141.8	-13123.9	-17.835	0.8958465	0.331507	0.108605	0.207754	0.109213	0.194548	0.141406	0.210077	0.186871	0.133508	0.32107	0.117279	0.136336	0.222649	0.244258	0.196923	0.374749	0.317668	0.226044	0.219983	0.175415	0.0882429	0.0864569	0.404579	0.108848	0.0259851	0.0422304	0.0400162	0.12736	0.0199621	0.0206833	0.0838698	0.0571061	0.0988081	0.207366	0.127614	0.122456	0.053421	0.00980163	0.187336	0.0527742	0.132165	0.0951656	0.106119	0.0339844	0.34772	0.0502809	0.0168986	0.50753	0.0435865	0.115733	0.443041	0.980344	2.46088	0.359777	0.372317	0.0679609	0.199945	0.375597	6.474234
6360	-13122.9	-13102.9	-20.013	0.7351249	0.30417	0.149686	0.196016	0.171261	0.210106	0.130249	0.226509	0.17454	0.144399	0.336095	0.11412	0.130032	0.212579	0.24713	0.166461	0.315268	0.291815	0.235162	0.233468	0.0741664	0.143151	0.0928562	0.486461	0.0747142	0.0240626	0.0437884	0.00688494	0.20914	0.0683772	0.0398676	0.0485596	0.0803641	0.15422	0.188163	0.0704974	0.119468	0.104738	0.0140933	0.22451	0.0653863	0.160256	0.0826111	0.0421988	0.0337218	0.364379	0.0504417	0.0232844	0.492344	0.0358291	0.0817012	0.379642	0.93722	2.60144	0.358994	0.361412	0.0661618	0.213433	0.3568879	6.607602
6370	-13135.8	-13111.7	-24.1257	0.9433519	0.287406	0.161873	0.234391	0.1433	0.270549	0.184891	0.2669	0.12763	0.169126	0.279077	0.171619	0.127295	0.160903	0.273642	0.16374	0.405878	0.282037	0.232107	0.27599	0.0892258	0.229328	0.135298	0.460432	0.150608	0.0669892	0.0506042	0.0442319	0.156141	0.0767072	0.0265975	0.0234591	0.093055	0.156123	0.220339	0.0360524	0.0701265	0.0833602	0.0225584	0.2706	0.080698	0.124331	0.116866	0.121416	0.0331975	0.358713	0.0568944	0.0280983	0.478512	0.0445842	0.125517	0.459037	0.989941	2.42551	0.365424	0.359881	0.0644632	0.210233	0.377141	7.123498
