Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
802	0	-15375.2	-15390	14.8089	0.119812	0.117342	0.109762	0.106619	0.0971104	0.080723	0.127451	0.0670038	0.0965	0.164553	0.0691406	0.0818978	0.088358	0.111528	0.124819	0.124019	0.137001	0.11484	0.111592	0.0798675	0.107404	0.0764153	0.188685	0.0268152	0.00952714	0.0482617	0.0325366	0.00881044	0.042714	0.0340237	0.0351554	0.051399	0.0288255	0.0257053	0.0351707	0.0274247	0.0303886	0.0311531	0.0551585	0.0456997	0.0205204	0.0740992	0.0213577	0.219694	0.295845	0.106244	0.378217	3.187193
803	1	-15375.3	-15390.2	14.9012	0.136635	0.0962388	0.0947601	0.117382	0.12419	0.0857985	0.11731	0.074682	0.0922294	0.146444	0.0747832	0.098382	0.101969	0.0877336	0.090576	0.133396	0.133411	0.11022	0.096809	0.0826208	0.10664	0.0728159	0.149395	0.0299426	0.0601205	0.0273002	0.0377875	0.0196449	0.0273137	0.0344812	0.0524006	0.041682	0.027391	0.0173474	0.045258	0.0290356	0.0315737	0.022451	0.0508929	0.0301591	0.100956	0.0227269	0.0450813	0.22225	0.290196	0.108422	0.379131	3.177967
804	0	-15373.7	-15388.8	15.142	0.135114	0.0934869	0.106231	0.0859347	0.0971104	0.0721712	0.115005	0.0763896	0.0862644	0.143497	0.075196	0.103758	0.0928165	0.0980626	0.114389	0.119949	0.112833	0.133028	0.136218	0.0757691	0.0978854	0.0657522	0.18807	0.0286538	0.0225826	0.0418854	0.0330694	0.014744	0.0380613	0.0255672	0.0332475	0.027113	0.0446685	0.0282587	0.0521233	0.0273684	0.0375784	0.0358901	0.0725102	0.0353694	0.0211402	0.0774931	0.0316305	0.222336	0.303029	0.0975927	0.377042	3.153885
805	1	-15375.4	-15389.9	14.5009	0.131707	0.12371	0.0980422	0.0962255	0.123424	0.0880849	0.117499	0.0819521	0.107285	0.171634	0.100481	0.0745705	0.0943803	0.098835	0.100579	0.129513	0.108786	0.115061	0.112109	0.0717416	0.0935308	0.0932062	0.184732	0.0199365	0.0480501	0.0229517	0.0373821	0.0182269	0.0389918	0.0331198	0.0400498	0.0331026	0.0255607	0.0135671	0.0532595	0.031452	0.0294239	0.0313745	0.0401777	0.0212848	0.100956	0.0185979	0.0434411	0.229561	0.294597	0.103748	0.372093	3.217995
806	0	-15371.6	-15386.7	15.0136	0.111022	0.117902	0.0819335	0.112428	0.116133	0.080612	0.141202	0.0816507	0.0993402	0.144386	0.0993365	0.0780361	0.100112	0.0888716	0.114389	0.114231	0.126143	0.113924	0.122125	0.0889537	0.0818963	0.0875643	0.18159	0.0294939	0.0190454	0.0347479	0.0371448	0.0200833	0.0417498	0.018757	0.0275873	0.0377028	0.0487557	0.0320946	0.0593713	0.0204074	0.0148043	0.0215567	0.0418249	0.0398938	0.0193748	0.0759386	0.0426083	0.215141	0.302695	0.0987876	0.383376	3.166723
807	1	-15377.4	-15391.7	14.3297	0.121486	0.107756	0.0818311	0.102045	0.120247	0.0992317	0.11744	0.0681831	0.09632	0.193791	0.0756992	0.0840453	0.082388	0.0956198	0.0986208	0.145743	0.144269	0.113857	0.117139	0.0736822	0.0903375	0.0836313	0.172854	0.028041	0.0480218	0.0367344	0.0422381	0.030837	0.0411527	0.0290648	0.0407007	0.0378542	0.0191071	0.020268	0.0327988	0.0113099	0.0547821	0.0363357	0.0381906	0.0300545	0.0931652	0.0290839	0.0491509	0.219446	0.284508	0.105741	0.390305	3.235109
808	0	-15371.6	-15386.2	14.6797	0.134231	0.118625	0.101455	0.107819	0.0929228	0.0698815	0.116987	0.0756496	0.0786992	0.162567	0.0813093	0.0943016	0.101049	0.0832608	0.119546	0.111136	0.127712	0.119898	0.125963	0.0949631	0.0903285	0.0923747	0.183091	0.022699	0.0206578	0.0438271	0.0387026	0.0148429	0.0355422	0.0261468	0.0328754	0.0353322	0.0475096	0.0245715	0.0627269	0.0247329	0.0372808	0.0309741	0.0604603	0.0257362	0.0262559	0.0759386	0.029532	0.207595	0.310689	0.101759	0.379958	3.200116
809	1	-15378.3	-15393.6	15.2789	0.168973	0.106944	0.101437	0.103276	0.102958	0.0780866	0.124602	0.0719784	0.0779958	0.191397	0.0784078	0.0790981	0.094308	0.0936357	0.0994132	0.130921	0.133731	0.0975101	0.101307	0.077282	0.0969071	0.0819806	0.139043	0.0275416	0.0517875	0.0168168	0.0343321	0.0238599	0.0350507	0.0276895	0.0521459	0.0478708	0.00903202	0.0197068	0.0398661	0.0366506	0.0411248	0.0305667	0.0335906	0.0344962	0.0724653	0.0263337	0.0480738	0.197722	0.300191	0.103965	0.398122	3.140194
810	0	-15382.9	-15397.5	14.5698	0.102486	0.131034	0.0922631	0.11775	0.100526	0.0853625	0.109466	0.0776098	0.10353	0.159454	0.0769326	0.0950793	0.0984455	0.0933388	0.109641	0.112693	0.139299	0.138566	0.113063	0.0939484	0.0909608	0.0654334	0.175248	0.0304901	0.024448	0.0526669	0.0357494	0.0142836	0.0463883	0.0246958	0.0344979	0.0357305	0.0500259	0.0439129	0.0358715	0.0327993	0.0418078	0.0298524	0.0465158	0.0199937	0.0262559	0.0811669	0.021822	0.227965	0.294569	0.103106	0.37436	3.211103
811	1	-15374	-15389.3	15.3204	0.109404	0.109167	0.105178	0.103184	0.112813	0.0795357	0.119485	0.0924534	0.090641	0.170924	0.0826551	0.0634816	0.110683	0.0954824	0.0964432	0.130921	0.170399	0.106361	0.130241	0.0655328	0.0950913	0.0840297	0.14467	0.0275416	0.0386113	0.0210999	0.0500326	0.0245235	0.027881	0.0236981	0.030691	0.0354599	0.0110867	0.0239979	0.0474278	0.0122298	0.0459101	0.0352679	0.0380503	0.0293012	0.0655304	0.0177131	0.0612165	0.208026	0.301897	0.106876	0.383202	3.136047
812	0	-15378	-15394.1	16.0197	0.135473	0.0874291	0.0843857	0.0999429	0.0938656	0.0758047	0.107613	0.0705774	0.104166	0.148812	0.0707328	0.0799613	0.116819	0.103106	0.112961	0.131326	0.130659	0.117196	0.112811	0.0686726	0.104099	0.0734101	0.178944	0.0249575	0.00990696	0.0355823	0.0317078	0.0236864	0.0179806	0.0327478	0.0321112	0.0475339	0.0435688	0.0318223	0.0335771	0.022851	0.0315863	0.0313531	0.0351225	0.0357143	0.0221911	0.0745095	0.0388406	0.216002	0.30873	0.105033	0.370234	3.066116
813	1	-15366.2	-15381.5	15.3504	0.142103	0.0983072	0.0990598	0.105508	0.113311	0.0789982	0.134261	0.0930159	0.0961584	0.167149	0.074505	0.0898974	0.0880251	0.0823061	0.0972754	0.130575	0.131291	0.10184	0.117693	0.0719103	0.0866221	0.0781936	0.167555	0.0248619	0.0536324	0.0374279	0.0438067	0.0265874	0.0261785	0.0261215	0.0572396	0.0305087	0.0110867	0.0137362	0.05966	0.0152864	0.0357234	0.0161968	0.0370469	0.0418315	0.0750878	0.0193422	0.0361168	0.21645	0.294089	0.107261	0.3822	3.133039
814	0	-15367.8	-15383.7	15.8306	0.108619	0.0987284	0.0927902	0.0927094	0.0927658	0.0831124	0.108438	0.0860091	0.088402	0.181173	0.0803777	0.0819648	0.0994566	0.0874052	0.102599	0.13256	0.127092	0.122267	0.132484	0.0605347	0.089317	0.0769809	0.154145	0.0376385	0.029064	0.0409352	0.0315889	0.0237324	0.0282859	0.026313	0.0335774	0.0406536	0.0416283	0.0285526	0.0520864	0.015505	0.0203637	0.0277041	0.0419092	0.0296487	0.0209471	0.103211	0.0317504	0.215665	0.296717	0.0988993	0.388719	3.085027
815	1	-15367.9	-15383.4	15.5681	0.118631	0.101204	0.102036	0.108278	0.0997878	0.0989131	0.119225	0.067536	0.116008	0.173884	0.074505	0.0862626	0.085072	0.103734	0.106997	0.130575	0.12717	0.104027	0.109298	0.0816419	0.0894521	0.0824409	0.167047	0.00868449	0.0570311	0.0296476	0.0303033	0.0238311	0.036942	0.0235943	0.0392687	0.0337562	0.0202364	0.0169368	0.0350428	0.0206159	0.0485899	0.027802	0.0333441	0.0298104	0.0784709	0.0285937	0.0350484	0.22502	0.290516	0.101105	0.383358	3.111277
816	0	-15366.9	-15381.8	14.9634	0.151972	0.102977	0.0982281	0.0863434	0.108665	0.0909516	0.137589	0.0769095	0.0971313	0.178502	0.0606864	0.085663	0.0977026	0.098032	0.112442	0.139346	0.121472	0.100805	0.116072	0.0889971	0.0932818	0.0940387	0.171842	0.0308401	0.00653807	0.0383334	0.0314775	0.0175919	0.0366943	0.0278352	0.0350365	0.0406536	0.0433566	0.0276264	0.0364904	0.0310983	0.0218226	0.0314442	0.0599804	0.0202781	0.024202	0.073754	0.027037	0.214825	0.295562	0.107167	0.382445	3.171739
817	1	-15373.8	-15388.3	14.5095	0.157146	0.102384	0.100657	0.0959316	0.105243	0.0849122	0.134178	0.0588537	0.0804174	0.179418	0.0730581	0.0791814	0.100887	0.0967378	0.114473	0.121902	0.132604	0.148968	0.123972	0.0756005	0.0950388	0.0754597	0.178202	0.0349939	0.0428972	0.0199548	0.0561517	0.0301762	0.0233255	0.0229982	0.0424254	0.0259228	0.0214526	0.0191121	0.0415073	0.02205	0.0473962	0.0306019	0.0350318	0.0355642	0.0828243	0.0247205	0.0427994	0.214343	0.299993	0.10069	0.384974	3.21713
818	0	-15373.4	-15388.6	15.1956	0.115793	0.0952499	0.104871	0.113095	0.108665	0.0997857	0.104238	0.0742976	0.0884945	0.160364	0.075533	0.0726279	0.110888	0.100667	0.117066	0.149242	0.118137	0.117188	0.099479	0.0683441	0.0846019	0.0748032	0.165566	0.0314881	0.0156453	0.0453482	0.042546	0.016878	0.0303816	0.0416349	0.041361	0.0433519	0.0646747	0.0268361	0.0424842	0.0143822	0.022597	0.0335396	0.0352964	0.0322724	0.0241304	0.0926333	0.0320458	0.228104	0.302602	0.10372	0.365574	3.148525
819	1	-15375.3	-15389.9	14.5829	0.137489	0.106808	0.108619	0.104386	0.123571	0.0726607	0.139723	0.0945694	0.102258	0.150894	0.0865942	0.0849127	0.102018	0.100703	0.110515	0.132469	0.119426	0.144789	0.110368	0.0699153	0.0985385	0.0835402	0.138546	0.0158476	0.0425177	0.0201078	0.03922	0.0164656	0.0396025	0.0232945	0.0576585	0.0415216	0.0076113	0.0188017	0.037457	0.0200601	0.0392692	0.0402387	0.0412652	0.0382763	0.0798374	0.021048	0.0463781	0.226329	0.295615	0.107881	0.370175	3.209791
820	0	-15375	-15390.2	15.174	0.13671	0.101585	0.08396	0.103995	0.116254	0.0965118	0.12329	0.0671702	0.107339	0.171503	0.0975995	0.0723577	0.086602	0.0801521	0.093339	0.121391	0.117284	0.122368	0.130041	0.077665	0.107281	0.0761112	0.165566	0.0294015	0.0226509	0.0347912	0.0554415	0.017542	0.0364273	0.0240215	0.0310433	0.0466762	0.0461603	0.016989	0.0351424	0.0375427	0.0222682	0.0219779	0.0513993	0.0270444	0.0122144	0.100433	0.0254388	0.212804	0.293925	0.100194	0.393077	3.15068
821	1	-15376.8	-15391.6	14.8038	0.122403	0.0999292	0.0896397	0.121619	0.126988	0.0869586	0.12719	0.0837309	0.104988	0.19254	0.0800768	0.091236	0.0919244	0.0803299	0.106378	0.126884	0.120145	0.110868	0.124445	0.0648664	0.0976724	0.0772794	0.146335	0.0232367	0.0513981	0.0174378	0.0398518	0.0196024	0.0234842	0.0270849	0.052194	0.0479765	0.0178332	0.0178296	0.037661	0.0291053	0.0601013	0.020363	0.0381557	0.0269264	0.0741681	0.0387883	0.0500772	0.211114	0.305296	0.1025	0.381089	3.187702
822	0	-15373	-15388.7	15.7257	0.138485	0.104316	0.0799324	0.0990722	0.0926171	0.0871915	0.0925108	0.0822421	0.0957903	0.172083	0.0836664	0.0778032	0.0911756	0.0916596	0.134748	0.118591	0.12583	0.111727	0.101771	0.0643961	0.0746948	0.0889251	0.187702	0.0414791	0.0154757	0.0468861	0.0356712	0.0190188	0.0408324	0.0210079	0.0434162	0.0317803	0.0599888	0.0217926	0.0510338	0.0210219	0.0299283	0.0304242	0.0420785	0.0242096	0.0229924	0.0657104	0.0338362	0.214695	0.298844	0.103975	0.382486	3.095515
823	1	-15372.7	-15388.3	15.5872	0.0935428	0.111824	0.106547	0.0934127	0.0906271	0.0849954	0.131993	0.0761201	0.0862008	0.161771	0.0836392	0.0932083	0.115942	0.111759	0.111335	0.122395	0.109872	0.112387	0.0950581	0.0825943	0.084522	0.0829546	0.153274	0.018817	0.0476903	0.0316162	0.0409441	0.0280134	0.0274745	0.0409221	0.0507546	0.0422708	0.0126448	0.00876407	0.0433194	0.0348359	0.0369702	0.0250961	0.0399656	0.0350078	0.0899696	0.0163019	0.0420094	0.222904	0.29656	0.101693	0.378842	3.109361
824	0	-15375.4	-15389.8	14.3917	0.128081	0.1135	0.0740277	0.118178	0.110829	0.0783531	0.134069	0.0805044	0.0982028	0.16216	0.0713391	0.0868788	0.0910984	0.0717747	0.110554	0.141929	0.145312	0.12477	0.120277	0.0655388	0.0959181	0.0819143	0.167428	0.0407716	0.0245304	0.038394	0.0328877	0.0189752	0.0539239	0.0244248	0.0445433	0.054578	0.0437012	0.0234472	0.0483655	0.023976	0.0335362	0.0246638	0.0409981	0.0347701	0.0126618	0.109148	0.0279839	0.212608	0.299411	0.101558	0.386423	3.228917
825	1	-15383.6	-15399.1	15.4901	0.138113	0.0873285	0.111042	0.0943171	0.0838047	0.0808895	0.121793	0.0775885	0.102498	0.138037	0.079318	0.108643	0.0831115	0.11305	0.0828195	0.157908	0.109105	0.112004	0.115022	0.074868	0.0963547	0.0773523	0.161814	0.0322992	0.0551172	0.038709	0.0283125	0.0358409	0.0423399	0.0186062	0.0435347	0.0316005	0.0172486	0.012577	0.0433194	0.0171997	0.0286384	0.0230412	0.0283045	0.0397459	0.0943129	0.0290869	0.0524584	0.212556	0.297751	0.103837	0.385856	3.119072
826	0	-15371.7	-15386.3	14.5479	0.107003	0.0930501	0.0962773	0.0999946	0.108307	0.0833625	0.137792	0.0769062	0.110747	0.183402	0.0716988	0.0735344	0.108741	0.119422	0.105871	0.117201	0.14845	0.11954	0.118329	0.0705788	0.0765287	0.104211	0.1711	0.0382352	0.0177053	0.0469932	0.0373223	0.0209478	0.0370476	0.0145502	0.0314693	0.0415375	0.0569035	0.038327	0.0362178	0.0203425	0.0211685	0.0288733	0.0628847	0.0321799	0.0191005	0.0843443	0.0250973	0.212414	0.309169	0.100295	0.378121	3.213295
827	1	-15368.6	-15384.4	15.7774	0.126801	0.109914	0.0906385	0.102529	0.100234	0.0839739	0.13821	0.0731523	0.0908151	0.15658	0.0815039	0.0827566	0.0916976	0.0916167	0.0872091	0.134007	0.123472	0.111435	0.0936405	0.0820386	0.0930177	0.0702221	0.147009	0.0270259	0.0389205	0.0310479	0.0460607	0.0245114	0.0354777	0.0107714	0.040083	0.0393527	0.0364888	0.0189043	0.0572093	0.0259096	0.0491032	0.0254261	0.0349142	0.036756	0.0793339	0.0183121	0.0522626	0.212908	0.297048	0.100707	0.389336	3.090344
828	0	-15380.7	-15394.7	14.0678	0.134921	0.0989667	0.105592	0.137838	0.100708	0.0742052	0.136877	0.100496	0.0905361	0.174042	0.0808718	0.0924428	0.105655	0.086744	0.129589	0.131553	0.113236	0.11281	0.127615	0.0760633	0.117695	0.0787471	0.170994	0.0315861	0.0177053	0.0498388	0.0292097	0.0142941	0.0382867	0.0169255	0.0230569	0.0254383	0.0569035	0.0203207	0.0489695	0.0244605	0.0222629	0.0319153	0.0380833	0.0408908	0.0274029	0.105591	0.0199676	0.218952	0.28544	0.105109	0.390499	3.261308
829	1	-15368.5	-15384	15.4845	0.131539	0.101888	0.0935593	0.102736	0.0953045	0.0693662	0.112094	0.074992	0.0939886	0.174872	0.0873197	0.0876056	0.116512	0.0820014	0.109467	0.134007	0.135769	0.117858	0.118464	0.0760984	0.0837768	0.0824019	0.154921	0.020594	0.036843	0.031903	0.0384992	0.0249142	0.027278	0.0179336	0.0271089	0.0371503	0.0275808	0.0318978	0.0476221	0.0245509	0.0360033	0.0304826	0.0349142	0.0281565	0.0813308	0.0292132	0.049123	0.225377	0.298339	0.0999511	0.376333	3.119639
830	0	-15374.3	-15389.1	14.7687	0.140068	0.0984711	0.0879772	0.0956221	0.119098	0.0696827	0.135198	0.0867866	0.105896	0.174163	0.0723346	0.079124	0.0964152	0.10092	0.108348	0.136896	0.127125	0.118638	0.116394	0.0806659	0.0934187	0.0752541	0.156031	0.0309775	0.0295733	0.0357592	0.0210325	0.0140337	0.0471921	0.0228116	0.0287028	0.0592271	0.0351195	0.0262447	0.0349488	0.034356	0.0224644	0.0251027	0.0633728	0.0382925	0.023391	0.0899391	0.0341461	0.220031	0.307416	0.0903076	0.382245	3.191213
831	1	-15376.2	-15390.7	14.4693	0.114293	0.10135	0.0910251	0.095503	0.108811	0.071037	0.113537	0.0933393	0.0907108	0.151271	0.0896437	0.0714839	0.0974357	0.11685	0.101141	0.134048	0.127785	0.123066	0.124325	0.0718144	0.0734604	0.0824019	0.154824	0.0383475	0.0495753	0.0390433	0.0521636	0.0284328	0.0311873	0.0308817	0.0556906	0.0503202	0.0183448	0.0274394	0.0554355	0.014595	0.038834	0.041704	0.0458497	0.0438666	0.083739	0.0261632	0.0503787	0.221379	0.297078	0.105951	0.375593	3.22115
832	0	-15370.5	-15385.6	15.1952	0.128059	0.107462	0.104208	0.0765709	0.11209	0.0858105	0.119317	0.0866535	0.116386	0.178972	0.0838871	0.0772308	0.102982	0.101018	0.0997361	0.110543	0.120971	0.118638	0.126677	0.0727708	0.0946464	0.0696443	0.157689	0.0321082	0.011709	0.0554916	0.0444197	0.0245859	0.0272974	0.0260851	0.0519743	0.0444968	0.0445401	0.0216834	0.0467818	0.0283829	0.0224644	0.0249302	0.0470001	0.0278706	0.023391	0.0693601	0.0220279	0.230115	0.301355	0.098851	0.369679	3.148562
833	1	-15370.3	-15386.2	15.8208	0.112146	0.108612	0.105303	0.0994981	0.106349	0.0849701	0.132052	0.0677145	0.0790987	0.155448	0.0822284	0.0733374	0.0932363	0.0846648	0.124387	0.116302	0.120646	0.103056	0.105935	0.0791868	0.106352	0.0871985	0.14812	0.0219981	0.0478301	0.0221869	0.0511819	0.0267298	0.0363355	0.0297292	0.0623418	0.0342775	0.0143793	0.016513	0.0586816	0.0324588	0.0376726	0.0260615	0.0371929	0.0309669	0.0549372	0.0239732	0.0447146	0.222161	0.296751	0.0968743	0.384213	3.086003
834	0	-15372	-15387.2	15.1842	0.120042	0.101512	0.0888642	0.122843	0.0807739	0.0968313	0.113174	0.070665	0.106541	0.170214	0.0685761	0.0665524	0.106309	0.0792902	0.0974697	0.134663	0.124529	0.117876	0.123832	0.0757384	0.0804105	0.076724	0.178849	0.034484	0.00762358	0.055161	0.0443125	0.019956	0.0388714	0.0262633	0.034446	0.043846	0.0569407	0.0310917	0.0394905	0.016971	0.0169451	0.0327928	0.0620426	0.0307053	0.0319161	0.0935074	0.0300133	0.210411	0.300427	0.107009	0.382153	3.149662
835	1	-15378	-15393.7	15.7834	0.123464	0.0831841	0.103995	0.106039	0.0934693	0.0788932	0.15022	0.0777329	0.0915504	0.158351	0.0628966	0.0783894	0.0932363	0.111411	0.0980787	0.134827	0.126869	0.116563	0.111556	0.0815654	0.0679851	0.0889725	0.137657	0.0281976	0.0426964	0.0321922	0.0520673	0.0267298	0.0407758	0.0395898	0.0515355	0.0361788	0.0149236	0.0192712	0.0453447	0.0265577	0.0438692	0.0230956	0.0323104	0.0318308	0.0667364	0.0222419	0.0366912	0.214508	0.288849	0.110829	0.385814	3.089744
836	0	-15372.1	-15387.6	15.494	0.132821	0.0956849	0.0920305	0.114885	0.118406	0.0856999	0.125371	0.0665084	0.106903	0.188844	0.0722577	0.0986099	0.0812041	0.082718	0.10227	0.135524	0.119168	0.0996354	0.124137	0.0772732	0.0880414	0.0766234	0.146247	0.0353576	0.022433	0.0489408	0.0300173	0.00876572	0.0527245	0.0219102	0.039684	0.0357122	0.061294	0.0167732	0.0491286	0.0266753	0.0284263	0.0347919	0.0413658	0.02757	0.0168147	0.0710448	0.0183949	0.216724	0.290548	0.10211	0.390618	3.118688
837	1	-15379.7	-15395.3	15.5621	0.145054	0.104099	0.083607	0.110828	0.0929299	0.0936178	0.101658	0.0764453	0.0980695	0.182809	0.0744908	0.0748919	0.084916	0.0885174	0.112654	0.129555	0.115008	0.122795	0.0971974	0.098731	0.0991157	0.0848906	0.144724	0.0206022	0.0426964	0.0308729	0.0312816	0.0201713	0.0325947	0.0332616	0.0654774	0.0279145	0.0172791	0.0236514	0.0308631	0.0239435	0.0429801	0.0414564	0.0420759	0.0285316	0.0691263	0.0256943	0.0447948	0.208783	0.298797	0.0967094	0.39571	3.111874
838	0	-15373.5	-15389.1	15.5975	0.126052	0.120131	0.0911786	0.130712	0.097942	0.0808049	0.114689	0.0641602	0.0900269	0.150685	0.0703013	0.0732077	0.0716939	0.100111	0.0975243	0.133063	0.118633	0.123069	0.125189	0.0875491	0.0787077	0.0897056	0.173215	0.0277944	0.00913403	0.0334952	0.0399639	0.0123756	0.0496517	0.0274343	0.0376387	0.0387098	0.0459546	0.0298988	0.0329185	0.0348727	0.0216704	0.0347919	0.0495987	0.0374082	0.0253835	0.0779659	0.0333266	0.225211	0.284971	0.100419	0.389398	3.108338
839	1	-15377	-15392.4	15.3132	0.122249	0.121977	0.111243	0.103055	0.0889023	0.0863895	0.130128	0.0710472	0.0827226	0.167046	0.0715834	0.0884679	0.0764581	0.0900912	0.117627	0.138647	0.139318	0.12905	0.109348	0.0710958	0.0883517	0.0742818	0.154562	0.0200902	0.0596396	0.0138664	0.0289628	0.0238917	0.0324731	0.0382489	0.0626073	0.0297387	0.012585	0.0176606	0.0610641	0.0235234	0.0353361	0.0164917	0.0417667	0.033147	0.081812	0.0211099	0.0491032	0.208156	0.296949	0.105011	0.389884	3.136759
840	0	-15380.6	-15395.3	14.6809	0.13258	0.10889	0.117817	0.109442	0.116087	0.0716621	0.135133	0.0741678	0.101071	0.150569	0.0724342	0.0729745	0.0851743	0.10262	0.0936636	0.122016	0.155495	0.122182	0.134476	0.0718416	0.0700325	0.0763385	0.163198	0.0395511	0.0446167	0.0371336	0.0406529	0.0358101	0.0504773	0.0234394	0.0312014	0.0296011	0.0423117	0.0213365	0.0446404	0.0293427	0.0206875	0.0426728	0.0398083	0.031381	0.030233	0.0857542	0.0194762	0.209374	0.298307	0.108161	0.384158	3.199993
841	1	-15382.1	-15397.5	15.3747	0.109322	0.125842	0.102879	0.103055	0.109547	0.0863895	0.0969689	0.0825783	0.0903996	0.158435	0.0901493	0.0858713	0.0968009	0.0900076	0.130752	0.127454	0.111255	0.103232	0.111228	0.0706152	0.0719961	0.0827322	0.151758	0.0389909	0.0580534	0.0245393	0.0377839	0.0341246	0.0322244	0.037536	0.0498018	0.0337637	0.0128752	0.0130889	0.0375101	0.0195645	0.0550802	0.0276543	0.0278654	0.0255218	0.0857093	0.0405069	0.0491556	0.216069	0.314615	0.0988472	0.370468	3.130618
842	0	-15368.4	-15383.8	15.397	0.117831	0.0875756	0.11069	0.108217	0.112689	0.0733804	0.118766	0.0756386	0.0972278	0.151959	0.0723754	0.0768851	0.0831952	0.102105	0.107482	0.122016	0.134525	0.115122	0.0983614	0.0824477	0.0896976	0.0913418	0.152652	0.047453	0.0203046	0.0459449	0.0365124	0.0242588	0.0599246	0.0257514	0.0320645	0.034944	0.0409618	0.0253819	0.0441953	0.0181569	0.0270074	0.0346247	0.0346058	0.0401521	0.0356789	0.0868265	0.0314561	0.221429	0.300605	0.0985793	0.379387	3.128387
843	1	-15382.5	-15396.7	14.1757	0.109774	0.10268	0.0969474	0.101885	0.109203	0.0811611	0.11721	0.0752202	0.117732	0.178339	0.102508	0.0775788	0.103145	0.0878957	0.108558	0.136296	0.119057	0.103232	0.111463	0.102824	0.0826757	0.0733988	0.191628	0.0329001	0.0580534	0.0376696	0.0365011	0.0281099	0.0490817	0.0187024	0.0597467	0.0309464	0.0258064	0.0121225	0.0388934	0.0306377	0.0473279	0.0360193	0.0312204	0.0270442	0.0723402	0.0315982	0.0553765	0.207424	0.306016	0.105123	0.381437	3.25051
844	0	-15373.8	-15389.3	15.531	0.121631	0.103802	0.113024	0.113358	0.0948595	0.0894859	0.106968	0.0795421	0.0878895	0.164903	0.0880036	0.0831735	0.1156	0.0823944	0.100565	0.117435	0.129868	0.0989381	0.108475	0.0661278	0.109209	0.0799709	0.175217	0.0276101	0.0117354	0.0544079	0.0363934	0.0165808	0.048383	0.0332046	0.0236554	0.0439181	0.0466917	0.0338916	0.0474908	0.0203788	0.0273169	0.0265558	0.0408752	0.0148845	0.022573	0.0807631	0.0272377	0.220022	0.285564	0.102866	0.391547	3.114987
845	1	-15381.1	-15394.7	13.5956	0.122921	0.102125	0.101924	0.119389	0.122265	0.0916789	0.121407	0.100823	0.09476	0.17966	0.0726511	0.0785686	0.09083	0.0904108	0.0978014	0.126014	0.129155	0.0996334	0.129513	0.0800289	0.101484	0.101603	0.188702	0.031255	0.0621723	0.0195723	0.038427	0.0222421	0.0390259	0.0146241	0.0590023	0.0471277	0.00754503	0.0229518	0.0588137	0.0285718	0.0557061	0.0234435	0.0353111	0.039417	0.0665876	0.0378919	0.0554833	0.219483	0.308943	0.103163	0.368411	3.30852
846	0	-15375.5	-15390.2	14.7193	0.106953	0.114279	0.0957481	0.106276	0.130023	0.0715162	0.109091	0.0805618	0.0893285	0.191511	0.078385	0.0746541	0.119708	0.0952817	0.104192	0.135238	0.138162	0.149871	0.115616	0.0764523	0.0902855	0.0769374	0.161365	0.0389988	0.0208323	0.040468	0.0424194	0.0165808	0.0372383	0.0209421	0.0278058	0.0362289	0.0412977	0.0238314	0.0452889	0.0272271	0.0292965	0.0364479	0.0456437	0.019753	0.0339557	0.0881922	0.0122652	0.215838	0.288789	0.0995219	0.395851	3.19615
847	1	-15381.4	-15396.8	15.3506	0.103674	0.0835324	0.0846514	0.0820981	0.124049	0.0767059	0.116157	0.0905845	0.113159	0.164354	0.0592753	0.0867553	0.0918346	0.090602	0.118653	0.117159	0.14084	0.112587	0.126462	0.0746889	0.0916322	0.0779628	0.172848	0.0287713	0.0445879	0.0322411	0.0319304	0.0296832	0.044508	0.0243614	0.039486	0.044796	0.00215454	0.0294765	0.0661561	0.014549	0.0456304	0.0256694	0.0330518	0.0261161	0.0754758	0.0215647	0.0725509	0.204546	0.304254	0.108086	0.383114	3.133025
848	0	-15370.6	-15387.2	16.573	0.142524	0.0892919	0.102691	0.0888907	0.109186	0.0843744	0.121978	0.0685932	0.0941867	0.159681	0.0772957	0.0882065	0.103919	0.09809	0.0933812	0.108234	0.115103	0.111787	0.109863	0.0801445	0.0680236	0.0878442	0.158511	0.0246838	0.0158818	0.0481397	0.0424194	0.0147612	0.0410631	0.026855	0.0367179	0.0434326	0.0370569	0.0347881	0.0330128	0.0239718	0.0198683	0.0256892	0.044819	0.0216839	0.0330642	0.0629545	0.0181219	0.219531	0.295339	0.0928238	0.392306	3.010784
