Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
8930	-17235	-17240.9	5.90205	0.204168	0.188521	0.20422	0.183818	0.166744	0.180869	0.164786	0.154349	0.192407	0.201543	0.0981588	0.165711	0.0870433	0.0845559	0.178211	0.128121	0.131219	0.121496	0.183063	0.148356	0.13933	0.136416	0.185259	0.0314038	0.0152596	0.017744	0.0359932	0.00579833	0.0101877	0.00133375	0.0500883	0.0370049	0.0444613	0.0189696	0.016587	0.025412	0.0417166	0.00166075	0.00679547	0.0249049	0.0113218	0.040579	0.012294	0.220746	0.313716	0.0940451	0.371493	4.077879
8940	-17228.8	-17235.1	6.24553	0.20886	0.196451	0.176437	0.19981	0.144974	0.16501	0.167641	0.196467	0.186197	0.183904	0.105383	0.147889	0.100544	0.102011	0.166066	0.127176	0.13742	0.14303	0.18432	0.137332	0.110481	0.159398	0.182141	0.0320813	0.00992722	0.0134551	0.023432	0.0059952	0.00310489	0.0137753	0.0414396	0.0338442	0.0341873	0.0134754	0.0174537	0.0202816	0.0578987	0.00615629	0.00344481	0.0292423	0.0107372	0.0374106	0.0072458	0.223384	0.310947	0.0953216	0.370348	4.043531
8950	-17250.9	-17256.2	5.34437	0.20886	0.19271	0.201881	0.194708	0.160251	0.14945	0.217454	0.207328	0.21637	0.165347	0.102242	0.134969	0.100983	0.107842	0.167306	0.132984	0.127132	0.139891	0.14075	0.141571	0.139792	0.156159	0.183662	0.033218	0.018248	0.0129602	0.0179951	0.00923781	0.0106423	0.00810972	0.0424225	0.0180178	0.0467028	0.0122241	0.0236653	0.0182516	0.053659	0.00370953	0.00200168	0.0250731	0.0324252	0.0447412	0.0107016	0.223261	0.321321	0.0894536	0.365965	4.133647
8960	-17238	-17242.7	4.75083	0.203077	0.199325	0.201784	0.192213	0.166854	0.217883	0.214922	0.164593	0.193869	0.216481	0.0979812	0.151228	0.0904097	0.113003	0.171741	0.123664	0.148737	0.15032	0.183629	0.138756	0.103415	0.115284	0.218797	0.030751	0.0116821	0.0221005	0.0384216	0.016179	0.00758845	0.00898506	0.0322779	0.027357	0.0368287	0.00678795	0.0135836	0.0196318	0.0346843	0.000802866	0.00532117	0.036131	0.0182892	0.0391094	0.00852408	0.21487	0.320586	0.0939458	0.370598	4.193001
8970	-17237.9	-17244.3	6.46208	0.250038	0.203244	0.192775	0.170417	0.157071	0.170594	0.192194	0.203438	0.191453	0.189634	0.0899431	0.16211	0.0836867	0.112259	0.160609	0.121721	0.139393	0.120714	0.196027	0.120245	0.0961477	0.141687	0.172704	0.0180263	0.0229741	0.0182654	0.0162433	0.0117311	0.00154374	0.0129108	0.0448191	0.0116731	0.0476241	0.0120833	0.0118877	0.016832	0.0469337	0.00389707	0.0068875	0.0286261	0.008348	0.0366163	0.0058503	0.218315	0.324961	0.091073	0.36565	4.021876
8980	-17241.2	-17247.3	6.17281	0.199044	0.202651	0.180137	0.200921	0.160442	0.16242	0.185428	0.169098	0.196755	0.197138	0.111476	0.149389	0.122382	0.106286	0.150038	0.136361	0.121482	0.149787	0.187765	0.133978	0.105904	0.141687	0.198456	0.0232887	0.0125788	0.00786589	0.0361534	0.0105557	0.000574955	0.00146181	0.0451344	0.01554	0.0336532	0.010907	0.0275163	0.0161256	0.045006	0.00672821	0.00053962	0.0292372	0.000713045	0.0485608	0.00963759	0.20689	0.308623	0.0976371	0.38685	4.050803
8990	-17236.5	-17243.1	6.57508	0.216327	0.21306	0.182943	0.190151	0.151677	0.168475	0.195884	0.157794	0.188817	0.185611	0.0761332	0.133358	0.0849943	0.126446	0.173427	0.118908	0.13036	0.138969	0.195209	0.129	0.107284	0.118917	0.188913	0.0276688	0.0158508	0.0274344	0.0422518	0.00206713	0.00364402	0.00565445	0.0500978	0.0478866	0.0253645	0.0197101	0.0114878	0.0158962	0.0434153	0.00293119	0.000236592	0.0313387	0.0239733	0.0358656	0.00514418	0.221878	0.319021	0.097284	0.361817	4.010576
9000	-17236.5	-17242.8	6.27924	0.223197	0.205868	0.195286	0.183211	0.152001	0.154372	0.183061	0.158794	0.189406	0.185611	0.0993565	0.131434	0.0973582	0.103118	0.174094	0.131022	0.123674	0.146032	0.205345	0.151491	0.109363	0.114501	0.165622	0.0318829	0.0180977	0.0334401	0.0212189	0.00282876	0.00397005	0.0143235	0.0470181	0.0251175	0.0316157	0.0114899	0.0146957	0.0258057	0.0570811	0.00242316	0.00388366	0.0441855	0.0282325	0.0369934	0.00264113	0.234332	0.302669	0.0913529	0.371647	4.04016
9010	-17228.2	-17234.5	6.2436	0.209136	0.192536	0.223562	0.170639	0.176059	0.167202	0.185584	0.176309	0.198077	0.205371	0.112696	0.12923	0.0938205	0.106238	0.153536	0.131022	0.144283	0.119431	0.184168	0.139318	0.1068	0.149516	0.197631	0.0336708	0.00974644	0.00926476	0.0312103	0.00667591	0.00603887	0.00620219	0.0446088	0.0276951	0.0316648	0.00630637	0.00970853	0.0179502	0.0357419	0.00182029	0.00529851	0.0233616	0.0137674	0.0452447	0.00558464	0.219515	0.320405	0.0914391	0.36864	4.043724
9020	-17245.5	-17249.6	4.0654	0.270404	0.190522	0.226255	0.197122	0.16652	0.172392	0.184419	0.158289	0.18749	0.207954	0.101287	0.166268	0.107157	0.0902787	0.178551	0.134382	0.162815	0.120834	0.225904	0.142842	0.109229	0.147672	0.197631	0.0180334	0.0116983	0.013098	0.0364431	0.0155481	0.00526028	0.00538751	0.0596719	0.0209563	0.0479919	0.00634831	0.0190971	0.0108268	0.0509412	0.00807978	0.000531839	0.0341567	0.0177078	0.0269463	0.00660136	0.221602	0.308589	0.0982692	0.37154	4.261544
9030	-17241.8	-17247.3	5.57736	0.234079	0.196296	0.199956	0.197122	0.154724	0.186564	0.197798	0.174366	0.190517	0.194087	0.124449	0.152541	0.117842	0.10391	0.17615	0.106531	0.159808	0.135352	0.169065	0.117232	0.109229	0.145299	0.185805	0.0215634	0.0166345	0.00977815	0.0294644	0.0212262	0.00230762	0.0055318	0.0366579	0.0441058	0.035259	0.0128634	0.0123459	0.0134024	0.0323143	0.00094222	0.000844735	0.0357762	0.0213027	0.0259905	0.00331612	0.229339	0.317811	0.0933316	0.359518	4.110348
9040	-17242.8	-17248.2	5.38789	0.214504	0.198786	0.207825	0.183683	0.154209	0.173114	0.18757	0.177836	0.20185	0.193692	0.112433	0.175127	0.126316	0.12194	0.165048	0.0994719	0.121476	0.139382	0.194127	0.139438	0.101769	0.141737	0.203365	0.0333032	0.0138956	0.0134334	0.0157772	0.00941889	0.00710485	0.00123975	0.0479173	0.0336619	0.0389694	0.00645007	0.0128686	0.00986447	0.031783	0.00380455	0.00260877	0.0310507	0.00769886	0.0696553	0.00408924	0.217517	0.310859	0.098687	0.372937	4.129295
9050	-17237.1	-17242.6	5.5011	0.225468	0.203024	0.212364	0.207294	0.156121	0.183984	0.196606	0.179903	0.183248	0.185607	0.0995661	0.155549	0.0879859	0.10639	0.168326	0.117095	0.130027	0.150076	0.168167	0.139517	0.107329	0.119223	0.207389	0.0172654	0.0264441	0.029075	0.0276233	0.00451699	0.00154804	0.0043013	0.0415826	0.0312335	0.0382163	0.00630538	0.0108228	0.00845588	0.0626322	0.00516775	0.00586645	0.0505556	0.00769886	0.0395681	0.00883489	0.230087	0.316755	0.0890852	0.364073	4.117974
9060	-17233	-17238.2	5.21386	0.233383	0.184153	0.188198	0.202908	0.16954	0.195118	0.218034	0.174077	0.181975	0.189857	0.0951433	0.134885	0.0892081	0.0922056	0.189165	0.143701	0.144651	0.144109	0.178063	0.141568	0.101783	0.135665	0.195935	0.0423023	0.0200533	0.0135202	0.0226198	0.0047922	0.00539307	0.00822585	0.0465909	0.0384215	0.0434759	0.00736709	0.0133043	0.0159206	0.0409949	0.00636981	0.00656763	0.0349191	0.0169107	0.0349308	0.00069237	0.219088	0.311732	0.0913754	0.377805	4.146698
9070	-17236.3	-17242.1	5.8108	0.211843	0.209954	0.175445	0.199345	0.143254	0.176339	0.193502	0.16106	0.160221	0.195794	0.100077	0.135052	0.0942147	0.107128	0.162642	0.138004	0.130459	0.157087	0.194334	0.137272	0.132147	0.115144	0.19638	0.0210459	0.0177935	0.0136025	0.0445308	0.0178037	0.0156382	0.00134122	0.0460506	0.0285936	0.0478265	0.00534746	0.00916571	0.0200589	0.0544383	0.00677922	0.00637736	0.0418659	0.0090726	0.0529179	5.6423e-05	0.222382	0.312549	0.088317	0.376752	4.087004
9080	-17239.7	-17247	7.30457	0.223812	0.175227	0.177654	0.174164	0.142579	0.159588	0.192962	0.159941	0.177842	0.173054	0.0950464	0.155068	0.114869	0.123063	0.147498	0.137868	0.138842	0.129697	0.158042	0.132918	0.11932	0.118796	0.164026	0.0280885	0.0116188	0.0257912	0.0330174	0.000450768	0.00241494	0.0125799	0.0598399	0.0171034	0.0380544	0.0158131	0.0201622	0.0280129	0.049198	0.00442288	0.00664403	0.0337004	0.0108989	0.0465377	0.00140184	0.226477	0.314383	0.0949932	0.364146	3.937627
9090	-17235.3	-17240.6	5.334	0.204492	0.207887	0.179114	0.187471	0.178901	0.176212	0.187784	0.171596	0.179619	0.187523	0.0950464	0.137104	0.103148	0.117609	0.187224	0.14528	0.138842	0.157412	0.220954	0.122138	0.105584	0.151151	0.20077	0.0129874	0.0110079	0.0159755	0.0330174	0.0040585	0.00661018	0.00969424	0.0519511	0.0412713	0.0192234	0.0129751	0.0097382	0.012142	0.043558	0.00378813	0.00365337	0.0438421	0.0107059	0.0384075	0.00721491	0.224513	0.319301	0.0876299	0.368556	4.134684
9100	-17238.1	-17243.8	5.66419	0.222331	0.207887	0.223688	0.184836	0.142728	0.190841	0.182146	0.158158	0.204236	0.203015	0.0996404	0.152236	0.0862816	0.115521	0.188232	0.128834	0.127129	0.102614	0.181064	0.137065	0.104263	0.133519	0.198686	0.0397982	0.00995745	0.0213332	0.035186	0.0136371	0.00453719	0.0090319	0.0489429	0.0200163	0.0224171	0.00649035	0.0242648	0.0228431	0.0457513	0.00142826	0.00887498	0.0231431	0.015077	0.0409969	0.0129884	0.225793	0.324969	0.0936489	0.355589	4.101665
9110	-17237.1	-17243.2	6.05441	0.205907	0.230368	0.191173	0.15471	0.165254	0.151298	0.215821	0.182309	0.17342	0.188248	0.103541	0.131868	0.0866232	0.10989	0.164121	0.128834	0.124722	0.117492	0.186524	0.122757	0.124836	0.153109	0.198686	0.0308093	0.0316458	0.0237696	0.0374123	0.0106591	0.00712333	0.000578729	0.0534564	0.0225474	0.0395952	0.00828976	0.0110549	0.0159138	0.0568378	0.00371705	0.00469423	0.0265628	0.0185679	0.0451388	0.00275736	0.220065	0.31562	0.0921024	0.372213	4.062643
9120	-17241	-17246.4	5.45665	0.216018	0.210816	0.181928	0.168142	0.151409	0.177991	0.185047	0.172632	0.218295	0.236072	0.0899618	0.159185	0.105515	0.105706	0.166507	0.145654	0.122335	0.141562	0.161191	0.141555	0.117298	0.132032	0.21789	0.0246815	0.0104071	0.00693831	0.051419	0.00439223	0.00233732	0.00593639	0.0534564	0.0343948	0.0200564	0.00926088	0.0165276	0.0259537	0.0326399	0.00559553	0.00453246	0.0385414	0.00923618	0.0329287	0.00843988	0.225589	0.307728	0.0866219	0.380062	4.122419
9130	-17239.4	-17245.8	6.42683	0.196102	0.168269	0.166929	0.18188	0.138184	0.185084	0.200873	0.162826	0.207462	0.179218	0.0847591	0.139617	0.108224	0.100445	0.169002	0.123511	0.129499	0.145493	0.177466	0.145317	0.120911	0.146677	0.199858	0.0197236	0.00752342	0.00514879	0.0419646	0.01083	0.0117627	0.00931998	0.0483071	0.028377	0.0450425	0.00848276	0.0209647	0.0327718	0.0490163	0.00582503	0.00423985	0.0331143	0.0208158	0.0338175	0.0107468	0.217356	0.319601	0.0951589	0.367884	4.025401
9140	-17234.7	-17240.6	5.83243	0.216647	0.214613	0.20127	0.188906	0.138184	0.180047	0.212324	0.15962	0.194683	0.193076	0.121623	0.158671	0.0789257	0.0917435	0.182654	0.130162	0.145992	0.130581	0.180504	0.102594	0.126649	0.133887	0.185239	0.0285623	0.0122661	0.0118584	0.0319898	0.0116925	0.00498654	0.00812861	0.0457279	0.0191608	0.0370795	0.0131485	0.0126216	0.0257436	0.0440025	0.00895248	0.00453342	0.0252564	0.012455	0.0420076	0.0160708	0.216909	0.31113	0.098464	0.373497	4.084841
9150	-17242.1	-17248.2	6.07741	0.216647	0.203498	0.164958	0.17176	0.165508	0.159018	0.186328	0.182679	0.183858	0.196952	0.12009	0.148871	0.105306	0.100344	0.165278	0.14185	0.123284	0.133924	0.17442	0.120946	0.103696	0.124396	0.188536	0.0277829	0.0187891	0.0171647	0.0630657	0.0111598	0.00174789	0.00315848	0.0377702	0.0412155	0.0214902	0.0194585	0.00678247	0.0182248	0.0613628	0.00292115	0.0046083	0.0376113	0.0141452	0.0642168	0.00552126	0.234347	0.294887	0.0974817	0.373285	4.060343
9160	-17248.6	-17254.3	5.65397	0.215575	0.19551	0.173635	0.234071	0.155406	0.164353	0.192712	0.131944	0.229781	0.176659	0.105831	0.156822	0.0861657	0.091869	0.165278	0.116685	0.139707	0.129773	0.193278	0.153823	0.109507	0.157843	0.204949	0.0368481	0.0322942	0.0145617	0.0252329	0.00660459	0.010291	0.0123283	0.0370207	0.0417835	0.0290682	0.0159998	0.00808374	0.0172269	0.038591	0.00241321	0.0134096	0.0313489	0.00611669	0.0401715	0.00211604	0.222485	0.309859	0.0940901	0.373566	4.102687
9170	-17249.6	-17254	4.40681	0.226221	0.229979	0.176435	0.186827	0.18612	0.18514	0.216765	0.177723	0.178869	0.193165	0.116948	0.138238	0.0893972	0.0866202	0.192426	0.150269	0.153533	0.13697	0.18085	0.148234	0.0828703	0.141092	0.185755	0.0299228	0.012376	0.0106169	0.0223101	0.00391389	0.008532	0.0117699	0.0510169	0.0414743	0.0388185	0.0135843	0.0045328	0.0253591	0.0605231	0.0216075	0.00181857	0.0312791	0.0182863	0.0490146	0.0101991	0.21526	0.316658	0.0983243	0.369757	4.227403
9180	-17232	-17237.6	5.61249	0.221579	0.215361	0.206371	0.205908	0.178853	0.146193	0.207271	0.161905	0.177057	0.195137	0.0940807	0.134145	0.1109	0.103089	0.177382	0.133012	0.159573	0.132658	0.177543	0.118917	0.130158	0.138989	0.172166	0.0193565	0.0179507	0.0104023	0.0398836	0.010704	0.00198034	0.0117699	0.0456238	0.0218724	0.0472277	0.00364755	0.0157608	0.024991	0.0428802	0.00159942	0.00303261	0.0304656	0.00751617	0.0421439	0.00977743	0.228564	0.312362	0.0935257	0.365549	4.106834
9190	-17238.3	-17244.9	6.57473	0.222598	0.180473	0.170098	0.182363	0.156622	0.213982	0.187526	0.182523	0.199168	0.185332	0.102045	0.148355	0.0984863	0.124359	0.159667	0.106395	0.137905	0.145396	0.174899	0.131141	0.122974	0.118018	0.166436	0.0335268	0.009586	0.00840949	0.0351079	0.0198858	0.00336751	0.00355549	0.04912	0.0105006	0.0342664	0.0223264	0.0108166	0.0170451	0.0436448	0.00289091	0.00883882	0.0261533	0.00743197	0.0383979	0.00897737	0.230262	0.318795	0.0884434	0.362499	4.010611
9200	-17240.5	-17246.4	5.95977	0.222598	0.212483	0.216787	0.186148	0.148751	0.189728	0.202966	0.155778	0.181567	0.160716	0.109184	0.129803	0.0972146	0.118029	0.17455	0.129066	0.135467	0.107352	0.180626	0.166234	0.117791	0.12062	0.186899	0.0182981	0.0216501	0.0165318	0.0337395	0.011414	0.00744742	0.00347964	0.0613374	0.0163501	0.0322847	0.00511722	0.00507324	0.0274706	0.05409	0.00580571	0.00171844	0.0421574	0.0196172	0.0371285	0.00103646	0.227878	0.316052	0.0910552	0.365015	4.072107
9210	-17235.3	-17240.3	4.96771	0.23396	0.187689	0.216138	0.217737	0.173594	0.176168	0.219196	0.170778	0.184527	0.195267	0.0902474	0.155861	0.103674	0.114251	0.158177	0.129066	0.15148	0.157498	0.165418	0.142068	0.116877	0.121644	0.18618	0.0376939	0.0149348	0.016561	0.0237328	0.00466794	0.00744742	0.00372211	0.0481741	0.0368553	0.0402104	0.00959524	0.00989602	0.0218735	0.0274579	0.00319797	0.00637079	0.0437746	0.00464856	0.0343023	0.00870193	0.216086	0.316246	0.0933391	0.374329	4.171313
9220	-17236.5	-17242.2	5.70769	0.246663	0.218157	0.23236	0.193344	0.142201	0.17395	0.178842	0.15537	0.205762	0.211471	0.104669	0.139872	0.080505	0.0974379	0.146989	0.127378	0.119046	0.134188	0.179108	0.154833	0.114885	0.136119	0.20306	0.0239886	0.0234998	0.0209448	0.039914	0.00463526	0.00486908	0.000486562	0.042995	0.0336241	0.0246389	0.00689856	0.0101574	0.0268523	0.044746	0.00543764	0.00637079	0.0384108	0.00591538	0.0297263	0.00699237	0.219625	0.319833	0.093276	0.367266	4.097315
9230	-17242.7	-17249	6.2462	0.178844	0.209135	0.210048	0.191196	0.16152	0.189711	0.193428	0.163954	0.192374	0.166409	0.106166	0.134973	0.100125	0.1086	0.177584	0.134194	0.15053	0.134188	0.197888	0.120679	0.0995166	0.148772	0.196468	0.0300672	0.00968103	0.0203691	0.0284352	0.00239386	0.00292784	0.00329023	0.0585815	0.0524508	0.0201089	0.0101814	0.00441778	0.0191036	0.0336589	0.000308991	0.00306725	0.036052	0.00863983	0.0214136	0.0120104	0.223123	0.320083	0.0877296	0.369064	4.043464
9240	-17241.7	-17247.4	5.70329	0.192424	0.230385	0.179282	0.189392	0.147582	0.169145	0.186633	0.16543	0.20088	0.190567	0.118655	0.188804	0.10306	0.109729	0.185872	0.118673	0.129942	0.155509	0.191698	0.10386	0.106591	0.138138	0.176995	0.0220706	0.0199293	0.0203691	0.0303547	0.00305278	0.00522742	0.00919225	0.0333569	0.0246759	0.053941	0.00527905	0.00556269	0.0290824	0.0357968	0.00775343	0.0124589	0.0416748	0.0150951	0.0402737	0.00336333	0.233377	0.305183	0.096108	0.365332	4.097755
9250	-17239.8	-17246.3	6.49839	0.209984	0.209364	0.183555	0.173449	0.147582	0.160613	0.166604	0.166092	0.195585	0.216997	0.102071	0.153681	0.0931248	0.0853581	0.167244	0.128365	0.137291	0.130693	0.185083	0.12922	0.113709	0.1075	0.201434	0.0307025	0.0312418	0.00683922	0.0480742	0.0033038	0.00757665	0.00286631	0.041994	0.0290204	0.0448099	0.015452	0.0193099	0.0227273	0.0349054	0.00775343	0.0033745	0.0296374	0.0150951	0.0544449	0.0045167	0.231569	0.328618	0.0871392	0.352675	4.018245
9260	-17242.1	-17247.3	5.26676	0.243446	0.198448	0.211025	0.203752	0.135604	0.169465	0.194797	0.211028	0.209013	0.192923	0.0877449	0.176985	0.106985	0.109134	0.173239	0.111405	0.127247	0.138262	0.151411	0.127031	0.111044	0.145615	0.188588	0.0332349	0.0312418	0.0267811	0.0247539	0.00978918	0.00664302	0.00568054	0.0496157	0.0181102	0.0435444	0.00860261	0.00585289	0.0256776	0.0324666	0.00170623	0.00830021	0.0348471	0.0149127	0.0319733	0.00348406	0.219763	0.329076	0.0945182	0.356643	4.141408
9270	-17233.9	-17240.9	6.99495	0.227404	0.217631	0.201877	0.178672	0.1325	0.152595	0.17907	0.180072	0.169192	0.190656	0.105803	0.131101	0.0962856	0.102935	0.15785	0.129925	0.134509	0.125913	0.167649	0.122068	0.133482	0.127201	0.195482	0.035111	0.00995991	0.0129218	0.0299276	0.0112712	0.00707835	0.00315479	0.0508134	0.0334956	0.0256102	0.0132805	0.0122168	0.0290907	0.0451745	0.00605905	0.00532884	0.0299673	0.00963328	0.0358662	0.00275483	0.224291	0.291842	0.0919383	0.391928	3.968589
9280	-17239.2	-17246.2	6.95585	0.216949	0.188455	0.192614	0.148546	0.160469	0.17952	0.195337	0.161146	0.198811	0.190656	0.0950797	0.149564	0.100721	0.0949808	0.178571	0.16137	0.12583	0.143059	0.154612	0.140868	0.111875	0.129944	0.183988	0.025255	0.0220438	0.0259781	0.0255315	0.00926979	0.00441602	0.00173646	0.0294833	0.0278567	0.0224868	0.0157724	0.0125899	0.0203063	0.0479181	0.000349474	0.00161624	0.0280683	0.00899798	0.0348811	0.00497593	0.225239	0.327605	0.0906862	0.35647	3.972499
9290	-17232.5	-17237.8	5.22101	0.219409	0.233173	0.196721	0.176603	0.139908	0.191282	0.193741	0.173814	0.158203	0.18054	0.104665	0.153988	0.0788554	0.109372	0.196868	0.1338	0.152184	0.147798	0.186931	0.130504	0.115818	0.144722	0.206744	0.0230783	0.0103681	0.0119875	0.0316964	0.0102242	0.0114679	0.00314664	0.0492721	0.029403	0.0346209	0.0181232	0.00891067	0.0269807	0.0489972	0.000116976	0.00715298	0.0401765	0.0116506	0.0394112	0.00355419	0.228739	0.315815	0.0902126	0.365234	4.145983
9300	-17231.8	-17237.8	6.00178	0.222473	0.245215	0.187927	0.215191	0.147184	0.181365	0.187141	0.169809	0.181717	0.169522	0.105722	0.145299	0.103704	0.0870751	0.165003	0.11719	0.143073	0.137303	0.173563	0.141283	0.109966	0.124931	0.185428	0.0391056	0.0140589	0.0220197	0.0403032	0.0102242	0.00138833	0.00610511	0.0352852	0.0384614	0.0261605	0.0131828	0.00724868	0.0197169	0.0475521	0.00510247	0.00687404	0.0343742	0.0162059	0.0338981	0.00355419	0.21766	0.317373	0.096265	0.368702	4.067906
9310	-17232.7	-17238.6	5.90129	0.235185	0.195747	0.194649	0.162034	0.165644	0.149159	0.210226	0.17208	0.185068	0.181472	0.100199	0.145554	0.0990638	0.117047	0.164534	0.1339	0.143073	0.114991	0.202273	0.141458	0.118557	0.12524	0.191384	0.0256528	0.0140589	0.0220197	0.0229243	0.00731119	0.00422096	0.00926448	0.0646598	0.0307696	0.0309149	0.0047853	0.0216744	0.0230204	0.0555902	0.00649878	0.00402051	0.0267899	0.00535745	0.0416816	0.00820107	0.221055	0.319305	0.0938003	0.365839	4.077955
9320	-17232.5	-17238.3	5.81787	0.181835	0.187489	0.176722	0.166355	0.145884	0.179359	0.192917	0.181693	0.189254	0.192779	0.108032	0.147346	0.0994668	0.122843	0.181934	0.1346	0.127647	0.135502	0.191125	0.148874	0.108953	0.1338	0.201596	0.0327382	0.0149186	0.0280347	0.0225321	0.0100631	0.0129544	0.00606852	0.0469764	0.0340403	0.034622	0.0113624	0.0106134	0.028797	0.055717	0.00183699	0.00714803	0.0258724	0.0124078	0.0469498	0.00663867	0.218644	0.32202	0.0945452	0.364791	4.086297
9330	-17234.9	-17240.6	5.70042	0.218557	0.19267	0.194168	0.174446	0.17161	0.180729	0.223443	0.162969	0.196252	0.178837	0.0951183	0.133675	0.0958881	0.11905	0.161415	0.126603	0.129779	0.140403	0.206841	0.132618	0.112903	0.127338	0.178419	0.0294323	0.00724317	0.0210849	0.0472856	0.005826	0.00965253	0.00510499	0.0565349	0.0346524	0.0349693	0.00305502	0.00452533	0.0176363	0.0575911	0.0138853	0.00656585	0.0293925	0.0148242	0.0396916	0.00535412	0.229818	0.316822	0.0846367	0.368723	4.098042
9340	-17240.3	-17244.8	4.57018	0.2377	0.221505	0.198218	0.190674	0.153258	0.172756	0.181645	0.164338	0.182633	0.196253	0.11157	0.137769	0.0837572	0.113146	0.181095	0.139959	0.158358	0.165058	0.192093	0.142524	0.123731	0.137392	0.195812	0.0278723	0.0247468	0.0236707	0.0225938	0.00456717	0.00419231	0.00238273	0.0433955	0.0451557	0.0370581	0.0159159	0.00890422	0.0148176	0.042635	0.0052369	0.00162504	0.0224307	0.00515718	0.0651858	0.0122771	0.227487	0.311924	0.0878152	0.372773	4.211066
9350	-17233.3	-17239.4	6.12772	0.216944	0.229555	0.188242	0.192616	0.156288	0.171544	0.217437	0.158039	0.186254	0.168876	0.0959667	0.142328	0.0894358	0.0971274	0.159221	0.119139	0.135542	0.141751	0.204304	0.116918	0.108076	0.114979	0.180929	0.0395434	0.0114822	0.015465	0.0441386	0.00691686	0.0117636	0.00306532	0.0433955	0.0293406	0.0464989	0.0119379	0.00588622	0.0229384	0.0628753	0.00544164	0.00197187	0.0361573	0.0131714	0.0470734	0.00473743	0.212931	0.316403	0.0932026	0.377463	4.055312
9360	-17237	-17243	5.95769	0.188324	0.218785	0.227478	0.21324	0.152975	0.158252	0.195146	0.170191	0.204897	0.216899	0.10159	0.128848	0.108883	0.12005	0.155593	0.117171	0.13365	0.124865	0.182994	0.127308	0.120541	0.108444	0.191722	0.0395434	0.0151367	0.0168949	0.0304948	0.0133704	0.00762454	0.0054578	0.0400843	0.0199567	0.0183589	0.0141503	0.0107594	0.0248615	0.0398544	0.00503761	0.00537163	0.0361573	0.0138424	0.0415188	0.00599491	0.221477	0.310719	0.0922447	0.37556	4.072315
9370	-17229.4	-17235.5	6.14285	0.185292	0.214224	0.181986	0.195594	0.182904	0.162578	0.195183	0.185475	0.189832	0.179331	0.100495	0.14874	0.0849761	0.114837	0.163937	0.133673	0.145143	0.137675	0.17845	0.128754	0.106614	0.137654	0.189674	0.0324931	0.0085989	0.0168949	0.0268568	0.00421174	0.0103894	0.00731157	0.0449829	0.0319002	0.0331575	0.00857468	0.00978033	0.0162346	0.0546153	0.00660412	0.00419429	0.0328178	0.0164445	0.0397255	0.00498886	0.229965	0.322371	0.0854941	0.362169	4.053799
9380	-17242.2	-17248.4	6.16189	0.209381	0.218607	0.212063	0.167731	0.161238	0.182646	0.199397	0.183509	0.191075	0.189547	0.100495	0.122596	0.122068	0.132094	0.144378	0.0984758	0.120756	0.128855	0.173928	0.131284	0.112049	0.135536	0.179099	0.0392712	0.0176924	0.0163703	0.0206543	0.00420033	0.0103894	0.0092464	0.0470208	0.0185515	0.0455491	0.0112388	0.00439906	0.0161975	0.0590074	0.00278301	0.00496633	0.0440046	0.0223441	0.0407581	0.000442797	0.230905	0.309961	0.0964351	0.362699	4.051895
9390	-17242.7	-17248.1	5.48989	0.256251	0.210731	0.185281	0.167731	0.162715	0.171772	0.209671	0.167029	0.165397	0.179051	0.0962673	0.143963	0.107002	0.0972326	0.191387	0.144562	0.123187	0.15188	0.188519	0.109577	0.114777	0.135722	0.212508	0.0277309	0.00371011	0.0150329	0.0417971	0.00481371	0.00611982	0.00439308	0.0398934	0.0379775	0.0443359	0.0133869	0.00646663	0.0119049	0.0494167	0.00451818	0.0101576	0.027801	0.00423725	0.0473827	0.0258055	0.227047	0.31969	0.0905785	0.362684	4.119095
9400	-17245	-17250.8	5.86572	0.198264	0.22543	0.198201	0.173617	0.149964	0.187812	0.178032	0.162034	0.196417	0.237449	0.088649	0.132657	0.0965686	0.104236	0.149116	0.119572	0.156731	0.140323	0.171929	0.145784	0.113756	0.128952	0.179023	0.0204216	0.00232368	0.00860475	0.0351867	0.0121984	0.00665445	0.00979524	0.0472468	0.0445036	0.0482622	0.00234532	0.0236645	0.0223691	0.0578258	0.00185609	0.00450038	0.0354738	0.018873	0.032499	0.0123904	0.208933	0.318483	0.100348	0.372236	4.081512
