Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
5990	-17124.3	-17130.8	6.46841	0.174911	0.192352	0.166165	0.160718	0.155471	0.104547	0.161263	0.123183	0.244818	0.173519	0.102918	0.157824	0.142138	0.118551	0.0872344	0.132153	0.174279	0.160293	0.160908	0.160296	0.100437	0.140074	0.217965	0.0271679	0.0457737	0.0785769	0.00644502	0.00273804	0.0232552	0.0220604	0.0191227	0.0586995	0.00179344	0.0303399	0.0613586	0.0092772	0.0308811	0.0030559	0.0596442	0.0145742	0.00737632	0.00253864	0.00454637	0.233816	0.305341	0.0879252	0.372918	4.021243
6000	-17110.9	-17117	6.09303	0.183468	0.18221	0.218246	0.168422	0.172055	0.115393	0.19602	0.114631	0.190754	0.193991	0.136336	0.146834	0.136764	0.144246	0.117604	0.129404	0.147807	0.165813	0.128458	0.159749	0.107097	0.123553	0.216266	0.0264529	0.0269771	0.071056	0.00439594	0.00098643	0.0288133	0.0164808	0.00911144	0.0521999	0.000206663	0.0378441	0.0659704	0.0196666	0.0267742	0.00560848	0.0361044	0.0196954	0.00145678	0.00344347	0.0104166	0.234198	0.308491	0.0948088	0.362502	4.058781
6010	-17115.4	-17122.7	7.30543	0.177521	0.1865	0.182319	0.161263	0.178759	0.0834583	0.195296	0.110756	0.19909	0.153886	0.133166	0.170572	0.113593	0.147367	0.125815	0.105256	0.168444	0.145958	0.145611	0.141841	0.101548	0.125282	0.204839	0.00883075	0.0392512	0.0636255	0.00871054	0.00586761	0.0153942	0.0274399	0.0240864	0.0476005	0.00108312	0.0358578	0.0721102	0.00351819	0.0497934	0.00877726	0.0336188	0.0178194	0.00121331	0.00220806	0.0125967	0.237911	0.293667	0.0990888	0.369334	3.937541
6020	-17115.1	-17121	5.95463	0.221741	0.171108	0.192092	0.171052	0.170522	0.115355	0.188792	0.102739	0.222961	0.160276	0.105937	0.185921	0.160816	0.130373	0.127933	0.126301	0.203788	0.171506	0.12364	0.111743	0.103226	0.105151	0.220539	0.0243365	0.02217	0.0882857	0.00649295	0.00144739	0.0273391	0.0178233	0.00992887	0.0479794	0.00828876	0.058031	0.0552939	0.00971083	0.0256723	0.0108485	0.0433169	0.00810818	0.0021156	0.00217468	0.00974327	0.23178	0.313773	0.0953734	0.359074	4.072621
6030	-17119.1	-17125.5	6.42552	0.211645	0.194315	0.165634	0.16257	0.182185	0.0896993	0.185154	0.130771	0.189087	0.143592	0.153062	0.16598	0.15182	0.150679	0.121916	0.145057	0.176104	0.150047	0.136906	0.119458	0.0963678	0.119957	0.22708	0.0181241	0.0243865	0.0556908	0.00750848	0.00290594	0.0119151	0.0125923	0.0298866	0.043063	0.00787016	0.0517862	0.0596681	0.0114732	0.0332583	0.00232456	0.0519997	0.00534444	0.00266879	0.00545977	0.0185187	0.227363	0.295333	0.102231	0.375074	4.025531
6040	-17110.6	-17118.4	7.78182	0.199522	0.186748	0.1892	0.147525	0.152277	0.0955417	0.179955	0.134718	0.204109	0.152782	0.129657	0.155319	0.167053	0.152522	0.136012	0.125267	0.143022	0.151374	0.140726	0.126773	0.0826967	0.120019	0.198042	0.0156715	0.0305629	0.0608721	0.00505321	0.00145461	0.0209637	0.0137927	0.0101688	0.0457464	0.000842404	0.0552414	0.0593766	0.0157466	0.0164816	0.00783066	0.0318445	0.00563489	0.00420988	0.00714836	0.0104	0.233087	0.306549	0.0928546	0.36751	3.889902
6050	-17109.5	-17115.6	6.07341	0.2345	0.229951	0.181363	0.169827	0.144208	0.110504	0.178537	0.112502	0.21433	0.152661	0.122376	0.177918	0.126057	0.142907	0.135196	0.144225	0.135099	0.184163	0.127481	0.14683	0.092993	0.138116	0.186732	0.0156715	0.0276535	0.0645455	0.00169216	0.00101162	0.028104	0.0363156	0.0207445	0.045761	0.0101347	0.0456256	0.0702629	0.00967033	0.0228887	0.0104525	0.0433486	0.0122679	0.000212648	0.000652024	0.00524884	0.237177	0.304398	0.0924964	0.365929	4.060743
6060	-17108.9	-17115.9	6.9615	0.187955	0.201327	0.171224	0.185679	0.156807	0.0971885	0.200136	0.134187	0.215444	0.136386	0.111873	0.139102	0.143123	0.141261	0.106449	0.131262	0.160194	0.145714	0.162844	0.145467	0.0852776	0.122261	0.201811	0.00680018	0.0187278	0.0900908	0.00596909	0.00583021	0.0273068	0.0275151	0.0237805	0.0501541	0.00620541	0.0460395	0.0655444	0.0110934	0.0337812	0.00564198	0.0433489	0.0116231	0.00104654	0.000766256	0.00769548	0.238137	0.298447	0.0962156	0.3672	3.971934
6070	-17103.2	-17110.5	7.30088	0.21682	0.189335	0.187412	0.189599	0.155004	0.0997085	0.192033	0.115385	0.194661	0.131166	0.120356	0.158306	0.134643	0.143787	0.122801	0.129356	0.156407	0.16307	0.139879	0.136823	0.0905935	0.125183	0.204921	0.014643	0.0257129	0.0744057	0.00183361	0.00367195	0.0284175	0.0161276	0.0237805	0.032902	0.0067574	0.0303475	0.0693333	0.00644082	0.0359531	0.00971082	0.0446301	0.00751135	6.025e-05	2.5828e-05	0.00848431	0.226547	0.314533	0.0941975	0.364723	3.937996
6080	-17111.2	-17117.6	6.39588	0.17834	0.169136	0.20866	0.170848	0.158563	0.0954797	0.19188	0.102471	0.233272	0.180365	0.119126	0.166767	0.143675	0.123991	0.129765	0.137452	0.162962	0.167195	0.132295	0.138718	0.113931	0.120798	0.205127	0.0170041	0.0359944	0.0737977	0.00126141	0.00344651	0.0280942	0.0154516	0.0278013	0.0436831	0.00117423	0.0491337	0.0482477	0.0120917	0.0396353	0.0131553	0.0418063	0.0127591	0.00471947	0.000371307	0.00805271	0.230201	0.31303	0.0898607	0.366908	4.028496
6090	-17129.7	-17135.7	5.94074	0.203908	0.196084	0.16739	0.175835	0.152798	0.10641	0.203148	0.106955	0.219597	0.146028	0.119126	0.155254	0.118254	0.136422	0.114557	0.11292	0.159459	0.174581	0.143854	0.132803	0.131971	0.136411	0.207401	0.0291048	0.0381221	0.0764575	0.00151288	0.00183412	0.011	0.0132233	0.0308442	0.0524998	0.0139371	0.0245175	0.088839	0.0169284	0.0520829	0.0231888	0.0460116	0.0131163	0.000471722	0.00806316	0.0110877	0.232109	0.293273	0.101949	0.372669	4.07401
6100	-17121.4	-17128.2	6.79685	0.190095	0.226045	0.204798	0.171025	0.154712	0.105662	0.163029	0.13509	0.192794	0.128671	0.0980819	0.159889	0.139945	0.149933	0.137519	0.129176	0.143704	0.176971	0.15541	0.112034	0.100126	0.117256	0.20471	0.0122837	0.0294372	0.0741772	0.00441066	0.000333079	0.0267877	0.0206431	0.0285566	0.0356091	0.0172889	0.0432696	0.0581727	0.0169284	0.0185317	0.00366418	0.0613154	0.0113136	0.0112722	0.00222175	0.0155064	0.230846	0.307175	0.0906744	0.371305	3.988399
6110	-17109.2	-17116.2	7.0552	0.216726	0.185286	0.184374	0.1836	0.149283	0.102694	0.19223	0.127922	0.213867	0.133549	0.126167	0.150834	0.134418	0.14384	0.109516	0.133087	0.173791	0.16804	0.127162	0.117105	0.0825863	0.128358	0.182126	0.0224336	0.0289759	0.084297	0.00362822	0.00803359	0.0278041	0.0179058	0.0164582	0.0390826	0.00415852	0.0439397	0.0729158	0.0170233	0.0311623	0.01104	0.0462481	0.0102215	0.00589761	0.00194456	0.00283167	0.240171	0.289546	0.0948102	0.375473	3.962564
6120	-17116.9	-17124.1	7.18112	0.208967	0.178524	0.162963	0.166808	0.151773	0.109656	0.175255	0.144553	0.207738	0.149938	0.11232	0.141431	0.143512	0.145947	0.117833	0.133794	0.144854	0.139492	0.153617	0.14694	0.106645	0.141439	0.200292	0.0173663	0.0171157	0.0814333	0.00473702	0.011186	0.0267081	0.00656578	0.0174956	0.0398799	0.014355	0.0402649	0.076059	0.0124289	0.0315172	0.00112366	0.0459686	0.0133316	0.00248412	0.0015626	0.00409783	0.239308	0.288506	0.0944378	0.377748	3.949972
6130	-17109.5	-17117	7.49028	0.25678	0.179031	0.18074	0.175993	0.161836	0.103398	0.200595	0.111456	0.197198	0.141407	0.122595	0.141447	0.126083	0.150932	0.120256	0.115328	0.149104	0.159076	0.125995	0.13496	0.103552	0.113518	0.189201	0.0188561	0.0279493	0.0698427	0.00128998	0.00248516	0.0247857	0.0299194	0.0213063	0.0375848	0.00774264	0.0295933	0.0539542	0.014936	0.0237344	0.0160437	0.0481031	0.0123505	0.00153915	0.00867807	0.00788115	0.234451	0.306416	0.089057	0.370076	3.919056
6140	-17117.8	-17124.1	6.32082	0.23017	0.180657	0.171621	0.160352	0.179713	0.103398	0.183576	0.112233	0.25263	0.151497	0.114594	0.150706	0.125754	0.139202	0.123786	0.131961	0.161904	0.159608	0.14712	0.127605	0.102877	0.124937	0.205336	0.0172189	0.0390578	0.0746142	0.00707365	0.0106202	0.0199224	0.0333751	0.0300482	0.036647	0.0233014	0.0312691	0.0614698	0.0085177	0.0157192	0.013012	0.0488574	0.00614704	0.00126125	0.00415341	0.0124813	0.227858	0.306204	0.101585	0.364353	4.036002
6150	-17112.8	-17119.6	6.77111	0.177178	0.189624	0.215003	0.158755	0.17291	0.0926879	0.163596	0.114296	0.194913	0.161799	0.136001	0.180761	0.128827	0.14476	0.132209	0.104958	0.166693	0.184111	0.129786	0.152258	0.0963258	0.133072	0.197951	0.0232455	0.0411318	0.0645443	0.00548633	0.00534368	0.0238166	0.0149181	0.0109278	0.0367238	0.0128893	0.0321137	0.0726789	0.0085177	0.0337043	0.00356653	0.0391321	0.0172154	0.00151643	0.00712588	0.0078967	0.223825	0.301939	0.102878	0.371358	3.990973
6160	-17114.9	-17120.8	5.8527	0.212459	0.195828	0.217445	0.173035	0.184144	0.10474	0.208848	0.116515	0.223854	0.165026	0.130411	0.159551	0.10881	0.129223	0.124192	0.122092	0.171045	0.153352	0.134313	0.133182	0.0945272	0.137083	0.215115	0.0288517	0.0199097	0.0753295	0.0046763	0.00545402	0.0238166	0.027071	0.00669143	0.0414476	0.0143609	0.0229439	0.0568956	0.0184566	0.0334662	0.00709021	0.0414656	0.0114648	0.0114957	0.00860771	0.00852893	0.236216	0.298719	0.0958192	0.369245	4.082813
6170	-17108.2	-17115.3	7.12349	0.195896	0.186088	0.184212	0.155377	0.13816	0.101921	0.186614	0.149567	0.203309	0.14114	0.10958	0.174664	0.147123	0.134651	0.11004	0.13722	0.164946	0.143014	0.139199	0.133182	0.118031	0.14084	0.193455	0.0218702	0.0314885	0.0737039	0.00688446	0.00382075	0.0172448	0.0220536	0.0248893	0.0376259	0.00619302	0.0446338	0.0619982	0.0121047	0.0347661	0.00998871	0.0330218	0.0123464	0.00172634	0.000413623	0.0107325	0.229483	0.307249	0.0958848	0.367383	3.955734
6180	-17118.8	-17124.9	6.08231	0.22768	0.216194	0.201605	0.17722	0.141783	0.113865	0.171731	0.126046	0.209772	0.139898	0.125804	0.184938	0.144763	0.113482	0.134865	0.12704	0.145603	0.184439	0.139852	0.128429	0.116051	0.122587	0.223334	0.0304581	0.0137499	0.0639303	0.0102629	0.011126	0.0160363	0.0261454	0.0117057	0.0473491	0.0152786	0.0374567	0.0568001	0.0123853	0.0277694	0.00460867	0.0419944	0.00623314	0.00175682	0.000442306	0.0073832	0.233274	0.304376	0.0903085	0.372042	4.059853
6190	-17122.3	-17129	6.68921	0.227419	0.18073	0.185633	0.184744	0.166362	0.0865433	0.222418	0.12662	0.18998	0.136583	0.138264	0.137979	0.1184	0.150026	0.125845	0.154965	0.164252	0.158539	0.141319	0.143785	0.0997274	0.11447	0.16815	0.0142956	0.0375413	0.0689392	0.00721712	0.00151994	0.0276326	0.0229973	0.0265719	0.0221282	0.026858	0.0381896	0.0497291	0.0125365	0.0306798	0.00912223	0.039372	0.0261871	0.00222579	0.00417009	0.00849436	0.232095	0.308446	0.0957084	0.363751	3.999163
6200	-17111.5	-17118.2	6.75961	0.229646	0.200656	0.191362	0.158909	0.160582	0.106222	0.172978	0.127856	0.205046	0.138625	0.116529	0.159052	0.154929	0.134895	0.118212	0.135301	0.168703	0.156987	0.102096	0.150144	0.0875447	0.119882	0.194607	0.0263393	0.0235395	0.0766807	0.00106438	0.00376761	0.0204891	0.0346789	0.020618	0.0390448	0.0012508	0.05011	0.0637328	0.0113945	0.0224064	0.010229	0.0481422	0.0196186	0.00809308	0.00445826	0.0157013	0.227862	0.310689	0.0924283	0.369021	3.992123
6210	-17114.5	-17120.8	6.28522	0.215079	0.196175	0.16308	0.176586	0.151138	0.0822668	0.178715	0.132453	0.193857	0.156519	0.139071	0.14303	0.157302	0.140595	0.133253	0.124708	0.169014	0.183086	0.132834	0.169414	0.100404	0.115694	0.209955	0.0212241	0.0303142	0.0702218	0.00217443	0.00533475	0.023053	0.0277004	0.010142	0.0515447	0.000118083	0.0557525	0.0743546	0.0111409	0.0222409	0.00573679	0.0362048	0.0100055	0.000195972	0.00668559	0.0111875	0.225622	0.296841	0.0900525	0.387485	4.039562
6220	-17109.4	-17116.2	6.85003	0.180479	0.185585	0.216562	0.180018	0.164365	0.0979244	0.171522	0.112731	0.217726	0.148542	0.120032	0.1579	0.147099	0.141637	0.131453	0.141539	0.151809	0.142689	0.148685	0.136501	0.0875101	0.138488	0.193058	0.016961	0.0316378	0.0624632	0.00697679	0.00308849	0.0249009	0.0185923	0.0149817	0.0440919	5.12396e-05	0.0473852	0.0709618	0.00402956	0.0368775	0.00934919	0.0358038	0.0236659	0.00690313	0.00189152	0.00861302	0.229137	0.316723	0.0920353	0.362105	3.98308
6230	-17110.3	-17116.8	6.47293	0.210335	0.197488	0.184599	0.198595	0.143501	0.0978719	0.198194	0.103377	0.185104	0.148269	0.12262	0.157074	0.132886	0.127493	0.119067	0.131528	0.174325	0.159937	0.133102	0.134664	0.0923095	0.131306	0.21607	0.0167755	0.022473	0.0868645	0.00842889	0.00457068	0.0325247	0.0187547	0.0186147	0.0503554	0.0140176	0.0498387	0.0635315	0.0118461	0.0280932	0.00286911	0.0485475	0.0228504	0.00345424	0.00751284	0.00915459	0.217457	0.319669	0.0934975	0.369377	4.020791
6240	-17113	-17120.3	7.23305	0.208303	0.189917	0.20075	0.153519	0.167871	0.0856568	0.182788	0.126206	0.20246	0.129571	0.126488	0.170951	0.135225	0.140363	0.14581	0.117971	0.141935	0.169805	0.135374	0.164627	0.0752754	0.122376	0.201068	0.0257595	0.0200819	0.0686951	0.0123201	0.000412531	0.0302066	0.0226611	0.0152006	0.0377968	0.00190093	0.0377732	0.0505	0.0301745	0.0313011	0.00203309	0.0360957	0.0106015	0.00176658	0.00573815	0.00945009	0.244601	0.296819	0.0963939	0.362185	3.944779
6250	-17116.4	-17123.1	6.64367	0.20996	0.188201	0.180081	0.151923	0.187057	0.0861644	0.215647	0.0910993	0.234965	0.145889	0.115703	0.182006	0.122459	0.133593	0.122431	0.123915	0.168887	0.169741	0.14043	0.144787	0.0821178	0.122294	0.197998	0.0133574	0.029015	0.0815254	0.00648831	0.00096844	0.0297035	0.0235955	0.0145253	0.051359	0.0180364	0.0324292	0.0700947	0.0102244	0.0259123	0.0132885	0.0254245	0.0143358	0.0111507	0.00590555	0.00902616	0.228256	0.307643	0.0972379	0.366863	4.003717
6260	-17121	-17128	6.98035	0.228912	0.207974	0.174854	0.22106	0.155794	0.102009	0.17726	0.124165	0.202894	0.149907	0.135071	0.168797	0.117371	0.136468	0.138467	0.113031	0.140443	0.156766	0.15339	0.151495	0.0865347	0.105548	0.186015	0.0210292	0.031455	0.0561692	0.00778852	0.0128574	0.022609	0.0198709	0.016397	0.0411496	0.0105937	0.035351	0.0525277	0.0179136	0.0181577	0.00504631	0.039043	0.00962275	0.0051831	0.00604386	0.00701575	0.232234	0.289208	0.0928158	0.385742	3.970049
6270	-17115.6	-17121.7	6.04491	0.207715	0.155228	0.191937	0.179125	0.152716	0.0964099	0.18896	0.124165	0.239321	0.14531	0.116842	0.186142	0.129962	0.143016	0.147324	0.116783	0.167752	0.177543	0.119391	0.148786	0.0892856	0.147003	0.212049	0.0102386	0.018763	0.0870202	0.000375926	0.00196697	0.0411329	0.0202371	0.0258879	0.0383052	0.0105937	0.0349316	0.0647813	0.015356	0.037158	0.00808787	0.0370133	0.00439771	0.00811104	0.00870728	0.00776208	0.242338	0.303724	0.0925918	0.361346	4.063593
6280	-17115.7	-17124	8.23431	0.207077	0.203121	0.192843	0.163541	0.168365	0.0938802	0.198995	0.12495	0.182557	0.114141	0.121408	0.138688	0.128196	0.151186	0.116436	0.120036	0.138574	0.154439	0.128641	0.130934	0.077825	0.144269	0.184442	0.0237585	0.0183976	0.0857811	0.0014424	0.00133618	0.034773	0.0298525	0.0133227	0.0438714	0.0039476	0.0443149	0.062395	0.0105292	0.0190657	0.00329628	0.0365819	0.0140894	0.00812609	0.00112381	0.0041018	0.23176	0.306602	0.086103	0.375536	3.844653
6290	-17117.7	-17123.9	6.21534	0.196192	0.209089	0.188246	0.193377	0.171456	0.124789	0.203473	0.0962268	0.209028	0.115783	0.116814	0.150992	0.128141	0.144313	0.125326	0.117711	0.171761	0.183164	0.14786	0.135154	0.112852	0.131428	0.19516	0.0165943	0.0373023	0.102712	0.000135774	0.00156224	0.0255419	0.0193923	0.0124792	0.0509349	0.00724189	0.0505705	0.059129	0.0131261	0.0318245	0.00533582	0.0316891	0.00330382	0.00341147	0.00216956	0.00375696	0.243617	0.306162	0.0895845	0.360636	4.046549
6300	-17110.8	-17117.3	6.48307	0.249415	0.187109	0.202008	0.166406	0.176497	0.0917571	0.209116	0.116083	0.200642	0.184584	0.114965	0.143166	0.130453	0.145173	0.137439	0.119169	0.147335	0.143118	0.129022	0.138944	0.0948388	0.124932	0.20057	0.0123948	0.0262708	0.0787328	0.00401829	0.00281213	0.0190228	0.0271529	0.0151394	0.0518706	0.00765612	0.0484023	0.0621867	0.0146786	0.0362488	0.00818175	0.0433162	0.000366482	0.00254165	0.000751394	0.00529008	0.227077	0.304238	0.0987748	0.36991	4.019776
6310	-17116.3	-17123.3	7.00749	0.233619	0.164606	0.205618	0.161945	0.15584	0.10592	0.181669	0.107455	0.210884	0.133096	0.108042	0.153111	0.124101	0.132658	0.142071	0.137356	0.179038	0.153056	0.137053	0.132591	0.092621	0.128352	0.189491	0.0327	0.03539	0.0770996	0.00155473	0.00374244	0.0235514	0.017179	0.0141416	0.047258	0.0124825	0.0721325	0.0678674	0.0066079	0.018549	0.0070174	0.0492282	0.00763751	0.0013345	0.000918547	0.000746578	0.244287	0.291391	0.0894124	0.37491	3.967335
6320	-17117.3	-17124.4	7.15751	0.192129	0.169107	0.182308	0.159909	0.163749	0.108016	0.168896	0.110599	0.194631	0.16682	0.145085	0.157338	0.124963	0.125195	0.141491	0.110024	0.154348	0.158428	0.142989	0.158628	0.113763	0.117135	0.199603	0.0207283	0.0323198	0.0722222	0.00600257	0.00140517	0.0235514	0.0165846	0.00666181	0.0537671	0.0119266	0.0302086	0.0404228	0.00881872	0.0435581	0.00616185	0.0508551	0.0270552	0.00176071	0.00659215	0.0265731	0.21753	0.313257	0.0928954	0.376317	3.952333
6330	-17116.8	-17123	6.24281	0.200774	0.183153	0.194098	0.205399	0.140919	0.0995665	0.179624	0.12252	0.19651	0.173063	0.112491	0.184157	0.14166	0.145084	0.131274	0.125152	0.182142	0.160217	0.130437	0.13604	0.109994	0.145419	0.172036	0.0159046	0.0291807	0.0773492	0.00150101	0.000934283	0.0243791	0.0118541	0.00197439	0.0436226	0.01443	0.0620346	0.0659046	0.0081808	0.0267084	0.0071888	0.0444785	0.0190651	0.000257171	0.00803374	0.00908958	0.232696	0.312435	0.0879889	0.36688	4.043803
6340	-17111.3	-17117.3	6.01287	0.210913	0.194441	0.207771	0.159446	0.154845	0.102941	0.176033	0.111323	0.251065	0.164907	0.113334	0.143673	0.146838	0.134943	0.129945	0.142038	0.165165	0.179837	0.124417	0.127395	0.104229	0.128878	0.191135	0.0375383	0.0284941	0.066847	0.00178662	0.00446152	0.0210298	0.0169237	0.0164631	0.0520049	0.0056383	0.0467056	0.0719307	0.0168403	0.0298686	0.0143617	0.0462152	0.0121554	0.00312788	0.000357537	0.00853367	0.233049	0.313116	0.0886181	0.365217	4.066797
6350	-17110.9	-17117.7	6.77399	0.190149	0.221558	0.176734	0.159446	0.138119	0.119088	0.201997	0.119755	0.195667	0.167881	0.125119	0.169234	0.134214	0.160161	0.128223	0.128334	0.150867	0.159462	0.137637	0.124089	0.086908	0.130051	0.18	0.0113649	0.0363923	0.0719679	0.00171636	0.00472557	0.0227813	0.0344621	0.0171967	0.0393669	0.0114331	0.0439524	0.0533538	0.0200687	0.0414405	0.0042245	0.038792	0.011026	0.00157763	0.000143497	0.020009	0.235269	0.292982	0.101172	0.370576	3.990685
6360	-17108.3	-17114.7	6.44284	0.207147	0.212055	0.176358	0.153431	0.162779	0.102154	0.172644	0.110399	0.235104	0.163459	0.100684	0.157348	0.130833	0.137896	0.139337	0.113304	0.152571	0.164637	0.129075	0.147118	0.109362	0.130806	0.197244	0.0215607	0.0378428	0.082484	0.00734447	0.00150974	0.0272132	0.0242405	0.0117279	0.0484382	0.00647151	0.03843	0.073943	0.00706119	0.0321938	0.00777265	0.0466116	0.0251234	0.00423731	0.000390576	0.0134574	0.240853	0.294825	0.0932074	0.371114	4.023799
6370	-17112.3	-17118.6	6.3205	0.220651	0.202344	0.19818	0.161557	0.178275	0.109713	0.177834	0.120551	0.197962	0.155795	0.120889	0.164644	0.144935	0.151826	0.124451	0.096977	0.168279	0.162254	0.120684	0.141224	0.0974596	0.136692	0.200309	0.0159682	0.032157	0.0630187	0.00507344	0.0172836	0.0179274	0.0233795	0.0197282	0.0416197	0.00477973	0.0327651	0.0650918	0.0106419	0.0361115	0.0142779	0.0448394	0.0232772	0.000109908	0.00521726	0.00928107	0.233096	0.297722	0.0899171	0.379265	4.036034
6380	-17108.4	-17115.1	6.788	0.175216	0.197658	0.19248	0.180041	0.169856	0.110602	0.19117	0.120372	0.21666	0.161285	0.12496	0.164644	0.132803	0.143991	0.127247	0.125028	0.14405	0.148516	0.138368	0.154324	0.10308	0.114314	0.203277	0.027631	0.0200168	0.0688752	0.0129867	0.00252202	0.0188087	0.0239783	0.0156213	0.0395998	0.00582267	0.0478211	0.0600571	0.00618496	0.0271036	0.00282379	0.0306756	0.0202577	0.0041846	0.00562189	0.00874929	0.234566	0.301731	0.0993978	0.364305	3.989283
6390	-17113.6	-17121	7.4131	0.203067	0.212628	0.180965	0.166741	0.167564	0.105544	0.187975	0.14366	0.220146	0.149207	0.129038	0.147441	0.124051	0.161453	0.106529	0.106189	0.154331	0.143002	0.136351	0.125234	0.0972683	0.124104	0.190922	0.0185218	0.0284917	0.0702443	0.00163039	0.00493154	0.0158912	0.0268172	0.00985507	0.0442765	0.00939392	0.0415773	0.0564089	0.00589086	0.0241339	0.0112992	0.0348076	0.0160417	0.00584692	0.0116568	0.00564636	0.226832	0.294485	0.0954781	0.383206	3.926774
6400	-17108.3	-17115.3	6.95957	0.200647	0.212675	0.198965	0.192498	0.152662	0.093614	0.170482	0.110662	0.218795	0.150896	0.124672	0.157948	0.118353	0.136933	0.133506	0.114977	0.155711	0.176078	0.136351	0.138055	0.0864642	0.13495	0.199035	0.0134529	0.0213432	0.0896915	0.00734168	0.0025715	0.0197739	0.0255779	0.0206633	0.0469074	0.0181276	0.0276771	0.0480121	0.0149536	0.0235925	0.0032424	0.0357266	0.0160417	0.00250644	0.00427164	0.0157222	0.228577	0.303422	0.0883514	0.37965	3.972127
6410	-17108.4	-17114.4	5.98114	0.202309	0.197682	0.172774	0.166352	0.146863	0.0873829	0.167585	0.145213	0.208344	0.168162	0.12369	0.162274	0.134229	0.140949	0.142771	0.140546	0.159437	0.178964	0.148397	0.137268	0.0933572	0.14027	0.193237	0.0138639	0.0369093	0.0671828	0.00136067	0.00230758	0.0311792	0.0188562	0.0257351	0.0456939	0.0141781	0.05316	0.063971	0.0176601	0.0272113	0.00729706	0.048238	0.0165118	0.000600798	0.00427164	0.0157222	0.235054	0.30061	0.0984862	0.36585	4.069969
6420	-17118.4	-17124	5.62881	0.248179	0.189503	0.183472	0.179717	0.146254	0.0894031	0.200872	0.137233	0.213969	0.152838	0.113838	0.153285	0.128952	0.142654	0.115668	0.121251	0.149073	0.149035	0.144597	0.119664	0.11252	0.13507	0.22942	0.0255709	0.0369093	0.0778046	0.00748831	0.00566444	0.0167913	0.0292807	0.0145451	0.0535395	0.00857124	0.0473774	0.0688894	0.00338798	0.0317003	0.0152939	0.0687494	0.0116306	0.00432419	0.00566642	0.0155515	0.246186	0.306962	0.0885782	0.358274	4.105203
6430	-17113.3	-17120.5	7.23438	0.196724	0.167881	0.207978	0.177498	0.153811	0.12321	0.188237	0.0981011	0.194499	0.130798	0.113838	0.162362	0.124791	0.148079	0.146077	0.116677	0.141261	0.194327	0.153113	0.155808	0.0938152	0.111507	0.199375	0.0162923	0.0132774	0.0736017	0.00285329	0.00508385	0.030695	0.0243752	0.0101802	0.036605	0.00857124	0.0479109	0.0530264	0.0155941	0.0419362	0.000157216	0.0370096	0.0168483	0.00206118	0.00204047	0.00675936	0.230528	0.306118	0.0924799	0.370874	3.944646
6440	-17115.5	-17122	6.51688	0.215669	0.149814	0.18744	0.169166	0.158721	0.0925112	0.22045	0.124911	0.213917	0.140787	0.1313	0.169318	0.158307	0.122985	0.129196	0.140599	0.155129	0.160462	0.120782	0.116375	0.104571	0.128262	0.190475	0.0149579	0.0322676	0.0780514	0.00538703	0.000658397	0.0339309	0.0157508	0.0269174	0.0595185	0.00983712	0.054633	0.0511363	0.0156197	0.0360149	0.00440567	0.0326157	0.0165567	0.00693756	0.00374046	0.0163123	0.226508	0.308805	0.0967893	0.367898	4.016396
6450	-17118.2	-17124.1	5.92195	0.240689	0.179712	0.19832	0.189232	0.152755	0.100135	0.205104	0.119246	0.192343	0.156421	0.118321	0.164753	0.130442	0.16772	0.105129	0.11185	0.179599	0.157805	0.145731	0.159018	0.0913839	0.136832	0.197069	0.0256349	0.0231755	0.0765482	0.00851872	0.00709758	0.0402208	0.00468395	0.0121041	0.056868	0.00878409	0.0298662	0.0677989	0.0132269	0.0327877	0.00159263	0.0454044	0.0113965	0.0039941	0.00239623	0.00418057	0.231424	0.305796	0.0864451	0.376335	4.075889
6460	-17114	-17119.8	5.82522	0.20567	0.224915	0.201022	0.172046	0.167045	0.110909	0.194083	0.148112	0.203145	0.147435	0.133833	0.160673	0.155343	0.143258	0.14591	0.119984	0.160665	0.188824	0.14111	0.14878	0.0840841	0.121842	0.162561	0.0167638	0.0250943	0.0745119	0.000274523	0.00217886	0.0222607	0.0165728	0.0117841	0.0468565	0.00728073	0.0365413	0.0510943	0.0194677	0.0312424	0.00249652	0.0329774	0.0113965	0.00739925	0.00469502	0.0234266	0.243006	0.29598	0.0923123	0.368702	4.085562
