Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1685	1	-15374.5	-15389.9	15.4202	0.109849	0.113956	0.115005	0.0849001	0.102481	0.087088	0.13611	0.0909481	0.0878951	0.167896	0.0759741	0.0867329	0.124433	0.0920377	0.0886004	0.143568	0.123423	0.114135	0.130186	0.079519	0.0700639	0.0805632	0.164437	0.0129318	0.0175666	0.0497711	0.0274025	0.0417363	0.0475094	0.0331903	0.0699038	0.0209955	0.0318354	0.0297551	0.0254615	0.0163737	0.0434518	0.0305297	0.0284065	0.0237748	0.0202176	0.0427705	0.0426807	0.223602	0.29505	0.103908	0.37744	3.126065
1686	0	-15383.9	-15398.2	14.3683	0.121624	0.126882	0.0840587	0.0921267	0.113121	0.0814375	0.134249	0.0951196	0.0970531	0.166462	0.0774591	0.0765122	0.0830723	0.0967107	0.105605	0.129769	0.167265	0.0975384	0.119898	0.0662585	0.0802305	0.105596	0.188608	0.0267468	0.0237538	0.0487652	0.0314125	0.0314998	0.065558	0.0252235	0.0447771	0.027405	0.0423497	0.0287834	0.0276022	0.0158097	0.0480971	0.0340787	0.0378821	0.0587455	0.0346937	0.012713	0.0587016	0.224964	0.298388	0.0986221	0.378025	3.231255
1687	1	-15381.7	-15396.2	14.5012	0.126594	0.0821056	0.103027	0.0923268	0.117097	0.0700642	0.144051	0.0867007	0.082062	0.173745	0.0885216	0.084588	0.122296	0.0909061	0.111272	0.111873	0.148404	0.112987	0.136159	0.0738761	0.0720843	0.0842307	0.225951	0.0230398	0.032466	0.0414795	0.0274025	0.0219434	0.0394534	0.0213444	0.0715325	0.0239942	0.0310872	0.0257564	0.0284869	0.0248109	0.0472731	0.0363474	0.0392228	0.0174386	0.0296248	0.0400761	0.0542614	0.2112	0.311613	0.103644	0.373543	3.217962
1688	0	-15381.6	-15396.6	14.9807	0.128956	0.10567	0.111124	0.103537	0.100448	0.0633431	0.115023	0.0767182	0.0970531	0.162396	0.0740247	0.0846962	0.105834	0.113744	0.096656	0.11316	0.142046	0.122851	0.124372	0.0647148	0.0958696	0.079374	0.167084	0.0196163	0.0242179	0.0518345	0.0307328	0.0085051	0.0785	0.0382539	0.0393424	0.0367225	0.0475438	0.0152952	0.01944	0.0417301	0.0277137	0.0272464	0.0257604	0.0476108	0.0442331	0.0246996	0.0723215	0.204318	0.310171	0.110794	0.374717	3.170016
1689	1	-15377	-15392.9	15.9405	0.117564	0.0880613	0.100055	0.0845633	0.117097	0.0785276	0.10353	0.0637566	0.0848228	0.157992	0.0889866	0.0716909	0.118886	0.0901596	0.0936386	0.12103	0.131311	0.116789	0.118385	0.0614594	0.104719	0.0653104	0.162076	0.0202403	0.03194	0.0396879	0.0242773	0.0356408	0.054517	0.0349731	0.073368	0.0146246	0.0405229	0.0368147	0.0336791	0.0416424	0.0420863	0.0454444	0.0499248	0.0262426	0.00970276	0.0325499	0.0457468	0.215763	0.304872	0.0971937	0.382171	3.074037
1690	0	-15385.5	-15401.1	15.6029	0.141752	0.0988204	0.104209	0.103709	0.115668	0.0556616	0.156045	0.0818943	0.0970531	0.134382	0.0658266	0.0716991	0.100356	0.0888403	0.0992209	0.0985158	0.119174	0.10987	0.103717	0.0849725	0.0986375	0.0787669	0.15507	0.0408584	0.0339858	0.0489844	0.00975781	0.0147054	0.0668174	0.0265363	0.043839	0.0374426	0.0550472	0.0213098	0.0411759	0.0302919	0.0366608	0.0329702	0.0394083	0.065874	0.0308167	0.0108456	0.0566042	0.222897	0.316694	0.0944903	0.365919	3.107793
1691	1	-15373.2	-15388.9	15.6441	0.130978	0.0945144	0.0990469	0.101384	0.11267	0.086928	0.0949342	0.0723957	0.0970038	0.159963	0.0662886	0.0681767	0.110498	0.0857327	0.130302	0.128224	0.114833	0.108483	0.109286	0.0976196	0.0805473	0.085221	0.182601	0.016446	0.0285931	0.0411593	0.0352641	0.0299326	0.0468964	0.0260455	0.0862861	0.0207546	0.03939	0.0374357	0.0165607	0.0212752	0.0484831	0.0303813	0.0493868	0.0228441	0.0126809	0.0395099	0.0367176	0.225346	0.292425	0.0977135	0.384516	3.103673
1692	0	-15375.3	-15390.4	15.1256	0.12224	0.0917743	0.104209	0.0898009	0.093094	0.100672	0.123867	0.0902183	0.106843	0.167934	0.0661896	0.0850384	0.100184	0.0944179	0.10554	0.113796	0.125836	0.11071	0.127113	0.0782573	0.0912769	0.081792	0.165504	0.0390329	0.0300547	0.0507347	0.0126144	0.0149556	0.0780076	0.0217686	0.0358614	0.0211207	0.0634784	0.0263887	0.0296258	0.00975224	0.0325372	0.0397058	0.0285323	0.0474562	0.0532624	0.0249672	0.0593608	0.229227	0.304031	0.103544	0.363198	3.155522
1693	1	-15379	-15393.6	14.6338	0.157334	0.0914053	0.114694	0.0925713	0.0880025	0.0808442	0.13096	0.0613034	0.113097	0.16081	0.0796064	0.0935795	0.081098	0.103981	0.108706	0.128109	0.129954	0.140804	0.0928952	0.0753931	0.0699856	0.0869789	0.174515	0.0206468	0.025688	0.040153	0.0406214	0.0260579	0.0501187	0.0374254	0.0937692	0.0195722	0.0397247	0.0486529	0.0326383	0.0175063	0.0513331	0.039572	0.0409175	0.0279625	0.0201283	0.029852	0.0457394	0.216686	0.305669	0.104912	0.372733	3.204707
1694	0	-15379.2	-15394.3	15.1027	0.12122	0.0895208	0.101201	0.0984462	0.101181	0.07246	0.135337	0.0866684	0.0923111	0.158136	0.0949092	0.0868428	0.111961	0.0871403	0.101469	0.125752	0.137972	0.11071	0.109699	0.0577156	0.0975432	0.0761533	0.156091	0.0293908	0.0256913	0.0357513	0.0159524	0.00553298	0.0943776	0.0329605	0.0535207	0.0420136	0.0352754	0.0201408	0.0336193	0.0324839	0.0548723	0.0388376	0.0358231	0.0492442	0.0383677	0.0341999	0.0393152	0.21696	0.303569	0.104876	0.374595	3.15781
1695	1	-15373.6	-15388.5	14.949	0.121603	0.0813554	0.0906126	0.0986364	0.0980998	0.0808442	0.113972	0.0768632	0.0982678	0.156699	0.0789903	0.0784638	0.0925762	0.108865	0.118127	0.136201	0.168822	0.132965	0.133672	0.05629	0.093815	0.0694548	0.171342	0.0159875	0.0266888	0.0549867	0.0179512	0.0304419	0.0531341	0.0307927	0.0716332	0.0205246	0.0530145	0.0401513	0.0317828	0.0245233	0.048297	0.0267946	0.0357478	0.0287466	0.0263649	0.0337593	0.0453248	0.216883	0.296922	0.101286	0.384909	3.173185
1696	0	-15385.3	-15400.1	14.8646	0.125392	0.090662	0.0733001	0.102103	0.10626	0.0851374	0.111439	0.0788444	0.105339	0.166526	0.0842448	0.0939109	0.0971226	0.124106	0.12835	0.131342	0.136294	0.103995	0.106552	0.0848823	0.0876479	0.0953695	0.179836	0.0383495	0.0208418	0.0425789	0.024263	0.00752266	0.0758723	0.0424353	0.0436741	0.0329672	0.0269754	0.0136569	0.0336193	0.0249135	0.0387429	0.028498	0.0246093	0.0638461	0.0417245	0.0193752	0.0384962	0.218154	0.291677	0.0903494	0.39982	3.181619
1697	1	-15384.6	-15399.5	14.9559	0.108958	0.10723	0.0855541	0.116136	0.120344	0.0590805	0.0912364	0.0995507	0.105684	0.161095	0.0712501	0.0783925	0.101673	0.0858651	0.0971589	0.152805	0.138605	0.126916	0.125541	0.0676606	0.0844929	0.0750628	0.183109	0.0149613	0.036546	0.0575828	0.0360255	0.0271972	0.0481277	0.0340767	0.0642321	0.0173934	0.0578177	0.0318356	0.0336201	0.035048	0.0239345	0.0369647	0.0495466	0.0255604	0.0173445	0.0326768	0.048599	0.217547	0.310189	0.0921537	0.38011	3.172491
1698	0	-15391.2	-15406.6	15.4139	0.101323	0.0804033	0.129965	0.0786797	0.117452	0.0955504	0.140253	0.0809498	0.0650865	0.166997	0.0836179	0.0823631	0.0971226	0.0826976	0.110687	0.122723	0.124571	0.129932	0.132444	0.0904268	0.0931791	0.095534	0.140264	0.0249202	0.0211552	0.0372851	0.0169772	0.0226421	0.101207	0.0362343	0.0323172	0.0262169	0.0353748	0.0215752	0.0315394	0.0127378	0.0202527	0.0335748	0.0273005	0.0526001	0.0379322	0.0221012	0.0705328	0.219298	0.292307	0.10986	0.378535	3.126697
1699	1	-15376.4	-15391.5	15.0323	0.122788	0.103559	0.0791251	0.0931763	0.115914	0.0940094	0.109875	0.0866867	0.100068	0.163001	0.0859761	0.0872764	0.114059	0.0858651	0.124338	0.128608	0.10359	0.0983468	0.124817	0.0816844	0.0774324	0.0882316	0.169282	0.00895643	0.0359747	0.0495902	0.0223561	0.0258665	0.0560868	0.0340228	0.0843683	0.0146968	0.0568612	0.0371642	0.0416302	0.0326372	0.0321576	0.0156869	0.0356342	0.0116958	0.0285921	0.0424754	0.060692	0.217284	0.29758	0.104882	0.380253	3.164855
1700	0	-15372.1	-15387.8	15.6947	0.113551	0.0919535	0.0922137	0.0947989	0.120268	0.0816688	0.118315	0.0809498	0.0847511	0.163949	0.0904655	0.0823631	0.0757595	0.086917	0.0969173	0.126147	0.13233	0.122332	0.106377	0.0885034	0.0867903	0.0907806	0.16454	0.0323279	0.0232583	0.0396829	0.0206308	0.0119717	0.0649858	0.0273385	0.0447081	0.0460288	0.0321089	0.0303791	0.0357318	0.0234127	0.036469	0.0190658	0.0406216	0.0475094	0.0533378	0.023313	0.0530873	0.214014	0.29298	0.110034	0.382972	3.098611
1701	1	-15371.4	-15387	15.5366	0.0999123	0.102107	0.105578	0.122847	0.10524	0.0704829	0.111711	0.0702615	0.112033	0.157022	0.0938244	0.0653881	0.0993471	0.0892831	0.0970488	0.1127	0.138812	0.118305	0.124425	0.0678135	0.0869328	0.0861445	0.163775	0.0181875	0.0426694	0.0354308	0.0289817	0.0196828	0.0493346	0.0183188	0.0841357	0.0352095	0.031906	0.0373407	0.023946	0.0292816	0.0482959	0.0303331	0.0406954	0.0196558	0.0241718	0.0363884	0.0594614	0.213662	0.310381	0.100889	0.375068	3.114421
1702	0	-15376.5	-15391.9	15.3835	0.134377	0.100366	0.098533	0.0965234	0.11262	0.0988121	0.121126	0.0636596	0.107892	0.153074	0.0698961	0.0742318	0.0996991	0.100791	0.108819	0.132135	0.135629	0.11204	0.0922784	0.105938	0.079806	0.100289	0.158862	0.0445085	0.0348216	0.0584334	0.0149395	0.0087303	0.0770149	0.0251424	0.0423919	0.0183258	0.0429961	0.0290804	0.0200962	0.0197198	0.0344586	0.022453	0.0205899	0.0560263	0.0435509	0.0211473	0.0379062	0.215462	0.292475	0.102739	0.389324	3.129732
1703	1	-15373.1	-15387.9	14.8474	0.131747	0.101179	0.0947634	0.0997431	0.132291	0.0566148	0.116857	0.0714291	0.0997019	0.165866	0.0816207	0.0962012	0.0983028	0.0904476	0.125898	0.104039	0.120389	0.11739	0.128908	0.0596743	0.0906415	0.071954	0.164987	0.0233564	0.0295596	0.0535122	0.0268187	0.0318177	0.0446967	0.0312606	0.0695356	0.0240704	0.0491873	0.0377932	0.0312105	0.0358295	0.053643	0.0328098	0.039602	0.0341391	0.0257993	0.0388709	0.0491912	0.214568	0.302312	0.106462	0.376658	3.183349
1704	0	-15371	-15385.4	14.3148	0.121072	0.110635	0.116608	0.0953135	0.111353	0.0775211	0.142652	0.0878706	0.094271	0.160721	0.080254	0.0782552	0.0936807	0.100035	0.123987	0.128752	0.156934	0.101721	0.12672	0.0747369	0.0917709	0.075297	0.164648	0.0373062	0.0243075	0.0461216	0.0246303	0.0120003	0.0766988	0.0361952	0.0378734	0.0328968	0.0428122	0.0244534	0.0274474	0.0179753	0.0337199	0.0330837	0.0342909	0.0410647	0.0591359	0.0211473	0.0586399	0.210194	0.28608	0.101957	0.401769	3.236608
1705	1	-15371.5	-15386.3	14.8517	0.126996	0.103155	0.105437	0.0985085	0.128337	0.0771663	0.139319	0.0699757	0.119505	0.172558	0.07798	0.0882069	0.0800739	0.088739	0.0997433	0.120858	0.131969	0.112523	0.122992	0.0764884	0.0730851	0.071132	0.156939	0.0223622	0.0331733	0.0363844	0.0537716	0.0187005	0.0488936	0.0315628	0.083187	0.0330238	0.0428886	0.0395258	0.0211187	0.0218258	0.037136	0.0228213	0.053914	0.0300144	0.0184812	0.0432547	0.0491912	0.213047	0.314555	0.103669	0.368728	3.182916
1706	0	-15375	-15391	16.0277	0.124256	0.116148	0.102135	0.0945255	0.0912581	0.0882631	0.130803	0.0841452	0.0811945	0.168345	0.0711444	0.0832799	0.0960312	0.0857432	0.105279	0.115159	0.122323	0.0965823	0.118832	0.0724643	0.103674	0.0646309	0.14923	0.0255745	0.0215954	0.0464735	0.00649541	0.0149838	0.0707662	0.041635	0.0435408	0.0285831	0.0503406	0.0238674	0.0299948	0.0187417	0.0296505	0.0281598	0.0327717	0.0595474	0.0592694	0.0319211	0.0359536	0.224492	0.29065	0.102471	0.382386	3.065312
1707	1	-15374.1	-15390.2	16.0715	0.135499	0.112886	0.0904158	0.108186	0.10193	0.0743121	0.126435	0.0627323	0.105587	0.158489	0.084025	0.0750307	0.0882159	0.0788909	0.0997953	0.112974	0.14755	0.110009	0.0963179	0.0924444	0.0680151	0.0712875	0.166365	0.0224186	0.0355189	0.0350978	0.030607	0.0244073	0.0443604	0.025419	0.0729328	0.0327221	0.0439469	0.0367752	0.0251972	0.0223538	0.0504385	0.0228213	0.0310263	0.0268794	0.0233066	0.0373527	0.0499618	0.226313	0.284709	0.109424	0.379553	3.060935
1708	0	-15377.9	-15393.1	15.25	0.142847	0.0788489	0.0906306	0.10146	0.0977881	0.0892051	0.11308	0.0672929	0.0944022	0.174838	0.0863577	0.0737533	0.100679	0.0991749	0.128906	0.122833	0.150179	0.12865	0.0990985	0.081218	0.0842212	0.0665223	0.165519	0.0326667	0.0214603	0.0594734	0.0265982	0.0134496	0.0736949	0.0264993	0.0282045	0.0312002	0.0336675	0.0338821	0.0216944	0.0232579	0.0574879	0.0208526	0.0245953	0.0544155	0.0541946	0.0335986	0.0346845	0.215197	0.294689	0.106947	0.383167	3.143083
1709	1	-15381	-15395.7	14.7495	0.125974	0.0807741	0.0903016	0.118984	0.119975	0.10835	0.128188	0.0744111	0.087171	0.165409	0.0837665	0.0862725	0.0971512	0.0966248	0.107666	0.133994	0.111717	0.125142	0.125492	0.0771684	0.0815731	0.0836227	0.13361	0.0103328	0.0379275	0.0347666	0.028388	0.0140247	0.0458054	0.0525712	0.0853368	0.0262913	0.0346775	0.0540545	0.0211989	0.016659	0.0552276	0.0482299	0.0476342	0.0268794	0.0229159	0.0292148	0.0576572	0.225911	0.289696	0.0984132	0.38598	3.193131
1710	0	-15373.3	-15388.1	14.7743	0.129233	0.116872	0.100776	0.103519	0.126398	0.0974937	0.116624	0.0841997	0.0923269	0.171379	0.0646786	0.0798005	0.0987176	0.0850343	0.100642	0.126898	0.127288	0.115304	0.105807	0.0957074	0.081428	0.0923617	0.153925	0.0423653	0.0245154	0.0422991	0.0215361	0.0198248	0.0978727	0.036085	0.0282045	0.0361621	0.0444574	0.0175099	0.0420412	0.0292039	0.0334814	0.0280032	0.027197	0.0544155	0.034866	0.0167156	0.0474874	0.21677	0.298842	0.102654	0.381735	3.190658
1711	1	-15380	-15394.8	14.7849	0.109262	0.0963317	0.108795	0.11274	0.113623	0.10254	0.147893	0.061186	0.0963041	0.152729	0.0775793	0.0681595	0.1123	0.0880417	0.129678	0.114891	0.147363	0.10039	0.12959	0.0713227	0.0779644	0.0873627	0.168355	0.0224852	0.0388458	0.0346935	0.0465564	0.0131077	0.0385972	0.0370586	0.0874364	0.0151329	0.0533302	0.0365654	0.0247962	0.0281511	0.0496369	0.0331673	0.0368263	0.0207028	0.0122225	0.0424335	0.0434532	0.22412	0.286029	0.103225	0.386626	3.189599
1712	0	-15374.6	-15390.6	16.0575	0.112594	0.0962187	0.0832532	0.101565	0.118121	0.0765855	0.115916	0.0797115	0.0878049	0.14276	0.0853434	0.0672735	0.0861972	0.0913073	0.098824	0.113984	0.138968	0.124761	0.101229	0.0777991	0.076825	0.0713646	0.172567	0.0406069	0.0245154	0.0471749	0.0324699	0.0186278	0.071712	0.0319991	0.0292578	0.0359387	0.0403814	0.0317047	0.0443791	0.0193121	0.0278494	0.0193999	0.023819	0.0487068	0.0651031	0.0221715	0.066231	0.219981	0.291744	0.108679	0.379596	3.062334
1713	1	-15378.5	-15393.7	15.1332	0.129259	0.0892176	0.108923	0.104454	0.0981947	0.0858188	0.143922	0.0884066	0.0979216	0.168664	0.0777045	0.0925019	0.103578	0.0701362	0.122368	0.101321	0.12038	0.113168	0.109896	0.0770331	0.10114	0.0777965	0.180632	0.0249761	0.0226265	0.0552844	0.0396666	0.0209898	0.0451355	0.0344025	0.0814075	0.0122236	0.054492	0.027291	0.0302072	0.021655	0.0411653	0.0220374	0.0317493	0.0184019	0.0274168	0.0239363	0.0572586	0.210558	0.317761	0.0928298	0.378851	3.154761
1714	0	-15381.7	-15396.4	14.697	0.135074	0.0952682	0.110953	0.0955018	0.121156	0.0792894	0.138515	0.0661536	0.0904818	0.186675	0.0728886	0.0836988	0.110554	0.0856595	0.0984489	0.106946	0.156115	0.0891209	0.124935	0.0777991	0.0866296	0.0946021	0.182506	0.0391551	0.0278885	0.0340909	0.0208949	0.0233796	0.0865335	0.0325662	0.0553087	0.0328938	0.0424758	0.0131401	0.0339331	0.023295	0.0172107	0.017762	0.0338387	0.052591	0.0385745	0.0270122	0.0568701	0.213231	0.29986	0.107278	0.379631	3.198386
1715	1	-15379.3	-15395.1	15.8313	0.113391	0.0753762	0.0954886	0.0970375	0.1269	0.0791546	0.113899	0.107577	0.0893281	0.149027	0.0832084	0.0906066	0.125779	0.0975242	0.112578	0.101704	0.121281	0.12073	0.110531	0.0740151	0.0944736	0.056634	0.172785	0.0183599	0.0284085	0.0557145	0.0354796	0.0173425	0.0523916	0.0370363	0.0698212	0.0245711	0.0489152	0.0415973	0.0108662	0.0184268	0.0311434	0.0254078	0.0341155	0.0259743	0.0191271	0.0349571	0.0462649	0.210362	0.300145	0.102767	0.386727	3.08495
1716	0	-15373.7	-15388.2	14.5798	0.135074	0.111206	0.101153	0.101494	0.101042	0.0865151	0.116826	0.0745637	0.095268	0.166501	0.0698642	0.076607	0.0851771	0.106546	0.110596	0.118296	0.12204	0.115786	0.119925	0.0761976	0.0820582	0.0743577	0.155138	0.0395109	0.0332164	0.0471757	0.0350475	0.0136698	0.102706	0.0292068	0.0290633	0.0444556	0.0444165	0.0220634	0.0339331	0.023295	0.0310819	0.0376406	0.0335734	0.0646683	0.0600898	0.0289454	0.0541156	0.208878	0.312999	0.0989795	0.379143	3.210106
1717	1	-15374.2	-15389.3	15.1687	0.118625	0.102761	0.0969379	0.0963952	0.0978397	0.0838968	0.131771	0.0869513	0.0955794	0.144353	0.082934	0.0931097	0.0915383	0.0996231	0.113393	0.133612	0.14219	0.10696	0.128974	0.0787931	0.0646728	0.0770799	0.176867	0.00615746	0.030409	0.0632191	0.0235018	0.00904347	0.0455971	0.0234255	0.0706465	0.0334694	0.0511721	0.0364309	0.0253077	0.0373264	0.037086	0.0254078	0.0462166	0.0397102	0.0143375	0.038624	0.0492688	0.218676	0.302165	0.102687	0.376472	3.151214
1718	0	-15388.6	-15404.2	15.54	0.149357	0.118817	0.118594	0.099126	0.101104	0.0860845	0.144439	0.0689004	0.0856333	0.148598	0.0974703	0.076607	0.0967473	0.0773242	0.0965924	0.109772	0.112876	0.10556	0.0957699	0.0793044	0.0744967	0.0752032	0.141216	0.049016	0.0321548	0.0579734	0.0180917	0.0152132	0.0775644	0.0448296	0.0309209	0.024284	0.0383665	0.015069	0.0373032	0.0303826	0.0370035	0.0155295	0.030897	0.0611123	0.0408395	0.0375239	0.0604124	0.220259	0.309547	0.101495	0.3687	3.11408
1719	1	-15384.8	-15398.6	13.8116	0.146045	0.0850131	0.0921668	0.117076	0.106877	0.0920928	0.117216	0.0697055	0.101686	0.15003	0.0939006	0.0873817	0.104062	0.0870376	0.113393	0.141239	0.184622	0.11382	0.126614	0.0694835	0.0956898	0.0979783	0.156394	0.00559949	0.025491	0.0478744	0.0263805	0.0256432	0.0534504	0.0333469	0.0773962	0.0244648	0.049361	0.0376301	0.0488116	0.0329488	0.0370638	0.0185772	0.038178	0.0340408	0.0240986	0.0484212	0.0486248	0.215674	0.308491	0.0957814	0.380053	3.286927
1720	0	-15388.1	-15403	14.9412	0.126781	0.121773	0.102592	0.105205	0.118807	0.0878806	0.136192	0.0494689	0.0903088	0.179161	0.0813778	0.0818206	0.0929634	0.0887256	0.102213	0.125626	0.115534	0.120293	0.0918463	0.0717632	0.0791844	0.067242	0.191125	0.0428125	0.0393943	0.0457042	0.0172601	0.00580736	0.0867417	0.029198	0.0489758	0.0268262	0.0712117	0.0159672	0.0271128	0.00893765	0.027931	0.0333259	0.0194956	0.0552816	0.0514945	0.0318479	0.0607552	0.216063	0.291288	0.103839	0.38881	3.173965
1721	1	-15371.4	-15387.2	15.8213	0.115133	0.0908174	0.102493	0.10359	0.119625	0.0842394	0.128331	0.0664833	0.101686	0.151979	0.0740608	0.0770989	0.0803264	0.0977499	0.110174	0.143563	0.122816	0.131371	0.0943257	0.084089	0.0785053	0.0688238	0.165705	0.00898254	0.0386855	0.0477804	0.0331022	0.0167333	0.0557269	0.0246039	0.0588214	0.0164393	0.0484867	0.0331772	0.028178	0.0349941	0.050639	0.0224542	0.0420173	0.0229144	0.0168249	0.0360729	0.0563367	0.217485	0.288167	0.0973541	0.396994	3.085957
1722	0	-15381.1	-15396.5	15.4801	0.108112	0.125785	0.111303	0.0865449	0.0969142	0.0705522	0.0904192	0.0782753	0.095438	0.151013	0.0843344	0.0796797	0.0888562	0.0967509	0.102152	0.126978	0.124665	0.121844	0.125004	0.078995	0.0865656	0.0818213	0.143196	0.0361715	0.0399866	0.0465589	0.0173784	0.00786223	0.07041	0.0272444	0.0546168	0.0512617	0.0476023	0.0209012	0.0271128	0.0226257	0.0546842	0.0280729	0.0313337	0.0520594	0.0514945	0.021877	0.0556253	0.208957	0.308746	0.101481	0.380816	3.120078
1723	1	-15380.7	-15395.9	15.2022	0.123861	0.0960333	0.0847926	0.0818432	0.100315	0.080523	0.117199	0.0853643	0.0896897	0.182654	0.0760632	0.102259	0.0937963	0.108348	0.124468	0.124428	0.11315	0.119801	0.100037	0.0816666	0.0772941	0.112388	0.157601	0.0198866	0.0494928	0.0477804	0.0314704	0.0207369	0.0451463	0.0431062	0.083499	0.0304897	0.0401654	0.0343872	0.0310449	0.0167752	0.0359165	0.0272165	0.0333055	0.0181205	0.0312406	0.0420789	0.0324306	0.210818	0.308388	0.109865	0.370929	3.147864
1724	0	-15373.3	-15388.8	15.4939	0.115477	0.0923097	0.106148	0.105198	0.122343	0.0850444	0.121057	0.0749019	0.0753631	0.166077	0.0768833	0.0836134	0.112538	0.095773	0.108838	0.125102	0.125977	0.113498	0.113028	0.0793382	0.074934	0.0846884	0.163729	0.0282429	0.0282364	0.0607802	0.0168711	0.0139217	0.0690884	0.0373456	0.0310858	0.0434315	0.0482435	0.0266675	0.018974	0.0131883	0.0225416	0.0185639	0.0355638	0.0520594	0.05531	0.0164021	0.060312	0.22701	0.289878	0.10689	0.376222	3.11869
1725	1	-15376	-15392	15.9366	0.110446	0.11545	0.101689	0.100732	0.112992	0.077534	0.112539	0.0908468	0.0807696	0.164658	0.06233	0.076962	0.112215	0.0966435	0.09692	0.10515	0.118895	0.0948714	0.122447	0.0647695	0.0757255	0.0916901	0.179581	0.0202271	0.0331913	0.0477804	0.0210454	0.0247731	0.0472167	0.0350211	0.0801832	0.03255	0.0400079	0.0346512	0.0140882	0.0246445	0.0597693	0.0284006	0.0425479	0.0130187	0.0281555	0.0229101	0.058389	0.203047	0.302638	0.104134	0.390181	3.074429
1726	0	-15381.6	-15396.1	14.4866	0.143111	0.100624	0.0833005	0.102498	0.12752	0.0930584	0.134064	0.0579127	0.106539	0.145972	0.0787916	0.0886196	0.0999609	0.102144	0.130302	0.117985	0.140927	0.113498	0.114221	0.0925755	0.0973092	0.0791856	0.154684	0.0344647	0.0274958	0.0420955	0.0133601	0.00895393	0.0684098	0.0308461	0.0345157	0.0361797	0.0415153	0.0425972	0.03017	0.0268155	0.0497366	0.0300856	0.0306786	0.0634144	0.0455545	0.0265088	0.0312255	0.216043	0.30335	0.104293	0.376314	3.219427
1727	1	-15370	-15385.9	15.8124	0.107549	0.115877	0.111721	0.091406	0.117966	0.0708293	0.109019	0.0787381	0.105417	0.160366	0.0703069	0.0715895	0.0962276	0.0910102	0.111785	0.117285	0.131538	0.100696	0.1139	0.0647695	0.104851	0.0926608	0.16637	0.0175743	0.0287569	0.0523993	0.0318106	0.0151426	0.0351722	0.0391313	0.0845307	0.0174202	0.0559747	0.0314072	0.0309549	0.0206665	0.0392619	0.024371	0.0392353	0.0197728	0.0154828	0.0425117	0.0433897	0.211249	0.302103	0.0954314	0.391216	3.086843
1728	0	-15373.4	-15389.1	15.7421	0.116892	0.079326	0.104073	0.10631	0.102892	0.0711695	0.12203	0.0760841	0.094472	0.184821	0.0700496	0.0893707	0.10014	0.0968679	0.108594	0.124407	0.115298	0.110312	0.107927	0.0861501	0.0973092	0.0890571	0.174936	0.0401986	0.0181881	0.0396081	0.0120209	0.0048252	0.064391	0.0313378	0.039916	0.0301444	0.0534822	0.0280609	0.0259011	0.018094	0.0233454	0.035847	0.0320685	0.0547951	0.0455545	0.0123616	0.0552488	0.215496	0.304695	0.0967217	0.383088	3.093878
1729	1	-15373.3	-15388.1	14.79	0.108499	0.114351	0.106184	0.0955617	0.119283	0.0795657	0.145224	0.0933934	0.0896706	0.159827	0.0783034	0.0911349	0.0926046	0.0910102	0.120328	0.133987	0.128211	0.1183	0.130953	0.0875236	0.0873173	0.0767511	0.157331	0.021073	0.0454713	0.0419948	0.0227289	0.0284962	0.0569415	0.0292796	0.0684036	0.0174202	0.0424554	0.0293585	0.0260177	0.02463	0.0353943	0.0386539	0.0399291	0.0142379	0.0257994	0.0303402	0.0451424	0.221758	0.275715	0.101919	0.400608	3.189082
1730	0	-15374.4	-15389.7	15.3149	0.115387	0.111412	0.107442	0.100437	0.124261	0.0927929	0.13173	0.0741514	0.111002	0.173257	0.0735349	0.0715713	0.10018	0.0856203	0.121337	0.0956333	0.127341	0.118229	0.118929	0.065852	0.0742732	0.0824917	0.149832	0.0312704	0.0300518	0.0488079	0.0116091	0.021979	0.075498	0.0226932	0.0379078	0.0258766	0.0365166	0.0350938	0.030687	0.018094	0.0356637	0.0522735	0.0276151	0.0579021	0.0374363	0.0256407	0.047282	0.220269	0.300901	0.0983793	0.38045	3.136595
1731	1	-15369.8	-15384.8	15.0598	0.109221	0.119419	0.0927178	0.0907225	0.10578	0.0945661	0.119948	0.0800013	0.102787	0.179286	0.0765005	0.0777581	0.0845153	0.089681	0.106825	0.119243	0.136403	0.112441	0.110119	0.0941781	0.104348	0.0777259	0.169326	0.0175995	0.0289387	0.0508374	0.0325655	0.020487	0.0484334	0.0370436	0.0627187	0.0319709	0.0528641	0.0277564	0.0286598	0.0269022	0.0444983	0.02356	0.0455312	0.0163542	0.0160666	0.0288313	0.0669718	0.224123	0.297294	0.106772	0.371811	3.162102
