Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
390	-13191.1	-13163.5	-27.5961	0.2846894	0.253483	0.165835	0.174749	0.150353	0.202758	0.144517	0.197461	0.134674	0.132575	0.369616	0.111569	0.132937	0.187305	0.199062	0.207468	0.228986	0.263248	0.182743	0.215999	0.0734024	0.122553	0.0861436	0.472657	0.156704	0.0475638	0.0570227	0.0737458	0.0425965	0.0180211	0.0532711	0.138146	0.0101009	0.142162	0.0560013	0.0241169	0.196401	0.099124	0.0434912	0.0356725	0.18704	0.166865	0.0729166	0.0333145	0.0355551	0.222486	0.0705102	0.0157468	0.623682	0.0320206	0.00413571	0.0926506	0.569172	3.33404	0.332096	0.368007	0.0909445	0.208952	6.06437
400	-13198.8	-13162.4	-36.3663	0.3334474	0.374703	0.172831	0.184349	0.0966638	0.202758	0.140186	0.248445	0.159173	0.132924	0.357594	0.132368	0.145078	0.209279	0.220547	0.232419	0.327066	0.316893	0.20679	0.283221	0.11178	0.155639	0.153301	0.476717	0.254911	0.0503125	0.0674828	0.0729428	0.0856953	0.0261055	0.0800379	0.118363	0.00990924	0.167699	0.04361	0.0170944	0.226662	0.104163	0.0280128	0.0688202	0.153535	0.130223	0.117441	0.0776533	0.0356626	0.225615	0.0707233	0.0140663	0.625567	0.0283664	0.00839657	0.130642	0.647926	3.21304	0.360137	0.348958	0.086237	0.204668	6.9414
410	-13210	-13170.8	-39.2635	0.3079229	0.320425	0.157678	0.214527	0.149853	0.274417	0.14315	0.331567	0.140123	0.179814	0.394892	0.135741	0.180675	0.291358	0.18183	0.192223	0.337496	0.282515	0.234497	0.321795	0.0851022	0.137539	0.126959	0.571571	0.158566	0.0360238	0.00410178	0.083557	0.123321	0.0469152	0.09577	0.0746999	0.0337202	0.226271	0.00372031	0.00412289	0.15939	0.132519	0.0477681	0.062533	0.240871	0.145367	0.0943473	0.0717777	0.0267959	0.255122	0.0692066	0.0164236	0.603217	0.0292346	0.00595999	0.110671	0.608872	3.2745	0.360137	0.348958	0.086237	0.204668	7.231111
420	-13207	-13167.5	-39.4905	0.2877427	0.300516	0.114289	0.263125	0.135743	0.260639	0.178633	0.251459	0.135257	0.228692	0.388048	0.114722	0.149382	0.231602	0.230017	0.200168	0.337496	0.31381	0.238896	0.221305	0.121833	0.181359	0.111029	0.54604	0.22308	0.0380515	0.0331929	0.0738929	0.0686984	0.068281	0.0797554	0.104618	0.0538143	0.265912	0.0137572	0.0346076	0.151094	0.117641	0.0537608	0.0513111	0.242617	0.180619	0.0858612	0.0591924	0.0358162	0.253259	0.061325	0.0167083	0.59881	0.0340817	0.00435381	0.0950003	0.574632	3.32601	0.362406	0.351157	0.0804798	0.205958	7.253819
430	-13205.9	-13167.4	-38.4926	0.2902204	0.327262	0.164266	0.209114	0.12614	0.221196	0.19707	0.243784	0.197413	0.206135	0.473973	0.134095	0.126218	0.243811	0.191466	0.238895	0.336676	0.277509	0.193284	0.239371	0.150147	0.151292	0.119782	0.398358	0.244821	0.0609101	0.00427134	0.0625536	0.0942081	0.0464102	0.057003	0.175944	0.0712975	0.157781	0.050491	0.0497447	0.221659	0.140946	0.0158487	0.0831844	0.18296	0.164386	0.0607294	0.0416211	0.0300649	0.240756	0.0622086	0.0157188	0.607439	0.043812	0.0045356	0.0969121	0.579008	3.31954	0.36179	0.35056	0.080343	0.207308	7.154027
440	-13205.3	-13167.9	-37.4302	0.3001078	0.337258	0.199544	0.19165	0.155377	0.224493	0.175541	0.299419	0.14309	0.127821	0.4081	0.10435	0.142822	0.212344	0.250776	0.203058	0.336676	0.318883	0.233053	0.292822	0.0951928	0.12649	0.1177	0.46345	0.180889	0.0668639	0.00275251	0.0448975	0.164573	0.0347457	0.0721609	0.118766	0.0197345	0.170085	0.0292515	0.0171676	0.182958	0.122751	0.0372144	0.115572	0.259819	0.16677	0.0349631	0.0459429	0.0299879	0.24014	0.0620494	0.0153128	0.605884	0.046626	0.00530405	0.104579	0.595984	3.29413	0.36179	0.35056	0.080343	0.207308	7.047787
450	-13199.4	-13157.8	-41.5552	0.3014043	0.361961	0.224174	0.236348	0.15287	0.265622	0.155286	0.246888	0.239274	0.172363	0.389633	0.134652	0.19033	0.222435	0.272892	0.2419	0.374006	0.300976	0.24724	0.267132	0.102267	0.169549	0.11228	0.515097	0.138663	0.0572365	0.0132003	0.0871913	0.112196	0.0767971	0.075246	0.105378	0.00664132	0.171434	0.0315012	0.0537118	0.268481	0.0870577	0.0396249	0.0574784	0.183624	0.160558	0.0799813	0.0591066	0.0351143	0.238871	0.0617214	0.0152319	0.602682	0.0463796	0.00540991	0.105588	0.598154	3.29085	0.362059	0.350077	0.0804027	0.207462	7.460283
460	-13212.8	-13172.7	-40.1012	0.3075305	0.33653	0.128393	0.294069	0.182048	0.253441	0.146038	0.304913	0.160354	0.142653	0.396804	0.13574	0.107595	0.266399	0.332117	0.229743	0.337689	0.298533	0.228644	0.240243	0.107894	0.107376	0.101269	0.401201	0.234182	0.0507185	0.0754251	0.0384122	0.116246	0.0731166	0.184841	0.104367	0.00197629	0.206803	0.0583163	0.0416651	0.180189	0.0930947	0.0387152	0.0413663	0.207072	0.135273	0.131763	0.0616593	0.0382471	0.238681	0.0616724	0.0152198	0.602203	0.0439768	0.00592604	0.110365	0.608235	3.27547	0.361197	0.349244	0.0825914	0.206968	7.314887
470	-13208.5	-13175.3	-33.2287	0.2963344	0.326759	0.176447	0.254596	0.111316	0.227867	0.0930563	0.227807	0.135912	0.152807	0.369428	0.100186	0.0966553	0.247799	0.230882	0.183423	0.292243	0.251701	0.245744	0.216844	0.100818	0.149106	0.120299	0.511224	0.181232	0.0440091	0.0280976	0.0865369	0.0929913	0.116511	0.0709294	0.092759	0.00821959	0.223122	0.0861018	0.0304827	0.176539	0.0769892	0.0218296	0.0403917	0.183136	0.157129	0.057806	0.0298991	0.0342713	0.238579	0.0773365	0.0101757	0.601945	0.0376929	0.00500268	0.101647	0.589595	3.30376	0.356828	0.345019	0.0936889	0.204464	6.627633
480	-13202.4	-13170.5	-31.8885	0.2904021	0.257552	0.143974	0.174581	0.148923	0.21103	0.137005	0.263268	0.169725	0.149791	0.315552	0.16659	0.155211	0.205544	0.186134	0.215391	0.291082	0.263129	0.225105	0.235963	0.0882765	0.182445	0.0500032	0.460402	0.19909	0.0689184	0.0154484	0.0611858	0.111991	0.0504442	0.0822194	0.0943118	0.0575246	0.16814	0.070938	0.0455316	0.187176	0.116219	0.0224701	0.0459275	0.147763	0.157038	0.085526	0.00907055	0.0349971	0.237603	0.0770202	0.0191527	0.599483	0.0317444	0.0045491	0.0970524	0.579326	3.31907	0.32193	0.376688	0.0875075	0.213874	6.493611
490	-13187.7	-13160.9	-26.8354	0.2922018	0.245963	0.143974	0.17066	0.136788	0.211893	0.150249	0.187122	0.166988	0.136497	0.322097	0.120753	0.139017	0.180426	0.205972	0.203214	0.307329	0.256846	0.220168	0.218619	0.0967294	0.108548	0.10371	0.421632	0.130207	0.0417521	0.0214065	0.0485643	0.0805818	0.0226536	0.0549498	0.124187	0.0388594	0.150721	0.0528327	0.0479293	0.159825	0.0610319	0.0207119	0.0412087	0.190219	0.152099	0.072046	0.0213263	0.0364248	0.247296	0.06936	0.0258431	0.588036	0.0330395	0.00468409	0.0984439	0.582471	3.3144	0.342291	0.372342	0.0842266	0.201141	5.988307
500	-13195.1	-13169.6	-25.491	0.2818283	0.309183	0.129963	0.137874	0.111182	0.187537	0.117309	0.194025	0.102327	0.158544	0.307146	0.0933965	0.152458	0.221898	0.196754	0.146702	0.256594	0.261292	0.204891	0.18846	0.0884033	0.116438	0.0772589	0.435092	0.198718	0.0605849	0.0265534	0.0578834	0.0712143	0.0168481	0.0587839	0.0932595	0.0291119	0.107507	0.0339495	0.0446769	0.218171	0.0707863	0.0230939	0.0533126	0.180148	0.189514	0.0832929	0.04173	0.0331105	0.277377	0.0629476	0.0221885	0.572248	0.0321282	0.00393729	0.0904559	0.563985	3.34162	0.343173	0.370724	0.0844437	0.201659	5.853866
510	-13210	-13182.5	-27.4861	0.2963532	0.268113	0.108463	0.162009	0.0934367	0.25519	0.0809934	0.198126	0.118387	0.142206	0.36966	0.145911	0.0890785	0.141518	0.200639	0.258795	0.316383	0.366686	0.220621	0.177278	0.0990513	0.13125	0.0655416	0.42524	0.167522	0.0462227	0.0490956	0.0248518	0.0781555	0.0106667	0.0930419	0.103582	0.0381674	0.142853	0.0766761	0.0454874	0.17536	0.0556979	0.00896593	0.0648702	0.182188	0.154857	0.0761467	0.0243873	0.0362434	0.256371	0.0744931	0.0252363	0.579958	0.0276976	0.00500416	0.101661	0.589627	3.30371	0.343647	0.369854	0.0845605	0.201938	6.053371
520	-13196.3	-13171.1	-25.2052	0.3092122	0.2912	0.129003	0.153273	0.0833238	0.215775	0.109488	0.23785	0.11841	0.134765	0.30985	0.0817895	0.107442	0.23069	0.172719	0.155351	0.303466	0.223623	0.149681	0.231097	0.111543	0.125559	0.116693	0.424272	0.214907	0.0508313	0.0417429	0.0357261	0.0431288	0.0201794	0.0404217	0.170667	0.0341798	0.150447	0.0625672	0.0756988	0.154099	0.0605008	0.0078167	0.0394258	0.179877	0.149051	0.0499332	0.0272141	0.0365129	0.298336	0.0699202	0.0168789	0.544356	0.0339966	0.0060723	0.111678	0.610954	3.2713	0.349787	0.358596	0.0860712	0.205546	5.82528
530	-13191.3	-13164.9	-26.4899	0.3320445	0.27003	0.129003	0.138931	0.102714	0.182657	0.141376	0.178041	0.143685	0.157697	0.280138	0.128638	0.151028	0.186628	0.16984	0.155052	0.309624	0.296728	0.164364	0.19897	0.0839435	0.131187	0.106052	0.5582	0.184981	0.0478919	0.0249959	0.0614144	0.0796425	0.0273223	0.0641013	0.107865	0.0229798	0.134987	0.064902	0.067536	0.209268	0.0625382	0.0195509	0.0338318	0.142331	0.120185	0.0407275	0.0721818	0.0392037	0.282455	0.0706949	0.015841	0.563244	0.0285615	0.00825114	0.129544	0.645894	3.21631	0.349113	0.358346	0.0859054	0.206636	5.95376
540	-13205.7	-13174.6	-31.1377	0.3104099	0.27003	0.125918	0.231694	0.12405	0.187893	0.140816	0.198954	0.19189	0.15501	0.305204	0.163456	0.131777	0.238347	0.233745	0.160074	0.28679	0.231011	0.198609	0.168735	0.111037	0.163374	0.0942271	0.445028	0.217583	0.0576006	0.0628478	0.102729	0.0793621	0.0386902	0.0892709	0.0917093	0.0132794	0.119299	0.070053	0.0309239	0.172335	0.0548862	0.0155246	0.0297325	0.330806	0.12782	0.0842303	0.0721818	0.0385626	0.277835	0.0695387	0.0131911	0.554032	0.0468399	0.00617767	0.112614	0.612878	3.26833	0.349399	0.358639	0.0851572	0.206805	6.418535
550	-13206.6	-13175.6	-30.9584	0.2871543	0.377729	0.148123	0.190907	0.100312	0.249024	0.140816	0.162574	0.154729	0.0953897	0.365561	0.108343	0.142862	0.229169	0.16505	0.228239	0.31493	0.276905	0.223474	0.246341	0.103804	0.123396	0.107439	0.496283	0.13232	0.0576006	0.0367268	0.0608691	0.105818	0.0363623	0.108778	0.0909699	0.0395297	0.201478	0.0912513	0.0709373	0.155284	0.0450219	0.00508717	0.0506564	0.143895	0.153831	0.0336106	0.0291745	0.0347935	0.259887	0.0714031	0.0127347	0.568886	0.0522953	0.00431127	0.094547	0.573586	3.32756	0.350546	0.356533	0.0854368	0.207484	6.4006
560	-13193	-13160	-33.0135	0.2927939	0.311976	0.11856	0.190907	0.12784	0.188131	0.183266	0.195147	0.144935	0.176697	0.410711	0.13053	0.130937	0.19031	0.224853	0.20159	0.301027	0.280555	0.237285	0.201391	0.0922653	0.186278	0.0881885	0.503139	0.178669	0.0416491	0.0146185	0.0805475	0.0707166	0.031229	0.0736162	0.0601318	0.0236633	0.202147	0.0386204	0.0150448	0.226696	0.106266	0.022123	0.057455	0.229718	0.153831	0.110696	0.0521613	0.0300094	0.265377	0.0729115	0.0142619	0.580903	0.0365365	0.004729	0.0989022	0.5835	3.31287	0.354823	0.3606	0.0745607	0.210016	6.606119
570	-13200.8	-13166	-34.8041	0.2856239	0.279075	0.124448	0.182081	0.104663	0.203057	0.143152	0.261831	0.144935	0.151789	0.359582	0.131379	0.171437	0.23329	0.220712	0.241683	0.291156	0.252869	0.234581	0.223612	0.111922	0.171059	0.120282	0.503139	0.206343	0.106502	0.0189996	0.086006	0.0671997	0.0564743	0.11976	0.110405	0.0184103	0.131079	0.0643871	0.00766745	0.226527	0.10869	0.0370794	0.0687769	0.208808	0.129945	0.0624992	0.0878751	0.0356848	0.274739	0.0662053	0.0148297	0.581899	0.0266421	0.00420177	0.0933691	0.570851	3.33158	0.354823	0.3606	0.0745607	0.210016	6.785172
580	-13216	-13176.7	-39.2693	0.308435	0.297925	0.17246	0.289509	0.150106	0.28175	0.178545	0.310606	0.153992	0.152971	0.487517	0.106859	0.184329	0.293728	0.288198	0.144935	0.291696	0.290006	0.193976	0.282712	0.126019	0.198941	0.0984378	0.411617	0.177301	0.0721234	0.014763	0.0954189	0.0664263	0.0455462	0.0604343	0.0871514	0.0400047	0.185545	0.0397967	0.0159633	0.226527	0.102742	0.0219439	0.0330946	0.281662	0.111449	0.100788	0.0661831	0.0333271	0.319426	0.0548391	0.0186415	0.543451	0.0303153	0.00600446	0.111071	0.6097	3.27322	0.354306	0.360075	0.0759084	0.20971	7.231696
590	-13205.3	-13170.3	-35.0006	0.3173437	0.331855	0.132968	0.201515	0.139021	0.195251	0.162337	0.210763	0.148559	0.189481	0.376558	0.118528	0.199422	0.225809	0.247544	0.144935	0.24561	0.32142	0.203338	0.230634	0.10608	0.125074	0.108288	0.517106	0.199664	0.0825225	0.0265136	0.0996104	0.0837121	0.0366304	0.06465	0.0627913	0.0540966	0.168421	0.0596946	0.0225042	0.271422	0.108444	0.0120038	0.0628088	0.233323	0.161213	0.0806959	0.0320126	0.0364765	0.254964	0.0600215	0.0189525	0.594808	0.0347773	0.00680725	0.118037	0.623812	3.25134	0.362655	0.344997	0.0776969	0.214651	6.80483
600	-13211.2	-13176.5	-34.7528	0.3004242	0.290964	0.153452	0.203412	0.128199	0.245115	0.254824	0.252037	0.140693	0.204874	0.423381	0.126947	0.110851	0.230497	0.24248	0.216014	0.299304	0.247385	0.231494	0.207069	0.0762774	0.13407	0.137861	0.45059	0.195603	0.107639	0.035077	0.0503261	0.0366675	0.0369705	0.0319599	0.106712	0.0296235	0.174853	0.0719008	0.0278411	0.2267	0.123879	0.00478485	0.043991	0.225025	0.161213	0.0532026	0.0282924	0.033318	0.24599	0.0613857	0.0224309	0.59813	0.0387451	0.00532978	0.104825	0.596515	3.29333	0.358722	0.341257	0.0876971	0.212324	6.780049
610	-13212.2	-13175.6	-36.6347	0.3064839	0.306716	0.138071	0.161658	0.148334	0.213146	0.141726	0.272898	0.121687	0.173304	0.423381	0.1114	0.181354	0.199159	0.274264	0.207258	0.256026	0.289614	0.181445	0.234467	0.085142	0.15025	0.119032	0.539222	0.257276	0.120577	0.0537153	0.0690394	0.0757412	0.038705	0.0341331	0.106472	0.00830927	0.220714	0.0638105	0.0274127	0.285469	0.0877019	0.0222445	0.0652068	0.18215	0.208481	0.0722024	0.0393212	0.0332721	0.245651	0.0613013	0.0198308	0.597308	0.0426366	0.005836	0.109548	0.606533	3.27808	0.377212	0.3325	0.0822226	0.208065	6.968233
620	-13202	-13162.8	-39.1997	0.2909837	0.369828	0.220833	0.211026	0.197204	0.207463	0.138149	0.25269	0.176926	0.154079	0.377151	0.104572	0.137997	0.234039	0.215445	0.226607	0.301053	0.299877	0.229053	0.270932	0.103527	0.159811	0.102838	0.565351	0.184644	0.0622269	0.0162934	0.0452121	0.104696	0.0221603	0.0776716	0.1368	0.0101484	0.178466	0.0638105	0.0187207	0.263059	0.156993	0.0580331	0.052089	0.257269	0.145404	0.0524674	0.0621149	0.032747	0.260263	0.0620709	0.0150753	0.587881	0.0419636	0.00459248	0.0975018	0.580346	3.31756	0.3352	0.376599	0.0794221	0.208779	7.224732
630	-13202.1	-13170.6	-31.4089	0.2808494	0.268638	0.102124	0.208906	0.117086	0.240901	0.154347	0.240139	0.171082	0.131524	0.336923	0.127709	0.124481	0.217554	0.262396	0.245346	0.259129	0.292849	0.206318	0.209491	0.11769	0.137794	0.0938581	0.473637	0.207349	0.066638	0.0923027	0.0272263	0.0797392	0.0151345	0.0736125	0.0749039	0.040659	0.125594	0.0265055	0.00513018	0.181117	0.0766293	0.0682344	0.0535768	0.240657	0.122845	0.0609573	0.0669206	0.033155	0.291437	0.0614161	0.0154696	0.541631	0.0568915	0.00387072	0.0897066	0.562195	3.34423	0.3368	0.373623	0.0798012	0.209776	6.445655
640	-13209.8	-13175.4	-34.3762	0.2928257	0.319484	0.127473	0.182069	0.144658	0.182648	0.156046	0.235423	0.112803	0.187147	0.33331	0.159584	0.151573	0.218565	0.260217	0.218235	0.220046	0.300477	0.214831	0.218834	0.078964	0.167866	0.0787997	0.484393	0.183044	0.141957	0.0106477	0.0700342	0.105772	0.0401597	0.105816	0.109898	0.0245076	0.137588	0.0530533	0.0100385	0.252529	0.108021	0.0230931	0.0294162	0.236071	0.145395	0.0659704	0.135931	0.0367396	0.343685	0.0447367	0.0260811	0.496864	0.0518932	0.00473142	0.0989268	0.583555	3.31279	0.343151	0.380669	0.0624482	0.213732	6.742388
650	-13205.7	-13171.1	-34.6309	0.2901418	0.373781	0.131098	0.179353	0.187211	0.187314	0.165399	0.203559	0.159979	0.145372	0.393646	0.11553	0.145739	0.162525	0.260314	0.227869	0.302503	0.265463	0.227522	0.220396	0.13432	0.136193	0.0972487	0.474578	0.190437	0.0560333	0.0537833	0.0465483	0.0714698	0.0372757	0.0646766	0.0857811	0.0148608	0.166217	0.108896	0.0161512	0.204636	0.131264	0.0528239	0.108159	0.267463	0.102925	0.067644	0.0238998	0.0347544	0.323461	0.061083	0.0189341	0.51519	0.0465771	0.00452977	0.0968513	0.578869	3.31975	0.328136	0.395641	0.0658579	0.210364	6.76786
660	-13213.4	-13182.5	-30.8962	0.3032078	0.311227	0.183718	0.141076	0.157726	0.225361	0.128931	0.206221	0.178057	0.164273	0.326344	0.11757	0.085904	0.200972	0.32799	0.209899	0.234133	0.209287	0.173758	0.252238	0.080837	0.136084	0.0707133	0.574175	0.154828	0.113	0.0596333	0.0639527	0.063844	0.030429	0.0409386	0.0957019	0.0410447	0.125076	0.0795888	0.035981	0.0928164	0.111266	0.0405748	0.0684305	0.197944	0.17777	0.0720117	0.0330574	0.0324925	0.354696	0.0589946	0.0222612	0.498102	0.0334545	0.00555913	0.106993	0.601151	3.2863	0.327462	0.384702	0.0715166	0.216319	6.394384
670	-13199.7	-13170.6	-29.037	0.3193105	0.308818	0.20388	0.19782	0.138317	0.220572	0.120461	0.176108	0.152566	0.127765	0.302615	0.114636	0.117593	0.190427	0.202137	0.207916	0.238963	0.211817	0.194983	0.246159	0.0753407	0.136084	0.0995463	0.418376	0.164887	0.0696338	0.0379178	0.0615242	0.104929	0.0330197	0.077151	0.131407	0.0386378	0.146002	0.0501184	0.0652743	0.156285	0.083565	0.0405748	0.0746718	0.145334	0.13098	0.0786442	0.115007	0.0318557	0.347744	0.0697165	0.0279437	0.488339	0.0344015	0.00699189	0.119577	0.626851	3.24658	0.341149	0.37681	0.0700495	0.211991	6.208464
680	-13199.3	-13164.6	-34.6776	0.3296824	0.320835	0.150482	0.173545	0.156272	0.230897	0.153537	0.263624	0.16963	0.193912	0.302615	0.123879	0.176214	0.212958	0.245502	0.203405	0.354412	0.283532	0.192212	0.249252	0.075227	0.183219	0.0947626	0.476364	0.163093	0.0750333	0.0688724	0.088501	0.0968157	0.0166143	0.0736968	0.136007	0.0261367	0.15199	0.0402365	0.0609611	0.191148	0.0704958	0.0166556	0.0430225	0.209464	0.13162	0.090193	0.0356847	0.0321221	0.342023	0.0685696	0.0304091	0.480305	0.0465708	0.00800926	0.127696	0.642443	3.22185	0.338974	0.374408	0.0696029	0.217015	6.772528
690	-13198	-13167.7	-30.3027	0.3258131	0.318911	0.14962	0.181039	0.0951125	0.2107	0.135501	0.227702	0.116198	0.109563	0.405013	0.127774	0.161562	0.204092	0.175543	0.147863	0.334214	0.254026	0.214751	0.230137	0.0843642	0.126051	0.102039	0.476364	0.176312	0.0742377	0.0433112	0.0388898	0.0635889	0.0282557	0.081821	0.123215	0.0331413	0.152223	0.055128	0.0644019	0.183185	0.104994	0.015857	0.0487301	0.242901	0.160645	0.04311	0.012952	0.0309679	0.329734	0.0671466	0.022323	0.500056	0.0497723	0.00762116	0.124667	0.636711	3.231	0.337893	0.373214	0.0725691	0.216323	6.335038
700	-13195	-13166	-29.0436	0.3262826	0.237267	0.119853	0.181039	0.10641	0.171394	0.16261	0.267247	0.0980178	0.157927	0.343577	0.114255	0.115074	0.209684	0.209314	0.204533	0.322896	0.267025	0.233694	0.215037	0.0843642	0.109214	0.107095	0.442059	0.190159	0.0634321	0.0357029	0.0466758	0.112344	0.0299171	0.0755182	0.0645768	0.0159691	0.155553	0.021767	0.0519573	0.224517	0.096832	0.0213902	0.0458528	0.185337	0.172447	0.0612913	0.058298	0.0333904	0.30974	0.0667401	0.0155163	0.529258	0.0453556	0.00766772	0.125035	0.637412	3.22989	0.335201	0.375852	0.0743463	0.2146	6.209125
710	-13196.9	-13168.6	-28.3435	0.2940299	0.271805	0.149979	0.156873	0.116574	0.175492	0.151494	0.17059	0.204138	0.121315	0.352114	0.121241	0.135703	0.220949	0.166595	0.191493	0.286341	0.223179	0.195991	0.208849	0.09671	0.106576	0.0981671	0.492487	0.13867	0.0712985	0.00470291	0.0497173	0.102588	0.0481046	0.0676222	0.0825387	0.0546486	0.153432	0.0862223	0.026019	0.156926	0.0876342	0.0172882	0.0827159	0.19566	0.167793	0.053777	0.0771006	0.0335251	0.295418	0.0655821	0.0285433	0.531393	0.0455386	0.00482354	0.0998594	0.585639	3.30968	0.335402	0.372568	0.0736965	0.218334	6.139112
720	-13199.3	-13169.4	-29.9953	0.2868398	0.242337	0.102285	0.205493	0.149038	0.215891	0.114064	0.21712	0.130851	0.137359	0.322817	0.0836434	0.131441	0.201693	0.185647	0.164035	0.30779	0.244295	0.204796	0.267071	0.0980702	0.108057	0.11447	0.594443	0.264152	0.0660262	0.0378779	0.0617129	0.0834187	0.0276209	0.0656117	0.0865378	0.0160583	0.164057	0.0697287	0.0272414	0.195719	0.106363	0.0351146	0.0465045	0.176932	0.163737	0.0371615	0.0300098	0.0389822	0.301878	0.0681758	0.0121142	0.543014	0.0358358	0.00428864	0.0943047	0.573025	3.32838	0.338814	0.370222	0.0727775	0.218187	6.304291
730	-13206.3	-13174.8	-31.5029	0.3046146	0.259209	0.103333	0.14365	0.131688	0.182047	0.163199	0.177842	0.146364	0.153678	0.326257	0.132524	0.114215	0.243748	0.182055	0.185503	0.406643	0.244981	0.243123	0.230217	0.103214	0.13582	0.0875595	0.451848	0.228943	0.0243361	0.0148185	0.0539706	0.0564219	0.0607312	0.0408139	0.114105	0.0159979	0.1877	0.0697287	0.0208112	0.218834	0.169095	0.0670601	0.0999129	0.243063	0.146129	0.0349434	0.0389269	0.0344456	0.302579	0.0711615	0.0176431	0.546112	0.0280583	0.0056771	0.108089	0.603472	3.28276	0.327493	0.378535	0.0744117	0.21956	6.455057
740	-13198.9	-13172.3	-26.6146	0.3199283	0.246048	0.165922	0.189943	0.130006	0.199964	0.119714	0.221278	0.166988	0.170317	0.313405	0.109132	0.124643	0.22465	0.180525	0.183435	0.285289	0.247987	0.162006	0.208715	0.0959358	0.116644	0.120654	0.310763	0.187053	0.0323771	0.0276322	0.0528706	0.0603215	0.0491602	0.0638344	0.0786394	0.00916331	0.113536	0.0478551	0.0330979	0.185291	0.08961	0.0322264	0.086937	0.23805	0.13096	0.0984941	0.0551484	0.035247	0.283131	0.0716179	0.014446	0.549614	0.0459435	0.00705043	0.12006	0.627801	3.24509	0.331805	0.383519	0.0753916	0.209284	5.966221
750	-13199.1	-13169.5	-29.5509	0.3073361	0.302128	0.0969973	0.15368	0.154341	0.23043	0.18281	0.246472	0.141295	0.141079	0.34637	0.124381	0.161073	0.203972	0.210816	0.20816	0.303157	0.258012	0.200073	0.208715	0.105551	0.135774	0.0945775	0.411435	0.198645	0.0601642	0.0145937	0.0610959	0.0688194	0.0122031	0.0237412	0.0652985	0.0196933	0.127379	0.0301134	0.0726383	0.27486	0.0750202	0.0337076	0.0570208	0.195575	0.168315	0.0440005	0.0356676	0.0403362	0.283055	0.0714774	0.0135532	0.54686	0.0447178	0.00590925	0.110213	0.60792	3.27596	0.33361	0.380238	0.0747465	0.211405	6.25985
760	-13208.3	-13173.8	-34.5061	0.3087254	0.278133	0.217839	0.21363	0.14214	0.187506	0.143304	0.218591	0.132401	0.150958	0.319963	0.116114	0.114139	0.261651	0.240097	0.262618	0.342903	0.223797	0.220521	0.1942	0.113027	0.127506	0.0936266	0.614529	0.272902	0.0648677	0.0448656	0.0475206	0.0812863	0.0700551	0.00590615	0.112079	0.0101669	0.146448	0.0779606	0.0338229	0.261144	0.105827	0.0730832	0.0288267	0.195575	0.0767483	0.0685971	0.0484999	0.0388341	0.30323	0.0621873	0.0169529	0.533201	0.0455947	0.00602976	0.111298	0.610169	3.2725	0.33361	0.380238	0.0747465	0.211405	6.755376
770	-13195.5	-13164.8	-30.7001	0.2995343	0.241197	0.100361	0.16828	0.171872	0.190259	0.181993	0.27718	0.132523	0.162256	0.377645	0.116822	0.116706	0.23057	0.230637	0.183115	0.326635	0.234992	0.226533	0.180065	0.106756	0.129907	0.120682	0.428638	0.242275	0.0913184	0.0599658	0.0662165	0.0599363	0.0324786	0.068929	0.0959663	0.00258834	0.16709	0.0191567	0.063078	0.187367	0.085016	0.0279218	0.0548001	0.205443	0.113493	0.0522052	0.0439036	0.0392681	0.306618	0.0628822	0.0206071	0.539159	0.0314654	0.00525761	0.104133	0.59502	3.29559	0.327256	0.376084	0.0774915	0.219169	6.374775
