Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
8880	-13202	-13167.2	-34.7785	0.3023714	0.241603	0.211579	0.193342	0.125712	0.210577	0.179633	0.218345	0.16613	0.201082	0.318393	0.133775	0.148374	0.206354	0.240296	0.225927	0.305874	0.322944	0.277275	0.261466	0.139751	0.113711	0.0943687	0.556879	0.0740719	0.113697	0.05685	0.107427	0.054247	0.164307	0.167736	0.0327591	0.0934738	0.232325	0.064643	0.0438934	0.0638663	0.0508262	0.0398517	0.149853	0.0685534	0.0425313	0.00984029	0.0584694	0.0269634	0.242435	0.0762012	0.022011	0.61042	0.0219697	0.00548964	0.106341	0.599764	3.28841	0.351255	0.359388	0.0828618	0.206495	6.782611
8890	-13195.3	-13163.2	-32.07	0.3060048	0.292747	0.126278	0.236324	0.105245	0.23316	0.184814	0.232764	0.198681	0.138075	0.322381	0.120931	0.0941755	0.214498	0.218519	0.241046	0.349444	0.231312	0.230141	0.230739	0.0747454	0.111422	0.114576	0.44279	0.0430881	0.153558	0.0704877	0.124633	0.0331895	0.155828	0.218613	0.052305	0.155467	0.200041	0.0702031	0.0603798	0.0155575	0.0275027	0.0632352	0.162981	0.0468607	0.0514368	0.0243185	0.0372729	0.0428053	0.241915	0.0575328	0.00833579	0.61413	0.0352815	0.00579504	0.109174	0.605751	3.27928	0.359573	0.352198	0.086708	0.201521	6.511768
8900	-13206.4	-13177.4	-28.9716	0.3222831	0.30127	0.0905298	0.165101	0.0980635	0.188274	0.139676	0.194405	0.103974	0.154025	0.322381	0.0809774	0.125791	0.168995	0.253493	0.24065	0.274824	0.34435	0.270355	0.215834	0.0683595	0.0940692	0.0824414	0.518319	0.0748229	0.11592	0.0460138	0.0923318	0.0463774	0.119936	0.249298	0.0419931	0.0519318	0.259149	0.0467667	0.0655674	0.0241275	0.0398462	0.0947396	0.108394	0.0660477	0.0514368	0.0421886	0.0688782	0.0387566	0.225283	0.0675442	0.0134768	0.622591	0.0323487	0.00727597	0.121904	0.631395	3.23943	0.357944	0.350397	0.0910518	0.200607	6.201925
8910	-13199	-13167.6	-31.3643	0.2841846	0.298998	0.163729	0.161274	0.144924	0.241653	0.151447	0.218797	0.13313	0.108687	0.321187	0.125769	0.114712	0.178014	0.213645	0.221268	0.322855	0.263127	0.217672	0.300423	0.115291	0.152227	0.100513	0.384326	0.0724014	0.172984	0.0614521	0.13015	0.00930507	0.165145	0.239762	0.0418573	0.0735988	0.21308	0.089891	0.0602307	0.0622119	0.0301575	0.0320663	0.142404	0.108059	0.0352508	0.0127576	0.0347646	0.0376356	0.293292	0.0570899	0.0145538	0.552906	0.0445221	0.00410029	0.0922629	0.568261	3.33538	0.355734	0.364654	0.0684613	0.211151	6.441195
8920	-13201.4	-13175.3	-26.122	0.3248057	0.249393	0.153418	0.156537	0.132843	0.1426	0.151267	0.211822	0.116459	0.168345	0.312051	0.106498	0.121107	0.174244	0.220639	0.163517	0.31002	0.219323	0.23874	0.217684	0.0697313	0.105029	0.126229	0.519698	0.0446897	0.157837	0.0464493	0.102507	0.0572751	0.140502	0.222754	0.0158683	0.0982961	0.127921	0.0492653	0.0276155	0.0313617	0.0131789	0.0543462	0.186151	0.0377772	0.0522244	0.0468218	0.0169272	0.0450771	0.342619	0.0547207	0.0300662	0.488279	0.0392384	0.00752179	0.123879	0.635203	3.2334	0.329673	0.382215	0.0682264	0.219886	5.916963
8930	-13207.4	-13178.8	-28.5753	0.2797494	0.308098	0.162381	0.165826	0.151275	0.231951	0.125573	0.199042	0.11871	0.128839	0.303594	0.110915	0.110036	0.208126	0.299962	0.190064	0.336836	0.304286	0.191815	0.26172	0.0927691	0.132441	0.0879741	0.415481	0.0907475	0.121362	0.0405948	0.0994757	0.0191628	0.112927	0.15019	0.0189147	0.0692437	0.176778	0.0541978	0.0341442	0.0511332	0.0172126	0.077294	0.243624	0.0352669	0.0397697	0.0303686	0.0421792	0.046527	0.342362	0.0566293	0.00889176	0.503984	0.0416067	0.00379671	0.0888656	0.560174	3.34716	0.316799	0.3971	0.0706841	0.215416	6.162299
8940	-13210	-13186.6	-23.4293	0.3111654	0.284361	0.0867013	0.194568	0.108604	0.210622	0.138351	0.176668	0.0896929	0.130313	0.234158	0.0967991	0.108856	0.193953	0.176687	0.190064	0.26216	0.245255	0.178041	0.23655	0.0555384	0.15318	0.0687809	0.450355	0.0612376	0.0938377	0.0675552	0.08638	0.00756587	0.137434	0.105304	0.0275045	0.123505	0.243583	0.079818	0.0590433	0.0267722	0.0316508	0.0847734	0.164277	0.0855574	0.0397697	0.0399103	0.011956	0.0402619	0.318563	0.0671437	0.00490081	0.516282	0.0528484	0.00624465	0.113204	0.614086	3.26647	0.329975	0.391555	0.0718158	0.206653	5.647696
8950	-13200.8	-13171	-29.7972	0.2919197	0.307887	0.128072	0.191566	0.113513	0.211023	0.138351	0.204428	0.120445	0.143709	0.378606	0.108929	0.138028	0.189762	0.196909	0.149309	0.348932	0.299616	0.196774	0.195391	0.0851714	0.211046	0.111139	0.412083	0.0670645	0.117195	0.0400592	0.117753	0.0165793	0.173293	0.109546	0.0671652	0.114306	0.155245	0.0822193	0.0713556	0.0496139	0.0464113	0.0885697	0.141771	0.0914831	0.0467699	0.0345776	0.072812	0.0401054	0.305409	0.0590106	0.0190952	0.53249	0.0438893	0.00466278	0.0982257	0.58198	3.31513	0.337056	0.367684	0.0819599	0.2133	6.284482
8960	-13208.2	-13180.1	-28.1012	0.3098419	0.242373	0.126102	0.200402	0.172716	0.187845	0.163949	0.206194	0.0887583	0.163343	0.31252	0.0696059	0.177323	0.208606	0.213954	0.159618	0.3186	0.312415	0.210328	0.229189	0.0865769	0.133522	0.106821	0.397924	0.026707	0.104473	0.0934191	0.108555	0.042048	0.161763	0.320209	0.0378106	0.0649711	0.0886611	0.0472052	0.0675227	0.0321939	0.00132196	0.0621371	0.145314	0.0863598	0.0474644	0.0532996	0.0347628	0.0447214	0.334518	0.0666964	0.013375	0.507697	0.0329923	0.00612758	0.11217	0.611967	3.26974	0.332056	0.378775	0.0714762	0.217693	6.114884
8970	-13188.2	-13166.1	-22.0847	0.3082945	0.277067	0.133476	0.156226	0.149342	0.245001	0.111395	0.163371	0.122053	0.132285	0.309484	0.0945497	0.104037	0.172268	0.191025	0.174209	0.247319	0.267563	0.194832	0.189284	0.0846704	0.118654	0.0951372	0.411802	0.0446686	0.0779271	0.0728294	0.0627833	0.0283291	0.15159	0.164349	0.0356531	0.103541	0.135682	0.0398375	0.0814601	0.0597212	0.00112858	0.0603767	0.126553	0.0236877	0.0125097	0.0359104	0.0496487	0.0448485	0.339529	0.066886	0.0168327	0.502364	0.0295396	0.00599223	0.110961	0.609473	3.27357	0.333732	0.363659	0.0809091	0.2217	5.513235
8980	-13203.8	-13176.3	-27.535	0.3124064	0.204314	0.109302	0.166718	0.148445	0.239559	0.158003	0.208762	0.122825	0.130917	0.322945	0.10825	0.165248	0.162126	0.168228	0.210568	0.26677	0.284844	0.182768	0.206474	0.108683	0.146184	0.0854547	0.544516	0.0812272	0.128581	0.0652623	0.110359	0.0126776	0.118194	0.204476	0.0287368	0.0683763	0.146514	0.0427446	0.0987974	0.097849	0.0161569	0.0505502	0.144492	0.0710022	0.00232488	0.0359104	0.0821293	0.0476235	0.317175	0.0680801	0.0199973	0.526392	0.0207326	0.00635554	0.114175	0.616061	3.26341	0.311385	0.379321	0.0824679	0.226826	6.058264
8990	-13206	-13170.7	-35.259	0.3034294	0.290637	0.180289	0.161465	0.196922	0.288612	0.134436	0.308205	0.182504	0.0958946	0.327699	0.132897	0.123186	0.185917	0.218056	0.210568	0.322509	0.263428	0.250924	0.25117	0.119926	0.15744	0.112448	0.504697	0.0516241	0.139864	0.0870157	0.123589	0.039029	0.18699	0.136935	0.0517281	0.145589	0.147117	0.079125	0.0795992	0.032769	0.0438094	0.117242	0.183917	0.0789853	0.0175021	0.0151423	0.0532653	0.0397197	0.292601	0.0664477	0.0129965	0.557103	0.0311317	0.00557762	0.107166	0.601517	3.28574	0.329243	0.37332	0.0771731	0.220264	6.830668
9000	-13201.6	-13173.7	-27.8667	0.2825077	0.273483	0.141341	0.127477	0.11731	0.191865	0.162543	0.222712	0.138056	0.0826466	0.299931	0.132897	0.131105	0.169805	0.221895	0.213286	0.351139	0.256962	0.201026	0.256739	0.157232	0.127701	0.131082	0.382322	0.0546377	0.200691	0.0536523	0.0994608	0.0181096	0.117935	0.16635	0.0221565	0.0997289	0.153592	0.0876706	0.0566923	0.0399348	0.0671339	0.0636661	0.173364	0.0365274	0.0191416	0.0210365	0.0493984	0.0378637	0.284206	0.0645759	0.0168416	0.569871	0.0266427	0.00398389	0.0909764	0.565223	3.33982	0.346166	0.361545	0.0772682	0.215021	6.091436
9010	-13199.3	-13165.1	-34.1454	0.319248	0.275896	0.185559	0.154108	0.137128	0.18908	0.110457	0.222712	0.17076	0.130382	0.337181	0.12028	0.171452	0.1766	0.200348	0.191767	0.351906	0.315638	0.226085	0.233536	0.118054	0.155069	0.13644	0.495828	0.0485847	0.124365	0.072084	0.153301	0.0572602	0.149824	0.24351	0.0476193	0.100825	0.196734	0.074863	0.051098	0.0443125	0.0726176	0.0226584	0.25163	0.0543154	0.0283805	0.0408795	0.0781753	0.0396056	0.257529	0.0596789	0.0180889	0.583203	0.0418947	0.00698597	0.119528	0.626755	3.24673	0.352056	0.357633	0.0852693	0.205042	6.719303
9020	-13196.4	-13161.2	-35.1475	0.2951012	0.305542	0.117387	0.155211	0.157919	0.225264	0.158666	0.266488	0.148322	0.173541	0.420924	0.12334	0.138814	0.268943	0.221524	0.175667	0.298858	0.329087	0.240758	0.208728	0.1197	0.0975126	0.11056	0.521371	0.0686513	0.174446	0.0398673	0.0545492	0.0417201	0.157707	0.257379	0.0442073	0.114221	0.183257	0.0389928	0.106564	0.0420622	0.0392408	0.052439	0.215785	0.0481992	0.0393112	0.0605965	0.0561973	0.0284981	0.262953	0.0725832	0.0170603	0.582198	0.0367074	0.00490635	0.10069	0.587483	3.30692	0.346717	0.367064	0.0831881	0.203031	6.819519
9030	-13205.7	-13170.4	-35.3524	0.3181937	0.324004	0.17823	0.190684	0.15028	0.258596	0.199527	0.263473	0.166309	0.163128	0.381483	0.13311	0.101396	0.216731	0.240339	0.172688	0.298858	0.275681	0.180092	0.196212	0.0989079	0.120203	0.109307	0.45918	0.0933948	0.194007	0.0439907	0.0921604	0.0276889	0.185798	0.194359	0.0897689	0.0922398	0.206726	0.0996135	0.0443973	0.0409402	0.000872666	0.108978	0.190065	0.0566545	0.058296	0.0285129	0.113123	0.0258441	0.263339	0.0808521	0.0112648	0.581499	0.0372004	0.00688672	0.118702	0.625129	3.24928	0.357349	0.36145	0.0842486	0.196952	6.840007
9040	-13196	-13164.8	-31.1873	0.3041717	0.287299	0.132396	0.205803	0.157643	0.160961	0.177699	0.255589	0.183409	0.135725	0.365075	0.101946	0.130337	0.23186	0.224161	0.173021	0.279385	0.296218	0.220637	0.219565	0.0755494	0.133487	0.12626	0.407846	0.0431971	0.107485	0.0108729	0.0892214	0.0654825	0.172107	0.190488	0.0683635	0.0869591	0.14461	0.0705177	0.103381	0.0696691	0.024269	0.0541744	0.216438	0.0600452	0.0391246	0.043649	0.0815719	0.0335444	0.252771	0.0772269	0.0120121	0.597483	0.0269627	0.00563981	0.107744	0.602743	3.28387	0.35179	0.361855	0.0883139	0.198041	6.423497
9050	-13200.9	-13170.5	-30.3611	0.3049492	0.311324	0.198933	0.19866	0.131278	0.177491	0.194099	0.176686	0.174007	0.140508	0.304247	0.118952	0.0992293	0.222057	0.224161	0.247004	0.321172	0.260902	0.183758	0.24876	0.0985596	0.120855	0.0929519	0.454254	0.0483036	0.134382	0.0348367	0.0618974	0.0268006	0.155367	0.178084	0.0312656	0.0939915	0.170109	0.0974859	0.0753453	0.0721409	0.0348732	0.0531424	0.2178	0.0563239	0.0106953	0.0295116	0.0586731	0.0357057	0.241589	0.0878474	0.00887864	0.588381	0.0375985	0.00570536	0.10835	0.604022	3.28192	0.353485	0.351671	0.0940817	0.200762	6.340877
9060	-13204.6	-13174	-30.582	0.2814461	0.321403	0.151985	0.139167	0.15267	0.231419	0.142729	0.227641	0.125818	0.132312	0.405037	0.0925161	0.11705	0.191284	0.175332	0.24302	0.298315	0.310061	0.224322	0.212406	0.0938315	0.145461	0.116588	0.371049	0.0539456	0.0981525	0.0484964	0.0928624	0.0491927	0.145028	0.1895	0.0540402	0.147217	0.198091	0.0195667	0.0882132	0.0334649	0.0385426	0.0863445	0.167851	0.0911336	0.0299247	0.0774815	0.0324941	0.0327807	0.269877	0.0643874	0.0216134	0.586204	0.025137	0.00391122	0.0901632	0.563287	3.34264	0.357739	0.356297	0.0763686	0.209596	6.36296
9070	-13204	-13170.5	-33.4349	0.3223614	0.318886	0.178955	0.239553	0.114473	0.172502	0.145073	0.199894	0.126379	0.182213	0.344113	0.113417	0.155652	0.225687	0.222291	0.262503	0.298526	0.224703	0.242005	0.263375	0.104997	0.148096	0.138124	0.477617	0.0738417	0.142314	0.0516559	0.107834	0.0824379	0.113428	0.225456	0.0433763	0.0897264	0.273215	0.0195667	0.0519184	0.052411	0.0143813	0.0591572	0.167851	0.0615861	0.0435142	0.0200829	0.0554638	0.0372769	0.280258	0.0685361	0.0232767	0.564857	0.0257947	0.00728353	0.121965	0.631513	3.23924	0.344935	0.36209	0.0886988	0.204276	6.648251
9080	-13195.6	-13160.6	-34.9851	0.2860251	0.35441	0.116332	0.226609	0.12941	0.204474	0.189151	0.201242	0.164389	0.134104	0.289557	0.112959	0.133215	0.307291	0.229557	0.194699	0.3196	0.284861	0.168216	0.249111	0.117606	0.127491	0.120259	0.529563	0.0936447	0.159061	0.0582504	0.073255	0.0416244	0.14836	0.225456	0.058137	0.0787634	0.176394	0.0620538	0.0949612	0.0598741	0.0152347	0.087695	0.234362	0.0784615	0.0199772	0.056023	0.077578	0.0346531	0.260532	0.0663769	0.0168837	0.583978	0.0375767	0.00423032	0.0936776	0.57157	3.33052	0.343753	0.358181	0.0833282	0.214737	6.803273
9090	-13204.3	-13169.8	-34.5292	0.3059	0.376411	0.124718	0.253844	0.0993073	0.211459	0.146213	0.269341	0.130286	0.163111	0.283534	0.145105	0.117892	0.245897	0.233181	0.218679	0.27665	0.324815	0.238513	0.188989	0.11073	0.142089	0.072673	0.509014	0.0407725	0.177861	0.102066	0.0588172	0.0620144	0.166254	0.198855	0.0724988	0.0942906	0.123142	0.0992357	0.118463	0.0838374	0.037834	0.0511903	0.137246	0.0919873	0.0343331	0.0708751	0.0536672	0.0387974	0.247802	0.0533457	0.0174033	0.608321	0.0343305	0.00578611	0.109092	0.605579	3.27954	0.356037	0.358739	0.0816239	0.203599	6.757689
9100	-13218.3	-13172.4	-45.9126	0.3033014	0.415178	0.182512	0.173544	0.163211	0.26249	0.15236	0.237163	0.197365	0.193311	0.4435	0.154171	0.170987	0.261677	0.28126	0.178717	0.336635	0.221226	0.304805	0.291477	0.114007	0.146445	0.179614	0.595665	0.0377202	0.205711	0.0581719	0.0837353	0.0834378	0.228002	0.239375	0.0585823	0.158768	0.279635	0.069257	0.0958902	0.0262031	0.0127066	0.074455	0.271529	0.0923262	0.0121092	0.029237	0.121861	0.0339761	0.282015	0.0566254	0.0137364	0.58924	0.0244073	0.00556693	0.107066	0.601306	3.28606	0.347559	0.365506	0.0889572	0.197978	7.89603
9110	-13204.3	-13163	-41.2117	0.3034371	0.382265	0.177154	0.245495	0.116577	0.227325	0.147329	0.303857	0.12274	0.127856	0.399953	0.113897	0.140627	0.227358	0.277577	0.226497	0.406762	0.401778	0.227279	0.237576	0.103805	0.164868	0.0816865	0.504171	0.0769197	0.167887	0.0841839	0.0848737	0.0739698	0.228088	0.28182	0.0347309	0.109799	0.220184	0.0945632	0.0826777	0.0335309	0.0366666	0.044671	0.181512	0.0741297	0.0230234	0.0569121	0.0713658	0.03544	0.300235	0.0556565	0.0207655	0.54829	0.0396124	0.00557826	0.107172	0.60153	3.28572	0.355582	0.362153	0.0694001	0.212865	7.425939
9120	-13211.7	-13171.5	-40.2195	0.3008691	0.296588	0.166174	0.184122	0.130354	0.258326	0.179511	0.223921	0.200849	0.165378	0.413487	0.104985	0.156523	0.227111	0.279252	0.222889	0.383592	0.29064	0.304557	0.276444	0.114327	0.159796	0.109033	0.442487	0.0777457	0.146572	0.0321333	0.0949289	0.0765791	0.218751	0.177996	0.0633676	0.173358	0.145904	0.0697523	0.0523743	0.0493422	0.0422613	0.0694753	0.389528	0.0376996	0.0133536	0.00475487	0.100498	0.0361255	0.297331	0.0614446	0.0201731	0.540457	0.0444688	0.00536607	0.105171	0.59726	3.2922	0.33019	0.380439	0.0677391	0.221632	7.326719
9130	-13209.5	-13171	-38.5685	0.2950113	0.370206	0.118316	0.224794	0.21851	0.23369	0.204809	0.246789	0.140051	0.199649	0.362382	0.0835983	0.130443	0.228204	0.244434	0.191789	0.285729	0.29064	0.251177	0.167711	0.114372	0.15388	0.0946273	0.537525	0.0375762	0.172358	0.0480361	0.156536	0.0134677	0.240361	0.235674	0.0756904	0.0907821	0.256453	0.0457721	0.0634196	0.0729417	0.0160982	0.0885495	0.228699	0.0773318	0.0622248	0.0213819	0.0649351	0.0287384	0.354817	0.0586288	0.0200251	0.50103	0.036761	0.00489937	0.10062	0.587329	3.30715	0.349619	0.374377	0.0633423	0.212661	7.161611
9140	-13209	-13168.7	-40.3109	0.3100338	0.287417	0.203741	0.183021	0.125085	0.188645	0.189064	0.329401	0.137509	0.137754	0.429138	0.0970764	0.176677	0.285376	0.215957	0.221199	0.40797	0.285767	0.237013	0.289688	0.0960658	0.180959	0.095934	0.541079	0.0872056	0.156306	0.0528815	0.0856274	0.0232036	0.2196	0.147664	0.12466	0.115359	0.184921	0.0822257	0.0570472	0.0426829	0.0174001	0.0616966	0.242628	0.0481127	0.0903324	0.062465	0.0923048	0.0285378	0.355675	0.0572941	0.0184125	0.499284	0.0407965	0.00614447	0.11232	0.612275	3.26926	0.355938	0.372335	0.0646935	0.207033	7.335859
9150	-13213.5	-13170.2	-43.3583	0.3095455	0.368517	0.1652	0.190835	0.162988	0.22774	0.167541	0.282282	0.152776	0.186224	0.367726	0.169015	0.154835	0.287534	0.210492	0.279682	0.386815	0.289281	0.277289	0.318292	0.0680268	0.172942	0.174278	0.55996	0.10798	0.186418	0.0523033	0.0879296	0.00240269	0.170059	0.202289	0.0401136	0.151452	0.241554	0.0312956	0.0778606	0.0173898	0.00363161	0.0598883	0.235228	0.120973	0.103823	0.069271	0.058463	0.0257409	0.306985	0.0608287	0.0329044	0.520137	0.0534045	0.00610152	0.111938	0.61149	3.27047	0.353993	0.370208	0.0684268	0.207373	7.640594
9160	-13219.7	-13175.5	-44.2528	0.3115358	0.29712	0.168448	0.24847	0.169066	0.274203	0.158142	0.344287	0.158253	0.190893	0.435556	0.0986122	0.156725	0.292766	0.267682	0.247596	0.267661	0.31802	0.246167	0.33276	0.0772512	0.228773	0.14586	0.549772	0.0696385	0.128671	0.0510628	0.0933157	7.85738e-05	0.198118	0.254043	0.00503072	0.172948	0.206419	0.0570444	0.0596564	0.0709633	0.00653595	0.126019	0.240403	0.124936	0.0721703	0.083991	0.034913	0.0280055	0.292877	0.0569397	0.0345325	0.555883	0.0317625	0.00627764	0.113494	0.614677	3.26555	0.35775	0.361826	0.0729074	0.207517	7.730041
9170	-13209	-13169.9	-39.1228	0.3025501	0.361878	0.145818	0.18366	0.17995	0.187936	0.135471	0.317339	0.171155	0.194168	0.420071	0.145356	0.167445	0.274041	0.197506	0.194644	0.36136	0.264882	0.198924	0.243952	0.111909	0.181291	0.0918387	0.566458	0.0220915	0.167081	0.0673694	0.0960717	0.000724892	0.179531	0.224106	0.000160873	0.0781866	0.282085	0.0828063	0.136	0.0551696	0.0547761	0.0745518	0.173881	0.0849424	0.0626538	0.0187663	0.0590373	0.0300836	0.296316	0.0605361	0.0331359	0.556393	0.0235355	0.00550445	0.10648	0.600061	3.28795	0.348724	0.368035	0.0721633	0.211078	7.217045
9180	-13212.5	-13177.4	-35.027	0.3134369	0.332317	0.106067	0.182979	0.144253	0.201831	0.138089	0.203901	0.134836	0.157062	0.364239	0.0872126	0.172488	0.256915	0.254683	0.209311	0.38927	0.216713	0.246649	0.286164	0.114992	0.137121	0.0830035	0.520468	0.0538204	0.119668	0.0566405	0.101472	0.00834232	0.231421	0.260097	0.000160531	0.0800537	0.210531	0.100954	0.0730176	0.0211363	0.0411563	0.0679679	0.185253	0.0361453	0.0277369	0.0890185	0.102309	0.0300548	0.350614	0.0639375	0.0353224	0.500799	0.0192722	0.00644842	0.11498	0.617693	3.26088	0.357676	0.35992	0.0709045	0.211499	6.807468
9190	-13194.8	-13164.8	-30.0086	0.3032011	0.263015	0.135096	0.199307	0.158197	0.215925	0.132225	0.271325	0.134549	0.12883	0.36555	0.0993033	0.133549	0.230437	0.177857	0.19048	0.293988	0.336606	0.219979	0.206033	0.124585	0.161851	0.107723	0.447794	0.039298	0.13218	0.0506405	0.0569142	0.021521	0.143352	0.183806	8.4586e-05	0.0800537	0.234457	0.0544464	0.0729748	0.0643733	0.0274449	0.0802555	0.179524	0.0764557	0.0182255	0.00395901	0.0514548	0.0346821	0.293306	0.0706933	0.0178912	0.546147	0.0372804	0.00555857	0.106988	0.60114	3.28631	0.339266	0.367831	0.0778983	0.215004	6.305623
9200	-13210	-13177.7	-32.3068	0.3080549	0.348871	0.13324	0.212236	0.100953	0.171232	0.131715	0.234793	0.184525	0.119176	0.327495	0.123357	0.135123	0.224714	0.253902	0.205913	0.247704	0.320548	0.2999	0.242064	0.0627784	0.186229	0.0931467	0.44546	0.0751105	0.140178	0.0382106	0.115764	0.0228569	0.171407	0.249225	0.000117188	0.0670536	0.234312	0.066715	0.0874743	0.029341	0.0184741	0.0736429	0.110971	0.0240829	0.0525836	0.0734119	0.0794355	0.0390257	0.271695	0.07022	0.0283291	0.565122	0.0256089	0.00597143	0.110774	0.609085	3.27417	0.339373	0.370688	0.0744119	0.215527	6.53544
9210	-13203.5	-13175.5	-28.0234	0.2920364	0.2715	0.141016	0.146277	0.187543	0.20454	0.149381	0.232122	0.184525	0.163427	0.359072	0.103334	0.133314	0.221621	0.177274	0.143337	0.30819	0.207598	0.232095	0.203934	0.067492	0.130001	0.109227	0.467002	0.0591516	0.0905337	0.0521122	0.0942241	0.0175145	0.152411	0.176091	1.39743e-05	0.122576	0.169072	0.071237	0.0707878	0.054965	0.0516217	0.0243246	0.192434	0.0834814	0.0187788	0.0166282	0.0453298	0.0452026	0.310832	0.0607088	0.0149236	0.543021	0.0253115	0.00467159	0.098316	0.582183	3.31483	0.327466	0.367441	0.0814342	0.223659	6.107108
9220	-13197.3	-13168.8	-28.5033	0.2817066	0.264406	0.158208	0.162909	0.153648	0.217495	0.139401	0.261247	0.133776	0.165589	0.276057	0.11949	0.149787	0.211962	0.18324	0.211488	0.258284	0.267088	0.166483	0.186695	0.114186	0.119093	0.0913154	0.414587	0.0591497	0.175614	0.0427453	0.111342	0.0670256	0.138803	0.158333	0.000203348	0.127029	0.251608	0.0804853	0.0428523	0.0393201	0.0330965	0.0497934	0.131688	0.075093	0.0263132	0.050438	0.0677258	0.0393081	0.262686	0.0648579	0.0195095	0.580134	0.0335049	0.00392898	0.0903627	0.563763	3.34195	0.353022	0.353708	0.0804823	0.212788	6.155094
9230	-13199.8	-13177.6	-22.2431	0.2975581	0.235897	0.166646	0.152379	0.107217	0.153031	0.118615	0.187042	0.158565	0.130631	0.329332	0.109128	0.106806	0.17562	0.185109	0.146419	0.233861	0.201707	0.206287	0.149144	0.0615586	0.116638	0.104239	0.497851	0.0563636	0.124386	0.0307421	0.0725444	0.0185678	0.0898253	0.171577	0.000396158	0.0619536	0.241873	0.0693089	0.0766202	0.0355467	0.0546373	0.0342046	0.161835	0.0639106	0.0389242	0.0426517	0.0494857	0.035077	0.24474	0.066611	0.0257704	0.592525	0.0352761	0.00509932	0.102597	0.591679	3.30062	0.350669	0.35885	0.081884	0.208598	5.529074
9240	-13196.7	-13169.3	-27.4016	0.3020028	0.23703	0.149899	0.20557	0.120097	0.227605	0.14432	0.19982	0.149749	0.135599	0.281692	0.129424	0.162508	0.223049	0.216949	0.239946	0.265384	0.248276	0.178498	0.199612	0.110585	0.143801	0.0940721	0.39857	0.05058	0.134379	0.0905888	0.0705194	0.0284957	0.12085	0.195089	0.0606451	0.0596563	0.184402	0.0383681	0.037223	0.0179578	0.0361934	0.103443	0.161835	0.062391	0.0338131	0.0159015	0.0805388	0.0490029	0.273417	0.0624697	0.0174674	0.563233	0.0344106	0.00545918	0.106054	0.599151	3.28934	0.341378	0.362803	0.0830478	0.212771	6.044924
9250	-13196.2	-13160.8	-35.4901	0.3161344	0.39431	0.175358	0.203316	0.184413	0.223549	0.139442	0.244861	0.128852	0.20652	0.326121	0.125937	0.147617	0.242745	0.218286	0.224049	0.36463	0.277853	0.256195	0.219746	0.0690159	0.159333	0.0978356	0.500751	0.0890635	0.148285	0.0541282	0.0639621	0.0299013	0.160814	0.172046	0.0608088	0.0774889	0.178504	0.0718189	0.0796693	0.0515121	0.00813176	0.0441728	0.246809	0.042738	0.0367882	0.0404207	0.0659733	0.0478618	0.274357	0.0540295	0.0121291	0.57491	0.0367125	0.00669506	0.117091	0.621929	3.25428	0.333581	0.376339	0.0798046	0.210275	6.85377
9260	-13198.4	-13163.6	-34.7446	0.2998435	0.349834	0.153817	0.174078	0.0865537	0.251605	0.13579	0.245804	0.14421	0.173026	0.4026	0.128113	0.121015	0.180252	0.248573	0.235426	0.320203	0.302476	0.205492	0.248019	0.10814	0.179988	0.0913759	0.477432	0.0890635	0.119415	0.0757062	0.105528	0.0457217	0.15074	0.23652	0.0919035	0.105131	0.140661	0.075808	0.0871218	0.0226919	0.0649764	0.0396209	0.166095	0.0425809	0.0526997	0.0569876	0.0464288	0.0335283	0.251186	0.0524914	0.0151507	0.601473	0.046171	0.00528262	0.104373	0.59554	3.2948	0.349971	0.358601	0.0790208	0.212408	6.779223
9270	-13203.7	-13160.5	-43.2099	0.3051003	0.328244	0.154511	0.210971	0.140386	0.260627	0.16063	0.191138	0.182451	0.204912	0.423435	0.154671	0.202861	0.279151	0.258585	0.265518	0.356082	0.316677	0.24086	0.286501	0.113949	0.159704	0.115877	0.651983	0.0473879	0.200884	0.0553998	0.126603	0.00708258	0.172508	0.253501	0.0409037	0.151251	0.228175	0.0659811	0.112476	0.0860877	0.0486086	0.0399756	0.135076	0.0457317	0.0622138	0.0376962	0.0484881	0.0323401	0.239843	0.0638527	0.0187726	0.604066	0.0411254	0.00571815	0.108468	0.60427	3.28154	0.347107	0.360476	0.0812399	0.211177	7.625755
