Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
8250	-14504.3	-14526.1	21.758	0.122555	0.0999376	0.114578	0.087009	0.102202	0.06414	0.124909	0.072567	0.0732967	0.162913	0.0712894	0.0857306	0.0908932	0.0879745	0.117723	0.124027	0.131358	0.104352	0.119143	0.0657556	0.0760155	0.082384	0.172035	0.0308853	0.00421123	0.0183889	0.0225063	0.050774	0.0253806	0.0160015	0.0535231	0.0285877	0.0437041	0.0415076	0.0318548	0.0108323	0.0133833	0.0293564	0.0154361	0.0412003	0.045115	0.062855	0.0327399	0.231261	0.279517	0.0539182	0.0296762	0.393742	0.0118859	0.235643	0.223063	0.148404	0.39289	2.971032
8260	-14507	-14527.1	20.0453	0.144698	0.12505	0.10273	0.103135	0.110373	0.0545183	0.122176	0.0936992	0.0901366	0.18418	0.0792411	0.0840408	0.100766	0.108625	0.119801	0.125938	0.132865	0.108813	0.11746	0.0955432	0.0822293	0.0868388	0.163368	0.0210831	0.00960326	0.0187165	0.030453	0.0272948	0.0213079	0.0275018	0.0535231	0.0238062	0.0406048	0.0292299	0.0305713	0.0189167	0.0120427	0.0226788	0.0357058	0.035484	0.0227986	0.0716513	0.0531076	0.206665	0.274724	0.0656537	0.0333513	0.411684	0.00792301	0.241984	0.227135	0.157412	0.37347	3.142305
8270	-14503.6	-14526.3	22.7667	0.124767	0.107044	0.0900449	0.0961349	0.0882693	0.0668116	0.100697	0.0739777	0.0801938	0.158472	0.0788047	0.072959	0.084539	0.100156	0.0854663	0.125536	0.150386	0.104905	0.110453	0.0903541	0.0796831	0.0681119	0.163307	0.0302061	0.00753711	0.0197173	0.0381279	0.0399242	0.0164434	0.0242216	0.0313056	0.016762	0.0340863	0.0313828	0.0358528	0.00846938	0.0154613	0.0109283	0.015803	0.0416996	0.0294995	0.0718052	0.0498521	0.21869	0.269364	0.0515594	0.0375932	0.413812	0.00898232	0.243394	0.210459	0.164884	0.381263	2.870159
8280	-14512	-14532.1	20.1542	0.133097	0.0950782	0.112436	0.0984394	0.120188	0.0961544	0.125537	0.0868708	0.0866619	0.175796	0.0811141	0.095371	0.0820322	0.1045	0.134138	0.144332	0.128504	0.11499	0.110288	0.0922527	0.0839805	0.0660874	0.17561	0.0212595	0.0155577	0.0240293	0.0344677	0.0325969	0.0155811	0.0202377	0.0413229	0.0248559	0.0483006	0.0419207	0.0282838	0.00632628	0.012758	0.0158861	0.0282754	0.0395947	0.0425553	0.0581025	0.0360401	0.205148	0.303759	0.056533	0.0256169	0.39929	0.00965321	0.24402	0.236423	0.151054	0.368503	3.131412
8290	-14506	-14526.3	20.3212	0.13573	0.102119	0.118437	0.105065	0.0943283	0.069117	0.117391	0.067381	0.0922611	0.165302	0.0701226	0.0892721	0.0876079	0.0892501	0.103648	0.131091	0.133572	0.142025	0.106136	0.064624	0.101802	0.0901681	0.193111	0.0234991	0.0253371	0.00712618	0.0244724	0.0371566	0.0257975	0.0242342	0.0395767	0.037745	0.0548029	0.0295996	0.0423637	0.0238572	0.0159963	0.00880706	0.0202216	0.0436991	0.0338776	0.0821698	0.044815	0.219756	0.274475	0.0598562	0.028337	0.404803	0.0127728	0.250757	0.237782	0.157394	0.354066	3.114717
8300	-14501.6	-14523.2	21.611	0.128628	0.0868026	0.100251	0.0989719	0.0914743	0.0713148	0.114914	0.080008	0.0849166	0.16833	0.0803739	0.0726636	0.0954165	0.11355	0.103648	0.11702	0.104598	0.10697	0.13355	0.0814342	0.0777454	0.0788532	0.163776	0.0241301	0.0300097	0.0104282	0.0272171	0.0392948	0.0168708	0.0215879	0.0354542	0.0265726	0.0452171	0.0534762	0.0477429	0.0200706	0.02907	0.011342	0.0183779	0.0332506	0.031621	0.0790312	0.0297542	0.225255	0.273427	0.0550257	0.0318957	0.398521	0.0158755	0.244601	0.228883	0.144097	0.38242	2.98573
8310	-14510.5	-14531.4	20.9502	0.148449	0.113838	0.0896064	0.10108	0.095429	0.0730625	0.130954	0.0711393	0.104573	0.173124	0.0806996	0.0644577	0.0773871	0.101678	0.127376	0.108384	0.146109	0.102022	0.132561	0.0811297	0.0957547	0.100829	0.152447	0.0151999	0.0214054	0.0110659	0.023615	0.0380044	0.0219771	0.0319868	0.0309522	0.0207782	0.0388391	0.048461	0.025	0.018095	0.0236112	0.0149602	0.0190848	0.0368936	0.0324482	0.0620036	0.045341	0.215992	0.260365	0.0608337	0.0389184	0.414937	0.00895329	0.23501	0.234971	0.154755	0.375264	3.051812
8320	-14500.8	-14521.1	20.2644	0.112743	0.0973493	0.101348	0.112419	0.0987767	0.0800333	0.12099	0.0702426	0.092826	0.183044	0.0802762	0.0761352	0.102678	0.0923262	0.095418	0.117559	0.146004	0.112634	0.128293	0.0680462	0.0939348	0.0797501	0.165083	0.0357225	0.00679805	0.0290344	0.0263371	0.0465493	0.0318519	0.0278527	0.0433678	0.0118364	0.0433777	0.0437106	0.0308193	0.0282783	0.0185233	0.0170951	0.00971525	0.0456899	0.0387473	0.114085	0.043095	0.22089	0.273114	0.0586852	0.0283457	0.407003	0.0119622	0.23475	0.231283	0.156888	0.377079	3.120397
8330	-14505.9	-14527.2	21.3154	0.117186	0.116476	0.0991129	0.094525	0.0970634	0.054377	0.103172	0.0692347	0.0820598	0.188518	0.0899084	0.0686504	0.088245	0.101006	0.11373	0.11378	0.14397	0.13495	0.119395	0.0645716	0.089258	0.0779805	0.157462	0.0148907	0.0289693	0.0232242	0.0363184	0.0382778	0.0279621	0.0220279	0.0466482	0.0262709	0.036924	0.0381834	0.0308279	0.0207237	0.011199	0.0202042	0.0131372	0.0494695	0.0356208	0.0832553	0.0265286	0.218514	0.285771	0.0587099	0.0296829	0.386251	0.0210718	0.242609	0.227844	0.150485	0.379062	3.015295
8340	-14511.1	-14531.5	20.3869	0.122123	0.0869613	0.0979023	0.0960142	0.109532	0.0768445	0.127999	0.0654609	0.0814807	0.203274	0.0578241	0.0930878	0.0936725	0.0946101	0.136603	0.124726	0.127235	0.10012	0.127774	0.0647337	0.0867838	0.0876338	0.160112	0.0313138	0.0289886	0.0253317	0.0323675	0.040641	0.0222487	0.0280721	0.0609268	0.0198057	0.0404327	0.024494	0.0420436	0.0297716	0.0117065	0.0183719	0.00622116	0.0669451	0.0244296	0.101866	0.0296615	0.215104	0.295616	0.0540961	0.0311975	0.394154	0.00983202	0.2364	0.240577	0.141612	0.38141	3.108146
8350	-14510.2	-14530.9	20.7688	0.141797	0.114391	0.0917815	0.0975978	0.103282	0.0642206	0.107821	0.0729237	0.0777664	0.168506	0.0730742	0.0614344	0.0936725	0.0946101	0.0825375	0.141349	0.120268	0.127983	0.128675	0.0682299	0.0918263	0.0825104	0.206187	0.0330475	0.0121046	0.00538033	0.0390316	0.0468298	0.0294623	0.0243682	0.042301	0.020442	0.0431382	0.0421728	0.0310782	0.0245561	0.0274177	0.0137681	0.0178891	0.0435788	0.0386076	0.09036	0.0319787	0.222171	0.264504	0.0603594	0.0328228	0.406138	0.0140051	0.228856	0.237512	0.160625	0.373006	3.069957
8360	-14504.8	-14525	20.2121	0.120723	0.0991598	0.114652	0.0975978	0.0859948	0.06965	0.114617	0.0919895	0.103715	0.187256	0.0634311	0.0704334	0.102506	0.113802	0.110432	0.12945	0.130354	0.114131	0.131045	0.0892913	0.0769	0.0902358	0.166033	0.0142258	0.021582	0.010948	0.0356186	0.0443553	0.0319658	0.0259691	0.0327466	0.0272967	0.0425733	0.0353839	0.0366573	0.0279126	0.0344029	0.0210092	0.0178891	0.0471518	0.0234201	0.079783	0.0413288	0.196997	0.269267	0.0599477	0.03283	0.429388	0.0115697	0.257766	0.234907	0.157546	0.349781	3.125618
8370	-14502.4	-14523.5	21.1211	0.138457	0.0960541	0.11632	0.0980092	0.114267	0.0627893	0.114146	0.0763169	0.0682985	0.186913	0.084819	0.0646518	0.084167	0.0897834	0.102174	0.128554	0.130201	0.118422	0.125425	0.0637741	0.115716	0.0732342	0.164261	0.0166076	0.0157911	0.0256418	0.0327987	0.0402474	0.0316689	0.0194835	0.0471012	0.0404273	0.0410127	0.0327581	0.0369445	0.0141981	0.00541899	0.0140031	0.0184748	0.0361462	0.0365615	0.0726831	0.0399992	0.210666	0.268279	0.0568507	0.0302934	0.419534	0.0143768	0.254871	0.221512	0.159013	0.364605	3.034723
8380	-14504.2	-14525.6	21.4018	0.147098	0.0778872	0.102522	0.108917	0.105101	0.0682552	0.135044	0.0612414	0.0804406	0.189155	0.0655155	0.0721811	0.0824189	0.0975063	0.123406	0.114245	0.102962	0.113043	0.121165	0.0802398	0.106104	0.0770898	0.144635	0.0315155	0.0139008	0.00820418	0.0325762	0.0392213	0.0168862	0.0197324	0.0339503	0.033381	0.038515	0.051574	0.022408	0.0219023	0.0130606	0.0204358	0.0159073	0.0412408	0.0442271	0.081531	0.0503066	0.230072	0.274263	0.0534774	0.0325164	0.397008	0.0126637	0.244587	0.227524	0.158655	0.369233	3.00665
8390	-14497.8	-14518.6	20.7973	0.124071	0.0986417	0.0978006	0.0990321	0.108892	0.0733932	0.132127	0.0683483	0.0713983	0.180336	0.0843862	0.0818772	0.083384	0.114784	0.0972957	0.123333	0.130941	0.101225	0.111742	0.0889314	0.0714346	0.0973708	0.180393	0.0323941	0.00931597	0.0129017	0.0269795	0.0374757	0.02209	0.0337659	0.0421959	0.0218898	0.0493836	0.040549	0.0418134	0.0170079	0.0165281	0.0238191	0.0207919	0.0256356	0.0383651	0.0881193	0.044946	0.220098	0.270639	0.0530567	0.038348	0.403972	0.0138866	0.25395	0.22747	0.141452	0.377128	3.067108
8400	-14504.1	-14525.7	21.5167	0.125002	0.102943	0.110716	0.0894901	0.126471	0.070088	0.127688	0.0893761	0.0745678	0.181896	0.0843862	0.0558937	0.109825	0.0958176	0.101872	0.133172	0.126601	0.10531	0.103317	0.0726481	0.076242	0.0806809	0.157047	0.0168935	0.0161927	0.0161683	0.0255146	0.044124	0.0193072	0.0135838	0.0313956	0.0162255	0.0447896	0.0333985	0.0327269	0.0190103	0.0126514	0.0140905	0.0271005	0.0348489	0.0369894	0.100564	0.0385405	0.227807	0.271813	0.053964	0.0299473	0.403561	0.0129082	0.248035	0.236276	0.147708	0.367981	2.995168
8410	-14507.7	-14529.7	22.0391	0.122817	0.0757257	0.0950948	0.104441	0.0987509	0.0592551	0.12419	0.0849876	0.075279	0.17035	0.0694007	0.076676	0.0887853	0.100099	0.0979166	0.123173	0.122291	0.113958	0.132179	0.0725248	0.076242	0.0904929	0.158038	0.0364191	0.0125009	0.00375409	0.0270494	0.0523464	0.0187436	0.0304769	0.0196889	0.0189324	0.0336477	0.052524	0.0317139	0.0208188	0.0214261	0.0265333	0.0140619	0.0278356	0.0344209	0.0768526	0.050507	0.217876	0.259964	0.05828	0.0263212	0.419914	0.017644	0.236204	0.216967	0.165517	0.381312	2.942921
8420	-14497.1	-14517.9	20.8011	0.115752	0.0787005	0.0909791	0.101297	0.105646	0.0848823	0.115388	0.0679328	0.0862171	0.183275	0.0762842	0.0855399	0.0926963	0.109601	0.109401	0.157564	0.117042	0.10295	0.130482	0.0767586	0.0824842	0.068018	0.166961	0.0236115	0.0160207	0.023332	0.0363218	0.0421908	0.0258406	0.0248997	0.0536895	0.0253598	0.0433689	0.0355611	0.0338886	0.0237858	0.0256972	0.00850413	0.0130025	0.0371027	0.0367921	0.0971226	0.0347779	0.230843	0.263521	0.0595183	0.0321889	0.402912	0.0110168	0.237105	0.234222	0.162746	0.365927	3.06672
8430	-14497	-14517.2	20.1535	0.148207	0.0917434	0.0988334	0.104546	0.127388	0.0790416	0.103078	0.075884	0.0801076	0.177406	0.0877716	0.0684418	0.0903735	0.109601	0.109946	0.125259	0.119805	0.115576	0.129339	0.0745478	0.0810563	0.0995121	0.14736	0.0218554	0.0175512	0.0178653	0.0366998	0.0566978	0.0240839	0.0250462	0.0396187	0.0380892	0.0467737	0.038928	0.0267429	0.027908	0.0263432	0.0151576	0.0175737	0.0478059	0.0284809	0.0954093	0.0380226	0.223331	0.264362	0.0572777	0.0308461	0.413969	0.0102147	0.243252	0.229534	0.157097	0.370116	3.131478
8440	-14494.8	-14516.3	21.5194	0.132555	0.101101	0.103924	0.095656	0.118432	0.0688792	0.117889	0.0748875	0.0930632	0.183881	0.0733423	0.0740844	0.0771966	0.0889999	0.100777	0.128322	0.107403	0.112279	0.117193	0.0800179	0.0649888	0.0722389	0.166283	0.025219	0.00869285	0.0192242	0.0304621	0.0421869	0.0221003	0.0316871	0.0461728	0.0370827	0.037582	0.0332361	0.0328483	0.027908	0.0141403	0.0146161	0.0176908	0.0206788	0.0426806	0.0898505	0.0474358	0.21484	0.287984	0.0532637	0.0293133	0.402872	0.0117268	0.248985	0.221458	0.151935	0.377623	2.994891
8450	-14497.7	-14519.1	21.3687	0.120526	0.123837	0.0976637	0.0897062	0.107505	0.0874748	0.117421	0.0698178	0.0837739	0.185774	0.0710449	0.0799035	0.103637	0.0852487	0.130544	0.112339	0.108331	0.103182	0.103939	0.0796007	0.0781897	0.06989	0.149073	0.0223519	0.0112435	0.0214583	0.029852	0.0427793	0.0164718	0.0304771	0.0339104	0.0362555	0.0513943	0.0408266	0.0281003	0.0231003	0.0236709	0.0146631	0.0201309	0.0401133	0.0299875	0.0992586	0.0354953	0.210594	0.287523	0.0643338	0.0316238	0.396133	0.00979257	0.246936	0.23029	0.155758	0.367016	3.009962
8460	-14505.9	-14526.5	20.6535	0.118443	0.103641	0.100758	0.0775025	0.104503	0.0625791	0.119715	0.0840143	0.0799855	0.189536	0.0908244	0.0650485	0.0981834	0.10015	0.105067	0.134096	0.129961	0.113401	0.123704	0.076947	0.0870344	0.0791091	0.186594	0.0362555	0.00544831	0.0163488	0.026796	0.0511032	0.0253654	0.0169201	0.0613781	0.0334198	0.0465781	0.0289235	0.033139	0.0118794	0.00754197	0.0224141	0.0172485	0.0396111	0.0270863	0.104939	0.0382959	0.225375	0.298724	0.0527951	0.0253832	0.388884	0.00883835	0.235638	0.222731	0.145894	0.395737	3.081487
8470	-14505.4	-14527.2	21.824	0.118322	0.100131	0.0895504	0.103577	0.0918	0.0797082	0.122669	0.0761723	0.0777301	0.165632	0.0702725	0.0760651	0.0968195	0.102488	0.123506	0.107683	0.125211	0.121345	0.132816	0.0520091	0.0947276	0.0869208	0.156254	0.0233514	0.0267025	0.031705	0.0345138	0.0264678	0.0229075	0.0199891	0.038818	0.0313772	0.0288696	0.0333337	0.0255557	0.0238448	0.0178934	0.0224175	0.010889	0.0327643	0.0230222	0.0820751	0.0365276	0.233502	0.268113	0.0567979	0.033179	0.39669	0.0117174	0.234118	0.217957	0.154789	0.393135	2.964436
8480	-14497.7	-14519.7	22.0173	0.114472	0.103365	0.104553	0.0966194	0.10253	0.0635477	0.129227	0.0697443	0.0745987	0.164624	0.0852857	0.0736523	0.0984934	0.0966283	0.10778	0.125925	0.111424	0.0831193	0.0992095	0.0731597	0.0761001	0.0805466	0.173086	0.0200309	0.0150515	0.0128814	0.0337705	0.0425444	0.0306499	0.026963	0.0327017	0.0239375	0.0406025	0.0438869	0.0247	0.0269813	0.0240792	0.0151037	0.0203547	0.0508009	0.0331566	0.0700463	0.0491711	0.227586	0.250103	0.0616312	0.0373389	0.408396	0.0149457	0.242571	0.225078	0.159603	0.372748	2.945105
8490	-14507.2	-14528	20.7657	0.151284	0.101282	0.106447	0.0725588	0.094133	0.0819916	0.110686	0.0694559	0.091119	0.17487	0.0651174	0.0797995	0.0943694	0.0916458	0.135379	0.137657	0.110922	0.0956174	0.125993	0.0857097	0.104618	0.0867694	0.142058	0.0188539	0.0181015	0.0195369	0.0377683	0.0287864	0.0174691	0.0214456	0.0511165	0.0339051	0.042432	0.0389371	0.0375956	0.0411209	0.0112669	0.0195209	0.0204514	0.0313131	0.0300164	0.091383	0.0497601	0.23281	0.275075	0.0576288	0.0271131	0.387847	0.0195257	0.242458	0.22843	0.158859	0.370253	3.070264
8500	-14500.1	-14521.1	21.0408	0.129189	0.108654	0.0817949	0.113723	0.112063	0.067299	0.134562	0.0724276	0.0834354	0.170148	0.0723394	0.0761248	0.100042	0.0977801	0.107734	0.136891	0.104387	0.0999566	0.1056	0.0922254	0.0788079	0.0971649	0.175439	0.0217865	0.016552	0.0177884	0.0330903	0.0365557	0.0112818	0.0192683	0.0449395	0.0351884	0.0472885	0.0429951	0.0368497	0.00992807	0.0103741	0.0137998	0.0124157	0.0335098	0.0429051	0.0896943	0.0487543	0.225108	0.262802	0.0549117	0.0290809	0.421406	0.00669125	0.2343	0.227562	0.162007	0.376131	3.042753
8510	-14498.4	-14519.6	21.2216	0.105699	0.100921	0.10017	0.0972974	0.110212	0.0601239	0.110892	0.073522	0.0908575	0.168766	0.0670704	0.0779998	0.123593	0.106412	0.106483	0.122674	0.110611	0.0917027	0.112665	0.0630686	0.0857241	0.105878	0.167309	0.0276453	0.0125531	0.0167653	0.0355263	0.0408033	0.0271038	0.0331437	0.0522169	0.0265099	0.0406668	0.0480643	0.0365111	0.0247518	0.0208906	0.0111217	0.0219501	0.0363368	0.0297507	0.0719397	0.0507702	0.21371	0.281841	0.0548988	0.0255283	0.414592	0.00943007	0.232929	0.237858	0.165288	0.363924	3.024672
8520	-14508.7	-14529.8	21.1154	0.153458	0.0829228	0.0873429	0.0844525	0.11737	0.084712	0.115608	0.0788766	0.0873214	0.200333	0.0757327	0.0711987	0.116167	0.111842	0.120445	0.112247	0.102318	0.122787	0.112466	0.0731263	0.0817518	0.0889726	0.124687	0.0242871	0.0126782	0.02781	0.0355263	0.0321518	0.0161487	0.0243451	0.0399925	0.0254211	0.0394786	0.040498	0.0220804	0.0319242	0.018578	0.0240477	0.0225852	0.0356478	0.0420785	0.0716333	0.0422475	0.200849	0.282617	0.0580666	0.0416529	0.405989	0.0108254	0.248506	0.237767	0.145367	0.36836	3.035298
8530	-14502.1	-14522.3	20.1988	0.140988	0.108285	0.122342	0.118388	0.10102	0.0798605	0.123112	0.0777466	0.0786848	0.162248	0.0820726	0.0839091	0.109065	0.100585	0.119211	0.121322	0.117424	0.0992283	0.105211	0.0814306	0.0825908	0.0895708	0.173004	0.0135985	0.00926808	0.0160705	0.0445537	0.0328373	0.0361879	0.0298021	0.036452	0.0376371	0.0543874	0.0404712	0.0294093	0.0131413	0.0240098	0.0144014	0.0159515	0.027541	0.0316728	0.097712	0.044549	0.218902	0.267722	0.0538974	0.0434548	0.406122	0.00990206	0.246995	0.22976	0.150179	0.373066	3.126953
8540	-14495.1	-14515.7	20.636	0.111779	0.0897398	0.0977703	0.0940745	0.129702	0.0600239	0.128409	0.0767296	0.0935768	0.172003	0.0689339	0.0915002	0.0961833	0.100585	0.10571	0.127767	0.130148	0.111246	0.125565	0.0763005	0.0879087	0.0861142	0.157907	0.0313848	0.00786163	0.0134831	0.0342226	0.0398887	0.0175578	0.0329931	0.0370557	0.0142289	0.0471463	0.0558033	0.0326434	0.0308314	0.0223829	0.0144014	0.019543	0.0461061	0.0460842	0.0754407	0.0445026	0.227111	0.28347	0.0570678	0.0263787	0.394601	0.0113718	0.2306	0.22901	0.156436	0.383954	3.083238
8550	-14496.9	-14518.5	21.5408	0.131402	0.0996109	0.093166	0.10464	0.105465	0.0772077	0.117304	0.0756114	0.0960353	0.176456	0.0627973	0.0793826	0.102744	0.109003	0.109448	0.132784	0.138179	0.105559	0.109983	0.0756904	0.0854657	0.0743993	0.155062	0.015096	0.014029	0.0144923	0.0364417	0.0429234	0.017911	0.0161452	0.0287858	0.0201556	0.0419253	0.0359527	0.0339854	0.0246924	0.0138142	0.0155165	0.0159263	0.0336561	0.0334388	0.0759601	0.0445097	0.229451	0.286964	0.0509083	0.0241143	0.399393	0.00916892	0.216884	0.236212	0.155184	0.39172	2.992752
8560	-14506.2	-14526.6	20.3895	0.129781	0.10779	0.105017	0.114126	0.110921	0.0997944	0.111316	0.0726458	0.0895888	0.17272	0.0586367	0.075365	0.0963705	0.112169	0.0909121	0.114299	0.129435	0.0897565	0.126414	0.064438	0.0879804	0.089254	0.200616	0.0249658	0.00998081	0.0325529	0.0302445	0.0367904	0.01665	0.023902	0.0419773	0.0298619	0.0329319	0.0330561	0.0366573	0.0229242	0.0279957	0.0195123	0.015539	0.053367	0.0315266	0.0935949	0.0445097	0.226845	0.267273	0.0629938	0.0322184	0.398546	0.0121237	0.241111	0.227718	0.158553	0.372619	3.107887
8570	-14500.4	-14520.2	19.7687	0.118807	0.116176	0.0941079	0.100185	0.110551	0.0817127	0.12839	0.0818987	0.095179	0.191934	0.086676	0.0934228	0.111143	0.0840125	0.103114	0.160433	0.131051	0.104263	0.118048	0.0938513	0.0798207	0.0829283	0.148053	0.0254193	0.0103838	0.020493	0.0384739	0.0456357	0.0162554	0.0260966	0.0381766	0.0294893	0.0471782	0.0537626	0.0339258	0.01939	0.0155495	0.0207196	0.0181878	0.0250591	0.0404909	0.0990542	0.0304679	0.22089	0.268765	0.059619	0.0310803	0.407778	0.0118672	0.239031	0.243128	0.15826	0.35958	3.169968
8580	-14500.9	-14521.1	20.1908	0.120601	0.0932577	0.100365	0.109685	0.0999744	0.078972	0.116415	0.078381	0.0881013	0.173578	0.0844483	0.0723803	0.0923706	0.0974951	0.110432	0.12898	0.158961	0.103285	0.107411	0.10094	0.0747392	0.0990192	0.173742	0.0308145	0.00746837	0.0214572	0.0403697	0.0486313	0.0219453	0.03769	0.0399252	0.0221082	0.053847	0.053516	0.0327825	0.0284249	0.0200872	0.0222845	0.012825	0.0204641	0.0304757	0.0784915	0.0406165	0.21618	0.258471	0.0639797	0.0244547	0.426204	0.0107099	0.237866	0.237571	0.157989	0.366574	3.127758
8590	-14512.2	-14531.4	19.2217	0.141096	0.0848144	0.10176	0.111926	0.100959	0.0649348	0.114651	0.0630578	0.0936202	0.19148	0.0840127	0.0809448	0.086774	0.103073	0.118242	0.132271	0.136149	0.118493	0.120043	0.0928506	0.0911973	0.0982283	0.165683	0.0177244	0.0221827	0.0226086	0.0244765	0.0459548	0.0284343	0.0371563	0.0606653	0.016242	0.0422078	0.0435989	0.0502466	0.0457875	0.0127369	0.0143328	0.0192322	0.0383704	0.0417404	0.111723	0.032979	0.221694	0.290352	0.0594092	0.0266902	0.390178	0.0116765	0.223053	0.234375	0.156247	0.386325	3.22466
8600	-14501.8	-14522.5	20.731	0.132299	0.112493	0.106735	0.0801763	0.109993	0.0636894	0.119388	0.056047	0.0897527	0.208164	0.0757525	0.0778484	0.0925615	0.109029	0.0883258	0.129302	0.111399	0.118782	0.114465	0.0749495	0.072767	0.088494	0.176019	0.0222854	0.0100896	0.0173857	0.0234995	0.0388835	0.0276415	0.0333677	0.0388656	0.0208092	0.052433	0.0446469	0.0355012	0.0260291	0.0270976	0.0198869	0.00895547	0.0498532	0.0400913	0.0752572	0.0527214	0.200383	0.289436	0.0571631	0.0349152	0.408446	0.00965661	0.239749	0.237142	0.153161	0.369948	3.073732
8610	-14508.7	-14529.1	20.3915	0.1326	0.114745	0.130579	0.0859155	0.0912501	0.0659853	0.118433	0.0711649	0.0939675	0.178312	0.0744936	0.0778484	0.0969117	0.0852678	0.0940496	0.162268	0.123176	0.119679	0.119971	0.0740312	0.0851615	0.088494	0.156391	0.0247321	0.00752214	0.0116889	0.032482	0.037537	0.0231777	0.0289944	0.0359484	0.0234939	0.0554172	0.0425452	0.0521016	0.0128016	0.0217825	0.0247968	0.0185173	0.0478925	0.0453696	0.0708129	0.0493745	0.205817	0.297495	0.0457525	0.0239846	0.412231	0.0147199	0.253716	0.245629	0.144065	0.35659	3.107684
8620	-14503.8	-14525.7	21.8956	0.131793	0.11145	0.116781	0.0951433	0.106367	0.0725935	0.122881	0.0595205	0.0877597	0.163594	0.0581462	0.0717448	0.0914213	0.081457	0.112934	0.114083	0.143962	0.103845	0.107775	0.0678334	0.0822434	0.0922851	0.165417	0.0247321	0.013098	0.017377	0.0359389	0.0345766	0.0125563	0.0137212	0.0330482	0.0303318	0.0513912	0.0379554	0.0386595	0.0180643	0.0249325	0.0250658	0.0229613	0.0362593	0.0234887	0.0780229	0.0240581	0.225383	0.273228	0.0461609	0.0283262	0.415911	0.0109914	0.244486	0.224928	0.149351	0.381236	2.95727
8630	-14497.4	-14518.5	21.0748	0.123783	0.100524	0.0991001	0.0962376	0.112419	0.0770961	0.126433	0.0616133	0.0909703	0.178557	0.0886118	0.0866868	0.088246	0.105843	0.115314	0.100637	0.121115	0.0994063	0.117587	0.0780672	0.0883798	0.0716036	0.17231	0.023348	0.0149688	0.0183064	0.0234518	0.0352369	0.0204435	0.0253237	0.0393256	0.023993	0.0379832	0.0341013	0.0382925	0.0272989	0.0124155	0.0271184	0.034687	0.0443042	0.0370527	0.0862155	0.0349482	0.22568	0.280709	0.0536422	0.032144	0.396928	0.0108966	0.248086	0.217796	0.153218	0.3809	3.039355
8640	-14505	-14525.8	20.8167	0.111451	0.0740863	0.087714	0.075592	0.104465	0.0745256	0.134487	0.0742797	0.0803366	0.209641	0.0784486	0.0896022	0.0913438	0.0982865	0.119991	0.122596	0.12599	0.09708	0.135223	0.0848583	0.0820071	0.0756533	0.152605	0.0334678	0.0235661	0.0194706	0.0394142	0.036462	0.0260164	0.0278288	0.0331177	0.023993	0.0520113	0.0492236	0.0273062	0.035301	0.0166239	0.0138501	0.0212365	0.0369721	0.0401822	0.0684978	0.0603651	0.227139	0.274465	0.0583465	0.0256427	0.401575	0.012833	0.231335	0.226805	0.15818	0.38368	3.065168
8650	-14497.5	-14519	21.4595	0.133053	0.0938108	0.0989675	0.0867973	0.0993085	0.0817582	0.107425	0.079662	0.0983111	0.161024	0.076017	0.0793919	0.0772907	0.114747	0.106706	0.107042	0.122175	0.0941643	0.11554	0.073553	0.0876921	0.0799156	0.16274	0.0257836	0.013006	0.0138898	0.0302917	0.0325769	0.0148696	0.0275648	0.0437394	0.0240095	0.0489966	0.0483411	0.040498	0.0282795	0.0274366	0.0204483	0.0163692	0.0330277	0.0432054	0.0898683	0.0415834	0.220254	0.300511	0.0559272	0.0244131	0.388145	0.0107503	0.226501	0.246712	0.154322	0.372465	3.000879
8660	-14505.2	-14526.3	21.0862	0.140054	0.0841684	0.0975454	0.102905	0.0981644	0.0751918	0.119069	0.0719936	0.0941282	0.171039	0.0773937	0.0833533	0.0972971	0.102021	0.0994912	0.126455	0.13826	0.0966047	0.114883	0.0660311	0.0899527	0.092794	0.132923	0.0152284	0.0144744	0.00553911	0.0244109	0.0399754	0.027054	0.04224	0.0246525	0.0250618	0.045162	0.0484438	0.0319165	0.0278574	0.0180046	0.0204483	0.0291278	0.0279788	0.0554346	0.101899	0.0415834	0.214899	0.29976	0.0532036	0.0231155	0.398901	0.0101208	0.247995	0.227466	0.149629	0.37491	3.03821
